"pli0081","year","pgisced97","sampreg","n","percent","lower_confidence","upper_confidence","value"
"Min 1x per week","1996","inadequately","East Germany","","","","","2"
"Min 1x per week","1996","general elemantary","West Germany","","","","","2"
"Min 1x per week","1996","general elemantary","East Germany","","","","","2"
"Min 1x per week","1996","middle vocational","West Germany","","","","","2"
"Min 1x per week","1996","middle vocational","East Germany","","","","","2"
"Min 1x per week","1996","vocational + Abi","West Germany","","","","","2"
"Min 1x per week","1996","vocational + Abi","East Germany","","","","","2"
"Min 1x per week","1996","higher vocational","West Germany","","","","","2"
"Min 1x per week","1996","higher vocational","East Germany","","","","","2"
"Min 1x per week","1996","higher education","West Germany","","","","","2"
"Min 1x per week","1996","higher education","East Germany","","","","","2"
"Never","1996","in school","West Germany","","","","","5"
"Never","1996","in school","East Germany","","","","","5"
"Never","1996","inadequately","West Germany","","","","","5"
"Never","1996","inadequately","East Germany","","","","","5"
"Never","1996","general elemantary","West Germany","","","","","5"
"Never","1996","general elemantary","East Germany","","","","","5"
"Never","1996","middle vocational","West Germany","","","","","5"
"Never","1996","middle vocational","East Germany","","","","","5"
"Never","1996","vocational + Abi","West Germany","","","","","5"
"Never","1996","vocational + Abi","East Germany","","","","","5"
"Never","1996","higher vocational","West Germany","","","","","5"
"Never","1996","higher vocational","East Germany","","","","","5"
"Never","1996","higher education","West Germany","","","","","5"
"Never","1996","higher education","East Germany","","","","","5"
"Rarely","1996","in school","West Germany","","","","","4"
"Rarely","1996","in school","East Germany","","","","","4"
"Rarely","1996","inadequately","West Germany","","","","","4"
"Rarely","1996","inadequately","East Germany","","","","","4"
"Rarely","1996","general elemantary","West Germany","","","","","4"
"Rarely","1996","general elemantary","East Germany","","","","","4"
"Rarely","1996","middle vocational","West Germany","","","","","4"
"Rarely","1996","middle vocational","East Germany","","","","","4"
"Rarely","1996","vocational + Abi","West Germany","","","","","4"
"Rarely","1996","vocational + Abi","East Germany","","","","","4"
"Rarely","1996","higher vocational","West Germany","","","","","4"
"Rarely","1996","higher vocational","East Germany","","","","","4"
"Rarely","1996","higher education","West Germany","","","","","4"
"Rarely","1996","higher education","East Germany","","","","","4"
"Daily","1997","in school","West Germany","","","","","1"
"Daily","1997","in school","East Germany","","","","","1"
"Daily","1997","inadequately","West Germany","","","","","1"
"Daily","1997","inadequately","East Germany","","","","","1"
"Daily","1997","general elemantary","West Germany","","","","","1"
"Daily","1997","general elemantary","East Germany","","","","","1"
"Daily","1997","middle vocational","West Germany","","","","","1"
"Daily","1997","middle vocational","East Germany","","","","","1"
"Daily","1997","vocational + Abi","West Germany","","","","","1"
"Daily","1997","vocational + Abi","East Germany","","","","","1"
"Daily","1997","higher vocational","West Germany","","","","","1"
"Daily","1997","higher vocational","East Germany","","","","","1"
"Daily","1997","higher education","West Germany","","","","","1"
"Daily","1997","higher education","East Germany","","","","","1"
"Min 1x per month","1997","vocational + Abi","East Germany","","","","","3"
"Min 1x per month","1997","higher vocational","West Germany","","","","","3"
"Min 1x per month","1997","higher vocational","East Germany","","","","","3"
"Min 1x per month","1997","higher education","West Germany","","","","","3"
"Min 1x per month","1997","higher education","East Germany","","","","","3"
"Min 1x per month","1997","in school","West Germany","","","","","3"
"Min 1x per month","1997","in school","East Germany","","","","","3"
"Min 1x per month","1997","inadequately","West Germany","","","","","3"
"Min 1x per month","1997","inadequately","East Germany","","","","","3"
"Min 1x per month","1997","general elemantary","West Germany","","","","","3"
"Min 1x per month","1997","general elemantary","East Germany","","","","","3"
"Min 1x per month","1997","middle vocational","West Germany","","","","","3"
"Min 1x per month","1997","middle vocational","East Germany","","","","","3"
"Min 1x per month","1997","vocational + Abi","West Germany","","","","","3"
"Min 1x per week","1997","vocational + Abi","East Germany","","","","","2"
"Min 1x per week","1997","higher vocational","West Germany","","","","","2"
"Min 1x per week","1997","higher vocational","East Germany","","","","","2"
"Min 1x per week","1997","higher education","West Germany","","","","","2"
"Min 1x per week","1997","higher education","East Germany","","","","","2"
"Min 1x per week","1997","in school","West Germany","","","","","2"
"Min 1x per week","1997","in school","East Germany","","","","","2"
"Min 1x per week","1997","inadequately","West Germany","","","","","2"
"Min 1x per week","1997","inadequately","East Germany","","","","","2"
"Min 1x per week","1997","general elemantary","West Germany","","","","","2"
"Min 1x per week","1997","general elemantary","East Germany","","","","","2"
"Min 1x per week","1997","middle vocational","West Germany","","","","","2"
"Min 1x per week","1997","middle vocational","East Germany","","","","","2"
"Min 1x per week","1997","vocational + Abi","West Germany","","","","","2"
"Never","1997","in school","West Germany","","","","","5"
"Never","1997","in school","East Germany","","","","","5"
"Never","1997","inadequately","West Germany","","","","","5"
"Never","1997","inadequately","East Germany","","","","","5"
"Never","1997","general elemantary","West Germany","","","","","5"
"Never","1997","general elemantary","East Germany","","","","","5"
"Never","1997","middle vocational","West Germany","","","","","5"
"Never","1997","middle vocational","East Germany","","","","","5"
"Never","1997","vocational + Abi","West Germany","","","","","5"
"Never","1997","vocational + Abi","East Germany","","","","","5"
"Never","1997","higher vocational","West Germany","","","","","5"
"Never","1997","higher vocational","East Germany","","","","","5"
"Never","1997","higher education","West Germany","","","","","5"
"Never","1997","higher education","East Germany","","","","","5"
"Rarely","1997","vocational + Abi","East Germany","","","","","4"
"Rarely","1997","higher vocational","West Germany","","","","","4"
"Rarely","1997","higher vocational","East Germany","","","","","4"
"Rarely","1997","higher education","West Germany","","","","","4"
"Rarely","1997","higher education","East Germany","","","","","4"
"Rarely","1997","in school","West Germany","","","","","4"
"Rarely","1997","in school","East Germany","","","","","4"
"Rarely","1997","inadequately","West Germany","","","","","4"
"Rarely","1997","inadequately","East Germany","","","","","4"
"Rarely","1997","general elemantary","West Germany","","","","","4"
"Rarely","1997","general elemantary","East Germany","","","","","4"
"Rarely","1997","middle vocational","West Germany","","","","","4"
"Rarely","1997","middle vocational","East Germany","","","","","4"
"Rarely","1997","vocational + Abi","West Germany","","","","","4"
"Daily","1998","in school","West Germany","12","","","","1"
"Daily","1998","in school","East Germany","3","","","","1"
"Daily","1998","inadequately","West Germany","92","0.192507826630628","0.155242303730559","0.229773349530697","1"
"Daily","1998","inadequately","East Germany","","","","","1"
"Daily","1998","general elemantary","West Germany","276","0.113969503495148","0.100580812262453","0.127358194727844","1"
"Daily","1998","general elemantary","East Germany","36","0.108263140383156","0.0770228571853352","0.139503423580977","1"
"Daily","1998","middle vocational","West Germany","440","0.0799448871572939","0.0723597158698187","0.087530058444769","1"
"Daily","1998","middle vocational","East Germany","167","0.0786051671405299","0.0670838830426254","0.0901264512384343","1"
"Daily","1998","vocational + Abi","West Germany","28","","","","1"
"Daily","1998","vocational + Abi","East Germany","3","","","","1"
"Daily","1998","higher vocational","West Germany","33","0.0522116567074979","0.0341543392974095","0.0702689741175864","1"
"Daily","1998","higher vocational","East Germany","13","","","","1"
"Daily","1998","higher education","West Germany","36","0.0346016388846653","0.0238253663741585","0.0453779113951722","1"
"Daily","1998","higher education","East Germany","54","0.0581053475659168","0.0425690249539567","0.0736416701778769","1"
"Min 1x per month","1998","vocational + Abi","East Germany","23","","","","3"
"Min 1x per month","1998","higher vocational","West Germany","189","0.320171495893012","0.282300665225848","0.358042326560175","3"
"Min 1x per month","1998","higher vocational","East Germany","90","0.365355171702384","0.304307072979175","0.426403270425592","3"
"Min 1x per month","1998","higher education","West Germany","382","0.347197605055936","0.319127361432131","0.37526784867974","3"
"Min 1x per month","1998","higher education","East Germany","364","0.409499971411565","0.376842999485607","0.442156943337522","3"
"Min 1x per month","1998","in school","West Germany","68","0.328466381953149","0.267099200792549","0.38983356311375","3"
"Min 1x per month","1998","in school","East Germany","45","0.397226135751275","0.305365180668772","0.489087090833778","3"
"Min 1x per month","1998","inadequately","West Germany","73","0.207121027975328","0.16881832614394","0.245423729806716","3"
"Min 1x per month","1998","inadequately","East Germany","4","","","","3"
"Min 1x per month","1998","general elemantary","West Germany","481","0.243110974227439","0.225037657943042","0.261184290511835","3"
"Min 1x per month","1998","general elemantary","East Germany","121","0.311680873200798","0.265110867880305","0.358250878521292","3"
"Min 1x per month","1998","middle vocational","West Germany","1335","0.279445140805987","0.26689510598836","0.291995175623615","3"
"Min 1x per month","1998","middle vocational","East Germany","723","0.327320956651157","0.307232651046428","0.347409262255886","3"
"Min 1x per month","1998","vocational + Abi","West Germany","138","0.328224876673733","0.284547724733803","0.371902028613662","3"
"Min 1x per week","1998","vocational + Abi","East Germany","31","0.441543886922851","0.323518591133886","0.559569182711815","2"
"Min 1x per week","1998","higher vocational","West Germany","238","0.389663114402833","0.350076963949528","0.429249264856138","2"
"Min 1x per week","1998","higher vocational","East Germany","89","0.389503251628293","0.327680780287622","0.451325722968965","2"
"Min 1x per week","1998","higher education","West Germany","362","0.303958087112574","0.276837973827628","0.331078200397521","2"
"Min 1x per week","1998","higher education","East Germany","304","0.340419049670752","0.3089502633817","0.371887835959805","2"
"Min 1x per week","1998","in school","West Germany","79","0.30907383292967","0.248692350478046","0.369455315381294","2"
"Min 1x per week","1998","in school","East Germany","35","0.284634732115698","0.199923165408939","0.369346298822457","2"
"Min 1x per week","1998","inadequately","West Germany","199","0.416128553924164","0.369539248023183","0.462717859825145","2"
"Min 1x per week","1998","inadequately","East Germany","8","","","","2"
"Min 1x per week","1998","general elemantary","West Germany","975","0.433163565735431","0.412286267195579","0.454040864275282","2"
"Min 1x per week","1998","general elemantary","East Germany","145","0.367346259073869","0.318875798814302","0.415816719333435","2"
"Min 1x per week","1998","middle vocational","West Germany","2119","0.40341086522605","0.389690218283098","0.417131512169003","2"
"Min 1x per week","1998","middle vocational","East Germany","860","0.429583395635714","0.408391379564731","0.450775411706696","2"
"Min 1x per week","1998","vocational + Abi","West Germany","191","0.402659045719205","0.357041020428159","0.448277071010251","2"
"Never","1998","in school","West Germany","7","","","","5"
"Never","1998","in school","East Germany","1","","","","5"
"Never","1998","inadequately","West Germany","17","","","","5"
"Never","1998","inadequately","East Germany","","","","","5"
"Never","1998","general elemantary","West Germany","55","0.0268536972432029","0.0200427020244227","0.0336646924619831","5"
"Never","1998","general elemantary","East Germany","9","","","","5"
"Never","1998","middle vocational","West Germany","85","0.0213187408290267","0.0172788973876163","0.0253585842704371","5"
"Never","1998","middle vocational","East Germany","19","","","","5"
"Never","1998","vocational + Abi","West Germany","6","","","","5"
"Never","1998","vocational + Abi","East Germany","1","","","","5"
"Never","1998","higher vocational","West Germany","6","","","","5"
"Never","1998","higher vocational","East Germany","3","","","","5"
"Never","1998","higher education","West Germany","26","","","","5"
"Never","1998","higher education","East Germany","5","","","","5"
"Rarely","1998","vocational + Abi","East Germany","10","","","","4"
"Rarely","1998","higher vocational","West Germany","117","0.223105187435407","0.189310396932581","0.256899977938233","4"
"Rarely","1998","higher vocational","East Germany","44","0.143197727184467","0.0987901061704121","0.187605348198522","4"
"Rarely","1998","higher education","West Germany","299","0.286033713404013","0.259388793649196","0.312678633158831","4"
"Rarely","1998","higher education","East Germany","144","0.177343212709572","0.151976999295084","0.20270942612406","4"
"Rarely","1998","in school","West Germany","59","0.283111188725737","0.224245632814977","0.341976744636498","4"
"Rarely","1998","in school","East Germany","25","","","","4"
"Rarely","1998","inadequately","West Germany","49","0.149403996796527","0.115709681154133","0.183098312438921","4"
"Rarely","1998","inadequately","East Germany","3","","","","4"
"Rarely","1998","general elemantary","West Germany","377","0.182902259298779","0.166614325229973","0.199190193367585","4"
"Rarely","1998","general elemantary","East Germany","69","0.189837839432369","0.150407214380893","0.229268464483845","4"
"Rarely","1998","middle vocational","West Germany","932","0.215880365981642","0.204373399155547","0.227387332807736","4"
"Rarely","1998","middle vocational","East Germany","327","0.152351581312089","0.1369670661877","0.167736096436478","4"
"Rarely","1998","vocational + Abi","West Germany","81","0.201393443208431","0.164090276143814","0.238696610273049","4"
"Daily","1999","in school","West Germany","","","","","1"
"Daily","1999","in school","East Germany","","","","","1"
"Daily","1999","inadequately","West Germany","","","","","1"
"Daily","1999","inadequately","East Germany","","","","","1"
"Daily","1999","general elemantary","West Germany","","","","","1"
"Daily","1999","general elemantary","East Germany","","","","","1"
"Daily","1999","middle vocational","West Germany","","","","","1"
"Daily","1999","middle vocational","East Germany","","","","","1"
"Daily","1999","vocational + Abi","West Germany","","","","","1"
"Daily","1999","vocational + Abi","East Germany","","","","","1"
"Daily","1999","higher vocational","West Germany","","","","","1"
"Daily","1999","higher vocational","East Germany","","","","","1"
"Daily","1999","higher education","West Germany","","","","","1"
"Daily","1999","higher education","East Germany","","","","","1"
"Min 1x per month","1999","in school","West Germany","","","","","3"
"Min 1x per month","1999","in school","East Germany","","","","","3"
"Min 1x per month","1999","inadequately","West Germany","","","","","3"
"Min 1x per month","1999","inadequately","East Germany","","","","","3"
"Min 1x per month","1999","general elemantary","West Germany","","","","","3"
"Min 1x per month","1999","general elemantary","East Germany","","","","","3"
"Min 1x per month","1999","middle vocational","West Germany","","","","","3"
"Min 1x per month","1999","middle vocational","East Germany","","","","","3"
"Min 1x per month","1999","vocational + Abi","West Germany","","","","","3"
"Min 1x per month","1999","vocational + Abi","East Germany","","","","","3"
"Min 1x per month","1999","higher vocational","West Germany","","","","","3"
"Min 1x per month","1999","higher vocational","East Germany","","","","","3"
"Min 1x per month","1999","higher education","West Germany","","","","","3"
"Min 1x per month","1999","higher education","East Germany","","","","","3"
"Min 1x per week","1999","in school","West Germany","","","","","2"
"Min 1x per week","1999","in school","East Germany","","","","","2"
"Min 1x per week","1999","inadequately","West Germany","","","","","2"
"Min 1x per week","1999","inadequately","East Germany","","","","","2"
"Min 1x per week","1999","general elemantary","West Germany","","","","","2"
"Min 1x per week","1999","general elemantary","East Germany","","","","","2"
"Min 1x per week","1999","middle vocational","West Germany","","","","","2"
"Min 1x per week","1999","middle vocational","East Germany","","","","","2"
"Min 1x per week","1999","vocational + Abi","West Germany","","","","","2"
"Min 1x per week","1999","vocational + Abi","East Germany","","","","","2"
"Min 1x per week","1999","higher vocational","West Germany","","","","","2"
"Min 1x per week","1999","higher vocational","East Germany","","","","","2"
"Min 1x per week","1999","higher education","West Germany","","","","","2"
"Min 1x per week","1999","higher education","East Germany","","","","","2"
"Never","1999","in school","West Germany","","","","","5"
"Never","1999","in school","East Germany","","","","","5"
"Never","1999","inadequately","West Germany","","","","","5"
"Never","1999","inadequately","East Germany","","","","","5"
"Never","1999","general elemantary","West Germany","","","","","5"
"Never","1999","general elemantary","East Germany","","","","","5"
"Never","1999","middle vocational","West Germany","","","","","5"
"Never","1999","middle vocational","East Germany","","","","","5"
"Never","1999","vocational + Abi","West Germany","","","","","5"
"Never","1999","vocational + Abi","East Germany","","","","","5"
"Never","1999","higher vocational","West Germany","","","","","5"
"Never","1999","higher vocational","East Germany","","","","","5"
"Never","1999","higher education","West Germany","","","","","5"
"Never","1999","higher education","East Germany","","","","","5"
"Rarely","1999","in school","West Germany","","","","","4"
"Rarely","1999","in school","East Germany","","","","","4"
"Rarely","1999","inadequately","West Germany","","","","","4"
"Rarely","1999","inadequately","East Germany","","","","","4"
"Rarely","1999","general elemantary","West Germany","","","","","4"
"Rarely","1999","general elemantary","East Germany","","","","","4"
"Rarely","1999","middle vocational","West Germany","","","","","4"
"Rarely","1999","middle vocational","East Germany","","","","","4"
"Rarely","1999","vocational + Abi","West Germany","","","","","4"
"Rarely","1999","vocational + Abi","East Germany","","","","","4"
"Rarely","1999","higher vocational","West Germany","","","","","4"
"Rarely","1999","higher vocational","East Germany","","","","","4"
"Rarely","1999","higher education","West Germany","","","","","4"
"Rarely","1999","higher education","East Germany","","","","","4"
"Daily","2000","in school","West Germany","","","","","1"
"Daily","2000","in school","East Germany","","","","","1"
"Daily","2000","inadequately","West Germany","","","","","1"
"Daily","2000","inadequately","East Germany","","","","","1"
"Daily","2000","general elemantary","West Germany","","","","","1"
"Daily","2000","general elemantary","East Germany","","","","","1"
"Daily","2000","middle vocational","West Germany","","","","","1"
"Daily","2000","middle vocational","East Germany","","","","","1"
"Daily","2000","vocational + Abi","West Germany","","","","","1"
"Daily","2000","vocational + Abi","East Germany","","","","","1"
"Daily","2000","higher vocational","West Germany","","","","","1"
"Daily","2000","higher vocational","East Germany","","","","","1"
"Daily","2000","higher education","West Germany","","","","","1"
"Daily","2000","higher education","East Germany","","","","","1"
"Min 1x per month","2000","in school","West Germany","","","","","3"
"Min 1x per month","2000","in school","East Germany","","","","","3"
"Min 1x per month","2000","inadequately","West Germany","","","","","3"
"Min 1x per month","2000","inadequately","East Germany","","","","","3"
"Min 1x per month","2000","general elemantary","West Germany","","","","","3"
"Min 1x per month","2000","general elemantary","East Germany","","","","","3"
"Min 1x per month","2000","middle vocational","West Germany","","","","","3"
"Min 1x per month","2000","middle vocational","East Germany","","","","","3"
"Min 1x per month","2000","vocational + Abi","West Germany","","","","","3"
"Min 1x per month","2000","vocational + Abi","East Germany","","","","","3"
"Min 1x per month","2000","higher vocational","West Germany","","","","","3"
"Min 1x per month","2000","higher vocational","East Germany","","","","","3"
"Min 1x per month","2000","higher education","West Germany","","","","","3"
"Min 1x per month","2000","higher education","East Germany","","","","","3"
"Min 1x per week","2000","in school","West Germany","","","","","2"
"Min 1x per week","2000","in school","East Germany","","","","","2"
"Min 1x per week","2000","inadequately","West Germany","","","","","2"
"Min 1x per week","2000","inadequately","East Germany","","","","","2"
"Min 1x per week","2000","general elemantary","West Germany","","","","","2"
"Min 1x per week","2000","general elemantary","East Germany","","","","","2"
"Min 1x per week","2000","middle vocational","West Germany","","","","","2"
"Min 1x per week","2000","middle vocational","East Germany","","","","","2"
"Min 1x per week","2000","vocational + Abi","West Germany","","","","","2"
"Min 1x per week","2000","vocational + Abi","East Germany","","","","","2"
"Min 1x per week","2000","higher vocational","West Germany","","","","","2"
"Min 1x per week","2000","higher vocational","East Germany","","","","","2"
"Min 1x per week","2000","higher education","West Germany","","","","","2"
"Min 1x per week","2000","higher education","East Germany","","","","","2"
"Never","2000","in school","West Germany","","","","","5"
"Never","2000","in school","East Germany","","","","","5"
"Never","2000","inadequately","West Germany","","","","","5"
"Never","2000","inadequately","East Germany","","","","","5"
"Never","2000","general elemantary","West Germany","","","","","5"
"Never","2000","general elemantary","East Germany","","","","","5"
"Never","2000","middle vocational","West Germany","","","","","5"
"Never","2000","middle vocational","East Germany","","","","","5"
"Never","2000","vocational + Abi","West Germany","","","","","5"
"Never","2000","vocational + Abi","East Germany","","","","","5"
"Never","2000","higher vocational","West Germany","","","","","5"
"Never","2000","higher vocational","East Germany","","","","","5"
"Never","2000","higher education","West Germany","","","","","5"
"Never","2000","higher education","East Germany","","","","","5"
"Rarely","2000","in school","West Germany","","","","","4"
"Rarely","2000","in school","East Germany","","","","","4"
"Rarely","2000","inadequately","West Germany","","","","","4"
"Rarely","2000","inadequately","East Germany","","","","","4"
"Rarely","2000","general elemantary","West Germany","","","","","4"
"Rarely","2000","general elemantary","East Germany","","","","","4"
"Rarely","2000","middle vocational","West Germany","","","","","4"
"Rarely","2000","middle vocational","East Germany","","","","","4"
"Rarely","2000","vocational + Abi","West Germany","","","","","4"
"Rarely","2000","vocational + Abi","East Germany","","","","","4"
"Rarely","2000","higher vocational","West Germany","","","","","4"
"Rarely","2000","higher vocational","East Germany","","","","","4"
"Rarely","2000","higher education","West Germany","","","","","4"
"Rarely","2000","higher education","East Germany","","","","","4"
"Daily","2001","in school","West Germany","","","","","1"
"Daily","2001","in school","East Germany","","","","","1"
"Daily","2001","inadequately","West Germany","","","","","1"
"Daily","2001","inadequately","East Germany","","","","","1"
"Daily","2001","general elemantary","West Germany","","","","","1"
"Daily","2001","general elemantary","East Germany","","","","","1"
"Daily","2001","middle vocational","West Germany","","","","","1"
"Daily","2001","middle vocational","East Germany","","","","","1"
"Daily","2001","vocational + Abi","West Germany","","","","","1"
"Daily","2001","vocational + Abi","East Germany","","","","","1"
"Daily","2001","higher vocational","West Germany","","","","","1"
"Daily","2001","higher vocational","East Germany","","","","","1"
"Daily","2001","higher education","West Germany","","","","","1"
"Daily","2001","higher education","East Germany","","","","","1"
"Min 1x per month","2001","in school","West Germany","","","","","3"
"Min 1x per month","2001","in school","East Germany","","","","","3"
"Min 1x per month","2001","inadequately","West Germany","","","","","3"
"Min 1x per month","2001","inadequately","East Germany","","","","","3"
"Min 1x per month","2001","general elemantary","West Germany","","","","","3"
"Min 1x per month","2001","general elemantary","East Germany","","","","","3"
"Min 1x per month","2001","middle vocational","West Germany","","","","","3"
"Min 1x per month","2001","middle vocational","East Germany","","","","","3"
"Min 1x per month","2001","vocational + Abi","West Germany","","","","","3"
"Min 1x per month","2001","vocational + Abi","East Germany","","","","","3"
"Min 1x per month","2001","higher vocational","West Germany","","","","","3"
"Min 1x per month","2001","higher vocational","East Germany","","","","","3"
"Min 1x per month","2001","higher education","West Germany","","","","","3"
"Min 1x per month","2001","higher education","East Germany","","","","","3"
"Min 1x per week","2001","middle vocational","East Germany","","","","","2"
"Min 1x per week","2001","vocational + Abi","West Germany","","","","","2"
"Min 1x per week","2001","vocational + Abi","East Germany","","","","","2"
"Min 1x per week","2001","higher vocational","West Germany","","","","","2"
"Min 1x per week","2001","higher vocational","East Germany","","","","","2"
"Min 1x per week","2001","higher education","West Germany","","","","","2"
"Min 1x per week","2001","higher education","East Germany","","","","","2"
"Min 1x per week","2001","in school","West Germany","","","","","2"
"Min 1x per week","2001","in school","East Germany","","","","","2"
"Min 1x per week","2001","inadequately","West Germany","","","","","2"
"Min 1x per week","2001","inadequately","East Germany","","","","","2"
"Min 1x per week","2001","general elemantary","West Germany","","","","","2"
"Min 1x per week","2001","general elemantary","East Germany","","","","","2"
"Min 1x per week","2001","middle vocational","West Germany","","","","","2"
"Never","2001","in school","West Germany","","","","","5"
"Never","2001","in school","East Germany","","","","","5"
"Never","2001","inadequately","West Germany","","","","","5"
"Never","2001","inadequately","East Germany","","","","","5"
"Never","2001","general elemantary","West Germany","","","","","5"
"Never","2001","general elemantary","East Germany","","","","","5"
"Never","2001","middle vocational","West Germany","","","","","5"
"Never","2001","middle vocational","East Germany","","","","","5"
"Never","2001","vocational + Abi","West Germany","","","","","5"
"Never","2001","vocational + Abi","East Germany","","","","","5"
"Never","2001","higher vocational","West Germany","","","","","5"
"Never","2001","higher vocational","East Germany","","","","","5"
"Never","2001","higher education","West Germany","","","","","5"
"Never","2001","higher education","East Germany","","","","","5"
"Rarely","2001","in school","West Germany","","","","","4"
"Rarely","2001","in school","East Germany","","","","","4"
"Rarely","2001","inadequately","West Germany","","","","","4"
"Rarely","2001","inadequately","East Germany","","","","","4"
"Rarely","2001","general elemantary","West Germany","","","","","4"
"Rarely","2001","general elemantary","East Germany","","","","","4"
"Rarely","2001","middle vocational","West Germany","","","","","4"
"Rarely","2001","middle vocational","East Germany","","","","","4"
"Rarely","2001","vocational + Abi","West Germany","","","","","4"
"Rarely","2001","vocational + Abi","East Germany","","","","","4"
"Rarely","2001","higher vocational","West Germany","","","","","4"
"Rarely","2001","higher vocational","East Germany","","","","","4"
"Rarely","2001","higher education","West Germany","","","","","4"
"Rarely","2001","higher education","East Germany","","","","","4"
"Daily","2002","in school","West Germany","","","","","1"
"Daily","2002","in school","East Germany","","","","","1"
"Daily","2002","inadequately","West Germany","","","","","1"
"Daily","2002","inadequately","East Germany","","","","","1"
"Daily","2002","general elemantary","West Germany","","","","","1"
"Daily","2002","general elemantary","East Germany","","","","","1"
"Daily","2002","middle vocational","West Germany","","","","","1"
"Daily","2002","middle vocational","East Germany","","","","","1"
"Daily","2002","vocational + Abi","West Germany","","","","","1"
"Daily","2002","vocational + Abi","East Germany","","","","","1"
"Daily","2002","higher vocational","West Germany","","","","","1"
"Daily","2002","higher vocational","East Germany","","","","","1"
"Daily","2002","higher education","West Germany","","","","","1"
"Daily","2002","higher education","East Germany","","","","","1"
"Min 1x per month","2002","in school","East Germany","","","","","3"
"Min 1x per month","2002","inadequately","West Germany","","","","","3"
"Min 1x per month","2002","inadequately","East Germany","","","","","3"
"Min 1x per month","2002","general elemantary","West Germany","","","","","3"
"Min 1x per month","2002","general elemantary","East Germany","","","","","3"
"Min 1x per month","2002","middle vocational","West Germany","","","","","3"
"Min 1x per month","2002","middle vocational","East Germany","","","","","3"
"Min 1x per month","2002","vocational + Abi","West Germany","","","","","3"
"Min 1x per month","2002","vocational + Abi","East Germany","","","","","3"
"Min 1x per month","2002","in school","West Germany","","","","","3"
"Min 1x per month","2002","higher vocational","West Germany","","","","","3"
"Min 1x per month","2002","higher vocational","East Germany","","","","","3"
"Min 1x per month","2002","higher education","West Germany","","","","","3"
"Min 1x per month","2002","higher education","East Germany","","","","","3"
"Min 1x per week","2002","in school","West Germany","","","","","2"
"Min 1x per week","2002","in school","East Germany","","","","","2"
"Min 1x per week","2002","inadequately","West Germany","","","","","2"
"Min 1x per week","2002","inadequately","East Germany","","","","","2"
"Min 1x per week","2002","general elemantary","West Germany","","","","","2"
"Min 1x per week","2002","general elemantary","East Germany","","","","","2"
"Min 1x per week","2002","middle vocational","West Germany","","","","","2"
"Min 1x per week","2002","middle vocational","East Germany","","","","","2"
"Min 1x per week","2002","vocational + Abi","West Germany","","","","","2"
"Min 1x per week","2002","vocational + Abi","East Germany","","","","","2"
"Min 1x per week","2002","higher vocational","West Germany","","","","","2"
"Min 1x per week","2002","higher vocational","East Germany","","","","","2"
"Min 1x per week","2002","higher education","West Germany","","","","","2"
"Min 1x per week","2002","higher education","East Germany","","","","","2"
"Never","2002","in school","West Germany","","","","","5"
"Never","2002","in school","East Germany","","","","","5"
"Never","2002","inadequately","West Germany","","","","","5"
"Never","2002","inadequately","East Germany","","","","","5"
"Never","2002","general elemantary","West Germany","","","","","5"
"Never","2002","general elemantary","East Germany","","","","","5"
"Never","2002","middle vocational","West Germany","","","","","5"
"Never","2002","middle vocational","East Germany","","","","","5"
"Never","2002","vocational + Abi","West Germany","","","","","5"
"Never","2002","vocational + Abi","East Germany","","","","","5"
"Never","2002","higher vocational","West Germany","","","","","5"
"Never","2002","higher vocational","East Germany","","","","","5"
"Never","2002","higher education","West Germany","","","","","5"
"Never","2002","higher education","East Germany","","","","","5"
"Rarely","2002","in school","West Germany","","","","","4"
"Rarely","2002","in school","East Germany","","","","","4"
"Rarely","2002","inadequately","West Germany","","","","","4"
"Rarely","2002","inadequately","East Germany","","","","","4"
"Rarely","2002","general elemantary","West Germany","","","","","4"
"Rarely","2002","general elemantary","East Germany","","","","","4"
"Rarely","2002","middle vocational","West Germany","","","","","4"
"Rarely","2002","middle vocational","East Germany","","","","","4"
"Rarely","2002","vocational + Abi","West Germany","","","","","4"
"Rarely","2002","vocational + Abi","East Germany","","","","","4"
"Rarely","2002","higher vocational","West Germany","","","","","4"
"Rarely","2002","higher vocational","East Germany","","","","","4"
"Rarely","2002","higher education","West Germany","","","","","4"
"Rarely","2002","higher education","East Germany","","","","","4"
"Daily","2003","in school","West Germany","29","","","","1"
"Daily","2003","in school","East Germany","12","","","","1"
"Daily","2003","inadequately","West Germany","41","0.103559502401544","0.0661627652115284","0.14095623959156","1"
"Daily","2003","inadequately","East Germany","","","","","1"
"Daily","2003","general elemantary","West Germany","263","0.110097785308592","0.0973991193118439","0.12279645130534","1"
"Daily","2003","general elemantary","East Germany","37","0.0986412926121168","0.0700220411796186","0.127260544044615","1"
"Daily","2003","middle vocational","West Germany","601","0.0702012883072835","0.0647042547657848","0.0756983218487823","1"
"Daily","2003","middle vocational","East Germany","206","0.0737365112835383","0.0640737000233798","0.0833993225436968","1"
"Daily","2003","vocational + Abi","West Germany","52","0.0642687187931023","0.0491821504301956","0.0793552871560089","1"
"Daily","2003","vocational + Abi","East Germany","6","","","","1"
"Daily","2003","higher vocational","West Germany","93","0.0711475514418593","0.0567869572837052","0.0855081456000134","1"
"Daily","2003","higher vocational","East Germany","40","0.0905587382964074","0.0640435727539593","0.117073903838856","1"
