"plh0196","year","hgtyp1hh","migback","n","percent","lower_confidence","upper_confidence"
"People are helpful","2013","Single parent ","no migration background","892","0.402688939695818","0.382120236898583","0.423257642493053"
"People are helpful","2013","Single parent ","direct migration background","83","0.337161933995681","0.27164462034889","0.402679247642472"
"People are helpful","2013","Single parent ","indirect migration background","73","0.410553510683835","0.339666068738312","0.481440952629358"
"People are helpful","2013","Couple + C. LE 16 ","no migration background","2084","0.390210470431819","0.376631148879409","0.403789791984228"
"People are helpful","2013","Couple + C. LE 16 ","direct migration background","401","0.386258781025535","0.355852605071202","0.416664956979868"
"People are helpful","2013","Couple + C. LE 16 ","indirect migration background","149","0.41438276883098","0.367158230866855","0.461607306795105"
"People are helpful","2013","Couple + C. GT 16 ","no migration background","976","0.396986914522287","0.377196699682246","0.416777129362327"
"People are helpful","2013","Couple + C. GT 16 ","direct migration background","112","0.449703197512447","0.388161040670201","0.511245354354694"
"People are helpful","2013","Couple + C. GT 16 ","indirect migration background","52","0.376946806862544","0.297237961843293","0.456655651881795"
"People are helpful","2013","Couple + C. LE and GT 16","no migration background","652","0.385792141477589","0.361075507308324","0.410508775646854"
"People are helpful","2013","Couple + C. LE and GT 16","direct migration background","135","0.389057407217422","0.335132387455654","0.442982426979189"
"People are helpful","2013","Couple + C. LE and GT 16","indirect migration background","65","0.344780852897277","0.274159127026609","0.415402578767945"
"People pursue self-interest","2013","1-pers.-HH","no migration background","1680","0.532122433224236","0.514858683634336","0.549386182814135"
"People pursue self-interest","2013","1-pers.-HH","direct migration background","113","0.513408496182733","0.447807649301952","0.579009343063514"
"People pursue self-interest","2013","1-pers.-HH","indirect migration background","58","0.665518213915774","0.570643058994596","0.760393368836952"
"People pursue self-interest","2013","(Married) couple without C. ","no migration background","3624","0.549287827039466","0.537494586030261","0.561081068048671"
"People pursue self-interest","2013","(Married) couple without C. ","direct migration background","293","0.566250135683278","0.524831996634254","0.607668274732303"
"People pursue self-interest","2013","(Married) couple without C. ","indirect migration background","76","0.541238885583406","0.454575824365837","0.627901946800976"
"People pursue self-interest","2013","Single parent ","no migration background","1292","0.597311060304182","0.576742357506946","0.617879763101417"
"People pursue self-interest","2013","Single parent ","direct migration background","117","0.662838066004319","0.597320752357528","0.72835537965111"
"People pursue self-interest","2013","Single parent ","indirect migration background","112","0.589446489316165","0.518559047370642","0.660333931261688"
"People pursue self-interest","2013","Couple + C. LE 16 ","no migration background","2873","0.609789529568181","0.596210208015772","0.623368851120591"
"People pursue self-interest","2013","Couple + C. LE 16 ","direct migration background","584","0.613741218974465","0.583335043020132","0.644147394928798"
"People pursue self-interest","2013","Couple + C. LE 16 ","indirect migration background","269","0.58561723116902","0.538392693204895","0.632841769133145"
"People pursue self-interest","2013","Couple + C. GT 16 ","no migration background","1372","0.603013085477713","0.583222870637673","0.622803300317754"
"People pursue self-interest","2013","Couple + C. GT 16 ","direct migration background","139","0.550296802487553","0.488754645645306","0.611838959329799"
"People pursue self-interest","2013","Couple + C. GT 16 ","indirect migration background","90","0.623053193137456","0.543344348118205","0.702762038156707"
"People pursue self-interest","2013","Couple + C. LE and GT 16","no migration background","838","0.614207858522411","0.589491224353146","0.638924492691676"
"People pursue self-interest","2013","Couple + C. LE and GT 16","direct migration background","179","0.610942592782578","0.557017573020811","0.664867612544346"
"People pursue self-interest","2013","Couple + C. LE and GT 16","indirect migration background","109","0.655219147102723","0.584597421232055","0.725840872973391"
"People are helpful","2014","1-pers.-HH","no migration background","","","",""
"People are helpful","2014","1-pers.-HH","direct migration background","","","",""
"People are helpful","2014","1-pers.-HH","indirect migration background","","","",""
"People are helpful","2014","(Married) couple without C. ","no migration background","","","",""
"People are helpful","2014","(Married) couple without C. ","direct migration background","","","",""
"People are helpful","2014","(Married) couple without C. ","indirect migration background","","","",""
"People are helpful","2014","Single parent ","no migration background","","","",""
"People are helpful","2014","Single parent ","direct migration background","","","",""
"People are helpful","2014","Single parent ","indirect migration background","","","",""
"People are helpful","2014","Couple + C. LE 16 ","no migration background","","","",""
"People are helpful","2014","Couple + C. LE 16 ","direct migration background","","","",""
"People are helpful","2014","Couple + C. LE 16 ","indirect migration background","","","",""
"People are helpful","2014","Couple + C. GT 16 ","no migration background","","","",""
"People are helpful","2014","Couple + C. GT 16 ","direct migration background","","","",""
"People are helpful","2014","Couple + C. GT 16 ","indirect migration background","","","",""
"People are helpful","2014","Couple + C. LE and GT 16","no migration background","","","",""
"People are helpful","2014","Couple + C. LE and GT 16","direct migration background","","","",""
"People are helpful","2014","Couple + C. LE and GT 16","indirect migration background","","","",""
"People pursue self-interest","2014","1-pers.-HH","no migration background","","","",""
"People pursue self-interest","2014","1-pers.-HH","direct migration background","","","",""
"People pursue self-interest","2014","1-pers.-HH","indirect migration background","","","",""
"People pursue self-interest","2014","(Married) couple without C. ","no migration background","","","",""
"People pursue self-interest","2014","(Married) couple without C. ","direct migration background","","","",""
"People pursue self-interest","2014","(Married) couple without C. ","indirect migration background","","","",""
"People pursue self-interest","2014","Single parent ","no migration background","","","",""
"People pursue self-interest","2014","Single parent ","direct migration background","","","",""
"People pursue self-interest","2014","Single parent ","indirect migration background","","","",""
"People pursue self-interest","2014","Couple + C. LE 16 ","no migration background","","","",""
"People pursue self-interest","2014","Couple + C. LE 16 ","direct migration background","","","",""
"People pursue self-interest","2014","Couple + C. LE 16 ","indirect migration background","","","",""
"People pursue self-interest","2014","Couple + C. GT 16 ","no migration background","","","",""
"People pursue self-interest","2014","Couple + C. GT 16 ","direct migration background","","","",""
"People pursue self-interest","2014","Couple + C. GT 16 ","indirect migration background","","","",""
"People pursue self-interest","2014","Couple + C. LE and GT 16","no migration background","","","",""
"People pursue self-interest","2014","Couple + C. LE and GT 16","direct migration background","","","",""
"People pursue self-interest","2014","Couple + C. LE and GT 16","indirect migration background","","","",""
"People are helpful","2015","1-pers.-HH","no migration background","","","",""
"People are helpful","2015","1-pers.-HH","direct migration background","","","",""
"People are helpful","2015","1-pers.-HH","indirect migration background","","","",""
"People are helpful","2015","(Married) couple without C. ","no migration background","","","",""
"People are helpful","2015","(Married) couple without C. ","direct migration background","","","",""
"People are helpful","2015","(Married) couple without C. ","indirect migration background","","","",""
"People are helpful","2015","Single parent ","no migration background","","","",""
"People are helpful","2015","Single parent ","direct migration background","","","",""
"People are helpful","2015","Single parent ","indirect migration background","","","",""
"People are helpful","2015","Couple + C. LE 16 ","no migration background","","","",""
"People are helpful","2015","Couple + C. LE 16 ","direct migration background","","","",""
"People are helpful","2015","Couple + C. LE 16 ","indirect migration background","","","",""
"People are helpful","2015","Couple + C. GT 16 ","no migration background","","","",""
"People are helpful","2015","Couple + C. GT 16 ","direct migration background","","","",""
"People are helpful","2015","Couple + C. GT 16 ","indirect migration background","","","",""
"People are helpful","2015","Couple + C. LE and GT 16","no migration background","","","",""
"People are helpful","2015","Couple + C. LE and GT 16","direct migration background","","","",""
"People are helpful","2015","Couple + C. LE and GT 16","indirect migration background","","","",""
"People pursue self-interest","2015","1-pers.-HH","no migration background","","","",""
"People pursue self-interest","2015","1-pers.-HH","direct migration background","","","",""
"People pursue self-interest","2015","1-pers.-HH","indirect migration background","","","",""
"People pursue self-interest","2015","(Married) couple without C. ","no migration background","","","",""
"People pursue self-interest","2015","(Married) couple without C. ","direct migration background","","","",""
"People pursue self-interest","2015","(Married) couple without C. ","indirect migration background","","","",""
"People pursue self-interest","2015","Single parent ","no migration background","","","",""
"People pursue self-interest","2015","Single parent ","direct migration background","","","",""
"People pursue self-interest","2015","Single parent ","indirect migration background","","","",""
"People pursue self-interest","2015","Couple + C. LE 16 ","no migration background","","","",""
"People pursue self-interest","2015","Couple + C. LE 16 ","direct migration background","","","",""
"People pursue self-interest","2015","Couple + C. LE 16 ","indirect migration background","","","",""
"People pursue self-interest","2015","Couple + C. GT 16 ","no migration background","","","",""
"People pursue self-interest","2015","Couple + C. GT 16 ","direct migration background","","","",""
"People pursue self-interest","2015","Couple + C. GT 16 ","indirect migration background","","","",""
"People pursue self-interest","2015","Couple + C. LE and GT 16","no migration background","","","",""
"People pursue self-interest","2015","Couple + C. LE and GT 16","direct migration background","","","",""
"People pursue self-interest","2015","Couple + C. LE and GT 16","indirect migration background","","","",""
"People are helpful","2016","1-pers.-HH","no migration background","","","",""
"People are helpful","2016","1-pers.-HH","direct migration background","","","",""
"People are helpful","2016","1-pers.-HH","indirect migration background","","","",""
"People are helpful","2016","(Married) couple without C. ","no migration background","","","",""
"People are helpful","2016","(Married) couple without C. ","direct migration background","","","",""
"People are helpful","2016","(Married) couple without C. ","indirect migration background","","","",""
"People are helpful","2016","Single parent ","no migration background","","","",""
"People are helpful","2016","Single parent ","direct migration background","","","",""
"People are helpful","2016","Single parent ","indirect migration background","","","",""
"People are helpful","2016","Couple + C. LE 16 ","no migration background","","","",""
"People are helpful","2016","Couple + C. LE 16 ","direct migration background","","","",""
"People are helpful","2016","Couple + C. LE 16 ","indirect migration background","","","",""
"People are helpful","2016","Couple + C. GT 16 ","no migration background","","","",""
"People are helpful","2016","Couple + C. GT 16 ","direct migration background","","","",""
"People are helpful","2016","Couple + C. GT 16 ","indirect migration background","","","",""
"People are helpful","2016","Couple + C. LE and GT 16","no migration background","","","",""
"People are helpful","2016","Couple + C. LE and GT 16","direct migration background","","","",""
"People are helpful","2016","Couple + C. LE and GT 16","indirect migration background","","","",""
"People pursue self-interest","2016","1-pers.-HH","no migration background","","","",""
"People pursue self-interest","2016","1-pers.-HH","direct migration background","","","",""
"People pursue self-interest","2016","1-pers.-HH","indirect migration background","","","",""
"People pursue self-interest","2016","(Married) couple without C. ","no migration background","","","",""
"People pursue self-interest","2016","(Married) couple without C. ","direct migration background","","","",""
"People pursue self-interest","2016","(Married) couple without C. ","indirect migration background","","","",""
"People pursue self-interest","2016","Single parent ","no migration background","","","",""
"People pursue self-interest","2016","Single parent ","direct migration background","","","",""
"People pursue self-interest","2016","Single parent ","indirect migration background","","","",""
"People pursue self-interest","2016","Couple + C. LE 16 ","no migration background","","","",""
"People pursue self-interest","2016","Couple + C. LE 16 ","direct migration background","","","",""
"People pursue self-interest","2016","Couple + C. LE 16 ","indirect migration background","","","",""
"People pursue self-interest","2016","Couple + C. GT 16 ","no migration background","","","",""
"People pursue self-interest","2016","Couple + C. GT 16 ","direct migration background","","","",""
"People pursue self-interest","2016","Couple + C. GT 16 ","indirect migration background","","","",""
"People pursue self-interest","2016","Couple + C. LE and GT 16","no migration background","","","",""
"People pursue self-interest","2016","Couple + C. LE and GT 16","direct migration background","","","",""
"People pursue self-interest","2016","Couple + C. LE and GT 16","indirect migration background","","","",""
"People are helpful","2017","1-pers.-HH","no migration background","","","",""
"People are helpful","2017","1-pers.-HH","direct migration background","","","",""
"People are helpful","2017","1-pers.-HH","indirect migration background","","","",""
"People are helpful","2017","(Married) couple without C. ","no migration background","","","",""
"People are helpful","2017","(Married) couple without C. ","direct migration background","","","",""
"People are helpful","2017","(Married) couple without C. ","indirect migration background","","","",""
"People are helpful","2017","Single parent ","no migration background","","","",""
"People are helpful","2017","Single parent ","direct migration background","","","",""
"People are helpful","2017","Single parent ","indirect migration background","","","",""
"People are helpful","2017","Couple + C. LE 16 ","no migration background","","","",""
"People are helpful","2017","Couple + C. LE 16 ","direct migration background","","","",""
"People are helpful","2017","Couple + C. LE 16 ","indirect migration background","","","",""
"People are helpful","2017","Couple + C. GT 16 ","no migration background","","","",""
"People are helpful","2017","Couple + C. GT 16 ","direct migration background","","","",""
"People are helpful","2017","Couple + C. GT 16 ","indirect migration background","","","",""
"People are helpful","2017","Couple + C. LE and GT 16","no migration background","","","",""
"People are helpful","2017","Couple + C. LE and GT 16","direct migration background","","","",""
"People are helpful","2017","Couple + C. LE and GT 16","indirect migration background","","","",""
"People pursue self-interest","2017","1-pers.-HH","no migration background","","","",""
"People pursue self-interest","2017","1-pers.-HH","direct migration background","","","",""
"People pursue self-interest","2017","1-pers.-HH","indirect migration background","","","",""
"People pursue self-interest","2017","(Married) couple without C. ","no migration background","","","",""
"People pursue self-interest","2017","(Married) couple without C. ","direct migration background","","","",""
"People pursue self-interest","2017","(Married) couple without C. ","indirect migration background","","","",""
"People pursue self-interest","2017","Single parent ","no migration background","","","",""
"People pursue self-interest","2017","Single parent ","direct migration background","","","",""
"People pursue self-interest","2017","Single parent ","indirect migration background","","","",""
"People pursue self-interest","2017","Couple + C. LE 16 ","no migration background","","","",""
"People pursue self-interest","2017","Couple + C. LE 16 ","direct migration background","","","",""
"People pursue self-interest","2017","Couple + C. LE 16 ","indirect migration background","","","",""
"People pursue self-interest","2017","Couple + C. GT 16 ","no migration background","","","",""
"People pursue self-interest","2017","Couple + C. GT 16 ","direct migration background","","","",""
"People pursue self-interest","2017","Couple + C. GT 16 ","indirect migration background","","","",""
"People pursue self-interest","2017","Couple + C. LE and GT 16","no migration background","","","",""
"People pursue self-interest","2017","Couple + C. LE and GT 16","direct migration background","","","",""
"People pursue self-interest","2017","Couple + C. LE and GT 16","indirect migration background","","","",""
"People are helpful","2018","1-pers.-HH","no migration background","1708","0.523494069183364","0.506651501296753","0.540336637069976"
"People are helpful","2018","1-pers.-HH","direct migration background","599","0.503800710203548","0.475687048867435","0.53191437153966"
"People are helpful","2018","1-pers.-HH","indirect migration background","93","0.5052687381014","0.43796703539057","0.572570440812231"
"People are helpful","2018","(Married) couple without C. ","no migration background","3309","0.481266697057564","0.469265942485217","0.49326745162991"
"People are helpful","2018","(Married) couple without C. ","direct migration background","532","0.490168383396078","0.460381813782786","0.51995495300937"
"People are helpful","2018","(Married) couple without C. ","indirect migration background","102","0.417648163862606","0.35291994266829","0.482376385056923"
"People are helpful","2018","Single parent ","no migration background","662","0.395050294121","0.371589867921777","0.418510720320224"
"People are helpful","2018","Single parent ","direct migration background","277","0.35818459014178","0.319851893348242","0.396517286935319"
"People are helpful","2018","Single parent ","indirect migration background","61","0.249700130683969","0.192110400431275","0.307289860936663"
"People are helpful","2018","Couple + C. LE 16 ","no migration background","1610","0.439319687295164","0.422945104323392","0.455694270266935"
"People are helpful","2018","Couple + C. LE 16 ","direct migration background","1476","0.482853900659043","0.464766314754677","0.50094148656341"
"People are helpful","2018","Couple + C. LE 16 ","indirect migration background","165","0.448030615988944","0.40156485077196","0.494496381205928"
"People are helpful","2018","Couple + C. GT 16 ","no migration background","1002","0.402865145651292","0.382763525266071","0.422966766036514"
"People are helpful","2018","Couple + C. GT 16 ","direct migration background","251","0.441505604504476","0.399854234604264","0.483156974404688"
"People are helpful","2018","Couple + C. GT 16 ","indirect migration background","89","0.379812243520161","0.31508795430808","0.444536532732243"
"People are helpful","2018","Couple + C. LE and GT 16","no migration background","593","0.420221372698455","0.394254268099159","0.446188477297751"
"People are helpful","2018","Couple + C. LE and GT 16","direct migration background","504","0.437139757940629","0.405891856750732","0.468387659130527"
"People are helpful","2018","Couple + C. LE and GT 16","indirect migration background","111","0.346798576448046","0.290749247054937","0.402847905841155"
"People pursue self-interest","2018","1-pers.-HH","no migration background","1670","0.476505930816636","0.459663362930024","0.493348498703247"
"People pursue self-interest","2018","1-pers.-HH","direct migration background","616","0.496199289796452","0.46808562846034","0.524312951132565"
"People pursue self-interest","2018","1-pers.-HH","indirect migration background","119","0.4947312618986","0.427429559187769","0.56203296460943"
"People pursue self-interest","2018","(Married) couple without C. ","no migration background","3350","0.518733302942436","0.50673254837009","0.530734057514783"
"People pursue self-interest","2018","(Married) couple without C. ","direct migration background","550","0.509831616603922","0.48004504699063","0.539618186217214"
"People pursue self-interest","2018","(Married) couple without C. ","indirect migration background","121","0.582351836137394","0.517623614943077","0.64708005733171"
"People pursue self-interest","2018","Single parent ","no migration background","1006","0.604949705879","0.581489279679776","0.628410132078223"
"People pursue self-interest","2018","Single parent ","direct migration background","324","0.64181540985822","0.603482713064681","0.680148106651758"
"People pursue self-interest","2018","Single parent ","indirect migration background","156","0.750299869316031","0.692710139063337","0.807889599568725"
"People pursue self-interest","2018","Couple + C. LE 16 ","no migration background","1919","0.560680312704836","0.544305729733065","0.577054895676608"
"People pursue self-interest","2018","Couple + C. LE 16 ","direct migration background","1456","0.517146099340957","0.49905851343659","0.535233685245323"
"People pursue self-interest","2018","Couple + C. LE 16 ","indirect migration background","275","0.551969384011056","0.505503618794072","0.59843514922804"
"People pursue self-interest","2018","Couple + C. GT 16 ","no migration background","1285","0.597134854348708","0.577033233963486","0.617236474733929"
"People pursue self-interest","2018","Couple + C. GT 16 ","direct migration background","295","0.558494395495524","0.516843025595312","0.600145765395736"
"People pursue self-interest","2018","Couple + C. GT 16 ","indirect migration background","127","0.620187756479839","0.555463467267757","0.68491204569192"
"People pursue self-interest","2018","Couple + C. LE and GT 16","no migration background","795","0.579778627301545","0.553811522702249","0.605745731900841"
"People pursue self-interest","2018","Couple + C. LE and GT 16","direct migration background","464","0.562860242059371","0.531612340869473","0.594108143249268"
"People pursue self-interest","2018","Couple + C. LE and GT 16","indirect migration background","166","0.653201423551954","0.597152094158845","0.709250752945063"
