"plh0196","year","bula_h","n","percent","lower_confidence","upper_confidence","value"
"People pursue self-interest","2017","North Rhine-Westphalia","","","","","2"
"People pursue self-interest","2017","Hesse","","","","","2"
"People pursue self-interest","2017","Rhineland-Palatinate,Saarland","","","","","2"
"People pursue self-interest","2017","Baden-Württemberg","","","","","2"
"People pursue self-interest","2017","Bavaria","","","","","2"
"People pursue self-interest","2017","Berlin","","","","","2"
"People pursue self-interest","2017","Brandenburg","","","","","2"
"People pursue self-interest","2017","Mecklenburg-Western Pomerania","","","","","2"
"People pursue self-interest","2017","Saxony","","","","","2"
"People pursue self-interest","2017","Saxony-Anhalt","","","","","2"
"People pursue self-interest","2017","Thuringia","","","","","2"
"People are helpful","2018","Schleswig-Holstein","533","0.492693721332513","0.462779902255049","0.522607540409977","1"
"People are helpful","2018","Hamburg","295","0.522163551905694","0.480380050308971","0.563947053502418","1"
"People are helpful","2018","Hesse","901","0.414429270471108","0.393586851450535","0.43527168949168","1"
"People are helpful","2018","Rhineland-Palatinate,Saarland","774","0.465129657608845","0.441164366717332","0.489094948500357","1"
"People are helpful","2018","Bavaria","2049","0.473784632677406","0.458910674821391","0.488658590533421","1"
"People are helpful","2018","Baden-Württemberg","1528","0.477219803371823","0.459835040846895","0.494604565896751","1"
"People are helpful","2018","Lower Saxony","1486","0.485632836615162","0.467473823734795","0.503791849495529","1"
"People are helpful","2018","Berlin","545","0.450539192290624","0.421567905567939","0.47951047901331","1"
"People are helpful","2018","Brandenburg","478","0.454692267835274","0.425582110831533","0.483802424839016","1"
"People are helpful","2018","Mecklenburg-Western Pomerania","287","0.432164271789039","0.393634448636721","0.470694094941358","1"
"People are helpful","2018","Saxony","817","0.467086630146306","0.443460290896482","0.490712969396129","1"
"People are helpful","2018","Bremen","116","0.386206536830042","0.329975927879329","0.442437145780755","1"
"People are helpful","2018","Saxony-Anhalt","427","0.435182998320984","0.404126921976492","0.466239074665476","1"
"People are helpful","2018","Thuringia","489","0.488673476954615","0.457951712228771","0.51939524168046","1"
"People are helpful","2018","North Rhine-Westphalia","2883","0.468221981704274","0.455754012426049","0.480689950982499","1"
"People pursue self-interest","2018","Schleswig-Holstein","540","0.507306278667487","0.477392459590023","0.537220097744951","2"
"People pursue self-interest","2018","Hamburg","254","0.477836448094306","0.436052946497582","0.519619949691029","2"
"People pursue self-interest","2018","Lower Saxony","1424","0.514367163384838","0.496208150504471","0.532526176265205","2"
"People pursue self-interest","2018","Bremen","172","0.613793463169958","0.557562854219245","0.670024072120671","2"
"People pursue self-interest","2018","North Rhine-Westphalia","3270","0.531778018295726","0.519310049017501","0.544245987573951","2"
"People pursue self-interest","2018","Hesse","1245","0.585570729528892","0.56472831050832","0.606413148549465","2"
"People pursue self-interest","2018","Rhineland-Palatinate,Saarland","890","0.534870342391155","0.510905051499643","0.558835633282667","2"
"People pursue self-interest","2018","Baden-Württemberg","1643","0.522780196628177","0.505395434103249","0.540164959153105","2"
"People pursue self-interest","2018","Bavaria","2280","0.526215367322594","0.511341409466578","0.541089325178609","2"
"People pursue self-interest","2018","Berlin","588","0.549460807709376","0.52048952098669","0.578432094432061","2"
"People pursue self-interest","2018","Brandenburg","646","0.545307732164726","0.516197575160984","0.574417889168467","2"
"People pursue self-interest","2018","Mecklenburg-Western Pomerania","348","0.567835728210961","0.529305905058642","0.60636555136328","2"
"People pursue self-interest","2018","Saxony","896","0.532913369853694","0.509287030603871","0.556539709103518","2"
"People pursue self-interest","2018","Saxony-Anhalt","552","0.564817001679016","0.533760925334524","0.595873078023508","2"
"People pursue self-interest","2018","Thuringia","528","0.511326523045385","0.48060475831954","0.542048287771229","2"
