"ple0005","year","hgtyp1hh","pgisced97","n","percent","lower_confidence","upper_confidence"
"Strong","2006","Couple + C. LE 16 ","vocational + Abi","7","","",""
"Strong","2006","Couple + C. LE 16 ","higher vocational","21","","",""
"Strong","2006","Couple + C. LE 16 ","higher education","26","","",""
"Strong","2006","Couple + C. GT 16 ","in school","2","","",""
"Strong","2006","Couple + C. GT 16 ","inadequately","5","","",""
"Strong","2006","Couple + C. GT 16 ","general elemantary","50","0.138812039722281","0.106395256615227","0.171228822829335"
"Strong","2006","Couple + C. GT 16 ","middle vocational","188","0.101778511039114","0.0879782468775418","0.115578775200685"
"Strong","2006","Couple + C. GT 16 ","vocational + Abi","5","","",""
"Strong","2006","Couple + C. GT 16 ","higher vocational","25","","",""
"Strong","2006","Couple + C. GT 16 ","higher education","42","0.0730990645282479","0.0532254000461467","0.0929727290103491"
"Strong","2006","Couple + C. LE and GT 16","in school","","","",""
"Strong","2006","Couple + C. LE and GT 16","inadequately","6","","",""
"Strong","2006","Couple + C. LE and GT 16","general elemantary","6","","",""
"Strong","2006","Couple + C. LE and GT 16","middle vocational","51","0.0701061668385362","0.0498443694455917","0.0903679642314807"
"Strong","2006","Couple + C. LE and GT 16","vocational + Abi","5","","",""
"Strong","2006","Couple + C. LE and GT 16","higher vocational","4","","",""
"Strong","2006","Couple + C. LE and GT 16","higher education","12","","",""
"A little","2006","1-pers.-HH","in school","","","",""
"A little","2006","1-pers.-HH","inadequately","7","","",""
"A little","2006","1-pers.-HH","general elemantary","194","0.376587682370349","0.333598525762167","0.419576838978531"
"A little","2006","1-pers.-HH","middle vocational","583","0.354866114851416","0.332267141497067","0.377465088205765"
"A little","2006","1-pers.-HH","vocational + Abi","52","0.292586049346228","0.227896383462251","0.357275715230205"
"A little","2006","1-pers.-HH","higher vocational","79","0.325483110008143","0.264530008995568","0.386436211020718"
"A little","2006","1-pers.-HH","higher education","209","0.330385080751866","0.294142532553429","0.366627628950303"
"A little","2006","(Married) couple without C. ","in school","2","","",""
"A little","2006","(Married) couple without C. ","inadequately","27","","",""
"A little","2006","(Married) couple without C. ","general elemantary","298","0.384494787107344","0.349632298297978","0.419357275916709"
"A little","2006","(Married) couple without C. ","middle vocational","1760","0.426985256913857","0.411941494589445","0.442029019238268"
"A little","2006","(Married) couple without C. ","vocational + Abi","124","0.369642343440576","0.319916955576909","0.419367731304243"
"A little","2006","(Married) couple without C. ","higher vocational","280","0.439564460066089","0.40089925162406","0.478229668508117"
"A little","2006","(Married) couple without C. ","higher education","748","0.39765172951883","0.375475563258578","0.419827895779081"
"A little","2006","Single parent ","in school","4","","",""
"A little","2006","Single parent ","inadequately","11","","",""
"A little","2006","Single parent ","general elemantary","64","0.300364038252324","0.23865622023891","0.362071856265738"
"A little","2006","Single parent ","middle vocational","175","0.331710298146558","0.293589573754856","0.36983102253826"
"A little","2006","Single parent ","vocational + Abi","14","","",""
"A little","2006","Single parent ","higher vocational","21","","",""
"A little","2006","Single parent ","higher education","52","0.376644892204273","0.299103023350701","0.454186761057846"
"A little","2006","Couple + C. LE 16 ","in school","","","",""
"A little","2006","Couple + C. LE 16 ","inadequately","10","","",""
"A little","2006","Couple + C. LE 16 ","general elemantary","72","0.25548723471257","0.203368648290194","0.307605821134946"
"A little","2006","Couple + C. LE 16 ","middle vocational","577","0.323188513469042","0.302246802682395","0.344130224255688"
"A little","2006","Couple + C. LE 16 ","vocational + Abi","110","0.292397728529472","0.245797381081431","0.338998075977512"
"A little","2006","Couple + C. LE 16 ","higher vocational","110","0.281916428817877","0.237713174600986","0.326119683034768"
"A little","2006","Couple + C. LE 16 ","higher education","225","0.263690880458337","0.235340966327251","0.292040794589424"
"A little","2006","Couple + C. GT 16 ","in school","21","","",""
"A little","2006","Couple + C. GT 16 ","inadequately","18","","",""
"A little","2006","Couple + C. GT 16 ","general elemantary","128","0.276510321057993","0.234575073053595","0.318445569062392"
"A little","2006","Couple + C. GT 16 ","middle vocational","645","0.328303441103513","0.306869999513051","0.349736882693975"
"A little","2006","Couple + C. GT 16 ","vocational + Abi","52","0.357014591619927","0.284348233066684","0.42968095017317"
"A little","2006","Couple + C. GT 16 ","higher vocational","106","0.53047836917938","0.462978942196398","0.597977796162362"
"A little","2006","Couple + C. GT 16 ","higher education","250","0.366384341548088","0.329597984082884","0.403170699013292"
"A little","2006","Couple + C. LE and GT 16","in school","12","","",""
"A little","2006","Couple + C. LE and GT 16","inadequately","11","","",""
"A little","2006","Couple + C. LE and GT 16","general elemantary","50","0.254216904739313","0.197068496261468","0.311365313217158"
"A little","2006","Couple + C. LE and GT 16","middle vocational","225","0.38080787335587","0.342273451657639","0.4193422950541"
"A little","2006","Couple + C. LE and GT 16","vocational + Abi","19","","",""
"A little","2006","Couple + C. LE and GT 16","higher vocational","36","0.406218250760373","0.309474341626377","0.502962159894369"
"A little","2006","Couple + C. LE and GT 16","higher education","68","0.319404490275074","0.262401639240886","0.376407341309262"
"Not at all","2006","1-pers.-HH","in school","2","","",""
"Not at all","2006","1-pers.-HH","inadequately","10","","",""
"Not at all","2006","1-pers.-HH","general elemantary","119","0.234233735614035","0.196657694944778","0.271809776283293"
"Not at all","2006","1-pers.-HH","middle vocational","732","0.407663071133154","0.384453527125142","0.430872615141167"
"Not at all","2006","1-pers.-HH","vocational + Abi","114","0.581195285979408","0.511043600037371","0.651346971921444"
"Not at all","2006","1-pers.-HH","higher vocational","91","0.411313624957753","0.347301285068892","0.475325964846615"
"Not at all","2006","1-pers.-HH","higher education","366","0.540559610058917","0.502159512039813","0.578959708078021"
"Not at all","2006","(Married) couple without C. ","in school","4","","",""
"Not at all","2006","(Married) couple without C. ","inadequately","15","","",""
"Not at all","2006","(Married) couple without C. ","general elemantary","196","0.285753265084844","0.253377724799936","0.318128805369752"
"Not at all","2006","(Married) couple without C. ","middle vocational","1515","0.344736331106896","0.330281311080565","0.359191351133228"
"Not at all","2006","(Married) couple without C. ","vocational + Abi","195","0.513130422961205","0.461641476367701","0.564619369554709"
"Not at all","2006","(Married) couple without C. ","higher vocational","242","0.381481689720592","0.343640971984048","0.419322407457136"
"Not at all","2006","(Married) couple without C. ","higher education","867","0.443821927825915","0.421309491045456","0.466334364606374"
"Not at all","2006","Single parent ","in school","53","0.887959764201245","0.807476471478392","0.968443056924098"
"Not at all","2006","Single parent ","inadequately","8","","",""
"Not at all","2006","Single parent ","general elemantary","116","0.559238235205451","0.492406837275466","0.626069633135436"
"Not at all","2006","Single parent ","middle vocational","352","0.583572760226976","0.543659578074903","0.623485942379048"
"Not at all","2006","Single parent ","vocational + Abi","28","","",""
"Not at all","2006","Single parent ","higher vocational","28","","",""
"Not at all","2006","Single parent ","higher education","75","0.48551156755671","0.405529972732444","0.565493162380976"
"Not at all","2006","Couple + C. LE 16 ","in school","","","",""
"Not at all","2006","Couple + C. LE 16 ","inadequately","15","","",""
"Not at all","2006","Couple + C. LE 16 ","general elemantary","175","0.639935637158738","0.582572860036066","0.697298414281409"
"Not at all","2006","Couple + C. LE 16 ","middle vocational","1248","0.63300760788996","0.611426023037171","0.65458919274275"
"Not at all","2006","Couple + C. LE 16 ","vocational + Abi","249","0.680439887169503","0.632667305320194","0.728212469018813"
"Not at all","2006","Couple + C. LE 16 ","higher vocational","267","0.665355339654632","0.618997271662244","0.711713407647019"
"Not at all","2006","Couple + C. LE 16 ","higher education","677","0.704764429934974","0.675416300121234","0.734112559748714"
"Not at all","2006","Couple + C. GT 16 ","in school","159","0.895326265584573","0.850850655002729","0.939801876166417"
"Not at all","2006","Couple + C. GT 16 ","inadequately","21","","",""
"Not at all","2006","Couple + C. GT 16 ","general elemantary","259","0.584677639219726","0.538475905593356","0.630879372846096"
"Not at all","2006","Couple + C. GT 16 ","middle vocational","1011","0.569918047857374","0.547321117511813","0.592514978202934"
"Not at all","2006","Couple + C. GT 16 ","vocational + Abi","110","0.610811249439767","0.536863747370925","0.684758751508609"
"Not at all","2006","Couple + C. GT 16 ","higher vocational","79","0.360422507974133","0.295485693274759","0.425359322673506"
"Not at all","2006","Couple + C. GT 16 ","higher education","367","0.560516593923664","0.522622558067461","0.598410629779867"
"Not at all","2006","Couple + C. LE and GT 16","in school","124","0.939238968447531","0.899089550145499","0.979388386749563"
"Not at all","2006","Couple + C. LE and GT 16","inadequately","12","","",""
"Not at all","2006","Couple + C. LE and GT 16","general elemantary","167","0.714701141109583","0.655434827529705","0.77396745468946"
"Not at all","2006","Couple + C. LE and GT 16","middle vocational","334","0.549085959805594","0.509599316006877","0.588572603604312"
"Not at all","2006","Couple + C. LE and GT 16","vocational + Abi","44","0.48732820200432","0.368526101051126","0.606130302957514"
"Not at all","2006","Couple + C. LE and GT 16","higher vocational","59","0.559361236512109","0.46156592667085","0.657156546353367"
"Not at all","2006","Couple + C. LE and GT 16","higher education","177","0.638865439718489","0.580140747011855","0.697590132425123"
"Strong","2007","1-pers.-HH","in school","","","",""
"Strong","2007","1-pers.-HH","inadequately","","","",""
"Strong","2007","1-pers.-HH","general elemantary","","","",""
"Strong","2007","1-pers.-HH","middle vocational","","","",""
"Strong","2007","1-pers.-HH","vocational + Abi","","","",""
"Strong","2007","1-pers.-HH","higher vocational","","","",""
"Strong","2007","1-pers.-HH","higher education","","","",""
"Strong","2007","(Married) couple without C. ","in school","","","",""
"Strong","2007","(Married) couple without C. ","inadequately","","","",""
"Strong","2007","(Married) couple without C. ","general elemantary","","","",""
"Strong","2007","(Married) couple without C. ","middle vocational","","","",""
"Strong","2007","(Married) couple without C. ","vocational + Abi","","","",""
"Strong","2007","(Married) couple without C. ","higher vocational","","","",""
"Strong","2007","(Married) couple without C. ","higher education","","","",""
"Strong","2007","Single parent ","in school","","","",""
"Strong","2007","Single parent ","inadequately","","","",""
"Strong","2007","Single parent ","general elemantary","","","",""
"Strong","2007","Single parent ","middle vocational","","","",""
"Strong","2007","Single parent ","vocational + Abi","","","",""
"Strong","2007","Single parent ","higher vocational","","","",""
"Strong","2007","Single parent ","higher education","","","",""
"Strong","2007","Couple + C. LE 16 ","in school","","","",""
"Strong","2007","Couple + C. LE 16 ","inadequately","","","",""
"Strong","2007","Couple + C. LE 16 ","general elemantary","","","",""
"Strong","2007","Couple + C. LE 16 ","middle vocational","","","",""
"Strong","2007","Couple + C. LE 16 ","vocational + Abi","","","",""
"Strong","2007","Couple + C. LE 16 ","higher vocational","","","",""
"Strong","2007","Couple + C. LE 16 ","higher education","","","",""
"Strong","2007","Couple + C. GT 16 ","in school","","","",""
"Strong","2007","Couple + C. GT 16 ","inadequately","","","",""
"Strong","2007","Couple + C. GT 16 ","general elemantary","","","",""
"Strong","2007","Couple + C. GT 16 ","middle vocational","","","",""
"Strong","2007","Couple + C. GT 16 ","vocational + Abi","","","",""
"Strong","2007","Couple + C. GT 16 ","higher vocational","","","",""
"Strong","2007","Couple + C. GT 16 ","higher education","","","",""
"Strong","2007","Couple + C. LE and GT 16","in school","","","",""
"Strong","2007","Couple + C. LE and GT 16","inadequately","","","",""
"Strong","2007","Couple + C. LE and GT 16","general elemantary","","","",""
"Strong","2007","Couple + C. LE and GT 16","middle vocational","","","",""
"Strong","2007","Couple + C. LE and GT 16","vocational + Abi","","","",""
"Strong","2007","Couple + C. LE and GT 16","higher vocational","","","",""
"Strong","2007","Couple + C. LE and GT 16","higher education","","","",""
"A little","2007","1-pers.-HH","in school","","","",""
"A little","2007","1-pers.-HH","inadequately","","","",""
"A little","2007","1-pers.-HH","general elemantary","","","",""
"A little","2007","1-pers.-HH","middle vocational","","","",""
"A little","2007","1-pers.-HH","vocational + Abi","","","",""
"A little","2007","1-pers.-HH","higher vocational","","","",""
"A little","2007","1-pers.-HH","higher education","","","",""
"A little","2007","(Married) couple without C. ","in school","","","",""
"A little","2007","(Married) couple without C. ","inadequately","","","",""
"A little","2007","(Married) couple without C. ","general elemantary","","","",""
"A little","2007","(Married) couple without C. ","middle vocational","","","",""
"A little","2007","(Married) couple without C. ","vocational + Abi","","","",""
"A little","2007","(Married) couple without C. ","higher vocational","","","",""
"A little","2007","(Married) couple without C. ","higher education","","","",""
"A little","2007","Single parent ","in school","","","",""
"A little","2007","Single parent ","inadequately","","","",""
"A little","2007","Single parent ","general elemantary","","","",""
"A little","2007","Single parent ","middle vocational","","","",""
"A little","2007","Single parent ","vocational + Abi","","","",""
"A little","2007","Single parent ","higher vocational","","","",""
"A little","2007","Single parent ","higher education","","","",""
"A little","2007","Couple + C. LE 16 ","in school","","","",""
"A little","2007","Couple + C. LE 16 ","inadequately","","","",""
"A little","2007","Couple + C. LE 16 ","general elemantary","","","",""
"A little","2007","Couple + C. LE 16 ","middle vocational","","","",""
"A little","2007","Couple + C. LE 16 ","vocational + Abi","","","",""
"A little","2007","Couple + C. LE 16 ","higher vocational","","","",""
"A little","2007","Couple + C. LE 16 ","higher education","","","",""
"A little","2007","Couple + C. GT 16 ","in school","","","",""
"A little","2007","Couple + C. GT 16 ","inadequately","","","",""
"A little","2007","Couple + C. GT 16 ","general elemantary","","","",""
"A little","2007","Couple + C. GT 16 ","middle vocational","","","",""
"A little","2007","Couple + C. GT 16 ","vocational + Abi","","","",""
"A little","2007","Couple + C. GT 16 ","higher vocational","","","",""
"A little","2007","Couple + C. GT 16 ","higher education","","","",""
"A little","2007","Couple + C. LE and GT 16","in school","","","",""
"A little","2007","Couple + C. LE and GT 16","inadequately","","","",""
"A little","2007","Couple + C. LE and GT 16","general elemantary","","","",""
"A little","2007","Couple + C. LE and GT 16","middle vocational","","","",""
"A little","2007","Couple + C. LE and GT 16","vocational + Abi","","","",""
"A little","2007","Couple + C. LE and GT 16","higher vocational","","","",""
"A little","2007","Couple + C. LE and GT 16","higher education","","","",""
"Not at all","2007","1-pers.-HH","in school","","","",""
"Not at all","2007","1-pers.-HH","inadequately","","","",""
"Not at all","2007","1-pers.-HH","general elemantary","","","",""
"Not at all","2007","1-pers.-HH","middle vocational","","","",""
"Not at all","2007","1-pers.-HH","vocational + Abi","","","",""
"Not at all","2007","1-pers.-HH","higher vocational","","","",""
"Not at all","2007","1-pers.-HH","higher education","","","",""
"Not at all","2007","(Married) couple without C. ","in school","","","",""
"Not at all","2007","(Married) couple without C. ","inadequately","","","",""
"Not at all","2007","(Married) couple without C. ","general elemantary","","","",""
"Not at all","2007","(Married) couple without C. ","middle vocational","","","",""
"Not at all","2007","(Married) couple without C. ","vocational + Abi","","","",""
"Not at all","2007","(Married) couple without C. ","higher vocational","","","",""
"Not at all","2007","(Married) couple without C. ","higher education","","","",""
"Not at all","2007","Single parent ","in school","","","",""
"Not at all","2007","Single parent ","inadequately","","","",""
"Not at all","2007","Single parent ","general elemantary","","","",""
"Not at all","2007","Single parent ","middle vocational","","","",""
"Not at all","2007","Single parent ","vocational + Abi","","","",""
"Not at all","2007","Single parent ","higher vocational","","","",""
"Not at all","2007","Single parent ","higher education","","","",""
"Not at all","2007","Couple + C. LE 16 ","in school","","","",""
"Not at all","2007","Couple + C. LE 16 ","inadequately","","","",""
"Not at all","2007","Couple + C. LE 16 ","general elemantary","","","",""
"Not at all","2007","Couple + C. LE 16 ","middle vocational","","","",""
"Not at all","2007","Couple + C. LE 16 ","vocational + Abi","","","",""
"Not at all","2007","Couple + C. LE 16 ","higher vocational","","","",""
"Not at all","2007","Couple + C. LE 16 ","higher education","","","",""
"Not at all","2007","Couple + C. GT 16 ","in school","","","",""
"Not at all","2007","Couple + C. GT 16 ","inadequately","","","",""
"Not at all","2007","Couple + C. GT 16 ","general elemantary","","","",""
"Not at all","2007","Couple + C. GT 16 ","middle vocational","","","",""
"Not at all","2007","Couple + C. GT 16 ","vocational + Abi","","","",""
"Not at all","2007","Couple + C. GT 16 ","higher vocational","","","",""
"Not at all","2007","Couple + C. GT 16 ","higher education","","","",""
"Not at all","2007","Couple + C. LE and GT 16","in school","","","",""
"Not at all","2007","Couple + C. LE and GT 16","inadequately","","","",""
"Not at all","2007","Couple + C. LE and GT 16","general elemantary","","","",""
"Not at all","2007","Couple + C. LE and GT 16","middle vocational","","","",""
"Not at all","2007","Couple + C. LE and GT 16","vocational + Abi","","","",""
"Not at all","2007","Couple + C. LE and GT 16","higher vocational","","","",""
"Not at all","2007","Couple + C. LE and GT 16","higher education","","","",""
"Strong","2008","1-pers.-HH","in school","","","",""
"Strong","2008","1-pers.-HH","inadequately","10","","",""
"Strong","2008","1-pers.-HH","general elemantary","174","0.430096969539892","0.382057114980091","0.478136824099693"
"Strong","2008","1-pers.-HH","middle vocational","365","0.238588124822496","0.217571944678741","0.259604304966251"
"Strong","2008","1-pers.-HH","vocational + Abi","20","","",""
"Strong","2008","1-pers.-HH","higher vocational","43","0.228565459660806","0.169324200982108","0.287806718339504"
"Strong","2008","1-pers.-HH","higher education","77","0.128438514186157","0.102038621546198","0.154838406826116"
"Strong","2008","(Married) couple without C. ","in school","","","",""
"Strong","2008","(Married) couple without C. ","inadequately","17","","",""
"Strong","2008","(Married) couple without C. ","general elemantary","210","0.330396457117612","0.293342949274435","0.367449964960789"
"Strong","2008","(Married) couple without C. ","middle vocational","790","0.219383710706358","0.206079999638552","0.232687421774163"
"Strong","2008","(Married) couple without C. ","vocational + Abi","40","0.154751297188717","0.114620277066613","0.194882317310822"
"Strong","2008","(Married) couple without C. ","higher vocational","108","0.180057344232084","0.147828188432332","0.212286500031835"
"Strong","2008","(Married) couple without C. ","higher education","220","0.131744484408406","0.116063410156064","0.147425558660747"
"Strong","2008","Single parent ","in school","","","",""
"Strong","2008","Single parent ","inadequately","3","","",""
"Strong","2008","Single parent ","general elemantary","29","","",""
"Strong","2008","Single parent ","middle vocational","46","0.0653300127971851","0.0443713783525366","0.0862886472418336"
"Strong","2008","Single parent ","vocational + Abi","8","","",""
"Strong","2008","Single parent ","higher vocational","6","","",""
"Strong","2008","Single parent ","higher education","11","","",""
"Strong","2008","Couple + C. LE 16 ","in school","","","",""
"Strong","2008","Couple + C. LE 16 ","inadequately","3","","",""
"Strong","2008","Couple + C. LE 16 ","general elemantary","18","","",""
"Strong","2008","Couple + C. LE 16 ","middle vocational","70","0.0609357107080425","0.0489844867667865","0.0728869346492985"
"Strong","2008","Couple + C. LE 16 ","vocational + Abi","12","","",""
"Strong","2008","Couple + C. LE 16 ","higher vocational","14","","",""
"Strong","2008","Couple + C. LE 16 ","higher education","30","0.0495188177234429","0.0342742474129248","0.0647633880339609"
"Strong","2008","Couple + C. GT 16 ","in school","2","","",""
"Strong","2008","Couple + C. GT 16 ","inadequately","9","","",""
"Strong","2008","Couple + C. GT 16 ","general elemantary","41","0.123782809281937","0.0908859998928763","0.156679618670997"
"Strong","2008","Couple + C. GT 16 ","middle vocational","173","0.099589862751348","0.0853087837678514","0.113870941734845"
"Strong","2008","Couple + C. GT 16 ","vocational + Abi","6","","",""
"Strong","2008","Couple + C. GT 16 ","higher vocational","20","","",""
"Strong","2008","Couple + C. GT 16 ","higher education","40","0.050852215947529","0.0333169928658178","0.0683874390292402"
"Strong","2008","Couple + C. LE and GT 16","in school","","","",""
"Strong","2008","Couple + C. LE and GT 16","inadequately","1","","",""
"Strong","2008","Couple + C. LE and GT 16","general elemantary","6","","",""
"Strong","2008","Couple + C. LE and GT 16","middle vocational","36","0.0556246196551731","0.0353311686873328","0.0759180706230135"
"Strong","2008","Couple + C. LE and GT 16","vocational + Abi","2","","",""
"Strong","2008","Couple + C. LE and GT 16","higher vocational","3","","",""
"Strong","2008","Couple + C. LE and GT 16","higher education","8","","",""
"A little","2008","1-pers.-HH","in school","1","","",""
"A little","2008","1-pers.-HH","inadequately","5","","",""
"A little","2008","1-pers.-HH","general elemantary","151","0.380657422611585","0.333543351904297","0.427771493318873"
"A little","2008","1-pers.-HH","middle vocational","558","0.354285160576066","0.330701217812703","0.377869103339429"
"A little","2008","1-pers.-HH","vocational + Abi","53","0.298558184548568","0.232435649387572","0.364680719709563"
"A little","2008","1-pers.-HH","higher vocational","76","0.395454177310699","0.326472756931926","0.464435597689472"
"A little","2008","1-pers.-HH","higher education","199","0.311972431591958","0.275415769190014","0.348529093993903"
"A little","2008","(Married) couple without C. ","in school","","","",""
"A little","2008","(Married) couple without C. ","inadequately","31","0.620143941047365","0.496299115224763","0.743988766869966"
"A little","2008","(Married) couple without C. ","general elemantary","244","0.408448322179978","0.369725440429873","0.447171203930083"
"A little","2008","(Married) couple without C. ","middle vocational","1607","0.441534178558337","0.425570525753526","0.457497831363148"
"A little","2008","(Married) couple without C. ","vocational + Abi","117","0.339350296187962","0.286811449800157","0.391889142575766"
"A little","2008","(Married) couple without C. ","higher vocational","254","0.518705763204805","0.476795765505477","0.560615760904132"
"A little","2008","(Married) couple without C. ","higher education","758","0.4424531270525","0.419424919166297","0.465481334938702"
"A little","2008","Single parent ","in school","4","","",""
"A little","2008","Single parent ","inadequately","7","","",""
"A little","2008","Single parent ","general elemantary","54","0.294146645097857","0.227765002472043","0.360528287723672"
"A little","2008","Single parent ","middle vocational","168","0.331425890571683","0.291500841763889","0.371350939379477"
"A little","2008","Single parent ","vocational + Abi","10","","",""
"A little","2008","Single parent ","higher vocational","15","","",""
"A little","2008","Single parent ","higher education","47","0.311861527771929","0.237726870862557","0.385996184681301"
"A little","2008","Couple + C. LE 16 ","in school","","","",""
"A little","2008","Couple + C. LE 16 ","inadequately","8","","",""
"A little","2008","Couple + C. LE 16 ","general elemantary","52","0.240635731876297","0.183363205474378","0.297908258278216"
"A little","2008","Couple + C. LE 16 ","middle vocational","422","0.301435784423146","0.278509728243396","0.324361840602895"
"A little","2008","Couple + C. LE 16 ","vocational + Abi","82","0.229978483876228","0.183726585306232","0.276230382446224"
"A little","2008","Couple + C. LE 16 ","higher vocational","92","0.297781068441111","0.247834579540228","0.347727557341994"
"A little","2008","Couple + C. LE 16 ","higher education","172","0.208118761378123","0.179592560532159","0.236644962224088"
"A little","2008","Couple + C. GT 16 ","in school","16","","",""
"A little","2008","Couple + C. GT 16 ","inadequately","10","","",""
"A little","2008","Couple + C. GT 16 ","general elemantary","129","0.379806809209832","0.331326810857039","0.428286807562624"
"A little","2008","Couple + C. GT 16 ","middle vocational","590","0.35079338931014","0.328034533034269","0.373552245586012"
"A little","2008","Couple + C. GT 16 ","vocational + Abi","43","0.343820641541109","0.267554423227734","0.420086859854483"
"A little","2008","Couple + C. GT 16 ","higher vocational","86","0.465513458374176","0.396209815964373","0.53481710078398"
"A little","2008","Couple + C. GT 16 ","higher education","226","0.40343362812944","0.364277037806248","0.442590218452631"
"A little","2008","Couple + C. LE and GT 16","in school","15","","",""
"A little","2008","Couple + C. LE and GT 16","inadequately","7","","",""
"A little","2008","Couple + C. LE and GT 16","general elemantary","34","0.228922340824252","0.161234543366026","0.296610138282477"
"A little","2008","Couple + C. LE and GT 16","middle vocational","163","0.346841476035578","0.304698532782869","0.388984419288287"
"A little","2008","Couple + C. LE and GT 16","vocational + Abi","24","","",""
"A little","2008","Couple + C. LE and GT 16","higher vocational","33","0.305289651970298","0.210669134086975","0.39991016985362"
"A little","2008","Couple + C. LE and GT 16","higher education","62","0.35125197954505","0.287144942850042","0.415359016240057"
"Not at all","2008","1-pers.-HH","in school","2","","",""
"Not at all","2008","1-pers.-HH","inadequately","9","","",""
"Not at all","2008","1-pers.-HH","general elemantary","83","0.189245607848523","0.151237559579842","0.227253656117204"
"Not at all","2008","1-pers.-HH","middle vocational","657","0.407126714601438","0.382901630766331","0.431351798436544"
"Not at all","2008","1-pers.-HH","vocational + Abi","111","0.563939879221395","0.492287804789579","0.635591953653211"
"Not at all","2008","1-pers.-HH","higher vocational","74","0.375980363028495","0.30764411250851","0.44431661354848"
"Not at all","2008","1-pers.-HH","higher education","341","0.559589054221884","0.520417647646454","0.598760460797315"
"Not at all","2008","(Married) couple without C. ","in school","","","",""
"Not at all","2008","(Married) couple without C. ","inadequately","11","","",""
"Not at all","2008","(Married) couple without C. ","general elemantary","165","0.26115522070241","0.226551027584179","0.295759413820641"
"Not at all","2008","(Married) couple without C. ","middle vocational","1320","0.339082110735306","0.323863395072038","0.354300826398574"
"Not at all","2008","(Married) couple without C. ","vocational + Abi","155","0.505898406623321","0.45042171204177","0.561375101204872"
"Not at all","2008","(Married) couple without C. ","higher vocational","184","0.301236892563112","0.262753723128736","0.339720061997487"
"Not at all","2008","(Married) couple without C. ","higher education","809","0.425802388539095","0.402876796904614","0.448727980173576"
"Not at all","2008","Single parent ","in school","55","0.923298306231905","0.85539427121892","0.99120234124489"
"Not at all","2008","Single parent ","inadequately","9","","",""
"Not at all","2008","Single parent ","general elemantary","98","0.569074850391405","0.496931813434848","0.641217887347962"
"Not at all","2008","Single parent ","middle vocational","320","0.603244096631132","0.561750058520856","0.644738134741408"
"Not at all","2008","Single parent ","vocational + Abi","31","0.559490047707996","0.42048707242563","0.698493022990361"
"Not at all","2008","Single parent ","higher vocational","19","","",""
"Not at all","2008","Single parent ","higher education","92","0.614605104499018","0.536720158695241","0.692490050302795"
"Not at all","2008","Couple + C. LE 16 ","in school","1","","",""
"Not at all","2008","Couple + C. LE 16 ","inadequately","16","","",""
"Not at all","2008","Couple + C. LE 16 ","general elemantary","144","0.613340578697071","0.548094209091207","0.678586948302936"
"Not at all","2008","Couple + C. LE 16 ","middle vocational","1047","0.637628504868812","0.613613114143441","0.661643895594183"
"Not at all","2008","Couple + C. LE 16 ","vocational + Abi","224","0.733713104031068","0.68513141984634","0.782294788215797"
"Not at all","2008","Couple + C. LE 16 ","higher vocational","216","0.664647479169127","0.613081101650621","0.716213856687632"
"Not at all","2008","Couple + C. LE 16 ","higher education","576","0.742362420898434","0.711631831703429","0.773093010093439"
"Not at all","2008","Couple + C. GT 16 ","in school","139","0.927468842599668","0.886898354464311","0.968039330735025"
"Not at all","2008","Couple + C. GT 16 ","inadequately","18","","",""
"Not at all","2008","Couple + C. GT 16 ","general elemantary","215","0.496410381508232","0.446467161628827","0.546353601387636"
"Not at all","2008","Couple + C. GT 16 ","middle vocational","926","0.549616747938511","0.525889117937861","0.573344377939162"
"Not at all","2008","Couple + C. GT 16 ","vocational + Abi","100","0.607941770494695","0.529551667336783","0.686331873652608"
"Not at all","2008","Couple + C. GT 16 ","higher vocational","93","0.451483414534081","0.382342147285741","0.520624681782421"
"Not at all","2008","Couple + C. GT 16 ","higher education","337","0.545714155923031","0.505973352136959","0.585454959709104"
"Not at all","2008","Couple + C. LE and GT 16","in school","116","0.840583072208553","0.777897155571223","0.903268988845883"
"Not at all","2008","Couple + C. LE and GT 16","inadequately","5","","",""
"Not at all","2008","Couple + C. LE and GT 16","general elemantary","108","0.749317600698794","0.679492411425673","0.819142789971916"
"Not at all","2008","Couple + C. LE and GT 16","middle vocational","291","0.597533904309249","0.554113288598764","0.640954520019734"
"Not at all","2008","Couple + C. LE and GT 16","vocational + Abi","43","0.531923862234343","0.414188606054215","0.64965911841447"
"Not at all","2008","Couple + C. LE and GT 16","higher vocational","55","0.681448652406528","0.585721820369499","0.777175484443556"
"Not at all","2008","Couple + C. LE and GT 16","higher education","143","0.620931085357718","0.555777386481177","0.686084784234258"
"Strong","2009","1-pers.-HH","in school","","","",""
"Strong","2009","1-pers.-HH","inadequately","","","",""
"Strong","2009","1-pers.-HH","general elemantary","","","",""
"Strong","2009","1-pers.-HH","middle vocational","","","",""
"Strong","2009","1-pers.-HH","vocational + Abi","","","",""
"Strong","2009","1-pers.-HH","higher vocational","","","",""
"Strong","2009","1-pers.-HH","higher education","","","",""
"Strong","2009","(Married) couple without C. ","in school","","","",""
"Strong","2009","(Married) couple without C. ","inadequately","","","",""
"Strong","2009","(Married) couple without C. ","general elemantary","","","",""
"Strong","2009","(Married) couple without C. ","middle vocational","","","",""
"Strong","2009","(Married) couple without C. ","vocational + Abi","","","",""
"Strong","2009","(Married) couple without C. ","higher vocational","","","",""
