"ple0005","year","education","sex","n","percent","lower_confidence","upper_confidence"
"Strong","2015","college entrance qualification","Male","","","",""
"Strong","2015","college entrance qualification","Female","","","",""
"Strong","2015","Other degree","Male","","","",""
"Strong","2015","Other degree","Female","","","",""
"Strong","2015","no degree/no degree yet","Male","","","",""
"Strong","2015","no degree/no degree yet","Female","","","",""
"A little","2015","lower secondary degree","Male","","","",""
"A little","2015","lower secondary degree","Female","","","",""
"A little","2015","secondary school degree","Male","","","",""
"A little","2015","secondary school degree","Female","","","",""
"A little","2015","college entrance qualification","Male","","","",""
"A little","2015","college entrance qualification","Female","","","",""
"A little","2015","Other degree","Male","","","",""
"A little","2015","Other degree","Female","","","",""
"A little","2015","no degree/no degree yet","Male","","","",""
"A little","2015","no degree/no degree yet","Female","","","",""
"Not at all","2015","lower secondary degree","Male","","","",""
"Not at all","2015","lower secondary degree","Female","","","",""
"Not at all","2015","secondary school degree","Male","","","",""
"Not at all","2015","secondary school degree","Female","","","",""
"Not at all","2015","college entrance qualification","Male","","","",""
"Not at all","2015","college entrance qualification","Female","","","",""
"Not at all","2015","Other degree","Male","","","",""
"Not at all","2015","Other degree","Female","","","",""
"Not at all","2015","no degree/no degree yet","Male","","","",""
"Not at all","2015","no degree/no degree yet","Female","","","",""
"Strong","2016","lower secondary degree","Male","555","0.210181423929212","0.195380534125288","0.224982313733135"
"Strong","2016","lower secondary degree","Female","790","0.298030612002714","0.281564217523559","0.314497006481869"
"Strong","2016","secondary school degree","Male","297","0.109831125080912","0.0980391998277731","0.121623050334051"
"Strong","2016","secondary school degree","Female","510","0.149076470867798","0.137946840754566","0.16020610098103"
"Strong","2016","college entrance qualification","Male","209","0.0703883630993211","0.0615966393940257","0.0791800868046165"
"Strong","2016","college entrance qualification","Female","278","0.0926630006615506","0.0831340813671543","0.102191919955947"
"Strong","2016","Other degree","Male","272","0.156666140663348","0.143639656203497","0.169692625123199"
"Strong","2016","Other degree","Female","327","0.190593412358627","0.175527967323565","0.205658857393688"
"Strong","2016","no degree/no degree yet","Male","112","0.140203925094952","0.121516298653379","0.158891551536525"
"Strong","2016","no degree/no degree yet","Female","172","0.194638498841516","0.171655564777106","0.217621432905925"
"A little","2016","lower secondary degree","Male","1107","0.402178739668064","0.384366348633713","0.419991130702415"
"A little","2016","lower secondary degree","Female","1243","0.436206078465058","0.41835292070909","0.454059236221027"
"A little","2016","secondary school degree","Male","955","0.371521751144758","0.353298618041285","0.38974488424823"
"A little","2016","secondary school degree","Female","1590","0.416999130621984","0.401591598238918","0.43240666300505"
"A little","2016","college entrance qualification","Male","941","0.271629873070514","0.256342331511827","0.286917414629201"
"A little","2016","college entrance qualification","Female","1044","0.303654151576646","0.288542627571499","0.318765675581793"
"A little","2016","Other degree","Male","694","0.286387085876879","0.270185857273511","0.302588314480247"
"A little","2016","Other degree","Female","817","0.324525341163314","0.306566699163657","0.342483983162971"
"A little","2016","no degree/no degree yet","Male","275","0.223963389736976","0.201524263077032","0.246402516396921"
"A little","2016","no degree/no degree yet","Female","374","0.296847513529646","0.270326682318177","0.323368344741115"
"Not at all","2016","lower secondary degree","Male","1249","0.387639836402725","0.36994100247016","0.405338670335289"
"Not at all","2016","lower secondary degree","Female","931","0.265763309532228","0.249860474843063","0.281666144221392"
"Not at all","2016","secondary school degree","Male","1449","0.518647123774331","0.499803970906068","0.537490276642593"
"Not at all","2016","secondary school degree","Female","1834","0.433924398510218","0.418437117923301","0.449411679097136"
"Not at all","2016","college entrance qualification","Male","2102","0.657981763830165","0.641677380304853","0.674286147355477"
"Not at all","2016","college entrance qualification","Female","2235","0.603682847761803","0.58760854992475","0.619757145598856"
"Not at all","2016","Other degree","Male","2025","0.556946773459773","0.539144532196099","0.574749014723447"
"Not at all","2016","Other degree","Female","1467","0.484881246478059","0.465711515003382","0.504050977952737"
"Not at all","2016","no degree/no degree yet","Male","939","0.635832685168071","0.609932776325874","0.661732594010269"
"Not at all","2016","no degree/no degree yet","Female","594","0.508513987628838","0.47949363413064","0.537534341127037"
"Strong","2017","lower secondary degree","Male","1","","",""
"Strong","2017","lower secondary degree","Female","","","",""
"Strong","2017","secondary school degree","Male","1","","",""
"Strong","2017","secondary school degree","Female","","","",""
"Strong","2017","college entrance qualification","Male","","","",""
"Strong","2017","college entrance qualification","Female","","","",""
"Strong","2017","Other degree","Male","45","0.0371595794629808","0.0244955989896989","0.0498235599362627"
"Strong","2017","Other degree","Female","68","0.108795449627958","0.0838176033329619","0.133773295922954"
"Strong","2017","no degree/no degree yet","Male","55","0.0556184494661457","0.0385427607349966","0.0726941381972948"
"Strong","2017","no degree/no degree yet","Female","92","0.167168735386194","0.136617637709006","0.197719833063382"
"A little","2017","lower secondary degree","Male","3","","",""
"A little","2017","lower secondary degree","Female","","","",""
"A little","2017","secondary school degree","Male","","","",""
"A little","2017","secondary school degree","Female","","","",""
"A little","2017","college entrance qualification","Male","3","","",""
"A little","2017","college entrance qualification","Female","","","",""
"A little","2017","Other degree","Male","159","0.169994936835552","0.14484620765501","0.195143666016093"
"A little","2017","Other degree","Female","198","0.334422436040487","0.296577483458526","0.372267388622449"
"A little","2017","no degree/no degree yet","Male","130","0.17987732176406","0.151260416831752","0.208494226696368"
"A little","2017","no degree/no degree yet","Female","190","0.282810354490089","0.245935064994014","0.319685643986164"
"Not at all","2017","lower secondary degree","Male","10","","",""
"Not at all","2017","lower secondary degree","Female","4","","",""
"Not at all","2017","secondary school degree","Male","2","","",""
"Not at all","2017","secondary school degree","Female","3","","",""
"Not at all","2017","college entrance qualification","Male","4","","",""
"Not at all","2017","college entrance qualification","Female","3","","",""
"Not at all","2017","Other degree","Male","653","0.792845483701468","0.765712399571877","0.819978567831058"
"Not at all","2017","Other degree","Female","331","0.556782114331555","0.516933593766492","0.596630634896617"
"Not at all","2017","no degree/no degree yet","Male","507","0.764504228769794","0.73289044006666","0.796118017472928"
"Not at all","2017","no degree/no degree yet","Female","291","0.550020910123717","0.509286958179182","0.590754862068251"
"Strong","2018","lower secondary degree","Male","585","0.215734323462114","0.20076626556312","0.230702381361108"
"Strong","2018","lower secondary degree","Female","751","0.289187480865187","0.272606006212053","0.305768955518321"
"Strong","2018","secondary school degree","Male","341","0.112141795199788","0.10081649220836","0.123467098191216"
"Strong","2018","secondary school degree","Female","583","0.154030837869064","0.143220104436543","0.164841571301584"
"Strong","2018","college entrance qualification","Male","216","0.0614118085564499","0.0536612337509796","0.0691623833619202"
"Strong","2018","college entrance qualification","Female","297","0.0951897978256095","0.0860938840341649","0.104285711617054"
"Strong","2018","Other degree","Male","285","0.144893386891086","0.131564430444126","0.158222343338047"
"Strong","2018","Other degree","Female","355","0.185801346627988","0.17039385278668","0.201208840469295"
"Strong","2018","no degree/no degree yet","Male","149","0.137472161904923","0.118768073756292","0.156176250053553"
"Strong","2018","no degree/no degree yet","Female","214","0.203701116999604","0.180760399423728","0.226641834575481"
"A little","2018","lower secondary degree","Male","1118","0.408338103694998","0.390451784327823","0.426224423062173"
"A little","2018","lower secondary degree","Female","1208","0.439038729176956","0.420888850402168","0.457188607951744"
"A little","2018","secondary school degree","Male","1024","0.357596490211131","0.340393860239354","0.374799120182908"
"A little","2018","secondary school degree","Female","1705","0.411686244689237","0.396947458000676","0.426425031377797"
"A little","2018","college entrance qualification","Male","1036","0.274779626411684","0.260368507953663","0.289190744869706"
"A little","2018","college entrance qualification","Female","1205","0.321743597527234","0.307265073315324","0.336222121739144"
"A little","2018","Other degree","Male","682","0.301591372699402","0.284212324450154","0.318970420948649"
"A little","2018","Other degree","Female","822","0.358823648470014","0.339822858337698","0.37782443860233"
"A little","2018","no degree/no degree yet","Male","299","0.205285584904375","0.183346052289291","0.227225117519459"
"A little","2018","no degree/no degree yet","Female","405","0.304617163642071","0.278401466670585","0.330832860613557"
"Not at all","2018","lower secondary degree","Male","1198","0.375927572842888","0.358301976716769","0.393553168969008"
"Not at all","2018","lower secondary degree","Female","913","0.271773789957857","0.255503592953231","0.288043986962484"
"Not at all","2018","secondary school degree","Male","1617","0.530261714589081","0.512348753337318","0.548174675840845"
"Not at all","2018","secondary school degree","Female","1995","0.434282917441699","0.419438605447334","0.449127229436065"
"Not at all","2018","college entrance qualification","Male","2434","0.663808565031866","0.648558026710916","0.679059103352815"
"Not at all","2018","college entrance qualification","Female","2497","0.583066604647156","0.567785145875961","0.598348063418352"
"Not at all","2018","Other degree","Male","1712","0.553515240409512","0.534690463184899","0.572340017634125"
"Not at all","2018","Other degree","Female","1271","0.455375004901999","0.435647336322394","0.475102673481604"
"Not at all","2018","no degree/no degree yet","Male","854","0.657242253190702","0.631461299637415","0.683023206743989"
"Not at all","2018","no degree/no degree yet","Female","565","0.491681719358325","0.463205512776805","0.520157925939845"
"Strong","2019","lower secondary degree","Male","","","",""
"Strong","2019","lower secondary degree","Female","1","","",""
"Strong","2019","secondary school degree","Male","","","",""
"Strong","2019","secondary school degree","Female","1","","",""
"Strong","2019","college entrance qualification","Male","","","",""
"Strong","2019","college entrance qualification","Female","","","",""
"Strong","2019","Other degree","Male","4","","",""
"Strong","2019","Other degree","Female","7","","",""
"Strong","2019","no degree/no degree yet","Male","12","","",""
"Strong","2019","no degree/no degree yet","Female","12","","",""
"A little","2019","lower secondary degree","Male","","","",""
"A little","2019","lower secondary degree","Female","","","",""
"A little","2019","secondary school degree","Male","","","",""
"A little","2019","secondary school degree","Female","1","","",""
"A little","2019","college entrance qualification","Male","","","",""
"A little","2019","college entrance qualification","Female","1","","",""
"A little","2019","Other degree","Male","10","","",""
"A little","2019","Other degree","Female","6","","",""
"A little","2019","no degree/no degree yet","Male","17","","",""
"A little","2019","no degree/no degree yet","Female","18","","",""
"Not at all","2019","lower secondary degree","Male","4","","",""
"Not at all","2019","lower secondary degree","Female","2","","",""
"Not at all","2019","secondary school degree","Male","3","","",""
"Not at all","2019","secondary school degree","Female","","","",""
"Not at all","2019","college entrance qualification","Male","","","",""
"Not at all","2019","college entrance qualification","Female","","","",""
"Not at all","2019","Other degree","Male","27","","",""
"Not at all","2019","Other degree","Female","34","0.70001253856524","0.569002787004444","0.831022290126036"
"Not at all","2019","no degree/no degree yet","Male","37","0.609225825530907","0.491511802388068","0.726939848673747"
"Not at all","2019","no degree/no degree yet","Female","44","0.636734624475013","0.527156599846884","0.746312649103143"
