"plh0112","year","education","n","percent","lower_confidence","upper_confidence"
"Less important","2015","Other degree","","","",""
"Less important","2015","no degree/no degree yet","","","",""
"Quite unimportant","2015","lower secondary degree","","","",""
"Quite unimportant","2015","secondary school degree","","","",""
"Quite unimportant","2015","college entrance qualification","","","",""
"Quite unimportant","2015","Other degree","","","",""
"Quite unimportant","2015","no degree/no degree yet","","","",""
"Very important","2016","lower secondary degree","463","0.0781458667211466","0.0712679918925905","0.0850237415497027"
"Very important","2016","secondary school degree","680","0.112718205798014","0.105106996736755","0.120329414859273"
"Very important","2016","college entrance qualification","1038","0.167962857553637","0.159086048443081","0.176839666664192"
"Very important","2016","Other degree","464","0.134711790443972","0.123086051402799","0.146337529485145"
"Very important","2016","no degree/no degree yet","177","0.192664844719093","0.165849971397856","0.21947971804033"
"Important","2016","lower secondary degree","1745","0.287058022834054","0.275465389606375","0.298650656061733"
"Important","2016","secondary school degree","2297","0.354134613734568","0.342624462603203","0.365644764865934"
"Important","2016","college entrance qualification","2763","0.411870121123355","0.400183319773715","0.423556922472995"
"Important","2016","Other degree","1478","0.420965245383129","0.404153499764842","0.437776991001415"
"Important","2016","no degree/no degree yet","302","0.344588873649088","0.312277523231797","0.376900224066379"
"Less important","2016","lower secondary degree","2581","0.443267129830229","0.430537189924471","0.455997069735987"
"Less important","2016","secondary school degree","2959","0.421747443945265","0.409862124950651","0.433632762939879"
"Less important","2016","college entrance qualification","2618","0.359378026908655","0.347984568484557","0.370771485332754"
"Less important","2016","Other degree","1082","0.341017805587436","0.324875604954611","0.35716000622026"
"Less important","2016","no degree/no degree yet","245","0.292463278464898","0.261534857804563","0.323391699125234"
"Quite unimportant","2016","lower secondary degree","1061","0.191528980614571","0.181445287152258","0.201612674076884"
"Quite unimportant","2016","secondary school degree","696","0.111399736522152","0.103827552968899","0.118971920075406"
"Quite unimportant","2016","college entrance qualification","394","0.0607889944143531","0.0551152082666621","0.0664627805620442"
"Quite unimportant","2016","Other degree","289","0.103305158585463","0.0929413182631751","0.113668998907752"
"Quite unimportant","2016","no degree/no degree yet","107","0.17028300316692","0.144726688726993","0.195839317606847"
