"plh0204_h","year","education","migback","n","percent","lower_confidence","upper_confidence"
"1","2008","Other degree","direct migration background","72","0.0760453755096017","0.0578246970432749","0.0942660539759284"
"1","2008","Other degree","indirect migration background","1","","",""
"1","2008","no degree/no degree yet","no migration background","11","","",""
"1","2008","no degree/no degree yet","direct migration background","16","","",""
"1","2008","no degree/no degree yet","indirect migration background","","","",""
"2","2008","lower secondary degree","no migration background","832","0.137761728329067","0.128888139317737","0.146635317340398"
"2","2008","lower secondary degree","direct migration background","51","0.110141231772277","0.0817776762455245","0.13850478729903"
"2","2008","lower secondary degree","indirect migration background","28","","",""
"2","2008","secondary school degree","no migration background","650","0.117201306878646","0.108592533794827","0.125810079962464"
"2","2008","secondary school degree","direct migration background","25","","",""
"2","2008","secondary school degree","indirect migration background","16","","",""
"2","2008","college entrance qualification","no migration background","518","0.113250230482344","0.104182696774686","0.122317764190001"
"2","2008","college entrance qualification","direct migration background","20","","",""
"2","2008","college entrance qualification","indirect migration background","14","","",""
"2","2008","Other degree","no migration background","13","","",""
"2","2008","Other degree","direct migration background","123","0.152555560972179","0.127839887046899","0.177271234897459"
"2","2008","Other degree","indirect migration background","1","","",""
"2","2008","no degree/no degree yet","no migration background","17","","",""
"2","2008","no degree/no degree yet","direct migration background","14","","",""
"2","2008","no degree/no degree yet","indirect migration background","6","","",""
"3","2008","lower secondary degree","no migration background","856","0.142980288619908","0.133967589746093","0.151992987493724"
"3","2008","lower secondary degree","direct migration background","70","0.134977861189699","0.10402006427561","0.165935658103788"
"3","2008","lower secondary degree","indirect migration background","27","","",""
"3","2008","secondary school degree","no migration background","853","0.1612501604782","0.151407545532542","0.171092775423859"
"3","2008","secondary school degree","direct migration background","22","","",""
"3","2008","secondary school degree","indirect migration background","26","","",""
"3","2008","college entrance qualification","no migration background","750","0.158575586073394","0.148123696652094","0.169027475494694"
"3","2008","college entrance qualification","direct migration background","31","0.124717951377267","0.0835972280339598","0.165838674720574"
"3","2008","college entrance qualification","indirect migration background","31","0.114649278610849","0.0702721874244043","0.159026369797293"
"3","2008","Other degree","no migration background","18","","",""
"3","2008","Other degree","direct migration background","97","0.103934143656358","0.0829567318481646","0.124911555464551"
"3","2008","Other degree","indirect migration background","1","","",""
"3","2008","no degree/no degree yet","no migration background","53","0.172045607373362","0.133536814098124","0.2105544006486"
"3","2008","no degree/no degree yet","direct migration background","18","","",""
"3","2008","no degree/no degree yet","indirect migration background","7","","",""
"4","2008","lower secondary degree","no migration background","616","0.107221992874482","0.0992560892102471","0.115187896538716"
"4","2008","lower secondary degree","direct migration background","37","0.0836723599119342","0.0585857736720367","0.108758946151832"
"4","2008","lower secondary degree","indirect migration background","11","","",""
"4","2008","secondary school degree","no migration background","630","0.120285372673231","0.111579315634117","0.128991429712344"
"4","2008","secondary school degree","direct migration background","20","","",""
"4","2008","secondary school degree","indirect migration background","16","","",""
"4","2008","college entrance qualification","no migration background","611","0.12666680674605","0.117150016796501","0.136183596695598"
"4","2008","college entrance qualification","direct migration background","24","","",""
"4","2008","college entrance qualification","indirect migration background","22","","",""
"4","2008","Other degree","no migration background","13","","",""
"4","2008","Other degree","direct migration background","85","0.102391110860989","0.0815520799906915","0.123230141731287"
"4","2008","Other degree","indirect migration background","2","","",""
"4","2008","no degree/no degree yet","no migration background","49","0.151667311569098","0.115068751141079","0.188265871997117"
"4","2008","no degree/no degree yet","direct migration background","11","","",""
"4","2008","no degree/no degree yet","indirect migration background","3","","",""
"5","2008","lower secondary degree","no migration background","1174","0.206739628485422","0.196313066819451","0.217166190151393"
"5","2008","lower secondary degree","direct migration background","77","0.151355292581226","0.118884946016409","0.183825639146043"
"5","2008","lower secondary degree","indirect migration background","39","0.189715785768836","0.138823601490731","0.240607970046942"
"5","2008","secondary school degree","no migration background","1143","0.208614657369094","0.19774012467822","0.219489190059969"
"5","2008","secondary school degree","direct migration background","42","0.226622415948785","0.169314002806006","0.283930829091564"
"5","2008","secondary school degree","indirect migration background","35","0.273423553779226","0.210212937180924","0.336634170377528"
"5","2008","college entrance qualification","no migration background","889","0.188264665452707","0.177079028403225","0.19945030250219"
"5","2008","college entrance qualification","direct migration background","42","0.175396623657029","0.128064562229097","0.222728685084961"
"5","2008","college entrance qualification","indirect migration background","28","","",""
"5","2008","Other degree","no migration background","22","","",""
"5","2008","Other degree","direct migration background","143","0.196371346020763","0.169064623109701","0.223678068931825"
"5","2008","Other degree","indirect migration background","2","","",""
"5","2008","no degree/no degree yet","no migration background","75","0.194243107564396","0.153877663809555","0.234608551319237"
"5","2008","no degree/no degree yet","direct migration background","21","","",""
"5","2008","no degree/no degree yet","indirect migration background","9","","",""
"6","2008","lower secondary degree","no migration background","514","0.0842732818357939","0.0771209234578722","0.0914256402137155"
"6","2008","lower secondary degree","direct migration background","53","0.134306337950802","0.103413661404637","0.165199014496967"
"6","2008","lower secondary degree","indirect migration background","18","","",""
"6","2008","secondary school degree","no migration background","578","0.113698441500618","0.105202486472309","0.122194396528927"
"6","2008","secondary school degree","direct migration background","21","","",""
"6","2008","secondary school degree","indirect migration background","23","","",""
"6","2008","college entrance qualification","no migration background","566","0.113418427934503","0.104345023883949","0.122491831985056"
"6","2008","college entrance qualification","direct migration background","37","0.150888154514126","0.106339737770617","0.195436571257636"
"6","2008","college entrance qualification","indirect migration background","34","0.137351971636259","0.0894062607909747","0.185297682481544"
"6","2008","Other degree","no migration background","10","","",""
"6","2008","Other degree","direct migration background","61","0.0849103664447883","0.0657495066264489","0.104071226263128"
"6","2008","Other degree","indirect migration background","2","","",""
"6","2008","no degree/no degree yet","no migration background","40","0.0709001365084036","0.0447129017354216","0.0970873712813856"
"6","2008","no degree/no degree yet","direct migration background","7","","",""
"6","2008","no degree/no degree yet","indirect migration background","7","","",""
"7","2008","lower secondary degree","no migration background","455","0.074916290742004","0.0681383148370258","0.0816942666469822"
"7","2008","lower secondary degree","direct migration background","49","0.116787668456017","0.0876901320201571","0.145885204891877"
"7","2008","lower secondary degree","indirect migration background","29","","",""
"7","2008","secondary school degree","no migration background","566","0.102532726227726","0.0944140587233651","0.110651393732087"
"7","2008","secondary school degree","direct migration background","27","","",""
"7","2008","secondary school degree","indirect migration background","26","","",""
"7","2008","college entrance qualification","no migration background","626","0.14082489796465","0.130871997669027","0.150777798260273"
"7","2008","college entrance qualification","direct migration background","41","0.144456489866728","0.100703087531687","0.188209892201769"
"7","2008","college entrance qualification","indirect migration background","31","0.185757069888075","0.131586279779142","0.239927859997009"
"7","2008","Other degree","no migration background","6","","",""
"7","2008","Other degree","direct migration background","72","0.0942176889589694","0.0741368913283729","0.114298486589566"
"7","2008","Other degree","indirect migration background","1","","",""
"7","2008","no degree/no degree yet","no migration background","56","0.126501946472558","0.0925851767546284","0.160418716190487"
"7","2008","no degree/no degree yet","direct migration background","5","","",""
"7","2008","no degree/no degree yet","indirect migration background","8","","",""
"8","2008","lower secondary degree","no migration background","354","0.0623944883146277","0.0561671198875835","0.0686218567416719"
"8","2008","lower secondary degree","direct migration background","36","0.0596727711678761","0.0382116318494616","0.0811339104862905"
"8","2008","lower secondary degree","indirect migration background","34","0.112679373529603","0.0716359888589133","0.153722758200293"
"8","2008","secondary school degree","no migration background","372","0.0680507999428166","0.0613108459838691","0.0747907539017641"
"8","2008","secondary school degree","direct migration background","21","","",""
"8","2008","secondary school degree","indirect migration background","22","","",""
"8","2008","college entrance qualification","no migration background","367","0.0747005735058491","0.0671779001633598","0.0822232468483385"
"8","2008","college entrance qualification","direct migration background","27","","",""
"8","2008","college entrance qualification","indirect migration background","19","","",""
"8","2008","Other degree","no migration background","12","","",""
"8","2008","Other degree","direct migration background","55","0.0628039482672085","0.046127194479302","0.0794807020551151"
"8","2008","Other degree","indirect migration background","2","","",""
"8","2008","no degree/no degree yet","no migration background","33","0.0850547916862736","0.0565917149218886","0.113517868450659"
"8","2008","no degree/no degree yet","direct migration background","4","","",""
"8","2008","no degree/no degree yet","indirect migration background","16","","",""
"9","2008","lower secondary degree","no migration background","87","0.0158986551227392","0.012678168660762","0.0191191415847163"
"9","2008","lower secondary degree","direct migration background","12","","",""
"9","2008","lower secondary degree","indirect migration background","7","","",""
"9","2008","secondary school degree","no migration background","96","0.0183665632346365","0.0147729377597156","0.0219601887095574"
"9","2008","secondary school degree","direct migration background","7","","",""
"9","2008","secondary school degree","indirect migration background","12","","",""
"9","2008","college entrance qualification","no migration background","88","0.023202708939589","0.0188950564663142","0.0275103614128638"
"9","2008","college entrance qualification","direct migration background","7","","",""
"9","2008","college entrance qualification","indirect migration background","4","","",""
"9","2008","Other degree","no migration background","4","","",""
"9","2008","Other degree","direct migration background","20","","",""
"9","2008","Other degree","indirect migration background","1","","",""
"9","2008","no degree/no degree yet","no migration background","19","","",""
"9","2008","no degree/no degree yet","direct migration background","3","","",""
"9","2008","no degree/no degree yet","indirect migration background","1","","",""
"10 Very willing to take risks","2008","lower secondary degree","no migration background","78","0.0162586249409694","0.0130024798675158","0.019514770014423"
"10 Very willing to take risks","2008","lower secondary degree","direct migration background","8","","",""
"10 Very willing to take risks","2008","lower secondary degree","indirect migration background","8","","",""
"10 Very willing to take risks","2008","secondary school degree","no migration background","53","0.0113933676024204","0.00855295122944621","0.0142337839753946"
"10 Very willing to take risks","2008","secondary school degree","direct migration background","","","",""
"10 Very willing to take risks","2008","secondary school degree","indirect migration background","4","","",""
"10 Very willing to take risks","2008","college entrance qualification","no migration background","25","","",""
"10 Very willing to take risks","2008","college entrance qualification","direct migration background","3","","",""
"10 Very willing to take risks","2008","college entrance qualification","indirect migration background","4","","",""
"10 Very willing to take risks","2008","Other degree","no migration background","3","","",""
"10 Very willing to take risks","2008","Other degree","direct migration background","17","","",""
"10 Very willing to take risks","2008","Other degree","indirect migration background","","","",""
"10 Very willing to take risks","2008","no degree/no degree yet","no migration background","5","","",""
"10 Very willing to take risks","2008","no degree/no degree yet","direct migration background","1","","",""
"10 Very willing to take risks","2008","no degree/no degree yet","indirect migration background","2","","",""
"0 Not at all Willing to take risks","2009","lower secondary degree","no migration background","750","0.14859200635484","0.139033287658939","0.15815072505074"
"0 Not at all Willing to take risks","2009","lower secondary degree","direct migration background","48","0.105473670766415","0.0757778198303724","0.135169521702458"
"0 Not at all Willing to take risks","2009","lower secondary degree","indirect migration background","13","","",""
"0 Not at all Willing to take risks","2009","secondary school degree","no migration background","341","0.0734027090720327","0.0662176311934373","0.0805877869506282"
"0 Not at all Willing to take risks","2009","secondary school degree","direct migration background","16","","",""
"0 Not at all Willing to take risks","2009","secondary school degree","indirect migration background","10","","",""
"0 Not at all Willing to take risks","2009","college entrance qualification","no migration background","210","0.044521586121859","0.0384880899387543","0.0505550823049637"
"0 Not at all Willing to take risks","2009","college entrance qualification","direct migration background","12","","",""
"0 Not at all Willing to take risks","2009","college entrance qualification","indirect migration background","3","","",""
"0 Not at all Willing to take risks","2009","Other degree","no migration background","14","","",""
"0 Not at all Willing to take risks","2009","Other degree","direct migration background","123","0.195001567909105","0.165353076375873","0.224650059442338"
"0 Not at all Willing to take risks","2009","Other degree","indirect migration background","1","","",""
"0 Not at all Willing to take risks","2009","no degree/no degree yet","no migration background","13","","",""
"0 Not at all Willing to take risks","2009","no degree/no degree yet","direct migration background","33","0.319837451971434","0.23421913606515","0.405455767877719"
"0 Not at all Willing to take risks","2009","no degree/no degree yet","indirect migration background","3","","",""
"1","2009","lower secondary degree","no migration background","514","0.0999729512530643","0.0919117060204176","0.108034196485711"
"1","2009","lower secondary degree","direct migration background","44","0.106845200453961","0.076979819603519","0.136710581304403"
"1","2009","lower secondary degree","indirect migration background","16","","",""
"1","2009","secondary school degree","no migration background","344","0.0657624569006501","0.0589336065535519","0.0725913072477484"
"1","2009","secondary school degree","direct migration background","17","","",""
"1","2009","secondary school degree","indirect migration background","10","","",""
"1","2009","college entrance qualification","no migration background","262","0.060813087351835","0.0538219500663151","0.0678042246373548"
"1","2009","college entrance qualification","direct migration background","17","","",""
"1","2009","college entrance qualification","indirect migration background","7","","",""
"1","2009","Other degree","no migration background","8","","",""
"1","2009","Other degree","direct migration background","59","0.0742503510701235","0.0546311161750482","0.0938695859651987"
"1","2009","Other degree","indirect migration background","","","",""
"1","2009","no degree/no degree yet","no migration background","14","","",""
"1","2009","no degree/no degree yet","direct migration background","12","","",""
"1","2009","no degree/no degree yet","indirect migration background","2","","",""
"2","2009","lower secondary degree","no migration background","832","0.151706470305934","0.142065777933743","0.161347162678125"
"2","2009","lower secondary degree","direct migration background","61","0.129199288637116","0.0967715526222278","0.161627024652005"
"2","2009","lower secondary degree","indirect migration background","21","","",""
"2","2009","secondary school degree","no migration background","776","0.157978887815649","0.147930626084588","0.168027149546709"
"2","2009","secondary school degree","direct migration background","20","","",""
"2","2009","secondary school degree","indirect migration background","19","","",""
"2","2009","college entrance qualification","no migration background","660","0.127236658104283","0.117488385544154","0.136984930664412"
"2","2009","college entrance qualification","direct migration background","35","0.175711431414221","0.125983948275049","0.225438914553392"
"2","2009","college entrance qualification","indirect migration background","18","","",""
"2","2009","Other degree","no migration background","16","","",""
"2","2009","Other degree","direct migration background","85","0.122140132228087","0.0976366490576652","0.146643615398508"
"2","2009","Other degree","indirect migration background","","","",""
"2","2009","no degree/no degree yet","no migration background","21","","",""
"2","2009","no degree/no degree yet","direct migration background","19","","",""
"2","2009","no degree/no degree yet","indirect migration background","4","","",""
"3","2009","lower secondary degree","no migration background","833","0.145108523407417","0.135643208859865","0.154573837954969"
"3","2009","lower secondary degree","direct migration background","62","0.129638112868618","0.0971635388580994","0.162112686879136"
"3","2009","lower secondary degree","indirect migration background","26","","",""
"3","2009","secondary school degree","no migration background","845","0.160945686483088","0.150821395229047","0.171069977737128"
"3","2009","secondary school degree","direct migration background","38","0.166964113169292","0.112632546702087","0.221295679636498"
"3","2009","secondary school degree","indirect migration background","26","","",""
"3","2009","college entrance qualification","no migration background","794","0.174715867311511","0.163607730752385","0.185824003870636"
"3","2009","college entrance qualification","direct migration background","40","0.183729114196252","0.133127662561291","0.234330565831212"
"3","2009","college entrance qualification","indirect migration background","27","","",""
"3","2009","Other degree","no migration background","18","","",""
"3","2009","Other degree","direct migration background","122","0.157014800437139","0.129789899774148","0.18423970110013"
"3","2009","Other degree","indirect migration background","1","","",""
"3","2009","no degree/no degree yet","no migration background","45","0.148711343078048","0.109543565383479","0.187879120772616"
"3","2009","no degree/no degree yet","direct migration background","16","","",""
"3","2009","no degree/no degree yet","indirect migration background","3","","",""
"4","2009","lower secondary degree","no migration background","548","0.09970682524498","0.0916551264733793","0.107758524016581"
"4","2009","lower secondary degree","direct migration background","46","0.136604538934143","0.10340250985573","0.169806568012555"
"4","2009","lower secondary degree","indirect migration background","25","","",""
"4","2009","secondary school degree","no migration background","573","0.111688766615044","0.103010814548261","0.120366718681827"
"4","2009","secondary school degree","direct migration background","17","","",""
"4","2009","secondary school degree","indirect migration background","18","","",""
"4","2009","college entrance qualification","no migration background","598","0.134614324720497","0.124629883195792","0.144598766245202"
"4","2009","college entrance qualification","direct migration background","18","","",""
"4","2009","college entrance qualification","indirect migration background","27","","",""
"4","2009","Other degree","no migration background","10","","",""
"4","2009","Other degree","direct migration background","84","0.123161986281056","0.0985705406368961","0.147753431925215"
"4","2009","Other degree","indirect migration background","2","","",""
"4","2009","no degree/no degree yet","no migration background","43","0.111287889985707","0.0766682168520147","0.145907563119399"
"4","2009","no degree/no degree yet","direct migration background","11","","",""
"4","2009","no degree/no degree yet","indirect migration background","10","","",""
"5","2009","lower secondary degree","no migration background","1064","0.209012461327162","0.198085384251799","0.219939538402525"
"5","2009","lower secondary degree","direct migration background","75","0.19856991845198","0.160002841125546","0.237136995778413"
"5","2009","lower secondary degree","indirect migration background","52","0.293280775967239","0.231261289030425","0.355300262904053"
"5","2009","secondary school degree","no migration background","1115","0.214732373957751","0.203419120115981","0.226045627799521"
"5","2009","secondary school degree","direct migration background","42","0.270336565349134","0.205633852361523","0.335039278336744"
"5","2009","secondary school degree","indirect migration background","44","0.316600337563042","0.247486257200263","0.385714417925822"
"5","2009","college entrance qualification","no migration background","822","0.188021413849239","0.176591334815329","0.199451492883148"
"5","2009","college entrance qualification","direct migration background","37","0.106657510708414","0.066324415745581","0.146990605671248"
"5","2009","college entrance qualification","indirect migration background","37","0.215209971635293","0.155503648060693","0.274916295209893"
"5","2009","Other degree","no migration background","27","","",""
"5","2009","Other degree","direct migration background","113","0.171010026909904","0.142834538074214","0.199185515745594"
"5","2009","Other degree","indirect migration background","6","","",""
"5","2009","no degree/no degree yet","no migration background","79","0.241381544935866","0.194274897900737","0.288488191970994"
"5","2009","no degree/no degree yet","direct migration background","10","","",""
"5","2009","no degree/no degree yet","indirect migration background","13","","",""
"6","2009","lower secondary degree","no migration background","331","0.0595430939545556","0.0531836631738775","0.0659025247352338"
"6","2009","lower secondary degree","direct migration background","22","","",""
"6","2009","lower secondary degree","indirect migration background","19","","",""
"6","2009","secondary school degree","no migration background","453","0.091110764793296","0.0831826441854237","0.0990388854011683"
"6","2009","secondary school degree","direct migration background","17","","",""
"6","2009","secondary school degree","indirect migration background","23","","",""
"6","2009","college entrance qualification","no migration background","552","0.132484664970615","0.122567337029452","0.142401992911778"
"6","2009","college entrance qualification","direct migration background","30","0.161932267358161","0.113797033040103","0.21006750167622"
"6","2009","college entrance qualification","indirect migration background","32","0.201615199845026","0.143327064488056","0.259903335201997"
"6","2009","Other degree","no migration background","4","","",""
"6","2009","Other degree","direct migration background","40","0.0601220368566921","0.0423335662937392","0.077910507419645"
"6","2009","Other degree","indirect migration background","","","",""
"6","2009","no degree/no degree yet","no migration background","46","0.126626119454203","0.0900177649289853","0.16323447397942"
"6","2009","no degree/no degree yet","direct migration background","9","","",""
"6","2009","no degree/no degree yet","indirect migration background","9","","",""
"7","2009","lower secondary degree","no migration background","272","0.0491183859364357","0.0433104961751554","0.0549262756977161"
"7","2009","lower secondary degree","direct migration background","31","0.0856154640940646","0.0585654357817438","0.112665492406385"
"7","2009","lower secondary degree","indirect migration background","19","","",""
"7","2009","secondary school degree","no migration background","381","0.0759557171727815","0.0686568317047052","0.0832546026408578"
"7","2009","secondary school degree","direct migration background","11","","",""
"7","2009","secondary school degree","indirect migration background","11","","",""
"7","2009","college entrance qualification","no migration background","423","0.0962190103479187","0.0875924963337873","0.10484552436205"
"7","2009","college entrance qualification","direct migration background","24","","",""
"7","2009","college entrance qualification","indirect migration background","19","","",""
"7","2009","Other degree","no migration background","5","","",""
"7","2009","Other degree","direct migration background","34","0.0428195490457084","0.0276698506154092","0.0579692474760075"
"7","2009","Other degree","indirect migration background","2","","",""
"7","2009","no degree/no degree yet","no migration background","40","0.150604452325233","0.111232009993217","0.18997689465725"
"7","2009","no degree/no degree yet","direct migration background","2","","",""
"7","2009","no degree/no degree yet","indirect migration background","5","","",""
"8","2009","lower secondary degree","no migration background","133","0.0295562585930103","0.0250048795397479","0.0341076376462727"
"8","2009","lower secondary degree","direct migration background","16","","",""
"8","2009","lower secondary degree","indirect migration background","11","","",""
"8","2009","secondary school degree","no migration background","182","0.0372510152645482","0.0320335986850497","0.0424684318440468"
"8","2009","secondary school degree","direct migration background","3","","",""
"8","2009","secondary school degree","indirect migration background","10","","",""
"8","2009","college entrance qualification","no migration background","142","0.0346655401382202","0.0293142169708949","0.0400168633055456"
"8","2009","college entrance qualification","direct migration background","11","","",""
"8","2009","college entrance qualification","indirect migration background","10","","",""
"8","2009","Other degree","no migration background","4","","",""
"8","2009","Other degree","direct migration background","18","","",""
"8","2009","Other degree","indirect migration background","","","",""
"8","2009","no degree/no degree yet","no migration background","14","","",""
"8","2009","no degree/no degree yet","direct migration background","1","","",""
"8","2009","no degree/no degree yet","indirect migration background","6","","",""
"9","2009","lower secondary degree","no migration background","23","","",""
"9","2009","lower secondary degree","direct migration background","5","","",""
"9","2009","lower secondary degree","indirect migration background","1","","",""
"9","2009","secondary school degree","no migration background","31","0.00654018245337058","0.00431943073217418","0.00876093417456698"
"9","2009","secondary school degree","direct migration background","","","",""
"9","2009","secondary school degree","indirect migration background","1","","",""
"9","2009","college entrance qualification","no migration background","18","","",""
"9","2009","college entrance qualification","direct migration background","","","",""
"9","2009","college entrance qualification","indirect migration background","1","","",""
"9","2009","Other degree","no migration background","1","","",""
"9","2009","Other degree","direct migration background","5","","",""
"9","2009","Other degree","indirect migration background","","","",""
"9","2009","no degree/no degree yet","no migration background","2","","",""
"9","2009","no degree/no degree yet","direct migration background","1","","",""
"9","2009","no degree/no degree yet","indirect migration background","1","","",""
"10 Very willing to take risks","2009","lower secondary degree","no migration background","19","","",""
"10 Very willing to take risks","2009","lower secondary degree","direct migration background","1","","",""
"10 Very willing to take risks","2009","lower secondary degree","indirect migration background","4","","",""
"10 Very willing to take risks","2009","secondary school degree","no migration background","20","","",""
"10 Very willing to take risks","2009","secondary school degree","direct migration background","","","",""
"10 Very willing to take risks","2009","secondary school degree","indirect migration background","2","","",""
"10 Very willing to take risks","2009","college entrance qualification","no migration background","8","","",""
"10 Very willing to take risks","2009","college entrance qualification","direct migration background","1","","",""
"10 Very willing to take risks","2009","college entrance qualification","indirect migration background","1","","",""
"10 Very willing to take risks","2009","Other degree","no migration background","1","","",""
"10 Very willing to take risks","2009","Other degree","direct migration background","3","","",""
"10 Very willing to take risks","2009","Other degree","indirect migration background","","","",""
"10 Very willing to take risks","2009","no degree/no degree yet","no migration background","","","",""
"10 Very willing to take risks","2009","no degree/no degree yet","direct migration background","","","",""
"10 Very willing to take risks","2009","no degree/no degree yet","indirect migration background","","","",""
"0 Not at all Willing to take risks","2010","lower secondary degree","no migration background","519","0.102617177798484","0.0949259370054252","0.110308418591544"
"0 Not at all Willing to take risks","2010","lower secondary degree","direct migration background","51","0.0931527345355873","0.0693133568093893","0.116992112261785"
"0 Not at all Willing to take risks","2010","lower secondary degree","indirect migration background","21","","",""
"0 Not at all Willing to take risks","2010","secondary school degree","no migration background","341","0.0461054101676693","0.0411391559936174","0.0510716643417211"
"0 Not at all Willing to take risks","2010","secondary school degree","direct migration background","21","","",""
"0 Not at all Willing to take risks","2010","secondary school degree","indirect migration background","21","","",""
"0 Not at all Willing to take risks","2010","college entrance qualification","no migration background","175","0.028310665304122","0.0241640803382431","0.0324572502700009"
"0 Not at all Willing to take risks","2010","college entrance qualification","direct migration background","13","","",""
"0 Not at all Willing to take risks","2010","college entrance qualification","indirect migration background","6","","",""
"0 Not at all Willing to take risks","2010","Other degree","no migration background","9","","",""
"0 Not at all Willing to take risks","2010","Other degree","direct migration background","139","0.114061722158298","0.0974220111430051","0.130701433173591"
"0 Not at all Willing to take risks","2010","Other degree","indirect migration background","2","","",""
"0 Not at all Willing to take risks","2010","no degree/no degree yet","no migration background","19","","",""
"0 Not at all Willing to take risks","2010","no degree/no degree yet","direct migration background","26","","",""
"0 Not at all Willing to take risks","2010","no degree/no degree yet","indirect migration background","4","","",""
"1","2010","lower secondary degree","no migration background","387","0.072018279925519","0.065466058252295","0.0785705015987431"
"1","2010","lower secondary degree","direct migration background","50","0.0758071478242633","0.0540968181634774","0.0975174774850492"
"1","2010","lower secondary degree","indirect migration background","15","","",""
"1","2010","secondary school degree","no migration background","344","0.0549414745530267","0.049545345682495","0.0603376034235584"
"1","2010","secondary school degree","direct migration background","15","","",""
"1","2010","secondary school degree","indirect migration background","12","","",""
"1","2010","college entrance qualification","no migration background","230","0.0389999165595636","0.0341599165257893","0.0438399165933378"
"1","2010","college entrance qualification","direct migration background","17","","",""
"1","2010","college entrance qualification","indirect migration background","11","","",""
"1","2010","Other degree","no migration background","6","","",""
"1","2010","Other degree","direct migration background","99","0.10675286490468","0.0905888340917795","0.122916895717579"
"1","2010","Other degree","indirect migration background","1","","",""
"1","2010","no degree/no degree yet","no migration background","10","","",""
"1","2010","no degree/no degree yet","direct migration background","20","","",""
"1","2010","no degree/no degree yet","indirect migration background","2","","",""
"2","2010","lower secondary degree","no migration background","756","0.140439524002014","0.131633489305378","0.14924555869865"
"2","2010","lower secondary degree","direct migration background","59","0.110779049915719","0.0850357807236348","0.136522319107803"
"2","2010","lower secondary degree","indirect migration background","34","0.0908882698316643","0.0585222477874964","0.123254291875832"
"2","2010","secondary school degree","no migration background","832","0.126388800273341","0.118519860932163","0.134257739614518"
"2","2010","secondary school degree","direct migration background","26","","",""
"2","2010","secondary school degree","indirect migration background","33","0.0712450370694021","0.0427477311634879","0.0997423429753163"
"2","2010","college entrance qualification","no migration background","766","0.126305908209646","0.1180008372876","0.134610979131691"
"2","2010","college entrance qualification","direct migration background","32","0.122052648674228","0.0870511779712331","0.157054119377222"
"2","2010","college entrance qualification","indirect migration background","33","0.0610162586508619","0.034993206387004","0.0870393109147199"
"2","2010","Other degree","no migration background","17","","",""
"2","2010","Other degree","direct migration background","188","0.133769324086929","0.11595090660195","0.151587741571908"
"2","2010","Other degree","indirect migration background","1","","",""
"2","2010","no degree/no degree yet","no migration background","30","0.0672050132993538","0.0442747369182941","0.0901352896804136"
"2","2010","no degree/no degree yet","direct migration background","32","0.191239524148145","0.139622323682456","0.242856724613835"
"2","2010","no degree/no degree yet","indirect migration background","7","","",""
"3","2010","lower secondary degree","no migration background","880","0.148069087843554","0.139067235438636","0.157070940248471"
"3","2010","lower secondary degree","direct migration background","74","0.128929781736216","0.101442408255635","0.156417155216798"
"3","2010","lower secondary degree","indirect migration background","37","0.128159754264119","0.090522228460784","0.165797280067455"
"3","2010","secondary school degree","no migration background","1049","0.167904734949015","0.159053154876757","0.176756315021274"
"3","2010","secondary school degree","direct migration background","31","0.117932625391869","0.0808756934906125","0.154989557293126"
"3","2010","secondary school degree","indirect migration background","39","0.0513042724118758","0.0268634305484668","0.0757451142752848"
"3","2010","college entrance qualification","no migration background","1006","0.175306352661455","0.165800371162555","0.184812334160354"
"3","2010","college entrance qualification","direct migration background","49","0.148705359630905","0.110661750348589","0.186748968913222"
"3","2010","college entrance qualification","indirect migration background","46","0.130963929269472","0.0942863081196954","0.167641550419249"
"3","2010","Other degree","no migration background","16","","",""
"3","2010","Other degree","direct migration background","192","0.128062392403523","0.110570870652569","0.145553914154477"
"3","2010","Other degree","indirect migration background","2","","",""
"3","2010","no degree/no degree yet","no migration background","46","0.125017409846598","0.094727337800926","0.155307481892269"
"3","2010","no degree/no degree yet","direct migration background","29","","",""
"3","2010","no degree/no degree yet","indirect migration background","11","","",""
"4","2010","lower secondary degree","no migration background","548","0.0906510418201627","0.0833740952593036","0.0979279883810218"
"4","2010","lower secondary degree","direct migration background","40","0.0792309142932917","0.0570768844958693","0.101384944090714"
"4","2010","lower secondary degree","indirect migration background","21","","",""
"4","2010","secondary school degree","no migration background","679","0.102993921372504","0.0957960133103505","0.110191829434658"
"4","2010","secondary school degree","direct migration background","32","0.116873990933618","0.0799616259544656","0.153786355912771"
"4","2010","secondary school degree","indirect migration background","30","0.07417762072189","0.0451456706033521","0.103209570840428"
"4","2010","college entrance qualification","no migration background","683","0.104647032875207","0.0969943730045234","0.112299692745891"
"4","2010","college entrance qualification","direct migration background","46","0.158701543970209","0.119631484324689","0.19777160361573"
"4","2010","college entrance qualification","indirect migration background","40","0.120864213865241","0.0854250672218735","0.156303360508609"
"4","2010","Other degree","no migration background","17","","",""
"4","2010","Other degree","direct migration background","123","0.0856065918450834","0.0709614281220903","0.100251755568077"
"4","2010","Other degree","indirect migration background","2","","",""
"4","2010","no degree/no degree yet","no migration background","40","0.0994468127291123","0.0720395621737106","0.126854063284514"
"4","2010","no degree/no degree yet","direct migration background","13","","",""
"4","2010","no degree/no degree yet","indirect migration background","11","","",""
"5","2010","lower secondary degree","no migration background","1318","0.216640841378191","0.20619969634138","0.227081986415002"
"5","2010","lower secondary degree","direct migration background","109","0.16457349258368","0.134160153408598","0.194986831758762"
