"plh0204_h","year","migback","pgisced97","n","percent","lower_confidence","upper_confidence"
"4","2008","no migration background","higher vocational","157","0.12956358207072","0.111079475489527","0.148047688651912"
"4","2008","no migration background","higher education","458","0.117426493999502","0.107186816404292","0.127666171594712"
"4","2008","direct migration background","in school","1","","",""
"4","2008","direct migration background","inadequately","9","","",""
"4","2008","direct migration background","general elemantary","48","0.110230547480654","0.0805606575973717","0.139900437363936"
"4","2008","direct migration background","middle vocational","60","0.080701149206213","0.0607503729518324","0.100651925460594"
"4","2008","direct migration background","vocational + Abi","18","","",""
"4","2008","direct migration background","higher vocational","9","","",""
"4","2008","direct migration background","higher education","32","0.115512197304374","0.080101394814527","0.150922999794221"
"4","2008","indirect migration background","in school","3","","",""
"4","2008","indirect migration background","inadequately","","","",""
"4","2008","indirect migration background","general elemantary","6","","",""
"4","2008","indirect migration background","middle vocational","28","","",""
"4","2008","indirect migration background","vocational + Abi","9","","",""
"4","2008","indirect migration background","higher vocational","4","","",""
"4","2008","indirect migration background","higher education","6","","",""
"5","2008","no migration background","in school","58","0.190131473235107","0.145046079782956","0.235216866687259"
"5","2008","no migration background","inadequately","19","","",""
"5","2008","no migration background","general elemantary","274","0.188707831266023","0.168526579606608","0.208889082925438"
"5","2008","no migration background","middle vocational","1810","0.209971365845144","0.201429692674323","0.218513039015965"
"5","2008","no migration background","vocational + Abi","147","0.169967562256666","0.144908013384069","0.195027111129264"
"5","2008","no migration background","higher vocational","278","0.198372921600947","0.176423865501922","0.220321977699973"
"5","2008","no migration background","higher education","743","0.198357961108634","0.185674351911864","0.211041570305405"
"5","2008","direct migration background","in school","3","","",""
"5","2008","direct migration background","inadequately","15","","",""
"5","2008","direct migration background","general elemantary","69","0.153774328530542","0.119599115985811","0.187949541075274"
"5","2008","direct migration background","middle vocational","132","0.186141128989568","0.157631779855284","0.214650478123851"
"5","2008","direct migration background","vocational + Abi","31","0.192869393857585","0.137349223271501","0.248389564443668"
"5","2008","direct migration background","higher vocational","22","","",""
"5","2008","direct migration background","higher education","57","0.218341460882401","0.172574448148476","0.264108473616326"
"5","2008","indirect migration background","in school","7","","",""
"5","2008","indirect migration background","inadequately","3","","",""
"5","2008","indirect migration background","general elemantary","28","","",""
"5","2008","indirect migration background","middle vocational","54","0.216063990609803","0.170900837715161","0.261227143504444"
"5","2008","indirect migration background","vocational + Abi","4","","",""
"5","2008","indirect migration background","higher vocational","8","","",""
"5","2008","indirect migration background","higher education","13","","",""
"6","2008","no migration background","in school","36","0.0895309867774811","0.0567274351660658","0.122334538388897"
"6","2008","no migration background","inadequately","2","","",""
"6","2008","no migration background","general elemantary","130","0.0924661100180608","0.0775248503302872","0.107407369705834"
"6","2008","no migration background","middle vocational","852","0.0943003962962209","0.0881713860835099","0.100429406508932"
"6","2008","no migration background","vocational + Abi","94","0.118557135760959","0.0969894461109445","0.140124825410974"
"6","2008","no migration background","higher vocational","145","0.13641385776221","0.117522179439552","0.155305536084869"
"6","2008","no migration background","higher education","465","0.107333275110585","0.0974877324958481","0.117178817725321"
"6","2008","direct migration background","in school","1","","",""
"6","2008","direct migration background","inadequately","7","","",""
"6","2008","direct migration background","general elemantary","33","0.092121423224073","0.0647233255200634","0.119519520928083"
"6","2008","direct migration background","middle vocational","65","0.123176555611355","0.0991045827873216","0.147248528435389"
"6","2008","direct migration background","vocational + Abi","19","","",""
"6","2008","direct migration background","higher vocational","18","","",""
"6","2008","direct migration background","higher education","39","0.132276740220476","0.0947441719112883","0.169809308529663"
"6","2008","indirect migration background","in school","6","","",""
"6","2008","indirect migration background","inadequately","1","","",""
"6","2008","indirect migration background","general elemantary","18","","",""
"6","2008","indirect migration background","middle vocational","29","","",""
"6","2008","indirect migration background","vocational + Abi","7","","",""
"6","2008","indirect migration background","higher vocational","6","","",""
"6","2008","indirect migration background","higher education","18","","",""
"7","2008","no migration background","in school","50","0.154234381106965","0.112737332696081","0.195731429517849"
"7","2008","no migration background","inadequately","4","","",""
"7","2008","no migration background","general elemantary","109","0.0683579086383731","0.0553417321427948","0.0813740851339514"
"7","2008","no migration background","middle vocational","831","0.0947949489288627","0.0886515660926258","0.1009383317651"
"7","2008","no migration background","vocational + Abi","93","0.116469310322325","0.0950670686002368","0.137871552044413"
"7","2008","no migration background","higher vocational","142","0.0986818620450245","0.0822666617039831","0.115097062386066"
"7","2008","no migration background","higher education","505","0.139256957638564","0.128244785175579","0.150269130101549"
"7","2008","direct migration background","in school","","","",""
"7","2008","direct migration background","inadequately","3","","",""
"7","2008","direct migration background","general elemantary","34","0.0825525582729478","0.0564800945579014","0.108625021987994"
"7","2008","direct migration background","middle vocational","86","0.131722060188818","0.106950679094887","0.15649344128275"
"7","2008","direct migration background","vocational + Abi","20","","",""
"7","2008","direct migration background","higher vocational","7","","",""
"7","2008","direct migration background","higher education","47","0.144723948737021","0.105747768066543","0.1837001294075"
"7","2008","indirect migration background","in school","7","","",""
"7","2008","indirect migration background","inadequately","1","","",""
"7","2008","indirect migration background","general elemantary","25","","",""
"7","2008","indirect migration background","middle vocational","42","0.120439833098123","0.0847231929256866","0.15615647327056"
"7","2008","indirect migration background","vocational + Abi","4","","",""
"7","2008","indirect migration background","higher vocational","3","","",""
"7","2008","indirect migration background","higher education","14","","",""
"8","2008","no migration background","in school","29","","",""
"8","2008","no migration background","inadequately","1","","",""
"8","2008","no migration background","general elemantary","91","0.061080087913721","0.0487283349867099","0.0734318408407321"
"8","2008","no migration background","middle vocational","563","0.0667137884718079","0.0614807163064168","0.0719468606371991"
"8","2008","no migration background","vocational + Abi","70","0.0607142005268728","0.0447815983701626","0.076646802683583"
"8","2008","no migration background","higher vocational","78","0.0486290432980541","0.0367901454942934","0.0604679411018148"
"8","2008","no migration background","higher education","317","0.08422014507798","0.0753866752912397","0.0930536148647204"
"8","2008","direct migration background","in school","1","","",""
"8","2008","direct migration background","inadequately","3","","",""
"8","2008","direct migration background","general elemantary","20","","",""
"8","2008","direct migration background","middle vocational","59","0.0632723847027718","0.0454401675866303","0.0811046018189134"
"8","2008","direct migration background","vocational + Abi","15","","",""
"8","2008","direct migration background","higher vocational","11","","",""
"8","2008","direct migration background","higher education","35","0.0888656314553021","0.0573421589078524","0.120389104002752"
"8","2008","indirect migration background","in school","14","","",""
"8","2008","indirect migration background","inadequately","2","","",""
"8","2008","indirect migration background","general elemantary","27","","",""
"8","2008","indirect migration background","middle vocational","36","0.094684851682378","0.062556170813718","0.126813532551038"
"8","2008","indirect migration background","vocational + Abi","2","","",""
"8","2008","indirect migration background","higher vocational","6","","",""
"8","2008","indirect migration background","higher education","8","","",""
"9","2008","no migration background","in school","16","","",""
"9","2008","no migration background","inadequately","4","","",""
"9","2008","no migration background","general elemantary","28","","",""
"9","2008","no migration background","middle vocational","145","0.0168229632827321","0.0141257914907544","0.0195201350747098"
"9","2008","no migration background","vocational + Abi","12","","",""
"9","2008","no migration background","higher vocational","19","","",""
"9","2008","no migration background","higher education","72","0.0200324509600025","0.0155758814585472","0.0244890204614577"
"9","2008","direct migration background","in school","2","","",""
"9","2008","direct migration background","inadequately","1","","",""
"9","2008","direct migration background","general elemantary","8","","",""
"9","2008","direct migration background","middle vocational","21","","",""
"9","2008","direct migration background","vocational + Abi","4","","",""
"9","2008","direct migration background","higher vocational","2","","",""
"9","2008","direct migration background","higher education","11","","",""
"9","2008","indirect migration background","in school","1","","",""
"9","2008","indirect migration background","inadequately","","","",""
"9","2008","indirect migration background","general elemantary","9","","",""
"9","2008","indirect migration background","middle vocational","12","","",""
"9","2008","indirect migration background","vocational + Abi","1","","",""
"9","2008","indirect migration background","higher vocational","","","",""
"9","2008","indirect migration background","higher education","2","","",""
"10 Very willing to take risks","2008","no migration background","in school","3","","",""
"10 Very willing to take risks","2008","no migration background","inadequately","3","","",""
"10 Very willing to take risks","2008","no migration background","general elemantary","27","","",""
"10 Very willing to take risks","2008","no migration background","middle vocational","101","0.0130291779705418","0.0106509572301646","0.015407398710919"
"10 Very willing to take risks","2008","no migration background","vocational + Abi","5","","",""
"10 Very willing to take risks","2008","no migration background","higher vocational","9","","",""
"10 Very willing to take risks","2008","no migration background","higher education","19","","",""
"10 Very willing to take risks","2008","direct migration background","in school","","","",""
"10 Very willing to take risks","2008","direct migration background","inadequately","","","",""
"10 Very willing to take risks","2008","direct migration background","general elemantary","6","","",""
"10 Very willing to take risks","2008","direct migration background","middle vocational","13","","",""
"10 Very willing to take risks","2008","direct migration background","vocational + Abi","4","","",""
"10 Very willing to take risks","2008","direct migration background","higher vocational","3","","",""
"10 Very willing to take risks","2008","direct migration background","higher education","4","","",""
"10 Very willing to take risks","2008","indirect migration background","in school","2","","",""
"10 Very willing to take risks","2008","indirect migration background","inadequately","","","",""
"10 Very willing to take risks","2008","indirect migration background","general elemantary","6","","",""
"10 Very willing to take risks","2008","indirect migration background","middle vocational","8","","",""
"10 Very willing to take risks","2008","indirect migration background","vocational + Abi","1","","",""
"10 Very willing to take risks","2008","indirect migration background","higher vocational","1","","",""
"10 Very willing to take risks","2008","indirect migration background","higher education","1","","",""
"0 Not at all Willing to take risks","2009","no migration background","in school","8","","",""
"0 Not at all Willing to take risks","2009","no migration background","inadequately","9","","",""
"0 Not at all Willing to take risks","2009","no migration background","general elemantary","206","0.183537691195417","0.162470394796176","0.204604987594659"
"0 Not at all Willing to take risks","2009","no migration background","middle vocational","812","0.103182659327548","0.096585269140631","0.109780049514465"
"0 Not at all Willing to take risks","2009","no migration background","vocational + Abi","38","0.0467824396832631","0.032094012650729","0.0614708667157972"
"0 Not at all Willing to take risks","2009","no migration background","higher vocational","83","0.086746472862233","0.070867732492128","0.102625213232338"
"0 Not at all Willing to take risks","2009","no migration background","higher education","182","0.0452008284697786","0.0384658902759437","0.0519357666636134"
"0 Not at all Willing to take risks","2009","direct migration background","in school","1","","",""
"0 Not at all Willing to take risks","2009","direct migration background","inadequately","28","","",""
"0 Not at all Willing to take risks","2009","direct migration background","general elemantary","83","0.241839369659483","0.197545361412031","0.286133377906934"
"0 Not at all Willing to take risks","2009","direct migration background","middle vocational","78","0.140583215495131","0.113156477303325","0.168009953686937"
"0 Not at all Willing to take risks","2009","direct migration background","vocational + Abi","14","","",""
"0 Not at all Willing to take risks","2009","direct migration background","higher vocational","8","","",""
"0 Not at all Willing to take risks","2009","direct migration background","higher education","23","","",""
"0 Not at all Willing to take risks","2009","indirect migration background","in school","2","","",""
"0 Not at all Willing to take risks","2009","indirect migration background","inadequately","1","","",""
"0 Not at all Willing to take risks","2009","indirect migration background","general elemantary","12","","",""
"0 Not at all Willing to take risks","2009","indirect migration background","middle vocational","14","","",""
"0 Not at all Willing to take risks","2009","indirect migration background","vocational + Abi","1","","",""
"0 Not at all Willing to take risks","2009","indirect migration background","higher vocational","","","",""
"0 Not at all Willing to take risks","2009","indirect migration background","higher education","1","","",""
"1","2009","no migration background","in school","8","","",""
"1","2009","no migration background","inadequately","3","","",""
"1","2009","no migration background","general elemantary","137","0.117166637050427","0.0996633564976698","0.134669917603184"
"1","2009","no migration background","middle vocational","636","0.0774836507049989","0.0716852411622843","0.0832820602477134"
"1","2009","no migration background","vocational + Abi","62","0.0679767579360659","0.0504689636566767","0.0854845522154551"
"1","2009","no migration background","higher vocational","89","0.0676633203629163","0.0534937235130968","0.0818329172127358"
"1","2009","no migration background","higher education","216","0.0680692955738069","0.0599040013429471","0.0762345898046668"
"1","2009","direct migration background","in school","1","","",""
"1","2009","direct migration background","inadequately","11","","",""
"1","2009","direct migration background","general elemantary","39","0.103882590039064","0.0723213027277254","0.135443877350404"
"1","2009","direct migration background","middle vocational","57","0.088178793006774","0.0658048551077801","0.110552730905768"
"1","2009","direct migration background","vocational + Abi","13","","",""
"1","2009","direct migration background","higher vocational","7","","",""
"1","2009","direct migration background","higher education","22","","",""
"1","2009","indirect migration background","in school","2","","",""
"1","2009","indirect migration background","inadequately","","","",""
"1","2009","indirect migration background","general elemantary","7","","",""
"1","2009","indirect migration background","middle vocational","20","","",""
"1","2009","indirect migration background","vocational + Abi","3","","",""
"1","2009","indirect migration background","higher vocational","1","","",""
"1","2009","indirect migration background","higher education","2","","",""
"2","2009","no migration background","in school","14","","",""
"2","2009","no migration background","inadequately","7","","",""
"2","2009","no migration background","general elemantary","201","0.154477313273902","0.134808729534097","0.174145897013708"
"2","2009","no migration background","middle vocational","1236","0.151530057062361","0.143753552383544","0.159306561741178"
"2","2009","no migration background","vocational + Abi","97","0.103845254243776","0.0826263637604553","0.125064144727096"
"2","2009","no migration background","higher vocational","158","0.125070131247348","0.10640814434754","0.143732118147156"
"2","2009","no migration background","higher education","604","0.14863939281784","0.137106768699953","0.160172016935727"
"2","2009","direct migration background","in school","1","","",""
"2","2009","direct migration background","inadequately","17","","",""
"2","2009","direct migration background","general elemantary","46","0.120317597662819","0.0866642404927567","0.15397095483288"
"2","2009","direct migration background","middle vocational","92","0.135412190010945","0.108413733031315","0.162410646990574"
"2","2009","direct migration background","vocational + Abi","27","","",""
"2","2009","direct migration background","higher vocational","5","","",""
"2","2009","direct migration background","higher education","36","0.139890756827167","0.100240523884005","0.179540989770328"
"2","2009","indirect migration background","in school","2","","",""
"2","2009","indirect migration background","inadequately","2","","",""
"2","2009","indirect migration background","general elemantary","10","","",""
"2","2009","indirect migration background","middle vocational","34","0.108749813635187","0.0727942646065166","0.144705362663858"
"2","2009","indirect migration background","vocational + Abi","3","","",""
"2","2009","indirect migration background","higher vocational","3","","",""
"2","2009","indirect migration background","higher education","8","","",""
"3","2009","no migration background","in school","33","0.131839861504479","0.0900692233411931","0.173610499667765"
"3","2009","no migration background","inadequately","10","","",""
"3","2009","no migration background","general elemantary","189","0.130007136181633","0.111704251476928","0.148310020886339"
"3","2009","no migration background","middle vocational","1313","0.153700612853562","0.145878634207416","0.161522591499707"
"3","2009","no migration background","vocational + Abi","146","0.170186775374634","0.144047657904257","0.196325892845011"
"3","2009","no migration background","higher vocational","223","0.17086125129401","0.149627347117587","0.192095155470434"
"3","2009","no migration background","higher education","642","0.176450735321793","0.164092372862526","0.18880909778106"
"3","2009","direct migration background","in school","","","",""
"3","2009","direct migration background","inadequately","13","","",""
"3","2009","direct migration background","general elemantary","53","0.118386406064294","0.0849676004576162","0.151805211670972"
"3","2009","direct migration background","middle vocational","107","0.154950909753543","0.126398448984489","0.183503370522597"
"3","2009","direct migration background","vocational + Abi","32","0.150680012363861","0.0967453164287443","0.204614708298978"
"3","2009","direct migration background","higher vocational","21","","",""
"3","2009","direct migration background","higher education","54","0.199368146116154","0.153699436199442","0.245036856032867"
"3","2009","indirect migration background","in school","3","","",""
"3","2009","indirect migration background","inadequately","","","",""
"3","2009","indirect migration background","general elemantary","15","","",""
"3","2009","indirect migration background","middle vocational","40","0.139762901099036","0.0997171093421247","0.179808692855948"
"3","2009","indirect migration background","vocational + Abi","8","","",""
"3","2009","indirect migration background","higher vocational","6","","",""
"3","2009","indirect migration background","higher education","14","","",""
"4","2009","no migration background","in school","33","0.101927174364446","0.0645721872635577","0.139282161465335"
"4","2009","no migration background","inadequately","11","","",""
"4","2009","no migration background","general elemantary","114","0.0981381003745208","0.0819473511334616","0.11432884961558"
"4","2009","no migration background","middle vocational","944","0.110587339153296","0.103785581229699","0.117389097076893"
"4","2009","no migration background","vocational + Abi","92","0.138500218308374","0.114473710342246","0.162526726274502"
"4","2009","no migration background","higher vocational","118","0.0909735036521843","0.0747501667307547","0.107196840573614"
"4","2009","no migration background","higher education","477","0.128567765117137","0.117716327999623","0.139419202234651"
"4","2009","direct migration background","in school","4","","",""
"4","2009","direct migration background","inadequately","6","","",""
"4","2009","direct migration background","general elemantary","36","0.104720377179499","0.0730468947656781","0.13639385959332"
"4","2009","direct migration background","middle vocational","65","0.117425724802828","0.0920240257668364","0.142827423838819"
"4","2009","direct migration background","vocational + Abi","22","","",""
"4","2009","direct migration background","higher vocational","15","","",""
"4","2009","direct migration background","higher education","29","","",""
"4","2009","indirect migration background","in school","8","","",""
"4","2009","indirect migration background","inadequately","3","","",""
"4","2009","indirect migration background","general elemantary","15","","",""
"4","2009","indirect migration background","middle vocational","36","0.115189475718526","0.0783186055069934","0.152060345930058"
"4","2009","indirect migration background","vocational + Abi","4","","",""
"4","2009","indirect migration background","higher vocational","4","","",""
"4","2009","indirect migration background","higher education","12","","",""
"5","2009","no migration background","in school","64","0.253659602969394","0.199938867545441","0.307380338393346"
"5","2009","no migration background","inadequately","19","","",""
"5","2009","no migration background","general elemantary","228","0.177239870247018","0.156457482964907","0.198022257529129"
"5","2009","no migration background","middle vocational","1745","0.21597259848536","0.207048142320751","0.224897054649969"
"5","2009","no migration background","vocational + Abi","163","0.213952034607945","0.185427368195503","0.242476701020387"
"5","2009","no migration background","higher vocational","261","0.217083736163221","0.193826090095916","0.240341382230525"
"5","2009","no migration background","higher education","659","0.180502258305383","0.168033603523475","0.192970913087292"
"5","2009","direct migration background","in school","1","","",""
"5","2009","direct migration background","inadequately","9","","",""
"5","2009","direct migration background","general elemantary","52","0.141463271974123","0.105413530412997","0.177513013535248"
"5","2009","direct migration background","middle vocational","101","0.169903788564984","0.140271086374096","0.199536490755872"
"5","2009","direct migration background","vocational + Abi","36","0.21911462439813","0.156750609618824","0.281478639177435"
"5","2009","direct migration background","higher vocational","25","","",""
"5","2009","direct migration background","higher education","57","0.221845029185959","0.17435173159816","0.269338326773759"
"5","2009","indirect migration background","in school","13","","",""
"5","2009","indirect migration background","inadequately","1","","",""
"5","2009","indirect migration background","general elemantary","44","0.364973964136759","0.286614618971995","0.443333309301522"
"5","2009","indirect migration background","middle vocational","64","0.235922524716219","0.186887629765124","0.284957419667315"
"5","2009","indirect migration background","vocational + Abi","5","","",""
"5","2009","indirect migration background","higher vocational","8","","",""
"5","2009","indirect migration background","higher education","21","","",""
"6","2009","no migration background","in school","41","0.145135158633714","0.101645813851691","0.188624503415738"
"6","2009","no migration background","inadequately","4","","",""
"6","2009","no migration background","general elemantary","82","0.0476358041741711","0.0360441241749238","0.0592274841734183"
"6","2009","no migration background","middle vocational","653","0.0799042037660657","0.0740236510092311","0.0857847565229003"
"6","2009","no migration background","vocational + Abi","88","0.1228420856393","0.100009750862178","0.145674420416423"
"6","2009","no migration background","higher vocational","117","0.0992621240730115","0.0823932750735049","0.116130973072518"
"6","2009","no migration background","higher education","422","0.126664942679798","0.115882353399966","0.137447531959629"
"6","2009","direct migration background","in school","3","","",""
"6","2009","direct migration background","inadequately","5","","",""
"6","2009","direct migration background","general elemantary","18","","",""
"6","2009","direct migration background","middle vocational","44","0.100283393332146","0.0765820540186817","0.123984732645611"
"6","2009","direct migration background","vocational + Abi","12","","",""
"6","2009","direct migration background","higher vocational","5","","",""
"6","2009","direct migration background","higher education","31","0.0962571341181659","0.0625428975076391","0.129971370728693"
"6","2009","indirect migration background","in school","9","","",""
"6","2009","indirect migration background","inadequately","","","",""
"6","2009","indirect migration background","general elemantary","19","","",""
"6","2009","indirect migration background","middle vocational","33","0.149715418436567","0.10850877275653","0.190922064116603"
"6","2009","indirect migration background","vocational + Abi","5","","",""
"6","2009","indirect migration background","higher vocational","5","","",""
"6","2009","indirect migration background","higher education","16","","",""
"7","2009","no migration background","in school","36","0.17497357643423","0.128063300870224","0.221883851998236"
"7","2009","no migration background","inadequately","2","","",""
"7","2009","no migration background","general elemantary","79","0.0498193918176861","0.0379786095525448","0.0616601740828274"
"7","2009","no migration background","middle vocational","520","0.0674213522706892","0.0619831134404338","0.0728595911009446"
"7","2009","no migration background","vocational + Abi","69","0.0872718168420383","0.0676406741918731","0.106902959492204"
"7","2009","no migration background","higher vocational","113","0.0969652209770944","0.0802714408109502","0.113659001143239"
"7","2009","no migration background","higher education","313","0.0805148399528297","0.0716939027652937","0.0893357771403656"
"7","2009","direct migration background","in school","","","",""
"7","2009","direct migration background","inadequately","1","","",""
"7","2009","direct migration background","general elemantary","22","","",""
"7","2009","direct migration background","middle vocational","38","0.0521766272661842","0.0346294518670342","0.0697238026653342"
"7","2009","direct migration background","vocational + Abi","9","","",""
"7","2009","direct migration background","higher vocational","9","","",""
"7","2009","direct migration background","higher education","26","","",""
"7","2009","indirect migration background","in school","4","","",""
"7","2009","indirect migration background","inadequately","1","","",""
"7","2009","indirect migration background","general elemantary","7","","",""
"7","2009","indirect migration background","middle vocational","30","0.0807797899633801","0.0493086127075543","0.112250967219206"
"7","2009","indirect migration background","vocational + Abi","6","","",""
"7","2009","indirect migration background","higher vocational","2","","",""
"7","2009","indirect migration background","higher education","8","","",""
"8","2009","no migration background","in school","13","","",""
"8","2009","no migration background","inadequately","1","","",""
"8","2009","no migration background","general elemantary","41","0.0317519937294108","0.0222096093009441","0.0412943781578775"
"8","2009","no migration background","middle vocational","246","0.0318097693765216","0.0280036936792168","0.0356158450738265"
"8","2009","no migration background","vocational + Abi","32","0.0367223138070972","0.0236401793439335","0.0498044482702609"
"8","2009","no migration background","higher vocational","33","0.0348370611862681","0.024492417645578","0.0451817047269583"
"8","2009","no migration background","higher education","120","0.0390983115166342","0.0328145039061429","0.0453821191271255"
"8","2009","direct migration background","in school","","","",""
"8","2009","direct migration background","inadequately","1","","",""
"8","2009","direct migration background","general elemantary","8","","",""
"8","2009","direct migration background","middle vocational","27","","",""
"8","2009","direct migration background","vocational + Abi","3","","",""
"8","2009","direct migration background","higher vocational","1","","",""
"8","2009","direct migration background","higher education","12","","",""
"8","2009","indirect migration background","in school","5","","",""
"8","2009","indirect migration background","inadequately","1","","",""
"8","2009","indirect migration background","general elemantary","13","","",""
"8","2009","indirect migration background","middle vocational","12","","",""
"8","2009","indirect migration background","vocational + Abi","1","","",""
"8","2009","indirect migration background","higher vocational","","","",""
"8","2009","indirect migration background","higher education","5","","",""
"9","2009","no migration background","in school","2","","",""
"9","2009","no migration background","inadequately","","","",""
"9","2009","no migration background","general elemantary","10","","",""
"9","2009","no migration background","middle vocational","37","0.00416945377135184","0.00277196245946064","0.00556694508324303"
"9","2009","no migration background","vocational + Abi","6","","",""
"9","2009","no migration background","higher vocational","5","","",""
"9","2009","no migration background","higher education","15","","",""
"9","2009","direct migration background","in school","","","",""
"9","2009","direct migration background","inadequately","1","","",""
"9","2009","direct migration background","general elemantary","1","","",""
"9","2009","direct migration background","middle vocational","4","","",""
"9","2009","direct migration background","vocational + Abi","1","","",""
"9","2009","direct migration background","higher vocational","","","",""
"9","2009","direct migration background","higher education","4","","",""
"9","2009","indirect migration background","in school","1","","",""
"9","2009","indirect migration background","inadequately","","","",""
"9","2009","indirect migration background","general elemantary","","","",""
"9","2009","indirect migration background","middle vocational","3","","",""
"9","2009","indirect migration background","vocational + Abi","","","",""
"9","2009","indirect migration background","higher vocational","","","",""
"9","2009","indirect migration background","higher education","","","",""
"10 Very willing to take risks","2009","no migration background","in school","","","",""
"10 Very willing to take risks","2009","no migration background","inadequately","","","",""
"10 Very willing to take risks","2009","no migration background","general elemantary","10","","",""
"10 Very willing to take risks","2009","no migration background","middle vocational","25","","",""
"10 Very willing to take risks","2009","no migration background","vocational + Abi","1","","",""
"10 Very willing to take risks","2009","no migration background","higher vocational","7","","",""
"10 Very willing to take risks","2009","no migration background","higher education","5","","",""
"10 Very willing to take risks","2009","direct migration background","in school","","","",""
"10 Very willing to take risks","2009","direct migration background","inadequately","","","",""
"10 Very willing to take risks","2009","direct migration background","general elemantary","1","","",""
"10 Very willing to take risks","2009","direct migration background","middle vocational","4","","",""
"10 Very willing to take risks","2009","direct migration background","vocational + Abi","","","",""
"10 Very willing to take risks","2009","direct migration background","higher vocational","","","",""
"10 Very willing to take risks","2009","direct migration background","higher education","","","",""
"10 Very willing to take risks","2009","indirect migration background","in school","","","",""
"10 Very willing to take risks","2009","indirect migration background","inadequately","","","",""
"10 Very willing to take risks","2009","indirect migration background","general elemantary","3","","",""
"10 Very willing to take risks","2009","indirect migration background","middle vocational","2","","",""
"10 Very willing to take risks","2009","indirect migration background","vocational + Abi","","","",""
"10 Very willing to take risks","2009","indirect migration background","higher vocational","1","","",""
"10 Very willing to take risks","2009","indirect migration background","higher education","1","","",""
"0 Not at all Willing to take risks","2010","no migration background","in school","4","","",""
"0 Not at all Willing to take risks","2010","no migration background","inadequately","15","","",""
"0 Not at all Willing to take risks","2010","no migration background","general elemantary","151","0.10487567170827","0.0900151499893198","0.11973619342722"
"0 Not at all Willing to take risks","2010","no migration background","middle vocational","650","0.0710709529036733","0.0660911597490682","0.0760507460582783"
"0 Not at all Willing to take risks","2010","no migration background","vocational + Abi","57","0.0378935260693337","0.0275340709498428","0.0482529811888246"
"0 Not at all Willing to take risks","2010","no migration background","higher vocational","65","0.049083655487949","0.0379560065506859","0.0602113044252122"
"0 Not at all Willing to take risks","2010","no migration background","higher education","125","0.0284001308117388","0.0236364017663328","0.0331638598571448"
"0 Not at all Willing to take risks","2010","direct migration background","in school","1","","",""
"0 Not at all Willing to take risks","2010","direct migration background","inadequately","21","","",""
"0 Not at all Willing to take risks","2010","direct migration background","general elemantary","75","0.128015396058323","0.101821892452945","0.154208899663702"
"0 Not at all Willing to take risks","2010","direct migration background","middle vocational","105","0.111694155024616","0.0925779174091674","0.130810392640064"
"0 Not at all Willing to take risks","2010","direct migration background","vocational + Abi","21","","",""
"0 Not at all Willing to take risks","2010","direct migration background","higher vocational","3","","",""
"0 Not at all Willing to take risks","2010","direct migration background","higher education","27","","",""
"0 Not at all Willing to take risks","2010","indirect migration background","in school","2","","",""
"0 Not at all Willing to take risks","2010","indirect migration background","inadequately","3","","",""
"0 Not at all Willing to take risks","2010","indirect migration background","general elemantary","15","","",""
"0 Not at all Willing to take risks","2010","indirect migration background","middle vocational","27","","",""
"0 Not at all Willing to take risks","2010","indirect migration background","vocational + Abi","1","","",""
"0 Not at all Willing to take risks","2010","indirect migration background","higher vocational","2","","",""
"0 Not at all Willing to take risks","2010","indirect migration background","higher education","4","","",""
"1","2010","no migration background","in school","7","","",""
"1","2010","no migration background","inadequately","4","","",""
"1","2010","no migration background","general elemantary","120","0.0934086137173753","0.0792944790703957","0.107522748364355"
"1","2010","no migration background","middle vocational","556","0.0596771559655778","0.0550860584706082","0.0642682534605474"
"1","2010","no migration background","vocational + Abi","61","0.039020777755725","0.028514526208346","0.049527029303104"
"1","2010","no migration background","higher vocational","74","0.052626306729986","0.0411255632454644","0.0641270502145077"
"1","2010","no migration background","higher education","160","0.0372478242985874","0.0318171861413735","0.0426784624558013"
"1","2010","direct migration background","in school","","","",""
"1","2010","direct migration background","inadequately","19","","",""
"1","2010","direct migration background","general elemantary","62","0.128321885100812","0.102101653768907","0.154542116432718"
"1","2010","direct migration background","middle vocational","69","0.0695310907691186","0.0540946777146339","0.0849675038236032"
"1","2010","direct migration background","vocational + Abi","19","","",""
"1","2010","direct migration background","higher vocational","6","","",""
"1","2010","direct migration background","higher education","27","","",""
"1","2010","indirect migration background","in school","1","","",""
"1","2010","indirect migration background","inadequately","1","","",""
"1","2010","indirect migration background","general elemantary","8","","",""
"1","2010","indirect migration background","middle vocational","22","","",""
"1","2010","indirect migration background","vocational + Abi","5","","",""
"1","2010","indirect migration background","higher vocational","","","",""
"1","2010","indirect migration background","higher education","5","","",""
"2","2010","no migration background","in school","15","","",""
"2","2010","no migration background","inadequately","15","","",""
"2","2010","no migration background","general elemantary","200","0.143878130648278","0.126855754324715","0.16090050697184"
"2","2010","no migration background","middle vocational","1253","0.130565681317414","0.124035776180264","0.137095586454564"
"2","2010","no migration background","vocational + Abi","152","0.0932043456867779","0.0774312974580341","0.108977393915522"
"2","2010","no migration background","higher vocational","187","0.141730829996815","0.123766636201331","0.159695023792298"
"2","2010","no migration background","higher education","594","0.134515150487676","0.124730203136824","0.144300097838528"
"2","2010","direct migration background","in school","4","","",""
"2","2010","direct migration background","inadequately","23","","",""
