"pli0080","year","age_gr","education","n","percent","lower_confidence","upper_confidence"
"Rarely","1995","16-34 y.","secondary school degree","263","0.144034187746523","0.127573863714601","0.160494511778445"
"Rarely","1995","16-34 y.","college entrance qualification","68","0.0676328260762837","0.0511995510201376","0.0840661011324297"
"Rarely","1995","16-34 y.","Other degree","18","","",""
"Rarely","1995","16-34 y.","no degree/no degree yet","33","0.0818617865956756","0.0549615385770108","0.10876203461434"
"Rarely","1995","35-65 y.","lower secondary degree","847","0.276550951233611","0.260510298641046","0.292591603826176"
"Rarely","1995","35-65 y.","secondary school degree","482","0.268000165072889","0.246297597254765","0.289702732891012"
"Rarely","1995","35-65 y.","college entrance qualification","221","0.214798541607978","0.187967776991622","0.241629306224334"
"Rarely","1995","35-65 y.","Other degree","103","0.141103914637015","0.117377332638385","0.164830496635644"
"Rarely","1995","35-65 y.","no degree/no degree yet","50","0.148989862807669","0.114976249506641","0.183003476108698"
"Rarely","1995","66 and older","lower secondary degree","266","0.233843112359999","0.208931406674065","0.258754818045933"
"Rarely","1995","66 and older","secondary school degree","62","0.278413743296813","0.219717062521693","0.337110424071933"
"Rarely","1995","66 and older","college entrance qualification","33","0.283466325386132","0.201096487624342","0.365836163147922"
"Rarely","1995","66 and older","Other degree","8","","",""
"Rarely","1995","66 and older","no degree/no degree yet","4","","",""
"Never","1995","16-34 y.","lower secondary degree","13","","",""
"Never","1995","16-34 y.","secondary school degree","16","","",""
"Never","1995","16-34 y.","college entrance qualification","4","","",""
"Never","1995","16-34 y.","Other degree","11","","",""
"Never","1995","16-34 y.","no degree/no degree yet","5","","",""
"Never","1995","35-65 y.","lower secondary degree","116","0.0391424151743394","0.0321876287033623","0.0460972016453166"
"Never","1995","35-65 y.","secondary school degree","39","0.0237568578774289","0.0162947487232395","0.0312189670316183"
"Never","1995","35-65 y.","college entrance qualification","10","","",""
"Never","1995","35-65 y.","Other degree","26","","",""
"Never","1995","35-65 y.","no degree/no degree yet","14","","",""
"Never","1995","66 and older","lower secondary degree","94","0.0947095261346323","0.0774760405585233","0.111943011710741"
"Never","1995","66 and older","secondary school degree","13","","",""
"Never","1995","66 and older","college entrance qualification","6","","",""
"Never","1995","66 and older","Other degree","2","","",""
"Never","1995","66 and older","no degree/no degree yet","3","","",""
"Daily","1996","16-34 y.","lower secondary degree","","","",""
"Daily","1996","16-34 y.","secondary school degree","","","",""
"Daily","1996","16-34 y.","college entrance qualification","","","",""
"Daily","1996","16-34 y.","Other degree","","","",""
"Daily","1996","16-34 y.","no degree/no degree yet","","","",""
"Daily","1996","35-65 y.","lower secondary degree","","","",""
"Daily","1996","35-65 y.","secondary school degree","","","",""
"Daily","1996","35-65 y.","college entrance qualification","","","",""
"Daily","1996","35-65 y.","Other degree","","","",""
"Daily","1996","35-65 y.","no degree/no degree yet","","","",""
"Daily","1996","66 and older","lower secondary degree","","","",""
"Daily","1996","66 and older","secondary school degree","","","",""
"Daily","1996","66 and older","college entrance qualification","","","",""
"Daily","1996","66 and older","Other degree","","","",""
"Daily","1996","66 and older","no degree/no degree yet","","","",""
"Min 1x per week","1996","16-34 y.","lower secondary degree","","","",""
"Min 1x per week","1996","16-34 y.","secondary school degree","","","",""
"Min 1x per week","1996","16-34 y.","college entrance qualification","","","",""
"Min 1x per week","1996","16-34 y.","Other degree","","","",""
"Min 1x per week","1996","16-34 y.","no degree/no degree yet","","","",""
"Min 1x per week","1996","35-65 y.","lower secondary degree","","","",""
"Min 1x per week","1996","35-65 y.","secondary school degree","","","",""
"Min 1x per week","1996","35-65 y.","college entrance qualification","","","",""
"Min 1x per week","1996","35-65 y.","Other degree","","","",""
"Min 1x per week","1996","35-65 y.","no degree/no degree yet","","","",""
"Min 1x per week","1996","66 and older","lower secondary degree","","","",""
"Min 1x per week","1996","66 and older","secondary school degree","","","",""
"Min 1x per week","1996","66 and older","college entrance qualification","","","",""
"Min 1x per week","1996","66 and older","Other degree","","","",""
"Min 1x per week","1996","66 and older","no degree/no degree yet","","","",""
"Min 1x per month","1996","16-34 y.","lower secondary degree","","","",""
"Min 1x per month","1996","16-34 y.","secondary school degree","","","",""
"Min 1x per month","1996","16-34 y.","college entrance qualification","","","",""
"Min 1x per month","1996","16-34 y.","Other degree","","","",""
"Min 1x per month","1996","16-34 y.","no degree/no degree yet","","","",""
"Min 1x per month","1996","35-65 y.","lower secondary degree","","","",""
"Min 1x per month","1996","35-65 y.","secondary school degree","","","",""
"Min 1x per month","1996","35-65 y.","college entrance qualification","","","",""
"Min 1x per month","1996","35-65 y.","Other degree","","","",""
"Min 1x per month","1996","35-65 y.","no degree/no degree yet","","","",""
"Min 1x per month","1996","66 and older","lower secondary degree","","","",""
"Min 1x per month","1996","66 and older","secondary school degree","","","",""
"Min 1x per month","1996","66 and older","college entrance qualification","","","",""
"Min 1x per month","1996","66 and older","Other degree","","","",""
"Min 1x per month","1996","66 and older","no degree/no degree yet","","","",""
"Rarely","1996","16-34 y.","lower secondary degree","","","",""
"Rarely","1996","16-34 y.","secondary school degree","","","",""
"Rarely","1996","16-34 y.","college entrance qualification","","","",""
"Rarely","1996","16-34 y.","Other degree","","","",""
"Rarely","1996","16-34 y.","no degree/no degree yet","","","",""
"Rarely","1996","35-65 y.","lower secondary degree","","","",""
"Rarely","1996","35-65 y.","secondary school degree","","","",""
"Rarely","1996","35-65 y.","college entrance qualification","","","",""
"Rarely","1996","35-65 y.","Other degree","","","",""
"Rarely","1996","35-65 y.","no degree/no degree yet","","","",""
"Rarely","1996","66 and older","lower secondary degree","","","",""
"Rarely","1996","66 and older","secondary school degree","","","",""
"Rarely","1996","66 and older","college entrance qualification","","","",""
"Rarely","1996","66 and older","Other degree","","","",""
"Rarely","1996","66 and older","no degree/no degree yet","","","",""
"Never","1996","16-34 y.","lower secondary degree","","","",""
"Never","1996","16-34 y.","secondary school degree","","","",""
"Never","1996","16-34 y.","college entrance qualification","","","",""
"Never","1996","16-34 y.","Other degree","","","",""
"Never","1996","16-34 y.","no degree/no degree yet","","","",""
"Never","1996","35-65 y.","lower secondary degree","","","",""
"Never","1996","35-65 y.","secondary school degree","","","",""
"Never","1996","35-65 y.","college entrance qualification","","","",""
"Never","1996","35-65 y.","Other degree","","","",""
"Never","1996","35-65 y.","no degree/no degree yet","","","",""
"Never","1996","66 and older","lower secondary degree","","","",""
"Never","1996","66 and older","secondary school degree","","","",""
"Never","1996","66 and older","college entrance qualification","","","",""
"Never","1996","66 and older","Other degree","","","",""
"Never","1996","66 and older","no degree/no degree yet","","","",""
"Daily","1997","16-34 y.","lower secondary degree","","","",""
"Daily","1997","16-34 y.","secondary school degree","","","",""
"Daily","1997","16-34 y.","college entrance qualification","","","",""
"Daily","1997","16-34 y.","Other degree","","","",""
"Daily","1997","16-34 y.","no degree/no degree yet","","","",""
"Daily","1997","35-65 y.","lower secondary degree","","","",""
"Daily","1997","35-65 y.","secondary school degree","","","",""
"Daily","1997","35-65 y.","college entrance qualification","","","",""
"Daily","1997","35-65 y.","Other degree","","","",""
"Daily","1997","35-65 y.","no degree/no degree yet","","","",""
"Daily","1997","66 and older","lower secondary degree","","","",""
"Daily","1997","66 and older","secondary school degree","","","",""
"Daily","1997","66 and older","college entrance qualification","","","",""
"Daily","1997","66 and older","Other degree","","","",""
"Daily","1997","66 and older","no degree/no degree yet","","","",""
"Min 1x per week","1997","16-34 y.","lower secondary degree","","","",""
"Min 1x per week","1997","16-34 y.","secondary school degree","","","",""
"Min 1x per week","1997","16-34 y.","college entrance qualification","","","",""
"Min 1x per week","1997","16-34 y.","Other degree","","","",""
"Min 1x per week","1997","16-34 y.","no degree/no degree yet","","","",""
"Min 1x per week","1997","35-65 y.","lower secondary degree","","","",""
"Min 1x per week","1997","35-65 y.","secondary school degree","","","",""
"Min 1x per week","1997","35-65 y.","college entrance qualification","","","",""
"Min 1x per week","1997","35-65 y.","Other degree","","","",""
"Min 1x per week","1997","35-65 y.","no degree/no degree yet","","","",""
"Min 1x per week","1997","66 and older","lower secondary degree","","","",""
"Min 1x per week","1997","66 and older","secondary school degree","","","",""
"Min 1x per week","1997","66 and older","college entrance qualification","","","",""
"Min 1x per week","1997","66 and older","Other degree","","","",""
"Min 1x per week","1997","66 and older","no degree/no degree yet","","","",""
"Min 1x per month","1997","16-34 y.","lower secondary degree","","","",""
"Min 1x per month","1997","16-34 y.","secondary school degree","","","",""
"Min 1x per month","1997","16-34 y.","college entrance qualification","","","",""
"Min 1x per month","1997","16-34 y.","Other degree","","","",""
"Min 1x per month","1997","16-34 y.","no degree/no degree yet","","","",""
"Min 1x per month","1997","35-65 y.","lower secondary degree","","","",""
"Min 1x per month","1997","35-65 y.","secondary school degree","","","",""
"Min 1x per month","1997","35-65 y.","college entrance qualification","","","",""
"Min 1x per month","1997","35-65 y.","Other degree","","","",""
"Min 1x per month","1997","35-65 y.","no degree/no degree yet","","","",""
"Min 1x per month","1997","66 and older","lower secondary degree","","","",""
"Min 1x per month","1997","66 and older","secondary school degree","","","",""
"Min 1x per month","1997","66 and older","college entrance qualification","","","",""
"Min 1x per month","1997","66 and older","Other degree","","","",""
"Min 1x per month","1997","66 and older","no degree/no degree yet","","","",""
"Rarely","1997","16-34 y.","lower secondary degree","","","",""
"Rarely","1997","16-34 y.","secondary school degree","","","",""
"Rarely","1997","16-34 y.","college entrance qualification","","","",""
"Rarely","1997","16-34 y.","Other degree","","","",""
"Rarely","1997","16-34 y.","no degree/no degree yet","","","",""
"Rarely","1997","35-65 y.","lower secondary degree","","","",""
"Rarely","1997","35-65 y.","secondary school degree","","","",""
"Rarely","1997","35-65 y.","college entrance qualification","","","",""
"Rarely","1997","35-65 y.","Other degree","","","",""
"Rarely","1997","35-65 y.","no degree/no degree yet","","","",""
"Rarely","1997","66 and older","lower secondary degree","","","",""
"Rarely","1997","66 and older","secondary school degree","","","",""
"Rarely","1997","66 and older","college entrance qualification","","","",""
"Rarely","1997","66 and older","Other degree","","","",""
"Rarely","1997","66 and older","no degree/no degree yet","","","",""
"Never","1997","16-34 y.","lower secondary degree","","","",""
"Never","1997","16-34 y.","secondary school degree","","","",""
"Never","1997","16-34 y.","college entrance qualification","","","",""
"Never","1997","16-34 y.","Other degree","","","",""
"Never","1997","16-34 y.","no degree/no degree yet","","","",""
"Never","1997","35-65 y.","lower secondary degree","","","",""
"Never","1997","35-65 y.","secondary school degree","","","",""
"Never","1997","35-65 y.","college entrance qualification","","","",""
"Never","1997","35-65 y.","Other degree","","","",""
"Never","1997","35-65 y.","no degree/no degree yet","","","",""
"Never","1997","66 and older","lower secondary degree","","","",""
"Never","1997","66 and older","secondary school degree","","","",""
"Never","1997","66 and older","college entrance qualification","","","",""
"Never","1997","66 and older","Other degree","","","",""
"Never","1997","66 and older","no degree/no degree yet","","","",""
"Daily","1998","16-34 y.","lower secondary degree","187","0.159037819037525","0.138346131743312","0.179729506331738"
"Daily","1998","16-34 y.","secondary school degree","163","0.0947382932184365","0.0806885050696048","0.108788081367268"
"Daily","1998","16-34 y.","college entrance qualification","97","0.0912469755363821","0.0733003781901502","0.109193572882614"
"Daily","1998","16-34 y.","Other degree","34","0.142513272258701","0.0964246937493536","0.188601850768049"
"Daily","1998","16-34 y.","no degree/no degree yet","108","0.255595028392839","0.213269845543364","0.297920211242315"
"Daily","1998","35-65 y.","lower secondary degree","101","0.0329756621528256","0.0267257267490436","0.0392255975566076"
"Daily","1998","35-65 y.","secondary school degree","33","0.0145599936361187","0.00925435784008258","0.0198656294321548"
"Daily","1998","35-65 y.","college entrance qualification","11","","",""
"Daily","1998","35-65 y.","Other degree","46","0.0580183671280997","0.0408225473430764","0.0752141869131229"
"Daily","1998","35-65 y.","no degree/no degree yet","45","0.117434867423272","0.0836104455115389","0.151259289335005"
"Daily","1998","66 and older","lower secondary degree","52","0.0429396931807226","0.0318943281374772","0.053985058223968"
"Daily","1998","66 and older","secondary school degree","11","","",""
"Daily","1998","66 and older","college entrance qualification","6","","",""
"Daily","1998","66 and older","Other degree","5","","",""
"Daily","1998","66 and older","no degree/no degree yet","9","","",""
"Min 1x per week","1998","16-34 y.","lower secondary degree","657","0.540027465197324","0.511828618772208","0.568226311622439"
"Min 1x per week","1998","16-34 y.","secondary school degree","874","0.535329172765254","0.511401355577613","0.559256989952895"
"Min 1x per week","1998","16-34 y.","college entrance qualification","562","0.59767862630007","0.567117429286651","0.628239823313489"
"Min 1x per week","1998","16-34 y.","Other degree","119","0.519866990323416","0.453998325861005","0.585735654785826"
"Min 1x per week","1998","16-34 y.","no degree/no degree yet","228","0.564953788485582","0.516848572638673","0.613059004332491"
"Min 1x per week","1998","35-65 y.","lower secondary degree","1073","0.337839427803389","0.321285658854831","0.354393196751946"
"Min 1x per week","1998","35-65 y.","secondary school degree","568","0.319206883514977","0.298558528941569","0.339855238088384"
"Min 1x per week","1998","35-65 y.","college entrance qualification","379","0.394807260447597","0.36573541518979","0.423879105705404"
"Min 1x per week","1998","35-65 y.","Other degree","351","0.497422475089637","0.460644894964053","0.534200055215221"
"Min 1x per week","1998","35-65 y.","no degree/no degree yet","175","0.4481699751375","0.395920430328512","0.500419519946488"
"Min 1x per week","1998","66 and older","lower secondary degree","462","0.365616129028889","0.339375774870452","0.391856483187326"
"Min 1x per week","1998","66 and older","secondary school degree","86","0.346777046373361","0.287058521989062","0.40649557075766"
"Min 1x per week","1998","66 and older","college entrance qualification","47","0.367089672563797","0.284861942819031","0.449317402308562"
"Min 1x per week","1998","66 and older","Other degree","28","","",""
"Min 1x per week","1998","66 and older","no degree/no degree yet","25","","",""
"Min 1x per month","1998","16-34 y.","lower secondary degree","228","0.186377596336543","0.16434499529049","0.208410197382595"
"Min 1x per month","1998","16-34 y.","secondary school degree","442","0.25518888144425","0.234273110724475","0.276104652164025"
"Min 1x per month","1998","16-34 y.","college entrance qualification","251","0.221183188702753","0.195316331750446","0.247050045655059"
"Min 1x per month","1998","16-34 y.","Other degree","44","0.219447986522271","0.164882418743891","0.274013554300651"
"Min 1x per month","1998","16-34 y.","no degree/no degree yet","42","0.0938652910480969","0.0655665634890287","0.122164018607165"
"Min 1x per month","1998","35-65 y.","lower secondary degree","998","0.305476058620635","0.289355048008698","0.321597069232572"
"Min 1x per month","1998","35-65 y.","secondary school degree","757","0.391389514607015","0.369771487565352","0.413007541648679"
"Min 1x per month","1998","35-65 y.","college entrance qualification","435","0.366391989925797","0.337735928915175","0.39504805093642"
"Min 1x per month","1998","35-65 y.","Other degree","197","0.272438412219668","0.239690171960213","0.305186652479123"
"Min 1x per month","1998","35-65 y.","no degree/no degree yet","78","0.226320223143186","0.182355861374321","0.27028458491205"
"Min 1x per month","1998","66 and older","lower secondary degree","377","0.27796876212285","0.253559371188268","0.302378153057431"
"Min 1x per month","1998","66 and older","secondary school degree","80","0.306115619619036","0.248287445680084","0.363943793557989"
"Min 1x per month","1998","66 and older","college entrance qualification","41","0.304392868845948","0.225894546508841","0.382891191183055"
"Min 1x per month","1998","66 and older","Other degree","14","","",""
"Min 1x per month","1998","66 and older","no degree/no degree yet","5","","",""
"Rarely","1998","16-34 y.","lower secondary degree","118","0.108264828351539","0.0906848185851506","0.125844838117928"
"Rarely","1998","16-34 y.","secondary school degree","185","0.110393473805737","0.0953589179577234","0.12542802965375"
"Rarely","1998","16-34 y.","college entrance qualification","78","0.089073124302522","0.0713203984756311","0.106825850129413"
"Rarely","1998","16-34 y.","Other degree","22","","",""
"Rarely","1998","16-34 y.","no degree/no degree yet","27","","",""
"Rarely","1998","35-65 y.","lower secondary degree","879","0.295598905354914","0.279628296037302","0.311569514672526"
"Rarely","1998","35-65 y.","secondary school degree","566","0.259709473010181","0.24028779548865","0.279131150531711"
"Rarely","1998","35-65 y.","college entrance qualification","251","0.217012613479354","0.192496419445317","0.241528807513391"
"Rarely","1998","35-65 y.","Other degree","102","0.149471166937499","0.123244557452217","0.17569777642278"
"Rarely","1998","35-65 y.","no degree/no degree yet","44","0.186859302260044","0.145905080319301","0.227813524200787"
"Rarely","1998","66 and older","lower secondary degree","330","0.252458605530918","0.228788855824488","0.276128355237349"
"Rarely","1998","66 and older","secondary school degree","53","0.245633437526001","0.191621701577313","0.29964517347469"
"Rarely","1998","66 and older","college entrance qualification","36","0.260824552859136","0.185919842759637","0.335729262958636"
"Rarely","1998","66 and older","Other degree","14","","",""
"Rarely","1998","66 and older","no degree/no degree yet","14","","",""
"Never","1998","16-34 y.","lower secondary degree","10","","",""
"Never","1998","16-34 y.","secondary school degree","5","","",""
"Never","1998","16-34 y.","college entrance qualification","1","","",""
"Never","1998","16-34 y.","Other degree","2","","",""
"Never","1998","16-34 y.","no degree/no degree yet","3","","",""
"Never","1998","35-65 y.","lower secondary degree","85","0.0281099460682363","0.0223250089969518","0.0338948831395208"
"Never","1998","35-65 y.","secondary school degree","34","0.0151341352317087","0.00972647875599467","0.0205417917074227"
"Never","1998","35-65 y.","college entrance qualification","10","","",""
"Never","1998","35-65 y.","Other degree","14","","",""
"Never","1998","35-65 y.","no degree/no degree yet","6","","",""
"Never","1998","66 and older","lower secondary degree","73","0.0610168101366204","0.0479750979588195","0.0740585223144212"
"Never","1998","66 and older","secondary school degree","14","","",""
"Never","1998","66 and older","college entrance qualification","2","","",""
"Never","1998","66 and older","Other degree","5","","",""
"Never","1998","66 and older","no degree/no degree yet","1","","",""
"Daily","1999","16-34 y.","lower secondary degree","","","",""
"Daily","1999","16-34 y.","secondary school degree","","","",""
"Daily","1999","16-34 y.","college entrance qualification","","","",""
"Daily","1999","16-34 y.","Other degree","","","",""
"Daily","1999","16-34 y.","no degree/no degree yet","","","",""
"Daily","1999","35-65 y.","lower secondary degree","","","",""
"Daily","1999","35-65 y.","secondary school degree","","","",""
"Daily","1999","35-65 y.","college entrance qualification","","","",""
"Daily","1999","35-65 y.","Other degree","","","",""
"Daily","1999","35-65 y.","no degree/no degree yet","","","",""
"Daily","1999","66 and older","lower secondary degree","","","",""
"Daily","1999","66 and older","secondary school degree","","","",""
"Daily","1999","66 and older","college entrance qualification","","","",""
"Daily","1999","66 and older","Other degree","","","",""
"Daily","1999","66 and older","no degree/no degree yet","","","",""
"Min 1x per week","1999","16-34 y.","lower secondary degree","","","",""
"Min 1x per week","1999","16-34 y.","secondary school degree","","","",""
"Min 1x per week","1999","16-34 y.","college entrance qualification","","","",""
"Min 1x per week","1999","16-34 y.","Other degree","","","",""
"Min 1x per week","1999","16-34 y.","no degree/no degree yet","","","",""
"Min 1x per week","1999","35-65 y.","lower secondary degree","","","",""
"Min 1x per week","1999","35-65 y.","secondary school degree","","","",""
"Min 1x per week","1999","35-65 y.","college entrance qualification","","","",""
"Min 1x per week","1999","35-65 y.","Other degree","","","",""
"Min 1x per week","1999","35-65 y.","no degree/no degree yet","","","",""
"Min 1x per week","1999","66 and older","lower secondary degree","","","",""
"Min 1x per week","1999","66 and older","secondary school degree","","","",""
"Min 1x per week","1999","66 and older","college entrance qualification","","","",""
"Min 1x per week","1999","66 and older","Other degree","","","",""
"Min 1x per week","1999","66 and older","no degree/no degree yet","","","",""
"Min 1x per month","1999","16-34 y.","lower secondary degree","","","",""
"Min 1x per month","1999","16-34 y.","secondary school degree","","","",""
"Min 1x per month","1999","16-34 y.","college entrance qualification","","","",""
"Min 1x per month","1999","16-34 y.","Other degree","","","",""
"Min 1x per month","1999","16-34 y.","no degree/no degree yet","","","",""
"Min 1x per month","1999","35-65 y.","lower secondary degree","","","",""
"Min 1x per month","1999","35-65 y.","secondary school degree","","","",""
"Min 1x per month","1999","35-65 y.","college entrance qualification","","","",""
"Min 1x per month","1999","35-65 y.","Other degree","","","",""
"Min 1x per month","1999","35-65 y.","no degree/no degree yet","","","",""
"Min 1x per month","1999","66 and older","lower secondary degree","","","",""
"Min 1x per month","1999","66 and older","secondary school degree","","","",""
"Min 1x per month","1999","66 and older","college entrance qualification","","","",""
"Min 1x per month","1999","66 and older","Other degree","","","",""
"Min 1x per month","1999","66 and older","no degree/no degree yet","","","",""
"Rarely","1999","16-34 y.","lower secondary degree","","","",""
"Rarely","1999","16-34 y.","secondary school degree","","","",""
"Rarely","1999","16-34 y.","college entrance qualification","","","",""
"Rarely","1999","16-34 y.","Other degree","","","",""
"Rarely","1999","16-34 y.","no degree/no degree yet","","","",""
"Rarely","1999","35-65 y.","lower secondary degree","","","",""
"Rarely","1999","35-65 y.","secondary school degree","","","",""
"Rarely","1999","35-65 y.","college entrance qualification","","","",""
"Rarely","1999","35-65 y.","Other degree","","","",""
"Rarely","1999","35-65 y.","no degree/no degree yet","","","",""
"Rarely","1999","66 and older","lower secondary degree","","","",""
"Rarely","1999","66 and older","secondary school degree","","","",""
"Rarely","1999","66 and older","college entrance qualification","","","",""
"Rarely","1999","66 and older","Other degree","","","",""
"Rarely","1999","66 and older","no degree/no degree yet","","","",""
"Never","1999","16-34 y.","lower secondary degree","","","",""
"Never","1999","16-34 y.","secondary school degree","","","",""
"Never","1999","16-34 y.","college entrance qualification","","","",""
"Never","1999","16-34 y.","Other degree","","","",""
"Never","1999","16-34 y.","no degree/no degree yet","","","",""
"Never","1999","35-65 y.","lower secondary degree","","","",""
"Never","1999","35-65 y.","secondary school degree","","","",""
"Never","1999","35-65 y.","college entrance qualification","","","",""
"Never","1999","35-65 y.","Other degree","","","",""
"Never","1999","35-65 y.","no degree/no degree yet","","","",""
"Never","1999","66 and older","lower secondary degree","","","",""
"Never","1999","66 and older","secondary school degree","","","",""
"Never","1999","66 and older","college entrance qualification","","","",""
"Never","1999","66 and older","Other degree","","","",""
"Never","1999","66 and older","no degree/no degree yet","","","",""
"Daily","2000","16-34 y.","lower secondary degree","","","",""
"Daily","2000","16-34 y.","secondary school degree","","","",""
"Daily","2000","16-34 y.","college entrance qualification","","","",""
"Daily","2000","16-34 y.","Other degree","","","",""
"Daily","2000","16-34 y.","no degree/no degree yet","","","",""
"Daily","2000","35-65 y.","lower secondary degree","","","",""
"Daily","2000","35-65 y.","secondary school degree","","","",""
"Daily","2000","35-65 y.","college entrance qualification","","","",""
"Daily","2000","35-65 y.","Other degree","","","",""
"Daily","2000","35-65 y.","no degree/no degree yet","","","",""
"Daily","2000","66 and older","lower secondary degree","","","",""
"Daily","2000","66 and older","secondary school degree","","","",""
"Daily","2000","66 and older","college entrance qualification","","","",""
"Daily","2000","66 and older","Other degree","","","",""
"Daily","2000","66 and older","no degree/no degree yet","","","",""
"Min 1x per week","2000","16-34 y.","lower secondary degree","","","",""
"Min 1x per week","2000","16-34 y.","secondary school degree","","","",""
"Min 1x per week","2000","16-34 y.","college entrance qualification","","","",""
"Min 1x per week","2000","16-34 y.","Other degree","","","",""
"Min 1x per week","2000","16-34 y.","no degree/no degree yet","","","",""
"Min 1x per week","2000","35-65 y.","lower secondary degree","","","",""
"Min 1x per week","2000","35-65 y.","secondary school degree","","","",""
"Min 1x per week","2000","35-65 y.","college entrance qualification","","","",""
"Min 1x per week","2000","35-65 y.","Other degree","","","",""
"Min 1x per week","2000","35-65 y.","no degree/no degree yet","","","",""
"Min 1x per week","2000","66 and older","lower secondary degree","","","",""
"Min 1x per week","2000","66 and older","secondary school degree","","","",""
"Min 1x per week","2000","66 and older","college entrance qualification","","","",""
"Min 1x per week","2000","66 and older","Other degree","","","",""
"Min 1x per week","2000","66 and older","no degree/no degree yet","","","",""
"Min 1x per month","2000","16-34 y.","lower secondary degree","","","",""
"Min 1x per month","2000","16-34 y.","secondary school degree","","","",""
"Min 1x per month","2000","16-34 y.","college entrance qualification","","","",""
"Min 1x per month","2000","16-34 y.","Other degree","","","",""
"Min 1x per month","2000","16-34 y.","no degree/no degree yet","","","",""
"Min 1x per month","2000","35-65 y.","lower secondary degree","","","",""
"Min 1x per month","2000","35-65 y.","secondary school degree","","","",""
"Min 1x per month","2000","35-65 y.","college entrance qualification","","","",""
"Min 1x per month","2000","35-65 y.","Other degree","","","",""
"Min 1x per month","2000","35-65 y.","no degree/no degree yet","","","",""
"Min 1x per month","2000","66 and older","lower secondary degree","","","",""
"Min 1x per month","2000","66 and older","secondary school degree","","","",""
"Min 1x per month","2000","66 and older","college entrance qualification","","","",""
"Min 1x per month","2000","66 and older","Other degree","","","",""
"Min 1x per month","2000","66 and older","no degree/no degree yet","","","",""
"Rarely","2000","16-34 y.","lower secondary degree","","","",""
"Rarely","2000","16-34 y.","secondary school degree","","","",""
"Rarely","2000","16-34 y.","college entrance qualification","","","",""
"Rarely","2000","16-34 y.","Other degree","","","",""
"Rarely","2000","16-34 y.","no degree/no degree yet","","","",""
"Rarely","2000","35-65 y.","lower secondary degree","","","",""
"Rarely","2000","35-65 y.","secondary school degree","","","",""
"Rarely","2000","35-65 y.","college entrance qualification","","","",""
"Rarely","2000","35-65 y.","Other degree","","","",""
"Rarely","2000","35-65 y.","no degree/no degree yet","","","",""
"Rarely","2000","66 and older","lower secondary degree","","","",""
"Rarely","2000","66 and older","secondary school degree","","","",""
"Rarely","2000","66 and older","college entrance qualification","","","",""
"Rarely","2000","66 and older","Other degree","","","",""
"Rarely","2000","66 and older","no degree/no degree yet","","","",""
"Never","2000","16-34 y.","lower secondary degree","","","",""
"Never","2000","16-34 y.","secondary school degree","","","",""
"Never","2000","16-34 y.","college entrance qualification","","","",""
"Never","2000","16-34 y.","Other degree","","","",""
"Never","2000","16-34 y.","no degree/no degree yet","","","",""
"Never","2000","35-65 y.","lower secondary degree","","","",""
"Never","2000","35-65 y.","secondary school degree","","","",""
"Never","2000","35-65 y.","college entrance qualification","","","",""
"Never","2000","35-65 y.","Other degree","","","",""
"Never","2000","35-65 y.","no degree/no degree yet","","","",""
"Never","2000","66 and older","lower secondary degree","","","",""
"Never","2000","66 and older","secondary school degree","","","",""
"Never","2000","66 and older","college entrance qualification","","","",""
"Never","2000","66 and older","Other degree","","","",""
"Never","2000","66 and older","no degree/no degree yet","","","",""
"Daily","2001","16-34 y.","lower secondary degree","","","",""
"Daily","2001","16-34 y.","secondary school degree","","","",""
"Daily","2001","16-34 y.","college entrance qualification","","","",""
"Daily","2001","16-34 y.","Other degree","","","",""
"Daily","2001","16-34 y.","no degree/no degree yet","","","",""
"Daily","2001","35-65 y.","lower secondary degree","","","",""
"Daily","2001","35-65 y.","secondary school degree","","","",""
"Daily","2001","35-65 y.","college entrance qualification","","","",""
"Daily","2001","35-65 y.","Other degree","","","",""
"Daily","2001","35-65 y.","no degree/no degree yet","","","",""
"Daily","2001","66 and older","lower secondary degree","","","",""
"Daily","2001","66 and older","secondary school degree","","","",""
"Daily","2001","66 and older","college entrance qualification","","","",""
"Daily","2001","66 and older","Other degree","","","",""
"Daily","2001","66 and older","no degree/no degree yet","","","",""
"Min 1x per week","2001","16-34 y.","lower secondary degree","","","",""
"Min 1x per week","2001","16-34 y.","secondary school degree","","","",""
"Min 1x per week","2001","16-34 y.","college entrance qualification","","","",""
"Min 1x per week","2001","16-34 y.","Other degree","","","",""
"Min 1x per week","2001","16-34 y.","no degree/no degree yet","","","",""
"Min 1x per week","2001","35-65 y.","lower secondary degree","","","",""
"Min 1x per week","2001","35-65 y.","secondary school degree","","","",""
"Min 1x per week","2001","35-65 y.","college entrance qualification","","","",""
"Min 1x per week","2001","35-65 y.","Other degree","","","",""
"Min 1x per week","2001","35-65 y.","no degree/no degree yet","","","",""
"Min 1x per week","2001","66 and older","lower secondary degree","","","",""
"Min 1x per week","2001","66 and older","secondary school degree","","","",""
"Min 1x per week","2001","66 and older","college entrance qualification","","","",""
"Min 1x per week","2001","66 and older","Other degree","","","",""
"Min 1x per week","2001","66 and older","no degree/no degree yet","","","",""
"Min 1x per month","2001","16-34 y.","lower secondary degree","","","",""
"Min 1x per month","2001","16-34 y.","secondary school degree","","","",""
"Min 1x per month","2001","16-34 y.","college entrance qualification","","","",""
"Min 1x per month","2001","16-34 y.","Other degree","","","",""
