"pli0080","year","pgcasmin","sex","n","percent","lower_confidence","upper_confidence"
"Daily","1998","(3a) lower tertiary education","Male","10","","",""
"Daily","1998","(3a) lower tertiary education","Female","14","","",""
"Daily","1998","(3b) higher tertiary education","Male","11","","",""
"Daily","1998","(3b) higher tertiary education","Female","11","","",""
"Min 1x per week","1998","(0) in school","Male","90","0.550973994047019","0.474143000282241","0.627804987811798"
"Min 1x per week","1998","(0) in school","Female","96","0.589012399893623","0.515051836854178","0.662972962933068"
"Min 1x per week","1998","(1a) inadequately completed","Male","108","0.477681731921985","0.409636164105781","0.545727299738188"
"Min 1x per week","1998","(1a) inadequately completed","Female","143","0.449419538832911","0.391869779056815","0.506969298609007"
"Min 1x per week","1998","(1b) general elementary school","Male","325","0.41013619756548","0.374407077154892","0.445865317976067"
"Min 1x per week","1998","(1b) general elementary school","Female","574","0.411042315840953","0.384489474141031","0.437595157540875"
"Min 1x per week","1998","(1c) basic vocational qualification","Male","879","0.356536585148091","0.336944704377716","0.376128465918467"
"Min 1x per week","1998","(1c) basic vocational qualification","Female","730","0.389920958271248","0.367850415359833","0.411991501182664"
"Min 1x per week","1998","(2b) intermediate general qualification","Male","109","0.49633092308038","0.429807201834836","0.562854644325924"
"Min 1x per week","1998","(2b) intermediate general qualification","Female","152","0.48310234311166","0.428265227499261","0.537939458724059"
"Min 1x per week","1998","(2a) intermediate vocational","Male","478","0.384179210671721","0.357738658661822","0.41061976268162"
"Min 1x per week","1998","(2a) intermediate vocational","Female","649","0.425503424441865","0.400881747192682","0.450125101691047"
"Min 1x per week","1998","(2c_gen) general maturity certificate","Male","127","0.572770259387111","0.510445390073098","0.635095128701124"
"Min 1x per week","1998","(2c_gen) general maturity certificate","Female","141","0.595594421670674","0.534014794185483","0.657174049155866"
"Min 1x per week","1998","(2c_voc) vocational maturity certificate","Male","157","0.530738563136771","0.476229601333832","0.58524752493971"
"Min 1x per week","1998","(2c_voc) vocational maturity certificate","Female","175","0.514980287456573","0.462471321413383","0.567489253499763"
"Min 1x per week","1998","(3a) lower tertiary education","Male","172","0.367478705565659","0.324482692110842","0.410474719020475"
"Min 1x per week","1998","(3a) lower tertiary education","Female","169","0.38335121647874","0.339900902883262","0.426801530074218"
"Min 1x per week","1998","(3b) higher tertiary education","Male","211","0.364163055285205","0.325563549265647","0.402762561304764"
"Min 1x per week","1998","(3b) higher tertiary education","Female","170","0.449178235009478","0.401089641120896","0.497266828898059"
"Min 1x per month","1998","(0) in school","Male","13","","",""
"Min 1x per month","1998","(0) in school","Female","17","","",""
"Min 1x per month","1998","(1a) inadequately completed","Male","40","0.185610877458397","0.132646897521492","0.238574857395302"
"Min 1x per month","1998","(1a) inadequately completed","Female","57","0.208925076740292","0.161891150179131","0.255959003301452"
"Min 1x per month","1998","(1b) general elementary school","Male","149","0.220819702745115","0.190688234606861","0.250951170883369"
"Min 1x per month","1998","(1b) general elementary school","Female","334","0.261122883979449","0.237418194636176","0.284827573322722"
"Min 1x per month","1998","(1c) basic vocational qualification","Male","696","0.303644202430342","0.284835439015917","0.322452965844768"
"Min 1x per month","1998","(1c) basic vocational qualification","Female","561","0.27473840393316","0.254538993201583","0.294937814664738"
"Min 1x per month","1998","(2b) intermediate general qualification","Male","36","0.208661104466444","0.154595603528084","0.262726605404805"
"Min 1x per month","1998","(2b) intermediate general qualification","Female","80","0.2518640685854","0.204229074727176","0.299499062443624"
"Min 1x per month","1998","(2a) intermediate vocational","Male","440","0.331585374354802","0.3059937960948","0.357176952614804"
"Min 1x per month","1998","(2a) intermediate vocational","Female","532","0.341932202504993","0.318309602100211","0.365554802909775"
"Min 1x per month","1998","(2c_gen) general maturity certificate","Male","61","0.173686296802053","0.125955832029711","0.221416761574395"
"Min 1x per month","1998","(2c_gen) general maturity certificate","Female","47","0.181293085679872","0.132952931928246","0.229633239431499"
"Min 1x per month","1998","(2c_voc) vocational maturity certificate","Male","104","0.28567839232858","0.236337642465539","0.335019142191621"
"Min 1x per month","1998","(2c_voc) vocational maturity certificate","Female","96","0.247904925562252","0.202538201582696","0.293271649541808"
"Min 1x per month","1998","(3a) lower tertiary education","Male","180","0.383248738968022","0.339890671584369","0.426606806351674"
"Min 1x per month","1998","(3a) lower tertiary education","Female","168","0.333572262613285","0.29143686946613","0.375707655760439"
"Min 1x per month","1998","(3b) higher tertiary education","Male","243","0.375674426903514","0.336826101397246","0.414522752409782"
"Min 1x per month","1998","(3b) higher tertiary education","Female","149","0.343717828572721","0.297800827785839","0.389634829359604"
"Rarely","1998","(0) in school","Male","9","","",""
"Rarely","1998","(0) in school","Female","9","","",""
"Rarely","1998","(1a) inadequately completed","Male","31","0.205773868430894","0.15070196141158","0.260845775450209"
"Rarely","1998","(1a) inadequately completed","Female","39","0.199596757142486","0.153354576819556","0.245838937465416"
"Rarely","1998","(1b) general elementary school","Male","116","0.19197862166108","0.163368463301693","0.220588780020467"
"Rarely","1998","(1b) general elementary school","Female","271","0.228406145213757","0.205750628828113","0.2510616615994"
"Rarely","1998","(1c) basic vocational qualification","Male","566","0.268533251627326","0.25040489322604","0.286661610028613"
"Rarely","1998","(1c) basic vocational qualification","Female","430","0.24938598072594","0.229807633447864","0.268964328004016"
"Rarely","1998","(2b) intermediate general qualification","Male","22","","",""
"Rarely","1998","(2b) intermediate general qualification","Female","41","0.146101023298198","0.107341125349161","0.184860921247235"
"Rarely","1998","(2a) intermediate vocational","Male","306","0.220806216220126","0.198258383598175","0.243354048842077"
"Rarely","1998","(2a) intermediate vocational","Female","297","0.185357099854118","0.166005778124798","0.204708421583437"
"Rarely","1998","(2c_gen) general maturity certificate","Male","19","","",""
"Rarely","1998","(2c_gen) general maturity certificate","Female","22","","",""
"Rarely","1998","(2c_voc) vocational maturity certificate","Male","46","0.153874456665409","0.114463150868731","0.193285762462087"
"Rarely","1998","(2c_voc) vocational maturity certificate","Female","57","0.181992991070554","0.141454804900472","0.222531177240635"
"Rarely","1998","(3a) lower tertiary education","Male","115","0.226126144217381","0.188819601674596","0.263432686760166"
"Rarely","1998","(3a) lower tertiary education","Female","124","0.242778324423906","0.204461277899309","0.281095370948503"
"Rarely","1998","(3b) higher tertiary education","Male","127","0.22441068351714","0.190945084827853","0.257876282206428"
"Rarely","1998","(3b) higher tertiary education","Female","76","0.152880134515335","0.118088475253838","0.187671793776832"
"Never","1998","(0) in school","Male","1","","",""
"Never","1998","(0) in school","Female","1","","",""
"Never","1998","(1a) inadequately completed","Male","4","","",""
"Never","1998","(1a) inadequately completed","Female","4","","",""
"Never","1998","(1b) general elementary school","Male","14","","",""
"Never","1998","(1b) general elementary school","Female","57","0.0447189985117935","0.0335648275164283","0.0558731695071587"
"Never","1998","(1c) basic vocational qualification","Male","55","0.0326705725658513","0.0253990103901467","0.0399421347415559"
"Never","1998","(1c) basic vocational qualification","Female","53","0.0339075774322011","0.0257174738770378","0.0420976809873644"
"Never","1998","(2b) intermediate general qualification","Male","3","","",""
"Never","1998","(2b) intermediate general qualification","Female","7","","",""
"Never","1998","(2a) intermediate vocational","Male","23","","",""
"Never","1998","(2a) intermediate vocational","Female","16","","",""
"Never","1998","(2c_gen) general maturity certificate","Male","1","","",""
"Never","1998","(2c_gen) general maturity certificate","Female","1","","",""
"Never","1998","(2c_voc) vocational maturity certificate","Male","1","","",""
"Never","1998","(2c_voc) vocational maturity certificate","Female","2","","",""
"Never","1998","(3a) lower tertiary education","Male","6","","",""
"Never","1998","(3a) lower tertiary education","Female","6","","",""
"Never","1998","(3b) higher tertiary education","Male","5","","",""
"Never","1998","(3b) higher tertiary education","Female","5","","",""
"Daily","1999","(0) in school","Male","","","",""
"Daily","1999","(0) in school","Female","","","",""
"Daily","1999","(1a) inadequately completed","Male","","","",""
"Daily","1999","(1a) inadequately completed","Female","","","",""
"Daily","1999","(1b) general elementary school","Male","","","",""
"Daily","1999","(1b) general elementary school","Female","","","",""
"Daily","1999","(1c) basic vocational qualification","Male","","","",""
"Daily","1999","(1c) basic vocational qualification","Female","","","",""
"Daily","1999","(2b) intermediate general qualification","Male","","","",""
"Daily","1999","(2b) intermediate general qualification","Female","","","",""
"Daily","1999","(2a) intermediate vocational","Male","","","",""
"Daily","1999","(2a) intermediate vocational","Female","","","",""
"Daily","1999","(2c_gen) general maturity certificate","Male","","","",""
"Daily","1999","(2c_gen) general maturity certificate","Female","","","",""
"Daily","1999","(2c_voc) vocational maturity certificate","Male","","","",""
"Daily","1999","(2c_voc) vocational maturity certificate","Female","","","",""
"Daily","1999","(3a) lower tertiary education","Male","","","",""
"Daily","1999","(3a) lower tertiary education","Female","","","",""
"Daily","1999","(3b) higher tertiary education","Male","","","",""
"Daily","1999","(3b) higher tertiary education","Female","","","",""
"Min 1x per week","1999","(0) in school","Male","","","",""
"Min 1x per week","1999","(0) in school","Female","","","",""
"Min 1x per week","1999","(1a) inadequately completed","Male","","","",""
"Min 1x per week","1999","(1a) inadequately completed","Female","","","",""
"Min 1x per week","1999","(1b) general elementary school","Male","","","",""
"Min 1x per week","1999","(1b) general elementary school","Female","","","",""
"Min 1x per week","1999","(1c) basic vocational qualification","Male","","","",""
"Min 1x per week","1999","(1c) basic vocational qualification","Female","","","",""
"Min 1x per week","1999","(2b) intermediate general qualification","Male","","","",""
"Min 1x per week","1999","(2b) intermediate general qualification","Female","","","",""
"Min 1x per week","1999","(2a) intermediate vocational","Male","","","",""
"Min 1x per week","1999","(2a) intermediate vocational","Female","","","",""
"Min 1x per week","1999","(2c_gen) general maturity certificate","Male","","","",""
"Min 1x per week","1999","(2c_gen) general maturity certificate","Female","","","",""
"Min 1x per week","1999","(2c_voc) vocational maturity certificate","Male","","","",""
"Min 1x per week","1999","(2c_voc) vocational maturity certificate","Female","","","",""
"Min 1x per week","1999","(3a) lower tertiary education","Male","","","",""
"Min 1x per week","1999","(3a) lower tertiary education","Female","","","",""
"Min 1x per week","1999","(3b) higher tertiary education","Male","","","",""
"Min 1x per week","1999","(3b) higher tertiary education","Female","","","",""
"Min 1x per month","1999","(0) in school","Male","","","",""
"Min 1x per month","1999","(0) in school","Female","","","",""
"Min 1x per month","1999","(1a) inadequately completed","Male","","","",""
"Min 1x per month","1999","(1a) inadequately completed","Female","","","",""
"Min 1x per month","1999","(1b) general elementary school","Male","","","",""
"Min 1x per month","1999","(1b) general elementary school","Female","","","",""
"Min 1x per month","1999","(1c) basic vocational qualification","Male","","","",""
"Min 1x per month","1999","(1c) basic vocational qualification","Female","","","",""
"Min 1x per month","1999","(2b) intermediate general qualification","Male","","","",""
"Min 1x per month","1999","(2b) intermediate general qualification","Female","","","",""
"Min 1x per month","1999","(2a) intermediate vocational","Male","","","",""
"Min 1x per month","1999","(2a) intermediate vocational","Female","","","",""
"Min 1x per month","1999","(2c_gen) general maturity certificate","Male","","","",""
"Min 1x per month","1999","(2c_gen) general maturity certificate","Female","","","",""
"Min 1x per month","1999","(2c_voc) vocational maturity certificate","Male","","","",""
"Min 1x per month","1999","(2c_voc) vocational maturity certificate","Female","","","",""
"Min 1x per month","1999","(3a) lower tertiary education","Male","","","",""
"Min 1x per month","1999","(3a) lower tertiary education","Female","","","",""
"Min 1x per month","1999","(3b) higher tertiary education","Male","","","",""
"Min 1x per month","1999","(3b) higher tertiary education","Female","","","",""
"Rarely","1999","(0) in school","Male","","","",""
"Rarely","1999","(0) in school","Female","","","",""
"Rarely","1999","(1a) inadequately completed","Male","","","",""
"Rarely","1999","(1a) inadequately completed","Female","","","",""
"Rarely","1999","(1b) general elementary school","Male","","","",""
"Rarely","1999","(1b) general elementary school","Female","","","",""
"Rarely","1999","(1c) basic vocational qualification","Male","","","",""
"Rarely","1999","(1c) basic vocational qualification","Female","","","",""
"Rarely","1999","(2b) intermediate general qualification","Male","","","",""
"Rarely","1999","(2b) intermediate general qualification","Female","","","",""
"Rarely","1999","(2a) intermediate vocational","Male","","","",""
"Rarely","1999","(2a) intermediate vocational","Female","","","",""
"Rarely","1999","(2c_gen) general maturity certificate","Male","","","",""
"Rarely","1999","(2c_gen) general maturity certificate","Female","","","",""
"Rarely","1999","(2c_voc) vocational maturity certificate","Male","","","",""
"Rarely","1999","(2c_voc) vocational maturity certificate","Female","","","",""
"Rarely","1999","(3a) lower tertiary education","Male","","","",""
"Rarely","1999","(3a) lower tertiary education","Female","","","",""
"Rarely","1999","(3b) higher tertiary education","Male","","","",""
"Rarely","1999","(3b) higher tertiary education","Female","","","",""
"Never","1999","(0) in school","Male","","","",""
"Never","1999","(0) in school","Female","","","",""
"Never","1999","(1a) inadequately completed","Male","","","",""
"Never","1999","(1a) inadequately completed","Female","","","",""
"Never","1999","(1b) general elementary school","Male","","","",""
"Never","1999","(1b) general elementary school","Female","","","",""
"Never","1999","(1c) basic vocational qualification","Male","","","",""
"Never","1999","(1c) basic vocational qualification","Female","","","",""
"Never","1999","(2b) intermediate general qualification","Male","","","",""
"Never","1999","(2b) intermediate general qualification","Female","","","",""
"Never","1999","(2a) intermediate vocational","Male","","","",""
"Never","1999","(2a) intermediate vocational","Female","","","",""
"Never","1999","(2c_gen) general maturity certificate","Male","","","",""
"Never","1999","(2c_gen) general maturity certificate","Female","","","",""
"Never","1999","(2c_voc) vocational maturity certificate","Male","","","",""
"Never","1999","(2c_voc) vocational maturity certificate","Female","","","",""
"Never","1999","(3a) lower tertiary education","Male","","","",""
"Never","1999","(3a) lower tertiary education","Female","","","",""
"Never","1999","(3b) higher tertiary education","Male","","","",""
"Never","1999","(3b) higher tertiary education","Female","","","",""
"Daily","2000","(0) in school","Male","","","",""
"Daily","2000","(0) in school","Female","","","",""
"Daily","2000","(1a) inadequately completed","Male","","","",""
"Daily","2000","(1a) inadequately completed","Female","","","",""
"Daily","2000","(1b) general elementary school","Male","","","",""
"Daily","2000","(1b) general elementary school","Female","","","",""
"Daily","2000","(1c) basic vocational qualification","Male","","","",""
"Daily","2000","(1c) basic vocational qualification","Female","","","",""
"Daily","2000","(2b) intermediate general qualification","Male","","","",""
"Daily","2000","(2b) intermediate general qualification","Female","","","",""
"Daily","2000","(2a) intermediate vocational","Male","","","",""
"Daily","2000","(2a) intermediate vocational","Female","","","",""
"Daily","2000","(2c_gen) general maturity certificate","Male","","","",""
"Daily","2000","(2c_gen) general maturity certificate","Female","","","",""
"Daily","2000","(2c_voc) vocational maturity certificate","Male","","","",""
"Daily","2000","(2c_voc) vocational maturity certificate","Female","","","",""
"Daily","2000","(3a) lower tertiary education","Male","","","",""
"Daily","2000","(3a) lower tertiary education","Female","","","",""
"Daily","2000","(3b) higher tertiary education","Male","","","",""
"Daily","2000","(3b) higher tertiary education","Female","","","",""
"Min 1x per week","2000","(0) in school","Male","","","",""
"Min 1x per week","2000","(0) in school","Female","","","",""
"Min 1x per week","2000","(1a) inadequately completed","Male","","","",""
"Min 1x per week","2000","(1a) inadequately completed","Female","","","",""
"Min 1x per week","2000","(1b) general elementary school","Male","","","",""
"Min 1x per week","2000","(1b) general elementary school","Female","","","",""
"Min 1x per week","2000","(1c) basic vocational qualification","Male","","","",""
"Min 1x per week","2000","(1c) basic vocational qualification","Female","","","",""
"Min 1x per week","2000","(2b) intermediate general qualification","Male","","","",""
"Min 1x per week","2000","(2b) intermediate general qualification","Female","","","",""
"Min 1x per week","2000","(2a) intermediate vocational","Male","","","",""
"Min 1x per week","2000","(2a) intermediate vocational","Female","","","",""
"Min 1x per week","2000","(2c_gen) general maturity certificate","Male","","","",""
"Min 1x per week","2000","(2c_gen) general maturity certificate","Female","","","",""
"Min 1x per week","2000","(2c_voc) vocational maturity certificate","Male","","","",""
"Min 1x per week","2000","(2c_voc) vocational maturity certificate","Female","","","",""
"Min 1x per week","2000","(3a) lower tertiary education","Male","","","",""
"Min 1x per week","2000","(3a) lower tertiary education","Female","","","",""
"Min 1x per week","2000","(3b) higher tertiary education","Male","","","",""
"Min 1x per week","2000","(3b) higher tertiary education","Female","","","",""
"Min 1x per month","2000","(0) in school","Male","","","",""
"Min 1x per month","2000","(0) in school","Female","","","",""
"Min 1x per month","2000","(1a) inadequately completed","Male","","","",""
"Min 1x per month","2000","(1a) inadequately completed","Female","","","",""
"Min 1x per month","2000","(1b) general elementary school","Male","","","",""
"Min 1x per month","2000","(1b) general elementary school","Female","","","",""
"Min 1x per month","2000","(1c) basic vocational qualification","Male","","","",""
"Min 1x per month","2000","(1c) basic vocational qualification","Female","","","",""
"Min 1x per month","2000","(2b) intermediate general qualification","Male","","","",""
"Min 1x per month","2000","(2b) intermediate general qualification","Female","","","",""
"Min 1x per month","2000","(2a) intermediate vocational","Male","","","",""
"Min 1x per month","2000","(2a) intermediate vocational","Female","","","",""
"Min 1x per month","2000","(2c_gen) general maturity certificate","Male","","","",""
"Min 1x per month","2000","(2c_gen) general maturity certificate","Female","","","",""
"Min 1x per month","2000","(2c_voc) vocational maturity certificate","Male","","","",""
"Min 1x per month","2000","(2c_voc) vocational maturity certificate","Female","","","",""
"Min 1x per month","2000","(3a) lower tertiary education","Male","","","",""
"Min 1x per month","2000","(3a) lower tertiary education","Female","","","",""
"Min 1x per month","2000","(3b) higher tertiary education","Male","","","",""
"Min 1x per month","2000","(3b) higher tertiary education","Female","","","",""
"Rarely","2000","(0) in school","Male","","","",""
"Rarely","2000","(0) in school","Female","","","",""
"Rarely","2000","(1a) inadequately completed","Male","","","",""
"Rarely","2000","(1a) inadequately completed","Female","","","",""
"Rarely","2000","(1b) general elementary school","Male","","","",""
"Rarely","2000","(1b) general elementary school","Female","","","",""
"Rarely","2000","(1c) basic vocational qualification","Male","","","",""
"Rarely","2000","(1c) basic vocational qualification","Female","","","",""
"Rarely","2000","(2b) intermediate general qualification","Male","","","",""
"Rarely","2000","(2b) intermediate general qualification","Female","","","",""
"Rarely","2000","(2a) intermediate vocational","Male","","","",""
"Rarely","2000","(2a) intermediate vocational","Female","","","",""
"Rarely","2000","(2c_gen) general maturity certificate","Male","","","",""
"Rarely","2000","(2c_gen) general maturity certificate","Female","","","",""
"Rarely","2000","(2c_voc) vocational maturity certificate","Male","","","",""
"Rarely","2000","(2c_voc) vocational maturity certificate","Female","","","",""
"Rarely","2000","(3a) lower tertiary education","Male","","","",""
"Rarely","2000","(3a) lower tertiary education","Female","","","",""
"Rarely","2000","(3b) higher tertiary education","Male","","","",""
"Rarely","2000","(3b) higher tertiary education","Female","","","",""
"Never","2000","(0) in school","Male","","","",""
"Never","2000","(0) in school","Female","","","",""
"Never","2000","(1a) inadequately completed","Male","","","",""
"Never","2000","(1a) inadequately completed","Female","","","",""
"Never","2000","(1b) general elementary school","Male","","","",""
"Never","2000","(1b) general elementary school","Female","","","",""
"Never","2000","(1c) basic vocational qualification","Male","","","",""
"Never","2000","(1c) basic vocational qualification","Female","","","",""
"Never","2000","(2b) intermediate general qualification","Male","","","",""
"Never","2000","(2b) intermediate general qualification","Female","","","",""
"Never","2000","(2a) intermediate vocational","Male","","","",""
"Never","2000","(2a) intermediate vocational","Female","","","",""
"Never","2000","(2c_gen) general maturity certificate","Male","","","",""
"Never","2000","(2c_gen) general maturity certificate","Female","","","",""
"Never","2000","(2c_voc) vocational maturity certificate","Male","","","",""
"Never","2000","(2c_voc) vocational maturity certificate","Female","","","",""
"Never","2000","(3a) lower tertiary education","Male","","","",""
"Never","2000","(3a) lower tertiary education","Female","","","",""
"Never","2000","(3b) higher tertiary education","Male","","","",""
"Never","2000","(3b) higher tertiary education","Female","","","",""
"Daily","2001","(0) in school","Male","","","",""
"Daily","2001","(0) in school","Female","","","",""
"Daily","2001","(1a) inadequately completed","Male","","","",""
"Daily","2001","(1a) inadequately completed","Female","","","",""
"Daily","2001","(1b) general elementary school","Male","","","",""
"Daily","2001","(1b) general elementary school","Female","","","",""
"Daily","2001","(1c) basic vocational qualification","Male","","","",""
"Daily","2001","(1c) basic vocational qualification","Female","","","",""
"Daily","2001","(2b) intermediate general qualification","Male","","","",""
"Daily","2001","(2b) intermediate general qualification","Female","","","",""
"Daily","2001","(2a) intermediate vocational","Male","","","",""
"Daily","2001","(2a) intermediate vocational","Female","","","",""
"Daily","2001","(2c_gen) general maturity certificate","Male","","","",""
"Daily","2001","(2c_gen) general maturity certificate","Female","","","",""
"Daily","2001","(2c_voc) vocational maturity certificate","Male","","","",""
"Daily","2001","(2c_voc) vocational maturity certificate","Female","","","",""
"Daily","2001","(3a) lower tertiary education","Male","","","",""
"Daily","2001","(3a) lower tertiary education","Female","","","",""
"Daily","2001","(3b) higher tertiary education","Male","","","",""
"Daily","2001","(3b) higher tertiary education","Female","","","",""
"Min 1x per week","2001","(0) in school","Male","","","",""
"Min 1x per week","2001","(0) in school","Female","","","",""
"Min 1x per week","2001","(1a) inadequately completed","Male","","","",""
"Min 1x per week","2001","(1a) inadequately completed","Female","","","",""
"Min 1x per week","2001","(1b) general elementary school","Male","","","",""
"Min 1x per week","2001","(1b) general elementary school","Female","","","",""
"Min 1x per week","2001","(1c) basic vocational qualification","Male","","","",""
"Min 1x per week","2001","(1c) basic vocational qualification","Female","","","",""
"Min 1x per week","2001","(2b) intermediate general qualification","Male","","","",""
"Min 1x per week","2001","(2b) intermediate general qualification","Female","","","",""
"Min 1x per week","2001","(2a) intermediate vocational","Male","","","",""
"Min 1x per week","2001","(2a) intermediate vocational","Female","","","",""
"Min 1x per week","2001","(2c_gen) general maturity certificate","Male","","","",""
"Min 1x per week","2001","(2c_gen) general maturity certificate","Female","","","",""
"Min 1x per week","2001","(2c_voc) vocational maturity certificate","Male","","","",""
"Min 1x per week","2001","(2c_voc) vocational maturity certificate","Female","","","",""
"Min 1x per week","2001","(3a) lower tertiary education","Male","","","",""
"Min 1x per week","2001","(3a) lower tertiary education","Female","","","",""
"Min 1x per week","2001","(3b) higher tertiary education","Male","","","",""
"Min 1x per week","2001","(3b) higher tertiary education","Female","","","",""
"Min 1x per month","2001","(0) in school","Male","","","",""
"Min 1x per month","2001","(0) in school","Female","","","",""
"Min 1x per month","2001","(1a) inadequately completed","Male","","","",""
"Min 1x per month","2001","(1a) inadequately completed","Female","","","",""
"Min 1x per month","2001","(1b) general elementary school","Male","","","",""
"Min 1x per month","2001","(1b) general elementary school","Female","","","",""
"Min 1x per month","2001","(1c) basic vocational qualification","Male","","","",""
"Min 1x per month","2001","(1c) basic vocational qualification","Female","","","",""
"Min 1x per month","2001","(2b) intermediate general qualification","Male","","","",""
"Min 1x per month","2001","(2b) intermediate general qualification","Female","","","",""
"Min 1x per month","2001","(2a) intermediate vocational","Male","","","",""
"Min 1x per month","2001","(2a) intermediate vocational","Female","","","",""
"Min 1x per month","2001","(2c_gen) general maturity certificate","Male","","","",""
"Min 1x per month","2001","(2c_gen) general maturity certificate","Female","","","",""
"Min 1x per month","2001","(2c_voc) vocational maturity certificate","Male","","","",""
"Min 1x per month","2001","(2c_voc) vocational maturity certificate","Female","","","",""
"Min 1x per month","2001","(3a) lower tertiary education","Male","","","",""
"Min 1x per month","2001","(3a) lower tertiary education","Female","","","",""
"Min 1x per month","2001","(3b) higher tertiary education","Male","","","",""
"Min 1x per month","2001","(3b) higher tertiary education","Female","","","",""
"Rarely","2001","(0) in school","Male","","","",""
"Rarely","2001","(0) in school","Female","","","",""
"Rarely","2001","(1a) inadequately completed","Male","","","",""
"Rarely","2001","(1a) inadequately completed","Female","","","",""
"Rarely","2001","(1b) general elementary school","Male","","","",""
"Rarely","2001","(1b) general elementary school","Female","","","",""
"Rarely","2001","(1c) basic vocational qualification","Male","","","",""
"Rarely","2001","(1c) basic vocational qualification","Female","","","",""
"Rarely","2001","(2b) intermediate general qualification","Male","","","",""
"Rarely","2001","(2b) intermediate general qualification","Female","","","",""
"Rarely","2001","(2a) intermediate vocational","Male","","","",""
"Rarely","2001","(2a) intermediate vocational","Female","","","",""
"Rarely","2001","(2c_gen) general maturity certificate","Male","","","",""
"Rarely","2001","(2c_gen) general maturity certificate","Female","","","",""
"Rarely","2001","(2c_voc) vocational maturity certificate","Male","","","",""
"Rarely","2001","(2c_voc) vocational maturity certificate","Female","","","",""
"Rarely","2001","(3a) lower tertiary education","Male","","","",""
"Rarely","2001","(3a) lower tertiary education","Female","","","",""
"Rarely","2001","(3b) higher tertiary education","Male","","","",""
"Rarely","2001","(3b) higher tertiary education","Female","","","",""
"Never","2001","(0) in school","Male","","","",""
"Never","2001","(0) in school","Female","","","",""
"Never","2001","(1a) inadequately completed","Male","","","",""
"Never","2001","(1a) inadequately completed","Female","","","",""
"Never","2001","(1b) general elementary school","Male","","","",""
"Never","2001","(1b) general elementary school","Female","","","",""
"Never","2001","(1c) basic vocational qualification","Male","","","",""
"Never","2001","(1c) basic vocational qualification","Female","","","",""
"Never","2001","(2b) intermediate general qualification","Male","","","",""
"Never","2001","(2b) intermediate general qualification","Female","","","",""
"Never","2001","(2a) intermediate vocational","Male","","","",""
"Never","2001","(2a) intermediate vocational","Female","","","",""
"Never","2001","(2c_gen) general maturity certificate","Male","","","",""
"Never","2001","(2c_gen) general maturity certificate","Female","","","",""
"Never","2001","(2c_voc) vocational maturity certificate","Male","","","",""
"Never","2001","(2c_voc) vocational maturity certificate","Female","","","",""
"Never","2001","(3a) lower tertiary education","Male","","","",""
"Never","2001","(3a) lower tertiary education","Female","","","",""
"Never","2001","(3b) higher tertiary education","Male","","","",""
"Never","2001","(3b) higher tertiary education","Female","","","",""
"Daily","2002","(0) in school","Male","","","",""
"Daily","2002","(0) in school","Female","","","",""
"Daily","2002","(1a) inadequately completed","Male","","","",""
"Daily","2002","(1a) inadequately completed","Female","","","",""
"Daily","2002","(1b) general elementary school","Male","","","",""
"Daily","2002","(1b) general elementary school","Female","","","",""
"Daily","2002","(1c) basic vocational qualification","Male","","","",""
"Daily","2002","(1c) basic vocational qualification","Female","","","",""
"Daily","2002","(2b) intermediate general qualification","Male","","","",""
"Daily","2002","(2b) intermediate general qualification","Female","","","",""
"Daily","2002","(2a) intermediate vocational","Male","","","",""
"Daily","2002","(2a) intermediate vocational","Female","","","",""
"Daily","2002","(2c_gen) general maturity certificate","Male","","","",""
"Daily","2002","(2c_gen) general maturity certificate","Female","","","",""
"Daily","2002","(2c_voc) vocational maturity certificate","Male","","","",""
"Daily","2002","(2c_voc) vocational maturity certificate","Female","","","",""
"Daily","2002","(3a) lower tertiary education","Male","","","",""
"Daily","2002","(3a) lower tertiary education","Female","","","",""
"Daily","2002","(3b) higher tertiary education","Male","","","",""
"Daily","2002","(3b) higher tertiary education","Female","","","",""
"Min 1x per week","2002","(0) in school","Male","","","",""
"Min 1x per week","2002","(0) in school","Female","","","",""
"Min 1x per week","2002","(1a) inadequately completed","Male","","","",""
"Min 1x per week","2002","(1a) inadequately completed","Female","","","",""
"Min 1x per week","2002","(1b) general elementary school","Male","","","",""
"Min 1x per week","2002","(1b) general elementary school","Female","","","",""
"Min 1x per week","2002","(1c) basic vocational qualification","Male","","","",""
"Min 1x per week","2002","(1c) basic vocational qualification","Female","","","",""
"Min 1x per week","2002","(2b) intermediate general qualification","Male","","","",""
"Min 1x per week","2002","(2b) intermediate general qualification","Female","","","",""
"Min 1x per week","2002","(2a) intermediate vocational","Male","","","",""
"Min 1x per week","2002","(2a) intermediate vocational","Female","","","",""
"Min 1x per week","2002","(2c_gen) general maturity certificate","Male","","","",""
"Min 1x per week","2002","(2c_gen) general maturity certificate","Female","","","",""
"Min 1x per week","2002","(2c_voc) vocational maturity certificate","Male","","","",""
"Min 1x per week","2002","(2c_voc) vocational maturity certificate","Female","","","",""
"Min 1x per week","2002","(3a) lower tertiary education","Male","","","",""
"Min 1x per week","2002","(3a) lower tertiary education","Female","","","",""
"Min 1x per week","2002","(3b) higher tertiary education","Male","","","",""
"Min 1x per week","2002","(3b) higher tertiary education","Female","","","",""
"Min 1x per month","2002","(0) in school","Male","","","",""
"Min 1x per month","2002","(0) in school","Female","","","",""
