"pli0080","year","hgtyp1hh","sex","n","percent","lower_confidence","upper_confidence"
"Rarely","1996","Couple + C. LE and GT 16","Male","","","",""
"Rarely","1996","Couple + C. LE and GT 16","Female","","","",""
"Never","1996","1-pers.-HH","Male","","","",""
"Never","1996","1-pers.-HH","Female","","","",""
"Never","1996","(Married) couple without C. ","Male","","","",""
"Never","1996","(Married) couple without C. ","Female","","","",""
"Never","1996","Single parent ","Male","","","",""
"Never","1996","Single parent ","Female","","","",""
"Never","1996","Couple + C. LE 16 ","Male","","","",""
"Never","1996","Couple + C. LE 16 ","Female","","","",""
"Never","1996","Couple + C. GT 16 ","Male","","","",""
"Never","1996","Couple + C. GT 16 ","Female","","","",""
"Never","1996","Couple + C. LE and GT 16","Male","","","",""
"Never","1996","Couple + C. LE and GT 16","Female","","","",""
"Daily","1997","1-pers.-HH","Male","","","",""
"Daily","1997","1-pers.-HH","Female","","","",""
"Daily","1997","(Married) couple without C. ","Male","","","",""
"Daily","1997","(Married) couple without C. ","Female","","","",""
"Daily","1997","Single parent ","Male","","","",""
"Daily","1997","Single parent ","Female","","","",""
"Daily","1997","Couple + C. LE 16 ","Male","","","",""
"Daily","1997","Couple + C. LE 16 ","Female","","","",""
"Daily","1997","Couple + C. GT 16 ","Male","","","",""
"Daily","1997","Couple + C. GT 16 ","Female","","","",""
"Daily","1997","Couple + C. LE and GT 16","Male","","","",""
"Daily","1997","Couple + C. LE and GT 16","Female","","","",""
"Min 1x per week","1997","1-pers.-HH","Male","","","",""
"Min 1x per week","1997","1-pers.-HH","Female","","","",""
"Min 1x per week","1997","(Married) couple without C. ","Male","","","",""
"Min 1x per week","1997","(Married) couple without C. ","Female","","","",""
"Min 1x per week","1997","Single parent ","Male","","","",""
"Min 1x per week","1997","Single parent ","Female","","","",""
"Min 1x per week","1997","Couple + C. LE 16 ","Male","","","",""
"Min 1x per week","1997","Couple + C. LE 16 ","Female","","","",""
"Min 1x per week","1997","Couple + C. GT 16 ","Male","","","",""
"Min 1x per week","1997","Couple + C. GT 16 ","Female","","","",""
"Min 1x per week","1997","Couple + C. LE and GT 16","Male","","","",""
"Min 1x per week","1997","Couple + C. LE and GT 16","Female","","","",""
"Min 1x per month","1997","1-pers.-HH","Male","","","",""
"Min 1x per month","1997","1-pers.-HH","Female","","","",""
"Min 1x per month","1997","(Married) couple without C. ","Male","","","",""
"Min 1x per month","1997","(Married) couple without C. ","Female","","","",""
"Min 1x per month","1997","Single parent ","Male","","","",""
"Min 1x per month","1997","Single parent ","Female","","","",""
"Min 1x per month","1997","Couple + C. LE 16 ","Male","","","",""
"Min 1x per month","1997","Couple + C. LE 16 ","Female","","","",""
"Min 1x per month","1997","Couple + C. GT 16 ","Male","","","",""
"Min 1x per month","1997","Couple + C. GT 16 ","Female","","","",""
"Min 1x per month","1997","Couple + C. LE and GT 16","Male","","","",""
"Min 1x per month","1997","Couple + C. LE and GT 16","Female","","","",""
"Rarely","1997","1-pers.-HH","Male","","","",""
"Rarely","1997","1-pers.-HH","Female","","","",""
"Rarely","1997","(Married) couple without C. ","Male","","","",""
"Rarely","1997","(Married) couple without C. ","Female","","","",""
"Rarely","1997","Single parent ","Male","","","",""
"Rarely","1997","Single parent ","Female","","","",""
"Rarely","1997","Couple + C. LE 16 ","Male","","","",""
"Rarely","1997","Couple + C. LE 16 ","Female","","","",""
"Rarely","1997","Couple + C. GT 16 ","Male","","","",""
"Rarely","1997","Couple + C. GT 16 ","Female","","","",""
"Rarely","1997","Couple + C. LE and GT 16","Male","","","",""
"Rarely","1997","Couple + C. LE and GT 16","Female","","","",""
"Never","1997","1-pers.-HH","Male","","","",""
"Never","1997","1-pers.-HH","Female","","","",""
"Never","1997","(Married) couple without C. ","Male","","","",""
"Never","1997","(Married) couple without C. ","Female","","","",""
"Never","1997","Single parent ","Male","","","",""
"Never","1997","Single parent ","Female","","","",""
"Never","1997","Couple + C. LE 16 ","Male","","","",""
"Never","1997","Couple + C. LE 16 ","Female","","","",""
"Never","1997","Couple + C. GT 16 ","Male","","","",""
"Never","1997","Couple + C. GT 16 ","Female","","","",""
"Never","1997","Couple + C. LE and GT 16","Male","","","",""
"Never","1997","Couple + C. LE and GT 16","Female","","","",""
"Daily","1998","1-pers.-HH","Male","71","0.100892901158406","0.0779496417899135","0.123836160526899"
"Daily","1998","1-pers.-HH","Female","94","0.0689519320677574","0.0539241100323381","0.0839797541031767"
"Daily","1998","(Married) couple without C. ","Male","65","0.0243150408732579","0.0176846253375298","0.030945456408986"
"Daily","1998","(Married) couple without C. ","Female","66","0.023991063787914","0.0174385532644002","0.0305435743114278"
"Daily","1998","Single parent ","Male","42","0.168805138701149","0.12161136949044","0.215998907911859"
"Daily","1998","Single parent ","Female","47","0.0896961166197955","0.0637243415688937","0.115667891670697"
"Daily","1998","Couple + C. LE 16 ","Male","51","0.0312528540252843","0.0225255796026767","0.0399801284478918"
"Daily","1998","Couple + C. LE 16 ","Female","100","0.0567959150681687","0.0453689375884769","0.0682228925478605"
"Daily","1998","Couple + C. GT 16 ","Male","160","0.101902330131363","0.0860556637299781","0.117748996532747"
"Daily","1998","Couple + C. GT 16 ","Female","88","0.0720551426781006","0.0571619644362332","0.086948320919968"
"Daily","1998","Couple + C. LE and GT 16","Male","86","0.115031542447925","0.090408563081866","0.139654521813984"
"Daily","1998","Couple + C. LE and GT 16","Female","74","0.1169072122651","0.0913672575659124","0.142447166964288"
"Min 1x per week","1998","1-pers.-HH","Male","347","0.501060983754175","0.462972987752566","0.539148979755783"
"Min 1x per week","1998","1-pers.-HH","Female","521","0.453279935871344","0.423754077929173","0.482805793813516"
"Min 1x per week","1998","(Married) couple without C. ","Male","767","0.340362530079771","0.319965263576762","0.360759796582779"
"Min 1x per week","1998","(Married) couple without C. ","Female","810","0.363711885069582","0.343112145523306","0.384311624615857"
"Min 1x per week","1998","Single parent ","Male","122","0.528637499565928","0.465745282297843","0.591529716834013"
"Min 1x per week","1998","Single parent ","Female","216","0.492911200524998","0.44747019143696","0.538352209613036"
"Min 1x per week","1998","Couple + C. LE 16 ","Male","618","0.371056863855234","0.346826803370533","0.395286924339934"
"Min 1x per week","1998","Couple + C. LE 16 ","Female","748","0.471439553825965","0.446794468666002","0.496084638985927"
"Min 1x per week","1998","Couple + C. GT 16 ","Male","556","0.414374759706227","0.388570546988878","0.440178972423575"
"Min 1x per week","1998","Couple + C. GT 16 ","Female","491","0.438695489027404","0.410114670532533","0.467276307522274"
"Min 1x per week","1998","Couple + C. LE and GT 16","Male","273","0.437899806433357","0.399611824377124","0.476187788489589"
"Min 1x per week","1998","Couple + C. LE and GT 16","Female","252","0.462918033611037","0.4232839668702","0.502552100351874"
"Min 1x per month","1998","1-pers.-HH","Male","120","0.182348007939795","0.152934023557131","0.21176199232246"
"Min 1x per month","1998","1-pers.-HH","Female","244","0.231151057610973","0.206147303180619","0.256154812041328"
"Min 1x per month","1998","(Married) couple without C. ","Male","684","0.338671456291987","0.318298860362183","0.359044052221792"
"Min 1x per month","1998","(Married) couple without C. ","Female","701","0.34241004780737","0.322090833453981","0.362729262160759"
"Min 1x per month","1998","Single parent ","Male","43","0.152737254785687","0.107413909892328","0.198060599679046"
"Min 1x per month","1998","Single parent ","Female","108","0.227878568864668","0.189753015162023","0.266004122567312"
"Min 1x per month","1998","Couple + C. LE 16 ","Male","542","0.365319974736263","0.341168553254388","0.389471396218138"
"Min 1x per month","1998","Couple + C. LE 16 ","Female","476","0.297363077841122","0.27479580966938","0.319930346012864"
"Min 1x per month","1998","Couple + C. GT 16 ","Male","382","0.26603295760574","0.242886204777497","0.289179710433983"
"Min 1x per month","1998","Couple + C. GT 16 ","Female","323","0.257715300381628","0.232524082323244","0.282906518440011"
"Min 1x per month","1998","Couple + C. LE and GT 16","Male","170","0.281293094652279","0.246593557812218","0.315992631492341"
"Min 1x per month","1998","Couple + C. LE and GT 16","Female","172","0.272119720100353","0.236743918800512","0.307495521400193"
"Rarely","1998","1-pers.-HH","Male","101","0.180107865278741","0.150835096939409","0.209380633618074"
"Rarely","1998","1-pers.-HH","Female","180","0.193241938731962","0.169823436175347","0.216660441288578"
"Rarely","1998","(Married) couple without C. ","Male","512","0.26808950193755","0.249020966769006","0.287158037106094"
"Rarely","1998","(Married) couple without C. ","Female","479","0.250271229234258","0.231722522735741","0.268819935732776"
"Rarely","1998","Single parent ","Male","29","","",""
"Rarely","1998","Single parent ","Female","79","0.161481392247474","0.128035775458731","0.194927009036217"
"Rarely","1998","Couple + C. LE 16 ","Male","301","0.220168018736108","0.199385115740301","0.240950921731915"
"Rarely","1998","Couple + C. LE 16 ","Female","240","0.166613841206166","0.148216771048564","0.185010911363769"
"Rarely","1998","Couple + C. GT 16 ","Male","281","0.20111264799902","0.180116165801781","0.22210913019626"
"Rarely","1998","Couple + C. GT 16 ","Female","233","0.209946388290357","0.186489181489308","0.233403595091407"
"Rarely","1998","Couple + C. LE and GT 16","Male","113","0.160494927596507","0.132167277356694","0.188822577836319"
"Rarely","1998","Couple + C. LE and GT 16","Female","107","0.142845546059749","0.115031818506152","0.170659273613346"
"Never","1998","1-pers.-HH","Male","23","","",""
"Never","1998","1-pers.-HH","Female","53","0.0533751357179624","0.0400431382722634","0.0667071331636614"
"Never","1998","(Married) couple without C. ","Male","45","0.0285614708174341","0.0213910212369556","0.0357319203979126"
"Never","1998","(Married) couple without C. ","Female","39","0.0196157741008759","0.0136775448411616","0.0255540033605903"
"Never","1998","Single parent ","Male","6","","",""
"Never","1998","Single parent ","Female","15","","",""
"Never","1998","Couple + C. LE 16 ","Male","15","","",""
"Never","1998","Couple + C. LE 16 ","Female","12","","",""
"Never","1998","Couple + C. GT 16 ","Male","21","","",""
"Never","1998","Couple + C. GT 16 ","Female","23","","",""
"Never","1998","Couple + C. LE and GT 16","Male","3","","",""
"Never","1998","Couple + C. LE and GT 16","Female","3","","",""
"Daily","1999","1-pers.-HH","Male","","","",""
"Daily","1999","1-pers.-HH","Female","","","",""
"Daily","1999","(Married) couple without C. ","Male","","","",""
"Daily","1999","(Married) couple without C. ","Female","","","",""
"Daily","1999","Single parent ","Male","","","",""
"Daily","1999","Single parent ","Female","","","",""
"Daily","1999","Couple + C. LE 16 ","Male","","","",""
"Daily","1999","Couple + C. LE 16 ","Female","","","",""
"Daily","1999","Couple + C. GT 16 ","Male","","","",""
"Daily","1999","Couple + C. GT 16 ","Female","","","",""
"Daily","1999","Couple + C. LE and GT 16","Male","","","",""
"Daily","1999","Couple + C. LE and GT 16","Female","","","",""
"Min 1x per week","1999","1-pers.-HH","Male","","","",""
"Min 1x per week","1999","1-pers.-HH","Female","","","",""
"Min 1x per week","1999","(Married) couple without C. ","Male","","","",""
"Min 1x per week","1999","(Married) couple without C. ","Female","","","",""
"Min 1x per week","1999","Single parent ","Male","","","",""
"Min 1x per week","1999","Single parent ","Female","","","",""
"Min 1x per week","1999","Couple + C. LE 16 ","Male","","","",""
"Min 1x per week","1999","Couple + C. LE 16 ","Female","","","",""
"Min 1x per week","1999","Couple + C. GT 16 ","Male","","","",""
"Min 1x per week","1999","Couple + C. GT 16 ","Female","","","",""
"Min 1x per week","1999","Couple + C. LE and GT 16","Male","","","",""
"Min 1x per week","1999","Couple + C. LE and GT 16","Female","","","",""
"Min 1x per month","1999","1-pers.-HH","Male","","","",""
"Min 1x per month","1999","1-pers.-HH","Female","","","",""
"Min 1x per month","1999","(Married) couple without C. ","Male","","","",""
"Min 1x per month","1999","(Married) couple without C. ","Female","","","",""
"Min 1x per month","1999","Single parent ","Male","","","",""
"Min 1x per month","1999","Single parent ","Female","","","",""
"Min 1x per month","1999","Couple + C. LE 16 ","Male","","","",""
"Min 1x per month","1999","Couple + C. LE 16 ","Female","","","",""
"Min 1x per month","1999","Couple + C. GT 16 ","Male","","","",""
"Min 1x per month","1999","Couple + C. GT 16 ","Female","","","",""
"Min 1x per month","1999","Couple + C. LE and GT 16","Male","","","",""
"Min 1x per month","1999","Couple + C. LE and GT 16","Female","","","",""
"Rarely","1999","1-pers.-HH","Male","","","",""
"Rarely","1999","1-pers.-HH","Female","","","",""
"Rarely","1999","(Married) couple without C. ","Male","","","",""
"Rarely","1999","(Married) couple without C. ","Female","","","",""
"Rarely","1999","Single parent ","Male","","","",""
"Rarely","1999","Single parent ","Female","","","",""
"Rarely","1999","Couple + C. LE 16 ","Male","","","",""
"Rarely","1999","Couple + C. LE 16 ","Female","","","",""
"Rarely","1999","Couple + C. GT 16 ","Male","","","",""
"Rarely","1999","Couple + C. GT 16 ","Female","","","",""
"Rarely","1999","Couple + C. LE and GT 16","Male","","","",""
"Rarely","1999","Couple + C. LE and GT 16","Female","","","",""
"Never","1999","1-pers.-HH","Male","","","",""
"Never","1999","1-pers.-HH","Female","","","",""
"Never","1999","(Married) couple without C. ","Male","","","",""
"Never","1999","(Married) couple without C. ","Female","","","",""
"Never","1999","Single parent ","Male","","","",""
"Never","1999","Single parent ","Female","","","",""
"Never","1999","Couple + C. LE 16 ","Male","","","",""
"Never","1999","Couple + C. LE 16 ","Female","","","",""
"Never","1999","Couple + C. GT 16 ","Male","","","",""
"Never","1999","Couple + C. GT 16 ","Female","","","",""
"Never","1999","Couple + C. LE and GT 16","Male","","","",""
"Never","1999","Couple + C. LE and GT 16","Female","","","",""
"Daily","2000","1-pers.-HH","Male","","","",""
"Daily","2000","1-pers.-HH","Female","","","",""
"Daily","2000","(Married) couple without C. ","Male","","","",""
"Daily","2000","(Married) couple without C. ","Female","","","",""
"Daily","2000","Single parent ","Male","","","",""
"Daily","2000","Single parent ","Female","","","",""
"Daily","2000","Couple + C. LE 16 ","Male","","","",""
"Daily","2000","Couple + C. LE 16 ","Female","","","",""
"Daily","2000","Couple + C. GT 16 ","Male","","","",""
"Daily","2000","Couple + C. GT 16 ","Female","","","",""
"Daily","2000","Couple + C. LE and GT 16","Male","","","",""
"Daily","2000","Couple + C. LE and GT 16","Female","","","",""
"Min 1x per week","2000","1-pers.-HH","Male","","","",""
"Min 1x per week","2000","1-pers.-HH","Female","","","",""
"Min 1x per week","2000","(Married) couple without C. ","Male","","","",""
"Min 1x per week","2000","(Married) couple without C. ","Female","","","",""
"Min 1x per week","2000","Single parent ","Male","","","",""
"Min 1x per week","2000","Single parent ","Female","","","",""
"Min 1x per week","2000","Couple + C. LE 16 ","Male","","","",""
"Min 1x per week","2000","Couple + C. LE 16 ","Female","","","",""
"Min 1x per week","2000","Couple + C. GT 16 ","Male","","","",""
"Min 1x per week","2000","Couple + C. GT 16 ","Female","","","",""
"Min 1x per week","2000","Couple + C. LE and GT 16","Male","","","",""
"Min 1x per week","2000","Couple + C. LE and GT 16","Female","","","",""
"Min 1x per month","2000","1-pers.-HH","Male","","","",""
"Min 1x per month","2000","1-pers.-HH","Female","","","",""
"Min 1x per month","2000","(Married) couple without C. ","Male","","","",""
"Min 1x per month","2000","(Married) couple without C. ","Female","","","",""
"Min 1x per month","2000","Single parent ","Male","","","",""
"Min 1x per month","2000","Single parent ","Female","","","",""
"Min 1x per month","2000","Couple + C. LE 16 ","Male","","","",""
"Min 1x per month","2000","Couple + C. LE 16 ","Female","","","",""
"Min 1x per month","2000","Couple + C. GT 16 ","Male","","","",""
"Min 1x per month","2000","Couple + C. GT 16 ","Female","","","",""
"Min 1x per month","2000","Couple + C. LE and GT 16","Male","","","",""
"Min 1x per month","2000","Couple + C. LE and GT 16","Female","","","",""
"Rarely","2000","1-pers.-HH","Male","","","",""
"Rarely","2000","1-pers.-HH","Female","","","",""
"Rarely","2000","(Married) couple without C. ","Male","","","",""
"Rarely","2000","(Married) couple without C. ","Female","","","",""
"Rarely","2000","Single parent ","Male","","","",""
"Rarely","2000","Single parent ","Female","","","",""
"Rarely","2000","Couple + C. LE 16 ","Male","","","",""
"Rarely","2000","Couple + C. LE 16 ","Female","","","",""
"Rarely","2000","Couple + C. GT 16 ","Male","","","",""
"Rarely","2000","Couple + C. GT 16 ","Female","","","",""
"Rarely","2000","Couple + C. LE and GT 16","Male","","","",""
"Rarely","2000","Couple + C. LE and GT 16","Female","","","",""
"Never","2000","1-pers.-HH","Male","","","",""
"Never","2000","1-pers.-HH","Female","","","",""
"Never","2000","(Married) couple without C. ","Male","","","",""
"Never","2000","(Married) couple without C. ","Female","","","",""
"Never","2000","Single parent ","Male","","","",""
"Never","2000","Single parent ","Female","","","",""
"Never","2000","Couple + C. LE 16 ","Male","","","",""
"Never","2000","Couple + C. LE 16 ","Female","","","",""
"Never","2000","Couple + C. GT 16 ","Male","","","",""
"Never","2000","Couple + C. GT 16 ","Female","","","",""
"Never","2000","Couple + C. LE and GT 16","Male","","","",""
"Never","2000","Couple + C. LE and GT 16","Female","","","",""
"Daily","2001","1-pers.-HH","Male","","","",""
"Daily","2001","1-pers.-HH","Female","","","",""
"Daily","2001","(Married) couple without C. ","Male","","","",""
"Daily","2001","(Married) couple without C. ","Female","","","",""
"Daily","2001","Single parent ","Male","","","",""
"Daily","2001","Single parent ","Female","","","",""
"Daily","2001","Couple + C. LE 16 ","Male","","","",""
"Daily","2001","Couple + C. LE 16 ","Female","","","",""
"Daily","2001","Couple + C. GT 16 ","Male","","","",""
"Daily","2001","Couple + C. GT 16 ","Female","","","",""
"Daily","2001","Couple + C. LE and GT 16","Male","","","",""
"Daily","2001","Couple + C. LE and GT 16","Female","","","",""
"Min 1x per week","2001","1-pers.-HH","Male","","","",""
"Min 1x per week","2001","1-pers.-HH","Female","","","",""
"Min 1x per week","2001","(Married) couple without C. ","Male","","","",""
"Min 1x per week","2001","(Married) couple without C. ","Female","","","",""
"Min 1x per week","2001","Single parent ","Male","","","",""
"Min 1x per week","2001","Single parent ","Female","","","",""
"Min 1x per week","2001","Couple + C. LE 16 ","Male","","","",""
"Min 1x per week","2001","Couple + C. LE 16 ","Female","","","",""
"Min 1x per week","2001","Couple + C. GT 16 ","Male","","","",""
"Min 1x per week","2001","Couple + C. GT 16 ","Female","","","",""
"Min 1x per week","2001","Couple + C. LE and GT 16","Male","","","",""
"Min 1x per week","2001","Couple + C. LE and GT 16","Female","","","",""
"Min 1x per month","2001","1-pers.-HH","Male","","","",""
"Min 1x per month","2001","1-pers.-HH","Female","","","",""
"Min 1x per month","2001","(Married) couple without C. ","Male","","","",""
"Min 1x per month","2001","(Married) couple without C. ","Female","","","",""
"Min 1x per month","2001","Single parent ","Male","","","",""
"Min 1x per month","2001","Single parent ","Female","","","",""
"Min 1x per month","2001","Couple + C. LE 16 ","Male","","","",""
"Min 1x per month","2001","Couple + C. LE 16 ","Female","","","",""
"Min 1x per month","2001","Couple + C. GT 16 ","Male","","","",""
"Min 1x per month","2001","Couple + C. GT 16 ","Female","","","",""
"Min 1x per month","2001","Couple + C. LE and GT 16","Male","","","",""
"Min 1x per month","2001","Couple + C. LE and GT 16","Female","","","",""
"Rarely","2001","1-pers.-HH","Male","","","",""
"Rarely","2001","1-pers.-HH","Female","","","",""
"Rarely","2001","(Married) couple without C. ","Male","","","",""
"Rarely","2001","(Married) couple without C. ","Female","","","",""
"Rarely","2001","Single parent ","Male","","","",""
"Rarely","2001","Single parent ","Female","","","",""
"Rarely","2001","Couple + C. LE 16 ","Male","","","",""
"Rarely","2001","Couple + C. LE 16 ","Female","","","",""
"Rarely","2001","Couple + C. GT 16 ","Male","","","",""
"Rarely","2001","Couple + C. GT 16 ","Female","","","",""
"Rarely","2001","Couple + C. LE and GT 16","Male","","","",""
"Rarely","2001","Couple + C. LE and GT 16","Female","","","",""
"Never","2001","1-pers.-HH","Male","","","",""
"Never","2001","1-pers.-HH","Female","","","",""
"Never","2001","(Married) couple without C. ","Male","","","",""
"Never","2001","(Married) couple without C. ","Female","","","",""
"Never","2001","Single parent ","Male","","","",""
"Never","2001","Single parent ","Female","","","",""
"Never","2001","Couple + C. LE 16 ","Male","","","",""
"Never","2001","Couple + C. LE 16 ","Female","","","",""
"Never","2001","Couple + C. GT 16 ","Male","","","",""
"Never","2001","Couple + C. GT 16 ","Female","","","",""
"Never","2001","Couple + C. LE and GT 16","Male","","","",""
"Never","2001","Couple + C. LE and GT 16","Female","","","",""
"Daily","2002","1-pers.-HH","Male","","","",""
"Daily","2002","1-pers.-HH","Female","","","",""
"Daily","2002","(Married) couple without C. ","Male","","","",""
"Daily","2002","(Married) couple without C. ","Female","","","",""
"Daily","2002","Single parent ","Male","","","",""
"Daily","2002","Single parent ","Female","","","",""
"Daily","2002","Couple + C. LE 16 ","Male","","","",""
"Daily","2002","Couple + C. LE 16 ","Female","","","",""
"Daily","2002","Couple + C. GT 16 ","Male","","","",""
"Daily","2002","Couple + C. GT 16 ","Female","","","",""
"Daily","2002","Couple + C. LE and GT 16","Male","","","",""
"Daily","2002","Couple + C. LE and GT 16","Female","","","",""
"Min 1x per week","2002","1-pers.-HH","Male","","","",""
"Min 1x per week","2002","1-pers.-HH","Female","","","",""
"Min 1x per week","2002","(Married) couple without C. ","Male","","","",""
"Min 1x per week","2002","(Married) couple without C. ","Female","","","",""
"Min 1x per week","2002","Single parent ","Male","","","",""
"Min 1x per week","2002","Single parent ","Female","","","",""
"Min 1x per week","2002","Couple + C. LE 16 ","Male","","","",""
"Min 1x per week","2002","Couple + C. LE 16 ","Female","","","",""
"Min 1x per week","2002","Couple + C. GT 16 ","Male","","","",""
"Min 1x per week","2002","Couple + C. GT 16 ","Female","","","",""
"Min 1x per week","2002","Couple + C. LE and GT 16","Male","","","",""
"Min 1x per week","2002","Couple + C. LE and GT 16","Female","","","",""
"Min 1x per month","2002","1-pers.-HH","Male","","","",""
"Min 1x per month","2002","1-pers.-HH","Female","","","",""
"Min 1x per month","2002","(Married) couple without C. ","Male","","","",""
"Min 1x per month","2002","(Married) couple without C. ","Female","","","",""
"Min 1x per month","2002","Single parent ","Male","","","",""
"Min 1x per month","2002","Single parent ","Female","","","",""
"Min 1x per month","2002","Couple + C. LE 16 ","Male","","","",""
"Min 1x per month","2002","Couple + C. LE 16 ","Female","","","",""
"Min 1x per month","2002","Couple + C. GT 16 ","Male","","","",""
"Min 1x per month","2002","Couple + C. GT 16 ","Female","","","",""
"Min 1x per month","2002","Couple + C. LE and GT 16","Male","","","",""
"Min 1x per month","2002","Couple + C. LE and GT 16","Female","","","",""
"Rarely","2002","1-pers.-HH","Male","","","",""
"Rarely","2002","1-pers.-HH","Female","","","",""
"Rarely","2002","(Married) couple without C. ","Male","","","",""
"Rarely","2002","(Married) couple without C. ","Female","","","",""
"Rarely","2002","Single parent ","Male","","","",""
"Rarely","2002","Single parent ","Female","","","",""
"Rarely","2002","Couple + C. LE 16 ","Male","","","",""
"Rarely","2002","Couple + C. LE 16 ","Female","","","",""
"Rarely","2002","Couple + C. GT 16 ","Male","","","",""
"Rarely","2002","Couple + C. GT 16 ","Female","","","",""
"Rarely","2002","Couple + C. LE and GT 16","Male","","","",""
"Rarely","2002","Couple + C. LE and GT 16","Female","","","",""
"Never","2002","1-pers.-HH","Male","","","",""
"Never","2002","1-pers.-HH","Female","","","",""
"Never","2002","(Married) couple without C. ","Male","","","",""
"Never","2002","(Married) couple without C. ","Female","","","",""
"Never","2002","Single parent ","Male","","","",""
"Never","2002","Single parent ","Female","","","",""
"Never","2002","Couple + C. LE 16 ","Male","","","",""
"Never","2002","Couple + C. LE 16 ","Female","","","",""
"Never","2002","Couple + C. GT 16 ","Male","","","",""
"Never","2002","Couple + C. GT 16 ","Female","","","",""
"Never","2002","Couple + C. LE and GT 16","Male","","","",""
"Never","2002","Couple + C. LE and GT 16","Female","","","",""
"Daily","2003","1-pers.-HH","Male","88","0.0649467984219663","0.0513882150992682","0.0785053817446644"
"Daily","2003","1-pers.-HH","Female","114","0.056051981903657","0.0451623748614408","0.0669415889458732"
"Daily","2003","(Married) couple without C. ","Male","56","0.0152090155418397","0.0112332571612509","0.0191847739224285"
"Daily","2003","(Married) couple without C. ","Female","73","0.0192758260715872","0.0148269103901973","0.023724741752977"
"Daily","2003","Single parent ","Male","46","0.100384610970273","0.0688565410020807","0.131912680938465"
"Daily","2003","Single parent ","Female","61","0.0777073650214765","0.0587983812080456","0.0966163488349074"
"Daily","2003","Couple + C. LE 16 ","Male","37","0.017938027565448","0.0123394388988463","0.0235366162320497"
"Daily","2003","Couple + C. LE 16 ","Female","90","0.0465892032704163","0.0378142282744196","0.0553641782664129"
"Daily","2003","Couple + C. GT 16 ","Male","183","0.0876486658587613","0.075469662443871","0.0998276692736516"
"Daily","2003","Couple + C. GT 16 ","Female","125","0.0714601512791345","0.0597788320138166","0.0831414705444524"
"Daily","2003","Couple + C. LE and GT 16","Male","90","0.0959590869754117","0.0771002289189645","0.114817945031859"
"Daily","2003","Couple + C. LE and GT 16","Female","94","0.108422776924027","0.0881886628928155","0.128656890955239"
"Min 1x per week","2003","1-pers.-HH","Male","651","0.514780543451704","0.487282775322077","0.542278311581331"
"Min 1x per week","2003","1-pers.-HH","Female","795","0.458210325181544","0.43462235989692","0.481798290466168"
"Min 1x per week","2003","(Married) couple without C. ","Male","1205","0.320061146904984","0.304906395840083","0.335215897969884"
"Min 1x per week","2003","(Married) couple without C. ","Female","1343","0.346492242678976","0.331094879036252","0.361889606321699"
"Min 1x per week","2003","Single parent ","Male","175","0.538711390861544","0.486411615667633","0.591011166055456"
"Min 1x per week","2003","Single parent ","Female","366","0.486338408224126","0.451035493830701","0.521641322617552"
"Min 1x per week","2003","Couple + C. LE 16 ","Male","866","0.386536492938413","0.365995975139961","0.407077010736864"
"Min 1x per week","2003","Couple + C. LE 16 ","Female","1102","0.468901047574956","0.448123631494184","0.489678463655727"
"Min 1x per week","2003","Couple + C. GT 16 ","Male","824","0.406522993149637","0.385368503732913","0.427677482566361"
"Min 1x per week","2003","Couple + C. GT 16 ","Female","827","0.446664157930521","0.424119450254273","0.469208865606769"
"Min 1x per week","2003","Couple + C. LE and GT 16","Male","406","0.448560316714478","0.416715575168822","0.480405058260134"
"Min 1x per week","2003","Couple + C. LE and GT 16","Female","389","0.439778189270871","0.407475305309154","0.472081073232588"
"Min 1x per month","2003","1-pers.-HH","Male","265","0.207113478032738","0.184817476857181","0.229409479208294"
"Min 1x per month","2003","1-pers.-HH","Female","423","0.240551835555293","0.220317167317856","0.260786503792729"
"Min 1x per month","2003","(Married) couple without C. ","Male","1366","0.363341510591534","0.347716936954872","0.378966084228197"
"Min 1x per month","2003","(Married) couple without C. ","Female","1322","0.355646696607586","0.340156902168561","0.371136491046611"
"Min 1x per month","2003","Single parent ","Male","63","0.148564297891415","0.11125057916942","0.18587801661341"
"Min 1x per month","2003","Single parent ","Female","184","0.221405632172093","0.192079641673674","0.250731622670512"
"Min 1x per month","2003","Couple + C. LE 16 ","Male","832","0.378362627325273","0.357905509608707","0.398819745041838"
"Min 1x per month","2003","Couple + C. LE 16 ","Female","718","0.327767091339746","0.308223437075749","0.347310745603742"
"Min 1x per month","2003","Couple + C. GT 16 ","Male","611","0.27262902639956","0.253450198106139","0.291807854692982"
"Min 1x per month","2003","Couple + C. GT 16 ","Female","591","0.297350994858364","0.276622700332693","0.318079289384035"
"Min 1x per month","2003","Couple + C. LE and GT 16","Male","256","0.252030428591127","0.224230303520618","0.279830553661635"
"Min 1x per month","2003","Couple + C. LE and GT 16","Female","283","0.308684229673698","0.278620704689761","0.338747754657635"
"Rarely","2003","1-pers.-HH","Male","221","0.181339111384175","0.160140127589949","0.202538095178402"
"Rarely","2003","1-pers.-HH","Female","281","0.178961732534283","0.160814747974106","0.197108717094459"
"Rarely","2003","(Married) couple without C. ","Male","873","0.258972438069046","0.24474124362137","0.273203632516723"
"Rarely","2003","(Married) couple without C. ","Female","805","0.240618423356736","0.226786941806231","0.254449904907242"
"Rarely","2003","Single parent ","Male","53","0.167643262874971","0.128452548532527","0.206833977217415"
