"pli0080","year","bula_h","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"Never","1998","Thuringia","in school","","","","","5"
"Never","1998","Thuringia","inadequately","","","","","5"
"Never","1998","Thuringia","general elemantary","2","","","","5"
"Never","1998","Thuringia","middle vocational","5","","","","5"
"Never","1998","Thuringia","vocational + Abi","","","","","5"
"Never","1998","Thuringia","higher vocational","","","","","5"
"Never","1998","Thuringia","higher education","2","","","","5"
"Never","1998","Bavaria","higher education","6","","","","5"
"Never","1998","Berlin","in school","","","","","5"
"Never","1998","Berlin","inadequately","","","","","5"
"Never","1998","Berlin","general elemantary","1","","","","5"
"Never","1998","Berlin","middle vocational","11","","","","5"
"Never","1998","Berlin","vocational + Abi","","","","","5"
"Never","1998","Berlin","higher vocational","","","","","5"
"Never","1998","Berlin","higher education","1","","","","5"
"Never","1998","Brandenburg","in school","","","","","5"
"Never","1998","Brandenburg","inadequately","","","","","5"
"Never","1998","Brandenburg","general elemantary","7","","","","5"
"Never","1998","Brandenburg","middle vocational","6","","","","5"
"Never","1998","Brandenburg","vocational + Abi","","","","","5"
"Never","1998","Brandenburg","higher vocational","","","","","5"
"Never","1998","Brandenburg","higher education","1","","","","5"
"Never","1998","Mecklenburg-Western Pomerania","in school","","","","","5"
"Never","1998","Mecklenburg-Western Pomerania","inadequately","","","","","5"
"Never","1998","Mecklenburg-Western Pomerania","general elemantary","","","","","5"
"Never","1998","Mecklenburg-Western Pomerania","middle vocational","3","","","","5"
"Never","1998","Mecklenburg-Western Pomerania","vocational + Abi","","","","","5"
"Never","1998","Mecklenburg-Western Pomerania","higher vocational","2","","","","5"
"Never","1998","Mecklenburg-Western Pomerania","higher education","","","","","5"
"Never","1998","Saxony","in school","","","","","5"
"Never","1998","Saxony","inadequately","","","","","5"
"Never","1998","Saxony","general elemantary","5","","","","5"
"Rarely","1998","Schleswig-Holstein","in school","","","","","4"
"Rarely","1998","Schleswig-Holstein","inadequately","2","","","","4"
"Rarely","1998","Schleswig-Holstein","general elemantary","7","","","","4"
"Rarely","1998","Schleswig-Holstein","middle vocational","31","0.206131408824565","0.147839453626682","0.264423364022447","4"
"Rarely","1998","Schleswig-Holstein","vocational + Abi","4","","","","4"
"Rarely","1998","Schleswig-Holstein","higher vocational","1","","","","4"
"Rarely","1998","Schleswig-Holstein","higher education","5","","","","4"
"Rarely","1998","Hamburg","in school","","","","","4"
"Rarely","1998","Hamburg","inadequately","","","","","4"
"Rarely","1998","Hamburg","general elemantary","4","","","","4"
"Rarely","1998","Hamburg","middle vocational","13","","","","4"
"Rarely","1998","Hamburg","vocational + Abi","","","","","4"
"Rarely","1998","Hamburg","higher vocational","","","","","4"
"Rarely","1998","Hamburg","higher education","2","","","","4"
"Rarely","1998","Lower Saxony","in school","1","","","","4"
"Rarely","1998","Lower Saxony","inadequately","3","","","","4"
"Rarely","1998","Lower Saxony","general elemantary","45","0.252671871568721","0.196513011204595","0.308830731932846","4"
"Rarely","1998","Lower Saxony","middle vocational","106","0.251131012673752","0.21577711760412","0.286484907743385","4"
"Rarely","1998","Lower Saxony","vocational + Abi","9","","","","4"
"Rarely","1998","Lower Saxony","higher vocational","16","","","","4"
"Rarely","1998","Lower Saxony","higher education","14","","","","4"
"Rarely","1998","Bremen","in school","","","","","4"
"Rarely","1998","Bremen","inadequately","","","","","4"
"Rarely","1998","Bremen","general elemantary","5","","","","4"
"Rarely","1998","Bremen","middle vocational","13","","","","4"
"Rarely","1998","Bremen","vocational + Abi","1","","","","4"
"Rarely","1998","Bremen","higher vocational","","","","","4"
"Rarely","1998","Bremen","higher education","2","","","","4"
"Rarely","1998","North Rhine-Westphalia","in school","4","","","","4"
"Rarely","1998","North Rhine-Westphalia","inadequately","18","","","","4"
"Rarely","1998","North Rhine-Westphalia","general elemantary","85","0.173631930768731","0.141623932539037","0.205639928998424","4"
"Rarely","1998","North Rhine-Westphalia","middle vocational","217","0.18032389299224","0.159845940356907","0.200801845627572","4"
"Rarely","1998","North Rhine-Westphalia","vocational + Abi","11","","","","4"
"Rarely","1998","North Rhine-Westphalia","higher vocational","27","","","","4"
"Rarely","1998","North Rhine-Westphalia","higher education","45","0.156649199760439","0.116574269919383","0.196724129601495","4"
"Rarely","1998","Hesse","in school","","","","","4"
"Rarely","1998","Hesse","inadequately","3","","","","4"
"Rarely","1998","Mecklenburg-Western Pomerania","inadequately","1","","","","4"
"Rarely","1998","Mecklenburg-Western Pomerania","general elemantary","7","","","","4"
"Rarely","1998","Hesse","general elemantary","33","0.183423064056438","0.130052974336227","0.236793153776649","4"
"Rarely","1998","Hesse","middle vocational","73","0.208049239948642","0.169991803635599","0.246106676261686","4"
"Rarely","1998","Hesse","vocational + Abi","7","","","","4"
"Rarely","1998","Hesse","higher vocational","11","","","","4"
"Rarely","1998","Hesse","higher education","17","","","","4"
"Rarely","1998","Rhineland-Palatinate,Saarland","in school","1","","","","4"
"Rarely","1998","Rhineland-Palatinate,Saarland","inadequately","5","","","","4"
"Rarely","1998","Rhineland-Palatinate,Saarland","general elemantary","49","0.22772887434172","0.172059826578965","0.283397922104476","4"
"Rarely","1998","Rhineland-Palatinate,Saarland","middle vocational","83","0.225432484125383","0.184013675715733","0.266851292535034","4"
"Rarely","1998","Rhineland-Palatinate,Saarland","vocational + Abi","4","","","","4"
"Rarely","1998","Rhineland-Palatinate,Saarland","higher vocational","8","","","","4"
"Rarely","1998","Rhineland-Palatinate,Saarland","higher education","10","","","","4"
"Rarely","1998","Baden-Württemberg","in school","2","","","","4"
"Rarely","1998","Brandenburg","higher vocational","14","","","","4"
"Rarely","1998","Brandenburg","higher education","57","0.362927345501079","0.28722896817619","0.438625722825967","4"
"Rarely","1998","Mecklenburg-Western Pomerania","in school","2","","","","4"
"Rarely","1998","Berlin","vocational + Abi","1","","","","4"
"Rarely","1998","Berlin","higher vocational","7","","","","4"
"Rarely","1998","Berlin","higher education","30","0.174485724075824","0.115861460932255","0.233109987219393","4"
"Rarely","1998","Brandenburg","in school","2","","","","4"
"Rarely","1998","Brandenburg","inadequately","","","","","4"
"Rarely","1998","Brandenburg","general elemantary","10","","","","4"
"Rarely","1998","Mecklenburg-Western Pomerania","middle vocational","50","0.169022580512309","0.120053290515124","0.217991870509494","4"
"Rarely","1998","Mecklenburg-Western Pomerania","vocational + Abi","","","","","4"
"Rarely","1998","Mecklenburg-Western Pomerania","higher vocational","4","","","","4"
"Rarely","1998","Baden-Württemberg","inadequately","15","","","","4"
"Rarely","1998","Baden-Württemberg","general elemantary","61","0.18079805089578","0.14512118548412","0.21647491630744","4"
"Rarely","1998","Baden-Württemberg","middle vocational","152","0.253533411027885","0.223462758428944","0.283604063626827","4"
"Rarely","1998","Baden-Württemberg","vocational + Abi","7","","","","4"
"Rarely","1998","Baden-Württemberg","higher vocational","18","","","","4"
"Rarely","1998","Baden-Württemberg","higher education","28","","","","4"
"Rarely","1998","Bavaria","in school","","","","","4"
"Rarely","1998","Bavaria","inadequately","7","","","","4"
"Rarely","1998","Bavaria","general elemantary","66","0.217861270359023","0.176681269593593","0.259041271124453","4"
"Rarely","1998","Bavaria","middle vocational","204","0.237914120813136","0.210384362273179","0.265443879353092","4"
"Rarely","1998","Bavaria","vocational + Abi","11","","","","4"
"Rarely","1998","Bavaria","higher vocational","37","0.370821315297371","0.283297849700203","0.45834478089454","4"
"Rarely","1998","Bavaria","higher education","40","0.229222100507521","0.170376645384008","0.288067555631035","4"
"Rarely","1998","Berlin","in school","2","","","","4"
"Rarely","1998","Berlin","inadequately","2","","","","4"
"Rarely","1998","Berlin","general elemantary","11","","","","4"
"Rarely","1998","Berlin","middle vocational","41","0.185720647179398","0.134680435709866","0.23676085864893","4"
"Rarely","1998","Brandenburg","middle vocational","89","0.262442553163618","0.214162492991714","0.310722613335522","4"
"Rarely","1998","Brandenburg","vocational + Abi","2","","","","4"
"Rarely","1998","Mecklenburg-Western Pomerania","higher education","28","","","","4"
"Rarely","1998","Saxony","in school","4","","","","4"
"Rarely","1998","Saxony","inadequately","2","","","","4"
"Rarely","1998","Saxony","general elemantary","33","0.247017637024784","0.169853793549336","0.324181480500233","4"
"Rarely","1998","Saxony","middle vocational","217","0.317466787949295","0.281845697119811","0.353087878778779","4"
"Rarely","1998","Saxony","vocational + Abi","7","","","","4"
"Rarely","1998","Saxony","higher vocational","26","","","","4"
"Rarely","1998","Saxony-Anhalt","in school","","","","","4"
"Rarely","1998","Saxony-Anhalt","inadequately","1","","","","4"
"Rarely","1998","Saxony-Anhalt","general elemantary","15","","","","4"
"Rarely","1998","Saxony-Anhalt","middle vocational","84","0.215783061705738","0.172930849719296","0.258635273692181","4"
"Rarely","1998","Saxony-Anhalt","vocational + Abi","2","","","","4"
"Rarely","1998","Saxony-Anhalt","higher vocational","17","","","","4"
"Rarely","1998","Saxony-Anhalt","higher education","47","0.335698569895071","0.260377417389989","0.411019722400153","4"
"Rarely","1998","Thuringia","in school","1","","","","4"
"Rarely","1998","Thuringia","inadequately","1","","","","4"
"Rarely","1998","Thuringia","general elemantary","13","","","","4"
"Rarely","1998","Thuringia","middle vocational","128","0.269308736486257","0.22809326578482","0.310524207187693","4"
"Rarely","1998","Thuringia","vocational + Abi","4","","","","4"
"Rarely","1998","Thuringia","higher vocational","13","","","","4"
"Rarely","1998","Thuringia","higher education","38","0.305987035471273","0.227373662558116","0.384600408384429","4"
"Rarely","1998","Saxony","higher education","79","0.33823036393499","0.278989038917662","0.397471688952319","4"
"Daily","1999","Lower Saxony","vocational + Abi","","","","","1"
"Daily","1999","Lower Saxony","higher vocational","","","","","1"
"Daily","1999","Lower Saxony","higher education","","","","","1"
"Daily","1999","Bremen","in school","","","","","1"
"Daily","1999","Bremen","inadequately","","","","","1"
"Daily","1999","Bremen","general elemantary","","","","","1"
"Daily","1999","Bremen","middle vocational","","","","","1"
"Daily","1999","Bremen","vocational + Abi","","","","","1"
"Daily","1999","Bremen","higher vocational","","","","","1"
"Daily","1999","Bremen","higher education","","","","","1"
"Daily","1999","North Rhine-Westphalia","in school","","","","","1"
"Daily","1999","North Rhine-Westphalia","inadequately","","","","","1"
"Daily","1999","North Rhine-Westphalia","general elemantary","","","","","1"
"Daily","1999","North Rhine-Westphalia","middle vocational","","","","","1"
"Daily","1999","North Rhine-Westphalia","vocational + Abi","","","","","1"
"Daily","1999","North Rhine-Westphalia","higher vocational","","","","","1"
"Daily","1999","North Rhine-Westphalia","higher education","","","","","1"
"Daily","1999","Hesse","in school","","","","","1"
"Daily","1999","Hesse","inadequately","","","","","1"
"Daily","1999","Hesse","general elemantary","","","","","1"
"Daily","1999","Hesse","middle vocational","","","","","1"
"Daily","1999","Hesse","vocational + Abi","","","","","1"
"Daily","1999","Hesse","higher vocational","","","","","1"
"Daily","1999","Hesse","higher education","","","","","1"
"Daily","1999","Rhineland-Palatinate,Saarland","in school","","","","","1"
"Daily","1999","Schleswig-Holstein","in school","","","","","1"
"Daily","1999","Schleswig-Holstein","inadequately","","","","","1"
"Daily","1999","Schleswig-Holstein","general elemantary","","","","","1"
"Daily","1999","Schleswig-Holstein","middle vocational","","","","","1"
"Daily","1999","Schleswig-Holstein","vocational + Abi","","","","","1"
"Daily","1999","Schleswig-Holstein","higher vocational","","","","","1"
"Daily","1999","Schleswig-Holstein","higher education","","","","","1"
"Daily","1999","Hamburg","in school","","","","","1"
"Daily","1999","Hamburg","inadequately","","","","","1"
"Daily","1999","Hamburg","general elemantary","","","","","1"
"Daily","1999","Hamburg","middle vocational","","","","","1"
"Daily","1999","Hamburg","vocational + Abi","","","","","1"
"Daily","1999","Hamburg","higher vocational","","","","","1"
"Daily","1999","Hamburg","higher education","","","","","1"
"Daily","1999","Lower Saxony","in school","","","","","1"
"Daily","1999","Lower Saxony","inadequately","","","","","1"
"Daily","1999","Lower Saxony","general elemantary","","","","","1"
"Daily","1999","Lower Saxony","middle vocational","","","","","1"
"Daily","1999","Rhineland-Palatinate,Saarland","inadequately","","","","","1"
"Daily","1999","Rhineland-Palatinate,Saarland","general elemantary","","","","","1"
"Daily","1999","Rhineland-Palatinate,Saarland","middle vocational","","","","","1"
"Daily","1999","Rhineland-Palatinate,Saarland","vocational + Abi","","","","","1"
"Daily","1999","Rhineland-Palatinate,Saarland","higher vocational","","","","","1"
"Daily","1999","Rhineland-Palatinate,Saarland","higher education","","","","","1"
"Daily","1999","Baden-Württemberg","in school","","","","","1"
"Daily","1999","Baden-Württemberg","inadequately","","","","","1"
"Daily","1999","Baden-Württemberg","general elemantary","","","","","1"
"Daily","1999","Baden-Württemberg","middle vocational","","","","","1"
"Daily","1999","Baden-Württemberg","vocational + Abi","","","","","1"
"Daily","1999","Baden-Württemberg","higher vocational","","","","","1"
"Daily","1999","Baden-Württemberg","higher education","","","","","1"
"Daily","1999","Bavaria","in school","","","","","1"
"Daily","1999","Bavaria","inadequately","","","","","1"
"Daily","1999","Bavaria","general elemantary","","","","","1"
"Daily","1999","Bavaria","middle vocational","","","","","1"
"Daily","1999","Bavaria","vocational + Abi","","","","","1"
"Daily","1999","Bavaria","higher vocational","","","","","1"
"Daily","1999","Bavaria","higher education","","","","","1"
"Daily","1999","Berlin","in school","","","","","1"
"Daily","1999","Berlin","inadequately","","","","","1"
"Daily","1999","Berlin","general elemantary","","","","","1"
"Daily","1999","Berlin","middle vocational","","","","","1"
"Daily","1999","Berlin","vocational + Abi","","","","","1"
"Daily","1999","Berlin","higher vocational","","","","","1"
"Daily","1999","Berlin","higher education","","","","","1"
"Daily","1999","Brandenburg","in school","","","","","1"
"Daily","1999","Brandenburg","inadequately","","","","","1"
"Daily","1999","Brandenburg","general elemantary","","","","","1"
"Daily","1999","Brandenburg","middle vocational","","","","","1"
"Daily","1999","Brandenburg","vocational + Abi","","","","","1"
"Daily","1999","Brandenburg","higher vocational","","","","","1"
"Daily","1999","Brandenburg","higher education","","","","","1"
"Daily","1999","Mecklenburg-Western Pomerania","in school","","","","","1"
"Daily","1999","Mecklenburg-Western Pomerania","inadequately","","","","","1"
"Daily","1999","Mecklenburg-Western Pomerania","general elemantary","","","","","1"
"Daily","1999","Mecklenburg-Western Pomerania","middle vocational","","","","","1"
"Daily","1999","Mecklenburg-Western Pomerania","vocational + Abi","","","","","1"
"Daily","1999","Mecklenburg-Western Pomerania","higher vocational","","","","","1"
"Daily","1999","Mecklenburg-Western Pomerania","higher education","","","","","1"
"Daily","1999","Saxony","in school","","","","","1"
"Daily","1999","Saxony","inadequately","","","","","1"
"Daily","1999","Saxony","general elemantary","","","","","1"
"Daily","1999","Saxony","middle vocational","","","","","1"
"Daily","1999","Saxony","vocational + Abi","","","","","1"
"Daily","1999","Saxony","higher vocational","","","","","1"
"Daily","1999","Saxony","higher education","","","","","1"
"Daily","1999","Saxony-Anhalt","in school","","","","","1"
"Daily","1999","Saxony-Anhalt","inadequately","","","","","1"
"Daily","1999","Saxony-Anhalt","general elemantary","","","","","1"
"Daily","1999","Saxony-Anhalt","middle vocational","","","","","1"
"Daily","1999","Saxony-Anhalt","vocational + Abi","","","","","1"
"Daily","1999","Saxony-Anhalt","higher vocational","","","","","1"
"Daily","1999","Saxony-Anhalt","higher education","","","","","1"
"Daily","1999","Thuringia","in school","","","","","1"
"Daily","1999","Thuringia","inadequately","","","","","1"
"Daily","1999","Thuringia","general elemantary","","","","","1"
"Daily","1999","Thuringia","middle vocational","","","","","1"
"Daily","1999","Thuringia","vocational + Abi","","","","","1"
"Daily","1999","Thuringia","higher vocational","","","","","1"
"Daily","1999","Thuringia","higher education","","","","","1"
"Min 1x per month","1999","Schleswig-Holstein","in school","","","","","3"
"Min 1x per month","1999","Schleswig-Holstein","inadequately","","","","","3"
"Min 1x per month","1999","Schleswig-Holstein","general elemantary","","","","","3"
"Min 1x per month","1999","Schleswig-Holstein","middle vocational","","","","","3"
"Min 1x per month","1999","Schleswig-Holstein","vocational + Abi","","","","","3"
"Min 1x per month","1999","Schleswig-Holstein","higher vocational","","","","","3"
"Min 1x per month","1999","Schleswig-Holstein","higher education","","","","","3"
"Min 1x per month","1999","Hamburg","in school","","","","","3"
"Min 1x per month","1999","Hamburg","inadequately","","","","","3"
"Min 1x per month","1999","Hamburg","general elemantary","","","","","3"
"Min 1x per month","1999","Hamburg","middle vocational","","","","","3"
"Min 1x per month","1999","Hamburg","vocational + Abi","","","","","3"
"Min 1x per month","1999","Hamburg","higher vocational","","","","","3"
"Min 1x per month","1999","Hamburg","higher education","","","","","3"
"Min 1x per month","1999","Lower Saxony","in school","","","","","3"
"Min 1x per month","1999","Lower Saxony","inadequately","","","","","3"
"Min 1x per month","1999","Lower Saxony","general elemantary","","","","","3"
"Min 1x per month","1999","Lower Saxony","middle vocational","","","","","3"
"Min 1x per month","1999","Lower Saxony","vocational + Abi","","","","","3"
"Min 1x per month","1999","Lower Saxony","higher vocational","","","","","3"
"Min 1x per month","1999","Lower Saxony","higher education","","","","","3"
"Min 1x per month","1999","Bremen","in school","","","","","3"
"Min 1x per month","1999","Bremen","inadequately","","","","","3"
"Min 1x per month","1999","Bremen","general elemantary","","","","","3"
"Min 1x per month","1999","Bremen","middle vocational","","","","","3"
"Min 1x per month","1999","Bremen","vocational + Abi","","","","","3"
"Min 1x per month","1999","Bremen","higher vocational","","","","","3"
"Min 1x per month","1999","Bremen","higher education","","","","","3"
"Min 1x per month","1999","North Rhine-Westphalia","in school","","","","","3"
"Min 1x per month","1999","North Rhine-Westphalia","inadequately","","","","","3"
"Min 1x per month","1999","North Rhine-Westphalia","general elemantary","","","","","3"
"Min 1x per month","1999","North Rhine-Westphalia","middle vocational","","","","","3"
"Min 1x per month","1999","North Rhine-Westphalia","vocational + Abi","","","","","3"
"Min 1x per month","1999","North Rhine-Westphalia","higher vocational","","","","","3"
"Min 1x per month","1999","North Rhine-Westphalia","higher education","","","","","3"
"Min 1x per month","1999","Hesse","in school","","","","","3"
"Min 1x per month","1999","Hesse","inadequately","","","","","3"
"Min 1x per month","1999","Hesse","general elemantary","","","","","3"
"Min 1x per month","1999","Hesse","middle vocational","","","","","3"
"Min 1x per month","1999","Hesse","vocational + Abi","","","","","3"
"Min 1x per month","1999","Hesse","higher vocational","","","","","3"
"Min 1x per month","1999","Hesse","higher education","","","","","3"
"Min 1x per month","1999","Rhineland-Palatinate,Saarland","in school","","","","","3"
"Min 1x per month","1999","Rhineland-Palatinate,Saarland","inadequately","","","","","3"
"Min 1x per month","1999","Rhineland-Palatinate,Saarland","general elemantary","","","","","3"
"Min 1x per month","1999","Rhineland-Palatinate,Saarland","middle vocational","","","","","3"
"Min 1x per month","1999","Rhineland-Palatinate,Saarland","vocational + Abi","","","","","3"
"Min 1x per month","1999","Rhineland-Palatinate,Saarland","higher vocational","","","","","3"
"Min 1x per month","1999","Rhineland-Palatinate,Saarland","higher education","","","","","3"
"Min 1x per month","1999","Baden-Württemberg","in school","","","","","3"
"Min 1x per month","1999","Baden-Württemberg","inadequately","","","","","3"
"Min 1x per month","1999","Baden-Württemberg","general elemantary","","","","","3"
"Min 1x per month","1999","Baden-Württemberg","middle vocational","","","","","3"
"Min 1x per month","1999","Baden-Württemberg","vocational + Abi","","","","","3"
"Min 1x per month","1999","Baden-Württemberg","higher vocational","","","","","3"
"Min 1x per month","1999","Mecklenburg-Western Pomerania","inadequately","","","","","3"
"Min 1x per month","1999","Bavaria","higher vocational","","","","","3"
"Min 1x per month","1999","Bavaria","higher education","","","","","3"
"Min 1x per month","1999","Berlin","in school","","","","","3"
"Min 1x per month","1999","Berlin","inadequately","","","","","3"
"Min 1x per month","1999","Berlin","general elemantary","","","","","3"
"Min 1x per month","1999","Berlin","middle vocational","","","","","3"
"Min 1x per month","1999","Berlin","vocational + Abi","","","","","3"
"Min 1x per month","1999","Berlin","higher vocational","","","","","3"
"Min 1x per month","1999","Berlin","higher education","","","","","3"
"Min 1x per month","1999","Brandenburg","in school","","","","","3"
"Min 1x per month","1999","Brandenburg","inadequately","","","","","3"
"Min 1x per month","1999","Brandenburg","general elemantary","","","","","3"
"Min 1x per month","1999","Brandenburg","middle vocational","","","","","3"
"Min 1x per month","1999","Brandenburg","vocational + Abi","","","","","3"
"Min 1x per month","1999","Brandenburg","higher vocational","","","","","3"
"Min 1x per month","1999","Brandenburg","higher education","","","","","3"
"Min 1x per month","1999","Mecklenburg-Western Pomerania","in school","","","","","3"
"Min 1x per month","1999","Mecklenburg-Western Pomerania","general elemantary","","","","","3"
"Min 1x per month","1999","Mecklenburg-Western Pomerania","middle vocational","","","","","3"
"Min 1x per month","1999","Mecklenburg-Western Pomerania","vocational + Abi","","","","","3"
"Min 1x per month","1999","Mecklenburg-Western Pomerania","higher vocational","","","","","3"
"Min 1x per month","1999","Mecklenburg-Western Pomerania","higher education","","","","","3"
"Min 1x per month","1999","Saxony","in school","","","","","3"
"Min 1x per month","1999","Saxony","inadequately","","","","","3"
"Min 1x per month","1999","Saxony","general elemantary","","","","","3"
"Min 1x per month","1999","Saxony","middle vocational","","","","","3"
"Min 1x per month","1999","Saxony","vocational + Abi","","","","","3"
"Min 1x per month","1999","Saxony","higher vocational","","","","","3"
"Min 1x per month","1999","Saxony","higher education","","","","","3"
"Min 1x per month","1999","Saxony-Anhalt","in school","","","","","3"
"Min 1x per month","1999","Saxony-Anhalt","inadequately","","","","","3"
"Min 1x per month","1999","Saxony-Anhalt","general elemantary","","","","","3"
"Min 1x per month","1999","Saxony-Anhalt","middle vocational","","","","","3"
"Min 1x per month","1999","Saxony-Anhalt","vocational + Abi","","","","","3"
"Min 1x per month","1999","Saxony-Anhalt","higher vocational","","","","","3"
"Min 1x per month","1999","Saxony-Anhalt","higher education","","","","","3"
"Min 1x per month","1999","Baden-Württemberg","higher education","","","","","3"
"Min 1x per month","1999","Bavaria","in school","","","","","3"
"Min 1x per month","1999","Bavaria","inadequately","","","","","3"
"Min 1x per month","1999","Bavaria","general elemantary","","","","","3"
"Min 1x per month","1999","Bavaria","middle vocational","","","","","3"
"Min 1x per month","1999","Bavaria","vocational + Abi","","","","","3"
"Min 1x per month","1999","Thuringia","in school","","","","","3"
"Min 1x per month","1999","Thuringia","middle vocational","","","","","3"
"Min 1x per month","1999","Thuringia","vocational + Abi","","","","","3"
"Min 1x per month","1999","Thuringia","higher vocational","","","","","3"
"Min 1x per month","1999","Thuringia","inadequately","","","","","3"
"Min 1x per month","1999","Thuringia","general elemantary","","","","","3"
"Min 1x per month","1999","Thuringia","higher education","","","","","3"
"Min 1x per week","1999","Lower Saxony","middle vocational","","","","","2"
"Min 1x per week","1999","Lower Saxony","general elemantary","","","","","2"
"Min 1x per week","1999","Lower Saxony","inadequately","","","","","2"
"Min 1x per week","1999","Schleswig-Holstein","inadequately","","","","","2"
"Min 1x per week","1999","Schleswig-Holstein","general elemantary","","","","","2"
"Min 1x per week","1999","Schleswig-Holstein","middle vocational","","","","","2"
"Min 1x per week","1999","Schleswig-Holstein","vocational + Abi","","","","","2"
"Min 1x per week","1999","Schleswig-Holstein","higher vocational","","","","","2"
"Min 1x per week","1999","Schleswig-Holstein","in school","","","","","2"
"Min 1x per week","1999","Lower Saxony","in school","","","","","2"
"Min 1x per week","1999","Lower Saxony","vocational + Abi","","","","","2"
"Min 1x per week","1999","Lower Saxony","higher vocational","","","","","2"
"Min 1x per week","1999","Lower Saxony","higher education","","","","","2"
"Min 1x per week","1999","Bremen","in school","","","","","2"
"Min 1x per week","1999","Bremen","middle vocational","","","","","2"
"Min 1x per week","1999","Schleswig-Holstein","higher education","","","","","2"
"Min 1x per week","1999","Hamburg","in school","","","","","2"
"Min 1x per week","1999","Hamburg","inadequately","","","","","2"
"Min 1x per week","1999","Hamburg","general elemantary","","","","","2"
"Min 1x per week","1999","Hamburg","middle vocational","","","","","2"
"Min 1x per week","1999","Hamburg","vocational + Abi","","","","","2"
"Min 1x per week","1999","Hamburg","higher vocational","","","","","2"
"Min 1x per week","1999","Hamburg","higher education","","","","","2"
"Min 1x per week","1999","Bremen","inadequately","","","","","2"
"Min 1x per week","1999","Bremen","general elemantary","","","","","2"
"Min 1x per week","1999","Bremen","vocational + Abi","","","","","2"
"Min 1x per week","1999","Bremen","higher vocational","","","","","2"
"Min 1x per week","1999","Bremen","higher education","","","","","2"
"Min 1x per week","1999","North Rhine-Westphalia","in school","","","","","2"
"Min 1x per week","1999","North Rhine-Westphalia","inadequately","","","","","2"
"Min 1x per week","1999","Bavaria","higher vocational","","","","","2"
"Min 1x per week","1999","Bavaria","higher education","","","","","2"
"Min 1x per week","1999","Berlin","in school","","","","","2"
"Min 1x per week","1999","Berlin","inadequately","","","","","2"
"Min 1x per week","1999","Berlin","general elemantary","","","","","2"
"Min 1x per week","1999","Berlin","middle vocational","","","","","2"
"Min 1x per week","1999","Rhineland-Palatinate,Saarland","higher vocational","","","","","2"
"Min 1x per week","1999","Rhineland-Palatinate,Saarland","higher education","","","","","2"
"Min 1x per week","1999","Baden-Württemberg","in school","","","","","2"
"Min 1x per week","1999","Baden-Württemberg","inadequately","","","","","2"
"Min 1x per week","1999","Baden-Württemberg","general elemantary","","","","","2"
"Min 1x per week","1999","Baden-Württemberg","middle vocational","","","","","2"
"Min 1x per week","1999","Baden-Württemberg","vocational + Abi","","","","","2"
"Min 1x per week","1999","North Rhine-Westphalia","general elemantary","","","","","2"
"Min 1x per week","1999","North Rhine-Westphalia","middle vocational","","","","","2"
"Min 1x per week","1999","North Rhine-Westphalia","vocational + Abi","","","","","2"
"Min 1x per week","1999","North Rhine-Westphalia","higher vocational","","","","","2"
"Min 1x per week","1999","North Rhine-Westphalia","higher education","","","","","2"
"Min 1x per week","1999","Hesse","in school","","","","","2"
"Min 1x per week","1999","Hesse","inadequately","","","","","2"
"Min 1x per week","1999","Hesse","general elemantary","","","","","2"
"Min 1x per week","1999","Hesse","middle vocational","","","","","2"
"Min 1x per week","1999","Hesse","vocational + Abi","","","","","2"
"Min 1x per week","1999","Hesse","higher vocational","","","","","2"
"Min 1x per week","1999","Hesse","higher education","","","","","2"
"Min 1x per week","1999","Rhineland-Palatinate,Saarland","in school","","","","","2"
"Min 1x per week","1999","Rhineland-Palatinate,Saarland","inadequately","","","","","2"
"Min 1x per week","1999","Rhineland-Palatinate,Saarland","general elemantary","","","","","2"
"Min 1x per week","1999","Rhineland-Palatinate,Saarland","middle vocational","","","","","2"
"Min 1x per week","1999","Rhineland-Palatinate,Saarland","vocational + Abi","","","","","2"
"Min 1x per week","1999","Baden-Württemberg","higher vocational","","","","","2"
"Min 1x per week","1999","Baden-Württemberg","higher education","","","","","2"
"Min 1x per week","1999","Bavaria","in school","","","","","2"
"Min 1x per week","1999","Bavaria","inadequately","","","","","2"
"Min 1x per week","1999","Bavaria","general elemantary","","","","","2"
"Min 1x per week","1999","Bavaria","middle vocational","","","","","2"
"Min 1x per week","1999","Bavaria","vocational + Abi","","","","","2"
"Min 1x per week","1999","Berlin","vocational + Abi","","","","","2"
"Min 1x per week","1999","Berlin","higher vocational","","","","","2"
"Min 1x per week","1999","Berlin","higher education","","","","","2"
"Min 1x per week","1999","Brandenburg","in school","","","","","2"
"Min 1x per week","1999","Brandenburg","inadequately","","","","","2"
"Min 1x per week","1999","Brandenburg","general elemantary","","","","","2"
"Min 1x per week","1999","Mecklenburg-Western Pomerania","in school","","","","","2"
"Min 1x per week","1999","Mecklenburg-Western Pomerania","inadequately","","","","","2"
"Min 1x per week","1999","Mecklenburg-Western Pomerania","general elemantary","","","","","2"
"Min 1x per week","1999","Mecklenburg-Western Pomerania","middle vocational","","","","","2"
"Min 1x per week","1999","Mecklenburg-Western Pomerania","vocational + Abi","","","","","2"
"Min 1x per week","1999","Mecklenburg-Western Pomerania","higher vocational","","","","","2"
"Min 1x per week","1999","Mecklenburg-Western Pomerania","higher education","","","","","2"
