"pli0080","year","bula_h","education","n","percent","lower_confidence","upper_confidence"
"Rarely","1994","Brandenburg","lower secondary degree","","","",""
"Rarely","1994","Brandenburg","secondary school degree","","","",""
"Rarely","1994","Brandenburg","college entrance qualification","","","",""
"Rarely","1994","Brandenburg","Other degree","","","",""
"Rarely","1994","Brandenburg","no degree/no degree yet","","","",""
"Rarely","1994","Mecklenburg-Western Pomerania","lower secondary degree","","","",""
"Rarely","1994","Mecklenburg-Western Pomerania","secondary school degree","","","",""
"Rarely","1994","Mecklenburg-Western Pomerania","college entrance qualification","","","",""
"Rarely","1994","Mecklenburg-Western Pomerania","Other degree","","","",""
"Rarely","1994","Mecklenburg-Western Pomerania","no degree/no degree yet","","","",""
"Rarely","1994","Saxony","lower secondary degree","","","",""
"Rarely","1994","Saxony","secondary school degree","","","",""
"Rarely","1994","Saxony","college entrance qualification","","","",""
"Rarely","1994","Saxony","Other degree","","","",""
"Rarely","1994","Saxony","no degree/no degree yet","","","",""
"Rarely","1994","Saxony-Anhalt","lower secondary degree","","","",""
"Rarely","1994","Saxony-Anhalt","secondary school degree","","","",""
"Rarely","1994","Saxony-Anhalt","college entrance qualification","","","",""
"Rarely","1994","Saxony-Anhalt","Other degree","","","",""
"Rarely","1994","Saxony-Anhalt","no degree/no degree yet","","","",""
"Rarely","1994","Thuringia","lower secondary degree","","","",""
"Rarely","1994","Thuringia","secondary school degree","","","",""
"Rarely","1994","Thuringia","college entrance qualification","","","",""
"Rarely","1994","Thuringia","Other degree","","","",""
"Rarely","1994","Thuringia","no degree/no degree yet","","","",""
"Never","1994","Schleswig-Holstein","lower secondary degree","","","",""
"Never","1994","Schleswig-Holstein","secondary school degree","","","",""
"Never","1994","Schleswig-Holstein","college entrance qualification","","","",""
"Never","1994","Schleswig-Holstein","Other degree","","","",""
"Never","1994","Schleswig-Holstein","no degree/no degree yet","","","",""
"Never","1994","Hamburg","lower secondary degree","","","",""
"Never","1994","Hamburg","secondary school degree","","","",""
"Never","1994","Hamburg","college entrance qualification","","","",""
"Never","1994","Hamburg","Other degree","","","",""
"Never","1994","Hamburg","no degree/no degree yet","","","",""
"Never","1994","Lower Saxony","lower secondary degree","","","",""
"Never","1994","Lower Saxony","secondary school degree","","","",""
"Never","1994","Lower Saxony","college entrance qualification","","","",""
"Never","1994","Lower Saxony","Other degree","","","",""
"Never","1994","Lower Saxony","no degree/no degree yet","","","",""
"Never","1994","Bremen","lower secondary degree","","","",""
"Never","1994","Bremen","secondary school degree","","","",""
"Never","1994","Bremen","college entrance qualification","","","",""
"Never","1994","Bremen","Other degree","","","",""
"Never","1994","Bremen","no degree/no degree yet","","","",""
"Never","1994","North Rhine-Westphalia","lower secondary degree","","","",""
"Never","1994","North Rhine-Westphalia","secondary school degree","","","",""
"Never","1994","North Rhine-Westphalia","college entrance qualification","","","",""
"Never","1994","North Rhine-Westphalia","Other degree","","","",""
"Never","1994","North Rhine-Westphalia","no degree/no degree yet","","","",""
"Never","1994","Hesse","lower secondary degree","","","",""
"Never","1994","Hesse","secondary school degree","","","",""
"Never","1994","Hesse","college entrance qualification","","","",""
"Never","1994","Hesse","Other degree","","","",""
"Never","1994","Hesse","no degree/no degree yet","","","",""
"Never","1994","Rhineland-Palatinate,Saarland","lower secondary degree","","","",""
"Never","1994","Rhineland-Palatinate,Saarland","secondary school degree","","","",""
"Never","1994","Rhineland-Palatinate,Saarland","college entrance qualification","","","",""
"Never","1994","Rhineland-Palatinate,Saarland","Other degree","","","",""
"Never","1994","Rhineland-Palatinate,Saarland","no degree/no degree yet","","","",""
"Never","1994","Baden-Württemberg","lower secondary degree","","","",""
"Never","1994","Baden-Württemberg","secondary school degree","","","",""
"Never","1994","Baden-Württemberg","college entrance qualification","","","",""
"Never","1994","Baden-Württemberg","Other degree","","","",""
"Never","1994","Baden-Württemberg","no degree/no degree yet","","","",""
"Never","1994","Bavaria","lower secondary degree","","","",""
"Never","1994","Bavaria","secondary school degree","","","",""
"Never","1994","Bavaria","college entrance qualification","","","",""
"Never","1994","Bavaria","Other degree","","","",""
"Never","1994","Bavaria","no degree/no degree yet","","","",""
"Never","1994","Berlin","lower secondary degree","","","",""
"Never","1994","Berlin","secondary school degree","","","",""
"Never","1994","Berlin","college entrance qualification","","","",""
"Never","1994","Berlin","Other degree","","","",""
"Never","1994","Berlin","no degree/no degree yet","","","",""
"Never","1994","Brandenburg","lower secondary degree","","","",""
"Never","1994","Brandenburg","secondary school degree","","","",""
"Never","1994","Brandenburg","college entrance qualification","","","",""
"Never","1994","Brandenburg","Other degree","","","",""
"Never","1994","Brandenburg","no degree/no degree yet","","","",""
"Never","1994","Mecklenburg-Western Pomerania","lower secondary degree","","","",""
"Never","1994","Mecklenburg-Western Pomerania","secondary school degree","","","",""
"Never","1994","Mecklenburg-Western Pomerania","college entrance qualification","","","",""
"Never","1994","Mecklenburg-Western Pomerania","Other degree","","","",""
"Never","1994","Mecklenburg-Western Pomerania","no degree/no degree yet","","","",""
"Never","1994","Saxony","lower secondary degree","","","",""
"Never","1994","Saxony","secondary school degree","","","",""
"Never","1994","Saxony","college entrance qualification","","","",""
"Never","1994","Saxony","Other degree","","","",""
"Never","1994","Saxony","no degree/no degree yet","","","",""
"Never","1994","Saxony-Anhalt","lower secondary degree","","","",""
"Never","1994","Saxony-Anhalt","secondary school degree","","","",""
"Never","1994","Saxony-Anhalt","college entrance qualification","","","",""
"Never","1994","Saxony-Anhalt","Other degree","","","",""
"Never","1994","Saxony-Anhalt","no degree/no degree yet","","","",""
"Never","1994","Thuringia","lower secondary degree","","","",""
"Never","1994","Thuringia","secondary school degree","","","",""
"Never","1994","Thuringia","college entrance qualification","","","",""
"Never","1994","Thuringia","Other degree","","","",""
"Never","1994","Thuringia","no degree/no degree yet","","","",""
"Daily","1995","Schleswig-Holstein","lower secondary degree","7","","",""
"Daily","1995","Schleswig-Holstein","secondary school degree","3","","",""
"Daily","1995","Schleswig-Holstein","college entrance qualification","2","","",""
"Daily","1995","Schleswig-Holstein","Other degree","","","",""
"Daily","1995","Schleswig-Holstein","no degree/no degree yet","1","","",""
"Daily","1995","Hamburg","lower secondary degree","3","","",""
"Daily","1995","Hamburg","secondary school degree","1","","",""
"Daily","1995","Hamburg","college entrance qualification","3","","",""
"Daily","1995","Hamburg","Other degree","1","","",""
"Daily","1995","Hamburg","no degree/no degree yet","1","","",""
"Daily","1995","Lower Saxony","lower secondary degree","24","","",""
"Daily","1995","Lower Saxony","secondary school degree","18","","",""
"Daily","1995","Lower Saxony","college entrance qualification","7","","",""
"Daily","1995","Lower Saxony","Other degree","7","","",""
"Daily","1995","Lower Saxony","no degree/no degree yet","9","","",""
"Daily","1995","Bremen","lower secondary degree","5","","",""
"Daily","1995","Bremen","secondary school degree","","","",""
"Daily","1995","Bremen","college entrance qualification","","","",""
"Daily","1995","Bremen","Other degree","","","",""
"Daily","1995","Bremen","no degree/no degree yet","1","","",""
"Daily","1995","North Rhine-Westphalia","lower secondary degree","73","0.0569343995709991","0.0428853071299259","0.0709834920120723"
"Daily","1995","North Rhine-Westphalia","secondary school degree","34","0.0611908282346083","0.04011902392918","0.0822626325400367"
"Daily","1995","North Rhine-Westphalia","college entrance qualification","35","0.08936569152824","0.0627409003207327","0.115990482735747"
"Daily","1995","North Rhine-Westphalia","Other degree","21","","",""
"Daily","1995","North Rhine-Westphalia","no degree/no degree yet","37","0.186504458621767","0.134679326028213","0.238329591215322"
"Daily","1995","Hesse","lower secondary degree","28","","",""
"Daily","1995","Hesse","secondary school degree","7","","",""
"Daily","1995","Hesse","college entrance qualification","5","","",""
"Daily","1995","Hesse","Other degree","8","","",""
"Daily","1995","Hesse","no degree/no degree yet","7","","",""
"Daily","1995","Rhineland-Palatinate,Saarland","lower secondary degree","20","","",""
"Daily","1995","Rhineland-Palatinate,Saarland","secondary school degree","11","","",""
"Daily","1995","Rhineland-Palatinate,Saarland","college entrance qualification","5","","",""
"Daily","1995","Rhineland-Palatinate,Saarland","Other degree","12","","",""
"Daily","1995","Rhineland-Palatinate,Saarland","no degree/no degree yet","7","","",""
"Daily","1995","Baden-Württemberg","lower secondary degree","50","0.0405112164376081","0.0264480794140979","0.0545743534611184"
"Daily","1995","Baden-Württemberg","secondary school degree","17","","",""
"Daily","1995","Baden-Württemberg","college entrance qualification","19","","",""
"Daily","1995","Baden-Württemberg","Other degree","39","0.200352912318589","0.152070035634627","0.248635789002552"
"Daily","1995","Baden-Württemberg","no degree/no degree yet","30","0.236981908565917","0.179875703125291","0.294088114006542"
"Daily","1995","Bavaria","lower secondary degree","24","","",""
"Daily","1995","Bavaria","secondary school degree","11","","",""
"Daily","1995","Bavaria","college entrance qualification","7","","",""
"Daily","1995","Bavaria","Other degree","6","","",""
"Daily","1995","Bavaria","no degree/no degree yet","7","","",""
"Daily","1995","Berlin","lower secondary degree","7","","",""
"Daily","1995","Berlin","secondary school degree","9","","",""
"Daily","1995","Berlin","college entrance qualification","3","","",""
"Daily","1995","Berlin","Other degree","7","","",""
"Daily","1995","Berlin","no degree/no degree yet","4","","",""
"Daily","1995","Brandenburg","lower secondary degree","12","","",""
"Daily","1995","Brandenburg","secondary school degree","11","","",""
"Daily","1995","Brandenburg","college entrance qualification","6","","",""
"Daily","1995","Brandenburg","Other degree","1","","",""
"Daily","1995","Brandenburg","no degree/no degree yet","6","","",""
"Daily","1995","Mecklenburg-Western Pomerania","lower secondary degree","9","","",""
"Daily","1995","Mecklenburg-Western Pomerania","secondary school degree","7","","",""
"Daily","1995","Mecklenburg-Western Pomerania","college entrance qualification","3","","",""
"Daily","1995","Mecklenburg-Western Pomerania","Other degree","","","",""
"Daily","1995","Mecklenburg-Western Pomerania","no degree/no degree yet","5","","",""
"Daily","1995","Saxony","lower secondary degree","16","","",""
"Daily","1995","Saxony","secondary school degree","20","","",""
"Daily","1995","Saxony","college entrance qualification","5","","",""
"Daily","1995","Saxony","Other degree","1","","",""
"Daily","1995","Saxony","no degree/no degree yet","9","","",""
"Daily","1995","Saxony-Anhalt","lower secondary degree","15","","",""
"Daily","1995","Saxony-Anhalt","secondary school degree","21","","",""
"Daily","1995","Saxony-Anhalt","college entrance qualification","3","","",""
"Daily","1995","Saxony-Anhalt","Other degree","1","","",""
"Daily","1995","Saxony-Anhalt","no degree/no degree yet","5","","",""
"Daily","1995","Thuringia","lower secondary degree","10","","",""
"Daily","1995","Thuringia","secondary school degree","13","","",""
"Daily","1995","Thuringia","college entrance qualification","2","","",""
"Daily","1995","Thuringia","Other degree","1","","",""
"Daily","1995","Thuringia","no degree/no degree yet","3","","",""
"Min 1x per week","1995","Schleswig-Holstein","lower secondary degree","60","0.451187311632494","0.366618002793979","0.535756620471009"
"Min 1x per week","1995","Schleswig-Holstein","secondary school degree","32","0.401973769304431","0.291743652214053","0.51220388639481"
"Min 1x per week","1995","Schleswig-Holstein","college entrance qualification","17","","",""
"Min 1x per week","1995","Schleswig-Holstein","Other degree","6","","",""
"Min 1x per week","1995","Schleswig-Holstein","no degree/no degree yet","8","","",""
"Min 1x per week","1995","Hamburg","lower secondary degree","23","","",""
"Min 1x per week","1995","Hamburg","secondary school degree","14","","",""
"Min 1x per week","1995","Hamburg","college entrance qualification","13","","",""
"Min 1x per week","1995","Hamburg","Other degree","9","","",""
"Min 1x per week","1995","Hamburg","no degree/no degree yet","4","","",""
"Min 1x per week","1995","Lower Saxony","lower secondary degree","157","0.32524221208993","0.281716539434618","0.368767884745242"
"Min 1x per week","1995","Lower Saxony","secondary school degree","123","0.485199828437981","0.424567046043768","0.545832610832194"
"Min 1x per week","1995","Lower Saxony","college entrance qualification","75","0.434487694857266","0.356702747498448","0.512272642216084"
"Min 1x per week","1995","Lower Saxony","Other degree","54","0.512945132590134","0.416417005640802","0.609473259539465"
"Min 1x per week","1995","Lower Saxony","no degree/no degree yet","33","0.559209030497751","0.426788707333835","0.691629353661666"
"Min 1x per week","1995","Bremen","lower secondary degree","23","","",""
"Min 1x per week","1995","Bremen","secondary school degree","6","","",""
"Min 1x per week","1995","Bremen","college entrance qualification","7","","",""
"Min 1x per week","1995","Bremen","Other degree","6","","",""
"Min 1x per week","1995","Bremen","no degree/no degree yet","2","","",""
"Min 1x per week","1995","North Rhine-Westphalia","lower secondary degree","395","0.340589845204941","0.311856670806705","0.369323019603178"
"Min 1x per week","1995","North Rhine-Westphalia","secondary school degree","232","0.456602382350966","0.412810072970761","0.500394691731171"
"Min 1x per week","1995","North Rhine-Westphalia","college entrance qualification","232","0.512263051307535","0.465611279698449","0.55891482291662"
"Min 1x per week","1995","North Rhine-Westphalia","Other degree","151","0.503889197112132","0.446930623978041","0.560847770246223"
"Min 1x per week","1995","North Rhine-Westphalia","no degree/no degree yet","100","0.46750355909549","0.401118699732171","0.53388841845881"
"Min 1x per week","1995","Hesse","lower secondary degree","164","0.416535697010654","0.366639698787911","0.466431695233396"
"Min 1x per week","1995","Hesse","secondary school degree","67","0.331126251730271","0.260172784794577","0.402079718665965"
"Min 1x per week","1995","Hesse","college entrance qualification","83","0.551061321833545","0.472758805552337","0.629363838114753"
"Min 1x per week","1995","Hesse","Other degree","75","0.535601738920618","0.451159065692524","0.620044412148712"
"Min 1x per week","1995","Hesse","no degree/no degree yet","52","0.665861400326018","0.563140024979669","0.768582775672368"
"Min 1x per week","1995","Rhineland-Palatinate,Saarland","lower secondary degree","149","0.352278849786941","0.304060233883761","0.400497465690122"
"Min 1x per week","1995","Rhineland-Palatinate,Saarland","secondary school degree","51","0.460028374065734","0.366463546527705","0.553593201603764"
"Min 1x per week","1995","Rhineland-Palatinate,Saarland","college entrance qualification","40","0.49753080119236","0.386571043875423","0.608490558509297"
"Min 1x per week","1995","Rhineland-Palatinate,Saarland","Other degree","37","0.392342749984158","0.28792589557284","0.496759604395476"
"Min 1x per week","1995","Rhineland-Palatinate,Saarland","no degree/no degree yet","22","","",""
"Min 1x per week","1995","Baden-Württemberg","lower secondary degree","307","0.359590574884427","0.325360517854483","0.39382063191437"
"Min 1x per week","1995","Baden-Württemberg","secondary school degree","131","0.431066764521588","0.373266948087703","0.488866580955474"
"Min 1x per week","1995","Baden-Württemberg","college entrance qualification","99","0.420258896207389","0.353971067517772","0.486546724897007"
"Min 1x per week","1995","Baden-Württemberg","Other degree","135","0.430776159580706","0.371043273586252","0.49050904557516"
"Min 1x per week","1995","Baden-Württemberg","no degree/no degree yet","116","0.45150264013751","0.384671986751796","0.518333293523224"
"Min 1x per week","1995","Bavaria","lower secondary degree","312","0.385726899992109","0.35107442966408","0.420379370320139"
"Min 1x per week","1995","Bavaria","secondary school degree","150","0.364256172373191","0.314338018091434","0.414174326654948"
"Min 1x per week","1995","Bavaria","college entrance qualification","109","0.462429583905923","0.39908636956512","0.525772798246725"
"Min 1x per week","1995","Bavaria","Other degree","114","0.607859241716086","0.536135887102008","0.679582596330164"
"Min 1x per week","1995","Bavaria","no degree/no degree yet","62","0.614892795833139","0.520916136532475","0.708869455133803"
"Min 1x per week","1995","Berlin","lower secondary degree","52","0.279269104819078","0.208180434400432","0.350357775237725"
"Min 1x per week","1995","Berlin","secondary school degree","98","0.518811109113064","0.449737445395013","0.587884772831116"
"Min 1x per week","1995","Berlin","college entrance qualification","43","0.414720843025456","0.326202337960621","0.50323934809029"
"Min 1x per week","1995","Berlin","Other degree","26","","",""
"Min 1x per week","1995","Berlin","no degree/no degree yet","19","","",""
"Min 1x per week","1995","Brandenburg","lower secondary degree","48","0.272330998743101","0.210325390443702","0.334336607042499"
"Min 1x per week","1995","Brandenburg","secondary school degree","81","0.331489230856365","0.275647909878386","0.387330551834343"
"Min 1x per week","1995","Brandenburg","college entrance qualification","23","","",""
"Min 1x per week","1995","Brandenburg","Other degree","2","","",""
"Min 1x per week","1995","Brandenburg","no degree/no degree yet","9","","",""
"Min 1x per week","1995","Mecklenburg-Western Pomerania","lower secondary degree","31","0.280163253633934","0.202060054489899","0.358266452777968"
"Min 1x per week","1995","Mecklenburg-Western Pomerania","secondary school degree","69","0.347144529719484","0.281331217386962","0.412957842052007"
"Min 1x per week","1995","Mecklenburg-Western Pomerania","college entrance qualification","22","","",""
"Min 1x per week","1995","Mecklenburg-Western Pomerania","Other degree","","","",""
"Min 1x per week","1995","Mecklenburg-Western Pomerania","no degree/no degree yet","7","","",""
"Min 1x per week","1995","Saxony","lower secondary degree","91","0.236269516156362","0.195251619009957","0.277287413302768"
"Min 1x per week","1995","Saxony","secondary school degree","135","0.296559015395681","0.255826247245491","0.33729178354587"
"Min 1x per week","1995","Saxony","college entrance qualification","47","0.263949481182993","0.195221471776563","0.332677490589423"
"Min 1x per week","1995","Saxony","Other degree","3","","",""
"Min 1x per week","1995","Saxony","no degree/no degree yet","13","","",""
"Min 1x per week","1995","Saxony-Anhalt","lower secondary degree","73","0.286115891249883","0.23159901356807","0.340632768931696"
"Min 1x per week","1995","Saxony-Anhalt","secondary school degree","112","0.401974237721178","0.347218228295232","0.456730247147124"
"Min 1x per week","1995","Saxony-Anhalt","college entrance qualification","25","","",""
"Min 1x per week","1995","Saxony-Anhalt","Other degree","3","","",""
"Min 1x per week","1995","Saxony-Anhalt","no degree/no degree yet","7","","",""
"Min 1x per week","1995","Thuringia","lower secondary degree","81","0.318495651448307","0.261756311646079","0.375234991250536"
"Min 1x per week","1995","Thuringia","secondary school degree","97","0.330472959815679","0.277940860263382","0.383005059367976"
"Min 1x per week","1995","Thuringia","college entrance qualification","19","","",""
"Min 1x per week","1995","Thuringia","Other degree","","","",""
"Min 1x per week","1995","Thuringia","no degree/no degree yet","1","","",""
"Min 1x per month","1995","Schleswig-Holstein","lower secondary degree","40","0.27853155289378","0.202346786197992","0.354716319589569"
"Min 1x per month","1995","Schleswig-Holstein","secondary school degree","28","","",""
"Min 1x per month","1995","Schleswig-Holstein","college entrance qualification","17","","",""
"Min 1x per month","1995","Schleswig-Holstein","Other degree","7","","",""
"Min 1x per month","1995","Schleswig-Holstein","no degree/no degree yet","3","","",""
"Min 1x per month","1995","Hamburg","lower secondary degree","19","","",""
"Min 1x per month","1995","Hamburg","secondary school degree","9","","",""
"Min 1x per month","1995","Hamburg","college entrance qualification","5","","",""
"Min 1x per month","1995","Hamburg","Other degree","6","","",""
"Min 1x per month","1995","Hamburg","no degree/no degree yet","1","","",""
"Min 1x per month","1995","Lower Saxony","lower secondary degree","159","0.347130893026454","0.302899789201088","0.39136199685182"
"Min 1x per month","1995","Lower Saxony","secondary school degree","78","0.276610876635331","0.222342297480092","0.33087945579057"
"Min 1x per month","1995","Lower Saxony","college entrance qualification","49","0.354405854468769","0.27934456388936","0.429467145048177"
"Min 1x per month","1995","Lower Saxony","Other degree","30","0.305087375451788","0.216165892284277","0.3940088586193"
"Min 1x per month","1995","Lower Saxony","no degree/no degree yet","8","","",""
"Min 1x per month","1995","Bremen","lower secondary degree","17","","",""
"Min 1x per month","1995","Bremen","secondary school degree","7","","",""
"Min 1x per month","1995","Bremen","college entrance qualification","","","",""
"Min 1x per month","1995","Bremen","Other degree","4","","",""
"Min 1x per month","1995","Bremen","no degree/no degree yet","","","",""
"Min 1x per month","1995","North Rhine-Westphalia","lower secondary degree","338","0.340186576477564","0.311461638111614","0.368911514843513"
"Min 1x per month","1995","North Rhine-Westphalia","secondary school degree","159","0.329980499527903","0.288641709974475","0.371319289081332"
"Min 1x per month","1995","North Rhine-Westphalia","college entrance qualification","119","0.257390635943614","0.216586387952791","0.298194883934436"
"Min 1x per month","1995","North Rhine-Westphalia","Other degree","87","0.294834986514315","0.242890779253846","0.346779193774784"
"Min 1x per month","1995","North Rhine-Westphalia","no degree/no degree yet","51","0.227226997373128","0.171473237591514","0.282980757154741"
"Min 1x per month","1995","Hesse","lower secondary degree","95","0.269888495548555","0.224960272807296","0.314816718289815"
"Min 1x per month","1995","Hesse","secondary school degree","56","0.319057969929729","0.248783980646491","0.389331959212968"
"Min 1x per month","1995","Hesse","college entrance qualification","48","0.280762914282553","0.210019152581143","0.351506675983963"
"Min 1x per month","1995","Hesse","Other degree","24","","",""
"Min 1x per month","1995","Hesse","no degree/no degree yet","5","","",""
"Min 1x per month","1995","Rhineland-Palatinate,Saarland","lower secondary degree","99","0.249168186367038","0.205507049042179","0.292829323691896"
"Min 1x per month","1995","Rhineland-Palatinate,Saarland","secondary school degree","26","","",""
"Min 1x per month","1995","Rhineland-Palatinate,Saarland","college entrance qualification","24","","",""
"Min 1x per month","1995","Rhineland-Palatinate,Saarland","Other degree","16","","",""
"Min 1x per month","1995","Rhineland-Palatinate,Saarland","no degree/no degree yet","5","","",""
"Min 1x per month","1995","Baden-Württemberg","lower secondary degree","222","0.321974302541495","0.288646375812056","0.355302229270933"
"Min 1x per month","1995","Baden-Württemberg","secondary school degree","75","0.293232052351066","0.24009864347952","0.346365461222611"
"Min 1x per month","1995","Baden-Württemberg","college entrance qualification","66","0.368529618223741","0.303745137712756","0.433314098734725"
"Min 1x per month","1995","Baden-Württemberg","Other degree","52","0.16583070306426","0.120965906894393","0.210695499234128"
"Min 1x per month","1995","Baden-Württemberg","no degree/no degree yet","50","0.223108041599169","0.16719717620291","0.279018906995428"
"Min 1x per month","1995","Bavaria","lower secondary degree","228","0.289748266209451","0.2574536548556","0.322042877563302"
"Min 1x per month","1995","Bavaria","secondary school degree","111","0.336072918533402","0.287073499181989","0.385072337884814"
"Min 1x per month","1995","Bavaria","college entrance qualification","81","0.316745664460937","0.257643123845994","0.375848205075879"
"Min 1x per month","1995","Bavaria","Other degree","41","0.227366197086647","0.165793540602172","0.288938853571123"
"Min 1x per month","1995","Bavaria","no degree/no degree yet","21","","",""
"Min 1x per month","1995","Berlin","lower secondary degree","57","0.456058540013068","0.377138235333124","0.534978844693012"
"Min 1x per month","1995","Berlin","secondary school degree","62","0.292628091066273","0.229730795240234","0.355525386892311"
"Min 1x per month","1995","Berlin","college entrance qualification","51","0.385932275660413","0.298466470952989","0.473398080367837"
"Min 1x per month","1995","Berlin","Other degree","13","","",""
"Min 1x per month","1995","Berlin","no degree/no degree yet","2","","",""
"Min 1x per month","1995","Brandenburg","lower secondary degree","60","0.27539420989917","0.213172233979289","0.337616185819052"
"Min 1x per month","1995","Brandenburg","secondary school degree","79","0.25774295616679","0.205858492235163","0.309627420098417"
"Min 1x per month","1995","Brandenburg","college entrance qualification","26","","",""
"Min 1x per month","1995","Brandenburg","Other degree","1","","",""
"Min 1x per month","1995","Brandenburg","no degree/no degree yet","3","","",""
"Min 1x per month","1995","Mecklenburg-Western Pomerania","lower secondary degree","42","0.270061093703876","0.19284274717634","0.347279440231411"
"Min 1x per month","1995","Mecklenburg-Western Pomerania","secondary school degree","66","0.321192209849173","0.256640764197289","0.385743655501056"
"Min 1x per month","1995","Mecklenburg-Western Pomerania","college entrance qualification","19","","",""
"Min 1x per month","1995","Mecklenburg-Western Pomerania","Other degree","2","","",""
"Min 1x per month","1995","Mecklenburg-Western Pomerania","no degree/no degree yet","2","","",""
"Min 1x per month","1995","Saxony","lower secondary degree","132","0.275354984308988","0.232222089246647","0.318487879371329"
"Min 1x per month","1995","Saxony","secondary school degree","156","0.31392848314516","0.272540469733593","0.355316496556728"
"Min 1x per month","1995","Saxony","college entrance qualification","59","0.386422825618891","0.310497697922598","0.462347953315185"
"Min 1x per month","1995","Saxony","Other degree","","","",""
"Min 1x per month","1995","Saxony","no degree/no degree yet","5","","",""
"Min 1x per month","1995","Saxony-Anhalt","lower secondary degree","75","0.279988622187057","0.225827706414301","0.334149537959812"
"Min 1x per month","1995","Saxony-Anhalt","secondary school degree","93","0.273412963262858","0.223636262680515","0.3231896638452"
"Min 1x per month","1995","Saxony-Anhalt","college entrance qualification","28","","",""
"Min 1x per month","1995","Saxony-Anhalt","Other degree","","","",""
"Min 1x per month","1995","Saxony-Anhalt","no degree/no degree yet","2","","",""
"Min 1x per month","1995","Thuringia","lower secondary degree","69","0.281707133513601","0.226923869024577","0.336490398002625"
"Min 1x per month","1995","Thuringia","secondary school degree","111","0.331697051483638","0.279115883737721","0.384278219229555"
"Min 1x per month","1995","Thuringia","college entrance qualification","19","","",""
"Min 1x per month","1995","Thuringia","Other degree","2","","",""
"Min 1x per month","1995","Thuringia","no degree/no degree yet","4","","",""
"Rarely","1995","Schleswig-Holstein","lower secondary degree","23","","",""
"Rarely","1995","Schleswig-Holstein","secondary school degree","12","","",""
"Rarely","1995","Schleswig-Holstein","college entrance qualification","2","","",""
"Rarely","1995","Schleswig-Holstein","Other degree","1","","",""
"Rarely","1995","Schleswig-Holstein","no degree/no degree yet","3","","",""
"Rarely","1995","Hamburg","lower secondary degree","5","","",""
"Rarely","1995","Hamburg","secondary school degree","5","","",""
"Rarely","1995","Hamburg","college entrance qualification","2","","",""
"Rarely","1995","Hamburg","Other degree","2","","",""
"Rarely","1995","Hamburg","no degree/no degree yet","","","",""
"Rarely","1995","Lower Saxony","lower secondary degree","96","0.245662515780259","0.205666164175517","0.285658867385002"
"Rarely","1995","Lower Saxony","secondary school degree","40","0.171725223793","0.12597090426588","0.217479543320119"
"Rarely","1995","Lower Saxony","college entrance qualification","22","","",""
"Rarely","1995","Lower Saxony","Other degree","10","","",""
"Rarely","1995","Lower Saxony","no degree/no degree yet","4","","",""
"Rarely","1995","Bremen","lower secondary degree","6","","",""
"Rarely","1995","Bremen","secondary school degree","3","","",""
"Rarely","1995","Bremen","college entrance qualification","3","","",""
"Rarely","1995","Bremen","Other degree","","","",""
"Rarely","1995","Bremen","no degree/no degree yet","","","",""
"Rarely","1995","North Rhine-Westphalia","lower secondary degree","210","0.229601808905432","0.204102099828866","0.255101517981999"
"Rarely","1995","North Rhine-Westphalia","secondary school degree","69","0.143888782079865","0.113032154501891","0.17474540965784"
"Rarely","1995","North Rhine-Westphalia","college entrance qualification","54","0.139012775631806","0.106723782147027","0.171301769116585"
"Rarely","1995","North Rhine-Westphalia","Other degree","29","","",""
"Rarely","1995","North Rhine-Westphalia","no degree/no degree yet","24","","",""
"Rarely","1995","Hesse","lower secondary degree","64","0.178897869569537","0.140106632380282","0.217689106758792"
"Rarely","1995","Hesse","secondary school degree","37","0.308665991112303","0.239020486353937","0.378311495870669"
"Rarely","1995","Hesse","college entrance qualification","18","","",""
"Rarely","1995","Hesse","Other degree","17","","",""
"Rarely","1995","Hesse","no degree/no degree yet","10","","",""
"Rarely","1995","Rhineland-Palatinate,Saarland","lower secondary degree","90","0.264618809970109","0.220089698385885","0.309147921554332"
"Rarely","1995","Rhineland-Palatinate,Saarland","secondary school degree","19","","",""
"Rarely","1995","Rhineland-Palatinate,Saarland","college entrance qualification","7","","",""
"Rarely","1995","Rhineland-Palatinate,Saarland","Other degree","11","","",""
"Rarely","1995","Rhineland-Palatinate,Saarland","no degree/no degree yet","6","","",""
"Rarely","1995","Baden-Württemberg","lower secondary degree","154","0.244266747757307","0.213619529864865","0.274913965649749"
"Rarely","1995","Baden-Württemberg","secondary school degree","50","0.205925492442013","0.15872905470809","0.253121930175936"
"Rarely","1995","Baden-Württemberg","college entrance qualification","28","","",""
"Rarely","1995","Baden-Württemberg","Other degree","30","0.177305500732914","0.13123461847949","0.223376382986337"
"Rarely","1995","Baden-Württemberg","no degree/no degree yet","14","","",""
"Rarely","1995","Bavaria","lower secondary degree","175","0.247247516576296","0.216535696434436","0.277959336718156"
"Rarely","1995","Bavaria","secondary school degree","77","0.232896289652324","0.189051064005067","0.27674151529958"
"Rarely","1995","Bavaria","college entrance qualification","39","0.186169850912806","0.136718156676966","0.235621545148646"
"Rarely","1995","Bavaria","Other degree","15","","",""
"Rarely","1995","Bavaria","no degree/no degree yet","12","","",""
"Rarely","1995","Berlin","lower secondary degree","33","0.227025946353836","0.160648188101144","0.293403704606529"
"Rarely","1995","Berlin","secondary school degree","28","","",""
