"pli0080","year","education","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"Min 1x per month","1993","no degree/no degree yet","(Married) couple without C. ","","","",""
"Min 1x per month","1993","no degree/no degree yet","Single parent ","","","",""
"Min 1x per month","1993","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"Min 1x per month","1993","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"Min 1x per month","1993","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"Rarely","1993","lower secondary degree","1-pers.-HH","","","",""
"Rarely","1993","lower secondary degree","(Married) couple without C. ","","","",""
"Rarely","1993","lower secondary degree","Single parent ","","","",""
"Rarely","1993","lower secondary degree","Couple + C. LE 16 ","","","",""
"Rarely","1993","lower secondary degree","Couple + C. GT 16 ","","","",""
"Rarely","1993","lower secondary degree","Couple + C. LE and GT 16","","","",""
"Rarely","1993","secondary school degree","1-pers.-HH","","","",""
"Rarely","1993","secondary school degree","(Married) couple without C. ","","","",""
"Rarely","1993","secondary school degree","Single parent ","","","",""
"Rarely","1993","secondary school degree","Couple + C. LE 16 ","","","",""
"Rarely","1993","secondary school degree","Couple + C. GT 16 ","","","",""
"Rarely","1993","secondary school degree","Couple + C. LE and GT 16","","","",""
"Rarely","1993","college entrance qualification","1-pers.-HH","","","",""
"Rarely","1993","college entrance qualification","(Married) couple without C. ","","","",""
"Rarely","1993","college entrance qualification","Single parent ","","","",""
"Rarely","1993","college entrance qualification","Couple + C. LE 16 ","","","",""
"Rarely","1993","college entrance qualification","Couple + C. GT 16 ","","","",""
"Rarely","1993","college entrance qualification","Couple + C. LE and GT 16","","","",""
"Rarely","1993","Other degree","1-pers.-HH","","","",""
"Rarely","1993","Other degree","(Married) couple without C. ","","","",""
"Rarely","1993","Other degree","Single parent ","","","",""
"Rarely","1993","Other degree","Couple + C. LE 16 ","","","",""
"Rarely","1993","Other degree","Couple + C. GT 16 ","","","",""
"Rarely","1993","Other degree","Couple + C. LE and GT 16","","","",""
"Rarely","1993","no degree/no degree yet","1-pers.-HH","","","",""
"Rarely","1993","no degree/no degree yet","(Married) couple without C. ","","","",""
"Rarely","1993","no degree/no degree yet","Single parent ","","","",""
"Rarely","1993","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"Rarely","1993","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"Rarely","1993","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"Never","1993","lower secondary degree","1-pers.-HH","","","",""
"Never","1993","lower secondary degree","(Married) couple without C. ","","","",""
"Never","1993","lower secondary degree","Single parent ","","","",""
"Never","1993","lower secondary degree","Couple + C. LE 16 ","","","",""
"Never","1993","lower secondary degree","Couple + C. GT 16 ","","","",""
"Never","1993","lower secondary degree","Couple + C. LE and GT 16","","","",""
"Never","1993","secondary school degree","1-pers.-HH","","","",""
"Never","1993","secondary school degree","(Married) couple without C. ","","","",""
"Never","1993","secondary school degree","Single parent ","","","",""
"Never","1993","secondary school degree","Couple + C. LE 16 ","","","",""
"Never","1993","secondary school degree","Couple + C. GT 16 ","","","",""
"Never","1993","secondary school degree","Couple + C. LE and GT 16","","","",""
"Never","1993","college entrance qualification","1-pers.-HH","","","",""
"Never","1993","college entrance qualification","(Married) couple without C. ","","","",""
"Never","1993","college entrance qualification","Single parent ","","","",""
"Never","1993","college entrance qualification","Couple + C. LE 16 ","","","",""
"Never","1993","college entrance qualification","Couple + C. GT 16 ","","","",""
"Never","1993","college entrance qualification","Couple + C. LE and GT 16","","","",""
"Never","1993","Other degree","1-pers.-HH","","","",""
"Never","1993","Other degree","(Married) couple without C. ","","","",""
"Never","1993","Other degree","Single parent ","","","",""
"Never","1993","Other degree","Couple + C. LE 16 ","","","",""
"Never","1993","Other degree","Couple + C. GT 16 ","","","",""
"Never","1993","Other degree","Couple + C. LE and GT 16","","","",""
"Never","1993","no degree/no degree yet","1-pers.-HH","","","",""
"Never","1993","no degree/no degree yet","(Married) couple without C. ","","","",""
"Never","1993","no degree/no degree yet","Single parent ","","","",""
"Never","1993","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"Never","1993","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"Never","1993","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"Daily","1994","lower secondary degree","1-pers.-HH","","","",""
"Daily","1994","lower secondary degree","(Married) couple without C. ","","","",""
"Daily","1994","lower secondary degree","Single parent ","","","",""
"Daily","1994","lower secondary degree","Couple + C. LE 16 ","","","",""
"Daily","1994","lower secondary degree","Couple + C. GT 16 ","","","",""
"Daily","1994","lower secondary degree","Couple + C. LE and GT 16","","","",""
"Daily","1994","secondary school degree","1-pers.-HH","","","",""
"Daily","1994","secondary school degree","(Married) couple without C. ","","","",""
"Daily","1994","secondary school degree","Single parent ","","","",""
"Daily","1994","secondary school degree","Couple + C. LE 16 ","","","",""
"Daily","1994","secondary school degree","Couple + C. GT 16 ","","","",""
"Daily","1994","secondary school degree","Couple + C. LE and GT 16","","","",""
"Daily","1994","college entrance qualification","1-pers.-HH","","","",""
"Daily","1994","college entrance qualification","(Married) couple without C. ","","","",""
"Daily","1994","college entrance qualification","Single parent ","","","",""
"Daily","1994","college entrance qualification","Couple + C. LE 16 ","","","",""
"Daily","1994","college entrance qualification","Couple + C. GT 16 ","","","",""
"Daily","1994","college entrance qualification","Couple + C. LE and GT 16","","","",""
"Daily","1994","Other degree","1-pers.-HH","","","",""
"Daily","1994","Other degree","(Married) couple without C. ","","","",""
"Daily","1994","Other degree","Single parent ","","","",""
"Daily","1994","Other degree","Couple + C. LE 16 ","","","",""
"Daily","1994","Other degree","Couple + C. GT 16 ","","","",""
"Daily","1994","Other degree","Couple + C. LE and GT 16","","","",""
"Daily","1994","no degree/no degree yet","1-pers.-HH","","","",""
"Daily","1994","no degree/no degree yet","(Married) couple without C. ","","","",""
"Daily","1994","no degree/no degree yet","Single parent ","","","",""
"Daily","1994","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"Daily","1994","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"Daily","1994","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"Min 1x per week","1994","lower secondary degree","1-pers.-HH","","","",""
"Min 1x per week","1994","lower secondary degree","(Married) couple without C. ","","","",""
"Min 1x per week","1994","lower secondary degree","Single parent ","","","",""
"Min 1x per week","1994","lower secondary degree","Couple + C. LE 16 ","","","",""
"Min 1x per week","1994","lower secondary degree","Couple + C. GT 16 ","","","",""
"Min 1x per week","1994","lower secondary degree","Couple + C. LE and GT 16","","","",""
"Min 1x per week","1994","secondary school degree","1-pers.-HH","","","",""
"Min 1x per week","1994","secondary school degree","(Married) couple without C. ","","","",""
"Min 1x per week","1994","secondary school degree","Single parent ","","","",""
"Min 1x per week","1994","secondary school degree","Couple + C. LE 16 ","","","",""
"Min 1x per week","1994","secondary school degree","Couple + C. GT 16 ","","","",""
"Min 1x per week","1994","secondary school degree","Couple + C. LE and GT 16","","","",""
"Min 1x per week","1994","college entrance qualification","1-pers.-HH","","","",""
"Min 1x per week","1994","college entrance qualification","(Married) couple without C. ","","","",""
"Min 1x per week","1994","college entrance qualification","Single parent ","","","",""
"Min 1x per week","1994","college entrance qualification","Couple + C. LE 16 ","","","",""
"Min 1x per week","1994","college entrance qualification","Couple + C. GT 16 ","","","",""
"Min 1x per week","1994","college entrance qualification","Couple + C. LE and GT 16","","","",""
"Min 1x per week","1994","Other degree","1-pers.-HH","","","",""
"Min 1x per week","1994","Other degree","(Married) couple without C. ","","","",""
"Min 1x per week","1994","Other degree","Single parent ","","","",""
"Min 1x per week","1994","Other degree","Couple + C. LE 16 ","","","",""
"Min 1x per week","1994","Other degree","Couple + C. GT 16 ","","","",""
"Min 1x per week","1994","Other degree","Couple + C. LE and GT 16","","","",""
"Min 1x per week","1994","no degree/no degree yet","1-pers.-HH","","","",""
"Min 1x per week","1994","no degree/no degree yet","(Married) couple without C. ","","","",""
"Min 1x per week","1994","no degree/no degree yet","Single parent ","","","",""
"Min 1x per week","1994","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"Min 1x per week","1994","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"Min 1x per week","1994","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"Min 1x per month","1994","lower secondary degree","1-pers.-HH","","","",""
"Min 1x per month","1994","lower secondary degree","(Married) couple without C. ","","","",""
"Min 1x per month","1994","lower secondary degree","Single parent ","","","",""
"Min 1x per month","1994","lower secondary degree","Couple + C. LE 16 ","","","",""
"Min 1x per month","1994","lower secondary degree","Couple + C. GT 16 ","","","",""
"Min 1x per month","1994","lower secondary degree","Couple + C. LE and GT 16","","","",""
"Min 1x per month","1994","secondary school degree","1-pers.-HH","","","",""
"Min 1x per month","1994","secondary school degree","(Married) couple without C. ","","","",""
"Min 1x per month","1994","secondary school degree","Single parent ","","","",""
"Min 1x per month","1994","secondary school degree","Couple + C. LE 16 ","","","",""
"Min 1x per month","1994","secondary school degree","Couple + C. GT 16 ","","","",""
"Min 1x per month","1994","secondary school degree","Couple + C. LE and GT 16","","","",""
"Min 1x per month","1994","college entrance qualification","1-pers.-HH","","","",""
"Min 1x per month","1994","college entrance qualification","(Married) couple without C. ","","","",""
"Min 1x per month","1994","college entrance qualification","Single parent ","","","",""
"Min 1x per month","1994","college entrance qualification","Couple + C. LE 16 ","","","",""
"Min 1x per month","1994","college entrance qualification","Couple + C. GT 16 ","","","",""
"Min 1x per month","1994","college entrance qualification","Couple + C. LE and GT 16","","","",""
"Min 1x per month","1994","Other degree","1-pers.-HH","","","",""
"Min 1x per month","1994","Other degree","(Married) couple without C. ","","","",""
"Min 1x per month","1994","Other degree","Single parent ","","","",""
"Min 1x per month","1994","Other degree","Couple + C. LE 16 ","","","",""
"Min 1x per month","1994","Other degree","Couple + C. GT 16 ","","","",""
"Min 1x per month","1994","Other degree","Couple + C. LE and GT 16","","","",""
"Min 1x per month","1994","no degree/no degree yet","1-pers.-HH","","","",""
"Min 1x per month","1994","no degree/no degree yet","(Married) couple without C. ","","","",""
"Min 1x per month","1994","no degree/no degree yet","Single parent ","","","",""
"Min 1x per month","1994","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"Min 1x per month","1994","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"Min 1x per month","1994","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"Rarely","1994","lower secondary degree","1-pers.-HH","","","",""
"Rarely","1994","lower secondary degree","(Married) couple without C. ","","","",""
"Rarely","1994","lower secondary degree","Single parent ","","","",""
"Rarely","1994","lower secondary degree","Couple + C. LE 16 ","","","",""
"Rarely","1994","lower secondary degree","Couple + C. GT 16 ","","","",""
"Rarely","1994","lower secondary degree","Couple + C. LE and GT 16","","","",""
"Rarely","1994","secondary school degree","1-pers.-HH","","","",""
"Rarely","1994","secondary school degree","(Married) couple without C. ","","","",""
"Rarely","1994","secondary school degree","Single parent ","","","",""
"Rarely","1994","secondary school degree","Couple + C. LE 16 ","","","",""
"Rarely","1994","secondary school degree","Couple + C. GT 16 ","","","",""
"Rarely","1994","secondary school degree","Couple + C. LE and GT 16","","","",""
"Rarely","1994","college entrance qualification","1-pers.-HH","","","",""
"Rarely","1994","college entrance qualification","(Married) couple without C. ","","","",""
"Rarely","1994","college entrance qualification","Single parent ","","","",""
"Rarely","1994","college entrance qualification","Couple + C. LE 16 ","","","",""
"Rarely","1994","college entrance qualification","Couple + C. GT 16 ","","","",""
"Rarely","1994","college entrance qualification","Couple + C. LE and GT 16","","","",""
"Rarely","1994","Other degree","1-pers.-HH","","","",""
"Rarely","1994","Other degree","(Married) couple without C. ","","","",""
"Rarely","1994","Other degree","Single parent ","","","",""
"Rarely","1994","Other degree","Couple + C. LE 16 ","","","",""
"Rarely","1994","Other degree","Couple + C. GT 16 ","","","",""
"Rarely","1994","Other degree","Couple + C. LE and GT 16","","","",""
"Rarely","1994","no degree/no degree yet","1-pers.-HH","","","",""
"Rarely","1994","no degree/no degree yet","(Married) couple without C. ","","","",""
"Rarely","1994","no degree/no degree yet","Single parent ","","","",""
"Rarely","1994","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"Rarely","1994","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"Rarely","1994","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"Never","1994","lower secondary degree","1-pers.-HH","","","",""
"Never","1994","lower secondary degree","(Married) couple without C. ","","","",""
"Never","1994","lower secondary degree","Single parent ","","","",""
"Never","1994","lower secondary degree","Couple + C. LE 16 ","","","",""
"Never","1994","lower secondary degree","Couple + C. GT 16 ","","","",""
"Never","1994","lower secondary degree","Couple + C. LE and GT 16","","","",""
"Never","1994","secondary school degree","1-pers.-HH","","","",""
"Never","1994","secondary school degree","(Married) couple without C. ","","","",""
"Never","1994","secondary school degree","Single parent ","","","",""
"Never","1994","secondary school degree","Couple + C. LE 16 ","","","",""
"Never","1994","secondary school degree","Couple + C. GT 16 ","","","",""
"Never","1994","secondary school degree","Couple + C. LE and GT 16","","","",""
"Never","1994","college entrance qualification","1-pers.-HH","","","",""
"Never","1994","college entrance qualification","(Married) couple without C. ","","","",""
"Never","1994","college entrance qualification","Single parent ","","","",""
"Never","1994","college entrance qualification","Couple + C. LE 16 ","","","",""
"Never","1994","college entrance qualification","Couple + C. GT 16 ","","","",""
"Never","1994","college entrance qualification","Couple + C. LE and GT 16","","","",""
"Never","1994","Other degree","1-pers.-HH","","","",""
"Never","1994","Other degree","(Married) couple without C. ","","","",""
"Never","1994","Other degree","Single parent ","","","",""
"Never","1994","Other degree","Couple + C. LE 16 ","","","",""
"Never","1994","Other degree","Couple + C. GT 16 ","","","",""
"Never","1994","Other degree","Couple + C. LE and GT 16","","","",""
"Never","1994","no degree/no degree yet","1-pers.-HH","","","",""
"Never","1994","no degree/no degree yet","(Married) couple without C. ","","","",""
"Never","1994","no degree/no degree yet","Single parent ","","","",""
"Never","1994","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"Never","1994","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"Never","1994","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"Daily","1995","lower secondary degree","1-pers.-HH","70","0.0923524145257782","0.0715624996941323","0.113142329357424"
"Daily","1995","lower secondary degree","(Married) couple without C. ","53","0.025824377582271","0.0185947954527007","0.0330539597118414"
"Daily","1995","lower secondary degree","Single parent ","26","","",""
"Daily","1995","lower secondary degree","Couple + C. LE 16 ","52","0.0382654711684357","0.0261992963557901","0.0503316459810813"
"Daily","1995","lower secondary degree","Couple + C. GT 16 ","54","0.0483634817488899","0.0345754921921777","0.062151471305602"
"Daily","1995","lower secondary degree","Couple + C. LE and GT 16","33","0.0798836113940068","0.0499442148580985","0.109823007929915"
"Daily","1995","secondary school degree","1-pers.-HH","29","","",""
"Daily","1995","secondary school degree","(Married) couple without C. ","19","","",""
"Daily","1995","secondary school degree","Single parent ","18","","",""
"Daily","1995","secondary school degree","Couple + C. LE 16 ","31","0.0296007396275459","0.0197580738369373","0.0394434054181546"
"Daily","1995","secondary school degree","Couple + C. GT 16 ","47","0.0695288294716308","0.0494429128872981","0.0896147460559635"
"Daily","1995","secondary school degree","Couple + C. LE and GT 16","36","0.0978332129703086","0.0667973850751027","0.128869040865514"
"Daily","1995","college entrance qualification","1-pers.-HH","15","","",""
"Daily","1995","college entrance qualification","(Married) couple without C. ","11","","",""
"Daily","1995","college entrance qualification","Single parent ","11","","",""
"Daily","1995","college entrance qualification","Couple + C. LE 16 ","12","","",""
"Daily","1995","college entrance qualification","Couple + C. GT 16 ","32","0.118114023921836","0.0845409686549674","0.151687079188705"
"Daily","1995","college entrance qualification","Couple + C. LE and GT 16","17","","",""
"Daily","1995","Other degree","1-pers.-HH","16","","",""
"Daily","1995","Other degree","(Married) couple without C. ","13","","",""
"Daily","1995","Other degree","Single parent ","5","","",""
"Daily","1995","Other degree","Couple + C. LE 16 ","14","","",""
"Daily","1995","Other degree","Couple + C. GT 16 ","21","","",""
"Daily","1995","Other degree","Couple + C. LE and GT 16","25","","",""
"Daily","1995","no degree/no degree yet","1-pers.-HH","5","","",""
"Daily","1995","no degree/no degree yet","(Married) couple without C. ","5","","",""
"Daily","1995","no degree/no degree yet","Single parent ","16","","",""
"Daily","1995","no degree/no degree yet","Couple + C. LE 16 ","11","","",""
"Daily","1995","no degree/no degree yet","Couple + C. GT 16 ","35","0.147592068980092","0.105362300844248","0.189821837115936"
"Daily","1995","no degree/no degree yet","Couple + C. LE and GT 16","53","0.232874351544558","0.176895998786257","0.288852704302859"
"Min 1x per week","1995","lower secondary degree","1-pers.-HH","314","0.394749944590599","0.359650648049137","0.42984924113206"
"Min 1x per week","1995","lower secondary degree","(Married) couple without C. ","614","0.321148615053616","0.299866243725585","0.342430986381647"
"Min 1x per week","1995","lower secondary degree","Single parent ","104","0.403433890515081","0.343455196184782","0.463412584845379"
"Min 1x per week","1995","lower secondary degree","Couple + C. LE 16 ","388","0.3390114202759","0.309237047713724","0.368785792838077"
"Min 1x per week","1995","lower secondary degree","Couple + C. GT 16 ","320","0.328715418638041","0.298524940546151","0.358905896729931"
"Min 1x per week","1995","lower secondary degree","Couple + C. LE and GT 16","124","0.417470790366346","0.363012410786293","0.4719291699464"
"Min 1x per week","1995","secondary school degree","1-pers.-HH","206","0.539229453599528","0.486783436561139","0.591675470637916"
"Min 1x per week","1995","secondary school degree","(Married) couple without C. ","307","0.358635965279956","0.324650235910206","0.392621694649706"
"Min 1x per week","1995","secondary school degree","Single parent ","79","0.490161450470785","0.41318170071794","0.567141200223629"
"Min 1x per week","1995","secondary school degree","Couple + C. LE 16 ","374","0.337157083993172","0.309702954163661","0.364611213822683"
"Min 1x per week","1995","secondary school degree","Couple + C. GT 16 ","235","0.392229043159397","0.353672545195794","0.430785541123001"
"Min 1x per week","1995","secondary school degree","Couple + C. LE and GT 16","121","0.369338711614423","0.318920520394342","0.419756902834504"
"Min 1x per week","1995","college entrance qualification","1-pers.-HH","128","0.599947640520518","0.535210748769367","0.664684532271668"
"Min 1x per week","1995","college entrance qualification","(Married) couple without C. ","207","0.392095423292501","0.348690044615484","0.435500801969517"
"Min 1x per week","1995","college entrance qualification","Single parent ","38","0.49547544308524","0.384518875912311","0.60643201025817"
"Min 1x per week","1995","college entrance qualification","Couple + C. LE 16 ","206","0.430593986285126","0.387577572139458","0.473610400430794"
"Min 1x per week","1995","college entrance qualification","Couple + C. GT 16 ","165","0.437349234737956","0.385747113247558","0.488951356228354"
"Min 1x per week","1995","college entrance qualification","Couple + C. LE and GT 16","56","0.38796775085139","0.309986997167519","0.465948504535261"
"Min 1x per week","1995","Other degree","1-pers.-HH","38","0.536183890519342","0.424066988225677","0.648300792813006"
"Min 1x per week","1995","Other degree","(Married) couple without C. ","99","0.45104353736498","0.384989703833761","0.517097370896198"
"Min 1x per week","1995","Other degree","Single parent ","22","","",""
"Min 1x per week","1995","Other degree","Couple + C. LE 16 ","208","0.576171952485628","0.523567906910455","0.628775998060801"
"Min 1x per week","1995","Other degree","Couple + C. GT 16 ","122","0.476494564922605","0.413955033648675","0.539034096196535"
"Min 1x per week","1995","Other degree","Couple + C. LE and GT 16","82","0.451050187384202","0.374894047769724","0.527206326998681"
"Min 1x per week","1995","no degree/no degree yet","1-pers.-HH","17","","",""
"Min 1x per week","1995","no degree/no degree yet","(Married) couple without C. ","45","0.450679572869864","0.349007661312151","0.552351484427578"
"Min 1x per week","1995","no degree/no degree yet","Single parent ","27","","",""
"Min 1x per week","1995","no degree/no degree yet","Couple + C. LE 16 ","63","0.506314705188323","0.412456940210832","0.600172470165814"
"Min 1x per week","1995","no degree/no degree yet","Couple + C. GT 16 ","152","0.553790846822749","0.494606675701467","0.612975017944031"
"Min 1x per week","1995","no degree/no degree yet","Couple + C. LE and GT 16","101","0.503042800152023","0.436822980162548","0.569262620141498"
"Min 1x per month","1995","lower secondary degree","1-pers.-HH","182","0.244967658246244","0.214085538157258","0.275849778335231"
"Min 1x per month","1995","lower secondary degree","(Married) couple without C. ","597","0.330622947474176","0.309180145147476","0.352065749800875"
"Min 1x per month","1995","lower secondary degree","Single parent ","68","0.278513516225255","0.223708694768813","0.333318337681696"
"Min 1x per month","1995","lower secondary degree","Couple + C. LE 16 ","344","0.404124696702384","0.373259157736815","0.434990235667952"
"Min 1x per month","1995","lower secondary degree","Couple + C. GT 16 ","293","0.315607583393413","0.28573774134768","0.345477425439145"
"Min 1x per month","1995","lower secondary degree","Couple + C. LE and GT 16","82","0.259193381083409","0.210803205873429","0.307583556293388"
"Min 1x per month","1995","secondary school degree","1-pers.-HH","56","0.189284048661719","0.148067205943001","0.230500891380437"
"Min 1x per month","1995","secondary school degree","(Married) couple without C. ","256","0.356480683410346","0.322540345005828","0.390421021814864"
"Min 1x per month","1995","secondary school degree","Single parent ","35","0.224863186153424","0.160573849377646","0.289152522929203"
"Min 1x per month","1995","secondary school degree","Couple + C. LE 16 ","437","0.394618581516596","0.366233539732089","0.423003623301103"
"Min 1x per month","1995","secondary school degree","Couple + C. GT 16 ","178","0.269806012543155","0.234754830129381","0.304857194956929"
"Min 1x per month","1995","secondary school degree","Couple + C. LE and GT 16","96","0.278743622030218","0.231902848104152","0.325584395956284"
"Min 1x per month","1995","college entrance qualification","1-pers.-HH","44","0.194707487477849","0.142383009108543","0.247031965847156"
"Min 1x per month","1995","college entrance qualification","(Married) couple without C. ","179","0.372985490641425","0.32999081067046","0.41598017061239"
"Min 1x per month","1995","college entrance qualification","Single parent ","16","","",""
"Min 1x per month","1995","college entrance qualification","Couple + C. LE 16 ","198","0.383573245565634","0.341330309739408","0.425816181391861"
"Min 1x per month","1995","college entrance qualification","Couple + C. GT 16 ","100","0.285661395234846","0.238670712866102","0.33265207760359"
"Min 1x per month","1995","college entrance qualification","Couple + C. LE and GT 16","43","0.283175932236394","0.21107565739272","0.355276207080067"
"Min 1x per month","1995","Other degree","1-pers.-HH","14","","",""
"Min 1x per month","1995","Other degree","(Married) couple without C. ","55","0.248426319754727","0.191066942379163","0.305785697130292"
"Min 1x per month","1995","Other degree","Single parent ","4","","",""
"Min 1x per month","1995","Other degree","Couple + C. LE 16 ","81","0.28145552012778","0.233583698243357","0.329327342012202"
"Min 1x per month","1995","Other degree","Couple + C. GT 16 ","74","0.309267632232346","0.251393140854643","0.36714212361005"
"Min 1x per month","1995","Other degree","Couple + C. LE and GT 16","35","0.204559800039039","0.142823573619869","0.266296026458209"
"Min 1x per month","1995","no degree/no degree yet","1-pers.-HH","9","","",""
"Min 1x per month","1995","no degree/no degree yet","(Married) couple without C. ","20","","",""
"Min 1x per month","1995","no degree/no degree yet","Single parent ","7","","",""
"Min 1x per month","1995","no degree/no degree yet","Couple + C. LE 16 ","27","","",""
"Min 1x per month","1995","no degree/no degree yet","Couple + C. GT 16 ","46","0.149723441068288","0.107243055622674","0.192203826513902"
"Min 1x per month","1995","no degree/no degree yet","Couple + C. LE and GT 16","44","0.164632578363802","0.115516612294382","0.213748544433222"
"Rarely","1995","lower secondary degree","1-pers.-HH","130","0.189990540960517","0.161820920894499","0.218160161026534"
"Rarely","1995","lower secondary degree","(Married) couple without C. ","501","0.272667151005158","0.252368711728466","0.292965590281851"
"Rarely","1995","lower secondary degree","Single parent ","48","0.188073491111785","0.140298162492373","0.235848819731197"
"Rarely","1995","lower secondary degree","Couple + C. LE 16 ","168","0.195960407888248","0.170993695360038","0.220927120416458"
"Rarely","1995","lower secondary degree","Couple + C. GT 16 ","233","0.271510789744093","0.242927532024861","0.300094047463325"
"Rarely","1995","lower secondary degree","Couple + C. LE and GT 16","67","0.220750846691276","0.174949086066272","0.266552607316279"
"Rarely","1995","secondary school degree","1-pers.-HH","42","0.162224765542641","0.123436023948559","0.201013507136723"
"Rarely","1995","secondary school degree","(Married) couple without C. ","171","0.239986985338834","0.209723305545475","0.270250665132194"
"Rarely","1995","secondary school degree","Single parent ","27","","",""
"Rarely","1995","secondary school degree","Couple + C. LE 16 ","282","0.222551082772936","0.198394415566902","0.246707749978969"
"Rarely","1995","secondary school degree","Couple + C. GT 16 ","145","0.250523298501651","0.216304806696541","0.284741790306761"
"Rarely","1995","secondary school degree","Couple + C. LE and GT 16","92","0.236965860104051","0.1925445221915","0.281387198016603"
"Rarely","1995","college entrance qualification","1-pers.-HH","26","","",""
"Rarely","1995","college entrance qualification","(Married) couple without C. ","81","0.18957317482609","0.154725379929631","0.224420969722549"
"Rarely","1995","college entrance qualification","Single parent ","13","","",""
"Rarely","1995","college entrance qualification","Couple + C. LE 16 ","92","0.156718956318417","0.125137210478058","0.188300702158775"
"Rarely","1995","college entrance qualification","Couple + C. GT 16 ","55","0.150562284583229","0.113361013203392","0.187763555963066"
"Rarely","1995","college entrance qualification","Couple + C. LE and GT 16","34","0.210040051966983","0.144853793199237","0.275226310734728"
"Rarely","1995","Other degree","1-pers.-HH","6","","",""
"Rarely","1995","Other degree","(Married) couple without C. ","38","0.171089807422514","0.121099517796753","0.221080097048275"
"Rarely","1995","Other degree","Single parent ","8","","",""
"Rarely","1995","Other degree","Couple + C. LE 16 ","25","","",""
"Rarely","1995","Other degree","Couple + C. GT 16 ","20","","",""
"Rarely","1995","Other degree","Couple + C. LE and GT 16","22","","",""
"Rarely","1995","no degree/no degree yet","1-pers.-HH","8","","",""
"Rarely","1995","no degree/no degree yet","(Married) couple without C. ","18","","",""
"Rarely","1995","no degree/no degree yet","Single parent ","4","","",""
"Rarely","1995","no degree/no degree yet","Couple + C. LE 16 ","6","","",""
"Rarely","1995","no degree/no degree yet","Couple + C. GT 16 ","29","","",""
"Rarely","1995","no degree/no degree yet","Couple + C. LE and GT 16","18","","",""
"Never","1995","lower secondary degree","1-pers.-HH","49","0.0779394416768623","0.0586895485612819","0.0971893347924428"
"Never","1995","lower secondary degree","(Married) couple without C. ","84","0.0497369088847793","0.0398276548673262","0.0596461629022323"
"Never","1995","lower secondary degree","Single parent ","11","","",""
"Never","1995","lower secondary degree","Couple + C. LE 16 ","19","","",""
"Never","1995","lower secondary degree","Couple + C. GT 16 ","30","0.0358027264755634","0.0238615362555296","0.0477439166955973"
"Never","1995","lower secondary degree","Couple + C. LE and GT 16","9","","",""
"Never","1995","secondary school degree","1-pers.-HH","14","","",""
"Never","1995","secondary school degree","(Married) couple without C. ","12","","",""
"Never","1995","secondary school degree","Single parent ","3","","",""
"Never","1995","secondary school degree","Couple + C. LE 16 ","15","","",""
"Never","1995","secondary school degree","Couple + C. GT 16 ","11","","",""
"Never","1995","secondary school degree","Couple + C. LE and GT 16","7","","",""
"Never","1995","college entrance qualification","1-pers.-HH","7","","",""
"Never","1995","college entrance qualification","(Married) couple without C. ","8","","",""
"Never","1995","college entrance qualification","Single parent ","","","",""
"Never","1995","college entrance qualification","Couple + C. LE 16 ","1","","",""
"Never","1995","college entrance qualification","Couple + C. GT 16 ","3","","",""
"Never","1995","college entrance qualification","Couple + C. LE and GT 16","","","",""
"Never","1995","Other degree","1-pers.-HH","2","","",""
"Never","1995","Other degree","(Married) couple without C. ","13","","",""
"Never","1995","Other degree","Single parent ","","","",""
"Never","1995","Other degree","Couple + C. LE 16 ","11","","",""
"Never","1995","Other degree","Couple + C. GT 16 ","8","","",""
"Never","1995","Other degree","Couple + C. LE and GT 16","","","",""
"Never","1995","no degree/no degree yet","1-pers.-HH","","","",""
"Never","1995","no degree/no degree yet","(Married) couple without C. ","4","","",""
"Never","1995","no degree/no degree yet","Single parent ","","","",""
"Never","1995","no degree/no degree yet","Couple + C. LE 16 ","2","","",""
"Never","1995","no degree/no degree yet","Couple + C. GT 16 ","9","","",""
"Never","1995","no degree/no degree yet","Couple + C. LE and GT 16","3","","",""
"Daily","1996","lower secondary degree","1-pers.-HH","","","",""
