"pli0080","year","education","pgisced97","n","percent","lower_confidence","upper_confidence"
"Min 1x per week","1996","secondary school degree","higher vocational","","","",""
"Min 1x per week","1996","secondary school degree","higher education","","","",""
"Min 1x per week","1996","college entrance qualification","in school","","","",""
"Min 1x per week","1996","college entrance qualification","inadequately","","","",""
"Min 1x per week","1996","college entrance qualification","general elemantary","","","",""
"Min 1x per week","1996","college entrance qualification","middle vocational","","","",""
"Min 1x per week","1996","college entrance qualification","vocational + Abi","","","",""
"Min 1x per week","1996","college entrance qualification","higher vocational","","","",""
"Min 1x per week","1996","college entrance qualification","higher education","","","",""
"Min 1x per week","1996","Other degree","in school","","","",""
"Min 1x per week","1996","Other degree","inadequately","","","",""
"Min 1x per week","1996","Other degree","general elemantary","","","",""
"Min 1x per week","1996","Other degree","middle vocational","","","",""
"Min 1x per week","1996","Other degree","vocational + Abi","","","",""
"Min 1x per week","1996","Other degree","higher vocational","","","",""
"Min 1x per week","1996","Other degree","higher education","","","",""
"Min 1x per week","1996","no degree/no degree yet","in school","","","",""
"Min 1x per week","1996","no degree/no degree yet","inadequately","","","",""
"Min 1x per week","1996","no degree/no degree yet","general elemantary","","","",""
"Min 1x per week","1996","no degree/no degree yet","middle vocational","","","",""
"Min 1x per week","1996","no degree/no degree yet","vocational + Abi","","","",""
"Min 1x per week","1996","no degree/no degree yet","higher vocational","","","",""
"Min 1x per week","1996","no degree/no degree yet","higher education","","","",""
"Min 1x per month","1996","lower secondary degree","in school","","","",""
"Min 1x per month","1996","lower secondary degree","inadequately","","","",""
"Min 1x per month","1996","lower secondary degree","general elemantary","","","",""
"Min 1x per month","1996","lower secondary degree","middle vocational","","","",""
"Min 1x per month","1996","lower secondary degree","vocational + Abi","","","",""
"Min 1x per month","1996","lower secondary degree","higher vocational","","","",""
"Min 1x per month","1996","lower secondary degree","higher education","","","",""
"Min 1x per month","1996","secondary school degree","in school","","","",""
"Min 1x per month","1996","secondary school degree","inadequately","","","",""
"Min 1x per month","1996","secondary school degree","general elemantary","","","",""
"Min 1x per month","1996","secondary school degree","middle vocational","","","",""
"Min 1x per month","1996","secondary school degree","vocational + Abi","","","",""
"Min 1x per month","1996","secondary school degree","higher vocational","","","",""
"Min 1x per month","1996","secondary school degree","higher education","","","",""
"Min 1x per month","1996","college entrance qualification","in school","","","",""
"Min 1x per month","1996","college entrance qualification","inadequately","","","",""
"Min 1x per month","1996","college entrance qualification","general elemantary","","","",""
"Min 1x per month","1996","college entrance qualification","middle vocational","","","",""
"Min 1x per month","1996","college entrance qualification","vocational + Abi","","","",""
"Min 1x per month","1996","college entrance qualification","higher vocational","","","",""
"Min 1x per month","1996","college entrance qualification","higher education","","","",""
"Min 1x per month","1996","Other degree","in school","","","",""
"Min 1x per month","1996","Other degree","inadequately","","","",""
"Min 1x per month","1996","Other degree","general elemantary","","","",""
"Min 1x per month","1996","Other degree","middle vocational","","","",""
"Min 1x per month","1996","Other degree","vocational + Abi","","","",""
"Min 1x per month","1996","Other degree","higher vocational","","","",""
"Min 1x per month","1996","Other degree","higher education","","","",""
"Min 1x per month","1996","no degree/no degree yet","in school","","","",""
"Min 1x per month","1996","no degree/no degree yet","inadequately","","","",""
"Min 1x per month","1996","no degree/no degree yet","general elemantary","","","",""
"Min 1x per month","1996","no degree/no degree yet","middle vocational","","","",""
"Min 1x per month","1996","no degree/no degree yet","vocational + Abi","","","",""
"Min 1x per month","1996","no degree/no degree yet","higher vocational","","","",""
"Min 1x per month","1996","no degree/no degree yet","higher education","","","",""
"Rarely","1996","lower secondary degree","in school","","","",""
"Rarely","1996","lower secondary degree","inadequately","","","",""
"Rarely","1996","lower secondary degree","general elemantary","","","",""
"Rarely","1996","lower secondary degree","middle vocational","","","",""
"Rarely","1996","lower secondary degree","vocational + Abi","","","",""
"Rarely","1996","lower secondary degree","higher vocational","","","",""
"Rarely","1996","lower secondary degree","higher education","","","",""
"Rarely","1996","secondary school degree","in school","","","",""
"Rarely","1996","secondary school degree","inadequately","","","",""
"Rarely","1996","secondary school degree","general elemantary","","","",""
"Rarely","1996","secondary school degree","middle vocational","","","",""
"Rarely","1996","secondary school degree","vocational + Abi","","","",""
"Rarely","1996","secondary school degree","higher vocational","","","",""
"Rarely","1996","secondary school degree","higher education","","","",""
"Rarely","1996","college entrance qualification","in school","","","",""
"Rarely","1996","college entrance qualification","inadequately","","","",""
"Rarely","1996","college entrance qualification","general elemantary","","","",""
"Rarely","1996","college entrance qualification","middle vocational","","","",""
"Rarely","1996","college entrance qualification","vocational + Abi","","","",""
"Rarely","1996","college entrance qualification","higher vocational","","","",""
"Rarely","1996","college entrance qualification","higher education","","","",""
"Rarely","1996","Other degree","in school","","","",""
"Rarely","1996","Other degree","inadequately","","","",""
"Rarely","1996","Other degree","general elemantary","","","",""
"Rarely","1996","Other degree","middle vocational","","","",""
"Rarely","1996","Other degree","vocational + Abi","","","",""
"Rarely","1996","Other degree","higher vocational","","","",""
"Rarely","1996","Other degree","higher education","","","",""
"Rarely","1996","no degree/no degree yet","in school","","","",""
"Rarely","1996","no degree/no degree yet","inadequately","","","",""
"Rarely","1996","no degree/no degree yet","general elemantary","","","",""
"Rarely","1996","no degree/no degree yet","middle vocational","","","",""
"Rarely","1996","no degree/no degree yet","vocational + Abi","","","",""
"Rarely","1996","no degree/no degree yet","higher vocational","","","",""
"Rarely","1996","no degree/no degree yet","higher education","","","",""
"Never","1996","lower secondary degree","in school","","","",""
"Never","1996","lower secondary degree","inadequately","","","",""
"Never","1996","lower secondary degree","general elemantary","","","",""
"Never","1996","lower secondary degree","middle vocational","","","",""
"Never","1996","lower secondary degree","vocational + Abi","","","",""
"Never","1996","lower secondary degree","higher vocational","","","",""
"Never","1996","lower secondary degree","higher education","","","",""
"Never","1996","secondary school degree","in school","","","",""
"Never","1996","secondary school degree","inadequately","","","",""
"Never","1996","secondary school degree","general elemantary","","","",""
"Never","1996","secondary school degree","middle vocational","","","",""
"Never","1996","secondary school degree","vocational + Abi","","","",""
"Never","1996","secondary school degree","higher vocational","","","",""
"Never","1996","secondary school degree","higher education","","","",""
"Never","1996","college entrance qualification","in school","","","",""
"Never","1996","college entrance qualification","inadequately","","","",""
"Never","1996","college entrance qualification","general elemantary","","","",""
"Never","1996","college entrance qualification","middle vocational","","","",""
"Never","1996","college entrance qualification","vocational + Abi","","","",""
"Never","1996","college entrance qualification","higher vocational","","","",""
"Never","1996","college entrance qualification","higher education","","","",""
"Never","1996","Other degree","in school","","","",""
"Never","1996","Other degree","inadequately","","","",""
"Never","1996","Other degree","general elemantary","","","",""
"Never","1996","Other degree","middle vocational","","","",""
"Never","1996","Other degree","vocational + Abi","","","",""
"Never","1996","Other degree","higher vocational","","","",""
"Never","1996","Other degree","higher education","","","",""
"Never","1996","no degree/no degree yet","in school","","","",""
"Never","1996","no degree/no degree yet","inadequately","","","",""
"Never","1996","no degree/no degree yet","general elemantary","","","",""
"Never","1996","no degree/no degree yet","middle vocational","","","",""
"Never","1996","no degree/no degree yet","vocational + Abi","","","",""
"Never","1996","no degree/no degree yet","higher vocational","","","",""
"Never","1996","no degree/no degree yet","higher education","","","",""
"Daily","1997","lower secondary degree","in school","","","",""
"Daily","1997","lower secondary degree","inadequately","","","",""
"Daily","1997","lower secondary degree","general elemantary","","","",""
"Daily","1997","lower secondary degree","middle vocational","","","",""
"Daily","1997","lower secondary degree","vocational + Abi","","","",""
"Daily","1997","lower secondary degree","higher vocational","","","",""
"Daily","1997","lower secondary degree","higher education","","","",""
"Daily","1997","secondary school degree","in school","","","",""
"Daily","1997","secondary school degree","inadequately","","","",""
"Daily","1997","secondary school degree","general elemantary","","","",""
"Daily","1997","secondary school degree","middle vocational","","","",""
"Daily","1997","secondary school degree","vocational + Abi","","","",""
"Daily","1997","secondary school degree","higher vocational","","","",""
"Daily","1997","secondary school degree","higher education","","","",""
"Daily","1997","college entrance qualification","in school","","","",""
"Daily","1997","college entrance qualification","inadequately","","","",""
"Daily","1997","college entrance qualification","general elemantary","","","",""
"Daily","1997","college entrance qualification","middle vocational","","","",""
"Daily","1997","college entrance qualification","vocational + Abi","","","",""
"Daily","1997","college entrance qualification","higher vocational","","","",""
"Daily","1997","college entrance qualification","higher education","","","",""
"Daily","1997","Other degree","in school","","","",""
"Daily","1997","Other degree","inadequately","","","",""
"Daily","1997","Other degree","general elemantary","","","",""
"Daily","1997","Other degree","middle vocational","","","",""
"Daily","1997","Other degree","vocational + Abi","","","",""
"Daily","1997","Other degree","higher vocational","","","",""
"Daily","1997","Other degree","higher education","","","",""
"Daily","1997","no degree/no degree yet","in school","","","",""
"Daily","1997","no degree/no degree yet","inadequately","","","",""
"Daily","1997","no degree/no degree yet","general elemantary","","","",""
"Daily","1997","no degree/no degree yet","middle vocational","","","",""
"Daily","1997","no degree/no degree yet","vocational + Abi","","","",""
"Daily","1997","no degree/no degree yet","higher vocational","","","",""
"Daily","1997","no degree/no degree yet","higher education","","","",""
"Min 1x per week","1997","lower secondary degree","in school","","","",""
"Min 1x per week","1997","lower secondary degree","inadequately","","","",""
"Min 1x per week","1997","lower secondary degree","general elemantary","","","",""
"Min 1x per week","1997","lower secondary degree","middle vocational","","","",""
"Min 1x per week","1997","lower secondary degree","vocational + Abi","","","",""
"Min 1x per week","1997","lower secondary degree","higher vocational","","","",""
"Min 1x per week","1997","lower secondary degree","higher education","","","",""
"Min 1x per week","1997","secondary school degree","in school","","","",""
"Min 1x per week","1997","secondary school degree","inadequately","","","",""
"Min 1x per week","1997","secondary school degree","general elemantary","","","",""
"Min 1x per week","1997","secondary school degree","middle vocational","","","",""
"Min 1x per week","1997","secondary school degree","vocational + Abi","","","",""
"Min 1x per week","1997","secondary school degree","higher vocational","","","",""
"Min 1x per week","1997","secondary school degree","higher education","","","",""
"Min 1x per week","1997","college entrance qualification","in school","","","",""
"Min 1x per week","1997","college entrance qualification","inadequately","","","",""
"Min 1x per week","1997","college entrance qualification","general elemantary","","","",""
"Min 1x per week","1997","college entrance qualification","middle vocational","","","",""
"Min 1x per week","1997","college entrance qualification","vocational + Abi","","","",""
"Min 1x per week","1997","college entrance qualification","higher vocational","","","",""
"Min 1x per week","1997","college entrance qualification","higher education","","","",""
"Min 1x per week","1997","Other degree","in school","","","",""
"Min 1x per week","1997","Other degree","inadequately","","","",""
"Min 1x per week","1997","Other degree","general elemantary","","","",""
"Min 1x per week","1997","Other degree","middle vocational","","","",""
"Min 1x per week","1997","Other degree","vocational + Abi","","","",""
"Min 1x per week","1997","Other degree","higher vocational","","","",""
"Min 1x per week","1997","Other degree","higher education","","","",""
"Min 1x per week","1997","no degree/no degree yet","in school","","","",""
"Min 1x per week","1997","no degree/no degree yet","inadequately","","","",""
"Min 1x per week","1997","no degree/no degree yet","general elemantary","","","",""
"Min 1x per week","1997","no degree/no degree yet","middle vocational","","","",""
"Min 1x per week","1997","no degree/no degree yet","vocational + Abi","","","",""
"Min 1x per week","1997","no degree/no degree yet","higher vocational","","","",""
"Min 1x per week","1997","no degree/no degree yet","higher education","","","",""
"Min 1x per month","1997","lower secondary degree","in school","","","",""
"Min 1x per month","1997","lower secondary degree","inadequately","","","",""
"Min 1x per month","1997","lower secondary degree","general elemantary","","","",""
"Min 1x per month","1997","lower secondary degree","middle vocational","","","",""
"Min 1x per month","1997","lower secondary degree","vocational + Abi","","","",""
"Min 1x per month","1997","lower secondary degree","higher vocational","","","",""
"Min 1x per month","1997","lower secondary degree","higher education","","","",""
"Min 1x per month","1997","secondary school degree","in school","","","",""
"Min 1x per month","1997","secondary school degree","inadequately","","","",""
"Min 1x per month","1997","secondary school degree","general elemantary","","","",""
"Min 1x per month","1997","secondary school degree","middle vocational","","","",""
"Min 1x per month","1997","secondary school degree","vocational + Abi","","","",""
"Min 1x per month","1997","secondary school degree","higher vocational","","","",""
"Min 1x per month","1997","secondary school degree","higher education","","","",""
"Min 1x per month","1997","college entrance qualification","in school","","","",""
"Min 1x per month","1997","college entrance qualification","inadequately","","","",""
"Min 1x per month","1997","college entrance qualification","general elemantary","","","",""
"Min 1x per month","1997","college entrance qualification","middle vocational","","","",""
"Min 1x per month","1997","college entrance qualification","vocational + Abi","","","",""
"Min 1x per month","1997","college entrance qualification","higher vocational","","","",""
"Min 1x per month","1997","college entrance qualification","higher education","","","",""
"Min 1x per month","1997","Other degree","in school","","","",""
"Min 1x per month","1997","Other degree","inadequately","","","",""
"Min 1x per month","1997","Other degree","general elemantary","","","",""
"Min 1x per month","1997","Other degree","middle vocational","","","",""
"Min 1x per month","1997","Other degree","vocational + Abi","","","",""
"Min 1x per month","1997","Other degree","higher vocational","","","",""
"Min 1x per month","1997","Other degree","higher education","","","",""
"Min 1x per month","1997","no degree/no degree yet","in school","","","",""
"Min 1x per month","1997","no degree/no degree yet","inadequately","","","",""
"Min 1x per month","1997","no degree/no degree yet","general elemantary","","","",""
"Min 1x per month","1997","no degree/no degree yet","middle vocational","","","",""
"Min 1x per month","1997","no degree/no degree yet","vocational + Abi","","","",""
"Min 1x per month","1997","no degree/no degree yet","higher vocational","","","",""
"Min 1x per month","1997","no degree/no degree yet","higher education","","","",""
"Rarely","1997","lower secondary degree","in school","","","",""
"Rarely","1997","lower secondary degree","inadequately","","","",""
"Rarely","1997","lower secondary degree","general elemantary","","","",""
"Rarely","1997","lower secondary degree","middle vocational","","","",""
"Rarely","1997","lower secondary degree","vocational + Abi","","","",""
"Rarely","1997","lower secondary degree","higher vocational","","","",""
"Rarely","1997","lower secondary degree","higher education","","","",""
"Rarely","1997","secondary school degree","in school","","","",""
"Rarely","1997","secondary school degree","inadequately","","","",""
"Rarely","1997","secondary school degree","general elemantary","","","",""
"Rarely","1997","secondary school degree","middle vocational","","","",""
"Rarely","1997","secondary school degree","vocational + Abi","","","",""
"Rarely","1997","secondary school degree","higher vocational","","","",""
"Rarely","1997","secondary school degree","higher education","","","",""
"Rarely","1997","college entrance qualification","in school","","","",""
"Rarely","1997","college entrance qualification","inadequately","","","",""
"Rarely","1997","college entrance qualification","general elemantary","","","",""
"Rarely","1997","college entrance qualification","middle vocational","","","",""
"Rarely","1997","college entrance qualification","vocational + Abi","","","",""
"Rarely","1997","college entrance qualification","higher vocational","","","",""
"Rarely","1997","college entrance qualification","higher education","","","",""
"Rarely","1997","Other degree","in school","","","",""
"Rarely","1997","Other degree","inadequately","","","",""
"Rarely","1997","Other degree","general elemantary","","","",""
"Rarely","1997","Other degree","middle vocational","","","",""
"Rarely","1997","Other degree","vocational + Abi","","","",""
"Rarely","1997","Other degree","higher vocational","","","",""
"Rarely","1997","Other degree","higher education","","","",""
"Rarely","1997","no degree/no degree yet","in school","","","",""
"Rarely","1997","no degree/no degree yet","inadequately","","","",""
"Rarely","1997","no degree/no degree yet","general elemantary","","","",""
"Rarely","1997","no degree/no degree yet","middle vocational","","","",""
"Rarely","1997","no degree/no degree yet","vocational + Abi","","","",""
"Rarely","1997","no degree/no degree yet","higher vocational","","","",""
"Rarely","1997","no degree/no degree yet","higher education","","","",""
"Never","1997","lower secondary degree","in school","","","",""
"Never","1997","lower secondary degree","inadequately","","","",""
"Never","1997","lower secondary degree","general elemantary","","","",""
"Never","1997","lower secondary degree","middle vocational","","","",""
"Never","1997","lower secondary degree","vocational + Abi","","","",""
"Never","1997","lower secondary degree","higher vocational","","","",""
"Never","1997","lower secondary degree","higher education","","","",""
"Never","1997","secondary school degree","in school","","","",""
"Never","1997","secondary school degree","inadequately","","","",""
"Never","1997","secondary school degree","general elemantary","","","",""
"Never","1997","secondary school degree","middle vocational","","","",""
"Never","1997","secondary school degree","vocational + Abi","","","",""
"Never","1997","secondary school degree","higher vocational","","","",""
"Never","1997","secondary school degree","higher education","","","",""
"Never","1997","college entrance qualification","in school","","","",""
"Never","1997","college entrance qualification","inadequately","","","",""
"Never","1997","college entrance qualification","general elemantary","","","",""
"Never","1997","college entrance qualification","middle vocational","","","",""
"Never","1997","college entrance qualification","vocational + Abi","","","",""
"Never","1997","college entrance qualification","higher vocational","","","",""
"Never","1997","college entrance qualification","higher education","","","",""
"Never","1997","Other degree","in school","","","",""
"Never","1997","Other degree","inadequately","","","",""
"Never","1997","Other degree","general elemantary","","","",""
"Never","1997","Other degree","middle vocational","","","",""
"Never","1997","Other degree","vocational + Abi","","","",""
"Never","1997","Other degree","higher vocational","","","",""
"Never","1997","Other degree","higher education","","","",""
"Never","1997","no degree/no degree yet","in school","","","",""
"Never","1997","no degree/no degree yet","inadequately","","","",""
"Never","1997","no degree/no degree yet","general elemantary","","","",""
"Never","1997","no degree/no degree yet","middle vocational","","","",""
"Never","1997","no degree/no degree yet","vocational + Abi","","","",""
"Never","1997","no degree/no degree yet","higher vocational","","","",""
"Never","1997","no degree/no degree yet","higher education","","","",""
"Daily","1998","lower secondary degree","in school","","","",""
"Daily","1998","lower secondary degree","inadequately","","","",""
"Daily","1998","lower secondary degree","general elemantary","156","0.0783625201143303","0.0652719389523364","0.0914531012763242"
"Daily","1998","lower secondary degree","middle vocational","173","0.0459326203939395","0.0390857749725997","0.0527794658152793"
"Daily","1998","lower secondary degree","vocational + Abi","1","","",""
"Daily","1998","lower secondary degree","higher vocational","8","","",""
"Daily","1998","lower secondary degree","higher education","2","","",""
"Daily","1998","secondary school degree","in school","","","",""
"Daily","1998","secondary school degree","inadequately","","","",""
"Daily","1998","secondary school degree","general elemantary","86","0.112701316093084","0.0858801982065966","0.139522433979571"
"Daily","1998","secondary school degree","middle vocational","104","0.0426035439906584","0.0346324060177703","0.0505746819635464"
"Daily","1998","secondary school degree","vocational + Abi","","","",""
"Daily","1998","secondary school degree","higher vocational","4","","",""
"Daily","1998","secondary school degree","higher education","13","","",""
"Daily","1998","college entrance qualification","in school","","","",""
"Daily","1998","college entrance qualification","inadequately","","","",""
"Daily","1998","college entrance qualification","general elemantary","","","",""
"Daily","1998","college entrance qualification","middle vocational","61","0.135828374855025","0.102945080738635","0.168711668971415"
"Daily","1998","college entrance qualification","vocational + Abi","20","","",""
"Daily","1998","college entrance qualification","higher vocational","8","","",""
"Daily","1998","college entrance qualification","higher education","25","","",""
"Daily","1998","Other degree","in school","","","",""
"Daily","1998","Other degree","inadequately","9","","",""
"Daily","1998","Other degree","general elemantary","42","0.117481491841396","0.0857677756355883","0.149195208047204"
"Daily","1998","Other degree","middle vocational","27","","",""
"Daily","1998","Other degree","vocational + Abi","3","","",""
"Daily","1998","Other degree","higher vocational","","","",""
"Daily","1998","Other degree","higher education","4","","",""
"Daily","1998","no degree/no degree yet","in school","95","0.273502834236476","0.22540904466567","0.321596623807283"
"Daily","1998","no degree/no degree yet","inadequately","61","0.13750505799335","0.10412984451651","0.170880271470189"
"Daily","1998","no degree/no degree yet","general elemantary","","","",""
"Daily","1998","no degree/no degree yet","middle vocational","6","","",""
"Daily","1998","no degree/no degree yet","vocational + Abi","","","",""
"Daily","1998","no degree/no degree yet","higher vocational","","","",""
"Daily","1998","no degree/no degree yet","higher education","","","",""
"Min 1x per week","1998","lower secondary degree","in school","","","",""
"Min 1x per week","1998","lower secondary degree","inadequately","","","",""
"Min 1x per week","1998","lower secondary degree","general elemantary","678","0.39598165167996","0.372159155622035","0.419804147737885"
"Min 1x per week","1998","lower secondary degree","middle vocational","1368","0.368271937533625","0.352496195845099","0.384047679222152"
"Min 1x per week","1998","lower secondary degree","vocational + Abi","6","","",""
"Min 1x per week","1998","lower secondary degree","higher vocational","97","0.354473819764556","0.298937809857105","0.410009829672007"
"Min 1x per week","1998","lower secondary degree","higher education","43","0.348214568428566","0.264362642609661","0.43206649424747"
"Min 1x per week","1998","secondary school degree","in school","","","",""
"Min 1x per week","1998","secondary school degree","inadequately","","","",""
"Min 1x per week","1998","secondary school degree","general elemantary","260","0.48756782049827","0.445172963273482","0.529962677723058"
"Min 1x per week","1998","secondary school degree","middle vocational","977","0.411771649572113","0.392347019710898","0.431196279433327"
"Min 1x per week","1998","secondary school degree","vocational + Abi","2","","",""
"Min 1x per week","1998","secondary school degree","higher vocational","141","0.358105514059955","0.30871641176942","0.40749461635049"
"Min 1x per week","1998","secondary school degree","higher education","148","0.300390540056091","0.260368079500493","0.340413000611689"
"Min 1x per week","1998","college entrance qualification","in school","","","",""
"Min 1x per week","1998","college entrance qualification","inadequately","","","",""
"Min 1x per week","1998","college entrance qualification","general elemantary","","","",""
"Min 1x per week","1998","college entrance qualification","middle vocational","235","0.591072043868534","0.543884901887575","0.638259185849492"
"Min 1x per week","1998","college entrance qualification","vocational + Abi","205","0.568959524891643","0.520489234992833","0.617429814790453"
"Min 1x per week","1998","college entrance qualification","higher vocational","70","0.436987572699086","0.359645985338113","0.514329160060059"
"Min 1x per week","1998","college entrance qualification","higher education","478","0.40874567640004","0.38128363514306","0.43620771765702"
"Min 1x per week","1998","Other degree","in school","","","",""
"Min 1x per week","1998","Other degree","inadequately","11","","",""
"Min 1x per week","1998","Other degree","general elemantary","211","0.552503144253087","0.503529449602606","0.601476838903568"
"Min 1x per week","1998","Other degree","middle vocational","185","0.479319022880446","0.429287134813329","0.529350910947563"
"Min 1x per week","1998","Other degree","vocational + Abi","47","0.547211266158925","0.445497555421715","0.648924976896135"
"Min 1x per week","1998","Other degree","higher vocational","3","","",""
"Min 1x per week","1998","Other degree","higher education","41","0.416812816191263","0.312611457175367","0.521014175207158"
"Min 1x per week","1998","no degree/no degree yet","in school","185","0.567892042880894","0.514445435262268","0.621338650499519"
"Min 1x per week","1998","no degree/no degree yet","inadequately","205","0.452548210466592","0.404309931713944","0.50078648921924"
"Min 1x per week","1998","no degree/no degree yet","general elemantary","","","",""
"Min 1x per week","1998","no degree/no degree yet","middle vocational","37","0.580769372043674","0.463489903586428","0.69804884050092"
"Min 1x per week","1998","no degree/no degree yet","vocational + Abi","","","",""
"Min 1x per week","1998","no degree/no degree yet","higher vocational","","","",""
"Min 1x per week","1998","no degree/no degree yet","higher education","1","","",""
"Min 1x per month","1998","lower secondary degree","in school","","","",""
"Min 1x per month","1998","lower secondary degree","inadequately","","","",""
"Min 1x per month","1998","lower secondary degree","general elemantary","385","0.254903498816512","0.233675022334167","0.276131975298857"
"Min 1x per month","1998","lower secondary degree","middle vocational","1084","0.288868710187113","0.274044705841638","0.303692714532587"
"Min 1x per month","1998","lower secondary degree","vocational + Abi","3","","",""
"Min 1x per month","1998","lower secondary degree","higher vocational","97","0.327030366379101","0.272565375469919","0.381495357288283"
"Min 1x per month","1998","lower secondary degree","higher education","34","0.246402710259082","0.170557239265774","0.322248181252391"
"Min 1x per month","1998","secondary school degree","in school","","","",""
"Min 1x per month","1998","secondary school degree","inadequately","","","",""
"Min 1x per month","1998","secondary school degree","general elemantary","116","0.236445144513285","0.20040696998947","0.272483319037101"
"Min 1x per month","1998","secondary school degree","middle vocational","842","0.333600113468133","0.31499072477943","0.352209502156836"
"Min 1x per month","1998","secondary school degree","vocational + Abi","3","","",""
"Min 1x per month","1998","secondary school degree","higher vocational","124","0.35814881245718","0.308758390325238","0.407539234589121"
"Min 1x per month","1998","secondary school degree","higher education","194","0.385881007908353","0.343381315276086","0.428380700540621"
"Min 1x per month","1998","college entrance qualification","in school","","","",""
"Min 1x per month","1998","college entrance qualification","inadequately","","","",""
"Min 1x per month","1998","college entrance qualification","general elemantary","","","",""
"Min 1x per month","1998","college entrance qualification","middle vocational","87","0.169362686829499","0.133363337674586","0.205362035984413"
"Min 1x per month","1998","college entrance qualification","vocational + Abi","119","0.258344411043943","0.215501736287454","0.301187085800431"
"Min 1x per month","1998","college entrance qualification","higher vocational","47","0.249724049463022","0.182230814450598","0.317217284475446"
"Min 1x per month","1998","college entrance qualification","higher education","474","0.367679710736366","0.34074437111424","0.394615050358491"
"Min 1x per month","1998","Other degree","in school","","","",""
"Min 1x per month","1998","Other degree","inadequately","7","","",""
"Min 1x per month","1998","Other degree","general elemantary","91","0.191124927885283","0.152399173102866","0.2298506826677"
"Min 1x per month","1998","Other degree","middle vocational","101","0.256933447387302","0.213173893833667","0.300693000940936"
"Min 1x per month","1998","Other degree","vocational + Abi","28","","",""
"Min 1x per month","1998","Other degree","higher vocational","2","","",""
"Min 1x per month","1998","Other degree","higher education","26","","",""
"Min 1x per month","1998","no degree/no degree yet","in school","30","0.0824225825679154","0.0527513499420457","0.112093815193785"
"Min 1x per month","1998","no degree/no degree yet","inadequately","82","0.212319779637383","0.172686808193316","0.251952751081451"
"Min 1x per month","1998","no degree/no degree yet","general elemantary","","","",""
"Min 1x per month","1998","no degree/no degree yet","middle vocational","13","","",""
"Min 1x per month","1998","no degree/no degree yet","vocational + Abi","","","",""
"Min 1x per month","1998","no degree/no degree yet","higher vocational","","","",""
"Min 1x per month","1998","no degree/no degree yet","higher education","","","",""
"Rarely","1998","lower secondary degree","in school","","","",""
"Rarely","1998","lower secondary degree","inadequately","","","",""
"Rarely","1998","lower secondary degree","general elemantary","339","0.230463622558126","0.209950090899737","0.250977154216516"
"Rarely","1998","lower secondary degree","middle vocational","870","0.264088770517721","0.249670005280717","0.278507535754725"
"Rarely","1998","lower secondary degree","vocational + Abi","1","","",""
"Rarely","1998","lower secondary degree","higher vocational","77","0.255047374599363","0.20444156033143","0.305653188867296"
"Rarely","1998","lower secondary degree","higher education","40","0.352984180255685","0.26886939913775","0.43709896137362"
"Rarely","1998","secondary school degree","in school","","","",""
"Rarely","1998","secondary school degree","inadequately","","","",""
"Rarely","1998","secondary school degree","general elemantary","62","0.128781300875358","0.100371547705946","0.157191054044769"
"Rarely","1998","secondary school degree","middle vocational","513","0.198331317257939","0.182593494056132","0.214069140459746"
"Rarely","1998","secondary school degree","vocational + Abi","","","",""
"Rarely","1998","secondary school degree","higher vocational","86","0.242921307774208","0.198744215976775","0.28709839957164"
"Rarely","1998","secondary school degree","higher education","143","0.278865038520904","0.239714464560021","0.318015612481787"
"Rarely","1998","college entrance qualification","in school","","","",""
"Rarely","1998","college entrance qualification","inadequately","","","",""
"Rarely","1998","college entrance qualification","general elemantary","","","",""
"Rarely","1998","college entrance qualification","middle vocational","32","0.092286998126454","0.0645074868160989","0.120066509436809"
"Rarely","1998","college entrance qualification","vocational + Abi","56","0.133918252939503","0.100585189020326","0.167251316858679"
"Rarely","1998","college entrance qualification","higher vocational","32","0.253662090664025","0.185817522554499","0.32150665877355"
"Rarely","1998","college entrance qualification","higher education","245","0.194533659449833","0.172421042589137","0.216646276310529"
"Rarely","1998","Other degree","in school","","","",""
"Rarely","1998","Other degree","inadequately","6","","",""
"Rarely","1998","Other degree","general elemantary","43","0.120246861145876","0.0882123733135458","0.152281348978206"
"Rarely","1998","Other degree","middle vocational","62","0.179098766808602","0.140697950560728","0.217499583056476"
"Rarely","1998","Other degree","vocational + Abi","13","","",""
"Rarely","1998","Other degree","higher vocational","1","","",""
"Rarely","1998","Other degree","higher education","13","","",""
"Rarely","1998","no degree/no degree yet","in school","18","","",""
"Rarely","1998","no degree/no degree yet","inadequately","54","0.177480628653495","0.140452225490626","0.214509031816364"
"Rarely","1998","no degree/no degree yet","general elemantary","","","",""
"Rarely","1998","no degree/no degree yet","middle vocational","11","","",""
"Rarely","1998","no degree/no degree yet","vocational + Abi","","","",""
"Rarely","1998","no degree/no degree yet","higher vocational","2","","",""
"Rarely","1998","no degree/no degree yet","higher education","","","",""
"Never","1998","lower secondary degree","in school","","","",""
"Never","1998","lower secondary degree","inadequately","","","",""
"Never","1998","lower secondary degree","general elemantary","61","0.0402887068310717","0.0307104465775995","0.0498669670845439"
"Never","1998","lower secondary degree","middle vocational","96","0.0328379613676013","0.02700917546848","0.0386667472667225"
"Never","1998","lower secondary degree","vocational + Abi","","","",""
"Never","1998","lower secondary degree","higher vocational","6","","",""
"Never","1998","lower secondary degree","higher education","5","","",""
"Never","1998","secondary school degree","in school","","","",""
"Never","1998","secondary school degree","inadequately","","","",""
