"pli0080","year","e11102","pgisced97","n","percent","lower_confidence","upper_confidence"
"Rarely","1996","Employed","higher vocational","","","",""
"Rarely","1996","Employed","higher education","","","",""
"Never","1996","Not Employed","in school","","","",""
"Never","1996","Not Employed","inadequately","","","",""
"Never","1996","Not Employed","general elemantary","","","",""
"Never","1996","Not Employed","middle vocational","","","",""
"Never","1996","Not Employed","vocational + Abi","","","",""
"Never","1996","Not Employed","higher vocational","","","",""
"Never","1996","Not Employed","higher education","","","",""
"Never","1996","Employed","in school","","","",""
"Never","1996","Employed","inadequately","","","",""
"Never","1996","Employed","general elemantary","","","",""
"Never","1996","Employed","middle vocational","","","",""
"Never","1996","Employed","vocational + Abi","","","",""
"Never","1996","Employed","higher vocational","","","",""
"Never","1996","Employed","higher education","","","",""
"Daily","1997","Not Employed","in school","","","",""
"Daily","1997","Not Employed","inadequately","","","",""
"Daily","1997","Not Employed","general elemantary","","","",""
"Daily","1997","Not Employed","middle vocational","","","",""
"Daily","1997","Not Employed","vocational + Abi","","","",""
"Daily","1997","Not Employed","higher vocational","","","",""
"Daily","1997","Not Employed","higher education","","","",""
"Daily","1997","Employed","in school","","","",""
"Daily","1997","Employed","inadequately","","","",""
"Daily","1997","Employed","general elemantary","","","",""
"Daily","1997","Employed","middle vocational","","","",""
"Daily","1997","Employed","vocational + Abi","","","",""
"Daily","1997","Employed","higher vocational","","","",""
"Daily","1997","Employed","higher education","","","",""
"Min 1x per week","1997","Not Employed","in school","","","",""
"Min 1x per week","1997","Not Employed","inadequately","","","",""
"Min 1x per week","1997","Not Employed","general elemantary","","","",""
"Min 1x per week","1997","Not Employed","middle vocational","","","",""
"Min 1x per week","1997","Not Employed","vocational + Abi","","","",""
"Min 1x per week","1997","Not Employed","higher vocational","","","",""
"Min 1x per week","1997","Not Employed","higher education","","","",""
"Min 1x per week","1997","Employed","in school","","","",""
"Min 1x per week","1997","Employed","inadequately","","","",""
"Min 1x per week","1997","Employed","general elemantary","","","",""
"Min 1x per week","1997","Employed","middle vocational","","","",""
"Min 1x per week","1997","Employed","vocational + Abi","","","",""
"Min 1x per week","1997","Employed","higher vocational","","","",""
"Min 1x per week","1997","Employed","higher education","","","",""
"Min 1x per month","1997","Not Employed","in school","","","",""
"Min 1x per month","1997","Not Employed","inadequately","","","",""
"Min 1x per month","1997","Not Employed","general elemantary","","","",""
"Min 1x per month","1997","Not Employed","middle vocational","","","",""
"Min 1x per month","1997","Not Employed","vocational + Abi","","","",""
"Min 1x per month","1997","Not Employed","higher vocational","","","",""
"Min 1x per month","1997","Not Employed","higher education","","","",""
"Min 1x per month","1997","Employed","in school","","","",""
"Min 1x per month","1997","Employed","inadequately","","","",""
"Min 1x per month","1997","Employed","general elemantary","","","",""
"Min 1x per month","1997","Employed","middle vocational","","","",""
"Min 1x per month","1997","Employed","vocational + Abi","","","",""
"Min 1x per month","1997","Employed","higher vocational","","","",""
"Min 1x per month","1997","Employed","higher education","","","",""
"Rarely","1997","Not Employed","in school","","","",""
"Rarely","1997","Not Employed","inadequately","","","",""
"Rarely","1997","Not Employed","general elemantary","","","",""
"Rarely","1997","Not Employed","middle vocational","","","",""
"Rarely","1997","Not Employed","vocational + Abi","","","",""
"Rarely","1997","Not Employed","higher vocational","","","",""
"Rarely","1997","Not Employed","higher education","","","",""
"Rarely","1997","Employed","in school","","","",""
"Rarely","1997","Employed","inadequately","","","",""
"Rarely","1997","Employed","general elemantary","","","",""
"Rarely","1997","Employed","middle vocational","","","",""
"Rarely","1997","Employed","vocational + Abi","","","",""
"Rarely","1997","Employed","higher vocational","","","",""
"Rarely","1997","Employed","higher education","","","",""
"Never","1997","Not Employed","in school","","","",""
"Never","1997","Not Employed","inadequately","","","",""
"Never","1997","Not Employed","general elemantary","","","",""
"Never","1997","Not Employed","middle vocational","","","",""
"Never","1997","Not Employed","vocational + Abi","","","",""
"Never","1997","Not Employed","higher vocational","","","",""
"Never","1997","Not Employed","higher education","","","",""
"Never","1997","Employed","in school","","","",""
"Never","1997","Employed","inadequately","","","",""
"Never","1997","Employed","general elemantary","","","",""
"Never","1997","Employed","middle vocational","","","",""
"Never","1997","Employed","vocational + Abi","","","",""
"Never","1997","Employed","higher vocational","","","",""
"Never","1997","Employed","higher education","","","",""
"Daily","1998","Not Employed","in school","89","0.271511093204438","0.222475683271364","0.320546503137512"
"Daily","1998","Not Employed","inadequately","41","0.150791206464385","0.105232732618058","0.196349680310712"
"Daily","1998","Not Employed","general elemantary","120","0.0674281249601062","0.0540664503609775","0.0807897995592348"
"Daily","1998","Not Employed","middle vocational","162","0.0592941882791878","0.0500437159933967","0.0685446605649789"
"Daily","1998","Not Employed","vocational + Abi","9","","",""
"Daily","1998","Not Employed","higher vocational","7","","",""
"Daily","1998","Not Employed","higher education","16","","",""
"Daily","1998","Employed","in school","6","","",""
"Daily","1998","Employed","inadequately","30","0.146774046074004","0.0987972093577342","0.194750882790274"
"Daily","1998","Employed","general elemantary","164","0.122237897299941","0.103673799415906","0.140801995183977"
"Daily","1998","Employed","middle vocational","220","0.0444951970464786","0.0384841257650587","0.0505062683278986"
"Daily","1998","Employed","vocational + Abi","15","","",""
"Daily","1998","Employed","higher vocational","14","","",""
"Daily","1998","Employed","higher education","30","0.0214659640595069","0.0142321211865112","0.0286998069325025"
"Min 1x per week","1998","Not Employed","in school","178","0.568296899118975","0.513685314665356","0.622908483572594"
"Min 1x per week","1998","Not Employed","inadequately","119","0.494467041396174","0.430814268125675","0.558119814666672"
"Min 1x per week","1998","Not Employed","general elemantary","606","0.418414034425754","0.392128956235059","0.44469911261645"
"Min 1x per week","1998","Not Employed","middle vocational","964","0.377491728050813","0.358504690389506","0.396478765712121"
"Min 1x per week","1998","Not Employed","vocational + Abi","64","0.518568282783969","0.43132477014583","0.605811795422109"
"Min 1x per week","1998","Not Employed","higher vocational","77","0.322957439419488","0.258790158125324","0.387124720713652"
"Min 1x per week","1998","Not Employed","higher education","165","0.380976949267267","0.335076533039644","0.426877365494891"
"Min 1x per week","1998","Employed","in school","8","","",""
"Min 1x per week","1998","Employed","inadequately","99","0.388537159271041","0.32245621152996","0.454618107012123"
"Min 1x per week","1998","Employed","general elemantary","543","0.438225876596757","0.410106066994169","0.466345686199345"
"Min 1x per week","1998","Employed","middle vocational","1899","0.423537252473208","0.409132350580863","0.437942154365553"
"Min 1x per week","1998","Employed","vocational + Abi","196","0.56869082741552","0.519090886069912","0.618290768761127"
"Min 1x per week","1998","Employed","higher vocational","242","0.39879279468851","0.360281507831796","0.437304081545225"
"Min 1x per week","1998","Employed","higher education","557","0.389584706740693","0.365244763722608","0.413924649758777"
"Min 1x per month","1998","Not Employed","in school","29","","",""
"Min 1x per month","1998","Not Employed","inadequately","38","0.173640431462124","0.125414138918463","0.221866724005786"
"Min 1x per month","1998","Not Employed","general elemantary","310","0.24290893714575","0.22005847440262","0.26575939988888"
"Min 1x per month","1998","Not Employed","middle vocational","744","0.278309086438206","0.260755323041835","0.295862849834577"
"Min 1x per month","1998","Not Employed","vocational + Abi","32","0.232865166313302","0.15906608859584","0.306664244030764"
"Min 1x per month","1998","Not Employed","higher vocational","52","0.234451279417487","0.176315201621658","0.292587357213316"
"Min 1x per month","1998","Not Employed","higher education","135","0.313946194233786","0.270080948812306","0.357811439655265"
"Min 1x per month","1998","Employed","in school","2","","",""
"Min 1x per month","1998","Employed","inadequately","51","0.267289089626667","0.20729176387753","0.327286415375803"
"Min 1x per month","1998","Employed","general elemantary","282","0.251850081726247","0.227249359024487","0.276450804428007"
"Min 1x per month","1998","Employed","middle vocational","1396","0.30226860883109","0.288880490924298","0.315656726737881"
"Min 1x per month","1998","Employed","vocational + Abi","121","0.289660964617172","0.244232659824678","0.335089269409667"
"Min 1x per month","1998","Employed","higher vocational","220","0.361651460230225","0.323861508511563","0.399441411948888"
"Min 1x per month","1998","Employed","higher education","605","0.378943770562682","0.354730204705399","0.403157336419966"
"Rarely","1998","Not Employed","in school","18","","",""
"Rarely","1998","Not Employed","inadequately","35","0.159526766033038","0.11290887286992","0.206144659196155"
"Rarely","1998","Not Employed","general elemantary","259","0.222210802977782","0.200058813804188","0.244362792151377"
"Rarely","1998","Not Employed","middle vocational","561","0.249797749883343","0.232842102704748","0.266753397061939"
"Rarely","1998","Not Employed","vocational + Abi","20","","",""
"Rarely","1998","Not Employed","higher vocational","61","0.333505148028023","0.268808366254143","0.398201929801902"
"Rarely","1998","Not Employed","higher education","108","0.250261062624517","0.209319394030256","0.291202731218779"
"Rarely","1998","Employed","in school","1","","",""
"Rarely","1998","Employed","inadequately","25","","",""
"Rarely","1998","Employed","general elemantary","185","0.16959699759226","0.148328538004639","0.19086545717988"
"Rarely","1998","Employed","middle vocational","940","0.211757207209177","0.199846762478158","0.223667651940195"
"Rarely","1998","Employed","vocational + Abi","50","0.111946760864726","0.0803695351583299","0.143523986571122"
"Rarely","1998","Employed","higher vocational","138","0.213418247573996","0.181193464741059","0.245643030406933"
"Rarely","1998","Employed","higher education","334","0.199958467998876","0.179995180055743","0.219921755942009"
"Never","1998","Not Employed","in school","2","","",""
"Never","1998","Not Employed","inadequately","4","","",""
"Never","1998","Not Employed","general elemantary","58","0.0490381004906076","0.0375314857905321","0.0605447151906831"
"Never","1998","Not Employed","middle vocational","73","0.0351072473484495","0.0278983500148747","0.0423161446820242"
"Never","1998","Not Employed","vocational + Abi","1","","",""
"Never","1998","Not Employed","higher vocational","7","","",""
"Never","1998","Not Employed","higher education","6","","",""
"Never","1998","Employed","in school","","","",""
"Never","1998","Employed","inadequately","4","","",""
"Never","1998","Employed","general elemantary","22","","",""
"Never","1998","Employed","middle vocational","65","0.0179417344400472","0.0140720129134257","0.0218114559666687"
"Never","1998","Employed","vocational + Abi","1","","",""
"Never","1998","Employed","higher vocational","7","","",""
"Never","1998","Employed","higher education","16","","",""
"Daily","1999","Not Employed","in school","","","",""
"Daily","1999","Not Employed","inadequately","","","",""
"Daily","1999","Not Employed","general elemantary","","","",""
"Daily","1999","Not Employed","middle vocational","","","",""
"Daily","1999","Not Employed","vocational + Abi","","","",""
"Daily","1999","Not Employed","higher vocational","","","",""
"Daily","1999","Not Employed","higher education","","","",""
"Daily","1999","Employed","in school","","","",""
"Daily","1999","Employed","inadequately","","","",""
"Daily","1999","Employed","general elemantary","","","",""
"Daily","1999","Employed","middle vocational","","","",""
"Daily","1999","Employed","vocational + Abi","","","",""
"Daily","1999","Employed","higher vocational","","","",""
"Daily","1999","Employed","higher education","","","",""
"Min 1x per week","1999","Not Employed","in school","","","",""
"Min 1x per week","1999","Not Employed","inadequately","","","",""
"Min 1x per week","1999","Not Employed","general elemantary","","","",""
"Min 1x per week","1999","Not Employed","middle vocational","","","",""
"Min 1x per week","1999","Not Employed","vocational + Abi","","","",""
"Min 1x per week","1999","Not Employed","higher vocational","","","",""
"Min 1x per week","1999","Not Employed","higher education","","","",""
"Min 1x per week","1999","Employed","in school","","","",""
"Min 1x per week","1999","Employed","inadequately","","","",""
"Min 1x per week","1999","Employed","general elemantary","","","",""
"Min 1x per week","1999","Employed","middle vocational","","","",""
"Min 1x per week","1999","Employed","vocational + Abi","","","",""
"Min 1x per week","1999","Employed","higher vocational","","","",""
"Min 1x per week","1999","Employed","higher education","","","",""
"Min 1x per month","1999","Not Employed","in school","","","",""
"Min 1x per month","1999","Not Employed","inadequately","","","",""
"Min 1x per month","1999","Not Employed","general elemantary","","","",""
"Min 1x per month","1999","Not Employed","middle vocational","","","",""
"Min 1x per month","1999","Not Employed","vocational + Abi","","","",""
"Min 1x per month","1999","Not Employed","higher vocational","","","",""
"Min 1x per month","1999","Not Employed","higher education","","","",""
"Min 1x per month","1999","Employed","in school","","","",""
"Min 1x per month","1999","Employed","inadequately","","","",""
"Min 1x per month","1999","Employed","general elemantary","","","",""
"Min 1x per month","1999","Employed","middle vocational","","","",""
"Min 1x per month","1999","Employed","vocational + Abi","","","",""
"Min 1x per month","1999","Employed","higher vocational","","","",""
"Min 1x per month","1999","Employed","higher education","","","",""
"Rarely","1999","Not Employed","in school","","","",""
"Rarely","1999","Not Employed","inadequately","","","",""
"Rarely","1999","Not Employed","general elemantary","","","",""
"Rarely","1999","Not Employed","middle vocational","","","",""
"Rarely","1999","Not Employed","vocational + Abi","","","",""
"Rarely","1999","Not Employed","higher vocational","","","",""
"Rarely","1999","Not Employed","higher education","","","",""
"Rarely","1999","Employed","in school","","","",""
"Rarely","1999","Employed","inadequately","","","",""
"Rarely","1999","Employed","general elemantary","","","",""
"Rarely","1999","Employed","middle vocational","","","",""
"Rarely","1999","Employed","vocational + Abi","","","",""
"Rarely","1999","Employed","higher vocational","","","",""
"Rarely","1999","Employed","higher education","","","",""
"Never","1999","Not Employed","in school","","","",""
"Never","1999","Not Employed","inadequately","","","",""
"Never","1999","Not Employed","general elemantary","","","",""
"Never","1999","Not Employed","middle vocational","","","",""
"Never","1999","Not Employed","vocational + Abi","","","",""
"Never","1999","Not Employed","higher vocational","","","",""
"Never","1999","Not Employed","higher education","","","",""
"Never","1999","Employed","in school","","","",""
"Never","1999","Employed","inadequately","","","",""
"Never","1999","Employed","general elemantary","","","",""
"Never","1999","Employed","middle vocational","","","",""
"Never","1999","Employed","vocational + Abi","","","",""
"Never","1999","Employed","higher vocational","","","",""
"Never","1999","Employed","higher education","","","",""
"Daily","2000","Not Employed","in school","","","",""
"Daily","2000","Not Employed","inadequately","","","",""
"Daily","2000","Not Employed","general elemantary","","","",""
"Daily","2000","Not Employed","middle vocational","","","",""
"Daily","2000","Not Employed","vocational + Abi","","","",""
"Daily","2000","Not Employed","higher vocational","","","",""
"Daily","2000","Not Employed","higher education","","","",""
"Daily","2000","Employed","in school","","","",""
"Daily","2000","Employed","inadequately","","","",""
"Daily","2000","Employed","general elemantary","","","",""
"Daily","2000","Employed","middle vocational","","","",""
"Daily","2000","Employed","vocational + Abi","","","",""
"Daily","2000","Employed","higher vocational","","","",""
"Daily","2000","Employed","higher education","","","",""
"Min 1x per week","2000","Not Employed","in school","","","",""
"Min 1x per week","2000","Not Employed","inadequately","","","",""
"Min 1x per week","2000","Not Employed","general elemantary","","","",""
"Min 1x per week","2000","Not Employed","middle vocational","","","",""
"Min 1x per week","2000","Not Employed","vocational + Abi","","","",""
"Min 1x per week","2000","Not Employed","higher vocational","","","",""
"Min 1x per week","2000","Not Employed","higher education","","","",""
"Min 1x per week","2000","Employed","in school","","","",""
"Min 1x per week","2000","Employed","inadequately","","","",""
"Min 1x per week","2000","Employed","general elemantary","","","",""
"Min 1x per week","2000","Employed","middle vocational","","","",""
"Min 1x per week","2000","Employed","vocational + Abi","","","",""
"Min 1x per week","2000","Employed","higher vocational","","","",""
"Min 1x per week","2000","Employed","higher education","","","",""
"Min 1x per month","2000","Not Employed","in school","","","",""
"Min 1x per month","2000","Not Employed","inadequately","","","",""
"Min 1x per month","2000","Not Employed","general elemantary","","","",""
"Min 1x per month","2000","Not Employed","middle vocational","","","",""
"Min 1x per month","2000","Not Employed","vocational + Abi","","","",""
"Min 1x per month","2000","Not Employed","higher vocational","","","",""
"Min 1x per month","2000","Not Employed","higher education","","","",""
"Min 1x per month","2000","Employed","in school","","","",""
"Min 1x per month","2000","Employed","inadequately","","","",""
"Min 1x per month","2000","Employed","general elemantary","","","",""
"Min 1x per month","2000","Employed","middle vocational","","","",""
"Min 1x per month","2000","Employed","vocational + Abi","","","",""
"Min 1x per month","2000","Employed","higher vocational","","","",""
"Min 1x per month","2000","Employed","higher education","","","",""
"Rarely","2000","Not Employed","in school","","","",""
"Rarely","2000","Not Employed","inadequately","","","",""
"Rarely","2000","Not Employed","general elemantary","","","",""
"Rarely","2000","Not Employed","middle vocational","","","",""
"Rarely","2000","Not Employed","vocational + Abi","","","",""
"Rarely","2000","Not Employed","higher vocational","","","",""
"Rarely","2000","Not Employed","higher education","","","",""
"Rarely","2000","Employed","in school","","","",""
"Rarely","2000","Employed","inadequately","","","",""
"Rarely","2000","Employed","general elemantary","","","",""
"Rarely","2000","Employed","middle vocational","","","",""
"Rarely","2000","Employed","vocational + Abi","","","",""
"Rarely","2000","Employed","higher vocational","","","",""
"Rarely","2000","Employed","higher education","","","",""
"Never","2000","Not Employed","in school","","","",""
"Never","2000","Not Employed","inadequately","","","",""
"Never","2000","Not Employed","general elemantary","","","",""
"Never","2000","Not Employed","middle vocational","","","",""
"Never","2000","Not Employed","vocational + Abi","","","",""
"Never","2000","Not Employed","higher vocational","","","",""
"Never","2000","Not Employed","higher education","","","",""
"Never","2000","Employed","in school","","","",""
"Never","2000","Employed","inadequately","","","",""
"Never","2000","Employed","general elemantary","","","",""
"Never","2000","Employed","middle vocational","","","",""
"Never","2000","Employed","vocational + Abi","","","",""
"Never","2000","Employed","higher vocational","","","",""
"Never","2000","Employed","higher education","","","",""
"Daily","2001","Not Employed","in school","","","",""
"Daily","2001","Not Employed","inadequately","","","",""
"Daily","2001","Not Employed","general elemantary","","","",""
"Daily","2001","Not Employed","middle vocational","","","",""
"Daily","2001","Not Employed","vocational + Abi","","","",""
"Daily","2001","Not Employed","higher vocational","","","",""
"Daily","2001","Not Employed","higher education","","","",""
"Daily","2001","Employed","in school","","","",""
"Daily","2001","Employed","inadequately","","","",""
"Daily","2001","Employed","general elemantary","","","",""
"Daily","2001","Employed","middle vocational","","","",""
"Daily","2001","Employed","vocational + Abi","","","",""
"Daily","2001","Employed","higher vocational","","","",""
"Daily","2001","Employed","higher education","","","",""
"Min 1x per week","2001","Not Employed","in school","","","",""
"Min 1x per week","2001","Not Employed","inadequately","","","",""
"Min 1x per week","2001","Not Employed","general elemantary","","","",""
"Min 1x per week","2001","Not Employed","middle vocational","","","",""
"Min 1x per week","2001","Not Employed","vocational + Abi","","","",""
"Min 1x per week","2001","Not Employed","higher vocational","","","",""
"Min 1x per week","2001","Not Employed","higher education","","","",""
"Min 1x per week","2001","Employed","in school","","","",""
"Min 1x per week","2001","Employed","inadequately","","","",""
"Min 1x per week","2001","Employed","general elemantary","","","",""
"Min 1x per week","2001","Employed","middle vocational","","","",""
"Min 1x per week","2001","Employed","vocational + Abi","","","",""
"Min 1x per week","2001","Employed","higher vocational","","","",""
"Min 1x per week","2001","Employed","higher education","","","",""
"Min 1x per month","2001","Not Employed","in school","","","",""
"Min 1x per month","2001","Not Employed","inadequately","","","",""
"Min 1x per month","2001","Not Employed","general elemantary","","","",""
"Min 1x per month","2001","Not Employed","middle vocational","","","",""
"Min 1x per month","2001","Not Employed","vocational + Abi","","","",""
"Min 1x per month","2001","Not Employed","higher vocational","","","",""
"Min 1x per month","2001","Not Employed","higher education","","","",""
"Min 1x per month","2001","Employed","in school","","","",""
"Min 1x per month","2001","Employed","inadequately","","","",""
"Min 1x per month","2001","Employed","general elemantary","","","",""
"Min 1x per month","2001","Employed","middle vocational","","","",""
"Min 1x per month","2001","Employed","vocational + Abi","","","",""
"Min 1x per month","2001","Employed","higher vocational","","","",""
"Min 1x per month","2001","Employed","higher education","","","",""
"Rarely","2001","Not Employed","in school","","","",""
"Rarely","2001","Not Employed","inadequately","","","",""
"Rarely","2001","Not Employed","general elemantary","","","",""
"Rarely","2001","Not Employed","middle vocational","","","",""
"Rarely","2001","Not Employed","vocational + Abi","","","",""
"Rarely","2001","Not Employed","higher vocational","","","",""
"Rarely","2001","Not Employed","higher education","","","",""
"Rarely","2001","Employed","in school","","","",""
"Rarely","2001","Employed","inadequately","","","",""
"Rarely","2001","Employed","general elemantary","","","",""
"Rarely","2001","Employed","middle vocational","","","",""
"Rarely","2001","Employed","vocational + Abi","","","",""
"Rarely","2001","Employed","higher vocational","","","",""
"Rarely","2001","Employed","higher education","","","",""
"Never","2001","Not Employed","in school","","","",""
"Never","2001","Not Employed","inadequately","","","",""
"Never","2001","Not Employed","general elemantary","","","",""
"Never","2001","Not Employed","middle vocational","","","",""
"Never","2001","Not Employed","vocational + Abi","","","",""
"Never","2001","Not Employed","higher vocational","","","",""
"Never","2001","Not Employed","higher education","","","",""
"Never","2001","Employed","in school","","","",""
"Never","2001","Employed","inadequately","","","",""
"Never","2001","Employed","general elemantary","","","",""
"Never","2001","Employed","middle vocational","","","",""
"Never","2001","Employed","vocational + Abi","","","",""
"Never","2001","Employed","higher vocational","","","",""
"Never","2001","Employed","higher education","","","",""
"Daily","2002","Not Employed","in school","","","",""
"Daily","2002","Not Employed","inadequately","","","",""
"Daily","2002","Not Employed","general elemantary","","","",""
"Daily","2002","Not Employed","middle vocational","","","",""
"Daily","2002","Not Employed","vocational + Abi","","","",""
"Daily","2002","Not Employed","higher vocational","","","",""
"Daily","2002","Not Employed","higher education","","","",""
"Daily","2002","Employed","in school","","","",""
"Daily","2002","Employed","inadequately","","","",""
"Daily","2002","Employed","general elemantary","","","",""
"Daily","2002","Employed","middle vocational","","","",""
"Daily","2002","Employed","vocational + Abi","","","",""
"Daily","2002","Employed","higher vocational","","","",""
"Daily","2002","Employed","higher education","","","",""
"Min 1x per week","2002","Not Employed","in school","","","",""
"Min 1x per week","2002","Not Employed","inadequately","","","",""
"Min 1x per week","2002","Not Employed","general elemantary","","","",""
"Min 1x per week","2002","Not Employed","middle vocational","","","",""
"Min 1x per week","2002","Not Employed","vocational + Abi","","","",""
"Min 1x per week","2002","Not Employed","higher vocational","","","",""
"Min 1x per week","2002","Not Employed","higher education","","","",""
"Min 1x per week","2002","Employed","in school","","","",""
"Min 1x per week","2002","Employed","inadequately","","","",""
"Min 1x per week","2002","Employed","general elemantary","","","",""
"Min 1x per week","2002","Employed","middle vocational","","","",""
"Min 1x per week","2002","Employed","vocational + Abi","","","",""
"Min 1x per week","2002","Employed","higher vocational","","","",""
"Min 1x per week","2002","Employed","higher education","","","",""
"Min 1x per month","2002","Not Employed","in school","","","",""
"Min 1x per month","2002","Not Employed","inadequately","","","",""
"Min 1x per month","2002","Not Employed","general elemantary","","","",""
"Min 1x per month","2002","Not Employed","middle vocational","","","",""
"Min 1x per month","2002","Not Employed","vocational + Abi","","","",""
"Min 1x per month","2002","Not Employed","higher vocational","","","",""
"Min 1x per month","2002","Not Employed","higher education","","","",""
"Min 1x per month","2002","Employed","in school","","","",""
"Min 1x per month","2002","Employed","inadequately","","","",""
"Min 1x per month","2002","Employed","general elemantary","","","",""
"Min 1x per month","2002","Employed","middle vocational","","","",""
"Min 1x per month","2002","Employed","vocational + Abi","","","",""
"Min 1x per month","2002","Employed","higher vocational","","","",""
"Min 1x per month","2002","Employed","higher education","","","",""
"Rarely","2002","Not Employed","in school","","","",""
"Rarely","2002","Not Employed","inadequately","","","",""
"Rarely","2002","Not Employed","general elemantary","","","",""
"Rarely","2002","Not Employed","middle vocational","","","",""
"Rarely","2002","Not Employed","vocational + Abi","","","",""
"Rarely","2002","Not Employed","higher vocational","","","",""
"Rarely","2002","Not Employed","higher education","","","",""
"Rarely","2002","Employed","in school","","","",""
"Rarely","2002","Employed","inadequately","","","",""
"Rarely","2002","Employed","general elemantary","","","",""
"Rarely","2002","Employed","middle vocational","","","",""
"Rarely","2002","Employed","vocational + Abi","","","",""
"Rarely","2002","Employed","higher vocational","","","",""
"Rarely","2002","Employed","higher education","","","",""
"Never","2002","Not Employed","in school","","","",""
"Never","2002","Not Employed","inadequately","","","",""
"Never","2002","Not Employed","general elemantary","","","",""
"Never","2002","Not Employed","middle vocational","","","",""
"Never","2002","Not Employed","vocational + Abi","","","",""
"Never","2002","Not Employed","higher vocational","","","",""
"Never","2002","Not Employed","higher education","","","",""
"Never","2002","Employed","in school","","","",""
"Never","2002","Employed","inadequately","","","",""
"Never","2002","Employed","general elemantary","","","",""
"Never","2002","Employed","middle vocational","","","",""
"Never","2002","Employed","vocational + Abi","","","",""
"Never","2002","Employed","higher vocational","","","",""
"Never","2002","Employed","higher education","","","",""
"Daily","2003","Not Employed","in school","135","0.264311094835715","0.225542978792743","0.303079210878687"
"Daily","2003","Not Employed","inadequately","11","","",""
"Daily","2003","Not Employed","general elemantary","100","0.06562328116853","0.053071149974515","0.0781754123625451"
"Daily","2003","Not Employed","middle vocational","167","0.0404090478904287","0.0344459039593682","0.0463721918214893"
"Daily","2003","Not Employed","vocational + Abi","9","","",""
"Daily","2003","Not Employed","higher vocational","18","","",""
"Daily","2003","Not Employed","higher education","27","","",""
"Daily","2003","Employed","in school","35","0.301388285088273","0.218243258636699","0.384533311539847"
"Daily","2003","Employed","inadequately","11","","",""
"Daily","2003","Employed","general elemantary","141","0.0944734058178859","0.0783107337534102","0.110636077882362"
"Daily","2003","Employed","middle vocational","257","0.036017419757251","0.0316363736197585","0.0403984658947434"
"Daily","2003","Employed","vocational + Abi","27","","",""
"Daily","2003","Employed","higher vocational","35","0.0301604533538024","0.0204958473345671","0.0398250593730377"
"Daily","2003","Employed","higher education","65","0.0214950493286199","0.0166101530040684","0.0263799456531715"
"Min 1x per week","2003","Not Employed","in school","290","0.582017027725892","0.5386542557324","0.625379799719384"
"Min 1x per week","2003","Not Employed","inadequately","58","0.347848099350089","0.274047940058453","0.421648258641725"
"Min 1x per week","2003","Not Employed","general elemantary","601","0.402975018413648","0.378111487217707","0.427838549609588"
"Min 1x per week","2003","Not Employed","middle vocational","1559","0.36316392738339","0.348600684570508","0.377727170196273"
"Min 1x per week","2003","Not Employed","vocational + Abi","127","0.367905775143176","0.312403816964098","0.423407733322253"
"Min 1x per week","2003","Not Employed","higher vocational","161","0.359115883321267","0.316464117352192","0.401767649290342"
"Min 1x per week","2003","Not Employed","higher education","367","0.388857426445814","0.358131759255632","0.419583093635995"
"Min 1x per week","2003","Employed","in school","63","0.50596470420893","0.415371783836952","0.596557624580908"
"Min 1x per week","2003","Employed","inadequately","45","0.414485032689888","0.322002807861647","0.506967257518128"
"Min 1x per week","2003","Employed","general elemantary","630","0.485830493849573","0.458211788685918","0.513449199013228"
"Min 1x per week","2003","Employed","middle vocational","2924","0.421906122751539","0.410294470152639","0.433517775350438"
"Min 1x per week","2003","Employed","vocational + Abi","446","0.521823332760287","0.488630493547691","0.555016171972882"
"Min 1x per week","2003","Employed","higher vocational","466","0.403131524541482","0.375412497726555","0.43085055135641"
"Min 1x per week","2003","Employed","higher education","1353","0.415038887097454","0.398442540079058","0.43163523411585"
"Min 1x per month","2003","Not Employed","in school","49","0.102083367747201","0.0754659819582325","0.128700753536169"
"Min 1x per month","2003","Not Employed","inadequately","44","0.233339423935847","0.167802851212264","0.29887599665943"
"Min 1x per month","2003","Not Employed","general elemantary","350","0.219754841587895","0.198764850123252","0.240744833052538"
"Min 1x per month","2003","Not Employed","middle vocational","1260","0.298419971620013","0.284563729546416","0.312276213693611"
"Min 1x per month","2003","Not Employed","vocational + Abi","88","0.309831424872062","0.256609642505321","0.363053207238804"
"Min 1x per month","2003","Not Employed","higher vocational","157","0.282864555073691","0.242822181236007","0.322906928911376"
"Min 1x per month","2003","Not Employed","higher education","359","0.335897245513641","0.306128830207848","0.365665660819434"
"Min 1x per month","2003","Employed","in school","15","","",""
"Min 1x per month","2003","Employed","inadequately","26","","",""
"Min 1x per month","2003","Employed","general elemantary","257","0.200389998646293","0.178270009964939","0.222509987327647"
"Min 1x per month","2003","Employed","middle vocational","2338","0.320073793587901","0.309105403590072","0.33104218358573"
"Min 1x per month","2003","Employed","vocational + Abi","265","0.293463970356696","0.263206472170381","0.323721468543012"
"Min 1x per month","2003","Employed","higher vocational","473","0.360098670923685","0.332972871715477","0.387224470131894"
"Min 1x per month","2003","Employed","higher education","1378","0.393448926000624","0.376994509572127","0.409903342429121"
"Rarely","2003","Not Employed","in school","21","","",""
"Rarely","2003","Not Employed","inadequately","32","0.261959146108712","0.193828095800453","0.330090196416971"
"Rarely","2003","Not Employed","general elemantary","334","0.23143059596973","0.210051987807907","0.252809204131552"
