"pli0080","year","migback","sampreg","n","percent","lower_confidence","upper_confidence","value"
"Never","2004","no migration background","West Germany","","","","","5"
"Never","2004","no migration background","East Germany","","","","","5"
"Never","2004","direct migration background","West Germany","","","","","5"
"Never","2004","direct migration background","East Germany","","","","","5"
"Never","2004","indirect migration background","West Germany","","","","","5"
"Never","2004","indirect migration background","East Germany","","","","","5"
"Rarely","2004","no migration background","West Germany","","","","","4"
"Rarely","2004","no migration background","East Germany","","","","","4"
"Rarely","2004","direct migration background","West Germany","","","","","4"
"Rarely","2004","direct migration background","East Germany","","","","","4"
"Rarely","2004","indirect migration background","East Germany","","","","","4"
"Rarely","2004","indirect migration background","West Germany","","","","","4"
"Daily","2005","no migration background","West Germany","","","","","1"
"Daily","2005","no migration background","East Germany","","","","","1"
"Daily","2005","direct migration background","West Germany","","","","","1"
"Daily","2005","direct migration background","East Germany","","","","","1"
"Daily","2005","indirect migration background","West Germany","","","","","1"
"Daily","2005","indirect migration background","East Germany","","","","","1"
"Min 1x per month","2005","no migration background","West Germany","","","","","3"
"Min 1x per month","2005","no migration background","East Germany","","","","","3"
"Min 1x per month","2005","direct migration background","West Germany","","","","","3"
"Min 1x per month","2005","direct migration background","East Germany","","","","","3"
"Min 1x per month","2005","indirect migration background","West Germany","","","","","3"
"Min 1x per month","2005","indirect migration background","East Germany","","","","","3"
"Min 1x per week","2005","no migration background","East Germany","","","","","2"
"Min 1x per week","2005","no migration background","West Germany","","","","","2"
"Min 1x per week","2005","direct migration background","West Germany","","","","","2"
"Min 1x per week","2005","direct migration background","East Germany","","","","","2"
"Min 1x per week","2005","indirect migration background","West Germany","","","","","2"
"Min 1x per week","2005","indirect migration background","East Germany","","","","","2"
"Never","2005","no migration background","West Germany","","","","","5"
"Never","2005","direct migration background","West Germany","","","","","5"
"Never","2005","no migration background","East Germany","","","","","5"
"Never","2005","direct migration background","East Germany","","","","","5"
"Never","2005","indirect migration background","West Germany","","","","","5"
"Never","2005","indirect migration background","East Germany","","","","","5"
"Rarely","2005","no migration background","West Germany","","","","","4"
"Rarely","2005","no migration background","East Germany","","","","","4"
"Rarely","2005","direct migration background","West Germany","","","","","4"
"Rarely","2005","indirect migration background","West Germany","","","","","4"
"Rarely","2005","direct migration background","East Germany","","","","","4"
"Rarely","2005","indirect migration background","East Germany","","","","","4"
"Daily","2006","no migration background","West Germany","","","","","1"
"Daily","2006","no migration background","East Germany","","","","","1"
"Daily","2006","direct migration background","West Germany","","","","","1"
"Daily","2006","direct migration background","East Germany","","","","","1"
"Daily","2006","indirect migration background","West Germany","","","","","1"
"Daily","2006","indirect migration background","East Germany","","","","","1"
"Min 1x per month","2006","no migration background","West Germany","","","","","3"
"Min 1x per month","2006","no migration background","East Germany","","","","","3"
"Min 1x per month","2006","direct migration background","West Germany","","","","","3"
"Min 1x per month","2006","direct migration background","East Germany","","","","","3"
"Min 1x per month","2006","indirect migration background","West Germany","","","","","3"
"Min 1x per month","2006","indirect migration background","East Germany","","","","","3"
"Min 1x per week","2006","no migration background","East Germany","","","","","2"
"Min 1x per week","2006","no migration background","West Germany","","","","","2"
"Min 1x per week","2006","direct migration background","West Germany","","","","","2"
"Min 1x per week","2006","direct migration background","East Germany","","","","","2"
"Min 1x per week","2006","indirect migration background","West Germany","","","","","2"
"Min 1x per week","2006","indirect migration background","East Germany","","","","","2"
"Never","2006","no migration background","West Germany","","","","","5"
"Never","2006","no migration background","East Germany","","","","","5"
"Never","2006","direct migration background","West Germany","","","","","5"
"Never","2006","direct migration background","East Germany","","","","","5"
"Never","2006","indirect migration background","West Germany","","","","","5"
"Never","2006","indirect migration background","East Germany","","","","","5"
"Rarely","2006","no migration background","East Germany","","","","","4"
"Rarely","2006","no migration background","West Germany","","","","","4"
"Rarely","2006","direct migration background","West Germany","","","","","4"
"Rarely","2006","direct migration background","East Germany","","","","","4"
"Rarely","2006","indirect migration background","East Germany","","","","","4"
"Rarely","2006","indirect migration background","West Germany","","","","","4"
"Daily","2007","no migration background","West Germany","","","","","1"
"Daily","2007","no migration background","East Germany","","","","","1"
"Daily","2007","direct migration background","West Germany","","","","","1"
"Daily","2007","direct migration background","East Germany","","","","","1"
"Daily","2007","indirect migration background","West Germany","","","","","1"
"Daily","2007","indirect migration background","East Germany","","","","","1"
"Min 1x per month","2007","no migration background","West Germany","","","","","3"
"Min 1x per month","2007","no migration background","East Germany","","","","","3"
"Min 1x per month","2007","direct migration background","West Germany","","","","","3"
"Min 1x per month","2007","direct migration background","East Germany","","","","","3"
"Min 1x per month","2007","indirect migration background","West Germany","","","","","3"
"Min 1x per month","2007","indirect migration background","East Germany","","","","","3"
"Min 1x per week","2007","no migration background","West Germany","","","","","2"
"Min 1x per week","2007","no migration background","East Germany","","","","","2"
"Min 1x per week","2007","direct migration background","West Germany","","","","","2"
"Min 1x per week","2007","direct migration background","East Germany","","","","","2"
"Min 1x per week","2007","indirect migration background","West Germany","","","","","2"
"Min 1x per week","2007","indirect migration background","East Germany","","","","","2"
"Never","2007","no migration background","East Germany","","","","","5"
"Never","2007","no migration background","West Germany","","","","","5"
"Never","2007","direct migration background","West Germany","","","","","5"
"Never","2007","direct migration background","East Germany","","","","","5"
"Never","2007","indirect migration background","West Germany","","","","","5"
"Never","2007","indirect migration background","East Germany","","","","","5"
"Rarely","2007","no migration background","East Germany","","","","","4"
"Rarely","2007","no migration background","West Germany","","","","","4"
"Rarely","2007","direct migration background","West Germany","","","","","4"
"Rarely","2007","direct migration background","East Germany","","","","","4"
"Rarely","2007","indirect migration background","West Germany","","","","","4"
"Rarely","2007","indirect migration background","East Germany","","","","","4"
"Daily","2008","no migration background","West Germany","421","0.0407262523191487","0.0371927582991343","0.0442597463391631","1"
"Daily","2008","no migration background","East Germany","188","0.048664781582209","0.0424830651658091","0.0548464979986089","1"
"Daily","2008","direct migration background","West Germany","88","0.0481697103480225","0.0383592514160715","0.0579801692799735","1"
"Daily","2008","direct migration background","East Germany","","","","","1"
"Daily","2008","indirect migration background","East Germany","4","","","","1"
"Daily","2008","indirect migration background","West Germany","74","0.0887321488656693","0.0680477309079172","0.109416566823421","1"
"Min 1x per month","2008","no migration background","West Germany","4011","0.31691772086098","0.30859997535018","0.32523546637178","3"
"Min 1x per month","2008","no migration background","East Germany","1647","0.33098603842738","0.317466641173923","0.344505435680836","3"
"Min 1x per month","2008","direct migration background","West Germany","564","0.306503326915023","0.285379999360804","0.327626654469243","3"
"Min 1x per month","2008","direct migration background","East Germany","25","","","","3"
"Min 1x per month","2008","indirect migration background","West Germany","130","0.176493949061535","0.148762147220359","0.204225750902711","3"
"Min 1x per month","2008","indirect migration background","East Germany","15","","","","3"
"Min 1x per week","2008","no migration background","West Germany","4747","0.38632476444903","0.377620312535871","0.39502921636219","2"
"Min 1x per week","2008","direct migration background","West Germany","799","0.429475654968623","0.406796393290172","0.452154916647075","2"
"Min 1x per week","2008","no migration background","East Germany","1490","0.328392462658933","0.314900060651213","0.341884864666654","2"
"Min 1x per week","2008","direct migration background","East Germany","27","","","","2"
"Min 1x per week","2008","indirect migration background","West Germany","423","0.564392373753381","0.528324703851741","0.60046004365502","2"
"Min 1x per week","2008","indirect migration background","East Germany","20","","","","2"
"Never","2008","no migration background","East Germany","157","0.0418676114142766","0.0361133875407776","0.0476218352877756","5"
"Never","2008","no migration background","West Germany","327","0.033120457613936","0.0299213399985472","0.0363195752293249","5"
"Never","2008","direct migration background","West Germany","48","0.0219302907453295","0.0152201806569815","0.0286404008336775","5"
"Never","2008","direct migration background","East Germany","2","","","","5"
"Never","2008","indirect migration background","West Germany","15","","","","5"
"Never","2008","indirect migration background","East Germany","","","","","5"
"Rarely","2008","no migration background","West Germany","2514","0.222910804756905","0.215470395021663","0.230351214492146","4"
"Rarely","2008","no migration background","East Germany","1172","0.250089105917201","0.237647194073189","0.262531017761214","4"
"Rarely","2008","direct migration background","West Germany","331","0.193921017023001","0.175806624046133","0.21203540999987","4"
"Rarely","2008","direct migration background","East Germany","25","","","","4"
"Rarely","2008","indirect migration background","East Germany","4","","","","4"
"Rarely","2008","indirect migration background","West Germany","84","0.144358862549175","0.118793772041804","0.169923953056546","4"
"Daily","2009","no migration background","West Germany","","","","","1"
"Daily","2009","no migration background","East Germany","","","","","1"
"Daily","2009","direct migration background","West Germany","","","","","1"
"Daily","2009","direct migration background","East Germany","","","","","1"
"Daily","2009","indirect migration background","West Germany","","","","","1"
"Daily","2009","indirect migration background","East Germany","","","","","1"
"Min 1x per month","2009","no migration background","West Germany","","","","","3"
"Min 1x per month","2009","no migration background","East Germany","","","","","3"
"Min 1x per month","2009","direct migration background","West Germany","","","","","3"
"Min 1x per month","2009","direct migration background","East Germany","","","","","3"
"Min 1x per month","2009","indirect migration background","West Germany","","","","","3"
"Min 1x per month","2009","indirect migration background","East Germany","","","","","3"
"Min 1x per week","2009","no migration background","West Germany","","","","","2"
"Min 1x per week","2009","no migration background","East Germany","","","","","2"
"Min 1x per week","2009","direct migration background","West Germany","","","","","2"
"Min 1x per week","2009","direct migration background","East Germany","","","","","2"
"Min 1x per week","2009","indirect migration background","West Germany","","","","","2"
"Min 1x per week","2009","indirect migration background","East Germany","","","","","2"
"Never","2009","no migration background","West Germany","","","","","5"
"Never","2009","no migration background","East Germany","","","","","5"
"Never","2009","direct migration background","West Germany","","","","","5"
"Never","2009","direct migration background","East Germany","","","","","5"
"Never","2009","indirect migration background","West Germany","","","","","5"
"Never","2009","indirect migration background","East Germany","","","","","5"
"Rarely","2009","no migration background","West Germany","","","","","4"
"Rarely","2009","no migration background","East Germany","","","","","4"
"Rarely","2009","direct migration background","West Germany","","","","","4"
"Rarely","2009","direct migration background","East Germany","","","","","4"
"Rarely","2009","indirect migration background","West Germany","","","","","4"
"Rarely","2009","indirect migration background","East Germany","","","","","4"
"Daily","2010","no migration background","West Germany","","","","","1"
"Daily","2010","no migration background","East Germany","","","","","1"
"Daily","2010","direct migration background","West Germany","","","","","1"
"Daily","2010","direct migration background","East Germany","","","","","1"
"Daily","2010","indirect migration background","East Germany","","","","","1"
"Daily","2010","indirect migration background","West Germany","","","","","1"
"Min 1x per month","2010","no migration background","East Germany","","","","","3"
"Min 1x per month","2010","no migration background","West Germany","","","","","3"
"Min 1x per month","2010","direct migration background","West Germany","","","","","3"
"Min 1x per month","2010","direct migration background","East Germany","","","","","3"
"Min 1x per month","2010","indirect migration background","West Germany","","","","","3"
"Min 1x per month","2010","indirect migration background","East Germany","","","","","3"
"Min 1x per week","2010","no migration background","West Germany","","","","","2"
"Min 1x per week","2010","no migration background","East Germany","","","","","2"
"Min 1x per week","2010","direct migration background","West Germany","","","","","2"
"Min 1x per week","2010","direct migration background","East Germany","","","","","2"
"Min 1x per week","2010","indirect migration background","West Germany","","","","","2"
"Min 1x per week","2010","indirect migration background","East Germany","","","","","2"
"Never","2010","no migration background","East Germany","","","","","5"
"Never","2010","no migration background","West Germany","","","","","5"
"Never","2010","direct migration background","West Germany","","","","","5"
"Never","2010","direct migration background","East Germany","","","","","5"
"Never","2010","indirect migration background","West Germany","","","","","5"
"Never","2010","indirect migration background","East Germany","","","","","5"
"Rarely","2010","no migration background","East Germany","","","","","4"
"Rarely","2010","no migration background","West Germany","","","","","4"
"Rarely","2010","direct migration background","West Germany","","","","","4"
"Rarely","2010","direct migration background","East Germany","","","","","4"
"Rarely","2010","indirect migration background","West Germany","","","","","4"
"Rarely","2010","indirect migration background","East Germany","","","","","4"
"Daily","2011","no migration background","West Germany","","","","","1"
"Daily","2011","no migration background","East Germany","","","","","1"
"Daily","2011","direct migration background","West Germany","","","","","1"
"Daily","2011","direct migration background","East Germany","","","","","1"
"Daily","2011","indirect migration background","West Germany","","","","","1"
"Daily","2011","indirect migration background","East Germany","","","","","1"
"Min 1x per month","2011","no migration background","East Germany","","","","","3"
"Min 1x per month","2011","no migration background","West Germany","","","","","3"
"Min 1x per month","2011","direct migration background","West Germany","","","","","3"
"Min 1x per month","2011","direct migration background","East Germany","","","","","3"
"Min 1x per month","2011","indirect migration background","West Germany","","","","","3"
"Min 1x per month","2011","indirect migration background","East Germany","","","","","3"
"Min 1x per week","2011","no migration background","East Germany","","","","","2"
"Min 1x per week","2011","no migration background","West Germany","","","","","2"
"Min 1x per week","2011","direct migration background","West Germany","","","","","2"
"Min 1x per week","2011","direct migration background","East Germany","","","","","2"
"Min 1x per week","2011","indirect migration background","West Germany","","","","","2"
"Min 1x per week","2011","indirect migration background","East Germany","","","","","2"
"Never","2011","no migration background","East Germany","","","","","5"
"Never","2011","no migration background","West Germany","","","","","5"
"Never","2011","direct migration background","West Germany","","","","","5"
"Never","2011","direct migration background","East Germany","","","","","5"
"Never","2011","indirect migration background","West Germany","","","","","5"
"Never","2011","indirect migration background","East Germany","","","","","5"
"Rarely","2011","no migration background","West Germany","","","","","4"
"Rarely","2011","no migration background","East Germany","","","","","4"
"Rarely","2011","direct migration background","West Germany","","","","","4"
"Rarely","2011","direct migration background","East Germany","","","","","4"
"Rarely","2011","indirect migration background","West Germany","","","","","4"
"Rarely","2011","indirect migration background","East Germany","","","","","4"
"Daily","2012","no migration background","West Germany","","","","","1"
"Daily","2012","no migration background","East Germany","","","","","1"
"Daily","2012","direct migration background","West Germany","","","","","1"
"Daily","2012","direct migration background","East Germany","","","","","1"
"Daily","2012","indirect migration background","West Germany","","","","","1"
"Daily","2012","indirect migration background","East Germany","","","","","1"
"Min 1x per month","2012","no migration background","West Germany","","","","","3"
"Min 1x per month","2012","no migration background","East Germany","","","","","3"
"Min 1x per month","2012","direct migration background","West Germany","","","","","3"
"Min 1x per month","2012","direct migration background","East Germany","","","","","3"
"Min 1x per month","2012","indirect migration background","West Germany","","","","","3"
"Min 1x per month","2012","indirect migration background","East Germany","","","","","3"
"Min 1x per week","2012","no migration background","West Germany","","","","","2"
"Min 1x per week","2012","no migration background","East Germany","","","","","2"
"Min 1x per week","2012","direct migration background","West Germany","","","","","2"
"Min 1x per week","2012","indirect migration background","West Germany","","","","","2"
"Min 1x per week","2012","direct migration background","East Germany","","","","","2"
"Min 1x per week","2012","indirect migration background","East Germany","","","","","2"
"Never","2012","no migration background","West Germany","","","","","5"
"Never","2012","no migration background","East Germany","","","","","5"
"Never","2012","direct migration background","West Germany","","","","","5"
"Never","2012","direct migration background","East Germany","","","","","5"
"Never","2012","indirect migration background","West Germany","","","","","5"
"Never","2012","indirect migration background","East Germany","","","","","5"
"Rarely","2012","no migration background","East Germany","","","","","4"
"Rarely","2012","no migration background","West Germany","","","","","4"
"Rarely","2012","direct migration background","West Germany","","","","","4"
"Rarely","2012","direct migration background","East Germany","","","","","4"
"Rarely","2012","indirect migration background","West Germany","","","","","4"
"Rarely","2012","indirect migration background","East Germany","","","","","4"
"Daily","2013","no migration background","West Germany","679","0.0399517433797323","0.0369330367408756","0.0429704500185891","1"
"Daily","2013","no migration background","East Germany","193","0.0334100818971092","0.0286638336104644","0.038156330183754","1"
"Daily","2013","direct migration background","West Germany","96","0.0324052109294144","0.0254984951187124","0.0393119267401163","1"
"Daily","2013","direct migration background","East Germany","8","","","","1"
"Daily","2013","indirect migration background","West Germany","111","0.0738446325024833","0.0584530346148714","0.0892362303900952","1"
"Daily","2013","indirect migration background","East Germany","3","","","","1"
"Min 1x per month","2013","no migration background","West Germany","5276","0.322926564574996","0.315719203430298","0.330133925719694","3"
"Min 1x per month","2013","no migration background","East Germany","1960","0.360181968451533","0.347503121072752","0.372860815830313","3"
"Min 1x per month","2013","direct migration background","West Germany","779","0.316078079890938","0.297943067749133","0.334213092032743","3"
"Min 1x per month","2013","direct migration background","East Germany","36","0.298510162723761","0.221883826683575","0.375136498763946","3"
"Min 1x per month","2013","indirect migration background","West Germany","294","0.287693453805181","0.261050597912035","0.314336309698328","3"
"Min 1x per month","2013","indirect migration background","East Germany","33","0.288125427796745","0.186305255200929","0.389945600392561","3"
"Min 1x per week","2013","no migration background","West Germany","6520","0.384123709207285","0.376626686777256","0.391620731637314","2"
"Min 1x per week","2013","no migration background","East Germany","1684","0.29161768818882","0.279613540268474","0.303621836109165","2"
"Min 1x per week","2013","direct migration background","West Germany","1039","0.389780906026443","0.370758275333734","0.408803536719152","2"
"Min 1x per week","2013","direct migration background","East Germany","42","0.186150949200869","0.120974249507187","0.251327648894551","2"
"Min 1x per week","2013","indirect migration background","East Germany","22","","","","2"
"Min 1x per week","2013","indirect migration background","West Germany","542","0.474773664406434","0.445383712502276","0.504163616310593","2"
"Never","2013","no migration background","West Germany","475","0.0372257731520817","0.0343077374466542","0.0401438088575092","5"
"Never","2013","no migration background","East Germany","296","0.0552272571330232","0.049194289884934","0.0612602243811124","5"
"Never","2013","direct migration background","West Germany","89","0.0410351594915762","0.0332977282107464","0.0487725907724059","5"
"Never","2013","direct migration background","East Germany","10","","","","5"
"Never","2013","indirect migration background","West Germany","18","","","","5"
"Never","2013","indirect migration background","East Germany","4","","","","5"
"Rarely","2013","no migration background","West Germany","3219","0.215772209685905","0.209431682351942","0.222112737019867","4"
"Rarely","2013","direct migration background","West Germany","522","0.220700643661629","0.204524635460181","0.236876651863076","4"
"Rarely","2013","no migration background","East Germany","1374","0.259563004329515","0.247984405580455","0.271141603078575","4"
"Rarely","2013","direct migration background","East Germany","41","0.43217843548952","0.34922673470535","0.51513013627369","4"
"Rarely","2013","indirect migration background","West Germany","144","0.142031008876638","0.121485840738321","0.162576177014955","4"
"Rarely","2013","indirect migration background","East Germany","14","","","","4"
"Daily","2014","no migration background","West Germany","","","","","1"
"Daily","2014","no migration background","East Germany","","","","","1"
"Daily","2014","direct migration background","West Germany","","","","","1"
"Daily","2014","direct migration background","East Germany","","","","","1"
"Daily","2014","indirect migration background","West Germany","","","","","1"
"Daily","2014","indirect migration background","East Germany","","","","","1"
"Min 1x per month","2014","no migration background","West Germany","","","","","3"
"Min 1x per month","2014","no migration background","East Germany","","","","","3"
"Min 1x per month","2014","direct migration background","West Germany","","","","","3"
"Min 1x per month","2014","direct migration background","East Germany","","","","","3"
"Min 1x per month","2014","indirect migration background","West Germany","","","","","3"
"Min 1x per month","2014","indirect migration background","East Germany","","","","","3"
"Min 1x per week","2014","no migration background","West Germany","","","","","2"
"Min 1x per week","2014","no migration background","East Germany","","","","","2"
"Min 1x per week","2014","direct migration background","West Germany","","","","","2"
"Min 1x per week","2014","direct migration background","East Germany","","","","","2"
"Min 1x per week","2014","indirect migration background","East Germany","","","","","2"
"Min 1x per week","2014","indirect migration background","West Germany","","","","","2"
"Never","2014","no migration background","West Germany","","","","","5"
"Never","2014","no migration background","East Germany","","","","","5"
"Never","2014","direct migration background","West Germany","","","","","5"
"Never","2014","direct migration background","East Germany","","","","","5"
"Never","2014","indirect migration background","West Germany","","","","","5"
"Never","2014","indirect migration background","East Germany","","","","","5"
"Rarely","2014","no migration background","West Germany","","","","","4"
"Rarely","2014","no migration background","East Germany","","","","","4"
"Rarely","2014","direct migration background","West Germany","","","","","4"
"Rarely","2014","direct migration background","East Germany","","","","","4"
"Rarely","2014","indirect migration background","West Germany","","","","","4"
"Rarely","2014","indirect migration background","East Germany","","","","","4"
"Daily","2015","no migration background","West Germany","","","","","1"
"Daily","2015","no migration background","East Germany","","","","","1"
"Daily","2015","direct migration background","West Germany","","","","","1"
"Daily","2015","direct migration background","East Germany","","","","","1"
"Daily","2015","indirect migration background","West Germany","","","","","1"
"Daily","2015","indirect migration background","East Germany","","","","","1"
"Min 1x per month","2015","no migration background","East Germany","","","","","3"
"Min 1x per month","2015","no migration background","West Germany","","","","","3"
"Min 1x per month","2015","direct migration background","West Germany","","","","","3"
"Min 1x per month","2015","direct migration background","East Germany","","","","","3"
"Min 1x per month","2015","indirect migration background","East Germany","","","","","3"
"Min 1x per month","2015","indirect migration background","West Germany","","","","","3"
"Min 1x per week","2015","no migration background","West Germany","","","","","2"
"Min 1x per week","2015","no migration background","East Germany","","","","","2"
"Min 1x per week","2015","direct migration background","East Germany","","","","","2"
"Min 1x per week","2015","direct migration background","West Germany","","","","","2"
"Min 1x per week","2015","indirect migration background","East Germany","","","","","2"
"Min 1x per week","2015","indirect migration background","West Germany","","","","","2"
"Never","2015","no migration background","West Germany","","","","","5"
"Never","2015","no migration background","East Germany","","","","","5"
"Never","2015","direct migration background","West Germany","","","","","5"
"Never","2015","direct migration background","East Germany","","","","","5"
"Never","2015","indirect migration background","West Germany","","","","","5"
"Never","2015","indirect migration background","East Germany","","","","","5"
"Rarely","2015","no migration background","East Germany","","","","","4"
"Rarely","2015","no migration background","West Germany","","","","","4"
"Rarely","2015","direct migration background","West Germany","","","","","4"
"Rarely","2015","direct migration background","East Germany","","","","","4"
"Rarely","2015","indirect migration background","West Germany","","","","","4"
"Rarely","2015","indirect migration background","East Germany","","","","","4"
"Daily","2016","no migration background","West Germany","","","","","1"
"Daily","2016","no migration background","East Germany","","","","","1"
"Daily","2016","direct migration background","West Germany","","","","","1"
"Daily","2016","direct migration background","East Germany","","","","","1"
"Daily","2016","indirect migration background","West Germany","","","","","1"
"Daily","2016","indirect migration background","East Germany","","","","","1"
"Min 1x per month","2016","no migration background","West Germany","","","","","3"
"Min 1x per month","2016","no migration background","East Germany","","","","","3"
"Min 1x per month","2016","direct migration background","West Germany","","","","","3"
"Min 1x per month","2016","direct migration background","East Germany","","","","","3"
"Min 1x per month","2016","indirect migration background","West Germany","","","","","3"
"Min 1x per month","2016","indirect migration background","East Germany","","","","","3"
"Min 1x per week","2016","no migration background","West Germany","","","","","2"
"Min 1x per week","2016","no migration background","East Germany","","","","","2"
"Min 1x per week","2016","direct migration background","West Germany","","","","","2"
"Min 1x per week","2016","direct migration background","East Germany","","","","","2"
"Min 1x per week","2016","indirect migration background","West Germany","","","","","2"
"Min 1x per week","2016","indirect migration background","East Germany","","","","","2"
"Never","2016","no migration background","West Germany","","","","","5"
"Never","2016","no migration background","East Germany","","","","","5"
"Never","2016","direct migration background","West Germany","","","","","5"
"Never","2016","direct migration background","East Germany","","","","","5"
"Never","2016","indirect migration background","West Germany","","","","","5"
"Never","2016","indirect migration background","East Germany","","","","","5"
"Rarely","2016","no migration background","West Germany","","","","","4"
"Rarely","2016","no migration background","East Germany","","","","","4"
"Rarely","2016","direct migration background","West Germany","","","","","4"
"Rarely","2016","direct migration background","East Germany","","","","","4"
"Rarely","2016","indirect migration background","West Germany","","","","","4"
"Rarely","2016","indirect migration background","East Germany","","","","","4"
"Daily","2017","no migration background","West Germany","","","","","1"
"Daily","2017","no migration background","East Germany","","","","","1"
"Daily","2017","direct migration background","West Germany","","","","","1"
"Daily","2017","direct migration background","East Germany","","","","","1"
"Daily","2017","indirect migration background","West Germany","","","","","1"
"Daily","2017","indirect migration background","East Germany","","","","","1"
"Min 1x per month","2017","no migration background","West Germany","","","","","3"
"Min 1x per month","2017","no migration background","East Germany","","","","","3"
"Min 1x per month","2017","direct migration background","West Germany","","","","","3"
"Min 1x per month","2017","direct migration background","East Germany","","","","","3"
"Min 1x per month","2017","indirect migration background","East Germany","","","","","3"
"Min 1x per month","2017","indirect migration background","West Germany","","","","","3"
"Min 1x per week","2017","no migration background","West Germany","","","","","2"
"Min 1x per week","2017","no migration background","East Germany","","","","","2"
"Min 1x per week","2017","direct migration background","West Germany","","","","","2"
"Min 1x per week","2017","direct migration background","East Germany","","","","","2"
"Min 1x per week","2017","indirect migration background","West Germany","","","","","2"
"Min 1x per week","2017","indirect migration background","East Germany","","","","","2"
"Never","2017","no migration background","West Germany","","","","","5"
"Never","2017","no migration background","East Germany","","","","","5"
"Never","2017","direct migration background","West Germany","","","","","5"
"Never","2017","direct migration background","East Germany","","","","","5"
"Never","2017","indirect migration background","West Germany","","","","","5"
"Never","2017","indirect migration background","East Germany","","","","","5"
"Rarely","2017","no migration background","West Germany","","","","","4"
"Rarely","2017","direct migration background","West Germany","","","","","4"
"Rarely","2017","no migration background","East Germany","","","","","4"
"Rarely","2017","indirect migration background","West Germany","","","","","4"
"Rarely","2017","direct migration background","East Germany","","","","","4"
"Rarely","2017","indirect migration background","East Germany","","","","","4"
"Daily","2018","no migration background","West Germany","","","","","1"
"Daily","2018","no migration background","East Germany","","","","","1"
"Daily","2018","direct migration background","West Germany","","","","","1"
"Daily","2018","direct migration background","East Germany","","","","","1"
"Daily","2018","indirect migration background","West Germany","","","","","1"
"Daily","2018","indirect migration background","East Germany","","","","","1"
"Min 1x per month","2018","no migration background","West Germany","","","","","3"
"Min 1x per month","2018","no migration background","East Germany","","","","","3"
"Min 1x per month","2018","direct migration background","West Germany","","","","","3"
"Min 1x per month","2018","direct migration background","East Germany","","","","","3"
"Min 1x per month","2018","indirect migration background","East Germany","","","","","3"
"Min 1x per month","2018","indirect migration background","West Germany","","","","","3"
"Min 1x per week","2018","no migration background","West Germany","","","","","2"
"Min 1x per week","2018","no migration background","East Germany","","","","","2"
"Min 1x per week","2018","direct migration background","West Germany","","","","","2"
"Min 1x per week","2018","direct migration background","East Germany","","","","","2"
"Min 1x per week","2018","indirect migration background","East Germany","","","","","2"
"Min 1x per week","2018","indirect migration background","West Germany","","","","","2"
"Never","2018","no migration background","West Germany","","","","","5"
"Never","2018","no migration background","East Germany","","","","","5"
"Never","2018","direct migration background","West Germany","","","","","5"
"Never","2018","direct migration background","East Germany","","","","","5"
"Never","2018","indirect migration background","West Germany","","","","","5"
"Never","2018","indirect migration background","East Germany","","","","","5"
"Rarely","2018","no migration background","West Germany","","","","","4"
"Rarely","2018","no migration background","East Germany","","","","","4"
"Rarely","2018","direct migration background","West Germany","","","","","4"
"Rarely","2018","direct migration background","East Germany","","","","","4"
"Rarely","2018","indirect migration background","West Germany","","","","","4"
"Rarely","2018","indirect migration background","East Germany","","","","","4"
"Daily","2019","no migration background","West Germany","538","0.0344701545391637","0.0315525122240669","0.0373877968542605","1"
"Daily","2019","no migration background","East Germany","199","0.0443522040797961","0.0387266936244132","0.049977714535179","1"
"Daily","2019","direct migration background","West Germany","156","0.0386818771077906","0.0323474050122983","0.045016349203283","1"
"Daily","2019","direct migration background","East Germany","14","","","","1"
"Daily","2019","indirect migration background","West Germany","116","0.0640977375827547","0.051982418302791","0.0762130568627183","1"
"Daily","2019","indirect migration background","East Germany","8","","","","1"
"Min 1x per month","2019","no migration background","West Germany","5212","0.337149889251724","0.329589454674898","0.34471032382855","3"
"Min 1x per month","2019","no migration background","East Germany","1776","0.329821765797098","0.31697510618398","0.342668425410217","3"
"Min 1x per month","2019","direct migration background","West Germany","1130","0.322803107507807","0.307444585522123","0.33816162949349","3"
"Min 1x per month","2019","direct migration background","East Germany","95","0.317095362992533","0.263629501010284","0.370561224974783","3"
"Min 1x per month","2019","indirect migration background","East Germany","40","0.338664864644498","0.258234851447799","0.419094877841197","3"
"Min 1x per month","2019","indirect migration background","West Germany","453","0.298410692824992","0.27577744201935","0.321043943630634","3"
"Min 1x per week","2019","no migration background","West Germany","5704","0.37330634018965","0.365570848642785","0.381041831736516","2"
"Min 1x per week","2019","direct migration background","West Germany","1296","0.368344565816227","0.352499635120609","0.384189496511846","2"
"Min 1x per week","2019","no migration background","East Germany","1549","0.299660967142","0.287143263771739","0.312178670512261","2"
"Min 1x per week","2019","indirect migration background","East Germany","57","0.342458006006466","0.261811105749701","0.423104906263231","2"
"Min 1x per week","2019","direct migration background","East Germany","88","0.361098020245026","0.305911721559636","0.416284318930416","2"
"Min 1x per week","2019","indirect migration background","West Germany","711","0.464501423513943","0.43983132124779","0.489171525780096","2"
"Never","2019","no migration background","West Germany","544","0.0460489266631263","0.0426969546121373","0.0494008987141153","5"
"Never","2019","no migration background","East Germany","260","0.0583388190838959","0.0519343733220214","0.0647432648457704","5"
"Never","2019","direct migration background","West Germany","196","0.0481238017786832","0.0410931872003665","0.0551544163569998","5"
"Never","2019","direct migration background","East Germany","25","","","","5"
