"pli0080","year","pgisced97","regtyp","n","percent","lower_confidence","upper_confidence"
"Min 1x per month","1996","higher vocational","Urban Area","","","",""
"Min 1x per month","1996","higher vocational","Rural Area","","","",""
"Min 1x per month","1996","higher education","Urban Area","","","",""
"Min 1x per month","1996","higher education","Rural Area","","","",""
"Rarely","1996","in school","Urban Area","","","",""
"Rarely","1996","in school","Rural Area","","","",""
"Rarely","1996","inadequately","Urban Area","","","",""
"Rarely","1996","inadequately","Rural Area","","","",""
"Rarely","1996","general elemantary","Urban Area","","","",""
"Rarely","1996","general elemantary","Rural Area","","","",""
"Rarely","1996","middle vocational","Urban Area","","","",""
"Rarely","1996","middle vocational","Rural Area","","","",""
"Rarely","1996","vocational + Abi","Urban Area","","","",""
"Rarely","1996","vocational + Abi","Rural Area","","","",""
"Rarely","1996","higher vocational","Urban Area","","","",""
"Rarely","1996","higher vocational","Rural Area","","","",""
"Rarely","1996","higher education","Urban Area","","","",""
"Rarely","1996","higher education","Rural Area","","","",""
"Never","1996","in school","Urban Area","","","",""
"Never","1996","in school","Rural Area","","","",""
"Never","1996","inadequately","Urban Area","","","",""
"Never","1996","inadequately","Rural Area","","","",""
"Never","1996","general elemantary","Urban Area","","","",""
"Never","1996","general elemantary","Rural Area","","","",""
"Never","1996","middle vocational","Urban Area","","","",""
"Never","1996","middle vocational","Rural Area","","","",""
"Never","1996","vocational + Abi","Urban Area","","","",""
"Never","1996","vocational + Abi","Rural Area","","","",""
"Never","1996","higher vocational","Urban Area","","","",""
"Never","1996","higher vocational","Rural Area","","","",""
"Never","1996","higher education","Urban Area","","","",""
"Never","1996","higher education","Rural Area","","","",""
"Daily","1997","in school","Urban Area","","","",""
"Daily","1997","in school","Rural Area","","","",""
"Daily","1997","inadequately","Urban Area","","","",""
"Daily","1997","inadequately","Rural Area","","","",""
"Daily","1997","general elemantary","Urban Area","","","",""
"Daily","1997","general elemantary","Rural Area","","","",""
"Daily","1997","middle vocational","Urban Area","","","",""
"Daily","1997","middle vocational","Rural Area","","","",""
"Daily","1997","vocational + Abi","Urban Area","","","",""
"Daily","1997","vocational + Abi","Rural Area","","","",""
"Daily","1997","higher vocational","Urban Area","","","",""
"Daily","1997","higher vocational","Rural Area","","","",""
"Daily","1997","higher education","Urban Area","","","",""
"Daily","1997","higher education","Rural Area","","","",""
"Min 1x per week","1997","in school","Urban Area","","","",""
"Min 1x per week","1997","in school","Rural Area","","","",""
"Min 1x per week","1997","inadequately","Urban Area","","","",""
"Min 1x per week","1997","inadequately","Rural Area","","","",""
"Min 1x per week","1997","general elemantary","Urban Area","","","",""
"Min 1x per week","1997","general elemantary","Rural Area","","","",""
"Min 1x per week","1997","middle vocational","Urban Area","","","",""
"Min 1x per week","1997","middle vocational","Rural Area","","","",""
"Min 1x per week","1997","vocational + Abi","Urban Area","","","",""
"Min 1x per week","1997","vocational + Abi","Rural Area","","","",""
"Min 1x per week","1997","higher vocational","Urban Area","","","",""
"Min 1x per week","1997","higher vocational","Rural Area","","","",""
"Min 1x per week","1997","higher education","Urban Area","","","",""
"Min 1x per week","1997","higher education","Rural Area","","","",""
"Min 1x per month","1997","in school","Urban Area","","","",""
"Min 1x per month","1997","in school","Rural Area","","","",""
"Min 1x per month","1997","inadequately","Urban Area","","","",""
"Min 1x per month","1997","inadequately","Rural Area","","","",""
"Min 1x per month","1997","general elemantary","Urban Area","","","",""
"Min 1x per month","1997","general elemantary","Rural Area","","","",""
"Min 1x per month","1997","middle vocational","Urban Area","","","",""
"Min 1x per month","1997","middle vocational","Rural Area","","","",""
"Min 1x per month","1997","vocational + Abi","Urban Area","","","",""
"Min 1x per month","1997","vocational + Abi","Rural Area","","","",""
"Min 1x per month","1997","higher vocational","Urban Area","","","",""
"Min 1x per month","1997","higher vocational","Rural Area","","","",""
"Min 1x per month","1997","higher education","Urban Area","","","",""
"Min 1x per month","1997","higher education","Rural Area","","","",""
"Rarely","1997","in school","Urban Area","","","",""
"Rarely","1997","in school","Rural Area","","","",""
"Rarely","1997","inadequately","Urban Area","","","",""
"Rarely","1997","inadequately","Rural Area","","","",""
"Rarely","1997","general elemantary","Urban Area","","","",""
"Rarely","1997","general elemantary","Rural Area","","","",""
"Rarely","1997","middle vocational","Urban Area","","","",""
"Rarely","1997","middle vocational","Rural Area","","","",""
"Rarely","1997","vocational + Abi","Urban Area","","","",""
"Rarely","1997","vocational + Abi","Rural Area","","","",""
"Rarely","1997","higher vocational","Urban Area","","","",""
"Rarely","1997","higher vocational","Rural Area","","","",""
"Rarely","1997","higher education","Urban Area","","","",""
"Rarely","1997","higher education","Rural Area","","","",""
"Never","1997","in school","Urban Area","","","",""
"Never","1997","in school","Rural Area","","","",""
"Never","1997","inadequately","Urban Area","","","",""
"Never","1997","inadequately","Rural Area","","","",""
"Never","1997","general elemantary","Urban Area","","","",""
"Never","1997","general elemantary","Rural Area","","","",""
"Never","1997","middle vocational","Urban Area","","","",""
"Never","1997","middle vocational","Rural Area","","","",""
"Never","1997","vocational + Abi","Urban Area","","","",""
"Never","1997","vocational + Abi","Rural Area","","","",""
"Never","1997","higher vocational","Urban Area","","","",""
"Never","1997","higher vocational","Rural Area","","","",""
"Never","1997","higher education","Urban Area","","","",""
"Never","1997","higher education","Rural Area","","","",""
"Daily","1998","in school","Urban Area","64","0.280455070756216","0.22082292306364","0.340087218448793"
"Daily","1998","in school","Rural Area","31","0.247334859362348","0.168477407943585","0.326192310781111"
"Daily","1998","inadequately","Urban Area","61","0.1656581492233","0.127725486925645","0.203590811520955"
"Daily","1998","inadequately","Rural Area","10","","",""
"Daily","1998","general elemantary","Urban Area","211","0.094977550002626","0.0813766033150834","0.108578496690169"
"Daily","1998","general elemantary","Rural Area","73","0.0705149009536626","0.0523612877503277","0.0886685141569975"
"Daily","1998","middle vocational","Urban Area","270","0.0565574746919805","0.0497537455825711","0.0633612038013899"
"Daily","1998","middle vocational","Rural Area","112","0.0382588278641644","0.0308799438913475","0.0456377118369812"
"Daily","1998","vocational + Abi","Urban Area","22","","",""
"Daily","1998","vocational + Abi","Rural Area","2","","",""
"Daily","1998","higher vocational","Urban Area","19","","",""
"Daily","1998","higher vocational","Rural Area","2","","",""
"Daily","1998","higher education","Urban Area","28","","",""
"Daily","1998","higher education","Rural Area","18","","",""
"Min 1x per week","1998","in school","Urban Area","122","0.548804997272984","0.482749188655004","0.614860805890963"
"Min 1x per week","1998","in school","Rural Area","64","0.60096280422903","0.511461439585296","0.690464168872763"
"Min 1x per week","1998","inadequately","Urban Area","184","0.481957198068306","0.430974599775336","0.532939796361276"
"Min 1x per week","1998","inadequately","Rural Area","34","0.282933084523259","0.18232695573432","0.383539213312199"
"Min 1x per week","1998","general elemantary","Urban Area","830","0.439167333812341","0.416144401003811","0.462190266620871"
"Min 1x per week","1998","general elemantary","Rural Area","319","0.392691791221365","0.358063433211175","0.427320149231554"
"Min 1x per week","1998","middle vocational","Urban Area","1916","0.415452793975207","0.400937864787179","0.429967723163236"
"Min 1x per week","1998","middle vocational","Rural Area","947","0.380297170565295","0.36162266837359","0.398971672757001"
"Min 1x per week","1998","vocational + Abi","Urban Area","206","0.576510205713417","0.527534050727908","0.625486360698926"
"Min 1x per week","1998","vocational + Abi","Rural Area","54","0.471770443222952","0.381699688719512","0.561841197726393"
"Min 1x per week","1998","higher vocational","Urban Area","215","0.401659585765037","0.359804713552903","0.443514457977171"
"Min 1x per week","1998","higher vocational","Rural Area","104","0.315611224851262","0.262843591262191","0.368378858440333"
"Min 1x per week","1998","higher education","Urban Area","509","0.421434623889373","0.394191322175304","0.448677925603443"
"Min 1x per week","1998","higher education","Rural Area","213","0.306199516947932","0.272296490673459","0.340102543222406"
"Min 1x per month","1998","in school","Urban Area","21","","",""
"Min 1x per month","1998","in school","Rural Area","10","","",""
"Min 1x per month","1998","inadequately","Urban Area","69","0.193628256012802","0.153311375132264","0.233945136893341"
"Min 1x per month","1998","inadequately","Rural Area","20","","",""
"Min 1x per month","1998","general elemantary","Urban Area","404","0.242024833204822","0.222155356281655","0.261894310127988"
"Min 1x per month","1998","general elemantary","Rural Area","188","0.256783477262186","0.225806243892133","0.287760710632239"
"Min 1x per month","1998","middle vocational","Urban Area","1311","0.284508746203623","0.271219686259271","0.297797806147976"
"Min 1x per month","1998","middle vocational","Rural Area","829","0.308602032722752","0.290833188198811","0.326370877246694"
"Min 1x per month","1998","vocational + Abi","Urban Area","110","0.263717683307205","0.220040811775163","0.307394554839247"
"Min 1x per month","1998","vocational + Abi","Rural Area","43","0.322465721273825","0.238129429541223","0.406802013006426"
"Min 1x per month","1998","higher vocational","Urban Area","172","0.312523012667983","0.272948746804851","0.352097278531115"
"Min 1x per month","1998","higher vocational","Rural Area","100","0.341969904026792","0.288111090643379","0.395828717410205"
"Min 1x per month","1998","higher education","Urban Area","479","0.364998733820575","0.338437307764923","0.391560159876228"
"Min 1x per month","1998","higher education","Rural Area","261","0.356741026650537","0.321504882971502","0.391977170329571"
"Rarely","1998","in school","Urban Area","10","","",""
"Rarely","1998","in school","Rural Area","9","","",""
"Rarely","1998","inadequately","Urban Area","49","0.144208028672392","0.10836425454819","0.180051802796594"
"Rarely","1998","inadequately","Rural Area","11","","",""
"Rarely","1998","general elemantary","Urban Area","287","0.185911337628908","0.167863807652387","0.203958867605429"
"Rarely","1998","general elemantary","Rural Area","157","0.243745475875983","0.213301337560389","0.274189614191577"
"Rarely","1998","middle vocational","Urban Area","837","0.216802324441809","0.204665307813876","0.228939341069742"
"Rarely","1998","middle vocational","Rural Area","664","0.250955932282196","0.234277771181644","0.267634093382748"
"Rarely","1998","vocational + Abi","Urban Area","51","0.11745631495947","0.0855434346164169","0.149369195302524"
"Rarely","1998","vocational + Abi","Rural Area","19","","",""
"Rarely","1998","higher vocational","Urban Area","114","0.22821975156974","0.192388149410449","0.26405135372903"
"Rarely","1998","higher vocational","Rural Area","85","0.302164692809087","0.25002862332194","0.354300762296235"
"Rarely","1998","higher education","Urban Area","235","0.177899057736891","0.156799769237938","0.198998346235843"
"Rarely","1998","higher education","Rural Area","207","0.295569044020957","0.262005515911741","0.329132572130173"
"Never","1998","in school","Urban Area","1","","",""
"Never","1998","in school","Rural Area","1","","",""
"Never","1998","inadequately","Urban Area","6","","",""
"Never","1998","inadequately","Rural Area","2","","",""
"Never","1998","general elemantary","Urban Area","53","0.0379189453513036","0.029058349317849","0.0467795413847581"
"Never","1998","general elemantary","Rural Area","27","","",""
"Never","1998","middle vocational","Urban Area","94","0.0266786606873805","0.0219323690595488","0.0314249523152122"
"Never","1998","middle vocational","Rural Area","44","0.0218860365655917","0.0162577780561898","0.0275142950749936"
"Never","1998","vocational + Abi","Urban Area","2","","",""
"Never","1998","vocational + Abi","Rural Area","","","",""
"Never","1998","higher vocational","Urban Area","7","","",""
"Never","1998","higher vocational","Rural Area","7","","",""
"Never","1998","higher education","Urban Area","11","","",""
"Never","1998","higher education","Rural Area","11","","",""
"Daily","1999","in school","Urban Area","","","",""
"Daily","1999","in school","Rural Area","","","",""
"Daily","1999","inadequately","Urban Area","","","",""
"Daily","1999","inadequately","Rural Area","","","",""
"Daily","1999","general elemantary","Urban Area","","","",""
"Daily","1999","general elemantary","Rural Area","","","",""
"Daily","1999","middle vocational","Urban Area","","","",""
"Daily","1999","middle vocational","Rural Area","","","",""
"Daily","1999","vocational + Abi","Urban Area","","","",""
"Daily","1999","vocational + Abi","Rural Area","","","",""
"Daily","1999","higher vocational","Urban Area","","","",""
"Daily","1999","higher vocational","Rural Area","","","",""
"Daily","1999","higher education","Urban Area","","","",""
"Daily","1999","higher education","Rural Area","","","",""
"Min 1x per week","1999","in school","Urban Area","","","",""
"Min 1x per week","1999","in school","Rural Area","","","",""
"Min 1x per week","1999","inadequately","Urban Area","","","",""
"Min 1x per week","1999","inadequately","Rural Area","","","",""
"Min 1x per week","1999","general elemantary","Urban Area","","","",""
"Min 1x per week","1999","general elemantary","Rural Area","","","",""
"Min 1x per week","1999","middle vocational","Urban Area","","","",""
"Min 1x per week","1999","middle vocational","Rural Area","","","",""
"Min 1x per week","1999","vocational + Abi","Urban Area","","","",""
"Min 1x per week","1999","vocational + Abi","Rural Area","","","",""
"Min 1x per week","1999","higher vocational","Urban Area","","","",""
"Min 1x per week","1999","higher vocational","Rural Area","","","",""
"Min 1x per week","1999","higher education","Urban Area","","","",""
"Min 1x per week","1999","higher education","Rural Area","","","",""
"Min 1x per month","1999","in school","Urban Area","","","",""
"Min 1x per month","1999","in school","Rural Area","","","",""
"Min 1x per month","1999","inadequately","Urban Area","","","",""
"Min 1x per month","1999","inadequately","Rural Area","","","",""
"Min 1x per month","1999","general elemantary","Urban Area","","","",""
"Min 1x per month","1999","general elemantary","Rural Area","","","",""
"Min 1x per month","1999","middle vocational","Urban Area","","","",""
"Min 1x per month","1999","middle vocational","Rural Area","","","",""
"Min 1x per month","1999","vocational + Abi","Urban Area","","","",""
"Min 1x per month","1999","vocational + Abi","Rural Area","","","",""
"Min 1x per month","1999","higher vocational","Urban Area","","","",""
"Min 1x per month","1999","higher vocational","Rural Area","","","",""
"Min 1x per month","1999","higher education","Urban Area","","","",""
"Min 1x per month","1999","higher education","Rural Area","","","",""
"Rarely","1999","in school","Urban Area","","","",""
"Rarely","1999","in school","Rural Area","","","",""
"Rarely","1999","inadequately","Urban Area","","","",""
"Rarely","1999","inadequately","Rural Area","","","",""
"Rarely","1999","general elemantary","Urban Area","","","",""
"Rarely","1999","general elemantary","Rural Area","","","",""
"Rarely","1999","middle vocational","Urban Area","","","",""
"Rarely","1999","middle vocational","Rural Area","","","",""
"Rarely","1999","vocational + Abi","Urban Area","","","",""
"Rarely","1999","vocational + Abi","Rural Area","","","",""
"Rarely","1999","higher vocational","Urban Area","","","",""
"Rarely","1999","higher vocational","Rural Area","","","",""
"Rarely","1999","higher education","Urban Area","","","",""
"Rarely","1999","higher education","Rural Area","","","",""
"Never","1999","in school","Urban Area","","","",""
"Never","1999","in school","Rural Area","","","",""
"Never","1999","inadequately","Urban Area","","","",""
"Never","1999","inadequately","Rural Area","","","",""
"Never","1999","general elemantary","Urban Area","","","",""
"Never","1999","general elemantary","Rural Area","","","",""
"Never","1999","middle vocational","Urban Area","","","",""
"Never","1999","middle vocational","Rural Area","","","",""
"Never","1999","vocational + Abi","Urban Area","","","",""
"Never","1999","vocational + Abi","Rural Area","","","",""
"Never","1999","higher vocational","Urban Area","","","",""
"Never","1999","higher vocational","Rural Area","","","",""
"Never","1999","higher education","Urban Area","","","",""
"Never","1999","higher education","Rural Area","","","",""
"Daily","2000","in school","Urban Area","","","",""
"Daily","2000","in school","Rural Area","","","",""
"Daily","2000","inadequately","Urban Area","","","",""
"Daily","2000","inadequately","Rural Area","","","",""
"Daily","2000","general elemantary","Urban Area","","","",""
"Daily","2000","general elemantary","Rural Area","","","",""
"Daily","2000","middle vocational","Urban Area","","","",""
"Daily","2000","middle vocational","Rural Area","","","",""
"Daily","2000","vocational + Abi","Urban Area","","","",""
"Daily","2000","vocational + Abi","Rural Area","","","",""
"Daily","2000","higher vocational","Urban Area","","","",""
"Daily","2000","higher vocational","Rural Area","","","",""
"Daily","2000","higher education","Urban Area","","","",""
"Daily","2000","higher education","Rural Area","","","",""
"Min 1x per week","2000","in school","Urban Area","","","",""
"Min 1x per week","2000","in school","Rural Area","","","",""
"Min 1x per week","2000","inadequately","Urban Area","","","",""
"Min 1x per week","2000","inadequately","Rural Area","","","",""
"Min 1x per week","2000","general elemantary","Urban Area","","","",""
"Min 1x per week","2000","general elemantary","Rural Area","","","",""
"Min 1x per week","2000","middle vocational","Urban Area","","","",""
"Min 1x per week","2000","middle vocational","Rural Area","","","",""
"Min 1x per week","2000","vocational + Abi","Urban Area","","","",""
"Min 1x per week","2000","vocational + Abi","Rural Area","","","",""
"Min 1x per week","2000","higher vocational","Urban Area","","","",""
"Min 1x per week","2000","higher vocational","Rural Area","","","",""
"Min 1x per week","2000","higher education","Urban Area","","","",""
"Min 1x per week","2000","higher education","Rural Area","","","",""
"Min 1x per month","2000","in school","Urban Area","","","",""
"Min 1x per month","2000","in school","Rural Area","","","",""
"Min 1x per month","2000","inadequately","Urban Area","","","",""
"Min 1x per month","2000","inadequately","Rural Area","","","",""
"Min 1x per month","2000","general elemantary","Urban Area","","","",""
"Min 1x per month","2000","general elemantary","Rural Area","","","",""
"Min 1x per month","2000","middle vocational","Urban Area","","","",""
"Min 1x per month","2000","middle vocational","Rural Area","","","",""
"Min 1x per month","2000","vocational + Abi","Urban Area","","","",""
"Min 1x per month","2000","vocational + Abi","Rural Area","","","",""
"Min 1x per month","2000","higher vocational","Urban Area","","","",""
"Min 1x per month","2000","higher vocational","Rural Area","","","",""
"Min 1x per month","2000","higher education","Urban Area","","","",""
"Min 1x per month","2000","higher education","Rural Area","","","",""
"Rarely","2000","in school","Urban Area","","","",""
"Rarely","2000","in school","Rural Area","","","",""
"Rarely","2000","inadequately","Urban Area","","","",""
"Rarely","2000","inadequately","Rural Area","","","",""
"Rarely","2000","general elemantary","Urban Area","","","",""
"Rarely","2000","general elemantary","Rural Area","","","",""
"Rarely","2000","middle vocational","Urban Area","","","",""
"Rarely","2000","middle vocational","Rural Area","","","",""
"Rarely","2000","vocational + Abi","Urban Area","","","",""
"Rarely","2000","vocational + Abi","Rural Area","","","",""
"Rarely","2000","higher vocational","Urban Area","","","",""
"Rarely","2000","higher vocational","Rural Area","","","",""
"Rarely","2000","higher education","Urban Area","","","",""
"Rarely","2000","higher education","Rural Area","","","",""
"Never","2000","in school","Urban Area","","","",""
"Never","2000","in school","Rural Area","","","",""
"Never","2000","inadequately","Urban Area","","","",""
"Never","2000","inadequately","Rural Area","","","",""
"Never","2000","general elemantary","Urban Area","","","",""
"Never","2000","general elemantary","Rural Area","","","",""
"Never","2000","middle vocational","Urban Area","","","",""
"Never","2000","middle vocational","Rural Area","","","",""
"Never","2000","vocational + Abi","Urban Area","","","",""
"Never","2000","vocational + Abi","Rural Area","","","",""
"Never","2000","higher vocational","Urban Area","","","",""
"Never","2000","higher vocational","Rural Area","","","",""
"Never","2000","higher education","Urban Area","","","",""
"Never","2000","higher education","Rural Area","","","",""
"Daily","2001","in school","Urban Area","","","",""
"Daily","2001","in school","Rural Area","","","",""
"Daily","2001","inadequately","Urban Area","","","",""
"Daily","2001","inadequately","Rural Area","","","",""
"Daily","2001","general elemantary","Urban Area","","","",""
"Daily","2001","general elemantary","Rural Area","","","",""
"Daily","2001","middle vocational","Urban Area","","","",""
"Daily","2001","middle vocational","Rural Area","","","",""
"Daily","2001","vocational + Abi","Urban Area","","","",""
"Daily","2001","vocational + Abi","Rural Area","","","",""
"Daily","2001","higher vocational","Urban Area","","","",""
"Daily","2001","higher vocational","Rural Area","","","",""
"Daily","2001","higher education","Urban Area","","","",""
"Daily","2001","higher education","Rural Area","","","",""
"Min 1x per week","2001","in school","Urban Area","","","",""
"Min 1x per week","2001","in school","Rural Area","","","",""
"Min 1x per week","2001","inadequately","Urban Area","","","",""
"Min 1x per week","2001","inadequately","Rural Area","","","",""
"Min 1x per week","2001","general elemantary","Urban Area","","","",""
"Min 1x per week","2001","general elemantary","Rural Area","","","",""
"Min 1x per week","2001","middle vocational","Urban Area","","","",""
"Min 1x per week","2001","middle vocational","Rural Area","","","",""
"Min 1x per week","2001","vocational + Abi","Urban Area","","","",""
"Min 1x per week","2001","vocational + Abi","Rural Area","","","",""
"Min 1x per week","2001","higher vocational","Urban Area","","","",""
"Min 1x per week","2001","higher vocational","Rural Area","","","",""
"Min 1x per week","2001","higher education","Urban Area","","","",""
"Min 1x per week","2001","higher education","Rural Area","","","",""
"Min 1x per month","2001","in school","Urban Area","","","",""
"Min 1x per month","2001","in school","Rural Area","","","",""
"Min 1x per month","2001","inadequately","Urban Area","","","",""
"Min 1x per month","2001","inadequately","Rural Area","","","",""
"Min 1x per month","2001","general elemantary","Urban Area","","","",""
"Min 1x per month","2001","general elemantary","Rural Area","","","",""
"Min 1x per month","2001","middle vocational","Urban Area","","","",""
"Min 1x per month","2001","middle vocational","Rural Area","","","",""
"Min 1x per month","2001","vocational + Abi","Urban Area","","","",""
"Min 1x per month","2001","vocational + Abi","Rural Area","","","",""
"Min 1x per month","2001","higher vocational","Urban Area","","","",""
"Min 1x per month","2001","higher vocational","Rural Area","","","",""
"Min 1x per month","2001","higher education","Urban Area","","","",""
"Min 1x per month","2001","higher education","Rural Area","","","",""
"Rarely","2001","in school","Urban Area","","","",""
"Rarely","2001","in school","Rural Area","","","",""
"Rarely","2001","inadequately","Urban Area","","","",""
"Rarely","2001","inadequately","Rural Area","","","",""
"Rarely","2001","general elemantary","Urban Area","","","",""
"Rarely","2001","general elemantary","Rural Area","","","",""
"Rarely","2001","middle vocational","Urban Area","","","",""
"Rarely","2001","middle vocational","Rural Area","","","",""
"Rarely","2001","vocational + Abi","Urban Area","","","",""
"Rarely","2001","vocational + Abi","Rural Area","","","",""
"Rarely","2001","higher vocational","Urban Area","","","",""
"Rarely","2001","higher vocational","Rural Area","","","",""
"Rarely","2001","higher education","Urban Area","","","",""
"Rarely","2001","higher education","Rural Area","","","",""
"Never","2001","in school","Urban Area","","","",""
"Never","2001","in school","Rural Area","","","",""
"Never","2001","inadequately","Urban Area","","","",""
"Never","2001","inadequately","Rural Area","","","",""
"Never","2001","general elemantary","Urban Area","","","",""
"Never","2001","general elemantary","Rural Area","","","",""
"Never","2001","middle vocational","Urban Area","","","",""
"Never","2001","middle vocational","Rural Area","","","",""
"Never","2001","vocational + Abi","Urban Area","","","",""
"Never","2001","vocational + Abi","Rural Area","","","",""
"Never","2001","higher vocational","Urban Area","","","",""
"Never","2001","higher vocational","Rural Area","","","",""
"Never","2001","higher education","Urban Area","","","",""
"Never","2001","higher education","Rural Area","","","",""
"Daily","2002","in school","Urban Area","","","",""
"Daily","2002","in school","Rural Area","","","",""
"Daily","2002","inadequately","Urban Area","","","",""
"Daily","2002","inadequately","Rural Area","","","",""
"Daily","2002","general elemantary","Urban Area","","","",""
"Daily","2002","general elemantary","Rural Area","","","",""
"Daily","2002","middle vocational","Urban Area","","","",""
"Daily","2002","middle vocational","Rural Area","","","",""
"Daily","2002","vocational + Abi","Urban Area","","","",""
"Daily","2002","vocational + Abi","Rural Area","","","",""
"Daily","2002","higher vocational","Urban Area","","","",""
"Daily","2002","higher vocational","Rural Area","","","",""
"Daily","2002","higher education","Urban Area","","","",""
"Daily","2002","higher education","Rural Area","","","",""
"Min 1x per week","2002","in school","Urban Area","","","",""
"Min 1x per week","2002","in school","Rural Area","","","",""
"Min 1x per week","2002","inadequately","Urban Area","","","",""
"Min 1x per week","2002","inadequately","Rural Area","","","",""
"Min 1x per week","2002","general elemantary","Urban Area","","","",""
"Min 1x per week","2002","general elemantary","Rural Area","","","",""
"Min 1x per week","2002","middle vocational","Urban Area","","","",""
"Min 1x per week","2002","middle vocational","Rural Area","","","",""
"Min 1x per week","2002","vocational + Abi","Urban Area","","","",""
"Min 1x per week","2002","vocational + Abi","Rural Area","","","",""
"Min 1x per week","2002","higher vocational","Urban Area","","","",""
"Min 1x per week","2002","higher vocational","Rural Area","","","",""
"Min 1x per week","2002","higher education","Urban Area","","","",""
"Min 1x per week","2002","higher education","Rural Area","","","",""
"Min 1x per month","2002","in school","Urban Area","","","",""
"Min 1x per month","2002","in school","Rural Area","","","",""
"Min 1x per month","2002","inadequately","Urban Area","","","",""
"Min 1x per month","2002","inadequately","Rural Area","","","",""
"Min 1x per month","2002","general elemantary","Urban Area","","","",""
"Min 1x per month","2002","general elemantary","Rural Area","","","",""
"Min 1x per month","2002","middle vocational","Urban Area","","","",""
"Min 1x per month","2002","middle vocational","Rural Area","","","",""
"Min 1x per month","2002","vocational + Abi","Urban Area","","","",""
"Min 1x per month","2002","vocational + Abi","Rural Area","","","",""
"Min 1x per month","2002","higher vocational","Urban Area","","","",""
"Min 1x per month","2002","higher vocational","Rural Area","","","",""
"Min 1x per month","2002","higher education","Urban Area","","","",""
"Min 1x per month","2002","higher education","Rural Area","","","",""
"Rarely","2002","in school","Urban Area","","","",""
"Rarely","2002","in school","Rural Area","","","",""
"Rarely","2002","inadequately","Urban Area","","","",""
"Rarely","2002","inadequately","Rural Area","","","",""
"Rarely","2002","general elemantary","Urban Area","","","",""
"Rarely","2002","general elemantary","Rural Area","","","",""
"Rarely","2002","middle vocational","Urban Area","","","",""
"Rarely","2002","middle vocational","Rural Area","","","",""
"Rarely","2002","vocational + Abi","Urban Area","","","",""
"Rarely","2002","vocational + Abi","Rural Area","","","",""
"Rarely","2002","higher vocational","Urban Area","","","",""
"Rarely","2002","higher vocational","Rural Area","","","",""
"Rarely","2002","higher education","Urban Area","","","",""
"Rarely","2002","higher education","Rural Area","","","",""
"Never","2002","in school","Urban Area","","","",""
"Never","2002","in school","Rural Area","","","",""
"Never","2002","inadequately","Urban Area","","","",""
"Never","2002","inadequately","Rural Area","","","",""
"Never","2002","general elemantary","Urban Area","","","",""
"Never","2002","general elemantary","Rural Area","","","",""
"Never","2002","middle vocational","Urban Area","","","",""
"Never","2002","middle vocational","Rural Area","","","",""
"Never","2002","vocational + Abi","Urban Area","","","",""
"Never","2002","vocational + Abi","Rural Area","","","",""
"Never","2002","higher vocational","Urban Area","","","",""
"Never","2002","higher vocational","Rural Area","","","",""
"Never","2002","higher education","Urban Area","","","",""
"Never","2002","higher education","Rural Area","","","",""
"Daily","2003","in school","Urban Area","114","0.260373961368231","0.218454864780131","0.302293057956332"
"Daily","2003","in school","Rural Area","56","0.294020941153784","0.229744107071094","0.358297775236475"
"Daily","2003","inadequately","Urban Area","18","","",""
"Daily","2003","inadequately","Rural Area","4","","",""
"Daily","2003","general elemantary","Urban Area","168","0.0801623213765956","0.0678284619889084","0.0924961807642827"
"Daily","2003","general elemantary","Rural Area","73","0.0725664041438654","0.055532333164642","0.0896004751230889"
"Daily","2003","middle vocational","Urban Area","275","0.0363805157496432","0.0320415003581706","0.0407195311411158"
"Daily","2003","middle vocational","Rural Area","149","0.0406273214238491","0.0344976570402438","0.0467569858074545"
"Daily","2003","vocational + Abi","Urban Area","28","","",""
"Daily","2003","vocational + Abi","Rural Area","8","","",""
"Daily","2003","higher vocational","Urban Area","39","0.0363738489504839","0.025239057261773","0.0475086406391948"
"Daily","2003","higher vocational","Rural Area","14","","",""
"Daily","2003","higher education","Urban Area","69","0.0247532609414381","0.0192864926508607","0.0302200292320155"
"Daily","2003","higher education","Rural Area","23","","",""
"Min 1x per week","2003","in school","Urban Area","251","0.578937635431433","0.531775208310679","0.626100062552188"
"Min 1x per week","2003","in school","Rural Area","102","0.547744180145046","0.477525864999264","0.617962495290827"
"Min 1x per week","2003","inadequately","Urban Area","81","0.382951644230598","0.316890210870911","0.449013077590285"
"Min 1x per week","2003","inadequately","Rural Area","22","","",""
"Min 1x per week","2003","general elemantary","Urban Area","860","0.445443358697313","0.422868374645509","0.468018342749117"
"Min 1x per week","2003","general elemantary","Rural Area","371","0.421383889260228","0.388961615869575","0.453806162650882"
"Min 1x per week","2003","middle vocational","Urban Area","2978","0.403228251460721","0.391860264091017","0.414596238830425"
"Min 1x per week","2003","middle vocational","Rural Area","1505","0.387679806250144","0.372552562350333","0.402807050149955"
"Min 1x per week","2003","vocational + Abi","Urban Area","443","0.484012903743673","0.451217456769228","0.516808350718117"
"Min 1x per week","2003","vocational + Abi","Rural Area","130","0.454500760923161","0.394887198437261","0.514114323409061"
"Min 1x per week","2003","higher vocational","Urban Area","431","0.424867387907683","0.395467621898297","0.454267153917068"
"Min 1x per week","2003","higher vocational","Rural Area","196","0.310627538756645","0.273692685495892","0.347562392017397"
"Min 1x per week","2003","higher education","Urban Area","1283","0.417743888087176","0.400391099188619","0.435096676985732"
