"plh0218","year","regtyp","sampreg","n","percent","lower_confidence","upper_confidence"
"6 on scale 1-7","2017","Rural Area","East Germany","147","0.0370667744618494","0.031170602765414","0.0429629461582848"
"7 Strongly agree","2017","Urban Area","West Germany","389","0.0241282167410586","0.0218151580541663","0.0264412754279509"
"7 Strongly agree","2017","Urban Area","East Germany","43","0.0221362559730113","0.0159158154853272","0.0283566964606955"
"7 Strongly agree","2017","Rural Area","West Germany","126","0.0199566855243643","0.0164925643015282","0.0234208067472005"
"7 Strongly agree","2017","Rural Area","East Germany","63","0.0202636160683025","0.0158662488923101","0.0246609832442949"
"1 Strongly disagree","2018","Urban Area","West Germany","","","",""
"1 Strongly disagree","2018","Urban Area","East Germany","","","",""
"1 Strongly disagree","2018","Rural Area","West Germany","","","",""
"1 Strongly disagree","2018","Rural Area","East Germany","","","",""
"2 on scale 1-7 ","2018","Urban Area","West Germany","","","",""
"2 on scale 1-7 ","2018","Urban Area","East Germany","","","",""
"2 on scale 1-7 ","2018","Rural Area","West Germany","","","",""
"2 on scale 1-7 ","2018","Rural Area","East Germany","","","",""
"3 on scale 1-7 ","2018","Urban Area","West Germany","","","",""
"3 on scale 1-7 ","2018","Urban Area","East Germany","","","",""
"3 on scale 1-7 ","2018","Rural Area","West Germany","","","",""
"3 on scale 1-7 ","2018","Rural Area","East Germany","","","",""
"4 on scale 1-7","2018","Urban Area","West Germany","","","",""
"4 on scale 1-7","2018","Urban Area","East Germany","","","",""
"4 on scale 1-7","2018","Rural Area","West Germany","","","",""
"4 on scale 1-7","2018","Rural Area","East Germany","","","",""
"5 on scale 1-7","2018","Urban Area","West Germany","","","",""
"5 on scale 1-7","2018","Urban Area","East Germany","","","",""
"5 on scale 1-7","2018","Rural Area","West Germany","","","",""
"5 on scale 1-7","2018","Rural Area","East Germany","","","",""
"6 on scale 1-7","2018","Urban Area","West Germany","","","",""
"6 on scale 1-7","2018","Urban Area","East Germany","","","",""
"6 on scale 1-7","2018","Rural Area","West Germany","","","",""
"6 on scale 1-7","2018","Rural Area","East Germany","","","",""
"7 Strongly agree","2018","Urban Area","West Germany","","","",""
"7 Strongly agree","2018","Urban Area","East Germany","","","",""
"7 Strongly agree","2018","Rural Area","West Germany","","","",""
"7 Strongly agree","2018","Rural Area","East Germany","","","",""
"1 Strongly disagree","2019","Urban Area","West Germany","4855","0.344324226893585","0.336410180279726","0.352238273507444"
"1 Strongly disagree","2019","Urban Area","East Germany","514","0.315616495186414","0.292267382670341","0.338965607702488"
"1 Strongly disagree","2019","Rural Area","West Germany","1901","0.355254143837388","0.34231193967168","0.368196348003095"
"1 Strongly disagree","2019","Rural Area","East Germany","1562","0.399299821117782","0.383245627129255","0.415354015106309"
"2 on scale 1-7 ","2019","Urban Area","West Germany","3545","0.244008000889477","0.236854298344566","0.251161703434387"
"2 on scale 1-7 ","2019","Urban Area","East Germany","438","0.284965933448954","0.262288149993248","0.30764371690466"
"2 on scale 1-7 ","2019","Rural Area","West Germany","1375","0.260703682876134","0.248831591101856","0.272575774650411"
"2 on scale 1-7 ","2019","Rural Area","East Germany","868","0.252977464995889","0.238727367434798","0.267227562556979"
"3 on scale 1-7 ","2019","Urban Area","West Germany","1747","0.134786964727014","0.129099015400762","0.140474914053266"
"3 on scale 1-7 ","2019","Urban Area","East Germany","187","0.119782227376168","0.103469295455731","0.136095159296605"
"3 on scale 1-7 ","2019","Rural Area","West Germany","647","0.125441040813677","0.116484119445727","0.134397962181628"
"3 on scale 1-7 ","2019","Rural Area","East Germany","384","0.119299857930137","0.108674487874621","0.129925227985653"
"4 on scale 1-7","2019","Urban Area","West Germany","1711","0.127616139196247","0.122058672651345","0.133173605741148"
"4 on scale 1-7","2019","Urban Area","East Germany","174","0.134948423378214","0.117783349644662","0.152113497111767"
"4 on scale 1-7","2019","Rural Area","West Germany","605","0.123863541571652","0.11495509430023","0.132771988843074"
"4 on scale 1-7","2019","Rural Area","East Germany","353","0.108817523446731","0.098609473038919","0.119025573854543"
"5 on scale 1-7","2019","Urban Area","West Germany","1145","0.0860225393035397","0.0813522464186162","0.0906928321884632"
"5 on scale 1-7","2019","Urban Area","East Germany","123","0.0778423206480641","0.0643821289287574","0.0913025123673708"
"5 on scale 1-7","2019","Rural Area","West Germany","416","0.0819008332336515","0.0744854543258844","0.0893162121414185"
"5 on scale 1-7","2019","Rural Area","East Germany","251","0.0716931875172196","0.0632366071288643","0.0801497679055748"
"6 on scale 1-7","2019","Urban Area","West Germany","600","0.0442917329532561","0.0408648895990256","0.0477185763074867"
"6 on scale 1-7","2019","Urban Area","East Germany","64","0.0530266555323616","0.0417687717688281","0.064284539295895"
"6 on scale 1-7","2019","Rural Area","West Germany","216","0.0377159818668868","0.0325641849336553","0.0428677788001183"
"6 on scale 1-7","2019","Rural Area","East Germany","111","0.0341724716973277","0.0282172483511851","0.0401276950434703"
"7 Strongly agree","2019","Urban Area","West Germany","244","0.0189503960368827","0.0166793555660421","0.0212214365077232"
"7 Strongly agree","2019","Urban Area","East Germany","22","","",""
"7 Strongly agree","2019","Rural Area","West Germany","93","0.0151207758006112","0.0118207075964855","0.018420844004737"
"7 Strongly agree","2019","Rural Area","East Germany","46","0.0137396732949143","0.00992379905864539","0.0175555475311832"
