"pli0098_h","year","education","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"Min 1x per month","1998","lower secondary degree","(Married) couple without C. ","178","0.0964853294865625","0.0838572679334863","0.109113391039639"
"Min 1x per month","1998","lower secondary degree","Single parent ","20","","",""
"Min 1x per month","1998","lower secondary degree","Couple + C. LE 16 ","109","0.122382160316889","0.101464937454765","0.143299383179012"
"Min 1x per month","1998","lower secondary degree","Couple + C. GT 16 ","102","0.128654978687477","0.106596028941275","0.150713928433678"
"Min 1x per month","1998","lower secondary degree","Couple + C. LE and GT 16","36","0.122391763636972","0.0860837605309749","0.158699766742969"
"Min 1x per month","1998","secondary school degree","1-pers.-HH","33","0.073400672664535","0.0486064991443579","0.0981948461847122"
"Min 1x per month","1998","secondary school degree","(Married) couple without C. ","52","0.0597329953837386","0.0440122289958095","0.0754537617716678"
"Min 1x per month","1998","secondary school degree","Single parent ","14","","",""
"Min 1x per month","1998","secondary school degree","Couple + C. LE 16 ","109","0.095552779877755","0.0785546417517719","0.112550918003738"
"Min 1x per month","1998","secondary school degree","Couple + C. GT 16 ","40","0.0652088950522652","0.0464720752404633","0.0839457148640672"
"Min 1x per month","1998","secondary school degree","Couple + C. LE and GT 16","29","","",""
"Min 1x per month","1998","college entrance qualification","1-pers.-HH","22","","",""
"Min 1x per month","1998","college entrance qualification","(Married) couple without C. ","48","0.0856292429096293","0.0634964550342812","0.107762030784977"
"Min 1x per month","1998","college entrance qualification","Single parent ","8","","",""
"Min 1x per month","1998","college entrance qualification","Couple + C. LE 16 ","55","0.106067219532118","0.0801438487585994","0.131990590305638"
"Min 1x per month","1998","college entrance qualification","Couple + C. GT 16 ","30","0.0971293121778302","0.0676253364575907","0.12663328789807"
"Min 1x per month","1998","college entrance qualification","Couple + C. LE and GT 16","19","","",""
"Min 1x per month","1998","Other degree","1-pers.-HH","6","","",""
"Min 1x per month","1998","Other degree","(Married) couple without C. ","26","","",""
"Min 1x per month","1998","Other degree","Single parent ","3","","",""
"Min 1x per month","1998","Other degree","Couple + C. LE 16 ","32","0.127335047611464","0.0864206891799785","0.168249406042949"
"Min 1x per month","1998","Other degree","Couple + C. GT 16 ","49","0.189996904568288","0.139625190144311","0.240368618992264"
"Min 1x per month","1998","Other degree","Couple + C. LE and GT 16","17","","",""
"Min 1x per month","1998","no degree/no degree yet","1-pers.-HH","6","","",""
"Min 1x per month","1998","no degree/no degree yet","(Married) couple without C. ","18","","",""
"Min 1x per month","1998","no degree/no degree yet","Single parent ","3","","",""
"Min 1x per month","1998","no degree/no degree yet","Couple + C. LE 16 ","5","","",""
"Min 1x per month","1998","no degree/no degree yet","Couple + C. GT 16 ","28","","",""
"Min 1x per month","1998","no degree/no degree yet","Couple + C. LE and GT 16","20","","",""
"Rarely","1998","lower secondary degree","1-pers.-HH","174","0.219659650659728","0.191183108516456","0.248136192803"
"Rarely","1998","lower secondary degree","(Married) couple without C. ","659","0.333940351008009","0.313769256908662","0.354111445107357"
"Rarely","1998","lower secondary degree","Single parent ","83","0.325267228986742","0.269490954531265","0.38104350344222"
"Rarely","1998","lower secondary degree","Couple + C. LE 16 ","337","0.360484678889977","0.329839572949069","0.391129784830885"
"Rarely","1998","lower secondary degree","Couple + C. GT 16 ","275","0.319324216091888","0.288608366441565","0.35004006574221"
"Rarely","1998","lower secondary degree","Couple + C. LE and GT 16","111","0.394474182107039","0.340330031267939","0.448618332946139"
"Rarely","1998","secondary school degree","1-pers.-HH","81","0.200155830424681","0.162115836371236","0.238195824478126"
"Rarely","1998","secondary school degree","(Married) couple without C. ","220","0.275860702784245","0.246212597350478","0.305508808218013"
"Rarely","1998","secondary school degree","Single parent ","37","0.195994589033654","0.14165420703202","0.250334971035288"
"Rarely","1998","secondary school degree","Couple + C. LE 16 ","354","0.36092453961129","0.333154765117948","0.388694314104632"
"Rarely","1998","secondary school degree","Couple + C. GT 16 ","194","0.321670877699321","0.286221282731635","0.357120472667006"
"Rarely","1998","secondary school degree","Couple + C. LE and GT 16","106","0.296794591415026","0.250617852293711","0.342971330536341"
"Rarely","1998","college entrance qualification","1-pers.-HH","76","0.22529611316215","0.178333093219343","0.272259133104957"
"Rarely","1998","college entrance qualification","(Married) couple without C. ","175","0.303088688225205","0.266735916749401","0.339441459701009"
"Rarely","1998","college entrance qualification","Single parent ","23","","",""
"Rarely","1998","college entrance qualification","Couple + C. LE 16 ","201","0.393517471481515","0.352389280796847","0.434645662166183"
"Rarely","1998","college entrance qualification","Couple + C. GT 16 ","125","0.353082858047322","0.305466600913688","0.400699115180957"
"Rarely","1998","college entrance qualification","Couple + C. LE and GT 16","55","0.378527020670074","0.303839137193117","0.453214904147031"
"Rarely","1998","Other degree","1-pers.-HH","13","","",""
"Rarely","1998","Other degree","(Married) couple without C. ","73","0.269363748302051","0.212030789554458","0.326696707049643"
"Rarely","1998","Other degree","Single parent ","7","","",""
"Rarely","1998","Other degree","Couple + C. LE 16 ","72","0.235784773500012","0.183684053869003","0.287885493131022"
"Rarely","1998","Other degree","Couple + C. GT 16 ","60","0.271023940658219","0.213950955163818","0.328096926152621"
"Rarely","1998","Other degree","Couple + C. LE and GT 16","39","0.367150834061718","0.280545034424173","0.453756633699263"
"Rarely","1998","no degree/no degree yet","1-pers.-HH","8","","",""
"Rarely","1998","no degree/no degree yet","(Married) couple without C. ","30","0.240878196551762","0.159473467231063","0.322282925872462"
"Rarely","1998","no degree/no degree yet","Single parent ","14","","",""
"Rarely","1998","no degree/no degree yet","Couple + C. LE 16 ","31","0.399576877802645","0.284833415622156","0.514320339983133"
"Rarely","1998","no degree/no degree yet","Couple + C. GT 16 ","59","0.220417684648885","0.169737786111873","0.271097583185897"
"Rarely","1998","no degree/no degree yet","Couple + C. LE and GT 16","78","0.384763698416937","0.320617639935815","0.44890975689806"
"Never","1998","lower secondary degree","1-pers.-HH","462","0.546659129025529","0.512418572385954","0.580899685665104"
"Never","1998","lower secondary degree","(Married) couple without C. ","1045","0.457247834417054","0.435941190161651","0.478554478672456"
"Never","1998","lower secondary degree","Single parent ","144","0.475766633126688","0.416306925998075","0.535226340255302"
"Never","1998","lower secondary degree","Couple + C. LE 16 ","421","0.454757611222921","0.422975917445444","0.486539305000398"
"Never","1998","lower secondary degree","Couple + C. GT 16 ","396","0.413584628182268","0.381138616284322","0.446030640080215"
"Never","1998","lower secondary degree","Couple + C. LE and GT 16","135","0.367782731926513","0.314362623353482","0.421202840499545"
"Never","1998","secondary school degree","1-pers.-HH","280","0.618690999157176","0.572513644142598","0.664868354171754"
"Never","1998","secondary school degree","(Married) couple without C. ","549","0.598804316733136","0.566290978936063","0.63131765453021"
"Never","1998","secondary school degree","Single parent ","144","0.669279314914653","0.604876397469818","0.733682232359487"
"Never","1998","secondary school degree","Couple + C. LE 16 ","606","0.477735941234341","0.44885395183755","0.506617930631133"
"Never","1998","secondary school degree","Couple + C. GT 16 ","395","0.549094587049059","0.51133289208339","0.586856282014729"
"Never","1998","secondary school degree","Couple + C. LE and GT 16","206","0.488260544583879","0.43773576408169","0.538785325086069"
"Never","1998","college entrance qualification","1-pers.-HH","180","0.581416670071769","0.525960994126841","0.636872346016696"
"Never","1998","college entrance qualification","(Married) couple without C. ","345","0.529737681515184","0.490258837367414","0.569216525662955"
"Never","1998","college entrance qualification","Single parent ","64","0.57027052154156","0.473726488177607","0.666814554905512"
"Never","1998","college entrance qualification","Couple + C. LE 16 ","242","0.42567961259539","0.384053391203121","0.467305833987659"
"Never","1998","college entrance qualification","Couple + C. GT 16 ","201","0.439507499581697","0.390058141694579","0.488956857468814"
"Never","1998","college entrance qualification","Couple + C. LE and GT 16","73","0.364016621995305","0.28992415183833","0.438109092152279"
"Never","1998","Other degree","1-pers.-HH","35","0.539308976954183","0.419054896216995","0.659563057691371"
"Never","1998","Other degree","(Married) couple without C. ","89","0.485117551447708","0.420528082965487","0.54970701992993"
"Never","1998","Other degree","Single parent ","17","","",""
"Never","1998","Other degree","Couple + C. LE 16 ","91","0.387923981863472","0.328116709339378","0.447731254387566"
"Never","1998","Other degree","Couple + C. GT 16 ","76","0.339486983828047","0.278684351085342","0.400289616570751"
"Never","1998","Other degree","Couple + C. LE and GT 16","36","0.327885303860516","0.243540704061471","0.412229903659561"
"Never","1998","no degree/no degree yet","1-pers.-HH","15","","",""
"Never","1998","no degree/no degree yet","(Married) couple without C. ","42","0.390566054211805","0.297689578787842","0.483442529635769"
"Never","1998","no degree/no degree yet","Single parent ","33","0.565883259626504","0.436069488204949","0.69569703104806"
"Never","1998","no degree/no degree yet","Couple + C. LE 16 ","25","","",""
"Never","1998","no degree/no degree yet","Couple + C. GT 16 ","121","0.484488973001529","0.423388797520106","0.545589148482951"
"Never","1998","no degree/no degree yet","Couple + C. LE and GT 16","97","0.417110621222197","0.352102045751332","0.482119196693062"
"Daily","1999","lower secondary degree","1-pers.-HH","","","",""
"Daily","1999","lower secondary degree","(Married) couple without C. ","","","",""
"Daily","1999","lower secondary degree","Single parent ","","","",""
"Daily","1999","lower secondary degree","Couple + C. LE 16 ","","","",""
"Daily","1999","lower secondary degree","Couple + C. GT 16 ","","","",""
"Daily","1999","lower secondary degree","Couple + C. LE and GT 16","","","",""
"Daily","1999","secondary school degree","1-pers.-HH","","","",""
"Daily","1999","secondary school degree","(Married) couple without C. ","","","",""
"Daily","1999","secondary school degree","Single parent ","","","",""
"Daily","1999","secondary school degree","Couple + C. LE 16 ","","","",""
"Daily","1999","secondary school degree","Couple + C. GT 16 ","","","",""
"Daily","1999","secondary school degree","Couple + C. LE and GT 16","","","",""
"Daily","1999","college entrance qualification","1-pers.-HH","","","",""
"Daily","1999","college entrance qualification","(Married) couple without C. ","","","",""
"Daily","1999","college entrance qualification","Single parent ","","","",""
"Daily","1999","college entrance qualification","Couple + C. LE 16 ","","","",""
"Daily","1999","college entrance qualification","Couple + C. GT 16 ","","","",""
"Daily","1999","college entrance qualification","Couple + C. LE and GT 16","","","",""
"Daily","1999","Other degree","1-pers.-HH","","","",""
"Daily","1999","Other degree","(Married) couple without C. ","","","",""
"Daily","1999","Other degree","Single parent ","","","",""
"Daily","1999","Other degree","Couple + C. LE 16 ","","","",""
"Daily","1999","Other degree","Couple + C. GT 16 ","","","",""
"Daily","1999","Other degree","Couple + C. LE and GT 16","","","",""
"Daily","1999","no degree/no degree yet","1-pers.-HH","","","",""
"Daily","1999","no degree/no degree yet","(Married) couple without C. ","","","",""
"Daily","1999","no degree/no degree yet","Single parent ","","","",""
"Daily","1999","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"Daily","1999","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"Daily","1999","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"Min 1x per week","1999","lower secondary degree","1-pers.-HH","89","0.119180129211021","0.0970712567460968","0.141289001675946"
"Min 1x per week","1999","lower secondary degree","(Married) couple without C. ","206","0.116050299707237","0.102312418600344","0.129788180814129"
"Min 1x per week","1999","lower secondary degree","Single parent ","20","","",""
"Min 1x per week","1999","lower secondary degree","Couple + C. LE 16 ","68","0.0661623769148673","0.0501785242713509","0.0821462295583836"
"Min 1x per week","1999","lower secondary degree","Couple + C. GT 16 ","102","0.125382774191024","0.103224680326372","0.147540868055677"
"Min 1x per week","1999","lower secondary degree","Couple + C. LE and GT 16","27","","",""
"Min 1x per week","1999","secondary school degree","1-pers.-HH","35","0.12586568045972","0.0941054365297286","0.157625924389712"
"Min 1x per week","1999","secondary school degree","(Married) couple without C. ","56","0.0683774746874316","0.0523867317717749","0.0843682176030884"
"Min 1x per week","1999","secondary school degree","Single parent ","7","","",""
"Min 1x per week","1999","secondary school degree","Couple + C. LE 16 ","71","0.0586034507378631","0.0449025532869361","0.0723043481887902"
"Min 1x per week","1999","secondary school degree","Couple + C. GT 16 ","38","0.0632351695966646","0.0448060188630603","0.0816643203302689"
"Min 1x per week","1999","secondary school degree","Couple + C. LE and GT 16","30","0.112490219816564","0.0805103704578196","0.144470069175308"
"Min 1x per week","1999","college entrance qualification","1-pers.-HH","24","","",""
"Min 1x per week","1999","college entrance qualification","(Married) couple without C. ","43","0.0813397814329067","0.0604215421303551","0.102258020735458"
"Min 1x per week","1999","college entrance qualification","Single parent ","4","","",""
"Min 1x per week","1999","college entrance qualification","Couple + C. LE 16 ","43","0.0699953916374919","0.0487497191238865","0.0912410641510972"
"Min 1x per week","1999","college entrance qualification","Couple + C. GT 16 ","24","","",""
"Min 1x per week","1999","college entrance qualification","Couple + C. LE and GT 16","12","","",""
"Min 1x per week","1999","Other degree","1-pers.-HH","13","","",""
"Min 1x per week","1999","Other degree","(Married) couple without C. ","40","0.185444416469026","0.134773225174662","0.23611560776339"
"Min 1x per week","1999","Other degree","Single parent ","1","","",""
"Min 1x per week","1999","Other degree","Couple + C. LE 16 ","40","0.176242989676733","0.12721325015431","0.225272729199156"
"Min 1x per week","1999","Other degree","Couple + C. GT 16 ","51","0.202206858827366","0.14864393127499","0.255769786379743"
"Min 1x per week","1999","Other degree","Couple + C. LE and GT 16","19","","",""
"Min 1x per week","1999","no degree/no degree yet","1-pers.-HH","4","","",""
"Min 1x per week","1999","no degree/no degree yet","(Married) couple without C. ","24","","",""
"Min 1x per week","1999","no degree/no degree yet","Single parent ","2","","",""
"Min 1x per week","1999","no degree/no degree yet","Couple + C. LE 16 ","8","","",""
"Min 1x per week","1999","no degree/no degree yet","Couple + C. GT 16 ","30","0.0715739681809789","0.0411619842439048","0.101985952118053"
"Min 1x per week","1999","no degree/no degree yet","Couple + C. LE and GT 16","13","","",""
"Min 1x per month","1999","lower secondary degree","1-pers.-HH","73","0.101120929489046","0.080548182859216","0.121693676118877"
"Min 1x per month","1999","lower secondary degree","(Married) couple without C. ","165","0.0773113958248141","0.065855417600915","0.0887673740487132"
"Min 1x per month","1999","lower secondary degree","Single parent ","19","","",""
"Min 1x per month","1999","lower secondary degree","Couple + C. LE 16 ","100","0.0987923579062265","0.0796050368553557","0.117979678957097"
"Min 1x per month","1999","lower secondary degree","Couple + C. GT 16 ","79","0.103820809700954","0.0834107591437661","0.124230860258141"
"Min 1x per month","1999","lower secondary degree","Couple + C. LE and GT 16","41","0.13186802384007","0.0940201463946705","0.16971590128547"
"Min 1x per month","1999","secondary school degree","1-pers.-HH","21","","",""
"Min 1x per month","1999","secondary school degree","(Married) couple without C. ","60","0.0704132725463082","0.0542039694242642","0.0866225756683522"
"Min 1x per month","1999","secondary school degree","Single parent ","10","","",""
"Min 1x per month","1999","secondary school degree","Couple + C. LE 16 ","90","0.0738268893493831","0.0585739167835024","0.0890798619152638"
"Min 1x per month","1999","secondary school degree","Couple + C. GT 16 ","49","0.0842436421696717","0.063212191567197","0.105275092772146"
"Min 1x per month","1999","secondary school degree","Couple + C. LE and GT 16","24","","",""
"Min 1x per month","1999","college entrance qualification","1-pers.-HH","27","","",""
"Min 1x per month","1999","college entrance qualification","(Married) couple without C. ","43","0.0622188497300255","0.0437343411230039","0.0807033583370471"
"Min 1x per month","1999","college entrance qualification","Single parent ","6","","",""
"Min 1x per month","1999","college entrance qualification","Couple + C. LE 16 ","60","0.11114073141131","0.084968163424731","0.137313299397889"
"Min 1x per month","1999","college entrance qualification","Couple + C. GT 16 ","36","0.106436867760733","0.0754294959876228","0.137444239533843"
"Min 1x per month","1999","college entrance qualification","Couple + C. LE and GT 16","16","","",""
"Min 1x per month","1999","Other degree","1-pers.-HH","4","","",""
"Min 1x per month","1999","Other degree","(Married) couple without C. ","32","0.102490812082139","0.0629490708049483","0.142032553359329"
"Min 1x per month","1999","Other degree","Single parent ","7","","",""
"Min 1x per month","1999","Other degree","Couple + C. LE 16 ","28","","",""
"Min 1x per month","1999","Other degree","Couple + C. GT 16 ","36","0.128295388272711","0.0836977962833421","0.17289298026208"
"Min 1x per month","1999","Other degree","Couple + C. LE and GT 16","15","","",""
"Min 1x per month","1999","no degree/no degree yet","1-pers.-HH","3","","",""
"Min 1x per month","1999","no degree/no degree yet","(Married) couple without C. ","18","","",""
"Min 1x per month","1999","no degree/no degree yet","Single parent ","2","","",""
"Min 1x per month","1999","no degree/no degree yet","Couple + C. LE 16 ","11","","",""
"Min 1x per month","1999","no degree/no degree yet","Couple + C. GT 16 ","33","0.109456558855035","0.072623142691794","0.146289975018277"
"Min 1x per month","1999","no degree/no degree yet","Couple + C. LE and GT 16","14","","",""
"Rarely","1999","lower secondary degree","1-pers.-HH","197","0.242566693157623","0.213317836113872","0.271815550201373"
"Rarely","1999","lower secondary degree","(Married) couple without C. ","672","0.347052488901477","0.3266341898224","0.367470787980554"
"Rarely","1999","lower secondary degree","Single parent ","77","0.293376718824114","0.239465443679499","0.347287993968729"
"Rarely","1999","lower secondary degree","Couple + C. LE 16 ","344","0.388886867747612","0.357538662533667","0.420235072961557"
"Rarely","1999","lower secondary degree","Couple + C. GT 16 ","287","0.347666571728965","0.315801072142671","0.379532071315259"
"Rarely","1999","lower secondary degree","Couple + C. LE and GT 16","101","0.323201246521058","0.270883962283768","0.375518530758349"
"Rarely","1999","secondary school degree","1-pers.-HH","94","0.230634762814024","0.19030090685085","0.270968618777199"
"Rarely","1999","secondary school degree","(Married) couple without C. ","248","0.291746501827357","0.262946712230704","0.320546291424011"
"Rarely","1999","secondary school degree","Single parent ","45","0.207552103389417","0.15408324862303","0.261020958155804"
"Rarely","1999","secondary school degree","Couple + C. LE 16 ","350","0.36096530558323","0.332949954489262","0.388980656677198"
"Rarely","1999","secondary school degree","Couple + C. GT 16 ","181","0.307474538832991","0.272533714910647","0.342415362755335"
"Rarely","1999","secondary school degree","Couple + C. LE and GT 16","109","0.308265127095927","0.261527733315684","0.35500252087617"
"Rarely","1999","college entrance qualification","1-pers.-HH","85","0.247317485172817","0.199595709872989","0.295039260472644"
"Rarely","1999","college entrance qualification","(Married) couple without C. ","203","0.297766452638584","0.262773963108053","0.332758942169115"
"Rarely","1999","college entrance qualification","Single parent ","27","","",""
"Rarely","1999","college entrance qualification","Couple + C. LE 16 ","205","0.380151232155725","0.33972955947406","0.42057290483739"
"Rarely","1999","college entrance qualification","Couple + C. GT 16 ","109","0.338973889077299","0.29138027079202","0.386567507362577"
"Rarely","1999","college entrance qualification","Couple + C. LE and GT 16","65","0.47436409541011","0.394454141922565","0.554274048897655"
"Rarely","1999","Other degree","1-pers.-HH","22","","",""
"Rarely","1999","Other degree","(Married) couple without C. ","67","0.277826890812348","0.219428394151342","0.336225387473354"
"Rarely","1999","Other degree","Single parent ","8","","",""
"Rarely","1999","Other degree","Couple + C. LE 16 ","76","0.306323515728509","0.24700739321049","0.365639638246528"
"Rarely","1999","Other degree","Couple + C. GT 16 ","63","0.292303312418812","0.23164900259636","0.352957622241264"
"Rarely","1999","Other degree","Couple + C. LE and GT 16","29","","",""
"Rarely","1999","no degree/no degree yet","1-pers.-HH","8","","",""
"Rarely","1999","no degree/no degree yet","(Married) couple without C. ","29","","",""
"Rarely","1999","no degree/no degree yet","Single parent ","16","","",""
"Rarely","1999","no degree/no degree yet","Couple + C. LE 16 ","22","","",""
"Rarely","1999","no degree/no degree yet","Couple + C. GT 16 ","89","0.363138426719162","0.306403280755775","0.41987357268255"
"Rarely","1999","no degree/no degree yet","Couple + C. LE and GT 16","71","0.426688344347557","0.354634098169804","0.498742590525311"
"Never","1999","lower secondary degree","1-pers.-HH","466","0.53713224814231","0.503107870304988","0.571156625979631"
"Never","1999","lower secondary degree","(Married) couple without C. ","1045","0.459585815566472","0.438209663917416","0.480961967215528"
"Never","1999","lower secondary degree","Single parent ","158","0.520823984335901","0.461672474633803","0.579975494038"
"Never","1999","lower secondary degree","Couple + C. LE 16 ","417","0.446158397431294","0.414193187764001","0.478123607098588"
"Never","1999","lower secondary degree","Couple + C. GT 16 ","390","0.423129844379057","0.390071559955919","0.456188128802195"
"Never","1999","lower secondary degree","Couple + C. LE and GT 16","138","0.429633690840944","0.374259805049728","0.485007576632161"
"Never","1999","secondary school degree","1-pers.-HH","269","0.583763067751556","0.536564405097899","0.630961730405213"
"Never","1999","secondary school degree","(Married) couple without C. ","593","0.569462750938903","0.538091621924815","0.600833879952991"
"Never","1999","secondary school degree","Single parent ","159","0.69456318585723","0.633838045815132","0.755288325899327"
"Never","1999","secondary school degree","Couple + C. LE 16 ","618","0.506604354329524","0.477441284656811","0.535767424002236"
"Never","1999","secondary school degree","Couple + C. GT 16 ","402","0.545046649400673","0.507340606206647","0.582752692594699"
"Never","1999","secondary school degree","Couple + C. LE and GT 16","212","0.510897798637246","0.460303767743397","0.561491829531095"
"Never","1999","college entrance qualification","1-pers.-HH","178","0.556761343580965","0.501815275622929","0.611707411539002"
"Never","1999","college entrance qualification","(Married) couple without C. ","367","0.558674916198484","0.520677412690397","0.596672419706571"
"Never","1999","college entrance qualification","Single parent ","57","0.539845422133929","0.43908946124","0.640601383027859"
"Never","1999","college entrance qualification","Couple + C. LE 16 ","246","0.438712644795473","0.397391160440477","0.480034129150469"
"Never","1999","college entrance qualification","Couple + C. GT 16 ","211","0.45915902929066","0.409055000407827","0.509263058173494"
"Never","1999","college entrance qualification","Couple + C. LE and GT 16","57","0.305242247261153","0.231546660083993","0.378937834438313"
"Never","1999","Other degree","1-pers.-HH","27","","",""
"Never","1999","Other degree","(Married) couple without C. ","87","0.434237880636487","0.369616734342818","0.498859026930156"
"Never","1999","Other degree","Single parent ","17","","",""
"Never","1999","Other degree","Couple + C. LE 16 ","88","0.383244908719299","0.32068463110549","0.445805186333109"
"Never","1999","Other degree","Couple + C. GT 16 ","66","0.377194440481111","0.312557603307599","0.441831277654623"
"Never","1999","Other degree","Couple + C. LE and GT 16","44","0.423907246838841","0.330272330072726","0.517542163604955"
"Never","1999","no degree/no degree yet","1-pers.-HH","12","","",""
"Never","1999","no degree/no degree yet","(Married) couple without C. ","44","0.395789966882313","0.306413017430833","0.485166916333794"
"Never","1999","no degree/no degree yet","Single parent ","40","0.669495722141452","0.550471620682917","0.788519823599987"
"Never","1999","no degree/no degree yet","Couple + C. LE 16 ","28","","",""
"Never","1999","no degree/no degree yet","Couple + C. GT 16 ","124","0.455831046244823","0.397073671848004","0.514588420641643"
"Never","1999","no degree/no degree yet","Couple + C. LE and GT 16","83","0.44648645938107","0.374063365353755","0.518909553408385"
"Daily","2000","lower secondary degree","1-pers.-HH","","","",""
"Daily","2000","lower secondary degree","(Married) couple without C. ","","","",""
"Daily","2000","lower secondary degree","Single parent ","","","",""
"Daily","2000","lower secondary degree","Couple + C. LE 16 ","","","",""
"Daily","2000","lower secondary degree","Couple + C. GT 16 ","","","",""
"Daily","2000","lower secondary degree","Couple + C. LE and GT 16","","","",""
"Daily","2000","secondary school degree","1-pers.-HH","","","",""
"Daily","2000","secondary school degree","(Married) couple without C. ","","","",""
"Daily","2000","secondary school degree","Single parent ","","","",""
"Daily","2000","secondary school degree","Couple + C. LE 16 ","","","",""
"Daily","2000","secondary school degree","Couple + C. GT 16 ","","","",""
"Daily","2000","secondary school degree","Couple + C. LE and GT 16","","","",""
"Daily","2000","college entrance qualification","1-pers.-HH","","","",""
"Daily","2000","college entrance qualification","(Married) couple without C. ","","","",""
"Daily","2000","college entrance qualification","Single parent ","","","",""
"Daily","2000","college entrance qualification","Couple + C. LE 16 ","","","",""
"Daily","2000","college entrance qualification","Couple + C. GT 16 ","","","",""
"Daily","2000","college entrance qualification","Couple + C. LE and GT 16","","","",""
"Daily","2000","Other degree","1-pers.-HH","","","",""
"Daily","2000","Other degree","(Married) couple without C. ","","","",""
"Daily","2000","Other degree","Single parent ","","","",""
"Daily","2000","Other degree","Couple + C. LE 16 ","","","",""
"Daily","2000","Other degree","Couple + C. GT 16 ","","","",""
"Daily","2000","Other degree","Couple + C. LE and GT 16","","","",""
"Daily","2000","no degree/no degree yet","1-pers.-HH","","","",""
"Daily","2000","no degree/no degree yet","(Married) couple without C. ","","","",""
"Daily","2000","no degree/no degree yet","Single parent ","","","",""
"Daily","2000","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"Daily","2000","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"Daily","2000","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"Min 1x per week","2000","lower secondary degree","1-pers.-HH","","","",""
"Min 1x per week","2000","lower secondary degree","(Married) couple without C. ","","","",""
"Min 1x per week","2000","lower secondary degree","Single parent ","","","",""
"Min 1x per week","2000","lower secondary degree","Couple + C. LE 16 ","","","",""
"Min 1x per week","2000","lower secondary degree","Couple + C. GT 16 ","","","",""
"Min 1x per week","2000","lower secondary degree","Couple + C. LE and GT 16","","","",""
"Min 1x per week","2000","secondary school degree","1-pers.-HH","","","",""
"Min 1x per week","2000","secondary school degree","(Married) couple without C. ","","","",""
"Min 1x per week","2000","secondary school degree","Single parent ","","","",""
"Min 1x per week","2000","secondary school degree","Couple + C. LE 16 ","","","",""
"Min 1x per week","2000","secondary school degree","Couple + C. GT 16 ","","","",""
"Min 1x per week","2000","secondary school degree","Couple + C. LE and GT 16","","","",""
"Min 1x per week","2000","college entrance qualification","1-pers.-HH","","","",""
"Min 1x per week","2000","college entrance qualification","(Married) couple without C. ","","","",""
"Min 1x per week","2000","college entrance qualification","Single parent ","","","",""
"Min 1x per week","2000","college entrance qualification","Couple + C. LE 16 ","","","",""
"Min 1x per week","2000","college entrance qualification","Couple + C. GT 16 ","","","",""
"Min 1x per week","2000","college entrance qualification","Couple + C. LE and GT 16","","","",""
"Min 1x per week","2000","Other degree","1-pers.-HH","","","",""
"Min 1x per week","2000","Other degree","(Married) couple without C. ","","","",""
"Min 1x per week","2000","Other degree","Single parent ","","","",""
"Min 1x per week","2000","Other degree","Couple + C. LE 16 ","","","",""
"Min 1x per week","2000","Other degree","Couple + C. GT 16 ","","","",""
"Min 1x per week","2000","Other degree","Couple + C. LE and GT 16","","","",""
"Min 1x per week","2000","no degree/no degree yet","1-pers.-HH","","","",""
"Min 1x per week","2000","no degree/no degree yet","(Married) couple without C. ","","","",""
"Min 1x per week","2000","no degree/no degree yet","Single parent ","","","",""
"Min 1x per week","2000","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"Min 1x per week","2000","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"Min 1x per week","2000","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"Min 1x per month","2000","lower secondary degree","1-pers.-HH","","","",""
"Min 1x per month","2000","lower secondary degree","(Married) couple without C. ","","","",""
"Min 1x per month","2000","lower secondary degree","Single parent ","","","",""
"Min 1x per month","2000","lower secondary degree","Couple + C. LE 16 ","","","",""
"Min 1x per month","2000","lower secondary degree","Couple + C. GT 16 ","","","",""
"Min 1x per month","2000","lower secondary degree","Couple + C. LE and GT 16","","","",""
"Min 1x per month","2000","secondary school degree","1-pers.-HH","","","",""
"Min 1x per month","2000","secondary school degree","(Married) couple without C. ","","","",""
"Min 1x per month","2000","secondary school degree","Single parent ","","","",""
"Min 1x per month","2000","secondary school degree","Couple + C. LE 16 ","","","",""
"Min 1x per month","2000","secondary school degree","Couple + C. GT 16 ","","","",""
"Min 1x per month","2000","secondary school degree","Couple + C. LE and GT 16","","","",""
"Min 1x per month","2000","college entrance qualification","1-pers.-HH","","","",""
"Min 1x per month","2000","college entrance qualification","(Married) couple without C. ","","","",""
"Min 1x per month","2000","college entrance qualification","Single parent ","","","",""
"Min 1x per month","2000","college entrance qualification","Couple + C. LE 16 ","","","",""
"Min 1x per month","2000","college entrance qualification","Couple + C. GT 16 ","","","",""
"Min 1x per month","2000","college entrance qualification","Couple + C. LE and GT 16","","","",""
"Min 1x per month","2000","Other degree","1-pers.-HH","","","",""
"Min 1x per month","2000","Other degree","(Married) couple without C. ","","","",""
"Min 1x per month","2000","Other degree","Single parent ","","","",""
"Min 1x per month","2000","Other degree","Couple + C. LE 16 ","","","",""
