"pli0098_h","year","migback","pgisced97","n","percent","lower_confidence","upper_confidence"
"Min 1x per month","1995","direct migration background","in school","","","",""
"Min 1x per month","1995","direct migration background","inadequately","71","0.139335538473266","0.107585966384088","0.171085110562445"
"Min 1x per month","1995","direct migration background","general elemantary","136","0.138227107339721","0.113990468763251","0.162463745916191"
"Min 1x per month","1995","direct migration background","middle vocational","151","0.129095536881574","0.108198206093013","0.149992867670135"
"Min 1x per month","1995","direct migration background","vocational + Abi","","","",""
"Min 1x per month","1995","direct migration background","higher vocational","","","",""
"Min 1x per month","1995","direct migration background","higher education","","","",""
"Min 1x per month","1995","indirect migration background","in school","","","",""
"Min 1x per month","1995","indirect migration background","inadequately","","","",""
"Min 1x per month","1995","indirect migration background","general elemantary","","","",""
"Min 1x per month","1995","indirect migration background","middle vocational","","","",""
"Min 1x per month","1995","indirect migration background","vocational + Abi","","","",""
"Min 1x per month","1995","indirect migration background","higher vocational","","","",""
"Min 1x per month","1995","indirect migration background","higher education","","","",""
"Rarely","1995","no migration background","in school","46","0.289037502919288","0.225411999750342","0.352663006088234"
"Rarely","1995","no migration background","inadequately","","","",""
"Rarely","1995","no migration background","general elemantary","406","0.272310032674497","0.250170554623325","0.294449510725669"
"Rarely","1995","no migration background","middle vocational","1460","0.284454287641228","0.272567802613494","0.296340772668961"
"Rarely","1995","no migration background","vocational + Abi","86","0.271743091454054","0.221735854206351","0.321750328701758"
"Rarely","1995","no migration background","higher vocational","212","0.306589511314037","0.272111391670286","0.341067630957788"
"Rarely","1995","no migration background","higher education","360","0.240703693503886","0.219386458644544","0.262020928363228"
"Rarely","1995","direct migration background","in school","","","",""
"Rarely","1995","direct migration background","inadequately","99","0.187864634455332","0.152052787625889","0.223676481284775"
"Rarely","1995","direct migration background","general elemantary","190","0.248268381089194","0.217931461727543","0.278605300450845"
"Rarely","1995","direct migration background","middle vocational","249","0.215717763887293","0.19008301371456","0.241352514060026"
"Rarely","1995","direct migration background","vocational + Abi","34","0.21068769898377","0.14750006042496","0.273875337542581"
"Rarely","1995","direct migration background","higher vocational","","","",""
"Rarely","1995","direct migration background","higher education","51","0.233465232297224","0.174241320232215","0.292689144362234"
"Rarely","1995","indirect migration background","in school","","","",""
"Rarely","1995","indirect migration background","inadequately","","","",""
"Rarely","1995","indirect migration background","general elemantary","51","0.302722592621182","0.233249174937238","0.372196010305126"
"Rarely","1995","indirect migration background","middle vocational","56","0.241194357864085","0.179547481662726","0.302841234065445"
"Rarely","1995","indirect migration background","vocational + Abi","","","",""
"Rarely","1995","indirect migration background","higher vocational","","","",""
"Rarely","1995","indirect migration background","higher education","","","",""
"Never","1995","no migration background","in school","118","0.556100836624257","0.486366010429485","0.625835662819029"
"Never","1995","no migration background","inadequately","34","0.559735097509861","0.428540772709381","0.690929422310341"
"Never","1995","no migration background","general elemantary","758","0.44548407895898","0.420764818879772","0.470203339038188"
"Never","1995","no migration background","middle vocational","3211","0.532764986891059","0.519619882441212","0.545910091340906"
"Never","1995","no migration background","vocational + Abi","172","0.559798115118189","0.503995704046613","0.615600526189765"
"Never","1995","no migration background","higher vocational","348","0.51249737839492","0.475120414216399","0.549874342573441"
"Never","1995","no migration background","higher education","947","0.58009571226521","0.555485869921599","0.60470555460882"
"Never","1995","direct migration background","in school","","","",""
"Never","1995","direct migration background","inadequately","178","0.461829644340052","0.4161217957624","0.507537492917704"
"Never","1995","direct migration background","general elemantary","286","0.405604752591358","0.371124650433534","0.440084854749182"
"Never","1995","direct migration background","middle vocational","407","0.483281914129394","0.452137723569584","0.514426104689203"
"Never","1995","direct migration background","vocational + Abi","65","0.501642753486161","0.424168792599984","0.579116714372339"
"Never","1995","direct migration background","higher vocational","","","",""
"Never","1995","direct migration background","higher education","103","0.526119861651743","0.456216726019684","0.596022997283803"
"Never","1995","indirect migration background","in school","","","",""
"Never","1995","indirect migration background","inadequately","","","",""
"Never","1995","indirect migration background","general elemantary","86","0.523971423881982","0.448451113979416","0.599491733784548"
"Never","1995","indirect migration background","middle vocational","100","0.650224624976564","0.581503770845914","0.718945479107215"
"Never","1995","indirect migration background","vocational + Abi","","","",""
"Never","1995","indirect migration background","higher vocational","","","",""
"Never","1995","indirect migration background","higher education","","","",""
"Daily","1996","no migration background","in school","","","",""
"Daily","1996","no migration background","inadequately","","","",""
"Daily","1996","no migration background","general elemantary","","","",""
"Daily","1996","no migration background","middle vocational","","","",""
"Daily","1996","no migration background","vocational + Abi","","","",""
"Daily","1996","no migration background","higher vocational","","","",""
"Daily","1996","no migration background","higher education","","","",""
"Daily","1996","direct migration background","in school","","","",""
"Daily","1996","direct migration background","inadequately","","","",""
"Daily","1996","direct migration background","general elemantary","","","",""
"Daily","1996","direct migration background","middle vocational","","","",""
"Daily","1996","direct migration background","vocational + Abi","","","",""
"Daily","1996","direct migration background","higher vocational","","","",""
"Daily","1996","direct migration background","higher education","","","",""
"Daily","1996","indirect migration background","in school","","","",""
"Daily","1996","indirect migration background","inadequately","","","",""
"Daily","1996","indirect migration background","general elemantary","","","",""
"Daily","1996","indirect migration background","middle vocational","","","",""
"Daily","1996","indirect migration background","vocational + Abi","","","",""
"Daily","1996","indirect migration background","higher vocational","","","",""
"Daily","1996","indirect migration background","higher education","","","",""
"Min 1x per week","1996","no migration background","in school","","","",""
"Min 1x per week","1996","no migration background","inadequately","","","",""
"Min 1x per week","1996","no migration background","general elemantary","195","0.155816185298106","0.137437811146351","0.174194559449861"
"Min 1x per week","1996","no migration background","middle vocational","393","0.0870450376762341","0.0795854147512541","0.0945046606012141"
"Min 1x per week","1996","no migration background","vocational + Abi","","","",""
"Min 1x per week","1996","no migration background","higher vocational","72","0.111214342248425","0.0876874290104138","0.134741255486436"
"Min 1x per week","1996","no migration background","higher education","129","0.1063924191856","0.0910916044700901","0.121693233901109"
"Min 1x per week","1996","direct migration background","in school","","","",""
"Min 1x per week","1996","direct migration background","inadequately","78","0.174643367776345","0.138377012257098","0.210909723295593"
"Min 1x per week","1996","direct migration background","general elemantary","130","0.192282098732275","0.163595545567763","0.220968651896786"
"Min 1x per week","1996","direct migration background","middle vocational","164","0.161737241494654","0.138135862030782","0.185338620958526"
"Min 1x per week","1996","direct migration background","vocational + Abi","34","0.163049288906173","0.103734313767915","0.222364264044432"
"Min 1x per week","1996","direct migration background","higher vocational","","","",""
"Min 1x per week","1996","direct migration background","higher education","","","",""
"Min 1x per week","1996","indirect migration background","in school","","","",""
"Min 1x per week","1996","indirect migration background","inadequately","","","",""
"Min 1x per week","1996","indirect migration background","general elemantary","","","",""
"Min 1x per week","1996","indirect migration background","middle vocational","","","",""
"Min 1x per week","1996","indirect migration background","vocational + Abi","","","",""
"Min 1x per week","1996","indirect migration background","higher vocational","","","",""
"Min 1x per week","1996","indirect migration background","higher education","","","",""
"Min 1x per month","1996","no migration background","in school","","","",""
"Min 1x per month","1996","no migration background","inadequately","","","",""
"Min 1x per month","1996","no migration background","general elemantary","141","0.100395881901556","0.0851670721511011","0.115624691652011"
"Min 1x per month","1996","no migration background","middle vocational","422","0.0883423334078331","0.0808326692234166","0.0958519975922495"
"Min 1x per month","1996","no migration background","vocational + Abi","","","",""
"Min 1x per month","1996","no migration background","higher vocational","60","0.0840280371795034","0.0632674691118373","0.104788605247169"
"Min 1x per month","1996","no migration background","higher education","107","0.0745223651260286","0.0614903351362886","0.0875543951157686"
"Min 1x per month","1996","direct migration background","in school","","","",""
"Min 1x per month","1996","direct migration background","inadequately","72","0.146353247612516","0.112589758412484","0.180116736812548"
"Min 1x per month","1996","direct migration background","general elemantary","121","0.131706097703069","0.107090215528821","0.156321979877317"
"Min 1x per month","1996","direct migration background","middle vocational","126","0.11478069168459","0.0943491027011614","0.135212280668018"
"Min 1x per month","1996","direct migration background","vocational + Abi","","","",""
"Min 1x per month","1996","direct migration background","higher vocational","","","",""
"Min 1x per month","1996","direct migration background","higher education","","","",""
"Min 1x per month","1996","indirect migration background","in school","","","",""
"Min 1x per month","1996","indirect migration background","inadequately","","","",""
"Min 1x per month","1996","indirect migration background","general elemantary","","","",""
"Min 1x per month","1996","indirect migration background","middle vocational","","","",""
"Min 1x per month","1996","indirect migration background","vocational + Abi","","","",""
"Min 1x per month","1996","indirect migration background","higher vocational","","","",""
"Min 1x per month","1996","indirect migration background","higher education","","","",""
"Rarely","1996","no migration background","in school","51","0.290954056546841","0.229668764497691","0.352239348595991"
"Rarely","1996","no migration background","inadequately","","","",""
"Rarely","1996","no migration background","general elemantary","396","0.283186901837269","0.260356064407971","0.306017739266566"
"Rarely","1996","no migration background","middle vocational","1553","0.313609542199094","0.301332310775469","0.325886773622718"
"Rarely","1996","no migration background","vocational + Abi","104","0.31791566446288","0.266814858371075","0.369016470554686"
"Rarely","1996","no migration background","higher vocational","221","0.33793291715226","0.302537072551451","0.373328761753069"
"Rarely","1996","no migration background","higher education","389","0.269264176953865","0.247252391036734","0.291275962870997"
"Rarely","1996","direct migration background","in school","","","",""
"Rarely","1996","direct migration background","inadequately","112","0.214878882839174","0.175644010747866","0.254113754930482"
"Rarely","1996","direct migration background","general elemantary","203","0.291967845540907","0.258872029731808","0.325063661350006"
"Rarely","1996","direct migration background","middle vocational","249","0.246941255364935","0.219300268830379","0.27458224189949"
"Rarely","1996","direct migration background","vocational + Abi","36","0.263579262561359","0.192837873881353","0.334320651241364"
"Rarely","1996","direct migration background","higher vocational","","","",""
"Rarely","1996","direct migration background","higher education","53","0.306896723812444","0.240793538133669","0.372999909491219"
"Rarely","1996","indirect migration background","in school","","","",""
"Rarely","1996","indirect migration background","inadequately","","","",""
"Rarely","1996","indirect migration background","general elemantary","58","0.426113646137915","0.352637031711095","0.499590260564734"
"Rarely","1996","indirect migration background","middle vocational","72","0.339814120604672","0.27544608583349","0.404182155375855"
"Rarely","1996","indirect migration background","vocational + Abi","","","",""
"Rarely","1996","indirect migration background","higher vocational","","","",""
"Rarely","1996","indirect migration background","higher education","","","",""
"Never","1996","no migration background","in school","135","0.574420914941621","0.507707661008421","0.641134168874821"
"Never","1996","no migration background","inadequately","33","0.475236572526535","0.347810354752317","0.602662790300752"
"Never","1996","no migration background","general elemantary","764","0.460601030963069","0.435342981864332","0.485859080061807"
"Never","1996","no migration background","middle vocational","3118","0.511003086716839","0.497775366209495","0.524230807224183"
"Never","1996","no migration background","vocational + Abi","174","0.550189940061605","0.495598612686488","0.604781267436721"
"Never","1996","no migration background","higher vocational","333","0.466824703419812","0.429491267807453","0.504158139032171"
"Never","1996","no migration background","higher education","935","0.549821038734506","0.525132859242734","0.574509218226279"
"Never","1996","direct migration background","in school","","","",""
"Never","1996","direct migration background","inadequately","159","0.464124501771965","0.416486203282683","0.511762800261247"
"Never","1996","direct migration background","general elemantary","271","0.384043958023749","0.34864060334029","0.419447312707207"
"Never","1996","direct migration background","middle vocational","396","0.476540811455822","0.444527267838097","0.508554355073547"
"Never","1996","direct migration background","vocational + Abi","63","0.486924216197528","0.406668420971316","0.56718001142374"
"Never","1996","direct migration background","higher vocational","","","",""
"Never","1996","direct migration background","higher education","96","0.51440334496948","0.442769704477985","0.586036985460974"
"Never","1996","indirect migration background","in school","31","0.618380874373698","0.486345740604503","0.750416008142893"
"Never","1996","indirect migration background","inadequately","","","",""
"Never","1996","indirect migration background","general elemantary","93","0.461134983594943","0.387067515828205","0.535202451361681"
"Never","1996","indirect migration background","middle vocational","107","0.545351952490276","0.477682521464682","0.61302138351587"
"Never","1996","indirect migration background","vocational + Abi","","","",""
"Never","1996","indirect migration background","higher vocational","","","",""
"Never","1996","indirect migration background","higher education","","","",""
"Daily","1997","no migration background","in school","","","",""
"Daily","1997","no migration background","inadequately","","","",""
"Daily","1997","no migration background","general elemantary","","","",""
"Daily","1997","no migration background","middle vocational","","","",""
"Daily","1997","no migration background","vocational + Abi","","","",""
"Daily","1997","no migration background","higher vocational","","","",""
"Daily","1997","no migration background","higher education","","","",""
"Daily","1997","direct migration background","in school","","","",""
"Daily","1997","direct migration background","inadequately","","","",""
"Daily","1997","direct migration background","general elemantary","","","",""
"Daily","1997","direct migration background","middle vocational","","","",""
"Daily","1997","direct migration background","vocational + Abi","","","",""
"Daily","1997","direct migration background","higher vocational","","","",""
"Daily","1997","direct migration background","higher education","","","",""
"Daily","1997","indirect migration background","in school","","","",""
"Daily","1997","indirect migration background","inadequately","","","",""
"Daily","1997","indirect migration background","general elemantary","","","",""
"Daily","1997","indirect migration background","middle vocational","","","",""
"Daily","1997","indirect migration background","vocational + Abi","","","",""
"Daily","1997","indirect migration background","higher vocational","","","",""
"Daily","1997","indirect migration background","higher education","","","",""
"Min 1x per week","1997","no migration background","in school","","","",""
"Min 1x per week","1997","no migration background","inadequately","","","",""
"Min 1x per week","1997","no migration background","general elemantary","190","0.159448944434278","0.1405795997509","0.178318289117655"
"Min 1x per week","1997","no migration background","middle vocational","388","0.0909087534504205","0.0832269437804121","0.098590563120429"
"Min 1x per week","1997","no migration background","vocational + Abi","","","",""
"Min 1x per week","1997","no migration background","higher vocational","70","0.107309288948341","0.0841988791519357","0.130419698744745"
"Min 1x per week","1997","no migration background","higher education","124","0.100402721254843","0.0855129601968232","0.115292482312863"
"Min 1x per week","1997","direct migration background","in school","","","",""
"Min 1x per week","1997","direct migration background","inadequately","85","0.174936293588186","0.137517980874353","0.21235460630202"
"Min 1x per week","1997","direct migration background","general elemantary","131","0.181173014810186","0.152455166555157","0.209890863065214"
"Min 1x per week","1997","direct migration background","middle vocational","144","0.150747875655447","0.127306640333383","0.174189110977511"
"Min 1x per week","1997","direct migration background","vocational + Abi","33","0.168335475850432","0.104983873268868","0.231687078431997"
"Min 1x per week","1997","direct migration background","higher vocational","","","",""
"Min 1x per week","1997","direct migration background","higher education","","","",""
"Min 1x per week","1997","indirect migration background","in school","","","",""
"Min 1x per week","1997","indirect migration background","inadequately","","","",""
"Min 1x per week","1997","indirect migration background","general elemantary","","","",""
"Min 1x per week","1997","indirect migration background","middle vocational","","","",""
"Min 1x per week","1997","indirect migration background","vocational + Abi","","","",""
"Min 1x per week","1997","indirect migration background","higher vocational","","","",""
"Min 1x per week","1997","indirect migration background","higher education","","","",""
"Min 1x per month","1997","no migration background","in school","","","",""
"Min 1x per month","1997","no migration background","inadequately","","","",""
"Min 1x per month","1997","no migration background","general elemantary","128","0.0908848409817653","0.076069245213825","0.105700436749706"
"Min 1x per month","1997","no migration background","middle vocational","426","0.0854087557037125","0.0779404571628592","0.0928770542445658"
"Min 1x per month","1997","no migration background","vocational + Abi","","","",""
"Min 1x per month","1997","no migration background","higher vocational","51","0.0795976901150885","0.0593871666347586","0.0998082135954185"
"Min 1x per month","1997","no migration background","higher education","117","0.0900389678511055","0.0758576179925054","0.104220317709706"
"Min 1x per month","1997","direct migration background","in school","","","",""
"Min 1x per month","1997","direct migration background","inadequately","56","0.150567205649125","0.115343892384116","0.185790518914133"
"Min 1x per month","1997","direct migration background","general elemantary","104","0.124226949953257","0.0996338787674357","0.148820021139079"
"Min 1x per month","1997","direct migration background","middle vocational","107","0.102151909571787","0.0823110149834977","0.121992804160077"
"Min 1x per month","1997","direct migration background","vocational + Abi","","","",""
"Min 1x per month","1997","direct migration background","higher vocational","","","",""
"Min 1x per month","1997","direct migration background","higher education","","","",""
"Min 1x per month","1997","indirect migration background","in school","","","",""
"Min 1x per month","1997","indirect migration background","inadequately","","","",""
"Min 1x per month","1997","indirect migration background","general elemantary","","","",""
"Min 1x per month","1997","indirect migration background","middle vocational","","","",""
"Min 1x per month","1997","indirect migration background","vocational + Abi","","","",""
"Min 1x per month","1997","indirect migration background","higher vocational","","","",""
"Min 1x per month","1997","indirect migration background","higher education","","","",""
"Rarely","1997","no migration background","in school","64","0.334129679313469","0.272221502347515","0.396037856279423"
"Rarely","1997","no migration background","inadequately","","","",""
"Rarely","1997","no migration background","general elemantary","398","0.292034728203229","0.268598529484447","0.31547092692201"
"Rarely","1997","no migration background","middle vocational","1503","0.303817683829074","0.291528445372703","0.316106922285446"
"Rarely","1997","no migration background","vocational + Abi","99","0.350638093956943","0.297434397918266","0.40384178999562"
"Rarely","1997","no migration background","higher vocational","238","0.350522042231099","0.314895115966419","0.386148968495779"
"Rarely","1997","no migration background","higher education","399","0.258408412826031","0.236720056412302","0.280096769239759"
"Rarely","1997","direct migration background","in school","","","",""
"Rarely","1997","direct migration background","inadequately","111","0.235166633463875","0.193395932611275","0.276937334316476"
"Rarely","1997","direct migration background","general elemantary","192","0.297193772988593","0.263117921210741","0.331269624766444"
"Rarely","1997","direct migration background","middle vocational","285","0.280214284875641","0.250791530880469","0.309637038870814"
"Rarely","1997","direct migration background","vocational + Abi","34","0.268624238403814","0.193576333590799","0.343672143216828"
"Rarely","1997","direct migration background","higher vocational","","","",""
"Rarely","1997","direct migration background","higher education","56","0.281804454020192","0.216445111127563","0.347163796912821"
"Rarely","1997","indirect migration background","in school","","","",""
"Rarely","1997","indirect migration background","inadequately","","","",""
"Rarely","1997","indirect migration background","general elemantary","75","0.423442469122097","0.354444944643095","0.492439993601099"
"Rarely","1997","indirect migration background","middle vocational","64","0.248062308230277","0.188206760284459","0.307917856176095"
"Rarely","1997","indirect migration background","vocational + Abi","","","",""
"Rarely","1997","indirect migration background","higher vocational","","","",""
"Rarely","1997","indirect migration background","higher education","","","",""
"Never","1997","no migration background","in school","124","0.480103646513202","0.414531175855094","0.54567611717131"
"Never","1997","no migration background","inadequately","33","0.684420370331466","0.562698106175203","0.806142634487728"
"Never","1997","no migration background","general elemantary","730","0.457631486380729","0.431953017306157","0.483309955455301"
"Never","1997","no migration background","middle vocational","3063","0.519864807016793","0.506514725044936","0.533214888988649"
"Never","1997","no migration background","vocational + Abi","173","0.537200511802073","0.481605798469247","0.592795225134898"
"Never","1997","no migration background","higher vocational","330","0.462570978705472","0.425341390850082","0.499800566560862"
"Never","1997","no migration background","higher education","925","0.551149898068021","0.52650786988911","0.575791926246932"
"Never","1997","direct migration background","in school","","","",""
"Never","1997","direct migration background","inadequately","144","0.439329867298814","0.390447799005667","0.488211935591961"
"Never","1997","direct migration background","general elemantary","264","0.397406262247964","0.360919214285427","0.433893310210501"
"Never","1997","direct migration background","middle vocational","359","0.466885929897124","0.434200662759668","0.499571197034581"
"Never","1997","direct migration background","vocational + Abi","58","0.50402838824043","0.419373585839495","0.588683190641365"
"Never","1997","direct migration background","higher vocational","","","",""
"Never","1997","direct migration background","higher education","81","0.493391522764898","0.420756769590899","0.566026275938898"
"Never","1997","indirect migration background","in school","38","0.666238972905552","0.54979670783206","0.782681237979043"
"Never","1997","indirect migration background","inadequately","","","",""
"Never","1997","indirect migration background","general elemantary","96","0.483819560874713","0.414035303568191","0.553603818181236"
"Never","1997","indirect migration background","middle vocational","111","0.650445553594548","0.584361605226832","0.716529501962265"
"Never","1997","indirect migration background","vocational + Abi","","","",""
"Never","1997","indirect migration background","higher vocational","","","",""
"Never","1997","indirect migration background","higher education","","","",""
"Daily","1998","no migration background","in school","","","",""
"Daily","1998","no migration background","inadequately","","","",""
"Daily","1998","no migration background","general elemantary","","","",""
"Daily","1998","no migration background","middle vocational","","","",""
"Daily","1998","no migration background","vocational + Abi","","","",""
"Daily","1998","no migration background","higher vocational","","","",""
"Daily","1998","no migration background","higher education","","","",""
"Daily","1998","direct migration background","in school","","","",""
"Daily","1998","direct migration background","inadequately","","","",""
"Daily","1998","direct migration background","general elemantary","","","",""
"Daily","1998","direct migration background","middle vocational","","","",""
"Daily","1998","direct migration background","vocational + Abi","","","",""
"Daily","1998","direct migration background","higher vocational","","","",""
"Daily","1998","direct migration background","higher education","","","",""
"Daily","1998","indirect migration background","in school","","","",""
"Daily","1998","indirect migration background","inadequately","","","",""
"Daily","1998","indirect migration background","general elemantary","","","",""
"Daily","1998","indirect migration background","middle vocational","","","",""
"Daily","1998","indirect migration background","vocational + Abi","","","",""
"Daily","1998","indirect migration background","higher vocational","","","",""
"Daily","1998","indirect migration background","higher education","","","",""
"Min 1x per week","1998","no migration background","in school","","","",""
"Min 1x per week","1998","no migration background","inadequately","","","",""
"Min 1x per week","1998","no migration background","general elemantary","201","0.138265733791712","0.121774619719699","0.154756847863725"
"Min 1x per week","1998","no migration background","middle vocational","446","0.0850687070993313","0.0779900768255129","0.0921473373731496"
"Min 1x per week","1998","no migration background","vocational + Abi","","","",""
"Min 1x per week","1998","no migration background","higher vocational","66","0.0954546293546686","0.0744669568684272","0.11644230184091"
"Min 1x per week","1998","no migration background","higher education","130","0.0909661314842849","0.0774971451251156","0.104435117843454"
"Min 1x per week","1998","direct migration background","in school","","","",""
"Min 1x per week","1998","direct migration background","inadequately","68","0.182673047335113","0.142978345290809","0.222367749379417"
"Min 1x per week","1998","direct migration background","general elemantary","108","0.172336451929358","0.143457535486367","0.201215368372349"
"Min 1x per week","1998","direct migration background","middle vocational","125","0.139502036555169","0.116127550802009","0.16287652230833"
"Min 1x per week","1998","direct migration background","vocational + Abi","35","0.216107293803793","0.147186410998372","0.285028176609214"
"Min 1x per week","1998","direct migration background","higher vocational","","","",""
"Min 1x per week","1998","direct migration background","higher education","","","",""
"Min 1x per week","1998","indirect migration background","in school","","","",""
"Min 1x per week","1998","indirect migration background","inadequately","","","",""
"Min 1x per week","1998","indirect migration background","general elemantary","","","",""
"Min 1x per week","1998","indirect migration background","middle vocational","","","",""
"Min 1x per week","1998","indirect migration background","vocational + Abi","","","",""
"Min 1x per week","1998","indirect migration background","higher vocational","","","",""
"Min 1x per week","1998","indirect migration background","higher education","","","",""
"Min 1x per month","1998","no migration background","in school","","","",""
"Min 1x per month","1998","no migration background","inadequately","","","",""
"Min 1x per month","1998","no migration background","general elemantary","193","0.127635549019815","0.111693621205953","0.143577476833677"
"Min 1x per month","1998","no migration background","middle vocational","473","0.0836465980528105","0.0766219315365664","0.0906712645690546"
"Min 1x per month","1998","no migration background","vocational + Abi","30","0.0804470211674903","0.0520338229681472","0.108860219366833"
"Min 1x per month","1998","no migration background","higher vocational","65","0.0780026584999488","0.0588481885003465","0.0971571284995511"
"Min 1x per month","1998","no migration background","higher education","136","0.0903787020943704","0.0769489381755277","0.103808466013213"
"Min 1x per month","1998","direct migration background","in school","","","",""
"Min 1x per month","1998","direct migration background","inadequately","60","0.162256432381316","0.124381321625523","0.20013154313711"
"Min 1x per month","1998","direct migration background","general elemantary","103","0.146929332117703","0.119857841905896","0.17400082232951"
"Min 1x per month","1998","direct migration background","middle vocational","98","0.12570148745997","0.103336073243796","0.148066901676143"
"Min 1x per month","1998","direct migration background","vocational + Abi","","","",""
"Min 1x per month","1998","direct migration background","higher vocational","","","",""
"Min 1x per month","1998","direct migration background","higher education","","","",""
"Min 1x per month","1998","indirect migration background","in school","","","",""
"Min 1x per month","1998","indirect migration background","inadequately","","","",""
"Min 1x per month","1998","indirect migration background","general elemantary","","","",""
"Min 1x per month","1998","indirect migration background","middle vocational","","","",""
"Min 1x per month","1998","indirect migration background","vocational + Abi","","","",""
"Min 1x per month","1998","indirect migration background","higher vocational","","","",""
"Min 1x per month","1998","indirect migration background","higher education","","","",""
"Rarely","1998","no migration background","in school","72","0.313061327273518","0.254021155493568","0.372101499053469"
"Rarely","1998","no migration background","inadequately","","","",""
"Rarely","1998","no migration background","general elemantary","459","0.273779206678575","0.252476214732441","0.29508219862471"
"Rarely","1998","no migration background","middle vocational","1743","0.312210458085583","0.300452779624246","0.32396813654692"
"Rarely","1998","no migration background","vocational + Abi","106","0.332851598155195","0.283623471697852","0.382079724612537"
"Rarely","1998","no migration background","higher vocational","262","0.345851914684638","0.311878927729075","0.379824901640201"
"Rarely","1998","no migration background","higher education","471","0.268981491979398","0.248211783380464","0.289751200578333"
"Rarely","1998","direct migration background","in school","","","",""
"Rarely","1998","direct migration background","inadequately","92","0.240565267402625","0.196655706996616","0.284474827808633"
"Rarely","1998","direct migration background","general elemantary","184","0.286316303805758","0.251750923984146","0.32088168362737"
"Rarely","1998","direct migration background","middle vocational","261","0.261569704272362","0.231919660317017","0.291219748227708"
"Rarely","1998","direct migration background","vocational + Abi","","","",""
"Rarely","1998","direct migration background","higher vocational","","","",""
"Rarely","1998","direct migration background","higher education","66","0.356306426281821","0.288388749517402","0.42422410304624"
"Rarely","1998","indirect migration background","in school","","","",""
"Rarely","1998","indirect migration background","inadequately","","","",""
"Rarely","1998","indirect migration background","general elemantary","66","0.330259719323599","0.264585337801287","0.395934100845912"
"Rarely","1998","indirect migration background","middle vocational","79","0.363011131766986","0.297661624642226","0.428360638891747"
"Rarely","1998","indirect migration background","vocational + Abi","","","",""
"Rarely","1998","indirect migration background","higher vocational","","","",""
"Rarely","1998","indirect migration background","higher education","","","",""
"Never","1998","no migration background","in school","134","0.514729645156226","0.451100602452437","0.578358687860014"
"Never","1998","no migration background","inadequately","43","0.671777714779369","0.557624475056599","0.785930954502139"
"Never","1998","no migration background","general elemantary","819","0.452963843027095","0.429181983057799","0.476745702996391"
"Never","1998","no migration background","middle vocational","3291","0.516906061022404","0.504226866092111","0.529585255952697"
"Never","1998","no migration background","vocational + Abi","200","0.528914306807845","0.476768502072288","0.581060111543403"
"Never","1998","no migration background","higher vocational","359","0.480554737847143","0.444869226083929","0.516240249610358"
"Never","1998","no migration background","higher education","1008","0.543843786943644","0.520514637727362","0.567172936159927"
"Never","1998","direct migration background","in school","","","",""
"Never","1998","direct migration background","inadequately","130","0.366281872350624","0.316787801331164","0.415775943370084"
"Never","1998","direct migration background","general elemantary","244","0.363785115236423","0.32699850408465","0.400571726388196"
"Never","1998","direct migration background","middle vocational","345","0.460202519918882","0.426577171715821","0.493827868121944"
"Never","1998","direct migration background","vocational + Abi","50","0.416886155935932","0.334325483742668","0.499446828129196"
"Never","1998","direct migration background","higher vocational","","","",""
"Never","1998","direct migration background","higher education","79","0.410486299072275","0.340722890449615","0.480249707694935"
"Never","1998","indirect migration background","in school","31","0.548125588840228","0.428957602003969","0.667293575676486"
"Never","1998","indirect migration background","inadequately","","","",""
"Never","1998","indirect migration background","general elemantary","103","0.521692373452629","0.451937288056851","0.591447458848408"
"Never","1998","indirect migration background","middle vocational","96","0.495853430162094","0.42790624143001","0.563800618894179"
"Never","1998","indirect migration background","vocational + Abi","","","",""
"Never","1998","indirect migration background","higher vocational","","","",""
"Never","1998","indirect migration background","higher education","","","",""
"Daily","1999","no migration background","in school","","","",""
"Daily","1999","no migration background","inadequately","","","",""
"Daily","1999","no migration background","general elemantary","","","",""
"Daily","1999","no migration background","middle vocational","","","",""
"Daily","1999","no migration background","vocational + Abi","","","",""
"Daily","1999","no migration background","higher vocational","","","",""
"Daily","1999","no migration background","higher education","","","",""
"Daily","1999","direct migration background","in school","","","",""
"Daily","1999","direct migration background","inadequately","","","",""
"Daily","1999","direct migration background","general elemantary","","","",""
"Daily","1999","direct migration background","middle vocational","","","",""
"Daily","1999","direct migration background","vocational + Abi","","","",""
"Daily","1999","direct migration background","higher vocational","","","",""
"Daily","1999","direct migration background","higher education","","","",""
"Daily","1999","indirect migration background","in school","","","",""
"Daily","1999","indirect migration background","inadequately","","","",""
"Daily","1999","indirect migration background","general elemantary","","","",""
"Daily","1999","indirect migration background","middle vocational","","","",""
"Daily","1999","indirect migration background","vocational + Abi","","","",""
"Daily","1999","indirect migration background","higher vocational","","","",""
"Daily","1999","indirect migration background","higher education","","","",""
"Min 1x per week","1999","no migration background","in school","","","",""
"Min 1x per week","1999","no migration background","inadequately","","","",""
"Min 1x per week","1999","no migration background","general elemantary","202","0.14855388400438","0.131367451777934","0.165740316230826"
"Min 1x per week","1999","no migration background","middle vocational","427","0.0846760881542366","0.0775902938400449","0.0917618824684283"
"Min 1x per week","1999","no migration background","vocational + Abi","","","",""
"Min 1x per week","1999","no migration background","higher vocational","67","0.0963184982012076","0.075161680811667","0.117475315590748"
