"pli0098_h","year","bula_h","pgisced97","n","percent","lower_confidence","upper_confidence"
"Daily","1993","Hesse","vocational + Abi","","","",""
"Daily","1993","Hesse","higher vocational","","","",""
"Daily","1993","Hesse","higher education","","","",""
"Daily","1993","Rhineland-Palatinate,Saarland","in school","","","",""
"Daily","1993","Rhineland-Palatinate,Saarland","inadequately","","","",""
"Daily","1993","Rhineland-Palatinate,Saarland","general elemantary","","","",""
"Daily","1993","Rhineland-Palatinate,Saarland","middle vocational","","","",""
"Daily","1993","Rhineland-Palatinate,Saarland","vocational + Abi","","","",""
"Daily","1993","Rhineland-Palatinate,Saarland","higher vocational","","","",""
"Daily","1993","Rhineland-Palatinate,Saarland","higher education","","","",""
"Daily","1993","Baden-Württemberg","in school","","","",""
"Daily","1993","Baden-Württemberg","inadequately","","","",""
"Daily","1993","Baden-Württemberg","general elemantary","","","",""
"Daily","1993","Baden-Württemberg","middle vocational","","","",""
"Daily","1993","Baden-Württemberg","vocational + Abi","","","",""
"Daily","1993","Baden-Württemberg","higher vocational","","","",""
"Daily","1993","Baden-Württemberg","higher education","","","",""
"Daily","1993","Bavaria","in school","","","",""
"Daily","1993","Bavaria","inadequately","","","",""
"Daily","1993","Bavaria","general elemantary","","","",""
"Daily","1993","Bavaria","middle vocational","","","",""
"Daily","1993","Bavaria","vocational + Abi","","","",""
"Daily","1993","Bavaria","higher vocational","","","",""
"Daily","1993","Bavaria","higher education","","","",""
"Daily","1993","Berlin","in school","","","",""
"Daily","1993","Berlin","inadequately","","","",""
"Daily","1993","Berlin","general elemantary","","","",""
"Daily","1993","Berlin","middle vocational","","","",""
"Daily","1993","Berlin","vocational + Abi","","","",""
"Daily","1993","Berlin","higher vocational","","","",""
"Daily","1993","Berlin","higher education","","","",""
"Daily","1993","Brandenburg","in school","","","",""
"Daily","1993","Brandenburg","inadequately","","","",""
"Daily","1993","Brandenburg","general elemantary","","","",""
"Daily","1993","Brandenburg","middle vocational","","","",""
"Daily","1993","Brandenburg","vocational + Abi","","","",""
"Daily","1993","Brandenburg","higher vocational","","","",""
"Daily","1993","Brandenburg","higher education","","","",""
"Daily","1993","Mecklenburg-Western Pomerania","in school","","","",""
"Daily","1993","Mecklenburg-Western Pomerania","inadequately","","","",""
"Daily","1993","Mecklenburg-Western Pomerania","general elemantary","","","",""
"Daily","1993","Mecklenburg-Western Pomerania","middle vocational","","","",""
"Daily","1993","Mecklenburg-Western Pomerania","vocational + Abi","","","",""
"Daily","1993","Mecklenburg-Western Pomerania","higher vocational","","","",""
"Daily","1993","Mecklenburg-Western Pomerania","higher education","","","",""
"Daily","1993","Saxony","in school","","","",""
"Daily","1993","Saxony","inadequately","","","",""
"Daily","1993","Saxony","general elemantary","","","",""
"Daily","1993","Saxony","middle vocational","","","",""
"Daily","1993","Saxony","vocational + Abi","","","",""
"Daily","1993","Saxony","higher vocational","","","",""
"Daily","1993","Saxony","higher education","","","",""
"Daily","1993","Saxony-Anhalt","in school","","","",""
"Daily","1993","Saxony-Anhalt","inadequately","","","",""
"Daily","1993","Saxony-Anhalt","general elemantary","","","",""
"Daily","1993","Saxony-Anhalt","middle vocational","","","",""
"Daily","1993","Saxony-Anhalt","vocational + Abi","","","",""
"Daily","1993","Saxony-Anhalt","higher vocational","","","",""
"Daily","1993","Saxony-Anhalt","higher education","","","",""
"Daily","1993","Thuringia","in school","","","",""
"Daily","1993","Thuringia","inadequately","","","",""
"Daily","1993","Thuringia","general elemantary","","","",""
"Daily","1993","Thuringia","middle vocational","","","",""
"Daily","1993","Thuringia","vocational + Abi","","","",""
"Daily","1993","Thuringia","higher vocational","","","",""
"Daily","1993","Thuringia","higher education","","","",""
"Min 1x per week","1993","Schleswig-Holstein","in school","","","",""
"Min 1x per week","1993","Schleswig-Holstein","inadequately","","","",""
"Min 1x per week","1993","Schleswig-Holstein","general elemantary","","","",""
"Min 1x per week","1993","Schleswig-Holstein","middle vocational","","","",""
"Min 1x per week","1993","Schleswig-Holstein","vocational + Abi","","","",""
"Min 1x per week","1993","Schleswig-Holstein","higher vocational","","","",""
"Min 1x per week","1993","Schleswig-Holstein","higher education","","","",""
"Min 1x per week","1993","Hamburg","in school","","","",""
"Min 1x per week","1993","Hamburg","inadequately","","","",""
"Min 1x per week","1993","Hamburg","general elemantary","","","",""
"Min 1x per week","1993","Hamburg","middle vocational","","","",""
"Min 1x per week","1993","Hamburg","vocational + Abi","","","",""
"Min 1x per week","1993","Hamburg","higher vocational","","","",""
"Min 1x per week","1993","Hamburg","higher education","","","",""
"Min 1x per week","1993","Lower Saxony","in school","","","",""
"Min 1x per week","1993","Lower Saxony","inadequately","","","",""
"Min 1x per week","1993","Lower Saxony","general elemantary","","","",""
"Min 1x per week","1993","Lower Saxony","middle vocational","","","",""
"Min 1x per week","1993","Lower Saxony","vocational + Abi","","","",""
"Min 1x per week","1993","Lower Saxony","higher vocational","","","",""
"Min 1x per week","1993","Lower Saxony","higher education","","","",""
"Min 1x per week","1993","Bremen","in school","","","",""
"Min 1x per week","1993","Bremen","inadequately","","","",""
"Min 1x per week","1993","Bremen","general elemantary","","","",""
"Min 1x per week","1993","Bremen","middle vocational","","","",""
"Min 1x per week","1993","Bremen","vocational + Abi","","","",""
"Min 1x per week","1993","Bremen","higher vocational","","","",""
"Min 1x per week","1993","Bremen","higher education","","","",""
"Min 1x per week","1993","North Rhine-Westphalia","in school","","","",""
"Min 1x per week","1993","North Rhine-Westphalia","inadequately","","","",""
"Min 1x per week","1993","North Rhine-Westphalia","general elemantary","","","",""
"Min 1x per week","1993","North Rhine-Westphalia","middle vocational","","","",""
"Min 1x per week","1993","North Rhine-Westphalia","vocational + Abi","","","",""
"Min 1x per week","1993","North Rhine-Westphalia","higher vocational","","","",""
"Min 1x per week","1993","North Rhine-Westphalia","higher education","","","",""
"Min 1x per week","1993","Hesse","in school","","","",""
"Min 1x per week","1993","Hesse","inadequately","","","",""
"Min 1x per week","1993","Hesse","general elemantary","","","",""
"Min 1x per week","1993","Hesse","middle vocational","","","",""
"Min 1x per week","1993","Hesse","vocational + Abi","","","",""
"Min 1x per week","1993","Hesse","higher vocational","","","",""
"Min 1x per week","1993","Hesse","higher education","","","",""
"Min 1x per week","1993","Rhineland-Palatinate,Saarland","in school","","","",""
"Min 1x per week","1993","Rhineland-Palatinate,Saarland","inadequately","","","",""
"Min 1x per week","1993","Rhineland-Palatinate,Saarland","general elemantary","","","",""
"Min 1x per week","1993","Rhineland-Palatinate,Saarland","middle vocational","","","",""
"Min 1x per week","1993","Rhineland-Palatinate,Saarland","vocational + Abi","","","",""
"Min 1x per week","1993","Rhineland-Palatinate,Saarland","higher vocational","","","",""
"Min 1x per week","1993","Rhineland-Palatinate,Saarland","higher education","","","",""
"Min 1x per week","1993","Baden-Württemberg","in school","","","",""
"Min 1x per week","1993","Baden-Württemberg","inadequately","","","",""
"Min 1x per week","1993","Baden-Württemberg","general elemantary","","","",""
"Min 1x per week","1993","Baden-Württemberg","middle vocational","","","",""
"Min 1x per week","1993","Baden-Württemberg","vocational + Abi","","","",""
"Min 1x per week","1993","Baden-Württemberg","higher vocational","","","",""
"Min 1x per week","1993","Baden-Württemberg","higher education","","","",""
"Min 1x per week","1993","Bavaria","in school","","","",""
"Min 1x per week","1993","Bavaria","inadequately","","","",""
"Min 1x per week","1993","Bavaria","general elemantary","","","",""
"Min 1x per week","1993","Bavaria","middle vocational","","","",""
"Min 1x per week","1993","Bavaria","vocational + Abi","","","",""
"Min 1x per week","1993","Bavaria","higher vocational","","","",""
"Min 1x per week","1993","Bavaria","higher education","","","",""
"Min 1x per week","1993","Berlin","in school","","","",""
"Min 1x per week","1993","Berlin","inadequately","","","",""
"Min 1x per week","1993","Berlin","general elemantary","","","",""
"Min 1x per week","1993","Berlin","middle vocational","","","",""
"Min 1x per week","1993","Berlin","vocational + Abi","","","",""
"Min 1x per week","1993","Berlin","higher vocational","","","",""
"Min 1x per week","1993","Berlin","higher education","","","",""
"Min 1x per week","1993","Brandenburg","in school","","","",""
"Min 1x per week","1993","Brandenburg","inadequately","","","",""
"Min 1x per week","1993","Brandenburg","general elemantary","","","",""
"Min 1x per week","1993","Brandenburg","middle vocational","","","",""
"Min 1x per week","1993","Brandenburg","vocational + Abi","","","",""
"Min 1x per week","1993","Brandenburg","higher vocational","","","",""
"Min 1x per week","1993","Brandenburg","higher education","","","",""
"Min 1x per week","1993","Mecklenburg-Western Pomerania","in school","","","",""
"Min 1x per week","1993","Mecklenburg-Western Pomerania","inadequately","","","",""
"Min 1x per week","1993","Mecklenburg-Western Pomerania","general elemantary","","","",""
"Min 1x per week","1993","Mecklenburg-Western Pomerania","middle vocational","","","",""
"Min 1x per week","1993","Mecklenburg-Western Pomerania","vocational + Abi","","","",""
"Min 1x per week","1993","Mecklenburg-Western Pomerania","higher vocational","","","",""
"Min 1x per week","1993","Mecklenburg-Western Pomerania","higher education","","","",""
"Min 1x per week","1993","Saxony","in school","","","",""
"Min 1x per week","1993","Saxony","inadequately","","","",""
"Min 1x per week","1993","Saxony","general elemantary","","","",""
"Min 1x per week","1993","Saxony","middle vocational","","","",""
"Min 1x per week","1993","Saxony","vocational + Abi","","","",""
"Min 1x per week","1993","Saxony","higher vocational","","","",""
"Min 1x per week","1993","Saxony","higher education","","","",""
"Min 1x per week","1993","Saxony-Anhalt","in school","","","",""
"Min 1x per week","1993","Saxony-Anhalt","inadequately","","","",""
"Min 1x per week","1993","Saxony-Anhalt","general elemantary","","","",""
"Min 1x per week","1993","Saxony-Anhalt","middle vocational","","","",""
"Min 1x per week","1993","Saxony-Anhalt","vocational + Abi","","","",""
"Min 1x per week","1993","Saxony-Anhalt","higher vocational","","","",""
"Min 1x per week","1993","Saxony-Anhalt","higher education","","","",""
"Min 1x per week","1993","Thuringia","in school","","","",""
"Min 1x per week","1993","Thuringia","inadequately","","","",""
"Min 1x per week","1993","Thuringia","general elemantary","","","",""
"Min 1x per week","1993","Thuringia","middle vocational","","","",""
"Min 1x per week","1993","Thuringia","vocational + Abi","","","",""
"Min 1x per week","1993","Thuringia","higher vocational","","","",""
"Min 1x per week","1993","Thuringia","higher education","","","",""
"Min 1x per month","1993","Schleswig-Holstein","in school","","","",""
"Min 1x per month","1993","Schleswig-Holstein","inadequately","","","",""
"Min 1x per month","1993","Schleswig-Holstein","general elemantary","","","",""
"Min 1x per month","1993","Schleswig-Holstein","middle vocational","","","",""
"Min 1x per month","1993","Schleswig-Holstein","vocational + Abi","","","",""
"Min 1x per month","1993","Schleswig-Holstein","higher vocational","","","",""
"Min 1x per month","1993","Schleswig-Holstein","higher education","","","",""
"Min 1x per month","1993","Hamburg","in school","","","",""
"Min 1x per month","1993","Hamburg","inadequately","","","",""
"Min 1x per month","1993","Hamburg","general elemantary","","","",""
"Min 1x per month","1993","Hamburg","middle vocational","","","",""
"Min 1x per month","1993","Hamburg","vocational + Abi","","","",""
"Min 1x per month","1993","Hamburg","higher vocational","","","",""
"Min 1x per month","1993","Hamburg","higher education","","","",""
"Min 1x per month","1993","Lower Saxony","in school","","","",""
"Min 1x per month","1993","Lower Saxony","inadequately","","","",""
"Min 1x per month","1993","Lower Saxony","general elemantary","","","",""
"Min 1x per month","1993","Lower Saxony","middle vocational","","","",""
"Min 1x per month","1993","Lower Saxony","vocational + Abi","","","",""
"Min 1x per month","1993","Lower Saxony","higher vocational","","","",""
"Min 1x per month","1993","Lower Saxony","higher education","","","",""
"Min 1x per month","1993","Bremen","in school","","","",""
"Min 1x per month","1993","Bremen","inadequately","","","",""
"Min 1x per month","1993","Bremen","general elemantary","","","",""
"Min 1x per month","1993","Bremen","middle vocational","","","",""
"Min 1x per month","1993","Bremen","vocational + Abi","","","",""
"Min 1x per month","1993","Bremen","higher vocational","","","",""
"Min 1x per month","1993","Bremen","higher education","","","",""
"Min 1x per month","1993","North Rhine-Westphalia","in school","","","",""
"Min 1x per month","1993","North Rhine-Westphalia","inadequately","","","",""
"Min 1x per month","1993","North Rhine-Westphalia","general elemantary","","","",""
"Min 1x per month","1993","North Rhine-Westphalia","middle vocational","","","",""
"Min 1x per month","1993","North Rhine-Westphalia","vocational + Abi","","","",""
"Min 1x per month","1993","North Rhine-Westphalia","higher vocational","","","",""
"Min 1x per month","1993","North Rhine-Westphalia","higher education","","","",""
"Min 1x per month","1993","Hesse","in school","","","",""
"Min 1x per month","1993","Hesse","inadequately","","","",""
"Min 1x per month","1993","Hesse","general elemantary","","","",""
"Min 1x per month","1993","Hesse","middle vocational","","","",""
"Min 1x per month","1993","Hesse","vocational + Abi","","","",""
"Min 1x per month","1993","Hesse","higher vocational","","","",""
"Min 1x per month","1993","Hesse","higher education","","","",""
"Min 1x per month","1993","Rhineland-Palatinate,Saarland","in school","","","",""
"Min 1x per month","1993","Rhineland-Palatinate,Saarland","inadequately","","","",""
"Min 1x per month","1993","Rhineland-Palatinate,Saarland","general elemantary","","","",""
"Min 1x per month","1993","Rhineland-Palatinate,Saarland","middle vocational","","","",""
"Min 1x per month","1993","Rhineland-Palatinate,Saarland","vocational + Abi","","","",""
"Min 1x per month","1993","Rhineland-Palatinate,Saarland","higher vocational","","","",""
"Min 1x per month","1993","Rhineland-Palatinate,Saarland","higher education","","","",""
"Min 1x per month","1993","Baden-Württemberg","in school","","","",""
"Min 1x per month","1993","Baden-Württemberg","inadequately","","","",""
"Min 1x per month","1993","Baden-Württemberg","general elemantary","","","",""
"Min 1x per month","1993","Baden-Württemberg","middle vocational","","","",""
"Min 1x per month","1993","Baden-Württemberg","vocational + Abi","","","",""
"Min 1x per month","1993","Baden-Württemberg","higher vocational","","","",""
"Min 1x per month","1993","Baden-Württemberg","higher education","","","",""
"Min 1x per month","1993","Bavaria","in school","","","",""
"Min 1x per month","1993","Bavaria","inadequately","","","",""
"Min 1x per month","1993","Bavaria","general elemantary","","","",""
"Min 1x per month","1993","Bavaria","middle vocational","","","",""
"Min 1x per month","1993","Bavaria","vocational + Abi","","","",""
"Min 1x per month","1993","Bavaria","higher vocational","","","",""
"Min 1x per month","1993","Bavaria","higher education","","","",""
"Min 1x per month","1993","Berlin","in school","","","",""
"Min 1x per month","1993","Berlin","inadequately","","","",""
"Min 1x per month","1993","Berlin","general elemantary","","","",""
"Min 1x per month","1993","Berlin","middle vocational","","","",""
"Min 1x per month","1993","Berlin","vocational + Abi","","","",""
"Min 1x per month","1993","Berlin","higher vocational","","","",""
"Min 1x per month","1993","Berlin","higher education","","","",""
"Min 1x per month","1993","Brandenburg","in school","","","",""
"Min 1x per month","1993","Brandenburg","inadequately","","","",""
"Min 1x per month","1993","Brandenburg","general elemantary","","","",""
"Min 1x per month","1993","Brandenburg","middle vocational","","","",""
"Min 1x per month","1993","Brandenburg","vocational + Abi","","","",""
"Min 1x per month","1993","Brandenburg","higher vocational","","","",""
"Min 1x per month","1993","Brandenburg","higher education","","","",""
"Min 1x per month","1993","Mecklenburg-Western Pomerania","in school","","","",""
"Min 1x per month","1993","Mecklenburg-Western Pomerania","inadequately","","","",""
"Min 1x per month","1993","Mecklenburg-Western Pomerania","general elemantary","","","",""
"Min 1x per month","1993","Mecklenburg-Western Pomerania","middle vocational","","","",""
"Min 1x per month","1993","Mecklenburg-Western Pomerania","vocational + Abi","","","",""
"Min 1x per month","1993","Mecklenburg-Western Pomerania","higher vocational","","","",""
"Min 1x per month","1993","Mecklenburg-Western Pomerania","higher education","","","",""
"Min 1x per month","1993","Saxony","in school","","","",""
"Min 1x per month","1993","Saxony","inadequately","","","",""
"Min 1x per month","1993","Saxony","general elemantary","","","",""
"Min 1x per month","1993","Saxony","middle vocational","","","",""
"Min 1x per month","1993","Saxony","vocational + Abi","","","",""
"Min 1x per month","1993","Saxony","higher vocational","","","",""
"Min 1x per month","1993","Saxony","higher education","","","",""
"Min 1x per month","1993","Saxony-Anhalt","in school","","","",""
"Min 1x per month","1993","Saxony-Anhalt","inadequately","","","",""
"Min 1x per month","1993","Saxony-Anhalt","general elemantary","","","",""
"Min 1x per month","1993","Saxony-Anhalt","middle vocational","","","",""
"Min 1x per month","1993","Saxony-Anhalt","vocational + Abi","","","",""
"Min 1x per month","1993","Saxony-Anhalt","higher vocational","","","",""
"Min 1x per month","1993","Saxony-Anhalt","higher education","","","",""
"Min 1x per month","1993","Thuringia","in school","","","",""
"Min 1x per month","1993","Thuringia","inadequately","","","",""
"Min 1x per month","1993","Thuringia","general elemantary","","","",""
"Min 1x per month","1993","Thuringia","middle vocational","","","",""
"Min 1x per month","1993","Thuringia","vocational + Abi","","","",""
"Min 1x per month","1993","Thuringia","higher vocational","","","",""
"Min 1x per month","1993","Thuringia","higher education","","","",""
"Rarely","1993","Schleswig-Holstein","in school","","","",""
"Rarely","1993","Schleswig-Holstein","inadequately","","","",""
"Rarely","1993","Schleswig-Holstein","general elemantary","","","",""
"Rarely","1993","Schleswig-Holstein","middle vocational","","","",""
"Rarely","1993","Schleswig-Holstein","vocational + Abi","","","",""
"Rarely","1993","Schleswig-Holstein","higher vocational","","","",""
"Rarely","1993","Schleswig-Holstein","higher education","","","",""
"Rarely","1993","Hamburg","in school","","","",""
"Rarely","1993","Hamburg","inadequately","","","",""
"Rarely","1993","Hamburg","general elemantary","","","",""
"Rarely","1993","Hamburg","middle vocational","","","",""
"Rarely","1993","Hamburg","vocational + Abi","","","",""
"Rarely","1993","Hamburg","higher vocational","","","",""
"Rarely","1993","Hamburg","higher education","","","",""
"Rarely","1993","Lower Saxony","in school","","","",""
"Rarely","1993","Lower Saxony","inadequately","","","",""
"Rarely","1993","Lower Saxony","general elemantary","","","",""
"Rarely","1993","Lower Saxony","middle vocational","","","",""
"Rarely","1993","Lower Saxony","vocational + Abi","","","",""
"Rarely","1993","Lower Saxony","higher vocational","","","",""
"Rarely","1993","Lower Saxony","higher education","","","",""
"Rarely","1993","Bremen","in school","","","",""
"Rarely","1993","Bremen","inadequately","","","",""
"Rarely","1993","Bremen","general elemantary","","","",""
"Rarely","1993","Bremen","middle vocational","","","",""
"Rarely","1993","Bremen","vocational + Abi","","","",""
"Rarely","1993","Bremen","higher vocational","","","",""
"Rarely","1993","Bremen","higher education","","","",""
"Rarely","1993","North Rhine-Westphalia","in school","","","",""
"Rarely","1993","North Rhine-Westphalia","inadequately","","","",""
"Rarely","1993","North Rhine-Westphalia","general elemantary","","","",""
"Rarely","1993","North Rhine-Westphalia","middle vocational","","","",""
"Rarely","1993","North Rhine-Westphalia","vocational + Abi","","","",""
"Rarely","1993","North Rhine-Westphalia","higher vocational","","","",""
"Rarely","1993","North Rhine-Westphalia","higher education","","","",""
"Rarely","1993","Hesse","in school","","","",""
"Rarely","1993","Hesse","inadequately","","","",""
"Rarely","1993","Hesse","general elemantary","","","",""
"Rarely","1993","Hesse","middle vocational","","","",""
"Rarely","1993","Hesse","vocational + Abi","","","",""
"Rarely","1993","Hesse","higher vocational","","","",""
"Rarely","1993","Hesse","higher education","","","",""
"Rarely","1993","Rhineland-Palatinate,Saarland","in school","","","",""
"Rarely","1993","Rhineland-Palatinate,Saarland","inadequately","","","",""
"Rarely","1993","Rhineland-Palatinate,Saarland","general elemantary","","","",""
"Rarely","1993","Rhineland-Palatinate,Saarland","middle vocational","","","",""
"Rarely","1993","Rhineland-Palatinate,Saarland","vocational + Abi","","","",""
"Rarely","1993","Rhineland-Palatinate,Saarland","higher vocational","","","",""
"Rarely","1993","Rhineland-Palatinate,Saarland","higher education","","","",""
"Rarely","1993","Baden-Württemberg","in school","","","",""
"Rarely","1993","Baden-Württemberg","inadequately","","","",""
"Rarely","1993","Baden-Württemberg","general elemantary","","","",""
"Rarely","1993","Baden-Württemberg","middle vocational","","","",""
"Rarely","1993","Baden-Württemberg","vocational + Abi","","","",""
"Rarely","1993","Baden-Württemberg","higher vocational","","","",""
"Rarely","1993","Baden-Württemberg","higher education","","","",""
"Rarely","1993","Bavaria","in school","","","",""
"Rarely","1993","Bavaria","inadequately","","","",""
"Rarely","1993","Bavaria","general elemantary","","","",""
"Rarely","1993","Bavaria","middle vocational","","","",""
"Rarely","1993","Bavaria","vocational + Abi","","","",""
"Rarely","1993","Bavaria","higher vocational","","","",""
"Rarely","1993","Bavaria","higher education","","","",""
"Rarely","1993","Berlin","in school","","","",""
"Rarely","1993","Berlin","inadequately","","","",""
"Rarely","1993","Berlin","general elemantary","","","",""
"Rarely","1993","Berlin","middle vocational","","","",""
"Rarely","1993","Berlin","vocational + Abi","","","",""
"Rarely","1993","Berlin","higher vocational","","","",""
"Rarely","1993","Berlin","higher education","","","",""
"Rarely","1993","Brandenburg","in school","","","",""
"Rarely","1993","Brandenburg","inadequately","","","",""
"Rarely","1993","Brandenburg","general elemantary","","","",""
"Rarely","1993","Brandenburg","middle vocational","","","",""
"Rarely","1993","Brandenburg","vocational + Abi","","","",""
"Rarely","1993","Brandenburg","higher vocational","","","",""
"Rarely","1993","Brandenburg","higher education","","","",""
"Rarely","1993","Mecklenburg-Western Pomerania","in school","","","",""
"Rarely","1993","Mecklenburg-Western Pomerania","inadequately","","","",""
"Rarely","1993","Mecklenburg-Western Pomerania","general elemantary","","","",""
"Rarely","1993","Mecklenburg-Western Pomerania","middle vocational","","","",""
"Rarely","1993","Mecklenburg-Western Pomerania","vocational + Abi","","","",""
"Rarely","1993","Mecklenburg-Western Pomerania","higher vocational","","","",""
"Rarely","1993","Mecklenburg-Western Pomerania","higher education","","","",""
"Rarely","1993","Saxony","in school","","","",""
"Rarely","1993","Saxony","inadequately","","","",""
"Rarely","1993","Saxony","general elemantary","","","",""
"Rarely","1993","Saxony","middle vocational","","","",""
"Rarely","1993","Saxony","vocational + Abi","","","",""
"Rarely","1993","Saxony","higher vocational","","","",""
"Rarely","1993","Saxony","higher education","","","",""
"Rarely","1993","Saxony-Anhalt","in school","","","",""
"Rarely","1993","Saxony-Anhalt","inadequately","","","",""
"Rarely","1993","Saxony-Anhalt","general elemantary","","","",""
"Rarely","1993","Saxony-Anhalt","middle vocational","","","",""
"Rarely","1993","Saxony-Anhalt","vocational + Abi","","","",""
"Rarely","1993","Saxony-Anhalt","higher vocational","","","",""
"Rarely","1993","Saxony-Anhalt","higher education","","","",""
"Rarely","1993","Thuringia","in school","","","",""
"Rarely","1993","Thuringia","inadequately","","","",""
"Rarely","1993","Thuringia","general elemantary","","","",""
"Rarely","1993","Thuringia","middle vocational","","","",""
"Rarely","1993","Thuringia","vocational + Abi","","","",""
"Rarely","1993","Thuringia","higher vocational","","","",""
"Rarely","1993","Thuringia","higher education","","","",""
"Never","1993","Schleswig-Holstein","in school","","","",""
"Never","1993","Schleswig-Holstein","inadequately","","","",""
"Never","1993","Schleswig-Holstein","general elemantary","","","",""
"Never","1993","Schleswig-Holstein","middle vocational","","","",""
"Never","1993","Schleswig-Holstein","vocational + Abi","","","",""
"Never","1993","Schleswig-Holstein","higher vocational","","","",""
"Never","1993","Schleswig-Holstein","higher education","","","",""
"Never","1993","Hamburg","in school","","","",""
"Never","1993","Hamburg","inadequately","","","",""
"Never","1993","Hamburg","general elemantary","","","",""
"Never","1993","Hamburg","middle vocational","","","",""
"Never","1993","Hamburg","vocational + Abi","","","",""
"Never","1993","Hamburg","higher vocational","","","",""
"Never","1993","Hamburg","higher education","","","",""
"Never","1993","Lower Saxony","in school","","","",""
"Never","1993","Lower Saxony","inadequately","","","",""
"Never","1993","Lower Saxony","general elemantary","","","",""
"Never","1993","Lower Saxony","middle vocational","","","",""
"Never","1993","Lower Saxony","vocational + Abi","","","",""
"Never","1993","Lower Saxony","higher vocational","","","",""
"Never","1993","Lower Saxony","higher education","","","",""
"Never","1993","Bremen","in school","","","",""
"Never","1993","Bremen","inadequately","","","",""
"Never","1993","Bremen","general elemantary","","","",""
"Never","1993","Bremen","middle vocational","","","",""
"Never","1993","Bremen","vocational + Abi","","","",""
"Never","1993","Bremen","higher vocational","","","",""
"Never","1993","Bremen","higher education","","","",""
"Never","1993","North Rhine-Westphalia","in school","","","",""
"Never","1993","North Rhine-Westphalia","inadequately","","","",""
"Never","1993","North Rhine-Westphalia","general elemantary","","","",""
"Never","1993","North Rhine-Westphalia","middle vocational","","","",""
"Never","1993","North Rhine-Westphalia","vocational + Abi","","","",""
"Never","1993","North Rhine-Westphalia","higher vocational","","","",""
"Never","1993","North Rhine-Westphalia","higher education","","","",""
"Never","1993","Hesse","in school","","","",""
"Never","1993","Hesse","inadequately","","","",""
"Never","1993","Hesse","general elemantary","","","",""
"Never","1993","Hesse","middle vocational","","","",""
"Never","1993","Hesse","vocational + Abi","","","",""
"Never","1993","Hesse","higher vocational","","","",""
"Never","1993","Hesse","higher education","","","",""
"Never","1993","Rhineland-Palatinate,Saarland","in school","","","",""
"Never","1993","Rhineland-Palatinate,Saarland","inadequately","","","",""
"Never","1993","Rhineland-Palatinate,Saarland","general elemantary","","","",""
"Never","1993","Rhineland-Palatinate,Saarland","middle vocational","","","",""
"Never","1993","Rhineland-Palatinate,Saarland","vocational + Abi","","","",""
"Never","1993","Rhineland-Palatinate,Saarland","higher vocational","","","",""
"Never","1993","Rhineland-Palatinate,Saarland","higher education","","","",""
"Never","1993","Baden-Württemberg","in school","","","",""
"Never","1993","Baden-Württemberg","inadequately","","","",""
"Never","1993","Baden-Württemberg","general elemantary","","","",""
"Never","1993","Baden-Württemberg","middle vocational","","","",""
"Never","1993","Baden-Württemberg","vocational + Abi","","","",""
"Never","1993","Baden-Württemberg","higher vocational","","","",""
"Never","1993","Baden-Württemberg","higher education","","","",""
"Never","1993","Bavaria","in school","","","",""
"Never","1993","Bavaria","inadequately","","","",""
"Never","1993","Bavaria","general elemantary","","","",""
"Never","1993","Bavaria","middle vocational","","","",""
"Never","1993","Bavaria","vocational + Abi","","","",""
"Never","1993","Bavaria","higher vocational","","","",""
"Never","1993","Bavaria","higher education","","","",""
"Never","1993","Berlin","in school","","","",""
"Never","1993","Berlin","inadequately","","","",""
"Never","1993","Berlin","general elemantary","","","",""
"Never","1993","Berlin","middle vocational","","","",""
"Never","1993","Berlin","vocational + Abi","","","",""
"Never","1993","Berlin","higher vocational","","","",""
"Never","1993","Berlin","higher education","","","",""
"Never","1993","Brandenburg","in school","","","",""
"Never","1993","Brandenburg","inadequately","","","",""
"Never","1993","Brandenburg","general elemantary","","","",""
"Never","1993","Brandenburg","middle vocational","","","",""
"Never","1993","Brandenburg","vocational + Abi","","","",""
"Never","1993","Brandenburg","higher vocational","","","",""
"Never","1993","Brandenburg","higher education","","","",""
"Never","1993","Mecklenburg-Western Pomerania","in school","","","",""
"Never","1993","Mecklenburg-Western Pomerania","inadequately","","","",""
"Never","1993","Mecklenburg-Western Pomerania","general elemantary","","","",""
"Never","1993","Mecklenburg-Western Pomerania","middle vocational","","","",""
"Never","1993","Mecklenburg-Western Pomerania","vocational + Abi","","","",""
"Never","1993","Mecklenburg-Western Pomerania","higher vocational","","","",""
"Never","1993","Mecklenburg-Western Pomerania","higher education","","","",""
"Never","1993","Saxony","in school","","","",""
"Never","1993","Saxony","inadequately","","","",""
"Never","1993","Saxony","general elemantary","","","",""
"Never","1993","Saxony","middle vocational","","","",""
"Never","1993","Saxony","vocational + Abi","","","",""
"Never","1993","Saxony","higher vocational","","","",""
"Never","1993","Saxony","higher education","","","",""
"Never","1993","Saxony-Anhalt","in school","","","",""
"Never","1993","Saxony-Anhalt","inadequately","","","",""
"Never","1993","Saxony-Anhalt","general elemantary","","","",""
"Never","1993","Saxony-Anhalt","middle vocational","","","",""
"Never","1993","Saxony-Anhalt","vocational + Abi","","","",""
"Never","1993","Saxony-Anhalt","higher vocational","","","",""
"Never","1993","Saxony-Anhalt","higher education","","","",""
"Never","1993","Thuringia","in school","","","",""
"Never","1993","Thuringia","inadequately","","","",""
"Never","1993","Thuringia","general elemantary","","","",""
