"pli0098_h","year","migback","regtyp","n","percent","lower_confidence","upper_confidence","value"
"Min 1x per week","2001","indirect migration background","Urban Area","40","0.0591052977867435","0.0413019424814209","0.076908653092066","2"
"Min 1x per week","2001","indirect migration background","Rural Area","19","","","","2"
"Never","2001","no migration background","Rural Area","3797","0.522182390496331","0.510380148949762","0.5339846320429","5"
"Never","2001","no migration background","Urban Area","5826","0.511916889407067","0.502705095589308","0.521128683224827","5"
"Never","2001","direct migration background","Urban Area","1007","0.436689056593205","0.416928432505556","0.456449680680854","5"
"Never","2001","direct migration background","Rural Area","202","0.403069611005134","0.360330576685146","0.445808645325122","5"
"Never","2001","indirect migration background","Urban Area","384","0.572502491629853","0.535153951814413","0.609851031445292","5"
"Never","2001","indirect migration background","Rural Area","42","0.489058135369915","0.390589825910331","0.5875264448295","5"
"Rarely","2001","no migration background","Urban Area","3472","0.305445311635396","0.296957073694325","0.313933549576467","4"
"Rarely","2001","no migration background","Rural Area","1879","0.285946928467555","0.275270394752181","0.296623462182928","4"
"Rarely","2001","direct migration background","Urban Area","737","0.290419144641027","0.272332667915915","0.308505621366139","4"
"Rarely","2001","indirect migration background","Urban Area","205","0.304063867418","0.269335430000555","0.338792304835446","4"
"Rarely","2001","direct migration background","Rural Area","147","0.302092314897571","0.262084792090022","0.342099837705121","4"
"Rarely","2001","indirect migration background","Rural Area","29","","","","4"
"Daily","2002","no migration background","Urban Area","","","","","1"
"Daily","2002","no migration background","Rural Area","","","","","1"
"Daily","2002","direct migration background","Urban Area","","","","","1"
"Daily","2002","direct migration background","Rural Area","","","","","1"
"Daily","2002","indirect migration background","Rural Area","","","","","1"
"Daily","2002","indirect migration background","Urban Area","","","","","1"
"Min 1x per month","2002","no migration background","Urban Area","","","","","3"
"Min 1x per month","2002","no migration background","Rural Area","","","","","3"
"Min 1x per month","2002","direct migration background","Urban Area","","","","","3"
"Min 1x per month","2002","direct migration background","Rural Area","","","","","3"
"Min 1x per month","2002","indirect migration background","Urban Area","","","","","3"
"Min 1x per month","2002","indirect migration background","Rural Area","","","","","3"
"Min 1x per week","2002","no migration background","Urban Area","","","","","2"
"Min 1x per week","2002","no migration background","Rural Area","","","","","2"
"Min 1x per week","2002","direct migration background","Urban Area","","","","","2"
"Min 1x per week","2002","direct migration background","Rural Area","","","","","2"
"Min 1x per week","2002","indirect migration background","Rural Area","","","","","2"
"Min 1x per week","2002","indirect migration background","Urban Area","","","","","2"
"Never","2002","no migration background","Urban Area","","","","","5"
"Never","2002","no migration background","Rural Area","","","","","5"
"Never","2002","direct migration background","Urban Area","","","","","5"
"Never","2002","direct migration background","Rural Area","","","","","5"
"Never","2002","indirect migration background","Urban Area","","","","","5"
"Never","2002","indirect migration background","Rural Area","","","","","5"
"Rarely","2002","no migration background","Urban Area","","","","","4"
"Rarely","2002","no migration background","Rural Area","","","","","4"
"Rarely","2002","direct migration background","Urban Area","","","","","4"
"Rarely","2002","direct migration background","Rural Area","","","","","4"
"Rarely","2002","indirect migration background","Urban Area","","","","","4"
"Rarely","2002","indirect migration background","Rural Area","","","","","4"
"Daily","2003","no migration background","Urban Area","28","","","","1"
"Daily","2003","no migration background","Rural Area","19","","","","1"
"Daily","2003","direct migration background","Urban Area","27","","","","1"
"Daily","2003","direct migration background","Rural Area","3","","","","1"
"Daily","2003","indirect migration background","Urban Area","1","","","","1"
"Daily","2003","indirect migration background","Rural Area","","","","","1"
"Min 1x per month","2003","no migration background","Urban Area","1100","0.0889918041560475","0.0838967605020886","0.0940868478100063","3"
"Min 1x per month","2003","no migration background","Rural Area","569","0.0898081043578318","0.0829900625303855","0.0966261461852781","3"
"Min 1x per month","2003","direct migration background","Urban Area","307","0.127118915020149","0.113071259608748","0.141166570431551","3"
"Min 1x per month","2003","direct migration background","Rural Area","62","0.153293435277454","0.120262700646674","0.186324169908234","3"
"Min 1x per month","2003","indirect migration background","Urban Area","64","0.0666339166791463","0.0479445872770556","0.0853232460812369","3"
"Min 1x per month","2003","indirect migration background","Rural Area","9","","","","3"
"Min 1x per week","2003","no migration background","Rural Area","505","0.0806810087398065","0.0741863820939314","0.0871756353856816","2"
"Min 1x per week","2003","no migration background","Urban Area","1013","0.0897284455497551","0.084614426759802","0.0948424643397082","2"
"Min 1x per week","2003","direct migration background","Urban Area","315","0.153297887072426","0.138104499319093","0.16849127482576","2"
"Min 1x per week","2003","direct migration background","Rural Area","68","0.125499615573847","0.0951263707284366","0.155872860419257","2"
"Min 1x per week","2003","indirect migration background","Rural Area","14","","","","2"
"Min 1x per week","2003","indirect migration background","Urban Area","58","0.0946829128593429","0.0727419236424537","0.116623902076232","2"
"Never","2003","no migration background","Urban Area","6075","0.507273192376994","0.498327049842431","0.516219334911557","5"
"Never","2003","no migration background","Rural Area","3783","0.533781230004859","0.521884929104713","0.545677530905004","5"
"Never","2003","direct migration background","Urban Area","841","0.415981403433884","0.39519537526466","0.436767431603108","5"
"Never","2003","direct migration background","Rural Area","198","0.431288808452946","0.385882105036373","0.476695511869519","5"
"Never","2003","indirect migration background","Urban Area","348","0.571802829304749","0.534720663893755","0.608884994715743","5"
"Never","2003","indirect migration background","Rural Area","42","0.521662143003716","0.423755957978639","0.619568328028793","5"
"Rarely","2003","no migration background","Urban Area","3781","0.311409630745991","0.303123376519939","0.319695884972042","4"
"Rarely","2003","no migration background","Rural Area","1879","0.290420219268174","0.279594682116688","0.301245756419659","4"
"Rarely","2003","direct migration background","Urban Area","670","0.292198926487862","0.273020360464331","0.311377492511394","4"
"Rarely","2003","direct migration background","Rural Area","126","0.289246166153307","0.247675842853775","0.33081648945284","4"
"Rarely","2003","indirect migration background","Rural Area","35","0.334154881528764","0.241704521651834","0.426605241405694","4"
"Rarely","2003","indirect migration background","Urban Area","213","0.265499833353814","0.232405920731351","0.298593745976276","4"
"Daily","2004","no migration background","Urban Area","","","","","1"
"Daily","2004","no migration background","Rural Area","","","","","1"
"Daily","2004","direct migration background","Urban Area","","","","","1"
"Daily","2004","indirect migration background","Urban Area","","","","","1"
"Daily","2004","direct migration background","Rural Area","","","","","1"
"Daily","2004","indirect migration background","Rural Area","","","","","1"
"Min 1x per month","2004","no migration background","Urban Area","","","","","3"
"Min 1x per month","2004","no migration background","Rural Area","","","","","3"
"Min 1x per month","2004","direct migration background","Urban Area","","","","","3"
"Min 1x per month","2004","direct migration background","Rural Area","","","","","3"
"Min 1x per month","2004","indirect migration background","Urban Area","","","","","3"
"Min 1x per month","2004","indirect migration background","Rural Area","","","","","3"
"Min 1x per week","2004","no migration background","Urban Area","","","","","2"
"Min 1x per week","2004","direct migration background","Urban Area","","","","","2"
"Min 1x per week","2004","no migration background","Rural Area","","","","","2"
"Min 1x per week","2004","direct migration background","Rural Area","","","","","2"
"Min 1x per week","2004","indirect migration background","Urban Area","","","","","2"
"Min 1x per week","2004","indirect migration background","Rural Area","","","","","2"
"Never","2004","no migration background","Urban Area","","","","","5"
"Never","2004","no migration background","Rural Area","","","","","5"
"Never","2004","direct migration background","Urban Area","","","","","5"
"Never","2004","direct migration background","Rural Area","","","","","5"
"Never","2004","indirect migration background","Urban Area","","","","","5"
"Never","2004","indirect migration background","Rural Area","","","","","5"
"Rarely","2004","no migration background","Urban Area","","","","","4"
"Rarely","2004","no migration background","Rural Area","","","","","4"
"Rarely","2004","direct migration background","Urban Area","","","","","4"
"Rarely","2004","direct migration background","Rural Area","","","","","4"
"Rarely","2004","indirect migration background","Rural Area","","","","","4"
"Rarely","2004","indirect migration background","Urban Area","","","","","4"
"Daily","2005","no migration background","Urban Area","","","","","1"
"Daily","2005","no migration background","Rural Area","","","","","1"
"Daily","2005","direct migration background","Urban Area","","","","","1"
"Daily","2005","direct migration background","Rural Area","","","","","1"
"Daily","2005","indirect migration background","Urban Area","","","","","1"
"Daily","2005","indirect migration background","Rural Area","","","","","1"
"Min 1x per month","2005","no migration background","Urban Area","991","0.0827386694455752","0.0776296006062005","0.0878477382849499","3"
"Min 1x per month","2005","no migration background","Rural Area","549","0.0870362247446211","0.0800925602289856","0.0939798892602565","3"
"Min 1x per month","2005","direct migration background","Urban Area","257","0.114568930170387","0.100464950264364","0.128672910076409","3"
"Min 1x per month","2005","direct migration background","Rural Area","57","0.117363020768986","0.0862090891981116","0.148516952339861","3"
"Min 1x per month","2005","indirect migration background","Urban Area","51","0.0651182810225071","0.0471209008867828","0.0831156611582314","3"
"Min 1x per month","2005","indirect migration background","Rural Area","6","","","","3"
"Min 1x per week","2005","no migration background","Rural Area","459","0.0817907992769177","0.0750403142162145","0.088541284337621","2"
"Min 1x per week","2005","no migration background","Urban Area","882","0.081808987253608","0.0767261293055374","0.0868918452016786","2"
"Min 1x per week","2005","direct migration background","Urban Area","298","0.153028441719338","0.137086127514126","0.168970755924549","2"
"Min 1x per week","2005","direct migration background","Rural Area","58","0.0917267157485591","0.0637876194406037","0.119665812056515","2"
"Min 1x per week","2005","indirect migration background","Urban Area","61","0.103973679676269","0.08170976223862","0.126237597113918","2"
"Min 1x per week","2005","indirect migration background","Rural Area","16","","","","2"
"Never","2005","no migration background","Urban Area","5679","0.517692490850608","0.508425496673461","0.526959485027756","5"
"Never","2005","direct migration background","Urban Area","821","0.450482253205641","0.428449915606011","0.472514590805271","5"
"Never","2005","no migration background","Rural Area","3557","0.533374632263072","0.521085752781341","0.545663511744804","5"
"Never","2005","direct migration background","Rural Area","171","0.491304464568627","0.442913923175359","0.539695005961895","5"
"Never","2005","indirect migration background","Urban Area","415","0.574774051334152","0.538713036191642","0.610835066476662","5"
"Never","2005","indirect migration background","Rural Area","47","0.579218162080556","0.48523615034035","0.673200173820761","5"
"Rarely","2005","no migration background","Urban Area","3617","0.317759852450209","0.309124917018945","0.326394787881473","4"
"Rarely","2005","no migration background","Rural Area","1766","0.297798343715389","0.286534049173474","0.309062638257303","4"
"Rarely","2005","direct migration background","Urban Area","583","0.281920374904634","0.261996197169355","0.301844552639914","4"
"Rarely","2005","indirect migration background","Urban Area","195","0.256133987967072","0.224294911948098","0.287973063986046","4"
"Rarely","2005","direct migration background","Rural Area","124","0.299605798913828","0.25526509932232","0.343946498505335","4"
"Rarely","2005","indirect migration background","Rural Area","37","0.313466404203107","0.225154030790731","0.401778777615482","4"
"Daily","2006","no migration background","Urban Area","","","","","1"
"Daily","2006","no migration background","Rural Area","","","","","1"
"Daily","2006","direct migration background","Urban Area","","","","","1"
"Daily","2006","direct migration background","Rural Area","","","","","1"
"Daily","2006","indirect migration background","Urban Area","","","","","1"
"Daily","2006","indirect migration background","Rural Area","","","","","1"
"Min 1x per month","2006","no migration background","Urban Area","","","","","3"
"Min 1x per month","2006","no migration background","Rural Area","","","","","3"
"Min 1x per month","2006","direct migration background","Urban Area","","","","","3"
"Min 1x per month","2006","direct migration background","Rural Area","","","","","3"
"Min 1x per month","2006","indirect migration background","Urban Area","","","","","3"
"Min 1x per month","2006","indirect migration background","Rural Area","","","","","3"
"Min 1x per week","2006","no migration background","Rural Area","","","","","2"
"Min 1x per week","2006","no migration background","Urban Area","","","","","2"
"Min 1x per week","2006","direct migration background","Urban Area","","","","","2"
"Min 1x per week","2006","direct migration background","Rural Area","","","","","2"
"Min 1x per week","2006","indirect migration background","Urban Area","","","","","2"
"Min 1x per week","2006","indirect migration background","Rural Area","","","","","2"
"Never","2006","no migration background","Urban Area","","","","","5"
"Never","2006","no migration background","Rural Area","","","","","5"
"Never","2006","direct migration background","Urban Area","","","","","5"
"Never","2006","direct migration background","Rural Area","","","","","5"
"Never","2006","indirect migration background","Urban Area","","","","","5"
"Never","2006","indirect migration background","Rural Area","","","","","5"
"Rarely","2006","no migration background","Rural Area","","","","","4"
"Rarely","2006","no migration background","Urban Area","","","","","4"
"Rarely","2006","direct migration background","Urban Area","","","","","4"
"Rarely","2006","direct migration background","Rural Area","","","","","4"
"Rarely","2006","indirect migration background","Rural Area","","","","","4"
"Rarely","2006","indirect migration background","Urban Area","","","","","4"
"Daily","2007","no migration background","Urban Area","","","","","1"
"Daily","2007","no migration background","Rural Area","","","","","1"
"Daily","2007","direct migration background","Urban Area","","","","","1"
"Daily","2007","direct migration background","Rural Area","","","","","1"
"Daily","2007","indirect migration background","Urban Area","","","","","1"
"Daily","2007","indirect migration background","Rural Area","","","","","1"
"Min 1x per month","2007","no migration background","Urban Area","953","0.080960074233644","0.0759013199656149","0.0860188285016731","3"
"Min 1x per month","2007","no migration background","Rural Area","584","0.0936524697052748","0.0865324356923119","0.100772503718238","3"
"Min 1x per month","2007","direct migration background","Urban Area","185","0.0941570138836738","0.080411013686492","0.107903014080856","3"
"Min 1x per month","2007","direct migration background","Rural Area","49","0.102601977053492","0.072677955279532","0.132525998827452","3"
"Min 1x per month","2007","indirect migration background","Urban Area","56","0.0700318145727655","0.0507511369005967","0.0893124922449344","3"
"Min 1x per month","2007","indirect migration background","Rural Area","18","","","","3"
"Min 1x per week","2007","no migration background","Urban Area","893","0.0765396885695543","0.0716091608079261","0.0814702163311825","2"
"Min 1x per week","2007","no migration background","Rural Area","477","0.0773259918698407","0.0707982651258883","0.0838537186137931","2"
"Min 1x per week","2007","direct migration background","Urban Area","273","0.149890989867588","0.133089468141398","0.166692511593779","2"
"Min 1x per week","2007","direct migration background","Rural Area","62","0.120740935024602","0.0886091215052655","0.152872748543939","2"
"Min 1x per week","2007","indirect migration background","Urban Area","54","0.0903008612108107","0.0686469976091282","0.111954724812493","2"
"Min 1x per week","2007","indirect migration background","Rural Area","13","","","","2"
"Never","2007","no migration background","Rural Area","3672","0.562077152045621","0.549952428604615","0.574201875486628","5"
"Never","2007","no migration background","Urban Area","5888","0.541869617579078","0.532629385200622","0.551109849957535","5"
"Never","2007","direct migration background","Urban Area","724","0.468956066314888","0.445467589764923","0.492444542864853","5"
"Never","2007","direct migration background","Rural Area","174","0.533232791833259","0.484033580993509","0.582432002673008","5"
"Never","2007","indirect migration background","Urban Area","359","0.577043625809029","0.539719239982227","0.614368011635831","5"
"Never","2007","indirect migration background","Rural Area","52","0.490455689609335","0.397872967338813","0.583038411879858","5"
"Rarely","2007","no migration background","Rural Area","1699","0.266944386379263","0.25613368350233","0.277755089256197","4"
"Rarely","2007","no migration background","Urban Area","3435","0.300630619617724","0.292126862281461","0.309134376953986","4"
"Rarely","2007","direct migration background","Urban Area","552","0.28699592993385","0.265704373114489","0.30828748675321","4"
"Rarely","2007","direct migration background","Rural Area","110","0.243424296088647","0.201103122743483","0.285745469433812","4"
"Rarely","2007","indirect migration background","Urban Area","204","0.262623698407394","0.229376725974873","0.295870670839916","4"
"Rarely","2007","indirect migration background","Rural Area","29","","","","4"
"Daily","2008","no migration background","Urban Area","34","0.0029053384800163","0.00188004378615615","0.00393063317387645","1"
"Daily","2008","no migration background","Rural Area","19","","","","1"
"Daily","2008","direct migration background","Urban Area","18","","","","1"
"Daily","2008","direct migration background","Rural Area","4","","","","1"
"Daily","2008","indirect migration background","Rural Area","","","","","1"
"Daily","2008","indirect migration background","Urban Area","3","","","","1"
"Min 1x per month","2008","no migration background","Urban Area","881","0.0778270278160064","0.0727236988595143","0.0829303567724985","3"
"Min 1x per month","2008","no migration background","Rural Area","576","0.0910850234290787","0.0838550183017794","0.0983150285563779","3"
"Min 1x per month","2008","direct migration background","Urban Area","187","0.109596759704258","0.0940901357034205","0.125103383705095","3"
"Min 1x per month","2008","direct migration background","Rural Area","49","0.117968359561566","0.084126031592755","0.151810687530377","3"
"Min 1x per month","2008","indirect migration background","Urban Area","48","0.0741900039750316","0.0541651769108009","0.0942148310392623","3"
"Min 1x per month","2008","indirect migration background","Rural Area","13","","","","3"
"Min 1x per week","2008","no migration background","Urban Area","776","0.0699942424402217","0.0651340202546531","0.0748544646257902","2"
"Min 1x per week","2008","direct migration background","Urban Area","218","0.13259282445239","0.115758466802359","0.14942718210242","2"
"Min 1x per week","2008","no migration background","Rural Area","402","0.0732919023456705","0.0667432344810506","0.0798405702102904","2"
"Min 1x per week","2008","direct migration background","Rural Area","48","0.105485471143479","0.0732580614253406","0.137712880861618","2"
"Min 1x per week","2008","indirect migration background","Urban Area","45","0.0706930628844562","0.0511089847563496","0.0902771410125627","2"
"Min 1x per week","2008","indirect migration background","Rural Area","18","","","","2"
"Never","2008","no migration background","Rural Area","3404","0.550647213610143","0.538147964293122","0.563146462927164","5"
"Never","2008","no migration background","Urban Area","5574","0.543641400657903","0.534153032512542","0.553129768803265","5"
"Never","2008","direct migration background","Urban Area","644","0.448796942095118","0.424107812056821","0.473486072133416","5"
"Never","2008","direct migration background","Rural Area","143","0.442461644272973","0.390352904871756","0.494570383674191","5"
"Never","2008","indirect migration background","Urban Area","356","0.538031837077452","0.499938838975737","0.576124835179168","5"
"Never","2008","indirect migration background","Rural Area","50","0.527219908303901","0.434757634220469","0.619682182387333","5"
"Rarely","2008","no migration background","Urban Area","3321","0.305631990605852","0.296856399016936","0.314407582194768","4"
"Rarely","2008","no migration background","Rural Area","1683","0.281644743968919","0.2703422586748","0.292947229263039","4"
"Rarely","2008","direct migration background","Urban Area","492","0.298777486884869","0.276056515546372","0.321498458223367","4"
"Rarely","2008","direct migration background","Rural Area","105","0.323630178752735","0.274544817123549","0.37271554038192","4"
"Rarely","2008","indirect migration background","Rural Area","31","0.242235132201181","0.162889161401824","0.321581103000538","4"
"Rarely","2008","indirect migration background","Urban Area","206","0.315451164177328","0.279945026759","0.350957301595655","4"
"Daily","2009","no migration background","Urban Area","","","","","1"
"Daily","2009","no migration background","Rural Area","","","","","1"
"Daily","2009","direct migration background","Urban Area","","","","","1"
"Daily","2009","direct migration background","Rural Area","","","","","1"
"Daily","2009","indirect migration background","Urban Area","","","","","1"
"Daily","2009","indirect migration background","Rural Area","","","","","1"
"Min 1x per month","2009","no migration background","Urban Area","810","0.0747725560311417","0.069584329991556","0.0799607820707274","3"
"Min 1x per month","2009","no migration background","Rural Area","512","0.0926417321382036","0.0851744245258476","0.10010903975056","3"
"Min 1x per month","2009","direct migration background","Urban Area","170","0.114428626308822","0.0973908532581935","0.13146639935945","3"
"Min 1x per month","2009","direct migration background","Rural Area","49","0.131972672580126","0.0945959240237905","0.169349421136462","3"
"Min 1x per month","2009","indirect migration background","Urban Area","51","0.0628186054006285","0.0433226024202024","0.0823146083810546","3"
"Min 1x per month","2009","indirect migration background","Rural Area","12","","","","3"
"Min 1x per week","2009","no migration background","Urban Area","745","0.07054585538089","0.0654949031808807","0.0755968075808993","2"
"Min 1x per week","2009","no migration background","Rural Area","385","0.0723386819693641","0.0656667543204452","0.079010609618283","2"
"Min 1x per week","2009","direct migration background","Urban Area","188","0.13620153979662","0.117843304851244","0.154559774741996","2"
"Min 1x per week","2009","direct migration background","Rural Area","35","0.0691466282949676","0.0411298007911689","0.0971634557987662","2"
"Min 1x per week","2009","indirect migration background","Urban Area","45","0.0597786979213755","0.0407294481172332","0.0788279477255179","2"
"Min 1x per week","2009","indirect migration background","Rural Area","16","","","","2"
"Never","2009","no migration background","Urban Area","5324","0.56612293167433","0.556346908002354","0.575898955346306","5"
"Never","2009","no migration background","Rural Area","3312","0.550303666780006","0.537491216736845","0.563116116823167","5"
"Never","2009","direct migration background","Urban Area","567","0.459928222835015","0.433253220041949","0.48660322562808","5"
"Never","2009","direct migration background","Rural Area","135","0.482069409099907","0.426889194887442","0.537249623312373","5"
"Never","2009","indirect migration background","Urban Area","312","0.556452134527487","0.516533676104037","0.596370592950937","5"
"Never","2009","indirect migration background","Rural Area","59","0.519194739206581","0.429046585925544","0.609342892487619","5"
"Rarely","2009","no migration background","Urban Area","2994","0.288558656913638","0.279621278922647","0.297496034904629","4"
"Rarely","2009","no migration background","Rural Area","1582","0.284715919112427","0.273092966598361","0.296338871626493","4"
"Rarely","2009","direct migration background","Urban Area","416","0.289441611059544","0.265169135576443","0.313714086542645","4"
"Rarely","2009","direct migration background","Rural Area","96","0.316811290024999","0.265434912505213","0.368187667544784","4"
"Rarely","2009","indirect migration background","Urban Area","187","0.320950562150509","0.283439498803408","0.35846162549761","4"
"Rarely","2009","indirect migration background","Rural Area","31","0.292138024933248","0.210088622293156","0.37418742757334","4"
"Daily","2010","no migration background","Urban Area","","","","","1"
"Daily","2010","no migration background","Rural Area","","","","","1"
"Daily","2010","direct migration background","Urban Area","","","","","1"
"Daily","2010","direct migration background","Rural Area","","","","","1"
"Daily","2010","indirect migration background","Rural Area","","","","","1"
"Daily","2010","indirect migration background","Urban Area","","","","","1"
"Min 1x per month","2010","no migration background","Rural Area","","","","","3"
"Min 1x per month","2010","no migration background","Urban Area","","","","","3"
"Min 1x per month","2010","direct migration background","Urban Area","","","","","3"
"Min 1x per month","2010","direct migration background","Rural Area","","","","","3"
"Min 1x per month","2010","indirect migration background","Urban Area","","","","","3"
"Min 1x per month","2010","indirect migration background","Rural Area","","","","","3"
"Min 1x per week","2010","no migration background","Urban Area","","","","","2"
"Min 1x per week","2010","no migration background","Rural Area","","","","","2"
"Min 1x per week","2010","direct migration background","Urban Area","","","","","2"
"Min 1x per week","2010","direct migration background","Rural Area","","","","","2"
"Min 1x per week","2010","indirect migration background","Urban Area","","","","","2"
"Min 1x per week","2010","indirect migration background","Rural Area","","","","","2"
"Never","2010","no migration background","Rural Area","","","","","5"
"Never","2010","no migration background","Urban Area","","","","","5"
"Never","2010","direct migration background","Urban Area","","","","","5"
"Never","2010","direct migration background","Rural Area","","","","","5"
"Never","2010","indirect migration background","Urban Area","","","","","5"
"Never","2010","indirect migration background","Rural Area","","","","","5"
"Rarely","2010","no migration background","Rural Area","","","","","4"
"Rarely","2010","no migration background","Urban Area","","","","","4"
"Rarely","2010","direct migration background","Urban Area","","","","","4"
"Rarely","2010","direct migration background","Rural Area","","","","","4"
"Rarely","2010","indirect migration background","Urban Area","","","","","4"
"Rarely","2010","indirect migration background","Rural Area","","","","","4"
"Daily","2011","no migration background","Urban Area","","","","","1"
"Daily","2011","no migration background","Rural Area","","","","","1"
"Daily","2011","direct migration background","Urban Area","","","","","1"
"Daily","2011","direct migration background","Rural Area","","","","","1"
"Daily","2011","indirect migration background","Urban Area","","","","","1"
"Daily","2011","indirect migration background","Rural Area","","","","","1"
"Min 1x per month","2011","no migration background","Rural Area","927","0.0947985273885984","0.0887505393871245","0.100846515390072","3"
"Min 1x per month","2011","no migration background","Urban Area","1361","0.0787282698226479","0.0743962746623928","0.083060264982903","3"
"Min 1x per month","2011","direct migration background","Urban Area","259","0.102497416595877","0.0905362393023869","0.114458593889366","3"
"Min 1x per month","2011","direct migration background","Rural Area","88","0.133062805145601","0.109181407662573","0.156944202628628","3"
"Min 1x per month","2011","indirect migration background","Urban Area","91","0.0673046169916587","0.0522287345894164","0.0823804993939011","3"
"Min 1x per month","2011","indirect migration background","Rural Area","21","","","","3"
"Min 1x per week","2011","no migration background","Rural Area","656","0.0704899229269099","0.0652051288625148","0.075774716991305","2"
"Min 1x per week","2011","no migration background","Urban Area","1228","0.0767110585883913","0.0724302427809888","0.0809918743957938","2"
"Min 1x per week","2011","direct migration background","Urban Area","339","0.132380753752318","0.119015517875174","0.145745989629461","2"
"Min 1x per week","2011","direct migration background","Rural Area","84","0.0955440040367386","0.0748743588542167","0.116213649219261","2"
"Min 1x per week","2011","indirect migration background","Urban Area","92","0.0688303593171783","0.0535970303296119","0.0840636883047447","2"
"Min 1x per week","2011","indirect migration background","Rural Area","31","0.0826461052920755","0.0480263012836824","0.117265909300468","2"
"Never","2011","no migration background","Rural Area","5138","0.570578671315864","0.560358996621624","0.580798346010104","5"
"Never","2011","no migration background","Urban Area","8083","0.5689854797501","0.561019755302584","0.576951204197616","5"
"Never","2011","direct migration background","Urban Area","1251","0.496410620391755","0.476692821724494","0.516128419059015","5"
"Never","2011","direct migration background","Rural Area","398","0.527689512795884","0.492586805913678","0.56279221967809","5"
"Never","2011","indirect migration background","Urban Area","584","0.594728334749207","0.565187495143753","0.62426917435466","5"
"Never","2011","indirect migration background","Rural Area","132","0.57594959791042","0.513813219986871","0.638085975833969","5"
"Rarely","2011","no migration background","Urban Area","4175","0.275575191838861","0.268388228107991","0.282762155569731","4"
"Rarely","2011","no migration background","Rural Area","2291","0.264132878368628","0.255030635251971","0.273235121485285","4"
"Rarely","2011","direct migration background","Urban Area","621","0.268711209260051","0.251229376374661","0.28619304214544","4"
"Rarely","2011","direct migration background","Rural Area","207","0.243703678021776","0.213517048992701","0.273890307050852","4"
"Rarely","2011","indirect migration background","Urban Area","294","0.269136688941956","0.242449985335124","0.295823392548789","4"
"Rarely","2011","indirect migration background","Rural Area","59","0.310036640065733","0.251884663708448","0.368188616423018","4"
"Daily","2012","no migration background","Urban Area","","","","","1"
"Daily","2012","no migration background","Rural Area","","","","","1"
"Daily","2012","direct migration background","Urban Area","","","","","1"
"Daily","2012","direct migration background","Rural Area","","","","","1"
"Daily","2012","indirect migration background","Urban Area","","","","","1"
"Daily","2012","indirect migration background","Rural Area","","","","","1"
"Min 1x per month","2012","no migration background","Urban Area","","","","","3"
"Min 1x per month","2012","no migration background","Rural Area","","","","","3"
"Min 1x per month","2012","direct migration background","Urban Area","","","","","3"
"Min 1x per month","2012","direct migration background","Rural Area","","","","","3"
"Min 1x per month","2012","indirect migration background","Urban Area","","","","","3"
"Min 1x per month","2012","indirect migration background","Rural Area","","","","","3"
"Min 1x per week","2012","no migration background","Urban Area","","","","","2"
"Min 1x per week","2012","no migration background","Rural Area","","","","","2"
"Min 1x per week","2012","direct migration background","Urban Area","","","","","2"
"Min 1x per week","2012","indirect migration background","Urban Area","","","","","2"
"Min 1x per week","2012","direct migration background","Rural Area","","","","","2"
"Min 1x per week","2012","indirect migration background","Rural Area","","","","","2"
"Never","2012","no migration background","Urban Area","","","","","5"
"Never","2012","no migration background","Rural Area","","","","","5"
"Never","2012","direct migration background","Urban Area","","","","","5"
"Never","2012","direct migration background","Rural Area","","","","","5"
"Never","2012","indirect migration background","Urban Area","","","","","5"
"Never","2012","indirect migration background","Rural Area","","","","","5"
"Rarely","2012","no migration background","Rural Area","","","","","4"
"Rarely","2012","no migration background","Urban Area","","","","","4"
"Rarely","2012","direct migration background","Urban Area","","","","","4"
"Rarely","2012","direct migration background","Rural Area","","","","","4"
"Rarely","2012","indirect migration background","Urban Area","","","","","4"
"Rarely","2012","indirect migration background","Rural Area","","","","","4"
"Daily","2013","no migration background","Urban Area","17","","","","1"
"Daily","2013","no migration background","Rural Area","16","","","","1"
"Daily","2013","direct migration background","Urban Area","12","","","","1"
"Daily","2013","direct migration background","Rural Area","3","","","","1"
"Daily","2013","indirect migration background","Urban Area","5","","","","1"
"Daily","2013","indirect migration background","Rural Area","1","","","","1"
"Min 1x per month","2013","no migration background","Urban Area","1174","0.0748353081506301","0.0703793661159893","0.0792912501852708","3"
"Min 1x per month","2013","no migration background","Rural Area","799","0.0937926606997806","0.0875039521981391","0.100081369201422","3"
"Min 1x per month","2013","direct migration background","Urban Area","194","0.102859517561607","0.0895892807770294","0.116129754346185","3"
"Min 1x per month","2013","direct migration background","Rural Area","90","0.152341328475316","0.12469451283679","0.179988144113843","3"
"Min 1x per month","2013","indirect migration background","Urban Area","91","0.0736115769845479","0.0571098204450557","0.0901133335240402","3"
"Min 1x per month","2013","indirect migration background","Rural Area","24","","","","3"
"Min 1x per week","2013","no migration background","Urban Area","1023","0.0783437153618687","0.0737931714637235","0.0828942592600139","2"
"Min 1x per week","2013","no migration background","Rural Area","633","0.0754766307343038","0.0697785519711852","0.0811747094974223","2"
"Min 1x per week","2013","direct migration background","Urban Area","261","0.128327293799642","0.113716882389035","0.14293770521025","2"
"Min 1x per week","2013","direct migration background","Rural Area","67","0.084660425073685","0.0632435016051279","0.106077348542242","2"
"Min 1x per week","2013","indirect migration background","Rural Area","26","","","","2"
