"pli0098_h","year","education","migback","n","percent","lower_confidence","upper_confidence"
"Rarely","1996","Other degree","no migration background","11","","",""
"Rarely","1996","Other degree","direct migration background","257","0.232999977868227","0.206967290884085","0.259032664852369"
"Rarely","1996","Other degree","indirect migration background","7","","",""
"Rarely","1996","no degree/no degree yet","no migration background","65","0.303323020704847","0.248080219927187","0.358565821482507"
"Rarely","1996","no degree/no degree yet","direct migration background","129","0.205086376184893","0.169588834941196","0.24058391742859"
"Rarely","1996","no degree/no degree yet","indirect migration background","15","","",""
"Never","1996","lower secondary degree","no migration background","2318","0.478246764778511","0.463596437474873","0.49289709208215"
"Never","1996","lower secondary degree","direct migration background","269","0.455095957613789","0.415415021640258","0.49477689358732"
"Never","1996","lower secondary degree","indirect migration background","115","0.521033189044976","0.451799336673484","0.590267041416468"
"Never","1996","secondary school degree","no migration background","1995","0.539758499445205","0.522698853403223","0.556818145487187"
"Never","1996","secondary school degree","direct migration background","79","0.454612689226287","0.381463185961987","0.527762192490587"
"Never","1996","secondary school degree","indirect migration background","62","0.427971241613365","0.342588624825493","0.513353858401236"
"Never","1996","college entrance qualification","no migration background","911","0.523185805475952","0.499137227505376","0.547234383446529"
"Never","1996","college entrance qualification","direct migration background","95","0.520365710993655","0.44818043408182","0.592550987905491"
"Never","1996","college entrance qualification","indirect migration background","33","0.548230227751322","0.434066869846362","0.662393585656282"
"Never","1996","Other degree","no migration background","48","0.559299513219522","0.443817883961636","0.674781142477409"
"Never","1996","Other degree","direct migration background","380","0.438660311374936","0.408102628865071","0.469217993884801"
"Never","1996","Other degree","indirect migration background","5","","",""
"Never","1996","no degree/no degree yet","no migration background","169","0.577423673531393","0.518061861817593","0.636785485245193"
"Never","1996","no degree/no degree yet","direct migration background","192","0.461367515731412","0.417540724599886","0.505194306862939"
"Never","1996","no degree/no degree yet","indirect migration background","35","0.592959849599552","0.471646362894805","0.714273336304299"
"Daily","1997","lower secondary degree","no migration background","","","",""
"Daily","1997","lower secondary degree","direct migration background","","","",""
"Daily","1997","lower secondary degree","indirect migration background","","","",""
"Daily","1997","secondary school degree","no migration background","","","",""
"Daily","1997","secondary school degree","direct migration background","","","",""
"Daily","1997","secondary school degree","indirect migration background","","","",""
"Daily","1997","college entrance qualification","no migration background","","","",""
"Daily","1997","college entrance qualification","direct migration background","","","",""
"Daily","1997","college entrance qualification","indirect migration background","","","",""
"Daily","1997","Other degree","no migration background","","","",""
"Daily","1997","Other degree","direct migration background","","","",""
"Daily","1997","Other degree","indirect migration background","","","",""
"Daily","1997","no degree/no degree yet","no migration background","","","",""
"Daily","1997","no degree/no degree yet","direct migration background","","","",""
"Daily","1997","no degree/no degree yet","indirect migration background","","","",""
"Min 1x per week","1997","lower secondary degree","no migration background","438","0.117391207031949","0.107813640558457","0.126968773505442"
"Min 1x per week","1997","lower secondary degree","direct migration background","73","0.123678377665778","0.0970006514219088","0.150356103909648"
"Min 1x per week","1997","lower secondary degree","indirect migration background","15","","",""
"Min 1x per week","1997","secondary school degree","no migration background","203","0.0810186753704483","0.0716086078005803","0.0904287429403163"
"Min 1x per week","1997","secondary school degree","direct migration background","33","0.200758685630685","0.141410806818317","0.260106564443052"
"Min 1x per week","1997","secondary school degree","indirect migration background","6","","",""
"Min 1x per week","1997","college entrance qualification","no migration background","139","0.103999131765078","0.0893934718257862","0.118604791704369"
"Min 1x per week","1997","college entrance qualification","direct migration background","21","","",""
"Min 1x per week","1997","college entrance qualification","indirect migration background","3","","",""
"Min 1x per week","1997","Other degree","no migration background","9","","",""
"Min 1x per week","1997","Other degree","direct migration background","193","0.175751378222991","0.151497510350839","0.200005246095144"
"Min 1x per week","1997","Other degree","indirect migration background","","","",""
"Min 1x per week","1997","no degree/no degree yet","no migration background","18","","",""
"Min 1x per week","1997","no degree/no degree yet","direct migration background","96","0.191895399322574","0.156103257668308","0.227687540976839"
"Min 1x per week","1997","no degree/no degree yet","indirect migration background","12","","",""
"Min 1x per month","1997","lower secondary degree","no migration background","396","0.0954671544784676","0.0867235113053907","0.104210797651544"
"Min 1x per month","1997","lower secondary degree","direct migration background","72","0.104448863125026","0.0796651021805743","0.129232624069478"
"Min 1x per month","1997","lower secondary degree","indirect migration background","13","","",""
"Min 1x per month","1997","secondary school degree","no migration background","194","0.0661498501008826","0.0575784876838518","0.0747212125179135"
"Min 1x per month","1997","secondary school degree","direct migration background","13","","",""
"Min 1x per month","1997","secondary school degree","indirect migration background","10","","",""
"Min 1x per month","1997","college entrance qualification","no migration background","138","0.0874630026772305","0.0739457153656477","0.100980289988813"
"Min 1x per month","1997","college entrance qualification","direct migration background","19","","",""
"Min 1x per month","1997","college entrance qualification","indirect migration background","6","","",""
"Min 1x per month","1997","Other degree","no migration background","4","","",""
"Min 1x per month","1997","Other degree","direct migration background","131","0.105471275847935","0.0858978534679878","0.125044698227882"
"Min 1x per month","1997","Other degree","indirect migration background","","","",""
"Min 1x per month","1997","no degree/no degree yet","no migration background","20","","",""
"Min 1x per month","1997","no degree/no degree yet","direct migration background","69","0.149169208790569","0.116788764238839","0.1815496533423"
"Min 1x per month","1997","no degree/no degree yet","indirect migration background","4","","",""
"Rarely","1997","lower secondary degree","no migration background","1254","0.30978491025088","0.296026266666007","0.323543553835753"
"Rarely","1997","lower secondary degree","direct migration background","181","0.327150903121946","0.289131695903587","0.365170110340304"
"Rarely","1997","lower secondary degree","indirect migration background","68","0.326227535141614","0.262817881591206","0.389637188692022"
"Rarely","1997","secondary school degree","no migration background","852","0.288430570193887","0.272807149939308","0.304053990448465"
"Rarely","1997","secondary school degree","direct migration background","49","0.227980498593946","0.165823211413352","0.29013778577454"
"Rarely","1997","secondary school degree","indirect migration background","51","0.393560798662607","0.30958078034329","0.477540816981923"
"Rarely","1997","college entrance qualification","no migration background","496","0.292338965144955","0.270576499075548","0.314101431214362"
"Rarely","1997","college entrance qualification","direct migration background","58","0.323262341581142","0.254934206432121","0.391590476730163"
"Rarely","1997","college entrance qualification","indirect migration background","30","0.333219686767235","0.227246009348628","0.439193364185843"
"Rarely","1997","Other degree","no migration background","11","","",""
"Rarely","1997","Other degree","direct migration background","273","0.257716175506828","0.229844802723648","0.285587548290007"
"Rarely","1997","Other degree","indirect migration background","5","","",""
"Rarely","1997","no degree/no degree yet","no migration background","85","0.34529651888082","0.289405230856083","0.401187806905557"
"Rarely","1997","no degree/no degree yet","direct migration background","134","0.249885438651251","0.210534428304701","0.289236448997801"
"Rarely","1997","no degree/no degree yet","indirect migration background","17","","",""
"Never","1997","lower secondary degree","no migration background","2251","0.477356728238703","0.462494720879683","0.492218735597724"
"Never","1997","lower secondary degree","direct migration background","259","0.44472185608725","0.404452963670678","0.484990748503822"
"Never","1997","lower secondary degree","indirect migration background","114","0.541662746664536","0.474272738904085","0.609052754424986"
"Never","1997","secondary school degree","no migration background","1981","0.564400904334782","0.547301374666336","0.581500434003229"
"Never","1997","secondary school degree","direct migration background","80","0.485572814714342","0.411523984114288","0.559621645314396"
"Never","1997","secondary school degree","indirect migration background","63","0.527616700276883","0.44179779913295","0.613435601420817"
"Never","1997","college entrance qualification","no migration background","905","0.516198900412737","0.492288102118367","0.540109698707106"
"Never","1997","college entrance qualification","direct migration background","82","0.472476624619427","0.399543829790311","0.545409419448543"
"Never","1997","college entrance qualification","indirect migration background","37","0.590839870747685","0.480299009058556","0.701380732436813"
"Never","1997","Other degree","no migration background","41","0.59763278887063","0.478420805771193","0.716844771970067"
"Never","1997","Other degree","direct migration background","349","0.461061170422247","0.429295974783418","0.492826366061076"
"Never","1997","Other degree","indirect migration background","7","","",""
"Never","1997","no degree/no degree yet","no migration background","155","0.511235173365304","0.452474599505737","0.569995747224871"
"Never","1997","no degree/no degree yet","direct migration background","166","0.409049953235607","0.364362544321824","0.453737362149389"
"Never","1997","no degree/no degree yet","indirect migration background","42","0.595517000185794","0.484442420681705","0.706591579689884"
"Daily","1998","lower secondary degree","no migration background","20","","",""
"Daily","1998","lower secondary degree","direct migration background","5","","",""
"Daily","1998","lower secondary degree","indirect migration background","1","","",""
"Daily","1998","secondary school degree","no migration background","6","","",""
"Daily","1998","secondary school degree","direct migration background","","","",""
"Daily","1998","secondary school degree","indirect migration background","1","","",""
"Daily","1998","college entrance qualification","no migration background","6","","",""
"Daily","1998","college entrance qualification","direct migration background","1","","",""
"Daily","1998","college entrance qualification","indirect migration background","1","","",""
"Daily","1998","Other degree","no migration background","","","",""
"Daily","1998","Other degree","direct migration background","28","","",""
"Daily","1998","Other degree","indirect migration background","","","",""
"Daily","1998","no degree/no degree yet","no migration background","3","","",""
"Daily","1998","no degree/no degree yet","direct migration background","16","","",""
"Daily","1998","no degree/no degree yet","indirect migration background","4","","",""
"Min 1x per week","1998","lower secondary degree","no migration background","483","0.106830440763386","0.0981136041017975","0.115547277424975"
"Min 1x per week","1998","lower secondary degree","direct migration background","73","0.133759060322896","0.106056809867323","0.161461310778468"
"Min 1x per week","1998","lower secondary degree","indirect migration background","13","","",""
"Min 1x per week","1998","secondary school degree","no migration background","216","0.0748858321486801","0.0662324302332315","0.0835392340641286"
"Min 1x per week","1998","secondary school degree","direct migration background","24","","",""
"Min 1x per week","1998","secondary school degree","indirect migration background","6","","",""
"Min 1x per week","1998","college entrance qualification","no migration background","140","0.0907945685277779","0.0780093495326641","0.103579787522892"
"Min 1x per week","1998","college entrance qualification","direct migration background","22","","",""
"Min 1x per week","1998","college entrance qualification","indirect migration background","4","","",""
"Min 1x per week","1998","Other degree","no migration background","13","","",""
"Min 1x per week","1998","Other degree","direct migration background","168","0.182990035455874","0.157558709432368","0.20842136147938"
"Min 1x per week","1998","Other degree","indirect migration background","2","","",""
"Min 1x per week","1998","no degree/no degree yet","no migration background","16","","",""
"Min 1x per week","1998","no degree/no degree yet","direct migration background","77","0.179676008430207","0.143346694442414","0.216005322418"
"Min 1x per week","1998","no degree/no degree yet","indirect migration background","13","","",""
"Min 1x per month","1998","lower secondary degree","no migration background","462","0.104657825636977","0.0960195945830916","0.113296056690863"
"Min 1x per month","1998","lower secondary degree","direct migration background","73","0.133208007748642","0.105554087501727","0.160861927995557"
"Min 1x per month","1998","lower secondary degree","indirect migration background","26","","",""
"Min 1x per month","1998","secondary school degree","no migration background","259","0.0724958607580193","0.0639706737808597","0.0810210477351789"
"Min 1x per month","1998","secondary school degree","direct migration background","18","","",""
"Min 1x per month","1998","secondary school degree","indirect migration background","8","","",""
"Min 1x per month","1998","college entrance qualification","no migration background","163","0.0900149809977969","0.0772793125487119","0.102750649446882"
"Min 1x per month","1998","college entrance qualification","direct migration background","19","","",""
"Min 1x per month","1998","college entrance qualification","indirect migration background","5","","",""
"Min 1x per month","1998","Other degree","no migration background","4","","",""
"Min 1x per month","1998","Other degree","direct migration background","133","0.124176095503124","0.102485623364388","0.14586656764186"
"Min 1x per month","1998","Other degree","indirect migration background","1","","",""
"Min 1x per month","1998","no degree/no degree yet","no migration background","20","","",""
"Min 1x per month","1998","no degree/no degree yet","direct migration background","66","0.165117935295382","0.129983810841468","0.200252059749295"
"Min 1x per month","1998","no degree/no degree yet","indirect migration background","5","","",""
"Rarely","1998","lower secondary degree","no migration background","1468","0.31219574171347","0.299119276611015","0.325272206815924"
"Rarely","1998","lower secondary degree","direct migration background","178","0.285597538583911","0.248836921301598","0.322358155866224"
"Rarely","1998","lower secondary degree","indirect migration background","69","0.282834743753875","0.221921119045287","0.343748368462463"
"Rarely","1998","secondary school degree","no migration background","936","0.285846477150468","0.270992197601448","0.300700756699487"
"Rarely","1998","secondary school degree","direct migration background","54","0.250837882773661","0.185481319647499","0.316194445899823"
"Rarely","1998","secondary school degree","indirect migration background","52","0.383889726409129","0.303616447126773","0.464163005691485"
"Rarely","1998","college entrance qualification","no migration background","590","0.304446496863748","0.283969418712872","0.324923575014624"
"Rarely","1998","college entrance qualification","direct migration background","58","0.370046258519804","0.299708076024305","0.440384441015302"
"Rarely","1998","college entrance qualification","indirect migration background","39","0.487983981446842","0.382340325406944","0.59362763748674"
"Rarely","1998","Other degree","no migration background","21","","",""
"Rarely","1998","Other degree","direct migration background","247","0.254086471131135","0.225452827137487","0.282720115124784"
"Rarely","1998","Other degree","indirect migration background","5","","",""
"Rarely","1998","no degree/no degree yet","no migration background","91","0.311247318873065","0.259028255204695","0.363466382541434"
"Rarely","1998","no degree/no degree yet","direct migration background","120","0.259599228677926","0.218112940950861","0.30108551640499"
"Rarely","1998","no degree/no degree yet","indirect migration background","21","","",""
"Never","1998","lower secondary degree","no migration background","2391","0.472151456953306","0.45806376741673","0.486239146489882"
"Never","1998","lower secondary degree","direct migration background","251","0.43276561976175","0.3924436496875","0.473087589836"
"Never","1998","lower secondary degree","indirect migration background","101","0.506557081742829","0.438937714961576","0.574176448524082"
"Never","1998","secondary school degree","no migration background","2137","0.565329936053766","0.549032464319538","0.581627407787995"
"Never","1998","secondary school degree","direct migration background","73","0.490263881385047","0.414894944020568","0.565632818749525"
"Never","1998","secondary school degree","indirect migration background","74","0.509656911906279","0.427142934311456","0.592170889501102"
"Never","1998","college entrance qualification","no migration background","1041","0.510059294252099","0.487814452497917","0.532304136006281"
"Never","1998","college entrance qualification","direct migration background","81","0.406302987775917","0.334751899571184","0.477854075980649"
"Never","1998","college entrance qualification","indirect migration background","37","0.420224254228663","0.315903805962452","0.524544702494875"
"Never","1998","Other degree","no migration background","51","0.52178087927925","0.418001603384683","0.625560155173817"
"Never","1998","Other degree","direct migration background","312","0.412090048477763","0.379716293355429","0.444463803600097"
"Never","1998","Other degree","indirect migration background","8","","",""
"Never","1998","no degree/no degree yet","no migration background","172","0.523062753085997","0.46673114651632","0.579394359655674"
"Never","1998","no degree/no degree yet","direct migration background","150","0.342351138302814","0.297450515045356","0.387251761560272"
"Never","1998","no degree/no degree yet","indirect migration background","36","0.5504373182376","0.440743132900013","0.660131503575186"
"Daily","1999","lower secondary degree","no migration background","","","",""
"Daily","1999","lower secondary degree","direct migration background","","","",""
"Daily","1999","lower secondary degree","indirect migration background","","","",""
"Daily","1999","secondary school degree","no migration background","","","",""
"Daily","1999","secondary school degree","direct migration background","","","",""
"Daily","1999","secondary school degree","indirect migration background","","","",""
"Daily","1999","college entrance qualification","no migration background","","","",""
"Daily","1999","college entrance qualification","direct migration background","","","",""
"Daily","1999","college entrance qualification","indirect migration background","","","",""
"Daily","1999","Other degree","no migration background","","","",""
"Daily","1999","Other degree","direct migration background","","","",""
"Daily","1999","Other degree","indirect migration background","","","",""
"Daily","1999","no degree/no degree yet","no migration background","","","",""
"Daily","1999","no degree/no degree yet","direct migration background","","","",""
"Daily","1999","no degree/no degree yet","indirect migration background","","","",""
"Min 1x per week","1999","lower secondary degree","no migration background","477","0.112306274394824","0.103310070119449","0.121302478670199"
"Min 1x per week","1999","lower secondary degree","direct migration background","63","0.121801583598606","0.0943935915221492","0.149209575675063"
"Min 1x per week","1999","lower secondary degree","indirect migration background","14","","",""
"Min 1x per week","1999","secondary school degree","no migration background","205","0.0721378091657392","0.0636368421219436","0.0806387762095347"
"Min 1x per week","1999","secondary school degree","direct migration background","27","","",""
"Min 1x per week","1999","secondary school degree","indirect migration background","8","","",""
"Min 1x per week","1999","college entrance qualification","no migration background","128","0.0901599564693395","0.0774834767975061","0.102836436141173"
"Min 1x per week","1999","college entrance qualification","direct migration background","25","","",""
"Min 1x per week","1999","college entrance qualification","indirect migration background","4","","",""
"Min 1x per week","1999","Other degree","no migration background","10","","",""
"Min 1x per week","1999","Other degree","direct migration background","158","0.182990073519818","0.156589587775497","0.20939055926414"
"Min 1x per week","1999","Other degree","indirect migration background","3","","",""
"Min 1x per week","1999","no degree/no degree yet","no migration background","10","","",""
"Min 1x per week","1999","no degree/no degree yet","direct migration background","73","0.179877063541692","0.142331170547364","0.217422956536019"
"Min 1x per week","1999","no degree/no degree yet","indirect migration background","10","","",""
"Min 1x per month","1999","lower secondary degree","no migration background","414","0.0926597852503211","0.0843983320372375","0.100921238463405"
"Min 1x per month","1999","lower secondary degree","direct migration background","60","0.101483930002185","0.076178367766982","0.126789492237389"
"Min 1x per month","1999","lower secondary degree","indirect migration background","20","","",""
"Min 1x per month","1999","secondary school degree","no migration background","235","0.0688162984681838","0.0604984987956193","0.0771340981407483"
"Min 1x per month","1999","secondary school degree","direct migration background","15","","",""
"Min 1x per month","1999","secondary school degree","indirect migration background","6","","",""
"Min 1x per month","1999","college entrance qualification","no migration background","162","0.0783172232299151","0.066425941442856","0.0902085050169741"
"Min 1x per month","1999","college entrance qualification","direct migration background","20","","",""
"Min 1x per month","1999","college entrance qualification","indirect migration background","10","","",""
"Min 1x per month","1999","Other degree","no migration background","4","","",""
"Min 1x per month","1999","Other degree","direct migration background","127","0.128664674788948","0.105803064927389","0.151526284650508"
"Min 1x per month","1999","Other degree","indirect migration background","1","","",""
"Min 1x per month","1999","no degree/no degree yet","no migration background","20","","",""
"Min 1x per month","1999","no degree/no degree yet","direct migration background","65","0.163848164233905","0.127665676111501","0.200030652356308"
"Min 1x per month","1999","no degree/no degree yet","indirect migration background","7","","",""
"Rarely","1999","lower secondary degree","no migration background","1498","0.325817265639698","0.312463566619013","0.339170964660382"
"Rarely","1999","lower secondary degree","direct migration background","174","0.312044706065824","0.27321689158851","0.350872520543139"
"Rarely","1999","lower secondary degree","indirect migration background","71","0.287094788355504","0.227313495944485","0.346876080766524"
"Rarely","1999","secondary school degree","no migration background","967","0.297965702593612","0.282937486793895","0.312993918393329"
"Rarely","1999","secondary school degree","direct migration background","53","0.315482523565927","0.242324466105542","0.388640581026313"
"Rarely","1999","secondary school degree","indirect migration background","39","0.278820920177286","0.203457105152801","0.354184735201771"
"Rarely","1999","college entrance qualification","no migration background","627","0.31697340521384","0.296379461855994","0.337567348571686"
"Rarely","1999","college entrance qualification","direct migration background","47","0.304425330281109","0.234841917995611","0.374008742566608"
"Rarely","1999","college entrance qualification","indirect migration background","45","0.539529991972208","0.437679613444603","0.641380370499813"
"Rarely","1999","Other degree","no migration background","25","","",""
"Rarely","1999","Other degree","direct migration background","247","0.28606822075559","0.255211650671221","0.316924790839959"
"Rarely","1999","Other degree","indirect migration background","4","","",""
"Rarely","1999","no degree/no degree yet","no migration background","103","0.395396707770951","0.340069437707665","0.450723977834237"
"Rarely","1999","no degree/no degree yet","direct migration background","121","0.275156837678241","0.231500505785777","0.318813169570704"
"Rarely","1999","no degree/no degree yet","indirect migration background","24","","",""
"Never","1999","lower secondary degree","no migration background","2343","0.469216674715157","0.454997608481739","0.483435740948574"
"Never","1999","lower secondary degree","direct migration background","250","0.464669780333384","0.422873510666587","0.506466050000182"
"Never","1999","lower secondary degree","indirect migration background","115","0.559844565625206","0.494249145469805","0.625439985780607"
"Never","1999","secondary school degree","no migration background","2151","0.561080189772465","0.544774086890988","0.577386292653942"
"Never","1999","secondary school degree","direct migration background","60","0.415229501562947","0.337654986359728","0.492804016766166"
"Never","1999","secondary school degree","indirect migration background","83","0.614304829166628","0.532497408067963","0.696112250265293"
"Never","1999","college entrance qualification","no migration background","1044","0.514549415086906","0.492428894017495","0.536669936156316"
"Never","1999","college entrance qualification","direct migration background","76","0.411381136827894","0.336970893459879","0.485791380195909"
"Never","1999","college entrance qualification","indirect migration background","33","0.346008183136895","0.248804321299517","0.443212044974272"
"Never","1999","Other degree","no migration background","51","0.563271234090544","0.460802464390388","0.6657400037907"
"Never","1999","Other degree","direct migration background","292","0.402277030935643","0.368796134636247","0.435757927235039"
"Never","1999","Other degree","indirect migration background","10","","",""
"Never","1999","no degree/no degree yet","no migration background","167","0.530276155099176","0.473800689955084","0.586751620243268"
"Never","1999","no degree/no degree yet","direct migration background","143","0.381117934546163","0.333642526482353","0.428593342609973"
"Never","1999","no degree/no degree yet","indirect migration background","35","0.545501860639983","0.433556662898101","0.657447058381865"
"Daily","2000","lower secondary degree","no migration background","","","",""
"Daily","2000","lower secondary degree","direct migration background","","","",""
"Daily","2000","lower secondary degree","indirect migration background","","","",""
"Daily","2000","secondary school degree","no migration background","","","",""
"Daily","2000","secondary school degree","direct migration background","","","",""
"Daily","2000","secondary school degree","indirect migration background","","","",""
"Daily","2000","college entrance qualification","no migration background","","","",""
"Daily","2000","college entrance qualification","direct migration background","","","",""
"Daily","2000","college entrance qualification","indirect migration background","","","",""
"Daily","2000","Other degree","no migration background","","","",""
"Daily","2000","Other degree","direct migration background","","","",""
"Daily","2000","Other degree","indirect migration background","","","",""
"Daily","2000","no degree/no degree yet","no migration background","","","",""
"Daily","2000","no degree/no degree yet","direct migration background","","","",""
"Daily","2000","no degree/no degree yet","indirect migration background","","","",""
"Min 1x per week","2000","lower secondary degree","no migration background","","","",""
"Min 1x per week","2000","lower secondary degree","direct migration background","","","",""
"Min 1x per week","2000","lower secondary degree","indirect migration background","","","",""
"Min 1x per week","2000","secondary school degree","no migration background","","","",""
"Min 1x per week","2000","secondary school degree","direct migration background","","","",""
"Min 1x per week","2000","secondary school degree","indirect migration background","","","",""
"Min 1x per week","2000","college entrance qualification","no migration background","","","",""
"Min 1x per week","2000","college entrance qualification","direct migration background","","","",""
"Min 1x per week","2000","college entrance qualification","indirect migration background","","","",""
"Min 1x per week","2000","Other degree","no migration background","","","",""
"Min 1x per week","2000","Other degree","direct migration background","","","",""
"Min 1x per week","2000","Other degree","indirect migration background","","","",""
"Min 1x per week","2000","no degree/no degree yet","no migration background","","","",""
"Min 1x per week","2000","no degree/no degree yet","direct migration background","","","",""
"Min 1x per week","2000","no degree/no degree yet","indirect migration background","","","",""
"Min 1x per month","2000","lower secondary degree","no migration background","","","",""
"Min 1x per month","2000","lower secondary degree","direct migration background","","","",""
"Min 1x per month","2000","lower secondary degree","indirect migration background","","","",""
"Min 1x per month","2000","secondary school degree","no migration background","","","",""
"Min 1x per month","2000","secondary school degree","direct migration background","","","",""
"Min 1x per month","2000","secondary school degree","indirect migration background","","","",""
"Min 1x per month","2000","college entrance qualification","no migration background","","","",""
"Min 1x per month","2000","college entrance qualification","direct migration background","","","",""
"Min 1x per month","2000","college entrance qualification","indirect migration background","","","",""
"Min 1x per month","2000","Other degree","no migration background","","","",""
"Min 1x per month","2000","Other degree","direct migration background","","","",""
"Min 1x per month","2000","Other degree","indirect migration background","","","",""
"Min 1x per month","2000","no degree/no degree yet","no migration background","","","",""
"Min 1x per month","2000","no degree/no degree yet","direct migration background","","","",""
"Min 1x per month","2000","no degree/no degree yet","indirect migration background","","","",""
"Rarely","2000","lower secondary degree","no migration background","","","",""
"Rarely","2000","lower secondary degree","direct migration background","","","",""
"Rarely","2000","lower secondary degree","indirect migration background","","","",""
"Rarely","2000","secondary school degree","no migration background","","","",""
"Rarely","2000","secondary school degree","direct migration background","","","",""
"Rarely","2000","secondary school degree","indirect migration background","","","",""
"Rarely","2000","college entrance qualification","no migration background","","","",""
"Rarely","2000","college entrance qualification","direct migration background","","","",""
"Rarely","2000","college entrance qualification","indirect migration background","","","",""
"Rarely","2000","Other degree","no migration background","","","",""
"Rarely","2000","Other degree","direct migration background","","","",""
"Rarely","2000","Other degree","indirect migration background","","","",""
"Rarely","2000","no degree/no degree yet","no migration background","","","",""
"Rarely","2000","no degree/no degree yet","direct migration background","","","",""
"Rarely","2000","no degree/no degree yet","indirect migration background","","","",""
"Never","2000","lower secondary degree","no migration background","","","",""
"Never","2000","lower secondary degree","direct migration background","","","",""
"Never","2000","lower secondary degree","indirect migration background","","","",""
"Never","2000","secondary school degree","no migration background","","","",""
"Never","2000","secondary school degree","direct migration background","","","",""
"Never","2000","secondary school degree","indirect migration background","","","",""
"Never","2000","college entrance qualification","no migration background","","","",""
"Never","2000","college entrance qualification","direct migration background","","","",""
"Never","2000","college entrance qualification","indirect migration background","","","",""
"Never","2000","Other degree","no migration background","","","",""
"Never","2000","Other degree","direct migration background","","","",""
"Never","2000","Other degree","indirect migration background","","","",""
"Never","2000","no degree/no degree yet","no migration background","","","",""
"Never","2000","no degree/no degree yet","direct migration background","","","",""
"Never","2000","no degree/no degree yet","indirect migration background","","","",""
"Daily","2001","lower secondary degree","no migration background","","","",""
"Daily","2001","lower secondary degree","direct migration background","","","",""
"Daily","2001","lower secondary degree","indirect migration background","","","",""
"Daily","2001","secondary school degree","no migration background","","","",""
"Daily","2001","secondary school degree","direct migration background","","","",""
"Daily","2001","secondary school degree","indirect migration background","","","",""
"Daily","2001","college entrance qualification","no migration background","","","",""
"Daily","2001","college entrance qualification","direct migration background","","","",""
"Daily","2001","college entrance qualification","indirect migration background","","","",""
"Daily","2001","Other degree","no migration background","","","",""
"Daily","2001","Other degree","direct migration background","","","",""
"Daily","2001","Other degree","indirect migration background","","","",""
"Daily","2001","no degree/no degree yet","no migration background","","","",""
"Daily","2001","no degree/no degree yet","direct migration background","","","",""
"Daily","2001","no degree/no degree yet","indirect migration background","","","",""
"Min 1x per week","2001","lower secondary degree","no migration background","808","0.11218007779169","0.105099817537456","0.119260338045925"
"Min 1x per week","2001","lower secondary degree","direct migration background","100","0.141526174053807","0.117142722855159","0.165909625252454"
"Min 1x per week","2001","lower secondary degree","indirect migration background","18","","",""
"Min 1x per week","2001","secondary school degree","no migration background","369","0.0667506102066255","0.0603884096437997","0.0731128107694513"
"Min 1x per week","2001","secondary school degree","direct migration background","50","0.168540300562015","0.125079457656296","0.212001143467734"
"Min 1x per week","2001","secondary school degree","indirect migration background","22","","",""
"Min 1x per week","2001","college entrance qualification","no migration background","296","0.0869972780418847","0.0782194035571168","0.0957751525266526"
"Min 1x per week","2001","college entrance qualification","direct migration background","36","0.0885885696419583","0.0564346779958536","0.120742461288063"
"Min 1x per week","2001","college entrance qualification","indirect migration background","11","","",""
"Min 1x per week","2001","Other degree","no migration background","12","","",""
"Min 1x per week","2001","Other degree","direct migration background","223","0.173815043542619","0.152790667266987","0.194839419818251"
"Min 1x per week","2001","Other degree","indirect migration background","4","","",""
"Min 1x per week","2001","no degree/no degree yet","no migration background","34","0.0737034504910357","0.0512241213983305","0.0961827795837409"
"Min 1x per week","2001","no degree/no degree yet","direct migration background","43","0.17118719950383","0.126748901343775","0.215625497663885"
"Min 1x per week","2001","no degree/no degree yet","indirect migration background","2","","",""
"Min 1x per month","2001","lower secondary degree","no migration background","813","0.105765516522145","0.098865872824115","0.112665160220174"
"Min 1x per month","2001","lower secondary degree","direct migration background","105","0.126307964345509","0.103069478941569","0.149546449749449"
"Min 1x per month","2001","lower secondary degree","indirect migration background","24","","",""
"Min 1x per month","2001","secondary school degree","no migration background","478","0.0813615490540266","0.0743926721658321","0.0883304259422212"
"Min 1x per month","2001","secondary school degree","direct migration background","28","","",""
"Min 1x per month","2001","secondary school degree","indirect migration background","8","","",""
"Min 1x per month","2001","college entrance qualification","no migration background","345","0.0840544220006233","0.0754123950519155","0.0926964489493311"
"Min 1x per month","2001","college entrance qualification","direct migration background","31","0.0991652702052833","0.0653440070153783","0.132986533395188"
"Min 1x per month","2001","college entrance qualification","indirect migration background","13","","",""
"Min 1x per month","2001","Other degree","no migration background","18","","",""
"Min 1x per month","2001","Other degree","direct migration background","174","0.13026155277454","0.111587298924749","0.148935806624331"
"Min 1x per month","2001","Other degree","indirect migration background","4","","",""
"Min 1x per month","2001","no degree/no degree yet","no migration background","36","0.0641328161107529","0.0430556762750701","0.0852099559464356"
"Min 1x per month","2001","no degree/no degree yet","direct migration background","38","0.141243465568814","0.100155677704258","0.182331253433369"
"Min 1x per month","2001","no degree/no degree yet","indirect migration background","5","","",""
"Rarely","2001","lower secondary degree","no migration background","2287","0.299564439463664","0.289287634070382","0.309841244856946"
"Rarely","2001","lower secondary degree","direct migration background","245","0.28579682983547","0.254192043908897","0.317401615762042"
"Rarely","2001","lower secondary degree","indirect migration background","89","0.314409586302577","0.261338902481539","0.367480270123615"
