"plh0225","year","regtyp","sex","n","percent","lower_confidence","upper_confidence"
"4 on scale 1-7","2018","Urban Area","Male","","","",""
"4 on scale 1-7","2018","Urban Area","Female","","","",""
"4 on scale 1-7","2018","Rural Area","Male","","","",""
"4 on scale 1-7","2018","Rural Area","Female","","","",""
"5 on scale 1-7","2018","Urban Area","Male","","","",""
"5 on scale 1-7","2018","Urban Area","Female","","","",""
"5 on scale 1-7","2018","Rural Area","Male","","","",""
"5 on scale 1-7","2018","Rural Area","Female","","","",""
"6 on scale 1-7","2018","Urban Area","Male","","","",""
"6 on scale 1-7","2018","Urban Area","Female","","","",""
"6 on scale 1-7","2018","Rural Area","Male","","","",""
"6 on scale 1-7","2018","Rural Area","Female","","","",""
"7 Strongly agree","2018","Urban Area","Male","","","",""
"7 Strongly agree","2018","Urban Area","Female","","","",""
"7 Strongly agree","2018","Rural Area","Male","","","",""
"7 Strongly agree","2018","Rural Area","Female","","","",""
"1 Strongly disagree","2019","Urban Area","Male","206","0.0308424620730499","0.0268638552410418","0.034821068905058"
"1 Strongly disagree","2019","Urban Area","Female","217","0.026108690643341","0.0226408080180343","0.0295765732686476"
"1 Strongly disagree","2019","Rural Area","Male","107","0.028218360082938","0.0232339313251766","0.0332027888406995"
"1 Strongly disagree","2019","Rural Area","Female","96","0.020215731487018","0.0161464728452105","0.0242849901288254"
"2 on scale 1-7 ","2019","Urban Area","Male","460","0.0657282165014497","0.0600256303407596","0.0714308026621397"
"2 on scale 1-7 ","2019","Urban Area","Female","565","0.0691782246161012","0.0636595527554218","0.0746968964767806"
"2 on scale 1-7 ","2019","Rural Area","Male","287","0.068306771832686","0.0607134201806304","0.0759001234847415"
"2 on scale 1-7 ","2019","Rural Area","Female","323","0.0711952872474573","0.0637600785762719","0.0786304959186426"
"3 on scale 1-7 ","2019","Urban Area","Male","786","0.104800374397038","0.0977518098940896","0.111848938899986"
"3 on scale 1-7 ","2019","Urban Area","Female","885","0.109048142786211","0.10226934226927","0.115826943303152"
"3 on scale 1-7 ","2019","Rural Area","Male","463","0.116586074410129","0.106926219067501","0.126245929752757"
"3 on scale 1-7 ","2019","Rural Area","Female","499","0.112532464482611","0.103395109745264","0.121669819219957"
"4 on scale 1-7","2019","Urban Area","Male","1440","0.20334456841452","0.194082438584757","0.212606698244283"
"4 on scale 1-7","2019","Urban Area","Female","1591","0.204687156476477","0.195912484447437","0.213461828505518"
"4 on scale 1-7","2019","Rural Area","Male","907","0.237475426291502","0.224666833384477","0.250284019198527"
"4 on scale 1-7","2019","Rural Area","Female","979","0.226594441725701","0.214490311043265","0.238698572408136"
"5 on scale 1-7","2019","Urban Area","Male","1661","0.231386354470971","0.221681651837853","0.241091057104089"
"5 on scale 1-7","2019","Urban Area","Female","1777","0.224155967550345","0.215086559061412","0.233225376039278"
"5 on scale 1-7","2019","Rural Area","Male","1019","0.228444681655046","0.21580782022487","0.241081543085222"
"5 on scale 1-7","2019","Rural Area","Female","1049","0.230488148458192","0.218311233045064","0.242665063871321"
"6 on scale 1-7","2019","Urban Area","Male","1617","0.228611030850547","0.218947304610985","0.238274757090108"
"6 on scale 1-7","2019","Urban Area","Female","1775","0.213083262430723","0.204177816758683","0.221988708102762"
"6 on scale 1-7","2019","Rural Area","Male","906","0.197738160397788","0.18574956026523","0.209726760530346"
"6 on scale 1-7","2019","Rural Area","Female","954","0.193012697400436","0.18160148933931","0.204423905461562"
"7 Strongly agree","2019","Urban Area","Male","1084","0.135286993292425","0.127416112523627","0.143157874061223"
"7 Strongly agree","2019","Urban Area","Female","1312","0.153738555496802","0.145894145688841","0.161582965304762"
"7 Strongly agree","2019","Rural Area","Male","551","0.123230525329911","0.113336636568023","0.1331244140918"
"7 Strongly agree","2019","Rural Area","Female","695","0.145961229198585","0.135752706880068","0.156169751517102"
