"ple0180","year","education","pgisced97","n","percent","lower_confidence","upper_confidence"
"Daily","2018","secondary school degree","middle vocational","46","0.0115380584231527","0.00859786344826129","0.0144782533980441"
"Daily","2018","secondary school degree","vocational + Abi","","","",""
"Daily","2018","secondary school degree","higher vocational","8","","",""
"Daily","2018","secondary school degree","higher education","4","","",""
"Daily","2018","college entrance qualification","in school","","","",""
"Daily","2018","college entrance qualification","inadequately","","","",""
"Daily","2018","college entrance qualification","general elemantary","","","",""
"Daily","2018","college entrance qualification","middle vocational","5","","",""
"Daily","2018","college entrance qualification","vocational + Abi","10","","",""
"Daily","2018","college entrance qualification","higher vocational","6","","",""
"Daily","2018","college entrance qualification","higher education","26","","",""
"Daily","2018","Other degree","in school","","","",""
"Daily","2018","Other degree","inadequately","","","",""
"Daily","2018","Other degree","general elemantary","1","","",""
"Daily","2018","Other degree","middle vocational","11","","",""
"Daily","2018","Other degree","vocational + Abi","7","","",""
"Daily","2018","Other degree","higher vocational","","","",""
"Daily","2018","Other degree","higher education","6","","",""
"Daily","2018","no degree/no degree yet","in school","2","","",""
"Daily","2018","no degree/no degree yet","inadequately","7","","",""
"Daily","2018","no degree/no degree yet","general elemantary","","","",""
"Daily","2018","no degree/no degree yet","middle vocational","2","","",""
"Daily","2018","no degree/no degree yet","vocational + Abi","","","",""
"Daily","2018","no degree/no degree yet","higher vocational","","","",""
"Daily","2018","no degree/no degree yet","higher education","","","",""
"Four to six days a week","2018","lower secondary degree","in school","","","",""
"Four to six days a week","2018","lower secondary degree","inadequately","","","",""
"Four to six days a week","2018","lower secondary degree","general elemantary","58","0.0479483333119986","0.0365805657786584","0.0593161008453387"
"Four to six days a week","2018","lower secondary degree","middle vocational","130","0.0408104458423582","0.034570513996486","0.0470503776882304"
"Four to six days a week","2018","lower secondary degree","vocational + Abi","","","",""
"Four to six days a week","2018","lower secondary degree","higher vocational","9","","",""
"Four to six days a week","2018","lower secondary degree","higher education","3","","",""
"Four to six days a week","2018","secondary school degree","in school","","","",""
"Four to six days a week","2018","secondary school degree","inadequately","","","",""
"Four to six days a week","2018","secondary school degree","general elemantary","26","","",""
"Four to six days a week","2018","secondary school degree","middle vocational","162","0.041605532561618","0.0361078775995446","0.0471031875236913"
"Four to six days a week","2018","secondary school degree","vocational + Abi","1","","",""
"Four to six days a week","2018","secondary school degree","higher vocational","18","","",""
"Four to six days a week","2018","secondary school degree","higher education","19","","",""
"Four to six days a week","2018","college entrance qualification","in school","","","",""
"Four to six days a week","2018","college entrance qualification","inadequately","","","",""
"Four to six days a week","2018","college entrance qualification","general elemantary","","","",""
"Four to six days a week","2018","college entrance qualification","middle vocational","27","","",""
"Four to six days a week","2018","college entrance qualification","vocational + Abi","29","","",""
"Four to six days a week","2018","college entrance qualification","higher vocational","14","","",""
"Four to six days a week","2018","college entrance qualification","higher education","117","0.0284955062889173","0.0236031223687537","0.033387890209081"
"Four to six days a week","2018","Other degree","in school","","","",""
"Four to six days a week","2018","Other degree","inadequately","1","","",""
"Four to six days a week","2018","Other degree","general elemantary","23","","",""
"Four to six days a week","2018","Other degree","middle vocational","42","0.0528513052483004","0.0383066614194626","0.0673959490771382"
"Four to six days a week","2018","Other degree","vocational + Abi","14","","",""
"Four to six days a week","2018","Other degree","higher vocational","","","",""
"Four to six days a week","2018","Other degree","higher education","47","0.0490459428345607","0.0353845875451959","0.0627072981239256"
"Four to six days a week","2018","no degree/no degree yet","in school","8","","",""
"Four to six days a week","2018","no degree/no degree yet","inadequately","25","","",""
"Four to six days a week","2018","no degree/no degree yet","general elemantary","","","",""
"Four to six days a week","2018","no degree/no degree yet","middle vocational","7","","",""
"Four to six days a week","2018","no degree/no degree yet","vocational + Abi","","","",""
"Four to six days a week","2018","no degree/no degree yet","higher vocational","1","","",""
"Four to six days a week","2018","no degree/no degree yet","higher education","","","",""
"Two to three days a week","2018","lower secondary degree","in school","","","",""
"Two to three days a week","2018","lower secondary degree","inadequately","","","",""
"Two to three days a week","2018","lower secondary degree","general elemantary","281","0.218284589686061","0.196306292460521","0.240262886911601"
"Two to three days a week","2018","lower secondary degree","middle vocational","890","0.247606443391777","0.233993706167123","0.261219180616432"
"Two to three days a week","2018","lower secondary degree","vocational + Abi","","","",""
"Two to three days a week","2018","lower secondary degree","higher vocational","70","0.189181390422069","0.145299185795261","0.233063595048876"
"Two to three days a week","2018","lower secondary degree","higher education","33","0.258882455683627","0.17812107662528","0.339643834741975"
"Two to three days a week","2018","secondary school degree","in school","","","",""
"Two to three days a week","2018","secondary school degree","inadequately","","","",""
"Two to three days a week","2018","secondary school degree","general elemantary","140","0.176350912579157","0.149824930990739","0.202876894167575"
"Two to three days a week","2018","secondary school degree","middle vocational","1044","0.206634616736643","0.195487361351974","0.217781872121313"
"Two to three days a week","2018","secondary school degree","vocational + Abi","1","","",""
"Two to three days a week","2018","secondary school degree","higher vocational","174","0.28225521294446","0.247838339449711","0.31667208643921"
"Two to three days a week","2018","secondary school degree","higher education","157","0.220438097305372","0.187964563262424","0.252911631348321"
"Two to three days a week","2018","college entrance qualification","in school","","","",""
"Two to three days a week","2018","college entrance qualification","inadequately","","","",""
"Two to three days a week","2018","college entrance qualification","general elemantary","","","",""
"Two to three days a week","2018","college entrance qualification","middle vocational","185","0.171937578980344","0.150205025704238","0.193670132256449"
"Two to three days a week","2018","college entrance qualification","vocational + Abi","293","0.205268698805678","0.185478068616791","0.225059328994566"
"Two to three days a week","2018","college entrance qualification","higher vocational","68","0.184569081235076","0.146925487996792","0.22221267447336"
"Two to three days a week","2018","college entrance qualification","higher education","927","0.216854776948217","0.204737205679136","0.228972348217298"
"Two to three days a week","2018","Other degree","in school","","","",""
"Two to three days a week","2018","Other degree","inadequately","7","","",""
"Two to three days a week","2018","Other degree","general elemantary","126","0.245363730098813","0.207759377299535","0.282968082898092"
"Two to three days a week","2018","Other degree","middle vocational","214","0.231611501115339","0.204187132483628","0.259035869747051"
"Two to three days a week","2018","Other degree","vocational + Abi","114","0.232581540941056","0.195097886764652","0.270065195117461"
"Two to three days a week","2018","Other degree","higher vocational","17","","",""
"Two to three days a week","2018","Other degree","higher education","273","0.327538255667464","0.297850505828509","0.35722600550642"
"Two to three days a week","2018","no degree/no degree yet","in school","44","0.105595503960449","0.0728811805789253","0.138309827341974"
"Two to three days a week","2018","no degree/no degree yet","inadequately","77","0.18631352853671","0.149597393306875","0.223029663766545"
"Two to three days a week","2018","no degree/no degree yet","general elemantary","","","",""
"Two to three days a week","2018","no degree/no degree yet","middle vocational","31","0.209215125790978","0.133203947427898","0.285226304154057"
"Two to three days a week","2018","no degree/no degree yet","vocational + Abi","","","",""
"Two to three days a week","2018","no degree/no degree yet","higher vocational","1","","",""
"Two to three days a week","2018","no degree/no degree yet","higher education","","","",""
"Two to four days a month","2018","lower secondary degree","in school","","","",""
"Two to four days a month","2018","lower secondary degree","inadequately","","","",""
"Two to four days a month","2018","lower secondary degree","general elemantary","523","0.379937374518971","0.354112872641599","0.405761876396344"
"Two to four days a month","2018","lower secondary degree","middle vocational","1773","0.448225542679394","0.43254102914538","0.463910056213408"
"Two to four days a month","2018","lower secondary degree","vocational + Abi","2","","",""
"Two to four days a month","2018","lower secondary degree","higher vocational","165","0.531454577554445","0.475543700687961","0.587365454420929"
"Two to four days a month","2018","lower secondary degree","higher education","57","0.520339096438082","0.428226450177391","0.612451742698772"
"Two to four days a month","2018","secondary school degree","in school","","","",""
"Two to four days a month","2018","secondary school degree","inadequately","","","",""
"Two to four days a month","2018","secondary school degree","general elemantary","321","0.433239385551671","0.398750807084869","0.467727964018473"
"Two to four days a month","2018","secondary school degree","middle vocational","2434","0.467772927839069","0.454035804092565","0.481510051585572"
"Two to four days a month","2018","secondary school degree","vocational + Abi","10","","",""
"Two to four days a month","2018","secondary school degree","higher vocational","312","0.46207915892788","0.423956535238517","0.500201782617243"
"Two to four days a month","2018","secondary school degree","higher education","311","0.526147485756591","0.487033122136748","0.565261849376434"
"Two to four days a month","2018","college entrance qualification","in school","","","",""
"Two to four days a month","2018","college entrance qualification","inadequately","","","",""
"Two to four days a month","2018","college entrance qualification","general elemantary","","","",""
"Two to four days a month","2018","college entrance qualification","middle vocational","524","0.463304095314068","0.434583659777432","0.492024530850703"
"Two to four days a month","2018","college entrance qualification","vocational + Abi","808","0.487612062919148","0.46312003371679","0.512104092121505"
"Two to four days a month","2018","college entrance qualification","higher vocational","212","0.485625660868063","0.437129375971242","0.534121945764884"
"Two to four days a month","2018","college entrance qualification","higher education","2380","0.522725886229611","0.508038961194926","0.537412811264296"
"Two to four days a month","2018","Other degree","in school","","","",""
"Two to four days a month","2018","Other degree","inadequately","15","","",""
"Two to four days a month","2018","Other degree","general elemantary","204","0.410453850892072","0.367465066040601","0.453442635743543"
"Two to four days a month","2018","Other degree","middle vocational","399","0.466222453427053","0.433792756294784","0.498652150559321"
"Two to four days a month","2018","Other degree","vocational + Abi","224","0.46886887191336","0.424593241048947","0.513144502777774"
"Two to four days a month","2018","Other degree","higher vocational","10","","",""
"Two to four days a month","2018","Other degree","higher education","438","0.390948088754905","0.360080750803423","0.421815426706386"
"Two to four days a month","2018","no degree/no degree yet","in school","139","0.478272198607546","0.425097161696089","0.531447235519002"
"Two to four days a month","2018","no degree/no degree yet","inadequately","164","0.414556848255043","0.368100974841482","0.461012721668605"
"Two to four days a month","2018","no degree/no degree yet","general elemantary","","","",""
"Two to four days a month","2018","no degree/no degree yet","middle vocational","36","0.421406971333438","0.329130876926927","0.51368306573995"
"Two to four days a month","2018","no degree/no degree yet","vocational + Abi","","","",""
"Two to four days a month","2018","no degree/no degree yet","higher vocational","3","","",""
"Two to four days a month","2018","no degree/no degree yet","higher education","3","","",""
"Once a month or less","2018","lower secondary degree","in school","","","",""
"Once a month or less","2018","lower secondary degree","inadequately","","","",""
"Once a month or less","2018","lower secondary degree","general elemantary","348","0.266259220169804","0.242742225349334","0.289776214990275"
"Once a month or less","2018","lower secondary degree","middle vocational","794","0.199474644429719","0.186871661379217","0.212077627480222"
"Once a month or less","2018","lower secondary degree","vocational + Abi","","","",""
"Once a month or less","2018","lower secondary degree","higher vocational","46","0.18920370645474","0.14531951763038","0.233087895279101"
"Once a month or less","2018","lower secondary degree","higher education","16","","",""
"Once a month or less","2018","secondary school degree","in school","","","",""
"Once a month or less","2018","secondary school degree","inadequately","","","",""
"Once a month or less","2018","secondary school degree","general elemantary","204","0.250458593075426","0.220302346863015","0.280614839287837"
"Once a month or less","2018","secondary school degree","middle vocational","1082","0.214162954304529","0.202868423046912","0.225457485562145"
"Once a month or less","2018","secondary school degree","vocational + Abi","2","","",""
"Once a month or less","2018","secondary school degree","higher vocational","120","0.171831667291584","0.142986283723682","0.200677050859486"
"Once a month or less","2018","secondary school degree","higher education","106","0.156071613257204","0.127641690363918","0.184501536150489"
"Once a month or less","2018","college entrance qualification","in school","","","",""
"Once a month or less","2018","college entrance qualification","inadequately","","","",""
"Once a month or less","2018","college entrance qualification","general elemantary","","","",""
"Once a month or less","2018","college entrance qualification","middle vocational","252","0.209314684215998","0.185883432130888","0.232745936301108"
"Once a month or less","2018","college entrance qualification","vocational + Abi","346","0.205546597298827","0.185746037886052","0.225347156711602"
"Once a month or less","2018","college entrance qualification","higher vocational","87","0.214486657086116","0.174658066990035","0.254315247182196"
"Once a month or less","2018","college entrance qualification","higher education","748","0.161774072489465","0.150946154975727","0.172601990003203"
"Once a month or less","2018","Other degree","in school","","","",""
"Once a month or less","2018","Other degree","inadequately","23","","",""
"Once a month or less","2018","Other degree","general elemantary","119","0.238416233620864","0.201177847646117","0.275654619595611"
"Once a month or less","2018","Other degree","middle vocational","191","0.173857646191001","0.149220494865628","0.198494797516375"
"Once a month or less","2018","Other degree","vocational + Abi","101","0.221384350381192","0.184548287728096","0.258220413034287"
"Once a month or less","2018","Other degree","higher vocational","4","","",""
"Once a month or less","2018","Other degree","higher education","145","0.149065621361004","0.12653624050104","0.171595002220968"
"Once a month or less","2018","no degree/no degree yet","in school","88","0.252794959048942","0.20652998283273","0.299059935265154"
"Once a month or less","2018","no degree/no degree yet","inadequately","112","0.238873443169008","0.198664876666758","0.279082009671257"
"Once a month or less","2018","no degree/no degree yet","general elemantary","","","",""
"Once a month or less","2018","no degree/no degree yet","middle vocational","28","","",""
"Once a month or less","2018","no degree/no degree yet","vocational + Abi","","","",""
"Once a month or less","2018","no degree/no degree yet","higher vocational","","","",""
"Once a month or less","2018","no degree/no degree yet","higher education","","","",""
"Never","2018","lower secondary degree","in school","","","",""
"Never","2018","lower secondary degree","inadequately","","","",""
"Never","2018","lower secondary degree","general elemantary","134","0.0797989494473878","0.0653811786715431","0.0942167202232324"
"Never","2018","lower secondary degree","middle vocational","246","0.0584153840603958","0.0510187309496887","0.0658120371711028"
"Never","2018","lower secondary degree","vocational + Abi","1","","",""
"Never","2018","lower secondary degree","higher vocational","13","","",""
"Never","2018","lower secondary degree","higher education","4","","",""
"Never","2018","secondary school degree","in school","","","",""
"Never","2018","secondary school degree","inadequately","","","",""
"Never","2018","secondary school degree","general elemantary","97","0.0987886380042353","0.0780214198290036","0.119555856179467"
"Never","2018","secondary school degree","middle vocational","300","0.0582859101349886","0.0518357408438522","0.064736079426125"
"Never","2018","secondary school degree","vocational + Abi","","","",""
"Never","2018","secondary school degree","higher vocational","25","","",""
"Never","2018","secondary school degree","higher education","29","","",""
"Never","2018","college entrance qualification","in school","","","",""
"Never","2018","college entrance qualification","inadequately","","","",""
"Never","2018","college entrance qualification","general elemantary","","","",""
"Never","2018","college entrance qualification","middle vocational","165","0.129042974811952","0.109733993700038","0.148351955923865"
"Never","2018","college entrance qualification","vocational + Abi","114","0.0635298827347779","0.0515783367076781","0.0754814287618777"
"Never","2018","college entrance qualification","higher vocational","21","","",""
"Never","2018","college entrance qualification","higher education","245","0.0625206618942435","0.0554019310899968","0.0696393926984903"
"Never","2018","Other degree","in school","","","",""
"Never","2018","Other degree","inadequately","7","","",""
"Never","2018","Other degree","general elemantary","30","0.0514716413784269","0.0321620418330426","0.0707812409238111"
"Never","2018","Other degree","middle vocational","52","0.0579644749394454","0.0427736715466265","0.0731552783322643"
"Never","2018","Other degree","vocational + Abi","28","","",""
"Never","2018","Other degree","higher vocational","3","","",""
"Never","2018","Other degree","higher education","51","0.0744053156897987","0.0578046737544093","0.0910059576251881"
"Never","2018","no degree/no degree yet","in school","58","0.141504489189502","0.104402058269875","0.17860692010913"
"Never","2018","no degree/no degree yet","inadequately","47","0.100743965192434","0.072361022634761","0.129126907750107"
"Never","2018","no degree/no degree yet","general elemantary","","","",""
"Never","2018","no degree/no degree yet","middle vocational","6","","",""
"Never","2018","no degree/no degree yet","vocational + Abi","","","",""
"Never","2018","no degree/no degree yet","higher vocational","","","",""
"Never","2018","no degree/no degree yet","higher education","","","",""
