"ple0180","year","pgcasmin","sex","n","percent","lower_confidence","upper_confidence"
"Once a month or less","2018","(3b) higher tertiary education","Male","332","0.140497408089315","0.125670021363508","0.155324794815123"
"Once a month or less","2018","(3b) higher tertiary education","Female","384","0.18506136879611","0.168892354285579","0.20123038330664"
"Never","2018","(0) in school","Male","16","","",""
"Never","2018","(0) in school","Female","42","0.206036974649989","0.147437291571419","0.264636657728559"
"Never","2018","(1a) inadequately completed","Male","13","","",""
"Never","2018","(1a) inadequately completed","Female","40","0.124864264257056","0.0878869219433589","0.161841606570752"
"Never","2018","(1b) general elementary school","Male","81","0.0987796885420376","0.0776228523483181","0.119936524735757"
"Never","2018","(1b) general elementary school","Female","90","0.056704166215951","0.0433314533624428","0.0700768790694593"
"Never","2018","(1c) basic vocational qualification","Male","148","0.0623492820360857","0.0529720660720868","0.0717264980000847"
"Never","2018","(1c) basic vocational qualification","Female","145","0.0576332335569377","0.0479628259454073","0.067303641168468"
"Never","2018","(2b) intermediate general qualification","Male","40","0.118989481948026","0.0832344107115663","0.154744553184486"
"Never","2018","(2b) intermediate general qualification","Female","57","0.0825598913515067","0.0578877093296601","0.107232073373353"
"Never","2018","(2a) intermediate vocational","Male","119","0.0552461036373774","0.0459235591068569","0.0645686481678979"
"Never","2018","(2a) intermediate vocational","Female","206","0.0571977379300887","0.0494172322675654","0.0649782435926119"
"Never","2018","(2c_gen) general maturity certificate","Male","56","0.0697795644504643","0.050531031975206","0.0890280969257225"
"Never","2018","(2c_gen) general maturity certificate","Female","128","0.146168882999746","0.121534142118285","0.170803623881208"
"Never","2018","(2c_voc) vocational maturity certificate","Male","55","0.0435845053974603","0.0310732860910117","0.056095724703909"
"Never","2018","(2c_voc) vocational maturity certificate","Female","111","0.0715749063418437","0.0585598727268245","0.0845899399568628"
"Never","2018","(3a) lower tertiary education","Male","34","0.04930205767827","0.0359831419951439","0.062620973361396"
"Never","2018","(3a) lower tertiary education","Female","59","0.0574130799497921","0.0425811278605752","0.0722450320390089"
"Never","2018","(3b) higher tertiary education","Male","104","0.0565031892886795","0.0466514352045032","0.0663549433728557"
"Never","2018","(3b) higher tertiary education","Female","148","0.0815852372880193","0.0701882928374547","0.092982181738584"
