"plj0587","year","pgisced97","sex","n","percent","lower_confidence","upper_confidence","value"
"Never","2019","higher vocational","Female","","","","","5"
"Never","2019","higher education","Male","1","","","","5"
"Never","2019","higher education","Female","2","","","","5"
"Often","2019","in school","Male","","","","","2"
"Often","2019","in school","Female","","","","","2"
"Often","2019","inadequately","Male","14","","","","2"
"Often","2019","inadequately","Female","18","","","","2"
"Often","2019","general elemantary","Male","3","","","","2"
"Often","2019","general elemantary","Female","6","","","","2"
"Often","2019","middle vocational","Male","4","","","","2"
"Often","2019","higher vocational","Male","","","","","2"
"Often","2019","higher vocational","Female","","","","","2"
"Often","2019","vocational + Abi","Male","1","","","","2"
"Often","2019","vocational + Abi","Female","","","","","2"
"Often","2019","higher education","Female","2","","","","2"
"Often","2019","middle vocational","Female","5","","","","2"
"Often","2019","higher education","Male","4","","","","2"
"Rarely ","2019","in school","Male","","","","","4"
"Rarely ","2019","in school","Female","","","","","4"
"Rarely ","2019","inadequately","Male","2","","","","4"
"Rarely ","2019","inadequately","Female","8","","","","4"
"Rarely ","2019","general elemantary","Male","5","","","","4"
"Rarely ","2019","general elemantary","Female","2","","","","4"
"Rarely ","2019","middle vocational","Male","1","","","","4"
"Rarely ","2019","middle vocational","Female","2","","","","4"
"Rarely ","2019","vocational + Abi","Male","","","","","4"
"Rarely ","2019","higher vocational","Female","","","","","4"
"Rarely ","2019","vocational + Abi","Female","","","","","4"
"Rarely ","2019","higher vocational","Male","","","","","4"
"Rarely ","2019","higher education","Male","","","","","4"
"Rarely ","2019","higher education","Female","4","","","","4"
"Sometimes","2019","in school","Male","","","","","3"
"Sometimes","2019","in school","Female","1","","","","3"
"Sometimes","2019","inadequately","Male","20","","","","3"
"Sometimes","2019","inadequately","Female","26","","","","3"
"Sometimes","2019","general elemantary","Female","13","","","","3"
"Sometimes","2019","middle vocational","Male","3","","","","3"
"Sometimes","2019","middle vocational","Female","7","","","","3"
"Sometimes","2019","vocational + Abi","Male","1","","","","3"
"Sometimes","2019","vocational + Abi","Female","","","","","3"
"Sometimes","2019","higher vocational","Male","","","","","3"
"Sometimes","2019","higher vocational","Female","","","","","3"
"Sometimes","2019","higher education","Male","6","","","","3"
"Sometimes","2019","higher education","Female","5","","","","3"
"Sometimes","2019","general elemantary","Male","9","","","","3"
"Very often","2019","in school","Male","","","","","1"
"Very often","2019","in school","Female","","","","","1"
"Very often","2019","higher vocational","Male","","","","","1"
"Very often","2019","higher vocational","Female","","","","","1"
"Very often","2019","higher education","Male","1","","","","1"
"Very often","2019","inadequately","Male","14","","","","1"
"Very often","2019","inadequately","Female","8","","","","1"
"Very often","2019","general elemantary","Male","4","","","","1"
"Very often","2019","general elemantary","Female","4","","","","1"
"Very often","2019","middle vocational","Male","1","","","","1"
"Very often","2019","middle vocational","Female","2","","","","1"
"Very often","2019","vocational + Abi","Male","","","","","1"
"Very often","2019","vocational + Abi","Female","","","","","1"
"Very often","2019","higher education","Female","1","","","","1"
