"plj0587","year","age_gr","education","n","percent","lower_confidence","upper_confidence"
"Very often","2018","66 and older","secondary school degree","","","",""
"Very often","2018","66 and older","college entrance qualification","","","",""
"Very often","2018","66 and older","Other degree","","","",""
"Very often","2018","66 and older","no degree/no degree yet","1","","",""
"Often","2018","16-34 y.","lower secondary degree","4","","",""
"Often","2018","16-34 y.","secondary school degree","","","",""
"Often","2018","16-34 y.","college entrance qualification","","","",""
"Often","2018","16-34 y.","Other degree","18","","",""
"Often","2018","16-34 y.","no degree/no degree yet","23","","",""
"Often","2018","35-65 y.","lower secondary degree","","","",""
"Often","2018","35-65 y.","secondary school degree","","","",""
"Often","2018","35-65 y.","college entrance qualification","","","",""
"Often","2018","35-65 y.","Other degree","12","","",""
"Often","2018","35-65 y.","no degree/no degree yet","10","","",""
"Often","2018","66 and older","lower secondary degree","","","",""
"Often","2018","66 and older","secondary school degree","","","",""
"Often","2018","66 and older","college entrance qualification","","","",""
"Often","2018","66 and older","Other degree","","","",""
"Often","2018","66 and older","no degree/no degree yet","2","","",""
"Sometimes","2018","16-34 y.","lower secondary degree","5","","",""
"Sometimes","2018","16-34 y.","secondary school degree","1","","",""
"Sometimes","2018","16-34 y.","college entrance qualification","1","","",""
"Sometimes","2018","16-34 y.","Other degree","38","0.285966176960168","0.203016940599265","0.368915413321072"
"Sometimes","2018","16-34 y.","no degree/no degree yet","27","","",""
"Sometimes","2018","35-65 y.","lower secondary degree","","","",""
"Sometimes","2018","35-65 y.","secondary school degree","","","",""
"Sometimes","2018","35-65 y.","college entrance qualification","","","",""
"Sometimes","2018","35-65 y.","Other degree","20","","",""
"Sometimes","2018","35-65 y.","no degree/no degree yet","24","","",""
"Sometimes","2018","66 and older","lower secondary degree","","","",""
"Sometimes","2018","66 and older","secondary school degree","","","",""
"Sometimes","2018","66 and older","college entrance qualification","","","",""
"Sometimes","2018","66 and older","Other degree","","","",""
"Sometimes","2018","66 and older","no degree/no degree yet","1","","",""
"Rarely ","2018","16-34 y.","lower secondary degree","4","","",""
"Rarely ","2018","16-34 y.","secondary school degree","1","","",""
"Rarely ","2018","16-34 y.","college entrance qualification","1","","",""
"Rarely ","2018","16-34 y.","Other degree","13","","",""
"Rarely ","2018","16-34 y.","no degree/no degree yet","9","","",""
"Rarely ","2018","35-65 y.","lower secondary degree","","","",""
"Rarely ","2018","35-65 y.","secondary school degree","","","",""
"Rarely ","2018","35-65 y.","college entrance qualification","","","",""
"Rarely ","2018","35-65 y.","Other degree","10","","",""
"Rarely ","2018","35-65 y.","no degree/no degree yet","8","","",""
"Rarely ","2018","66 and older","lower secondary degree","","","",""
"Rarely ","2018","66 and older","secondary school degree","","","",""
"Rarely ","2018","66 and older","college entrance qualification","","","",""
"Rarely ","2018","66 and older","Other degree","","","",""
"Rarely ","2018","66 and older","no degree/no degree yet","","","",""
"Never","2018","16-34 y.","lower secondary degree","3","","",""
"Never","2018","16-34 y.","secondary school degree","2","","",""
"Never","2018","16-34 y.","college entrance qualification","","","",""
"Never","2018","16-34 y.","Other degree","35","0.262383614162827","0.181626777609133","0.343140450716522"
"Never","2018","16-34 y.","no degree/no degree yet","28","","",""
"Never","2018","35-65 y.","lower secondary degree","","","",""
"Never","2018","35-65 y.","secondary school degree","","","",""
"Never","2018","35-65 y.","college entrance qualification","","","",""
"Never","2018","35-65 y.","Other degree","9","","",""
"Never","2018","35-65 y.","no degree/no degree yet","18","","",""
"Never","2018","66 and older","lower secondary degree","","","",""
"Never","2018","66 and older","secondary school degree","","","",""
"Never","2018","66 and older","college entrance qualification","","","",""
"Never","2018","66 and older","Other degree","","","",""
"Never","2018","66 and older","no degree/no degree yet","","","",""
"Very often","2019","16-34 y.","lower secondary degree","1","","",""
"Very often","2019","16-34 y.","secondary school degree","","","",""
"Very often","2019","16-34 y.","college entrance qualification","","","",""
"Very often","2019","16-34 y.","Other degree","7","","",""
"Very often","2019","16-34 y.","no degree/no degree yet","11","","",""
"Very often","2019","35-65 y.","lower secondary degree","","","",""
"Very often","2019","35-65 y.","secondary school degree","","","",""
"Very often","2019","35-65 y.","college entrance qualification","","","",""
"Very often","2019","35-65 y.","Other degree","4","","",""
"Very often","2019","35-65 y.","no degree/no degree yet","9","","",""
"Very often","2019","66 and older","lower secondary degree","","","",""
"Very often","2019","66 and older","secondary school degree","","","",""
"Very often","2019","66 and older","college entrance qualification","","","",""
"Very often","2019","66 and older","Other degree","","","",""
"Very often","2019","66 and older","no degree/no degree yet","2","","",""
"Often","2019","16-34 y.","lower secondary degree","","","",""
"Often","2019","16-34 y.","secondary school degree","","","",""
"Often","2019","16-34 y.","college entrance qualification","1","","",""
"Often","2019","16-34 y.","Other degree","10","","",""
"Often","2019","16-34 y.","no degree/no degree yet","14","","",""
"Often","2019","35-65 y.","lower secondary degree","","","",""
"Often","2019","35-65 y.","secondary school degree","","","",""
"Often","2019","35-65 y.","college entrance qualification","","","",""
"Often","2019","35-65 y.","Other degree","10","","",""
"Often","2019","35-65 y.","no degree/no degree yet","19","","",""
"Often","2019","66 and older","lower secondary degree","","","",""
"Often","2019","66 and older","secondary school degree","","","",""
"Often","2019","66 and older","college entrance qualification","","","",""
"Often","2019","66 and older","Other degree","1","","",""
"Often","2019","66 and older","no degree/no degree yet","","","",""
"Sometimes","2019","16-34 y.","lower secondary degree","4","","",""
"Sometimes","2019","16-34 y.","secondary school degree","2","","",""
"Sometimes","2019","16-34 y.","college entrance qualification","","","",""
"Sometimes","2019","16-34 y.","Other degree","21","","",""
"Sometimes","2019","16-34 y.","no degree/no degree yet","20","","",""
"Sometimes","2019","35-65 y.","lower secondary degree","","","",""
"Sometimes","2019","35-65 y.","secondary school degree","","","",""
"Sometimes","2019","35-65 y.","college entrance qualification","","","",""
"Sometimes","2019","35-65 y.","Other degree","12","","",""
"Sometimes","2019","35-65 y.","no degree/no degree yet","28","","",""
"Sometimes","2019","66 and older","lower secondary degree","","","",""
"Sometimes","2019","66 and older","secondary school degree","","","",""
"Sometimes","2019","66 and older","college entrance qualification","","","",""
"Sometimes","2019","66 and older","Other degree","1","","",""
"Sometimes","2019","66 and older","no degree/no degree yet","1","","",""
"Rarely ","2019","16-34 y.","lower secondary degree","1","","",""
"Rarely ","2019","16-34 y.","secondary school degree","1","","",""
"Rarely ","2019","16-34 y.","college entrance qualification","","","",""
"Rarely ","2019","16-34 y.","Other degree","7","","",""
"Rarely ","2019","16-34 y.","no degree/no degree yet","2","","",""
"Rarely ","2019","35-65 y.","lower secondary degree","","","",""
"Rarely ","2019","35-65 y.","secondary school degree","","","",""
"Rarely ","2019","35-65 y.","college entrance qualification","","","",""
"Rarely ","2019","35-65 y.","Other degree","5","","",""
"Rarely ","2019","35-65 y.","no degree/no degree yet","7","","",""
"Rarely ","2019","66 and older","lower secondary degree","","","",""
"Rarely ","2019","66 and older","secondary school degree","","","",""
"Rarely ","2019","66 and older","college entrance qualification","","","",""
"Rarely ","2019","66 and older","Other degree","","","",""
"Rarely ","2019","66 and older","no degree/no degree yet","1","","",""
"Never","2019","16-34 y.","lower secondary degree","1","","",""
"Never","2019","16-34 y.","secondary school degree","2","","",""
"Never","2019","16-34 y.","college entrance qualification","","","",""
"Never","2019","16-34 y.","Other degree","7","","",""
"Never","2019","16-34 y.","no degree/no degree yet","14","","",""
"Never","2019","35-65 y.","lower secondary degree","","","",""
"Never","2019","35-65 y.","secondary school degree","","","",""
"Never","2019","35-65 y.","college entrance qualification","","","",""
"Never","2019","35-65 y.","Other degree","4","","",""
"Never","2019","35-65 y.","no degree/no degree yet","12","","",""
"Never","2019","66 and older","lower secondary degree","","","",""
"Never","2019","66 and older","secondary school degree","","","",""
"Never","2019","66 and older","college entrance qualification","","","",""
"Never","2019","66 and older","Other degree","","","",""
"Never","2019","66 and older","no degree/no degree yet","","","",""
