"plb0218","year","pgcasmin","sex","n","percent","lower_confidence","upper_confidence"
"Yes, every week","2008","(3b) higher tertiary education","Female","","","",""
"Yes, every 2 weeks","2008","(0) in school","Male","","","",""
"Yes, every 2 weeks","2008","(0) in school","Female","","","",""
"Yes, every 2 weeks","2008","(1a) inadequately completed","Male","","","",""
"Yes, every 2 weeks","2008","(1a) inadequately completed","Female","","","",""
"Yes, every 2 weeks","2008","(1b) general elementary school","Male","","","",""
"Yes, every 2 weeks","2008","(1b) general elementary school","Female","","","",""
"Yes, every 2 weeks","2008","(1c) basic vocational qualification","Male","","","",""
"Yes, every 2 weeks","2008","(1c) basic vocational qualification","Female","","","",""
"Yes, every 2 weeks","2008","(2b) intermediate general qualification","Male","","","",""
"Yes, every 2 weeks","2008","(2b) intermediate general qualification","Female","","","",""
"Yes, every 2 weeks","2008","(2a) intermediate vocational","Male","","","",""
"Yes, every 2 weeks","2008","(2a) intermediate vocational","Female","","","",""
"Yes, every 2 weeks","2008","(2c_gen) general maturity certificate","Male","","","",""
"Yes, every 2 weeks","2008","(2c_gen) general maturity certificate","Female","","","",""
"Yes, every 2 weeks","2008","(2c_voc) vocational maturity certificate","Male","","","",""
"Yes, every 2 weeks","2008","(2c_voc) vocational maturity certificate","Female","","","",""
"Yes, every 2 weeks","2008","(3a) lower tertiary education","Male","","","",""
"Yes, every 2 weeks","2008","(3a) lower tertiary education","Female","","","",""
"Yes, every 2 weeks","2008","(3b) higher tertiary education","Male","","","",""
"Yes, every 2 weeks","2008","(3b) higher tertiary education","Female","","","",""
"Yes, every 3-4 weeks","2008","(0) in school","Male","","","",""
"Yes, every 3-4 weeks","2008","(0) in school","Female","","","",""
"Yes, every 3-4 weeks","2008","(1a) inadequately completed","Male","","","",""
"Yes, every 3-4 weeks","2008","(1a) inadequately completed","Female","","","",""
"Yes, every 3-4 weeks","2008","(1b) general elementary school","Male","","","",""
"Yes, every 3-4 weeks","2008","(1b) general elementary school","Female","","","",""
"Yes, every 3-4 weeks","2008","(1c) basic vocational qualification","Male","","","",""
"Yes, every 3-4 weeks","2008","(1c) basic vocational qualification","Female","","","",""
"Yes, every 3-4 weeks","2008","(2b) intermediate general qualification","Male","","","",""
"Yes, every 3-4 weeks","2008","(2b) intermediate general qualification","Female","","","",""
"Yes, every 3-4 weeks","2008","(2a) intermediate vocational","Male","","","",""
"Yes, every 3-4 weeks","2008","(2a) intermediate vocational","Female","","","",""
"Yes, every 3-4 weeks","2008","(2c_gen) general maturity certificate","Male","","","",""
"Yes, every 3-4 weeks","2008","(2c_gen) general maturity certificate","Female","","","",""
"Yes, every 3-4 weeks","2008","(2c_voc) vocational maturity certificate","Male","","","",""
"Yes, every 3-4 weeks","2008","(2c_voc) vocational maturity certificate","Female","","","",""
"Yes, every 3-4 weeks","2008","(3a) lower tertiary education","Male","","","",""
"Yes, every 3-4 weeks","2008","(3a) lower tertiary education","Female","","","",""
"Yes, every 3-4 weeks","2008","(3b) higher tertiary education","Male","","","",""
"Yes, every 3-4 weeks","2008","(3b) higher tertiary education","Female","","","",""
"Rarely","2008","(0) in school","Male","","","",""
"Rarely","2008","(0) in school","Female","","","",""
"Rarely","2008","(1a) inadequately completed","Male","","","",""
"Rarely","2008","(1a) inadequately completed","Female","","","",""
"Rarely","2008","(1b) general elementary school","Male","","","",""
"Rarely","2008","(1b) general elementary school","Female","","","",""
"Rarely","2008","(1c) basic vocational qualification","Male","","","",""
"Rarely","2008","(1c) basic vocational qualification","Female","","","",""
"Rarely","2008","(2b) intermediate general qualification","Male","","","",""
"Rarely","2008","(2b) intermediate general qualification","Female","","","",""
"Rarely","2008","(2a) intermediate vocational","Male","","","",""
"Rarely","2008","(2a) intermediate vocational","Female","","","",""
"Rarely","2008","(2c_gen) general maturity certificate","Male","","","",""
"Rarely","2008","(2c_gen) general maturity certificate","Female","","","",""
"Rarely","2008","(2c_voc) vocational maturity certificate","Male","","","",""
"Rarely","2008","(2c_voc) vocational maturity certificate","Female","","","",""
"Rarely","2008","(3a) lower tertiary education","Male","","","",""
"Rarely","2008","(3a) lower tertiary education","Female","","","",""
"Rarely","2008","(3b) higher tertiary education","Male","","","",""
"Rarely","2008","(3b) higher tertiary education","Female","","","",""
"No, never","2009","(0) in school","Male","6","","",""
"No, never","2009","(0) in school","Female","3","","",""
"No, never","2009","(1a) inadequately completed","Male","13","","",""
"No, never","2009","(1a) inadequately completed","Female","7","","",""
"No, never","2009","(1b) general elementary school","Male","85","0.382154216220702","0.314471953829414","0.449836478611989"
"No, never","2009","(1b) general elementary school","Female","119","0.495715460753865","0.431517062980897","0.559913858526834"
"No, never","2009","(1c) basic vocational qualification","Male","401","0.291316524771581","0.266415252775957","0.316217796767205"
"No, never","2009","(1c) basic vocational qualification","Female","332","0.408777204120903","0.375129139862089","0.442425268379717"
"No, never","2009","(2b) intermediate general qualification","Male","56","0.409674543432928","0.320565782422512","0.498783304443344"
"No, never","2009","(2b) intermediate general qualification","Female","52","0.346021074545451","0.264560851459103","0.427481297631799"
"No, never","2009","(2a) intermediate vocational","Male","359","0.267087239587591","0.244010021517318","0.290164457657865"
"No, never","2009","(2a) intermediate vocational","Female","732","0.441285982065758","0.417269114436239","0.465302849695277"
"No, never","2009","(2c_gen) general maturity certificate","Male","69","0.428897256931166","0.354280134600752","0.503514379261581"
"No, never","2009","(2c_gen) general maturity certificate","Female","81","0.494382733830219","0.421944952236197","0.56682051542424"
"No, never","2009","(2c_voc) vocational maturity certificate","Male","137","0.326517303458211","0.282090759666846","0.370943847249576"
"No, never","2009","(2c_voc) vocational maturity certificate","Female","239","0.453529829181476","0.410195680409039","0.496863977953912"
"No, never","2009","(3a) lower tertiary education","Male","156","0.251505525762896","0.214497220762062","0.288513830763731"
"No, never","2009","(3a) lower tertiary education","Female","234","0.465668796139281","0.422291740251252","0.509045852027309"
"No, never","2009","(3b) higher tertiary education","Male","226","0.260885244907906","0.232602386954755","0.289168102861058"
"No, never","2009","(3b) higher tertiary education","Female","270","0.353267762840098","0.319702224196516","0.386833301483681"
"Yes, every week","2009","(0) in school","Male","7","","",""
"Yes, every week","2009","(0) in school","Female","8","","",""
"Yes, every week","2009","(1a) inadequately completed","Male","11","","",""
"Yes, every week","2009","(1a) inadequately completed","Female","6","","",""
"Yes, every week","2009","(1b) general elementary school","Male","30","0.18291986768061","0.129070791081191","0.236768944280029"
"Yes, every week","2009","(1b) general elementary school","Female","39","0.186060283772162","0.136092154527098","0.236028413017226"
"Yes, every week","2009","(1c) basic vocational qualification","Male","195","0.149651204616","0.130100992322534","0.169201416909465"
"Yes, every week","2009","(1c) basic vocational qualification","Female","146","0.185093039199434","0.158510882008049","0.21167519639082"
"Yes, every week","2009","(2b) intermediate general qualification","Male","14","","",""
"Yes, every week","2009","(2b) intermediate general qualification","Female","22","","",""
"Yes, every week","2009","(2a) intermediate vocational","Male","213","0.141946657909227","0.123743343425815","0.160149972392639"
"Yes, every week","2009","(2a) intermediate vocational","Female","190","0.114612056664149","0.0992041560161154","0.130019957312182"
"Yes, every week","2009","(2c_gen) general maturity certificate","Male","31","0.201819589022493","0.141308226776361","0.262330951268626"
"Yes, every week","2009","(2c_gen) general maturity certificate","Female","29","","",""
"Yes, every week","2009","(2c_voc) vocational maturity certificate","Male","54","0.142301147586068","0.109203447046566","0.17539884812557"
"Yes, every week","2009","(2c_voc) vocational maturity certificate","Female","55","0.129329776255577","0.100120538716152","0.158539013795003"
"Yes, every week","2009","(3a) lower tertiary education","Male","68","0.121427031420617","0.0935672479226665","0.149286814918567"
"Yes, every week","2009","(3a) lower tertiary education","Female","54","0.106590653272128","0.0797556876854043","0.133425618858852"
"Yes, every week","2009","(3b) higher tertiary education","Male","205","0.217532886954471","0.190960038784127","0.244105735124815"
"Yes, every week","2009","(3b) higher tertiary education","Female","151","0.175873899945334","0.149139102784136","0.202608697106531"
"Yes, every 2 weeks","2009","(0) in school","Male","1","","",""
"Yes, every 2 weeks","2009","(0) in school","Female","3","","",""
"Yes, every 2 weeks","2009","(1a) inadequately completed","Male","4","","",""
"Yes, every 2 weeks","2009","(1a) inadequately completed","Female","5","","",""
"Yes, every 2 weeks","2009","(1b) general elementary school","Male","21","","",""
"Yes, every 2 weeks","2009","(1b) general elementary school","Female","35","0.176823514086873","0.127835862849587","0.225811165324159"
"Yes, every 2 weeks","2009","(1c) basic vocational qualification","Male","177","0.15738161808557","0.137424157217363","0.177339078953776"
"Yes, every 2 weeks","2009","(1c) basic vocational qualification","Female","166","0.194316465219505","0.167234622606502","0.221398307832507"
"Yes, every 2 weeks","2009","(2b) intermediate general qualification","Male","13","","",""
"Yes, every 2 weeks","2009","(2b) intermediate general qualification","Female","27","","",""
"Yes, every 2 weeks","2009","(2a) intermediate vocational","Male","209","0.15265587850717","0.133896544348598","0.171415212665741"
"Yes, every 2 weeks","2009","(2a) intermediate vocational","Female","303","0.191831897358045","0.172787256881965","0.210876537834125"
"Yes, every 2 weeks","2009","(2c_gen) general maturity certificate","Male","27","","",""
"Yes, every 2 weeks","2009","(2c_gen) general maturity certificate","Female","28","","",""
"Yes, every 2 weeks","2009","(2c_voc) vocational maturity certificate","Male","56","0.138566701883411","0.105835159241318","0.171298244525504"
"Yes, every 2 weeks","2009","(2c_voc) vocational maturity certificate","Female","66","0.132833665194824","0.10329101895496","0.162376311434689"
"Yes, every 2 weeks","2009","(3a) lower tertiary education","Male","44","0.129221506519699","0.100609232419232","0.157833780620166"
"Yes, every 2 weeks","2009","(3a) lower tertiary education","Female","50","0.0788585822142119","0.055421482254209","0.102295682174215"
"Yes, every 2 weeks","2009","(3b) higher tertiary education","Male","102","0.0924873788445133","0.0738274419699766","0.11114731571905"
"Yes, every 2 weeks","2009","(3b) higher tertiary education","Female","77","0.125878240851663","0.10258442379946","0.149172057903866"
"Yes, every 3-4 weeks","2009","(0) in school","Male","1","","",""
"Yes, every 3-4 weeks","2009","(0) in school","Female","1","","",""
"Yes, every 3-4 weeks","2009","(1a) inadequately completed","Male","3","","",""
"Yes, every 3-4 weeks","2009","(1a) inadequately completed","Female","","","",""
"Yes, every 3-4 weeks","2009","(1b) general elementary school","Male","20","","",""
"Yes, every 3-4 weeks","2009","(1b) general elementary school","Female","12","","",""
"Yes, every 3-4 weeks","2009","(1c) basic vocational qualification","Male","136","0.112483807421134","0.0951678716760795","0.129799743166188"
"Yes, every 3-4 weeks","2009","(1c) basic vocational qualification","Female","49","0.0548215964045523","0.0392413651771265","0.0704018276319781"
"Yes, every 3-4 weeks","2009","(2b) intermediate general qualification","Male","9","","",""
"Yes, every 3-4 weeks","2009","(2b) intermediate general qualification","Female","10","","",""
"Yes, every 3-4 weeks","2009","(2a) intermediate vocational","Male","157","0.103848288825433","0.0879364202063774","0.119760157444488"
"Yes, every 3-4 weeks","2009","(2a) intermediate vocational","Female","132","0.0779291991300026","0.0649635651918676","0.0908948330681377"
"Yes, every 3-4 weeks","2009","(2c_gen) general maturity certificate","Male","13","","",""
"Yes, every 3-4 weeks","2009","(2c_gen) general maturity certificate","Female","9","","",""
"Yes, every 3-4 weeks","2009","(2c_voc) vocational maturity certificate","Male","45","0.0906642988592342","0.0634619452850096","0.117866652433459"
"Yes, every 3-4 weeks","2009","(2c_voc) vocational maturity certificate","Female","33","0.0655432182818956","0.0440011398611647","0.0870852967026266"
"Yes, every 3-4 weeks","2009","(3a) lower tertiary education","Male","52","0.0906481527102901","0.0661588406396363","0.115137464780944"
"Yes, every 3-4 weeks","2009","(3a) lower tertiary education","Female","32","0.0524966849302359","0.0331024548437164","0.0718909150167553"
"Yes, every 3-4 weeks","2009","(3b) higher tertiary education","Male","104","0.111201111935701","0.0909523295074295","0.131449894363972"
"Yes, every 3-4 weeks","2009","(3b) higher tertiary education","Female","79","0.0956430397265491","0.0749903799788517","0.116295699474247"
"Rarely","2009","(0) in school","Male","3","","",""
"Rarely","2009","(0) in school","Female","5","","",""
"Rarely","2009","(1a) inadequately completed","Male","6","","",""
"Rarely","2009","(1a) inadequately completed","Female","","","",""
"Rarely","2009","(1b) general elementary school","Male","42","0.21798849120449","0.160479089309567","0.275497893099412"
"Rarely","2009","(1b) general elementary school","Female","28","","",""
"Rarely","2009","(1c) basic vocational qualification","Male","370","0.289166845105716","0.264320019876611","0.31401367033482"
"Rarely","2009","(1c) basic vocational qualification","Female","127","0.156991695055606","0.132091919599061","0.181891470512151"
"Rarely","2009","(2b) intermediate general qualification","Male","25","","",""
"Rarely","2009","(2b) intermediate general qualification","Female","20","","",""
"Rarely","2009","(2a) intermediate vocational","Male","474","0.334461935170579","0.30985312922805","0.359070741113108"
"Rarely","2009","(2a) intermediate vocational","Female","285","0.174340864782046","0.155989789883932","0.19269193968016"
"Rarely","2009","(2c_gen) general maturity certificate","Male","29","","",""
"Rarely","2009","(2c_gen) general maturity certificate","Female","36","0.174616291144934","0.119612468600056","0.229620113689812"
"Rarely","2009","(2c_voc) vocational maturity certificate","Male","136","0.301950548213076","0.25845576075979","0.345445335666363"
"Rarely","2009","(2c_voc) vocational maturity certificate","Female","114","0.218763511086227","0.182778402822065","0.254748619350389"
"Rarely","2009","(3a) lower tertiary education","Male","208","0.407197783586498","0.365290574215011","0.449104992957985"
"Rarely","2009","(3a) lower tertiary education","Female","138","0.296385283444143","0.256674174969061","0.336096391919226"
"Rarely","2009","(3b) higher tertiary education","Male","289","0.317893377357409","0.287901098112555","0.347885656602262"
"Rarely","2009","(3b) higher tertiary education","Female","202","0.249337056636356","0.218956532299093","0.279717580973619"
"No, never","2010","(0) in school","Male","4","","",""
"No, never","2010","(0) in school","Female","6","","",""
"No, never","2010","(1a) inadequately completed","Male","17","","",""
"No, never","2010","(1a) inadequately completed","Female","7","","",""
"No, never","2010","(1b) general elementary school","Male","66","0.360114002560443","0.29037371967034","0.429854285450546"
"No, never","2010","(1b) general elementary school","Female","43","0.432673775695136","0.331434065431022","0.53391348595925"
"No, never","2010","(1c) basic vocational qualification","Male","140","0.254833115750882","0.218741295749181","0.290924935752582"
"No, never","2010","(1c) basic vocational qualification","Female","90","0.349282421512055","0.290537210986413","0.408027632037697"
"No, never","2010","(2b) intermediate general qualification","Male","15","","",""
"No, never","2010","(2b) intermediate general qualification","Female","29","","",""
"No, never","2010","(2a) intermediate vocational","Male","146","0.25828763707894","0.224377646229172","0.292197627928709"
"No, never","2010","(2a) intermediate vocational","Female","334","0.445307344659866","0.410088629324043","0.480526059995689"
"No, never","2010","(2c_gen) general maturity certificate","Male","10","","",""
"No, never","2010","(2c_gen) general maturity certificate","Female","17","","",""
"No, never","2010","(2c_voc) vocational maturity certificate","Male","73","0.295415009423298","0.239527972979634","0.351302045866962"
"No, never","2010","(2c_voc) vocational maturity certificate","Female","156","0.491041278072592","0.435028429561498","0.547054126583685"
"No, never","2010","(3a) lower tertiary education","Male","58","0.314087186680141","0.25007952321742","0.378094850142862"
"No, never","2010","(3a) lower tertiary education","Female","63","0.484331649646048","0.399077055982452","0.569586243309644"
"No, never","2010","(3b) higher tertiary education","Male","128","0.317497340534644","0.274343788458696","0.360650892610592"
"No, never","2010","(3b) higher tertiary education","Female","121","0.368628054928827","0.317044022981482","0.420212086876173"
"Yes, every week","2010","(0) in school","Male","2","","",""
"Yes, every week","2010","(0) in school","Female","1","","",""
"Yes, every week","2010","(1a) inadequately completed","Male","8","","",""
"Yes, every week","2010","(1a) inadequately completed","Female","3","","",""
"Yes, every week","2010","(1b) general elementary school","Male","23","","",""
"Yes, every week","2010","(1b) general elementary school","Female","15","","",""
"Yes, every week","2010","(1c) basic vocational qualification","Male","78","0.123497945065314","0.0962483274435045","0.150747562687123"
"Yes, every week","2010","(1c) basic vocational qualification","Female","57","0.185138494163941","0.137277898987448","0.232999089340434"
"Yes, every week","2010","(2b) intermediate general qualification","Male","6","","",""
"Yes, every week","2010","(2b) intermediate general qualification","Female","13","","",""
"Yes, every week","2010","(2a) intermediate vocational","Male","88","0.138704325101037","0.111926257168767","0.165482393033307"
"Yes, every week","2010","(2a) intermediate vocational","Female","106","0.143305098526253","0.118475980919153","0.168134216133353"
"Yes, every week","2010","(2c_gen) general maturity certificate","Male","13","","",""
"Yes, every week","2010","(2c_gen) general maturity certificate","Female","12","","",""
"Yes, every week","2010","(2c_voc) vocational maturity certificate","Male","30","0.125672192270856","0.0850666934910896","0.166277691050622"
"Yes, every week","2010","(2c_voc) vocational maturity certificate","Female","26","","",""
"Yes, every week","2010","(3a) lower tertiary education","Male","21","","",""
"Yes, every week","2010","(3a) lower tertiary education","Female","6","","",""
"Yes, every week","2010","(3b) higher tertiary education","Male","68","0.126303467431744","0.0955083210886341","0.157098613774853"
"Yes, every week","2010","(3b) higher tertiary education","Female","55","0.136637593454157","0.0999127357602164","0.173362451148098"
"Yes, every 2 weeks","2010","(0) in school","Male","2","","",""
"Yes, every 2 weeks","2010","(0) in school","Female","","","",""
"Yes, every 2 weeks","2010","(1a) inadequately completed","Male","11","","",""
"Yes, every 2 weeks","2010","(1a) inadequately completed","Female","2","","",""
"Yes, every 2 weeks","2010","(1b) general elementary school","Male","26","","",""
"Yes, every 2 weeks","2010","(1b) general elementary school","Female","19","","",""
"Yes, every 2 weeks","2010","(1c) basic vocational qualification","Male","85","0.149159048394513","0.119653542059542","0.178664554729483"
"Yes, every 2 weeks","2010","(1c) basic vocational qualification","Female","55","0.236701675871482","0.184325275074161","0.289078076668803"
"Yes, every 2 weeks","2010","(2b) intermediate general qualification","Male","6","","",""
"Yes, every 2 weeks","2010","(2b) intermediate general qualification","Female","22","","",""
"Yes, every 2 weeks","2010","(2a) intermediate vocational","Male","113","0.174659767618579","0.145244618728241","0.204074916508917"
"Yes, every 2 weeks","2010","(2a) intermediate vocational","Female","140","0.17618911598197","0.149191794728319","0.203186437235621"
"Yes, every 2 weeks","2010","(2c_gen) general maturity certificate","Male","20","","",""
"Yes, every 2 weeks","2010","(2c_gen) general maturity certificate","Female","14","","",""
"Yes, every 2 weeks","2010","(2c_voc) vocational maturity certificate","Male","43","0.142714906924839","0.099867414201444","0.185562399648234"
"Yes, every 2 weeks","2010","(2c_voc) vocational maturity certificate","Female","47","0.152524498880726","0.112241596175763","0.192807401585689"
"Yes, every 2 weeks","2010","(3a) lower tertiary education","Male","22","","",""
"Yes, every 2 weeks","2010","(3a) lower tertiary education","Female","21","","",""
"Yes, every 2 weeks","2010","(3b) higher tertiary education","Male","65","0.163553001794472","0.129264950560557","0.197841053028386"
"Yes, every 2 weeks","2010","(3b) higher tertiary education","Female","44","0.137283460569296","0.100485680158735","0.174081240979858"
"Yes, every 3-4 weeks","2010","(0) in school","Male","2","","",""
"Yes, every 3-4 weeks","2010","(0) in school","Female","1","","",""
"Yes, every 3-4 weeks","2010","(1a) inadequately completed","Male","7","","",""
"Yes, every 3-4 weeks","2010","(1a) inadequately completed","Female","2","","",""
"Yes, every 3-4 weeks","2010","(1b) general elementary school","Male","26","","",""
"Yes, every 3-4 weeks","2010","(1b) general elementary school","Female","4","","",""
"Yes, every 3-4 weeks","2010","(1c) basic vocational qualification","Male","73","0.139134729478579","0.110470554564503","0.167798904392655"
"Yes, every 3-4 weeks","2010","(1c) basic vocational qualification","Female","16","","",""
"Yes, every 3-4 weeks","2010","(2b) intermediate general qualification","Male","2","","",""
"Yes, every 3-4 weeks","2010","(2b) intermediate general qualification","Female","2","","",""
"Yes, every 3-4 weeks","2010","(2a) intermediate vocational","Male","79","0.115646712414873","0.0908703441835043","0.140423080646241"
"Yes, every 3-4 weeks","2010","(2a) intermediate vocational","Female","62","0.0805244989904246","0.0612425259982468","0.0998064719826024"
"Yes, every 3-4 weeks","2010","(2c_gen) general maturity certificate","Male","8","","",""
"Yes, every 3-4 weeks","2010","(2c_gen) general maturity certificate","Female","2","","",""
"Yes, every 3-4 weeks","2010","(2c_voc) vocational maturity certificate","Male","26","","",""
"Yes, every 3-4 weeks","2010","(2c_voc) vocational maturity certificate","Female","18","","",""
"Yes, every 3-4 weeks","2010","(3a) lower tertiary education","Male","10","","",""
"Yes, every 3-4 weeks","2010","(3a) lower tertiary education","Female","8","","",""
"Yes, every 3-4 weeks","2010","(3b) higher tertiary education","Male","48","0.099033179406929","0.0713421507313431","0.126724208082515"
"Yes, every 3-4 weeks","2010","(3b) higher tertiary education","Female","36","0.116313709551281","0.082033539755992","0.150593879346571"
"Rarely","2010","(0) in school","Male","1","","",""
"Rarely","2010","(0) in school","Female","","","",""
"Rarely","2010","(1a) inadequately completed","Male","10","","",""
"Rarely","2010","(1a) inadequately completed","Female","6","","",""
"Rarely","2010","(1b) general elementary school","Male","41","0.239348000443127","0.177358190550121","0.301337810336133"
"Rarely","2010","(1b) general elementary school","Female","11","","",""
"Rarely","2010","(1c) basic vocational qualification","Male","184","0.333375161310713","0.294330519526785","0.372419803094641"
"Rarely","2010","(1c) basic vocational qualification","Female","35","0.154770527878863","0.110202924726303","0.199338131031424"
"Rarely","2010","(2b) intermediate general qualification","Male","8","","",""
"Rarely","2010","(2b) intermediate general qualification","Female","8","","",""
"Rarely","2010","(2a) intermediate vocational","Male","214","0.312701557786571","0.27678490914168","0.348618206431462"
"Rarely","2010","(2a) intermediate vocational","Female","123","0.154673941841487","0.129050463822285","0.180297419860688"
"Rarely","2010","(2c_gen) general maturity certificate","Male","22","","",""
"Rarely","2010","(2c_gen) general maturity certificate","Female","10","","",""
"Rarely","2010","(2c_voc) vocational maturity certificate","Male","84","0.344631567730332","0.286414758947405","0.40284837651326"
"Rarely","2010","(2c_voc) vocational maturity certificate","Female","59","0.223333627014042","0.176669656568933","0.26999759745915"
"Rarely","2010","(3a) lower tertiary education","Male","91","0.444911458580419","0.376379943533965","0.513442973626873"
"Rarely","2010","(3a) lower tertiary education","Female","34","0.2267396845373","0.155308515864251","0.29817085321035"
"Rarely","2010","(3b) higher tertiary education","Male","138","0.293613010832212","0.251394459852193","0.335831561812231"
"Rarely","2010","(3b) higher tertiary education","Female","80","0.241137181496437","0.195397600720454","0.286876762272421"
"No, never","2011","(0) in school","Male","12","","",""
"No, never","2011","(0) in school","Female","10","","",""
"No, never","2011","(1a) inadequately completed","Male","26","","",""
"No, never","2011","(1a) inadequately completed","Female","26","","",""
"No, never","2011","(1b) general elementary school","Male","149","0.432618331597472","0.383065030879208","0.482171632315736"
"No, never","2011","(1b) general elementary school","Female","164","0.401369322161789","0.352406177978393","0.450332466345186"
"No, never","2011","(1c) basic vocational qualification","Male","637","0.330113156566712","0.309067817340843","0.35115849579258"
"No, never","2011","(1c) basic vocational qualification","Female","514","0.431915973015644","0.404211185133169","0.459620760898118"
"No, never","2011","(2b) intermediate general qualification","Male","66","0.345997484631501","0.274065899590624","0.417929069672378"
"No, never","2011","(2b) intermediate general qualification","Female","118","0.401997600419392","0.343296818306732","0.460698382532053"
"No, never","2011","(2a) intermediate vocational","Male","594","0.2773501473585","0.258604300623066","0.296095994093935"
"No, never","2011","(2a) intermediate vocational","Female","1306","0.4682506551157","0.4498728287026","0.4866284815288"
"No, never","2011","(2c_gen) general maturity certificate","Male","76","0.33956127950232","0.281776483769159","0.397346075235482"
"No, never","2011","(2c_gen) general maturity certificate","Female","118","0.50452922636493","0.443638606603593","0.565419846126268"
"No, never","2011","(2c_voc) vocational maturity certificate","Male","244","0.303749073451623","0.270748685058535","0.33674946184471"
"No, never","2011","(2c_voc) vocational maturity certificate","Female","527","0.466624373100561","0.436275001224474","0.496973744976648"
"No, never","2011","(3a) lower tertiary education","Male","281","0.311998748370367","0.279873555671034","0.3441239410697"
"No, never","2011","(3a) lower tertiary education","Female","378","0.514826424564632","0.479410681514376","0.550242167614888"
"No, never","2011","(3b) higher tertiary education","Male","413","0.288627195665448","0.265688721359188","0.311565669971708"
"No, never","2011","(3b) higher tertiary education","Female","492","0.35189524259105","0.326171544671106","0.377618940510994"
"Yes, every week","2011","(0) in school","Male","5","","",""
"Yes, every week","2011","(0) in school","Female","9","","",""
"Yes, every week","2011","(1a) inadequately completed","Male","21","","",""
"Yes, every week","2011","(1a) inadequately completed","Female","16","","",""
"Yes, every week","2011","(1b) general elementary school","Male","59","0.156812017583483","0.120442766831285","0.193181268335681"
"Yes, every week","2011","(1b) general elementary school","Female","76","0.174851163557237","0.136909345650103","0.212792981464372"
"Yes, every week","2011","(1c) basic vocational qualification","Male","289","0.161071215086289","0.144620101345119","0.177522328827458"
"Yes, every week","2011","(1c) basic vocational qualification","Female","221","0.185520644200114","0.163779366168032","0.207261922232196"
"Yes, every week","2011","(2b) intermediate general qualification","Male","27","","",""
"Yes, every week","2011","(2b) intermediate general qualification","Female","39","0.130073516941511","0.0898002916518114","0.170346742231211"
"Yes, every week","2011","(2a) intermediate vocational","Male","303","0.113948977913656","0.100644081896996","0.127253873930317"
"Yes, every week","2011","(2a) intermediate vocational","Female","329","0.117957440261077","0.106077646346621","0.129837234175533"
"Yes, every week","2011","(2c_gen) general maturity certificate","Male","46","0.175655138278447","0.129222524154665","0.222087752402228"
"Yes, every week","2011","(2c_gen) general maturity certificate","Female","44","0.167589073520244","0.122101795927604","0.213076351112885"
"Yes, every week","2011","(2c_voc) vocational maturity certificate","Male","99","0.12965577401208","0.105550052519559","0.1537614955046"
"Yes, every week","2011","(2c_voc) vocational maturity certificate","Female","89","0.133161023258444","0.112492607382021","0.153829439134868"
"Yes, every week","2011","(3a) lower tertiary education","Male","85","0.111735943391823","0.0898914390020856","0.133580447781561"
"Yes, every week","2011","(3a) lower tertiary education","Female","71","0.0861680738543283","0.0662831592902616","0.106052988418395"
"Yes, every week","2011","(3b) higher tertiary education","Male","291","0.195310862948497","0.175241917922046","0.215379807974948"
"Yes, every week","2011","(3b) higher tertiary education","Female","246","0.193488437609578","0.172210138654899","0.214766736564257"
"Yes, every 2 weeks","2011","(0) in school","Male","4","","",""
"Yes, every 2 weeks","2011","(0) in school","Female","6","","",""
"Yes, every 2 weeks","2011","(1a) inadequately completed","Male","13","","",""
"Yes, every 2 weeks","2011","(1a) inadequately completed","Female","11","","",""
"Yes, every 2 weeks","2011","(1b) general elementary school","Male","58","0.147634190746532","0.112153753515996","0.183114627977068"
"Yes, every 2 weeks","2011","(1b) general elementary school","Female","71","0.229393280009388","0.187395680494047","0.271390879524728"
"Yes, every 2 weeks","2011","(1c) basic vocational qualification","Male","288","0.150874378361934","0.134856038302389","0.166892718421479"
"Yes, every 2 weeks","2011","(1c) basic vocational qualification","Female","259","0.185572943710828","0.163829299526059","0.207316587895598"
"Yes, every 2 weeks","2011","(2b) intermediate general qualification","Male","24","","",""
"Yes, every 2 weeks","2011","(2b) intermediate general qualification","Female","63","0.268332614550044","0.215283972232546","0.321381256867543"
"Yes, every 2 weeks","2011","(2a) intermediate vocational","Male","369","0.17030308269437","0.154563330334628","0.186042835054113"
"Yes, every 2 weeks","2011","(2a) intermediate vocational","Female","547","0.191576813327833","0.177082677743329","0.206070948912336"
"Yes, every 2 weeks","2011","(2c_gen) general maturity certificate","Male","46","0.141611990054009","0.0990687979938831","0.184155182114135"
"Yes, every 2 weeks","2011","(2c_gen) general maturity certificate","Female","43","0.136167933234549","0.0943992972765445","0.177936569192554"
"Yes, every 2 weeks","2011","(2c_voc) vocational maturity certificate","Male","95","0.12942171274818","0.105334521302379","0.15350890419398"
"Yes, every 2 weeks","2011","(2c_voc) vocational maturity certificate","Female","161","0.150108624010401","0.128379913822892","0.171837334197911"
"Yes, every 2 weeks","2011","(3a) lower tertiary education","Male","77","0.0965751367757018","0.0760940316547161","0.117056241896687"
"Yes, every 2 weeks","2011","(3a) lower tertiary education","Female","75","0.0877994582901045","0.0677451145557763","0.107853802024433"
"Yes, every 2 weeks","2011","(3b) higher tertiary education","Male","171","0.10708653346095","0.0914327475077877","0.122740319414112"
