"plb0218","year","pgisced97","sampreg","n","percent","lower_confidence","upper_confidence"
"Yes, every 2 weeks","2010","middle vocational","East Germany","104","0.219929883758936","0.181617968514907","0.258241799002965"
"Yes, every 2 weeks","2010","vocational + Abi","West Germany","68","0.148176435125116","0.113912482461465","0.182440387788767"
"Yes, every 2 weeks","2010","vocational + Abi","East Germany","10","","",""
"Yes, every 2 weeks","2010","higher vocational","West Germany","34","0.169307168966218","0.120945641843733","0.217668696088703"
"Yes, every 2 weeks","2010","higher vocational","East Germany","7","","",""
"Yes, every 2 weeks","2010","higher education","West Germany","122","0.148899488807493","0.125833367428565","0.171965610186421"
"Yes, every 2 weeks","2010","higher education","East Germany","30","0.165966571217812","0.114659828215043","0.217273314220582"
"Yes, every 3-4 weeks","2010","in school","West Germany","3","","",""
"Yes, every 3-4 weeks","2010","in school","East Germany","","","",""
"Yes, every 3-4 weeks","2010","inadequately","West Germany","8","","",""
"Yes, every 3-4 weeks","2010","inadequately","East Germany","","","",""
"Yes, every 3-4 weeks","2010","general elemantary","West Germany","32","0.108509647619007","0.0752535755456726","0.141765719692341"
"Yes, every 3-4 weeks","2010","general elemantary","East Germany","1","","",""
"Yes, every 3-4 weeks","2010","middle vocational","West Germany","177","0.102277654418512","0.0879742025852221","0.116581106251803"
"Yes, every 3-4 weeks","2010","middle vocational","East Germany","46","0.110611476007904","0.0815999365274514","0.139623015488357"
"Yes, every 3-4 weeks","2010","vocational + Abi","West Germany","31","0.0572483887260728","0.034842955756307","0.0796538216958387"
"Yes, every 3-4 weeks","2010","vocational + Abi","East Germany","3","","",""
"Yes, every 3-4 weeks","2010","higher vocational","West Germany","24","","",""
"Yes, every 3-4 weeks","2010","higher vocational","East Germany","5","","",""
"Yes, every 3-4 weeks","2010","higher education","West Germany","76","0.0827860666725594","0.0649314105506327","0.100640722794486"
"Yes, every 3-4 weeks","2010","higher education","East Germany","26","","",""
"Rarely","2010","in school","West Germany","1","","",""
"Rarely","2010","in school","East Germany","","","",""
"Rarely","2010","inadequately","West Germany","10","","",""
"Rarely","2010","inadequately","East Germany","2","","",""
"Rarely","2010","general elemantary","West Germany","60","0.195219236620301","0.152837519260685","0.237600953979917"
"Rarely","2010","general elemantary","East Germany","7","","",""
"Rarely","2010","middle vocational","West Germany","424","0.241461060040432","0.221259172370832","0.261662947710031"
"Rarely","2010","middle vocational","East Germany","107","0.221846376265178","0.183415192472161","0.260277560058194"
"Rarely","2010","vocational + Abi","West Germany","98","0.278479751834075","0.235248865620319","0.321710638047831"
"Rarely","2010","vocational + Abi","East Germany","18","","",""
"Rarely","2010","higher vocational","West Germany","77","0.31811315578011","0.258052638005743","0.378173673554476"
"Rarely","2010","higher vocational","East Germany","15","","",""
"Rarely","2010","higher education","West Germany","279","0.29682103972302","0.267219260250277","0.326422819195764"
"Rarely","2010","higher education","East Germany","64","0.307105015177283","0.243491474367197","0.370718555987369"
"No, never","2011","in school","West Germany","20","","",""
"No, never","2011","in school","East Germany","2","","",""
"No, never","2011","inadequately","West Germany","44","0.327793236595301","0.247410298465701","0.4081761747249"
"No, never","2011","inadequately","East Germany","10","","",""
"No, never","2011","general elemantary","West Germany","430","0.407032400340106","0.37721732513151","0.436847475548702"
"No, never","2011","general elemantary","East Germany","55","0.333616196513102","0.254948881477963","0.412283511548241"
"No, never","2011","middle vocational","West Germany","2433","0.394492127043467","0.382269283510981","0.406714970575954"
"No, never","2011","middle vocational","East Germany","588","0.320729291443029","0.299431201248631","0.342027381637427"
"No, never","2011","vocational + Abi","West Germany","561","0.424980895085986","0.397264398829695","0.452697391342277"
"No, never","2011","vocational + Abi","East Germany","76","0.328120598884958","0.262387748309526","0.39385344946039"
"No, never","2011","higher vocational","West Germany","329","0.340556685553086","0.310718690160953","0.370394680945219"
"No, never","2011","higher vocational","East Germany","87","0.196761343169377","0.150525252054427","0.242997434284327"
"No, never","2011","higher education","West Germany","1212","0.34651595485696","0.330471199208672","0.362560710505248"
"No, never","2011","higher education","East Germany","352","0.361223948759207","0.331570145247035","0.390877752271378"
"Yes, every week","2011","in school","West Germany","13","","",""
"Yes, every week","2011","in school","East Germany","1","","",""
"Yes, every week","2011","inadequately","West Germany","32","0.259980779689048","0.184869603294057","0.33509195608404"
"Yes, every week","2011","inadequately","East Germany","","","",""
"Yes, every week","2011","general elemantary","West Germany","184","0.164198359192552","0.141715996330156","0.186680722054949"
"Yes, every week","2011","general elemantary","East Germany","14","","",""
"Yes, every week","2011","middle vocational","West Germany","860","0.142538762293336","0.133795632514473","0.1512818920722"
"Yes, every week","2011","middle vocational","East Germany","260","0.139066744909351","0.123278047838839","0.154855441979862"
"Yes, every week","2011","vocational + Abi","West Germany","135","0.126974506362837","0.108307089854488","0.145641922871186"
"Yes, every week","2011","vocational + Abi","East Germany","15","","",""
"Yes, every week","2011","higher vocational","West Germany","128","0.151575003795252","0.128995898754374","0.174154108836129"
"Yes, every week","2011","higher vocational","East Germany","49","0.150985167395776","0.10934488154283","0.192625453248722"
"Yes, every week","2011","higher education","West Germany","562","0.164572749175036","0.152070525173214","0.177074973176858"
"Yes, every week","2011","higher education","East Germany","131","0.133313191771614","0.112329326881192","0.154297056662036"
"Yes, every 2 weeks","2011","in school","West Germany","9","","",""
"Yes, every 2 weeks","2011","in school","East Germany","1","","",""
"Yes, every 2 weeks","2011","inadequately","West Germany","20","","",""
"Yes, every 2 weeks","2011","inadequately","East Germany","1","","",""
"Yes, every 2 weeks","2011","general elemantary","West Germany","173","0.184003001221652","0.160487043491037","0.207518958952267"
"Yes, every 2 weeks","2011","general elemantary","East Germany","38","0.307893090013226","0.230874580181674","0.384911599844779"
"Yes, every 2 weeks","2011","middle vocational","West Germany","1043","0.166047666623028","0.156741299355411","0.175354033890644"
"Yes, every 2 weeks","2011","middle vocational","East Germany","406","0.215579542832512","0.19681542572617","0.234343659938854"
"Yes, every 2 weeks","2011","vocational + Abi","West Germany","168","0.12764470540193","0.108935273900409","0.14635413690345"
"Yes, every 2 weeks","2011","vocational + Abi","East Germany","36","0.197957094216529","0.142173769955684","0.253740418477374"
"Yes, every 2 weeks","2011","higher vocational","West Germany","147","0.147815967936074","0.125469258894609","0.17016267697754"
"Yes, every 2 weeks","2011","higher vocational","East Germany","45","0.126663013664129","0.087981384594649","0.16534464273361"
"Yes, every 2 weeks","2011","higher education","West Germany","346","0.0967859108445981","0.0868168231204371","0.106754998568759"
"Yes, every 2 weeks","2011","higher education","East Germany","126","0.128897669173484","0.108211744211543","0.149583594135425"
"Yes, every 3-4 weeks","2011","in school","West Germany","3","","",""
"Yes, every 3-4 weeks","2011","in school","East Germany","","","",""
"Yes, every 3-4 weeks","2011","inadequately","West Germany","11","","",""
"Yes, every 3-4 weeks","2011","inadequately","East Germany","1","","",""
"Yes, every 3-4 weeks","2011","general elemantary","West Germany","94","0.0820776129602759","0.0654196736109413","0.0987355523096105"
"Yes, every 3-4 weeks","2011","general elemantary","East Germany","10","","",""
"Yes, every 3-4 weeks","2011","middle vocational","West Germany","547","0.0894980287916524","0.0823589797531959","0.0966370778301088"
"Yes, every 3-4 weeks","2011","middle vocational","East Germany","203","0.119518284075292","0.104716050554912","0.134320517595672"
"Yes, every 3-4 weeks","2011","vocational + Abi","West Germany","107","0.088747300702159","0.0728028530767996","0.104691748327518"
"Yes, every 3-4 weeks","2011","vocational + Abi","East Germany","16","","",""
"Yes, every 3-4 weeks","2011","higher vocational","West Germany","85","0.0754693306393858","0.0588378041125905","0.0921008571661811"
"Yes, every 3-4 weeks","2011","higher vocational","East Germany","33","0.153900919569103","0.111932739183962","0.195869099954243"
"Yes, every 3-4 weeks","2011","higher education","West Germany","314","0.0905680123701856","0.0808913290993471","0.100244695641024"
"Yes, every 3-4 weeks","2011","higher education","East Germany","101","0.0888236586165922","0.0712612785611302","0.106386038672054"
"Rarely","2011","in school","West Germany","6","","",""
"Rarely","2011","in school","East Germany","1","","",""
"Rarely","2011","inadequately","West Germany","24","","",""
"Rarely","2011","inadequately","East Germany","1","","",""
"Rarely","2011","general elemantary","West Germany","162","0.162688626285414","0.140289657315745","0.185087595255082"
"Rarely","2011","general elemantary","East Germany","21","","",""
"Rarely","2011","middle vocational","West Germany","1259","0.207423415248516","0.197283304596445","0.217563525900587"
"Rarely","2011","middle vocational","East Germany","388","0.205106136739816","0.186681717589725","0.223530555889907"
"Rarely","2011","vocational + Abi","West Germany","251","0.231652592447088","0.207998304153172","0.255306880741004"
"Rarely","2011","vocational + Abi","East Germany","53","0.345237612785944","0.278676439379204","0.411798786192684"
"Rarely","2011","higher vocational","West Germany","280","0.284583012076202","0.256173072333816","0.312992951818588"
"Rarely","2011","higher vocational","East Germany","70","0.371689556201615","0.315485683752703","0.427893428650527"
"Rarely","2011","higher education","West Germany","945","0.30155737275322","0.286083310516139","0.317031434990301"
"Rarely","2011","higher education","East Germany","298","0.287741531679103","0.259794356884184","0.315688706474022"
"No, never","2012","in school","West Germany","5","","",""
"No, never","2012","in school","East Germany","1","","",""
"No, never","2012","inadequately","West Germany","21","","",""
"No, never","2012","inadequately","East Germany","","","",""
"No, never","2012","general elemantary","West Germany","164","0.41424904413","0.364459124065971","0.464038964194029"
"No, never","2012","general elemantary","East Germany","17","","",""
"No, never","2012","middle vocational","West Germany","755","0.394468077539932","0.372521083060334","0.416415072019531"
"No, never","2012","middle vocational","East Germany","182","0.361567763156008","0.319910580339945","0.40322494597207"
"No, never","2012","vocational + Abi","West Germany","247","0.482290757048816","0.438666278217066","0.525915235880566"
"No, never","2012","vocational + Abi","East Germany","35","0.38175985316973","0.273248180587138","0.490271525752322"
"No, never","2012","higher vocational","West Germany","87","0.30702758381253","0.250852351083091","0.363202816541969"
"No, never","2012","higher vocational","East Germany","24","","",""
"No, never","2012","higher education","West Germany","389","0.403239568959826","0.373454691893265","0.433024446026387"
"No, never","2012","higher education","East Germany","94","0.386336782824801","0.322996027464309","0.449677538185293"
"Yes, every week","2012","in school","West Germany","9","","",""
"Yes, every week","2012","in school","East Germany","","","",""
"Yes, every week","2012","inadequately","West Germany","17","","",""
"Yes, every week","2012","inadequately","East Germany","1","","",""
"Yes, every week","2012","general elemantary","West Germany","53","0.137410710222852","0.102611732064189","0.172209688381516"
"Yes, every week","2012","general elemantary","East Germany","6","","",""
"Yes, every week","2012","middle vocational","West Germany","267","0.140401232657714","0.124800896618004","0.156001568697423"
"Yes, every week","2012","middle vocational","East Germany","60","0.115441071630822","0.0877346013841778","0.143147541877466"
"Yes, every week","2012","vocational + Abi","West Germany","55","0.107224579826803","0.0802129299534784","0.134236229700127"
"Yes, every week","2012","vocational + Abi","East Germany","11","","",""
"Yes, every week","2012","higher vocational","West Germany","52","0.210223967590112","0.16060002129924","0.259847913880984"
"Yes, every week","2012","higher vocational","East Germany","10","","",""
"Yes, every week","2012","higher education","West Germany","161","0.133818213289838","0.113146504951718","0.154489921627958"
"Yes, every week","2012","higher education","East Germany","27","","",""
"Yes, every 2 weeks","2012","in school","West Germany","2","","",""
"Yes, every 2 weeks","2012","in school","East Germany","","","",""
"Yes, every 2 weeks","2012","inadequately","West Germany","15","","",""
"Yes, every 2 weeks","2012","inadequately","East Germany","2","","",""
"Yes, every 2 weeks","2012","general elemantary","West Germany","75","0.221472861497033","0.179501669347956","0.263444053646111"
"Yes, every 2 weeks","2012","general elemantary","East Germany","8","","",""
"Yes, every 2 weeks","2012","middle vocational","West Germany","342","0.18494570303331","0.167510942189213","0.202380463877407"
"Yes, every 2 weeks","2012","middle vocational","East Germany","118","0.225701149056282","0.189455253607878","0.261947044504687"
"Yes, every 2 weeks","2012","vocational + Abi","West Germany","81","0.17295390649416","0.139934986190232","0.205972826798087"
"Yes, every 2 weeks","2012","vocational + Abi","East Germany","10","","",""
"Yes, every 2 weeks","2012","higher vocational","West Germany","32","0.137758289283998","0.0957851363787494","0.179731442189247"
"Yes, every 2 weeks","2012","higher vocational","East Germany","9","","",""
"Yes, every 2 weeks","2012","higher education","West Germany","127","0.123472580538729","0.103497789393042","0.143447371684415"
"Yes, every 2 weeks","2012","higher education","East Germany","27","","",""
"Yes, every 3-4 weeks","2012","in school","West Germany","5","","",""
"Yes, every 3-4 weeks","2012","in school","East Germany","1","","",""
"Yes, every 3-4 weeks","2012","inadequately","West Germany","5","","",""
"Yes, every 3-4 weeks","2012","inadequately","East Germany","","","",""
"Yes, every 3-4 weeks","2012","general elemantary","West Germany","29","","",""
"Yes, every 3-4 weeks","2012","general elemantary","East Germany","2","","",""
"Yes, every 3-4 weeks","2012","middle vocational","West Germany","191","0.0972469737696939","0.083941721134551","0.110552226404837"
"Yes, every 3-4 weeks","2012","middle vocational","East Germany","53","0.105422166828686","0.0787957530690338","0.132048580588337"
"Yes, every 3-4 weeks","2012","vocational + Abi","West Germany","33","0.0595722514182771","0.0389081013466053","0.080236401489949"
"Yes, every 3-4 weeks","2012","vocational + Abi","East Germany","7","","",""
"Yes, every 3-4 weeks","2012","higher vocational","West Germany","21","","",""
"Yes, every 3-4 weeks","2012","higher vocational","East Germany","5","","",""
"Yes, every 3-4 weeks","2012","higher education","West Germany","100","0.0984911838046046","0.0803987122137166","0.116583655395493"
"Yes, every 3-4 weeks","2012","higher education","East Germany","17","","",""
"Rarely","2012","in school","West Germany","2","","",""
"Rarely","2012","in school","East Germany","","","",""
"Rarely","2012","inadequately","West Germany","8","","",""
"Rarely","2012","inadequately","East Germany","","","",""
"Rarely","2012","general elemantary","West Germany","55","0.156861161729327","0.120102352897192","0.193619970561462"
"Rarely","2012","general elemantary","East Germany","2","","",""
"Rarely","2012","middle vocational","West Germany","350","0.182938012999351","0.165576799303724","0.200299226694977"
"Rarely","2012","middle vocational","East Germany","98","0.191867849328203","0.157726558487416","0.226009140168989"
"Rarely","2012","vocational + Abi","West Germany","88","0.177958505211945","0.144566763876634","0.211350246547256"
"Rarely","2012","vocational + Abi","East Germany","14","","",""
"Rarely","2012","higher vocational","West Germany","67","0.258481154395315","0.20516316698137","0.31179914180926"
"Rarely","2012","higher vocational","East Germany","14","","",""
"Rarely","2012","higher education","West Germany","265","0.240978453407003","0.215010938465373","0.266945968348632"
"Rarely","2012","higher education","East Germany","62","0.281826882851774","0.223301947419556","0.340351818283993"
"No, never","2013","in school","West Germany","17","","",""
"No, never","2013","in school","East Germany","","","",""
"No, never","2013","inadequately","West Germany","31","0.227623583344753","0.148908497685404","0.306338669004103"
"No, never","2013","inadequately","East Germany","16","","",""
"No, never","2013","general elemantary","West Germany","429","0.410918299754034","0.380270732921187","0.441565866586882"
"No, never","2013","general elemantary","East Germany","46","0.419720087439974","0.332147774270633","0.507292400609315"
"No, never","2013","middle vocational","West Germany","2228","0.389075638932062","0.37635514991906","0.401796127945064"
"No, never","2013","middle vocational","East Germany","563","0.317003141690193","0.295045045790273","0.338961237590113"
"No, never","2013","vocational + Abi","West Germany","523","0.395956995442319","0.367492761288924","0.424421229595714"
"No, never","2013","vocational + Abi","East Germany","88","0.383400217363246","0.317164723426466","0.449635711300026"
"No, never","2013","higher vocational","West Germany","318","0.328399414976831","0.297335402401847","0.359463427551816"
"No, never","2013","higher vocational","East Germany","85","0.275504585566786","0.221612081399909","0.329397089733663"
"No, never","2013","higher education","West Germany","1197","0.355052814599159","0.338449559344164","0.371656069854153"
"No, never","2013","higher education","East Germany","339","0.326699458690689","0.296605040029408","0.35679387735197"
"Yes, every week","2013","in school","West Germany","25","","",""
"Yes, every week","2013","in school","East Germany","2","","",""
"Yes, every week","2013","inadequately","West Germany","29","","",""
"Yes, every week","2013","inadequately","East Germany","","","",""
"Yes, every week","2013","general elemantary","West Germany","163","0.181060049175495","0.157073496296337","0.205046602054654"
"Yes, every week","2013","general elemantary","East Germany","18","","",""
"Yes, every week","2013","middle vocational","West Germany","749","0.129191076726571","0.120439813236548","0.137942340216594"
"Yes, every week","2013","middle vocational","East Germany","214","0.126791646609343","0.111089544286457","0.142493748932229"
"Yes, every week","2013","vocational + Abi","West Germany","109","0.108155408352573","0.0900790777384728","0.126231738966673"
"Yes, every week","2013","vocational + Abi","East Germany","18","","",""
"Yes, every week","2013","higher vocational","West Germany","104","0.122502339091913","0.100815512470054","0.144189165713773"
"Yes, every week","2013","higher vocational","East Germany","35","0.127369215601649","0.0871537010679238","0.167584730135375"
"Yes, every week","2013","higher education","West Germany","467","0.14228387767621","0.130162992922433","0.154404762429987"
"Yes, every week","2013","higher education","East Germany","122","0.126173751923338","0.104867634270617","0.147479869576059"
"Yes, every 2 weeks","2013","in school","West Germany","12","","",""
"Yes, every 2 weeks","2013","in school","East Germany","1","","",""
"Yes, every 2 weeks","2013","inadequately","West Germany","25","","",""
"Yes, every 2 weeks","2013","inadequately","East Germany","","","",""
"Yes, every 2 weeks","2013","general elemantary","West Germany","163","0.153723039856651","0.131255463081479","0.176190616631823"
"Yes, every 2 weeks","2013","general elemantary","East Germany","29","","",""
"Yes, every 2 weeks","2013","middle vocational","West Germany","993","0.175734094641014","0.165803968892595","0.185664220389433"
"Yes, every 2 weeks","2013","middle vocational","East Germany","370","0.230126139916401","0.210263073043995","0.249989206788806"
"Yes, every 2 weeks","2013","vocational + Abi","West Germany","160","0.142869806571606","0.122502425500184","0.163237187643027"
"Yes, every 2 weeks","2013","vocational + Abi","East Germany","43","0.294842399825215","0.232726757212363","0.356958042438068"
"Yes, every 2 weeks","2013","higher vocational","West Germany","110","0.107263097779754","0.0867945163838694","0.127731679175639"
"Yes, every 2 weeks","2013","higher vocational","East Germany","42","0.138333245725756","0.0966866910064663","0.179979800445046"
"Yes, every 2 weeks","2013","higher education","West Germany","335","0.1015740135157","0.0910926653349251","0.112055361696474"
"Yes, every 2 weeks","2013","higher education","East Germany","94","0.113553514303679","0.0931955747657885","0.133911453841569"
"Yes, every 3-4 weeks","2013","in school","West Germany","5","","",""
"Yes, every 3-4 weeks","2013","in school","East Germany","1","","",""
"Yes, every 3-4 weeks","2013","inadequately","West Germany","13","","",""
"Yes, every 3-4 weeks","2013","inadequately","East Germany","","","",""
"Yes, every 3-4 weeks","2013","general elemantary","West Germany","75","0.0761852969828328","0.0596596484808687","0.092710945484797"
"Yes, every 3-4 weeks","2013","general elemantary","East Germany","10","","",""
"Yes, every 3-4 weeks","2013","middle vocational","West Germany","463","0.0842238671127962","0.076977750561273","0.0914699836643195"
"Yes, every 3-4 weeks","2013","middle vocational","East Germany","186","0.106402629335219","0.0918513672664475","0.12095389140399"
"Yes, every 3-4 weeks","2013","vocational + Abi","West Germany","91","0.0997318284211975","0.0822919118735896","0.117171744968805"
"Yes, every 3-4 weeks","2013","vocational + Abi","East Germany","14","","",""
"Yes, every 3-4 weeks","2013","higher vocational","West Germany","83","0.0972727385112205","0.0776718985199859","0.116873578502455"
"Yes, every 3-4 weeks","2013","higher vocational","East Germany","27","","",""
"Yes, every 3-4 weeks","2013","higher education","West Germany","282","0.0984468215424757","0.0881101381828732","0.108783504902078"
"Yes, every 3-4 weeks","2013","higher education","East Germany","94","0.108819874771633","0.088837636821856","0.128802112721411"
"Rarely","2013","in school","West Germany","10","","",""
"Rarely","2013","in school","East Germany","","","",""
"Rarely","2013","inadequately","West Germany","11","","",""
"Rarely","2013","inadequately","East Germany","2","","",""
"Rarely","2013","general elemantary","West Germany","160","0.178113314230986","0.154279987943615","0.201946640518357"
"Rarely","2013","general elemantary","East Germany","19","","",""
"Rarely","2013","middle vocational","West Germany","1210","0.221775322587557","0.210935999168903","0.232614646006211"
"Rarely","2013","middle vocational","East Germany","392","0.219676442448844","0.200138328244591","0.239214556653096"
"Rarely","2013","vocational + Abi","West Germany","251","0.253285961212305","0.227974088289554","0.278597834135057"
"Rarely","2013","vocational + Abi","East Germany","44","0.195336115087101","0.141327698339288","0.249344531834913"
"Rarely","2013","higher vocational","West Germany","263","0.344562409640281","0.313128351388375","0.375996467892186"
"Rarely","2013","higher vocational","East Germany","75","0.362640644656119","0.304647514657514","0.420633774654724"
"Rarely","2013","higher education","West Germany","910","0.302642472666457","0.286702874315656","0.318582071017257"
"Rarely","2013","higher education","East Germany","284","0.324753400310661","0.294705417259965","0.354801383361357"
"No, never","2014","in school","West Germany","","","",""
"No, never","2014","in school","East Germany","","","",""
"No, never","2014","inadequately","West Germany","","","",""
"No, never","2014","inadequately","East Germany","","","",""
"No, never","2014","general elemantary","West Germany","","","",""
"No, never","2014","general elemantary","East Germany","","","",""
"No, never","2014","middle vocational","West Germany","","","",""
"No, never","2014","middle vocational","East Germany","","","",""
"No, never","2014","vocational + Abi","West Germany","","","",""
"No, never","2014","vocational + Abi","East Germany","","","",""
"No, never","2014","higher vocational","West Germany","","","",""
"No, never","2014","higher vocational","East Germany","","","",""
"No, never","2014","higher education","West Germany","","","",""
"No, never","2014","higher education","East Germany","","","",""
"Yes, every week","2014","in school","West Germany","","","",""
"Yes, every week","2014","in school","East Germany","","","",""
"Yes, every week","2014","inadequately","West Germany","","","",""
"Yes, every week","2014","inadequately","East Germany","","","",""
"Yes, every week","2014","general elemantary","West Germany","","","",""
"Yes, every week","2014","general elemantary","East Germany","","","",""
"Yes, every week","2014","middle vocational","West Germany","","","",""
"Yes, every week","2014","middle vocational","East Germany","","","",""
"Yes, every week","2014","vocational + Abi","West Germany","","","",""
"Yes, every week","2014","vocational + Abi","East Germany","","","",""
"Yes, every week","2014","higher vocational","West Germany","","","",""
"Yes, every week","2014","higher vocational","East Germany","","","",""
"Yes, every week","2014","higher education","West Germany","","","",""
"Yes, every week","2014","higher education","East Germany","","","",""
"Yes, every 2 weeks","2014","in school","West Germany","","","",""
"Yes, every 2 weeks","2014","in school","East Germany","","","",""
"Yes, every 2 weeks","2014","inadequately","West Germany","","","",""
"Yes, every 2 weeks","2014","inadequately","East Germany","","","",""
"Yes, every 2 weeks","2014","general elemantary","West Germany","","","",""
"Yes, every 2 weeks","2014","general elemantary","East Germany","","","",""
"Yes, every 2 weeks","2014","middle vocational","West Germany","","","",""
"Yes, every 2 weeks","2014","middle vocational","East Germany","","","",""
"Yes, every 2 weeks","2014","vocational + Abi","West Germany","","","",""
"Yes, every 2 weeks","2014","vocational + Abi","East Germany","","","",""
"Yes, every 2 weeks","2014","higher vocational","West Germany","","","",""
"Yes, every 2 weeks","2014","higher vocational","East Germany","","","",""
"Yes, every 2 weeks","2014","higher education","West Germany","","","",""
"Yes, every 2 weeks","2014","higher education","East Germany","","","",""
"Yes, every 3-4 weeks","2014","in school","West Germany","","","",""
"Yes, every 3-4 weeks","2014","in school","East Germany","","","",""
"Yes, every 3-4 weeks","2014","inadequately","West Germany","","","",""
"Yes, every 3-4 weeks","2014","inadequately","East Germany","","","",""
"Yes, every 3-4 weeks","2014","general elemantary","West Germany","","","",""
"Yes, every 3-4 weeks","2014","general elemantary","East Germany","","","",""
"Yes, every 3-4 weeks","2014","middle vocational","West Germany","","","",""
"Yes, every 3-4 weeks","2014","middle vocational","East Germany","","","",""
"Yes, every 3-4 weeks","2014","vocational + Abi","West Germany","","","",""
"Yes, every 3-4 weeks","2014","vocational + Abi","East Germany","","","",""
"Yes, every 3-4 weeks","2014","higher vocational","West Germany","","","",""
"Yes, every 3-4 weeks","2014","higher vocational","East Germany","","","",""
"Yes, every 3-4 weeks","2014","higher education","West Germany","","","",""
"Yes, every 3-4 weeks","2014","higher education","East Germany","","","",""
"Rarely","2014","in school","West Germany","","","",""
"Rarely","2014","in school","East Germany","","","",""
"Rarely","2014","inadequately","West Germany","","","",""
"Rarely","2014","inadequately","East Germany","","","",""
"Rarely","2014","general elemantary","West Germany","","","",""
"Rarely","2014","general elemantary","East Germany","","","",""
"Rarely","2014","middle vocational","West Germany","","","",""
"Rarely","2014","middle vocational","East Germany","","","",""
"Rarely","2014","vocational + Abi","West Germany","","","",""
"Rarely","2014","vocational + Abi","East Germany","","","",""
"Rarely","2014","higher vocational","West Germany","","","",""
"Rarely","2014","higher vocational","East Germany","","","",""
"Rarely","2014","higher education","West Germany","","","",""
"Rarely","2014","higher education","East Germany","","","",""
"No, never","2015","in school","West Germany","14","","",""
"No, never","2015","in school","East Germany","","","",""
"No, never","2015","inadequately","West Germany","58","0.433899560973123","0.34998505482127","0.517814067124975"
"No, never","2015","inadequately","East Germany","8","","",""
"No, never","2015","general elemantary","West Germany","473","0.416990567303321","0.3880367118602","0.445944422746442"
"No, never","2015","general elemantary","East Germany","54","0.343624262242242","0.259694942090971","0.427553582393513"
"No, never","2015","middle vocational","West Germany","2190","0.40470026926317","0.391625815455522","0.417774723070818"
"No, never","2015","middle vocational","East Germany","503","0.3349780153097","0.311100787729942","0.358855242889458"
"No, never","2015","vocational + Abi","West Germany","568","0.393310507932831","0.366570896645914","0.420050119219748"
"No, never","2015","vocational + Abi","East Germany","82","0.39402917091318","0.326810469438434","0.461247872387925"
"No, never","2015","higher vocational","West Germany","275","0.321630277096804","0.289181132874191","0.354079421319416"
"No, never","2015","higher vocational","East Germany","86","0.290909455086793","0.233207652824447","0.348611257349139"
"No, never","2015","higher education","West Germany","1253","0.360127702784401","0.343624002426949","0.376631403141854"
"No, never","2015","higher education","East Germany","331","0.36681996502073","0.334402105592878","0.399237824448582"
"Yes, every week","2015","in school","West Germany","12","","",""
"Yes, every week","2015","in school","East Germany","1","","",""
"Yes, every week","2015","inadequately","West Germany","22","","",""
"Yes, every week","2015","inadequately","East Germany","2","","",""
"Yes, every week","2015","general elemantary","West Germany","198","0.194888085548918","0.171627198785516","0.21814897231232"
"Yes, every week","2015","general elemantary","East Germany","20","","",""
"Yes, every week","2015","middle vocational","West Germany","769","0.132534900655264","0.123502980301655","0.141566821008873"
"Yes, every week","2015","middle vocational","East Germany","172","0.115049891611712","0.0989077837396924","0.131191999483732"
"Yes, every week","2015","vocational + Abi","West Germany","124","0.103573695138708","0.0868940767686248","0.120253313508792"
"Yes, every week","2015","vocational + Abi","East Germany","18","","",""
"Yes, every week","2015","higher vocational","West Germany","87","0.122286408881664","0.0995272050933644","0.145045612669963"
"Yes, every week","2015","higher vocational","East Germany","38","0.173948740922298","0.125790151700466","0.22210733014413"
"Yes, every week","2015","higher education","West Germany","458","0.15453898958899","0.142111819660766","0.166966159517214"
"Yes, every week","2015","higher education","East Germany","97","0.100999994959068","0.0807308807848394","0.121269109133296"
"Yes, every 2 weeks","2015","in school","West Germany","15","","",""
"Yes, every 2 weeks","2015","in school","East Germany","1","","",""
"Yes, every 2 weeks","2015","inadequately","West Germany","29","","",""
"Yes, every 2 weeks","2015","inadequately","East Germany","1","","",""
"Yes, every 2 weeks","2015","general elemantary","West Germany","199","0.178228993505904","0.15575552631978","0.200702460692027"
"Yes, every 2 weeks","2015","general elemantary","East Germany","32","0.303560028414435","0.222303236454269","0.384816820374601"
"Yes, every 2 weeks","2015","middle vocational","West Germany","896","0.163851747602555","0.153992219086636","0.173711276118475"
"Yes, every 2 weeks","2015","middle vocational","East Germany","337","0.23341764826155","0.2120181299488","0.2548171665743"
"Yes, every 2 weeks","2015","vocational + Abi","West Germany","187","0.156489120557304","0.136601102867941","0.176377138246667"
"Yes, every 2 weeks","2015","vocational + Abi","East Germany","39","0.212974254747423","0.156654844903391","0.269293664591455"
"Yes, every 2 weeks","2015","higher vocational","West Germany","90","0.114775570573064","0.0926322380080922","0.136918903138037"
"Yes, every 2 weeks","2015","higher vocational","East Germany","29","","",""
"Yes, every 2 weeks","2015","higher education","West Germany","365","0.124293688151649","0.112951151585659","0.135636224717639"
"Yes, every 2 weeks","2015","higher education","East Germany","94","0.134975327036489","0.111990793856235","0.157959860216742"
"Yes, every 3-4 weeks","2015","in school","West Germany","4","","",""
"Yes, every 3-4 weeks","2015","in school","East Germany","1","","",""
"Yes, every 3-4 weeks","2015","inadequately","West Germany","9","","",""
"Yes, every 3-4 weeks","2015","inadequately","East Germany","","","",""
