"plb0218","year","e11102","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Yes, every 2 weeks","2008","Employed","(1a) inadequately completed","","","",""
"Yes, every 2 weeks","2008","Employed","(1b) general elementary school","","","",""
"Yes, every 2 weeks","2008","Employed","(1c) basic vocational qualification","","","",""
"Yes, every 2 weeks","2008","Employed","(2b) intermediate general qualification","","","",""
"Yes, every 2 weeks","2008","Employed","(2a) intermediate vocational","","","",""
"Yes, every 2 weeks","2008","Employed","(2c_gen) general maturity certificate","","","",""
"Yes, every 2 weeks","2008","Employed","(2c_voc) vocational maturity certificate","","","",""
"Yes, every 2 weeks","2008","Employed","(3a) lower tertiary education","","","",""
"Yes, every 2 weeks","2008","Employed","(3b) higher tertiary education","","","",""
"Yes, every 3-4 weeks","2008","Not Employed","(0) in school","","","",""
"Yes, every 3-4 weeks","2008","Not Employed","(1a) inadequately completed","","","",""
"Yes, every 3-4 weeks","2008","Not Employed","(1b) general elementary school","","","",""
"Yes, every 3-4 weeks","2008","Not Employed","(1c) basic vocational qualification","","","",""
"Yes, every 3-4 weeks","2008","Not Employed","(2b) intermediate general qualification","","","",""
"Yes, every 3-4 weeks","2008","Not Employed","(2a) intermediate vocational","","","",""
"Yes, every 3-4 weeks","2008","Not Employed","(2c_gen) general maturity certificate","","","",""
"Yes, every 3-4 weeks","2008","Not Employed","(2c_voc) vocational maturity certificate","","","",""
"Yes, every 3-4 weeks","2008","Not Employed","(3a) lower tertiary education","","","",""
"Yes, every 3-4 weeks","2008","Not Employed","(3b) higher tertiary education","","","",""
"Yes, every 3-4 weeks","2008","Employed","(0) in school","","","",""
"Yes, every 3-4 weeks","2008","Employed","(1a) inadequately completed","","","",""
"Yes, every 3-4 weeks","2008","Employed","(1b) general elementary school","","","",""
"Yes, every 3-4 weeks","2008","Employed","(1c) basic vocational qualification","","","",""
"Yes, every 3-4 weeks","2008","Employed","(2b) intermediate general qualification","","","",""
"Yes, every 3-4 weeks","2008","Employed","(2a) intermediate vocational","","","",""
"Yes, every 3-4 weeks","2008","Employed","(2c_gen) general maturity certificate","","","",""
"Yes, every 3-4 weeks","2008","Employed","(2c_voc) vocational maturity certificate","","","",""
"Yes, every 3-4 weeks","2008","Employed","(3a) lower tertiary education","","","",""
"Yes, every 3-4 weeks","2008","Employed","(3b) higher tertiary education","","","",""
"Rarely","2008","Not Employed","(0) in school","","","",""
"Rarely","2008","Not Employed","(1a) inadequately completed","","","",""
"Rarely","2008","Not Employed","(1b) general elementary school","","","",""
"Rarely","2008","Not Employed","(1c) basic vocational qualification","","","",""
"Rarely","2008","Not Employed","(2b) intermediate general qualification","","","",""
"Rarely","2008","Not Employed","(2a) intermediate vocational","","","",""
"Rarely","2008","Not Employed","(2c_gen) general maturity certificate","","","",""
"Rarely","2008","Not Employed","(2c_voc) vocational maturity certificate","","","",""
"Rarely","2008","Not Employed","(3a) lower tertiary education","","","",""
"Rarely","2008","Not Employed","(3b) higher tertiary education","","","",""
"Rarely","2008","Employed","(0) in school","","","",""
"Rarely","2008","Employed","(1a) inadequately completed","","","",""
"Rarely","2008","Employed","(1b) general elementary school","","","",""
"Rarely","2008","Employed","(1c) basic vocational qualification","","","",""
"Rarely","2008","Employed","(2b) intermediate general qualification","","","",""
"Rarely","2008","Employed","(2a) intermediate vocational","","","",""
"Rarely","2008","Employed","(2c_gen) general maturity certificate","","","",""
"Rarely","2008","Employed","(2c_voc) vocational maturity certificate","","","",""
"Rarely","2008","Employed","(3a) lower tertiary education","","","",""
"Rarely","2008","Employed","(3b) higher tertiary education","","","",""
"No, never","2009","Not Employed","(0) in school","","","",""
"No, never","2009","Not Employed","(1a) inadequately completed","1","","",""
"No, never","2009","Not Employed","(1b) general elementary school","3","","",""
"No, never","2009","Not Employed","(1c) basic vocational qualification","9","","",""
"No, never","2009","Not Employed","(2b) intermediate general qualification","3","","",""
"No, never","2009","Not Employed","(2a) intermediate vocational","18","","",""
"No, never","2009","Not Employed","(2c_gen) general maturity certificate","5","","",""
"No, never","2009","Not Employed","(2c_voc) vocational maturity certificate","8","","",""
"No, never","2009","Not Employed","(3a) lower tertiary education","4","","",""
"No, never","2009","Not Employed","(3b) higher tertiary education","8","","",""
"No, never","2009","Employed","(0) in school","9","","",""
"No, never","2009","Employed","(1a) inadequately completed","19","","",""
"No, never","2009","Employed","(1b) general elementary school","201","0.438373653301784","0.39108860182313","0.485658704780437"
"No, never","2009","Employed","(1c) basic vocational qualification","724","0.334769430340358","0.314498824717942","0.355040035962775"
"No, never","2009","Employed","(2b) intermediate general qualification","105","0.37539785578743","0.314263238335326","0.436532473239534"
"No, never","2009","Employed","(2a) intermediate vocational","1073","0.353869452500895","0.336801316024491","0.370937588977299"
"No, never","2009","Employed","(2c_gen) general maturity certificate","145","0.479910891631147","0.426649939791908","0.533171843470385"
"No, never","2009","Employed","(2c_voc) vocational maturity certificate","368","0.384826944343152","0.353437861278359","0.416216027407946"
"No, never","2009","Employed","(3a) lower tertiary education","386","0.343446663311081","0.314446921202135","0.372446405420027"
"No, never","2009","Employed","(3b) higher tertiary education","488","0.299953373597956","0.278086791317045","0.321819955878868"
"Yes, every week","2009","Not Employed","(0) in school","3","","",""
"Yes, every week","2009","Not Employed","(1a) inadequately completed","","","",""
"Yes, every week","2009","Not Employed","(1b) general elementary school","2","","",""
"Yes, every week","2009","Not Employed","(1c) basic vocational qualification","4","","",""
"Yes, every week","2009","Not Employed","(2b) intermediate general qualification","3","","",""
"Yes, every week","2009","Not Employed","(2a) intermediate vocational","5","","",""
"Yes, every week","2009","Not Employed","(2c_gen) general maturity certificate","3","","",""
"Yes, every week","2009","Not Employed","(2c_voc) vocational maturity certificate","1","","",""
"Yes, every week","2009","Not Employed","(3a) lower tertiary education","","","",""
"Yes, every week","2009","Not Employed","(3b) higher tertiary education","3","","",""
"Yes, every week","2009","Employed","(0) in school","12","","",""
"Yes, every week","2009","Employed","(1a) inadequately completed","17","","",""
"Yes, every week","2009","Employed","(1b) general elementary school","67","0.184778353204468","0.147792017687438","0.221764688721499"
"Yes, every week","2009","Employed","(1c) basic vocational qualification","337","0.162780792715914","0.146923505238321","0.178638080193507"
"Yes, every week","2009","Employed","(2b) intermediate general qualification","33","0.164881092035776","0.118032218201276","0.211729965870276"
"Yes, every week","2009","Employed","(2a) intermediate vocational","398","0.128504839402032","0.116559550321823","0.14045012848224"
"Yes, every week","2009","Employed","(2c_gen) general maturity certificate","57","0.145773072149449","0.108153398565449","0.183392745733449"
"Yes, every week","2009","Employed","(2c_voc) vocational maturity certificate","108","0.13737303840112","0.115165035448349","0.15958104135389"
"Yes, every week","2009","Employed","(3a) lower tertiary education","122","0.115341030641238","0.0958331838957659","0.13484887738671"
"Yes, every week","2009","Employed","(3b) higher tertiary education","353","0.200917009613076","0.181796703295061","0.22003731593109"
"Yes, every 2 weeks","2009","Not Employed","(0) in school","1","","",""
"Yes, every 2 weeks","2009","Not Employed","(1a) inadequately completed","","","",""
"Yes, every 2 weeks","2009","Not Employed","(1b) general elementary school","2","","",""
"Yes, every 2 weeks","2009","Not Employed","(1c) basic vocational qualification","3","","",""
"Yes, every 2 weeks","2009","Not Employed","(2b) intermediate general qualification","","","",""
"Yes, every 2 weeks","2009","Not Employed","(2a) intermediate vocational","10","","",""
"Yes, every 2 weeks","2009","Not Employed","(2c_gen) general maturity certificate","1","","",""
"Yes, every 2 weeks","2009","Not Employed","(2c_voc) vocational maturity certificate","1","","",""
"Yes, every 2 weeks","2009","Not Employed","(3a) lower tertiary education","1","","",""
"Yes, every 2 weeks","2009","Not Employed","(3b) higher tertiary education","2","","",""
"Yes, every 2 weeks","2009","Employed","(0) in school","3","","",""
"Yes, every 2 weeks","2009","Employed","(1a) inadequately completed","9","","",""
"Yes, every 2 weeks","2009","Employed","(1b) general elementary school","54","0.148619242081347","0.114720986979833","0.18251749718286"
"Yes, every 2 weeks","2009","Employed","(1c) basic vocational qualification","340","0.171619720061367","0.15542377858044","0.187815661542294"
"Yes, every 2 weeks","2009","Employed","(2b) intermediate general qualification","40","0.200402349490746","0.149863339668203","0.25094135931329"
"Yes, every 2 weeks","2009","Employed","(2a) intermediate vocational","502","0.170864812182456","0.157429634238815","0.184299990126097"
"Yes, every 2 weeks","2009","Employed","(2c_gen) general maturity certificate","54","0.12068848888826","0.0859593476089928","0.155417630167526"
"Yes, every 2 weeks","2009","Employed","(2c_voc) vocational maturity certificate","121","0.136129810826431","0.114006602715573","0.158253018937289"
"Yes, every 2 weeks","2009","Employed","(3a) lower tertiary education","93","0.107174535740795","0.0882833782665659","0.126065693215023"
"Yes, every 2 weeks","2009","Employed","(3b) higher tertiary education","177","0.107215121982139","0.0924515316883027","0.121978712275976"
"Yes, every 3-4 weeks","2009","Not Employed","(0) in school","","","",""
"Yes, every 3-4 weeks","2009","Not Employed","(1a) inadequately completed","","","",""
"Yes, every 3-4 weeks","2009","Not Employed","(1b) general elementary school","1","","",""
"Yes, every 3-4 weeks","2009","Not Employed","(1c) basic vocational qualification","","","",""
"Yes, every 3-4 weeks","2009","Not Employed","(2b) intermediate general qualification","1","","",""
"Yes, every 3-4 weeks","2009","Not Employed","(2a) intermediate vocational","2","","",""
"Yes, every 3-4 weeks","2009","Not Employed","(2c_gen) general maturity certificate","1","","",""
"Yes, every 3-4 weeks","2009","Not Employed","(2c_voc) vocational maturity certificate","2","","",""
"Yes, every 3-4 weeks","2009","Not Employed","(3a) lower tertiary education","","","",""
"Yes, every 3-4 weeks","2009","Not Employed","(3b) higher tertiary education","4","","",""
"Yes, every 3-4 weeks","2009","Employed","(0) in school","2","","",""
"Yes, every 3-4 weeks","2009","Employed","(1a) inadequately completed","3","","",""
"Yes, every 3-4 weeks","2009","Employed","(1b) general elementary school","31","0.070670205043582","0.046248217038431","0.095092193048733"
"Yes, every 3-4 weeks","2009","Employed","(1c) basic vocational qualification","185","0.0910423876832204","0.078685720100477","0.103399055265964"
"Yes, every 3-4 weeks","2009","Employed","(2b) intermediate general qualification","18","","",""
"Yes, every 3-4 weeks","2009","Employed","(2a) intermediate vocational","287","0.0914618027428457","0.0811722639979709","0.101751341487721"
"Yes, every 3-4 weeks","2009","Employed","(2c_gen) general maturity certificate","21","","",""
"Yes, every 3-4 weeks","2009","Employed","(2c_voc) vocational maturity certificate","76","0.0781640342284065","0.0608468392114328","0.0954812292453802"
"Yes, every 3-4 weeks","2009","Employed","(3a) lower tertiary education","84","0.07426026999972","0.0582480262725623","0.0902725137268777"
"Yes, every 3-4 weeks","2009","Employed","(3b) higher tertiary education","179","0.100020453988193","0.0857034785436693","0.114337429432716"
"Rarely","2009","Not Employed","(0) in school","2","","",""
"Rarely","2009","Not Employed","(1a) inadequately completed","","","",""
"Rarely","2009","Not Employed","(1b) general elementary school","","","",""
"Rarely","2009","Not Employed","(1c) basic vocational qualification","1","","",""
"Rarely","2009","Not Employed","(2b) intermediate general qualification","","","",""
"Rarely","2009","Not Employed","(2a) intermediate vocational","4","","",""
"Rarely","2009","Not Employed","(2c_gen) general maturity certificate","4","","",""
"Rarely","2009","Not Employed","(2c_voc) vocational maturity certificate","","","",""
"Rarely","2009","Not Employed","(3a) lower tertiary education","1","","",""
"Rarely","2009","Not Employed","(3b) higher tertiary education","1","","",""
"Rarely","2009","Employed","(0) in school","6","","",""
"Rarely","2009","Employed","(1a) inadequately completed","6","","",""
"Rarely","2009","Employed","(1b) general elementary school","70","0.157558546368819","0.122839422728913","0.192277670008725"
"Rarely","2009","Employed","(1c) basic vocational qualification","496","0.239787669199141","0.221448122101474","0.258127216296808"
"Rarely","2009","Employed","(2b) intermediate general qualification","45","0.175616590869045","0.127578364723722","0.223654817014369"
"Rarely","2009","Employed","(2a) intermediate vocational","755","0.255299093171772","0.239735136603613","0.270863049739931"
"Rarely","2009","Employed","(2c_gen) general maturity certificate","61","0.171282569189485","0.131117403576682","0.211447734802288"
"Rarely","2009","Employed","(2c_voc) vocational maturity certificate","250","0.263506172200891","0.235085968103707","0.291926376298074"
"Rarely","2009","Employed","(3a) lower tertiary education","345","0.359777500307166","0.330467761716213","0.389087238898119"
"Rarely","2009","Employed","(3b) higher tertiary education","490","0.291894040818636","0.27019940876822","0.313588672869052"
"No, never","2010","Not Employed","(0) in school","3","","",""
"No, never","2010","Not Employed","(1a) inadequately completed","3","","",""
"No, never","2010","Not Employed","(1b) general elementary school","11","","",""
"No, never","2010","Not Employed","(1c) basic vocational qualification","16","","",""
"No, never","2010","Not Employed","(2b) intermediate general qualification","2","","",""
"No, never","2010","Not Employed","(2a) intermediate vocational","31","0.484311052035","0.366393176127684","0.602228927942316"
"No, never","2010","Not Employed","(2c_gen) general maturity certificate","3","","",""
"No, never","2010","Not Employed","(2c_voc) vocational maturity certificate","16","","",""
"No, never","2010","Not Employed","(3a) lower tertiary education","6","","",""
"No, never","2010","Not Employed","(3b) higher tertiary education","9","","",""
"No, never","2010","Employed","(0) in school","7","","",""
"No, never","2010","Employed","(1a) inadequately completed","21","","",""
"No, never","2010","Employed","(1b) general elementary school","98","0.37721361070959","0.317723985274613","0.436703236144567"
"No, never","2010","Employed","(1c) basic vocational qualification","214","0.270345019072794","0.239236082035393","0.301453956110195"
"No, never","2010","Employed","(2b) intermediate general qualification","42","0.446329025680429","0.349856988649211","0.542801062711647"
"No, never","2010","Employed","(2a) intermediate vocational","449","0.351975245409857","0.32636600363526","0.377584487184454"
"No, never","2010","Employed","(2c_gen) general maturity certificate","24","","",""
"No, never","2010","Employed","(2c_voc) vocational maturity certificate","213","0.39205398605188","0.350568353211897","0.433539618891862"
"No, never","2010","Employed","(3a) lower tertiary education","115","0.376021043302128","0.323114278942956","0.428927807661301"
"No, never","2010","Employed","(3b) higher tertiary education","240","0.336617977405963","0.30302165061163","0.370214304200296"
"Yes, every week","2010","Not Employed","(0) in school","","","",""
"Yes, every week","2010","Not Employed","(1a) inadequately completed","2","","",""
"Yes, every week","2010","Not Employed","(1b) general elementary school","4","","",""
"Yes, every week","2010","Not Employed","(1c) basic vocational qualification","6","","",""
"Yes, every week","2010","Not Employed","(2b) intermediate general qualification","1","","",""
"Yes, every week","2010","Not Employed","(2a) intermediate vocational","6","","",""
"Yes, every week","2010","Not Employed","(2c_gen) general maturity certificate","1","","",""
"Yes, every week","2010","Not Employed","(2c_voc) vocational maturity certificate","1","","",""
"Yes, every week","2010","Not Employed","(3a) lower tertiary education","","","",""
"Yes, every week","2010","Not Employed","(3b) higher tertiary education","2","","",""
"Yes, every week","2010","Employed","(0) in school","3","","",""
"Yes, every week","2010","Employed","(1a) inadequately completed","9","","",""
"Yes, every week","2010","Employed","(1b) general elementary school","34","0.120898555251287","0.080884915922637","0.160912194579938"
"Yes, every week","2010","Employed","(1c) basic vocational qualification","129","0.14742964775894","0.122596902294697","0.172262393223182"
"Yes, every week","2010","Employed","(2b) intermediate general qualification","18","","",""
"Yes, every week","2010","Employed","(2a) intermediate vocational","188","0.144288730901035","0.125446830905508","0.163130630896563"
"Yes, every week","2010","Employed","(2c_gen) general maturity certificate","24","","",""
"Yes, every week","2010","Employed","(2c_voc) vocational maturity certificate","55","0.111461505638592","0.0847195692563961","0.138203442020789"
"Yes, every week","2010","Employed","(3a) lower tertiary education","27","","",""
"Yes, every week","2010","Employed","(3b) higher tertiary education","121","0.132049575117521","0.107980618784582","0.15611853145046"
"Yes, every 2 weeks","2010","Not Employed","(0) in school","1","","",""
"Yes, every 2 weeks","2010","Not Employed","(1a) inadequately completed","","","",""
"Yes, every 2 weeks","2010","Not Employed","(1b) general elementary school","1","","",""
"Yes, every 2 weeks","2010","Not Employed","(1c) basic vocational qualification","3","","",""
"Yes, every 2 weeks","2010","Not Employed","(2b) intermediate general qualification","3","","",""
"Yes, every 2 weeks","2010","Not Employed","(2a) intermediate vocational","12","","",""
"Yes, every 2 weeks","2010","Not Employed","(2c_gen) general maturity certificate","5","","",""
"Yes, every 2 weeks","2010","Not Employed","(2c_voc) vocational maturity certificate","5","","",""
"Yes, every 2 weeks","2010","Not Employed","(3a) lower tertiary education","2","","",""
"Yes, every 2 weeks","2010","Not Employed","(3b) higher tertiary education","2","","",""
"Yes, every 2 weeks","2010","Employed","(0) in school","1","","",""
"Yes, every 2 weeks","2010","Employed","(1a) inadequately completed","13","","",""
"Yes, every 2 weeks","2010","Employed","(1b) general elementary school","44","0.178997906845547","0.131946337946641","0.226049475744454"
"Yes, every 2 weeks","2010","Employed","(1c) basic vocational qualification","137","0.182155859419443","0.155121003700566","0.209190715138319"
"Yes, every 2 weeks","2010","Employed","(2b) intermediate general qualification","25","","",""
"Yes, every 2 weeks","2010","Employed","(2a) intermediate vocational","241","0.176670512535798","0.156219551024111","0.197121474047485"
"Yes, every 2 weeks","2010","Employed","(2c_gen) general maturity certificate","29","","",""
"Yes, every 2 weeks","2010","Employed","(2c_voc) vocational maturity certificate","85","0.144397423004306","0.114529292642471","0.17426555336614"
"Yes, every 2 weeks","2010","Employed","(3a) lower tertiary education","41","0.141273745341217","0.103230438924506","0.179317051757928"
"Yes, every 2 weeks","2010","Employed","(3b) higher tertiary education","107","0.154733069415479","0.129021427894779","0.180444710936179"
"Yes, every 3-4 weeks","2010","Not Employed","(0) in school","1","","",""
"Yes, every 3-4 weeks","2010","Not Employed","(1a) inadequately completed","1","","",""
"Yes, every 3-4 weeks","2010","Not Employed","(1b) general elementary school","2","","",""
"Yes, every 3-4 weeks","2010","Not Employed","(1c) basic vocational qualification","1","","",""
"Yes, every 3-4 weeks","2010","Not Employed","(2b) intermediate general qualification","1","","",""
"Yes, every 3-4 weeks","2010","Not Employed","(2a) intermediate vocational","8","","",""
"Yes, every 3-4 weeks","2010","Not Employed","(2c_gen) general maturity certificate","","","",""
"Yes, every 3-4 weeks","2010","Not Employed","(2c_voc) vocational maturity certificate","1","","",""
"Yes, every 3-4 weeks","2010","Not Employed","(3a) lower tertiary education","","","",""
"Yes, every 3-4 weeks","2010","Not Employed","(3b) higher tertiary education","3","","",""
"Yes, every 3-4 weeks","2010","Employed","(0) in school","2","","",""
"Yes, every 3-4 weeks","2010","Employed","(1a) inadequately completed","8","","",""
"Yes, every 3-4 weeks","2010","Employed","(1b) general elementary school","28","","",""
"Yes, every 3-4 weeks","2010","Employed","(1c) basic vocational qualification","88","0.120138928042803","0.0973661434592207","0.142911712626385"
"Yes, every 3-4 weeks","2010","Employed","(2b) intermediate general qualification","3","","",""
"Yes, every 3-4 weeks","2010","Employed","(2a) intermediate vocational","133","0.0952426728418797","0.0795018763615036","0.110983469322256"
"Yes, every 3-4 weeks","2010","Employed","(2c_gen) general maturity certificate","10","","",""
"Yes, every 3-4 weeks","2010","Employed","(2c_voc) vocational maturity certificate","43","0.0675689559050566","0.046239771887817","0.0888981399222962"
"Yes, every 3-4 weeks","2010","Employed","(3a) lower tertiary education","18","","",""
"Yes, every 3-4 weeks","2010","Employed","(3b) higher tertiary education","81","0.105394634649188","0.0835640033176024","0.127225265980774"
"Rarely","2010","Not Employed","(0) in school","","","",""
"Rarely","2010","Not Employed","(1a) inadequately completed","1","","",""
"Rarely","2010","Not Employed","(1b) general elementary school","1","","",""
"Rarely","2010","Not Employed","(1c) basic vocational qualification","4","","",""
"Rarely","2010","Not Employed","(2b) intermediate general qualification","2","","",""
"Rarely","2010","Not Employed","(2a) intermediate vocational","12","","",""
"Rarely","2010","Not Employed","(2c_gen) general maturity certificate","4","","",""
"Rarely","2010","Not Employed","(2c_voc) vocational maturity certificate","7","","",""
"Rarely","2010","Not Employed","(3a) lower tertiary education","4","","",""
"Rarely","2010","Not Employed","(3b) higher tertiary education","7","","",""
"Rarely","2010","Employed","(0) in school","1","","",""
"Rarely","2010","Employed","(1a) inadequately completed","15","","",""
"Rarely","2010","Employed","(1b) general elementary school","51","0.208700634120476","0.158822489056985","0.258578779183966"
"Rarely","2010","Employed","(1c) basic vocational qualification","215","0.279930545706021","0.248483521892571","0.31137756951947"
"Rarely","2010","Employed","(2b) intermediate general qualification","14","","",""
"Rarely","2010","Employed","(2a) intermediate vocational","325","0.231822838311431","0.209194447698627","0.254451228924234"
"Rarely","2010","Employed","(2c_gen) general maturity certificate","28","","",""
"Rarely","2010","Employed","(2c_voc) vocational maturity certificate","136","0.284518129400166","0.246178618865538","0.322857639934794"
"Rarely","2010","Employed","(3a) lower tertiary education","121","0.367844637003725","0.315174520034724","0.420514753972726"
"Rarely","2010","Employed","(3b) higher tertiary education","211","0.271204743411849","0.239597057278514","0.302812429545184"
"No, never","2011","Not Employed","(0) in school","2","","",""
"No, never","2011","Not Employed","(1a) inadequately completed","8","","",""
"No, never","2011","Not Employed","(1b) general elementary school","19","","",""
"No, never","2011","Not Employed","(1c) basic vocational qualification","33","0.416136390696793","0.292440086097189","0.539832695296397"
"No, never","2011","Not Employed","(2b) intermediate general qualification","10","","",""
"No, never","2011","Not Employed","(2a) intermediate vocational","59","0.595646216321554","0.502657307496592","0.688635125146515"
"No, never","2011","Not Employed","(2c_gen) general maturity certificate","12","","",""
"No, never","2011","Not Employed","(2c_voc) vocational maturity certificate","27","","",""
"No, never","2011","Not Employed","(3a) lower tertiary education","21","","",""
"No, never","2011","Not Employed","(3b) higher tertiary education","35","0.557214417848942","0.43915475386765","0.675274081830235"
"No, never","2011","Employed","(0) in school","20","","",""
"No, never","2011","Employed","(1a) inadequately completed","44","0.307580925627138","0.234929113159888","0.380232738094388"
"No, never","2011","Employed","(1b) general elementary school","294","0.406440509802281","0.370883377801954","0.441997641802608"
"No, never","2011","Employed","(1c) basic vocational qualification","1118","0.367772055105472","0.350756476792956","0.384787633417989"
"No, never","2011","Employed","(2b) intermediate general qualification","174","0.370232318671801","0.32383116549141","0.416633471852193"
"No, never","2011","Employed","(2a) intermediate vocational","1841","0.372154373256665","0.358642046025787","0.385666700487543"
"No, never","2011","Employed","(2c_gen) general maturity certificate","182","0.405063916056917","0.361948721181961","0.448179110931874"
"No, never","2011","Employed","(2c_voc) vocational maturity certificate","744","0.388806749322963","0.365901783959326","0.411711714686599"
"No, never","2011","Employed","(3a) lower tertiary education","638","0.39958558409454","0.375090273838336","0.424080894350744"
"No, never","2011","Employed","(3b) higher tertiary education","870","0.311514488630776","0.294221350224038","0.328807627037514"
"Yes, every week","2011","Not Employed","(0) in school","3","","",""
"Yes, every week","2011","Not Employed","(1a) inadequately completed","2","","",""
"Yes, every week","2011","Not Employed","(1b) general elementary school","6","","",""
"Yes, every week","2011","Not Employed","(1c) basic vocational qualification","13","","",""
"Yes, every week","2011","Not Employed","(2b) intermediate general qualification","2","","",""
"Yes, every week","2011","Not Employed","(2a) intermediate vocational","11","","",""
"Yes, every week","2011","Not Employed","(2c_gen) general maturity certificate","2","","",""
"Yes, every week","2011","Not Employed","(2c_voc) vocational maturity certificate","4","","",""
"Yes, every week","2011","Not Employed","(3a) lower tertiary education","2","","",""
"Yes, every week","2011","Not Employed","(3b) higher tertiary education","10","","",""
"Yes, every week","2011","Employed","(0) in school","11","","",""
"Yes, every week","2011","Employed","(1a) inadequately completed","35","0.271386036688566","0.201381733638423","0.34139033973871"
"Yes, every week","2011","Employed","(1b) general elementary school","129","0.170223613627427","0.143016244902201","0.197430982352653"
"Yes, every week","2011","Employed","(1c) basic vocational qualification","497","0.169964848728764","0.156710807864528","0.183218889593001"
"Yes, every week","2011","Employed","(2b) intermediate general qualification","64","0.154829755887687","0.120068077318235","0.189591434457139"
"Yes, every week","2011","Employed","(2a) intermediate vocational","621","0.116753143738159","0.107776427525051","0.125729859951267"
"Yes, every week","2011","Employed","(2c_gen) general maturity certificate","88","0.174824142519296","0.141465576023451","0.208182709015141"
"Yes, every week","2011","Employed","(2c_voc) vocational maturity certificate","184","0.132014550446373","0.116109297144781","0.147919803747966"
"Yes, every week","2011","Employed","(3a) lower tertiary education","154","0.100624737170374","0.0855803212401823","0.115669153100566"
"Yes, every week","2011","Employed","(3b) higher tertiary education","527","0.195666578337979","0.180852874011971","0.210480282663987"
"Yes, every 2 weeks","2011","Not Employed","(0) in school","1","","",""
"Yes, every 2 weeks","2011","Not Employed","(1a) inadequately completed","","","",""
"Yes, every 2 weeks","2011","Not Employed","(1b) general elementary school","3","","",""
"Yes, every 2 weeks","2011","Not Employed","(1c) basic vocational qualification","4","","",""
"Yes, every 2 weeks","2011","Not Employed","(2b) intermediate general qualification","5","","",""
"Yes, every 2 weeks","2011","Not Employed","(2a) intermediate vocational","25","","",""
"Yes, every 2 weeks","2011","Not Employed","(2c_gen) general maturity certificate","3","","",""
"Yes, every 2 weeks","2011","Not Employed","(2c_voc) vocational maturity certificate","3","","",""
"Yes, every 2 weeks","2011","Not Employed","(3a) lower tertiary education","1","","",""
"Yes, every 2 weeks","2011","Not Employed","(3b) higher tertiary education","9","","",""
"Yes, every 2 weeks","2011","Employed","(0) in school","9","","",""
"Yes, every 2 weeks","2011","Employed","(1a) inadequately completed","24","","",""
"Yes, every 2 weeks","2011","Employed","(1b) general elementary school","126","0.191718913989692","0.163221215190504","0.220216612788881"
"Yes, every 2 weeks","2011","Employed","(1c) basic vocational qualification","543","0.164856656376485","0.151763201301326","0.177950111451645"
"Yes, every 2 weeks","2011","Employed","(2b) intermediate general qualification","82","0.215433175395192","0.175926299589354","0.254940051201029"
"Yes, every 2 weeks","2011","Employed","(2a) intermediate vocational","891","0.181256871583722","0.170488172833448","0.192025570333996"
"Yes, every 2 weeks","2011","Employed","(2c_gen) general maturity certificate","86","0.142968285502722","0.112224897879939","0.173711673125505"
"Yes, every 2 weeks","2011","Employed","(2c_voc) vocational maturity certificate","253","0.13999736904403","0.123693777218588","0.156300960869472"
"Yes, every 2 weeks","2011","Employed","(3a) lower tertiary education","151","0.0932518588785395","0.0787098445233265","0.107793873233753"
"Yes, every 2 weeks","2011","Employed","(3b) higher tertiary education","311","0.106995455425759","0.0954530376417201","0.118537873209798"
"Yes, every 3-4 weeks","2011","Not Employed","(0) in school","1","","",""
"Yes, every 3-4 weeks","2011","Not Employed","(1a) inadequately completed","2","","",""
"Yes, every 3-4 weeks","2011","Not Employed","(1b) general elementary school","5","","",""
"Yes, every 3-4 weeks","2011","Not Employed","(1c) basic vocational qualification","6","","",""
"Yes, every 3-4 weeks","2011","Not Employed","(2b) intermediate general qualification","1","","",""
"Yes, every 3-4 weeks","2011","Not Employed","(2a) intermediate vocational","5","","",""
"Yes, every 3-4 weeks","2011","Not Employed","(2c_gen) general maturity certificate","","","",""
"Yes, every 3-4 weeks","2011","Not Employed","(2c_voc) vocational maturity certificate","2","","",""
"Yes, every 3-4 weeks","2011","Not Employed","(3a) lower tertiary education","","","",""
"Yes, every 3-4 weeks","2011","Not Employed","(3b) higher tertiary education","4","","",""
"Yes, every 3-4 weeks","2011","Employed","(0) in school","2","","",""
"Yes, every 3-4 weeks","2011","Employed","(1a) inadequately completed","17","","",""
"Yes, every 3-4 weeks","2011","Employed","(1b) general elementary school","64","0.086554173620713","0.0661986860809176","0.106909661160508"
"Yes, every 3-4 weeks","2011","Employed","(1c) basic vocational qualification","285","0.0920850702537732","0.0818818397606668","0.10228830074688"
"Yes, every 3-4 weeks","2011","Employed","(2b) intermediate general qualification","35","0.060579528660998","0.0376553185334617","0.0835037387885342"
"Yes, every 3-4 weeks","2011","Employed","(2a) intermediate vocational","476","0.0969788426244303","0.0887064790201188","0.105251206228742"
"Yes, every 3-4 weeks","2011","Employed","(2c_gen) general maturity certificate","37","0.0884556272724491","0.0635162812953658","0.113394973249532"
"Yes, every 3-4 weeks","2011","Employed","(2c_voc) vocational maturity certificate","157","0.0870006729644087","0.0737581723556026","0.100243173573215"
"Yes, every 3-4 weeks","2011","Employed","(3a) lower tertiary education","116","0.0668859039131395","0.054392316534583","0.0793794912916961"
