"plb0218","year","education","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Yes, every week","2007","secondary school degree","(2b) intermediate general qualification","49","0.217960662567038","0.16934104194295","0.266580283191127"
"Yes, every week","2007","secondary school degree","(2a) intermediate vocational","441","0.130393257422803","0.119012434293299","0.141774080552307"
"Yes, every week","2007","secondary school degree","(2c_gen) general maturity certificate","","","",""
"Yes, every week","2007","secondary school degree","(2c_voc) vocational maturity certificate","2","","",""
"Yes, every week","2007","secondary school degree","(3a) lower tertiary education","31","0.108158195145022","0.0747500258406631","0.14156636444938"
"Yes, every week","2007","secondary school degree","(3b) higher tertiary education","16","","",""
"Yes, every week","2007","college entrance qualification","(0) in school","","","",""
"Yes, every week","2007","college entrance qualification","(1a) inadequately completed","","","",""
"Yes, every week","2007","college entrance qualification","(1b) general elementary school","","","",""
"Yes, every week","2007","college entrance qualification","(1c) basic vocational qualification","","","",""
"Yes, every week","2007","college entrance qualification","(2b) intermediate general qualification","","","",""
"Yes, every week","2007","college entrance qualification","(2a) intermediate vocational","","","",""
"Yes, every week","2007","college entrance qualification","(2c_gen) general maturity certificate","58","0.163141206302407","0.12459615172184","0.201686260882974"
"Yes, every week","2007","college entrance qualification","(2c_voc) vocational maturity certificate","103","0.109661033895136","0.0899054324636765","0.129416635326595"
"Yes, every week","2007","college entrance qualification","(3a) lower tertiary education","86","0.105554955503489","0.0832193860093829","0.127890524997596"
"Yes, every week","2007","college entrance qualification","(3b) higher tertiary education","311","0.192603305493781","0.173863232166157","0.211343378821404"
"Yes, every week","2007","Other degree","(0) in school","","","",""
"Yes, every week","2007","Other degree","(1a) inadequately completed","","","",""
"Yes, every week","2007","Other degree","(1b) general elementary school","11","","",""
"Yes, every week","2007","Other degree","(1c) basic vocational qualification","25","","",""
"Yes, every week","2007","Other degree","(2b) intermediate general qualification","","","",""
"Yes, every week","2007","Other degree","(2a) intermediate vocational","","","",""
"Yes, every week","2007","Other degree","(2c_gen) general maturity certificate","5","","",""
"Yes, every week","2007","Other degree","(2c_voc) vocational maturity certificate","16","","",""
"Yes, every week","2007","Other degree","(3a) lower tertiary education","","","",""
"Yes, every week","2007","Other degree","(3b) higher tertiary education","11","","",""
"Yes, every week","2007","no degree/no degree yet","(0) in school","10","","",""
"Yes, every week","2007","no degree/no degree yet","(1a) inadequately completed","12","","",""
"Yes, every week","2007","no degree/no degree yet","(1b) general elementary school","","","",""
"Yes, every week","2007","no degree/no degree yet","(1c) basic vocational qualification","","","",""
"Yes, every week","2007","no degree/no degree yet","(2b) intermediate general qualification","","","",""
"Yes, every week","2007","no degree/no degree yet","(2a) intermediate vocational","","","",""
"Yes, every week","2007","no degree/no degree yet","(2c_gen) general maturity certificate","","","",""
"Yes, every week","2007","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","",""
"Yes, every week","2007","no degree/no degree yet","(3a) lower tertiary education","","","",""
"Yes, every week","2007","no degree/no degree yet","(3b) higher tertiary education","","","",""
"Yes, every 2 weeks","2007","lower secondary degree","(0) in school","","","",""
"Yes, every 2 weeks","2007","lower secondary degree","(1a) inadequately completed","","","",""
"Yes, every 2 weeks","2007","lower secondary degree","(1b) general elementary school","53","0.15513703935198","0.119834309171623","0.190439769532337"
"Yes, every 2 weeks","2007","lower secondary degree","(1c) basic vocational qualification","374","0.154436252330691","0.139782141347581","0.169090363313801"
"Yes, every 2 weeks","2007","lower secondary degree","(2b) intermediate general qualification","","","",""
"Yes, every 2 weeks","2007","lower secondary degree","(2a) intermediate vocational","1","","",""
"Yes, every 2 weeks","2007","lower secondary degree","(2c_gen) general maturity certificate","","","",""
"Yes, every 2 weeks","2007","lower secondary degree","(2c_voc) vocational maturity certificate","4","","",""
"Yes, every 2 weeks","2007","lower secondary degree","(3a) lower tertiary education","7","","",""
"Yes, every 2 weeks","2007","lower secondary degree","(3b) higher tertiary education","","","",""
"Yes, every 2 weeks","2007","secondary school degree","(0) in school","","","",""
"Yes, every 2 weeks","2007","secondary school degree","(1a) inadequately completed","","","",""
"Yes, every 2 weeks","2007","secondary school degree","(1b) general elementary school","","","",""
"Yes, every 2 weeks","2007","secondary school degree","(1c) basic vocational qualification","","","",""
"Yes, every 2 weeks","2007","secondary school degree","(2b) intermediate general qualification","50","0.171439189168615","0.127055290014971","0.215823088322259"
"Yes, every 2 weeks","2007","secondary school degree","(2a) intermediate vocational","596","0.188740854133078","0.175515801218223","0.201965907047934"
"Yes, every 2 weeks","2007","secondary school degree","(2c_gen) general maturity certificate","","","",""
"Yes, every 2 weeks","2007","secondary school degree","(2c_voc) vocational maturity certificate","2","","",""
"Yes, every 2 weeks","2007","secondary school degree","(3a) lower tertiary education","45","0.133760940168907","0.0971456410066125","0.170376239331201"
"Yes, every 2 weeks","2007","secondary school degree","(3b) higher tertiary education","8","","",""
"Yes, every 2 weeks","2007","college entrance qualification","(0) in school","","","",""
"Yes, every 2 weeks","2007","college entrance qualification","(1a) inadequately completed","","","",""
"Yes, every 2 weeks","2007","college entrance qualification","(1b) general elementary school","","","",""
"Yes, every 2 weeks","2007","college entrance qualification","(1c) basic vocational qualification","","","",""
"Yes, every 2 weeks","2007","college entrance qualification","(2b) intermediate general qualification","","","",""
"Yes, every 2 weeks","2007","college entrance qualification","(2a) intermediate vocational","","","",""
"Yes, every 2 weeks","2007","college entrance qualification","(2c_gen) general maturity certificate","37","0.0993925366892427","0.0681817010569981","0.130603372321487"
"Yes, every 2 weeks","2007","college entrance qualification","(2c_voc) vocational maturity certificate","132","0.1400375172291","0.118096924758373","0.161978109699827"
"Yes, every 2 weeks","2007","college entrance qualification","(3a) lower tertiary education","56","0.10385437103574","0.0816784038167641","0.126030338254717"
"Yes, every 2 weeks","2007","college entrance qualification","(3b) higher tertiary education","181","0.120117870851961","0.1046684574099","0.135567284294023"
"Yes, every 2 weeks","2007","Other degree","(0) in school","","","",""
"Yes, every 2 weeks","2007","Other degree","(1a) inadequately completed","","","",""
"Yes, every 2 weeks","2007","Other degree","(1b) general elementary school","15","","",""
"Yes, every 2 weeks","2007","Other degree","(1c) basic vocational qualification","33","0.186040248999545","0.128220208962188","0.243860289036902"
"Yes, every 2 weeks","2007","Other degree","(2b) intermediate general qualification","","","",""
"Yes, every 2 weeks","2007","Other degree","(2a) intermediate vocational","","","",""
"Yes, every 2 weeks","2007","Other degree","(2c_gen) general maturity certificate","4","","",""
"Yes, every 2 weeks","2007","Other degree","(2c_voc) vocational maturity certificate","20","","",""
"Yes, every 2 weeks","2007","Other degree","(3a) lower tertiary education","3","","",""
"Yes, every 2 weeks","2007","Other degree","(3b) higher tertiary education","20","","",""
"Yes, every 2 weeks","2007","no degree/no degree yet","(0) in school","6","","",""
"Yes, every 2 weeks","2007","no degree/no degree yet","(1a) inadequately completed","11","","",""
"Yes, every 2 weeks","2007","no degree/no degree yet","(1b) general elementary school","","","",""
"Yes, every 2 weeks","2007","no degree/no degree yet","(1c) basic vocational qualification","","","",""
"Yes, every 2 weeks","2007","no degree/no degree yet","(2b) intermediate general qualification","","","",""
"Yes, every 2 weeks","2007","no degree/no degree yet","(2a) intermediate vocational","","","",""
"Yes, every 2 weeks","2007","no degree/no degree yet","(2c_gen) general maturity certificate","","","",""
"Yes, every 2 weeks","2007","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","",""
"Yes, every 2 weeks","2007","no degree/no degree yet","(3a) lower tertiary education","","","",""
"Yes, every 2 weeks","2007","no degree/no degree yet","(3b) higher tertiary education","","","",""
"Yes, every 3-4 weeks","2007","lower secondary degree","(0) in school","","","",""
"Yes, every 3-4 weeks","2007","lower secondary degree","(1a) inadequately completed","","","",""
"Yes, every 3-4 weeks","2007","lower secondary degree","(1b) general elementary school","33","0.072497397795315","0.0472116276343443","0.0977831679562857"
"Yes, every 3-4 weeks","2007","lower secondary degree","(1c) basic vocational qualification","229","0.0941236481895524","0.0822824538482332","0.105964842530872"
"Yes, every 3-4 weeks","2007","lower secondary degree","(2b) intermediate general qualification","","","",""
"Yes, every 3-4 weeks","2007","lower secondary degree","(2a) intermediate vocational","","","",""
"Yes, every 3-4 weeks","2007","lower secondary degree","(2c_gen) general maturity certificate","","","",""
"Yes, every 3-4 weeks","2007","lower secondary degree","(2c_voc) vocational maturity certificate","3","","",""
"Yes, every 3-4 weeks","2007","lower secondary degree","(3a) lower tertiary education","4","","",""
"Yes, every 3-4 weeks","2007","lower secondary degree","(3b) higher tertiary education","","","",""
"Yes, every 3-4 weeks","2007","secondary school degree","(0) in school","","","",""
"Yes, every 3-4 weeks","2007","secondary school degree","(1a) inadequately completed","","","",""
"Yes, every 3-4 weeks","2007","secondary school degree","(1b) general elementary school","","","",""
"Yes, every 3-4 weeks","2007","secondary school degree","(1c) basic vocational qualification","","","",""
"Yes, every 3-4 weeks","2007","secondary school degree","(2b) intermediate general qualification","27","","",""
"Yes, every 3-4 weeks","2007","secondary school degree","(2a) intermediate vocational","330","0.108656211054372","0.0981381773777223","0.119174244731022"
"Yes, every 3-4 weeks","2007","secondary school degree","(2c_gen) general maturity certificate","1","","",""
"Yes, every 3-4 weeks","2007","secondary school degree","(2c_voc) vocational maturity certificate","3","","",""
"Yes, every 3-4 weeks","2007","secondary school degree","(3a) lower tertiary education","34","0.0853260125461045","0.0552754270104914","0.115376598081718"
"Yes, every 3-4 weeks","2007","secondary school degree","(3b) higher tertiary education","7","","",""
"Yes, every 3-4 weeks","2007","college entrance qualification","(0) in school","","","",""
"Yes, every 3-4 weeks","2007","college entrance qualification","(1a) inadequately completed","","","",""
"Yes, every 3-4 weeks","2007","college entrance qualification","(1b) general elementary school","","","",""
"Yes, every 3-4 weeks","2007","college entrance qualification","(1c) basic vocational qualification","","","",""
"Yes, every 3-4 weeks","2007","college entrance qualification","(2b) intermediate general qualification","","","",""
"Yes, every 3-4 weeks","2007","college entrance qualification","(2a) intermediate vocational","","","",""
"Yes, every 3-4 weeks","2007","college entrance qualification","(2c_gen) general maturity certificate","38","0.144156812327368","0.107515128532462","0.180798496122275"
"Yes, every 3-4 weeks","2007","college entrance qualification","(2c_voc) vocational maturity certificate","90","0.0824404373084799","0.0650514747054918","0.0998293999114681"
"Yes, every 3-4 weeks","2007","college entrance qualification","(3a) lower tertiary education","52","0.0717979522854119","0.0530325371818107","0.090563367389013"
"Yes, every 3-4 weeks","2007","college entrance qualification","(3b) higher tertiary education","191","0.124820153544286","0.10911338136297","0.140526925725602"
"Yes, every 3-4 weeks","2007","Other degree","(0) in school","","","",""
"Yes, every 3-4 weeks","2007","Other degree","(1a) inadequately completed","","","",""
"Yes, every 3-4 weeks","2007","Other degree","(1b) general elementary school","7","","",""
"Yes, every 3-4 weeks","2007","Other degree","(1c) basic vocational qualification","16","","",""
"Yes, every 3-4 weeks","2007","Other degree","(2b) intermediate general qualification","","","",""
"Yes, every 3-4 weeks","2007","Other degree","(2a) intermediate vocational","","","",""
"Yes, every 3-4 weeks","2007","Other degree","(2c_gen) general maturity certificate","1","","",""
"Yes, every 3-4 weeks","2007","Other degree","(2c_voc) vocational maturity certificate","7","","",""
"Yes, every 3-4 weeks","2007","Other degree","(3a) lower tertiary education","1","","",""
"Yes, every 3-4 weeks","2007","Other degree","(3b) higher tertiary education","8","","",""
"Yes, every 3-4 weeks","2007","no degree/no degree yet","(0) in school","1","","",""
"Yes, every 3-4 weeks","2007","no degree/no degree yet","(1a) inadequately completed","10","","",""
"Yes, every 3-4 weeks","2007","no degree/no degree yet","(1b) general elementary school","","","",""
"Yes, every 3-4 weeks","2007","no degree/no degree yet","(1c) basic vocational qualification","","","",""
"Yes, every 3-4 weeks","2007","no degree/no degree yet","(2b) intermediate general qualification","","","",""
"Yes, every 3-4 weeks","2007","no degree/no degree yet","(2a) intermediate vocational","","","",""
"Yes, every 3-4 weeks","2007","no degree/no degree yet","(2c_gen) general maturity certificate","","","",""
"Yes, every 3-4 weeks","2007","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","",""
"Yes, every 3-4 weeks","2007","no degree/no degree yet","(3a) lower tertiary education","","","",""
"Yes, every 3-4 weeks","2007","no degree/no degree yet","(3b) higher tertiary education","","","",""
"Rarely","2007","lower secondary degree","(0) in school","","","",""
"Rarely","2007","lower secondary degree","(1a) inadequately completed","","","",""
"Rarely","2007","lower secondary degree","(1b) general elementary school","67","0.152286726386178","0.117250854815581","0.187322597956775"
"Rarely","2007","lower secondary degree","(1c) basic vocational qualification","535","0.236793033816259","0.219553826376683","0.254032241255835"
"Rarely","2007","lower secondary degree","(2b) intermediate general qualification","","","",""
"Rarely","2007","lower secondary degree","(2a) intermediate vocational","2","","",""
"Rarely","2007","lower secondary degree","(2c_gen) general maturity certificate","2","","",""
"Rarely","2007","lower secondary degree","(2c_voc) vocational maturity certificate","4","","",""
"Rarely","2007","lower secondary degree","(3a) lower tertiary education","7","","",""
"Rarely","2007","lower secondary degree","(3b) higher tertiary education","5","","",""
"Rarely","2007","secondary school degree","(0) in school","","","",""
"Rarely","2007","secondary school degree","(1a) inadequately completed","","","",""
"Rarely","2007","secondary school degree","(1b) general elementary school","","","",""
"Rarely","2007","secondary school degree","(1c) basic vocational qualification","","","",""
"Rarely","2007","secondary school degree","(2b) intermediate general qualification","43","0.101073728589978","0.0655769136415103","0.136570543538447"
"Rarely","2007","secondary school degree","(2a) intermediate vocational","800","0.238669508424357","0.224262635066366","0.253076381782348"
"Rarely","2007","secondary school degree","(2c_gen) general maturity certificate","","","",""
"Rarely","2007","secondary school degree","(2c_voc) vocational maturity certificate","3","","",""
"Rarely","2007","secondary school degree","(3a) lower tertiary education","93","0.303931283717447","0.254455485555865","0.35340708187903"
"Rarely","2007","secondary school degree","(3b) higher tertiary education","24","","",""
"Rarely","2007","college entrance qualification","(0) in school","","","",""
"Rarely","2007","college entrance qualification","(1a) inadequately completed","","","",""
"Rarely","2007","college entrance qualification","(1b) general elementary school","","","",""
"Rarely","2007","college entrance qualification","(1c) basic vocational qualification","","","",""
"Rarely","2007","college entrance qualification","(2b) intermediate general qualification","","","",""
"Rarely","2007","college entrance qualification","(2a) intermediate vocational","","","",""
"Rarely","2007","college entrance qualification","(2c_gen) general maturity certificate","54","0.131008177816542","0.0958101940942596","0.166206161538825"
"Rarely","2007","college entrance qualification","(2c_voc) vocational maturity certificate","257","0.269312445696653","0.241265829969091","0.297359061424216"
"Rarely","2007","college entrance qualification","(3a) lower tertiary education","246","0.370315644801659","0.335213927254225","0.405417362349093"
"Rarely","2007","college entrance qualification","(3b) higher tertiary education","528","0.293018589637958","0.271389037935806","0.314648141340111"
"Rarely","2007","Other degree","(0) in school","","","",""
"Rarely","2007","Other degree","(1a) inadequately completed","","","",""
"Rarely","2007","Other degree","(1b) general elementary school","16","","",""
"Rarely","2007","Other degree","(1c) basic vocational qualification","32","0.162956490481318","0.108080380866817","0.217832600095818"
"Rarely","2007","Other degree","(2b) intermediate general qualification","","","",""
"Rarely","2007","Other degree","(2a) intermediate vocational","","","",""
"Rarely","2007","Other degree","(2c_gen) general maturity certificate","4","","",""
"Rarely","2007","Other degree","(2c_voc) vocational maturity certificate","14","","",""
"Rarely","2007","Other degree","(3a) lower tertiary education","6","","",""
"Rarely","2007","Other degree","(3b) higher tertiary education","35","0.345709975140971","0.256425500590068","0.434994449691874"
"Rarely","2007","no degree/no degree yet","(0) in school","5","","",""
"Rarely","2007","no degree/no degree yet","(1a) inadequately completed","8","","",""
"Rarely","2007","no degree/no degree yet","(1b) general elementary school","","","",""
"Rarely","2007","no degree/no degree yet","(1c) basic vocational qualification","","","",""
"Rarely","2007","no degree/no degree yet","(2b) intermediate general qualification","","","",""
"Rarely","2007","no degree/no degree yet","(2a) intermediate vocational","","","",""
"Rarely","2007","no degree/no degree yet","(2c_gen) general maturity certificate","","","",""
"Rarely","2007","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","",""
"Rarely","2007","no degree/no degree yet","(3a) lower tertiary education","","","",""
"Rarely","2007","no degree/no degree yet","(3b) higher tertiary education","","","",""
"No, never","2008","lower secondary degree","(0) in school","","","",""
"No, never","2008","lower secondary degree","(1a) inadequately completed","","","",""
"No, never","2008","lower secondary degree","(1b) general elementary school","","","",""
"No, never","2008","lower secondary degree","(1c) basic vocational qualification","","","",""
"No, never","2008","lower secondary degree","(2b) intermediate general qualification","","","",""
"No, never","2008","lower secondary degree","(2a) intermediate vocational","","","",""
"No, never","2008","lower secondary degree","(2c_gen) general maturity certificate","","","",""
"No, never","2008","lower secondary degree","(2c_voc) vocational maturity certificate","","","",""
"No, never","2008","lower secondary degree","(3a) lower tertiary education","","","",""
"No, never","2008","lower secondary degree","(3b) higher tertiary education","","","",""
"No, never","2008","secondary school degree","(0) in school","","","",""
"No, never","2008","secondary school degree","(1a) inadequately completed","","","",""
"No, never","2008","secondary school degree","(1b) general elementary school","","","",""
"No, never","2008","secondary school degree","(1c) basic vocational qualification","","","",""
"No, never","2008","secondary school degree","(2b) intermediate general qualification","","","",""
"No, never","2008","secondary school degree","(2a) intermediate vocational","","","",""
"No, never","2008","secondary school degree","(2c_gen) general maturity certificate","","","",""
"No, never","2008","secondary school degree","(2c_voc) vocational maturity certificate","","","",""
"No, never","2008","secondary school degree","(3a) lower tertiary education","","","",""
"No, never","2008","secondary school degree","(3b) higher tertiary education","","","",""
"No, never","2008","college entrance qualification","(0) in school","","","",""
"No, never","2008","college entrance qualification","(1a) inadequately completed","","","",""
"No, never","2008","college entrance qualification","(1b) general elementary school","","","",""
"No, never","2008","college entrance qualification","(1c) basic vocational qualification","","","",""
"No, never","2008","college entrance qualification","(2b) intermediate general qualification","","","",""
"No, never","2008","college entrance qualification","(2a) intermediate vocational","","","",""
"No, never","2008","college entrance qualification","(2c_gen) general maturity certificate","","","",""
"No, never","2008","college entrance qualification","(2c_voc) vocational maturity certificate","","","",""
"No, never","2008","college entrance qualification","(3a) lower tertiary education","","","",""
"No, never","2008","college entrance qualification","(3b) higher tertiary education","","","",""
"No, never","2008","Other degree","(0) in school","","","",""
"No, never","2008","Other degree","(1a) inadequately completed","","","",""
"No, never","2008","Other degree","(1b) general elementary school","","","",""
"No, never","2008","Other degree","(1c) basic vocational qualification","","","",""
"No, never","2008","Other degree","(2b) intermediate general qualification","","","",""
"No, never","2008","Other degree","(2a) intermediate vocational","","","",""
"No, never","2008","Other degree","(2c_gen) general maturity certificate","","","",""
"No, never","2008","Other degree","(2c_voc) vocational maturity certificate","","","",""
"No, never","2008","Other degree","(3a) lower tertiary education","","","",""
"No, never","2008","Other degree","(3b) higher tertiary education","","","",""
"No, never","2008","no degree/no degree yet","(0) in school","","","",""
"No, never","2008","no degree/no degree yet","(1a) inadequately completed","","","",""
"No, never","2008","no degree/no degree yet","(1b) general elementary school","","","",""
"No, never","2008","no degree/no degree yet","(1c) basic vocational qualification","","","",""
"No, never","2008","no degree/no degree yet","(2b) intermediate general qualification","","","",""
"No, never","2008","no degree/no degree yet","(2a) intermediate vocational","","","",""
"No, never","2008","no degree/no degree yet","(2c_gen) general maturity certificate","","","",""
"No, never","2008","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","",""
"No, never","2008","no degree/no degree yet","(3a) lower tertiary education","","","",""
"No, never","2008","no degree/no degree yet","(3b) higher tertiary education","","","",""
"Yes, every week","2008","lower secondary degree","(0) in school","","","",""
"Yes, every week","2008","lower secondary degree","(1a) inadequately completed","","","",""
"Yes, every week","2008","lower secondary degree","(1b) general elementary school","","","",""
"Yes, every week","2008","lower secondary degree","(1c) basic vocational qualification","","","",""
"Yes, every week","2008","lower secondary degree","(2b) intermediate general qualification","","","",""
"Yes, every week","2008","lower secondary degree","(2a) intermediate vocational","","","",""
"Yes, every week","2008","lower secondary degree","(2c_gen) general maturity certificate","","","",""
"Yes, every week","2008","lower secondary degree","(2c_voc) vocational maturity certificate","","","",""
"Yes, every week","2008","lower secondary degree","(3a) lower tertiary education","","","",""
"Yes, every week","2008","lower secondary degree","(3b) higher tertiary education","","","",""
"Yes, every week","2008","secondary school degree","(0) in school","","","",""
"Yes, every week","2008","secondary school degree","(1a) inadequately completed","","","",""
"Yes, every week","2008","secondary school degree","(1b) general elementary school","","","",""
"Yes, every week","2008","secondary school degree","(1c) basic vocational qualification","","","",""
"Yes, every week","2008","secondary school degree","(2b) intermediate general qualification","","","",""
"Yes, every week","2008","secondary school degree","(2a) intermediate vocational","","","",""
"Yes, every week","2008","secondary school degree","(2c_gen) general maturity certificate","","","",""
"Yes, every week","2008","secondary school degree","(2c_voc) vocational maturity certificate","","","",""
"Yes, every week","2008","secondary school degree","(3a) lower tertiary education","","","",""
"Yes, every week","2008","secondary school degree","(3b) higher tertiary education","","","",""
"Yes, every week","2008","college entrance qualification","(0) in school","","","",""
"Yes, every week","2008","college entrance qualification","(1a) inadequately completed","","","",""
"Yes, every week","2008","college entrance qualification","(1b) general elementary school","","","",""
"Yes, every week","2008","college entrance qualification","(1c) basic vocational qualification","","","",""
"Yes, every week","2008","college entrance qualification","(2b) intermediate general qualification","","","",""
"Yes, every week","2008","college entrance qualification","(2a) intermediate vocational","","","",""
"Yes, every week","2008","college entrance qualification","(2c_gen) general maturity certificate","","","",""
"Yes, every week","2008","college entrance qualification","(2c_voc) vocational maturity certificate","","","",""
"Yes, every week","2008","college entrance qualification","(3a) lower tertiary education","","","",""
"Yes, every week","2008","college entrance qualification","(3b) higher tertiary education","","","",""
"Yes, every week","2008","Other degree","(0) in school","","","",""
"Yes, every week","2008","Other degree","(1a) inadequately completed","","","",""
"Yes, every week","2008","Other degree","(1b) general elementary school","","","",""
"Yes, every week","2008","Other degree","(1c) basic vocational qualification","","","",""
"Yes, every week","2008","Other degree","(2b) intermediate general qualification","","","",""
"Yes, every week","2008","Other degree","(2a) intermediate vocational","","","",""
"Yes, every week","2008","Other degree","(2c_gen) general maturity certificate","","","",""
"Yes, every week","2008","Other degree","(2c_voc) vocational maturity certificate","","","",""
"Yes, every week","2008","Other degree","(3a) lower tertiary education","","","",""
"Yes, every week","2008","Other degree","(3b) higher tertiary education","","","",""
"Yes, every week","2008","no degree/no degree yet","(0) in school","","","",""
"Yes, every week","2008","no degree/no degree yet","(1a) inadequately completed","","","",""
"Yes, every week","2008","no degree/no degree yet","(1b) general elementary school","","","",""
"Yes, every week","2008","no degree/no degree yet","(1c) basic vocational qualification","","","",""
"Yes, every week","2008","no degree/no degree yet","(2b) intermediate general qualification","","","",""
"Yes, every week","2008","no degree/no degree yet","(2a) intermediate vocational","","","",""
"Yes, every week","2008","no degree/no degree yet","(2c_gen) general maturity certificate","","","",""
"Yes, every week","2008","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","",""
"Yes, every week","2008","no degree/no degree yet","(3a) lower tertiary education","","","",""
"Yes, every week","2008","no degree/no degree yet","(3b) higher tertiary education","","","",""
"Yes, every 2 weeks","2008","lower secondary degree","(0) in school","","","",""
"Yes, every 2 weeks","2008","lower secondary degree","(1a) inadequately completed","","","",""
"Yes, every 2 weeks","2008","lower secondary degree","(1b) general elementary school","","","",""
"Yes, every 2 weeks","2008","lower secondary degree","(1c) basic vocational qualification","","","",""
"Yes, every 2 weeks","2008","lower secondary degree","(2b) intermediate general qualification","","","",""
"Yes, every 2 weeks","2008","lower secondary degree","(2a) intermediate vocational","","","",""
"Yes, every 2 weeks","2008","lower secondary degree","(2c_gen) general maturity certificate","","","",""
"Yes, every 2 weeks","2008","lower secondary degree","(2c_voc) vocational maturity certificate","","","",""
"Yes, every 2 weeks","2008","lower secondary degree","(3a) lower tertiary education","","","",""
"Yes, every 2 weeks","2008","lower secondary degree","(3b) higher tertiary education","","","",""
"Yes, every 2 weeks","2008","secondary school degree","(0) in school","","","",""
"Yes, every 2 weeks","2008","secondary school degree","(1a) inadequately completed","","","",""
"Yes, every 2 weeks","2008","secondary school degree","(1b) general elementary school","","","",""
"Yes, every 2 weeks","2008","secondary school degree","(1c) basic vocational qualification","","","",""
"Yes, every 2 weeks","2008","secondary school degree","(2b) intermediate general qualification","","","",""
"Yes, every 2 weeks","2008","secondary school degree","(2a) intermediate vocational","","","",""
"Yes, every 2 weeks","2008","secondary school degree","(2c_gen) general maturity certificate","","","",""
"Yes, every 2 weeks","2008","secondary school degree","(2c_voc) vocational maturity certificate","","","",""
"Yes, every 2 weeks","2008","secondary school degree","(3a) lower tertiary education","","","",""
"Yes, every 2 weeks","2008","secondary school degree","(3b) higher tertiary education","","","",""
"Yes, every 2 weeks","2008","college entrance qualification","(0) in school","","","",""
"Yes, every 2 weeks","2008","college entrance qualification","(1a) inadequately completed","","","",""
"Yes, every 2 weeks","2008","college entrance qualification","(1b) general elementary school","","","",""
"Yes, every 2 weeks","2008","college entrance qualification","(1c) basic vocational qualification","","","",""
"Yes, every 2 weeks","2008","college entrance qualification","(2b) intermediate general qualification","","","",""
"Yes, every 2 weeks","2008","college entrance qualification","(2a) intermediate vocational","","","",""
"Yes, every 2 weeks","2008","college entrance qualification","(2c_gen) general maturity certificate","","","",""
"Yes, every 2 weeks","2008","college entrance qualification","(2c_voc) vocational maturity certificate","","","",""
"Yes, every 2 weeks","2008","college entrance qualification","(3a) lower tertiary education","","","",""
"Yes, every 2 weeks","2008","college entrance qualification","(3b) higher tertiary education","","","",""
"Yes, every 2 weeks","2008","Other degree","(0) in school","","","",""
"Yes, every 2 weeks","2008","Other degree","(1a) inadequately completed","","","",""
"Yes, every 2 weeks","2008","Other degree","(1b) general elementary school","","","",""
"Yes, every 2 weeks","2008","Other degree","(1c) basic vocational qualification","","","",""
"Yes, every 2 weeks","2008","Other degree","(2b) intermediate general qualification","","","",""
"Yes, every 2 weeks","2008","Other degree","(2a) intermediate vocational","","","",""
"Yes, every 2 weeks","2008","Other degree","(2c_gen) general maturity certificate","","","",""
"Yes, every 2 weeks","2008","Other degree","(2c_voc) vocational maturity certificate","","","",""
"Yes, every 2 weeks","2008","Other degree","(3a) lower tertiary education","","","",""
"Yes, every 2 weeks","2008","Other degree","(3b) higher tertiary education","","","",""
"Yes, every 2 weeks","2008","no degree/no degree yet","(0) in school","","","",""
"Yes, every 2 weeks","2008","no degree/no degree yet","(1a) inadequately completed","","","",""
"Yes, every 2 weeks","2008","no degree/no degree yet","(1b) general elementary school","","","",""
"Yes, every 2 weeks","2008","no degree/no degree yet","(1c) basic vocational qualification","","","",""
"Yes, every 2 weeks","2008","no degree/no degree yet","(2b) intermediate general qualification","","","",""
"Yes, every 2 weeks","2008","no degree/no degree yet","(2a) intermediate vocational","","","",""
"Yes, every 2 weeks","2008","no degree/no degree yet","(2c_gen) general maturity certificate","","","",""
"Yes, every 2 weeks","2008","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","",""
"Yes, every 2 weeks","2008","no degree/no degree yet","(3a) lower tertiary education","","","",""
"Yes, every 2 weeks","2008","no degree/no degree yet","(3b) higher tertiary education","","","",""
"Yes, every 3-4 weeks","2008","lower secondary degree","(0) in school","","","",""
"Yes, every 3-4 weeks","2008","lower secondary degree","(1a) inadequately completed","","","",""
"Yes, every 3-4 weeks","2008","lower secondary degree","(1b) general elementary school","","","",""
"Yes, every 3-4 weeks","2008","lower secondary degree","(1c) basic vocational qualification","","","",""
"Yes, every 3-4 weeks","2008","lower secondary degree","(2b) intermediate general qualification","","","",""
"Yes, every 3-4 weeks","2008","lower secondary degree","(2a) intermediate vocational","","","",""
"Yes, every 3-4 weeks","2008","lower secondary degree","(2c_gen) general maturity certificate","","","",""
"Yes, every 3-4 weeks","2008","lower secondary degree","(2c_voc) vocational maturity certificate","","","",""
"Yes, every 3-4 weeks","2008","lower secondary degree","(3a) lower tertiary education","","","",""
"Yes, every 3-4 weeks","2008","lower secondary degree","(3b) higher tertiary education","","","",""
"Yes, every 3-4 weeks","2008","secondary school degree","(0) in school","","","",""
