"plb0218","year","education","sex","n","percent","lower_confidence","upper_confidence"
"Rarely","2011","college entrance qualification","Female","605","0.224423055289671","0.208989248285016","0.239856862294325"
"Rarely","2011","Other degree","Male","125","0.208939447119233","0.174553892552428","0.243325001686039"
"Rarely","2011","Other degree","Female","60","0.136167462067347","0.104584675835078","0.167750248299617"
"Rarely","2011","no degree/no degree yet","Male","33","0.190044259437793","0.123366608331918","0.256721910543668"
"Rarely","2011","no degree/no degree yet","Female","9","","",""
"No, never","2012","lower secondary degree","Male","171","0.275794560860013","0.239233744504775","0.312355377215252"
"No, never","2012","lower secondary degree","Female","156","0.398357791710043","0.349264492830795","0.447451090589291"
"No, never","2012","secondary school degree","Male","241","0.367526262714734","0.332186754005691","0.402865771423776"
"No, never","2012","secondary school degree","Female","518","0.472648933532449","0.443132186023967","0.502165681040932"
"No, never","2012","college entrance qualification","Male","279","0.366614051067857","0.333346614653122","0.399881487482592"
"No, never","2012","college entrance qualification","Female","454","0.492617036224767","0.460825688273276","0.524408384176258"
"No, never","2012","Other degree","Male","86","0.312533708885885","0.255973321544557","0.369094096227213"
"No, never","2012","Other degree","Female","84","0.463149616684704","0.392617849562651","0.533681383806757"
"No, never","2012","no degree/no degree yet","Male","19","","",""
"No, never","2012","no degree/no degree yet","Female","8","","",""
"Yes, every week","2012","lower secondary degree","Male","90","0.177388192690001","0.146138052589052","0.20863833279095"
"Yes, every week","2012","lower secondary degree","Female","80","0.196871972223168","0.156996967573544","0.236746976872792"
"Yes, every week","2012","secondary school degree","Male","94","0.116931773609787","0.0933781100113309","0.140485437208242"
"Yes, every week","2012","secondary school degree","Female","131","0.122842306993458","0.103435143474444","0.142249470512471"
"Yes, every week","2012","college entrance qualification","Male","117","0.141046889854991","0.117017261417592","0.165076518292389"
"Yes, every week","2012","college entrance qualification","Female","128","0.120545570769993","0.0998408876822338","0.141250253857752"
"Yes, every week","2012","Other degree","Male","30","0.0985830323355037","0.0622081004569959","0.134957964214012"
"Yes, every week","2012","Other degree","Female","31","0.148795642650829","0.098456072537846","0.199135212763812"
"Yes, every week","2012","no degree/no degree yet","Male","15","","",""
"Yes, every week","2012","no degree/no degree yet","Female","13","","",""
"Yes, every 2 weeks","2012","lower secondary degree","Male","103","0.207086714205436","0.173936899066936","0.240236529343936"
"Yes, every 2 weeks","2012","lower secondary degree","Female","83","0.207943726061924","0.167246262819277","0.248641189304571"
"Yes, every 2 weeks","2012","secondary school degree","Male","116","0.149399798751198","0.123270195414841","0.175529402087555"
"Yes, every 2 weeks","2012","secondary school degree","Female","202","0.186236665457186","0.163220609890336","0.209252721024035"
"Yes, every 2 weeks","2012","college entrance qualification","Male","106","0.110599195795696","0.0889468320892412","0.132251559502151"
"Yes, every 2 weeks","2012","college entrance qualification","Female","120","0.123073907252315","0.102183313729206","0.143964500775424"
"Yes, every 2 weeks","2012","Other degree","Male","59","0.279659025498332","0.224891676746277","0.334426374250388"
"Yes, every 2 weeks","2012","Other degree","Female","35","0.222207999047777","0.163403702751559","0.281012295343996"
"Yes, every 2 weeks","2012","no degree/no degree yet","Male","15","","",""
"Yes, every 2 weeks","2012","no degree/no degree yet","Female","6","","",""
"Yes, every 3-4 weeks","2012","lower secondary degree","Male","71","0.118433382518266","0.0919997541751685","0.144867010861365"
"Yes, every 3-4 weeks","2012","lower secondary degree","Female","21","","",""
"Yes, every 3-4 weeks","2012","secondary school degree","Male","76","0.10743768277727","0.084739417866851","0.130135947687688"
"Yes, every 3-4 weeks","2012","secondary school degree","Female","94","0.0823650920816968","0.0661112587517607","0.0986189254116329"
"Yes, every 3-4 weeks","2012","college entrance qualification","Male","83","0.102223352697144","0.0813092236840973","0.123137481710191"
"Yes, every 3-4 weeks","2012","college entrance qualification","Female","68","0.0776343223904521","0.0606180378641928","0.0946506069167113"
"Yes, every 3-4 weeks","2012","Other degree","Male","25","","",""
"Yes, every 3-4 weeks","2012","Other degree","Female","18","","",""
"Yes, every 3-4 weeks","2012","no degree/no degree yet","Male","9","","",""
"Yes, every 3-4 weeks","2012","no degree/no degree yet","Female","3","","",""
"Rarely","2012","lower secondary degree","Male","139","0.221297149726283","0.187337286132505","0.255257013320061"
"Rarely","2012","lower secondary degree","Female","42","0.134916024283885","0.100656816917501","0.169175231650269"
"Rarely","2012","secondary school degree","Male","188","0.258704482147012","0.226605391162485","0.290803573131538"
"Rarely","2012","secondary school degree","Female","154","0.135907001935211","0.11564649050734","0.156167513363081"
"Rarely","2012","college entrance qualification","Male","221","0.279516510584312","0.248535447245322","0.310497573923302"
"Rarely","2012","college entrance qualification","Female","180","0.186129163362473","0.161379388976172","0.210878937748774"
"Rarely","2012","Other degree","Male","58","0.209777908942374","0.160096638012287","0.259459179872461"
"Rarely","2012","Other degree","Female","24","","",""
"Rarely","2012","no degree/no degree yet","Male","10","","",""
"Rarely","2012","no degree/no degree yet","Female","3","","",""
"No, never","2013","lower secondary degree","Male","557","0.328043075549594","0.306280991259855","0.349805159839333"
"No, never","2013","lower secondary degree","Female","547","0.416222454092216","0.389640731080163","0.442804177104268"
"No, never","2013","secondary school degree","Male","678","0.281933813646807","0.263601290801623","0.300266336491991"
"No, never","2013","secondary school degree","Female","1491","0.459052701652387","0.441705588480367","0.476399814824407"
"No, never","2013","college entrance qualification","Male","894","0.328895957255466","0.310871921822859","0.346919992688073"
"No, never","2013","college entrance qualification","Female","1235","0.416711763649843","0.398298718746952","0.435124808552733"
"No, never","2013","Other degree","Male","160","0.382690839461759","0.338702551056757","0.426679127866761"
"No, never","2013","Other degree","Female","186","0.350357127052385","0.305729001288719","0.39498525281605"
"No, never","2013","no degree/no degree yet","Male","29","","",""
"No, never","2013","no degree/no degree yet","Female","35","0.281577296527273","0.195955566242761","0.367199026811786"
"Yes, every week","2013","lower secondary degree","Male","262","0.143573895128072","0.127320390339908","0.159827399916236"
"Yes, every week","2013","lower secondary degree","Female","235","0.183482112546938","0.162609519788677","0.204354705305199"
"Yes, every week","2013","secondary school degree","Male","282","0.113205595223424","0.100296023577914","0.126115166868934"
"Yes, every week","2013","secondary school degree","Female","324","0.112252815095954","0.101263725042032","0.123241905149876"
"Yes, every week","2013","college entrance qualification","Male","366","0.134773948302109","0.1216732149624","0.147874681641818"
"Yes, every week","2013","college entrance qualification","Female","341","0.12565744156953","0.113278000446749","0.138036882692312"
"Yes, every week","2013","Other degree","Male","73","0.133213363528754","0.102460067397187","0.163966659660322"
"Yes, every week","2013","Other degree","Female","76","0.164941174601069","0.130224436951979","0.19965791225016"
"Yes, every week","2013","no degree/no degree yet","Male","33","0.350545210835746","0.263339354365684","0.437751067305808"
"Yes, every week","2013","no degree/no degree yet","Female","32","0.39441116857213","0.301373527797212","0.487448809347047"
"Yes, every 2 weeks","2013","lower secondary degree","Male","281","0.15625438582715","0.139424304830803","0.173084466823497"
"Yes, every 2 weeks","2013","lower secondary degree","Female","290","0.224295844230561","0.201802431364156","0.246789257096966"
"Yes, every 2 weeks","2013","secondary school degree","Male","343","0.156634509474191","0.141825771372814","0.171443247575569"
"Yes, every 2 weeks","2013","secondary school degree","Female","605","0.186994267602177","0.173421156299941","0.200567378904413"
"Yes, every 2 weeks","2013","college entrance qualification","Male","302","0.119181669863976","0.106751537814496","0.131611801913455"
"Yes, every 2 weeks","2013","college entrance qualification","Female","321","0.122862399271237","0.110601862523863","0.13512293601861"
"Yes, every 2 weeks","2013","Other degree","Male","84","0.134570588576541","0.103685235472802","0.165455941680279"
"Yes, every 2 weeks","2013","Other degree","Female","76","0.20052391756577","0.163069619780284","0.237978215351257"
"Yes, every 2 weeks","2013","no degree/no degree yet","Male","20","","",""
"Yes, every 2 weeks","2013","no degree/no degree yet","Female","24","","",""
"Yes, every 3-4 weeks","2013","lower secondary degree","Male","176","0.0937408012886909","0.0802308159276537","0.107250786649728"
"Yes, every 3-4 weeks","2013","lower secondary degree","Female","87","0.0591548303729926","0.0464329628543232","0.0718766978916619"
"Yes, every 3-4 weeks","2013","secondary school degree","Male","259","0.102387209745258","0.0900353092686791","0.114739110221837"
"Yes, every 3-4 weeks","2013","secondary school degree","Female","244","0.0822745065509423","0.0727090104042271","0.0918400026976575"
"Yes, every 3-4 weeks","2013","college entrance qualification","Male","244","0.105079400876093","0.0933147543356056","0.11684404741658"
"Yes, every 3-4 weeks","2013","college entrance qualification","Female","210","0.083117005730417","0.0728067834912416","0.0934272279695924"
"Yes, every 3-4 weeks","2013","Other degree","Male","46","0.123881264068869","0.094065498317937","0.153697029819801"
"Yes, every 3-4 weeks","2013","Other degree","Female","33","0.0972397950301467","0.0695242099210059","0.124955380139287"
"Yes, every 3-4 weeks","2013","no degree/no degree yet","Male","13","","",""
"Yes, every 3-4 weeks","2013","no degree/no degree yet","Female","7","","",""
"Rarely","2013","lower secondary degree","Male","512","0.278387842206493","0.257612825246579","0.299162859166408"
"Rarely","2013","lower secondary degree","Female","162","0.116844758757293","0.0995218895767447","0.134167627937841"
"Rarely","2013","secondary school degree","Male","752","0.345838871910319","0.326459232880698","0.36521851093994"
"Rarely","2013","secondary school degree","Female","506","0.159425709098539","0.146682298102971","0.172169120094108"
"Rarely","2013","college entrance qualification","Male","804","0.312069023702357","0.294293369171336","0.329844678233378"
"Rarely","2013","college entrance qualification","Female","647","0.251651389778974","0.235443824932817","0.267858954625131"
"Rarely","2013","Other degree","Male","106","0.225643944364077","0.187813289380022","0.263474599348132"
"Rarely","2013","Other degree","Female","68","0.186937985750629","0.150468768156086","0.223407203345172"
"Rarely","2013","no degree/no degree yet","Male","20","","",""
"Rarely","2013","no degree/no degree yet","Female","8","","",""
"No, never","2014","lower secondary degree","Male","","","",""
"No, never","2014","lower secondary degree","Female","","","",""
"No, never","2014","secondary school degree","Male","","","",""
"No, never","2014","secondary school degree","Female","","","",""
"No, never","2014","college entrance qualification","Male","","","",""
"No, never","2014","college entrance qualification","Female","","","",""
"No, never","2014","Other degree","Male","","","",""
"No, never","2014","Other degree","Female","","","",""
"No, never","2014","no degree/no degree yet","Male","","","",""
"No, never","2014","no degree/no degree yet","Female","","","",""
"Yes, every week","2014","lower secondary degree","Male","","","",""
"Yes, every week","2014","lower secondary degree","Female","","","",""
"Yes, every week","2014","secondary school degree","Male","","","",""
"Yes, every week","2014","secondary school degree","Female","","","",""
"Yes, every week","2014","college entrance qualification","Male","","","",""
"Yes, every week","2014","college entrance qualification","Female","","","",""
"Yes, every week","2014","Other degree","Male","","","",""
"Yes, every week","2014","Other degree","Female","","","",""
"Yes, every week","2014","no degree/no degree yet","Male","","","",""
"Yes, every week","2014","no degree/no degree yet","Female","","","",""
"Yes, every 2 weeks","2014","lower secondary degree","Male","","","",""
"Yes, every 2 weeks","2014","lower secondary degree","Female","","","",""
"Yes, every 2 weeks","2014","secondary school degree","Male","","","",""
"Yes, every 2 weeks","2014","secondary school degree","Female","","","",""
"Yes, every 2 weeks","2014","college entrance qualification","Male","","","",""
"Yes, every 2 weeks","2014","college entrance qualification","Female","","","",""
"Yes, every 2 weeks","2014","Other degree","Male","","","",""
"Yes, every 2 weeks","2014","Other degree","Female","","","",""
"Yes, every 2 weeks","2014","no degree/no degree yet","Male","","","",""
"Yes, every 2 weeks","2014","no degree/no degree yet","Female","","","",""
"Yes, every 3-4 weeks","2014","lower secondary degree","Male","","","",""
"Yes, every 3-4 weeks","2014","lower secondary degree","Female","","","",""
"Yes, every 3-4 weeks","2014","secondary school degree","Male","","","",""
"Yes, every 3-4 weeks","2014","secondary school degree","Female","","","",""
"Yes, every 3-4 weeks","2014","college entrance qualification","Male","","","",""
"Yes, every 3-4 weeks","2014","college entrance qualification","Female","","","",""
"Yes, every 3-4 weeks","2014","Other degree","Male","","","",""
"Yes, every 3-4 weeks","2014","Other degree","Female","","","",""
"Yes, every 3-4 weeks","2014","no degree/no degree yet","Male","","","",""
"Yes, every 3-4 weeks","2014","no degree/no degree yet","Female","","","",""
"Rarely","2014","lower secondary degree","Male","","","",""
"Rarely","2014","lower secondary degree","Female","","","",""
"Rarely","2014","secondary school degree","Male","","","",""
"Rarely","2014","secondary school degree","Female","","","",""
"Rarely","2014","college entrance qualification","Male","","","",""
"Rarely","2014","college entrance qualification","Female","","","",""
"Rarely","2014","Other degree","Male","","","",""
"Rarely","2014","Other degree","Female","","","",""
"Rarely","2014","no degree/no degree yet","Male","","","",""
"Rarely","2014","no degree/no degree yet","Female","","","",""
"No, never","2015","lower secondary degree","Male","526","0.352098346603427","0.328875901477271","0.375320791729584"
"No, never","2015","lower secondary degree","Female","455","0.416986685018852","0.388187564436532","0.445785805601172"
"No, never","2015","secondary school degree","Male","662","0.297207760165228","0.27766067546872","0.316754844861736"
"No, never","2015","secondary school degree","Female","1344","0.475910388151101","0.457385493276183","0.494435283026019"
"No, never","2015","college entrance qualification","Male","834","0.339278355155877","0.32052280842971","0.358033901882044"
"No, never","2015","college entrance qualification","Female","1164","0.410966476079881","0.392201971831825","0.429730980327937"
"No, never","2015","Other degree","Male","339","0.369197443880702","0.337633883366413","0.40076100439499"
"No, never","2015","Other degree","Female","397","0.379237973520083","0.347089338053315","0.41138660898685"
"No, never","2015","no degree/no degree yet","Male","47","0.379742226655064","0.295001268026222","0.464483185283907"
"No, never","2015","no degree/no degree yet","Female","40","0.373688699700431","0.284092583157437","0.463284816243424"
"Yes, every week","2015","lower secondary degree","Male","260","0.14802180618137","0.13075553738518","0.16528807497756"
"Yes, every week","2015","lower secondary degree","Female","198","0.174732964024588","0.152552860602021","0.196913067447155"
"Yes, every week","2015","secondary school degree","Male","267","0.124564313193825","0.110440648914415","0.138687977473236"
"Yes, every week","2015","secondary school degree","Female","303","0.111434768596925","0.0997627653497838","0.123106771844065"
"Yes, every week","2015","college entrance qualification","Male","325","0.14103200158708","0.127244368702883","0.154819634471277"
"Yes, every week","2015","college entrance qualification","Female","321","0.1313085718371","0.118427761148526","0.144189382525673"
"Yes, every week","2015","Other degree","Male","134","0.147701725381752","0.124495820296407","0.170907630467097"
"Yes, every week","2015","Other degree","Female","137","0.170299605286939","0.145393172316812","0.195206038257066"
"Yes, every week","2015","no degree/no degree yet","Male","18","","",""
"Yes, every week","2015","no degree/no degree yet","Female","25","","",""
"Yes, every 2 weeks","2015","lower secondary degree","Male","225","0.141456124263789","0.124512218279076","0.158400030248503"
"Yes, every 2 weeks","2015","lower secondary degree","Female","247","0.221786292474856","0.197520432656296","0.246052152293417"
"Yes, every 2 weeks","2015","secondary school degree","Male","308","0.155823175110769","0.140311054206812","0.171335296014726"
"Yes, every 2 weeks","2015","secondary school degree","Female","511","0.180958407822079","0.16667825860631","0.195238557037849"
"Yes, every 2 weeks","2015","college entrance qualification","Male","296","0.122750560524812","0.109751388951452","0.135749732098173"
"Yes, every 2 weeks","2015","college entrance qualification","Female","320","0.140606870871652","0.127349326153566","0.153864415589737"
"Yes, every 2 weeks","2015","Other degree","Male","153","0.160676731689701","0.136657945905551","0.18469551747385"
"Yes, every 2 weeks","2015","Other degree","Female","155","0.191329699577621","0.165266903502559","0.217392495652683"
"Yes, every 2 weeks","2015","no degree/no degree yet","Male","31","0.241713101169497","0.166959918126554","0.316466284212441"
"Yes, every 2 weeks","2015","no degree/no degree yet","Female","23","","",""
"Yes, every 3-4 weeks","2015","lower secondary degree","Male","161","0.0948029035527764","0.0805598271523189","0.109045979953234"
"Yes, every 3-4 weeks","2015","lower secondary degree","Female","78","0.0504462984027307","0.037662694266875","0.0632299025385864"
"Yes, every 3-4 weeks","2015","secondary school degree","Male","215","0.103798532337492","0.0907537488429631","0.116843315832022"
"Yes, every 3-4 weeks","2015","secondary school degree","Female","192","0.072543302527605","0.0629219557859395","0.0821646492692705"
"Yes, every 3-4 weeks","2015","college entrance qualification","Male","246","0.0928128627297029","0.0813182350054426","0.104307490453963"
"Yes, every 3-4 weeks","2015","college entrance qualification","Female","200","0.0753772286672963","0.0653086940889795","0.085445763245613"
"Yes, every 3-4 weeks","2015","Other degree","Male","85","0.12851418917768","0.106625708207125","0.150402670148235"
"Yes, every 3-4 weeks","2015","Other degree","Female","76","0.113681930522234","0.0926497361723846","0.134714124872083"
"Yes, every 3-4 weeks","2015","no degree/no degree yet","Male","9","","",""
"Yes, every 3-4 weeks","2015","no degree/no degree yet","Female","10","","",""
"Rarely","2015","lower secondary degree","Male","453","0.263620819398637","0.242198720901518","0.285042917895756"
"Rarely","2015","lower secondary degree","Female","148","0.136047760078973","0.116022901338675","0.156072618819271"
"Rarely","2015","secondary school degree","Male","648","0.318606219192685","0.298678176229709","0.338534262155661"
"Rarely","2015","secondary school degree","Female","442","0.15915313290229","0.14558386442811","0.17272240137647"
"Rarely","2015","college entrance qualification","Male","747","0.304126220002528","0.285902604118864","0.322349835886193"
"Rarely","2015","college entrance qualification","Female","636","0.241740852544072","0.225412297889717","0.258069407198426"
"Rarely","2015","Other degree","Male","187","0.193909909870166","0.168051505895002","0.21976831384533"
"Rarely","2015","Other degree","Female","110","0.145450791093123","0.12209090898942","0.168810673196827"
"Rarely","2015","no degree/no degree yet","Male","21","","",""
"Rarely","2015","no degree/no degree yet","Female","14","","",""
"No, never","2016","lower secondary degree","Male","","","",""
"No, never","2016","lower secondary degree","Female","","","",""
"No, never","2016","secondary school degree","Male","","","",""
"No, never","2016","secondary school degree","Female","","","",""
"No, never","2016","college entrance qualification","Male","","","",""
"No, never","2016","college entrance qualification","Female","","","",""
"No, never","2016","Other degree","Male","","","",""
"No, never","2016","Other degree","Female","","","",""
"No, never","2016","no degree/no degree yet","Male","","","",""
"No, never","2016","no degree/no degree yet","Female","","","",""
"Yes, every week","2016","lower secondary degree","Male","","","",""
"Yes, every week","2016","lower secondary degree","Female","","","",""
"Yes, every week","2016","secondary school degree","Male","","","",""
"Yes, every week","2016","secondary school degree","Female","","","",""
"Yes, every week","2016","college entrance qualification","Male","","","",""
"Yes, every week","2016","college entrance qualification","Female","","","",""
"Yes, every week","2016","Other degree","Male","","","",""
"Yes, every week","2016","Other degree","Female","","","",""
"Yes, every week","2016","no degree/no degree yet","Male","","","",""
"Yes, every week","2016","no degree/no degree yet","Female","","","",""
"Yes, every 2 weeks","2016","lower secondary degree","Male","","","",""
"Yes, every 2 weeks","2016","lower secondary degree","Female","","","",""
"Yes, every 2 weeks","2016","secondary school degree","Male","","","",""
"Yes, every 2 weeks","2016","secondary school degree","Female","","","",""
"Yes, every 2 weeks","2016","college entrance qualification","Male","","","",""
"Yes, every 2 weeks","2016","college entrance qualification","Female","","","",""
"Yes, every 2 weeks","2016","Other degree","Male","","","",""
"Yes, every 2 weeks","2016","Other degree","Female","","","",""
"Yes, every 2 weeks","2016","no degree/no degree yet","Male","","","",""
"Yes, every 2 weeks","2016","no degree/no degree yet","Female","","","",""
"Yes, every 3-4 weeks","2016","lower secondary degree","Male","","","",""
"Yes, every 3-4 weeks","2016","lower secondary degree","Female","","","",""
"Yes, every 3-4 weeks","2016","secondary school degree","Male","","","",""
"Yes, every 3-4 weeks","2016","secondary school degree","Female","","","",""
"Yes, every 3-4 weeks","2016","college entrance qualification","Male","","","",""
"Yes, every 3-4 weeks","2016","college entrance qualification","Female","","","",""
"Yes, every 3-4 weeks","2016","Other degree","Male","","","",""
"Yes, every 3-4 weeks","2016","Other degree","Female","","","",""
"Yes, every 3-4 weeks","2016","no degree/no degree yet","Male","","","",""
"Yes, every 3-4 weeks","2016","no degree/no degree yet","Female","","","",""
"Rarely","2016","lower secondary degree","Male","","","",""
"Rarely","2016","lower secondary degree","Female","","","",""
"Rarely","2016","secondary school degree","Male","","","",""
"Rarely","2016","secondary school degree","Female","","","",""
"Rarely","2016","college entrance qualification","Male","","","",""
"Rarely","2016","college entrance qualification","Female","","","",""
"Rarely","2016","Other degree","Male","","","",""
"Rarely","2016","Other degree","Female","","","",""
"Rarely","2016","no degree/no degree yet","Male","","","",""
"Rarely","2016","no degree/no degree yet","Female","","","",""
"No, never","2017","lower secondary degree","Male","607","0.38011096621491","0.356696366875049","0.403525565554772"
"No, never","2017","lower secondary degree","Female","505","0.419872667576765","0.391689103574663","0.448056231578867"
"No, never","2017","secondary school degree","Male","793","0.354844235902861","0.335131042514193","0.37455742929153"
"No, never","2017","secondary school degree","Female","1510","0.506989013462152","0.489065930860119","0.524912096064184"
"No, never","2017","college entrance qualification","Male","1052","0.377670376805499","0.359639084699701","0.395701668911297"
"No, never","2017","college entrance qualification","Female","1444","0.477470826961127","0.459674010515534","0.495267643406721"
"No, never","2017","Other degree","Male","377","0.352262212329501","0.322846727268149","0.381677697390852"
"No, never","2017","Other degree","Female","491","0.444274840163948","0.413646151552198","0.474903528775699"
"No, never","2017","no degree/no degree yet","Male","54","0.338924122594147","0.265808185881165","0.41204005930713"
"No, never","2017","no degree/no degree yet","Female","52","0.379614314313125","0.300351585587651","0.458877043038599"
"Yes, every week","2017","lower secondary degree","Male","231","0.13634291719811","0.119790496538688","0.152895337857531"
"Yes, every week","2017","lower secondary degree","Female","193","0.163038756634261","0.141944047228386","0.184133466040135"
"Yes, every week","2017","secondary school degree","Male","290","0.133465901822721","0.119454428471141","0.147477375174302"
"Yes, every week","2017","secondary school degree","Female","343","0.110047767437816","0.0988286395110719","0.12126689536456"
"Yes, every week","2017","college entrance qualification","Male","388","0.132550256044299","0.119938586048582","0.145161926040015"
"Yes, every week","2017","college entrance qualification","Female","381","0.126687366105776","0.114836088964524","0.138538643247028"
"Yes, every week","2017","Other degree","Male","141","0.146407170772079","0.124637597228308","0.168176744315851"
"Yes, every week","2017","Other degree","Female","129","0.15039726908548","0.128362909208579","0.172431628962381"
"Yes, every week","2017","no degree/no degree yet","Male","33","0.200707072858419","0.138838588546122","0.262575557170715"
"Yes, every week","2017","no degree/no degree yet","Female","40","0.266363736791365","0.194162474647632","0.338564998935097"
"Yes, every 2 weeks","2017","lower secondary degree","Male","235","0.133396001373882","0.116995530983397","0.149796471764367"
"Yes, every 2 weeks","2017","lower secondary degree","Female","251","0.221881712342296","0.198153828293984","0.245609596390607"
"Yes, every 2 weeks","2017","secondary school degree","Male","332","0.135545618351869","0.12144235565046","0.149648881053279"
"Yes, every 2 weeks","2017","secondary school degree","Female","521","0.178251759167599","0.16453121180461","0.191972306530587"
"Yes, every 2 weeks","2017","college entrance qualification","Male","298","0.118532803098933","0.10651064303015","0.130554963167716"
"Yes, every 2 weeks","2017","college entrance qualification","Female","346","0.114829049264167","0.103469709488083","0.126188389040252"
"Yes, every 2 weeks","2017","Other degree","Male","184","0.163710847767757","0.140925255128098","0.186496440407416"
"Yes, every 2 weeks","2017","Other degree","Female","190","0.190513158601794","0.166306218325727","0.21472009887786"
"Yes, every 2 weeks","2017","no degree/no degree yet","Male","35","0.21768354980199","0.153939567809482","0.281427531794498"
"Yes, every 2 weeks","2017","no degree/no degree yet","Female","31","0.215097687392769","0.147986871324651","0.282208503460888"
"Yes, every 3-4 weeks","2017","lower secondary degree","Male","180","0.108877265450374","0.0938523540910001","0.123902176809747"
"Yes, every 3-4 weeks","2017","lower secondary degree","Female","98","0.0772805824348505","0.0620314383127364","0.0925297265569645"
"Yes, every 3-4 weeks","2017","secondary school degree","Male","249","0.0996672206753808","0.0873252781682536","0.112009163182508"
"Yes, every 3-4 weeks","2017","secondary school degree","Female","237","0.0693129711312243","0.0602076719202637","0.0784182703421849"
"Yes, every 3-4 weeks","2017","college entrance qualification","Male","313","0.101833030263243","0.090584830394785","0.113081230131701"
"Yes, every 3-4 weeks","2017","college entrance qualification","Female","281","0.078400383201485","0.0688230661519967","0.0879777002509734"
"Yes, every 3-4 weeks","2017","Other degree","Male","104","0.117464445308728","0.0976371858470348","0.13729170477042"
"Yes, every 3-4 weeks","2017","Other degree","Female","79","0.0854189135778121","0.068189890889878","0.102647936265746"
"Yes, every 3-4 weeks","2017","no degree/no degree yet","Male","14","","",""
"Yes, every 3-4 weeks","2017","no degree/no degree yet","Female","14","","",""
"Rarely","2017","lower secondary degree","Male","398","0.241272849762724","0.220634660356004","0.261911039169445"
"Rarely","2017","lower secondary degree","Female","131","0.117926281011829","0.0995086745722013","0.136343887451456"
"Rarely","2017","secondary school degree","Male","599","0.276477023247167","0.258049731991106","0.294904314503228"
"Rarely","2017","secondary school degree","Female","378","0.135398488801209","0.123132571360325","0.147664406242093"
"Rarely","2017","college entrance qualification","Male","726","0.269413533788027","0.25291270847014","0.285914359105914"
"Rarely","2017","college entrance qualification","Female","574","0.202612374467444","0.188291110221703","0.216933638713185"
"Rarely","2017","Other degree","Male","207","0.220155323821935","0.194639357502644","0.245671290141227"
"Rarely","2017","Other degree","Female","122","0.129395818570966","0.108706651401792","0.15008498574014"
"Rarely","2017","no degree/no degree yet","Male","25","","",""
"Rarely","2017","no degree/no degree yet","Female","7","","",""
"No, never","2018","lower secondary degree","Male","","","",""
"No, never","2018","lower secondary degree","Female","","","",""
"No, never","2018","secondary school degree","Male","","","",""
"No, never","2018","secondary school degree","Female","","","",""
"No, never","2018","college entrance qualification","Male","","","",""
"No, never","2018","college entrance qualification","Female","","","",""
"No, never","2018","Other degree","Male","","","",""
"No, never","2018","Other degree","Female","","","",""
"No, never","2018","no degree/no degree yet","Male","","","",""
"No, never","2018","no degree/no degree yet","Female","","","",""
"Yes, every week","2018","lower secondary degree","Male","","","",""
"Yes, every week","2018","lower secondary degree","Female","","","",""
"Yes, every week","2018","secondary school degree","Male","","","",""
"Yes, every week","2018","secondary school degree","Female","","","",""
"Yes, every week","2018","college entrance qualification","Male","","","",""
"Yes, every week","2018","college entrance qualification","Female","","","",""
"Yes, every week","2018","Other degree","Male","","","",""
"Yes, every week","2018","Other degree","Female","","","",""
"Yes, every week","2018","no degree/no degree yet","Male","","","",""
"Yes, every week","2018","no degree/no degree yet","Female","","","",""
"Yes, every 2 weeks","2018","lower secondary degree","Male","","","",""
"Yes, every 2 weeks","2018","lower secondary degree","Female","","","",""
"Yes, every 2 weeks","2018","secondary school degree","Male","","","",""
"Yes, every 2 weeks","2018","secondary school degree","Female","","","",""
"Yes, every 2 weeks","2018","college entrance qualification","Male","","","",""
"Yes, every 2 weeks","2018","college entrance qualification","Female","","","",""
"Yes, every 2 weeks","2018","Other degree","Male","","","",""
"Yes, every 2 weeks","2018","Other degree","Female","","","",""
"Yes, every 2 weeks","2018","no degree/no degree yet","Male","","","",""
"Yes, every 2 weeks","2018","no degree/no degree yet","Female","","","",""
"Yes, every 3-4 weeks","2018","lower secondary degree","Male","","","",""
"Yes, every 3-4 weeks","2018","lower secondary degree","Female","","","",""
"Yes, every 3-4 weeks","2018","secondary school degree","Male","","","",""
"Yes, every 3-4 weeks","2018","secondary school degree","Female","","","",""
"Yes, every 3-4 weeks","2018","college entrance qualification","Male","","","",""
"Yes, every 3-4 weeks","2018","college entrance qualification","Female","","","",""
"Yes, every 3-4 weeks","2018","Other degree","Male","","","",""
"Yes, every 3-4 weeks","2018","Other degree","Female","","","",""
"Yes, every 3-4 weeks","2018","no degree/no degree yet","Male","","","",""
"Yes, every 3-4 weeks","2018","no degree/no degree yet","Female","","","",""
"Rarely","2018","lower secondary degree","Male","","","",""
"Rarely","2018","lower secondary degree","Female","","","",""
"Rarely","2018","secondary school degree","Male","","","",""
"Rarely","2018","secondary school degree","Female","","","",""
"Rarely","2018","college entrance qualification","Male","","","",""
"Rarely","2018","college entrance qualification","Female","","","",""
"Rarely","2018","Other degree","Male","","","",""
"Rarely","2018","Other degree","Female","","","",""
"Rarely","2018","no degree/no degree yet","Male","","","",""
"Rarely","2018","no degree/no degree yet","Female","","","",""
"No, never","2019","lower secondary degree","Male","524","0.386807280372196","0.361774349358659","0.411840211385733"
"No, never","2019","lower secondary degree","Female","452","0.430356308379736","0.399683977175355","0.461028639584117"
"No, never","2019","secondary school degree","Male","787","0.354690385064249","0.335363866080165","0.374016904048334"
