"plb0218","year","hgtyp1hh","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Yes, every 2 weeks","2006","Couple + C. LE and GT 16","(1b) general elementary school","","","",""
"Yes, every 2 weeks","2006","Couple + C. LE and GT 16","(1c) basic vocational qualification","","","",""
"Yes, every 2 weeks","2006","Couple + C. LE and GT 16","(2b) intermediate general qualification","","","",""
"Yes, every 2 weeks","2006","Couple + C. LE and GT 16","(2a) intermediate vocational","","","",""
"Yes, every 2 weeks","2006","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","","","",""
"Yes, every 2 weeks","2006","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","","","",""
"Yes, every 2 weeks","2006","Couple + C. LE and GT 16","(3a) lower tertiary education","","","",""
"Yes, every 2 weeks","2006","Couple + C. LE and GT 16","(3b) higher tertiary education","","","",""
"Yes, every 3-4 weeks","2006","1-pers.-HH","(0) in school","","","",""
"Yes, every 3-4 weeks","2006","1-pers.-HH","(1a) inadequately completed","","","",""
"Yes, every 3-4 weeks","2006","1-pers.-HH","(1b) general elementary school","","","",""
"Yes, every 3-4 weeks","2006","1-pers.-HH","(1c) basic vocational qualification","","","",""
"Yes, every 3-4 weeks","2006","1-pers.-HH","(2b) intermediate general qualification","","","",""
"Yes, every 3-4 weeks","2006","1-pers.-HH","(2a) intermediate vocational","","","",""
"Yes, every 3-4 weeks","2006","1-pers.-HH","(2c_gen) general maturity certificate","","","",""
"Yes, every 3-4 weeks","2006","1-pers.-HH","(2c_voc) vocational maturity certificate","","","",""
"Yes, every 3-4 weeks","2006","1-pers.-HH","(3a) lower tertiary education","","","",""
"Yes, every 3-4 weeks","2006","1-pers.-HH","(3b) higher tertiary education","","","",""
"Yes, every 3-4 weeks","2006","(Married) couple without C. ","(0) in school","","","",""
"Yes, every 3-4 weeks","2006","(Married) couple without C. ","(1a) inadequately completed","","","",""
"Yes, every 3-4 weeks","2006","(Married) couple without C. ","(1b) general elementary school","","","",""
"Yes, every 3-4 weeks","2006","(Married) couple without C. ","(1c) basic vocational qualification","","","",""
"Yes, every 3-4 weeks","2006","(Married) couple without C. ","(2b) intermediate general qualification","","","",""
"Yes, every 3-4 weeks","2006","(Married) couple without C. ","(2a) intermediate vocational","","","",""
"Yes, every 3-4 weeks","2006","(Married) couple without C. ","(2c_gen) general maturity certificate","","","",""
"Yes, every 3-4 weeks","2006","(Married) couple without C. ","(2c_voc) vocational maturity certificate","","","",""
"Yes, every 3-4 weeks","2006","(Married) couple without C. ","(3a) lower tertiary education","","","",""
"Yes, every 3-4 weeks","2006","(Married) couple without C. ","(3b) higher tertiary education","","","",""
"Yes, every 3-4 weeks","2006","Single parent ","(0) in school","","","",""
"Yes, every 3-4 weeks","2006","Single parent ","(1a) inadequately completed","","","",""
"Yes, every 3-4 weeks","2006","Single parent ","(1b) general elementary school","","","",""
"Yes, every 3-4 weeks","2006","Single parent ","(1c) basic vocational qualification","","","",""
"Yes, every 3-4 weeks","2006","Single parent ","(2b) intermediate general qualification","","","",""
"Yes, every 3-4 weeks","2006","Single parent ","(2a) intermediate vocational","","","",""
"Yes, every 3-4 weeks","2006","Single parent ","(2c_gen) general maturity certificate","","","",""
"Yes, every 3-4 weeks","2006","Single parent ","(2c_voc) vocational maturity certificate","","","",""
"Yes, every 3-4 weeks","2006","Single parent ","(3a) lower tertiary education","","","",""
"Yes, every 3-4 weeks","2006","Single parent ","(3b) higher tertiary education","","","",""
"Yes, every 3-4 weeks","2006","Couple + C. LE 16 ","(0) in school","","","",""
"Yes, every 3-4 weeks","2006","Couple + C. LE 16 ","(1a) inadequately completed","","","",""
"Yes, every 3-4 weeks","2006","Couple + C. LE 16 ","(1b) general elementary school","","","",""
"Yes, every 3-4 weeks","2006","Couple + C. LE 16 ","(1c) basic vocational qualification","","","",""
"Yes, every 3-4 weeks","2006","Couple + C. LE 16 ","(2b) intermediate general qualification","","","",""
"Yes, every 3-4 weeks","2006","Couple + C. LE 16 ","(2a) intermediate vocational","","","",""
"Yes, every 3-4 weeks","2006","Couple + C. LE 16 ","(2c_gen) general maturity certificate","","","",""
"Yes, every 3-4 weeks","2006","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","","","",""
"Yes, every 3-4 weeks","2006","Couple + C. LE 16 ","(3a) lower tertiary education","","","",""
"Yes, every 3-4 weeks","2006","Couple + C. LE 16 ","(3b) higher tertiary education","","","",""
"Yes, every 3-4 weeks","2006","Couple + C. GT 16 ","(0) in school","","","",""
"Yes, every 3-4 weeks","2006","Couple + C. GT 16 ","(1a) inadequately completed","","","",""
"Yes, every 3-4 weeks","2006","Couple + C. GT 16 ","(1b) general elementary school","","","",""
"Yes, every 3-4 weeks","2006","Couple + C. GT 16 ","(1c) basic vocational qualification","","","",""
"Yes, every 3-4 weeks","2006","Couple + C. GT 16 ","(2b) intermediate general qualification","","","",""
"Yes, every 3-4 weeks","2006","Couple + C. GT 16 ","(2a) intermediate vocational","","","",""
"Yes, every 3-4 weeks","2006","Couple + C. GT 16 ","(2c_gen) general maturity certificate","","","",""
"Yes, every 3-4 weeks","2006","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","","","",""
"Yes, every 3-4 weeks","2006","Couple + C. GT 16 ","(3a) lower tertiary education","","","",""
"Yes, every 3-4 weeks","2006","Couple + C. GT 16 ","(3b) higher tertiary education","","","",""
"Yes, every 3-4 weeks","2006","Couple + C. LE and GT 16","(0) in school","","","",""
"Yes, every 3-4 weeks","2006","Couple + C. LE and GT 16","(1a) inadequately completed","","","",""
"Yes, every 3-4 weeks","2006","Couple + C. LE and GT 16","(1b) general elementary school","","","",""
"Yes, every 3-4 weeks","2006","Couple + C. LE and GT 16","(1c) basic vocational qualification","","","",""
"Yes, every 3-4 weeks","2006","Couple + C. LE and GT 16","(2b) intermediate general qualification","","","",""
"Yes, every 3-4 weeks","2006","Couple + C. LE and GT 16","(2a) intermediate vocational","","","",""
"Yes, every 3-4 weeks","2006","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","","","",""
"Yes, every 3-4 weeks","2006","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","","","",""
"Yes, every 3-4 weeks","2006","Couple + C. LE and GT 16","(3a) lower tertiary education","","","",""
"Yes, every 3-4 weeks","2006","Couple + C. LE and GT 16","(3b) higher tertiary education","","","",""
"Rarely","2006","1-pers.-HH","(0) in school","","","",""
"Rarely","2006","1-pers.-HH","(1a) inadequately completed","","","",""
"Rarely","2006","1-pers.-HH","(1b) general elementary school","","","",""
"Rarely","2006","1-pers.-HH","(1c) basic vocational qualification","","","",""
"Rarely","2006","1-pers.-HH","(2b) intermediate general qualification","","","",""
"Rarely","2006","1-pers.-HH","(2a) intermediate vocational","","","",""
"Rarely","2006","1-pers.-HH","(2c_gen) general maturity certificate","","","",""
"Rarely","2006","1-pers.-HH","(2c_voc) vocational maturity certificate","","","",""
"Rarely","2006","1-pers.-HH","(3a) lower tertiary education","","","",""
"Rarely","2006","1-pers.-HH","(3b) higher tertiary education","","","",""
"Rarely","2006","(Married) couple without C. ","(0) in school","","","",""
"Rarely","2006","(Married) couple without C. ","(1a) inadequately completed","","","",""
"Rarely","2006","(Married) couple without C. ","(1b) general elementary school","","","",""
"Rarely","2006","(Married) couple without C. ","(1c) basic vocational qualification","","","",""
"Rarely","2006","(Married) couple without C. ","(2b) intermediate general qualification","","","",""
"Rarely","2006","(Married) couple without C. ","(2a) intermediate vocational","","","",""
"Rarely","2006","(Married) couple without C. ","(2c_gen) general maturity certificate","","","",""
"Rarely","2006","(Married) couple without C. ","(2c_voc) vocational maturity certificate","","","",""
"Rarely","2006","(Married) couple without C. ","(3a) lower tertiary education","","","",""
"Rarely","2006","(Married) couple without C. ","(3b) higher tertiary education","","","",""
"Rarely","2006","Single parent ","(0) in school","","","",""
"Rarely","2006","Single parent ","(1a) inadequately completed","","","",""
"Rarely","2006","Single parent ","(1b) general elementary school","","","",""
"Rarely","2006","Single parent ","(1c) basic vocational qualification","","","",""
"Rarely","2006","Single parent ","(2b) intermediate general qualification","","","",""
"Rarely","2006","Single parent ","(2a) intermediate vocational","","","",""
"Rarely","2006","Single parent ","(2c_gen) general maturity certificate","","","",""
"Rarely","2006","Single parent ","(2c_voc) vocational maturity certificate","","","",""
"Rarely","2006","Single parent ","(3a) lower tertiary education","","","",""
"Rarely","2006","Single parent ","(3b) higher tertiary education","","","",""
"Rarely","2006","Couple + C. LE 16 ","(0) in school","","","",""
"Rarely","2006","Couple + C. LE 16 ","(1a) inadequately completed","","","",""
"Rarely","2006","Couple + C. LE 16 ","(1b) general elementary school","","","",""
"Rarely","2006","Couple + C. LE 16 ","(1c) basic vocational qualification","","","",""
"Rarely","2006","Couple + C. LE 16 ","(2b) intermediate general qualification","","","",""
"Rarely","2006","Couple + C. LE 16 ","(2a) intermediate vocational","","","",""
"Rarely","2006","Couple + C. LE 16 ","(2c_gen) general maturity certificate","","","",""
"Rarely","2006","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","","","",""
"Rarely","2006","Couple + C. LE 16 ","(3a) lower tertiary education","","","",""
"Rarely","2006","Couple + C. LE 16 ","(3b) higher tertiary education","","","",""
"Rarely","2006","Couple + C. GT 16 ","(0) in school","","","",""
"Rarely","2006","Couple + C. GT 16 ","(1a) inadequately completed","","","",""
"Rarely","2006","Couple + C. GT 16 ","(1b) general elementary school","","","",""
"Rarely","2006","Couple + C. GT 16 ","(1c) basic vocational qualification","","","",""
"Rarely","2006","Couple + C. GT 16 ","(2b) intermediate general qualification","","","",""
"Rarely","2006","Couple + C. GT 16 ","(2a) intermediate vocational","","","",""
"Rarely","2006","Couple + C. GT 16 ","(2c_gen) general maturity certificate","","","",""
"Rarely","2006","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","","","",""
"Rarely","2006","Couple + C. GT 16 ","(3a) lower tertiary education","","","",""
"Rarely","2006","Couple + C. GT 16 ","(3b) higher tertiary education","","","",""
"Rarely","2006","Couple + C. LE and GT 16","(0) in school","","","",""
"Rarely","2006","Couple + C. LE and GT 16","(1a) inadequately completed","","","",""
"Rarely","2006","Couple + C. LE and GT 16","(1b) general elementary school","","","",""
"Rarely","2006","Couple + C. LE and GT 16","(1c) basic vocational qualification","","","",""
"Rarely","2006","Couple + C. LE and GT 16","(2b) intermediate general qualification","","","",""
"Rarely","2006","Couple + C. LE and GT 16","(2a) intermediate vocational","","","",""
"Rarely","2006","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","","","",""
"Rarely","2006","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","","","",""
"Rarely","2006","Couple + C. LE and GT 16","(3a) lower tertiary education","","","",""
"Rarely","2006","Couple + C. LE and GT 16","(3b) higher tertiary education","","","",""
"No, never","2007","1-pers.-HH","(0) in school","","","",""
"No, never","2007","1-pers.-HH","(1a) inadequately completed","4","","",""
"No, never","2007","1-pers.-HH","(1b) general elementary school","18","","",""
"No, never","2007","1-pers.-HH","(1c) basic vocational qualification","94","0.288373102870429","0.236414170617526","0.340332035123332"
"No, never","2007","1-pers.-HH","(2b) intermediate general qualification","6","","",""
"No, never","2007","1-pers.-HH","(2a) intermediate vocational","124","0.283976203891435","0.239841460355648","0.328110947427222"
"No, never","2007","1-pers.-HH","(2c_gen) general maturity certificate","26","","",""
"No, never","2007","1-pers.-HH","(2c_voc) vocational maturity certificate","55","0.330356659000489","0.256071673911307","0.404641644089671"
"No, never","2007","1-pers.-HH","(3a) lower tertiary education","55","0.352258390522558","0.275301270869358","0.429215510175758"
"No, never","2007","1-pers.-HH","(3b) higher tertiary education","69","0.260352503268204","0.205515487528576","0.315189519007832"
"No, never","2007","(Married) couple without C. ","(0) in school","","","",""
"No, never","2007","(Married) couple without C. ","(1a) inadequately completed","7","","",""
"No, never","2007","(Married) couple without C. ","(1b) general elementary school","59","0.490963511085513","0.400763591001063","0.581163431169963"
"No, never","2007","(Married) couple without C. ","(1c) basic vocational qualification","295","0.407787412933603","0.372404408071115","0.44317041779609"
"No, never","2007","(Married) couple without C. ","(2b) intermediate general qualification","7","","",""
"No, never","2007","(Married) couple without C. ","(2a) intermediate vocational","340","0.344878178655071","0.313995050347851","0.375761306962291"
"No, never","2007","(Married) couple without C. ","(2c_gen) general maturity certificate","39","0.43331736982725","0.324730804275829","0.54190393537867"
"No, never","2007","(Married) couple without C. ","(2c_voc) vocational maturity certificate","110","0.340753273878566","0.286297290385209","0.395209257371923"
"No, never","2007","(Married) couple without C. ","(3a) lower tertiary education","147","0.375959035960977","0.32700021147315","0.424917860448805"
"No, never","2007","(Married) couple without C. ","(3b) higher tertiary education","164","0.243665709461587","0.209315723071776","0.278015695851397"
"No, never","2007","Single parent ","(0) in school","1","","",""
"No, never","2007","Single parent ","(1a) inadequately completed","3","","",""
"No, never","2007","Single parent ","(1b) general elementary school","24","","",""
"No, never","2007","Single parent ","(1c) basic vocational qualification","34","0.314678516434945","0.233592953031967","0.395764079837923"
"No, never","2007","Single parent ","(2b) intermediate general qualification","12","","",""
"No, never","2007","Single parent ","(2a) intermediate vocational","79","0.387232412136354","0.319037213491576","0.455427610781131"
"No, never","2007","Single parent ","(2c_gen) general maturity certificate","16","","",""
"No, never","2007","Single parent ","(2c_voc) vocational maturity certificate","17","","",""
"No, never","2007","Single parent ","(3a) lower tertiary education","24","","",""
"No, never","2007","Single parent ","(3b) higher tertiary education","21","","",""
"No, never","2007","Couple + C. LE 16 ","(0) in school","","","",""
"No, never","2007","Couple + C. LE 16 ","(1a) inadequately completed","1","","",""
"No, never","2007","Couple + C. LE 16 ","(1b) general elementary school","43","0.352184847528096","0.259031538098767","0.445338156957424"
"No, never","2007","Couple + C. LE 16 ","(1c) basic vocational qualification","186","0.305548014071438","0.268566404785787","0.342529623357088"
"No, never","2007","Couple + C. LE 16 ","(2b) intermediate general qualification","14","","",""
"No, never","2007","Couple + C. LE 16 ","(2a) intermediate vocational","305","0.315471374044956","0.28492406234408","0.346018685745832"
"No, never","2007","Couple + C. LE 16 ","(2c_gen) general maturity certificate","15","","",""
"No, never","2007","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","146","0.450150696534668","0.397879881499713","0.502421511569623"
"No, never","2007","Couple + C. LE 16 ","(3a) lower tertiary education","101","0.358318483347959","0.29969442230525","0.416942544390668"
"No, never","2007","Couple + C. LE 16 ","(3b) higher tertiary education","147","0.314936487226177","0.273683014015211","0.356189960437144"
"No, never","2007","Couple + C. GT 16 ","(0) in school","2","","",""
"No, never","2007","Couple + C. GT 16 ","(1a) inadequately completed","9","","",""
"No, never","2007","Couple + C. GT 16 ","(1b) general elementary school","67","0.613573309095861","0.527868728098552","0.699277890093171"
"No, never","2007","Couple + C. GT 16 ","(1c) basic vocational qualification","183","0.384363804478763","0.341597353513131","0.427130255444396"
"No, never","2007","Couple + C. GT 16 ","(2b) intermediate general qualification","42","0.418217556380605","0.31796670892757","0.518468403833641"
"No, never","2007","Couple + C. GT 16 ","(2a) intermediate vocational","237","0.347088954029637","0.310632464654633","0.383545443404641"
"No, never","2007","Couple + C. GT 16 ","(2c_gen) general maturity certificate","61","0.574302815934184","0.481902680028737","0.66670295183963"
"No, never","2007","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","55","0.387216743776214","0.309263719143584","0.465169768408844"
"No, never","2007","Couple + C. GT 16 ","(3a) lower tertiary education","68","0.353961069838109","0.286320918464953","0.421601221211266"
"No, never","2007","Couple + C. GT 16 ","(3b) higher tertiary education","102","0.255754481001744","0.21056094548748","0.300948016516007"
"No, never","2007","Couple + C. LE and GT 16","(0) in school","4","","",""
"No, never","2007","Couple + C. LE and GT 16","(1a) inadequately completed","1","","",""
"No, never","2007","Couple + C. LE and GT 16","(1b) general elementary school","29","","",""
"No, never","2007","Couple + C. LE and GT 16","(1c) basic vocational qualification","59","0.353091664182569","0.287183758372525","0.418999569992614"
"No, never","2007","Couple + C. LE and GT 16","(2b) intermediate general qualification","25","","",""
"No, never","2007","Couple + C. LE and GT 16","(2a) intermediate vocational","95","0.381487920538892","0.322557122040727","0.440418719037058"
"No, never","2007","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","15","","",""
"No, never","2007","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","30","0.385061426696589","0.274191666822005","0.495931186571174"
"No, never","2007","Couple + C. LE and GT 16","(3a) lower tertiary education","33","0.298813027733696","0.196573364167663","0.40105269129973"
"No, never","2007","Couple + C. LE and GT 16","(3b) higher tertiary education","44","0.300880288102038","0.219827459210643","0.381933116993432"
"Yes, every week","2007","1-pers.-HH","(0) in school","","","",""
"Yes, every week","2007","1-pers.-HH","(1a) inadequately completed","2","","",""
"Yes, every week","2007","1-pers.-HH","(1b) general elementary school","5","","",""
"Yes, every week","2007","1-pers.-HH","(1c) basic vocational qualification","58","0.213555439905111","0.166550225171231","0.260560654638991"
"Yes, every week","2007","1-pers.-HH","(2b) intermediate general qualification","7","","",""
"Yes, every week","2007","1-pers.-HH","(2a) intermediate vocational","58","0.144409875654651","0.110006010778823","0.17881374053048"
"Yes, every week","2007","1-pers.-HH","(2c_gen) general maturity certificate","19","","",""
"Yes, every week","2007","1-pers.-HH","(2c_voc) vocational maturity certificate","17","","",""
"Yes, every week","2007","1-pers.-HH","(3a) lower tertiary education","17","","",""
"Yes, every week","2007","1-pers.-HH","(3b) higher tertiary education","51","0.209718357504744","0.158845081134294","0.260591633875194"
"Yes, every week","2007","(Married) couple without C. ","(0) in school","","","",""
"Yes, every week","2007","(Married) couple without C. ","(1a) inadequately completed","3","","",""
"Yes, every week","2007","(Married) couple without C. ","(1b) general elementary school","15","","",""
"Yes, every week","2007","(Married) couple without C. ","(1c) basic vocational qualification","116","0.150816034231628","0.125049047253329","0.176583021209928"
"Yes, every week","2007","(Married) couple without C. ","(2b) intermediate general qualification","14","","",""
"Yes, every week","2007","(Married) couple without C. ","(2a) intermediate vocational","124","0.144030490156242","0.12121741865026","0.166843561662225"
"Yes, every week","2007","(Married) couple without C. ","(2c_gen) general maturity certificate","9","","",""
"Yes, every week","2007","(Married) couple without C. ","(2c_voc) vocational maturity certificate","36","0.155966411657741","0.11427976112041","0.197653062195073"
"Yes, every week","2007","(Married) couple without C. ","(3a) lower tertiary education","39","0.0976086584692943","0.0676104167472353","0.127606900191353"
"Yes, every week","2007","(Married) couple without C. ","(3b) higher tertiary education","114","0.180304660454623","0.149543538255869","0.211065782653378"
"Yes, every week","2007","Single parent ","(0) in school","3","","",""
"Yes, every week","2007","Single parent ","(1a) inadequately completed","1","","",""
"Yes, every week","2007","Single parent ","(1b) general elementary school","13","","",""
"Yes, every week","2007","Single parent ","(1c) basic vocational qualification","20","","",""
"Yes, every week","2007","Single parent ","(2b) intermediate general qualification","6","","",""
"Yes, every week","2007","Single parent ","(2a) intermediate vocational","19","","",""
"Yes, every week","2007","Single parent ","(2c_gen) general maturity certificate","5","","",""
"Yes, every week","2007","Single parent ","(2c_voc) vocational maturity certificate","6","","",""
"Yes, every week","2007","Single parent ","(3a) lower tertiary education","5","","",""
"Yes, every week","2007","Single parent ","(3b) higher tertiary education","17","","",""
"Yes, every week","2007","Couple + C. LE 16 ","(0) in school","","","",""
"Yes, every week","2007","Couple + C. LE 16 ","(1a) inadequately completed","4","","",""
"Yes, every week","2007","Couple + C. LE 16 ","(1b) general elementary school","20","","",""
"Yes, every week","2007","Couple + C. LE 16 ","(1c) basic vocational qualification","99","0.15128710130547","0.122519323655489","0.180054878955452"
"Yes, every week","2007","Couple + C. LE 16 ","(2b) intermediate general qualification","2","","",""
"Yes, every week","2007","Couple + C. LE 16 ","(2a) intermediate vocational","114","0.120686868404514","0.0992728091949989","0.142100927614029"
"Yes, every week","2007","Couple + C. LE 16 ","(2c_gen) general maturity certificate","11","","",""
"Yes, every week","2007","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","31","0.0883228964966738","0.0585092124655139","0.118136580527834"
"Yes, every week","2007","Couple + C. LE 16 ","(3a) lower tertiary education","24","","",""
"Yes, every week","2007","Couple + C. LE 16 ","(3b) higher tertiary education","71","0.129858841358613","0.100004037099256","0.159713645617971"
"Yes, every week","2007","Couple + C. GT 16 ","(0) in school","3","","",""
"Yes, every week","2007","Couple + C. GT 16 ","(1a) inadequately completed","1","","",""
"Yes, every week","2007","Couple + C. GT 16 ","(1b) general elementary school","16","","",""
"Yes, every week","2007","Couple + C. GT 16 ","(1c) basic vocational qualification","90","0.158399034188683","0.126299459816619","0.190498608560747"
"Yes, every week","2007","Couple + C. GT 16 ","(2b) intermediate general qualification","14","","",""
"Yes, every week","2007","Couple + C. GT 16 ","(2a) intermediate vocational","82","0.113268356373913","0.0889979055339846","0.137538807213841"
"Yes, every week","2007","Couple + C. GT 16 ","(2c_gen) general maturity certificate","14","","",""
"Yes, every week","2007","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","24","","",""
"Yes, every week","2007","Couple + C. GT 16 ","(3a) lower tertiary education","23","","",""
"Yes, every week","2007","Couple + C. GT 16 ","(3b) higher tertiary education","67","0.186333159642071","0.145998819113434","0.226667500170707"
"Yes, every week","2007","Couple + C. LE and GT 16","(0) in school","4","","",""
"Yes, every week","2007","Couple + C. LE and GT 16","(1a) inadequately completed","1","","",""
"Yes, every week","2007","Couple + C. LE and GT 16","(1b) general elementary school","11","","",""
"Yes, every week","2007","Couple + C. LE and GT 16","(1c) basic vocational qualification","27","","",""
"Yes, every week","2007","Couple + C. LE and GT 16","(2b) intermediate general qualification","5","","",""
"Yes, every week","2007","Couple + C. LE and GT 16","(2a) intermediate vocational","35","0.13771979022632","0.0959126729247478","0.179526907527892"
"Yes, every week","2007","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","3","","",""
"Yes, every week","2007","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","6","","",""
"Yes, every week","2007","Couple + C. LE and GT 16","(3a) lower tertiary education","8","","",""
"Yes, every week","2007","Couple + C. LE and GT 16","(3b) higher tertiary education","16","","",""
"Yes, every 2 weeks","2007","1-pers.-HH","(0) in school","1","","",""
"Yes, every 2 weeks","2007","1-pers.-HH","(1a) inadequately completed","2","","",""
"Yes, every 2 weeks","2007","1-pers.-HH","(1b) general elementary school","9","","",""
"Yes, every 2 weeks","2007","1-pers.-HH","(1c) basic vocational qualification","49","0.153816487114542","0.112436496365201","0.195196477863883"
"Yes, every 2 weeks","2007","1-pers.-HH","(2b) intermediate general qualification","6","","",""
"Yes, every 2 weeks","2007","1-pers.-HH","(2a) intermediate vocational","69","0.190273152775013","0.151855225386737","0.228691080163288"
"Yes, every 2 weeks","2007","1-pers.-HH","(2c_gen) general maturity certificate","9","","",""
"Yes, every 2 weeks","2007","1-pers.-HH","(2c_voc) vocational maturity certificate","27","","",""
"Yes, every 2 weeks","2007","1-pers.-HH","(3a) lower tertiary education","15","","",""
"Yes, every 2 weeks","2007","1-pers.-HH","(3b) higher tertiary education","30","0.106708856666254","0.0681275186680065","0.145290194664502"
"Yes, every 2 weeks","2007","(Married) couple without C. ","(0) in school","","","",""
"Yes, every 2 weeks","2007","(Married) couple without C. ","(1a) inadequately completed","3","","",""
"Yes, every 2 weeks","2007","(Married) couple without C. ","(1b) general elementary school","14","","",""
"Yes, every 2 weeks","2007","(Married) couple without C. ","(1c) basic vocational qualification","107","0.158475285345925","0.132181494993249","0.1847690756986"
"Yes, every 2 weeks","2007","(Married) couple without C. ","(2b) intermediate general qualification","10","","",""
"Yes, every 2 weeks","2007","(Married) couple without C. ","(2a) intermediate vocational","150","0.184419903879156","0.159221989275968","0.209617818482344"
"Yes, every 2 weeks","2007","(Married) couple without C. ","(2c_gen) general maturity certificate","10","","",""
"Yes, every 2 weeks","2007","(Married) couple without C. ","(2c_voc) vocational maturity certificate","47","0.147485873854209","0.106745256905343","0.188226490803076"
"Yes, every 2 weeks","2007","(Married) couple without C. ","(3a) lower tertiary education","32","0.0736486817545239","0.0472474299425019","0.100049933566546"
"Yes, every 2 weeks","2007","(Married) couple without C. ","(3b) higher tertiary education","78","0.143627137325296","0.115564908192456","0.171689366458136"
"Yes, every 2 weeks","2007","Single parent ","(0) in school","1","","",""
"Yes, every 2 weeks","2007","Single parent ","(1a) inadequately completed","","","",""
"Yes, every 2 weeks","2007","Single parent ","(1b) general elementary school","7","","",""
"Yes, every 2 weeks","2007","Single parent ","(1c) basic vocational qualification","29","","",""
"Yes, every 2 weeks","2007","Single parent ","(2b) intermediate general qualification","4","","",""
"Yes, every 2 weeks","2007","Single parent ","(2a) intermediate vocational","40","0.16073111782183","0.109312476308371","0.21214975933529"
"Yes, every 2 weeks","2007","Single parent ","(2c_gen) general maturity certificate","2","","",""
"Yes, every 2 weeks","2007","Single parent ","(2c_voc) vocational maturity certificate","6","","",""
"Yes, every 2 weeks","2007","Single parent ","(3a) lower tertiary education","2","","",""
"Yes, every 2 weeks","2007","Single parent ","(3b) higher tertiary education","12","","",""
"Yes, every 2 weeks","2007","Couple + C. LE 16 ","(0) in school","","","",""
"Yes, every 2 weeks","2007","Couple + C. LE 16 ","(1a) inadequately completed","5","","",""
"Yes, every 2 weeks","2007","Couple + C. LE 16 ","(1b) general elementary school","10","","",""
"Yes, every 2 weeks","2007","Couple + C. LE 16 ","(1c) basic vocational qualification","118","0.195316382104879","0.163488563323299","0.227144200886459"
"Yes, every 2 weeks","2007","Couple + C. LE 16 ","(2b) intermediate general qualification","8","","",""
"Yes, every 2 weeks","2007","Couple + C. LE 16 ","(2a) intermediate vocational","166","0.209324896779212","0.182582108542767","0.236067685015657"
"Yes, every 2 weeks","2007","Couple + C. LE 16 ","(2c_gen) general maturity certificate","4","","",""
"Yes, every 2 weeks","2007","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","50","0.141084277819122","0.10451022775899","0.177658327879255"
"Yes, every 2 weeks","2007","Couple + C. LE 16 ","(3a) lower tertiary education","33","0.166840214617764","0.121257934152238","0.212422495083289"
"Yes, every 2 weeks","2007","Couple + C. LE 16 ","(3b) higher tertiary education","54","0.155567513194402","0.123377175579112","0.187757850809691"
"Yes, every 2 weeks","2007","Couple + C. GT 16 ","(0) in school","4","","",""
"Yes, every 2 weeks","2007","Couple + C. GT 16 ","(1a) inadequately completed","","","",""
"Yes, every 2 weeks","2007","Couple + C. GT 16 ","(1b) general elementary school","18","","",""
"Yes, every 2 weeks","2007","Couple + C. GT 16 ","(1c) basic vocational qualification","55","0.11341127880402","0.0855334387886504","0.14128911881939"
"Yes, every 2 weeks","2007","Couple + C. GT 16 ","(2b) intermediate general qualification","13","","",""
"Yes, every 2 weeks","2007","Couple + C. GT 16 ","(2a) intermediate vocational","117","0.193286497435083","0.163046074402862","0.223526920467304"
"Yes, every 2 weeks","2007","Couple + C. GT 16 ","(2c_gen) general maturity certificate","11","","",""
"Yes, every 2 weeks","2007","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","15","","",""
"Yes, every 2 weeks","2007","Couple + C. GT 16 ","(3a) lower tertiary education","20","","",""
"Yes, every 2 weeks","2007","Couple + C. GT 16 ","(3b) higher tertiary education","30","0.102300927061073","0.0709094500213272","0.133692404100819"
"Yes, every 2 weeks","2007","Couple + C. LE and GT 16","(0) in school","","","",""
"Yes, every 2 weeks","2007","Couple + C. LE and GT 16","(1a) inadequately completed","1","","",""
"Yes, every 2 weeks","2007","Couple + C. LE and GT 16","(1b) general elementary school","9","","",""
"Yes, every 2 weeks","2007","Couple + C. LE and GT 16","(1c) basic vocational qualification","39","0.123943337376434","0.0785021053408657","0.169384569412002"
"Yes, every 2 weeks","2007","Couple + C. LE and GT 16","(2b) intermediate general qualification","9","","",""
"Yes, every 2 weeks","2007","Couple + C. LE and GT 16","(2a) intermediate vocational","45","0.167555302220836","0.122246287230567","0.212864317211105"
