"plb0218","year","age_gr","regtyp","n","percent","lower_confidence","upper_confidence","value"
"Yes, every 3-4 weeks","2015","16-34 y.","Urban Area","201","0.0827666728843464","0.0719379345337182","0.0935954112349747","4"
"Yes, every 3-4 weeks","2015","16-34 y.","Rural Area","99","0.0909055378309126","0.0745859329488593","0.107225142712966","4"
"Yes, every 3-4 weeks","2015","35-65 y.","Urban Area","628","0.091632907795881","0.0850214480788379","0.098244367512924","4"
"Yes, every 3-4 weeks","2015","35-65 y.","Rural Area","359","0.0826513575390527","0.0741160553247714","0.091186659753334","4"
"Yes, every 3-4 weeks","2015","66 and older","Rural Area","5","","","","4"
"Yes, every 3-4 weeks","2015","66 and older","Urban Area","17","","","","4"
"Yes, every week","2015","16-34 y.","Urban Area","376","0.140147152212657","0.126504010065956","0.153790294359359","2"
"Yes, every week","2015","16-34 y.","Rural Area","161","0.141326519570802","0.121550639471072","0.161102399670531","2"
"Yes, every week","2015","35-65 y.","Urban Area","952","0.131226397628376","0.123488823237306","0.138963972019447","2"
"Yes, every week","2015","35-65 y.","Rural Area","527","0.137568391042938","0.126891412797962","0.148245369287914","2"
"Yes, every week","2015","66 and older","Urban Area","41","0.188156748396336","0.136628195477187","0.239685301315485","2"
"Yes, every week","2015","66 and older","Rural Area","17","","","","2"
"No, never","2016","16-34 y.","Urban Area","","","","","1"
"No, never","2016","16-34 y.","Rural Area","","","","","1"
"No, never","2016","35-65 y.","Urban Area","","","","","1"
"No, never","2016","66 and older","Urban Area","","","","","1"
"No, never","2016","35-65 y.","Rural Area","","","","","1"
"No, never","2016","66 and older","Rural Area","","","","","1"
"Rarely","2016","16-34 y.","Urban Area","","","","","5"
"Rarely","2016","16-34 y.","Rural Area","","","","","5"
"Rarely","2016","35-65 y.","Urban Area","","","","","5"
"Rarely","2016","35-65 y.","Rural Area","","","","","5"
"Rarely","2016","66 and older","Urban Area","","","","","5"
"Rarely","2016","66 and older","Rural Area","","","","","5"
"Yes, every 2 weeks","2016","16-34 y.","Urban Area","","","","","3"
"Yes, every 2 weeks","2016","35-65 y.","Urban Area","","","","","3"
"Yes, every 2 weeks","2016","16-34 y.","Rural Area","","","","","3"
"Yes, every 2 weeks","2016","35-65 y.","Rural Area","","","","","3"
"Yes, every 2 weeks","2016","66 and older","Urban Area","","","","","3"
"Yes, every 2 weeks","2016","66 and older","Rural Area","","","","","3"
"Yes, every 3-4 weeks","2016","16-34 y.","Urban Area","","","","","4"
"Yes, every 3-4 weeks","2016","35-65 y.","Urban Area","","","","","4"
"Yes, every 3-4 weeks","2016","16-34 y.","Rural Area","","","","","4"
"Yes, every 3-4 weeks","2016","35-65 y.","Rural Area","","","","","4"
"Yes, every 3-4 weeks","2016","66 and older","Urban Area","","","","","4"
"Yes, every 3-4 weeks","2016","66 and older","Rural Area","","","","","4"
"Yes, every week","2016","16-34 y.","Urban Area","","","","","2"
"Yes, every week","2016","16-34 y.","Rural Area","","","","","2"
"Yes, every week","2016","35-65 y.","Urban Area","","","","","2"
"Yes, every week","2016","35-65 y.","Rural Area","","","","","2"
"Yes, every week","2016","66 and older","Urban Area","","","","","2"
"Yes, every week","2016","66 and older","Rural Area","","","","","2"
"No, never","2017","16-34 y.","Urban Area","1211","0.460610856038124","0.441930394113038","0.479291317963211","1"
"No, never","2017","16-34 y.","Rural Area","562","0.428406069800631","0.401871229765544","0.454940909835718","1"
"No, never","2017","35-65 y.","Rural Area","1812","0.387559829620435","0.373261612943292","0.401858046297578","1"
"No, never","2017","66 and older","Urban Area","127","0.491122773125228","0.431712002834813","0.550533543415642","1"
"No, never","2017","35-65 y.","Urban Area","3378","0.411338961673959","0.400475644854464","0.422202278493454","1"
"No, never","2017","66 and older","Rural Area","69","0.523498214729794","0.437310948729616","0.609685480729972","1"
"Rarely","2017","16-34 y.","Urban Area","467","0.173751229581004","0.159551215269025","0.187951243892984","5"
"Rarely","2017","16-34 y.","Rural Area","191","0.156619138485666","0.137130605518994","0.176107671452338","5"
"Rarely","2017","35-65 y.","Urban Area","1639","0.22328603736088","0.214092318584614","0.232479756137147","5"
"Rarely","2017","35-65 y.","Rural Area","881","0.226373849327678","0.214092124567656","0.238655574087701","5"
"Rarely","2017","66 and older","Urban Area","63","0.218305638929135","0.169213200345147","0.267398077513124","5"
"Rarely","2017","66 and older","Rural Area","23","","","","5"
"Yes, every 2 weeks","2017","16-34 y.","Urban Area","430","0.140512718572261","0.127488641094229","0.153536796050293","3"
"Yes, every 2 weeks","2017","35-65 y.","Urban Area","1073","0.146671996065812","0.138861808279865","0.154482183851758","3"
"Yes, every 2 weeks","2017","66 and older","Urban Area","22","","","","3"
"Yes, every 2 weeks","2017","16-34 y.","Rural Area","249","0.177382449198381","0.156899184794245","0.197865713602517","3"
"Yes, every 2 weeks","2017","35-65 y.","Rural Area","732","0.158578145716527","0.14785778933149","0.169298502101564","3"
"Yes, every 2 weeks","2017","66 and older","Rural Area","7","","","","3"
"Yes, every 3-4 weeks","2017","16-34 y.","Urban Area","228","0.0865345063623104","0.0759976718510721","0.0970713408735487","4"
"Yes, every 3-4 weeks","2017","16-34 y.","Rural Area","142","0.0921103697904296","0.076603803049562","0.107616936531297","4"
"Yes, every 3-4 weeks","2017","35-65 y.","Urban Area","768","0.0915257651454984","0.0851598936531276","0.0978916366378691","4"
"Yes, every 3-4 weeks","2017","66 and older","Urban Area","14","","","","4"
"Yes, every 3-4 weeks","2017","35-65 y.","Rural Area","456","0.0958111750520657","0.0871730733592799","0.104449276744852","4"
"Yes, every 3-4 weeks","2017","66 and older","Rural Area","7","","","","4"
"Yes, every week","2017","16-34 y.","Urban Area","399","0.1385906894463","0.125641540268901","0.151539838623699","2"
"Yes, every week","2017","16-34 y.","Rural Area","192","0.145481972724892","0.126575519382739","0.164388426067046","2"
"Yes, every week","2017","35-65 y.","Urban Area","1024","0.127177239753851","0.119821986945603","0.134532492562098","2"
"Yes, every week","2017","35-65 y.","Rural Area","579","0.131677000283294","0.121753239745271","0.141600760821317","2"
"Yes, every week","2017","66 and older","Urban Area","46","0.165104270935993","0.120981892767147","0.209226649104839","2"
"Yes, every week","2017","66 and older","Rural Area","23","","","","2"
"No, never","2018","16-34 y.","Urban Area","","","","","1"
"No, never","2018","16-34 y.","Rural Area","","","","","1"
"No, never","2018","35-65 y.","Urban Area","","","","","1"
"No, never","2018","35-65 y.","Rural Area","","","","","1"
"No, never","2018","66 and older","Urban Area","","","","","1"
"No, never","2018","66 and older","Rural Area","","","","","1"
"Rarely","2018","16-34 y.","Urban Area","","","","","5"
"Rarely","2018","16-34 y.","Rural Area","","","","","5"
"Rarely","2018","66 and older","Urban Area","","","","","5"
"Rarely","2018","66 and older","Rural Area","","","","","5"
"Rarely","2018","35-65 y.","Urban Area","","","","","5"
"Rarely","2018","35-65 y.","Rural Area","","","","","5"
"Yes, every 2 weeks","2018","66 and older","Rural Area","","","","","3"
"Yes, every 2 weeks","2018","16-34 y.","Urban Area","","","","","3"
"Yes, every 2 weeks","2018","16-34 y.","Rural Area","","","","","3"
"Yes, every 2 weeks","2018","35-65 y.","Urban Area","","","","","3"
"Yes, every 2 weeks","2018","35-65 y.","Rural Area","","","","","3"
"Yes, every 2 weeks","2018","66 and older","Urban Area","","","","","3"
"Yes, every 3-4 weeks","2018","16-34 y.","Urban Area","","","","","4"
"Yes, every 3-4 weeks","2018","16-34 y.","Rural Area","","","","","4"
"Yes, every 3-4 weeks","2018","35-65 y.","Urban Area","","","","","4"
"Yes, every 3-4 weeks","2018","35-65 y.","Rural Area","","","","","4"
"Yes, every 3-4 weeks","2018","66 and older","Urban Area","","","","","4"
"Yes, every 3-4 weeks","2018","66 and older","Rural Area","","","","","4"
"Yes, every week","2018","16-34 y.","Urban Area","","","","","2"
"Yes, every week","2018","16-34 y.","Rural Area","","","","","2"
"Yes, every week","2018","35-65 y.","Urban Area","","","","","2"
"Yes, every week","2018","35-65 y.","Rural Area","","","","","2"
"Yes, every week","2018","66 and older","Urban Area","","","","","2"
"Yes, every week","2018","66 and older","Rural Area","","","","","2"
"No, never","2019","16-34 y.","Urban Area","1047","0.459058951718314","0.438649114107091","0.479468789329537","1"
"No, never","2019","16-34 y.","Rural Area","490","0.427294743060479","0.398439118434373","0.456150367686584","1"
"No, never","2019","35-65 y.","Urban Area","3090","0.428982789322555","0.417780908503984","0.440184670141126","1"
"No, never","2019","35-65 y.","Rural Area","1733","0.393290084827855","0.378817154234473","0.407763015421237","1"
"No, never","2019","66 and older","Urban Area","181","0.546080262466664","0.497471636888893","0.594688888044435","1"
"No, never","2019","66 and older","Rural Area","79","0.374315916522149","0.308229655454768","0.44040217758953","1"
"Rarely","2019","16-34 y.","Urban Area","366","0.174151971822616","0.158619355453813","0.189684588191418","5"
"Rarely","2019","16-34 y.","Rural Area","177","0.160717069570085","0.139293772117403","0.182140367022767","5"
"Rarely","2019","35-65 y.","Urban Area","1677","0.232000172660879","0.222446483004804","0.241553862316954","5"
"Rarely","2019","35-65 y.","Rural Area","889","0.220449400570081","0.208166921000768","0.232731880139395","5"
"Rarely","2019","66 and older","Urban Area","91","0.2308275366845","0.189688772584034","0.271966300784967","5"
"Rarely","2019","66 and older","Rural Area","48","0.231468004633186","0.173872187906719","0.289063821359653","5"
"Yes, every 2 weeks","2019","16-34 y.","Urban Area","346","0.150945009266318","0.136282522315875","0.165607496216761","3"
"Yes, every 2 weeks","2019","16-34 y.","Rural Area","197","0.188216209961875","0.165415423908046","0.211016996015705","3"
"Yes, every 2 weeks","2019","35-65 y.","Urban Area","1032","0.137368910472844","0.129577731258826","0.145160089686861","3"
"Yes, every 2 weeks","2019","66 and older","Urban Area","32","0.0808028327295409","0.0541947734325802","0.107410892026502","3"
"Yes, every 2 weeks","2019","66 and older","Rural Area","20","","","","3"
"Yes, every 2 weeks","2019","35-65 y.","Rural Area","700","0.151708002466559","0.141079150354281","0.162336854578838","3"
"Yes, every 3-4 weeks","2019","16-34 y.","Urban Area","204","0.0875341493222533","0.0759589782701532","0.0991093203743534","4"
"Yes, every 3-4 weeks","2019","16-34 y.","Rural Area","107","0.0864927031743933","0.0700963650541368","0.10288904129465","4"
"Yes, every 3-4 weeks","2019","35-65 y.","Urban Area","636","0.0813445676869182","0.0751574693930303","0.087531665980806","4"
"Yes, every 3-4 weeks","2019","66 and older","Urban Area","28","","","","4"
"Yes, every 3-4 weeks","2019","66 and older","Rural Area","17","","","","4"
"Yes, every 3-4 weeks","2019","35-65 y.","Rural Area","419","0.100575203459575","0.0916639802399689","0.10948642667918","4"
"Yes, every week","2019","16-34 y.","Urban Area","327","0.128309917870499","0.114612411354441","0.142007424386557","2"
"Yes, every week","2019","35-65 y.","Urban Area","1064","0.120303559856804","0.112940606135986","0.127666513577622","2"
"Yes, every week","2019","16-34 y.","Rural Area","158","0.137279274233168","0.117205052215454","0.157353496250881","2"
"Yes, every week","2019","66 and older","Urban Area","71","0.100479420974067","0.0711272869649583","0.129831554983175","2"
"Yes, every week","2019","35-65 y.","Rural Area","635","0.13397730867593","0.123885019293457","0.144069598058402","2"
"Yes, every week","2019","66 and older","Rural Area","42","0.218516841281168","0.162085970814092","0.274947711748245","2"
