"plb0218","year","hgtyp1hh","pgisced97","n","percent","lower_confidence","upper_confidence"
"Rarely","2007","(Married) couple without C. ","higher vocational","69","0.31990190416514","0.261134758145332","0.378669050184948"
"Rarely","2007","(Married) couple without C. ","higher education","306","0.336893218476157","0.307240736449042","0.366545700503273"
"Rarely","2007","Single parent ","in school","2","","",""
"Rarely","2007","Single parent ","inadequately","1","","",""
"Rarely","2007","Single parent ","general elemantary","14","","",""
"Rarely","2007","Single parent ","middle vocational","68","0.213184503067103","0.169129694597013","0.257239311537193"
"Rarely","2007","Single parent ","vocational + Abi","7","","",""
"Rarely","2007","Single parent ","higher vocational","7","","",""
"Rarely","2007","Single parent ","higher education","28","","",""
"Rarely","2007","Couple + C. LE 16 ","in school","","","",""
"Rarely","2007","Couple + C. LE 16 ","inadequately","2","","",""
"Rarely","2007","Couple + C. LE 16 ","general elemantary","22","","",""
"Rarely","2007","Couple + C. LE 16 ","middle vocational","306","0.239985716846383","0.216946659812814","0.263024773879951"
"Rarely","2007","Couple + C. LE 16 ","vocational + Abi","67","0.238844490839165","0.186715917282631","0.2909730643957"
"Rarely","2007","Couple + C. LE 16 ","higher vocational","82","0.287756119955701","0.237682393265024","0.337829846646379"
"Rarely","2007","Couple + C. LE 16 ","higher education","237","0.277312121787891","0.245144316207878","0.309479927367904"
"Rarely","2007","Couple + C. GT 16 ","in school","2","","",""
"Rarely","2007","Couple + C. GT 16 ","inadequately","2","","",""
"Rarely","2007","Couple + C. GT 16 ","general elemantary","30","0.126587968769594","0.0815082966516605","0.171667640887527"
"Rarely","2007","Couple + C. GT 16 ","middle vocational","262","0.217135323294276","0.193571105996695","0.240699540591857"
"Rarely","2007","Couple + C. GT 16 ","vocational + Abi","31","0.24385205177575","0.164326685917562","0.323377417633938"
"Rarely","2007","Couple + C. GT 16 ","higher vocational","38","0.253043170431309","0.185037781898323","0.321048558964294"
"Rarely","2007","Couple + C. GT 16 ","higher education","186","0.340796370151418","0.301184620872943","0.380408119429894"
"Rarely","2007","Couple + C. LE and GT 16","in school","1","","",""
"Rarely","2007","Couple + C. LE and GT 16","inadequately","2","","",""
"Rarely","2007","Couple + C. LE and GT 16","general elemantary","18","","",""
"Rarely","2007","Couple + C. LE and GT 16","middle vocational","103","0.227252441414258","0.187079553803896","0.26742532902462"
"Rarely","2007","Couple + C. LE and GT 16","vocational + Abi","11","","",""
"Rarely","2007","Couple + C. LE and GT 16","higher vocational","21","","",""
"Rarely","2007","Couple + C. LE and GT 16","higher education","66","0.381507729946459","0.314186521647687","0.448828938245231"
"No, never","2008","1-pers.-HH","in school","","","",""
"No, never","2008","1-pers.-HH","inadequately","","","",""
"No, never","2008","1-pers.-HH","general elemantary","","","",""
"No, never","2008","1-pers.-HH","middle vocational","","","",""
"No, never","2008","1-pers.-HH","vocational + Abi","","","",""
"No, never","2008","1-pers.-HH","higher vocational","","","",""
"No, never","2008","1-pers.-HH","higher education","","","",""
"No, never","2008","(Married) couple without C. ","in school","","","",""
"No, never","2008","(Married) couple without C. ","inadequately","","","",""
"No, never","2008","(Married) couple without C. ","general elemantary","","","",""
"No, never","2008","(Married) couple without C. ","middle vocational","","","",""
"No, never","2008","(Married) couple without C. ","vocational + Abi","","","",""
"No, never","2008","(Married) couple without C. ","higher vocational","","","",""
"No, never","2008","(Married) couple without C. ","higher education","","","",""
"No, never","2008","Single parent ","in school","","","",""
"No, never","2008","Single parent ","inadequately","","","",""
"No, never","2008","Single parent ","general elemantary","","","",""
"No, never","2008","Single parent ","middle vocational","","","",""
"No, never","2008","Single parent ","vocational + Abi","","","",""
"No, never","2008","Single parent ","higher vocational","","","",""
"No, never","2008","Single parent ","higher education","","","",""
"No, never","2008","Couple + C. LE 16 ","in school","","","",""
"No, never","2008","Couple + C. LE 16 ","inadequately","","","",""
"No, never","2008","Couple + C. LE 16 ","general elemantary","","","",""
"No, never","2008","Couple + C. LE 16 ","middle vocational","","","",""
"No, never","2008","Couple + C. LE 16 ","vocational + Abi","","","",""
"No, never","2008","Couple + C. LE 16 ","higher vocational","","","",""
"No, never","2008","Couple + C. LE 16 ","higher education","","","",""
"No, never","2008","Couple + C. GT 16 ","in school","","","",""
"No, never","2008","Couple + C. GT 16 ","inadequately","","","",""
"No, never","2008","Couple + C. GT 16 ","general elemantary","","","",""
"No, never","2008","Couple + C. GT 16 ","middle vocational","","","",""
"No, never","2008","Couple + C. GT 16 ","vocational + Abi","","","",""
"No, never","2008","Couple + C. GT 16 ","higher vocational","","","",""
"No, never","2008","Couple + C. GT 16 ","higher education","","","",""
"No, never","2008","Couple + C. LE and GT 16","in school","","","",""
"No, never","2008","Couple + C. LE and GT 16","inadequately","","","",""
"No, never","2008","Couple + C. LE and GT 16","general elemantary","","","",""
"No, never","2008","Couple + C. LE and GT 16","middle vocational","","","",""
"No, never","2008","Couple + C. LE and GT 16","vocational + Abi","","","",""
"No, never","2008","Couple + C. LE and GT 16","higher vocational","","","",""
"No, never","2008","Couple + C. LE and GT 16","higher education","","","",""
"Yes, every week","2008","1-pers.-HH","in school","","","",""
"Yes, every week","2008","1-pers.-HH","inadequately","","","",""
"Yes, every week","2008","1-pers.-HH","general elemantary","","","",""
"Yes, every week","2008","1-pers.-HH","middle vocational","","","",""
"Yes, every week","2008","1-pers.-HH","vocational + Abi","","","",""
"Yes, every week","2008","1-pers.-HH","higher vocational","","","",""
"Yes, every week","2008","1-pers.-HH","higher education","","","",""
"Yes, every week","2008","(Married) couple without C. ","in school","","","",""
"Yes, every week","2008","(Married) couple without C. ","inadequately","","","",""
"Yes, every week","2008","(Married) couple without C. ","general elemantary","","","",""
"Yes, every week","2008","(Married) couple without C. ","middle vocational","","","",""
"Yes, every week","2008","(Married) couple without C. ","vocational + Abi","","","",""
"Yes, every week","2008","(Married) couple without C. ","higher vocational","","","",""
"Yes, every week","2008","(Married) couple without C. ","higher education","","","",""
"Yes, every week","2008","Single parent ","in school","","","",""
"Yes, every week","2008","Single parent ","inadequately","","","",""
"Yes, every week","2008","Single parent ","general elemantary","","","",""
"Yes, every week","2008","Single parent ","middle vocational","","","",""
"Yes, every week","2008","Single parent ","vocational + Abi","","","",""
"Yes, every week","2008","Single parent ","higher vocational","","","",""
"Yes, every week","2008","Single parent ","higher education","","","",""
"Yes, every week","2008","Couple + C. LE 16 ","in school","","","",""
"Yes, every week","2008","Couple + C. LE 16 ","inadequately","","","",""
"Yes, every week","2008","Couple + C. LE 16 ","general elemantary","","","",""
"Yes, every week","2008","Couple + C. LE 16 ","middle vocational","","","",""
"Yes, every week","2008","Couple + C. LE 16 ","vocational + Abi","","","",""
"Yes, every week","2008","Couple + C. LE 16 ","higher vocational","","","",""
"Yes, every week","2008","Couple + C. LE 16 ","higher education","","","",""
"Yes, every week","2008","Couple + C. GT 16 ","in school","","","",""
"Yes, every week","2008","Couple + C. GT 16 ","inadequately","","","",""
"Yes, every week","2008","Couple + C. GT 16 ","general elemantary","","","",""
"Yes, every week","2008","Couple + C. GT 16 ","middle vocational","","","",""
"Yes, every week","2008","Couple + C. GT 16 ","vocational + Abi","","","",""
"Yes, every week","2008","Couple + C. GT 16 ","higher vocational","","","",""
"Yes, every week","2008","Couple + C. GT 16 ","higher education","","","",""
"Yes, every week","2008","Couple + C. LE and GT 16","in school","","","",""
"Yes, every week","2008","Couple + C. LE and GT 16","inadequately","","","",""
"Yes, every week","2008","Couple + C. LE and GT 16","general elemantary","","","",""
"Yes, every week","2008","Couple + C. LE and GT 16","middle vocational","","","",""
"Yes, every week","2008","Couple + C. LE and GT 16","vocational + Abi","","","",""
"Yes, every week","2008","Couple + C. LE and GT 16","higher vocational","","","",""
"Yes, every week","2008","Couple + C. LE and GT 16","higher education","","","",""
"Yes, every 2 weeks","2008","1-pers.-HH","in school","","","",""
"Yes, every 2 weeks","2008","1-pers.-HH","inadequately","","","",""
"Yes, every 2 weeks","2008","1-pers.-HH","general elemantary","","","",""
"Yes, every 2 weeks","2008","1-pers.-HH","middle vocational","","","",""
"Yes, every 2 weeks","2008","1-pers.-HH","vocational + Abi","","","",""
"Yes, every 2 weeks","2008","1-pers.-HH","higher vocational","","","",""
"Yes, every 2 weeks","2008","1-pers.-HH","higher education","","","",""
"Yes, every 2 weeks","2008","(Married) couple without C. ","in school","","","",""
"Yes, every 2 weeks","2008","(Married) couple without C. ","inadequately","","","",""
"Yes, every 2 weeks","2008","(Married) couple without C. ","general elemantary","","","",""
"Yes, every 2 weeks","2008","(Married) couple without C. ","middle vocational","","","",""
"Yes, every 2 weeks","2008","(Married) couple without C. ","vocational + Abi","","","",""
"Yes, every 2 weeks","2008","(Married) couple without C. ","higher vocational","","","",""
"Yes, every 2 weeks","2008","(Married) couple without C. ","higher education","","","",""
"Yes, every 2 weeks","2008","Single parent ","in school","","","",""
"Yes, every 2 weeks","2008","Single parent ","inadequately","","","",""
"Yes, every 2 weeks","2008","Single parent ","general elemantary","","","",""
"Yes, every 2 weeks","2008","Single parent ","middle vocational","","","",""
"Yes, every 2 weeks","2008","Single parent ","vocational + Abi","","","",""
"Yes, every 2 weeks","2008","Single parent ","higher vocational","","","",""
"Yes, every 2 weeks","2008","Single parent ","higher education","","","",""
"Yes, every 2 weeks","2008","Couple + C. LE 16 ","in school","","","",""
"Yes, every 2 weeks","2008","Couple + C. LE 16 ","inadequately","","","",""
"Yes, every 2 weeks","2008","Couple + C. LE 16 ","general elemantary","","","",""
"Yes, every 2 weeks","2008","Couple + C. LE 16 ","middle vocational","","","",""
"Yes, every 2 weeks","2008","Couple + C. LE 16 ","vocational + Abi","","","",""
"Yes, every 2 weeks","2008","Couple + C. LE 16 ","higher vocational","","","",""
"Yes, every 2 weeks","2008","Couple + C. LE 16 ","higher education","","","",""
"Yes, every 2 weeks","2008","Couple + C. GT 16 ","in school","","","",""
"Yes, every 2 weeks","2008","Couple + C. GT 16 ","inadequately","","","",""
"Yes, every 2 weeks","2008","Couple + C. GT 16 ","general elemantary","","","",""
"Yes, every 2 weeks","2008","Couple + C. GT 16 ","middle vocational","","","",""
"Yes, every 2 weeks","2008","Couple + C. GT 16 ","vocational + Abi","","","",""
"Yes, every 2 weeks","2008","Couple + C. GT 16 ","higher vocational","","","",""
"Yes, every 2 weeks","2008","Couple + C. GT 16 ","higher education","","","",""
"Yes, every 2 weeks","2008","Couple + C. LE and GT 16","in school","","","",""
"Yes, every 2 weeks","2008","Couple + C. LE and GT 16","inadequately","","","",""
"Yes, every 2 weeks","2008","Couple + C. LE and GT 16","general elemantary","","","",""
"Yes, every 2 weeks","2008","Couple + C. LE and GT 16","middle vocational","","","",""
"Yes, every 2 weeks","2008","Couple + C. LE and GT 16","vocational + Abi","","","",""
"Yes, every 2 weeks","2008","Couple + C. LE and GT 16","higher vocational","","","",""
"Yes, every 2 weeks","2008","Couple + C. LE and GT 16","higher education","","","",""
"Yes, every 3-4 weeks","2008","1-pers.-HH","in school","","","",""
"Yes, every 3-4 weeks","2008","1-pers.-HH","inadequately","","","",""
"Yes, every 3-4 weeks","2008","1-pers.-HH","general elemantary","","","",""
"Yes, every 3-4 weeks","2008","1-pers.-HH","middle vocational","","","",""
"Yes, every 3-4 weeks","2008","1-pers.-HH","vocational + Abi","","","",""
"Yes, every 3-4 weeks","2008","1-pers.-HH","higher vocational","","","",""
"Yes, every 3-4 weeks","2008","1-pers.-HH","higher education","","","",""
"Yes, every 3-4 weeks","2008","(Married) couple without C. ","in school","","","",""
"Yes, every 3-4 weeks","2008","(Married) couple without C. ","inadequately","","","",""
"Yes, every 3-4 weeks","2008","(Married) couple without C. ","general elemantary","","","",""
"Yes, every 3-4 weeks","2008","(Married) couple without C. ","middle vocational","","","",""
"Yes, every 3-4 weeks","2008","(Married) couple without C. ","vocational + Abi","","","",""
"Yes, every 3-4 weeks","2008","(Married) couple without C. ","higher vocational","","","",""
"Yes, every 3-4 weeks","2008","(Married) couple without C. ","higher education","","","",""
"Yes, every 3-4 weeks","2008","Single parent ","in school","","","",""
"Yes, every 3-4 weeks","2008","Single parent ","inadequately","","","",""
"Yes, every 3-4 weeks","2008","Single parent ","general elemantary","","","",""
"Yes, every 3-4 weeks","2008","Single parent ","middle vocational","","","",""
"Yes, every 3-4 weeks","2008","Single parent ","vocational + Abi","","","",""
"Yes, every 3-4 weeks","2008","Single parent ","higher vocational","","","",""
"Yes, every 3-4 weeks","2008","Single parent ","higher education","","","",""
"Yes, every 3-4 weeks","2008","Couple + C. LE 16 ","in school","","","",""
"Yes, every 3-4 weeks","2008","Couple + C. LE 16 ","inadequately","","","",""
"Yes, every 3-4 weeks","2008","Couple + C. LE 16 ","general elemantary","","","",""
"Yes, every 3-4 weeks","2008","Couple + C. LE 16 ","middle vocational","","","",""
"Yes, every 3-4 weeks","2008","Couple + C. LE 16 ","vocational + Abi","","","",""
"Yes, every 3-4 weeks","2008","Couple + C. LE 16 ","higher vocational","","","",""
"Yes, every 3-4 weeks","2008","Couple + C. LE 16 ","higher education","","","",""
"Yes, every 3-4 weeks","2008","Couple + C. GT 16 ","in school","","","",""
"Yes, every 3-4 weeks","2008","Couple + C. GT 16 ","inadequately","","","",""
"Yes, every 3-4 weeks","2008","Couple + C. GT 16 ","general elemantary","","","",""
"Yes, every 3-4 weeks","2008","Couple + C. GT 16 ","middle vocational","","","",""
"Yes, every 3-4 weeks","2008","Couple + C. GT 16 ","vocational + Abi","","","",""
"Yes, every 3-4 weeks","2008","Couple + C. GT 16 ","higher vocational","","","",""
"Yes, every 3-4 weeks","2008","Couple + C. GT 16 ","higher education","","","",""
"Yes, every 3-4 weeks","2008","Couple + C. LE and GT 16","in school","","","",""
"Yes, every 3-4 weeks","2008","Couple + C. LE and GT 16","inadequately","","","",""
"Yes, every 3-4 weeks","2008","Couple + C. LE and GT 16","general elemantary","","","",""
"Yes, every 3-4 weeks","2008","Couple + C. LE and GT 16","middle vocational","","","",""
"Yes, every 3-4 weeks","2008","Couple + C. LE and GT 16","vocational + Abi","","","",""
"Yes, every 3-4 weeks","2008","Couple + C. LE and GT 16","higher vocational","","","",""
"Yes, every 3-4 weeks","2008","Couple + C. LE and GT 16","higher education","","","",""
"Rarely","2008","1-pers.-HH","in school","","","",""
"Rarely","2008","1-pers.-HH","inadequately","","","",""
"Rarely","2008","1-pers.-HH","general elemantary","","","",""
"Rarely","2008","1-pers.-HH","middle vocational","","","",""
"Rarely","2008","1-pers.-HH","vocational + Abi","","","",""
"Rarely","2008","1-pers.-HH","higher vocational","","","",""
"Rarely","2008","1-pers.-HH","higher education","","","",""
"Rarely","2008","(Married) couple without C. ","in school","","","",""
"Rarely","2008","(Married) couple without C. ","inadequately","","","",""
"Rarely","2008","(Married) couple without C. ","general elemantary","","","",""
"Rarely","2008","(Married) couple without C. ","middle vocational","","","",""
"Rarely","2008","(Married) couple without C. ","vocational + Abi","","","",""
"Rarely","2008","(Married) couple without C. ","higher vocational","","","",""
"Rarely","2008","(Married) couple without C. ","higher education","","","",""
"Rarely","2008","Single parent ","in school","","","",""
"Rarely","2008","Single parent ","inadequately","","","",""
"Rarely","2008","Single parent ","general elemantary","","","",""
"Rarely","2008","Single parent ","middle vocational","","","",""
"Rarely","2008","Single parent ","vocational + Abi","","","",""
"Rarely","2008","Single parent ","higher vocational","","","",""
"Rarely","2008","Single parent ","higher education","","","",""
"Rarely","2008","Couple + C. LE 16 ","in school","","","",""
"Rarely","2008","Couple + C. LE 16 ","inadequately","","","",""
"Rarely","2008","Couple + C. LE 16 ","general elemantary","","","",""
"Rarely","2008","Couple + C. LE 16 ","middle vocational","","","",""
"Rarely","2008","Couple + C. LE 16 ","vocational + Abi","","","",""
"Rarely","2008","Couple + C. LE 16 ","higher vocational","","","",""
"Rarely","2008","Couple + C. LE 16 ","higher education","","","",""
"Rarely","2008","Couple + C. GT 16 ","in school","","","",""
"Rarely","2008","Couple + C. GT 16 ","inadequately","","","",""
"Rarely","2008","Couple + C. GT 16 ","general elemantary","","","",""
"Rarely","2008","Couple + C. GT 16 ","middle vocational","","","",""
"Rarely","2008","Couple + C. GT 16 ","vocational + Abi","","","",""
"Rarely","2008","Couple + C. GT 16 ","higher vocational","","","",""
"Rarely","2008","Couple + C. GT 16 ","higher education","","","",""
"Rarely","2008","Couple + C. LE and GT 16","in school","","","",""
"Rarely","2008","Couple + C. LE and GT 16","inadequately","","","",""
"Rarely","2008","Couple + C. LE and GT 16","general elemantary","","","",""
"Rarely","2008","Couple + C. LE and GT 16","middle vocational","","","",""
"Rarely","2008","Couple + C. LE and GT 16","vocational + Abi","","","",""
"Rarely","2008","Couple + C. LE and GT 16","higher vocational","","","",""
"Rarely","2008","Couple + C. LE and GT 16","higher education","","","",""
"No, never","2009","1-pers.-HH","in school","","","",""
"No, never","2009","1-pers.-HH","inadequately","6","","",""
"No, never","2009","1-pers.-HH","general elemantary","22","","",""
"No, never","2009","1-pers.-HH","middle vocational","227","0.34329497788773","0.306595363723623","0.379994592051836"
"No, never","2009","1-pers.-HH","vocational + Abi","36","0.330617568312073","0.238871487182793","0.422363649441354"
"No, never","2009","1-pers.-HH","higher vocational","27","","",""
"No, never","2009","1-pers.-HH","higher education","122","0.30898714631153","0.26258918773689","0.355385104886169"
"No, never","2009","(Married) couple without C. ","in school","","","",""
"No, never","2009","(Married) couple without C. ","inadequately","4","","",""
"No, never","2009","(Married) couple without C. ","general elemantary","48","0.348675789486988","0.263764602266683","0.433586976707292"
"No, never","2009","(Married) couple without C. ","middle vocational","557","0.389624134212737","0.364592400461819","0.414655867963655"
"No, never","2009","(Married) couple without C. ","vocational + Abi","74","0.369068980280746","0.30027318406217","0.437864776499322"
"No, never","2009","(Married) couple without C. ","higher vocational","78","0.328949639165733","0.267284754468524","0.390614523862941"
"No, never","2009","(Married) couple without C. ","higher education","301","0.308057185397307","0.278542718876286","0.337571651918327"
"No, never","2009","Single parent ","in school","1","","",""
"No, never","2009","Single parent ","inadequately","4","","",""
"No, never","2009","Single parent ","general elemantary","37","0.476240896785268","0.366799347263847","0.58568244630669"
"No, never","2009","Single parent ","middle vocational","115","0.377843877209851","0.323341281844571","0.43234647257513"
"No, never","2009","Single parent ","vocational + Abi","17","","",""
"No, never","2009","Single parent ","higher vocational","10","","",""
"No, never","2009","Single parent ","higher education","44","0.351154813775498","0.267139760898655","0.43516986665234"
"No, never","2009","Couple + C. LE 16 ","in school","","","",""
"No, never","2009","Couple + C. LE 16 ","inadequately","4","","",""
"No, never","2009","Couple + C. LE 16 ","general elemantary","53","0.44769938674498","0.350722460079259","0.544676313410701"
"No, never","2009","Couple + C. LE 16 ","middle vocational","351","0.291877647251707","0.264483371225513","0.319271923277901"
"No, never","2009","Couple + C. LE 16 ","vocational + Abi","94","0.44725933909474","0.379525867735539","0.514992810453941"
"No, never","2009","Couple + C. LE 16 ","higher vocational","84","0.337417214883754","0.278688282002418","0.39614614776509"
"No, never","2009","Couple + C. LE 16 ","higher education","196","0.362978835847895","0.324598654949936","0.401359016745854"
"No, never","2009","Couple + C. GT 16 ","in school","4","","",""
"No, never","2009","Couple + C. GT 16 ","inadequately","5","","",""
"No, never","2009","Couple + C. GT 16 ","general elemantary","87","0.420214209915705","0.35075715305649","0.489671266774919"
"No, never","2009","Couple + C. GT 16 ","middle vocational","413","0.391387452752092","0.362184811705531","0.420590093798653"
"No, never","2009","Couple + C. GT 16 ","vocational + Abi","45","0.513376705109365","0.419972533070091","0.606780877148638"
"No, never","2009","Couple + C. GT 16 ","higher vocational","45","0.253715363964682","0.187320917752488","0.320109810176875"
"No, never","2009","Couple + C. GT 16 ","higher education","163","0.300734049964289","0.259581060065011","0.341887039863566"
"No, never","2009","Couple + C. LE and GT 16","in school","4","","",""
"No, never","2009","Couple + C. LE and GT 16","inadequately","2","","",""
"No, never","2009","Couple + C. LE and GT 16","general elemantary","44","0.417863675099384","0.314225889636202","0.521501460562566"
"No, never","2009","Couple + C. LE and GT 16","middle vocational","145","0.401115880193217","0.35170660104874","0.450525159337694"
"No, never","2009","Couple + C. LE and GT 16","vocational + Abi","23","","",""
"No, never","2009","Couple + C. LE and GT 16","higher vocational","20","","",""
"No, never","2009","Couple + C. LE and GT 16","higher education","51","0.225043790629257","0.16534833589314","0.284739245365375"
"Yes, every week","2009","1-pers.-HH","in school","","","",""
"Yes, every week","2009","1-pers.-HH","inadequately","1","","",""
"Yes, every week","2009","1-pers.-HH","general elemantary","11","","",""
"Yes, every week","2009","1-pers.-HH","middle vocational","102","0.149500599773979","0.121939212224345","0.177061987323614"
"Yes, every week","2009","1-pers.-HH","vocational + Abi","13","","",""
"Yes, every week","2009","1-pers.-HH","higher vocational","17","","",""
"Yes, every week","2009","1-pers.-HH","higher education","73","0.190270261399583","0.150857115095552","0.229683407703614"
"Yes, every week","2009","(Married) couple without C. ","in school","1","","",""
"Yes, every week","2009","(Married) couple without C. ","inadequately","1","","",""
"Yes, every week","2009","(Married) couple without C. ","general elemantary","25","","",""
"Yes, every week","2009","(Married) couple without C. ","middle vocational","206","0.131303522003528","0.113967815442285","0.148639228564772"
"Yes, every week","2009","(Married) couple without C. ","vocational + Abi","20","","",""
"Yes, every week","2009","(Married) couple without C. ","higher vocational","36","0.173998584707234","0.124241043297551","0.223756126116917"
"Yes, every week","2009","(Married) couple without C. ","higher education","168","0.169701443691208","0.145705155223261","0.193697732159154"
"Yes, every week","2009","Single parent ","in school","4","","",""
"Yes, every week","2009","Single parent ","inadequately","2","","",""
"Yes, every week","2009","Single parent ","general elemantary","16","","",""
"Yes, every week","2009","Single parent ","middle vocational","41","0.145455181519897","0.105823425091981","0.185086937947814"
"Yes, every week","2009","Single parent ","vocational + Abi","5","","",""
"Yes, every week","2009","Single parent ","higher vocational","3","","",""
"Yes, every week","2009","Single parent ","higher education","28","","",""
"Yes, every week","2009","Couple + C. LE 16 ","in school","","","",""
"Yes, every week","2009","Couple + C. LE 16 ","inadequately","6","","",""
"Yes, every week","2009","Couple + C. LE 16 ","general elemantary","13","","",""
"Yes, every week","2009","Couple + C. LE 16 ","middle vocational","149","0.159878440485405","0.137794769214287","0.181962111756523"
"Yes, every week","2009","Couple + C. LE 16 ","vocational + Abi","20","","",""
"Yes, every week","2009","Couple + C. LE 16 ","higher vocational","43","0.155667686741074","0.110637436695611","0.200697936786537"
"Yes, every week","2009","Couple + C. LE 16 ","higher education","80","0.0832299925043852","0.0611824818534852","0.105277503155285"
"Yes, every week","2009","Couple + C. GT 16 ","in school","4","","",""
"Yes, every week","2009","Couple + C. GT 16 ","inadequately","2","","",""
"Yes, every week","2009","Couple + C. GT 16 ","general elemantary","22","","",""
"Yes, every week","2009","Couple + C. GT 16 ","middle vocational","152","0.155555977875143","0.133870099609758","0.177241856140527"
"Yes, every week","2009","Couple + C. GT 16 ","vocational + Abi","16","","",""
"Yes, every week","2009","Couple + C. GT 16 ","higher vocational","34","0.221331715384141","0.157987904625848","0.284675526142434"
"Yes, every week","2009","Couple + C. GT 16 ","higher education","83","0.21808912401942","0.181030905954594","0.255147342084247"
"Yes, every week","2009","Couple + C. LE and GT 16","in school","6","","",""
"Yes, every week","2009","Couple + C. LE and GT 16","inadequately","1","","",""
"Yes, every week","2009","Couple + C. LE and GT 16","general elemantary","15","","",""
"Yes, every week","2009","Couple + C. LE and GT 16","middle vocational","49","0.138203878704478","0.10341306594806","0.172994691460895"
"Yes, every week","2009","Couple + C. LE and GT 16","vocational + Abi","4","","",""
"Yes, every week","2009","Couple + C. LE and GT 16","higher vocational","7","","",""
"Yes, every week","2009","Couple + C. LE and GT 16","higher education","37","0.226345019919928","0.166527514049585","0.286162525790271"
"Yes, every 2 weeks","2009","1-pers.-HH","in school","","","",""
"Yes, every 2 weeks","2009","1-pers.-HH","inadequately","","","",""
"Yes, every 2 weeks","2009","1-pers.-HH","general elemantary","14","","",""
"Yes, every 2 weeks","2009","1-pers.-HH","middle vocational","109","0.17964465850398","0.149972389065099","0.209316927942861"
"Yes, every 2 weeks","2009","1-pers.-HH","vocational + Abi","12","","",""
"Yes, every 2 weeks","2009","1-pers.-HH","higher vocational","19","","",""
"Yes, every 2 weeks","2009","1-pers.-HH","higher education","42","0.11193625632319","0.0802775574467377","0.143594955199643"
"Yes, every 2 weeks","2009","(Married) couple without C. ","in school","","","",""
"Yes, every 2 weeks","2009","(Married) couple without C. ","inadequately","2","","",""
"Yes, every 2 weeks","2009","(Married) couple without C. ","general elemantary","23","","",""
"Yes, every 2 weeks","2009","(Married) couple without C. ","middle vocational","235","0.172794402204953","0.153388184643138","0.192200619766767"
"Yes, every 2 weeks","2009","(Married) couple without C. ","vocational + Abi","29","","",""
"Yes, every 2 weeks","2009","(Married) couple without C. ","higher vocational","30","0.147957052500242","0.101356159607264","0.194557945393219"
"Yes, every 2 weeks","2009","(Married) couple without C. ","higher education","86","0.100475659155403","0.0812570897671098","0.119694228543696"
"Yes, every 2 weeks","2009","Single parent ","in school","1","","",""
"Yes, every 2 weeks","2009","Single parent ","inadequately","","","",""
"Yes, every 2 weeks","2009","Single parent ","general elemantary","7","","",""
"Yes, every 2 weeks","2009","Single parent ","middle vocational","64","0.213604719385105","0.16753270826409","0.25967673050612"
"Yes, every 2 weeks","2009","Single parent ","vocational + Abi","6","","",""
"Yes, every 2 weeks","2009","Single parent ","higher vocational","2","","",""
"Yes, every 2 weeks","2009","Single parent ","higher education","15","","",""
"Yes, every 2 weeks","2009","Couple + C. LE 16 ","in school","","","",""
"Yes, every 2 weeks","2009","Couple + C. LE 16 ","inadequately","1","","",""
"Yes, every 2 weeks","2009","Couple + C. LE 16 ","general elemantary","9","","",""
"Yes, every 2 weeks","2009","Couple + C. LE 16 ","middle vocational","185","0.180279336938604","0.157115463971784","0.203443209905424"
"Yes, every 2 weeks","2009","Couple + C. LE 16 ","vocational + Abi","23","","",""
"Yes, every 2 weeks","2009","Couple + C. LE 16 ","higher vocational","44","0.18295281610987","0.134930673227908","0.230974958991831"
"Yes, every 2 weeks","2009","Couple + C. LE 16 ","higher education","59","0.113301835930626","0.0880032752648287","0.138600396596423"
"Yes, every 2 weeks","2009","Couple + C. GT 16 ","in school","2","","",""
"Yes, every 2 weeks","2009","Couple + C. GT 16 ","inadequately","2","","",""
"Yes, every 2 weeks","2009","Couple + C. GT 16 ","general elemantary","36","0.206939872549245","0.149933635759333","0.263946109339157"
"Yes, every 2 weeks","2009","Couple + C. GT 16 ","middle vocational","162","0.133648340542201","0.113288371131451","0.154008309952951"
"Yes, every 2 weeks","2009","Couple + C. GT 16 ","vocational + Abi","17","","",""
"Yes, every 2 weeks","2009","Couple + C. GT 16 ","higher vocational","26","","",""
"Yes, every 2 weeks","2009","Couple + C. GT 16 ","higher education","44","0.0985492349473167","0.0718015292597987","0.125296940634835"
"Yes, every 2 weeks","2009","Couple + C. LE and GT 16","in school","1","","",""
"Yes, every 2 weeks","2009","Couple + C. LE and GT 16","inadequately","3","","",""
"Yes, every 2 weeks","2009","Couple + C. LE and GT 16","general elemantary","4","","",""
"Yes, every 2 weeks","2009","Couple + C. LE and GT 16","middle vocational","51","0.12218666061661","0.089171366009125","0.155201955224095"
"Yes, every 2 weeks","2009","Couple + C. LE and GT 16","vocational + Abi","5","","",""
"Yes, every 2 weeks","2009","Couple + C. LE and GT 16","higher vocational","10","","",""
"Yes, every 2 weeks","2009","Couple + C. LE and GT 16","higher education","24","","",""
"Yes, every 3-4 weeks","2009","1-pers.-HH","in school","","","",""
"Yes, every 3-4 weeks","2009","1-pers.-HH","inadequately","","","",""
"Yes, every 3-4 weeks","2009","1-pers.-HH","general elemantary","8","","",""
"Yes, every 3-4 weeks","2009","1-pers.-HH","middle vocational","46","0.0622726491358009","0.0435946837198833","0.0809506145517184"
"Yes, every 3-4 weeks","2009","1-pers.-HH","vocational + Abi","5","","",""
