"plb0218","year","migback","pgcasmin","n","percent","lower_confidence","upper_confidence"
"No, never","2009","no migration background","(2b) intermediate general qualification","82","0.347750827163007","0.281413747279141","0.414087907046872"
"No, never","2009","no migration background","(2a) intermediate vocational","1023","0.341270296328509","0.324013826340318","0.3585267663167"
"No, never","2009","no migration background","(2c_gen) general maturity certificate","118","0.453715626330213","0.395087034410658","0.512344218249768"
"No, never","2009","no migration background","(2c_voc) vocational maturity certificate","304","0.389153331598807","0.354626224858165","0.42368043833945"
"No, never","2009","no migration background","(3a) lower tertiary education","367","0.338571349498531","0.308852279401459","0.368290419595604"
"No, never","2009","no migration background","(3b) higher tertiary education","422","0.26433145129128","0.241985553437477","0.286677349145082"
"No, never","2009","direct migration background","(0) in school","","","",""
"No, never","2009","direct migration background","(1a) inadequately completed","8","","",""
"No, never","2009","direct migration background","(1b) general elementary school","68","0.480047354189916","0.394818811640276","0.565275896739555"
"No, never","2009","direct migration background","(1c) basic vocational qualification","88","0.300254920436682","0.243435986646798","0.357073854226565"
"No, never","2009","direct migration background","(2b) intermediate general qualification","5","","",""
"No, never","2009","direct migration background","(2a) intermediate vocational","35","0.559230506539313","0.446112062509079","0.672348950569547"
"No, never","2009","direct migration background","(2c_gen) general maturity certificate","18","","",""
"No, never","2009","direct migration background","(2c_voc) vocational maturity certificate","60","0.424722533732401","0.341029940474438","0.508415126990364"
"No, never","2009","direct migration background","(3a) lower tertiary education","16","","",""
"No, never","2009","direct migration background","(3b) higher tertiary education","58","0.44763914218944","0.369357898468367","0.525920385910513"
"No, never","2009","indirect migration background","(0) in school","3","","",""
"No, never","2009","indirect migration background","(1a) inadequately completed","2","","",""
"No, never","2009","indirect migration background","(1b) general elementary school","33","0.482333804520652","0.347806974262244","0.61686063477906"
"No, never","2009","indirect migration background","(1c) basic vocational qualification","38","0.340777905841185","0.245965740186167","0.435590071496203"
"No, never","2009","indirect migration background","(2b) intermediate general qualification","21","","",""
"No, never","2009","indirect migration background","(2a) intermediate vocational","33","0.510916458710973","0.401377257845747","0.6204556595762"
"No, never","2009","indirect migration background","(2c_gen) general maturity certificate","14","","",""
"No, never","2009","indirect migration background","(2c_voc) vocational maturity certificate","12","","",""
"No, never","2009","indirect migration background","(3a) lower tertiary education","7","","",""
"No, never","2009","indirect migration background","(3b) higher tertiary education","16","","",""
"Yes, every week","2009","no migration background","(0) in school","12","","",""
"Yes, every week","2009","no migration background","(1a) inadequately completed","8","","",""
"Yes, every week","2009","no migration background","(1b) general elementary school","37","0.149090742930422","0.104581777349374","0.19359970851147"
"Yes, every week","2009","no migration background","(1c) basic vocational qualification","276","0.146606030037037","0.130048031698245","0.16316402837583"
"Yes, every week","2009","no migration background","(2b) intermediate general qualification","29","","",""
"Yes, every week","2009","no migration background","(2a) intermediate vocational","386","0.13225802067228","0.119928238457077","0.144587802887483"
"Yes, every week","2009","no migration background","(2c_gen) general maturity certificate","43","0.162313931782546","0.118890239163751","0.20573762440134"
"Yes, every week","2009","no migration background","(2c_voc) vocational maturity certificate","85","0.117644585276502","0.0948284829811234","0.140460687571881"
"Yes, every week","2009","no migration background","(3a) lower tertiary education","116","0.119761361885945","0.0993708940821151","0.140151829689776"
"Yes, every week","2009","no migration background","(3b) higher tertiary education","317","0.215393056075338","0.194561379844223","0.236224732306453"
"Yes, every week","2009","direct migration background","(0) in school","","","",""
"Yes, every week","2009","direct migration background","(1a) inadequately completed","7","","",""
"Yes, every week","2009","direct migration background","(1b) general elementary school","20","","",""
"Yes, every week","2009","direct migration background","(1c) basic vocational qualification","47","0.227652831326488","0.175674672228553","0.279630990424422"
"Yes, every week","2009","direct migration background","(2b) intermediate general qualification","","","",""
"Yes, every week","2009","direct migration background","(2a) intermediate vocational","9","","",""
"Yes, every week","2009","direct migration background","(2c_gen) general maturity certificate","11","","",""
"Yes, every week","2009","direct migration background","(2c_voc) vocational maturity certificate","17","","",""
"Yes, every week","2009","direct migration background","(3a) lower tertiary education","3","","",""
"Yes, every week","2009","direct migration background","(3b) higher tertiary education","31","0.165529915603843","0.107020484596235","0.224039346611452"
"Yes, every week","2009","indirect migration background","(0) in school","3","","",""
"Yes, every week","2009","indirect migration background","(1a) inadequately completed","2","","",""
"Yes, every week","2009","indirect migration background","(1b) general elementary school","12","","",""
"Yes, every week","2009","indirect migration background","(1c) basic vocational qualification","18","","",""
"Yes, every week","2009","indirect migration background","(2b) intermediate general qualification","7","","",""
"Yes, every week","2009","indirect migration background","(2a) intermediate vocational","8","","",""
"Yes, every week","2009","indirect migration background","(2c_gen) general maturity certificate","6","","",""
"Yes, every week","2009","indirect migration background","(2c_voc) vocational maturity certificate","7","","",""
"Yes, every week","2009","indirect migration background","(3a) lower tertiary education","3","","",""
"Yes, every week","2009","indirect migration background","(3b) higher tertiary education","8","","",""
"Yes, every 2 weeks","2009","no migration background","(0) in school","4","","",""
"Yes, every 2 weeks","2009","no migration background","(1a) inadequately completed","4","","",""
"Yes, every 2 weeks","2009","no migration background","(1b) general elementary school","36","0.164979093225357","0.118597713009557","0.211360473441158"
"Yes, every 2 weeks","2009","no migration background","(1c) basic vocational qualification","282","0.173912798434652","0.156169438949882","0.191656157919423"
"Yes, every 2 weeks","2009","no migration background","(2b) intermediate general qualification","34","0.204412236280113","0.148241128604142","0.260583343956083"
"Yes, every 2 weeks","2009","no migration background","(2a) intermediate vocational","487","0.176675126839946","0.162794073728298","0.190556179951593"
"Yes, every 2 weeks","2009","no migration background","(2c_gen) general maturity certificate","46","0.114371799872222","0.0768923331611299","0.151851266583314"
"Yes, every 2 weeks","2009","no migration background","(2c_voc) vocational maturity certificate","90","0.118485573983909","0.0955989804531264","0.141372167514692"
"Yes, every 2 weeks","2009","no migration background","(3a) lower tertiary education","91","0.109774312038895","0.0901421090618705","0.12940651501592"
"Yes, every 2 weeks","2009","no migration background","(3b) higher tertiary education","151","0.107061819670395","0.0913939373474661","0.122729701993325"
"Yes, every 2 weeks","2009","direct migration background","(0) in school","","","",""
"Yes, every 2 weeks","2009","direct migration background","(1a) inadequately completed","5","","",""
"Yes, every 2 weeks","2009","direct migration background","(1b) general elementary school","17","","",""
"Yes, every 2 weeks","2009","direct migration background","(1c) basic vocational qualification","42","0.165839852694868","0.119734934374496","0.211944771015239"
"Yes, every 2 weeks","2009","direct migration background","(2b) intermediate general qualification","","","",""
"Yes, every 2 weeks","2009","direct migration background","(2a) intermediate vocational","12","","",""
"Yes, every 2 weeks","2009","direct migration background","(2c_gen) general maturity certificate","6","","",""
"Yes, every 2 weeks","2009","direct migration background","(2c_voc) vocational maturity certificate","27","","",""
"Yes, every 2 weeks","2009","direct migration background","(3a) lower tertiary education","1","","",""
"Yes, every 2 weeks","2009","direct migration background","(3b) higher tertiary education","20","","",""
"Yes, every 2 weeks","2009","indirect migration background","(0) in school","","","",""
"Yes, every 2 weeks","2009","indirect migration background","(1a) inadequately completed","","","",""
"Yes, every 2 weeks","2009","indirect migration background","(1b) general elementary school","3","","",""
"Yes, every 2 weeks","2009","indirect migration background","(1c) basic vocational qualification","19","","",""
"Yes, every 2 weeks","2009","indirect migration background","(2b) intermediate general qualification","6","","",""
"Yes, every 2 weeks","2009","indirect migration background","(2a) intermediate vocational","13","","",""
"Yes, every 2 weeks","2009","indirect migration background","(2c_gen) general maturity certificate","3","","",""
"Yes, every 2 weeks","2009","indirect migration background","(2c_voc) vocational maturity certificate","5","","",""
"Yes, every 2 weeks","2009","indirect migration background","(3a) lower tertiary education","2","","",""
"Yes, every 2 weeks","2009","indirect migration background","(3b) higher tertiary education","8","","",""
"Yes, every 3-4 weeks","2009","no migration background","(0) in school","2","","",""
"Yes, every 3-4 weeks","2009","no migration background","(1a) inadequately completed","2","","",""
"Yes, every 3-4 weeks","2009","no migration background","(1b) general elementary school","23","","",""
"Yes, every 3-4 weeks","2009","no migration background","(1c) basic vocational qualification","158","0.0879153032551006","0.07465947231103","0.101171134199171"
"Yes, every 3-4 weeks","2009","no migration background","(2b) intermediate general qualification","17","","",""
"Yes, every 3-4 weeks","2009","no migration background","(2a) intermediate vocational","274","0.0934420922233694","0.0828491124180486","0.10403507202869"
"Yes, every 3-4 weeks","2009","no migration background","(2c_gen) general maturity certificate","17","","",""
"Yes, every 3-4 weeks","2009","no migration background","(2c_voc) vocational maturity certificate","68","0.0814341343461444","0.0620658077529908","0.100802460939298"
"Yes, every 3-4 weeks","2009","no migration background","(3a) lower tertiary education","81","0.0748487715624345","0.0583227880176213","0.0913747551072476"
"Yes, every 3-4 weeks","2009","no migration background","(3b) higher tertiary education","168","0.118969455784651","0.10256372750397","0.135375184065331"
"Yes, every 3-4 weeks","2009","direct migration background","(0) in school","","","",""
"Yes, every 3-4 weeks","2009","direct migration background","(1a) inadequately completed","1","","",""
"Yes, every 3-4 weeks","2009","direct migration background","(1b) general elementary school","8","","",""
"Yes, every 3-4 weeks","2009","direct migration background","(1c) basic vocational qualification","22","","",""
"Yes, every 3-4 weeks","2009","direct migration background","(2b) intermediate general qualification","","","",""
"Yes, every 3-4 weeks","2009","direct migration background","(2a) intermediate vocational","6","","",""
"Yes, every 3-4 weeks","2009","direct migration background","(2c_gen) general maturity certificate","3","","",""
"Yes, every 3-4 weeks","2009","direct migration background","(2c_voc) vocational maturity certificate","8","","",""
"Yes, every 3-4 weeks","2009","direct migration background","(3a) lower tertiary education","3","","",""
"Yes, every 3-4 weeks","2009","direct migration background","(3b) higher tertiary education","9","","",""
"Yes, every 3-4 weeks","2009","indirect migration background","(0) in school","","","",""
"Yes, every 3-4 weeks","2009","indirect migration background","(1a) inadequately completed","","","",""
"Yes, every 3-4 weeks","2009","indirect migration background","(1b) general elementary school","1","","",""
"Yes, every 3-4 weeks","2009","indirect migration background","(1c) basic vocational qualification","5","","",""
"Yes, every 3-4 weeks","2009","indirect migration background","(2b) intermediate general qualification","2","","",""
"Yes, every 3-4 weeks","2009","indirect migration background","(2a) intermediate vocational","9","","",""
"Yes, every 3-4 weeks","2009","indirect migration background","(2c_gen) general maturity certificate","2","","",""
"Yes, every 3-4 weeks","2009","indirect migration background","(2c_voc) vocational maturity certificate","2","","",""
"Yes, every 3-4 weeks","2009","indirect migration background","(3a) lower tertiary education","","","",""
"Yes, every 3-4 weeks","2009","indirect migration background","(3b) higher tertiary education","6","","",""
"Rarely","2009","no migration background","(0) in school","7","","",""
"Rarely","2009","no migration background","(1a) inadequately completed","2","","",""
"Rarely","2009","no migration background","(1b) general elementary school","47","0.190450210131425","0.141382809938985","0.239517610323865"
"Rarely","2009","no migration background","(1c) basic vocational qualification","430","0.249274120249803","0.229023588910503","0.269524651589102"
"Rarely","2009","no migration background","(2b) intermediate general qualification","36","0.183821498240294","0.129869663012072","0.237773333468517"
"Rarely","2009","no migration background","(2a) intermediate vocational","730","0.256354463935896","0.240463416580285","0.272245511291508"
"Rarely","2009","no migration background","(2c_gen) general maturity certificate","53","0.178862270160047","0.133731205416747","0.223993334903347"
"Rarely","2009","no migration background","(2c_voc) vocational maturity certificate","219","0.293282374794637","0.261042032087744","0.32552271750153"
"Rarely","2009","no migration background","(3a) lower tertiary education","319","0.357044205014194","0.326954345199702","0.387134064828686"
"Rarely","2009","no migration background","(3b) higher tertiary education","438","0.294244217178336","0.271152114223458","0.317336320133214"
"Rarely","2009","direct migration background","(0) in school","","","",""
"Rarely","2009","direct migration background","(1a) inadequately completed","4","","",""
"Rarely","2009","direct migration background","(1b) general elementary school","19","","",""
"Rarely","2009","direct migration background","(1c) basic vocational qualification","51","0.196285128858444","0.147050259773915","0.245519997942974"
"Rarely","2009","direct migration background","(2b) intermediate general qualification","4","","",""
"Rarely","2009","direct migration background","(2a) intermediate vocational","12","","",""
"Rarely","2009","direct migration background","(2c_gen) general maturity certificate","9","","",""
"Rarely","2009","direct migration background","(2c_voc) vocational maturity certificate","22","","",""
"Rarely","2009","direct migration background","(3a) lower tertiary education","16","","",""
"Rarely","2009","direct migration background","(3b) higher tertiary education","37","0.224706682852739","0.158997925141133","0.290415440564344"
"Rarely","2009","indirect migration background","(0) in school","1","","",""
"Rarely","2009","indirect migration background","(1a) inadequately completed","","","",""
"Rarely","2009","indirect migration background","(1b) general elementary school","4","","",""
"Rarely","2009","indirect migration background","(1c) basic vocational qualification","16","","",""
"Rarely","2009","indirect migration background","(2b) intermediate general qualification","5","","",""
"Rarely","2009","indirect migration background","(2a) intermediate vocational","17","","",""
"Rarely","2009","indirect migration background","(2c_gen) general maturity certificate","3","","",""
"Rarely","2009","indirect migration background","(2c_voc) vocational maturity certificate","9","","",""
"Rarely","2009","indirect migration background","(3a) lower tertiary education","11","","",""
"Rarely","2009","indirect migration background","(3b) higher tertiary education","16","","",""
"No, never","2010","no migration background","(0) in school","5","","",""
"No, never","2010","no migration background","(1a) inadequately completed","13","","",""
"No, never","2010","no migration background","(1b) general elementary school","49","0.411050664378091","0.323382472154126","0.498718856602056"
"No, never","2010","no migration background","(1c) basic vocational qualification","175","0.304521479878999","0.267911071614903","0.341131888143096"
"No, never","2010","no migration background","(2b) intermediate general qualification","42","0.454831588718472","0.354167442200262","0.555495735236682"
"No, never","2010","no migration background","(2a) intermediate vocational","437","0.354400451343487","0.328134561458983","0.380666341227991"
"No, never","2010","no migration background","(2c_gen) general maturity certificate","14","","",""
"No, never","2010","no migration background","(2c_voc) vocational maturity certificate","181","0.441061862726089","0.393520381925943","0.488603343526235"
"No, never","2010","no migration background","(3a) lower tertiary education","109","0.394165218639442","0.338959877966295","0.449370559312589"
"No, never","2010","no migration background","(3b) higher tertiary education","199","0.343137878788063","0.305707407634091","0.380568349942035"
"No, never","2010","direct migration background","(0) in school","2","","",""
"No, never","2010","direct migration background","(1a) inadequately completed","10","","",""
"No, never","2010","direct migration background","(1b) general elementary school","51","0.378471018091793","0.295732424966113","0.461209611217473"
"No, never","2010","direct migration background","(1c) basic vocational qualification","37","0.231581474484611","0.165805033935906","0.297357915033315"
"No, never","2010","direct migration background","(2b) intermediate general qualification","2","","",""
"No, never","2010","direct migration background","(2a) intermediate vocational","16","","",""
"No, never","2010","direct migration background","(2c_gen) general maturity certificate","11","","",""
"No, never","2010","direct migration background","(2c_voc) vocational maturity certificate","34","0.291145601167693","0.203835386266093","0.378455816069293"
"No, never","2010","direct migration background","(3a) lower tertiary education","5","","",""
"No, never","2010","direct migration background","(3b) higher tertiary education","39","0.330896575964571","0.249061593572027","0.412731558357115"
"No, never","2010","indirect migration background","(0) in school","3","","",""
"No, never","2010","indirect migration background","(1a) inadequately completed","1","","",""
"No, never","2010","indirect migration background","(1b) general elementary school","9","","",""
"No, never","2010","indirect migration background","(1c) basic vocational qualification","18","","",""
"No, never","2010","indirect migration background","(2b) intermediate general qualification","","","",""
"No, never","2010","indirect migration background","(2a) intermediate vocational","27","","",""
"No, never","2010","indirect migration background","(2c_gen) general maturity certificate","2","","",""
"No, never","2010","indirect migration background","(2c_voc) vocational maturity certificate","14","","",""
"No, never","2010","indirect migration background","(3a) lower tertiary education","7","","",""
"No, never","2010","indirect migration background","(3b) higher tertiary education","11","","",""
"Yes, every week","2010","no migration background","(0) in school","1","","",""
"Yes, every week","2010","no migration background","(1a) inadequately completed","2","","",""
"Yes, every week","2010","no migration background","(1b) general elementary school","21","","",""
"Yes, every week","2010","no migration background","(1c) basic vocational qualification","109","0.160070041736229","0.130900452702222","0.189239630770236"
"Yes, every week","2010","no migration background","(2b) intermediate general qualification","17","","",""
"Yes, every week","2010","no migration background","(2a) intermediate vocational","168","0.134732995620513","0.115984111218247","0.153481880022779"
"Yes, every week","2010","no migration background","(2c_gen) general maturity certificate","8","","",""
"Yes, every week","2010","no migration background","(2c_voc) vocational maturity certificate","37","0.0922201475766632","0.0645160342043676","0.119924260948959"
"Yes, every week","2010","no migration background","(3a) lower tertiary education","24","","",""
"Yes, every week","2010","no migration background","(3b) higher tertiary education","99","0.141818200548863","0.114313337391384","0.169323063706341"
"Yes, every week","2010","direct migration background","(0) in school","1","","",""
"Yes, every week","2010","direct migration background","(1a) inadequately completed","9","","",""
"Yes, every week","2010","direct migration background","(1b) general elementary school","15","","",""
"Yes, every week","2010","direct migration background","(1c) basic vocational qualification","16","","",""
"Yes, every week","2010","direct migration background","(2b) intermediate general qualification","2","","",""
"Yes, every week","2010","direct migration background","(2a) intermediate vocational","12","","",""
"Yes, every week","2010","direct migration background","(2c_gen) general maturity certificate","17","","",""
"Yes, every week","2010","direct migration background","(2c_voc) vocational maturity certificate","14","","",""
"Yes, every week","2010","direct migration background","(3a) lower tertiary education","2","","",""
"Yes, every week","2010","direct migration background","(3b) higher tertiary education","18","","",""
"Yes, every week","2010","indirect migration background","(0) in school","1","","",""
"Yes, every week","2010","indirect migration background","(1a) inadequately completed","","","",""
"Yes, every week","2010","indirect migration background","(1b) general elementary school","2","","",""
"Yes, every week","2010","indirect migration background","(1c) basic vocational qualification","10","","",""
"Yes, every week","2010","indirect migration background","(2b) intermediate general qualification","","","",""
"Yes, every week","2010","indirect migration background","(2a) intermediate vocational","14","","",""
"Yes, every week","2010","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Yes, every week","2010","indirect migration background","(2c_voc) vocational maturity certificate","5","","",""
"Yes, every week","2010","indirect migration background","(3a) lower tertiary education","1","","",""
"Yes, every week","2010","indirect migration background","(3b) higher tertiary education","6","","",""
"Yes, every 2 weeks","2010","no migration background","(0) in school","2","","",""
"Yes, every 2 weeks","2010","no migration background","(1a) inadequately completed","1","","",""
"Yes, every 2 weeks","2010","no migration background","(1b) general elementary school","18","","",""
"Yes, every 2 weeks","2010","no migration background","(1c) basic vocational qualification","98","0.161150440780465","0.131901406285134","0.190399475275795"
"Yes, every 2 weeks","2010","no migration background","(2b) intermediate general qualification","22","","",""
"Yes, every 2 weeks","2010","no migration background","(2a) intermediate vocational","226","0.17503476945348","0.154168569588702","0.195900969318257"
"Yes, every 2 weeks","2010","no migration background","(2c_gen) general maturity certificate","23","","",""
"Yes, every 2 weeks","2010","no migration background","(2c_voc) vocational maturity certificate","64","0.141543284841024","0.108166467982188","0.174920101699859"
"Yes, every 2 weeks","2010","no migration background","(3a) lower tertiary education","37","0.123714786580761","0.0865186023520493","0.160910970809473"
"Yes, every 2 weeks","2010","no migration background","(3b) higher tertiary education","78","0.124182526990607","0.0981814760181017","0.150183577963112"
"Yes, every 2 weeks","2010","direct migration background","(0) in school","","","",""
"Yes, every 2 weeks","2010","direct migration background","(1a) inadequately completed","11","","",""
"Yes, every 2 weeks","2010","direct migration background","(1b) general elementary school","23","","",""
"Yes, every 2 weeks","2010","direct migration background","(1c) basic vocational qualification","36","0.243331488736822","0.176424492206767","0.310238485266876"
"Yes, every 2 weeks","2010","direct migration background","(2b) intermediate general qualification","2","","",""
"Yes, every 2 weeks","2010","direct migration background","(2a) intermediate vocational","17","","",""
"Yes, every 2 weeks","2010","direct migration background","(2c_gen) general maturity certificate","8","","",""
"Yes, every 2 weeks","2010","direct migration background","(2c_voc) vocational maturity certificate","19","","",""
"Yes, every 2 weeks","2010","direct migration background","(3a) lower tertiary education","4","","",""
"Yes, every 2 weeks","2010","direct migration background","(3b) higher tertiary education","22","","",""
"Yes, every 2 weeks","2010","indirect migration background","(0) in school","","","",""
"Yes, every 2 weeks","2010","indirect migration background","(1a) inadequately completed","1","","",""
"Yes, every 2 weeks","2010","indirect migration background","(1b) general elementary school","4","","",""
"Yes, every 2 weeks","2010","indirect migration background","(1c) basic vocational qualification","6","","",""
"Yes, every 2 weeks","2010","indirect migration background","(2b) intermediate general qualification","4","","",""
"Yes, every 2 weeks","2010","indirect migration background","(2a) intermediate vocational","10","","",""
"Yes, every 2 weeks","2010","indirect migration background","(2c_gen) general maturity certificate","3","","",""
"Yes, every 2 weeks","2010","indirect migration background","(2c_voc) vocational maturity certificate","7","","",""
"Yes, every 2 weeks","2010","indirect migration background","(3a) lower tertiary education","2","","",""
"Yes, every 2 weeks","2010","indirect migration background","(3b) higher tertiary education","9","","",""
"Yes, every 3-4 weeks","2010","no migration background","(0) in school","2","","",""
"Yes, every 3-4 weeks","2010","no migration background","(1a) inadequately completed","5","","",""
"Yes, every 3-4 weeks","2010","no migration background","(1b) general elementary school","6","","",""
"Yes, every 3-4 weeks","2010","no migration background","(1c) basic vocational qualification","65","0.105425482461005","0.0809948446356603","0.129856120286349"
"Yes, every 3-4 weeks","2010","no migration background","(2b) intermediate general qualification","1","","",""
"Yes, every 3-4 weeks","2010","no migration background","(2a) intermediate vocational","127","0.0949145076140625","0.0788201191916415","0.111008896036484"
"Yes, every 3-4 weeks","2010","no migration background","(2c_gen) general maturity certificate","4","","",""
"Yes, every 3-4 weeks","2010","no migration background","(2c_voc) vocational maturity certificate","35","0.0769878244791127","0.0514634082416951","0.10251224071653"
"Yes, every 3-4 weeks","2010","no migration background","(3a) lower tertiary education","17","","",""
"Yes, every 3-4 weeks","2010","no migration background","(3b) higher tertiary education","65","0.103890997731276","0.079835007864801","0.127946987597751"
"Yes, every 3-4 weeks","2010","direct migration background","(0) in school","","","",""
"Yes, every 3-4 weeks","2010","direct migration background","(1a) inadequately completed","4","","",""
"Yes, every 3-4 weeks","2010","direct migration background","(1b) general elementary school","22","","",""
"Yes, every 3-4 weeks","2010","direct migration background","(1c) basic vocational qualification","20","","",""
"Yes, every 3-4 weeks","2010","direct migration background","(2b) intermediate general qualification","2","","",""
"Yes, every 3-4 weeks","2010","direct migration background","(2a) intermediate vocational","8","","",""
"Yes, every 3-4 weeks","2010","direct migration background","(2c_gen) general maturity certificate","6","","",""
"Yes, every 3-4 weeks","2010","direct migration background","(2c_voc) vocational maturity certificate","5","","",""
"Yes, every 3-4 weeks","2010","direct migration background","(3a) lower tertiary education","1","","",""
"Yes, every 3-4 weeks","2010","direct migration background","(3b) higher tertiary education","14","","",""
"Yes, every 3-4 weeks","2010","indirect migration background","(0) in school","1","","",""
"Yes, every 3-4 weeks","2010","indirect migration background","(1a) inadequately completed","","","",""
"Yes, every 3-4 weeks","2010","indirect migration background","(1b) general elementary school","2","","",""
"Yes, every 3-4 weeks","2010","indirect migration background","(1c) basic vocational qualification","4","","",""
"Yes, every 3-4 weeks","2010","indirect migration background","(2b) intermediate general qualification","1","","",""
"Yes, every 3-4 weeks","2010","indirect migration background","(2a) intermediate vocational","6","","",""
"Yes, every 3-4 weeks","2010","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Yes, every 3-4 weeks","2010","indirect migration background","(2c_voc) vocational maturity certificate","4","","",""
"Yes, every 3-4 weeks","2010","indirect migration background","(3a) lower tertiary education","","","",""
"Yes, every 3-4 weeks","2010","indirect migration background","(3b) higher tertiary education","5","","",""
"Rarely","2010","no migration background","(0) in school","1","","",""
"Rarely","2010","no migration background","(1a) inadequately completed","8","","",""
"Rarely","2010","no migration background","(1b) general elementary school","27","","",""
"Rarely","2010","no migration background","(1c) basic vocational qualification","160","0.268832555143302","0.233562746895674","0.304102363390931"
"Rarely","2010","no migration background","(2b) intermediate general qualification","12","","",""
"Rarely","2010","no migration background","(2a) intermediate vocational","316","0.240917275968458","0.217434907266134","0.264399644670782"
"Rarely","2010","no migration background","(2c_gen) general maturity certificate","16","","",""
"Rarely","2010","no migration background","(2c_voc) vocational maturity certificate","102","0.248186880377112","0.206826412808397","0.289547347945826"
"Rarely","2010","no migration background","(3a) lower tertiary education","114","0.368623025320947","0.314122530834688","0.423123519807205"
"Rarely","2010","no migration background","(3b) higher tertiary education","177","0.286970395941191","0.251306713611272","0.322634078271111"
"Rarely","2010","direct migration background","(0) in school","","","",""
"Rarely","2010","direct migration background","(1a) inadequately completed","7","","",""
"Rarely","2010","direct migration background","(1b) general elementary school","21","","",""
"Rarely","2010","direct migration background","(1c) basic vocational qualification","49","0.292781402535517","0.221828833110111","0.363733971960924"
"Rarely","2010","direct migration background","(2b) intermediate general qualification","1","","",""
"Rarely","2010","direct migration background","(2a) intermediate vocational","6","","",""
"Rarely","2010","direct migration background","(2c_gen) general maturity certificate","13","","",""
"Rarely","2010","direct migration background","(2c_voc) vocational maturity certificate","32","0.382262501495152","0.288869517304891","0.475655485685412"
"Rarely","2010","direct migration background","(3a) lower tertiary education","7","","",""
"Rarely","2010","direct migration background","(3b) higher tertiary education","34","0.242572121354655","0.168023894738349","0.317120347970961"
"Rarely","2010","indirect migration background","(0) in school","","","",""
"Rarely","2010","indirect migration background","(1a) inadequately completed","1","","",""
"Rarely","2010","indirect migration background","(1b) general elementary school","4","","",""
"Rarely","2010","indirect migration background","(1c) basic vocational qualification","10","","",""
"Rarely","2010","indirect migration background","(2b) intermediate general qualification","3","","",""
"Rarely","2010","indirect migration background","(2a) intermediate vocational","15","","",""
"Rarely","2010","indirect migration background","(2c_gen) general maturity certificate","3","","",""
"Rarely","2010","indirect migration background","(2c_voc) vocational maturity certificate","9","","",""
"Rarely","2010","indirect migration background","(3a) lower tertiary education","4","","",""
"Rarely","2010","indirect migration background","(3b) higher tertiary education","7","","",""
"No, never","2011","no migration background","(0) in school","18","","",""
"No, never","2011","no migration background","(1a) inadequately completed","29","","",""
"No, never","2011","no migration background","(1b) general elementary school","186","0.436134348649242","0.389798222927359","0.482470474371124"
"No, never","2011","no migration background","(1c) basic vocational qualification","933","0.37473904006083","0.356002723860291","0.393475356261368"
"No, never","2011","no migration background","(2b) intermediate general qualification","158","0.384845295199095","0.334997860388281","0.43469273000991"
"No, never","2011","no migration background","(2a) intermediate vocational","1759","0.368358028097384","0.354538420087814","0.382177636106954"
"No, never","2011","no migration background","(2c_gen) general maturity certificate","136","0.42565615600955","0.374222267503128","0.477090044515972"
"No, never","2011","no migration background","(2c_voc) vocational maturity certificate","640","0.389354172397481","0.364351288939325","0.414357055855637"
"No, never","2011","no migration background","(3a) lower tertiary education","594","0.386250253320666","0.36114617859129","0.411354328050042"
"No, never","2011","no migration background","(3b) higher tertiary education","735","0.295699231730103","0.277372653224401","0.314025810235804"
"No, never","2011","direct migration background","(0) in school","","","",""
"No, never","2011","direct migration background","(1a) inadequately completed","19","","",""
"No, never","2011","direct migration background","(1b) general elementary school","105","0.406309129805477","0.346724216323981","0.465894043286972"
"No, never","2011","direct migration background","(1c) basic vocational qualification","163","0.348375171334738","0.30380562223706","0.392944720432417"
"No, never","2011","direct migration background","(2b) intermediate general qualification","8","","",""
"No, never","2011","direct migration background","(2a) intermediate vocational","66","0.555717127558639","0.476725152327971","0.634709102789306"
"No, never","2011","direct migration background","(2c_gen) general maturity certificate","42","0.459827453476929","0.369904452975544","0.549750453978314"
"No, never","2011","direct migration background","(2c_voc) vocational maturity certificate","94","0.379363224381733","0.318101962730855","0.440624486032611"
"No, never","2011","direct migration background","(3a) lower tertiary education","37","0.534799193508739","0.414464259381756","0.655134127635722"
"No, never","2011","direct migration background","(3b) higher tertiary education","141","0.403306376059614","0.350378512538982","0.456234239580247"
"No, never","2011","indirect migration background","(0) in school","4","","",""
"No, never","2011","indirect migration background","(1a) inadequately completed","4","","",""
"No, never","2011","indirect migration background","(1b) general elementary school","22","","",""
"No, never","2011","indirect migration background","(1c) basic vocational qualification","55","0.321440459734138","0.244894138611138","0.397986780857138"
"No, never","2011","indirect migration background","(2b) intermediate general qualification","18","","",""
"No, never","2011","indirect migration background","(2a) intermediate vocational","75","0.384065712665992","0.315089178867609","0.453042246464376"
"No, never","2011","indirect migration background","(2c_gen) general maturity certificate","16","","",""
"No, never","2011","indirect migration background","(2c_voc) vocational maturity certificate","37","0.490577322857049","0.382375634817017","0.598779010897081"
"No, never","2011","indirect migration background","(3a) lower tertiary education","28","","",""
"No, never","2011","indirect migration background","(3b) higher tertiary education","29","","",""
"Yes, every week","2011","no migration background","(0) in school","11","","",""
"Yes, every week","2011","no migration background","(1a) inadequately completed","13","","",""
