"plb0218","year","education","pgisced97","n","percent","lower_confidence","upper_confidence"
"Rarely","2007","no degree/no degree yet","middle vocational","2","","",""
"Rarely","2007","no degree/no degree yet","vocational + Abi","","","",""
"Rarely","2007","no degree/no degree yet","higher vocational","","","",""
"Rarely","2007","no degree/no degree yet","higher education","","","",""
"No, never","2008","lower secondary degree","in school","","","",""
"No, never","2008","lower secondary degree","inadequately","","","",""
"No, never","2008","lower secondary degree","general elemantary","","","",""
"No, never","2008","lower secondary degree","middle vocational","","","",""
"No, never","2008","lower secondary degree","vocational + Abi","","","",""
"No, never","2008","lower secondary degree","higher vocational","","","",""
"No, never","2008","lower secondary degree","higher education","","","",""
"No, never","2008","secondary school degree","in school","","","",""
"No, never","2008","secondary school degree","inadequately","","","",""
"No, never","2008","secondary school degree","general elemantary","","","",""
"No, never","2008","secondary school degree","middle vocational","","","",""
"No, never","2008","secondary school degree","vocational + Abi","","","",""
"No, never","2008","secondary school degree","higher vocational","","","",""
"No, never","2008","secondary school degree","higher education","","","",""
"No, never","2008","college entrance qualification","in school","","","",""
"No, never","2008","college entrance qualification","inadequately","","","",""
"No, never","2008","college entrance qualification","general elemantary","","","",""
"No, never","2008","college entrance qualification","middle vocational","","","",""
"No, never","2008","college entrance qualification","vocational + Abi","","","",""
"No, never","2008","college entrance qualification","higher vocational","","","",""
"No, never","2008","college entrance qualification","higher education","","","",""
"No, never","2008","Other degree","in school","","","",""
"No, never","2008","Other degree","inadequately","","","",""
"No, never","2008","Other degree","general elemantary","","","",""
"No, never","2008","Other degree","middle vocational","","","",""
"No, never","2008","Other degree","vocational + Abi","","","",""
"No, never","2008","Other degree","higher vocational","","","",""
"No, never","2008","Other degree","higher education","","","",""
"No, never","2008","no degree/no degree yet","in school","","","",""
"No, never","2008","no degree/no degree yet","inadequately","","","",""
"No, never","2008","no degree/no degree yet","general elemantary","","","",""
"No, never","2008","no degree/no degree yet","middle vocational","","","",""
"No, never","2008","no degree/no degree yet","vocational + Abi","","","",""
"No, never","2008","no degree/no degree yet","higher vocational","","","",""
"No, never","2008","no degree/no degree yet","higher education","","","",""
"Yes, every week","2008","lower secondary degree","in school","","","",""
"Yes, every week","2008","lower secondary degree","inadequately","","","",""
"Yes, every week","2008","lower secondary degree","general elemantary","","","",""
"Yes, every week","2008","lower secondary degree","middle vocational","","","",""
"Yes, every week","2008","lower secondary degree","vocational + Abi","","","",""
"Yes, every week","2008","lower secondary degree","higher vocational","","","",""
"Yes, every week","2008","lower secondary degree","higher education","","","",""
"Yes, every week","2008","secondary school degree","in school","","","",""
"Yes, every week","2008","secondary school degree","inadequately","","","",""
"Yes, every week","2008","secondary school degree","general elemantary","","","",""
"Yes, every week","2008","secondary school degree","middle vocational","","","",""
"Yes, every week","2008","secondary school degree","vocational + Abi","","","",""
"Yes, every week","2008","secondary school degree","higher vocational","","","",""
"Yes, every week","2008","secondary school degree","higher education","","","",""
"Yes, every week","2008","college entrance qualification","in school","","","",""
"Yes, every week","2008","college entrance qualification","inadequately","","","",""
"Yes, every week","2008","college entrance qualification","general elemantary","","","",""
"Yes, every week","2008","college entrance qualification","middle vocational","","","",""
"Yes, every week","2008","college entrance qualification","vocational + Abi","","","",""
"Yes, every week","2008","college entrance qualification","higher vocational","","","",""
"Yes, every week","2008","college entrance qualification","higher education","","","",""
"Yes, every week","2008","Other degree","in school","","","",""
"Yes, every week","2008","Other degree","inadequately","","","",""
"Yes, every week","2008","Other degree","general elemantary","","","",""
"Yes, every week","2008","Other degree","middle vocational","","","",""
"Yes, every week","2008","Other degree","vocational + Abi","","","",""
"Yes, every week","2008","Other degree","higher vocational","","","",""
"Yes, every week","2008","Other degree","higher education","","","",""
"Yes, every week","2008","no degree/no degree yet","in school","","","",""
"Yes, every week","2008","no degree/no degree yet","inadequately","","","",""
"Yes, every week","2008","no degree/no degree yet","general elemantary","","","",""
"Yes, every week","2008","no degree/no degree yet","middle vocational","","","",""
"Yes, every week","2008","no degree/no degree yet","vocational + Abi","","","",""
"Yes, every week","2008","no degree/no degree yet","higher vocational","","","",""
"Yes, every week","2008","no degree/no degree yet","higher education","","","",""
"Yes, every 2 weeks","2008","lower secondary degree","in school","","","",""
"Yes, every 2 weeks","2008","lower secondary degree","inadequately","","","",""
"Yes, every 2 weeks","2008","lower secondary degree","general elemantary","","","",""
"Yes, every 2 weeks","2008","lower secondary degree","middle vocational","","","",""
"Yes, every 2 weeks","2008","lower secondary degree","vocational + Abi","","","",""
"Yes, every 2 weeks","2008","lower secondary degree","higher vocational","","","",""
"Yes, every 2 weeks","2008","lower secondary degree","higher education","","","",""
"Yes, every 2 weeks","2008","secondary school degree","in school","","","",""
"Yes, every 2 weeks","2008","secondary school degree","inadequately","","","",""
"Yes, every 2 weeks","2008","secondary school degree","general elemantary","","","",""
"Yes, every 2 weeks","2008","secondary school degree","middle vocational","","","",""
"Yes, every 2 weeks","2008","secondary school degree","vocational + Abi","","","",""
"Yes, every 2 weeks","2008","secondary school degree","higher vocational","","","",""
"Yes, every 2 weeks","2008","secondary school degree","higher education","","","",""
"Yes, every 2 weeks","2008","college entrance qualification","in school","","","",""
"Yes, every 2 weeks","2008","college entrance qualification","inadequately","","","",""
"Yes, every 2 weeks","2008","college entrance qualification","general elemantary","","","",""
"Yes, every 2 weeks","2008","college entrance qualification","middle vocational","","","",""
"Yes, every 2 weeks","2008","college entrance qualification","vocational + Abi","","","",""
"Yes, every 2 weeks","2008","college entrance qualification","higher vocational","","","",""
"Yes, every 2 weeks","2008","college entrance qualification","higher education","","","",""
"Yes, every 2 weeks","2008","Other degree","in school","","","",""
"Yes, every 2 weeks","2008","Other degree","inadequately","","","",""
"Yes, every 2 weeks","2008","Other degree","general elemantary","","","",""
"Yes, every 2 weeks","2008","Other degree","middle vocational","","","",""
"Yes, every 2 weeks","2008","Other degree","vocational + Abi","","","",""
"Yes, every 2 weeks","2008","Other degree","higher vocational","","","",""
"Yes, every 2 weeks","2008","Other degree","higher education","","","",""
"Yes, every 2 weeks","2008","no degree/no degree yet","in school","","","",""
"Yes, every 2 weeks","2008","no degree/no degree yet","inadequately","","","",""
"Yes, every 2 weeks","2008","no degree/no degree yet","general elemantary","","","",""
"Yes, every 2 weeks","2008","no degree/no degree yet","middle vocational","","","",""
"Yes, every 2 weeks","2008","no degree/no degree yet","vocational + Abi","","","",""
"Yes, every 2 weeks","2008","no degree/no degree yet","higher vocational","","","",""
"Yes, every 2 weeks","2008","no degree/no degree yet","higher education","","","",""
"Yes, every 3-4 weeks","2008","lower secondary degree","in school","","","",""
"Yes, every 3-4 weeks","2008","lower secondary degree","inadequately","","","",""
"Yes, every 3-4 weeks","2008","lower secondary degree","general elemantary","","","",""
"Yes, every 3-4 weeks","2008","lower secondary degree","middle vocational","","","",""
"Yes, every 3-4 weeks","2008","lower secondary degree","vocational + Abi","","","",""
"Yes, every 3-4 weeks","2008","lower secondary degree","higher vocational","","","",""
"Yes, every 3-4 weeks","2008","lower secondary degree","higher education","","","",""
"Yes, every 3-4 weeks","2008","secondary school degree","in school","","","",""
"Yes, every 3-4 weeks","2008","secondary school degree","inadequately","","","",""
"Yes, every 3-4 weeks","2008","secondary school degree","general elemantary","","","",""
"Yes, every 3-4 weeks","2008","secondary school degree","middle vocational","","","",""
"Yes, every 3-4 weeks","2008","secondary school degree","vocational + Abi","","","",""
"Yes, every 3-4 weeks","2008","secondary school degree","higher vocational","","","",""
"Yes, every 3-4 weeks","2008","secondary school degree","higher education","","","",""
"Yes, every 3-4 weeks","2008","college entrance qualification","in school","","","",""
"Yes, every 3-4 weeks","2008","college entrance qualification","inadequately","","","",""
"Yes, every 3-4 weeks","2008","college entrance qualification","general elemantary","","","",""
"Yes, every 3-4 weeks","2008","college entrance qualification","middle vocational","","","",""
"Yes, every 3-4 weeks","2008","college entrance qualification","vocational + Abi","","","",""
"Yes, every 3-4 weeks","2008","college entrance qualification","higher vocational","","","",""
"Yes, every 3-4 weeks","2008","college entrance qualification","higher education","","","",""
"Yes, every 3-4 weeks","2008","Other degree","in school","","","",""
"Yes, every 3-4 weeks","2008","Other degree","inadequately","","","",""
"Yes, every 3-4 weeks","2008","Other degree","general elemantary","","","",""
"Yes, every 3-4 weeks","2008","Other degree","middle vocational","","","",""
"Yes, every 3-4 weeks","2008","Other degree","vocational + Abi","","","",""
"Yes, every 3-4 weeks","2008","Other degree","higher vocational","","","",""
"Yes, every 3-4 weeks","2008","Other degree","higher education","","","",""
"Yes, every 3-4 weeks","2008","no degree/no degree yet","in school","","","",""
"Yes, every 3-4 weeks","2008","no degree/no degree yet","inadequately","","","",""
"Yes, every 3-4 weeks","2008","no degree/no degree yet","general elemantary","","","",""
"Yes, every 3-4 weeks","2008","no degree/no degree yet","middle vocational","","","",""
"Yes, every 3-4 weeks","2008","no degree/no degree yet","vocational + Abi","","","",""
"Yes, every 3-4 weeks","2008","no degree/no degree yet","higher vocational","","","",""
"Yes, every 3-4 weeks","2008","no degree/no degree yet","higher education","","","",""
"Rarely","2008","lower secondary degree","in school","","","",""
"Rarely","2008","lower secondary degree","inadequately","","","",""
"Rarely","2008","lower secondary degree","general elemantary","","","",""
"Rarely","2008","lower secondary degree","middle vocational","","","",""
"Rarely","2008","lower secondary degree","vocational + Abi","","","",""
"Rarely","2008","lower secondary degree","higher vocational","","","",""
"Rarely","2008","lower secondary degree","higher education","","","",""
"Rarely","2008","secondary school degree","in school","","","",""
"Rarely","2008","secondary school degree","inadequately","","","",""
"Rarely","2008","secondary school degree","general elemantary","","","",""
"Rarely","2008","secondary school degree","middle vocational","","","",""
"Rarely","2008","secondary school degree","vocational + Abi","","","",""
"Rarely","2008","secondary school degree","higher vocational","","","",""
"Rarely","2008","secondary school degree","higher education","","","",""
"Rarely","2008","college entrance qualification","in school","","","",""
"Rarely","2008","college entrance qualification","inadequately","","","",""
"Rarely","2008","college entrance qualification","general elemantary","","","",""
"Rarely","2008","college entrance qualification","middle vocational","","","",""
"Rarely","2008","college entrance qualification","vocational + Abi","","","",""
"Rarely","2008","college entrance qualification","higher vocational","","","",""
"Rarely","2008","college entrance qualification","higher education","","","",""
"Rarely","2008","Other degree","in school","","","",""
"Rarely","2008","Other degree","inadequately","","","",""
"Rarely","2008","Other degree","general elemantary","","","",""
"Rarely","2008","Other degree","middle vocational","","","",""
"Rarely","2008","Other degree","vocational + Abi","","","",""
"Rarely","2008","Other degree","higher vocational","","","",""
"Rarely","2008","Other degree","higher education","","","",""
"Rarely","2008","no degree/no degree yet","in school","","","",""
"Rarely","2008","no degree/no degree yet","inadequately","","","",""
"Rarely","2008","no degree/no degree yet","general elemantary","","","",""
"Rarely","2008","no degree/no degree yet","middle vocational","","","",""
"Rarely","2008","no degree/no degree yet","vocational + Abi","","","",""
"Rarely","2008","no degree/no degree yet","higher vocational","","","",""
"Rarely","2008","no degree/no degree yet","higher education","","","",""
"No, never","2009","lower secondary degree","in school","","","",""
"No, never","2009","lower secondary degree","inadequately","","","",""
"No, never","2009","lower secondary degree","general elemantary","156","0.417834302720909","0.365254967301807","0.470413638140011"
"No, never","2009","lower secondary degree","middle vocational","642","0.340356984078945","0.318491875311067","0.362222092846823"
"No, never","2009","lower secondary degree","vocational + Abi","6","","",""
"No, never","2009","lower secondary degree","higher vocational","43","0.287665553564479","0.220405165268206","0.354925941860751"
"No, never","2009","lower secondary degree","higher education","12","","",""
"No, never","2009","secondary school degree","in school","","","",""
"No, never","2009","secondary school degree","inadequately","","","",""
"No, never","2009","secondary school degree","general elemantary","108","0.375301774787559","0.315039198295279","0.43556435127984"
"No, never","2009","secondary school degree","middle vocational","960","0.36693503016683","0.348469364914004","0.385400695419657"
"No, never","2009","secondary school degree","vocational + Abi","3","","",""
"No, never","2009","secondary school degree","higher vocational","131","0.287365339243514","0.244741280103775","0.329989398383254"
"No, never","2009","secondary school degree","higher education","128","0.304830898131943","0.257475498961584","0.352186297302302"
"No, never","2009","college entrance qualification","in school","","","",""
"No, never","2009","college entrance qualification","inadequately","","","",""
"No, never","2009","college entrance qualification","general elemantary","","","",""
"No, never","2009","college entrance qualification","middle vocational","139","0.47336589348292","0.41924970666656","0.527482080299281"
"No, never","2009","college entrance qualification","vocational + Abi","256","0.405494420878394","0.36715476370273","0.443834078054058"
"No, never","2009","college entrance qualification","higher vocational","81","0.357173478264593","0.293272470067816","0.42107448646137"
"No, never","2009","college entrance qualification","higher education","693","0.308128633839105","0.288839320071311","0.327417947606899"
"No, never","2009","Other degree","in school","","","",""
"No, never","2009","Other degree","inadequately","12","","",""
"No, never","2009","Other degree","general elemantary","36","0.50982246149317","0.396685725440655","0.622959197545686"
"No, never","2009","Other degree","middle vocational","55","0.318876296207306","0.242491981261671","0.395260611152941"
"No, never","2009","Other degree","vocational + Abi","28","","",""
"No, never","2009","Other degree","higher vocational","6","","",""
"No, never","2009","Other degree","higher education","46","0.514967991819806","0.422820358170665","0.607115625468946"
"No, never","2009","no degree/no degree yet","in school","9","","",""
"No, never","2009","no degree/no degree yet","inadequately","13","","",""
"No, never","2009","no degree/no degree yet","general elemantary","","","",""
"No, never","2009","no degree/no degree yet","middle vocational","7","","",""
"No, never","2009","no degree/no degree yet","vocational + Abi","","","",""
"No, never","2009","no degree/no degree yet","higher vocational","","","",""
"No, never","2009","no degree/no degree yet","higher education","","","",""
"Yes, every week","2009","lower secondary degree","in school","","","",""
"Yes, every week","2009","lower secondary degree","inadequately","","","",""
"Yes, every week","2009","lower secondary degree","general elemantary","53","0.192678476417703","0.150631999870675","0.23472495296473"
"Yes, every week","2009","lower secondary degree","middle vocational","284","0.159040563147814","0.142164493811616","0.175916632484012"
"Yes, every week","2009","lower secondary degree","vocational + Abi","2","","",""
"Yes, every week","2009","lower secondary degree","higher vocational","36","0.217828713442037","0.156497442485377","0.279159984398697"
"Yes, every week","2009","lower secondary degree","higher education","8","","",""
"Yes, every week","2009","secondary school degree","in school","","","",""
"Yes, every week","2009","secondary school degree","inadequately","","","",""
"Yes, every week","2009","secondary school degree","general elemantary","36","0.176982097857804","0.129482321924664","0.224481873790944"
"Yes, every week","2009","secondary school degree","middle vocational","327","0.123206608574389","0.11061411130965","0.135799105839128"
"Yes, every week","2009","secondary school degree","vocational + Abi","1","","",""
"Yes, every week","2009","secondary school degree","higher vocational","76","0.158984180979083","0.124542591799874","0.193425770158292"
"Yes, every week","2009","secondary school degree","higher education","48","0.140358078343784","0.10462484803735","0.176091308650217"
"Yes, every week","2009","college entrance qualification","in school","","","",""
"Yes, every week","2009","college entrance qualification","inadequately","","","",""
"Yes, every week","2009","college entrance qualification","general elemantary","","","",""
"Yes, every week","2009","college entrance qualification","middle vocational","55","0.147507538416542","0.109072564014968","0.185942512818116"
"Yes, every week","2009","college entrance qualification","vocational + Abi","69","0.113208038573618","0.088466464679184","0.137949612468052"
"Yes, every week","2009","college entrance qualification","higher vocational","25","","",""
"Yes, every week","2009","college entrance qualification","higher education","398","0.166598321002877","0.151031477284392","0.182165164721363"
"Yes, every week","2009","Other degree","in school","","","",""
"Yes, every week","2009","Other degree","inadequately","2","","",""
"Yes, every week","2009","Other degree","general elemantary","14","","",""
"Yes, every week","2009","Other degree","middle vocational","27","","",""
"Yes, every week","2009","Other degree","vocational + Abi","8","","",""
"Yes, every week","2009","Other degree","higher vocational","3","","",""
"Yes, every week","2009","Other degree","higher education","18","","",""
"Yes, every week","2009","no degree/no degree yet","in school","15","","",""
"Yes, every week","2009","no degree/no degree yet","inadequately","11","","",""
"Yes, every week","2009","no degree/no degree yet","general elemantary","","","",""
"Yes, every week","2009","no degree/no degree yet","middle vocational","5","","",""
"Yes, every week","2009","no degree/no degree yet","vocational + Abi","","","",""
"Yes, every week","2009","no degree/no degree yet","higher vocational","1","","",""
"Yes, every week","2009","no degree/no degree yet","higher education","","","",""
"Yes, every 2 weeks","2009","lower secondary degree","in school","","","",""
"Yes, every 2 weeks","2009","lower secondary degree","inadequately","","","",""
"Yes, every 2 weeks","2009","lower secondary degree","general elemantary","42","0.128770407467603","0.0930625259511607","0.164478288984046"
"Yes, every 2 weeks","2009","lower secondary degree","middle vocational","291","0.169940706324508","0.152609328414407","0.187272084234609"
"Yes, every 2 weeks","2009","lower secondary degree","vocational + Abi","2","","",""
"Yes, every 2 weeks","2009","lower secondary degree","higher vocational","32","0.176728945882199","0.120053005675405","0.233404886088992"
"Yes, every 2 weeks","2009","lower secondary degree","higher education","2","","",""
"Yes, every 2 weeks","2009","secondary school degree","in school","","","",""
"Yes, every 2 weeks","2009","secondary school degree","inadequately","","","",""
"Yes, every 2 weeks","2009","secondary school degree","general elemantary","40","0.194913411043495","0.145611425766817","0.244215396320174"
"Yes, every 2 weeks","2009","secondary school degree","middle vocational","442","0.176394862104021","0.161791639046908","0.190998085161134"
"Yes, every 2 weeks","2009","secondary school degree","vocational + Abi","2","","",""
"Yes, every 2 weeks","2009","secondary school degree","higher vocational","69","0.149351706616668","0.11577916234856","0.182924250884777"
"Yes, every 2 weeks","2009","secondary school degree","higher education","44","0.105898123654146","0.0742438455048692","0.137552401803422"
"Yes, every 2 weeks","2009","college entrance qualification","in school","","","",""
"Yes, every 2 weeks","2009","college entrance qualification","inadequately","","","",""
"Yes, every 2 weeks","2009","college entrance qualification","general elemantary","","","",""
"Yes, every 2 weeks","2009","college entrance qualification","middle vocational","53","0.123888709770793","0.088180365090255","0.159597054451331"
"Yes, every 2 weeks","2009","college entrance qualification","vocational + Abi","78","0.122702361708566","0.0970824424136591","0.148322281003473"
"Yes, every 2 weeks","2009","college entrance qualification","higher vocational","26","","",""
"Yes, every 2 weeks","2009","college entrance qualification","higher education","208","0.105944916512098","0.0930873058842083","0.118802527139987"
"Yes, every 2 weeks","2009","Other degree","in school","","","",""
"Yes, every 2 weeks","2009","Other degree","inadequately","2","","",""
"Yes, every 2 weeks","2009","Other degree","general elemantary","12","","",""
"Yes, every 2 weeks","2009","Other degree","middle vocational","21","","",""
"Yes, every 2 weeks","2009","Other degree","vocational + Abi","11","","",""
"Yes, every 2 weeks","2009","Other degree","higher vocational","5","","",""
"Yes, every 2 weeks","2009","Other degree","higher education","15","","",""
"Yes, every 2 weeks","2009","no degree/no degree yet","in school","4","","",""
"Yes, every 2 weeks","2009","no degree/no degree yet","inadequately","6","","",""
"Yes, every 2 weeks","2009","no degree/no degree yet","general elemantary","","","",""
"Yes, every 2 weeks","2009","no degree/no degree yet","middle vocational","3","","",""
"Yes, every 2 weeks","2009","no degree/no degree yet","vocational + Abi","","","",""
"Yes, every 2 weeks","2009","no degree/no degree yet","higher vocational","","","",""
"Yes, every 2 weeks","2009","no degree/no degree yet","higher education","","","",""
"Yes, every 3-4 weeks","2009","lower secondary degree","in school","","","",""
"Yes, every 3-4 weeks","2009","lower secondary degree","inadequately","","","",""
"Yes, every 3-4 weeks","2009","lower secondary degree","general elemantary","26","","",""
"Yes, every 3-4 weeks","2009","lower secondary degree","middle vocational","158","0.086095351429404","0.0731513032982323","0.0990393995605756"
"Yes, every 3-4 weeks","2009","lower secondary degree","vocational + Abi","","","",""
"Yes, every 3-4 weeks","2009","lower secondary degree","higher vocational","18","","",""
"Yes, every 3-4 weeks","2009","lower secondary degree","higher education","3","","",""
"Yes, every 3-4 weeks","2009","secondary school degree","in school","","","",""
"Yes, every 3-4 weeks","2009","secondary school degree","inadequately","","","",""
"Yes, every 3-4 weeks","2009","secondary school degree","general elemantary","19","","",""
"Yes, every 3-4 weeks","2009","secondary school degree","middle vocational","251","0.0944999698371478","0.083292533019234","0.105707406655061"
"Yes, every 3-4 weeks","2009","secondary school degree","vocational + Abi","3","","",""
"Yes, every 3-4 weeks","2009","secondary school degree","higher vocational","36","0.0634641933636203","0.0405010827241423","0.0864273040030984"
"Yes, every 3-4 weeks","2009","secondary school degree","higher education","40","0.109299507808135","0.0772021171718506","0.14139689844442"
"Yes, every 3-4 weeks","2009","college entrance qualification","in school","","","",""
"Yes, every 3-4 weeks","2009","college entrance qualification","inadequately","","","",""
"Yes, every 3-4 weeks","2009","college entrance qualification","general elemantary","","","",""
"Yes, every 3-4 weeks","2009","college entrance qualification","middle vocational","19","","",""
"Yes, every 3-4 weeks","2009","college entrance qualification","vocational + Abi","56","0.0855269183171935","0.0636888263134215","0.107365010320966"
"Yes, every 3-4 weeks","2009","college entrance qualification","higher vocational","18","","",""
"Yes, every 3-4 weeks","2009","college entrance qualification","higher education","213","0.0946327959609573","0.0824043495443224","0.106861242377592"
"Yes, every 3-4 weeks","2009","Other degree","in school","","","",""
"Yes, every 3-4 weeks","2009","Other degree","inadequately","","","",""
"Yes, every 3-4 weeks","2009","Other degree","general elemantary","6","","",""
"Yes, every 3-4 weeks","2009","Other degree","middle vocational","13","","",""
"Yes, every 3-4 weeks","2009","Other degree","vocational + Abi","1","","",""
"Yes, every 3-4 weeks","2009","Other degree","higher vocational","1","","",""
"Yes, every 3-4 weeks","2009","Other degree","higher education","9","","",""
"Yes, every 3-4 weeks","2009","no degree/no degree yet","in school","2","","",""
"Yes, every 3-4 weeks","2009","no degree/no degree yet","inadequately","2","","",""
"Yes, every 3-4 weeks","2009","no degree/no degree yet","general elemantary","","","",""
"Yes, every 3-4 weeks","2009","no degree/no degree yet","middle vocational","1","","",""
"Yes, every 3-4 weeks","2009","no degree/no degree yet","vocational + Abi","","","",""
"Yes, every 3-4 weeks","2009","no degree/no degree yet","higher vocational","","","",""
"Yes, every 3-4 weeks","2009","no degree/no degree yet","higher education","","","",""
"Rarely","2009","lower secondary degree","in school","","","",""
"Rarely","2009","lower secondary degree","inadequately","","","",""
"Rarely","2009","lower secondary degree","general elemantary","61","0.181860472002839","0.140738627569214","0.222982316436463"
"Rarely","2009","lower secondary degree","middle vocational","429","0.244566395019329","0.224731661708306","0.264401128330352"
"Rarely","2009","lower secondary degree","vocational + Abi","2","","",""
"Rarely","2009","lower secondary degree","higher vocational","45","0.215075032307798","0.154025472454424","0.276124592161172"
"Rarely","2009","lower secondary degree","higher education","14","","",""
"Rarely","2009","secondary school degree","in school","","","",""
"Rarely","2009","secondary school degree","inadequately","","","",""
"Rarely","2009","secondary school degree","general elemantary","45","0.170806524220397","0.123968084829871","0.217644963610922"
"Rarely","2009","secondary school degree","middle vocational","637","0.238963529317612","0.222624931728053","0.25530212690717"
"Rarely","2009","secondary school degree","vocational + Abi","3","","",""
"Rarely","2009","secondary school degree","higher vocational","121","0.340834579797114","0.29618954394519","0.385479615649038"
"Rarely","2009","secondary school degree","higher education","103","0.339613392061992","0.290895744299171","0.388331039824814"
"Rarely","2009","college entrance qualification","in school","","","",""
"Rarely","2009","college entrance qualification","inadequately","","","",""
"Rarely","2009","college entrance qualification","general elemantary","","","",""
"Rarely","2009","college entrance qualification","middle vocational","61","0.178067888450279","0.136602571145793","0.219533205754765"
"Rarely","2009","college entrance qualification","vocational + Abi","171","0.273068260522229","0.238277794678657","0.3078587263658"
"Rarely","2009","college entrance qualification","higher vocational","66","0.307608012681207","0.246062548134863","0.369153477227551"
"Rarely","2009","college entrance qualification","higher education","689","0.324695332684963","0.305132760006773","0.344257905363152"
"Rarely","2009","Other degree","in school","","","",""
"Rarely","2009","Other degree","inadequately","2","","",""
"Rarely","2009","Other degree","general elemantary","7","","",""
"Rarely","2009","Other degree","middle vocational","27","","",""
"Rarely","2009","Other degree","vocational + Abi","6","","",""
"Rarely","2009","Other degree","higher vocational","3","","",""
"Rarely","2009","Other degree","higher education","25","","",""
"Rarely","2009","no degree/no degree yet","in school","8","","",""
"Rarely","2009","no degree/no degree yet","inadequately","5","","",""
"Rarely","2009","no degree/no degree yet","general elemantary","","","",""
"Rarely","2009","no degree/no degree yet","middle vocational","1","","",""
"Rarely","2009","no degree/no degree yet","vocational + Abi","","","",""
"Rarely","2009","no degree/no degree yet","higher vocational","","","",""
"Rarely","2009","no degree/no degree yet","higher education","","","",""
"No, never","2010","lower secondary degree","in school","","","",""
"No, never","2010","lower secondary degree","inadequately","","","",""
"No, never","2010","lower secondary degree","general elemantary","62","0.334784850019181","0.264053165706771","0.405516534331591"
"No, never","2010","lower secondary degree","middle vocational","188","0.288599718462452","0.25395234046738","0.323247096457525"
"No, never","2010","lower secondary degree","vocational + Abi","","","",""
"No, never","2010","lower secondary degree","higher vocational","13","","",""
"No, never","2010","lower secondary degree","higher education","3","","",""
"No, never","2010","secondary school degree","in school","","","",""
"No, never","2010","secondary school degree","inadequately","","","",""
"No, never","2010","secondary school degree","general elemantary","44","0.427363058422402","0.33533404384514","0.519392072999664"
"No, never","2010","secondary school degree","middle vocational","446","0.37523057525162","0.348506693515654","0.401954456987586"
"No, never","2010","secondary school degree","vocational + Abi","","","",""
"No, never","2010","secondary school degree","higher vocational","34","0.205962206196471","0.139910932065798","0.272013480327145"
"No, never","2010","secondary school degree","higher education","15","","",""
"No, never","2010","college entrance qualification","in school","","","",""
"No, never","2010","college entrance qualification","inadequately","","","",""
"No, never","2010","college entrance qualification","general elemantary","","","",""
"No, never","2010","college entrance qualification","middle vocational","18","","",""
"No, never","2010","college entrance qualification","vocational + Abi","177","0.44794427059654","0.399272251975843","0.496616289217238"
"No, never","2010","college entrance qualification","higher vocational","26","","",""
"No, never","2010","college entrance qualification","higher education","318","0.364127080493711","0.333317204527689","0.394936956459733"
"No, never","2010","Other degree","in school","","","",""
"No, never","2010","Other degree","inadequately","6","","",""
"No, never","2010","Other degree","general elemantary","41","0.454686095606779","0.354024621328323","0.555347569885235"
"No, never","2010","Other degree","middle vocational","38","0.273448889703495","0.202118658936277","0.344779120470712"
"No, never","2010","Other degree","vocational + Abi","26","","",""
"No, never","2010","Other degree","higher vocational","","","",""
"No, never","2010","Other degree","higher education","33","0.319739801269207","0.231782459760621","0.407697142777793"
"No, never","2010","no degree/no degree yet","in school","10","","",""
"No, never","2010","no degree/no degree yet","inadequately","18","","",""
"No, never","2010","no degree/no degree yet","general elemantary","","","",""
"No, never","2010","no degree/no degree yet","middle vocational","6","","",""
"No, never","2010","no degree/no degree yet","vocational + Abi","","","",""
"No, never","2010","no degree/no degree yet","higher vocational","","","",""
"No, never","2010","no degree/no degree yet","higher education","","","",""
"Yes, every week","2010","lower secondary degree","in school","","","",""
"Yes, every week","2010","lower secondary degree","inadequately","","","",""
"Yes, every week","2010","lower secondary degree","general elemantary","28","","",""
"Yes, every week","2010","lower secondary degree","middle vocational","115","0.156336699493026","0.128566406962404","0.184106992023649"
"Yes, every week","2010","lower secondary degree","vocational + Abi","","","",""
"Yes, every week","2010","lower secondary degree","higher vocational","10","","",""
"Yes, every week","2010","lower secondary degree","higher education","","","",""
"Yes, every week","2010","secondary school degree","in school","","","",""
"Yes, every week","2010","secondary school degree","inadequately","","","",""
"Yes, every week","2010","secondary school degree","general elemantary","19","","",""
"Yes, every week","2010","secondary school degree","middle vocational","167","0.136660745176077","0.117702279612743","0.155619210739412"
"Yes, every week","2010","secondary school degree","vocational + Abi","","","",""
"Yes, every week","2010","secondary school degree","higher vocational","27","","",""
"Yes, every week","2010","secondary school degree","higher education","7","","",""
"Yes, every week","2010","college entrance qualification","in school","","","",""
"Yes, every week","2010","college entrance qualification","inadequately","","","",""
"Yes, every week","2010","college entrance qualification","general elemantary","","","",""
"Yes, every week","2010","college entrance qualification","middle vocational","10","","",""
"Yes, every week","2010","college entrance qualification","vocational + Abi","36","0.0945161420962981","0.0658829837991938","0.123149300393402"
"Yes, every week","2010","college entrance qualification","higher vocational","9","","",""
"Yes, every week","2010","college entrance qualification","higher education","130","0.113839492006764","0.0935027693497544","0.134176214663774"
"Yes, every week","2010","Other degree","in school","","","",""
"Yes, every week","2010","Other degree","inadequately","1","","",""
"Yes, every week","2010","Other degree","general elemantary","9","","",""
"Yes, every week","2010","Other degree","middle vocational","23","","",""
"Yes, every week","2010","Other degree","vocational + Abi","11","","",""
