"plb0218","year","education","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"No, never","2009","college entrance qualification","1-pers.-HH","171","0.322163311831464","0.281959707662456","0.362366916000472"
"No, never","2009","college entrance qualification","(Married) couple without C. ","356","0.330997201332869","0.302601801432748","0.359392601232989"
"No, never","2009","college entrance qualification","Single parent ","59","0.371467636182264","0.296361772891658","0.44657349947287"
"No, never","2009","college entrance qualification","Couple + C. LE 16 ","292","0.392049956439311","0.358408213953684","0.425691698924938"
"No, never","2009","college entrance qualification","Couple + C. GT 16 ","211","0.41203059263161","0.371481422374152","0.452579762889069"
"No, never","2009","college entrance qualification","Couple + C. LE and GT 16","69","0.28049889286799","0.221403596803792","0.339594188932188"
"No, never","2009","Other degree","1-pers.-HH","12","","",""
"No, never","2009","Other degree","(Married) couple without C. ","45","0.443338392117361","0.353704884252617","0.532971899982104"
"No, never","2009","Other degree","Single parent ","11","","",""
"No, never","2009","Other degree","Couple + C. LE 16 ","43","0.452852544087325","0.355775174045087","0.549929914129564"
"No, never","2009","Other degree","Couple + C. GT 16 ","50","0.412400518331012","0.315918052515631","0.508882984146392"
"No, never","2009","Other degree","Couple + C. LE and GT 16","19","","",""
"No, never","2009","no degree/no degree yet","1-pers.-HH","6","","",""
"No, never","2009","no degree/no degree yet","(Married) couple without C. ","6","","",""
"No, never","2009","no degree/no degree yet","Single parent ","2","","",""
"No, never","2009","no degree/no degree yet","Couple + C. LE 16 ","4","","",""
"No, never","2009","no degree/no degree yet","Couple + C. GT 16 ","6","","",""
"No, never","2009","no degree/no degree yet","Couple + C. LE and GT 16","5","","",""
"Yes, every week","2009","lower secondary degree","1-pers.-HH","51","0.171961105887991","0.128754041123429","0.215168170652554"
"Yes, every week","2009","lower secondary degree","(Married) couple without C. ","110","0.155952517627328","0.128562155300438","0.183342879954217"
"Yes, every week","2009","lower secondary degree","Single parent ","26","","",""
"Yes, every week","2009","lower secondary degree","Couple + C. LE 16 ","84","0.159348102236442","0.126605814630798","0.192090389842087"
"Yes, every week","2009","lower secondary degree","Couple + C. GT 16 ","83","0.184449767073925","0.151645875951623","0.217253658196228"
"Yes, every week","2009","lower secondary degree","Couple + C. LE and GT 16","22","","",""
"Yes, every week","2009","secondary school degree","1-pers.-HH","55","0.111604996217108","0.0816686703055041","0.141541322128712"
"Yes, every week","2009","secondary school degree","(Married) couple without C. ","145","0.133075582609212","0.112531192778808","0.153619972439616"
"Yes, every week","2009","secondary school degree","Single parent ","31","0.135086238997054","0.0919311985086564","0.178241279485452"
"Yes, every week","2009","secondary school degree","Couple + C. LE 16 ","94","0.135037046426016","0.111602190848349","0.158471902003684"
"Yes, every week","2009","secondary school degree","Couple + C. GT 16 ","112","0.147458696876091","0.122496077784406","0.172421315967776"
"Yes, every week","2009","secondary school degree","Couple + C. LE and GT 16","40","0.153884112866222","0.113388312320785","0.194379913411658"
"Yes, every week","2009","college entrance qualification","1-pers.-HH","94","0.179369494011994","0.146362001588058","0.212376986435931"
"Yes, every week","2009","college entrance qualification","(Married) couple without C. ","174","0.156943343023354","0.134993991603624","0.178892694443084"
"Yes, every week","2009","college entrance qualification","Single parent ","33","0.177417278312018","0.118037677093191","0.236796879530845"
"Yes, every week","2009","college entrance qualification","Couple + C. LE 16 ","104","0.0967786761941108","0.0764054052974657","0.117151947090756"
"Yes, every week","2009","college entrance qualification","Couple + C. GT 16 ","91","0.148284312526293","0.119006757716934","0.177561867335651"
"Yes, every week","2009","college entrance qualification","Couple + C. LE and GT 16","42","0.229159496425152","0.173872525466404","0.284446467383901"
"Yes, every week","2009","Other degree","1-pers.-HH","5","","",""
"Yes, every week","2009","Other degree","(Married) couple without C. ","21","","",""
"Yes, every week","2009","Other degree","Single parent ","4","","",""
"Yes, every week","2009","Other degree","Couple + C. LE 16 ","20","","",""
"Yes, every week","2009","Other degree","Couple + C. GT 16 ","14","","",""
"Yes, every week","2009","Other degree","Couple + C. LE and GT 16","6","","",""
"Yes, every week","2009","no degree/no degree yet","1-pers.-HH","1","","",""
"Yes, every week","2009","no degree/no degree yet","(Married) couple without C. ","5","","",""
"Yes, every week","2009","no degree/no degree yet","Single parent ","5","","",""
"Yes, every week","2009","no degree/no degree yet","Couple + C. LE 16 ","7","","",""
"Yes, every week","2009","no degree/no degree yet","Couple + C. GT 16 ","6","","",""
"Yes, every week","2009","no degree/no degree yet","Couple + C. LE and GT 16","8","","",""
"Yes, every 2 weeks","2009","lower secondary degree","1-pers.-HH","51","0.171547414317816","0.128381574186532","0.2147132544491"
"Yes, every 2 weeks","2009","lower secondary degree","(Married) couple without C. ","90","0.160508791369002","0.13279629614734","0.188221286590665"
"Yes, every 2 weeks","2009","lower secondary degree","Single parent ","29","","",""
"Yes, every 2 weeks","2009","lower secondary degree","Couple + C. LE 16 ","80","0.179760501518595","0.145409061516158","0.214111941521032"
"Yes, every 2 weeks","2009","lower secondary degree","Couple + C. GT 16 ","89","0.147434099913448","0.117447729688355","0.177420470138542"
"Yes, every 2 weeks","2009","lower secondary degree","Couple + C. LE and GT 16","22","","",""
"Yes, every 2 weeks","2009","secondary school degree","1-pers.-HH","76","0.181865158105334","0.145192632336387","0.218537683874281"
"Yes, every 2 weeks","2009","secondary school degree","(Married) couple without C. ","174","0.182985698897262","0.159598573443582","0.206372824350942"
"Yes, every 2 weeks","2009","secondary school degree","Single parent ","42","0.186767817202505","0.137564104975804","0.235971529429206"
"Yes, every 2 weeks","2009","secondary school degree","Couple + C. LE 16 ","144","0.177166676746012","0.150985810139093","0.20334754335293"
"Yes, every 2 weeks","2009","secondary school degree","Couple + C. GT 16 ","116","0.146858384041374","0.121937859696394","0.171778908386354"
"Yes, every 2 weeks","2009","secondary school degree","Couple + C. LE and GT 16","31","0.0887747869900217","0.0568553035286337","0.12069427045141"
"Yes, every 2 weeks","2009","college entrance qualification","1-pers.-HH","61","0.12024069360295","0.0922591232855391","0.14822226392036"
"Yes, every 2 weeks","2009","college entrance qualification","(Married) couple without C. ","111","0.114289674883085","0.095091001794687","0.133488347971483"
"Yes, every 2 weeks","2009","college entrance qualification","Single parent ","20","","",""
"Yes, every 2 weeks","2009","college entrance qualification","Couple + C. LE 16 ","78","0.0930406759936932","0.0730234374919236","0.113057914495463"
"Yes, every 2 weeks","2009","college entrance qualification","Couple + C. GT 16 ","60","0.116608300788185","0.0901670944106503","0.14304950716572"
"Yes, every 2 weeks","2009","college entrance qualification","Couple + C. LE and GT 16","29","","",""
"Yes, every 2 weeks","2009","Other degree","1-pers.-HH","1","","",""
"Yes, every 2 weeks","2009","Other degree","(Married) couple without C. ","20","","",""
"Yes, every 2 weeks","2009","Other degree","Single parent ","2","","",""
"Yes, every 2 weeks","2009","Other degree","Couple + C. LE 16 ","18","","",""
"Yes, every 2 weeks","2009","Other degree","Couple + C. GT 16 ","16","","",""
"Yes, every 2 weeks","2009","Other degree","Couple + C. LE and GT 16","9","","",""
"Yes, every 2 weeks","2009","no degree/no degree yet","1-pers.-HH","1","","",""
"Yes, every 2 weeks","2009","no degree/no degree yet","(Married) couple without C. ","3","","",""
"Yes, every 2 weeks","2009","no degree/no degree yet","Single parent ","1","","",""
"Yes, every 2 weeks","2009","no degree/no degree yet","Couple + C. LE 16 ","1","","",""
"Yes, every 2 weeks","2009","no degree/no degree yet","Couple + C. GT 16 ","3","","",""
"Yes, every 2 weeks","2009","no degree/no degree yet","Couple + C. LE and GT 16","4","","",""
"Yes, every 3-4 weeks","2009","lower secondary degree","1-pers.-HH","18","","",""
"Yes, every 3-4 weeks","2009","lower secondary degree","(Married) couple without C. ","54","0.0815386384088426","0.0608786384800943","0.102198638337591"
"Yes, every 3-4 weeks","2009","lower secondary degree","Single parent ","13","","",""
"Yes, every 3-4 weeks","2009","lower secondary degree","Couple + C. LE 16 ","42","0.102061685801222","0.0749796010694397","0.129143770533004"
"Yes, every 3-4 weeks","2009","lower secondary degree","Couple + C. GT 16 ","55","0.0977101203180006","0.0725968214386963","0.122823419197305"
"Yes, every 3-4 weeks","2009","lower secondary degree","Couple + C. LE and GT 16","22","","",""
"Yes, every 3-4 weeks","2009","secondary school degree","1-pers.-HH","37","0.0825584903322246","0.0563933125249786","0.108723668139471"
"Yes, every 3-4 weeks","2009","secondary school degree","(Married) couple without C. ","91","0.0950252837332417","0.0772878309700246","0.112762736496459"
"Yes, every 3-4 weeks","2009","secondary school degree","Single parent ","18","","",""
"Yes, every 3-4 weeks","2009","secondary school degree","Couple + C. LE 16 ","81","0.0939237049721364","0.0739201559520181","0.113927253992255"
"Yes, every 3-4 weeks","2009","secondary school degree","Couple + C. GT 16 ","84","0.106422506039833","0.0847114928360821","0.128133519243583"
"Yes, every 3-4 weeks","2009","secondary school degree","Couple + C. LE and GT 16","34","0.0689803654187948","0.0405396617904769","0.0974210690471127"
"Yes, every 3-4 weeks","2009","college entrance qualification","1-pers.-HH","38","0.0827965244960141","0.0590880663259991","0.106504982666029"
"Yes, every 3-4 weeks","2009","college entrance qualification","(Married) couple without C. ","98","0.0836560009498785","0.0669489544554303","0.100363047444327"
"Yes, every 3-4 weeks","2009","college entrance qualification","Single parent ","15","","",""
"Yes, every 3-4 weeks","2009","college entrance qualification","Couple + C. LE 16 ","85","0.114198900051616","0.0922823143396127","0.136115485763619"
"Yes, every 3-4 weeks","2009","college entrance qualification","Couple + C. GT 16 ","48","0.0608583058639357","0.0411628804581908","0.0805537312696805"
"Yes, every 3-4 weeks","2009","college entrance qualification","Couple + C. LE and GT 16","19","","",""
"Yes, every 3-4 weeks","2009","Other degree","1-pers.-HH","1","","",""
"Yes, every 3-4 weeks","2009","Other degree","(Married) couple without C. ","11","","",""
"Yes, every 3-4 weeks","2009","Other degree","Single parent ","1","","",""
"Yes, every 3-4 weeks","2009","Other degree","Couple + C. LE 16 ","6","","",""
"Yes, every 3-4 weeks","2009","Other degree","Couple + C. GT 16 ","6","","",""
"Yes, every 3-4 weeks","2009","Other degree","Couple + C. LE and GT 16","3","","",""
"Yes, every 3-4 weeks","2009","no degree/no degree yet","1-pers.-HH","","","",""
"Yes, every 3-4 weeks","2009","no degree/no degree yet","(Married) couple without C. ","2","","",""
"Yes, every 3-4 weeks","2009","no degree/no degree yet","Single parent ","","","",""
"Yes, every 3-4 weeks","2009","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"Yes, every 3-4 weeks","2009","no degree/no degree yet","Couple + C. GT 16 ","2","","",""
"Yes, every 3-4 weeks","2009","no degree/no degree yet","Couple + C. LE and GT 16","1","","",""
"Rarely","2009","lower secondary degree","1-pers.-HH","67","0.247280106108415","0.197880263275971","0.29667994894086"
"Rarely","2009","lower secondary degree","(Married) couple without C. ","153","0.214359891574017","0.183378442236035","0.245341340911998"
"Rarely","2009","lower secondary degree","Single parent ","26","","",""
"Rarely","2009","lower secondary degree","Couple + C. LE 16 ","124","0.30993282220056","0.268560781487521","0.351304862913598"
"Rarely","2009","lower secondary degree","Couple + C. GT 16 ","115","0.202386258735942","0.168404349704042","0.236368167767841"
"Rarely","2009","lower secondary degree","Couple + C. LE and GT 16","55","0.279076820531403","0.215465005808079","0.342688635254728"
"Rarely","2009","secondary school degree","1-pers.-HH","117","0.295320224843315","0.251949555496107","0.338690894190524"
"Rarely","2009","secondary school degree","(Married) couple without C. ","258","0.231169196782766","0.205669570767049","0.256668822798484"
"Rarely","2009","secondary school degree","Single parent ","51","0.200520397362118","0.149970236496436","0.2510705582278"
"Rarely","2009","secondary school degree","Couple + C. LE 16 ","210","0.272796933596262","0.242255834957396","0.303338032235127"
"Rarely","2009","secondary school degree","Couple + C. GT 16 ","182","0.242441557873851","0.212269228228689","0.272613887519012"
"Rarely","2009","secondary school degree","Couple + C. LE and GT 16","76","0.238616364252026","0.190780893458126","0.286451835045926"
"Rarely","2009","college entrance qualification","1-pers.-HH","155","0.295429976057577","0.256178700670961","0.334681251444194"
"Rarely","2009","college entrance qualification","(Married) couple without C. ","316","0.314113779810814","0.286105180251024","0.342122379370604"
"Rarely","2009","college entrance qualification","Single parent ","32","0.243003355803806","0.176337625422809","0.309669086184804"
"Rarely","2009","college entrance qualification","Couple + C. LE 16 ","250","0.303931791321269","0.272237007460899","0.33562657518164"
"Rarely","2009","college entrance qualification","Couple + C. GT 16 ","156","0.262218488189977","0.225982891769823","0.298454084610131"
"Rarely","2009","college entrance qualification","Couple + C. LE and GT 16","63","0.278278461791565","0.21932677530611","0.33723014827702"
"Rarely","2009","Other degree","1-pers.-HH","7","","",""
"Rarely","2009","Other degree","(Married) couple without C. ","21","","",""
"Rarely","2009","Other degree","Single parent ","3","","",""
"Rarely","2009","Other degree","Couple + C. LE 16 ","14","","",""
"Rarely","2009","Other degree","Couple + C. GT 16 ","14","","",""
"Rarely","2009","Other degree","Couple + C. LE and GT 16","11","","",""
"Rarely","2009","no degree/no degree yet","1-pers.-HH","","","",""
"Rarely","2009","no degree/no degree yet","(Married) couple without C. ","1","","",""
"Rarely","2009","no degree/no degree yet","Single parent ","","","",""
"Rarely","2009","no degree/no degree yet","Couple + C. LE 16 ","3","","",""
"Rarely","2009","no degree/no degree yet","Couple + C. GT 16 ","5","","",""
"Rarely","2009","no degree/no degree yet","Couple + C. LE and GT 16","5","","",""
"No, never","2010","lower secondary degree","1-pers.-HH","","","",""
"No, never","2010","lower secondary degree","(Married) couple without C. ","","","",""
"No, never","2010","lower secondary degree","Single parent ","65","0.456948919312858","0.376421535095951","0.537476303529765"
"No, never","2010","lower secondary degree","Couple + C. LE 16 ","169","0.255805130884839","0.221895934735816","0.289714327033861"
"No, never","2010","lower secondary degree","Couple + C. GT 16 ","","","",""
"No, never","2010","lower secondary degree","Couple + C. LE and GT 16","30","0.292450032991006","0.198988738977608","0.385911327004404"
"No, never","2010","secondary school degree","1-pers.-HH","","","",""
"No, never","2010","secondary school degree","(Married) couple without C. ","","","",""
"No, never","2010","secondary school degree","Single parent ","188","0.452218340277397","0.404041979298064","0.50039470125673"
"No, never","2010","secondary school degree","Couple + C. LE 16 ","304","0.311199112031914","0.283128235788926","0.339269988274901"
"No, never","2010","secondary school degree","Couple + C. GT 16 ","7","","",""
"No, never","2010","secondary school degree","Couple + C. LE and GT 16","36","0.417585412156403","0.321879936369431","0.513290887943376"
"No, never","2010","college entrance qualification","1-pers.-HH","","","",""
"No, never","2010","college entrance qualification","(Married) couple without C. ","","","",""
"No, never","2010","college entrance qualification","Single parent ","131","0.482280773237503","0.423006820612671","0.541554725862335"
"No, never","2010","college entrance qualification","Couple + C. LE 16 ","379","0.348943387546108","0.321359641510582","0.376527133581634"
"No, never","2010","college entrance qualification","Couple + C. GT 16 ","3","","",""
"No, never","2010","college entrance qualification","Couple + C. LE and GT 16","24","","",""
"No, never","2010","Other degree","1-pers.-HH","","","",""
"No, never","2010","Other degree","(Married) couple without C. ","","","",""
"No, never","2010","Other degree","Single parent ","12","","",""
"No, never","2010","Other degree","Couple + C. LE 16 ","108","0.310836328058414","0.261926521758735","0.359746134358093"
"No, never","2010","Other degree","Couple + C. GT 16 ","4","","",""
"No, never","2010","Other degree","Couple + C. LE and GT 16","18","","",""
"No, never","2010","no degree/no degree yet","1-pers.-HH","","","",""
"No, never","2010","no degree/no degree yet","(Married) couple without C. ","","","",""
"No, never","2010","no degree/no degree yet","Single parent ","6","","",""
"No, never","2010","no degree/no degree yet","Couple + C. LE 16 ","13","","",""
"No, never","2010","no degree/no degree yet","Couple + C. GT 16 ","1","","",""
"No, never","2010","no degree/no degree yet","Couple + C. LE and GT 16","11","","",""
"Yes, every week","2010","lower secondary degree","1-pers.-HH","","","",""
"Yes, every week","2010","lower secondary degree","(Married) couple without C. ","","","",""
"Yes, every week","2010","lower secondary degree","Single parent ","20","","",""
"Yes, every week","2010","lower secondary degree","Couple + C. LE 16 ","116","0.167139754878674","0.138143261556866","0.196136248200482"
"Yes, every week","2010","lower secondary degree","Couple + C. GT 16 ","","","",""
"Yes, every week","2010","lower secondary degree","Couple + C. LE and GT 16","14","","",""
"Yes, every week","2010","secondary school degree","1-pers.-HH","","","",""
"Yes, every week","2010","secondary school degree","(Married) couple without C. ","","","",""
"Yes, every week","2010","secondary school degree","Single parent ","44","0.119748409962558","0.088322023309554","0.151174796615563"
"Yes, every week","2010","secondary school degree","Couple + C. LE 16 ","161","0.151985184675165","0.130218499621696","0.173751869728634"
"Yes, every week","2010","secondary school degree","Couple + C. GT 16 ","2","","",""
"Yes, every week","2010","secondary school degree","Couple + C. LE and GT 16","11","","",""
"Yes, every week","2010","college entrance qualification","1-pers.-HH","","","",""
"Yes, every week","2010","college entrance qualification","(Married) couple without C. ","","","",""
"Yes, every week","2010","college entrance qualification","Single parent ","32","0.115783540509676","0.0778284983851058","0.153738582634246"
"Yes, every week","2010","college entrance qualification","Couple + C. LE 16 ","149","0.116864207681644","0.0982724313994316","0.135455983963856"
"Yes, every week","2010","college entrance qualification","Couple + C. GT 16 ","","","",""
"Yes, every week","2010","college entrance qualification","Couple + C. LE and GT 16","4","","",""
"Yes, every week","2010","Other degree","1-pers.-HH","","","",""
"Yes, every week","2010","Other degree","(Married) couple without C. ","","","",""
"Yes, every week","2010","Other degree","Single parent ","4","","",""
"Yes, every week","2010","Other degree","Couple + C. LE 16 ","45","0.11658720429279","0.0826734275699496","0.15050098101563"
"Yes, every week","2010","Other degree","Couple + C. GT 16 ","","","",""
"Yes, every week","2010","Other degree","Couple + C. LE and GT 16","9","","",""
"Yes, every week","2010","no degree/no degree yet","1-pers.-HH","","","",""
"Yes, every week","2010","no degree/no degree yet","(Married) couple without C. ","","","",""
"Yes, every week","2010","no degree/no degree yet","Single parent ","","","",""
"Yes, every week","2010","no degree/no degree yet","Couple + C. LE 16 ","9","","",""
"Yes, every week","2010","no degree/no degree yet","Couple + C. GT 16 ","1","","",""
"Yes, every week","2010","no degree/no degree yet","Couple + C. LE and GT 16","3","","",""
"Yes, every 2 weeks","2010","lower secondary degree","1-pers.-HH","","","",""
"Yes, every 2 weeks","2010","lower secondary degree","(Married) couple without C. ","","","",""
"Yes, every 2 weeks","2010","lower secondary degree","Single parent ","33","0.239192946489927","0.17023237162749","0.308153521352364"
"Yes, every 2 weeks","2010","lower secondary degree","Couple + C. LE 16 ","99","0.162204602461518","0.133554900742144","0.190854304180892"
"Yes, every 2 weeks","2010","lower secondary degree","Couple + C. GT 16 ","","","",""
"Yes, every 2 weeks","2010","lower secondary degree","Couple + C. LE and GT 16","16","","",""
"Yes, every 2 weeks","2010","secondary school degree","1-pers.-HH","","","",""
"Yes, every 2 weeks","2010","secondary school degree","(Married) couple without C. ","","","",""
"Yes, every 2 weeks","2010","secondary school degree","Single parent ","74","0.172418835500092","0.135854825815601","0.208982845184582"
"Yes, every 2 weeks","2010","secondary school degree","Couple + C. LE 16 ","192","0.180824747343419","0.157489774964627","0.204159719722211"
"Yes, every 2 weeks","2010","secondary school degree","Couple + C. GT 16 ","2","","",""
"Yes, every 2 weeks","2010","secondary school degree","Couple + C. LE and GT 16","22","","",""
"Yes, every 2 weeks","2010","college entrance qualification","1-pers.-HH","","","",""
"Yes, every 2 weeks","2010","college entrance qualification","(Married) couple without C. ","","","",""
"Yes, every 2 weeks","2010","college entrance qualification","Single parent ","38","0.137526059973911","0.0966722787617478","0.178379841186074"
"Yes, every 2 weeks","2010","college entrance qualification","Couple + C. LE 16 ","169","0.148774480689147","0.128179901561694","0.1693690598166"
"Yes, every 2 weeks","2010","college entrance qualification","Couple + C. GT 16 ","2","","",""
"Yes, every 2 weeks","2010","college entrance qualification","Couple + C. LE and GT 16","11","","",""
"Yes, every 2 weeks","2010","Other degree","1-pers.-HH","","","",""
"Yes, every 2 weeks","2010","Other degree","(Married) couple without C. ","","","",""
"Yes, every 2 weeks","2010","Other degree","Single parent ","5","","",""
"Yes, every 2 weeks","2010","Other degree","Couple + C. LE 16 ","64","0.200286933191361","0.157994538737085","0.242579327645637"
"Yes, every 2 weeks","2010","Other degree","Couple + C. GT 16 ","","","",""
"Yes, every 2 weeks","2010","Other degree","Couple + C. LE and GT 16","6","","",""
"Yes, every 2 weeks","2010","no degree/no degree yet","1-pers.-HH","","","",""
"Yes, every 2 weeks","2010","no degree/no degree yet","(Married) couple without C. ","","","",""
"Yes, every 2 weeks","2010","no degree/no degree yet","Single parent ","3","","",""
"Yes, every 2 weeks","2010","no degree/no degree yet","Couple + C. LE 16 ","11","","",""
"Yes, every 2 weeks","2010","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"Yes, every 2 weeks","2010","no degree/no degree yet","Couple + C. LE and GT 16","1","","",""
"Yes, every 3-4 weeks","2010","lower secondary degree","1-pers.-HH","","","",""
"Yes, every 3-4 weeks","2010","lower secondary degree","(Married) couple without C. ","","","",""
"Yes, every 3-4 weeks","2010","lower secondary degree","Single parent ","8","","",""
"Yes, every 3-4 weeks","2010","lower secondary degree","Couple + C. LE 16 ","75","0.138926392698413","0.112046220179098","0.165806565217727"
"Yes, every 3-4 weeks","2010","lower secondary degree","Couple + C. GT 16 ","","","",""
"Yes, every 3-4 weeks","2010","lower secondary degree","Couple + C. LE and GT 16","8","","",""
"Yes, every 3-4 weeks","2010","secondary school degree","1-pers.-HH","","","",""
"Yes, every 3-4 weeks","2010","secondary school degree","(Married) couple without C. ","","","",""
"Yes, every 3-4 weeks","2010","secondary school degree","Single parent ","31","0.0861637311143306","0.0590023026574936","0.113325159571168"
"Yes, every 3-4 weeks","2010","secondary school degree","Couple + C. LE 16 ","115","0.106686146823298","0.0879687264061301","0.125403567240466"
"Yes, every 3-4 weeks","2010","secondary school degree","Couple + C. GT 16 ","","","",""
"Yes, every 3-4 weeks","2010","secondary school degree","Couple + C. LE and GT 16","5","","",""
"Yes, every 3-4 weeks","2010","college entrance qualification","1-pers.-HH","","","",""
"Yes, every 3-4 weeks","2010","college entrance qualification","(Married) couple without C. ","","","",""
"Yes, every 3-4 weeks","2010","college entrance qualification","Single parent ","17","","",""
"Yes, every 3-4 weeks","2010","college entrance qualification","Couple + C. LE 16 ","102","0.0823617427045835","0.0664519360647143","0.0982715493444528"
"Yes, every 3-4 weeks","2010","college entrance qualification","Couple + C. GT 16 ","","","",""
"Yes, every 3-4 weeks","2010","college entrance qualification","Couple + C. LE and GT 16","9","","",""
"Yes, every 3-4 weeks","2010","Other degree","1-pers.-HH","","","",""
"Yes, every 3-4 weeks","2010","Other degree","(Married) couple without C. ","","","",""
"Yes, every 3-4 weeks","2010","Other degree","Single parent ","3","","",""
"Yes, every 3-4 weeks","2010","Other degree","Couple + C. LE 16 ","40","0.11653954554901","0.08263178660608","0.150447304491939"
"Yes, every 3-4 weeks","2010","Other degree","Couple + C. GT 16 ","","","",""
"Yes, every 3-4 weeks","2010","Other degree","Couple + C. LE and GT 16","4","","",""
"Yes, every 3-4 weeks","2010","no degree/no degree yet","1-pers.-HH","","","",""
"Yes, every 3-4 weeks","2010","no degree/no degree yet","(Married) couple without C. ","","","",""
"Yes, every 3-4 weeks","2010","no degree/no degree yet","Single parent ","4","","",""
"Yes, every 3-4 weeks","2010","no degree/no degree yet","Couple + C. LE 16 ","7","","",""
"Yes, every 3-4 weeks","2010","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"Yes, every 3-4 weeks","2010","no degree/no degree yet","Couple + C. LE and GT 16","2","","",""
"Rarely","2010","lower secondary degree","1-pers.-HH","","","",""
"Rarely","2010","lower secondary degree","(Married) couple without C. ","","","",""
"Rarely","2010","lower secondary degree","Single parent ","21","","",""
"Rarely","2010","lower secondary degree","Couple + C. LE 16 ","177","0.275924119076556","0.24118599146788","0.310662246685233"
"Rarely","2010","lower secondary degree","Couple + C. GT 16 ","2","","",""
"Rarely","2010","lower secondary degree","Couple + C. LE and GT 16","23","","",""
"Rarely","2010","secondary school degree","1-pers.-HH","","","",""
"Rarely","2010","secondary school degree","(Married) couple without C. ","","","",""
"Rarely","2010","secondary school degree","Single parent ","73","0.169450683145622","0.133137816282905","0.205763550008339"
"Rarely","2010","secondary school degree","Couple + C. LE 16 ","273","0.249304809126204","0.223075485553085","0.275534132699324"
"Rarely","2010","secondary school degree","Couple + C. GT 16 ","1","","",""
"Rarely","2010","secondary school degree","Couple + C. LE and GT 16","28","","",""
"Rarely","2010","college entrance qualification","1-pers.-HH","","","",""
"Rarely","2010","college entrance qualification","(Married) couple without C. ","","","",""
"Rarely","2010","college entrance qualification","Single parent ","55","0.212752309156735","0.164205621147903","0.261298997165566"
"Rarely","2010","college entrance qualification","Couple + C. LE 16 ","348","0.303056181378518","0.276459537350813","0.329652825406224"
"Rarely","2010","college entrance qualification","Couple + C. GT 16 ","","","",""
"Rarely","2010","college entrance qualification","Couple + C. LE and GT 16","20","","",""
"Rarely","2010","Other degree","1-pers.-HH","","","",""
"Rarely","2010","Other degree","(Married) couple without C. ","","","",""
"Rarely","2010","Other degree","Single parent ","12","","",""
"Rarely","2010","Other degree","Couple + C. LE 16 ","87","0.255749988908426","0.20964625432153","0.301853723495321"
"Rarely","2010","Other degree","Couple + C. GT 16 ","2","","",""
"Rarely","2010","Other degree","Couple + C. LE and GT 16","13","","",""
"Rarely","2010","no degree/no degree yet","1-pers.-HH","","","",""
"Rarely","2010","no degree/no degree yet","(Married) couple without C. ","","","",""
"Rarely","2010","no degree/no degree yet","Single parent ","3","","",""
"Rarely","2010","no degree/no degree yet","Couple + C. LE 16 ","12","","",""
"Rarely","2010","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"Rarely","2010","no degree/no degree yet","Couple + C. LE and GT 16","2","","",""
"No, never","2011","lower secondary degree","1-pers.-HH","112","0.335995989842775","0.284244185047002","0.387747794638547"
"No, never","2011","lower secondary degree","(Married) couple without C. ","332","0.410333461801659","0.376479509903869","0.444187413699449"
"No, never","2011","lower secondary degree","Single parent ","149","0.36638080151702","0.317484704618648","0.415276898415393"
"No, never","2011","lower secondary degree","Couple + C. LE 16 ","358","0.324925185909013","0.29686284844282","0.352987523375206"
"No, never","2011","lower secondary degree","Couple + C. GT 16 ","202","0.423641494334509","0.380629487084423","0.466653501584596"
"No, never","2011","lower secondary degree","Couple + C. LE and GT 16","124","0.365221945334866","0.313891016180874","0.416552874488858"
"No, never","2011","secondary school degree","1-pers.-HH","157","0.300607284561268","0.260773689655893","0.340440879466644"
"No, never","2011","secondary school degree","(Married) couple without C. ","530","0.421739432082113","0.394482658826074","0.448996205338152"
"No, never","2011","secondary school degree","Single parent ","357","0.447373961607517","0.412390059100069","0.482357864114965"
"No, never","2011","secondary school degree","Couple + C. LE 16 ","695","0.342616782395896","0.322062764167965","0.363170800623827"
"No, never","2011","secondary school degree","Couple + C. GT 16 ","307","0.364406494415587","0.331078083081301","0.397734905749874"
"No, never","2011","secondary school degree","Couple + C. LE and GT 16","189","0.44716120971969","0.401774474549796","0.492547944889584"
"No, never","2011","college entrance qualification","1-pers.-HH","201","0.332124822486581","0.294281616026898","0.369968028946264"
"No, never","2011","college entrance qualification","(Married) couple without C. ","421","0.339530638790167","0.312870487828852","0.366190789751483"
"No, never","2011","college entrance qualification","Single parent ","260","0.437805151058688","0.396455734128397","0.479154567988978"
"No, never","2011","college entrance qualification","Couple + C. LE 16 ","840","0.385020815430361","0.364779258389673","0.405262372471048"
"No, never","2011","college entrance qualification","Couple + C. GT 16 ","246","0.41387334400487","0.375073298858498","0.452673389151243"
"No, never","2011","college entrance qualification","Couple + C. LE and GT 16","118","0.336679793532862","0.286668144967095","0.386691442098629"
"No, never","2011","Other degree","1-pers.-HH","18","","",""
"No, never","2011","Other degree","(Married) couple without C. ","55","0.357330348223453","0.2826083641847","0.432052332262207"
"No, never","2011","Other degree","Single parent ","30","0.485921158561264","0.37126842050398","0.600573896618548"
"No, never","2011","Other degree","Couple + C. LE 16 ","159","0.365258587136997","0.320571783016046","0.409945391257948"
