"plb0218","year","age_gr","e11103","n","percent","lower_confidence","upper_confidence","value"
"Yes, every 3-4 weeks","2012","66 and older","Not Working","","","","","4"
"Yes, every week","2012","16-34 y.","Full Time","74","0.121012368501131","0.0941199333690558","0.147904803633206","2"
"Yes, every week","2012","35-65 y.","Full Time","332","0.150179103827269","0.135127321820226","0.165230885834312","2"
"Yes, every week","2012","16-34 y.","Part Time","99","0.171225731929043","0.140218770678372","0.202232693179714","2"
"Yes, every week","2012","16-34 y.","Not Working","17","","","","2"
"Yes, every week","2012","35-65 y.","Part Time","206","0.119805840641645","0.104041256261352","0.135570425021938","2"
"Yes, every week","2012","35-65 y.","Not Working","17","","","","2"
"Yes, every week","2012","66 and older","Full Time","","","","","2"
"Yes, every week","2012","66 and older","Part Time","","","","","2"
"Yes, every week","2012","66 and older","Not Working","","","","","2"
"No, never","2013","16-34 y.","Full Time","790","0.378294071330417","0.357362056561038","0.399226086099796","1"
"No, never","2013","16-34 y.","Part Time","624","0.421841362315913","0.395907295678426","0.447775428953401","1"
"No, never","2013","16-34 y.","Not Working","83","0.440055966751114","0.36852592238634","0.511586011115887","1"
"No, never","2013","35-65 y.","Full Time","2310","0.307930249067661","0.29728415267797","0.318576345457352","1"
"No, never","2013","35-65 y.","Part Time","1990","0.45771188083288","0.442664302668269","0.472759458997491","1"
"No, never","2013","35-65 y.","Not Working","94","0.39117583700747","0.32196671212305","0.460384961891889","1"
"No, never","2013","66 and older","Full Time","7","","","","1"
"No, never","2013","66 and older","Part Time","101","0.534385164844669","0.469637923609789","0.59913240607955","1"
"No, never","2013","66 and older","Not Working","3","","","","1"
"Rarely","2013","16-34 y.","Full Time","475","0.253284880194675","0.234513946922326","0.272055813467025","5"
"Rarely","2013","16-34 y.","Part Time","192","0.149269431317949","0.130555975719254","0.167982886916643","5"
"Rarely","2013","16-34 y.","Not Working","29","","","","5"
"Rarely","2013","35-65 y.","Full Time","2064","0.29773701590031","0.287191797275097","0.308282234525522","5"
"Rarely","2013","35-65 y.","Part Time","795","0.178448149308367","0.16688359277318","0.190012705843555","5"
"Rarely","2013","35-65 y.","Not Working","38","0.263451351233589","0.200979792650996","0.325922909816183","5"
"Rarely","2013","66 and older","Full Time","12","","","","5"
"Rarely","2013","66 and older","Part Time","60","0.212216992922552","0.159143942478153","0.265290043366951","5"
"Rarely","2013","66 and older","Not Working","2","","","","5"
"Yes, every 2 weeks","2013","16-34 y.","Part Time","255","0.194216679779534","0.173442449944638","0.214990909614429","3"
"Yes, every 2 weeks","2013","16-34 y.","Full Time","336","0.159357932697034","0.143560148981781","0.175155716412286","3"
"Yes, every 2 weeks","2013","16-34 y.","Not Working","28","","","","3"
"Yes, every 2 weeks","2013","35-65 y.","Not Working","27","","","","3"
"Yes, every 2 weeks","2013","66 and older","Full Time","1","","","","3"
"Yes, every 2 weeks","2013","66 and older","Part Time","23","","","","3"
"Yes, every 2 weeks","2013","35-65 y.","Full Time","1094","0.14922899175781","0.141011822608224","0.157446160907396","3"
"Yes, every 2 weeks","2013","35-65 y.","Part Time","653","0.164684155911753","0.153481867778414","0.175886444045092","3"
"Yes, every 2 weeks","2013","66 and older","Not Working","","","","","3"
"Yes, every 3-4 weeks","2013","16-34 y.","Full Time","200","0.0942908415309371","0.0816774203971862","0.106904262664688","4"
"Yes, every 3-4 weeks","2013","35-65 y.","Full Time","701","0.100402771085691","0.0934719260652265","0.107333616106155","4"
"Yes, every 3-4 weeks","2013","16-34 y.","Part Time","99","0.0776892480936496","0.0636322810171541","0.0917462151701451","4"
"Yes, every 3-4 weeks","2013","16-34 y.","Not Working","17","","","","4"
"Yes, every 3-4 weeks","2013","35-65 y.","Not Working","10","","","","4"
"Yes, every 3-4 weeks","2013","66 and older","Full Time","4","","","","4"
"Yes, every 3-4 weeks","2013","35-65 y.","Part Time","318","0.0805296824665549","0.0723109977480619","0.0887483671850478","4"
"Yes, every 3-4 weeks","2013","66 and older","Not Working","1","","","","4"
"Yes, every 3-4 weeks","2013","66 and older","Part Time","10","","","","4"
"Yes, every week","2013","16-34 y.","Full Time","261","0.114772274246936","0.101014449968329","0.128530098525544","2"
"Yes, every week","2013","16-34 y.","Part Time","223","0.156983278492955","0.137879585737644","0.176086971248265","2"
"Yes, every week","2013","16-34 y.","Not Working","28","","","","2"
"Yes, every week","2013","35-65 y.","Full Time","1054","0.144700972188529","0.136587925088421","0.152814019288636","2"
"Yes, every week","2013","35-65 y.","Part Time","455","0.118626131480445","0.108859928659568","0.128392334301322","2"
"Yes, every week","2013","66 and older","Part Time","34","0.135728958892616","0.0912717792989434","0.180186138486288","2"
"Yes, every week","2013","66 and older","Full Time","21","","","","2"
"Yes, every week","2013","35-65 y.","Not Working","22","","","","2"
"Yes, every week","2013","66 and older","Not Working","1","","","","2"
"No, never","2014","16-34 y.","Full Time","","","","","1"
"No, never","2014","16-34 y.","Part Time","","","","","1"
"No, never","2014","16-34 y.","Not Working","","","","","1"
"No, never","2014","66 and older","Part Time","","","","","1"
"No, never","2014","66 and older","Full Time","","","","","1"
"No, never","2014","35-65 y.","Not Working","","","","","1"
"No, never","2014","66 and older","Not Working","","","","","1"
"No, never","2014","35-65 y.","Full Time","","","","","1"
"No, never","2014","35-65 y.","Part Time","","","","","1"
"Rarely","2014","35-65 y.","Not Working","","","","","5"
"Rarely","2014","66 and older","Full Time","","","","","5"
"Rarely","2014","66 and older","Part Time","","","","","5"
"Rarely","2014","16-34 y.","Full Time","","","","","5"
"Rarely","2014","16-34 y.","Part Time","","","","","5"
"Rarely","2014","16-34 y.","Not Working","","","","","5"
"Rarely","2014","35-65 y.","Full Time","","","","","5"
"Rarely","2014","35-65 y.","Part Time","","","","","5"
"Rarely","2014","66 and older","Not Working","","","","","5"
"Yes, every 2 weeks","2014","35-65 y.","Not Working","","","","","3"
"Yes, every 2 weeks","2014","66 and older","Part Time","","","","","3"
"Yes, every 2 weeks","2014","66 and older","Not Working","","","","","3"
"Yes, every 2 weeks","2014","35-65 y.","Part Time","","","","","3"
"Yes, every 2 weeks","2014","66 and older","Full Time","","","","","3"
"Yes, every 2 weeks","2014","16-34 y.","Full Time","","","","","3"
"Yes, every 2 weeks","2014","35-65 y.","Full Time","","","","","3"
"Yes, every 2 weeks","2014","16-34 y.","Part Time","","","","","3"
"Yes, every 2 weeks","2014","16-34 y.","Not Working","","","","","3"
"Yes, every 3-4 weeks","2014","16-34 y.","Full Time","","","","","4"
"Yes, every 3-4 weeks","2014","16-34 y.","Part Time","","","","","4"
"Yes, every 3-4 weeks","2014","16-34 y.","Not Working","","","","","4"
"Yes, every 3-4 weeks","2014","35-65 y.","Full Time","","","","","4"
"Yes, every 3-4 weeks","2014","66 and older","Part Time","","","","","4"
"Yes, every 3-4 weeks","2014","66 and older","Not Working","","","","","4"
"Yes, every 3-4 weeks","2014","66 and older","Full Time","","","","","4"
"Yes, every 3-4 weeks","2014","35-65 y.","Not Working","","","","","4"
"Yes, every 3-4 weeks","2014","35-65 y.","Part Time","","","","","4"
"Yes, every week","2014","35-65 y.","Part Time","","","","","2"
"Yes, every week","2014","16-34 y.","Full Time","","","","","2"
"Yes, every week","2014","16-34 y.","Part Time","","","","","2"
"Yes, every week","2014","16-34 y.","Not Working","","","","","2"
"Yes, every week","2014","35-65 y.","Full Time","","","","","2"
"Yes, every week","2014","66 and older","Part Time","","","","","2"
"Yes, every week","2014","66 and older","Not Working","","","","","2"
"Yes, every week","2014","35-65 y.","Not Working","","","","","2"
"Yes, every week","2014","66 and older","Full Time","","","","","2"
"No, never","2015","16-34 y.","Not Working","91","0.435107508039061","0.366907996835786","0.503307019242337","1"
"No, never","2015","16-34 y.","Full Time","828","0.38412735721098","0.363264877873786","0.404989836548174","1"
"No, never","2015","16-34 y.","Part Time","594","0.408443899565895","0.382584553772931","0.434303245358859","1"
"No, never","2015","66 and older","Full Time","15","","","","1"
"No, never","2015","35-65 y.","Not Working","72","0.559668007035085","0.481007319721099","0.638328694349071","1"
"No, never","2015","35-65 y.","Part Time","1971","0.457420769866744","0.442192033255966","0.472649506477522","1"
"No, never","2015","66 and older","Part Time","123","0.602520889678659","0.542218983686849","0.662822795670469","1"
"No, never","2015","35-65 y.","Full Time","2355","0.325667308846541","0.314727530426541","0.336607087266542","1"
"No, never","2015","66 and older","Not Working","7","","","","1"
"Rarely","2015","16-34 y.","Full Time","458","0.232117287774681","0.214008722930019","0.250225852619344","5"
"Rarely","2015","16-34 y.","Part Time","189","0.143791167342239","0.125332118686833","0.162250215997645","5"
"Rarely","2015","16-34 y.","Not Working","27","","","","5"
"Rarely","2015","35-65 y.","Not Working","24","","","","5"
"Rarely","2015","66 and older","Full Time","12","","","","5"
"Rarely","2015","66 and older","Part Time","66","0.235340595704576","0.183068456737753","0.287612734671399","5"
"Rarely","2015","66 and older","Not Working","1","","","","5"
"Rarely","2015","35-65 y.","Full Time","1967","0.282779744877916","0.272266548956016","0.293292940799815","5"
"Rarely","2015","35-65 y.","Part Time","771","0.189730757350952","0.17774520923817","0.201716305463735","5"
"Yes, every 2 weeks","2015","35-65 y.","Part Time","645","0.182987287829415","0.171167784707239","0.194806790951591","3"
"Yes, every 2 weeks","2015","16-34 y.","Not Working","40","0.165654911491996","0.11451322008526","0.216796602898732","3"
"Yes, every 2 weeks","2015","66 and older","Part Time","17","","","","3"
"Yes, every 2 weeks","2015","66 and older","Full Time","6","","","","3"
"Yes, every 2 weeks","2015","16-34 y.","Part Time","265","0.221626647021114","0.199776300644755","0.243476993397473","3"
"Yes, every 2 weeks","2015","35-65 y.","Full Time","1021","0.142768959140869","0.134602191924287","0.150935726357452","3"
"Yes, every 2 weeks","2015","16-34 y.","Full Time","350","0.162214702826768","0.146402429287144","0.178026976366391","3"
"Yes, every 2 weeks","2015","66 and older","Not Working","","","","","3"
"Yes, every 2 weeks","2015","35-65 y.","Not Working","21","","","","3"
"Yes, every 3-4 weeks","2015","16-34 y.","Full Time","191","0.10020224084801","0.0873228888019991","0.113081592894021","4"
"Yes, every 3-4 weeks","2015","16-34 y.","Part Time","98","0.0596864808292756","0.0472233347708224","0.0721496268877288","4"
"Yes, every 3-4 weeks","2015","16-34 y.","Not Working","11","","","","4"
"Yes, every 3-4 weeks","2015","35-65 y.","Full Time","692","0.0995249840240968","0.0925364476837981","0.106513520364396","4"
"Yes, every 3-4 weeks","2015","66 and older","Full Time","7","","","","4"
"Yes, every 3-4 weeks","2015","66 and older","Part Time","13","","","","4"
"Yes, every 3-4 weeks","2015","35-65 y.","Part Time","283","0.0677219982704374","0.0600411010617526","0.0754028954791222","4"
"Yes, every 3-4 weeks","2015","35-65 y.","Not Working","12","","","","4"
"Yes, every 3-4 weeks","2015","66 and older","Not Working","2","","","","4"
"Yes, every week","2015","16-34 y.","Part Time","242","0.166451805241477","0.146856006498871","0.186047603984083","2"
"Yes, every week","2015","16-34 y.","Not Working","34","0.237934738612557","0.179358014335623","0.296511462889491","2"
"Yes, every week","2015","16-34 y.","Full Time","261","0.121338411339561","0.107333098417005","0.135343724262117","2"
"Yes, every week","2015","35-65 y.","Full Time","1014","0.149259003110577","0.1409403448195","0.157577661401653","2"
"Yes, every week","2015","35-65 y.","Part Time","441","0.102139186682451","0.0928820844706804","0.111396288894222","2"
"Yes, every week","2015","35-65 y.","Not Working","24","","","","2"
"Yes, every week","2015","66 and older","Part Time","34","0.0907298349820359","0.0553374881244071","0.126122181839665","2"
"Yes, every week","2015","66 and older","Full Time","24","","","","2"
"Yes, every week","2015","66 and older","Not Working","","","","","2"
"No, never","2016","16-34 y.","Full Time","","","","","1"
"No, never","2016","16-34 y.","Part Time","","","","","1"
"No, never","2016","16-34 y.","Not Working","","","","","1"
"No, never","2016","35-65 y.","Full Time","","","","","1"
"No, never","2016","66 and older","Part Time","","","","","1"
"No, never","2016","66 and older","Not Working","","","","","1"
"No, never","2016","35-65 y.","Not Working","","","","","1"
"No, never","2016","66 and older","Full Time","","","","","1"
"No, never","2016","35-65 y.","Part Time","","","","","1"
"Rarely","2016","16-34 y.","Full Time","","","","","5"
"Rarely","2016","16-34 y.","Part Time","","","","","5"
"Rarely","2016","16-34 y.","Not Working","","","","","5"
"Rarely","2016","35-65 y.","Full Time","","","","","5"
"Rarely","2016","35-65 y.","Part Time","","","","","5"
"Rarely","2016","35-65 y.","Not Working","","","","","5"
"Rarely","2016","66 and older","Full Time","","","","","5"
"Rarely","2016","66 and older","Part Time","","","","","5"
"Rarely","2016","66 and older","Not Working","","","","","5"
"Yes, every 2 weeks","2016","16-34 y.","Not Working","","","","","3"
"Yes, every 2 weeks","2016","66 and older","Part Time","","","","","3"
"Yes, every 2 weeks","2016","16-34 y.","Full Time","","","","","3"
"Yes, every 2 weeks","2016","16-34 y.","Part Time","","","","","3"
"Yes, every 2 weeks","2016","35-65 y.","Part Time","","","","","3"
"Yes, every 2 weeks","2016","35-65 y.","Not Working","","","","","3"
"Yes, every 2 weeks","2016","66 and older","Full Time","","","","","3"
"Yes, every 2 weeks","2016","35-65 y.","Full Time","","","","","3"
"Yes, every 2 weeks","2016","66 and older","Not Working","","","","","3"
"Yes, every 3-4 weeks","2016","16-34 y.","Full Time","","","","","4"
"Yes, every 3-4 weeks","2016","16-34 y.","Part Time","","","","","4"
"Yes, every 3-4 weeks","2016","16-34 y.","Not Working","","","","","4"
"Yes, every 3-4 weeks","2016","35-65 y.","Full Time","","","","","4"
"Yes, every 3-4 weeks","2016","35-65 y.","Part Time","","","","","4"
"Yes, every 3-4 weeks","2016","35-65 y.","Not Working","","","","","4"
"Yes, every 3-4 weeks","2016","66 and older","Full Time","","","","","4"
"Yes, every 3-4 weeks","2016","66 and older","Part Time","","","","","4"
"Yes, every 3-4 weeks","2016","66 and older","Not Working","","","","","4"
"Yes, every week","2016","16-34 y.","Full Time","","","","","2"
"Yes, every week","2016","16-34 y.","Part Time","","","","","2"
"Yes, every week","2016","16-34 y.","Not Working","","","","","2"
"Yes, every week","2016","35-65 y.","Full Time","","","","","2"
"Yes, every week","2016","35-65 y.","Part Time","","","","","2"
"Yes, every week","2016","66 and older","Full Time","","","","","2"
"Yes, every week","2016","35-65 y.","Not Working","","","","","2"
"Yes, every week","2016","66 and older","Part Time","","","","","2"
"Yes, every week","2016","66 and older","Not Working","","","","","2"
"No, never","2017","16-34 y.","Full Time","989","0.451305611652383","0.43117336825497","0.471437855049797","1"
"No, never","2017","16-34 y.","Part Time","669","0.436936141083611","0.411984448226718","0.461887833940505","1"
"No, never","2017","16-34 y.","Not Working","115","0.575554329537494","0.508059780898032","0.643048878176955","1"
"No, never","2017","66 and older","Full Time","20","","","","1"
"No, never","2017","35-65 y.","Not Working","111","0.644040335779361","0.574286879510379","0.713793792048343","1"
"No, never","2017","66 and older","Part Time","169","0.552120468436364","0.497118175020927","0.607122761851801","1"
"No, never","2017","35-65 y.","Part Time","2280","0.501333680809803","0.486733132933006","0.515934228686601","1"
"No, never","2017","66 and older","Not Working","7","","","","1"
"No, never","2017","35-65 y.","Full Time","2799","0.35093029500565","0.340239666729934","0.361620923281366","1"
"Rarely","2017","16-34 y.","Full Time","444","0.192884238071563","0.176921483718654","0.208846992424473","5"
"Rarely","2017","16-34 y.","Part Time","199","0.141957384486805","0.124400573696305","0.159514195277305","5"
"Rarely","2017","16-34 y.","Not Working","15","","","","5"
"Rarely","2017","35-65 y.","Not Working","19","","","","5"
"Rarely","2017","66 and older","Full Time","19","","","","5"
"Rarely","2017","66 and older","Part Time","67","0.219702973112109","0.17390658681106","0.265499359413159","5"
"Rarely","2017","35-65 y.","Full Time","1834","0.25526523055998","0.245498622136149","0.265031838983811","5"
"Rarely","2017","35-65 y.","Part Time","667","0.160518944020916","0.149799573311131","0.171238314730701","5"
"Rarely","2017","66 and older","Not Working","","","","","5"
"Yes, every 2 weeks","2017","66 and older","Part Time","23","","","","3"
"Yes, every 2 weeks","2017","16-34 y.","Full Time","390","0.139339070299926","0.125328879667841","0.153349260932011","3"
"Yes, every 2 weeks","2017","16-34 y.","Part Time","262","0.170130542695657","0.151228521778521","0.189032563612794","3"
"Yes, every 2 weeks","2017","16-34 y.","Not Working","27","","","","3"
"Yes, every 2 weeks","2017","35-65 y.","Full Time","1102","0.147169934375477","0.139234185284719","0.155105683466236","3"
"Yes, every 2 weeks","2017","66 and older","Full Time","6","","","","3"
"Yes, every 2 weeks","2017","66 and older","Not Working","","","","","3"
"Yes, every 2 weeks","2017","35-65 y.","Not Working","16","","","","3"
"Yes, every 2 weeks","2017","35-65 y.","Part Time","687","0.162710295238799","0.151932099025422","0.173488491452177","3"
"Yes, every 3-4 weeks","2017","35-65 y.","Full Time","821","0.100570644348026","0.0938336485891715","0.10730764010688","4"
"Yes, every 3-4 weeks","2017","16-34 y.","Part Time","129","0.0744219836194969","0.0612190833901854","0.0876248838488084","4"
"Yes, every 3-4 weeks","2017","16-34 y.","Full Time","228","0.0976198518092058","0.0856122746923891","0.109627428926022","4"
"Yes, every 3-4 weeks","2017","16-34 y.","Not Working","13","","","","4"
"Yes, every 3-4 weeks","2017","35-65 y.","Part Time","381","0.079441758549686","0.0715449655623483","0.0873385515370237","4"
"Yes, every 3-4 weeks","2017","35-65 y.","Not Working","22","","","","4"
"Yes, every 3-4 weeks","2017","66 and older","Full Time","4","","","","4"
"Yes, every 3-4 weeks","2017","66 and older","Part Time","16","","","","4"
"Yes, every 3-4 weeks","2017","66 and older","Not Working","1","","","","4"
"Yes, every week","2017","35-65 y.","Not Working","13","","","","2"
"Yes, every week","2017","66 and older","Full Time","29","","","","2"
"Yes, every week","2017","66 and older","Part Time","39","0.122893248156699","0.0865792969575834","0.159207199355814","2"
"Yes, every week","2017","35-65 y.","Full Time","1100","0.146063895710867","0.138152898044814","0.15397489337692","2"
"Yes, every week","2017","16-34 y.","Full Time","296","0.118851228166922","0.105758866215612","0.131943590118231","2"
"Yes, every week","2017","16-34 y.","Part Time","259","0.176553948114429","0.15737306945631","0.195734826772549","2"
"Yes, every week","2017","16-34 y.","Not Working","36","0.166227892267902","0.115389698606473","0.217066085929331","2"
"Yes, every week","2017","35-65 y.","Part Time","490","0.0959953213807952","0.0873930910702658","0.104597551691325","2"
"Yes, every week","2017","66 and older","Not Working","1","","","","2"
"No, never","2018","16-34 y.","Not Working","","","","","1"
"No, never","2018","16-34 y.","Full Time","","","","","1"
"No, never","2018","16-34 y.","Part Time","","","","","1"
"No, never","2018","66 and older","Full Time","","","","","1"
"No, never","2018","35-65 y.","Not Working","","","","","1"
"No, never","2018","35-65 y.","Part Time","","","","","1"
"No, never","2018","66 and older","Not Working","","","","","1"
"No, never","2018","35-65 y.","Full Time","","","","","1"
"No, never","2018","66 and older","Part Time","","","","","1"
"Rarely","2018","16-34 y.","Full Time","","","","","5"
"Rarely","2018","16-34 y.","Part Time","","","","","5"
"Rarely","2018","16-34 y.","Not Working","","","","","5"
"Rarely","2018","35-65 y.","Not Working","","","","","5"
"Rarely","2018","66 and older","Full Time","","","","","5"
"Rarely","2018","66 and older","Part Time","","","","","5"
"Rarely","2018","66 and older","Not Working","","","","","5"
"Rarely","2018","35-65 y.","Full Time","","","","","5"
"Rarely","2018","35-65 y.","Part Time","","","","","5"
"Yes, every 2 weeks","2018","66 and older","Full Time","","","","","3"
"Yes, every 2 weeks","2018","16-34 y.","Not Working","","","","","3"
"Yes, every 2 weeks","2018","35-65 y.","Part Time","","","","","3"
"Yes, every 2 weeks","2018","35-65 y.","Not Working","","","","","3"
"Yes, every 2 weeks","2018","66 and older","Part Time","","","","","3"
"Yes, every 2 weeks","2018","66 and older","Not Working","","","","","3"
"Yes, every 2 weeks","2018","16-34 y.","Full Time","","","","","3"
"Yes, every 2 weeks","2018","16-34 y.","Part Time","","","","","3"
"Yes, every 2 weeks","2018","35-65 y.","Full Time","","","","","3"
"Yes, every 3-4 weeks","2018","16-34 y.","Part Time","","","","","4"
"Yes, every 3-4 weeks","2018","16-34 y.","Not Working","","","","","4"
"Yes, every 3-4 weeks","2018","35-65 y.","Full Time","","","","","4"
"Yes, every 3-4 weeks","2018","16-34 y.","Full Time","","","","","4"
"Yes, every 3-4 weeks","2018","35-65 y.","Part Time","","","","","4"
"Yes, every 3-4 weeks","2018","35-65 y.","Not Working","","","","","4"
"Yes, every 3-4 weeks","2018","66 and older","Full Time","","","","","4"
"Yes, every 3-4 weeks","2018","66 and older","Part Time","","","","","4"
"Yes, every 3-4 weeks","2018","66 and older","Not Working","","","","","4"
"Yes, every week","2018","66 and older","Part Time","","","","","2"
"Yes, every week","2018","16-34 y.","Full Time","","","","","2"
"Yes, every week","2018","16-34 y.","Part Time","","","","","2"
"Yes, every week","2018","16-34 y.","Not Working","","","","","2"
"Yes, every week","2018","35-65 y.","Full Time","","","","","2"
"Yes, every week","2018","35-65 y.","Part Time","","","","","2"
"Yes, every week","2018","35-65 y.","Not Working","","","","","2"
"Yes, every week","2018","66 and older","Full Time","","","","","2"
"Yes, every week","2018","66 and older","Not Working","","","","","2"
"No, never","2019","16-34 y.","Full Time","846","0.429373478794882","0.407946312275951","0.450800645313813","1"
"No, never","2019","16-34 y.","Part Time","674","0.482238236876587","0.45592228927638","0.508554184476794","1"
"No, never","2019","16-34 y.","Not Working","126","0.4223939596626","0.36325748833057","0.48153043099463","1"
"No, never","2019","35-65 y.","Full Time","2730","0.373351999769999","0.362717488043366","0.383986511496631","1"
"No, never","2019","35-65 y.","Part Time","2198","0.508259052845638","0.493204049255862","0.523314056435415","1"
"No, never","2019","35-65 y.","Not Working","138","0.369352938195121","0.320374194356838","0.418331682033403","1"
"No, never","2019","66 and older","Full Time","52","0.290276877003968","0.228444831094985","0.352108922912952","1"
"No, never","2019","66 and older","Part Time","199","0.564220609629579","0.514495674412731","0.613945544846428","1"
"No, never","2019","66 and older","Not Working","21","","","","1"
"Rarely","2019","16-34 y.","Full Time","412","0.200487849711036","0.183156686044147","0.217819013377926","5"
"Rarely","2019","16-34 y.","Part Time","155","0.121848946307378","0.104621587202751","0.139076305412005","5"
"Rarely","2019","16-34 y.","Not Working","27","","","","5"
"Rarely","2019","35-65 y.","Full Time","1961","0.258394445228031","0.24877002542119","0.268018865034873","5"
"Rarely","2019","35-65 y.","Part Time","701","0.170614415417692","0.159286337752597","0.181942493082787","5"
"Rarely","2019","35-65 y.","Not Working","70","0.204610613389768","0.16367063118203","0.245550595597506","5"
"Rarely","2019","66 and older","Full Time","51","0.21422137400533","0.158330046585321","0.270112701425339","5"
"Rarely","2019","66 and older","Part Time","82","0.216026023308436","0.174757372711098","0.257294673905774","5"
"Rarely","2019","66 and older","Not Working","24","","","","5"
"Yes, every 2 weeks","2019","16-34 y.","Part Time","227","0.168645554314331","0.148925697160911","0.188365411467751","3"
"Yes, every 2 weeks","2019","16-34 y.","Full Time","327","0.15577515919509","0.140076978426106","0.171473339964073","3"
"Yes, every 2 weeks","2019","35-65 y.","Part Time","584","0.151370154833856","0.140576975490675","0.162163334177038","3"
"Yes, every 2 weeks","2019","35-65 y.","Not Working","53","0.140337998147336","0.105089129762968","0.175586866531704","3"
"Yes, every 2 weeks","2019","66 and older","Full Time","24","","","","3"
"Yes, every 2 weeks","2019","16-34 y.","Not Working","38","0.168519471483551","0.123703606826008","0.213335336141093","3"
"Yes, every 2 weeks","2019","35-65 y.","Full Time","1205","0.138716609555365","0.131117131709531","0.1463160874012","3"
"Yes, every 2 weeks","2019","66 and older","Part Time","29","","","","3"
"Yes, every 2 weeks","2019","66 and older","Not Working","3","","","","3"
"Yes, every 3-4 weeks","2019","16-34 y.","Full Time","194","0.0980011767505214","0.0851308435287384","0.110871509972304","4"
"Yes, every 3-4 weeks","2019","35-65 y.","Full Time","769","0.0941179647632253","0.0876982080260847","0.100537721500366","4"
"Yes, every 3-4 weeks","2019","16-34 y.","Part Time","113","0.0663643913704768","0.0532550924676433","0.0794736902733103","4"
"Yes, every 3-4 weeks","2019","16-34 y.","Not Working","36","0.140688204535533","0.0990602641232811","0.182316144947784","4"
"Yes, every 3-4 weeks","2019","66 and older","Full Time","14","","","","4"
"Yes, every 3-4 weeks","2019","35-65 y.","Part Time","321","0.0739702959796379","0.0660887529243286","0.0818518390349473","4"
"Yes, every 3-4 weeks","2019","35-65 y.","Not Working","38","0.096140362732853","0.0662248087378107","0.126055916727895","4"
"Yes, every 3-4 weeks","2019","66 and older","Not Working","7","","","","4"
"Yes, every 3-4 weeks","2019","66 and older","Part Time","29","","","","4"
"Yes, every week","2019","16-34 y.","Full Time","271","0.116362335548471","0.102481535931038","0.130243135165903","2"
"Yes, every week","2019","16-34 y.","Part Time","216","0.160902871131227","0.141551523324559","0.180254218937895","2"
"Yes, every week","2019","16-34 y.","Not Working","41","0.12471337884298","0.0851573794111234","0.164269378274837","2"
"Yes, every week","2019","35-65 y.","Not Working","74","0.189558087534922","0.149781659477275","0.229334515592569","2"
"Yes, every week","2019","66 and older","Full Time","66","0.341753213599397","0.277141152425944","0.40636527477285","2"
"Yes, every week","2019","66 and older","Part Time","43","0.0835583923565762","0.0558083374571277","0.111308447256025","2"
"Yes, every week","2019","35-65 y.","Full Time","1282","0.135418980683379","0.127896014610569","0.142941946756189","2"
"Yes, every week","2019","35-65 y.","Part Time","432","0.0957860809231754","0.0869235673851268","0.104648594461224","2"
"Yes, every week","2019","66 and older","Not Working","8","","","","2"
