"plh0162","year","pgisced97","sex","n","percent","lower_confidence","upper_confidence","value"
"9 on Scale 1 to 10","1996","middle vocational","Female","409","0.138537399025721","0.126743532230893","0.150331265820548","9"
"9 on Scale 1 to 10","1996","vocational + Abi","Male","26","","","","9"
"9 on Scale 1 to 10","1996","vocational + Abi","Female","27","","","","9"
"9 on Scale 1 to 10","1996","higher vocational","Male","58","0.143132590129244","0.111505173818983","0.174760006439504","9"
"9 on Scale 1 to 10","1996","higher vocational","Female","54","0.168750430429566","0.126083598526231","0.211417262332901","9"
"9 on Scale 1 to 10","1996","higher education","Female","108","0.173270144538671","0.146993941448592","0.19954634762875","9"
"0 Completely dissatisfied","1997","middle vocational","Female","19","","","","0"
"0 Completely dissatisfied","1997","inadequately","Male","1","","","","0"
"0 Completely dissatisfied","1997","general elemantary","Male","6","","","","0"
"0 Completely dissatisfied","1997","general elemantary","Female","9","","","","0"
"0 Completely dissatisfied","1997","in school","Male","1","","","","0"
"0 Completely dissatisfied","1997","in school","Female","","","","","0"
"0 Completely dissatisfied","1997","inadequately","Female","1","","","","0"
"0 Completely dissatisfied","1997","middle vocational","Male","27","","","","0"
"0 Completely dissatisfied","1997","vocational + Abi","Male","","","","","0"
"0 Completely dissatisfied","1997","vocational + Abi","Female","1","","","","0"
"0 Completely dissatisfied","1997","higher vocational","Male","","","","","0"
"0 Completely dissatisfied","1997","higher education","Male","1","","","","0"
"0 Completely dissatisfied","1997","higher education","Female","2","","","","0"
"0 Completely dissatisfied","1997","higher vocational","Female","","","","","0"
"1 on Scale 1 to 10","1997","vocational + Abi","Male","3","","","","1"
"1 on Scale 1 to 10","1997","vocational + Abi","Female","2","","","","1"
"1 on Scale 1 to 10","1997","middle vocational","Male","13","","","","1"
"1 on Scale 1 to 10","1997","higher education","Male","2","","","","1"
"1 on Scale 1 to 10","1997","in school","Male","1","","","","1"
"1 on Scale 1 to 10","1997","in school","Female","","","","","1"
"1 on Scale 1 to 10","1997","inadequately","Male","2","","","","1"
"1 on Scale 1 to 10","1997","inadequately","Female","2","","","","1"
"1 on Scale 1 to 10","1997","general elemantary","Male","7","","","","1"
"1 on Scale 1 to 10","1997","general elemantary","Female","7","","","","1"
"1 on Scale 1 to 10","1997","middle vocational","Female","25","","","","1"
"1 on Scale 1 to 10","1997","higher vocational","Male","1","","","","1"
"1 on Scale 1 to 10","1997","higher vocational","Female","2","","","","1"
"1 on Scale 1 to 10","1997","higher education","Female","1","","","","1"
"10 Completely satisfied","1997","higher education","Male","44","0.0523630395764518","0.0383591596486298","0.0663669195042739","10"
"10 Completely satisfied","1997","higher education","Female","40","0.0668550353561801","0.0495687162139525","0.0841413544984077","10"
"10 Completely satisfied","1997","in school","Male","12","","","","10"
"10 Completely satisfied","1997","inadequately","Male","8","","","","10"
"10 Completely satisfied","1997","inadequately","Female","12","","","","10"
"10 Completely satisfied","1997","general elemantary","Male","52","0.0668838022797738","0.0498676538991321","0.0838999506604156","10"
"10 Completely satisfied","1997","general elemantary","Female","102","0.0800018932931773","0.0663182036132872","0.0936855829730673","10"
"10 Completely satisfied","1997","middle vocational","Male","149","0.053548453686023","0.0457895431740456","0.0613073641980005","10"
"10 Completely satisfied","1997","middle vocational","Female","151","0.0585314312222912","0.0504633491542952","0.0665995132902872","10"
"10 Completely satisfied","1997","vocational + Abi","Male","12","","","","10"
"10 Completely satisfied","1997","higher vocational","Male","14","","","","10"
"10 Completely satisfied","1997","higher vocational","Female","17","","","","10"
"10 Completely satisfied","1997","in school","Female","17","","","","10"
"10 Completely satisfied","1997","vocational + Abi","Female","12","","","","10"
"2 on Scale 1 to 10","1997","higher education","Male","13","","","","2"
"2 on Scale 1 to 10","1997","higher education","Female","8","","","","2"
"2 on Scale 1 to 10","1997","general elemantary","Male","24","","","","2"
"2 on Scale 1 to 10","1997","in school","Male","2","","","","2"
"2 on Scale 1 to 10","1997","in school","Female","2","","","","2"
"2 on Scale 1 to 10","1997","inadequately","Male","3","","","","2"
"2 on Scale 1 to 10","1997","inadequately","Female","12","","","","2"
"2 on Scale 1 to 10","1997","general elemantary","Female","28","","","","2"
"2 on Scale 1 to 10","1997","middle vocational","Male","50","0.0204026073581091","0.0155301872213469","0.0252750274948713","2"
"2 on Scale 1 to 10","1997","middle vocational","Female","41","0.0130489386213849","0.00914854690032589","0.0169493303424439","2"
"2 on Scale 1 to 10","1997","vocational + Abi","Male","4","","","","2"
"2 on Scale 1 to 10","1997","vocational + Abi","Female","1","","","","2"
"2 on Scale 1 to 10","1997","higher vocational","Male","5","","","","2"
"2 on Scale 1 to 10","1997","higher vocational","Female","3","","","","2"
"3 on Scale 1 to 10","1997","in school","Male","2","","","","3"
"3 on Scale 1 to 10","1997","higher education","Female","18","","","","3"
"3 on Scale 1 to 10","1997","in school","Female","3","","","","3"
"3 on Scale 1 to 10","1997","inadequately","Male","13","","","","3"
"3 on Scale 1 to 10","1997","inadequately","Female","16","","","","3"
"3 on Scale 1 to 10","1997","general elemantary","Male","30","0.0339385017146216","0.0216051350685442","0.0462718683606989","3"
"3 on Scale 1 to 10","1997","general elemantary","Female","56","0.0367464275271651","0.0272570550626391","0.046235799991691","3"
"3 on Scale 1 to 10","1997","middle vocational","Male","129","0.0416023820557251","0.0347204553167003","0.0484843087947498","3"
"3 on Scale 1 to 10","1997","middle vocational","Female","136","0.0484423785709599","0.0410632836276946","0.0558214735142251","3"
"3 on Scale 1 to 10","1997","vocational + Abi","Male","6","","","","3"
"3 on Scale 1 to 10","1997","vocational + Abi","Female","3","","","","3"
"3 on Scale 1 to 10","1997","higher vocational","Male","20","","","","3"
"3 on Scale 1 to 10","1997","higher vocational","Female","9","","","","3"
"3 on Scale 1 to 10","1997","higher education","Male","30","0.0342312182889605","0.0228007843525925","0.0456616522253286","3"
"4 on Scale 1 to 10","1997","in school","Female","7","","","","4"
"4 on Scale 1 to 10","1997","in school","Male","","","","","4"
"4 on Scale 1 to 10","1997","inadequately","Male","18","","","","4"
"4 on Scale 1 to 10","1997","vocational + Abi","Female","11","","","","4"
"4 on Scale 1 to 10","1997","inadequately","Female","25","","","","4"
"4 on Scale 1 to 10","1997","general elemantary","Female","92","0.0579327618334258","0.0461495771578402","0.0697159465090114","4"
"4 on Scale 1 to 10","1997","middle vocational","Male","175","0.0529288181886548","0.0452124046801968","0.0606452316971129","4"
"4 on Scale 1 to 10","1997","middle vocational","Female","179","0.0478720690359242","0.0405343416206223","0.0552097964512261","4"
"4 on Scale 1 to 10","1997","vocational + Abi","Male","15","","","","4"
"4 on Scale 1 to 10","1997","higher vocational","Male","20","","","","4"
"4 on Scale 1 to 10","1997","higher education","Female","39","0.0405735461713855","0.0269186552603243","0.0542284370824467","4"
"4 on Scale 1 to 10","1997","general elemantary","Male","63","0.0774287663440808","0.0592240445255818","0.0956334881625798","4"
"4 on Scale 1 to 10","1997","higher education","Male","40","0.0317042618532649","0.0206894320276041","0.0427190916789257","4"
"4 on Scale 1 to 10","1997","higher vocational","Female","18","","","","4"
"5 on Scale 1 to 10","1997","in school","Male","13","","","","5"
"5 on Scale 1 to 10","1997","in school","Female","13","","","","5"
"5 on Scale 1 to 10","1997","inadequately","Male","42","0.287054223401605","0.223064873573647","0.351043573229563","5"
"5 on Scale 1 to 10","1997","inadequately","Female","50","0.181399468968083","0.135688462449329","0.227110475486837","5"
"5 on Scale 1 to 10","1997","general elemantary","Male","125","0.142104768144788","0.118322439578806","0.165887096710769","5"
"5 on Scale 1 to 10","1997","general elemantary","Female","248","0.167644758027557","0.148803540398036","0.186485975657077","5"
"5 on Scale 1 to 10","1997","middle vocational","Male","476","0.132889951400693","0.121190614048719","0.144589288752666","5"
"5 on Scale 1 to 10","1997","middle vocational","Female","491","0.145242999241443","0.133133065692708","0.157352932790177","5"
"5 on Scale 1 to 10","1997","vocational + Abi","Male","43","0.169341630627025","0.121491273789029","0.217191987465021","5"
"5 on Scale 1 to 10","1997","vocational + Abi","Female","27","","","","5"
"5 on Scale 1 to 10","1997","higher vocational","Male","66","0.147260092601319","0.115291175877002","0.179229009325636","5"
"5 on Scale 1 to 10","1997","higher vocational","Female","29","","","","5"
"5 on Scale 1 to 10","1997","higher education","Male","93","0.08497009595621","0.0674407522459338","0.102499439666486","5"
"5 on Scale 1 to 10","1997","higher education","Female","113","0.13639046849639","0.112637842476631","0.160143094516149","5"
"6 on Scale 1 to 10","1997","in school","Male","16","","","","6"
"6 on Scale 1 to 10","1997","in school","Female","12","","","","6"
"6 on Scale 1 to 10","1997","inadequately","Male","26","","","","6"
"6 on Scale 1 to 10","1997","inadequately","Female","37","0.11071779039038","0.0734961700890621","0.147939410691698","6"
"6 on Scale 1 to 10","1997","general elemantary","Male","116","0.143514606089856","0.119634241400633","0.167394970779079","6"
"6 on Scale 1 to 10","1997","general elemantary","Female","182","0.109857539234158","0.0940849021855749","0.12563017628274","6"
"6 on Scale 1 to 10","1997","middle vocational","Male","532","0.148679634351711","0.136417944217176","0.160941324486246","6"
"6 on Scale 1 to 10","1997","middle vocational","Female","468","0.126635838253347","0.115205770080107","0.138065906426587","6"
"6 on Scale 1 to 10","1997","vocational + Abi","Male","25","","","","6"
"6 on Scale 1 to 10","1997","higher vocational","Male","74","0.135056304914141","0.104222406157898","0.165890203670383","6"
"6 on Scale 1 to 10","1997","higher vocational","Female","33","0.0882535329309042","0.0554356745037236","0.121071391358085","6"
"6 on Scale 1 to 10","1997","higher education","Male","148","0.137747380807683","0.116081622475831","0.159413139139536","6"
"6 on Scale 1 to 10","1997","higher education","Female","120","0.142205997125938","0.11803406502565","0.166377929226225","6"
"6 on Scale 1 to 10","1997","vocational + Abi","Female","26","","","","6"
"7 on Scale 1 to 10","1997","in school","Male","37","0.20154969526037","0.138191507147211","0.264907883373528","7"
"7 on Scale 1 to 10","1997","in school","Female","26","","","","7"
"7 on Scale 1 to 10","1997","general elemantary","Female","293","0.177446854919464","0.158177119390427","0.196716590448501","7"
"7 on Scale 1 to 10","1997","middle vocational","Male","756","0.21961355234976","0.205345571720185","0.233881532979335","7"
"7 on Scale 1 to 10","1997","middle vocational","Female","709","0.204783350033623","0.190913783875148","0.218652916192098","7"
"7 on Scale 1 to 10","1997","vocational + Abi","Male","58","0.252247033555834","0.196837538095287","0.307656529016382","7"
"7 on Scale 1 to 10","1997","vocational + Abi","Female","60","0.295532992562357","0.235376117356571","0.355689867768144","7"
"7 on Scale 1 to 10","1997","higher vocational","Male","104","0.223664065287782","0.186071666130333","0.26125646444523","7"
"7 on Scale 1 to 10","1997","higher vocational","Female","61","0.192341602304505","0.14674236129404","0.237940843314969","7"
"7 on Scale 1 to 10","1997","higher education","Male","241","0.237354697845545","0.210607691902205","0.264101703788884","7"
"7 on Scale 1 to 10","1997","higher education","Female","192","0.217797171632021","0.189231350290438","0.246362992973603","7"
"7 on Scale 1 to 10","1997","inadequately","Male","34","0.182864520531285","0.128186946621022","0.237542094441548","7"
"7 on Scale 1 to 10","1997","inadequately","Female","58","0.178049226055317","0.132669724954125","0.223428727156509","7"
"7 on Scale 1 to 10","1997","general elemantary","Male","185","0.218146331390201","0.190016338741994","0.246276324038408","7"
"8 on Scale 1 to 10","1997","in school","Female","41","0.253064103473724","0.185697439976559","0.320430766970888","8"
"8 on Scale 1 to 10","1997","inadequately","Male","30","0.101757753324971","0.0589937878592722","0.14452171879067","8"
"8 on Scale 1 to 10","1997","in school","Male","48","0.310787984681605","0.237691538849031","0.383884430514179","8"
"8 on Scale 1 to 10","1997","inadequately","Female","47","0.161929168798157","0.118230352455932","0.205627985140382","8"
"8 on Scale 1 to 10","1997","general elemantary","Female","356","0.240939623105209","0.219369536363234","0.262509709847185","8"
"8 on Scale 1 to 10","1997","middle vocational","Male","692","0.235823780469423","0.22119296134887","0.250454599589975","8"
"8 on Scale 1 to 10","1997","middle vocational","Female","728","0.236880432215775","0.222267623112236","0.251493241319313","8"
"8 on Scale 1 to 10","1997","vocational + Abi","Male","51","0.225894413136658","0.172543121833115","0.279245704440201","8"
"8 on Scale 1 to 10","1997","vocational + Abi","Female","60","0.269622603363796","0.211116150931088","0.328129055796504","8"
"8 on Scale 1 to 10","1997","higher vocational","Male","133","0.267682294408033","0.227739662143291","0.307624926672775","8"
"8 on Scale 1 to 10","1997","higher vocational","Female","85","0.279740958601772","0.227809618314395","0.331672298889148","8"
"8 on Scale 1 to 10","1997","higher education","Female","195","0.25226526193529","0.222207031416199","0.28232349245438","8"
"8 on Scale 1 to 10","1997","general elemantary","Male","152","0.195528130137662","0.168513876230601","0.222542384044722","8"
"8 on Scale 1 to 10","1997","higher education","Male","268","0.306140171749288","0.277166002581485","0.335114340917092","8"
"9 on Scale 1 to 10","1997","in school","Male","22","","","","9"
"9 on Scale 1 to 10","1997","in school","Female","39","0.270208164820832","0.201400497682255","0.33901583195941","9"
"9 on Scale 1 to 10","1997","inadequately","Male","15","","","","9"
"9 on Scale 1 to 10","1997","inadequately","Female","13","","","","9"
"9 on Scale 1 to 10","1997","general elemantary","Male","68","0.0827254946053635","0.0639624949616968","0.10148849424903","9"
"9 on Scale 1 to 10","1997","general elemantary","Female","137","0.0948622273697067","0.0800825953674205","0.109641859371993","9"
"9 on Scale 1 to 10","1997","middle vocational","Male","235","0.0813122475742761","0.0718924834198073","0.090732011728745","9"
"9 on Scale 1 to 10","1997","middle vocational","Female","305","0.104282555742669","0.0937783269678472","0.114786784517491","9"
"9 on Scale 1 to 10","1997","higher vocational","Male","35","0.0867093398289711","0.0613221553013507","0.112096524356591","9"
"9 on Scale 1 to 10","1997","higher vocational","Female","30","0.0989261743376603","0.0643845356452758","0.133467813030045","9"
"9 on Scale 1 to 10","1997","higher education","Male","92","0.100882898171856","0.0819493563708692","0.119816439972843","9"
"9 on Scale 1 to 10","1997","higher education","Female","74","0.108116944138894","0.0866256907561648","0.129608197521624","9"
"9 on Scale 1 to 10","1997","vocational + Abi","Male","19","","","","9"
"9 on Scale 1 to 10","1997","vocational + Abi","Female","18","","","","9"
"0 Completely dissatisfied","1998","vocational + Abi","Male","","","","","0"
"0 Completely dissatisfied","1998","in school","Male","","","","","0"
"0 Completely dissatisfied","1998","in school","Female","","","","","0"
"0 Completely dissatisfied","1998","inadequately","Male","1","","","","0"
"0 Completely dissatisfied","1998","inadequately","Female","2","","","","0"
"0 Completely dissatisfied","1998","general elemantary","Male","5","","","","0"
"0 Completely dissatisfied","1998","general elemantary","Female","5","","","","0"
"0 Completely dissatisfied","1998","middle vocational","Male","19","","","","0"
"0 Completely dissatisfied","1998","middle vocational","Female","16","","","","0"
"0 Completely dissatisfied","1998","vocational + Abi","Female","2","","","","0"
"0 Completely dissatisfied","1998","higher vocational","Male","1","","","","0"
"0 Completely dissatisfied","1998","higher vocational","Female","2","","","","0"
"0 Completely dissatisfied","1998","higher education","Male","1","","","","0"
"0 Completely dissatisfied","1998","higher education","Female","5","","","","0"
"1 on Scale 1 to 10","1998","in school","Male","1","","","","1"
"1 on Scale 1 to 10","1998","middle vocational","Female","19","","","","1"
"1 on Scale 1 to 10","1998","vocational + Abi","Male","3","","","","1"
"1 on Scale 1 to 10","1998","in school","Female","1","","","","1"
"1 on Scale 1 to 10","1998","general elemantary","Female","6","","","","1"
"1 on Scale 1 to 10","1998","middle vocational","Male","20","","","","1"
"1 on Scale 1 to 10","1998","higher education","Male","5","","","","1"
"1 on Scale 1 to 10","1998","higher education","Female","5","","","","1"
"1 on Scale 1 to 10","1998","inadequately","Male","","","","","1"
"1 on Scale 1 to 10","1998","inadequately","Female","","","","","1"
"1 on Scale 1 to 10","1998","general elemantary","Male","10","","","","1"
"1 on Scale 1 to 10","1998","vocational + Abi","Female","1","","","","1"
"1 on Scale 1 to 10","1998","higher vocational","Male","2","","","","1"
"1 on Scale 1 to 10","1998","higher vocational","Female","1","","","","1"
"10 Completely satisfied","1998","higher education","Female","52","0.0760879240852692","0.058678579217499","0.0934972689530394","10"
"10 Completely satisfied","1998","higher education","Male","74","0.0868388972134602","0.0700599266399059","0.103617867787015","10"
"10 Completely satisfied","1998","in school","Male","16","","","","10"
"10 Completely satisfied","1998","in school","Female","15","","","","10"
"10 Completely satisfied","1998","inadequately","Male","3","","","","10"
"10 Completely satisfied","1998","inadequately","Female","14","","","","10"
"10 Completely satisfied","1998","general elemantary","Male","74","0.08528962314967","0.0672409999594855","0.103338246339854","10"
"10 Completely satisfied","1998","general elemantary","Female","140","0.0965477012024582","0.0821880136332731","0.110907388771643","10"
"10 Completely satisfied","1998","middle vocational","Male","193","0.0740971843243702","0.0654381595672819","0.0827562090814584","10"
"10 Completely satisfied","1998","middle vocational","Female","232","0.0883843479733973","0.0790072095485498","0.0977614863982448","10"
"10 Completely satisfied","1998","vocational + Abi","Male","13","","","","10"
"10 Completely satisfied","1998","vocational + Abi","Female","19","","","","10"
"10 Completely satisfied","1998","higher vocational","Male","22","","","","10"
"10 Completely satisfied","1998","higher vocational","Female","24","","","","10"
"2 on Scale 1 to 10","1998","higher education","Male","14","","","","2"
"2 on Scale 1 to 10","1998","higher education","Female","6","","","","2"
"2 on Scale 1 to 10","1998","general elemantary","Male","16","","","","2"
"2 on Scale 1 to 10","1998","in school","Female","1","","","","2"
"2 on Scale 1 to 10","1998","inadequately","Male","6","","","","2"
"2 on Scale 1 to 10","1998","inadequately","Female","4","","","","2"
"2 on Scale 1 to 10","1998","higher vocational","Female","4","","","","2"
"2 on Scale 1 to 10","1998","in school","Male","1","","","","2"
"2 on Scale 1 to 10","1998","general elemantary","Female","18","","","","2"
"2 on Scale 1 to 10","1998","vocational + Abi","Female","3","","","","2"
"2 on Scale 1 to 10","1998","higher vocational","Male","9","","","","2"
"2 on Scale 1 to 10","1998","middle vocational","Male","61","0.0176155933686949","0.0132667396983682","0.0219644470390215","2"
"2 on Scale 1 to 10","1998","vocational + Abi","Male","3","","","","2"
"2 on Scale 1 to 10","1998","middle vocational","Female","58","0.0139683677599716","0.0100913747915336","0.0178453607284095","2"
"3 on Scale 1 to 10","1998","in school","Male","","","","","3"
"3 on Scale 1 to 10","1998","higher education","Female","20","","","","3"
"3 on Scale 1 to 10","1998","middle vocational","Female","100","0.0273955445509241","0.0220031103390454","0.0327879787628028","3"
"3 on Scale 1 to 10","1998","higher vocational","Male","12","","","","3"
"3 on Scale 1 to 10","1998","in school","Female","3","","","","3"
"3 on Scale 1 to 10","1998","inadequately","Male","7","","","","3"
"3 on Scale 1 to 10","1998","inadequately","Female","18","","","","3"
"3 on Scale 1 to 10","1998","general elemantary","Male","26","","","","3"
"3 on Scale 1 to 10","1998","general elemantary","Female","55","0.0272311059050721","0.0193177830399374","0.0351444287702068","3"
"3 on Scale 1 to 10","1998","middle vocational","Male","105","0.0306004557209012","0.0249066744553717","0.0362942369864308","3"
"3 on Scale 1 to 10","1998","vocational + Abi","Female","6","","","","3"
"3 on Scale 1 to 10","1998","higher vocational","Female","7","","","","3"
"3 on Scale 1 to 10","1998","higher education","Male","26","","","","3"
"3 on Scale 1 to 10","1998","vocational + Abi","Male","12","","","","3"
"4 on Scale 1 to 10","1998","in school","Male","2","","","","4"
"4 on Scale 1 to 10","1998","in school","Female","10","","","","4"
"4 on Scale 1 to 10","1998","inadequately","Male","15","","","","4"
"4 on Scale 1 to 10","1998","vocational + Abi","Male","9","","","","4"
"4 on Scale 1 to 10","1998","inadequately","Female","24","","","","4"
"4 on Scale 1 to 10","1998","general elemantary","Female","83","0.0532659552506106","0.0423475234514974","0.0641843870497237","4"
"4 on Scale 1 to 10","1998","middle vocational","Male","172","0.0464332549281224","0.0394769992045961","0.0533895106516487","4"
"4 on Scale 1 to 10","1998","middle vocational","Female","149","0.0365265202195205","0.0303292448812003","0.0427237955578407","4"
"4 on Scale 1 to 10","1998","vocational + Abi","Female","6","","","","4"
"4 on Scale 1 to 10","1998","higher vocational","Male","31","0.04972515605971","0.0306525292146117","0.0687977829048084","4"
"4 on Scale 1 to 10","1998","higher education","Female","36","0.030633884892658","0.0193188943742365","0.0419488754110795","4"
"4 on Scale 1 to 10","1998","general elemantary","Male","46","0.0534463849822904","0.0389123582586278","0.0679804117059531","4"
"4 on Scale 1 to 10","1998","higher education","Male","34","0.0309348013777355","0.020618248102252","0.0412513546532189","4"
"4 on Scale 1 to 10","1998","higher vocational","Female","12","","","","4"
"5 on Scale 1 to 10","1998","vocational + Abi","Male","25","","","","5"
"5 on Scale 1 to 10","1998","vocational + Abi","Female","31","0.0997052903127979","0.063632760226181","0.135777820399415","5"
"5 on Scale 1 to 10","1998","higher vocational","Male","61","0.139719992069837","0.109300846611667","0.170139137528007","5"
"5 on Scale 1 to 10","1998","in school","Male","20","","","","5"
"5 on Scale 1 to 10","1998","in school","Female","20","","","","5"
"5 on Scale 1 to 10","1998","inadequately","Male","21","","","","5"
"5 on Scale 1 to 10","1998","inadequately","Female","37","0.144809227629319","0.101951629261601","0.187666825997037","5"
"5 on Scale 1 to 10","1998","general elemantary","Male","141","0.151730909524378","0.128548529061619","0.174913289987137","5"
"5 on Scale 1 to 10","1998","general elemantary","Female","225","0.137827826622712","0.1210673307568","0.154588322488625","5"
"5 on Scale 1 to 10","1998","middle vocational","Male","449","0.121664514488866","0.110857702285779","0.132471326691953","5"
"5 on Scale 1 to 10","1998","middle vocational","Female","456","0.132795105985305","0.121584511217949","0.144005700752662","5"
"5 on Scale 1 to 10","1998","higher vocational","Female","33","0.114018812667696","0.0795699631895658","0.148467662145827","5"
"5 on Scale 1 to 10","1998","higher education","Male","84","0.0728054664846532","0.0573243639774104","0.0882865689918961","5"
"5 on Scale 1 to 10","1998","higher education","Female","101","0.126638788872153","0.104801960386997","0.148475617357308","5"
"6 on Scale 1 to 10","1998","in school","Male","13","","","","6"
"6 on Scale 1 to 10","1998","in school","Female","18","","","","6"
"6 on Scale 1 to 10","1998","inadequately","Male","34","0.206925061045789","0.148550196471264","0.265299925620314","6"
"6 on Scale 1 to 10","1998","inadequately","Female","38","0.113510675474793","0.0748781305752856","0.152143220374301","6"
"6 on Scale 1 to 10","1998","general elemantary","Male","119","0.115010696914675","0.0943952712926868","0.135626122536663","6"
"6 on Scale 1 to 10","1998","general elemantary","Female","199","0.113144835193961","0.0977432605415728","0.128546409846349","6"
"6 on Scale 1 to 10","1998","vocational + Abi","Female","25","","","","6"
"6 on Scale 1 to 10","1998","higher vocational","Male","61","0.121796945961942","0.0931014662737228","0.150492425650162","6"
"6 on Scale 1 to 10","1998","higher vocational","Female","33","0.108014156558083","0.0743712480151728","0.141657065100993","6"
"6 on Scale 1 to 10","1998","higher education","Male","124","0.102498544003873","0.0844263496003513","0.120570738407395","6"
"6 on Scale 1 to 10","1998","higher education","Female","132","0.115807746066949","0.0947965199507983","0.1368189721831","6"
"6 on Scale 1 to 10","1998","middle vocational","Male","503","0.122723645864775","0.111876442996454","0.133570848733096","6"
"6 on Scale 1 to 10","1998","middle vocational","Female","460","0.118336485741872","0.107665917991591","0.129007053492153","6"
"6 on Scale 1 to 10","1998","vocational + Abi","Male","31","0.132166950325785","0.0895851046746386","0.174748795976932","6"
"7 on Scale 1 to 10","1998","in school","Male","32","0.193077695440658","0.131725311552755","0.254430079328562","7"
"7 on Scale 1 to 10","1998","in school","Female","33","0.173300231094067","0.116568829294589","0.230031632893545","7"
"7 on Scale 1 to 10","1998","general elemantary","Female","333","0.199730733877708","0.180292270691277","0.21916919706414","7"
"7 on Scale 1 to 10","1998","middle vocational","Male","778","0.206454211075946","0.19307337362882","0.219835048523072","7"
"7 on Scale 1 to 10","1998","middle vocational","Female","750","0.193629419007318","0.180575835016083","0.206683002998553","7"
"7 on Scale 1 to 10","1998","vocational + Abi","Female","54","0.20354874905341","0.155071387776009","0.252026110330811","7"
"7 on Scale 1 to 10","1998","higher vocational","Male","111","0.199807157227729","0.16472383842318","0.234890476032279","7"
"7 on Scale 1 to 10","1998","higher vocational","Female","68","0.16998189933735","0.129270190189293","0.210693608485407","7"
"7 on Scale 1 to 10","1998","higher education","Male","288","0.227939804404675","0.20294382676335","0.252935782046001","7"
"7 on Scale 1 to 10","1998","higher education","Female","208","0.205518978601835","0.178986552148792","0.232051405054878","7"
"7 on Scale 1 to 10","1998","inadequately","Male","40","0.182522388494314","0.126860462167384","0.238184314821245","7"
"7 on Scale 1 to 10","1998","inadequately","Female","56","0.193516406047971","0.1454042441215","0.241628567974441","7"
"7 on Scale 1 to 10","1998","general elemantary","Male","211","0.247338696800512","0.219458232269076","0.275219161331948","7"
"7 on Scale 1 to 10","1998","vocational + Abi","Male","50","0.193446029338308","0.143782042410764","0.243110016265852","7"
"8 on Scale 1 to 10","1998","inadequately","Male","34","0.151780081132393","0.100076115938216","0.20348404632657","8"
"8 on Scale 1 to 10","1998","vocational + Abi","Male","75","0.291488118594443","0.234349603273875","0.348626633915012","8"
"8 on Scale 1 to 10","1998","in school","Female","40","0.273812759129505","0.206978185221816","0.340647333037194","8"
"8 on Scale 1 to 10","1998","in school","Male","41","0.201531010501565","0.139179138477732","0.263882882525398","8"
"8 on Scale 1 to 10","1998","inadequately","Female","44","0.174516015822847","0.128291733231722","0.220740298413971","8"
"8 on Scale 1 to 10","1998","general elemantary","Female","398","0.241464983724011","0.220656697870531","0.262273269577491","8"
"8 on Scale 1 to 10","1998","middle vocational","Male","920","0.270565723938905","0.255879339281106","0.285252108596703","8"
"8 on Scale 1 to 10","1998","middle vocational","Female","902","0.262026380614144","0.247499589661723","0.276553171566564","8"
"8 on Scale 1 to 10","1998","vocational + Abi","Female","83","0.327506833291065","0.271002822675553","0.384010843906577","8"
"8 on Scale 1 to 10","1998","higher vocational","Male","142","0.288973994536698","0.249202680389294","0.328745308684103","8"
"8 on Scale 1 to 10","1998","higher vocational","Female","96","0.268984092394258","0.220922193340814","0.317045991447702","8"
"8 on Scale 1 to 10","1998","higher education","Female","239","0.268725223128037","0.239617800475254","0.29783264578082","8"
"8 on Scale 1 to 10","1998","general elemantary","Male","198","0.215614994722472","0.189040911005077","0.242189078439867","8"
"8 on Scale 1 to 10","1998","higher education","Male","310","0.299132155523787","0.271849660888926","0.326414650158647","8"
"9 on Scale 1 to 10","1998","in school","Male","33","0.236500258659278","0.170450720379306","0.30254979693925","9"
"9 on Scale 1 to 10","1998","in school","Female","30","0.171013968793163","0.11458015055238","0.227447787033946","9"
"9 on Scale 1 to 10","1998","inadequately","Male","24","","","","9"
"9 on Scale 1 to 10","1998","inadequately","Female","22","","","","9"
"9 on Scale 1 to 10","1998","general elemantary","Male","74","0.0766736845140482","0.0594805543600302","0.0938668146680661","9"
"9 on Scale 1 to 10","1998","general elemantary","Female","163","0.110894403334823","0.0956274318425892","0.126161374827056","9"
"9 on Scale 1 to 10","1998","middle vocational","Male","295","0.0992651242537279","0.0893799970807692","0.109150251426687","9"
"9 on Scale 1 to 10","1998","middle vocational","Female","378","0.114300471694463","0.103789473117364","0.124811470271561","9"
"9 on Scale 1 to 10","1998","vocational + Abi","Female","35","0.144058525964855","0.101780308085218","0.186336743844493","9"
"9 on Scale 1 to 10","1998","higher vocational","Male","47","0.098946005669229","0.0727477509844712","0.125144260353987","9"
"9 on Scale 1 to 10","1998","vocational + Abi","Male","22","","","","9"
"9 on Scale 1 to 10","1998","higher vocational","Female","47","0.165812939611618","0.125502721455026","0.20612315776821","9"
"9 on Scale 1 to 10","1998","higher education","Male","122","0.13678868447611","0.116313957964904","0.157263410987317","9"
"9 on Scale 1 to 10","1998","higher education","Female","87","0.132911130908463","0.110620532826295","0.155201728990631","9"
"0 Completely dissatisfied","1999","vocational + Abi","Male","2","","","","0"
"0 Completely dissatisfied","1999","middle vocational","Male","19","","","","0"
"0 Completely dissatisfied","1999","in school","Male","","","","","0"
"0 Completely dissatisfied","1999","in school","Female","1","","","","0"
"0 Completely dissatisfied","1999","inadequately","Male","1","","","","0"
