"plh0162","year","e11102","e11103","n","percent","lower_confidence","upper_confidence","value"
"0 Completely dissatisfied","1996","Employed","Part Time","19","","","","0"
"0 Completely dissatisfied","1996","Employed","Not Working","","","","","0"
"1 on Scale 1 to 10","1996","Not Employed","Full Time","","","","","1"
"1 on Scale 1 to 10","1996","Not Employed","Part Time","","","","","1"
"1 on Scale 1 to 10","1996","Not Employed","Not Working","35","0.00873002707809263","0.00605653628936742","0.0114035178668178","1"
"1 on Scale 1 to 10","1996","Employed","Part Time","17","","","","1"
"1 on Scale 1 to 10","1996","Employed","Full Time","16","","","","1"
"1 on Scale 1 to 10","1996","Employed","Not Working","","","","","1"
"10 Completely satisfied","1996","Employed","Full Time","331","0.0670954521356809","0.060624862915109","0.0735660413562528","10"
"10 Completely satisfied","1996","Not Employed","Part Time","","","","","10"
"10 Completely satisfied","1996","Not Employed","Full Time","","","","","10"
"10 Completely satisfied","1996","Not Employed","Not Working","463","0.122000781696358","0.112594818122019","0.131406745270696","10"
"10 Completely satisfied","1996","Employed","Part Time","174","0.0710743196471911","0.0613769386685496","0.0807717006258325","10"
"10 Completely satisfied","1996","Employed","Not Working","","","","","10"
"2 on Scale 1 to 10","1996","Not Employed","Part Time","","","","","2"
"2 on Scale 1 to 10","1996","Employed","Not Working","","","","","2"
"2 on Scale 1 to 10","1996","Employed","Full Time","65","0.0121896689945823","0.00935167533287124","0.0150276626562934","2"
"2 on Scale 1 to 10","1996","Employed","Part Time","39","0.0158930124355261","0.0111731223279957","0.0206129025430565","2"
"2 on Scale 1 to 10","1996","Not Employed","Full Time","","","","","2"
"2 on Scale 1 to 10","1996","Not Employed","Not Working","76","0.0140492866936082","0.010666850120758","0.0174317232664584","2"
"3 on Scale 1 to 10","1996","Not Employed","Full Time","","","","","3"
"3 on Scale 1 to 10","1996","Employed","Full Time","148","0.0245110981910181","0.020511915591453","0.0285102807905833","3"
"3 on Scale 1 to 10","1996","Not Employed","Part Time","","","","","3"
"3 on Scale 1 to 10","1996","Not Employed","Not Working","174","0.0333327664234683","0.028173961570372","0.0384915712765646","3"
"3 on Scale 1 to 10","1996","Employed","Part Time","75","0.0181613848513597","0.0131217142328332","0.0232010554698863","3"
"3 on Scale 1 to 10","1996","Employed","Not Working","","","","","3"
"4 on Scale 1 to 10","1996","Not Employed","Full Time","","","","","4"
"4 on Scale 1 to 10","1996","Not Employed","Part Time","","","","","4"
"4 on Scale 1 to 10","1996","Employed","Not Working","","","","","4"
"4 on Scale 1 to 10","1996","Employed","Part Time","125","0.0456879487250035","0.037807450931215","0.053568446518792","4"
"4 on Scale 1 to 10","1996","Not Employed","Not Working","208","0.037123634032857","0.0316900620346024","0.0425572060311116","4"
"4 on Scale 1 to 10","1996","Employed","Full Time","219","0.0319175008887038","0.0273712928350968","0.0364637089423107","4"
"5 on Scale 1 to 10","1996","Employed","Not Working","","","","","5"
"5 on Scale 1 to 10","1996","Employed","Part Time","322","0.116155991237731","0.104063487324083","0.128248495151379","5"
"5 on Scale 1 to 10","1996","Not Employed","Full Time","","","","","5"
"5 on Scale 1 to 10","1996","Not Employed","Part Time","","","","","5"
"5 on Scale 1 to 10","1996","Employed","Full Time","624","0.105796316817134","0.0978414633464028","0.113751170287865","5"
"5 on Scale 1 to 10","1996","Not Employed","Not Working","560","0.115676696650924","0.106484836777358","0.12486855652449","5"
"6 on Scale 1 to 10","1996","Not Employed","Part Time","","","","","6"
"6 on Scale 1 to 10","1996","Not Employed","Full Time","","","","","6"
"6 on Scale 1 to 10","1996","Employed","Full Time","702","0.108338805977289","0.100300387005887","0.116377224948691","6"
"6 on Scale 1 to 10","1996","Not Employed","Not Working","484","0.0882571903385302","0.08010477788832","0.0964096027887405","6"
"6 on Scale 1 to 10","1996","Employed","Part Time","312","0.11209505850069","0.100188559269192","0.124001557732189","6"
"6 on Scale 1 to 10","1996","Employed","Not Working","","","","","6"
"7 on Scale 1 to 10","1996","Not Employed","Full Time","","","","","7"
"7 on Scale 1 to 10","1996","Not Employed","Not Working","840","0.171359510589311","0.160529918394056","0.182189102784566","7"
"7 on Scale 1 to 10","1996","Not Employed","Part Time","","","","","7"
"7 on Scale 1 to 10","1996","Employed","Full Time","1362","0.230963134081199","0.220063206948329","0.24186306121407","7"
"7 on Scale 1 to 10","1996","Employed","Part Time","554","0.189193259948101","0.174411739001101","0.2039747808951","7"
"7 on Scale 1 to 10","1996","Employed","Not Working","","","","","7"
"8 on Scale 1 to 10","1996","Not Employed","Part Time","","","","","8"
"8 on Scale 1 to 10","1996","Not Employed","Not Working","1210","0.267074641894449","0.254359502590007","0.279789781198892","8"
"8 on Scale 1 to 10","1996","Not Employed","Full Time","","","","","8"
"8 on Scale 1 to 10","1996","Employed","Full Time","1615","0.294259133373909","0.282473137305593","0.306045129442226","8"
"8 on Scale 1 to 10","1996","Employed","Not Working","","","","","8"
"8 on Scale 1 to 10","1996","Employed","Part Time","715","0.279214176147403","0.262283298618435","0.296145053676371","8"
"9 on Scale 1 to 10","1996","Not Employed","Full Time","","","","","9"
"9 on Scale 1 to 10","1996","Not Employed","Not Working","579","0.137889641273702","0.12798081592104","0.147798466626364","9"
"9 on Scale 1 to 10","1996","Not Employed","Part Time","","","","","9"
"9 on Scale 1 to 10","1996","Employed","Full Time","643","0.118329555409901","0.109975863761034","0.126683247058767","9"
"9 on Scale 1 to 10","1996","Employed","Part Time","345","0.137112059729651","0.124130626468329","0.150093492990972","9"
"9 on Scale 1 to 10","1996","Employed","Not Working","","","","","9"
"0 Completely dissatisfied","1997","Not Employed","Full Time","","","","","0"
"0 Completely dissatisfied","1997","Not Employed","Part Time","","","","","0"
"0 Completely dissatisfied","1997","Not Employed","Not Working","31","0.00833371923410124","0.00574135899265001","0.0109260794755525","0"
"0 Completely dissatisfied","1997","Employed","Full Time","17","","","","0"
"0 Completely dissatisfied","1997","Employed","Part Time","20","","","","0"
"0 Completely dissatisfied","1997","Employed","Not Working","","","","","0"
"1 on Scale 1 to 10","1997","Not Employed","Part Time","","","","","1"
"1 on Scale 1 to 10","1997","Not Employed","Full Time","","","","","1"
"1 on Scale 1 to 10","1997","Not Employed","Not Working","35","0.00808409414340484","0.00553053303660299","0.0106376552502067","1"
"1 on Scale 1 to 10","1997","Employed","Not Working","","","","","1"
"1 on Scale 1 to 10","1997","Employed","Part Time","11","","","","1"
"1 on Scale 1 to 10","1997","Employed","Full Time","22","","","","1"
"10 Completely satisfied","1997","Employed","Full Time","219","0.0402690228922916","0.0351155204129241","0.0454225253716591","10"
"10 Completely satisfied","1997","Not Employed","Part Time","","","","","10"
"10 Completely satisfied","1997","Not Employed","Full Time","","","","","10"
"10 Completely satisfied","1997","Not Employed","Not Working","341","0.0867360691434828","0.0787102167640464","0.0947619215229192","10"
"10 Completely satisfied","1997","Employed","Part Time","100","0.0441405642461779","0.0361618144307065","0.0521193140616492","10"
"10 Completely satisfied","1997","Employed","Not Working","","","","","10"
"2 on Scale 1 to 10","1997","Not Employed","Full Time","","","","","2"
"2 on Scale 1 to 10","1997","Employed","Not Working","","","","","2"
"2 on Scale 1 to 10","1997","Not Employed","Part Time","","","","","2"
"2 on Scale 1 to 10","1997","Not Employed","Not Working","91","0.0165105170442782","0.0128767394434032","0.0201442946451531","2"
"2 on Scale 1 to 10","1997","Employed","Full Time","66","0.0150450270147466","0.0118538796381433","0.0182361743913498","2"
"2 on Scale 1 to 10","1997","Employed","Part Time","48","0.0204357203721764","0.0149399277456273","0.0259315129987255","2"
"3 on Scale 1 to 10","1997","Not Employed","Part Time","","","","","3"
"3 on Scale 1 to 10","1997","Not Employed","Full Time","","","","","3"
"3 on Scale 1 to 10","1997","Not Employed","Not Working","188","0.0429355247344971","0.0371549352019426","0.0487161142670515","3"
"3 on Scale 1 to 10","1997","Employed","Full Time","186","0.0372630404028156","0.0322978586217124","0.0422282221839188","3"
"3 on Scale 1 to 10","1997","Employed","Part Time","107","0.0430430746780638","0.035159617199632","0.0509265321564956","3"
"3 on Scale 1 to 10","1997","Employed","Not Working","","","","","3"
"4 on Scale 1 to 10","1997","Not Employed","Full Time","","","","","4"
"4 on Scale 1 to 10","1997","Not Employed","Part Time","","","","","4"
"4 on Scale 1 to 10","1997","Not Employed","Not Working","278","0.053552387920657","0.0471324495805046","0.0599723262608093","4"
"4 on Scale 1 to 10","1997","Employed","Full Time","294","0.0468547353236818","0.0413148792881254","0.0523945913592382","4"
"4 on Scale 1 to 10","1997","Employed","Part Time","147","0.0558988814908612","0.0469754949423629","0.0648222680393596","4"
"4 on Scale 1 to 10","1997","Employed","Not Working","","","","","4"
"5 on Scale 1 to 10","1997","Not Employed","Full Time","","","","","5"
"5 on Scale 1 to 10","1997","Not Employed","Part Time","","","","","5"
"5 on Scale 1 to 10","1997","Not Employed","Not Working","716","0.138938941531505","0.129075644457637","0.148802238605373","5"
"5 on Scale 1 to 10","1997","Employed","Full Time","782","0.135203168419221","0.126239357922463","0.14416697891598","5"
"5 on Scale 1 to 10","1997","Employed","Part Time","382","0.15076565766132","0.136866647296297","0.164664668026344","5"
"5 on Scale 1 to 10","1997","Employed","Not Working","","","","","5"
"6 on Scale 1 to 10","1997","Not Employed","Full Time","","","","","6"
"6 on Scale 1 to 10","1997","Not Employed","Part Time","","","","","6"
"6 on Scale 1 to 10","1997","Not Employed","Not Working","637","0.122179799296612","0.11284090121954","0.131518697373685","6"
"6 on Scale 1 to 10","1997","Employed","Full Time","853","0.139302835285351","0.13022573045305","0.148379940117652","6"
"6 on Scale 1 to 10","1997","Employed","Part Time","362","0.134892414157893","0.121623123259073","0.148161705056713","6"
"6 on Scale 1 to 10","1997","Employed","Not Working","","","","","6"
"7 on Scale 1 to 10","1997","Not Employed","Full Time","","","","","7"
"7 on Scale 1 to 10","1997","Not Employed","Not Working","875","0.172818113691277","0.16203638784333","0.183599839539225","7"
"7 on Scale 1 to 10","1997","Employed","Full Time","1419","0.247323912384484","0.236013477587601","0.258634347181368","7"
"7 on Scale 1 to 10","1997","Not Employed","Part Time","","","","","7"
"7 on Scale 1 to 10","1997","Employed","Part Time","569","0.219755771850486","0.203671392071172","0.2358401516298","7"
"7 on Scale 1 to 10","1997","Employed","Not Working","","","","","7"
"8 on Scale 1 to 10","1997","Not Employed","Part Time","","","","","8"
"8 on Scale 1 to 10","1997","Not Employed","Full Time","","","","","8"
"8 on Scale 1 to 10","1997","Not Employed","Not Working","1084","0.249400784579505","0.237062746471525","0.261738822687484","8"
"8 on Scale 1 to 10","1997","Employed","Full Time","1296","0.246327054251699","0.235031963968064","0.257622144535335","8"
"8 on Scale 1 to 10","1997","Employed","Part Time","562","0.218042275304666","0.202003142582624","0.234081408026708","8"
"8 on Scale 1 to 10","1997","Employed","Not Working","","","","","8"
"9 on Scale 1 to 10","1997","Not Employed","Full Time","","","","","9"
"9 on Scale 1 to 10","1997","Not Employed","Not Working","448","0.10051004868068","0.0919358005742389","0.109084296787121","9"
"9 on Scale 1 to 10","1997","Not Employed","Part Time","","","","","9"
"9 on Scale 1 to 10","1997","Employed","Full Time","436","0.0861298875450914","0.0787752484790913","0.0934845266110916","9"
"9 on Scale 1 to 10","1997","Employed","Part Time","238","0.100196744388753","0.0885334972898185","0.111859991487688","9"
"9 on Scale 1 to 10","1997","Employed","Not Working","","","","","9"
"0 Completely dissatisfied","1998","Not Employed","Not Working","34","0.00545020034326205","0.00348742884734862","0.00741297183917547","0"
"0 Completely dissatisfied","1998","Employed","Full Time","17","","","","0"
"0 Completely dissatisfied","1998","Not Employed","Full Time","","","","","0"
"0 Completely dissatisfied","1998","Not Employed","Part Time","","","","","0"
"0 Completely dissatisfied","1998","Employed","Part Time","14","","","","0"
"0 Completely dissatisfied","1998","Employed","Not Working","","","","","0"
"1 on Scale 1 to 10","1998","Not Employed","Part Time","","","","","1"
"1 on Scale 1 to 10","1998","Not Employed","Full Time","","","","","1"
"1 on Scale 1 to 10","1998","Not Employed","Not Working","35","0.00838937776881653","0.00595781378244818","0.0108209417551849","1"
"1 on Scale 1 to 10","1998","Employed","Full Time","24","","","","1"
"1 on Scale 1 to 10","1998","Employed","Part Time","16","","","","1"
"1 on Scale 1 to 10","1998","Employed","Not Working","","","","","1"
"10 Completely satisfied","1998","Not Employed","Full Time","","","","","10"
"10 Completely satisfied","1998","Employed","Full Time","298","0.0611250701606599","0.0550589363251592","0.0671912039961607","10"
"10 Completely satisfied","1998","Not Employed","Part Time","","","","","10"
"10 Completely satisfied","1998","Not Employed","Not Working","469","0.106759634213128","0.0985270164685329","0.114992251957723","10"
"10 Completely satisfied","1998","Employed","Not Working","","","","","10"
"10 Completely satisfied","1998","Employed","Part Time","166","0.0766295406291533","0.0668943464868654","0.0863647347714411","10"
"2 on Scale 1 to 10","1998","Not Employed","Full Time","","","","","2"
"2 on Scale 1 to 10","1998","Employed","Full Time","66","0.0112372638595422","0.00856810288894505","0.0139064248301393","2"
"2 on Scale 1 to 10","1998","Not Employed","Part Time","","","","","2"
"2 on Scale 1 to 10","1998","Not Employed","Not Working","105","0.0179026048885826","0.0143676356827833","0.0214375740943819","2"
"2 on Scale 1 to 10","1998","Employed","Part Time","45","0.0167613087101834","0.0120629955575841","0.0214596218627827","2"
"2 on Scale 1 to 10","1998","Employed","Not Working","","","","","2"
"3 on Scale 1 to 10","1998","Not Employed","Part Time","","","","","3"
"3 on Scale 1 to 10","1998","Not Employed","Full Time","","","","","3"
"3 on Scale 1 to 10","1998","Employed","Part Time","83","0.0255266970128043","0.0197545045673974","0.0312988894582113","3"
"3 on Scale 1 to 10","1998","Employed","Full Time","136","0.0224509502883067","0.0186996219805661","0.0262022785960472","3"
"3 on Scale 1 to 10","1998","Not Employed","Not Working","200","0.0338191378207613","0.0290000956907751","0.0386381799507476","3"
"3 on Scale 1 to 10","1998","Employed","Not Working","","","","","3"
"4 on Scale 1 to 10","1998","Not Employed","Full Time","","","","","4"
"4 on Scale 1 to 10","1998","Not Employed","Not Working","251","0.0409067267085248","0.0356261904496664","0.0461872629673831","4"
"4 on Scale 1 to 10","1998","Employed","Full Time","246","0.0399531817821982","0.0349938824380542","0.0449124811263422","4"
"4 on Scale 1 to 10","1998","Employed","Part Time","154","0.0499847720058604","0.0420095522528732","0.0579599917588477","4"
"4 on Scale 1 to 10","1998","Not Employed","Part Time","","","","","4"
"4 on Scale 1 to 10","1998","Employed","Not Working","","","","","4"
"5 on Scale 1 to 10","1998","Not Employed","Part Time","","","","","5"
"5 on Scale 1 to 10","1998","Not Employed","Full Time","","","","","5"
"5 on Scale 1 to 10","1998","Not Employed","Not Working","696","0.127597738100829","0.11870306234126","0.136492413860399","5"
"5 on Scale 1 to 10","1998","Employed","Full Time","692","0.11276652104365","0.104756982734622","0.120776059352678","5"
"5 on Scale 1 to 10","1998","Employed","Part Time","391","0.139469660352061","0.126790763094971","0.152148557609152","5"
"5 on Scale 1 to 10","1998","Employed","Not Working","","","","","5"
"6 on Scale 1 to 10","1998","Not Employed","Full Time","","","","","6"
"6 on Scale 1 to 10","1998","Not Employed","Part Time","","","","","6"
"6 on Scale 1 to 10","1998","Not Employed","Not Working","675","0.112284248031269","0.103867455495962","0.120701040566576","6"
"6 on Scale 1 to 10","1998","Employed","Full Time","814","0.124167986048222","0.115817463411599","0.132518508684845","6"
"6 on Scale 1 to 10","1998","Employed","Part Time","377","0.114302280051369","0.10265756870194","0.125946991400798","6"
"6 on Scale 1 to 10","1998","Employed","Not Working","","","","","6"
"7 on Scale 1 to 10","1998","Not Employed","Full Time","","","","","7"
"7 on Scale 1 to 10","1998","Not Employed","Part Time","","","","","7"
"7 on Scale 1 to 10","1998","Not Employed","Not Working","1045","0.18370279109398","0.173379164800483","0.194026417387477","7"
"7 on Scale 1 to 10","1998","Employed","Full Time","1450","0.226745814860965","0.21614280388993","0.237348825832001","7"
"7 on Scale 1 to 10","1998","Employed","Part Time","642","0.198331366384424","0.183738128389119","0.212924604379729","7"
"7 on Scale 1 to 10","1998","Employed","Not Working","","","","","7"
"8 on Scale 1 to 10","1998","Not Employed","Part Time","","","","","8"
"8 on Scale 1 to 10","1998","Not Employed","Full Time","","","","","8"
"8 on Scale 1 to 10","1998","Not Employed","Not Working","1319","0.248041226125313","0.236527677693839","0.259554774556787","8"
"8 on Scale 1 to 10","1998","Employed","Full Time","1677","0.286419313218071","0.274971537180365","0.297867089255777","8"
"8 on Scale 1 to 10","1998","Employed","Part Time","696","0.253875732721115","0.237947239495527","0.269804225946703","8"
"8 on Scale 1 to 10","1998","Employed","Not Working","","","","","8"
"9 on Scale 1 to 10","1998","Not Employed","Full Time","","","","","9"
"9 on Scale 1 to 10","1998","Not Employed","Part Time","","","","","9"
"9 on Scale 1 to 10","1998","Not Employed","Not Working","576","0.115146314905533","0.106636678668796","0.123655951142271","9"
"9 on Scale 1 to 10","1998","Employed","Full Time","571","0.107022426347633","0.0991943310562977","0.114850521638969","9"
"9 on Scale 1 to 10","1998","Employed","Part Time","284","0.113820843186801","0.102197523511481","0.12544416286212","9"
"9 on Scale 1 to 10","1998","Employed","Not Working","","","","","9"
"0 Completely dissatisfied","1999","Employed","Full Time","15","","","","0"
"0 Completely dissatisfied","1999","Not Employed","Full Time","","","","","0"
"0 Completely dissatisfied","1999","Not Employed","Part Time","","","","","0"
"0 Completely dissatisfied","1999","Not Employed","Not Working","35","0.00689063779170817","0.00458428909234104","0.0091969864910753","0"
"0 Completely dissatisfied","1999","Employed","Part Time","16","","","","0"
"0 Completely dissatisfied","1999","Employed","Not Working","","","","","0"
"1 on Scale 1 to 10","1999","Not Employed","Part Time","","","","","1"
"1 on Scale 1 to 10","1999","Not Employed","Full Time","","","","","1"
"1 on Scale 1 to 10","1999","Not Employed","Not Working","36","0.0102051305772445","0.0074030630146705","0.0130071981398185","1"
"1 on Scale 1 to 10","1999","Employed","Part Time","15","","","","1"
"1 on Scale 1 to 10","1999","Employed","Not Working","","","","","1"
"1 on Scale 1 to 10","1999","Employed","Full Time","16","","","","1"
"10 Completely satisfied","1999","Employed","Full Time","296","0.0587776838212494","0.052741611358487","0.0648137562840118","10"
"10 Completely satisfied","1999","Not Employed","Full Time","","","","","10"
"10 Completely satisfied","1999","Not Employed","Part Time","","","","","10"
"10 Completely satisfied","1999","Not Employed","Not Working","455","0.122452265235609","0.11331291107651","0.131591619394708","10"
"10 Completely satisfied","1999","Employed","Part Time","171","0.0678718214434643","0.0587752300248431","0.0769684128620855","10"
"10 Completely satisfied","1999","Employed","Not Working","","","","","10"
"2 on Scale 1 to 10","1999","Not Employed","Part Time","","","","","2"
"2 on Scale 1 to 10","1999","Employed","Not Working","","","","","2"
"2 on Scale 1 to 10","1999","Not Employed","Full Time","","","","","2"
"2 on Scale 1 to 10","1999","Not Employed","Not Working","86","0.0137984302352398","0.0105461017245331","0.0170507587459465","2"
"2 on Scale 1 to 10","1999","Employed","Full Time","53","0.00942064410102167","0.00694158410240535","0.011899704099638","2"
"2 on Scale 1 to 10","1999","Employed","Part Time","36","0.0132747194638522","0.00913560991131192","0.0174138290163925","2"
"3 on Scale 1 to 10","1999","Not Employed","Full Time","","","","","3"
"3 on Scale 1 to 10","1999","Not Employed","Part Time","","","","","3"
"3 on Scale 1 to 10","1999","Not Employed","Not Working","178","0.0327060977362306","0.0277471410999073","0.0376650543725539","3"
"3 on Scale 1 to 10","1999","Employed","Full Time","115","0.0191674715798504","0.0156487739619302","0.0226861691977705","3"
"3 on Scale 1 to 10","1999","Employed","Part Time","82","0.0284734716456687","0.0224583604423108","0.0344885828490265","3"
"3 on Scale 1 to 10","1999","Employed","Not Working","","","","","3"
"4 on Scale 1 to 10","1999","Not Employed","Full Time","","","","","4"
"4 on Scale 1 to 10","1999","Not Employed","Part Time","","","","","4"
"4 on Scale 1 to 10","1999","Not Employed","Not Working","212","0.0458395493060924","0.0400087566826997","0.0516703419294851","4"
"4 on Scale 1 to 10","1999","Employed","Full Time","235","0.0442363149620263","0.0389595611061319","0.0495130688179206","4"
"4 on Scale 1 to 10","1999","Employed","Part Time","111","0.035317527841616","0.028642033076185","0.0419930226070469","4"
"4 on Scale 1 to 10","1999","Employed","Not Working","","","","","4"
"5 on Scale 1 to 10","1999","Not Employed","Full Time","","","","","5"
"5 on Scale 1 to 10","1999","Not Employed","Part Time","","","","","5"
"5 on Scale 1 to 10","1999","Not Employed","Not Working","577","0.104557084013091","0.096026232075435","0.113087935950746","5"
"5 on Scale 1 to 10","1999","Employed","Full Time","642","0.100563610784966","0.0928455577387589","0.108281663831174","5"
"5 on Scale 1 to 10","1999","Employed","Not Working","","","","","5"
"5 on Scale 1 to 10","1999","Employed","Part Time","387","0.131724769382256","0.119493865669352","0.143955673095161","5"
"6 on Scale 1 to 10","1999","Not Employed","Full Time","","","","","6"
"6 on Scale 1 to 10","1999","Not Employed","Part Time","","","","","6"
"6 on Scale 1 to 10","1999","Not Employed","Not Working","565","0.102025045174396","0.0935862153248147","0.110463875023977","6"
"6 on Scale 1 to 10","1999","Employed","Full Time","709","0.11004568953446","0.102014636825536","0.118076742243384","6"
"6 on Scale 1 to 10","1999","Employed","Part Time","350","0.114698280315743","0.103173829866783","0.126222730764704","6"
"6 on Scale 1 to 10","1999","Employed","Not Working","","","","","6"
"7 on Scale 1 to 10","1999","Not Employed","Full Time","","","","","7"
"7 on Scale 1 to 10","1999","Not Employed","Not Working","935","0.177280311174993","0.166632681976482","0.187927940373503","7"
"7 on Scale 1 to 10","1999","Employed","Full Time","1398","0.232851535273151","0.222005241434687","0.243697829111614","7"
"7 on Scale 1 to 10","1999","Not Employed","Part Time","","","","","7"
"7 on Scale 1 to 10","1999","Employed","Part Time","614","0.197140153990008","0.182752051180815","0.2115282567992","7"
"7 on Scale 1 to 10","1999","Employed","Not Working","","","","","7"
"8 on Scale 1 to 10","1999","Not Employed","Not Working","1246","0.251180091934077","0.239088652105191","0.263271531762964","8"
"8 on Scale 1 to 10","1999","Employed","Full Time","1644","0.285414330458063","0.273824765298535","0.297003895617591","8"
"8 on Scale 1 to 10","1999","Not Employed","Full Time","","","","","8"
"8 on Scale 1 to 10","1999","Not Employed","Part Time","","","","","8"
"8 on Scale 1 to 10","1999","Employed","Part Time","800","0.274532929711345","0.258392979443659","0.290672879979032","8"
"8 on Scale 1 to 10","1999","Employed","Not Working","","","","","8"
"9 on Scale 1 to 10","1999","Not Employed","Full Time","","","","","9"
"9 on Scale 1 to 10","1999","Not Employed","Part Time","","","","","9"
"9 on Scale 1 to 10","1999","Not Employed","Not Working","617","0.133065356821319","0.123595958156021","0.142534755486616","9"
"9 on Scale 1 to 10","1999","Employed","Full Time","710","0.134003315452168","0.125261170779807","0.142745460124528","9"
"9 on Scale 1 to 10","1999","Employed","Part Time","355","0.126993778354931","0.114951850818186","0.139035705891677","9"
"9 on Scale 1 to 10","1999","Employed","Not Working","","","","","9"
"0 Completely dissatisfied","2000","Not Employed","Full Time","","","","","0"
"0 Completely dissatisfied","2000","Employed","Full Time","19","","","","0"
"0 Completely dissatisfied","2000","Not Employed","Part Time","","","","","0"
"0 Completely dissatisfied","2000","Not Employed","Not Working","58","0.00640662633508945","0.00476157664596389","0.00805167602421501","0"
"0 Completely dissatisfied","2000","Employed","Part Time","25","","","","0"
"0 Completely dissatisfied","2000","Employed","Not Working","","","","","0"
"1 on Scale 1 to 10","2000","Not Employed","Part Time","","","","","1"
"1 on Scale 1 to 10","2000","Not Employed","Full Time","","","","","1"
"1 on Scale 1 to 10","2000","Not Employed","Not Working","56","0.00596340760178627","0.00437592705113231","0.00755088815244023","1"
"1 on Scale 1 to 10","2000","Employed","Full Time","22","","","","1"
"1 on Scale 1 to 10","2000","Employed","Part Time","22","","","","1"
"1 on Scale 1 to 10","2000","Employed","Not Working","","","","","1"
"10 Completely satisfied","2000","Not Employed","Full Time","","","","","10"
"10 Completely satisfied","2000","Not Employed","Part Time","","","","","10"
"10 Completely satisfied","2000","Not Employed","Not Working","973","0.120774339669581","0.114055450257165","0.127493229081997","10"
"10 Completely satisfied","2000","Employed","Full Time","774","0.0828423669141545","0.0774581229560504","0.0882266108722586","10"
"10 Completely satisfied","2000","Employed","Not Working","","","","","10"
"10 Completely satisfied","2000","Employed","Part Time","469","0.102718533428011","0.0943766658103225","0.1110604010457","10"
"2 on Scale 1 to 10","2000","Not Employed","Full Time","","","","","2"
"2 on Scale 1 to 10","2000","Not Employed","Part Time","","","","","2"
"2 on Scale 1 to 10","2000","Not Employed","Not Working","112","0.0125305364535736","0.0102369947082703","0.0148240781988769","2"
"2 on Scale 1 to 10","2000","Employed","Full Time","72","0.00818100849365191","0.00642148074875085","0.00994053623855297","2"
"2 on Scale 1 to 10","2000","Employed","Part Time","74","0.0146568581790107","0.0113547695050744","0.017958946852947","2"
"2 on Scale 1 to 10","2000","Employed","Not Working","","","","","2"
"3 on Scale 1 to 10","2000","Not Employed","Full Time","","","","","3"
"3 on Scale 1 to 10","2000","Not Employed","Not Working","241","0.0240890666607184","0.0209276986213292","0.0272504347001075","3"
"3 on Scale 1 to 10","2000","Employed","Full Time","159","0.0171556201313797","0.0146191948252021","0.0196920454375572","3"
"3 on Scale 1 to 10","2000","Not Employed","Part Time","","","","","3"
"3 on Scale 1 to 10","2000","Employed","Part Time","111","0.0237361583547592","0.0195533943955407","0.0279189223139778","3"
"3 on Scale 1 to 10","2000","Employed","Not Working","","","","","3"
"4 on Scale 1 to 10","2000","Not Employed","Full Time","","","","","4"
"4 on Scale 1 to 10","2000","Not Employed","Part Time","","","","","4"
"4 on Scale 1 to 10","2000","Not Employed","Not Working","330","0.0354153160381507","0.0316044321066621","0.0392261999696393","4"
"4 on Scale 1 to 10","2000","Employed","Full Time","278","0.0253338852585272","0.0222644723091044","0.02840329820795","4"
"4 on Scale 1 to 10","2000","Employed","Part Time","188","0.0360911151267071","0.0309661291444365","0.0412161011089777","4"
"4 on Scale 1 to 10","2000","Employed","Not Working","","","","","4"
"5 on Scale 1 to 10","2000","Not Employed","Part Time","","","","","5"
"5 on Scale 1 to 10","2000","Not Employed","Full Time","","","","","5"
"5 on Scale 1 to 10","2000","Not Employed","Not Working","1066","0.112867389154068","0.106343020515262","0.119391757792873","5"
"5 on Scale 1 to 10","2000","Employed","Full Time","1038","0.0993246697425091","0.0934822980128093","0.105167041472209","5"
"5 on Scale 1 to 10","2000","Employed","Not Working","","","","","5"
"5 on Scale 1 to 10","2000","Employed","Part Time","557","0.114215377515908","0.105475589523705","0.122955165508112","5"
"6 on Scale 1 to 10","2000","Not Employed","Full Time","","","","","6"
"6 on Scale 1 to 10","2000","Not Employed","Part Time","","","","","6"
"6 on Scale 1 to 10","2000","Not Employed","Not Working","943","0.104287675205908","0.0979859313296797","0.110589419082137","6"
"6 on Scale 1 to 10","2000","Employed","Full Time","1131","0.108238938469037","0.102170282720897","0.114307594217176","6"
"6 on Scale 1 to 10","2000","Employed","Part Time","531","0.0959559365584509","0.0878630162599655","0.104048856856936","6"
"6 on Scale 1 to 10","2000","Employed","Not Working","","","","","6"
"7 on Scale 1 to 10","2000","Not Employed","Full Time","","","","","7"
"7 on Scale 1 to 10","2000","Not Employed","Part Time","","","","","7"
"7 on Scale 1 to 10","2000","Not Employed","Not Working","1720","0.186912020465995","0.178874032229635","0.194950008702355","7"
"7 on Scale 1 to 10","2000","Employed","Full Time","2186","0.215622883348","0.207589724223712","0.223656042472287","7"
"7 on Scale 1 to 10","2000","Employed","Part Time","1024","0.195593151064264","0.184694086100442","0.206492216028085","7"
"7 on Scale 1 to 10","2000","Employed","Not Working","","","","","7"
"8 on Scale 1 to 10","2000","Not Employed","Full Time","","","","","8"
"8 on Scale 1 to 10","2000","Employed","Full Time","3086","0.307888866985697","0.298871880933458","0.316905853037936","8"
