"plb0219","year","pgcasmin","sampreg","n","percent","lower_confidence","upper_confidence"
"Yes, every week","2008","(3b) higher tertiary education","East Germany","","","",""
"Yes, every 2 weeks","2008","(0) in school","West Germany","","","",""
"Yes, every 2 weeks","2008","(0) in school","East Germany","","","",""
"Yes, every 2 weeks","2008","(1a) inadequately completed","West Germany","","","",""
"Yes, every 2 weeks","2008","(1a) inadequately completed","East Germany","","","",""
"Yes, every 2 weeks","2008","(1b) general elementary school","West Germany","","","",""
"Yes, every 2 weeks","2008","(1b) general elementary school","East Germany","","","",""
"Yes, every 2 weeks","2008","(1c) basic vocational qualification","West Germany","","","",""
"Yes, every 2 weeks","2008","(1c) basic vocational qualification","East Germany","","","",""
"Yes, every 2 weeks","2008","(2b) intermediate general qualification","West Germany","","","",""
"Yes, every 2 weeks","2008","(2b) intermediate general qualification","East Germany","","","",""
"Yes, every 2 weeks","2008","(2a) intermediate vocational","West Germany","","","",""
"Yes, every 2 weeks","2008","(2a) intermediate vocational","East Germany","","","",""
"Yes, every 2 weeks","2008","(2c_gen) general maturity certificate","West Germany","","","",""
"Yes, every 2 weeks","2008","(2c_gen) general maturity certificate","East Germany","","","",""
"Yes, every 2 weeks","2008","(2c_voc) vocational maturity certificate","West Germany","","","",""
"Yes, every 2 weeks","2008","(2c_voc) vocational maturity certificate","East Germany","","","",""
"Yes, every 2 weeks","2008","(3a) lower tertiary education","West Germany","","","",""
"Yes, every 2 weeks","2008","(3a) lower tertiary education","East Germany","","","",""
"Yes, every 2 weeks","2008","(3b) higher tertiary education","West Germany","","","",""
"Yes, every 2 weeks","2008","(3b) higher tertiary education","East Germany","","","",""
"Yes, every 3-4 weeks","2008","(0) in school","West Germany","","","",""
"Yes, every 3-4 weeks","2008","(0) in school","East Germany","","","",""
"Yes, every 3-4 weeks","2008","(1a) inadequately completed","West Germany","","","",""
"Yes, every 3-4 weeks","2008","(1a) inadequately completed","East Germany","","","",""
"Yes, every 3-4 weeks","2008","(1b) general elementary school","West Germany","","","",""
"Yes, every 3-4 weeks","2008","(1b) general elementary school","East Germany","","","",""
"Yes, every 3-4 weeks","2008","(1c) basic vocational qualification","West Germany","","","",""
"Yes, every 3-4 weeks","2008","(1c) basic vocational qualification","East Germany","","","",""
"Yes, every 3-4 weeks","2008","(2b) intermediate general qualification","West Germany","","","",""
"Yes, every 3-4 weeks","2008","(2b) intermediate general qualification","East Germany","","","",""
"Yes, every 3-4 weeks","2008","(2a) intermediate vocational","West Germany","","","",""
"Yes, every 3-4 weeks","2008","(2a) intermediate vocational","East Germany","","","",""
"Yes, every 3-4 weeks","2008","(2c_gen) general maturity certificate","West Germany","","","",""
"Yes, every 3-4 weeks","2008","(2c_gen) general maturity certificate","East Germany","","","",""
"Yes, every 3-4 weeks","2008","(2c_voc) vocational maturity certificate","West Germany","","","",""
"Yes, every 3-4 weeks","2008","(2c_voc) vocational maturity certificate","East Germany","","","",""
"Yes, every 3-4 weeks","2008","(3a) lower tertiary education","West Germany","","","",""
"Yes, every 3-4 weeks","2008","(3a) lower tertiary education","East Germany","","","",""
"Yes, every 3-4 weeks","2008","(3b) higher tertiary education","West Germany","","","",""
"Yes, every 3-4 weeks","2008","(3b) higher tertiary education","East Germany","","","",""
"Rarely","2008","(0) in school","West Germany","","","",""
"Rarely","2008","(0) in school","East Germany","","","",""
"Rarely","2008","(1a) inadequately completed","West Germany","","","",""
"Rarely","2008","(1a) inadequately completed","East Germany","","","",""
"Rarely","2008","(1b) general elementary school","West Germany","","","",""
"Rarely","2008","(1b) general elementary school","East Germany","","","",""
"Rarely","2008","(1c) basic vocational qualification","West Germany","","","",""
"Rarely","2008","(1c) basic vocational qualification","East Germany","","","",""
"Rarely","2008","(2b) intermediate general qualification","West Germany","","","",""
"Rarely","2008","(2b) intermediate general qualification","East Germany","","","",""
"Rarely","2008","(2a) intermediate vocational","West Germany","","","",""
"Rarely","2008","(2a) intermediate vocational","East Germany","","","",""
"Rarely","2008","(2c_gen) general maturity certificate","West Germany","","","",""
"Rarely","2008","(2c_gen) general maturity certificate","East Germany","","","",""
"Rarely","2008","(2c_voc) vocational maturity certificate","West Germany","","","",""
"Rarely","2008","(2c_voc) vocational maturity certificate","East Germany","","","",""
"Rarely","2008","(3a) lower tertiary education","West Germany","","","",""
"Rarely","2008","(3a) lower tertiary education","East Germany","","","",""
"Rarely","2008","(3b) higher tertiary education","West Germany","","","",""
"Rarely","2008","(3b) higher tertiary education","East Germany","","","",""
"No, never","2009","(0) in school","West Germany","21","","",""
"No, never","2009","(0) in school","East Germany","2","","",""
"No, never","2009","(1a) inadequately completed","West Germany","31","0.726128833981479","0.59863794226092","0.853619725702038"
"No, never","2009","(1a) inadequately completed","East Germany","6","","",""
"No, never","2009","(1b) general elementary school","West Germany","280","0.689388704609741","0.64280122774125","0.735976181478232"
"No, never","2009","(1b) general elementary school","East Germany","24","","",""
"No, never","2009","(1c) basic vocational qualification","West Germany","1218","0.648720219508042","0.626979050435659","0.670461388580425"
"No, never","2009","(1c) basic vocational qualification","East Germany","82","0.482189596316673","0.403270512563839","0.561108680069507"
"No, never","2009","(2b) intermediate general qualification","West Germany","123","0.665967276927157","0.596679114780291","0.735255439074022"
"No, never","2009","(2b) intermediate general qualification","East Germany","40","0.711132420458762","0.597393837286018","0.824871003631506"
"No, never","2009","(2a) intermediate vocational","West Germany","1163","0.606842270148719","0.584578384794402","0.629106155503036"
"No, never","2009","(2a) intermediate vocational","East Germany","607","0.524657937596555","0.494622976096608","0.554692899096501"
"No, never","2009","(2c_gen) general maturity certificate","West Germany","187","0.663039472076976","0.608544256316535","0.717534687837416"
"No, never","2009","(2c_gen) general maturity certificate","East Germany","33","0.467626930749313","0.342416367352574","0.592837494146053"
"No, never","2009","(2c_voc) vocational maturity certificate","West Germany","490","0.602605368868012","0.568285148313218","0.636925589422806"
"No, never","2009","(2c_voc) vocational maturity certificate","East Germany","85","0.665459651261591","0.584968851589729","0.745950450933453"
"No, never","2009","(3a) lower tertiary education","West Germany","382","0.560398361353337","0.522899451826587","0.597897270880087"
"No, never","2009","(3a) lower tertiary education","East Germany","189","0.571422055681835","0.51778466739633","0.625059443967339"
"No, never","2009","(3b) higher tertiary education","West Germany","562","0.420864668533699","0.393765606241573","0.447963730825825"
"No, never","2009","(3b) higher tertiary education","East Germany","184","0.472596518666125","0.422662187867638","0.522530849464611"
"Yes, every week","2009","(0) in school","West Germany","2","","",""
"Yes, every week","2009","(0) in school","East Germany","1","","",""
"Yes, every week","2009","(1a) inadequately completed","West Germany","6","","",""
"Yes, every week","2009","(1a) inadequately completed","East Germany","1","","",""
"Yes, every week","2009","(1b) general elementary school","West Germany","21","","",""
"Yes, every week","2009","(1b) general elementary school","East Germany","4","","",""
"Yes, every week","2009","(1c) basic vocational qualification","West Germany","91","0.0469654500779852","0.0373300186118029","0.0566008815441675"
"Yes, every week","2009","(1c) basic vocational qualification","East Germany","15","","",""
"Yes, every week","2009","(2b) intermediate general qualification","West Germany","11","","",""
"Yes, every week","2009","(2b) intermediate general qualification","East Germany","5","","",""
"Yes, every week","2009","(2a) intermediate vocational","West Germany","85","0.0439544226185018","0.0346106938400735","0.0532981513969302"
"Yes, every week","2009","(2a) intermediate vocational","East Germany","66","0.0717518897526403","0.056230359297268","0.0872734202080126"
"Yes, every week","2009","(2c_gen) general maturity certificate","West Germany","21","","",""
"Yes, every week","2009","(2c_gen) general maturity certificate","East Germany","4","","",""
"Yes, every week","2009","(2c_voc) vocational maturity certificate","West Germany","41","0.0559534139005015","0.0398346185339132","0.0720722092670898"
"Yes, every week","2009","(2c_voc) vocational maturity certificate","East Germany","5","","",""
"Yes, every week","2009","(3a) lower tertiary education","West Germany","42","0.0564957114478548","0.0390527492658209","0.0739386736298887"
"Yes, every week","2009","(3a) lower tertiary education","East Germany","19","","",""
"Yes, every week","2009","(3b) higher tertiary education","West Germany","190","0.168166609175244","0.147636982257045","0.188696236093443"
"Yes, every week","2009","(3b) higher tertiary education","East Germany","49","0.0700231229955624","0.0444996780154038","0.095546567975721"
"Yes, every 2 weeks","2009","(0) in school","West Germany","3","","",""
"Yes, every 2 weeks","2009","(0) in school","East Germany","","","",""
"Yes, every 2 weeks","2009","(1a) inadequately completed","West Germany","3","","",""
"Yes, every 2 weeks","2009","(1a) inadequately completed","East Germany","","","",""
"Yes, every 2 weeks","2009","(1b) general elementary school","West Germany","33","0.106976667333331","0.0758591871842937","0.138094147482368"
"Yes, every 2 weeks","2009","(1b) general elementary school","East Germany","","","",""
"Yes, every 2 weeks","2009","(1c) basic vocational qualification","West Germany","141","0.0711831077892505","0.0594724544541752","0.0828937611243258"
"Yes, every 2 weeks","2009","(1c) basic vocational qualification","East Germany","15","","",""
"Yes, every 2 weeks","2009","(2b) intermediate general qualification","West Germany","18","","",""
"Yes, every 2 weeks","2009","(2b) intermediate general qualification","East Germany","7","","",""
"Yes, every 2 weeks","2009","(2a) intermediate vocational","West Germany","181","0.103590910415623","0.0897011873696871","0.117480633461559"
"Yes, every 2 weeks","2009","(2a) intermediate vocational","East Germany","122","0.11455162321966","0.0953972440814599","0.133706002357861"
"Yes, every 2 weeks","2009","(2c_gen) general maturity certificate","West Germany","26","","",""
"Yes, every 2 weeks","2009","(2c_gen) general maturity certificate","East Germany","10","","",""
"Yes, every 2 weeks","2009","(2c_voc) vocational maturity certificate","West Germany","63","0.0790364010589124","0.0601148216469556","0.0979579804708692"
"Yes, every 2 weeks","2009","(2c_voc) vocational maturity certificate","East Germany","12","","",""
"Yes, every 2 weeks","2009","(3a) lower tertiary education","West Germany","27","","",""
"Yes, every 2 weeks","2009","(3a) lower tertiary education","East Germany","28","","",""
"Yes, every 2 weeks","2009","(3b) higher tertiary education","West Germany","112","0.0777422413767486","0.0630445986533125","0.0924398841001847"
"Yes, every 2 weeks","2009","(3b) higher tertiary education","East Germany","23","","",""
"Yes, every 3-4 weeks","2009","(0) in school","West Germany","1","","",""
"Yes, every 3-4 weeks","2009","(0) in school","East Germany","","","",""
"Yes, every 3-4 weeks","2009","(1a) inadequately completed","West Germany","1","","",""
"Yes, every 3-4 weeks","2009","(1a) inadequately completed","East Germany","","","",""
"Yes, every 3-4 weeks","2009","(1b) general elementary school","West Germany","15","","",""
"Yes, every 3-4 weeks","2009","(1b) general elementary school","East Germany","2","","",""
"Yes, every 3-4 weeks","2009","(1c) basic vocational qualification","West Germany","94","0.0531439172461247","0.0429275530080815","0.0633602814841678"
"Yes, every 3-4 weeks","2009","(1c) basic vocational qualification","East Germany","17","","",""
"Yes, every 3-4 weeks","2009","(2b) intermediate general qualification","West Germany","7","","",""
"Yes, every 3-4 weeks","2009","(2b) intermediate general qualification","East Germany","1","","",""
"Yes, every 3-4 weeks","2009","(2a) intermediate vocational","West Germany","88","0.0455139728800255","0.0360136843309044","0.0550142614291465"
"Yes, every 3-4 weeks","2009","(2a) intermediate vocational","East Germany","61","0.0942258956664091","0.0766555251446867","0.111796266188132"
"Yes, every 3-4 weeks","2009","(2c_gen) general maturity certificate","West Germany","17","","",""
"Yes, every 3-4 weeks","2009","(2c_gen) general maturity certificate","East Germany","7","","",""
"Yes, every 3-4 weeks","2009","(2c_voc) vocational maturity certificate","West Germany","39","0.0616465836783531","0.0447787115215953","0.0785144558351109"
"Yes, every 3-4 weeks","2009","(2c_voc) vocational maturity certificate","East Germany","7","","",""
"Yes, every 3-4 weeks","2009","(3a) lower tertiary education","West Germany","30","0.0462260983000628","0.0303623103725206","0.0620898862276049"
"Yes, every 3-4 weeks","2009","(3a) lower tertiary education","East Germany","17","","",""
"Yes, every 3-4 weeks","2009","(3b) higher tertiary education","West Germany","102","0.0834800177944153","0.068297100227041","0.0986629353617896"
"Yes, every 3-4 weeks","2009","(3b) higher tertiary education","East Germany","33","0.089988402666817","0.0613664529866209","0.118610352347013"
"Rarely","2009","(0) in school","West Germany","7","","",""
"Rarely","2009","(0) in school","East Germany","","","",""
"Rarely","2009","(1a) inadequately completed","West Germany","6","","",""
"Rarely","2009","(1a) inadequately completed","East Germany","","","",""
"Rarely","2009","(1b) general elementary school","West Germany","30","0.0706586506650948","0.0448598934077424","0.0964574079224471"
"Rarely","2009","(1b) general elementary school","East Germany","4","","",""
"Rarely","2009","(1c) basic vocational qualification","West Germany","308","0.179987305378597","0.162490497413596","0.197484113343598"
"Rarely","2009","(1c) basic vocational qualification","East Germany","25","","",""
"Rarely","2009","(2b) intermediate general qualification","West Germany","19","","",""
"Rarely","2009","(2b) intermediate general qualification","East Germany","8","","",""
"Rarely","2009","(2a) intermediate vocational","West Germany","332","0.20009842393713","0.181862837023911","0.21833401085035"
"Rarely","2009","(2a) intermediate vocational","East Germany","206","0.194812653764736","0.170992591934735","0.218632715594736"
"Rarely","2009","(2c_gen) general maturity certificate","West Germany","38","0.124129162138511","0.0861140640874285","0.162144260189593"
"Rarely","2009","(2c_gen) general maturity certificate","East Germany","7","","",""
"Rarely","2009","(2c_voc) vocational maturity certificate","West Germany","148","0.200758232494221","0.172665218108455","0.228851246879987"
"Rarely","2009","(2c_voc) vocational maturity certificate","East Germany","23","","",""
"Rarely","2009","(3a) lower tertiary education","West Germany","192","0.28659404295478","0.252432104639974","0.320755981269587"
"Rarely","2009","(3a) lower tertiary education","East Germany","74","0.209769361811523","0.165640555992313","0.253898167630732"
"Rarely","2009","(3b) higher tertiary education","West Germany","309","0.249746463119893","0.225986448823249","0.273506477416536"
"Rarely","2009","(3b) higher tertiary education","East Germany","95","0.298761913666297","0.252981697071908","0.344542130260687"
"No, never","2010","(0) in school","West Germany","14","","",""
"No, never","2010","(0) in school","East Germany","","","",""
"No, never","2010","(1a) inadequately completed","West Germany","32","0.529738174302683","0.405500662666339","0.653975685939026"
"No, never","2010","(1a) inadequately completed","East Germany","7","","",""
"No, never","2010","(1b) general elementary school","West Germany","176","0.692317703152782","0.636109179048457","0.748526227257107"
"No, never","2010","(1b) general elementary school","East Germany","9","","",""
"No, never","2010","(1c) basic vocational qualification","West Germany","463","0.638082558170971","0.603575085864398","0.672590030477544"
"No, never","2010","(1c) basic vocational qualification","East Germany","38","0.569869746932943","0.452195499261074","0.687543994604812"
"No, never","2010","(2b) intermediate general qualification","West Germany","53","0.65475886391269","0.554273958700867","0.755243769124514"
"No, never","2010","(2b) intermediate general qualification","East Germany","16","","",""
"No, never","2010","(2a) intermediate vocational","West Germany","592","0.594230073509398","0.563795632263939","0.624664514754858"
"No, never","2010","(2a) intermediate vocational","East Germany","229","0.578392576155177","0.530299112121503","0.62648604018885"
"No, never","2010","(2c_gen) general maturity certificate","West Germany","51","0.441434116740591","0.349879759136856","0.532988474344326"
"No, never","2010","(2c_gen) general maturity certificate","East Germany","7","","",""
"No, never","2010","(2c_voc) vocational maturity certificate","West Germany","292","0.581064625893823","0.537289851642266","0.624839400145379"
"No, never","2010","(2c_voc) vocational maturity certificate","East Germany","45","0.632445480052442","0.522594316438089","0.742296643666796"
"No, never","2010","(3a) lower tertiary education","West Germany","143","0.547703500295181","0.487204835671805","0.608202164918557"
"No, never","2010","(3a) lower tertiary education","East Germany","35","0.506821831057393","0.39291184206961","0.620731820045176"
"No, never","2010","(3b) higher tertiary education","West Germany","280","0.444492724957777","0.406438345439411","0.482547104476143"
"No, never","2010","(3b) higher tertiary education","East Germany","49","0.368421841852636","0.284855894282021","0.45198778942325"
"Yes, every week","2010","(0) in school","West Germany","3","","",""
"Yes, every week","2010","(0) in school","East Germany","1","","",""
"Yes, every week","2010","(1a) inadequately completed","West Germany","8","","",""
"Yes, every week","2010","(1a) inadequately completed","East Germany","","","",""
"Yes, every week","2010","(1b) general elementary school","West Germany","18","","",""
"Yes, every week","2010","(1b) general elementary school","East Germany","1","","",""
"Yes, every week","2010","(1c) basic vocational qualification","West Germany","33","0.0329581682738365","0.020138578780367","0.045777757767306"
"Yes, every week","2010","(1c) basic vocational qualification","East Germany","7","","",""
"Yes, every week","2010","(2b) intermediate general qualification","West Germany","7","","",""
"Yes, every week","2010","(2b) intermediate general qualification","East Germany","2","","",""
"Yes, every week","2010","(2a) intermediate vocational","West Germany","58","0.0563988919189633","0.0421008160297277","0.070696967808199"
"Yes, every week","2010","(2a) intermediate vocational","East Germany","22","","",""
"Yes, every week","2010","(2c_gen) general maturity certificate","West Germany","13","","",""
"Yes, every week","2010","(2c_gen) general maturity certificate","East Germany","","","",""
"Yes, every week","2010","(2c_voc) vocational maturity certificate","West Germany","31","0.06762824737369","0.0453491906065129","0.0899073041408672"
"Yes, every week","2010","(2c_voc) vocational maturity certificate","East Germany","9","","",""
"Yes, every week","2010","(3a) lower tertiary education","West Germany","12","","",""
"Yes, every week","2010","(3a) lower tertiary education","East Germany","3","","",""
"Yes, every week","2010","(3b) higher tertiary education","West Germany","82","0.106554922681044","0.0829257709904448","0.130184074371643"
"Yes, every week","2010","(3b) higher tertiary education","East Germany","8","","",""
"Yes, every 2 weeks","2010","(0) in school","West Germany","","","",""
"Yes, every 2 weeks","2010","(0) in school","East Germany","","","",""
"Yes, every 2 weeks","2010","(1a) inadequately completed","West Germany","9","","",""
"Yes, every 2 weeks","2010","(1a) inadequately completed","East Germany","1","","",""
"Yes, every 2 weeks","2010","(1b) general elementary school","West Germany","24","","",""
"Yes, every 2 weeks","2010","(1b) general elementary school","East Germany","2","","",""
"Yes, every 2 weeks","2010","(1c) basic vocational qualification","West Germany","71","0.0872357104495862","0.0669730518982719","0.107498369000901"
"Yes, every 2 weeks","2010","(1c) basic vocational qualification","East Germany","10","","",""
"Yes, every 2 weeks","2010","(2b) intermediate general qualification","West Germany","13","","",""
"Yes, every 2 weeks","2010","(2b) intermediate general qualification","East Germany","5","","",""
"Yes, every 2 weeks","2010","(2a) intermediate vocational","West Germany","119","0.120642139820435","0.100454737801866","0.140829541839003"
"Yes, every 2 weeks","2010","(2a) intermediate vocational","East Germany","39","0.0967763354500459","0.0679822811222639","0.125570389777828"
"Yes, every 2 weeks","2010","(2c_gen) general maturity certificate","West Germany","20","","",""
"Yes, every 2 weeks","2010","(2c_gen) general maturity certificate","East Germany","4","","",""
"Yes, every 2 weeks","2010","(2c_voc) vocational maturity certificate","West Germany","51","0.101232495491488","0.074470294234937","0.12799469674804"
"Yes, every 2 weeks","2010","(2c_voc) vocational maturity certificate","East Germany","6","","",""
"Yes, every 2 weeks","2010","(3a) lower tertiary education","West Germany","23","","",""
"Yes, every 2 weeks","2010","(3a) lower tertiary education","East Germany","10","","",""
"Yes, every 2 weeks","2010","(3b) higher tertiary education","West Germany","85","0.139648104264974","0.113103086320393","0.166193122209556"
"Yes, every 2 weeks","2010","(3b) higher tertiary education","East Germany","18","","",""
"Yes, every 3-4 weeks","2010","(0) in school","West Germany","","","",""
"Yes, every 3-4 weeks","2010","(0) in school","East Germany","","","",""
"Yes, every 3-4 weeks","2010","(1a) inadequately completed","West Germany","6","","",""
"Yes, every 3-4 weeks","2010","(1a) inadequately completed","East Germany","","","",""
"Yes, every 3-4 weeks","2010","(1b) general elementary school","West Germany","17","","",""
"Yes, every 3-4 weeks","2010","(1b) general elementary school","East Germany","1","","",""
"Yes, every 3-4 weeks","2010","(1c) basic vocational qualification","West Germany","48","0.0673426405274025","0.049346636320282","0.0853386447345231"
"Yes, every 3-4 weeks","2010","(1c) basic vocational qualification","East Germany","5","","",""
"Yes, every 3-4 weeks","2010","(2b) intermediate general qualification","West Germany","3","","",""
"Yes, every 3-4 weeks","2010","(2b) intermediate general qualification","East Germany","1","","",""
"Yes, every 3-4 weeks","2010","(2a) intermediate vocational","West Germany","57","0.0522474757672115","0.038455444834178","0.066039506700245"
"Yes, every 3-4 weeks","2010","(2a) intermediate vocational","East Germany","32","0.0832664045225165","0.0563586746560893","0.110174134388944"
"Yes, every 3-4 weeks","2010","(2c_gen) general maturity certificate","West Germany","10","","",""
"Yes, every 3-4 weeks","2010","(2c_gen) general maturity certificate","East Germany","1","","",""
"Yes, every 3-4 weeks","2010","(2c_voc) vocational maturity certificate","West Germany","21","","",""
"Yes, every 3-4 weeks","2010","(2c_voc) vocational maturity certificate","East Germany","3","","",""
"Yes, every 3-4 weeks","2010","(3a) lower tertiary education","West Germany","14","","",""
"Yes, every 3-4 weeks","2010","(3a) lower tertiary education","East Germany","4","","",""
"Yes, every 3-4 weeks","2010","(3b) higher tertiary education","West Germany","52","0.0774821095591853","0.0570075033404698","0.0979567157779008"
"Yes, every 3-4 weeks","2010","(3b) higher tertiary education","East Germany","19","","",""
"Rarely","2010","(0) in school","West Germany","1","","",""
"Rarely","2010","(0) in school","East Germany","","","",""
"Rarely","2010","(1a) inadequately completed","West Germany","7","","",""
"Rarely","2010","(1a) inadequately completed","East Germany","1","","",""
"Rarely","2010","(1b) general elementary school","West Germany","24","","",""
"Rarely","2010","(1b) general elementary school","East Germany","2","","",""
"Rarely","2010","(1c) basic vocational qualification","West Germany","130","0.174380922578204","0.14713451180054","0.201627333355868"
"Rarely","2010","(1c) basic vocational qualification","East Germany","8","","",""
"Rarely","2010","(2b) intermediate general qualification","West Germany","10","","",""
"Rarely","2010","(2b) intermediate general qualification","East Germany","2","","",""
"Rarely","2010","(2a) intermediate vocational","West Germany","174","0.176481418983992","0.152853020534694","0.20010981743329"
"Rarely","2010","(2a) intermediate vocational","East Germany","83","0.182809907946771","0.145167101849472","0.22045271404407"
"Rarely","2010","(2c_gen) general maturity certificate","West Germany","19","","",""
"Rarely","2010","(2c_gen) general maturity certificate","East Germany","3","","",""
"Rarely","2010","(2c_voc) vocational maturity certificate","West Germany","93","0.205792076392768","0.169923048037095","0.24166110474844"
"Rarely","2010","(2c_voc) vocational maturity certificate","East Germany","11","","",""
"Rarely","2010","(3a) lower tertiary education","West Germany","68","0.258994851428833","0.205745098728095","0.312244604129571"
"Rarely","2010","(3a) lower tertiary education","East Germany","22","","",""
"Rarely","2010","(3b) higher tertiary education","West Germany","156","0.231822138537019","0.199504785066181","0.264139492007857"
"Rarely","2010","(3b) higher tertiary education","East Germany","34","0.286186996181969","0.207887263013955","0.364486729349983"
"No, never","2011","(0) in school","West Germany","29","","",""
"No, never","2011","(0) in school","East Germany","2","","",""
"No, never","2011","(1a) inadequately completed","West Germany","91","0.678265028561887","0.603004705044973","0.753525352078801"
"No, never","2011","(1a) inadequately completed","East Germany","16","","",""
"No, never","2011","(1b) general elementary school","West Germany","512","0.754933092955065","0.723272318063894","0.786593867846236"
"No, never","2011","(1b) general elementary school","East Germany","32","0.707262760827153","0.578539552806403","0.835985968847903"
"No, never","2011","(1c) basic vocational qualification","West Germany","1878","0.665489203771451","0.648069002307032","0.682909405235871"
"No, never","2011","(1c) basic vocational qualification","East Germany","150","0.497661703852048","0.43676925161541","0.558554156088687"
"No, never","2011","(2b) intermediate general qualification","West Germany","226","0.687473158459195","0.638130814480896","0.736815502437494"
"No, never","2011","(2b) intermediate general qualification","East Germany","56","0.591003556112612","0.488282005174329","0.693725107050895"
"No, never","2011","(2a) intermediate vocational","West Germany","2080","0.631318886529935","0.614810873158268","0.647826899901601"
"No, never","2011","(2a) intermediate vocational","East Germany","971","0.582518879418859","0.558637216438309","0.60640054239941"
"No, never","2011","(2c_gen) general maturity certificate","West Germany","256","0.589413230211519","0.542532936613555","0.636293523809483"
"No, never","2011","(2c_gen) general maturity certificate","East Germany","42","0.569161810349743","0.464503471420817","0.673820149278668"
"No, never","2011","(2c_voc) vocational maturity certificate","West Germany","945","0.577752473516913","0.552864869346659","0.602640077687167"
"No, never","2011","(2c_voc) vocational maturity certificate","East Germany","148","0.56159512348903","0.499715314200783","0.623474932777276"
"No, never","2011","(3a) lower tertiary education","West Germany","682","0.593676661365535","0.564951062921177","0.622402259809893"
"No, never","2011","(3a) lower tertiary education","East Germany","244","0.593597353489986","0.546680240009055","0.640514466970917"
"No, never","2011","(3b) higher tertiary education","West Germany","996","0.463240212280207","0.442488189650815","0.483992234909598"
"No, never","2011","(3b) higher tertiary education","East Germany","259","0.467242829927116","0.426248109185989","0.508237550668242"
"Yes, every week","2011","(0) in school","West Germany","6","","",""
"Yes, every week","2011","(0) in school","East Germany","1","","",""
"Yes, every week","2011","(1a) inadequately completed","West Germany","20","","",""
"Yes, every week","2011","(1a) inadequately completed","East Germany","","","",""
"Yes, every week","2011","(1b) general elementary school","West Germany","44","0.0563424161117327","0.0393697556174783","0.0733150766059871"
"Yes, every week","2011","(1b) general elementary school","East Germany","3","","",""
"Yes, every week","2011","(1c) basic vocational qualification","West Germany","161","0.060782953035036","0.0519612694249892","0.0696046366450828"
"Yes, every week","2011","(1c) basic vocational qualification","East Germany","19","","",""
"Yes, every week","2011","(2b) intermediate general qualification","West Germany","27","","",""
"Yes, every week","2011","(2b) intermediate general qualification","East Germany","7","","",""
"Yes, every week","2011","(2a) intermediate vocational","West Germany","151","0.0449596653151135","0.0378693203144505","0.0520500103157764"
"Yes, every week","2011","(2a) intermediate vocational","East Germany","98","0.0606455626782101","0.0490869582024411","0.0722041671539791"
"Yes, every week","2011","(2c_gen) general maturity certificate","West Germany","36","0.0846306116464618","0.0581065615491704","0.111154661743753"
"Yes, every week","2011","(2c_gen) general maturity certificate","East Germany","6","","",""
"Yes, every week","2011","(2c_voc) vocational maturity certificate","West Germany","78","0.0709752761086585","0.0580364222298805","0.0839141299874365"
"Yes, every week","2011","(2c_voc) vocational maturity certificate","East Germany","11","","",""
"Yes, every week","2011","(3a) lower tertiary education","West Germany","65","0.0543188793100284","0.0410630783939429","0.0675746802261138"
"Yes, every week","2011","(3a) lower tertiary education","East Germany","27","","",""
"Yes, every week","2011","(3b) higher tertiary education","West Germany","334","0.134988169245822","0.12076729822701","0.149209040264635"
"Yes, every week","2011","(3b) higher tertiary education","East Germany","67","0.112149981545417","0.0862224384332364","0.138077524657597"
"Yes, every 2 weeks","2011","(0) in school","West Germany","6","","",""
"Yes, every 2 weeks","2011","(0) in school","East Germany","2","","",""
"Yes, every 2 weeks","2011","(1a) inadequately completed","West Germany","10","","",""
"Yes, every 2 weeks","2011","(1a) inadequately completed","East Germany","1","","",""
"Yes, every 2 weeks","2011","(1b) general elementary school","West Germany","68","0.09638922011338","0.0746657146104148","0.118112725616345"
"Yes, every 2 weeks","2011","(1b) general elementary school","East Germany","5","","",""
"Yes, every 2 weeks","2011","(1c) basic vocational qualification","West Germany","240","0.0815716383912673","0.0714658585534835","0.0916774182290512"
"Yes, every 2 weeks","2011","(1c) basic vocational qualification","East Germany","42","0.228391507755183","0.177266111844806","0.279516903665561"
"Yes, every 2 weeks","2011","(2b) intermediate general qualification","West Germany","33","0.101607224275069","0.0694451788422902","0.133769269707848"
"Yes, every 2 weeks","2011","(2b) intermediate general qualification","East Germany","15","","",""
"Yes, every 2 weeks","2011","(2a) intermediate vocational","West Germany","351","0.0994679179843573","0.0892270661129149","0.1097087698558"
"Yes, every 2 weeks","2011","(2a) intermediate vocational","East Germany","189","0.104184345435937","0.0893897974829568","0.118978893388916"
"Yes, every 2 weeks","2011","(2c_gen) general maturity certificate","West Germany","49","0.106572755677371","0.0771671180499569","0.135978393304786"
"Yes, every 2 weeks","2011","(2c_gen) general maturity certificate","East Germany","10","","",""
"Yes, every 2 weeks","2011","(2c_voc) vocational maturity certificate","West Germany","146","0.0979632760470842","0.0829846359215219","0.112941916172646"
"Yes, every 2 weeks","2011","(2c_voc) vocational maturity certificate","East Germany","31","0.148327252246012","0.104002484821847","0.192652019670177"
"Yes, every 2 weeks","2011","(3a) lower tertiary education","West Germany","62","0.0500220597422316","0.0372724832631088","0.0627716362213544"
"Yes, every 2 weeks","2011","(3a) lower tertiary education","East Germany","46","0.113703887891983","0.0833800530487735","0.144027722735193"
"Yes, every 2 weeks","2011","(3b) higher tertiary education","West Germany","216","0.10635476965447","0.0935247188337339","0.119184820475207"
