"plb0219","year","e11102","education","n","percent","lower_confidence","upper_confidence"
"Yes, every week","2012","Employed","secondary school degree","103","0.0556699328269756","0.0448780852706988","0.0664617803832524"
"Yes, every week","2012","Employed","college entrance qualification","176","0.0918843848595857","0.0781408452734479","0.105627924445723"
"Yes, every week","2012","Employed","Other degree","26","","",""
"Yes, every week","2012","Employed","no degree/no degree yet","17","","",""
"Yes, every 2 weeks","2012","Not Employed","lower secondary degree","2","","",""
"Yes, every 2 weeks","2012","Not Employed","secondary school degree","10","","",""
"Yes, every 2 weeks","2012","Not Employed","college entrance qualification","5","","",""
"Yes, every 2 weeks","2012","Not Employed","Other degree","1","","",""
"Yes, every 2 weeks","2012","Not Employed","no degree/no degree yet","1","","",""
"Yes, every 2 weeks","2012","Employed","lower secondary degree","93","0.0983393844210145","0.0789817875094498","0.117696981332579"
"Yes, every 2 weeks","2012","Employed","secondary school degree","178","0.0952039243474281","0.0813897057555398","0.109018142939316"
"Yes, every 2 weeks","2012","Employed","college entrance qualification","163","0.0872834287854333","0.0738545103226821","0.100712347248185"
"Yes, every 2 weeks","2012","Employed","Other degree","52","0.136562084273216","0.104068316594855","0.169055851951577"
"Yes, every 2 weeks","2012","Employed","no degree/no degree yet","12","","",""
"Yes, every 3-4 weeks","2012","Not Employed","lower secondary degree","1","","",""
"Yes, every 3-4 weeks","2012","Not Employed","secondary school degree","2","","",""
"Yes, every 3-4 weeks","2012","Not Employed","college entrance qualification","1","","",""
"Yes, every 3-4 weeks","2012","Not Employed","Other degree","2","","",""
"Yes, every 3-4 weeks","2012","Not Employed","no degree/no degree yet","1","","",""
"Yes, every 3-4 weeks","2012","Employed","lower secondary degree","45","0.0545071300874255","0.0397493193455614","0.0692649408292896"
"Yes, every 3-4 weeks","2012","Employed","secondary school degree","102","0.0566249742001332","0.0457464560552427","0.0675034923450237"
"Yes, every 3-4 weeks","2012","Employed","college entrance qualification","111","0.0634564488905015","0.0518577562209339","0.0750551415600692"
"Yes, every 3-4 weeks","2012","Employed","Other degree","28","","",""
"Yes, every 3-4 weeks","2012","Employed","no degree/no degree yet","8","","",""
"Rarely","2012","Not Employed","lower secondary degree","3","","",""
"Rarely","2012","Not Employed","secondary school degree","7","","",""
"Rarely","2012","Not Employed","college entrance qualification","5","","",""
"Rarely","2012","Not Employed","Other degree","3","","",""
"Rarely","2012","Not Employed","no degree/no degree yet","3","","",""
"Rarely","2012","Employed","lower secondary degree","109","0.112412553878494","0.0918782903063115","0.132946817450677"
"Rarely","2012","Employed","secondary school degree","241","0.141161630353476","0.124773191062255","0.157550069644697"
"Rarely","2012","Employed","college entrance qualification","320","0.193587251294747","0.174788706177083","0.21238579641241"
"Rarely","2012","Employed","Other degree","56","0.104253617929815","0.0753363310221402","0.133170904837489"
"Rarely","2012","Employed","no degree/no degree yet","9","","",""
"No, never","2013","Not Employed","lower secondary degree","50","0.688721738946591","0.579472143575385","0.797971334317798"
"No, never","2013","Not Employed","secondary school degree","85","0.628627739939599","0.547123029682844","0.710132450196355"
"No, never","2013","Not Employed","college entrance qualification","69","0.558084361051121","0.465698350532026","0.650470371570216"
"No, never","2013","Not Employed","Other degree","22","","",""
"No, never","2013","Not Employed","no degree/no degree yet","11","","",""
"No, never","2013","Employed","lower secondary degree","1933","0.650978667403147","0.633853256831593","0.668104077974701"
"No, never","2013","Employed","secondary school degree","3297","0.619204555678717","0.606085748479761","0.632323362877673"
"No, never","2013","Employed","college entrance qualification","2886","0.535746972948495","0.522184016931683","0.549309928965308"
"No, never","2013","Employed","Other degree","548","0.618176398980403","0.585874667872907","0.650478130087899"
"No, never","2013","Employed","no degree/no degree yet","118","0.596595901061105","0.528606161256301","0.664585640865909"
"Yes, every week","2013","Not Employed","lower secondary degree","3","","",""
"Yes, every week","2013","Not Employed","secondary school degree","10","","",""
"Yes, every week","2013","Not Employed","college entrance qualification","9","","",""
"Yes, every week","2013","Not Employed","Other degree","3","","",""
"Yes, every week","2013","Not Employed","no degree/no degree yet","2","","",""
"Yes, every week","2013","Employed","lower secondary degree","170","0.0531073828862988","0.0450506411405051","0.0611641246320926"
"Yes, every week","2013","Employed","secondary school degree","208","0.0370556996373241","0.031952300942591","0.0421590983320573"
"Yes, every week","2013","Employed","college entrance qualification","483","0.0853468261497831","0.0777484807952588","0.0929451715043074"
"Yes, every week","2013","Employed","Other degree","65","0.0750169992851448","0.0575030163355485","0.092530982234741"
"Yes, every week","2013","Employed","no degree/no degree yet","27","","",""
"Yes, every 2 weeks","2013","Not Employed","lower secondary degree","6","","",""
"Yes, every 2 weeks","2013","Not Employed","secondary school degree","17","","",""
"Yes, every 2 weeks","2013","Not Employed","college entrance qualification","9","","",""
"Yes, every 2 weeks","2013","Not Employed","Other degree","1","","",""
"Yes, every 2 weeks","2013","Not Employed","no degree/no degree yet","1","","",""
"Yes, every 2 weeks","2013","Employed","lower secondary degree","309","0.101549110202513","0.0906969334073443","0.112401286997681"
"Yes, every 2 weeks","2013","Employed","secondary school degree","559","0.0999749596977955","0.0918708684724319","0.108079050923159"
"Yes, every 2 weeks","2013","Employed","college entrance qualification","425","0.0921351144510161","0.0842697234387281","0.100000505463304"
"Yes, every 2 weeks","2013","Employed","Other degree","101","0.107508907582752","0.0869138802621761","0.128103934903328"
"Yes, every 2 weeks","2013","Employed","no degree/no degree yet","24","","",""
"Yes, every 3-4 weeks","2013","Not Employed","lower secondary degree","3","","",""
"Yes, every 3-4 weeks","2013","Not Employed","secondary school degree","9","","",""
"Yes, every 3-4 weeks","2013","Not Employed","college entrance qualification","8","","",""
"Yes, every 3-4 weeks","2013","Not Employed","Other degree","2","","",""
"Yes, every 3-4 weeks","2013","Not Employed","no degree/no degree yet","","","",""
"Yes, every 3-4 weeks","2013","Employed","lower secondary degree","119","0.0398891841115123","0.0328581389844517","0.046920229238573"
"Yes, every 3-4 weeks","2013","Employed","secondary school degree","281","0.0502258872619692","0.0443251622105382","0.0561266123134003"
"Yes, every 3-4 weeks","2013","Employed","college entrance qualification","303","0.0670444776657272","0.0602429088878769","0.0738460464435776"
"Yes, every 3-4 weeks","2013","Employed","Other degree","42","0.0493623930124804","0.0349596967835372","0.0637650892414236"
"Yes, every 3-4 weeks","2013","Employed","no degree/no degree yet","15","","",""
"Rarely","2013","Not Employed","lower secondary degree","7","","",""
"Rarely","2013","Not Employed","secondary school degree","14","","",""
"Rarely","2013","Not Employed","college entrance qualification","16","","",""
"Rarely","2013","Not Employed","Other degree","1","","",""
"Rarely","2013","Not Employed","no degree/no degree yet","3","","",""
"Rarely","2013","Employed","lower secondary degree","445","0.15447565539653","0.141491170993133","0.167460139799926"
"Rarely","2013","Employed","secondary school degree","918","0.193538897724194","0.182865387997952","0.204212407450437"
"Rarely","2013","Employed","college entrance qualification","1097","0.219726608784978","0.208466000705492","0.230987216864464"
"Rarely","2013","Employed","Other degree","113","0.14993530113922","0.126198830655706","0.173671771622733"
"Rarely","2013","Employed","no degree/no degree yet","16","","",""
"No, never","2014","Not Employed","lower secondary degree","","","",""
"No, never","2014","Not Employed","secondary school degree","","","",""
"No, never","2014","Not Employed","college entrance qualification","","","",""
"No, never","2014","Not Employed","Other degree","","","",""
"No, never","2014","Not Employed","no degree/no degree yet","","","",""
"No, never","2014","Employed","lower secondary degree","","","",""
"No, never","2014","Employed","secondary school degree","","","",""
"No, never","2014","Employed","college entrance qualification","","","",""
"No, never","2014","Employed","Other degree","","","",""
"No, never","2014","Employed","no degree/no degree yet","","","",""
"Yes, every week","2014","Not Employed","lower secondary degree","","","",""
"Yes, every week","2014","Not Employed","secondary school degree","","","",""
"Yes, every week","2014","Not Employed","college entrance qualification","","","",""
"Yes, every week","2014","Not Employed","Other degree","","","",""
"Yes, every week","2014","Not Employed","no degree/no degree yet","","","",""
"Yes, every week","2014","Employed","lower secondary degree","","","",""
"Yes, every week","2014","Employed","secondary school degree","","","",""
"Yes, every week","2014","Employed","college entrance qualification","","","",""
"Yes, every week","2014","Employed","Other degree","","","",""
"Yes, every week","2014","Employed","no degree/no degree yet","","","",""
"Yes, every 2 weeks","2014","Not Employed","lower secondary degree","","","",""
"Yes, every 2 weeks","2014","Not Employed","secondary school degree","","","",""
"Yes, every 2 weeks","2014","Not Employed","college entrance qualification","","","",""
"Yes, every 2 weeks","2014","Not Employed","Other degree","","","",""
"Yes, every 2 weeks","2014","Not Employed","no degree/no degree yet","","","",""
"Yes, every 2 weeks","2014","Employed","lower secondary degree","","","",""
"Yes, every 2 weeks","2014","Employed","secondary school degree","","","",""
"Yes, every 2 weeks","2014","Employed","college entrance qualification","","","",""
"Yes, every 2 weeks","2014","Employed","Other degree","","","",""
"Yes, every 2 weeks","2014","Employed","no degree/no degree yet","","","",""
"Yes, every 3-4 weeks","2014","Not Employed","lower secondary degree","","","",""
"Yes, every 3-4 weeks","2014","Not Employed","secondary school degree","","","",""
"Yes, every 3-4 weeks","2014","Not Employed","college entrance qualification","","","",""
"Yes, every 3-4 weeks","2014","Not Employed","Other degree","","","",""
"Yes, every 3-4 weeks","2014","Not Employed","no degree/no degree yet","","","",""
"Yes, every 3-4 weeks","2014","Employed","lower secondary degree","","","",""
"Yes, every 3-4 weeks","2014","Employed","secondary school degree","","","",""
"Yes, every 3-4 weeks","2014","Employed","college entrance qualification","","","",""
"Yes, every 3-4 weeks","2014","Employed","Other degree","","","",""
"Yes, every 3-4 weeks","2014","Employed","no degree/no degree yet","","","",""
"Rarely","2014","Not Employed","lower secondary degree","","","",""
"Rarely","2014","Not Employed","secondary school degree","","","",""
"Rarely","2014","Not Employed","college entrance qualification","","","",""
"Rarely","2014","Not Employed","Other degree","","","",""
"Rarely","2014","Not Employed","no degree/no degree yet","","","",""
"Rarely","2014","Employed","lower secondary degree","","","",""
"Rarely","2014","Employed","secondary school degree","","","",""
"Rarely","2014","Employed","college entrance qualification","","","",""
"Rarely","2014","Employed","Other degree","","","",""
"Rarely","2014","Employed","no degree/no degree yet","","","",""
"No, never","2015","Not Employed","lower secondary degree","41","0.73873311908849","0.622627640898242","0.854838597278739"
"No, never","2015","Not Employed","secondary school degree","54","0.676530928676862","0.572715715895055","0.780346141458668"
"No, never","2015","Not Employed","college entrance qualification","70","0.682098413150954","0.593030083267312","0.771166743034597"
"No, never","2015","Not Employed","Other degree","30","0.718300401538156","0.591045757371015","0.845555045705297"
"No, never","2015","Not Employed","no degree/no degree yet","17","","",""
"No, never","2015","Employed","lower secondary degree","1696","0.652545669689135","0.634330309746783","0.670761029631488"
"No, never","2015","Employed","secondary school degree","3007","0.626664070598501","0.612869556420329","0.640458584776674"
"No, never","2015","Employed","college entrance qualification","2684","0.52230837002417","0.508372251825779","0.536244488222561"
"No, never","2015","Employed","Other degree","1088","0.589500206222305","0.566245620607949","0.612754791836662"
"No, never","2015","Employed","no degree/no degree yet","132","0.642821543293603","0.576578862137356","0.709064224449851"
"Yes, every week","2015","Not Employed","lower secondary degree","3","","",""
"Yes, every week","2015","Not Employed","secondary school degree","8","","",""
"Yes, every week","2015","Not Employed","college entrance qualification","8","","",""
"Yes, every week","2015","Not Employed","Other degree","5","","",""
"Yes, every week","2015","Not Employed","no degree/no degree yet","5","","",""
"Yes, every week","2015","Employed","lower secondary degree","162","0.0586975714027248","0.0497055342392228","0.0676896085662268"
"Yes, every week","2015","Employed","secondary school degree","212","0.0410905875104084","0.0354295102184438","0.0467516648023731"
"Yes, every week","2015","Employed","college entrance qualification","425","0.0859567014522754","0.0781363230505148","0.093777079854036"
"Yes, every week","2015","Employed","Other degree","131","0.0815366366504035","0.0686001165427865","0.0944731567580205"
"Yes, every week","2015","Employed","no degree/no degree yet","17","","",""
"Yes, every 2 weeks","2015","Not Employed","lower secondary degree","4","","",""
"Yes, every 2 weeks","2015","Not Employed","secondary school degree","5","","",""
"Yes, every 2 weeks","2015","Not Employed","college entrance qualification","7","","",""
"Yes, every 2 weeks","2015","Not Employed","Other degree","5","","",""
"Yes, every 2 weeks","2015","Not Employed","no degree/no degree yet","8","","",""
"Yes, every 2 weeks","2015","Employed","lower secondary degree","276","0.100979433708213","0.0894532717947702","0.112505595621656"
"Yes, every 2 weeks","2015","Employed","secondary school degree","499","0.0999168223574624","0.0913641911091747","0.10846945360575"
"Yes, every 2 weeks","2015","Employed","college entrance qualification","424","0.0968677185254401","0.0886155187898276","0.105119918261053"
"Yes, every 2 weeks","2015","Employed","Other degree","202","0.129220639077093","0.113363305636982","0.145077972517204"
"Yes, every 2 weeks","2015","Employed","no degree/no degree yet","23","","",""
"Yes, every 3-4 weeks","2015","Not Employed","lower secondary degree","1","","",""
"Yes, every 3-4 weeks","2015","Not Employed","secondary school degree","3","","",""
"Yes, every 3-4 weeks","2015","Not Employed","college entrance qualification","8","","",""
"Yes, every 3-4 weeks","2015","Not Employed","Other degree","4","","",""
"Yes, every 3-4 weeks","2015","Not Employed","no degree/no degree yet","2","","",""
"Yes, every 3-4 weeks","2015","Employed","lower secondary degree","112","0.0403777190697632","0.0328475541181945","0.047907884021332"
"Yes, every 3-4 weeks","2015","Employed","secondary school degree","238","0.0535154376702568","0.0470969098722987","0.059933965468215"
"Yes, every 3-4 weeks","2015","Employed","college entrance qualification","312","0.0668425399139224","0.0598745349605748","0.0738105448672701"
"Yes, every 3-4 weeks","2015","Employed","Other degree","101","0.0724553138777631","0.0602003314006284","0.0847102963548979"
"Yes, every 3-4 weeks","2015","Employed","no degree/no degree yet","7","","",""
"Rarely","2015","Not Employed","lower secondary degree","6","","",""
"Rarely","2015","Not Employed","secondary school degree","8","","",""
"Rarely","2015","Not Employed","college entrance qualification","12","","",""
"Rarely","2015","Not Employed","Other degree","4","","",""
"Rarely","2015","Not Employed","no degree/no degree yet","2","","",""
"Rarely","2015","Employed","lower secondary degree","379","0.147399606130164","0.133838211212018","0.160961001048309"
"Rarely","2015","Employed","secondary school degree","767","0.178813081863371","0.167884601568253","0.189741562158489"
"Rarely","2015","Employed","college entrance qualification","1090","0.228024670084192","0.216318976773023","0.239730363395361"
"Rarely","2015","Employed","Other degree","197","0.127287204172435","0.111531486203187","0.143042922141683"
"Rarely","2015","Employed","no degree/no degree yet","22","","",""
"No, never","2016","Not Employed","lower secondary degree","","","",""
"No, never","2016","Not Employed","secondary school degree","","","",""
"No, never","2016","Not Employed","college entrance qualification","","","",""
"No, never","2016","Not Employed","Other degree","","","",""
"No, never","2016","Not Employed","no degree/no degree yet","","","",""
"No, never","2016","Employed","lower secondary degree","","","",""
"No, never","2016","Employed","secondary school degree","","","",""
"No, never","2016","Employed","college entrance qualification","","","",""
"No, never","2016","Employed","Other degree","","","",""
"No, never","2016","Employed","no degree/no degree yet","","","",""
"Yes, every week","2016","Not Employed","lower secondary degree","","","",""
"Yes, every week","2016","Not Employed","secondary school degree","","","",""
"Yes, every week","2016","Not Employed","college entrance qualification","","","",""
"Yes, every week","2016","Not Employed","Other degree","","","",""
"Yes, every week","2016","Not Employed","no degree/no degree yet","","","",""
"Yes, every week","2016","Employed","lower secondary degree","","","",""
"Yes, every week","2016","Employed","secondary school degree","","","",""
"Yes, every week","2016","Employed","college entrance qualification","","","",""
"Yes, every week","2016","Employed","Other degree","","","",""
"Yes, every week","2016","Employed","no degree/no degree yet","","","",""
"Yes, every 2 weeks","2016","Not Employed","lower secondary degree","","","",""
"Yes, every 2 weeks","2016","Not Employed","secondary school degree","","","",""
"Yes, every 2 weeks","2016","Not Employed","college entrance qualification","","","",""
"Yes, every 2 weeks","2016","Not Employed","Other degree","","","",""
"Yes, every 2 weeks","2016","Not Employed","no degree/no degree yet","","","",""
"Yes, every 2 weeks","2016","Employed","lower secondary degree","","","",""
"Yes, every 2 weeks","2016","Employed","secondary school degree","","","",""
"Yes, every 2 weeks","2016","Employed","college entrance qualification","","","",""
"Yes, every 2 weeks","2016","Employed","Other degree","","","",""
"Yes, every 2 weeks","2016","Employed","no degree/no degree yet","","","",""
"Yes, every 3-4 weeks","2016","Not Employed","lower secondary degree","","","",""
"Yes, every 3-4 weeks","2016","Not Employed","secondary school degree","","","",""
"Yes, every 3-4 weeks","2016","Not Employed","college entrance qualification","","","",""
"Yes, every 3-4 weeks","2016","Not Employed","Other degree","","","",""
"Yes, every 3-4 weeks","2016","Not Employed","no degree/no degree yet","","","",""
"Yes, every 3-4 weeks","2016","Employed","lower secondary degree","","","",""
"Yes, every 3-4 weeks","2016","Employed","secondary school degree","","","",""
"Yes, every 3-4 weeks","2016","Employed","college entrance qualification","","","",""
"Yes, every 3-4 weeks","2016","Employed","Other degree","","","",""
"Yes, every 3-4 weeks","2016","Employed","no degree/no degree yet","","","",""
"Rarely","2016","Not Employed","lower secondary degree","","","",""
"Rarely","2016","Not Employed","secondary school degree","","","",""
"Rarely","2016","Not Employed","college entrance qualification","","","",""
"Rarely","2016","Not Employed","Other degree","","","",""
"Rarely","2016","Not Employed","no degree/no degree yet","","","",""
"Rarely","2016","Employed","lower secondary degree","","","",""
"Rarely","2016","Employed","secondary school degree","","","",""
"Rarely","2016","Employed","college entrance qualification","","","",""
"Rarely","2016","Employed","Other degree","","","",""
"Rarely","2016","Employed","no degree/no degree yet","","","",""
"No, never","2017","Not Employed","lower secondary degree","48","0.814798288460769","0.718874710799791","0.910721866121747"
"No, never","2017","Not Employed","secondary school degree","68","0.842805458315358","0.767606948048851","0.918003968581865"
"No, never","2017","Not Employed","college entrance qualification","79","0.697848148833983","0.610017409900502","0.785678887767465"
"No, never","2017","Not Employed","Other degree","51","0.854587331345021","0.769541022180948","0.939633640509093"
"No, never","2017","Not Employed","no degree/no degree yet","24","","",""
"No, never","2017","Employed","lower secondary degree","1803","0.661845888084471","0.644001486728119","0.679690289440823"
"No, never","2017","Employed","secondary school degree","3305","0.645311373460829","0.632142385446271","0.658480361475387"
"No, never","2017","Employed","college entrance qualification","3254","0.57856889597863","0.565683111147116","0.591454680810144"
"No, never","2017","Employed","Other degree","1288","0.616080471894041","0.594505660519544","0.637655283268538"
"No, never","2017","Employed","no degree/no degree yet","163","0.63090481375586","0.572914109389794","0.688895518121927"
"Yes, every week","2017","Not Employed","lower secondary degree","5","","",""
"Yes, every week","2017","Not Employed","secondary school degree","2","","",""
"Yes, every week","2017","Not Employed","college entrance qualification","8","","",""
"Yes, every week","2017","Not Employed","Other degree","1","","",""
"Yes, every week","2017","Not Employed","no degree/no degree yet","4","","",""
"Yes, every week","2017","Employed","lower secondary degree","149","0.0541642643891369","0.0456267687891838","0.06270175998909"
"Yes, every week","2017","Employed","secondary school degree","246","0.0452537762041606","0.0395322024788597","0.0509753499294614"
"Yes, every week","2017","Employed","college entrance qualification","499","0.0834036569031549","0.0761884025119214","0.0906189112943884"
"Yes, every week","2017","Employed","Other degree","139","0.0875806905545125","0.0750403422008778","0.100121038908147"
"Yes, every week","2017","Employed","no degree/no degree yet","28","","",""
"Yes, every 2 weeks","2017","Not Employed","lower secondary degree","3","","",""
"Yes, every 2 weeks","2017","Not Employed","secondary school degree","9","","",""
"Yes, every 2 weeks","2017","Not Employed","college entrance qualification","7","","",""
"Yes, every 2 weeks","2017","Not Employed","Other degree","4","","",""
"Yes, every 2 weeks","2017","Not Employed","no degree/no degree yet","4","","",""
"Yes, every 2 weeks","2017","Employed","lower secondary degree","263","0.0971207988706904","0.0859512108136849","0.108290386927696"
"Yes, every 2 weeks","2017","Employed","secondary school degree","528","0.101505439167865","0.0931926551887643","0.109818223146966"
"Yes, every 2 weeks","2017","Employed","college entrance qualification","477","0.0864186188635758","0.0790861990589592","0.0937510386681924"
"Yes, every 2 weeks","2017","Employed","Other degree","229","0.113265044783548","0.0992060895113176","0.127324000055778"
"Yes, every 2 weeks","2017","Employed","no degree/no degree yet","34","0.102757221429755","0.0662676775509357","0.139246765308575"
"Yes, every 3-4 weeks","2017","Not Employed","lower secondary degree","2","","",""
"Yes, every 3-4 weeks","2017","Not Employed","secondary school degree","5","","",""
"Yes, every 3-4 weeks","2017","Not Employed","college entrance qualification","6","","",""
"Yes, every 3-4 weeks","2017","Not Employed","Other degree","5","","",""
"Yes, every 3-4 weeks","2017","Not Employed","no degree/no degree yet","1","","",""
"Yes, every 3-4 weeks","2017","Employed","lower secondary degree","150","0.0520493035905706","0.0436707983531214","0.0604278088280197"
"Yes, every 3-4 weeks","2017","Employed","secondary school degree","293","0.0549069315387371","0.0486365352757796","0.0611773278016947"
"Yes, every 3-4 weeks","2017","Employed","college entrance qualification","425","0.0665316519238514","0.0600283488670589","0.073034954980644"
"Yes, every 3-4 weeks","2017","Employed","Other degree","102","0.0619519388563015","0.0512577418392494","0.0726461358733536"
"Yes, every 3-4 weeks","2017","Employed","no degree/no degree yet","19","","",""
"Rarely","2017","Not Employed","lower secondary degree","5","","",""
"Rarely","2017","Not Employed","secondary school degree","6","","",""
"Rarely","2017","Not Employed","college entrance qualification","5","","",""
"Rarely","2017","Not Employed","Other degree","5","","",""
"Rarely","2017","Not Employed","no degree/no degree yet","3","","",""
"Rarely","2017","Employed","lower secondary degree","335","0.134819745065131","0.121937360503595","0.147702129626667"
"Rarely","2017","Employed","secondary school degree","698","0.153022479628409","0.143112844345912","0.162932114910905"
"Rarely","2017","Employed","college entrance qualification","986","0.185077176330788","0.174942620621989","0.195211732039587"
"Rarely","2017","Employed","Other degree","194","0.121121853911597","0.106648013761699","0.135595694061495"
"Rarely","2017","Employed","no degree/no degree yet","22","","",""
"No, never","2018","Not Employed","lower secondary degree","","","",""
"No, never","2018","Not Employed","secondary school degree","","","",""
"No, never","2018","Not Employed","college entrance qualification","","","",""
"No, never","2018","Not Employed","Other degree","","","",""
"No, never","2018","Not Employed","no degree/no degree yet","","","",""
"No, never","2018","Employed","lower secondary degree","","","",""
"No, never","2018","Employed","secondary school degree","","","",""
"No, never","2018","Employed","college entrance qualification","","","",""
"No, never","2018","Employed","Other degree","","","",""
"No, never","2018","Employed","no degree/no degree yet","","","",""
"Yes, every week","2018","Not Employed","lower secondary degree","","","",""
"Yes, every week","2018","Not Employed","secondary school degree","","","",""
"Yes, every week","2018","Not Employed","college entrance qualification","","","",""
"Yes, every week","2018","Not Employed","Other degree","","","",""
"Yes, every week","2018","Not Employed","no degree/no degree yet","","","",""
"Yes, every week","2018","Employed","lower secondary degree","","","",""
"Yes, every week","2018","Employed","secondary school degree","","","",""
"Yes, every week","2018","Employed","college entrance qualification","","","",""
"Yes, every week","2018","Employed","Other degree","","","",""
"Yes, every week","2018","Employed","no degree/no degree yet","","","",""
"Yes, every 2 weeks","2018","Not Employed","lower secondary degree","","","",""
"Yes, every 2 weeks","2018","Not Employed","secondary school degree","","","",""
"Yes, every 2 weeks","2018","Not Employed","college entrance qualification","","","",""
"Yes, every 2 weeks","2018","Not Employed","Other degree","","","",""
"Yes, every 2 weeks","2018","Not Employed","no degree/no degree yet","","","",""
"Yes, every 2 weeks","2018","Employed","lower secondary degree","","","",""
"Yes, every 2 weeks","2018","Employed","secondary school degree","","","",""
"Yes, every 2 weeks","2018","Employed","college entrance qualification","","","",""
"Yes, every 2 weeks","2018","Employed","Other degree","","","",""
"Yes, every 2 weeks","2018","Employed","no degree/no degree yet","","","",""
"Yes, every 3-4 weeks","2018","Not Employed","lower secondary degree","","","",""
"Yes, every 3-4 weeks","2018","Not Employed","secondary school degree","","","",""
"Yes, every 3-4 weeks","2018","Not Employed","college entrance qualification","","","",""
"Yes, every 3-4 weeks","2018","Not Employed","Other degree","","","",""
"Yes, every 3-4 weeks","2018","Not Employed","no degree/no degree yet","","","",""
"Yes, every 3-4 weeks","2018","Employed","lower secondary degree","","","",""
"Yes, every 3-4 weeks","2018","Employed","secondary school degree","","","",""
"Yes, every 3-4 weeks","2018","Employed","college entrance qualification","","","",""
"Yes, every 3-4 weeks","2018","Employed","Other degree","","","",""
"Yes, every 3-4 weeks","2018","Employed","no degree/no degree yet","","","",""
"Rarely","2018","Not Employed","lower secondary degree","","","",""
"Rarely","2018","Not Employed","secondary school degree","","","",""
"Rarely","2018","Not Employed","college entrance qualification","","","",""
"Rarely","2018","Not Employed","Other degree","","","",""
"Rarely","2018","Not Employed","no degree/no degree yet","","","",""
"Rarely","2018","Employed","lower secondary degree","","","",""
"Rarely","2018","Employed","secondary school degree","","","",""
"Rarely","2018","Employed","college entrance qualification","","","",""
"Rarely","2018","Employed","Other degree","","","",""
"Rarely","2018","Employed","no degree/no degree yet","","","",""
"No, never","2019","Not Employed","lower secondary degree","62","0.479142057010255","0.38743823054038","0.57084588348013"
"No, never","2019","Not Employed","secondary school degree","96","0.602188016982167","0.526110818071159","0.678265215893176"
"No, never","2019","Not Employed","college entrance qualification","140","0.469924616815514","0.408303333788378","0.531545899842649"
"No, never","2019","Not Employed","Other degree","41","0.636470491385639","0.518623886445458","0.754317096325819"
"No, never","2019","Not Employed","no degree/no degree yet","19","","",""
"No, never","2019","Employed","lower secondary degree","1536","0.678872049731979","0.659782042334636","0.697962057129323"
"No, never","2019","Employed","secondary school degree","3244","0.672812397644666","0.659763009600938","0.685861785688394"
"No, never","2019","Employed","college entrance qualification","3390","0.579879139613827","0.567570355448516","0.592187923779138"
"No, never","2019","Employed","Other degree","1055","0.633333140741689","0.609946219836863","0.656720061646514"
"No, never","2019","Employed","no degree/no degree yet","150","0.67280028814077","0.612684339744065","0.732916236537475"
"Yes, every week","2019","Not Employed","lower secondary degree","14","","",""
"Yes, every week","2019","Not Employed","secondary school degree","8","","",""
"Yes, every week","2019","Not Employed","college entrance qualification","26","","",""
"Yes, every week","2019","Not Employed","Other degree","4","","",""
"Yes, every week","2019","Not Employed","no degree/no degree yet","2","","",""
"Yes, every week","2019","Employed","lower secondary degree","142","0.0587224203661598","0.0491099744382964","0.0683348662940232"
"Yes, every week","2019","Employed","secondary school degree","269","0.0467585622911171","0.0408866877948209","0.0526304367874133"
"Yes, every week","2019","Employed","college entrance qualification","548","0.0772164719791839","0.0705596922797566","0.0838732516786112"
"Yes, every week","2019","Employed","Other degree","102","0.0748596958620755","0.0620879890449328","0.0876314026792182"
"Yes, every week","2019","Employed","no degree/no degree yet","22","","",""
"Yes, every 2 weeks","2019","Not Employed","lower secondary degree","13","","",""
"Yes, every 2 weeks","2019","Not Employed","secondary school degree","15","","",""
"Yes, every 2 weeks","2019","Not Employed","college entrance qualification","17","","",""
"Yes, every 2 weeks","2019","Not Employed","Other degree","7","","",""
"Yes, every 2 weeks","2019","Not Employed","no degree/no degree yet","4","","",""
"Yes, every 2 weeks","2019","Employed","lower secondary degree","214","0.0904916719624465","0.0787621388626804","0.102221205062213"
"Yes, every 2 weeks","2019","Employed","secondary school degree","502","0.0962709971160211","0.0880672629611025","0.10447473127094"
"Yes, every 2 weeks","2019","Employed","college entrance qualification","543","0.0852188327511298","0.0782560044066502","0.0921816610956093"
"Yes, every 2 weeks","2019","Employed","Other degree","197","0.122444299854435","0.106535854430923","0.138352745277947"
"Yes, every 2 weeks","2019","Employed","no degree/no degree yet","34","0.104644493912261","0.0654255307794228","0.1438634570451"
"Yes, every 3-4 weeks","2019","Not Employed","lower secondary degree","6","","",""
"Yes, every 3-4 weeks","2019","Not Employed","secondary school degree","12","","",""
"Yes, every 3-4 weeks","2019","Not Employed","college entrance qualification","32","0.0977798124696816","0.0611083110979142","0.134451313841449"
"Yes, every 3-4 weeks","2019","Not Employed","Other degree","6","","",""
"Yes, every 3-4 weeks","2019","Not Employed","no degree/no degree yet","5","","",""
"Yes, every 3-4 weeks","2019","Employed","lower secondary degree","110","0.0534446346883366","0.0442486519785997","0.0626406173980736"
"Yes, every 3-4 weeks","2019","Employed","secondary school degree","276","0.0488678297051483","0.0428716216310693","0.0548640377792273"
"Yes, every 3-4 weeks","2019","Employed","college entrance qualification","458","0.0633900804290976","0.0573136389693486","0.0694665218888467"
