"plb0219","year","hgtyp1hh","pgisced97","n","percent","lower_confidence","upper_confidence"
"Yes, every 3-4 weeks","2007","Single parent ","middle vocational","12","","",""
"Yes, every 3-4 weeks","2007","Single parent ","vocational + Abi","1","","",""
"Yes, every 3-4 weeks","2007","Single parent ","higher vocational","2","","",""
"Yes, every 3-4 weeks","2007","Single parent ","higher education","6","","",""
"Yes, every 3-4 weeks","2007","Couple + C. LE 16 ","in school","","","",""
"Yes, every 3-4 weeks","2007","Couple + C. LE 16 ","inadequately","","","",""
"Yes, every 3-4 weeks","2007","Couple + C. LE 16 ","general elemantary","8","","",""
"Yes, every 3-4 weeks","2007","Couple + C. LE 16 ","middle vocational","70","0.055701556659888","0.043053182077128","0.0683499312426481"
"Yes, every 3-4 weeks","2007","Couple + C. LE 16 ","vocational + Abi","14","","",""
"Yes, every 3-4 weeks","2007","Couple + C. LE 16 ","higher vocational","17","","",""
"Yes, every 3-4 weeks","2007","Couple + C. LE 16 ","higher education","56","0.0907872188198996","0.0699312941756035","0.111643143464196"
"Yes, every 3-4 weeks","2007","Couple + C. GT 16 ","in school","1","","",""
"Yes, every 3-4 weeks","2007","Couple + C. GT 16 ","inadequately","1","","",""
"Yes, every 3-4 weeks","2007","Couple + C. GT 16 ","general elemantary","14","","",""
"Yes, every 3-4 weeks","2007","Couple + C. GT 16 ","middle vocational","51","0.0592834450496676","0.0454653628254055","0.0731015272739297"
"Yes, every 3-4 weeks","2007","Couple + C. GT 16 ","vocational + Abi","7","","",""
"Yes, every 3-4 weeks","2007","Couple + C. GT 16 ","higher vocational","16","","",""
"Yes, every 3-4 weeks","2007","Couple + C. GT 16 ","higher education","26","","",""
"Yes, every 3-4 weeks","2007","Couple + C. LE and GT 16","in school","1","","",""
"Yes, every 3-4 weeks","2007","Couple + C. LE and GT 16","inadequately","1","","",""
"Yes, every 3-4 weeks","2007","Couple + C. LE and GT 16","general elemantary","1","","",""
"Yes, every 3-4 weeks","2007","Couple + C. LE and GT 16","middle vocational","16","","",""
"Yes, every 3-4 weeks","2007","Couple + C. LE and GT 16","vocational + Abi","5","","",""
"Yes, every 3-4 weeks","2007","Couple + C. LE and GT 16","higher vocational","8","","",""
"Yes, every 3-4 weeks","2007","Couple + C. LE and GT 16","higher education","12","","",""
"Rarely","2007","1-pers.-HH","in school","","","",""
"Rarely","2007","1-pers.-HH","inadequately","","","",""
"Rarely","2007","1-pers.-HH","general elemantary","8","","",""
"Rarely","2007","1-pers.-HH","middle vocational","120","0.177337674560481","0.148713606938699","0.205961742182264"
"Rarely","2007","1-pers.-HH","vocational + Abi","15","","",""
"Rarely","2007","1-pers.-HH","higher vocational","25","","",""
"Rarely","2007","1-pers.-HH","higher education","106","0.302155103949947","0.256346309852685","0.347963898047208"
"Rarely","2007","(Married) couple without C. ","in school","","","",""
"Rarely","2007","(Married) couple without C. ","inadequately","1","","",""
"Rarely","2007","(Married) couple without C. ","general elemantary","27","","",""
"Rarely","2007","(Married) couple without C. ","middle vocational","233","0.146844517349047","0.12902723544364","0.164661799254454"
"Rarely","2007","(Married) couple without C. ","vocational + Abi","35","0.173020858258335","0.1233739545457","0.222667761970969"
"Rarely","2007","(Married) couple without C. ","higher vocational","51","0.223307424323659","0.170061016036809","0.276553832610509"
"Rarely","2007","(Married) couple without C. ","higher education","242","0.281571969241171","0.252986575672655","0.310157362809688"
"Rarely","2007","Single parent ","in school","","","",""
"Rarely","2007","Single parent ","inadequately","","","",""
"Rarely","2007","Single parent ","general elemantary","11","","",""
"Rarely","2007","Single parent ","middle vocational","46","0.160037554651211","0.119866430069816","0.200208679232606"
"Rarely","2007","Single parent ","vocational + Abi","5","","",""
"Rarely","2007","Single parent ","higher vocational","8","","",""
"Rarely","2007","Single parent ","higher education","25","","",""
"Rarely","2007","Couple + C. LE 16 ","in school","","","",""
"Rarely","2007","Couple + C. LE 16 ","inadequately","3","","",""
"Rarely","2007","Couple + C. LE 16 ","general elemantary","15","","",""
"Rarely","2007","Couple + C. LE 16 ","middle vocational","215","0.170647227993847","0.149899732209865","0.191394723777828"
"Rarely","2007","Couple + C. LE 16 ","vocational + Abi","49","0.141350917922895","0.0987578717686142","0.183943964077175"
"Rarely","2007","Couple + C. LE 16 ","higher vocational","72","0.258888386333553","0.209568181623543","0.308208591043564"
"Rarely","2007","Couple + C. LE 16 ","higher education","199","0.276378982454559","0.243915700792366","0.308842264116753"
"Rarely","2007","Couple + C. GT 16 ","in school","1","","",""
"Rarely","2007","Couple + C. GT 16 ","inadequately","","","",""
"Rarely","2007","Couple + C. GT 16 ","general elemantary","16","","",""
"Rarely","2007","Couple + C. GT 16 ","middle vocational","174","0.157075501752004","0.135784297393351","0.178366706110657"
"Rarely","2007","Couple + C. GT 16 ","vocational + Abi","17","","",""
"Rarely","2007","Couple + C. GT 16 ","higher vocational","31","0.261135279180359","0.190127707123191","0.332142851237526"
"Rarely","2007","Couple + C. GT 16 ","higher education","128","0.252070731078177","0.215034856499479","0.289106605656875"
"Rarely","2007","Couple + C. LE and GT 16","in school","1","","",""
"Rarely","2007","Couple + C. LE and GT 16","inadequately","","","",""
"Rarely","2007","Couple + C. LE and GT 16","general elemantary","9","","",""
"Rarely","2007","Couple + C. LE and GT 16","middle vocational","59","0.119164839504614","0.0876506268325072","0.150679052176721"
"Rarely","2007","Couple + C. LE and GT 16","vocational + Abi","6","","",""
"Rarely","2007","Couple + C. LE and GT 16","higher vocational","17","","",""
"Rarely","2007","Couple + C. LE and GT 16","higher education","39","0.231811506851502","0.17258280976915","0.291040203933853"
"No, never","2008","1-pers.-HH","in school","","","",""
"No, never","2008","1-pers.-HH","inadequately","","","",""
"No, never","2008","1-pers.-HH","general elemantary","","","",""
"No, never","2008","1-pers.-HH","middle vocational","","","",""
"No, never","2008","1-pers.-HH","vocational + Abi","","","",""
"No, never","2008","1-pers.-HH","higher vocational","","","",""
"No, never","2008","1-pers.-HH","higher education","","","",""
"No, never","2008","(Married) couple without C. ","in school","","","",""
"No, never","2008","(Married) couple without C. ","inadequately","","","",""
"No, never","2008","(Married) couple without C. ","general elemantary","","","",""
"No, never","2008","(Married) couple without C. ","middle vocational","","","",""
"No, never","2008","(Married) couple without C. ","vocational + Abi","","","",""
"No, never","2008","(Married) couple without C. ","higher vocational","","","",""
"No, never","2008","(Married) couple without C. ","higher education","","","",""
"No, never","2008","Single parent ","in school","","","",""
"No, never","2008","Single parent ","inadequately","","","",""
"No, never","2008","Single parent ","general elemantary","","","",""
"No, never","2008","Single parent ","middle vocational","","","",""
"No, never","2008","Single parent ","vocational + Abi","","","",""
"No, never","2008","Single parent ","higher vocational","","","",""
"No, never","2008","Single parent ","higher education","","","",""
"No, never","2008","Couple + C. LE 16 ","in school","","","",""
"No, never","2008","Couple + C. LE 16 ","inadequately","","","",""
"No, never","2008","Couple + C. LE 16 ","general elemantary","","","",""
"No, never","2008","Couple + C. LE 16 ","middle vocational","","","",""
"No, never","2008","Couple + C. LE 16 ","vocational + Abi","","","",""
"No, never","2008","Couple + C. LE 16 ","higher vocational","","","",""
"No, never","2008","Couple + C. LE 16 ","higher education","","","",""
"No, never","2008","Couple + C. GT 16 ","in school","","","",""
"No, never","2008","Couple + C. GT 16 ","inadequately","","","",""
"No, never","2008","Couple + C. GT 16 ","general elemantary","","","",""
"No, never","2008","Couple + C. GT 16 ","middle vocational","","","",""
"No, never","2008","Couple + C. GT 16 ","vocational + Abi","","","",""
"No, never","2008","Couple + C. GT 16 ","higher vocational","","","",""
"No, never","2008","Couple + C. GT 16 ","higher education","","","",""
"No, never","2008","Couple + C. LE and GT 16","in school","","","",""
"No, never","2008","Couple + C. LE and GT 16","inadequately","","","",""
"No, never","2008","Couple + C. LE and GT 16","general elemantary","","","",""
"No, never","2008","Couple + C. LE and GT 16","middle vocational","","","",""
"No, never","2008","Couple + C. LE and GT 16","vocational + Abi","","","",""
"No, never","2008","Couple + C. LE and GT 16","higher vocational","","","",""
"No, never","2008","Couple + C. LE and GT 16","higher education","","","",""
"Yes, every week","2008","1-pers.-HH","in school","","","",""
"Yes, every week","2008","1-pers.-HH","inadequately","","","",""
"Yes, every week","2008","1-pers.-HH","general elemantary","","","",""
"Yes, every week","2008","1-pers.-HH","middle vocational","","","",""
"Yes, every week","2008","1-pers.-HH","vocational + Abi","","","",""
"Yes, every week","2008","1-pers.-HH","higher vocational","","","",""
"Yes, every week","2008","1-pers.-HH","higher education","","","",""
"Yes, every week","2008","(Married) couple without C. ","in school","","","",""
"Yes, every week","2008","(Married) couple without C. ","inadequately","","","",""
"Yes, every week","2008","(Married) couple without C. ","general elemantary","","","",""
"Yes, every week","2008","(Married) couple without C. ","middle vocational","","","",""
"Yes, every week","2008","(Married) couple without C. ","vocational + Abi","","","",""
"Yes, every week","2008","(Married) couple without C. ","higher vocational","","","",""
"Yes, every week","2008","(Married) couple without C. ","higher education","","","",""
"Yes, every week","2008","Single parent ","in school","","","",""
"Yes, every week","2008","Single parent ","inadequately","","","",""
"Yes, every week","2008","Single parent ","general elemantary","","","",""
"Yes, every week","2008","Single parent ","middle vocational","","","",""
"Yes, every week","2008","Single parent ","vocational + Abi","","","",""
"Yes, every week","2008","Single parent ","higher vocational","","","",""
"Yes, every week","2008","Single parent ","higher education","","","",""
"Yes, every week","2008","Couple + C. LE 16 ","in school","","","",""
"Yes, every week","2008","Couple + C. LE 16 ","inadequately","","","",""
"Yes, every week","2008","Couple + C. LE 16 ","general elemantary","","","",""
"Yes, every week","2008","Couple + C. LE 16 ","middle vocational","","","",""
"Yes, every week","2008","Couple + C. LE 16 ","vocational + Abi","","","",""
"Yes, every week","2008","Couple + C. LE 16 ","higher vocational","","","",""
"Yes, every week","2008","Couple + C. LE 16 ","higher education","","","",""
"Yes, every week","2008","Couple + C. GT 16 ","in school","","","",""
"Yes, every week","2008","Couple + C. GT 16 ","inadequately","","","",""
"Yes, every week","2008","Couple + C. GT 16 ","general elemantary","","","",""
"Yes, every week","2008","Couple + C. GT 16 ","middle vocational","","","",""
"Yes, every week","2008","Couple + C. GT 16 ","vocational + Abi","","","",""
"Yes, every week","2008","Couple + C. GT 16 ","higher vocational","","","",""
"Yes, every week","2008","Couple + C. GT 16 ","higher education","","","",""
"Yes, every week","2008","Couple + C. LE and GT 16","in school","","","",""
"Yes, every week","2008","Couple + C. LE and GT 16","inadequately","","","",""
"Yes, every week","2008","Couple + C. LE and GT 16","general elemantary","","","",""
"Yes, every week","2008","Couple + C. LE and GT 16","middle vocational","","","",""
"Yes, every week","2008","Couple + C. LE and GT 16","vocational + Abi","","","",""
"Yes, every week","2008","Couple + C. LE and GT 16","higher vocational","","","",""
"Yes, every week","2008","Couple + C. LE and GT 16","higher education","","","",""
"Yes, every 2 weeks","2008","1-pers.-HH","in school","","","",""
"Yes, every 2 weeks","2008","1-pers.-HH","inadequately","","","",""
"Yes, every 2 weeks","2008","1-pers.-HH","general elemantary","","","",""
"Yes, every 2 weeks","2008","1-pers.-HH","middle vocational","","","",""
"Yes, every 2 weeks","2008","1-pers.-HH","vocational + Abi","","","",""
"Yes, every 2 weeks","2008","1-pers.-HH","higher vocational","","","",""
"Yes, every 2 weeks","2008","1-pers.-HH","higher education","","","",""
"Yes, every 2 weeks","2008","(Married) couple without C. ","in school","","","",""
"Yes, every 2 weeks","2008","(Married) couple without C. ","inadequately","","","",""
"Yes, every 2 weeks","2008","(Married) couple without C. ","general elemantary","","","",""
"Yes, every 2 weeks","2008","(Married) couple without C. ","middle vocational","","","",""
"Yes, every 2 weeks","2008","(Married) couple without C. ","vocational + Abi","","","",""
"Yes, every 2 weeks","2008","(Married) couple without C. ","higher vocational","","","",""
"Yes, every 2 weeks","2008","(Married) couple without C. ","higher education","","","",""
"Yes, every 2 weeks","2008","Single parent ","in school","","","",""
"Yes, every 2 weeks","2008","Single parent ","inadequately","","","",""
"Yes, every 2 weeks","2008","Single parent ","general elemantary","","","",""
"Yes, every 2 weeks","2008","Single parent ","middle vocational","","","",""
"Yes, every 2 weeks","2008","Single parent ","vocational + Abi","","","",""
"Yes, every 2 weeks","2008","Single parent ","higher vocational","","","",""
"Yes, every 2 weeks","2008","Single parent ","higher education","","","",""
"Yes, every 2 weeks","2008","Couple + C. LE 16 ","in school","","","",""
"Yes, every 2 weeks","2008","Couple + C. LE 16 ","inadequately","","","",""
"Yes, every 2 weeks","2008","Couple + C. LE 16 ","general elemantary","","","",""
"Yes, every 2 weeks","2008","Couple + C. LE 16 ","middle vocational","","","",""
"Yes, every 2 weeks","2008","Couple + C. LE 16 ","vocational + Abi","","","",""
"Yes, every 2 weeks","2008","Couple + C. LE 16 ","higher vocational","","","",""
"Yes, every 2 weeks","2008","Couple + C. LE 16 ","higher education","","","",""
"Yes, every 2 weeks","2008","Couple + C. GT 16 ","in school","","","",""
"Yes, every 2 weeks","2008","Couple + C. GT 16 ","inadequately","","","",""
"Yes, every 2 weeks","2008","Couple + C. GT 16 ","general elemantary","","","",""
"Yes, every 2 weeks","2008","Couple + C. GT 16 ","middle vocational","","","",""
"Yes, every 2 weeks","2008","Couple + C. GT 16 ","vocational + Abi","","","",""
"Yes, every 2 weeks","2008","Couple + C. GT 16 ","higher vocational","","","",""
"Yes, every 2 weeks","2008","Couple + C. GT 16 ","higher education","","","",""
"Yes, every 2 weeks","2008","Couple + C. LE and GT 16","in school","","","",""
"Yes, every 2 weeks","2008","Couple + C. LE and GT 16","inadequately","","","",""
"Yes, every 2 weeks","2008","Couple + C. LE and GT 16","general elemantary","","","",""
"Yes, every 2 weeks","2008","Couple + C. LE and GT 16","middle vocational","","","",""
"Yes, every 2 weeks","2008","Couple + C. LE and GT 16","vocational + Abi","","","",""
"Yes, every 2 weeks","2008","Couple + C. LE and GT 16","higher vocational","","","",""
"Yes, every 2 weeks","2008","Couple + C. LE and GT 16","higher education","","","",""
"Yes, every 3-4 weeks","2008","1-pers.-HH","in school","","","",""
"Yes, every 3-4 weeks","2008","1-pers.-HH","inadequately","","","",""
"Yes, every 3-4 weeks","2008","1-pers.-HH","general elemantary","","","",""
"Yes, every 3-4 weeks","2008","1-pers.-HH","middle vocational","","","",""
"Yes, every 3-4 weeks","2008","1-pers.-HH","vocational + Abi","","","",""
"Yes, every 3-4 weeks","2008","1-pers.-HH","higher vocational","","","",""
"Yes, every 3-4 weeks","2008","1-pers.-HH","higher education","","","",""
"Yes, every 3-4 weeks","2008","(Married) couple without C. ","in school","","","",""
"Yes, every 3-4 weeks","2008","(Married) couple without C. ","inadequately","","","",""
"Yes, every 3-4 weeks","2008","(Married) couple without C. ","general elemantary","","","",""
"Yes, every 3-4 weeks","2008","(Married) couple without C. ","middle vocational","","","",""
"Yes, every 3-4 weeks","2008","(Married) couple without C. ","vocational + Abi","","","",""
"Yes, every 3-4 weeks","2008","(Married) couple without C. ","higher vocational","","","",""
"Yes, every 3-4 weeks","2008","(Married) couple without C. ","higher education","","","",""
"Yes, every 3-4 weeks","2008","Single parent ","in school","","","",""
"Yes, every 3-4 weeks","2008","Single parent ","inadequately","","","",""
"Yes, every 3-4 weeks","2008","Single parent ","general elemantary","","","",""
"Yes, every 3-4 weeks","2008","Single parent ","middle vocational","","","",""
"Yes, every 3-4 weeks","2008","Single parent ","vocational + Abi","","","",""
"Yes, every 3-4 weeks","2008","Single parent ","higher vocational","","","",""
"Yes, every 3-4 weeks","2008","Single parent ","higher education","","","",""
"Yes, every 3-4 weeks","2008","Couple + C. LE 16 ","in school","","","",""
"Yes, every 3-4 weeks","2008","Couple + C. LE 16 ","inadequately","","","",""
"Yes, every 3-4 weeks","2008","Couple + C. LE 16 ","general elemantary","","","",""
"Yes, every 3-4 weeks","2008","Couple + C. LE 16 ","middle vocational","","","",""
"Yes, every 3-4 weeks","2008","Couple + C. LE 16 ","vocational + Abi","","","",""
"Yes, every 3-4 weeks","2008","Couple + C. LE 16 ","higher vocational","","","",""
"Yes, every 3-4 weeks","2008","Couple + C. LE 16 ","higher education","","","",""
"Yes, every 3-4 weeks","2008","Couple + C. GT 16 ","in school","","","",""
"Yes, every 3-4 weeks","2008","Couple + C. GT 16 ","inadequately","","","",""
"Yes, every 3-4 weeks","2008","Couple + C. GT 16 ","general elemantary","","","",""
"Yes, every 3-4 weeks","2008","Couple + C. GT 16 ","middle vocational","","","",""
"Yes, every 3-4 weeks","2008","Couple + C. GT 16 ","vocational + Abi","","","",""
"Yes, every 3-4 weeks","2008","Couple + C. GT 16 ","higher vocational","","","",""
"Yes, every 3-4 weeks","2008","Couple + C. GT 16 ","higher education","","","",""
"Yes, every 3-4 weeks","2008","Couple + C. LE and GT 16","in school","","","",""
"Yes, every 3-4 weeks","2008","Couple + C. LE and GT 16","inadequately","","","",""
"Yes, every 3-4 weeks","2008","Couple + C. LE and GT 16","general elemantary","","","",""
"Yes, every 3-4 weeks","2008","Couple + C. LE and GT 16","middle vocational","","","",""
"Yes, every 3-4 weeks","2008","Couple + C. LE and GT 16","vocational + Abi","","","",""
"Yes, every 3-4 weeks","2008","Couple + C. LE and GT 16","higher vocational","","","",""
"Yes, every 3-4 weeks","2008","Couple + C. LE and GT 16","higher education","","","",""
"Rarely","2008","1-pers.-HH","in school","","","",""
"Rarely","2008","1-pers.-HH","inadequately","","","",""
"Rarely","2008","1-pers.-HH","general elemantary","","","",""
"Rarely","2008","1-pers.-HH","middle vocational","","","",""
"Rarely","2008","1-pers.-HH","vocational + Abi","","","",""
"Rarely","2008","1-pers.-HH","higher vocational","","","",""
"Rarely","2008","1-pers.-HH","higher education","","","",""
"Rarely","2008","(Married) couple without C. ","in school","","","",""
"Rarely","2008","(Married) couple without C. ","inadequately","","","",""
"Rarely","2008","(Married) couple without C. ","general elemantary","","","",""
"Rarely","2008","(Married) couple without C. ","middle vocational","","","",""
"Rarely","2008","(Married) couple without C. ","vocational + Abi","","","",""
"Rarely","2008","(Married) couple without C. ","higher vocational","","","",""
"Rarely","2008","(Married) couple without C. ","higher education","","","",""
"Rarely","2008","Single parent ","in school","","","",""
"Rarely","2008","Single parent ","inadequately","","","",""
"Rarely","2008","Single parent ","general elemantary","","","",""
"Rarely","2008","Single parent ","middle vocational","","","",""
"Rarely","2008","Single parent ","vocational + Abi","","","",""
"Rarely","2008","Single parent ","higher vocational","","","",""
"Rarely","2008","Single parent ","higher education","","","",""
"Rarely","2008","Couple + C. LE 16 ","in school","","","",""
"Rarely","2008","Couple + C. LE 16 ","inadequately","","","",""
"Rarely","2008","Couple + C. LE 16 ","general elemantary","","","",""
"Rarely","2008","Couple + C. LE 16 ","middle vocational","","","",""
"Rarely","2008","Couple + C. LE 16 ","vocational + Abi","","","",""
"Rarely","2008","Couple + C. LE 16 ","higher vocational","","","",""
"Rarely","2008","Couple + C. LE 16 ","higher education","","","",""
"Rarely","2008","Couple + C. GT 16 ","in school","","","",""
"Rarely","2008","Couple + C. GT 16 ","inadequately","","","",""
"Rarely","2008","Couple + C. GT 16 ","general elemantary","","","",""
"Rarely","2008","Couple + C. GT 16 ","middle vocational","","","",""
"Rarely","2008","Couple + C. GT 16 ","vocational + Abi","","","",""
"Rarely","2008","Couple + C. GT 16 ","higher vocational","","","",""
"Rarely","2008","Couple + C. GT 16 ","higher education","","","",""
"Rarely","2008","Couple + C. LE and GT 16","in school","","","",""
"Rarely","2008","Couple + C. LE and GT 16","inadequately","","","",""
"Rarely","2008","Couple + C. LE and GT 16","general elemantary","","","",""
"Rarely","2008","Couple + C. LE and GT 16","middle vocational","","","",""
"Rarely","2008","Couple + C. LE and GT 16","vocational + Abi","","","",""
"Rarely","2008","Couple + C. LE and GT 16","higher vocational","","","",""
"Rarely","2008","Couple + C. LE and GT 16","higher education","","","",""
"No, never","2009","1-pers.-HH","in school","","","",""
"No, never","2009","1-pers.-HH","inadequately","7","","",""
"No, never","2009","1-pers.-HH","general elemantary","37","0.587256792357933","0.461631791709966","0.712881793005899"
"No, never","2009","1-pers.-HH","middle vocational","377","0.599410961531267","0.560683199225738","0.638138723836797"
"No, never","2009","1-pers.-HH","vocational + Abi","62","0.593785564922996","0.497526733526819","0.690044396319172"
"No, never","2009","1-pers.-HH","higher vocational","49","0.492797405359286","0.393305633933765","0.592289176784807"
"No, never","2009","1-pers.-HH","higher education","176","0.460940528286294","0.410421722210327","0.511459334362261"
"No, never","2009","(Married) couple without C. ","in school","1","","",""
"No, never","2009","(Married) couple without C. ","inadequately","6","","",""
"No, never","2009","(Married) couple without C. ","general elemantary","77","0.609766765379825","0.520612285088809","0.698921245670841"
"No, never","2009","(Married) couple without C. ","middle vocational","886","0.635466409795533","0.610109570283179","0.660823249307887"
"No, never","2009","(Married) couple without C. ","vocational + Abi","120","0.577019631510388","0.505636667070684","0.648402595950091"
"No, never","2009","(Married) couple without C. ","higher vocational","114","0.522085666178495","0.454845918722072","0.589325413634918"
"No, never","2009","(Married) couple without C. ","higher education","449","0.467360108515988","0.434943314622908","0.499776902409069"
"No, never","2009","Single parent ","in school","4","","",""
"No, never","2009","Single parent ","inadequately","4","","",""
"No, never","2009","Single parent ","general elemantary","57","0.793940141784904","0.704178379953601","0.883701903616207"
"No, never","2009","Single parent ","middle vocational","194","0.67780973416359","0.624482729376993","0.731136738950187"
"No, never","2009","Single parent ","vocational + Abi","23","","",""
"No, never","2009","Single parent ","higher vocational","17","","",""
"No, never","2009","Single parent ","higher education","58","0.464565646010581","0.375700375406307","0.553430916614855"
"No, never","2009","Couple + C. LE 16 ","in school","","","",""
"No, never","2009","Couple + C. LE 16 ","inadequately","10","","",""
"No, never","2009","Couple + C. LE 16 ","general elemantary","73","0.655361662570805","0.562214334758156","0.748508990383454"
"No, never","2009","Couple + C. LE 16 ","middle vocational","626","0.568153394751949","0.537620353028549","0.598686436475349"
"No, never","2009","Couple + C. LE 16 ","vocational + Abi","137","0.659707173789351","0.594529017353098","0.724885330225603"
"No, never","2009","Couple + C. LE 16 ","higher vocational","132","0.543124019954625","0.480233057974094","0.606014981935155"
"No, never","2009","Couple + C. LE 16 ","higher education","300","0.542696209441317","0.502223023391784","0.58316939549085"
"No, never","2009","Couple + C. GT 16 ","in school","8","","",""
"No, never","2009","Couple + C. GT 16 ","inadequately","6","","",""
"No, never","2009","Couple + C. GT 16 ","general elemantary","139","0.74315537857406","0.680536924977828","0.805773832170293"
"No, never","2009","Couple + C. GT 16 ","middle vocational","681","0.64454688287827","0.615400367962455","0.673693397794086"
"No, never","2009","Couple + C. GT 16 ","vocational + Abi","75","0.764574152211239","0.684185808707274","0.844962495715204"
"No, never","2009","Couple + C. GT 16 ","higher vocational","81","0.537511377146443","0.458507804159205","0.616514950133681"
"No, never","2009","Couple + C. GT 16 ","higher education","245","0.487751443435843","0.442172237315921","0.533330649555764"
"No, never","2009","Couple + C. LE and GT 16","in school","10","","",""
"No, never","2009","Couple + C. LE and GT 16","inadequately","3","","",""
"No, never","2009","Couple + C. LE and GT 16","general elemantary","59","0.657669252398723","0.554337854460992","0.761000650336454"
"No, never","2009","Couple + C. LE and GT 16","middle vocational","243","0.698777453007439","0.65183905763441","0.745715848380467"
"No, never","2009","Couple + C. LE and GT 16","vocational + Abi","37","0.796944482578713","0.688643701788819","0.905245263368607"
"No, never","2009","Couple + C. LE and GT 16","higher vocational","35","0.471377379688921","0.352731987797707","0.590022771580134"
"No, never","2009","Couple + C. LE and GT 16","higher education","74","0.306338850015052","0.23955102959079","0.373126670439313"
"Yes, every week","2009","1-pers.-HH","in school","","","",""
"Yes, every week","2009","1-pers.-HH","inadequately","","","",""
"Yes, every week","2009","1-pers.-HH","general elemantary","8","","",""
"Yes, every week","2009","1-pers.-HH","middle vocational","38","0.0547793297109703","0.0367953627838883","0.0727632966380524"
"Yes, every week","2009","1-pers.-HH","vocational + Abi","6","","",""
"Yes, every week","2009","1-pers.-HH","higher vocational","8","","",""
"Yes, every week","2009","1-pers.-HH","higher education","54","0.1457549596695","0.109993503563922","0.181516415775079"
"Yes, every week","2009","(Married) couple without C. ","in school","","","",""
"Yes, every week","2009","(Married) couple without C. ","inadequately","","","",""
"Yes, every week","2009","(Married) couple without C. ","general elemantary","9","","",""
"Yes, every week","2009","(Married) couple without C. ","middle vocational","68","0.0478779656552546","0.0366294763866429","0.0591264549238663"
"Yes, every week","2009","(Married) couple without C. ","vocational + Abi","9","","",""
"Yes, every week","2009","(Married) couple without C. ","higher vocational","13","","",""
"Yes, every week","2009","(Married) couple without C. ","higher education","105","0.132808092363631","0.110758667165661","0.1548575175616"
"Yes, every week","2009","Single parent ","in school","1","","",""
"Yes, every week","2009","Single parent ","inadequately","1","","",""
"Yes, every week","2009","Single parent ","general elemantary","1","","",""
"Yes, every week","2009","Single parent ","middle vocational","16","","",""
"Yes, every week","2009","Single parent ","vocational + Abi","4","","",""
"Yes, every week","2009","Single parent ","higher vocational","1","","",""
"Yes, every week","2009","Single parent ","higher education","9","","",""
"Yes, every week","2009","Couple + C. LE 16 ","in school","","","",""
"Yes, every week","2009","Couple + C. LE 16 ","inadequately","4","","",""
"Yes, every week","2009","Couple + C. LE 16 ","general elemantary","8","","",""
"Yes, every week","2009","Couple + C. LE 16 ","middle vocational","49","0.0604113152602668","0.045725415897084","0.0750972146234495"
"Yes, every week","2009","Couple + C. LE 16 ","vocational + Abi","7","","",""
"Yes, every week","2009","Couple + C. LE 16 ","higher vocational","19","","",""
"Yes, every week","2009","Couple + C. LE 16 ","higher education","46","0.054441715877302","0.0360086891421074","0.0728747426124966"
"Yes, every week","2009","Couple + C. GT 16 ","in school","2","","",""
"Yes, every week","2009","Couple + C. GT 16 ","inadequately","1","","",""
"Yes, every week","2009","Couple + C. GT 16 ","general elemantary","8","","",""
"Yes, every week","2009","Couple + C. GT 16 ","middle vocational","53","0.0412483450161768","0.0291388916022944","0.0533577984300591"
"Yes, every week","2009","Couple + C. GT 16 ","vocational + Abi","5","","",""
"Yes, every week","2009","Couple + C. GT 16 ","higher vocational","7","","",""
"Yes, every week","2009","Couple + C. GT 16 ","higher education","53","0.155594006858937","0.122541896877343","0.188646116840531"
"Yes, every week","2009","Couple + C. LE and GT 16","in school","","","",""
"Yes, every week","2009","Couple + C. LE and GT 16","inadequately","1","","",""
"Yes, every week","2009","Couple + C. LE and GT 16","general elemantary","5","","",""
"Yes, every week","2009","Couple + C. LE and GT 16","middle vocational","19","","",""
"Yes, every week","2009","Couple + C. LE and GT 16","vocational + Abi","","","",""
"Yes, every week","2009","Couple + C. LE and GT 16","higher vocational","3","","",""
"Yes, every week","2009","Couple + C. LE and GT 16","higher education","27","","",""
"Yes, every 2 weeks","2009","1-pers.-HH","in school","","","",""
"Yes, every 2 weeks","2009","1-pers.-HH","inadequately","","","",""
"Yes, every 2 weeks","2009","1-pers.-HH","general elemantary","8","","",""
"Yes, every 2 weeks","2009","1-pers.-HH","middle vocational","65","0.114776314962337","0.0895842838282694","0.139968346096405"
"Yes, every 2 weeks","2009","1-pers.-HH","vocational + Abi","10","","",""
"Yes, every 2 weeks","2009","1-pers.-HH","higher vocational","13","","",""
"Yes, every 2 weeks","2009","1-pers.-HH","higher education","23","","",""
"Yes, every 2 weeks","2009","(Married) couple without C. ","in school","","","",""
"Yes, every 2 weeks","2009","(Married) couple without C. ","inadequately","","","",""
"Yes, every 2 weeks","2009","(Married) couple without C. ","general elemantary","12","","",""
"Yes, every 2 weeks","2009","(Married) couple without C. ","middle vocational","115","0.0805357025298467","0.0661992498067537","0.0948721552529397"
"Yes, every 2 weeks","2009","(Married) couple without C. ","vocational + Abi","12","","",""
"Yes, every 2 weeks","2009","(Married) couple without C. ","higher vocational","22","","",""
"Yes, every 2 weeks","2009","(Married) couple without C. ","higher education","64","0.0648645497765894","0.0488627674125039","0.0808663321406749"
"Yes, every 2 weeks","2009","Single parent ","in school","","","",""
"Yes, every 2 weeks","2009","Single parent ","inadequately","","","",""
