"plb0219","year","pgcasmin","pgisced97","n","percent","lower_confidence","upper_confidence"
"Rarely","2008","(2a) intermediate vocational","vocational + Abi","","","",""
"Rarely","2008","(2a) intermediate vocational","higher vocational","","","",""
"Rarely","2008","(2a) intermediate vocational","higher education","","","",""
"Rarely","2008","(2c_gen) general maturity certificate","in school","","","",""
"Rarely","2008","(2c_gen) general maturity certificate","inadequately","","","",""
"Rarely","2008","(2c_gen) general maturity certificate","general elemantary","","","",""
"Rarely","2008","(2c_gen) general maturity certificate","middle vocational","","","",""
"Rarely","2008","(2c_gen) general maturity certificate","vocational + Abi","","","",""
"Rarely","2008","(2c_gen) general maturity certificate","higher vocational","","","",""
"Rarely","2008","(2c_gen) general maturity certificate","higher education","","","",""
"Rarely","2008","(2c_voc) vocational maturity certificate","in school","","","",""
"Rarely","2008","(2c_voc) vocational maturity certificate","inadequately","","","",""
"Rarely","2008","(2c_voc) vocational maturity certificate","general elemantary","","","",""
"Rarely","2008","(2c_voc) vocational maturity certificate","middle vocational","","","",""
"Rarely","2008","(2c_voc) vocational maturity certificate","vocational + Abi","","","",""
"Rarely","2008","(2c_voc) vocational maturity certificate","higher vocational","","","",""
"Rarely","2008","(2c_voc) vocational maturity certificate","higher education","","","",""
"Rarely","2008","(3a) lower tertiary education","in school","","","",""
"Rarely","2008","(3a) lower tertiary education","inadequately","","","",""
"Rarely","2008","(3a) lower tertiary education","general elemantary","","","",""
"Rarely","2008","(3a) lower tertiary education","middle vocational","","","",""
"Rarely","2008","(3a) lower tertiary education","vocational + Abi","","","",""
"Rarely","2008","(3a) lower tertiary education","higher vocational","","","",""
"Rarely","2008","(3a) lower tertiary education","higher education","","","",""
"Rarely","2008","(3b) higher tertiary education","in school","","","",""
"Rarely","2008","(3b) higher tertiary education","inadequately","","","",""
"Rarely","2008","(3b) higher tertiary education","general elemantary","","","",""
"Rarely","2008","(3b) higher tertiary education","middle vocational","","","",""
"Rarely","2008","(3b) higher tertiary education","vocational + Abi","","","",""
"Rarely","2008","(3b) higher tertiary education","higher vocational","","","",""
"Rarely","2008","(3b) higher tertiary education","higher education","","","",""
"No, never","2009","(0) in school","in school","23","","",""
"No, never","2009","(0) in school","inadequately","","","",""
"No, never","2009","(0) in school","general elemantary","","","",""
"No, never","2009","(0) in school","middle vocational","","","",""
"No, never","2009","(0) in school","vocational + Abi","","","",""
"No, never","2009","(0) in school","higher vocational","","","",""
"No, never","2009","(0) in school","higher education","","","",""
"No, never","2009","(1a) inadequately completed","in school","","","",""
"No, never","2009","(1a) inadequately completed","inadequately","22","","",""
"No, never","2009","(1a) inadequately completed","general elemantary","","","",""
"No, never","2009","(1a) inadequately completed","middle vocational","14","","",""
"No, never","2009","(1a) inadequately completed","vocational + Abi","","","",""
"No, never","2009","(1a) inadequately completed","higher vocational","1","","",""
"No, never","2009","(1a) inadequately completed","higher education","","","",""
"No, never","2009","(1b) general elementary school","in school","","","",""
"No, never","2009","(1b) general elementary school","inadequately","14","","",""
"No, never","2009","(1b) general elementary school","general elemantary","290","0.684991948873403","0.639298241294857","0.730685656451949"
"No, never","2009","(1b) general elementary school","middle vocational","","","",""
"No, never","2009","(1b) general elementary school","vocational + Abi","","","",""
"No, never","2009","(1b) general elementary school","higher vocational","","","",""
"No, never","2009","(1b) general elementary school","higher education","","","",""
"No, never","2009","(1c) basic vocational qualification","in school","","","",""
"No, never","2009","(1c) basic vocational qualification","inadequately","","","",""
"No, never","2009","(1c) basic vocational qualification","general elemantary","","","",""
"No, never","2009","(1c) basic vocational qualification","middle vocational","1210","0.647854717792435","0.625976916729527","0.669732518855344"
"No, never","2009","(1c) basic vocational qualification","vocational + Abi","","","",""
"No, never","2009","(1c) basic vocational qualification","higher vocational","90","0.549384558978837","0.475667105250413","0.62310201270726"
"No, never","2009","(1c) basic vocational qualification","higher education","","","",""
"No, never","2009","(2b) intermediate general qualification","in school","","","",""
"No, never","2009","(2b) intermediate general qualification","inadequately","","","",""
"No, never","2009","(2b) intermediate general qualification","general elemantary","163","0.672501890309988","0.613004174349028","0.731999606270947"
"No, never","2009","(2b) intermediate general qualification","middle vocational","","","",""
"No, never","2009","(2b) intermediate general qualification","vocational + Abi","","","",""
"No, never","2009","(2b) intermediate general qualification","higher vocational","","","",""
"No, never","2009","(2b) intermediate general qualification","higher education","","","",""
"No, never","2009","(2a) intermediate vocational","in school","","","",""
"No, never","2009","(2a) intermediate vocational","inadequately","","","",""
"No, never","2009","(2a) intermediate vocational","general elemantary","","","",""
"No, never","2009","(2a) intermediate vocational","middle vocational","1550","0.596711510885207","0.577485846082865","0.615937175687549"
"No, never","2009","(2a) intermediate vocational","vocational + Abi","","","",""
"No, never","2009","(2a) intermediate vocational","higher vocational","220","0.493779629778671","0.445385514343577","0.542173745213765"
"No, never","2009","(2a) intermediate vocational","higher education","","","",""
"No, never","2009","(2c_gen) general maturity certificate","in school","","","",""
"No, never","2009","(2c_gen) general maturity certificate","inadequately","","","",""
"No, never","2009","(2c_gen) general maturity certificate","general elemantary","","","",""
"No, never","2009","(2c_gen) general maturity certificate","middle vocational","220","0.635992595878144","0.585585090229239","0.686400101527048"
"No, never","2009","(2c_gen) general maturity certificate","vocational + Abi","","","",""
"No, never","2009","(2c_gen) general maturity certificate","higher vocational","","","",""
"No, never","2009","(2c_gen) general maturity certificate","higher education","","","",""
"No, never","2009","(2c_voc) vocational maturity certificate","in school","","","",""
"No, never","2009","(2c_voc) vocational maturity certificate","inadequately","","","",""
"No, never","2009","(2c_voc) vocational maturity certificate","general elemantary","","","",""
"No, never","2009","(2c_voc) vocational maturity certificate","middle vocational","","","",""
"No, never","2009","(2c_voc) vocational maturity certificate","vocational + Abi","460","0.634907012509479","0.599112826031487","0.670701198987471"
"No, never","2009","(2c_voc) vocational maturity certificate","higher vocational","115","0.523502479345147","0.457203088482336","0.589801870207957"
"No, never","2009","(2c_voc) vocational maturity certificate","higher education","","","",""
"No, never","2009","(3a) lower tertiary education","in school","","","",""
"No, never","2009","(3a) lower tertiary education","inadequately","","","",""
"No, never","2009","(3a) lower tertiary education","general elemantary","","","",""
"No, never","2009","(3a) lower tertiary education","middle vocational","","","",""
"No, never","2009","(3a) lower tertiary education","vocational + Abi","","","",""
"No, never","2009","(3a) lower tertiary education","higher vocational","","","",""
"No, never","2009","(3a) lower tertiary education","higher education","571","0.563115780476386","0.53237392199139","0.593857638961382"
"No, never","2009","(3b) higher tertiary education","in school","","","",""
"No, never","2009","(3b) higher tertiary education","inadequately","","","",""
"No, never","2009","(3b) higher tertiary education","general elemantary","","","",""
"No, never","2009","(3b) higher tertiary education","middle vocational","","","",""
"No, never","2009","(3b) higher tertiary education","vocational + Abi","","","",""
"No, never","2009","(3b) higher tertiary education","higher vocational","","","",""
"No, never","2009","(3b) higher tertiary education","higher education","746","0.428768569490759","0.404954017444284","0.452583121537233"
"Yes, every week","2009","(0) in school","in school","3","","",""
"Yes, every week","2009","(0) in school","inadequately","","","",""
"Yes, every week","2009","(0) in school","general elemantary","","","",""
"Yes, every week","2009","(0) in school","middle vocational","","","",""
"Yes, every week","2009","(0) in school","vocational + Abi","","","",""
"Yes, every week","2009","(0) in school","higher vocational","","","",""
"Yes, every week","2009","(0) in school","higher education","","","",""
"Yes, every week","2009","(1a) inadequately completed","in school","","","",""
"Yes, every week","2009","(1a) inadequately completed","inadequately","5","","",""
"Yes, every week","2009","(1a) inadequately completed","general elemantary","","","",""
"Yes, every week","2009","(1a) inadequately completed","middle vocational","2","","",""
"Yes, every week","2009","(1a) inadequately completed","vocational + Abi","","","",""
"Yes, every week","2009","(1a) inadequately completed","higher vocational","","","",""
"Yes, every week","2009","(1a) inadequately completed","higher education","","","",""
"Yes, every week","2009","(1b) general elementary school","in school","","","",""
"Yes, every week","2009","(1b) general elementary school","inadequately","2","","",""
"Yes, every week","2009","(1b) general elementary school","general elemantary","23","","",""
"Yes, every week","2009","(1b) general elementary school","middle vocational","","","",""
"Yes, every week","2009","(1b) general elementary school","vocational + Abi","","","",""
"Yes, every week","2009","(1b) general elementary school","higher vocational","","","",""
"Yes, every week","2009","(1b) general elementary school","higher education","","","",""
"Yes, every week","2009","(1c) basic vocational qualification","in school","","","",""
"Yes, every week","2009","(1c) basic vocational qualification","inadequately","","","",""
"Yes, every week","2009","(1c) basic vocational qualification","general elemantary","","","",""
"Yes, every week","2009","(1c) basic vocational qualification","middle vocational","94","0.049414304120894","0.0394871240843181","0.0593414841574699"
"Yes, every week","2009","(1c) basic vocational qualification","vocational + Abi","","","",""
"Yes, every week","2009","(1c) basic vocational qualification","higher vocational","12","","",""
"Yes, every week","2009","(1c) basic vocational qualification","higher education","","","",""
"Yes, every week","2009","(2b) intermediate general qualification","in school","","","",""
"Yes, every week","2009","(2b) intermediate general qualification","inadequately","","","",""
"Yes, every week","2009","(2b) intermediate general qualification","general elemantary","16","","",""
"Yes, every week","2009","(2b) intermediate general qualification","middle vocational","","","",""
"Yes, every week","2009","(2b) intermediate general qualification","vocational + Abi","","","",""
"Yes, every week","2009","(2b) intermediate general qualification","higher vocational","","","",""
"Yes, every week","2009","(2b) intermediate general qualification","higher education","","","",""
"Yes, every week","2009","(2a) intermediate vocational","in school","","","",""
"Yes, every week","2009","(2a) intermediate vocational","inadequately","","","",""
"Yes, every week","2009","(2a) intermediate vocational","general elemantary","","","",""
"Yes, every week","2009","(2a) intermediate vocational","middle vocational","125","0.0497619221258456","0.04123963752146","0.0582842067302311"
"Yes, every week","2009","(2a) intermediate vocational","vocational + Abi","","","",""
"Yes, every week","2009","(2a) intermediate vocational","higher vocational","26","","",""
"Yes, every week","2009","(2a) intermediate vocational","higher education","","","",""
"Yes, every week","2009","(2c_gen) general maturity certificate","in school","","","",""
"Yes, every week","2009","(2c_gen) general maturity certificate","inadequately","","","",""
"Yes, every week","2009","(2c_gen) general maturity certificate","general elemantary","","","",""
"Yes, every week","2009","(2c_gen) general maturity certificate","middle vocational","25","","",""
"Yes, every week","2009","(2c_gen) general maturity certificate","vocational + Abi","","","",""
"Yes, every week","2009","(2c_gen) general maturity certificate","higher vocational","","","",""
"Yes, every week","2009","(2c_gen) general maturity certificate","higher education","","","",""
"Yes, every week","2009","(2c_voc) vocational maturity certificate","in school","","","",""
"Yes, every week","2009","(2c_voc) vocational maturity certificate","inadequately","","","",""
"Yes, every week","2009","(2c_voc) vocational maturity certificate","general elemantary","","","",""
"Yes, every week","2009","(2c_voc) vocational maturity certificate","middle vocational","","","",""
"Yes, every week","2009","(2c_voc) vocational maturity certificate","vocational + Abi","32","0.0448359717849947","0.0294506011985326","0.0602213423714569"
"Yes, every week","2009","(2c_voc) vocational maturity certificate","higher vocational","14","","",""
"Yes, every week","2009","(2c_voc) vocational maturity certificate","higher education","","","",""
"Yes, every week","2009","(3a) lower tertiary education","in school","","","",""
"Yes, every week","2009","(3a) lower tertiary education","inadequately","","","",""
"Yes, every week","2009","(3a) lower tertiary education","general elemantary","","","",""
"Yes, every week","2009","(3a) lower tertiary education","middle vocational","","","",""
"Yes, every week","2009","(3a) lower tertiary education","vocational + Abi","","","",""
"Yes, every week","2009","(3a) lower tertiary education","higher vocational","","","",""
"Yes, every week","2009","(3a) lower tertiary education","higher education","61","0.0598303863339324","0.0451305635210883","0.0745302091467766"
"Yes, every week","2009","(3b) higher tertiary education","in school","","","",""
"Yes, every week","2009","(3b) higher tertiary education","inadequately","","","",""
"Yes, every week","2009","(3b) higher tertiary education","general elemantary","","","",""
"Yes, every week","2009","(3b) higher tertiary education","middle vocational","","","",""
"Yes, every week","2009","(3b) higher tertiary education","vocational + Abi","","","",""
"Yes, every week","2009","(3b) higher tertiary education","higher vocational","","","",""
"Yes, every week","2009","(3b) higher tertiary education","higher education","239","0.153171661336359","0.135841133072655","0.170502189600063"
"Yes, every 2 weeks","2009","(0) in school","in school","3","","",""
"Yes, every 2 weeks","2009","(0) in school","inadequately","","","",""
"Yes, every 2 weeks","2009","(0) in school","general elemantary","","","",""
"Yes, every 2 weeks","2009","(0) in school","middle vocational","","","",""
"Yes, every 2 weeks","2009","(0) in school","vocational + Abi","","","",""
"Yes, every 2 weeks","2009","(0) in school","higher vocational","","","",""
"Yes, every 2 weeks","2009","(0) in school","higher education","","","",""
"Yes, every 2 weeks","2009","(1a) inadequately completed","in school","","","",""
"Yes, every 2 weeks","2009","(1a) inadequately completed","inadequately","2","","",""
"Yes, every 2 weeks","2009","(1a) inadequately completed","general elemantary","","","",""
"Yes, every 2 weeks","2009","(1a) inadequately completed","middle vocational","1","","",""
"Yes, every 2 weeks","2009","(1a) inadequately completed","vocational + Abi","","","",""
"Yes, every 2 weeks","2009","(1a) inadequately completed","higher vocational","","","",""
"Yes, every 2 weeks","2009","(1a) inadequately completed","higher education","","","",""
"Yes, every 2 weeks","2009","(1b) general elementary school","in school","","","",""
"Yes, every 2 weeks","2009","(1b) general elementary school","inadequately","","","",""
"Yes, every 2 weeks","2009","(1b) general elementary school","general elemantary","33","0.104517972632939","0.0744241911565717","0.134611754109307"
"Yes, every 2 weeks","2009","(1b) general elementary school","middle vocational","","","",""
"Yes, every 2 weeks","2009","(1b) general elementary school","vocational + Abi","","","",""
"Yes, every 2 weeks","2009","(1b) general elementary school","higher vocational","","","",""
"Yes, every 2 weeks","2009","(1b) general elementary school","higher education","","","",""
"Yes, every 2 weeks","2009","(1c) basic vocational qualification","in school","","","",""
"Yes, every 2 weeks","2009","(1c) basic vocational qualification","inadequately","","","",""
"Yes, every 2 weeks","2009","(1c) basic vocational qualification","general elemantary","","","",""
"Yes, every 2 weeks","2009","(1c) basic vocational qualification","middle vocational","134","0.0716346020546219","0.0598225645369162","0.0834466395723276"
"Yes, every 2 weeks","2009","(1c) basic vocational qualification","vocational + Abi","","","",""
"Yes, every 2 weeks","2009","(1c) basic vocational qualification","higher vocational","22","","",""
"Yes, every 2 weeks","2009","(1c) basic vocational qualification","higher education","","","",""
"Yes, every 2 weeks","2009","(2b) intermediate general qualification","in school","","","",""
"Yes, every 2 weeks","2009","(2b) intermediate general qualification","inadequately","","","",""
"Yes, every 2 weeks","2009","(2b) intermediate general qualification","general elemantary","25","","",""
"Yes, every 2 weeks","2009","(2b) intermediate general qualification","middle vocational","","","",""
"Yes, every 2 weeks","2009","(2b) intermediate general qualification","vocational + Abi","","","",""
"Yes, every 2 weeks","2009","(2b) intermediate general qualification","higher vocational","","","",""
"Yes, every 2 weeks","2009","(2b) intermediate general qualification","higher education","","","",""
"Yes, every 2 weeks","2009","(2a) intermediate vocational","in school","","","",""
"Yes, every 2 weeks","2009","(2a) intermediate vocational","inadequately","","","",""
"Yes, every 2 weeks","2009","(2a) intermediate vocational","general elemantary","","","",""
"Yes, every 2 weeks","2009","(2a) intermediate vocational","middle vocational","254","0.106370677797169","0.094287507016007","0.118453848578331"
"Yes, every 2 weeks","2009","(2a) intermediate vocational","vocational + Abi","","","",""
"Yes, every 2 weeks","2009","(2a) intermediate vocational","higher vocational","49","0.109824991728441","0.0795597288191641","0.140090254637719"
"Yes, every 2 weeks","2009","(2a) intermediate vocational","higher education","","","",""
"Yes, every 2 weeks","2009","(2c_gen) general maturity certificate","in school","","","",""
"Yes, every 2 weeks","2009","(2c_gen) general maturity certificate","inadequately","","","",""
"Yes, every 2 weeks","2009","(2c_gen) general maturity certificate","general elemantary","","","",""
"Yes, every 2 weeks","2009","(2c_gen) general maturity certificate","middle vocational","36","0.0909137919965766","0.0607954202381336","0.12103216375502"
"Yes, every 2 weeks","2009","(2c_gen) general maturity certificate","vocational + Abi","","","",""
"Yes, every 2 weeks","2009","(2c_gen) general maturity certificate","higher vocational","","","",""
"Yes, every 2 weeks","2009","(2c_gen) general maturity certificate","higher education","","","",""
"Yes, every 2 weeks","2009","(2c_voc) vocational maturity certificate","in school","","","",""
"Yes, every 2 weeks","2009","(2c_voc) vocational maturity certificate","inadequately","","","",""
"Yes, every 2 weeks","2009","(2c_voc) vocational maturity certificate","general elemantary","","","",""
"Yes, every 2 weeks","2009","(2c_voc) vocational maturity certificate","middle vocational","","","",""
"Yes, every 2 weeks","2009","(2c_voc) vocational maturity certificate","vocational + Abi","49","0.0704799752589003","0.0514508889759314","0.0895090615418691"
"Yes, every 2 weeks","2009","(2c_voc) vocational maturity certificate","higher vocational","26","","",""
"Yes, every 2 weeks","2009","(2c_voc) vocational maturity certificate","higher education","","","",""
"Yes, every 2 weeks","2009","(3a) lower tertiary education","in school","","","",""
"Yes, every 2 weeks","2009","(3a) lower tertiary education","inadequately","","","",""
"Yes, every 2 weeks","2009","(3a) lower tertiary education","general elemantary","","","",""
"Yes, every 2 weeks","2009","(3a) lower tertiary education","middle vocational","","","",""
"Yes, every 2 weeks","2009","(3a) lower tertiary education","vocational + Abi","","","",""
"Yes, every 2 weeks","2009","(3a) lower tertiary education","higher vocational","","","",""
"Yes, every 2 weeks","2009","(3a) lower tertiary education","higher education","55","0.0619613182999459","0.0470189722677421","0.0769036643321497"
"Yes, every 2 weeks","2009","(3b) higher tertiary education","in school","","","",""
"Yes, every 2 weeks","2009","(3b) higher tertiary education","inadequately","","","",""
"Yes, every 2 weeks","2009","(3b) higher tertiary education","general elemantary","","","",""
"Yes, every 2 weeks","2009","(3b) higher tertiary education","middle vocational","","","",""
"Yes, every 2 weeks","2009","(3b) higher tertiary education","vocational + Abi","","","",""
"Yes, every 2 weeks","2009","(3b) higher tertiary education","higher vocational","","","",""
"Yes, every 2 weeks","2009","(3b) higher tertiary education","higher education","135","0.076350025147301","0.0635714273341436","0.0891286229604584"
"Yes, every 3-4 weeks","2009","(0) in school","in school","1","","",""
"Yes, every 3-4 weeks","2009","(0) in school","inadequately","","","",""
"Yes, every 3-4 weeks","2009","(0) in school","general elemantary","","","",""
"Yes, every 3-4 weeks","2009","(0) in school","middle vocational","","","",""
"Yes, every 3-4 weeks","2009","(0) in school","vocational + Abi","","","",""
"Yes, every 3-4 weeks","2009","(0) in school","higher vocational","","","",""
"Yes, every 3-4 weeks","2009","(0) in school","higher education","","","",""
"Yes, every 3-4 weeks","2009","(1a) inadequately completed","in school","","","",""
"Yes, every 3-4 weeks","2009","(1a) inadequately completed","inadequately","1","","",""
"Yes, every 3-4 weeks","2009","(1a) inadequately completed","general elemantary","","","",""
"Yes, every 3-4 weeks","2009","(1a) inadequately completed","middle vocational","","","",""
"Yes, every 3-4 weeks","2009","(1a) inadequately completed","vocational + Abi","","","",""
"Yes, every 3-4 weeks","2009","(1a) inadequately completed","higher vocational","","","",""
"Yes, every 3-4 weeks","2009","(1a) inadequately completed","higher education","","","",""
"Yes, every 3-4 weeks","2009","(1b) general elementary school","in school","","","",""
"Yes, every 3-4 weeks","2009","(1b) general elementary school","inadequately","","","",""
"Yes, every 3-4 weeks","2009","(1b) general elementary school","general elemantary","17","","",""
"Yes, every 3-4 weeks","2009","(1b) general elementary school","middle vocational","","","",""
"Yes, every 3-4 weeks","2009","(1b) general elementary school","vocational + Abi","","","",""
"Yes, every 3-4 weeks","2009","(1b) general elementary school","higher vocational","","","",""
"Yes, every 3-4 weeks","2009","(1b) general elementary school","higher education","","","",""
"Yes, every 3-4 weeks","2009","(1c) basic vocational qualification","in school","","","",""
"Yes, every 3-4 weeks","2009","(1c) basic vocational qualification","inadequately","","","",""
"Yes, every 3-4 weeks","2009","(1c) basic vocational qualification","general elemantary","","","",""
"Yes, every 3-4 weeks","2009","(1c) basic vocational qualification","middle vocational","99","0.0544562570515538","0.0440625941978085","0.0648499199052991"
"Yes, every 3-4 weeks","2009","(1c) basic vocational qualification","vocational + Abi","","","",""
"Yes, every 3-4 weeks","2009","(1c) basic vocational qualification","higher vocational","12","","",""
"Yes, every 3-4 weeks","2009","(1c) basic vocational qualification","higher education","","","",""
"Yes, every 3-4 weeks","2009","(2b) intermediate general qualification","in school","","","",""
"Yes, every 3-4 weeks","2009","(2b) intermediate general qualification","inadequately","","","",""
"Yes, every 3-4 weeks","2009","(2b) intermediate general qualification","general elemantary","8","","",""
"Yes, every 3-4 weeks","2009","(2b) intermediate general qualification","middle vocational","","","",""
"Yes, every 3-4 weeks","2009","(2b) intermediate general qualification","vocational + Abi","","","",""
"Yes, every 3-4 weeks","2009","(2b) intermediate general qualification","higher vocational","","","",""
"Yes, every 3-4 weeks","2009","(2b) intermediate general qualification","higher education","","","",""
"Yes, every 3-4 weeks","2009","(2a) intermediate vocational","in school","","","",""
"Yes, every 3-4 weeks","2009","(2a) intermediate vocational","inadequately","","","",""
"Yes, every 3-4 weeks","2009","(2a) intermediate vocational","general elemantary","","","",""
"Yes, every 3-4 weeks","2009","(2a) intermediate vocational","middle vocational","130","0.066052743602283","0.0563185977064664","0.0757868894980995"
"Yes, every 3-4 weeks","2009","(2a) intermediate vocational","vocational + Abi","","","",""
"Yes, every 3-4 weeks","2009","(2a) intermediate vocational","higher vocational","19","","",""
"Yes, every 3-4 weeks","2009","(2a) intermediate vocational","higher education","","","",""
"Yes, every 3-4 weeks","2009","(2c_gen) general maturity certificate","in school","","","",""
"Yes, every 3-4 weeks","2009","(2c_gen) general maturity certificate","inadequately","","","",""
"Yes, every 3-4 weeks","2009","(2c_gen) general maturity certificate","general elemantary","","","",""
"Yes, every 3-4 weeks","2009","(2c_gen) general maturity certificate","middle vocational","24","","",""
"Yes, every 3-4 weeks","2009","(2c_gen) general maturity certificate","vocational + Abi","","","",""
"Yes, every 3-4 weeks","2009","(2c_gen) general maturity certificate","higher vocational","","","",""
"Yes, every 3-4 weeks","2009","(2c_gen) general maturity certificate","higher education","","","",""
"Yes, every 3-4 weeks","2009","(2c_voc) vocational maturity certificate","in school","","","",""
"Yes, every 3-4 weeks","2009","(2c_voc) vocational maturity certificate","inadequately","","","",""
"Yes, every 3-4 weeks","2009","(2c_voc) vocational maturity certificate","general elemantary","","","",""
"Yes, every 3-4 weeks","2009","(2c_voc) vocational maturity certificate","middle vocational","","","",""
"Yes, every 3-4 weeks","2009","(2c_voc) vocational maturity certificate","vocational + Abi","34","0.0736523837258342","0.0542329712485515","0.0930717962031169"
"Yes, every 3-4 weeks","2009","(2c_voc) vocational maturity certificate","higher vocational","12","","",""
"Yes, every 3-4 weeks","2009","(2c_voc) vocational maturity certificate","higher education","","","",""
"Yes, every 3-4 weeks","2009","(3a) lower tertiary education","in school","","","",""
"Yes, every 3-4 weeks","2009","(3a) lower tertiary education","inadequately","","","",""
"Yes, every 3-4 weeks","2009","(3a) lower tertiary education","general elemantary","","","",""
"Yes, every 3-4 weeks","2009","(3a) lower tertiary education","middle vocational","","","",""
"Yes, every 3-4 weeks","2009","(3a) lower tertiary education","vocational + Abi","","","",""
"Yes, every 3-4 weeks","2009","(3a) lower tertiary education","higher vocational","","","",""
"Yes, every 3-4 weeks","2009","(3a) lower tertiary education","higher education","47","0.047436302705638","0.0342613058555421","0.0606112995557338"
"Yes, every 3-4 weeks","2009","(3b) higher tertiary education","in school","","","",""
"Yes, every 3-4 weeks","2009","(3b) higher tertiary education","inadequately","","","",""
"Yes, every 3-4 weeks","2009","(3b) higher tertiary education","general elemantary","","","",""
"Yes, every 3-4 weeks","2009","(3b) higher tertiary education","middle vocational","","","",""
"Yes, every 3-4 weeks","2009","(3b) higher tertiary education","vocational + Abi","","","",""
"Yes, every 3-4 weeks","2009","(3b) higher tertiary education","higher vocational","","","",""
"Yes, every 3-4 weeks","2009","(3b) higher tertiary education","higher education","135","0.0844744076971581","0.0710923554808636","0.0978564599134526"
"Rarely","2009","(0) in school","in school","7","","",""
"Rarely","2009","(0) in school","inadequately","","","",""
"Rarely","2009","(0) in school","general elemantary","","","",""
"Rarely","2009","(0) in school","middle vocational","","","",""
"Rarely","2009","(0) in school","vocational + Abi","","","",""
"Rarely","2009","(0) in school","higher vocational","","","",""
"Rarely","2009","(0) in school","higher education","","","",""
"Rarely","2009","(1a) inadequately completed","in school","","","",""
"Rarely","2009","(1a) inadequately completed","inadequately","6","","",""
"Rarely","2009","(1a) inadequately completed","general elemantary","","","",""
"Rarely","2009","(1a) inadequately completed","middle vocational","","","",""
"Rarely","2009","(1a) inadequately completed","vocational + Abi","","","",""
"Rarely","2009","(1a) inadequately completed","higher vocational","","","",""
"Rarely","2009","(1a) inadequately completed","higher education","","","",""
"Rarely","2009","(1b) general elementary school","in school","","","",""
"Rarely","2009","(1b) general elementary school","inadequately","","","",""
"Rarely","2009","(1b) general elementary school","general elemantary","34","0.0751536692878342","0.0492200744686494","0.101087264107019"
"Rarely","2009","(1b) general elementary school","middle vocational","","","",""
"Rarely","2009","(1b) general elementary school","vocational + Abi","","","",""
"Rarely","2009","(1b) general elementary school","higher vocational","","","",""
"Rarely","2009","(1b) general elementary school","higher education","","","",""
"Rarely","2009","(1c) basic vocational qualification","in school","","","",""
"Rarely","2009","(1c) basic vocational qualification","inadequately","","","",""
"Rarely","2009","(1c) basic vocational qualification","general elemantary","","","",""
"Rarely","2009","(1c) basic vocational qualification","middle vocational","294","0.176640118980495","0.159172108490882","0.194108129470108"
"Rarely","2009","(1c) basic vocational qualification","vocational + Abi","","","",""
"Rarely","2009","(1c) basic vocational qualification","higher vocational","39","0.211176807058293","0.150706522558551","0.271647091558035"
"Rarely","2009","(1c) basic vocational qualification","higher education","","","",""
"Rarely","2009","(2b) intermediate general qualification","in school","","","",""
"Rarely","2009","(2b) intermediate general qualification","inadequately","","","",""
"Rarely","2009","(2b) intermediate general qualification","general elemantary","27","","",""
"Rarely","2009","(2b) intermediate general qualification","middle vocational","","","",""
"Rarely","2009","(2b) intermediate general qualification","vocational + Abi","","","",""
"Rarely","2009","(2b) intermediate general qualification","higher vocational","","","",""
"Rarely","2009","(2b) intermediate general qualification","higher education","","","",""
"Rarely","2009","(2a) intermediate vocational","in school","","","",""
"Rarely","2009","(2a) intermediate vocational","inadequately","","","",""
"Rarely","2009","(2a) intermediate vocational","general elemantary","","","",""
"Rarely","2009","(2a) intermediate vocational","middle vocational","442","0.181103145589496","0.166010379426805","0.196195911752186"
"Rarely","2009","(2a) intermediate vocational","vocational + Abi","","","",""
"Rarely","2009","(2a) intermediate vocational","higher vocational","96","0.306392507542922","0.261770190142353","0.351014824943491"
"Rarely","2009","(2a) intermediate vocational","higher education","","","",""
"Rarely","2009","(2c_gen) general maturity certificate","in school","","","",""
"Rarely","2009","(2c_gen) general maturity certificate","inadequately","","","",""
"Rarely","2009","(2c_gen) general maturity certificate","general elemantary","","","",""
"Rarely","2009","(2c_gen) general maturity certificate","middle vocational","45","0.125611364053819","0.0908912784678239","0.160331449639815"
"Rarely","2009","(2c_gen) general maturity certificate","vocational + Abi","","","",""
"Rarely","2009","(2c_gen) general maturity certificate","higher vocational","","","",""
"Rarely","2009","(2c_gen) general maturity certificate","higher education","","","",""
"Rarely","2009","(2c_voc) vocational maturity certificate","in school","","","",""
"Rarely","2009","(2c_voc) vocational maturity certificate","inadequately","","","",""
"Rarely","2009","(2c_voc) vocational maturity certificate","general elemantary","","","",""
"Rarely","2009","(2c_voc) vocational maturity certificate","middle vocational","","","",""
"Rarely","2009","(2c_voc) vocational maturity certificate","vocational + Abi","120","0.176124656720792","0.147804443333741","0.204444870107842"
"Rarely","2009","(2c_voc) vocational maturity certificate","higher vocational","51","0.274666876434025","0.215416414047536","0.333917338820514"
"Rarely","2009","(2c_voc) vocational maturity certificate","higher education","","","",""
"Rarely","2009","(3a) lower tertiary education","in school","","","",""
"Rarely","2009","(3a) lower tertiary education","inadequately","","","",""
"Rarely","2009","(3a) lower tertiary education","general elemantary","","","",""
"Rarely","2009","(3a) lower tertiary education","middle vocational","","","",""
"Rarely","2009","(3a) lower tertiary education","vocational + Abi","","","",""
"Rarely","2009","(3a) lower tertiary education","higher vocational","","","",""
"Rarely","2009","(3a) lower tertiary education","higher education","266","0.267656212184098","0.240215570947059","0.295096853421137"
