"plb0219","year","education","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"Yes, every 3-4 weeks","2008","secondary school degree","Single parent ","","","",""
"Yes, every 3-4 weeks","2008","secondary school degree","Couple + C. LE 16 ","","","",""
"Yes, every 3-4 weeks","2008","secondary school degree","Couple + C. GT 16 ","","","",""
"Yes, every 3-4 weeks","2008","secondary school degree","Couple + C. LE and GT 16","","","",""
"Yes, every 3-4 weeks","2008","college entrance qualification","1-pers.-HH","","","",""
"Yes, every 3-4 weeks","2008","college entrance qualification","(Married) couple without C. ","","","",""
"Yes, every 3-4 weeks","2008","college entrance qualification","Single parent ","","","",""
"Yes, every 3-4 weeks","2008","college entrance qualification","Couple + C. LE 16 ","","","",""
"Yes, every 3-4 weeks","2008","college entrance qualification","Couple + C. GT 16 ","","","",""
"Yes, every 3-4 weeks","2008","college entrance qualification","Couple + C. LE and GT 16","","","",""
"Yes, every 3-4 weeks","2008","Other degree","1-pers.-HH","","","",""
"Yes, every 3-4 weeks","2008","Other degree","(Married) couple without C. ","","","",""
"Yes, every 3-4 weeks","2008","Other degree","Single parent ","","","",""
"Yes, every 3-4 weeks","2008","Other degree","Couple + C. LE 16 ","","","",""
"Yes, every 3-4 weeks","2008","Other degree","Couple + C. GT 16 ","","","",""
"Yes, every 3-4 weeks","2008","Other degree","Couple + C. LE and GT 16","","","",""
"Yes, every 3-4 weeks","2008","no degree/no degree yet","1-pers.-HH","","","",""
"Yes, every 3-4 weeks","2008","no degree/no degree yet","(Married) couple without C. ","","","",""
"Yes, every 3-4 weeks","2008","no degree/no degree yet","Single parent ","","","",""
"Yes, every 3-4 weeks","2008","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"Yes, every 3-4 weeks","2008","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"Yes, every 3-4 weeks","2008","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"Rarely","2008","lower secondary degree","1-pers.-HH","","","",""
"Rarely","2008","lower secondary degree","(Married) couple without C. ","","","",""
"Rarely","2008","lower secondary degree","Single parent ","","","",""
"Rarely","2008","lower secondary degree","Couple + C. LE 16 ","","","",""
"Rarely","2008","lower secondary degree","Couple + C. GT 16 ","","","",""
"Rarely","2008","lower secondary degree","Couple + C. LE and GT 16","","","",""
"Rarely","2008","secondary school degree","1-pers.-HH","","","",""
"Rarely","2008","secondary school degree","(Married) couple without C. ","","","",""
"Rarely","2008","secondary school degree","Single parent ","","","",""
"Rarely","2008","secondary school degree","Couple + C. LE 16 ","","","",""
"Rarely","2008","secondary school degree","Couple + C. GT 16 ","","","",""
"Rarely","2008","secondary school degree","Couple + C. LE and GT 16","","","",""
"Rarely","2008","college entrance qualification","1-pers.-HH","","","",""
"Rarely","2008","college entrance qualification","(Married) couple without C. ","","","",""
"Rarely","2008","college entrance qualification","Single parent ","","","",""
"Rarely","2008","college entrance qualification","Couple + C. LE 16 ","","","",""
"Rarely","2008","college entrance qualification","Couple + C. GT 16 ","","","",""
"Rarely","2008","college entrance qualification","Couple + C. LE and GT 16","","","",""
"Rarely","2008","Other degree","1-pers.-HH","","","",""
"Rarely","2008","Other degree","(Married) couple without C. ","","","",""
"Rarely","2008","Other degree","Single parent ","","","",""
"Rarely","2008","Other degree","Couple + C. LE 16 ","","","",""
"Rarely","2008","Other degree","Couple + C. GT 16 ","","","",""
"Rarely","2008","Other degree","Couple + C. LE and GT 16","","","",""
"Rarely","2008","no degree/no degree yet","1-pers.-HH","","","",""
"Rarely","2008","no degree/no degree yet","(Married) couple without C. ","","","",""
"Rarely","2008","no degree/no degree yet","Single parent ","","","",""
"Rarely","2008","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"Rarely","2008","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"Rarely","2008","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"No, never","2009","lower secondary degree","1-pers.-HH","183","0.649899890857947","0.59442349019224","0.705376291523654"
"No, never","2009","lower secondary degree","(Married) couple without C. ","439","0.691965212206972","0.656140742917155","0.72778968149679"
"No, never","2009","lower secondary degree","Single parent ","102","0.704530166948396","0.630010103634432","0.77905023026236"
"No, never","2009","lower secondary degree","Couple + C. LE 16 ","281","0.570578538642069","0.525245488467648","0.615911588816489"
"No, never","2009","lower secondary degree","Couple + C. GT 16 ","332","0.620998245315707","0.578893717642904","0.66310277298851"
"No, never","2009","lower secondary degree","Couple + C. LE and GT 16","119","0.602214568179389","0.531876297850199","0.672552838508578"
"No, never","2009","secondary school degree","1-pers.-HH","232","0.557311822372653","0.508696407682899","0.605927237062406"
"No, never","2009","secondary school degree","(Married) couple without C. ","600","0.575824531634837","0.545116328402433","0.606532734867241"
"No, never","2009","secondary school degree","Single parent ","154","0.677645119350849","0.61788899225645","0.737401246445248"
"No, never","2009","secondary school degree","Couple + C. LE 16 ","467","0.526206897740723","0.491210983007737","0.56120281247371"
"No, never","2009","secondary school degree","Couple + C. GT 16 ","475","0.663114043686513","0.629105995702917","0.69712209167011"
"No, never","2009","secondary school degree","Couple + C. LE and GT 16","182","0.683349362581213","0.62971899794508","0.736979727217347"
"No, never","2009","college entrance qualification","1-pers.-HH","256","0.488531820167929","0.445106309124412","0.531957331211446"
"No, never","2009","college entrance qualification","(Married) couple without C. ","523","0.482474522285807","0.451853947828934","0.51309509674268"
"No, never","2009","college entrance qualification","Single parent ","78","0.530671762498504","0.452358174186094","0.608985350810914"
"No, never","2009","college entrance qualification","Couple + C. LE 16 ","444","0.596627277483348","0.56237497283828","0.630879582128416"
"No, never","2009","college entrance qualification","Couple + C. GT 16 ","315","0.60069294218008","0.559910524659948","0.641475359700213"
"No, never","2009","college entrance qualification","Couple + C. LE and GT 16","110","0.434442837541553","0.369091191864422","0.499794483218684"
"No, never","2009","Other degree","1-pers.-HH","19","","",""
"No, never","2009","Other degree","(Married) couple without C. ","69","0.605613529696666","0.516291628327914","0.694935431065417"
"No, never","2009","Other degree","Single parent ","13","","",""
"No, never","2009","Other degree","Couple + C. LE 16 ","68","0.657093090041365","0.563588686940638","0.750597493142092"
"No, never","2009","Other degree","Couple + C. GT 16 ","68","0.647269980388147","0.552181880779128","0.742358079997166"
"No, never","2009","Other degree","Couple + C. LE and GT 16","32","0.648732726269579","0.51225841520028","0.785207037338877"
"No, never","2009","no degree/no degree yet","1-pers.-HH","7","","",""
"No, never","2009","no degree/no degree yet","(Married) couple without C. ","13","","",""
"No, never","2009","no degree/no degree yet","Single parent ","5","","",""
"No, never","2009","no degree/no degree yet","Couple + C. LE 16 ","11","","",""
"No, never","2009","no degree/no degree yet","Couple + C. GT 16 ","11","","",""
"No, never","2009","no degree/no degree yet","Couple + C. LE and GT 16","13","","",""
"Yes, every week","2009","lower secondary degree","1-pers.-HH","19","","",""
"Yes, every week","2009","lower secondary degree","(Married) couple without C. ","30","0.0484032283772868","0.0317498865631773","0.0650565701913964"
"Yes, every week","2009","lower secondary degree","Single parent ","6","","",""
"Yes, every week","2009","lower secondary degree","Couple + C. LE 16 ","30","0.0605466228823309","0.0387043448882703","0.0823889008763916"
"Yes, every week","2009","lower secondary degree","Couple + C. GT 16 ","27","","",""
"Yes, every week","2009","lower secondary degree","Couple + C. LE and GT 16","7","","",""
"Yes, every week","2009","secondary school degree","1-pers.-HH","28","","",""
"Yes, every week","2009","secondary school degree","(Married) couple without C. ","60","0.0614717003894038","0.0465472670640376","0.07639613371477"
"Yes, every week","2009","secondary school degree","Single parent ","11","","",""
"Yes, every week","2009","secondary school degree","Couple + C. LE 16 ","36","0.0653560947542854","0.0480335835654945","0.0826786059430762"
"Yes, every week","2009","secondary school degree","Couple + C. GT 16 ","41","0.0508754773304962","0.0350643810205974","0.0666865736403949"
"Yes, every week","2009","secondary school degree","Couple + C. LE and GT 16","15","","",""
"Yes, every week","2009","college entrance qualification","1-pers.-HH","63","0.127673398319465","0.0986813454977857","0.156665451141145"
"Yes, every week","2009","college entrance qualification","(Married) couple without C. ","103","0.107459012050716","0.0884812157622531","0.126436808339178"
"Yes, every week","2009","college entrance qualification","Single parent ","13","","",""
"Yes, every week","2009","college entrance qualification","Couple + C. LE 16 ","53","0.0444155725817513","0.0300313250934153","0.0587998200700872"
"Yes, every week","2009","college entrance qualification","Couple + C. GT 16 ","53","0.066316679394392","0.0455959807265405","0.0870373780622435"
"Yes, every week","2009","college entrance qualification","Couple + C. LE and GT 16","29","","",""
"Yes, every week","2009","Other degree","1-pers.-HH","2","","",""
"Yes, every week","2009","Other degree","(Married) couple without C. ","8","","",""
"Yes, every week","2009","Other degree","Single parent ","1","","",""
"Yes, every week","2009","Other degree","Couple + C. LE 16 ","10","","",""
"Yes, every week","2009","Other degree","Couple + C. GT 16 ","4","","",""
"Yes, every week","2009","Other degree","Couple + C. LE and GT 16","3","","",""
"Yes, every week","2009","no degree/no degree yet","1-pers.-HH","","","",""
"Yes, every week","2009","no degree/no degree yet","(Married) couple without C. ","2","","",""
"Yes, every week","2009","no degree/no degree yet","Single parent ","2","","",""
"Yes, every week","2009","no degree/no degree yet","Couple + C. LE 16 ","3","","",""
"Yes, every week","2009","no degree/no degree yet","Couple + C. GT 16 ","2","","",""
"Yes, every week","2009","no degree/no degree yet","Couple + C. LE and GT 16","1","","",""
"Yes, every 2 weeks","2009","lower secondary degree","1-pers.-HH","28","","",""
"Yes, every 2 weeks","2009","lower secondary degree","(Married) couple without C. ","35","0.052567815135352","0.035250850020423","0.069884780250281"
"Yes, every 2 weeks","2009","lower secondary degree","Single parent ","17","","",""
"Yes, every 2 weeks","2009","lower secondary degree","Couple + C. LE 16 ","36","0.0759430946171007","0.051682085804912","0.100204103429289"
"Yes, every 2 weeks","2009","lower secondary degree","Couple + C. GT 16 ","42","0.0896777298340022","0.0648805158602155","0.114474943807789"
"Yes, every 2 weeks","2009","lower secondary degree","Couple + C. LE and GT 16","13","","",""
"Yes, every 2 weeks","2009","secondary school degree","1-pers.-HH","45","0.119188925662774","0.0874760780649823","0.150901773260565"
"Yes, every 2 weeks","2009","secondary school degree","(Married) couple without C. ","101","0.107778230998291","0.0885101490907088","0.127046312905873"
"Yes, every 2 weeks","2009","secondary school degree","Single parent ","28","","",""
"Yes, every 2 weeks","2009","secondary school degree","Couple + C. LE 16 ","83","0.107481193748375","0.0857732022364137","0.129189185260337"
"Yes, every 2 weeks","2009","secondary school degree","Couple + C. GT 16 ","62","0.0674046866066575","0.0493646340018086","0.0854447392115065"
"Yes, every 2 weeks","2009","secondary school degree","Couple + C. LE and GT 16","23","","",""
"Yes, every 2 weeks","2009","college entrance qualification","1-pers.-HH","41","0.0940453285292166","0.0686875591255282","0.119403097932905"
"Yes, every 2 weeks","2009","college entrance qualification","(Married) couple without C. ","75","0.0655867945512748","0.0504167114146156","0.0807568776879341"
"Yes, every 2 weeks","2009","college entrance qualification","Single parent ","20","","",""
"Yes, every 2 weeks","2009","college entrance qualification","Couple + C. LE 16 ","55","0.0677540494110224","0.0502064438641929","0.0853016549578519"
"Yes, every 2 weeks","2009","college entrance qualification","Couple + C. GT 16 ","39","0.0790089428302639","0.0565463936659815","0.101471491994546"
"Yes, every 2 weeks","2009","college entrance qualification","Couple + C. LE and GT 16","17","","",""
"Yes, every 2 weeks","2009","Other degree","1-pers.-HH","1","","",""
"Yes, every 2 weeks","2009","Other degree","(Married) couple without C. ","9","","",""
"Yes, every 2 weeks","2009","Other degree","Single parent ","3","","",""
"Yes, every 2 weeks","2009","Other degree","Couple + C. LE 16 ","8","","",""
"Yes, every 2 weeks","2009","Other degree","Couple + C. GT 16 ","11","","",""
"Yes, every 2 weeks","2009","Other degree","Couple + C. LE and GT 16","3","","",""
"Yes, every 2 weeks","2009","no degree/no degree yet","1-pers.-HH","","","",""
"Yes, every 2 weeks","2009","no degree/no degree yet","(Married) couple without C. ","","","",""
"Yes, every 2 weeks","2009","no degree/no degree yet","Single parent ","","","",""
"Yes, every 2 weeks","2009","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"Yes, every 2 weeks","2009","no degree/no degree yet","Couple + C. GT 16 ","2","","",""
"Yes, every 2 weeks","2009","no degree/no degree yet","Couple + C. LE and GT 16","4","","",""
"Yes, every 3-4 weeks","2009","lower secondary degree","1-pers.-HH","11","","",""
"Yes, every 3-4 weeks","2009","lower secondary degree","(Married) couple without C. ","33","0.0352886417620432","0.0209715793212723","0.0496057042028141"
"Yes, every 3-4 weeks","2009","lower secondary degree","Single parent ","4","","",""
"Yes, every 3-4 weeks","2009","lower secondary degree","Couple + C. LE 16 ","31","0.0993140470559305","0.0719230786680577","0.126705015443803"
"Yes, every 3-4 weeks","2009","lower secondary degree","Couple + C. GT 16 ","25","","",""
"Yes, every 3-4 weeks","2009","lower secondary degree","Couple + C. LE and GT 16","14","","",""
"Yes, every 3-4 weeks","2009","secondary school degree","1-pers.-HH","22","","",""
"Yes, every 3-4 weeks","2009","secondary school degree","(Married) couple without C. ","49","0.0776393064394229","0.0610117753774215","0.0942668375014243"
"Yes, every 3-4 weeks","2009","secondary school degree","Single parent ","9","","",""
"Yes, every 3-4 weeks","2009","secondary school degree","Couple + C. LE 16 ","40","0.0546352495228561","0.03870652936926","0.0705639696764521"
"Yes, every 3-4 weeks","2009","secondary school degree","Couple + C. GT 16 ","48","0.0645062061816338","0.046830883790222","0.0821815285730456"
"Yes, every 3-4 weeks","2009","secondary school degree","Couple + C. LE and GT 16","13","","",""
"Yes, every 3-4 weeks","2009","college entrance qualification","1-pers.-HH","33","0.0577774342871183","0.0375078390405801","0.0780470295336566"
"Yes, every 3-4 weeks","2009","college entrance qualification","(Married) couple without C. ","65","0.0761246019603333","0.0598736243198015","0.0923755796008651"
"Yes, every 3-4 weeks","2009","college entrance qualification","Single parent ","13","","",""
"Yes, every 3-4 weeks","2009","college entrance qualification","Couple + C. LE 16 ","46","0.0630285820231916","0.0460611185791398","0.0799960454672434"
"Yes, every 3-4 weeks","2009","college entrance qualification","Couple + C. GT 16 ","35","0.0357464829964415","0.0202866255859113","0.0512063404069716"
"Yes, every 3-4 weeks","2009","college entrance qualification","Couple + C. LE and GT 16","13","","",""
"Yes, every 3-4 weeks","2009","Other degree","1-pers.-HH","","","",""
"Yes, every 3-4 weeks","2009","Other degree","(Married) couple without C. ","11","","",""
"Yes, every 3-4 weeks","2009","Other degree","Single parent ","","","",""
"Yes, every 3-4 weeks","2009","Other degree","Couple + C. LE 16 ","5","","",""
"Yes, every 3-4 weeks","2009","Other degree","Couple + C. GT 16 ","5","","",""
"Yes, every 3-4 weeks","2009","Other degree","Couple + C. LE and GT 16","3","","",""
"Yes, every 3-4 weeks","2009","no degree/no degree yet","1-pers.-HH","","","",""
"Yes, every 3-4 weeks","2009","no degree/no degree yet","(Married) couple without C. ","","","",""
"Yes, every 3-4 weeks","2009","no degree/no degree yet","Single parent ","","","",""
"Yes, every 3-4 weeks","2009","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"Yes, every 3-4 weeks","2009","no degree/no degree yet","Couple + C. GT 16 ","2","","",""
"Yes, every 3-4 weeks","2009","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"Rarely","2009","lower secondary degree","1-pers.-HH","43","0.153502676048771","0.111578967679969","0.195426384417573"
"Rarely","2009","lower secondary degree","(Married) couple without C. ","101","0.171775102518345","0.142507172983245","0.201043032053446"
"Rarely","2009","lower secondary degree","Single parent ","15","","",""
"Rarely","2009","lower secondary degree","Couple + C. LE 16 ","80","0.193617696802569","0.157430214311833","0.229805179293305"
"Rarely","2009","lower secondary degree","Couple + C. GT 16 ","84","0.182447356492345","0.148928464494521","0.215966248490169"
"Rarely","2009","lower secondary degree","Couple + C. LE and GT 16","33","0.232410177073376","0.171710861559474","0.293109492587279"
"Rarely","2009","secondary school degree","1-pers.-HH","74","0.193441646492649","0.15478102854159","0.232102264443707"
"Rarely","2009","secondary school degree","(Married) couple without C. ","185","0.177286230538046","0.153556192371863","0.201016268704228"
"Rarely","2009","secondary school degree","Single parent ","33","0.114612391139935","0.0738840551908528","0.155340727089018"
"Rarely","2009","secondary school degree","Couple + C. LE 16 ","156","0.24632056423376","0.216121854852411","0.276519273615109"
"Rarely","2009","secondary school degree","Couple + C. GT 16 ","116","0.154099586194699","0.128121539485456","0.180077632903942"
"Rarely","2009","secondary school degree","Couple + C. LE and GT 16","56","0.200202691671827","0.154068374737306","0.246337008606347"
"Rarely","2009","college entrance qualification","1-pers.-HH","116","0.231972018696271","0.195303317950782","0.26864071944176"
"Rarely","2009","college entrance qualification","(Married) couple without C. ","257","0.268355069151869","0.241202222941259","0.29550791536248"
"Rarely","2009","college entrance qualification","Single parent ","32","0.194974304533188","0.132804521292682","0.257144087773694"
"Rarely","2009","college entrance qualification","Couple + C. LE 16 ","190","0.228174518500687","0.19887381080645","0.257475226194925"
"Rarely","2009","college entrance qualification","Couple + C. GT 16 ","112","0.218234952598822","0.183840097227518","0.252629807970127"
"Rarely","2009","college entrance qualification","Couple + C. LE and GT 16","52","0.255657901786726","0.198144658966665","0.313171144606787"
"Rarely","2009","Other degree","1-pers.-HH","4","","",""
"Rarely","2009","Other degree","(Married) couple without C. ","18","","",""
"Rarely","2009","Other degree","Single parent ","3","","",""
"Rarely","2009","Other degree","Couple + C. LE 16 ","8","","",""
"Rarely","2009","Other degree","Couple + C. GT 16 ","9","","",""
"Rarely","2009","Other degree","Couple + C. LE and GT 16","6","","",""
"Rarely","2009","no degree/no degree yet","1-pers.-HH","1","","",""
"Rarely","2009","no degree/no degree yet","(Married) couple without C. ","2","","",""
"Rarely","2009","no degree/no degree yet","Single parent ","1","","",""
"Rarely","2009","no degree/no degree yet","Couple + C. LE 16 ","1","","",""
"Rarely","2009","no degree/no degree yet","Couple + C. GT 16 ","4","","",""
"Rarely","2009","no degree/no degree yet","Couple + C. LE and GT 16","4","","",""
"No, never","2010","lower secondary degree","1-pers.-HH","","","",""
"No, never","2010","lower secondary degree","(Married) couple without C. ","","","",""
"No, never","2010","lower secondary degree","Single parent ","94","0.651624273348448","0.574602769452526","0.72864577724437"
"No, never","2010","lower secondary degree","Couple + C. LE 16 ","392","0.625982797887256","0.588377717517748","0.663587878256765"
"No, never","2010","lower secondary degree","Couple + C. GT 16 ","1","","",""
"No, never","2010","lower secondary degree","Couple + C. LE and GT 16","56","0.656727648840956","0.559174912094558","0.754280385587353"
"No, never","2010","secondary school degree","1-pers.-HH","","","",""
"No, never","2010","secondary school degree","(Married) couple without C. ","","","",""
"No, never","2010","secondary school degree","Single parent ","270","0.665995062367784","0.620286413357244","0.711703711378324"
"No, never","2010","secondary school degree","Couple + C. LE 16 ","568","0.547377192950013","0.517227262400588","0.577527123499438"
"No, never","2010","secondary school degree","Couple + C. GT 16 ","9","","",""
"No, never","2010","secondary school degree","Couple + C. LE and GT 16","63","0.665200079022052","0.573616665925864","0.756783492118239"
"No, never","2010","college entrance qualification","1-pers.-HH","","","",""
"No, never","2010","college entrance qualification","(Married) couple without C. ","","","",""
"No, never","2010","college entrance qualification","Single parent ","166","0.605435122169158","0.547457582039204","0.663412662299111"
"No, never","2010","college entrance qualification","Couple + C. LE 16 ","550","0.494458080272232","0.465523998274112","0.523392162270351"
"No, never","2010","college entrance qualification","Couple + C. GT 16 ","2","","",""
"No, never","2010","college entrance qualification","Couple + C. LE and GT 16","32","0.46224915421237","0.34374809061847","0.58075021780627"
"No, never","2010","Other degree","1-pers.-HH","","","",""
"No, never","2010","Other degree","(Married) couple without C. ","","","",""
"No, never","2010","Other degree","Single parent ","21","","",""
"No, never","2010","Other degree","Couple + C. LE 16 ","194","0.545468473075495","0.492850307547203","0.598086638603787"
"No, never","2010","Other degree","Couple + C. GT 16 ","4","","",""
"No, never","2010","Other degree","Couple + C. LE and GT 16","33","0.715451544900424","0.590387832037686","0.840515257763162"
"No, never","2010","no degree/no degree yet","1-pers.-HH","","","",""
"No, never","2010","no degree/no degree yet","(Married) couple without C. ","","","",""
"No, never","2010","no degree/no degree yet","Single parent ","12","","",""
"No, never","2010","no degree/no degree yet","Couple + C. LE 16 ","24","","",""
"No, never","2010","no degree/no degree yet","Couple + C. GT 16 ","1","","",""
"No, never","2010","no degree/no degree yet","Couple + C. LE and GT 16","12","","",""
"Yes, every week","2010","lower secondary degree","1-pers.-HH","","","",""
"Yes, every week","2010","lower secondary degree","(Married) couple without C. ","","","",""
"Yes, every week","2010","lower secondary degree","Single parent ","3","","",""
"Yes, every week","2010","lower secondary degree","Couple + C. LE 16 ","41","0.0533412017387429","0.0358770430523947","0.0708053604250912"
"Yes, every week","2010","lower secondary degree","Couple + C. GT 16 ","","","",""
"Yes, every week","2010","lower secondary degree","Couple + C. LE and GT 16","5","","",""
"Yes, every week","2010","secondary school degree","1-pers.-HH","","","",""
"Yes, every week","2010","secondary school degree","(Married) couple without C. ","","","",""
"Yes, every week","2010","secondary school degree","Single parent ","19","","",""
"Yes, every week","2010","secondary school degree","Couple + C. LE 16 ","65","0.0581721704681471","0.0439940669234056","0.0723502740128886"
"Yes, every week","2010","secondary school degree","Couple + C. GT 16 ","1","","",""
"Yes, every week","2010","secondary school degree","Couple + C. LE and GT 16","7","","",""
"Yes, every week","2010","college entrance qualification","1-pers.-HH","","","",""
"Yes, every week","2010","college entrance qualification","(Married) couple without C. ","","","",""
"Yes, every week","2010","college entrance qualification","Single parent ","18","","",""
"Yes, every week","2010","college entrance qualification","Couple + C. LE 16 ","106","0.0864792590036802","0.0702132290377921","0.102745288969568"
"Yes, every week","2010","college entrance qualification","Couple + C. GT 16 ","1","","",""
"Yes, every week","2010","college entrance qualification","Couple + C. LE and GT 16","3","","",""
"Yes, every week","2010","Other degree","1-pers.-HH","","","",""
"Yes, every week","2010","Other degree","(Married) couple without C. ","","","",""
"Yes, every week","2010","Other degree","Single parent ","5","","",""
"Yes, every week","2010","Other degree","Couple + C. LE 16 ","27","","",""
"Yes, every week","2010","Other degree","Couple + C. GT 16 ","","","",""
"Yes, every week","2010","Other degree","Couple + C. LE and GT 16","3","","",""
"Yes, every week","2010","no degree/no degree yet","1-pers.-HH","","","",""
"Yes, every week","2010","no degree/no degree yet","(Married) couple without C. ","","","",""
"Yes, every week","2010","no degree/no degree yet","Single parent ","","","",""
"Yes, every week","2010","no degree/no degree yet","Couple + C. LE 16 ","6","","",""
"Yes, every week","2010","no degree/no degree yet","Couple + C. GT 16 ","1","","",""
"Yes, every week","2010","no degree/no degree yet","Couple + C. LE and GT 16","5","","",""
"Yes, every 2 weeks","2010","lower secondary degree","1-pers.-HH","","","",""
"Yes, every 2 weeks","2010","lower secondary degree","(Married) couple without C. ","","","",""
"Yes, every 2 weeks","2010","lower secondary degree","Single parent ","22","","",""
"Yes, every 2 weeks","2010","lower secondary degree","Couple + C. LE 16 ","54","0.0787039451231257","0.057776443218628","0.0996314470276234"
"Yes, every 2 weeks","2010","lower secondary degree","Couple + C. GT 16 ","","","",""
"Yes, every 2 weeks","2010","lower secondary degree","Couple + C. LE and GT 16","11","","",""
"Yes, every 2 weeks","2010","secondary school degree","1-pers.-HH","","","",""
"Yes, every 2 weeks","2010","secondary school degree","(Married) couple without C. ","","","",""
"Yes, every 2 weeks","2010","secondary school degree","Single parent ","54","0.127610319529947","0.0952744461999561","0.159946192859938"
"Yes, every 2 weeks","2010","secondary school degree","Couple + C. LE 16 ","115","0.116070925148385","0.0966689840039155","0.135472866292853"
"Yes, every 2 weeks","2010","secondary school degree","Couple + C. GT 16 ","1","","",""
"Yes, every 2 weeks","2010","secondary school degree","Couple + C. LE and GT 16","13","","",""
"Yes, every 2 weeks","2010","college entrance qualification","1-pers.-HH","","","",""
"Yes, every 2 weeks","2010","college entrance qualification","(Married) couple without C. ","","","",""
"Yes, every 2 weeks","2010","college entrance qualification","Single parent ","26","","",""
"Yes, every 2 weeks","2010","college entrance qualification","Couple + C. LE 16 ","141","0.123682636187335","0.10463015869396","0.142735113680709"
"Yes, every 2 weeks","2010","college entrance qualification","Couple + C. GT 16 ","2","","",""
"Yes, every 2 weeks","2010","college entrance qualification","Couple + C. LE and GT 16","9","","",""
"Yes, every 2 weeks","2010","Other degree","1-pers.-HH","","","",""
"Yes, every 2 weeks","2010","Other degree","(Married) couple without C. ","","","",""
"Yes, every 2 weeks","2010","Other degree","Single parent ","4","","",""
"Yes, every 2 weeks","2010","Other degree","Couple + C. LE 16 ","39","0.124884449145715","0.08994985101828","0.159819047273151"
"Yes, every 2 weeks","2010","Other degree","Couple + C. GT 16 ","","","",""
"Yes, every 2 weeks","2010","Other degree","Couple + C. LE and GT 16","4","","",""
"Yes, every 2 weeks","2010","no degree/no degree yet","1-pers.-HH","","","",""
"Yes, every 2 weeks","2010","no degree/no degree yet","(Married) couple without C. ","","","",""
"Yes, every 2 weeks","2010","no degree/no degree yet","Single parent ","1","","",""
"Yes, every 2 weeks","2010","no degree/no degree yet","Couple + C. LE 16 ","8","","",""
"Yes, every 2 weeks","2010","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"Yes, every 2 weeks","2010","no degree/no degree yet","Couple + C. LE and GT 16","2","","",""
"Yes, every 3-4 weeks","2010","lower secondary degree","1-pers.-HH","","","",""
"Yes, every 3-4 weeks","2010","lower secondary degree","(Married) couple without C. ","","","",""
"Yes, every 3-4 weeks","2010","lower secondary degree","Single parent ","9","","",""
"Yes, every 3-4 weeks","2010","lower secondary degree","Couple + C. LE 16 ","41","0.0739711996224028","0.0536306299893129","0.0943117692554926"
"Yes, every 3-4 weeks","2010","lower secondary degree","Couple + C. GT 16 ","","","",""
"Yes, every 3-4 weeks","2010","lower secondary degree","Couple + C. LE and GT 16","5","","",""
"Yes, every 3-4 weeks","2010","secondary school degree","1-pers.-HH","","","",""
"Yes, every 3-4 weeks","2010","secondary school degree","(Married) couple without C. ","","","",""
"Yes, every 3-4 weeks","2010","secondary school degree","Single parent ","17","","",""
"Yes, every 3-4 weeks","2010","secondary school degree","Couple + C. LE 16 ","77","0.0755336810658104","0.0595273932510443","0.0915399688805765"
"Yes, every 3-4 weeks","2010","secondary school degree","Couple + C. GT 16 ","","","",""
"Yes, every 3-4 weeks","2010","secondary school degree","Couple + C. LE and GT 16","3","","",""
"Yes, every 3-4 weeks","2010","college entrance qualification","1-pers.-HH","","","",""
"Yes, every 3-4 weeks","2010","college entrance qualification","(Married) couple without C. ","","","",""
"Yes, every 3-4 weeks","2010","college entrance qualification","Single parent ","13","","",""
"Yes, every 3-4 weeks","2010","college entrance qualification","Couple + C. LE 16 ","87","0.0677931368476334","0.05324473143349","0.0823415422617767"
"Yes, every 3-4 weeks","2010","college entrance qualification","Couple + C. GT 16 ","","","",""
"Yes, every 3-4 weeks","2010","college entrance qualification","Couple + C. LE and GT 16","5","","",""
"Yes, every 3-4 weeks","2010","Other degree","1-pers.-HH","","","",""
"Yes, every 3-4 weeks","2010","Other degree","(Married) couple without C. ","","","",""
"Yes, every 3-4 weeks","2010","Other degree","Single parent ","1","","",""
"Yes, every 3-4 weeks","2010","Other degree","Couple + C. LE 16 ","27","","",""
"Yes, every 3-4 weeks","2010","Other degree","Couple + C. GT 16 ","","","",""
"Yes, every 3-4 weeks","2010","Other degree","Couple + C. LE and GT 16","2","","",""
"Yes, every 3-4 weeks","2010","no degree/no degree yet","1-pers.-HH","","","",""
"Yes, every 3-4 weeks","2010","no degree/no degree yet","(Married) couple without C. ","","","",""
"Yes, every 3-4 weeks","2010","no degree/no degree yet","Single parent ","1","","",""
"Yes, every 3-4 weeks","2010","no degree/no degree yet","Couple + C. LE 16 ","5","","",""
"Yes, every 3-4 weeks","2010","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"Yes, every 3-4 weeks","2010","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"Rarely","2010","lower secondary degree","1-pers.-HH","","","",""
"Rarely","2010","lower secondary degree","(Married) couple without C. ","","","",""
