"plb0219","year","age_gr","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Yes, every 3-4 weeks","2008","16-34 y.","(0) in school","","","",""
"Yes, every 3-4 weeks","2008","16-34 y.","(1a) inadequately completed","","","",""
"Yes, every 3-4 weeks","2008","16-34 y.","(1b) general elementary school","","","",""
"Yes, every 3-4 weeks","2008","16-34 y.","(1c) basic vocational qualification","","","",""
"Yes, every 3-4 weeks","2008","16-34 y.","(2b) intermediate general qualification","","","",""
"Yes, every 3-4 weeks","2008","16-34 y.","(2a) intermediate vocational","","","",""
"Yes, every 3-4 weeks","2008","16-34 y.","(2c_gen) general maturity certificate","","","",""
"Yes, every 3-4 weeks","2008","16-34 y.","(2c_voc) vocational maturity certificate","","","",""
"Yes, every 3-4 weeks","2008","16-34 y.","(3a) lower tertiary education","","","",""
"Yes, every 3-4 weeks","2008","16-34 y.","(3b) higher tertiary education","","","",""
"Yes, every 3-4 weeks","2008","35-65 y.","(0) in school","","","",""
"Yes, every 3-4 weeks","2008","35-65 y.","(1a) inadequately completed","","","",""
"Yes, every 3-4 weeks","2008","35-65 y.","(1b) general elementary school","","","",""
"Yes, every 3-4 weeks","2008","35-65 y.","(1c) basic vocational qualification","","","",""
"Yes, every 3-4 weeks","2008","35-65 y.","(2b) intermediate general qualification","","","",""
"Yes, every 3-4 weeks","2008","35-65 y.","(2a) intermediate vocational","","","",""
"Yes, every 3-4 weeks","2008","35-65 y.","(2c_gen) general maturity certificate","","","",""
"Yes, every 3-4 weeks","2008","35-65 y.","(2c_voc) vocational maturity certificate","","","",""
"Yes, every 3-4 weeks","2008","35-65 y.","(3a) lower tertiary education","","","",""
"Yes, every 3-4 weeks","2008","35-65 y.","(3b) higher tertiary education","","","",""
"Yes, every 3-4 weeks","2008","66 and older","(0) in school","","","",""
"Yes, every 3-4 weeks","2008","66 and older","(1a) inadequately completed","","","",""
"Yes, every 3-4 weeks","2008","66 and older","(1b) general elementary school","","","",""
"Yes, every 3-4 weeks","2008","66 and older","(1c) basic vocational qualification","","","",""
"Yes, every 3-4 weeks","2008","66 and older","(2b) intermediate general qualification","","","",""
"Yes, every 3-4 weeks","2008","66 and older","(2a) intermediate vocational","","","",""
"Yes, every 3-4 weeks","2008","66 and older","(2c_gen) general maturity certificate","","","",""
"Yes, every 3-4 weeks","2008","66 and older","(2c_voc) vocational maturity certificate","","","",""
"Yes, every 3-4 weeks","2008","66 and older","(3a) lower tertiary education","","","",""
"Yes, every 3-4 weeks","2008","66 and older","(3b) higher tertiary education","","","",""
"Rarely","2008","16-34 y.","(0) in school","","","",""
"Rarely","2008","16-34 y.","(1a) inadequately completed","","","",""
"Rarely","2008","16-34 y.","(1b) general elementary school","","","",""
"Rarely","2008","16-34 y.","(1c) basic vocational qualification","","","",""
"Rarely","2008","16-34 y.","(2b) intermediate general qualification","","","",""
"Rarely","2008","16-34 y.","(2a) intermediate vocational","","","",""
"Rarely","2008","16-34 y.","(2c_gen) general maturity certificate","","","",""
"Rarely","2008","16-34 y.","(2c_voc) vocational maturity certificate","","","",""
"Rarely","2008","16-34 y.","(3a) lower tertiary education","","","",""
"Rarely","2008","16-34 y.","(3b) higher tertiary education","","","",""
"Rarely","2008","35-65 y.","(0) in school","","","",""
"Rarely","2008","35-65 y.","(1a) inadequately completed","","","",""
"Rarely","2008","35-65 y.","(1b) general elementary school","","","",""
"Rarely","2008","35-65 y.","(1c) basic vocational qualification","","","",""
"Rarely","2008","35-65 y.","(2b) intermediate general qualification","","","",""
"Rarely","2008","35-65 y.","(2a) intermediate vocational","","","",""
"Rarely","2008","35-65 y.","(2c_gen) general maturity certificate","","","",""
"Rarely","2008","35-65 y.","(2c_voc) vocational maturity certificate","","","",""
"Rarely","2008","35-65 y.","(3a) lower tertiary education","","","",""
"Rarely","2008","35-65 y.","(3b) higher tertiary education","","","",""
"Rarely","2008","66 and older","(0) in school","","","",""
"Rarely","2008","66 and older","(1a) inadequately completed","","","",""
"Rarely","2008","66 and older","(1b) general elementary school","","","",""
"Rarely","2008","66 and older","(1c) basic vocational qualification","","","",""
"Rarely","2008","66 and older","(2b) intermediate general qualification","","","",""
"Rarely","2008","66 and older","(2a) intermediate vocational","","","",""
"Rarely","2008","66 and older","(2c_gen) general maturity certificate","","","",""
"Rarely","2008","66 and older","(2c_voc) vocational maturity certificate","","","",""
"Rarely","2008","66 and older","(3a) lower tertiary education","","","",""
"Rarely","2008","66 and older","(3b) higher tertiary education","","","",""
"No, never","2009","16-34 y.","(0) in school","23","","",""
"No, never","2009","16-34 y.","(1a) inadequately completed","13","","",""
"No, never","2009","16-34 y.","(1b) general elementary school","107","0.646706526426736","0.570466849611312","0.722946203242159"
"No, never","2009","16-34 y.","(1c) basic vocational qualification","164","0.621555422138704","0.563161690802056","0.679949153475352"
"No, never","2009","16-34 y.","(2b) intermediate general qualification","131","0.688983568978031","0.622988226324493","0.754978911631569"
"No, never","2009","16-34 y.","(2a) intermediate vocational","383","0.561648933307102","0.523116904357096","0.600180962257108"
"No, never","2009","16-34 y.","(2c_gen) general maturity certificate","176","0.663813213801361","0.607569147446475","0.720057280156247"
"No, never","2009","16-34 y.","(2c_voc) vocational maturity certificate","187","0.651386926957028","0.595470766419953","0.707303087494104"
"No, never","2009","16-34 y.","(3a) lower tertiary education","101","0.71519843646669","0.643685133295931","0.78671173963745"
"No, never","2009","16-34 y.","(3b) higher tertiary education","119","0.399333762157756","0.343254937003183","0.455412587312328"
"No, never","2009","35-65 y.","(0) in school","","","",""
"No, never","2009","35-65 y.","(1a) inadequately completed","24","","",""
"No, never","2009","35-65 y.","(1b) general elementary school","189","0.724870305233701","0.669841926444569","0.779898684022834"
"No, never","2009","35-65 y.","(1c) basic vocational qualification","1087","0.641825852721459","0.618830208728614","0.664821496714304"
"No, never","2009","35-65 y.","(2b) intermediate general qualification","32","0.63204991300395","0.495623765546671","0.768476060461229"
"No, never","2009","35-65 y.","(2a) intermediate vocational","1369","0.590433737487486","0.57008748943968","0.610779985535291"
"No, never","2009","35-65 y.","(2c_gen) general maturity certificate","43","0.522747620368833","0.411183945344034","0.634311295393632"
"No, never","2009","35-65 y.","(2c_voc) vocational maturity certificate","387","0.588702867265293","0.550339610516259","0.627066124014327"
"No, never","2009","35-65 y.","(3a) lower tertiary education","455","0.524741251011441","0.490560718203292","0.558921783819591"
"No, never","2009","35-65 y.","(3b) higher tertiary education","599","0.438426736983777","0.411526133431839","0.465327340535715"
"No, never","2009","66 and older","(0) in school","","","",""
"No, never","2009","66 and older","(1a) inadequately completed","","","",""
"No, never","2009","66 and older","(1b) general elementary school","8","","",""
"No, never","2009","66 and older","(1c) basic vocational qualification","49","0.68816630338456","0.580413856814285","0.795918749954835"
"No, never","2009","66 and older","(2b) intermediate general qualification","","","",""
"No, never","2009","66 and older","(2a) intermediate vocational","18","","",""
"No, never","2009","66 and older","(2c_gen) general maturity certificate","1","","",""
"No, never","2009","66 and older","(2c_voc) vocational maturity certificate","1","","",""
"No, never","2009","66 and older","(3a) lower tertiary education","15","","",""
"No, never","2009","66 and older","(3b) higher tertiary education","28","","",""
"Yes, every week","2009","16-34 y.","(0) in school","3","","",""
"Yes, every week","2009","16-34 y.","(1a) inadequately completed","2","","",""
"Yes, every week","2009","16-34 y.","(1b) general elementary school","7","","",""
"Yes, every week","2009","16-34 y.","(1c) basic vocational qualification","14","","",""
"Yes, every week","2009","16-34 y.","(2b) intermediate general qualification","10","","",""
"Yes, every week","2009","16-34 y.","(2a) intermediate vocational","30","0.0452041921700095","0.0290709005938269","0.061337483746192"
"Yes, every week","2009","16-34 y.","(2c_gen) general maturity certificate","16","","",""
"Yes, every week","2009","16-34 y.","(2c_voc) vocational maturity certificate","17","","",""
"Yes, every week","2009","16-34 y.","(3a) lower tertiary education","5","","",""
"Yes, every week","2009","16-34 y.","(3b) higher tertiary education","40","0.114054651671275","0.0776569259337397","0.15045237740881"
"Yes, every week","2009","35-65 y.","(0) in school","","","",""
"Yes, every week","2009","35-65 y.","(1a) inadequately completed","5","","",""
"Yes, every week","2009","35-65 y.","(1b) general elementary school","18","","",""
"Yes, every week","2009","35-65 y.","(1c) basic vocational qualification","89","0.0515707685337208","0.0409637305844998","0.0621778064829419"
"Yes, every week","2009","35-65 y.","(2b) intermediate general qualification","5","","",""
"Yes, every week","2009","35-65 y.","(2a) intermediate vocational","117","0.0541148740768171","0.0447540477247854","0.0634757004288489"
"Yes, every week","2009","35-65 y.","(2c_gen) general maturity certificate","9","","",""
"Yes, every week","2009","35-65 y.","(2c_voc) vocational maturity certificate","29","","",""
"Yes, every week","2009","35-65 y.","(3a) lower tertiary education","54","0.0619269662383516","0.0454301782484894","0.0784237542282138"
"Yes, every week","2009","35-65 y.","(3b) higher tertiary education","193","0.169863023796808","0.149505047609225","0.190220999984391"
"Yes, every week","2009","66 and older","(0) in school","","","",""
"Yes, every week","2009","66 and older","(1a) inadequately completed","","","",""
"Yes, every week","2009","66 and older","(1b) general elementary school","","","",""
"Yes, every week","2009","66 and older","(1c) basic vocational qualification","3","","",""
"Yes, every week","2009","66 and older","(2b) intermediate general qualification","1","","",""
"Yes, every week","2009","66 and older","(2a) intermediate vocational","4","","",""
"Yes, every week","2009","66 and older","(2c_gen) general maturity certificate","","","",""
"Yes, every week","2009","66 and older","(2c_voc) vocational maturity certificate","","","",""
"Yes, every week","2009","66 and older","(3a) lower tertiary education","2","","",""
"Yes, every week","2009","66 and older","(3b) higher tertiary education","6","","",""
"Yes, every 2 weeks","2009","16-34 y.","(0) in school","3","","",""
"Yes, every 2 weeks","2009","16-34 y.","(1a) inadequately completed","","","",""
"Yes, every 2 weeks","2009","16-34 y.","(1b) general elementary school","13","","",""
"Yes, every 2 weeks","2009","16-34 y.","(1c) basic vocational qualification","24","","",""
"Yes, every 2 weeks","2009","16-34 y.","(2b) intermediate general qualification","22","","",""
"Yes, every 2 weeks","2009","16-34 y.","(2a) intermediate vocational","83","0.141733173236892","0.114648394409811","0.168817952063974"
"Yes, every 2 weeks","2009","16-34 y.","(2c_gen) general maturity certificate","29","","",""
"Yes, every 2 weeks","2009","16-34 y.","(2c_voc) vocational maturity certificate","16","","",""
"Yes, every 2 weeks","2009","16-34 y.","(3a) lower tertiary education","6","","",""
"Yes, every 2 weeks","2009","16-34 y.","(3b) higher tertiary education","30","0.0869299464621647","0.0546709363597058","0.119188956564624"
"Yes, every 2 weeks","2009","35-65 y.","(0) in school","","","",""
"Yes, every 2 weeks","2009","35-65 y.","(1a) inadequately completed","3","","",""
"Yes, every 2 weeks","2009","35-65 y.","(1b) general elementary school","19","","",""
"Yes, every 2 weeks","2009","35-65 y.","(1c) basic vocational qualification","130","0.0763511719219531","0.063614641098882","0.0890877027450242"
"Yes, every 2 weeks","2009","35-65 y.","(2b) intermediate general qualification","3","","",""
"Yes, every 2 weeks","2009","35-65 y.","(2a) intermediate vocational","217","0.0948959628934314","0.0827701801104018","0.107021745676461"
"Yes, every 2 weeks","2009","35-65 y.","(2c_gen) general maturity certificate","7","","",""
"Yes, every 2 weeks","2009","35-65 y.","(2c_voc) vocational maturity certificate","59","0.0952884171456164","0.0723974214566405","0.118179412834592"
"Yes, every 2 weeks","2009","35-65 y.","(3a) lower tertiary education","48","0.0619445798277623","0.045445600851129","0.0784435588043956"
"Yes, every 2 weeks","2009","35-65 y.","(3b) higher tertiary education","100","0.0711094583749053","0.0571760857113714","0.0850428310384392"
"Yes, every 2 weeks","2009","66 and older","(0) in school","","","",""
"Yes, every 2 weeks","2009","66 and older","(1a) inadequately completed","","","",""
"Yes, every 2 weeks","2009","66 and older","(1b) general elementary school","1","","",""
"Yes, every 2 weeks","2009","66 and older","(1c) basic vocational qualification","2","","",""
"Yes, every 2 weeks","2009","66 and older","(2b) intermediate general qualification","","","",""
"Yes, every 2 weeks","2009","66 and older","(2a) intermediate vocational","3","","",""
"Yes, every 2 weeks","2009","66 and older","(2c_gen) general maturity certificate","","","",""
"Yes, every 2 weeks","2009","66 and older","(2c_voc) vocational maturity certificate","","","",""
"Yes, every 2 weeks","2009","66 and older","(3a) lower tertiary education","1","","",""
"Yes, every 2 weeks","2009","66 and older","(3b) higher tertiary education","5","","",""
"Yes, every 3-4 weeks","2009","16-34 y.","(0) in school","1","","",""
"Yes, every 3-4 weeks","2009","16-34 y.","(1a) inadequately completed","","","",""
"Yes, every 3-4 weeks","2009","16-34 y.","(1b) general elementary school","6","","",""
"Yes, every 3-4 weeks","2009","16-34 y.","(1c) basic vocational qualification","20","","",""
"Yes, every 3-4 weeks","2009","16-34 y.","(2b) intermediate general qualification","4","","",""
"Yes, every 3-4 weeks","2009","16-34 y.","(2a) intermediate vocational","27","","",""
"Yes, every 3-4 weeks","2009","16-34 y.","(2c_gen) general maturity certificate","19","","",""
"Yes, every 3-4 weeks","2009","16-34 y.","(2c_voc) vocational maturity certificate","12","","",""
"Yes, every 3-4 weeks","2009","16-34 y.","(3a) lower tertiary education","8","","",""
"Yes, every 3-4 weeks","2009","16-34 y.","(3b) higher tertiary education","30","0.11146784318397","0.0754327495565087","0.147502936811432"
"Yes, every 3-4 weeks","2009","35-65 y.","(0) in school","","","",""
"Yes, every 3-4 weeks","2009","35-65 y.","(1a) inadequately completed","1","","",""
"Yes, every 3-4 weeks","2009","35-65 y.","(1b) general elementary school","11","","",""
"Yes, every 3-4 weeks","2009","35-65 y.","(1c) basic vocational qualification","86","0.0482403889910262","0.0379635656383424","0.05851721234371"
"Yes, every 3-4 weeks","2009","35-65 y.","(2b) intermediate general qualification","4","","",""
"Yes, every 3-4 weeks","2009","35-65 y.","(2a) intermediate vocational","121","0.0635809153981096","0.0534852445898475","0.0736765862063717"
"Yes, every 3-4 weeks","2009","35-65 y.","(2c_gen) general maturity certificate","5","","",""
"Yes, every 3-4 weeks","2009","35-65 y.","(2c_voc) vocational maturity certificate","34","0.0666973150182733","0.0472457304755163","0.0861488995610304"
"Yes, every 3-4 weeks","2009","35-65 y.","(3a) lower tertiary education","39","0.0528380964844755","0.0375262749901258","0.0681499179788252"
"Yes, every 3-4 weeks","2009","35-65 y.","(3b) higher tertiary education","103","0.0777531242535904","0.0632355913864292","0.0922706571207516"
"Yes, every 3-4 weeks","2009","66 and older","(0) in school","","","",""
"Yes, every 3-4 weeks","2009","66 and older","(1a) inadequately completed","","","",""
"Yes, every 3-4 weeks","2009","66 and older","(1b) general elementary school","","","",""
"Yes, every 3-4 weeks","2009","66 and older","(1c) basic vocational qualification","5","","",""
"Yes, every 3-4 weeks","2009","66 and older","(2b) intermediate general qualification","","","",""
"Yes, every 3-4 weeks","2009","66 and older","(2a) intermediate vocational","1","","",""
"Yes, every 3-4 weeks","2009","66 and older","(2c_gen) general maturity certificate","","","",""
"Yes, every 3-4 weeks","2009","66 and older","(2c_voc) vocational maturity certificate","","","",""
"Yes, every 3-4 weeks","2009","66 and older","(3a) lower tertiary education","","","",""
"Yes, every 3-4 weeks","2009","66 and older","(3b) higher tertiary education","2","","",""
"Rarely","2009","16-34 y.","(0) in school","7","","",""
"Rarely","2009","16-34 y.","(1a) inadequately completed","1","","",""
"Rarely","2009","16-34 y.","(1b) general elementary school","18","","",""
"Rarely","2009","16-34 y.","(1c) basic vocational qualification","43","0.176706364647553","0.130783536175971","0.222629193119135"
"Rarely","2009","16-34 y.","(2b) intermediate general qualification","22","","",""
"Rarely","2009","16-34 y.","(2a) intermediate vocational","114","0.205047615024193","0.173694817754039","0.236400412294347"
"Rarely","2009","16-34 y.","(2c_gen) general maturity certificate","31","0.125332709143178","0.0859126653702896","0.164752752916066"
"Rarely","2009","16-34 y.","(2c_voc) vocational maturity certificate","47","0.18155448394423","0.136322632381225","0.226786335507235"
"Rarely","2009","16-34 y.","(3a) lower tertiary education","33","0.129847568630218","0.0765856317479615","0.183109505512475"
"Rarely","2009","16-34 y.","(3b) higher tertiary education","74","0.288213796524834","0.236352132556619","0.34007546049305"
"Rarely","2009","35-65 y.","(0) in school","","","",""
"Rarely","2009","35-65 y.","(1a) inadequately completed","4","","",""
"Rarely","2009","35-65 y.","(1b) general elementary school","16","","",""
"Rarely","2009","35-65 y.","(1c) basic vocational qualification","278","0.182011817831841","0.163505792015996","0.200517843647685"
"Rarely","2009","35-65 y.","(2b) intermediate general qualification","4","","",""
"Rarely","2009","35-65 y.","(2a) intermediate vocational","420","0.196974510144156","0.180519189669994","0.213429830618319"
"Rarely","2009","35-65 y.","(2c_gen) general maturity certificate","13","","",""
"Rarely","2009","35-65 y.","(2c_voc) vocational maturity certificate","123","0.206951926663312","0.175367423764758","0.238536429561866"
"Rarely","2009","35-65 y.","(3a) lower tertiary education","224","0.298549106437969","0.267227235979923","0.329870976896016"
"Rarely","2009","35-65 y.","(3b) higher tertiary education","312","0.24284765659092","0.21960055084332","0.266094762338519"
"Rarely","2009","66 and older","(0) in school","","","",""
"Rarely","2009","66 and older","(1a) inadequately completed","1","","",""
"Rarely","2009","66 and older","(1b) general elementary school","","","",""
"Rarely","2009","66 and older","(1c) basic vocational qualification","12","","",""
"Rarely","2009","66 and older","(2b) intermediate general qualification","1","","",""
"Rarely","2009","66 and older","(2a) intermediate vocational","4","","",""
"Rarely","2009","66 and older","(2c_gen) general maturity certificate","1","","",""
"Rarely","2009","66 and older","(2c_voc) vocational maturity certificate","1","","",""
"Rarely","2009","66 and older","(3a) lower tertiary education","9","","",""
"Rarely","2009","66 and older","(3b) higher tertiary education","18","","",""
"No, never","2010","16-34 y.","(0) in school","14","","",""
"No, never","2010","16-34 y.","(1a) inadequately completed","21","","",""
"No, never","2010","16-34 y.","(1b) general elementary school","86","0.702247133028707","0.62176301082723","0.782731255230183"
"No, never","2010","16-34 y.","(1c) basic vocational qualification","160","0.645498862277081","0.586554213041737","0.704443511512424"
"No, never","2010","16-34 y.","(2b) intermediate general qualification","45","0.680189831295163","0.570141174172844","0.790238488417481"
"No, never","2010","16-34 y.","(2a) intermediate vocational","240","0.529368819442573","0.483200459460366","0.575537179424781"
"No, never","2010","16-34 y.","(2c_gen) general maturity certificate","22","","",""
"No, never","2010","16-34 y.","(2c_voc) vocational maturity certificate","100","0.536014300214706","0.463160480878732","0.608868119550679"
"No, never","2010","16-34 y.","(3a) lower tertiary education","37","0.529006618597594","0.410366495221269","0.64764674197392"
"No, never","2010","16-34 y.","(3b) higher tertiary education","68","0.398347727792838","0.322491358472182","0.474204097113495"
"No, never","2010","35-65 y.","(0) in school","","","",""
"No, never","2010","35-65 y.","(1a) inadequately completed","18","","",""
"No, never","2010","35-65 y.","(1b) general elementary school","99","0.67894414829196","0.604228807575984","0.753659489007935"
"No, never","2010","35-65 y.","(1c) basic vocational qualification","340","0.626334976759969","0.586231064316673","0.666438889203265"
"No, never","2010","35-65 y.","(2b) intermediate general qualification","24","","",""
"No, never","2010","35-65 y.","(2a) intermediate vocational","581","0.621823395418041","0.591083668648801","0.652563122187282"
"No, never","2010","35-65 y.","(2c_gen) general maturity certificate","36","0.4284777501107","0.320039174011434","0.536916326209966"
"No, never","2010","35-65 y.","(2c_voc) vocational maturity certificate","237","0.616673102627196","0.567917047469194","0.665429157785199"
"No, never","2010","35-65 y.","(3a) lower tertiary education","141","0.542205989297314","0.482333890668417","0.602078087926212"
"No, never","2010","35-65 y.","(3b) higher tertiary education","261","0.444433882968196","0.405383584740533","0.483484181195859"
"No, never","2010","66 and older","(0) in school","","","",""
"No, never","2010","66 and older","(1a) inadequately completed","","","",""
"No, never","2010","66 and older","(1b) general elementary school","","","",""
"No, never","2010","66 and older","(1c) basic vocational qualification","1","","",""
"No, never","2010","66 and older","(2b) intermediate general qualification","","","",""
"No, never","2010","66 and older","(2a) intermediate vocational","","","",""
"No, never","2010","66 and older","(2c_gen) general maturity certificate","","","",""
"No, never","2010","66 and older","(2c_voc) vocational maturity certificate","","","",""
"No, never","2010","66 and older","(3a) lower tertiary education","","","",""
"No, never","2010","66 and older","(3b) higher tertiary education","","","",""
"Yes, every week","2010","16-34 y.","(0) in school","4","","",""
"Yes, every week","2010","16-34 y.","(1a) inadequately completed","3","","",""
"Yes, every week","2010","16-34 y.","(1b) general elementary school","9","","",""
"Yes, every week","2010","16-34 y.","(1c) basic vocational qualification","15","","",""
"Yes, every week","2010","16-34 y.","(2b) intermediate general qualification","7","","",""
"Yes, every week","2010","16-34 y.","(2a) intermediate vocational","32","0.0744845459372341","0.0501988895890036","0.0987702022854646"
"Yes, every week","2010","16-34 y.","(2c_gen) general maturity certificate","6","","",""
"Yes, every week","2010","16-34 y.","(2c_voc) vocational maturity certificate","17","","",""
"Yes, every week","2010","16-34 y.","(3a) lower tertiary education","4","","",""
"Yes, every week","2010","16-34 y.","(3b) higher tertiary education","11","","",""
"Yes, every week","2010","35-65 y.","(0) in school","","","",""
"Yes, every week","2010","35-65 y.","(1a) inadequately completed","5","","",""
"Yes, every week","2010","35-65 y.","(1b) general elementary school","10","","",""
"Yes, every week","2010","35-65 y.","(1c) basic vocational qualification","25","","",""
"Yes, every week","2010","35-65 y.","(2b) intermediate general qualification","2","","",""
"Yes, every week","2010","35-65 y.","(2a) intermediate vocational","48","0.0478642365909504","0.0343318576010427","0.0613966155808581"
"Yes, every week","2010","35-65 y.","(2c_gen) general maturity certificate","7","","",""
"Yes, every week","2010","35-65 y.","(2c_voc) vocational maturity certificate","23","","",""
"Yes, every week","2010","35-65 y.","(3a) lower tertiary education","11","","",""
"Yes, every week","2010","35-65 y.","(3b) higher tertiary education","79","0.115669919847714","0.0905354161107894","0.140804423584639"
"Yes, every week","2010","66 and older","(0) in school","","","",""
"Yes, every week","2010","66 and older","(1a) inadequately completed","","","",""
"Yes, every week","2010","66 and older","(1b) general elementary school","","","",""
"Yes, every week","2010","66 and older","(1c) basic vocational qualification","","","",""
"Yes, every week","2010","66 and older","(2b) intermediate general qualification","","","",""
"Yes, every week","2010","66 and older","(2a) intermediate vocational","","","",""
"Yes, every week","2010","66 and older","(2c_gen) general maturity certificate","","","",""
"Yes, every week","2010","66 and older","(2c_voc) vocational maturity certificate","","","",""
"Yes, every week","2010","66 and older","(3a) lower tertiary education","","","",""
"Yes, every week","2010","66 and older","(3b) higher tertiary education","","","",""
"Yes, every 2 weeks","2010","16-34 y.","(0) in school","","","",""
"Yes, every 2 weeks","2010","16-34 y.","(1a) inadequately completed","7","","",""
"Yes, every 2 weeks","2010","16-34 y.","(1b) general elementary school","11","","",""
"Yes, every 2 weeks","2010","16-34 y.","(1c) basic vocational qualification","25","","",""
"Yes, every 2 weeks","2010","16-34 y.","(2b) intermediate general qualification","8","","",""
"Yes, every 2 weeks","2010","16-34 y.","(2a) intermediate vocational","63","0.148503548167773","0.115611966581057","0.18139512975449"
"Yes, every 2 weeks","2010","16-34 y.","(2c_gen) general maturity certificate","10","","",""
"Yes, every 2 weeks","2010","16-34 y.","(2c_voc) vocational maturity certificate","26","","",""
"Yes, every 2 weeks","2010","16-34 y.","(3a) lower tertiary education","9","","",""
"Yes, every 2 weeks","2010","16-34 y.","(3b) higher tertiary education","27","","",""
"Yes, every 2 weeks","2010","35-65 y.","(0) in school","","","",""
"Yes, every 2 weeks","2010","35-65 y.","(1a) inadequately completed","3","","",""
"Yes, every 2 weeks","2010","35-65 y.","(1b) general elementary school","15","","",""
"Yes, every 2 weeks","2010","35-65 y.","(1c) basic vocational qualification","56","0.087438456342974","0.064021820100046","0.110855092585902"
"Yes, every 2 weeks","2010","35-65 y.","(2b) intermediate general qualification","10","","",""
"Yes, every 2 weeks","2010","35-65 y.","(2a) intermediate vocational","95","0.0962750904802108","0.0775771299324569","0.114973051027965"
"Yes, every 2 weeks","2010","35-65 y.","(2c_gen) general maturity certificate","14","","",""
"Yes, every 2 weeks","2010","35-65 y.","(2c_voc) vocational maturity certificate","31","0.0697754316893063","0.0442271569158702","0.0953237064627423"
"Yes, every 2 weeks","2010","35-65 y.","(3a) lower tertiary education","24","","",""
"Yes, every 2 weeks","2010","35-65 y.","(3b) higher tertiary education","76","0.122193987947128","0.0964558518173825","0.147932124076873"
"Yes, every 2 weeks","2010","66 and older","(0) in school","","","",""
"Yes, every 2 weeks","2010","66 and older","(1a) inadequately completed","","","",""
"Yes, every 2 weeks","2010","66 and older","(1b) general elementary school","","","",""
"Yes, every 2 weeks","2010","66 and older","(1c) basic vocational qualification","","","",""
"Yes, every 2 weeks","2010","66 and older","(2b) intermediate general qualification","","","",""
"Yes, every 2 weeks","2010","66 and older","(2a) intermediate vocational","","","",""
"Yes, every 2 weeks","2010","66 and older","(2c_gen) general maturity certificate","","","",""
"Yes, every 2 weeks","2010","66 and older","(2c_voc) vocational maturity certificate","","","",""
"Yes, every 2 weeks","2010","66 and older","(3a) lower tertiary education","","","",""
"Yes, every 2 weeks","2010","66 and older","(3b) higher tertiary education","","","",""
"Yes, every 3-4 weeks","2010","16-34 y.","(0) in school","","","",""
"Yes, every 3-4 weeks","2010","16-34 y.","(1a) inadequately completed","2","","",""
"Yes, every 3-4 weeks","2010","16-34 y.","(1b) general elementary school","8","","",""
"Yes, every 3-4 weeks","2010","16-34 y.","(1c) basic vocational qualification","8","","",""
"Yes, every 3-4 weeks","2010","16-34 y.","(2b) intermediate general qualification","3","","",""
"Yes, every 3-4 weeks","2010","16-34 y.","(2a) intermediate vocational","29","","",""
"Yes, every 3-4 weeks","2010","16-34 y.","(2c_gen) general maturity certificate","3","","",""
"Yes, every 3-4 weeks","2010","16-34 y.","(2c_voc) vocational maturity certificate","7","","",""
"Yes, every 3-4 weeks","2010","16-34 y.","(3a) lower tertiary education","1","","",""
"Yes, every 3-4 weeks","2010","16-34 y.","(3b) higher tertiary education","15","","",""
"Yes, every 3-4 weeks","2010","35-65 y.","(0) in school","","","",""
"Yes, every 3-4 weeks","2010","35-65 y.","(1a) inadequately completed","4","","",""
"Yes, every 3-4 weeks","2010","35-65 y.","(1b) general elementary school","10","","",""
"Yes, every 3-4 weeks","2010","35-65 y.","(1c) basic vocational qualification","45","0.089918069310439","0.066204009025141","0.113632129595737"
"Yes, every 3-4 weeks","2010","35-65 y.","(2b) intermediate general qualification","1","","",""
"Yes, every 3-4 weeks","2010","35-65 y.","(2a) intermediate vocational","60","0.0591153685201808","0.0441654945015724","0.0740652425387892"
"Yes, every 3-4 weeks","2010","35-65 y.","(2c_gen) general maturity certificate","8","","",""
"Yes, every 3-4 weeks","2010","35-65 y.","(2c_voc) vocational maturity certificate","17","","",""
"Yes, every 3-4 weeks","2010","35-65 y.","(3a) lower tertiary education","17","","",""
"Yes, every 3-4 weeks","2010","35-65 y.","(3b) higher tertiary education","56","0.0863515916942708","0.0642777652665613","0.10842541812198"
"Yes, every 3-4 weeks","2010","66 and older","(0) in school","","","",""
"Yes, every 3-4 weeks","2010","66 and older","(1a) inadequately completed","","","",""
"Yes, every 3-4 weeks","2010","66 and older","(1b) general elementary school","","","",""
"Yes, every 3-4 weeks","2010","66 and older","(1c) basic vocational qualification","","","",""
"Yes, every 3-4 weeks","2010","66 and older","(2b) intermediate general qualification","","","",""
"Yes, every 3-4 weeks","2010","66 and older","(2a) intermediate vocational","","","",""
"Yes, every 3-4 weeks","2010","66 and older","(2c_gen) general maturity certificate","","","",""
"Yes, every 3-4 weeks","2010","66 and older","(2c_voc) vocational maturity certificate","","","",""
"Yes, every 3-4 weeks","2010","66 and older","(3a) lower tertiary education","","","",""
"Yes, every 3-4 weeks","2010","66 and older","(3b) higher tertiary education","","","",""
"Rarely","2010","16-34 y.","(0) in school","1","","",""
"Rarely","2010","16-34 y.","(1a) inadequately completed","3","","",""
"Rarely","2010","16-34 y.","(1b) general elementary school","10","","",""
"Rarely","2010","16-34 y.","(1c) basic vocational qualification","45","0.189027165606579","0.140782078494679","0.237272252718479"
"Rarely","2010","16-34 y.","(2b) intermediate general qualification","6","","",""
