"plb0219","year","migback","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Yes, every week","2008","no migration background","(0) in school","","","",""
"Yes, every week","2008","no migration background","(1a) inadequately completed","","","",""
"Yes, every week","2008","no migration background","(1b) general elementary school","","","",""
"Yes, every week","2008","no migration background","(1c) basic vocational qualification","","","",""
"Yes, every week","2008","no migration background","(2b) intermediate general qualification","","","",""
"Yes, every week","2008","no migration background","(2a) intermediate vocational","","","",""
"Yes, every week","2008","no migration background","(2c_gen) general maturity certificate","","","",""
"Yes, every week","2008","no migration background","(2c_voc) vocational maturity certificate","","","",""
"Yes, every week","2008","no migration background","(3a) lower tertiary education","","","",""
"Yes, every week","2008","no migration background","(3b) higher tertiary education","","","",""
"Yes, every week","2008","direct migration background","(0) in school","","","",""
"Yes, every week","2008","direct migration background","(1a) inadequately completed","","","",""
"Yes, every week","2008","direct migration background","(1b) general elementary school","","","",""
"Yes, every week","2008","direct migration background","(1c) basic vocational qualification","","","",""
"Yes, every week","2008","direct migration background","(2b) intermediate general qualification","","","",""
"Yes, every week","2008","direct migration background","(2a) intermediate vocational","","","",""
"Yes, every week","2008","direct migration background","(2c_gen) general maturity certificate","","","",""
"Yes, every week","2008","direct migration background","(2c_voc) vocational maturity certificate","","","",""
"Yes, every week","2008","direct migration background","(3a) lower tertiary education","","","",""
"Yes, every week","2008","direct migration background","(3b) higher tertiary education","","","",""
"Yes, every week","2008","indirect migration background","(0) in school","","","",""
"Yes, every week","2008","indirect migration background","(1a) inadequately completed","","","",""
"Yes, every week","2008","indirect migration background","(1b) general elementary school","","","",""
"Yes, every week","2008","indirect migration background","(1c) basic vocational qualification","","","",""
"Yes, every week","2008","indirect migration background","(2b) intermediate general qualification","","","",""
"Yes, every week","2008","indirect migration background","(2a) intermediate vocational","","","",""
"Yes, every week","2008","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Yes, every week","2008","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Yes, every week","2008","indirect migration background","(3a) lower tertiary education","","","",""
"Yes, every week","2008","indirect migration background","(3b) higher tertiary education","","","",""
"Yes, every 2 weeks","2008","no migration background","(0) in school","","","",""
"Yes, every 2 weeks","2008","no migration background","(1a) inadequately completed","","","",""
"Yes, every 2 weeks","2008","no migration background","(1b) general elementary school","","","",""
"Yes, every 2 weeks","2008","no migration background","(1c) basic vocational qualification","","","",""
"Yes, every 2 weeks","2008","no migration background","(2b) intermediate general qualification","","","",""
"Yes, every 2 weeks","2008","no migration background","(2a) intermediate vocational","","","",""
"Yes, every 2 weeks","2008","no migration background","(2c_gen) general maturity certificate","","","",""
"Yes, every 2 weeks","2008","no migration background","(2c_voc) vocational maturity certificate","","","",""
"Yes, every 2 weeks","2008","no migration background","(3a) lower tertiary education","","","",""
"Yes, every 2 weeks","2008","no migration background","(3b) higher tertiary education","","","",""
"Yes, every 2 weeks","2008","direct migration background","(0) in school","","","",""
"Yes, every 2 weeks","2008","direct migration background","(1a) inadequately completed","","","",""
"Yes, every 2 weeks","2008","direct migration background","(1b) general elementary school","","","",""
"Yes, every 2 weeks","2008","direct migration background","(1c) basic vocational qualification","","","",""
"Yes, every 2 weeks","2008","direct migration background","(2b) intermediate general qualification","","","",""
"Yes, every 2 weeks","2008","direct migration background","(2a) intermediate vocational","","","",""
"Yes, every 2 weeks","2008","direct migration background","(2c_gen) general maturity certificate","","","",""
"Yes, every 2 weeks","2008","direct migration background","(2c_voc) vocational maturity certificate","","","",""
"Yes, every 2 weeks","2008","direct migration background","(3a) lower tertiary education","","","",""
"Yes, every 2 weeks","2008","direct migration background","(3b) higher tertiary education","","","",""
"Yes, every 2 weeks","2008","indirect migration background","(0) in school","","","",""
"Yes, every 2 weeks","2008","indirect migration background","(1a) inadequately completed","","","",""
"Yes, every 2 weeks","2008","indirect migration background","(1b) general elementary school","","","",""
"Yes, every 2 weeks","2008","indirect migration background","(1c) basic vocational qualification","","","",""
"Yes, every 2 weeks","2008","indirect migration background","(2b) intermediate general qualification","","","",""
"Yes, every 2 weeks","2008","indirect migration background","(2a) intermediate vocational","","","",""
"Yes, every 2 weeks","2008","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Yes, every 2 weeks","2008","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Yes, every 2 weeks","2008","indirect migration background","(3a) lower tertiary education","","","",""
"Yes, every 2 weeks","2008","indirect migration background","(3b) higher tertiary education","","","",""
"Yes, every 3-4 weeks","2008","no migration background","(0) in school","","","",""
"Yes, every 3-4 weeks","2008","no migration background","(1a) inadequately completed","","","",""
"Yes, every 3-4 weeks","2008","no migration background","(1b) general elementary school","","","",""
"Yes, every 3-4 weeks","2008","no migration background","(1c) basic vocational qualification","","","",""
"Yes, every 3-4 weeks","2008","no migration background","(2b) intermediate general qualification","","","",""
"Yes, every 3-4 weeks","2008","no migration background","(2a) intermediate vocational","","","",""
"Yes, every 3-4 weeks","2008","no migration background","(2c_gen) general maturity certificate","","","",""
"Yes, every 3-4 weeks","2008","no migration background","(2c_voc) vocational maturity certificate","","","",""
"Yes, every 3-4 weeks","2008","no migration background","(3a) lower tertiary education","","","",""
"Yes, every 3-4 weeks","2008","no migration background","(3b) higher tertiary education","","","",""
"Yes, every 3-4 weeks","2008","direct migration background","(0) in school","","","",""
"Yes, every 3-4 weeks","2008","direct migration background","(1a) inadequately completed","","","",""
"Yes, every 3-4 weeks","2008","direct migration background","(1b) general elementary school","","","",""
"Yes, every 3-4 weeks","2008","direct migration background","(1c) basic vocational qualification","","","",""
"Yes, every 3-4 weeks","2008","direct migration background","(2b) intermediate general qualification","","","",""
"Yes, every 3-4 weeks","2008","direct migration background","(2a) intermediate vocational","","","",""
"Yes, every 3-4 weeks","2008","direct migration background","(2c_gen) general maturity certificate","","","",""
"Yes, every 3-4 weeks","2008","direct migration background","(2c_voc) vocational maturity certificate","","","",""
"Yes, every 3-4 weeks","2008","direct migration background","(3a) lower tertiary education","","","",""
"Yes, every 3-4 weeks","2008","direct migration background","(3b) higher tertiary education","","","",""
"Yes, every 3-4 weeks","2008","indirect migration background","(0) in school","","","",""
"Yes, every 3-4 weeks","2008","indirect migration background","(1a) inadequately completed","","","",""
"Yes, every 3-4 weeks","2008","indirect migration background","(1b) general elementary school","","","",""
"Yes, every 3-4 weeks","2008","indirect migration background","(1c) basic vocational qualification","","","",""
"Yes, every 3-4 weeks","2008","indirect migration background","(2b) intermediate general qualification","","","",""
"Yes, every 3-4 weeks","2008","indirect migration background","(2a) intermediate vocational","","","",""
"Yes, every 3-4 weeks","2008","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Yes, every 3-4 weeks","2008","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Yes, every 3-4 weeks","2008","indirect migration background","(3a) lower tertiary education","","","",""
"Yes, every 3-4 weeks","2008","indirect migration background","(3b) higher tertiary education","","","",""
"Rarely","2008","no migration background","(0) in school","","","",""
"Rarely","2008","no migration background","(1a) inadequately completed","","","",""
"Rarely","2008","no migration background","(1b) general elementary school","","","",""
"Rarely","2008","no migration background","(1c) basic vocational qualification","","","",""
"Rarely","2008","no migration background","(2b) intermediate general qualification","","","",""
"Rarely","2008","no migration background","(2a) intermediate vocational","","","",""
"Rarely","2008","no migration background","(2c_gen) general maturity certificate","","","",""
"Rarely","2008","no migration background","(2c_voc) vocational maturity certificate","","","",""
"Rarely","2008","no migration background","(3a) lower tertiary education","","","",""
"Rarely","2008","no migration background","(3b) higher tertiary education","","","",""
"Rarely","2008","direct migration background","(0) in school","","","",""
"Rarely","2008","direct migration background","(1a) inadequately completed","","","",""
"Rarely","2008","direct migration background","(1b) general elementary school","","","",""
"Rarely","2008","direct migration background","(1c) basic vocational qualification","","","",""
"Rarely","2008","direct migration background","(2b) intermediate general qualification","","","",""
"Rarely","2008","direct migration background","(2a) intermediate vocational","","","",""
"Rarely","2008","direct migration background","(2c_gen) general maturity certificate","","","",""
"Rarely","2008","direct migration background","(2c_voc) vocational maturity certificate","","","",""
"Rarely","2008","direct migration background","(3a) lower tertiary education","","","",""
"Rarely","2008","direct migration background","(3b) higher tertiary education","","","",""
"Rarely","2008","indirect migration background","(0) in school","","","",""
"Rarely","2008","indirect migration background","(1a) inadequately completed","","","",""
"Rarely","2008","indirect migration background","(1b) general elementary school","","","",""
"Rarely","2008","indirect migration background","(1c) basic vocational qualification","","","",""
"Rarely","2008","indirect migration background","(2b) intermediate general qualification","","","",""
"Rarely","2008","indirect migration background","(2a) intermediate vocational","","","",""
"Rarely","2008","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Rarely","2008","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Rarely","2008","indirect migration background","(3a) lower tertiary education","","","",""
"Rarely","2008","indirect migration background","(3b) higher tertiary education","","","",""
"No, never","2009","no migration background","(0) in school","19","","",""
"No, never","2009","no migration background","(1a) inadequately completed","19","","",""
"No, never","2009","no migration background","(1b) general elementary school","169","0.715554828424583","0.657501805399014","0.773607851450152"
"No, never","2009","no migration background","(1c) basic vocational qualification","1068","0.636770096342411","0.613704112511409","0.659836080173413"
"No, never","2009","no migration background","(2b) intermediate general qualification","126","0.668781288858664","0.601503973222617","0.73605860449471"
"No, never","2009","no migration background","(2a) intermediate vocational","1671","0.574125580180501","0.555691422509266","0.592559737851735"
"No, never","2009","no migration background","(2c_gen) general maturity certificate","173","0.636186541575557","0.579325689531052","0.693047393620061"
"No, never","2009","no migration background","(2c_voc) vocational maturity certificate","469","0.622139818274913","0.587393655037148","0.656885981512678"
"No, never","2009","no migration background","(3a) lower tertiary education","532","0.551095375556179","0.519316121250974","0.582874629861384"
"No, never","2009","no migration background","(3b) higher tertiary education","640","0.391852656333495","0.366760863546023","0.416944449120966"
"No, never","2009","direct migration background","(0) in school","","","",""
"No, never","2009","direct migration background","(1a) inadequately completed","16","","",""
"No, never","2009","direct migration background","(1b) general elementary school","93","0.670395064289096","0.588961140067456","0.751828988510736"
"No, never","2009","direct migration background","(1c) basic vocational qualification","166","0.640955351421558","0.580514784954294","0.701395917888822"
"No, never","2009","direct migration background","(2b) intermediate general qualification","7","","",""
"No, never","2009","direct migration background","(2a) intermediate vocational","51","0.694848232662076","0.588486656074184","0.801209809249968"
"No, never","2009","direct migration background","(2c_gen) general maturity certificate","29","","",""
"No, never","2009","direct migration background","(2c_voc) vocational maturity certificate","85","0.564470252810482","0.479563567890318","0.649376937730647"
"No, never","2009","direct migration background","(3a) lower tertiary education","27","","",""
"No, never","2009","direct migration background","(3b) higher tertiary education","83","0.604578748340357","0.526849809477434","0.68230768720328"
"No, never","2009","indirect migration background","(0) in school","4","","",""
"No, never","2009","indirect migration background","(1a) inadequately completed","2","","",""
"No, never","2009","indirect migration background","(1b) general elementary school","42","0.664926634918508","0.537849628725803","0.792003641111213"
"No, never","2009","indirect migration background","(1c) basic vocational qualification","66","0.683520691758839","0.589498004920191","0.777543378597487"
"No, never","2009","indirect migration background","(2b) intermediate general qualification","30","0.681986103050919","0.539436184157789","0.824536021944049"
"No, never","2009","indirect migration background","(2a) intermediate vocational","48","0.665109863132459","0.558299022798511","0.771920703466408"
"No, never","2009","indirect migration background","(2c_gen) general maturity certificate","18","","",""
"No, never","2009","indirect migration background","(2c_voc) vocational maturity certificate","21","","",""
"No, never","2009","indirect migration background","(3a) lower tertiary education","12","","",""
"No, never","2009","indirect migration background","(3b) higher tertiary education","23","","",""
"Yes, every week","2009","no migration background","(0) in school","2","","",""
"Yes, every week","2009","no migration background","(1a) inadequately completed","4","","",""
"Yes, every week","2009","no migration background","(1b) general elementary school","13","","",""
"Yes, every week","2009","no migration background","(1c) basic vocational qualification","87","0.0468286704071178","0.0366958287900678","0.0569615120241678"
"Yes, every week","2009","no migration background","(2b) intermediate general qualification","13","","",""
"Yes, every week","2009","no migration background","(2a) intermediate vocational","144","0.0535220834634486","0.0451313327251702","0.061912834201727"
"Yes, every week","2009","no migration background","(2c_gen) general maturity certificate","17","","",""
"Yes, every week","2009","no migration background","(2c_voc) vocational maturity certificate","37","0.0449123395422862","0.0300700209873199","0.0597546580972525"
"Yes, every week","2009","no migration background","(3a) lower tertiary education","58","0.0606438516591588","0.045394133795919","0.0758935695223986"
"Yes, every week","2009","no migration background","(3b) higher tertiary education","218","0.170688628940814","0.151349941561782","0.190027316319847"
"Yes, every week","2009","direct migration background","(0) in school","","","",""
"Yes, every week","2009","direct migration background","(1a) inadequately completed","3","","",""
"Yes, every week","2009","direct migration background","(1b) general elementary school","8","","",""
"Yes, every week","2009","direct migration background","(1c) basic vocational qualification","14","","",""
"Yes, every week","2009","direct migration background","(2b) intermediate general qualification","1","","",""
"Yes, every week","2009","direct migration background","(2a) intermediate vocational","2","","",""
"Yes, every week","2009","direct migration background","(2c_gen) general maturity certificate","4","","",""
"Yes, every week","2009","direct migration background","(2c_voc) vocational maturity certificate","7","","",""
"Yes, every week","2009","direct migration background","(3a) lower tertiary education","2","","",""
"Yes, every week","2009","direct migration background","(3b) higher tertiary education","17","","",""
"Yes, every week","2009","indirect migration background","(0) in school","1","","",""
"Yes, every week","2009","indirect migration background","(1a) inadequately completed","","","",""
"Yes, every week","2009","indirect migration background","(1b) general elementary school","4","","",""
"Yes, every week","2009","indirect migration background","(1c) basic vocational qualification","5","","",""
"Yes, every week","2009","indirect migration background","(2b) intermediate general qualification","2","","",""
"Yes, every week","2009","indirect migration background","(2a) intermediate vocational","5","","",""
"Yes, every week","2009","indirect migration background","(2c_gen) general maturity certificate","4","","",""
"Yes, every week","2009","indirect migration background","(2c_voc) vocational maturity certificate","2","","",""
"Yes, every week","2009","indirect migration background","(3a) lower tertiary education","1","","",""
"Yes, every week","2009","indirect migration background","(3b) higher tertiary education","4","","",""
"Yes, every 2 weeks","2009","no migration background","(0) in school","3","","",""
"Yes, every 2 weeks","2009","no migration background","(1a) inadequately completed","1","","",""
"Yes, every 2 weeks","2009","no migration background","(1b) general elementary school","20","","",""
"Yes, every 2 weeks","2009","no migration background","(1c) basic vocational qualification","127","0.070020957087398","0.0577821114381917","0.0822598027366042"
"Yes, every 2 weeks","2009","no migration background","(2b) intermediate general qualification","22","","",""
"Yes, every 2 weeks","2009","no migration background","(2a) intermediate vocational","288","0.108081214033371","0.0965063250459083","0.119656103020834"
"Yes, every 2 weeks","2009","no migration background","(2c_gen) general maturity certificate","30","0.0978101274090968","0.0627007902577932","0.1329194645604"
"Yes, every 2 weeks","2009","no migration background","(2c_voc) vocational maturity certificate","58","0.0754926226045612","0.0565602632536104","0.0944249819555121"
"Yes, every 2 weeks","2009","no migration background","(3a) lower tertiary education","54","0.0661795761498043","0.0502960488380624","0.0820631034615462"
"Yes, every 2 weeks","2009","no migration background","(3b) higher tertiary education","120","0.0813569046226846","0.0673049576033058","0.0954088516420634"
"Yes, every 2 weeks","2009","direct migration background","(0) in school","","","",""
"Yes, every 2 weeks","2009","direct migration background","(1a) inadequately completed","2","","",""
"Yes, every 2 weeks","2009","direct migration background","(1b) general elementary school","11","","",""
"Yes, every 2 weeks","2009","direct migration background","(1c) basic vocational qualification","21","","",""
"Yes, every 2 weeks","2009","direct migration background","(2b) intermediate general qualification","","","",""
"Yes, every 2 weeks","2009","direct migration background","(2a) intermediate vocational","5","","",""
"Yes, every 2 weeks","2009","direct migration background","(2c_gen) general maturity certificate","4","","",""
"Yes, every 2 weeks","2009","direct migration background","(2c_voc) vocational maturity certificate","15","","",""
"Yes, every 2 weeks","2009","direct migration background","(3a) lower tertiary education","1","","",""
"Yes, every 2 weeks","2009","direct migration background","(3b) higher tertiary education","10","","",""
"Yes, every 2 weeks","2009","indirect migration background","(0) in school","","","",""
"Yes, every 2 weeks","2009","indirect migration background","(1a) inadequately completed","","","",""
"Yes, every 2 weeks","2009","indirect migration background","(1b) general elementary school","2","","",""
"Yes, every 2 weeks","2009","indirect migration background","(1c) basic vocational qualification","8","","",""
"Yes, every 2 weeks","2009","indirect migration background","(2b) intermediate general qualification","3","","",""
"Yes, every 2 weeks","2009","indirect migration background","(2a) intermediate vocational","10","","",""
"Yes, every 2 weeks","2009","indirect migration background","(2c_gen) general maturity certificate","2","","",""
"Yes, every 2 weeks","2009","indirect migration background","(2c_voc) vocational maturity certificate","2","","",""
"Yes, every 2 weeks","2009","indirect migration background","(3a) lower tertiary education","","","",""
"Yes, every 2 weeks","2009","indirect migration background","(3b) higher tertiary education","5","","",""
"Yes, every 3-4 weeks","2009","no migration background","(0) in school","1","","",""
"Yes, every 3-4 weeks","2009","no migration background","(1a) inadequately completed","","","",""
"Yes, every 3-4 weeks","2009","no migration background","(1b) general elementary school","10","","",""
"Yes, every 3-4 weeks","2009","no migration background","(1c) basic vocational qualification","90","0.0485619589911244","0.0382526819583853","0.0588712360238636"
"Yes, every 3-4 weeks","2009","no migration background","(2b) intermediate general qualification","5","","",""
"Yes, every 3-4 weeks","2009","no migration background","(2a) intermediate vocational","143","0.0616609128855947","0.0526935664023046","0.0706282593688849"
"Yes, every 3-4 weeks","2009","no migration background","(2c_gen) general maturity certificate","19","","",""
"Yes, every 3-4 weeks","2009","no migration background","(2c_voc) vocational maturity certificate","36","0.0549658395794874","0.0386327825387454","0.0712988966202294"
"Yes, every 3-4 weeks","2009","no migration background","(3a) lower tertiary education","46","0.049030829915562","0.0352342601858789","0.0628273996452451"
"Yes, every 3-4 weeks","2009","no migration background","(3b) higher tertiary education","117","0.0877381693198775","0.0731963104948609","0.102280028144894"
"Yes, every 3-4 weeks","2009","direct migration background","(0) in school","","","",""
"Yes, every 3-4 weeks","2009","direct migration background","(1a) inadequately completed","1","","",""
"Yes, every 3-4 weeks","2009","direct migration background","(1b) general elementary school","7","","",""
"Yes, every 3-4 weeks","2009","direct migration background","(1c) basic vocational qualification","14","","",""
"Yes, every 3-4 weeks","2009","direct migration background","(2b) intermediate general qualification","","","",""
"Yes, every 3-4 weeks","2009","direct migration background","(2a) intermediate vocational","3","","",""
"Yes, every 3-4 weeks","2009","direct migration background","(2c_gen) general maturity certificate","3","","",""
"Yes, every 3-4 weeks","2009","direct migration background","(2c_voc) vocational maturity certificate","9","","",""
"Yes, every 3-4 weeks","2009","direct migration background","(3a) lower tertiary education","1","","",""
"Yes, every 3-4 weeks","2009","direct migration background","(3b) higher tertiary education","10","","",""
"Yes, every 3-4 weeks","2009","indirect migration background","(0) in school","","","",""
"Yes, every 3-4 weeks","2009","indirect migration background","(1a) inadequately completed","","","",""
"Yes, every 3-4 weeks","2009","indirect migration background","(1b) general elementary school","","","",""
"Yes, every 3-4 weeks","2009","indirect migration background","(1c) basic vocational qualification","7","","",""
"Yes, every 3-4 weeks","2009","indirect migration background","(2b) intermediate general qualification","3","","",""
"Yes, every 3-4 weeks","2009","indirect migration background","(2a) intermediate vocational","3","","",""
"Yes, every 3-4 weeks","2009","indirect migration background","(2c_gen) general maturity certificate","2","","",""
"Yes, every 3-4 weeks","2009","indirect migration background","(2c_voc) vocational maturity certificate","1","","",""
"Yes, every 3-4 weeks","2009","indirect migration background","(3a) lower tertiary education","","","",""
"Yes, every 3-4 weeks","2009","indirect migration background","(3b) higher tertiary education","8","","",""
"Rarely","2009","no migration background","(0) in school","6","","",""
"Rarely","2009","no migration background","(1a) inadequately completed","2","","",""
"Rarely","2009","no migration background","(1b) general elementary school","20","","",""
"Rarely","2009","no migration background","(1c) basic vocational qualification","298","0.197818317171949","0.178712770118399","0.216923864225499"
"Rarely","2009","no migration background","(2b) intermediate general qualification","22","","",""
"Rarely","2009","no migration background","(2a) intermediate vocational","518","0.202610209437085","0.187625612353262","0.217594806520908"
"Rarely","2009","no migration background","(2c_gen) general maturity certificate","36","0.133582704376043","0.0933739687843231","0.173791439967763"
"Rarely","2009","no migration background","(2c_voc) vocational maturity certificate","148","0.202489379998752","0.1736910930391","0.231287666958404"
"Rarely","2009","no migration background","(3a) lower tertiary education","251","0.273050366719296","0.244584341991505","0.301516391447087"
"Rarely","2009","no migration background","(3b) higher tertiary education","359","0.268363640783129","0.24558775032946","0.291139531236798"
"Rarely","2009","direct migration background","(0) in school","","","",""
"Rarely","2009","direct migration background","(1a) inadequately completed","3","","",""
"Rarely","2009","direct migration background","(1b) general elementary school","9","","",""
"Rarely","2009","direct migration background","(1c) basic vocational qualification","27","","",""
"Rarely","2009","direct migration background","(2b) intermediate general qualification","2","","",""
"Rarely","2009","direct migration background","(2a) intermediate vocational","11","","",""
"Rarely","2009","direct migration background","(2c_gen) general maturity certificate","7","","",""
"Rarely","2009","direct migration background","(2c_voc) vocational maturity certificate","15","","",""
"Rarely","2009","direct migration background","(3a) lower tertiary education","6","","",""
"Rarely","2009","direct migration background","(3b) higher tertiary education","32","0.181514218045544","0.120238671813754","0.242789764277334"
"Rarely","2009","indirect migration background","(0) in school","1","","",""
"Rarely","2009","indirect migration background","(1a) inadequately completed","1","","",""
"Rarely","2009","indirect migration background","(1b) general elementary school","5","","",""
"Rarely","2009","indirect migration background","(1c) basic vocational qualification","8","","",""
"Rarely","2009","indirect migration background","(2b) intermediate general qualification","3","","",""
"Rarely","2009","indirect migration background","(2a) intermediate vocational","9","","",""
"Rarely","2009","indirect migration background","(2c_gen) general maturity certificate","2","","",""
"Rarely","2009","indirect migration background","(2c_voc) vocational maturity certificate","8","","",""
"Rarely","2009","indirect migration background","(3a) lower tertiary education","9","","",""
"Rarely","2009","indirect migration background","(3b) higher tertiary education","13","","",""
"No, never","2010","no migration background","(0) in school","8","","",""
"No, never","2010","no migration background","(1a) inadequately completed","19","","",""
"No, never","2010","no migration background","(1b) general elementary school","85","0.733859352909775","0.655115361103296","0.812603344716255"
"No, never","2010","no migration background","(1c) basic vocational qualification","375","0.63553105159802","0.59724395802404","0.673818145172"
"No, never","2010","no migration background","(2b) intermediate general qualification","63","0.677144646633697","0.583122316707027","0.771166976560366"
"No, never","2010","no migration background","(2a) intermediate vocational","750","0.588742686585853","0.56172283515357","0.615762538018137"
"No, never","2010","no migration background","(2c_gen) general maturity certificate","25","","",""
"No, never","2010","no migration background","(2c_voc) vocational maturity certificate","255","0.614361336885975","0.567755178982967","0.660967494788983"
"No, never","2010","no migration background","(3a) lower tertiary education","162","0.564501986895395","0.508488750102616","0.620515223688173"
"No, never","2010","no migration background","(3b) higher tertiary education","265","0.453755635561373","0.414503946111312","0.493007325011435"
"No, never","2010","direct migration background","(0) in school","3","","",""
"No, never","2010","direct migration background","(1a) inadequately completed","19","","",""
"No, never","2010","direct migration background","(1b) general elementary school","89","0.692209465847304","0.613467269920383","0.770951661774226"
"No, never","2010","direct migration background","(1c) basic vocational qualification","96","0.633512108481933","0.558379784460062","0.708644432503804"
"No, never","2010","direct migration background","(2b) intermediate general qualification","5","","",""
"No, never","2010","direct migration background","(2a) intermediate vocational","32","0.580263752841518","0.454335538815503","0.706191966867532"
"No, never","2010","direct migration background","(2c_gen) general maturity certificate","29","","",""
"No, never","2010","direct migration background","(2c_voc) vocational maturity certificate","57","0.508552418057167","0.412471336208993","0.604633499905341"
"No, never","2010","direct migration background","(3a) lower tertiary education","5","","",""
"No, never","2010","direct migration background","(3b) higher tertiary education","50","0.38870591682498","0.303928163672862","0.473483669977099"
"No, never","2010","indirect migration background","(0) in school","3","","",""
"No, never","2010","indirect migration background","(1a) inadequately completed","1","","",""
"No, never","2010","indirect migration background","(1b) general elementary school","11","","",""
"No, never","2010","indirect migration background","(1c) basic vocational qualification","30","0.611003944918764","0.4730855869174","0.748922302920128"
"No, never","2010","indirect migration background","(2b) intermediate general qualification","1","","",""
"No, never","2010","indirect migration background","(2a) intermediate vocational","39","0.623464668481791","0.511549066969759","0.735380269993823"
"No, never","2010","indirect migration background","(2c_gen) general maturity certificate","4","","",""
"No, never","2010","indirect migration background","(2c_voc) vocational maturity certificate","25","","",""
"No, never","2010","indirect migration background","(3a) lower tertiary education","11","","",""
"No, never","2010","indirect migration background","(3b) higher tertiary education","14","","",""
"Yes, every week","2010","no migration background","(0) in school","2","","",""
"Yes, every week","2010","no migration background","(1a) inadequately completed","1","","",""
"Yes, every week","2010","no migration background","(1b) general elementary school","8","","",""
"Yes, every week","2010","no migration background","(1c) basic vocational qualification","31","0.0390782350289566","0.0236624647167053","0.0544940053412078"
"Yes, every week","2010","no migration background","(2b) intermediate general qualification","7","","",""
"Yes, every week","2010","no migration background","(2a) intermediate vocational","68","0.0560613912532091","0.0434295346305929","0.0686932478758252"
"Yes, every week","2010","no migration background","(2c_gen) general maturity certificate","3","","",""
"Yes, every week","2010","no migration background","(2c_voc) vocational maturity certificate","28","","",""
"Yes, every week","2010","no migration background","(3a) lower tertiary education","12","","",""
"Yes, every week","2010","no migration background","(3b) higher tertiary education","73","0.110554465138639","0.0858314362117942","0.135277494065484"
"Yes, every week","2010","direct migration background","(0) in school","","","",""
"Yes, every week","2010","direct migration background","(1a) inadequately completed","7","","",""
"Yes, every week","2010","direct migration background","(1b) general elementary school","9","","",""
"Yes, every week","2010","direct migration background","(1c) basic vocational qualification","6","","",""
"Yes, every week","2010","direct migration background","(2b) intermediate general qualification","1","","",""
"Yes, every week","2010","direct migration background","(2a) intermediate vocational","4","","",""
"Yes, every week","2010","direct migration background","(2c_gen) general maturity certificate","10","","",""
"Yes, every week","2010","direct migration background","(2c_voc) vocational maturity certificate","10","","",""
"Yes, every week","2010","direct migration background","(3a) lower tertiary education","2","","",""
"Yes, every week","2010","direct migration background","(3b) higher tertiary education","14","","",""
"Yes, every week","2010","indirect migration background","(0) in school","2","","",""
"Yes, every week","2010","indirect migration background","(1a) inadequately completed","","","",""
"Yes, every week","2010","indirect migration background","(1b) general elementary school","2","","",""
"Yes, every week","2010","indirect migration background","(1c) basic vocational qualification","3","","",""
"Yes, every week","2010","indirect migration background","(2b) intermediate general qualification","1","","",""
"Yes, every week","2010","indirect migration background","(2a) intermediate vocational","8","","",""
"Yes, every week","2010","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Yes, every week","2010","indirect migration background","(2c_voc) vocational maturity certificate","2","","",""
"Yes, every week","2010","indirect migration background","(3a) lower tertiary education","1","","",""
"Yes, every week","2010","indirect migration background","(3b) higher tertiary education","3","","",""
"Yes, every 2 weeks","2010","no migration background","(0) in school","","","",""
"Yes, every 2 weeks","2010","no migration background","(1a) inadequately completed","3","","",""
"Yes, every 2 weeks","2010","no migration background","(1b) general elementary school","9","","",""
"Yes, every 2 weeks","2010","no migration background","(1c) basic vocational qualification","61","0.101115548599974","0.0771319332231609","0.125099163976787"
"Yes, every 2 weeks","2010","no migration background","(2b) intermediate general qualification","14","","",""
"Yes, every 2 weeks","2010","no migration background","(2a) intermediate vocational","138","0.113365331723046","0.095956250042748","0.130774413403344"
"Yes, every 2 weeks","2010","no migration background","(2c_gen) general maturity certificate","17","","",""
"Yes, every 2 weeks","2010","no migration background","(2c_voc) vocational maturity certificate","39","0.0836865604848416","0.0571716010459165","0.110201519923767"
"Yes, every 2 weeks","2010","no migration background","(3a) lower tertiary education","28","","",""
"Yes, every 2 weeks","2010","no migration background","(3b) higher tertiary education","77","0.121818246785622","0.0960311630529149","0.14760533051833"
"Yes, every 2 weeks","2010","direct migration background","(0) in school","","","",""
"Yes, every 2 weeks","2010","direct migration background","(1a) inadequately completed","6","","",""
"Yes, every 2 weeks","2010","direct migration background","(1b) general elementary school","13","","",""
"Yes, every 2 weeks","2010","direct migration background","(1c) basic vocational qualification","16","","",""
"Yes, every 2 weeks","2010","direct migration background","(2b) intermediate general qualification","1","","",""
"Yes, every 2 weeks","2010","direct migration background","(2a) intermediate vocational","10","","",""
"Yes, every 2 weeks","2010","direct migration background","(2c_gen) general maturity certificate","5","","",""
"Yes, every 2 weeks","2010","direct migration background","(2c_voc) vocational maturity certificate","12","","",""
"Yes, every 2 weeks","2010","direct migration background","(3a) lower tertiary education","3","","",""
