"plb0219","year","age_gr","pgisced97","n","percent","lower_confidence","upper_confidence"
"Rarely","2008","35-65 y.","higher vocational","","","",""
"Rarely","2008","35-65 y.","higher education","","","",""
"Rarely","2008","66 and older","in school","","","",""
"Rarely","2008","66 and older","inadequately","","","",""
"Rarely","2008","66 and older","general elemantary","","","",""
"Rarely","2008","66 and older","middle vocational","","","",""
"Rarely","2008","66 and older","vocational + Abi","","","",""
"Rarely","2008","66 and older","higher vocational","","","",""
"Rarely","2008","66 and older","higher education","","","",""
"No, never","2009","16-34 y.","in school","23","","",""
"No, never","2009","16-34 y.","inadequately","21","","",""
"No, never","2009","16-34 y.","general elemantary","226","0.65187754668194","0.600245035991366","0.703510057372514"
"No, never","2009","16-34 y.","middle vocational","747","0.606575253140207","0.578947232714592","0.634203273565821"
"No, never","2009","16-34 y.","vocational + Abi","173","0.660614463243959","0.601919776272017","0.7193091502159"
"No, never","2009","16-34 y.","higher vocational","50","0.538552532890057","0.43556088525625","0.641544180523864"
"No, never","2009","16-34 y.","higher education","220","0.500835569704169","0.454432142257202","0.547238997151136"
"No, never","2009","35-65 y.","in school","","","",""
"No, never","2009","35-65 y.","inadequately","15","","",""
"No, never","2009","35-65 y.","general elemantary","219","0.710147956819022","0.658636650583877","0.761659263054166"
"No, never","2009","35-65 y.","middle vocational","2243","0.628607971155357","0.612605161071201","0.644610781239513"
"No, never","2009","35-65 y.","vocational + Abi","287","0.618991053648836","0.573870142782122","0.664111964515549"
"No, never","2009","35-65 y.","higher vocational","374","0.514459735333231","0.477540722350626","0.551378748315835"
"No, never","2009","35-65 y.","higher education","1054","0.471948615988654","0.450733285715502","0.493163946261805"
"No, never","2009","66 and older","in school","","","",""
"No, never","2009","66 and older","inadequately","","","",""
"No, never","2009","66 and older","general elemantary","8","","",""
"No, never","2009","66 and older","middle vocational","63","0.65659151604406","0.558489037513327","0.754693994574792"
"No, never","2009","66 and older","vocational + Abi","","","",""
"No, never","2009","66 and older","higher vocational","6","","",""
"No, never","2009","66 and older","higher education","43","0.481452904762585","0.375851456594959","0.587054352930211"
"Yes, every week","2009","16-34 y.","in school","3","","",""
"Yes, every week","2009","16-34 y.","inadequately","2","","",""
"Yes, every week","2009","16-34 y.","general elemantary","16","","",""
"Yes, every week","2009","16-34 y.","middle vocational","59","0.0440066325308819","0.0324064961459615","0.0556067689158024"
"Yes, every week","2009","16-34 y.","vocational + Abi","16","","",""
"Yes, every week","2009","16-34 y.","higher vocational","5","","",""
"Yes, every week","2009","16-34 y.","higher education","45","0.0952570503008116","0.0680117355152408","0.122502365086382"
"Yes, every week","2009","35-65 y.","in school","","","",""
"Yes, every week","2009","35-65 y.","inadequately","5","","",""
"Yes, every week","2009","35-65 y.","general elemantary","22","","",""
"Yes, every week","2009","35-65 y.","middle vocational","184","0.0543883396217013","0.0468773125035893","0.0618993667398132"
"Yes, every week","2009","35-65 y.","vocational + Abi","16","","",""
"Yes, every week","2009","35-65 y.","higher vocational","46","0.0646646808704067","0.0464978573308696","0.0828315044099438"
"Yes, every week","2009","35-65 y.","higher education","247","0.127944008177044","0.113748645026106","0.142139371327982"
"Yes, every week","2009","66 and older","in school","","","",""
"Yes, every week","2009","66 and older","inadequately","","","",""
"Yes, every week","2009","66 and older","general elemantary","1","","",""
"Yes, every week","2009","66 and older","middle vocational","6","","",""
"Yes, every week","2009","66 and older","vocational + Abi","","","",""
"Yes, every week","2009","66 and older","higher vocational","1","","",""
"Yes, every week","2009","66 and older","higher education","8","","",""
"Yes, every 2 weeks","2009","16-34 y.","in school","3","","",""
"Yes, every 2 weeks","2009","16-34 y.","inadequately","","","",""
"Yes, every 2 weeks","2009","16-34 y.","general elemantary","35","0.111708837629502","0.0775663113957609","0.145851363863243"
"Yes, every 2 weeks","2009","16-34 y.","middle vocational","136","0.111748651286254","0.0939303757582485","0.129566926814259"
"Yes, every 2 weeks","2009","16-34 y.","vocational + Abi","13","","",""
"Yes, every 2 weeks","2009","16-34 y.","higher vocational","10","","",""
"Yes, every 2 weeks","2009","16-34 y.","higher education","36","0.0800341778116608","0.0548513641411188","0.105216991482203"
"Yes, every 2 weeks","2009","35-65 y.","in school","","","",""
"Yes, every 2 weeks","2009","35-65 y.","inadequately","2","","",""
"Yes, every 2 weeks","2009","35-65 y.","general elemantary","22","","",""
"Yes, every 2 weeks","2009","35-65 y.","middle vocational","295","0.0813439514527284","0.0722901884436428","0.090397714461814"
"Yes, every 2 weeks","2009","35-65 y.","vocational + Abi","36","0.0907737697905669","0.0640815772114334","0.1174659623697"
"Yes, every 2 weeks","2009","35-65 y.","higher vocational","85","0.107560394592944","0.0846740004690621","0.130446788716825"
"Yes, every 2 weeks","2009","35-65 y.","higher education","148","0.0675501039231934","0.0568843856175207","0.078215822228866"
"Yes, every 2 weeks","2009","66 and older","in school","","","",""
"Yes, every 2 weeks","2009","66 and older","inadequately","","","",""
"Yes, every 2 weeks","2009","66 and older","general elemantary","1","","",""
"Yes, every 2 weeks","2009","66 and older","middle vocational","3","","",""
"Yes, every 2 weeks","2009","66 and older","vocational + Abi","","","",""
"Yes, every 2 weeks","2009","66 and older","higher vocational","2","","",""
"Yes, every 2 weeks","2009","66 and older","higher education","6","","",""
"Yes, every 3-4 weeks","2009","16-34 y.","in school","1","","",""
"Yes, every 3-4 weeks","2009","16-34 y.","inadequately","","","",""
"Yes, every 3-4 weeks","2009","16-34 y.","general elemantary","10","","",""
"Yes, every 3-4 weeks","2009","16-34 y.","middle vocational","70","0.0632219367523477","0.0494584382036599","0.0769854353010355"
"Yes, every 3-4 weeks","2009","16-34 y.","vocational + Abi","9","","",""
"Yes, every 3-4 weeks","2009","16-34 y.","higher vocational","4","","",""
"Yes, every 3-4 weeks","2009","16-34 y.","higher education","38","0.0865497384277054","0.060454816986409","0.112644659869002"
"Yes, every 3-4 weeks","2009","35-65 y.","in school","","","",""
"Yes, every 3-4 weeks","2009","35-65 y.","inadequately","1","","",""
"Yes, every 3-4 weeks","2009","35-65 y.","general elemantary","15","","",""
"Yes, every 3-4 weeks","2009","35-65 y.","middle vocational","183","0.060520783846798","0.0526233521104779","0.0684182155831181"
"Yes, every 3-4 weeks","2009","35-65 y.","vocational + Abi","25","","",""
"Yes, every 3-4 weeks","2009","35-65 y.","higher vocational","38","0.0331315900971828","0.0199105206421674","0.0463526595521982"
"Yes, every 3-4 weeks","2009","35-65 y.","higher education","142","0.0680769005536953","0.0573726991541129","0.0787811019532777"
"Yes, every 3-4 weeks","2009","66 and older","in school","","","",""
"Yes, every 3-4 weeks","2009","66 and older","inadequately","","","",""
"Yes, every 3-4 weeks","2009","66 and older","general elemantary","","","",""
"Yes, every 3-4 weeks","2009","66 and older","middle vocational","5","","",""
"Yes, every 3-4 weeks","2009","66 and older","vocational + Abi","","","",""
"Yes, every 3-4 weeks","2009","66 and older","higher vocational","1","","",""
"Yes, every 3-4 weeks","2009","66 and older","higher education","2","","",""
"Rarely","2009","16-34 y.","in school","7","","",""
"Rarely","2009","16-34 y.","inadequately","1","","",""
"Rarely","2009","16-34 y.","general elemantary","40","0.114114935208167","0.0796534374554737","0.148576432960861"
"Rarely","2009","16-34 y.","middle vocational","189","0.17444752629031","0.152984975467642","0.195910077112978"
"Rarely","2009","16-34 y.","vocational + Abi","39","0.177987445303479","0.130572855601743","0.225402035005214"
"Rarely","2009","16-34 y.","higher vocational","21","","",""
"Rarely","2009","16-34 y.","higher education","107","0.237323463755653","0.197839459180362","0.276807468330944"
"Rarely","2009","35-65 y.","in school","","","",""
"Rarely","2009","35-65 y.","inadequately","4","","",""
"Rarely","2009","35-65 y.","general elemantary","20","","",""
"Rarely","2009","35-65 y.","middle vocational","597","0.175138953923415","0.162550517434169","0.187727390412661"
"Rarely","2009","35-65 y.","vocational + Abi","81","0.174971369809758","0.139670444336135","0.210272295283381"
"Rarely","2009","35-65 y.","higher vocational","161","0.280183599106236","0.247009893582827","0.313357304629645"
"Rarely","2009","35-65 y.","higher education","536","0.264480371357414","0.245736547143359","0.283224195571468"
"Rarely","2009","66 and older","in school","","","",""
"Rarely","2009","66 and older","inadequately","1","","",""
"Rarely","2009","66 and older","general elemantary","1","","",""
"Rarely","2009","66 and older","middle vocational","13","","",""
"Rarely","2009","66 and older","vocational + Abi","","","",""
"Rarely","2009","66 and older","higher vocational","5","","",""
"Rarely","2009","66 and older","higher education","27","","",""
"No, never","2010","16-34 y.","in school","14","","",""
"No, never","2010","16-34 y.","inadequately","19","","",""
"No, never","2010","16-34 y.","general elemantary","127","0.696585045287197","0.630868499039422","0.762301591534973"
"No, never","2010","16-34 y.","middle vocational","413","0.57798170136962","0.542031463075881","0.613931939663358"
"No, never","2010","16-34 y.","vocational + Abi","89","0.534129201667751","0.45634785588849","0.611910547447012"
"No, never","2010","16-34 y.","higher vocational","31","0.508448889941652","0.381951822289798","0.634945957593506"
"No, never","2010","16-34 y.","higher education","105","0.435588219337958","0.371228111176206","0.499948327499709"
"No, never","2010","35-65 y.","in school","","","",""
"No, never","2010","35-65 y.","inadequately","17","","",""
"No, never","2010","35-65 y.","general elemantary","120","0.659913900658617","0.592374800873841","0.727453000443393"
"No, never","2010","35-65 y.","middle vocational","878","0.623545308334651","0.598590503653638","0.648500113015664"
"No, never","2010","35-65 y.","vocational + Abi","202","0.632693408124413","0.579875144735345","0.685511671513482"
"No, never","2010","35-65 y.","higher vocational","121","0.511588062511425","0.445833644243878","0.577342480778973"
"No, never","2010","35-65 y.","higher education","402","0.473917873219292","0.441076604551694","0.50675914188689"
"No, never","2010","66 and older","in school","","","",""
"No, never","2010","66 and older","inadequately","","","",""
"No, never","2010","66 and older","general elemantary","","","",""
"No, never","2010","66 and older","middle vocational","1","","",""
"No, never","2010","66 and older","vocational + Abi","","","",""
"No, never","2010","66 and older","higher vocational","","","",""
"No, never","2010","66 and older","higher education","","","",""
"Yes, every week","2010","16-34 y.","in school","4","","",""
"Yes, every week","2010","16-34 y.","inadequately","3","","",""
"Yes, every week","2010","16-34 y.","general elemantary","16","","",""
"Yes, every week","2010","16-34 y.","middle vocational","53","0.0688302990750745","0.0504020813747515","0.0872585167753976"
"Yes, every week","2010","16-34 y.","vocational + Abi","14","","",""
"Yes, every week","2010","16-34 y.","higher vocational","3","","",""
"Yes, every week","2010","16-34 y.","higher education","15","","",""
"Yes, every week","2010","35-65 y.","in school","","","",""
"Yes, every week","2010","35-65 y.","inadequately","6","","",""
"Yes, every week","2010","35-65 y.","general elemantary","11","","",""
"Yes, every week","2010","35-65 y.","middle vocational","68","0.0425318818475927","0.0321378684969518","0.0529258951982337"
"Yes, every week","2010","35-65 y.","vocational + Abi","19","","",""
"Yes, every week","2010","35-65 y.","higher vocational","16","","",""
"Yes, every week","2010","35-65 y.","higher education","90","0.0899392653478517","0.0711222185754821","0.108756312120221"
"Yes, every week","2010","66 and older","in school","","","",""
"Yes, every week","2010","66 and older","inadequately","","","",""
"Yes, every week","2010","66 and older","general elemantary","","","",""
"Yes, every week","2010","66 and older","middle vocational","","","",""
"Yes, every week","2010","66 and older","vocational + Abi","","","",""
"Yes, every week","2010","66 and older","higher vocational","","","",""
"Yes, every week","2010","66 and older","higher education","","","",""
"Yes, every 2 weeks","2010","16-34 y.","in school","","","",""
"Yes, every 2 weeks","2010","16-34 y.","inadequately","6","","",""
"Yes, every 2 weeks","2010","16-34 y.","general elemantary","19","","",""
"Yes, every 2 weeks","2010","16-34 y.","middle vocational","95","0.129548902660258","0.105105135081304","0.153992670239213"
"Yes, every 2 weeks","2010","16-34 y.","vocational + Abi","23","","",""
"Yes, every 2 weeks","2010","16-34 y.","higher vocational","7","","",""
"Yes, every 2 weeks","2010","16-34 y.","higher education","36","0.198230471572853","0.146482819686735","0.249978123458971"
"Yes, every 2 weeks","2010","35-65 y.","in school","","","",""
"Yes, every 2 weeks","2010","35-65 y.","inadequately","2","","",""
"Yes, every 2 weeks","2010","35-65 y.","general elemantary","25","","",""
"Yes, every 2 weeks","2010","35-65 y.","middle vocational","152","0.0950154798850743","0.0799118418698531","0.110119117900296"
"Yes, every 2 weeks","2010","35-65 y.","vocational + Abi","26","","",""
"Yes, every 2 weeks","2010","35-65 y.","higher vocational","19","","",""
"Yes, every 2 weeks","2010","35-65 y.","higher education","100","0.113265729488471","0.0924214149482645","0.134110044028677"
"Yes, every 2 weeks","2010","66 and older","in school","","","",""
"Yes, every 2 weeks","2010","66 and older","inadequately","","","",""
"Yes, every 2 weeks","2010","66 and older","general elemantary","","","",""
"Yes, every 2 weeks","2010","66 and older","middle vocational","","","",""
"Yes, every 2 weeks","2010","66 and older","vocational + Abi","","","",""
"Yes, every 2 weeks","2010","66 and older","higher vocational","","","",""
"Yes, every 2 weeks","2010","66 and older","higher education","","","",""
"Yes, every 3-4 weeks","2010","16-34 y.","in school","","","",""
"Yes, every 3-4 weeks","2010","16-34 y.","inadequately","3","","",""
"Yes, every 3-4 weeks","2010","16-34 y.","general elemantary","10","","",""
"Yes, every 3-4 weeks","2010","16-34 y.","middle vocational","36","0.047718117806612","0.0322012699784928","0.0632349656347312"
"Yes, every 3-4 weeks","2010","16-34 y.","vocational + Abi","7","","",""
"Yes, every 3-4 weeks","2010","16-34 y.","higher vocational","4","","",""
"Yes, every 3-4 weeks","2010","16-34 y.","higher education","16","","",""
"Yes, every 3-4 weeks","2010","35-65 y.","in school","","","",""
"Yes, every 3-4 weeks","2010","35-65 y.","inadequately","1","","",""
"Yes, every 3-4 weeks","2010","35-65 y.","general elemantary","11","","",""
"Yes, every 3-4 weeks","2010","35-65 y.","middle vocational","111","0.0788977282960486","0.0650125971464271","0.0927828594456701"
"Yes, every 3-4 weeks","2010","35-65 y.","vocational + Abi","14","","",""
"Yes, every 3-4 weeks","2010","35-65 y.","higher vocational","8","","",""
"Yes, every 3-4 weeks","2010","35-65 y.","higher education","73","0.0765278567243418","0.0590429514815628","0.0940127619671207"
"Yes, every 3-4 weeks","2010","66 and older","in school","","","",""
"Yes, every 3-4 weeks","2010","66 and older","inadequately","","","",""
"Yes, every 3-4 weeks","2010","66 and older","general elemantary","","","",""
"Yes, every 3-4 weeks","2010","66 and older","middle vocational","","","",""
"Yes, every 3-4 weeks","2010","66 and older","vocational + Abi","","","",""
"Yes, every 3-4 weeks","2010","66 and older","higher vocational","","","",""
"Yes, every 3-4 weeks","2010","66 and older","higher education","","","",""
"Rarely","2010","16-34 y.","in school","1","","",""
"Rarely","2010","16-34 y.","inadequately","2","","",""
"Rarely","2010","16-34 y.","general elemantary","16","","",""
"Rarely","2010","16-34 y.","middle vocational","128","0.175920979088436","0.148205503615256","0.203636454561616"
"Rarely","2010","16-34 y.","vocational + Abi","25","","",""
"Rarely","2010","16-34 y.","higher vocational","15","","",""
"Rarely","2010","16-34 y.","higher education","56","0.247261153263786","0.191262088048385","0.303260218479186"
"Rarely","2010","35-65 y.","in school","","","",""
"Rarely","2010","35-65 y.","inadequately","4","","",""
"Rarely","2010","35-65 y.","general elemantary","22","","",""
"Rarely","2010","35-65 y.","middle vocational","239","0.160009601636633","0.141126471203297","0.178892732069969"
"Rarely","2010","35-65 y.","vocational + Abi","59","0.185873569388911","0.143252155899457","0.228494982878365"
"Rarely","2010","35-65 y.","higher vocational","58","0.280413927155644","0.221324093382418","0.339503760928869"
"Rarely","2010","35-65 y.","higher education","223","0.246349275220044","0.218009114219745","0.274689436220343"
"Rarely","2010","66 and older","in school","","","",""
"Rarely","2010","66 and older","inadequately","","","",""
"Rarely","2010","66 and older","general elemantary","","","",""
"Rarely","2010","66 and older","middle vocational","","","",""
"Rarely","2010","66 and older","vocational + Abi","","","",""
"Rarely","2010","66 and older","higher vocational","","","",""
"Rarely","2010","66 and older","higher education","1","","",""
"No, never","2011","16-34 y.","in school","31","0.661838188579388","0.536810863923674","0.786865513235101"
"No, never","2011","16-34 y.","inadequately","40","0.714166969090328","0.59687541238522","0.831458525795435"
"No, never","2011","16-34 y.","general elemantary","370","0.704391844413701","0.665579828942513","0.74320385988489"
"No, never","2011","16-34 y.","middle vocational","1201","0.628400462800722","0.606580024387793","0.650220901213651"
"No, never","2011","16-34 y.","vocational + Abi","282","0.63623064916087","0.590439081836869","0.68202221648487"
"No, never","2011","16-34 y.","higher vocational","96","0.575989511159678","0.498931972118186","0.65304705020117"
"No, never","2011","16-34 y.","higher education","408","0.595257738203465","0.559748458476457","0.630767017930473"
"No, never","2011","35-65 y.","in school","","","",""
"No, never","2011","35-65 y.","inadequately","55","0.731329485914641","0.638185459041089","0.824473512788192"
"No, never","2011","35-65 y.","general elemantary","427","0.744138316687854","0.70948307716532","0.778793556210388"
"No, never","2011","35-65 y.","middle vocational","3734","0.6390164669631","0.626705809016108","0.651327124910092"
"No, never","2011","35-65 y.","vocational + Abi","612","0.585756421331327","0.554757352709187","0.616755489953466"
"No, never","2011","35-65 y.","higher vocational","592","0.531301795528539","0.501218328629102","0.561385262427975"
"No, never","2011","35-65 y.","higher education","1730","0.488423739308654","0.471887067533762","0.504960411083546"
"No, never","2011","66 and older","in school","","","",""
"No, never","2011","66 and older","inadequately","","","",""
"No, never","2011","66 and older","general elemantary","13","","",""
"No, never","2011","66 and older","middle vocational","58","0.646528393579399","0.545493838462381","0.747562948696418"
"No, never","2011","66 and older","vocational + Abi","","","",""
"No, never","2011","66 and older","higher vocational","9","","",""
"No, never","2011","66 and older","higher education","43","0.469029373063457","0.364166021602452","0.573892724524461"
"Yes, every week","2011","16-34 y.","in school","7","","",""
"Yes, every week","2011","16-34 y.","inadequately","8","","",""
"Yes, every week","2011","16-34 y.","general elemantary","37","0.0706593798465242","0.0488635604213341","0.0924551992717143"
"Yes, every week","2011","16-34 y.","middle vocational","101","0.0607646902658602","0.0499771981423679","0.0715521823893524"
"Yes, every week","2011","16-34 y.","vocational + Abi","19","","",""
"Yes, every week","2011","16-34 y.","higher vocational","8","","",""
"Yes, every week","2011","16-34 y.","higher education","57","0.0622279816181157","0.0447520010390691","0.0797039621971622"
"Yes, every week","2011","35-65 y.","in school","","","",""
"Yes, every week","2011","35-65 y.","inadequately","8","","",""
"Yes, every week","2011","35-65 y.","general elemantary","40","0.0726395375409428","0.0520261072943885","0.093252967787497"
"Yes, every week","2011","35-65 y.","middle vocational","314","0.0538290552288191","0.048044436670295","0.0596136737873433"
"Yes, every week","2011","35-65 y.","vocational + Abi","48","0.0562003921276498","0.0417069415785673","0.0706938426767323"
"Yes, every week","2011","35-65 y.","higher vocational","72","0.0730929267663734","0.0574013577409033","0.0887844957918434"
"Yes, every week","2011","35-65 y.","higher education","428","0.115197923172044","0.104636074900837","0.125759771443251"
"Yes, every week","2011","66 and older","in school","","","",""
"Yes, every week","2011","66 and older","inadequately","","","",""
"Yes, every week","2011","66 and older","general elemantary","2","","",""
"Yes, every week","2011","66 and older","middle vocational","11","","",""
"Yes, every week","2011","66 and older","vocational + Abi","","","",""
"Yes, every week","2011","66 and older","higher vocational","1","","",""
"Yes, every week","2011","66 and older","higher education","8","","",""
"Yes, every 2 weeks","2011","16-34 y.","in school","8","","",""
"Yes, every 2 weeks","2011","16-34 y.","inadequately","8","","",""
"Yes, every 2 weeks","2011","16-34 y.","general elemantary","55","0.10885255003439","0.0823617595043037","0.135343340564475"
"Yes, every 2 weeks","2011","16-34 y.","middle vocational","227","0.115673773142566","0.101231639967825","0.130115906317307"
"Yes, every 2 weeks","2011","16-34 y.","vocational + Abi","50","0.0995298023686954","0.0710342942528077","0.128025310484583"
"Yes, every 2 weeks","2011","16-34 y.","higher vocational","11","","",""
"Yes, every 2 weeks","2011","16-34 y.","higher education","47","0.0534043522138802","0.0371387315969846","0.0696699728307758"
"Yes, every 2 weeks","2011","35-65 y.","in school","","","",""
"Yes, every 2 weeks","2011","35-65 y.","inadequately","5","","",""
"Yes, every 2 weeks","2011","35-65 y.","general elemantary","60","0.085782284271592","0.0635408359393847","0.108023732603799"
"Yes, every 2 weeks","2011","35-65 y.","middle vocational","584","0.093536462450456","0.0860728825891569","0.101000042311755"
"Yes, every 2 weeks","2011","35-65 y.","vocational + Abi","94","0.11253307526835","0.0926456571010746","0.132420493435625"
"Yes, every 2 weeks","2011","35-65 y.","higher vocational","104","0.0923162570436694","0.0748653916035722","0.109767122483767"
"Yes, every 2 weeks","2011","35-65 y.","higher education","305","0.096465271677937","0.0866984681014961","0.106232075254378"
"Yes, every 2 weeks","2011","66 and older","in school","","","",""
"Yes, every 2 weeks","2011","66 and older","inadequately","","","",""
"Yes, every 2 weeks","2011","66 and older","general elemantary","2","","",""
"Yes, every 2 weeks","2011","66 and older","middle vocational","3","","",""
"Yes, every 2 weeks","2011","66 and older","vocational + Abi","","","",""
"Yes, every 2 weeks","2011","66 and older","higher vocational","1","","",""
"Yes, every 2 weeks","2011","66 and older","higher education","11","","",""
"Yes, every 3-4 weeks","2011","16-34 y.","in school","2","","",""
"Yes, every 3-4 weeks","2011","16-34 y.","inadequately","1","","",""
"Yes, every 3-4 weeks","2011","16-34 y.","general elemantary","20","","",""
"Yes, every 3-4 weeks","2011","16-34 y.","middle vocational","100","0.057044403544308","0.0465716764929786","0.0675171305956374"
"Yes, every 3-4 weeks","2011","16-34 y.","vocational + Abi","17","","",""
"Yes, every 3-4 weeks","2011","16-34 y.","higher vocational","9","","",""
"Yes, every 3-4 weeks","2011","16-34 y.","higher education","64","0.0588559520441537","0.0418295334761235","0.075882370612184"
"Yes, every 3-4 weeks","2011","35-65 y.","in school","","","",""
"Yes, every 3-4 weeks","2011","35-65 y.","inadequately","6","","",""
"Yes, every 3-4 weeks","2011","35-65 y.","general elemantary","29","","",""
"Yes, every 3-4 weeks","2011","35-65 y.","middle vocational","332","0.0515911655538267","0.0459213750878991","0.0572609560197542"
"Yes, every 3-4 weeks","2011","35-65 y.","vocational + Abi","49","0.0628068893416115","0.0475389505632155","0.0780748281200075"
"Yes, every 3-4 weeks","2011","35-65 y.","higher vocational","63","0.0484108003541354","0.0354716285071117","0.061349972201159"
"Yes, every 3-4 weeks","2011","35-65 y.","higher education","245","0.065027940782401","0.0568706893310173","0.0731851922337847"
"Yes, every 3-4 weeks","2011","66 and older","in school","","","",""
"Yes, every 3-4 weeks","2011","66 and older","inadequately","","","",""
"Yes, every 3-4 weeks","2011","66 and older","general elemantary","","","",""
"Yes, every 3-4 weeks","2011","66 and older","middle vocational","2","","",""
"Yes, every 3-4 weeks","2011","66 and older","vocational + Abi","","","",""
"Yes, every 3-4 weeks","2011","66 and older","higher vocational","2","","",""
"Yes, every 3-4 weeks","2011","66 and older","higher education","3","","",""
"Rarely","2011","16-34 y.","in school","7","","",""
"Rarely","2011","16-34 y.","inadequately","","","",""
"Rarely","2011","16-34 y.","general elemantary","49","0.0890801608214431","0.0648513885996136","0.113308933043273"
"Rarely","2011","16-34 y.","middle vocational","255","0.138116670246544","0.122537119431785","0.153696221061302"
"Rarely","2011","16-34 y.","vocational + Abi","56","0.194006437478834","0.15636735573433","0.231645519223338"
"Rarely","2011","16-34 y.","higher vocational","34","0.214803812613807","0.150767011163356","0.278840614064257"
"Rarely","2011","16-34 y.","higher education","158","0.230253975920385","0.199797660801007","0.260710291039764"
"Rarely","2011","35-65 y.","in school","","","",""
"Rarely","2011","35-65 y.","inadequately","13","","",""
"Rarely","2011","35-65 y.","general elemantary","53","0.0560083090534888","0.0377462492324965","0.0742703688744811"
"Rarely","2011","35-65 y.","middle vocational","883","0.162026849803798","0.152582107997034","0.171471591610562"
"Rarely","2011","35-65 y.","vocational + Abi","167","0.182703221931062","0.158385369405899","0.207021074456225"
"Rarely","2011","35-65 y.","higher vocational","226","0.254878220307283","0.228606374331322","0.281150066283245"
"Rarely","2011","35-65 y.","higher education","802","0.234885125058964","0.220860682349731","0.248909567768197"
"Rarely","2011","66 and older","in school","","","",""
"Rarely","2011","66 and older","inadequately","1","","",""
"Rarely","2011","66 and older","general elemantary","3","","",""
"Rarely","2011","66 and older","middle vocational","12","","",""
"Rarely","2011","66 and older","vocational + Abi","4","","",""
"Rarely","2011","66 and older","higher vocational","4","","",""
"Rarely","2011","66 and older","higher education","22","","",""
"No, never","2012","16-34 y.","in school","9","","",""
"No, never","2012","16-34 y.","inadequately","17","","",""
"No, never","2012","16-34 y.","general elemantary","145","0.721447805888983","0.658848325512136","0.78404728626583"
"No, never","2012","16-34 y.","middle vocational","396","0.68230153631057","0.645384806940677","0.719218265680463"
"No, never","2012","16-34 y.","vocational + Abi","84","0.620215436084538","0.535806938427664","0.704623933741413"
"No, never","2012","16-34 y.","higher vocational","23","","",""
"No, never","2012","16-34 y.","higher education","71","0.536800886092812","0.45205614786367","0.621545624321955"
"No, never","2012","35-65 y.","in school","","","",""
"No, never","2012","35-65 y.","inadequately","20","","",""
"No, never","2012","35-65 y.","general elemantary","159","0.75292942596941","0.695142598546717","0.810716253392103"
"No, never","2012","35-65 y.","middle vocational","1166","0.652752145968425","0.630770275869663","0.674734016067186"
"No, never","2012","35-65 y.","vocational + Abi","307","0.697554980122319","0.655304406920101","0.739805553324537"
"No, never","2012","35-65 y.","higher vocational","161","0.547873462489169","0.489989393460083","0.605757531518255"
"No, never","2012","35-65 y.","higher education","561","0.521371734963025","0.492309897279936","0.550433572646114"
"No, never","2012","66 and older","in school","","","",""
"No, never","2012","66 and older","inadequately","","","",""
"No, never","2012","66 and older","general elemantary","","","",""
"No, never","2012","66 and older","middle vocational","1","","",""
"No, never","2012","66 and older","vocational + Abi","","","",""
"No, never","2012","66 and older","higher vocational","","","",""
"No, never","2012","66 and older","higher education","1","","",""
"Yes, every week","2012","16-34 y.","in school","5","","",""
"Yes, every week","2012","16-34 y.","inadequately","5","","",""
"Yes, every week","2012","16-34 y.","general elemantary","15","","",""
"Yes, every week","2012","16-34 y.","middle vocational","35","0.0533154528866004","0.0355016484069202","0.0711292573662806"
"Yes, every week","2012","16-34 y.","vocational + Abi","4","","",""
"Yes, every week","2012","16-34 y.","higher vocational","2","","",""
"Yes, every week","2012","16-34 y.","higher education","11","","",""
"Yes, every week","2012","35-65 y.","in school","","","",""
"Yes, every week","2012","35-65 y.","inadequately","7","","",""
"Yes, every week","2012","35-65 y.","general elemantary","8","","",""
"Yes, every week","2012","35-65 y.","middle vocational","104","0.0594485981580768","0.0485308574877805","0.0703663388283731"
"Yes, every week","2012","35-65 y.","vocational + Abi","28","","",""
"Yes, every week","2012","35-65 y.","higher vocational","28","","",""
"Yes, every week","2012","35-65 y.","higher education","139","0.102963906764995","0.085283281258746","0.120644532271244"
"Yes, every week","2012","66 and older","in school","","","",""
"Yes, every week","2012","66 and older","inadequately","","","",""
"Yes, every week","2012","66 and older","general elemantary","","","",""
"Yes, every week","2012","66 and older","middle vocational","","","",""
"Yes, every week","2012","66 and older","vocational + Abi","","","",""
"Yes, every week","2012","66 and older","higher vocational","","","",""
"Yes, every week","2012","66 and older","higher education","","","",""
"Yes, every 2 weeks","2012","16-34 y.","in school","1","","",""
"Yes, every 2 weeks","2012","16-34 y.","inadequately","4","","",""
"Yes, every 2 weeks","2012","16-34 y.","general elemantary","18","","",""
"Yes, every 2 weeks","2012","16-34 y.","middle vocational","66","0.104421369815345","0.0801734749694479","0.128669264661243"
"Yes, every 2 weeks","2012","16-34 y.","vocational + Abi","16","","",""
"Yes, every 2 weeks","2012","16-34 y.","higher vocational","1","","",""
"Yes, every 2 weeks","2012","16-34 y.","higher education","11","","",""
"Yes, every 2 weeks","2012","35-65 y.","in school","","","",""
"Yes, every 2 weeks","2012","35-65 y.","inadequately","6","","",""
"Yes, every 2 weeks","2012","35-65 y.","general elemantary","25","","",""
"Yes, every 2 weeks","2012","35-65 y.","middle vocational","202","0.10341191808112","0.0893529813903623","0.117470854771877"
"Yes, every 2 weeks","2012","35-65 y.","vocational + Abi","45","0.0930597953425847","0.066336467574216","0.119783123110953"
