"plh0106","year","education","n","percent","lower_confidence","upper_confidence"
"Quite unimportant","2015","college entrance qualification","","","",""
"Quite unimportant","2015","Other degree","","","",""
"Quite unimportant","2015","no degree/no degree yet","","","",""
"Very important","2016","lower secondary degree","739","0.115393309427343","0.107197695911002","0.123588922943684"
"Very important","2016","secondary school degree","1073","0.161727331054531","0.152861759520881","0.170592902588181"
"Very important","2016","college entrance qualification","1314","0.215462662519129","0.205693467974365","0.225231857063893"
"Very important","2016","Other degree","738","0.209857795835669","0.195890199302798","0.22382539236854"
"Very important","2016","no degree/no degree yet","241","0.264966693417626","0.234797664266351","0.295135722568902"
"Important","2016","lower secondary degree","2924","0.494831886758028","0.482006725061275","0.507657048454782"
"Important","2016","secondary school degree","3494","0.521631965718514","0.50960418367773","0.533659747759297"
"Important","2016","college entrance qualification","3686","0.53944239183776","0.527598881179943","0.551285902495577"
"Important","2016","Other degree","1861","0.545902470273671","0.528824407810179","0.562980532737163"
"Important","2016","no degree/no degree yet","410","0.488353766107198","0.454182242451235","0.522525289763162"
"Less important","2016","lower secondary degree","1866","0.329881534446911","0.317820880920934","0.341942187972887"
"Less important","2016","secondary school degree","1889","0.2884390722714","0.277530812629656","0.299347331913143"
"Less important","2016","college entrance qualification","1666","0.225576847438521","0.215645632891798","0.235508061985244"
"Less important","2016","Other degree","576","0.203312102310447","0.189507235409981","0.217116969210912"
"Less important","2016","no degree/no degree yet","145","0.20876085447238","0.180977121408357","0.236544587536402"
"Quite unimportant","2016","lower secondary degree","309","0.0598932693677183","0.0538064048274844","0.0659801339079521"
"Quite unimportant","2016","secondary school degree","170","0.0282016309555557","0.024215536636713","0.0321877252743984"
"Quite unimportant","2016","college entrance qualification","138","0.01951809820459","0.0162310620665863","0.0228051343425937"
"Quite unimportant","2016","Other degree","90","0.0409276315802127","0.0341318330634669","0.0477234300969586"
"Quite unimportant","2016","no degree/no degree yet","26","","",""
