"plh0106","year","migback","regtyp","n","percent","lower_confidence","upper_confidence"
"Important","2009","indirect migration background","Rural Area","","","",""
"Less important","2009","no migration background","Urban Area","","","",""
"Less important","2009","no migration background","Rural Area","","","",""
"Less important","2009","direct migration background","Urban Area","","","",""
"Less important","2009","direct migration background","Rural Area","","","",""
"Less important","2009","indirect migration background","Urban Area","","","",""
"Less important","2009","indirect migration background","Rural Area","","","",""
"Quite unimportant","2009","no migration background","Urban Area","","","",""
"Quite unimportant","2009","no migration background","Rural Area","","","",""
"Quite unimportant","2009","direct migration background","Urban Area","","","",""
"Quite unimportant","2009","direct migration background","Rural Area","","","",""
"Quite unimportant","2009","indirect migration background","Urban Area","","","",""
"Quite unimportant","2009","indirect migration background","Rural Area","","","",""
"Very important","2010","no migration background","Urban Area","603","0.187559472302673","0.17415125055496","0.200967694050386"
"Very important","2010","no migration background","Rural Area","408","0.197873026982046","0.180965989233553","0.21478006473054"
"Very important","2010","direct migration background","Urban Area","311","0.288679419792108","0.261666231676882","0.315692607907334"
"Very important","2010","direct migration background","Rural Area","71","0.223030735124816","0.178185286622441","0.267876183627192"
"Very important","2010","indirect migration background","Urban Area","106","0.253551275114594","0.210539763528436","0.296562786700753"
"Very important","2010","indirect migration background","Rural Area","26","","",""
"Important","2010","no migration background","Urban Area","1817","0.567646377383782","0.550630106939194","0.584662647828369"
"Important","2010","no migration background","Rural Area","1197","0.566688010497887","0.545658700243216","0.587717320752559"
"Important","2010","direct migration background","Urban Area","565","0.517816702480242","0.488029525022283","0.547603879938202"
"Important","2010","direct migration background","Rural Area","180","0.529450909121614","0.475679748244334","0.583222069998895"
"Important","2010","indirect migration background","Urban Area","211","0.549336645002798","0.50014433419833","0.598528955807265"
"Important","2010","indirect migration background","Rural Area","51","0.510517507697553","0.411037427797363","0.609997587597744"
"Less important","2010","no migration background","Urban Area","767","0.224390003088366","0.21006055893426","0.238719447242472"
"Less important","2010","no migration background","Rural Area","493","0.221887385586017","0.204253817550108","0.239520953621927"
"Less important","2010","direct migration background","Urban Area","185","0.172034034097873","0.149535787464939","0.194532280730808"
"Less important","2010","direct migration background","Rural Area","69","0.219396063948075","0.174813619357516","0.263978508538635"
"Less important","2010","indirect migration background","Urban Area","73","0.192996291818028","0.153978376366019","0.232014207270037"
"Less important","2010","indirect migration background","Rural Area","18","","",""
"Quite unimportant","2010","no migration background","Urban Area","69","0.0204041472251789","0.0155480364389854","0.0252602580113725"
"Quite unimportant","2010","no migration background","Rural Area","35","0.0135515769340494","0.00864493041230705","0.0184582234557917"
"Quite unimportant","2010","direct migration background","Urban Area","20","","",""
"Quite unimportant","2010","direct migration background","Rural Area","11","","",""
"Quite unimportant","2010","indirect migration background","Urban Area","3","","",""
"Quite unimportant","2010","indirect migration background","Rural Area","2","","",""
"Very important","2011","no migration background","Urban Area","","","",""
"Very important","2011","no migration background","Rural Area","","","",""
"Very important","2011","direct migration background","Urban Area","","","",""
"Very important","2011","direct migration background","Rural Area","","","",""
"Very important","2011","indirect migration background","Urban Area","","","",""
"Very important","2011","indirect migration background","Rural Area","","","",""
"Important","2011","no migration background","Urban Area","","","",""
"Important","2011","no migration background","Rural Area","","","",""
"Important","2011","direct migration background","Urban Area","","","",""
"Important","2011","direct migration background","Rural Area","","","",""
"Important","2011","indirect migration background","Urban Area","","","",""
"Important","2011","indirect migration background","Rural Area","","","",""
"Less important","2011","no migration background","Urban Area","","","",""
"Less important","2011","no migration background","Rural Area","","","",""
"Less important","2011","direct migration background","Urban Area","","","",""
"Less important","2011","direct migration background","Rural Area","","","",""
"Less important","2011","indirect migration background","Urban Area","","","",""
"Less important","2011","indirect migration background","Rural Area","","","",""
"Quite unimportant","2011","no migration background","Urban Area","","","",""
"Quite unimportant","2011","no migration background","Rural Area","","","",""
"Quite unimportant","2011","direct migration background","Urban Area","","","",""
"Quite unimportant","2011","direct migration background","Rural Area","","","",""
"Quite unimportant","2011","indirect migration background","Urban Area","","","",""
"Quite unimportant","2011","indirect migration background","Rural Area","","","",""
"Very important","2012","no migration background","Urban Area","2512","0.174046338832812","0.167841603800401","0.180251073865223"
"Very important","2012","no migration background","Rural Area","1459","0.159105367190896","0.151515569724329","0.166695164657462"
"Very important","2012","direct migration background","Urban Area","515","0.213957704425265","0.197072549072627","0.230842859777903"
"Very important","2012","direct migration background","Rural Area","140","0.167565711633675","0.141013001597134","0.194118421670217"
"Very important","2012","indirect migration background","Urban Area","318","0.342953078991993","0.313977354491021","0.371928803492964"
"Very important","2012","indirect migration background","Rural Area","69","0.252478149346633","0.198190081815781","0.306766216877485"
"Important","2012","no migration background","Urban Area","7493","0.50995182570905","0.501771004223296","0.518132647194804"
"Important","2012","no migration background","Rural Area","5022","0.545618613823267","0.535286912647439","0.555950314999095"
"Important","2012","direct migration background","Urban Area","1161","0.498122731329085","0.477536109745239","0.518709352912931"
"Important","2012","direct migration background","Rural Area","450","0.5851691528371","0.550140976390024","0.620197329284176"
"Important","2012","indirect migration background","Urban Area","536","0.482525999358035","0.452024345725004","0.513027652991065"
"Important","2012","indirect migration background","Rural Area","138","0.599622809932942","0.53839421777384","0.660851402092044"
"Less important","2012","no migration background","Urban Area","3823","0.272548796167606","0.265261993305178","0.279835599030035"
"Less important","2012","no migration background","Rural Area","2186","0.257701228110514","0.248625852748727","0.266776603472302"
"Less important","2012","direct migration background","Urban Area","488","0.23813294271927","0.220595451148107","0.255670434290433"
"Less important","2012","direct migration background","Rural Area","139","0.187409549852923","0.159665298481428","0.215153801224419"
"Less important","2012","indirect migration background","Urban Area","165","0.163080240854287","0.140529472638168","0.185631009070406"
"Less important","2012","indirect migration background","Rural Area","34","0.134147936605457","0.0915592365631594","0.176736636647755"
"Quite unimportant","2012","no migration background","Urban Area","516","0.0434530392905324","0.0401166541372881","0.0467894244437766"
"Quite unimportant","2012","no migration background","Rural Area","255","0.037574790875323","0.033628866453871","0.041520715296775"
"Quite unimportant","2012","direct migration background","Urban Area","102","0.0497866215263792","0.0408312205337756","0.0587420225189827"
"Quite unimportant","2012","direct migration background","Rural Area","31","0.0598555856763014","0.0429904079463672","0.0767207634062355"
"Quite unimportant","2012","indirect migration background","Urban Area","12","","",""
"Quite unimportant","2012","indirect migration background","Rural Area","5","","",""
"Very important","2013","no migration background","Urban Area","","","",""
"Very important","2013","no migration background","Rural Area","","","",""
"Very important","2013","direct migration background","Urban Area","","","",""
"Very important","2013","direct migration background","Rural Area","","","",""
"Very important","2013","indirect migration background","Urban Area","","","",""
"Very important","2013","indirect migration background","Rural Area","","","",""
"Important","2013","no migration background","Urban Area","","","",""
"Important","2013","no migration background","Rural Area","","","",""
"Important","2013","direct migration background","Urban Area","","","",""
"Important","2013","direct migration background","Rural Area","","","",""
"Important","2013","indirect migration background","Urban Area","","","",""
"Important","2013","indirect migration background","Rural Area","","","",""
"Less important","2013","no migration background","Urban Area","","","",""
"Less important","2013","no migration background","Rural Area","","","",""
"Less important","2013","direct migration background","Urban Area","","","",""
"Less important","2013","direct migration background","Rural Area","","","",""
"Less important","2013","indirect migration background","Urban Area","","","",""
"Less important","2013","indirect migration background","Rural Area","","","",""
"Quite unimportant","2013","no migration background","Urban Area","","","",""
"Quite unimportant","2013","no migration background","Rural Area","","","",""
"Quite unimportant","2013","direct migration background","Urban Area","","","",""
"Quite unimportant","2013","direct migration background","Rural Area","","","",""
"Quite unimportant","2013","indirect migration background","Urban Area","","","",""
"Quite unimportant","2013","indirect migration background","Rural Area","","","",""
"Very important","2014","no migration background","Urban Area","","","",""
"Very important","2014","no migration background","Rural Area","","","",""
"Very important","2014","direct migration background","Urban Area","","","",""
"Very important","2014","direct migration background","Rural Area","","","",""
"Very important","2014","indirect migration background","Urban Area","","","",""
"Very important","2014","indirect migration background","Rural Area","","","",""
"Important","2014","no migration background","Urban Area","","","",""
"Important","2014","no migration background","Rural Area","","","",""
"Important","2014","direct migration background","Urban Area","","","",""
"Important","2014","direct migration background","Rural Area","","","",""
"Important","2014","indirect migration background","Urban Area","","","",""
"Important","2014","indirect migration background","Rural Area","","","",""
"Less important","2014","no migration background","Urban Area","","","",""
"Less important","2014","no migration background","Rural Area","","","",""
"Less important","2014","direct migration background","Urban Area","","","",""
"Less important","2014","direct migration background","Rural Area","","","",""
"Less important","2014","indirect migration background","Urban Area","","","",""
"Less important","2014","indirect migration background","Rural Area","","","",""
"Quite unimportant","2014","no migration background","Urban Area","","","",""
"Quite unimportant","2014","no migration background","Rural Area","","","",""
"Quite unimportant","2014","direct migration background","Urban Area","","","",""
"Quite unimportant","2014","direct migration background","Rural Area","","","",""
"Quite unimportant","2014","indirect migration background","Urban Area","","","",""
"Quite unimportant","2014","indirect migration background","Rural Area","","","",""
"Very important","2015","no migration background","Urban Area","","","",""
"Very important","2015","no migration background","Rural Area","","","",""
"Very important","2015","direct migration background","Urban Area","","","",""
"Very important","2015","direct migration background","Rural Area","","","",""
"Very important","2015","indirect migration background","Urban Area","","","",""
"Very important","2015","indirect migration background","Rural Area","","","",""
"Important","2015","no migration background","Urban Area","","","",""
"Important","2015","no migration background","Rural Area","","","",""
"Important","2015","direct migration background","Urban Area","","","",""
"Important","2015","direct migration background","Rural Area","","","",""
"Important","2015","indirect migration background","Urban Area","","","",""
"Important","2015","indirect migration background","Rural Area","","","",""
"Less important","2015","no migration background","Urban Area","","","",""
"Less important","2015","no migration background","Rural Area","","","",""
"Less important","2015","direct migration background","Urban Area","","","",""
"Less important","2015","direct migration background","Rural Area","","","",""
"Less important","2015","indirect migration background","Urban Area","","","",""
"Less important","2015","indirect migration background","Rural Area","","","",""
"Quite unimportant","2015","no migration background","Urban Area","","","",""
"Quite unimportant","2015","no migration background","Rural Area","","","",""
"Quite unimportant","2015","direct migration background","Urban Area","","","",""
"Quite unimportant","2015","direct migration background","Rural Area","","","",""
"Quite unimportant","2015","indirect migration background","Urban Area","","","",""
"Quite unimportant","2015","indirect migration background","Rural Area","","","",""
"Very important","2016","no migration background","Urban Area","1662","0.157824311724843","0.151033167281512","0.164615456168173"
"Very important","2016","no migration background","Rural Area","1077","0.157186115989882","0.148537018594808","0.165835213384956"
"Very important","2016","direct migration background","Urban Area","846","0.215855028755168","0.202393290561172","0.229316766949164"
"Very important","2016","direct migration background","Rural Area","296","0.228633293150991","0.205230730194662","0.25203585610732"
"Very important","2016","indirect migration background","Urban Area","412","0.356324223864002","0.32984917875312","0.382799268974883"
"Very important","2016","indirect migration background","Rural Area","87","0.233575710405956","0.186476273682497","0.280675147129415"
"Important","2016","no migration background","Urban Area","5668","0.50807879256166","0.498766256393654","0.517391328729666"
"Important","2016","no migration background","Rural Area","3662","0.535523441908796","0.523672059852484","0.547374823965109"
"Important","2016","direct migration background","Urban Area","1978","0.538848342484858","0.522537475860717","0.555159209108998"
"Important","2016","direct migration background","Rural Area","730","0.575948149803974","0.548408119350493","0.603488180257455"
"Important","2016","indirect migration background","Urban Area","646","0.490453015340763","0.462817264111464","0.518088766570062"
"Important","2016","indirect migration background","Rural Area","164","0.630697252604165","0.576973173120546","0.684421332087784"
"Less important","2016","no migration background","Urban Area","3334","0.29413834139631","0.285650636306181","0.302626046486439"
"Less important","2016","no migration background","Rural Area","1871","0.275409435325123","0.264794102868093","0.286024767782152"
"Less important","2016","direct migration background","Urban Area","662","0.201389090730372","0.188266866228602","0.214511315232142"
"Less important","2016","direct migration background","Rural Area","185","0.177256685436398","0.15597545500545","0.198537915867346"
"Less important","2016","indirect migration background","Urban Area","185","0.143992057270119","0.124583707167201","0.163400407373038"
"Less important","2016","indirect migration background","Rural Area","54","0.131554066641371","0.0939278305797978","0.169180302702944"
"Quite unimportant","2016","no migration background","Urban Area","407","0.0399585543171875","0.0363101367315575","0.0436069719028175"
"Quite unimportant","2016","no migration background","Rural Area","193","0.0318810067761992","0.0277062782489642","0.0360557353034341"
"Quite unimportant","2016","direct migration background","Urban Area","102","0.0439075380296029","0.0372034244410932","0.0506116516181125"
"Quite unimportant","2016","direct migration background","Rural Area","26","","",""
"Quite unimportant","2016","indirect migration background","Urban Area","14","","",""
"Quite unimportant","2016","indirect migration background","Rural Area","5","","",""
