"pli0096_h","year","education","pgisced97","n","percent","lower_confidence","upper_confidence"
"Min 1x per month","1993","Other degree","higher vocational","","","",""
"Min 1x per month","1993","Other degree","higher education","","","",""
"Min 1x per month","1993","no degree/no degree yet","in school","","","",""
"Min 1x per month","1993","no degree/no degree yet","inadequately","","","",""
"Min 1x per month","1993","no degree/no degree yet","general elemantary","","","",""
"Min 1x per month","1993","no degree/no degree yet","middle vocational","","","",""
"Min 1x per month","1993","no degree/no degree yet","vocational + Abi","","","",""
"Min 1x per month","1993","no degree/no degree yet","higher vocational","","","",""
"Min 1x per month","1993","no degree/no degree yet","higher education","","","",""
"Rarely","1993","lower secondary degree","in school","","","",""
"Rarely","1993","lower secondary degree","inadequately","","","",""
"Rarely","1993","lower secondary degree","general elemantary","","","",""
"Rarely","1993","lower secondary degree","middle vocational","","","",""
"Rarely","1993","lower secondary degree","vocational + Abi","","","",""
"Rarely","1993","lower secondary degree","higher vocational","","","",""
"Rarely","1993","lower secondary degree","higher education","","","",""
"Rarely","1993","secondary school degree","in school","","","",""
"Rarely","1993","secondary school degree","inadequately","","","",""
"Rarely","1993","secondary school degree","general elemantary","","","",""
"Rarely","1993","secondary school degree","middle vocational","","","",""
"Rarely","1993","secondary school degree","vocational + Abi","","","",""
"Rarely","1993","secondary school degree","higher vocational","","","",""
"Rarely","1993","secondary school degree","higher education","","","",""
"Rarely","1993","college entrance qualification","in school","","","",""
"Rarely","1993","college entrance qualification","inadequately","","","",""
"Rarely","1993","college entrance qualification","general elemantary","","","",""
"Rarely","1993","college entrance qualification","middle vocational","","","",""
"Rarely","1993","college entrance qualification","vocational + Abi","","","",""
"Rarely","1993","college entrance qualification","higher vocational","","","",""
"Rarely","1993","college entrance qualification","higher education","","","",""
"Rarely","1993","Other degree","in school","","","",""
"Rarely","1993","Other degree","inadequately","","","",""
"Rarely","1993","Other degree","general elemantary","","","",""
"Rarely","1993","Other degree","middle vocational","","","",""
"Rarely","1993","Other degree","vocational + Abi","","","",""
"Rarely","1993","Other degree","higher vocational","","","",""
"Rarely","1993","Other degree","higher education","","","",""
"Rarely","1993","no degree/no degree yet","in school","","","",""
"Rarely","1993","no degree/no degree yet","inadequately","","","",""
"Rarely","1993","no degree/no degree yet","general elemantary","","","",""
"Rarely","1993","no degree/no degree yet","middle vocational","","","",""
"Rarely","1993","no degree/no degree yet","vocational + Abi","","","",""
"Rarely","1993","no degree/no degree yet","higher vocational","","","",""
"Rarely","1993","no degree/no degree yet","higher education","","","",""
"Never","1993","lower secondary degree","in school","","","",""
"Never","1993","lower secondary degree","inadequately","","","",""
"Never","1993","lower secondary degree","general elemantary","","","",""
"Never","1993","lower secondary degree","middle vocational","","","",""
"Never","1993","lower secondary degree","vocational + Abi","","","",""
"Never","1993","lower secondary degree","higher vocational","","","",""
"Never","1993","lower secondary degree","higher education","","","",""
"Never","1993","secondary school degree","in school","","","",""
"Never","1993","secondary school degree","inadequately","","","",""
"Never","1993","secondary school degree","general elemantary","","","",""
"Never","1993","secondary school degree","middle vocational","","","",""
"Never","1993","secondary school degree","vocational + Abi","","","",""
"Never","1993","secondary school degree","higher vocational","","","",""
"Never","1993","secondary school degree","higher education","","","",""
"Never","1993","college entrance qualification","in school","","","",""
"Never","1993","college entrance qualification","inadequately","","","",""
"Never","1993","college entrance qualification","general elemantary","","","",""
"Never","1993","college entrance qualification","middle vocational","","","",""
"Never","1993","college entrance qualification","vocational + Abi","","","",""
"Never","1993","college entrance qualification","higher vocational","","","",""
"Never","1993","college entrance qualification","higher education","","","",""
"Never","1993","Other degree","in school","","","",""
"Never","1993","Other degree","inadequately","","","",""
"Never","1993","Other degree","general elemantary","","","",""
"Never","1993","Other degree","middle vocational","","","",""
"Never","1993","Other degree","vocational + Abi","","","",""
"Never","1993","Other degree","higher vocational","","","",""
"Never","1993","Other degree","higher education","","","",""
"Never","1993","no degree/no degree yet","in school","","","",""
"Never","1993","no degree/no degree yet","inadequately","","","",""
"Never","1993","no degree/no degree yet","general elemantary","","","",""
"Never","1993","no degree/no degree yet","middle vocational","","","",""
"Never","1993","no degree/no degree yet","vocational + Abi","","","",""
"Never","1993","no degree/no degree yet","higher vocational","","","",""
"Never","1993","no degree/no degree yet","higher education","","","",""
"Daily","1994","lower secondary degree","in school","","","",""
"Daily","1994","lower secondary degree","inadequately","","","",""
"Daily","1994","lower secondary degree","general elemantary","","","",""
"Daily","1994","lower secondary degree","middle vocational","","","",""
"Daily","1994","lower secondary degree","vocational + Abi","","","",""
"Daily","1994","lower secondary degree","higher vocational","","","",""
"Daily","1994","lower secondary degree","higher education","","","",""
"Daily","1994","secondary school degree","in school","","","",""
"Daily","1994","secondary school degree","inadequately","","","",""
"Daily","1994","secondary school degree","general elemantary","","","",""
"Daily","1994","secondary school degree","middle vocational","","","",""
"Daily","1994","secondary school degree","vocational + Abi","","","",""
"Daily","1994","secondary school degree","higher vocational","","","",""
"Daily","1994","secondary school degree","higher education","","","",""
"Daily","1994","college entrance qualification","in school","","","",""
"Daily","1994","college entrance qualification","inadequately","","","",""
"Daily","1994","college entrance qualification","general elemantary","","","",""
"Daily","1994","college entrance qualification","middle vocational","","","",""
"Daily","1994","college entrance qualification","vocational + Abi","","","",""
"Daily","1994","college entrance qualification","higher vocational","","","",""
"Daily","1994","college entrance qualification","higher education","","","",""
"Daily","1994","Other degree","in school","","","",""
"Daily","1994","Other degree","inadequately","","","",""
"Daily","1994","Other degree","general elemantary","","","",""
"Daily","1994","Other degree","middle vocational","","","",""
"Daily","1994","Other degree","vocational + Abi","","","",""
"Daily","1994","Other degree","higher vocational","","","",""
"Daily","1994","Other degree","higher education","","","",""
"Daily","1994","no degree/no degree yet","in school","","","",""
"Daily","1994","no degree/no degree yet","inadequately","","","",""
"Daily","1994","no degree/no degree yet","general elemantary","","","",""
"Daily","1994","no degree/no degree yet","middle vocational","","","",""
"Daily","1994","no degree/no degree yet","vocational + Abi","","","",""
"Daily","1994","no degree/no degree yet","higher vocational","","","",""
"Daily","1994","no degree/no degree yet","higher education","","","",""
"Min 1x per week","1994","lower secondary degree","in school","","","",""
"Min 1x per week","1994","lower secondary degree","inadequately","","","",""
"Min 1x per week","1994","lower secondary degree","general elemantary","60","0.0407178415470438","0.0309542121891295","0.050481470904958"
"Min 1x per week","1994","lower secondary degree","middle vocational","224","0.0705278181859042","0.0620187554666349","0.0790368809051735"
"Min 1x per week","1994","lower secondary degree","vocational + Abi","","","",""
"Min 1x per week","1994","lower secondary degree","higher vocational","","","",""
"Min 1x per week","1994","lower secondary degree","higher education","","","",""
"Min 1x per week","1994","secondary school degree","in school","","","",""
"Min 1x per week","1994","secondary school degree","inadequately","","","",""
"Min 1x per week","1994","secondary school degree","general elemantary","","","",""
"Min 1x per week","1994","secondary school degree","middle vocational","149","0.0809946036160757","0.0696938315034821","0.0922953757286692"
"Min 1x per week","1994","secondary school degree","vocational + Abi","","","",""
"Min 1x per week","1994","secondary school degree","higher vocational","30","0.0855264735904708","0.0548850489582122","0.116167898222729"
"Min 1x per week","1994","secondary school degree","higher education","","","",""
"Min 1x per week","1994","college entrance qualification","in school","","","",""
"Min 1x per week","1994","college entrance qualification","inadequately","","","",""
"Min 1x per week","1994","college entrance qualification","general elemantary","","","",""
"Min 1x per week","1994","college entrance qualification","middle vocational","31","0.0798009739801519","0.0515322816599375","0.108069666300366"
"Min 1x per week","1994","college entrance qualification","vocational + Abi","31","0.110358058876397","0.0762924573937395","0.144423660359054"
"Min 1x per week","1994","college entrance qualification","higher vocational","","","",""
"Min 1x per week","1994","college entrance qualification","higher education","84","0.0870617348580144","0.0696576100610559","0.104465859654973"
"Min 1x per week","1994","Other degree","in school","","","",""
"Min 1x per week","1994","Other degree","inadequately","","","",""
"Min 1x per week","1994","Other degree","general elemantary","","","",""
"Min 1x per week","1994","Other degree","middle vocational","","","",""
"Min 1x per week","1994","Other degree","vocational + Abi","","","",""
"Min 1x per week","1994","Other degree","higher vocational","","","",""
"Min 1x per week","1994","Other degree","higher education","","","",""
"Min 1x per week","1994","no degree/no degree yet","in school","","","",""
"Min 1x per week","1994","no degree/no degree yet","inadequately","","","",""
"Min 1x per week","1994","no degree/no degree yet","general elemantary","","","",""
"Min 1x per week","1994","no degree/no degree yet","middle vocational","","","",""
"Min 1x per week","1994","no degree/no degree yet","vocational + Abi","","","",""
"Min 1x per week","1994","no degree/no degree yet","higher vocational","","","",""
"Min 1x per week","1994","no degree/no degree yet","higher education","","","",""
"Min 1x per month","1994","lower secondary degree","in school","","","",""
"Min 1x per month","1994","lower secondary degree","inadequately","","","",""
"Min 1x per month","1994","lower secondary degree","general elemantary","61","0.0377400097098931","0.0283256032408625","0.0471544161789237"
"Min 1x per month","1994","lower secondary degree","middle vocational","231","0.0692451299125877","0.0608079836475231","0.0776822761776523"
"Min 1x per month","1994","lower secondary degree","vocational + Abi","","","",""
"Min 1x per month","1994","lower secondary degree","higher vocational","","","",""
"Min 1x per month","1994","lower secondary degree","higher education","","","",""
"Min 1x per month","1994","secondary school degree","in school","","","",""
"Min 1x per month","1994","secondary school degree","inadequately","","","",""
"Min 1x per month","1994","secondary school degree","general elemantary","","","",""
"Min 1x per month","1994","secondary school degree","middle vocational","146","0.0748554088894003","0.0639551341409417","0.0857556836378589"
"Min 1x per month","1994","secondary school degree","vocational + Abi","","","",""
"Min 1x per month","1994","secondary school degree","higher vocational","32","0.100747506263981","0.0677689924722138","0.133726020055748"
"Min 1x per month","1994","secondary school degree","higher education","42","0.076916933260756","0.0530297184555576","0.100804148065954"
"Min 1x per month","1994","college entrance qualification","in school","","","",""
"Min 1x per month","1994","college entrance qualification","inadequately","","","",""
"Min 1x per month","1994","college entrance qualification","general elemantary","","","",""
"Min 1x per month","1994","college entrance qualification","middle vocational","","","",""
"Min 1x per month","1994","college entrance qualification","vocational + Abi","","","",""
"Min 1x per month","1994","college entrance qualification","higher vocational","","","",""
"Min 1x per month","1994","college entrance qualification","higher education","103","0.0988123927369146","0.0803906319592793","0.11723415351455"
"Min 1x per month","1994","Other degree","in school","","","",""
"Min 1x per month","1994","Other degree","inadequately","","","",""
"Min 1x per month","1994","Other degree","general elemantary","","","",""
"Min 1x per month","1994","Other degree","middle vocational","","","",""
"Min 1x per month","1994","Other degree","vocational + Abi","","","",""
"Min 1x per month","1994","Other degree","higher vocational","","","",""
"Min 1x per month","1994","Other degree","higher education","","","",""
"Min 1x per month","1994","no degree/no degree yet","in school","","","",""
"Min 1x per month","1994","no degree/no degree yet","inadequately","","","",""
"Min 1x per month","1994","no degree/no degree yet","general elemantary","","","",""
"Min 1x per month","1994","no degree/no degree yet","middle vocational","","","",""
"Min 1x per month","1994","no degree/no degree yet","vocational + Abi","","","",""
"Min 1x per month","1994","no degree/no degree yet","higher vocational","","","",""
"Min 1x per month","1994","no degree/no degree yet","higher education","","","",""
"Rarely","1994","lower secondary degree","in school","","","",""
"Rarely","1994","lower secondary degree","inadequately","","","",""
"Rarely","1994","lower secondary degree","general elemantary","125","0.0793244222231174","0.0659737695589478","0.0926750748872871"
"Rarely","1994","lower secondary degree","middle vocational","349","0.0971685996389249","0.0873250983655647","0.107012100912285"
"Rarely","1994","lower secondary degree","vocational + Abi","","","",""
"Rarely","1994","lower secondary degree","higher vocational","40","0.132535949278711","0.0938431925814052","0.171228705976017"
"Rarely","1994","lower secondary degree","higher education","","","",""
"Rarely","1994","secondary school degree","in school","","","",""
"Rarely","1994","secondary school degree","inadequately","","","",""
"Rarely","1994","secondary school degree","general elemantary","47","0.104190481778789","0.0761805629404916","0.132200400617087"
"Rarely","1994","secondary school degree","middle vocational","263","0.126721672270384","0.112942509414039","0.140500835126729"
"Rarely","1994","secondary school degree","vocational + Abi","","","",""
"Rarely","1994","secondary school degree","higher vocational","46","0.148664240695775","0.10968559027134","0.187642891120211"
"Rarely","1994","secondary school degree","higher education","78","0.143193546015265","0.111792997877791","0.174594094152738"
"Rarely","1994","college entrance qualification","in school","","","",""
"Rarely","1994","college entrance qualification","inadequately","","","",""
"Rarely","1994","college entrance qualification","general elemantary","","","",""
"Rarely","1994","college entrance qualification","middle vocational","58","0.145603993681041","0.10880999514554","0.182397992216542"
"Rarely","1994","college entrance qualification","vocational + Abi","46","0.151869065966169","0.112850390444877","0.190887741487461"
"Rarely","1994","college entrance qualification","higher vocational","","","",""
"Rarely","1994","college entrance qualification","higher education","178","0.173551701755859","0.150171938558643","0.196931464953075"
"Rarely","1994","Other degree","in school","","","",""
"Rarely","1994","Other degree","inadequately","","","",""
"Rarely","1994","Other degree","general elemantary","","","",""
"Rarely","1994","Other degree","middle vocational","","","",""
"Rarely","1994","Other degree","vocational + Abi","","","",""
"Rarely","1994","Other degree","higher vocational","","","",""
"Rarely","1994","Other degree","higher education","","","",""
"Rarely","1994","no degree/no degree yet","in school","33","0.206883304788414","0.154304351517466","0.259462258059361"
"Rarely","1994","no degree/no degree yet","inadequately","35","0.0548397555848416","0.0354205433607779","0.0742589678089052"
"Rarely","1994","no degree/no degree yet","general elemantary","","","",""
"Rarely","1994","no degree/no degree yet","middle vocational","","","",""
"Rarely","1994","no degree/no degree yet","vocational + Abi","","","",""
"Rarely","1994","no degree/no degree yet","higher vocational","","","",""
"Rarely","1994","no degree/no degree yet","higher education","","","",""
"Never","1994","lower secondary degree","in school","","","",""
"Never","1994","lower secondary degree","inadequately","","","",""
"Never","1994","lower secondary degree","general elemantary","1328","0.842217726519946","0.82420883339452","0.860226619645371"
"Never","1994","lower secondary degree","middle vocational","2674","0.763058452262583","0.748927129485101","0.777189775040065"
"Never","1994","lower secondary degree","vocational + Abi","","","",""
"Never","1994","lower secondary degree","higher vocational","204","0.708189737515351","0.656314251550093","0.760065223480609"
"Never","1994","lower secondary degree","higher education","74","0.64454674017828","0.557064956427025","0.732028523929534"
"Never","1994","secondary school degree","in school","","","",""
"Never","1994","secondary school degree","inadequately","","","",""
"Never","1994","secondary school degree","general elemantary","356","0.769744380759539","0.731146063329179","0.808342698189899"
"Never","1994","secondary school degree","middle vocational","1681","0.71742831522414","0.698778496219062","0.736078134229219"
"Never","1994","secondary school degree","vocational + Abi","","","",""
"Never","1994","secondary school degree","higher vocational","212","0.665061779449773","0.613350360937442","0.716773197962104"
"Never","1994","secondary school degree","higher education","336","0.741543608005296","0.702297542061768","0.780789673948825"
"Never","1994","college entrance qualification","in school","","","",""
"Never","1994","college entrance qualification","inadequately","","","",""
"Never","1994","college entrance qualification","general elemantary","","","",""
"Never","1994","college entrance qualification","middle vocational","246","0.692213991095425","0.64406298544862","0.74036499674223"
"Never","1994","college entrance qualification","vocational + Abi","232","0.705955490665252","0.656421695049663","0.755489286280841"
"Never","1994","college entrance qualification","higher vocational","80","0.665328143692971","0.583260157977709","0.747396129408233"
"Never","1994","college entrance qualification","higher education","643","0.640574170649212","0.610952661695216","0.670195679603208"
"Never","1994","Other degree","in school","","","",""
"Never","1994","Other degree","inadequately","","","",""
"Never","1994","Other degree","general elemantary","407","0.904649567301457","0.8775738234006","0.931725311202314"
"Never","1994","Other degree","middle vocational","283","0.871137560153887","0.8350430926829","0.907232027624873"
"Never","1994","Other degree","vocational + Abi","54","0.92113288034491","0.852933316328291","0.98933244436153"
"Never","1994","Other degree","higher vocational","","","",""
"Never","1994","Other degree","higher education","","","",""
"Never","1994","no degree/no degree yet","in school","165","0.64926661811271","0.587325255331818","0.711207980893601"
"Never","1994","no degree/no degree yet","inadequately","477","0.910272797635241","0.885895869583458","0.934649725687025"
"Never","1994","no degree/no degree yet","general elemantary","","","",""
"Never","1994","no degree/no degree yet","middle vocational","59","0.952321123489524","0.900519171133653","1.0041230758454"
"Never","1994","no degree/no degree yet","vocational + Abi","","","",""
"Never","1994","no degree/no degree yet","higher vocational","","","",""
"Never","1994","no degree/no degree yet","higher education","","","",""
"Daily","1995","lower secondary degree","in school","","","",""
"Daily","1995","lower secondary degree","inadequately","","","",""
"Daily","1995","lower secondary degree","general elemantary","","","",""
"Daily","1995","lower secondary degree","middle vocational","35","0.00977937228544311","0.00649140695958096","0.0130673376113053"
"Daily","1995","lower secondary degree","vocational + Abi","","","",""
"Daily","1995","lower secondary degree","higher vocational","","","",""
"Daily","1995","lower secondary degree","higher education","","","",""
"Daily","1995","secondary school degree","in school","","","",""
"Daily","1995","secondary school degree","inadequately","","","",""
"Daily","1995","secondary school degree","general elemantary","","","",""
"Daily","1995","secondary school degree","middle vocational","36","0.0208585438383796","0.0149899244547416","0.0267271632220175"
"Daily","1995","secondary school degree","vocational + Abi","","","",""
"Daily","1995","secondary school degree","higher vocational","","","",""
"Daily","1995","secondary school degree","higher education","","","",""
"Daily","1995","college entrance qualification","in school","","","",""
"Daily","1995","college entrance qualification","inadequately","","","",""
"Daily","1995","college entrance qualification","general elemantary","","","",""
"Daily","1995","college entrance qualification","middle vocational","","","",""
"Daily","1995","college entrance qualification","vocational + Abi","","","",""
"Daily","1995","college entrance qualification","higher vocational","","","",""
"Daily","1995","college entrance qualification","higher education","","","",""
"Daily","1995","Other degree","in school","","","",""
"Daily","1995","Other degree","inadequately","","","",""
"Daily","1995","Other degree","general elemantary","","","",""
"Daily","1995","Other degree","middle vocational","","","",""
"Daily","1995","Other degree","vocational + Abi","","","",""
"Daily","1995","Other degree","higher vocational","","","",""
"Daily","1995","Other degree","higher education","","","",""
"Daily","1995","no degree/no degree yet","in school","","","",""
"Daily","1995","no degree/no degree yet","inadequately","","","",""
"Daily","1995","no degree/no degree yet","general elemantary","","","",""
"Daily","1995","no degree/no degree yet","middle vocational","","","",""
"Daily","1995","no degree/no degree yet","vocational + Abi","","","",""
"Daily","1995","no degree/no degree yet","higher vocational","","","",""
"Daily","1995","no degree/no degree yet","higher education","","","",""
"Min 1x per week","1995","lower secondary degree","in school","","","",""
"Min 1x per week","1995","lower secondary degree","inadequately","","","",""
"Min 1x per week","1995","lower secondary degree","general elemantary","46","0.0353040413310401","0.0260598710511168","0.0445482116109634"
"Min 1x per week","1995","lower secondary degree","middle vocational","220","0.0706504019286067","0.0620888473245452","0.0792119565326681"
"Min 1x per week","1995","lower secondary degree","vocational + Abi","","","",""
"Min 1x per week","1995","lower secondary degree","higher vocational","","","",""
"Min 1x per week","1995","lower secondary degree","higher education","","","",""
"Min 1x per week","1995","secondary school degree","in school","","","",""
"Min 1x per week","1995","secondary school degree","inadequately","","","",""
"Min 1x per week","1995","secondary school degree","general elemantary","","","",""
"Min 1x per week","1995","secondary school degree","middle vocational","150","0.067449698485783","0.0571506436406588","0.0777487533309072"
"Min 1x per week","1995","secondary school degree","vocational + Abi","","","",""
"Min 1x per week","1995","secondary school degree","higher vocational","31","0.0764522912561594","0.0483316026409208","0.104572979871398"
"Min 1x per week","1995","secondary school degree","higher education","","","",""
"Min 1x per week","1995","college entrance qualification","in school","","","",""
"Min 1x per week","1995","college entrance qualification","inadequately","","","",""
"Min 1x per week","1995","college entrance qualification","general elemantary","","","",""
"Min 1x per week","1995","college entrance qualification","middle vocational","","","",""
"Min 1x per week","1995","college entrance qualification","vocational + Abi","","","",""
"Min 1x per week","1995","college entrance qualification","higher vocational","","","",""
"Min 1x per week","1995","college entrance qualification","higher education","88","0.0784526818443787","0.0622507062341814","0.094654657454576"
"Min 1x per week","1995","Other degree","in school","","","",""
"Min 1x per week","1995","Other degree","inadequately","","","",""
"Min 1x per week","1995","Other degree","general elemantary","","","",""
"Min 1x per week","1995","Other degree","middle vocational","","","",""
"Min 1x per week","1995","Other degree","vocational + Abi","","","",""
"Min 1x per week","1995","Other degree","higher vocational","","","",""
"Min 1x per week","1995","Other degree","higher education","","","",""
"Min 1x per week","1995","no degree/no degree yet","in school","","","",""
"Min 1x per week","1995","no degree/no degree yet","inadequately","","","",""
"Min 1x per week","1995","no degree/no degree yet","general elemantary","","","",""
"Min 1x per week","1995","no degree/no degree yet","middle vocational","","","",""
"Min 1x per week","1995","no degree/no degree yet","vocational + Abi","","","",""
"Min 1x per week","1995","no degree/no degree yet","higher vocational","","","",""
"Min 1x per week","1995","no degree/no degree yet","higher education","","","",""
"Min 1x per month","1995","lower secondary degree","in school","","","",""
"Min 1x per month","1995","lower secondary degree","inadequately","","","",""
"Min 1x per month","1995","lower secondary degree","general elemantary","69","0.0478614563175809","0.0371683589013964","0.0585545537337654"
"Min 1x per month","1995","lower secondary degree","middle vocational","198","0.0582373453689395","0.0504124728260945","0.0660622179117845"
"Min 1x per month","1995","lower secondary degree","vocational + Abi","","","",""
"Min 1x per month","1995","lower secondary degree","higher vocational","","","",""
"Min 1x per month","1995","lower secondary degree","higher education","","","",""
"Min 1x per month","1995","secondary school degree","in school","","","",""
"Min 1x per month","1995","secondary school degree","inadequately","","","",""
"Min 1x per month","1995","secondary school degree","general elemantary","","","",""
"Min 1x per month","1995","secondary school degree","middle vocational","116","0.0544770111946199","0.0451570540864162","0.0637969683028236"
"Min 1x per month","1995","secondary school degree","vocational + Abi","","","",""
"Min 1x per month","1995","secondary school degree","higher vocational","39","0.109493307550303","0.0764477249968533","0.142538890103752"
"Min 1x per month","1995","secondary school degree","higher education","39","0.067700090697925","0.0451545140493884","0.0902456673464616"
"Min 1x per month","1995","college entrance qualification","in school","","","",""
"Min 1x per month","1995","college entrance qualification","inadequately","","","",""
"Min 1x per month","1995","college entrance qualification","general elemantary","","","",""
"Min 1x per month","1995","college entrance qualification","middle vocational","","","",""
"Min 1x per month","1995","college entrance qualification","vocational + Abi","","","",""
"Min 1x per month","1995","college entrance qualification","higher vocational","","","",""
"Min 1x per month","1995","college entrance qualification","higher education","96","0.0821910056038817","0.0656411747715211","0.0987408364362424"
"Min 1x per month","1995","Other degree","in school","","","",""
"Min 1x per month","1995","Other degree","inadequately","","","",""
"Min 1x per month","1995","Other degree","general elemantary","","","",""
"Min 1x per month","1995","Other degree","middle vocational","","","",""
"Min 1x per month","1995","Other degree","vocational + Abi","","","",""
"Min 1x per month","1995","Other degree","higher vocational","","","",""
"Min 1x per month","1995","Other degree","higher education","","","",""
"Min 1x per month","1995","no degree/no degree yet","in school","","","",""
"Min 1x per month","1995","no degree/no degree yet","inadequately","","","",""
"Min 1x per month","1995","no degree/no degree yet","general elemantary","","","",""
"Min 1x per month","1995","no degree/no degree yet","middle vocational","","","",""
"Min 1x per month","1995","no degree/no degree yet","vocational + Abi","","","",""
"Min 1x per month","1995","no degree/no degree yet","higher vocational","","","",""
"Min 1x per month","1995","no degree/no degree yet","higher education","","","",""
"Rarely","1995","lower secondary degree","in school","","","",""
"Rarely","1995","lower secondary degree","inadequately","","","",""
"Rarely","1995","lower secondary degree","general elemantary","98","0.0601146673033253","0.0482080565577087","0.072021278048942"
"Rarely","1995","lower secondary degree","middle vocational","264","0.0788837624135691","0.0698772473027801","0.087890277524358"
"Rarely","1995","lower secondary degree","vocational + Abi","","","",""
"Rarely","1995","lower secondary degree","higher vocational","33","0.099711657531171","0.0647423270018781","0.134680988060464"
"Rarely","1995","lower secondary degree","higher education","","","",""
"Rarely","1995","secondary school degree","in school","","","",""
"Rarely","1995","secondary school degree","inadequately","","","",""
"Rarely","1995","secondary school degree","general elemantary","32","0.0690971857419184","0.0461683758567894","0.0920259956270474"
"Rarely","1995","secondary school degree","middle vocational","210","0.101731753250929","0.0893180168336512","0.114145489668206"
"Rarely","1995","secondary school degree","vocational + Abi","","","",""
"Rarely","1995","secondary school degree","higher vocational","35","0.0967474755464397","0.0654632474392743","0.128031703653605"
"Rarely","1995","secondary school degree","higher education","61","0.11956965192447","0.0904526345211099","0.14868666932783"
"Rarely","1995","college entrance qualification","in school","","","",""
"Rarely","1995","college entrance qualification","inadequately","","","",""
"Rarely","1995","college entrance qualification","general elemantary","","","",""
"Rarely","1995","college entrance qualification","middle vocational","42","0.124631935801725","0.0913783482788593","0.15788552332459"
"Rarely","1995","college entrance qualification","vocational + Abi","36","0.112140817526945","0.078892938486081","0.145388696567809"
"Rarely","1995","college entrance qualification","higher vocational","","","",""
"Rarely","1995","college entrance qualification","higher education","127","0.140999122122316","0.120028550664541","0.161969693580091"
"Rarely","1995","Other degree","in school","","","",""
"Rarely","1995","Other degree","inadequately","","","",""
"Rarely","1995","Other degree","general elemantary","","","",""
"Rarely","1995","Other degree","middle vocational","","","",""
"Rarely","1995","Other degree","vocational + Abi","","","",""
"Rarely","1995","Other degree","higher vocational","","","",""
"Rarely","1995","Other degree","higher education","","","",""
"Rarely","1995","no degree/no degree yet","in school","","","",""
"Rarely","1995","no degree/no degree yet","inadequately","","","",""
"Rarely","1995","no degree/no degree yet","general elemantary","","","",""
"Rarely","1995","no degree/no degree yet","middle vocational","","","",""
"Rarely","1995","no degree/no degree yet","vocational + Abi","","","",""
"Rarely","1995","no degree/no degree yet","higher vocational","","","",""
"Rarely","1995","no degree/no degree yet","higher education","","","",""
"Never","1995","lower secondary degree","in school","","","",""
"Never","1995","lower secondary degree","inadequately","","","",""
"Never","1995","lower secondary degree","general elemantary","1310","0.850608329227149","0.832752151357903","0.868464507096396"
"Never","1995","lower secondary degree","middle vocational","2724","0.782449118003442","0.768663881177201","0.796234354829683"
"Never","1995","lower secondary degree","vocational + Abi","","","",""
"Never","1995","lower secondary degree","higher vocational","194","0.714777105745206","0.662078267050017","0.767475944440395"
"Never","1995","lower secondary degree","higher education","76","0.67224829691315","0.586082878905129","0.758413714921172"
"Never","1995","secondary school degree","in school","","","",""
"Never","1995","secondary school degree","inadequately","","","",""
"Never","1995","secondary school degree","general elemantary","389","0.812684865343434","0.777411517392768","0.8479582132941"
"Never","1995","secondary school degree","middle vocational","1766","0.755482993230289","0.737833261335347","0.773132725125231"
"Never","1995","secondary school degree","vocational + Abi","","","",""
"Never","1995","secondary school degree","higher vocational","233","0.704317807403886","0.656023276675033","0.75261233813274"
"Never","1995","secondary school degree","higher education","354","0.776670708539891","0.739295793960582","0.814045623119199"
"Never","1995","college entrance qualification","in school","","","",""
"Never","1995","college entrance qualification","inadequately","","","",""
"Never","1995","college entrance qualification","general elemantary","","","",""
"Never","1995","college entrance qualification","middle vocational","291","0.736166403426715","0.691797210221195","0.780535596632235"
"Never","1995","college entrance qualification","vocational + Abi","257","0.730426665446148","0.683670722851896","0.7771826080404"
"Never","1995","college entrance qualification","higher vocational","81","0.716361643714409","0.636045278113249","0.796678009315569"
"Never","1995","college entrance qualification","higher education","726","0.672500370850658","0.644221834488924","0.700778907212392"
"Never","1995","Other degree","in school","","","",""
"Never","1995","Other degree","inadequately","","","",""
"Never","1995","Other degree","general elemantary","448","0.901010780100006","0.874754763331291","0.927266796868722"
"Never","1995","Other degree","middle vocational","391","0.88906563785042","0.859853955875472","0.918277319825367"
"Never","1995","Other degree","vocational + Abi","102","0.872437005233588","0.811728646911977","0.933145363555198"
"Never","1995","Other degree","higher vocational","","","",""
"Never","1995","Other degree","higher education","80","0.92338723668389","0.868437029595362","0.978337443772418"
"Never","1995","no degree/no degree yet","in school","220","0.759543701857339","0.709307111558646","0.809780292156032"
"Never","1995","no degree/no degree yet","inadequately","468","0.926476854087592","0.903600204680386","0.949353503494798"
"Never","1995","no degree/no degree yet","general elemantary","","","",""
"Never","1995","no degree/no degree yet","middle vocational","70","0.959494974829231","0.914578254642278","1.00441169501618"
"Never","1995","no degree/no degree yet","vocational + Abi","","","",""
"Never","1995","no degree/no degree yet","higher vocational","","","",""
"Never","1995","no degree/no degree yet","higher education","","","",""
"Daily","1996","lower secondary degree","in school","","","",""
"Daily","1996","lower secondary degree","inadequately","","","",""
"Daily","1996","lower secondary degree","general elemantary","","","",""
"Daily","1996","lower secondary degree","middle vocational","","","",""
"Daily","1996","lower secondary degree","vocational + Abi","","","",""
"Daily","1996","lower secondary degree","higher vocational","","","",""
"Daily","1996","lower secondary degree","higher education","","","",""
"Daily","1996","secondary school degree","in school","","","",""
