"pli0096_h","year","age_gr","e11103","n","percent","lower_confidence","upper_confidence","value"
"Min 1x per week","1993","16-34 y.","Full Time","","","","","2"
"Min 1x per week","1993","35-65 y.","Full Time","","","","","2"
"Min 1x per week","1993","35-65 y.","Part Time","","","","","2"
"Min 1x per week","1993","35-65 y.","Not Working","","","","","2"
"Min 1x per week","1993","66 and older","Part Time","","","","","2"
"Min 1x per week","1993","66 and older","Not Working","","","","","2"
"Min 1x per week","1993","16-34 y.","Not Working","","","","","2"
"Min 1x per week","1993","16-34 y.","Part Time","","","","","2"
"Min 1x per week","1993","66 and older","Full Time","","","","","2"
"Never","1993","16-34 y.","Full Time","","","","","5"
"Never","1993","16-34 y.","Part Time","","","","","5"
"Never","1993","35-65 y.","Full Time","","","","","5"
"Never","1993","35-65 y.","Part Time","","","","","5"
"Never","1993","66 and older","Full Time","","","","","5"
"Never","1993","66 and older","Part Time","","","","","5"
"Never","1993","66 and older","Not Working","","","","","5"
"Never","1993","16-34 y.","Not Working","","","","","5"
"Never","1993","35-65 y.","Not Working","","","","","5"
"Rarely","1993","16-34 y.","Part Time","","","","","4"
"Rarely","1993","16-34 y.","Full Time","","","","","4"
"Rarely","1993","16-34 y.","Not Working","","","","","4"
"Rarely","1993","35-65 y.","Part Time","","","","","4"
"Rarely","1993","35-65 y.","Not Working","","","","","4"
"Rarely","1993","66 and older","Full Time","","","","","4"
"Rarely","1993","66 and older","Not Working","","","","","4"
"Rarely","1993","35-65 y.","Full Time","","","","","4"
"Rarely","1993","66 and older","Part Time","","","","","4"
"Daily","1994","16-34 y.","Full Time","","","","","1"
"Daily","1994","16-34 y.","Part Time","","","","","1"
"Daily","1994","16-34 y.","Not Working","","","","","1"
"Daily","1994","35-65 y.","Full Time","","","","","1"
"Daily","1994","35-65 y.","Part Time","","","","","1"
"Daily","1994","66 and older","Part Time","","","","","1"
"Daily","1994","66 and older","Not Working","","","","","1"
"Daily","1994","35-65 y.","Not Working","","","","","1"
"Daily","1994","66 and older","Full Time","","","","","1"
"Min 1x per month","1994","16-34 y.","Full Time","131","0.0583093151850815","0.0491091170654156","0.0675095133047475","3"
"Min 1x per month","1994","16-34 y.","Part Time","49","0.0459042664956231","0.0334172158927415","0.0583913170985046","3"
"Min 1x per month","1994","16-34 y.","Not Working","46","0.03818545831433","0.0274050944195576","0.0489658222091024","3"
"Min 1x per month","1994","35-65 y.","Full Time","290","0.086967844983955","0.0775471983110097","0.0963884916569003","3"
"Min 1x per month","1994","35-65 y.","Part Time","89","0.0800676404528704","0.0649922045547707","0.09514307635097","3"
"Min 1x per month","1994","35-65 y.","Not Working","101","0.0583944731103636","0.0477494769628753","0.0690394692578519","3"
"Min 1x per month","1994","66 and older","Not Working","87","0.0630261752968179","0.0505439617183877","0.0755083888752481","3"
"Min 1x per month","1994","66 and older","Part Time","2","","","","3"
"Min 1x per month","1994","66 and older","Full Time","","","","","3"
"Min 1x per week","1994","16-34 y.","Full Time","141","0.062604248274825","0.0530930011668456","0.0721154953828044","2"
"Min 1x per week","1994","16-34 y.","Not Working","75","0.0643698234593013","0.0505649631332392","0.0781746837853635","2"
"Min 1x per week","1994","35-65 y.","Full Time","253","0.0880995009687335","0.078623637910296","0.0975753640271709","2"
"Min 1x per week","1994","35-65 y.","Part Time","68","0.0604483557793345","0.0472105504583228","0.0736861611003462","2"
"Min 1x per week","1994","35-65 y.","Not Working","104","0.0680926957984798","0.0566570219905988","0.0795283696063609","2"
"Min 1x per week","1994","66 and older","Part Time","4","","","","2"
"Min 1x per week","1994","66 and older","Not Working","60","0.0430957470376864","0.0326649173930345","0.0535265766823383","2"
"Min 1x per week","1994","16-34 y.","Part Time","66","0.0773778850412929","0.0614353372943384","0.0933204327882475","2"
"Min 1x per week","1994","66 and older","Full Time","2","","","","2"
"Never","1994","16-34 y.","Full Time","1909","0.742526664923525","0.725359592931666","0.759693736915384","5"
"Never","1994","16-34 y.","Part Time","851","0.771715069168683","0.746671023832421","0.796759114504944","5"
"Never","1994","16-34 y.","Not Working","964","0.763473729738799","0.739569459578576","0.787377999899023","5"
"Never","1994","35-65 y.","Full Time","2435","0.684415608840047","0.668878291532026","0.699952926148067","5"
"Never","1994","35-65 y.","Part Time","923","0.710406178258904","0.68521134860746","0.735601007910348","5"
"Never","1994","66 and older","Full Time","7","","","","5"
"Never","1994","66 and older","Part Time","18","","","","5"
"Never","1994","66 and older","Not Working","1220","0.836324109101006","0.817320019535454","0.855328198666559","5"
"Never","1994","35-65 y.","Not Working","1507","0.795091246275766","0.776767516480327","0.813414976071204","5"
"Rarely","1994","16-34 y.","Full Time","311","0.136559771616569","0.123077856067482","0.150041687165655","4"
"Rarely","1994","16-34 y.","Part Time","113","0.105002779294401","0.0867113092881033","0.123294249300699","4"
"Rarely","1994","16-34 y.","Not Working","129","0.133970988487569","0.114810333585158","0.15313164338998","4"
"Rarely","1994","35-65 y.","Full Time","459","0.140517045207265","0.128898775246005","0.152135315168525","4"
"Rarely","1994","35-65 y.","Part Time","165","0.149077825508891","0.129293791012129","0.168861860005653","4"
"Rarely","1994","35-65 y.","Not Working","152","0.0784215848153909","0.0662173911281133","0.0906257785026685","4"
"Rarely","1994","66 and older","Full Time","","","","","4"
"Rarely","1994","66 and older","Not Working","89","0.0575539685644892","0.0455911563313371","0.0695167807976414","4"
"Rarely","1994","66 and older","Part Time","6","","","","4"
"Daily","1995","16-34 y.","Full Time","21","","","","1"
"Daily","1995","16-34 y.","Part Time","12","","","","1"
"Daily","1995","16-34 y.","Not Working","10","","","","1"
"Daily","1995","35-65 y.","Full Time","48","0.0173906815623779","0.0130330837736519","0.0217482793511038","1"
"Daily","1995","35-65 y.","Part Time","14","","","","1"
"Daily","1995","66 and older","Part Time","","","","","1"
"Daily","1995","66 and older","Not Working","14","","","","1"
"Daily","1995","66 and older","Full Time","","","","","1"
"Daily","1995","35-65 y.","Not Working","19","","","","1"
"Min 1x per month","1995","16-34 y.","Full Time","106","0.0496635217800456","0.0410025380576471","0.0583245055024441","3"
"Min 1x per month","1995","16-34 y.","Part Time","51","0.0544161270706277","0.0413172009050611","0.0675150532361944","3"
"Min 1x per month","1995","35-65 y.","Part Time","86","0.0597925883219212","0.0474035797232575","0.0721815969205849","3"
"Min 1x per month","1995","16-34 y.","Not Working","42","0.0349269301703794","0.0251801657450039","0.0446736945957548","3"
"Min 1x per month","1995","35-65 y.","Full Time","257","0.0753024640627337","0.0665061070971749","0.0840988210282924","3"
"Min 1x per month","1995","35-65 y.","Not Working","102","0.0557955428818836","0.0455713698355204","0.0660197159282468","3"
"Min 1x per month","1995","66 and older","Not Working","73","0.0524792093817854","0.041152891194185","0.0638055275693858","3"
"Min 1x per month","1995","66 and older","Part Time","3","","","","3"
"Min 1x per month","1995","66 and older","Full Time","","","","","3"
"Min 1x per week","1995","16-34 y.","Full Time","147","0.0642938464881251","0.0545155272217809","0.0740721657544692","2"
"Min 1x per week","1995","16-34 y.","Part Time","56","0.0590416790366938","0.0454307930902605","0.0726525649831271","2"
"Min 1x per week","1995","16-34 y.","Not Working","79","0.0678782143090863","0.0545245118059367","0.081231916812236","2"
"Min 1x per week","1995","35-65 y.","Full Time","263","0.0858029496550741","0.0764667653169231","0.0951391339932251","2"
"Min 1x per week","1995","35-65 y.","Part Time","77","0.057152952317168","0.0450235053564447","0.0692823992778912","2"
"Min 1x per week","1995","35-65 y.","Not Working","87","0.0602429901985376","0.0496441959457243","0.070841784451351","2"
"Min 1x per week","1995","66 and older","Part Time","1","","","","2"
"Min 1x per week","1995","66 and older","Not Working","60","0.0398615837002097","0.0299248205071751","0.0497983468932442","2"
"Min 1x per week","1995","66 and older","Full Time","1","","","","2"
"Never","1995","16-34 y.","Full Time","1947","0.78832818245054","0.772042918137365","0.804613446763715","5"
"Never","1995","16-34 y.","Part Time","944","0.776480794976067","0.752423619674553","0.800537970277581","5"
"Never","1995","16-34 y.","Not Working","1126","0.797081102125046","0.775730375157397","0.818431829092695","5"
"Never","1995","35-65 y.","Full Time","2529","0.706696218251333","0.691519648711279","0.721872787791388","5"
"Never","1995","35-65 y.","Part Time","1117","0.777387892739313","0.755651157331244","0.799124628147382","5"
"Never","1995","66 and older","Full Time","8","","","","5"
"Never","1995","66 and older","Part Time","22","","","","5"
"Never","1995","66 and older","Not Working","1274","0.854669313144467","0.836768264997392","0.872570361291543","5"
"Never","1995","35-65 y.","Not Working","1584","0.795134066241316","0.777155689847349","0.813112442635283","5"
"Rarely","1995","16-34 y.","Full Time","196","0.0871973417706332","0.075950001436812","0.0984446821044545","4"
"Rarely","1995","16-34 y.","Part Time","89","0.0996754731972861","0.0823766904193285","0.116974255975244","4"
"Rarely","1995","16-34 y.","Not Working","106","0.0915074476734448","0.076200483353234","0.106814411993656","4"
"Rarely","1995","35-65 y.","Full Time","360","0.114807686468481","0.104180881723222","0.125434491213741","4"
"Rarely","1995","35-65 y.","Part Time","113","0.0943205115347678","0.0790486709484942","0.109592352121041","4"
"Rarely","1995","35-65 y.","Not Working","144","0.0774468630439155","0.0655401187960605","0.0893536072917704","4"
"Rarely","1995","66 and older","Full Time","1","","","","4"
"Rarely","1995","66 and older","Not Working","68","0.0433299715360287","0.0329886503210613","0.053671292750996","4"
"Rarely","1995","66 and older","Part Time","5","","","","4"
"Daily","1996","16-34 y.","Full Time","","","","","1"
"Daily","1996","16-34 y.","Part Time","","","","","1"
"Daily","1996","16-34 y.","Not Working","","","","","1"
"Daily","1996","35-65 y.","Full Time","","","","","1"
"Daily","1996","35-65 y.","Part Time","","","","","1"
"Daily","1996","66 and older","Not Working","","","","","1"
"Daily","1996","35-65 y.","Not Working","","","","","1"
"Daily","1996","66 and older","Full Time","","","","","1"
"Daily","1996","66 and older","Part Time","","","","","1"
"Min 1x per month","1996","16-34 y.","Full Time","143","0.076039008782454","0.065360908293879","0.0867171092710289","3"
"Min 1x per month","1996","16-34 y.","Part Time","54","0.0538621559183225","0.0406883089403462","0.0670360028962989","3"
"Min 1x per month","1996","66 and older","Not Working","77","0.054344007100297","0.042898530452851","0.065789483747743","3"
"Min 1x per month","1996","16-34 y.","Not Working","56","0.0528848494047178","0.0406002775034189","0.0651694213060167","3"
"Min 1x per month","1996","35-65 y.","Full Time","294","0.0876903698777391","0.0781266789406078","0.0972540608148705","3"
"Min 1x per month","1996","35-65 y.","Part Time","106","0.0858493644937937","0.0717938013908891","0.0999049275966983","3"
"Min 1x per month","1996","35-65 y.","Not Working","130","0.0790427000355716","0.0667414927040318","0.0913439073671114","3"
"Min 1x per month","1996","66 and older","Full Time","2","","","","3"
"Min 1x per month","1996","66 and older","Part Time","2","","","","3"
"Min 1x per week","1996","16-34 y.","Full Time","159","0.0682594164510837","0.05809978967945","0.0784190432227175","2"
"Min 1x per week","1996","16-34 y.","Not Working","73","0.0848723169757542","0.0695749433394222","0.100169690612086","2"
"Min 1x per week","1996","35-65 y.","Full Time","276","0.0923535514519138","0.0825639816106185","0.102143121293209","2"
"Min 1x per week","1996","35-65 y.","Part Time","111","0.0775563577417367","0.0641364525460566","0.0909762629374168","2"
"Min 1x per week","1996","35-65 y.","Not Working","103","0.0640898497672566","0.0529235620735038","0.0752561374610093","2"
"Min 1x per week","1996","66 and older","Part Time","4","","","","2"
"Min 1x per week","1996","66 and older","Not Working","72","0.055252202893587","0.0437170273567406","0.0667873784304334","2"
"Min 1x per week","1996","16-34 y.","Part Time","75","0.0803972742790658","0.0645295615758263","0.0962649869823053","2"
"Min 1x per week","1996","66 and older","Full Time","2","","","","2"
"Never","1996","16-34 y.","Full Time","1694","0.685647517118802","0.666944663992395","0.70435037024521","5"
"Never","1996","16-34 y.","Part Time","835","0.688646804933747","0.661624743748702","0.715668866118792","5"
"Never","1996","16-34 y.","Not Working","992","0.735287513628341","0.711071156775333","0.759503870481349","5"
"Never","1996","35-65 y.","Full Time","2242","0.638339374809632","0.622093059281282","0.654585690337982","5"
"Never","1996","35-65 y.","Part Time","1062","0.655144211965326","0.631295878360849","0.678992545569802","5"
"Never","1996","66 and older","Full Time","7","","","","5"
"Never","1996","66 and older","Part Time","29","","","","5"
"Never","1996","66 and older","Not Working","1259","0.827078082182645","0.807984397659082","0.846171766706209","5"
"Never","1996","35-65 y.","Not Working","1413","0.735086792632499","0.714967244488009","0.755206340776988","5"
"Rarely","1996","35-65 y.","Part Time","247","0.181450065799144","0.162113828010949","0.200786303587339","4"
"Rarely","1996","66 and older","Not Working","99","0.0633257078234708","0.0510293698462045","0.0756220458007372","4"
"Rarely","1996","16-34 y.","Not Working","154","0.126955319991187","0.108681191005734","0.14522944897664","4"
"Rarely","1996","16-34 y.","Full Time","371","0.17005405764766","0.154919582498745","0.185188532796575","4"
"Rarely","1996","16-34 y.","Part Time","164","0.177093764868865","0.154816064776526","0.199371464961204","4"
"Rarely","1996","35-65 y.","Full Time","548","0.181616703860715","0.168580992811135","0.194652414910295","4"
"Rarely","1996","35-65 y.","Not Working","202","0.121780657564673","0.10687031010785","0.136691005021496","4"
"Rarely","1996","66 and older","Full Time","1","","","","4"
"Rarely","1996","66 and older","Part Time","4","","","","4"
"Daily","1997","16-34 y.","Full Time","","","","","1"
"Daily","1997","16-34 y.","Part Time","","","","","1"
"Daily","1997","16-34 y.","Not Working","","","","","1"
"Daily","1997","35-65 y.","Full Time","","","","","1"
"Daily","1997","35-65 y.","Part Time","","","","","1"
"Daily","1997","66 and older","Not Working","","","","","1"
"Daily","1997","66 and older","Part Time","","","","","1"
"Daily","1997","66 and older","Full Time","","","","","1"
"Daily","1997","35-65 y.","Not Working","","","","","1"
"Min 1x per month","1997","16-34 y.","Part Time","55","0.0659863625298495","0.0508030485758891","0.0811696764838099","3"
"Min 1x per month","1997","16-34 y.","Full Time","118","0.0621442203070097","0.0522326074634638","0.0720558331505555","3"
"Min 1x per month","1997","16-34 y.","Not Working","53","0.0479364976300496","0.0363723706027558","0.0595006246573434","3"
"Min 1x per month","1997","35-65 y.","Full Time","300","0.0968538547635254","0.0867491967114432","0.106958512815608","3"
"Min 1x per month","1997","66 and older","Not Working","90","0.0671638897460983","0.0545639321058427","0.079763847386354","3"
"Min 1x per month","1997","66 and older","Part Time","7","","","","3"
"Min 1x per month","1997","35-65 y.","Part Time","106","0.0824766735127575","0.0684379957282927","0.0965153512972222","3"
"Min 1x per month","1997","35-65 y.","Not Working","115","0.0702458154385884","0.0586317058696594","0.0818599250075175","3"
"Min 1x per month","1997","66 and older","Full Time","2","","","","3"
"Min 1x per week","1997","16-34 y.","Full Time","160","0.0761348359651474","0.0652462387630805","0.0870234331672142","2"
"Min 1x per week","1997","16-34 y.","Not Working","84","0.0797289355328002","0.0650662806855865","0.0943915903800139","2"
"Min 1x per week","1997","35-65 y.","Full Time","290","0.100266486129339","0.0900047936342369","0.110528178624441","2"
"Min 1x per week","1997","35-65 y.","Part Time","113","0.0864065956566342","0.0720681522684988","0.100745039044769","2"
"Min 1x per week","1997","35-65 y.","Not Working","119","0.0700939726362632","0.0584914750270731","0.0816964702454533","2"
"Min 1x per week","1997","66 and older","Part Time","2","","","","2"
"Min 1x per week","1997","66 and older","Not Working","74","0.0494820484176651","0.03856506911267","0.0603990277226602","2"
"Min 1x per week","1997","16-34 y.","Part Time","53","0.0566811153659298","0.0425390992615653","0.0708231314702942","2"
"Min 1x per week","1997","66 and older","Full Time","2","","","","2"
"Never","1997","16-34 y.","Full Time","1649","0.702271387436084","0.683498170340749","0.721044604531418","5"
"Never","1997","16-34 y.","Part Time","775","0.716708062952187","0.689149845584091","0.744266280320282","5"
"Never","1997","16-34 y.","Not Working","1012","0.720944342148622","0.696664658139673","0.745224026157571","5"
"Never","1997","35-65 y.","Full Time","2256","0.652915711549446","0.636651605890971","0.669179817207922","5"
"Never","1997","35-65 y.","Part Time","1056","0.689378817183978","0.665763347767181","0.712994286600774","5"
"Never","1997","66 and older","Full Time","10","","","","5"
"Never","1997","66 and older","Part Time","26","","","","5"
"Never","1997","66 and older","Not Working","1260","0.827994490526389","0.808997561821208","0.84699141923157","5"
"Never","1997","35-65 y.","Not Working","1446","0.760879583077791","0.741494935314632","0.78026423084095","5"
"Rarely","1997","35-65 y.","Full Time","445","0.149963947557689","0.13776573337234","0.162162161743039","4"
"Rarely","1997","35-65 y.","Part Time","200","0.141737913646631","0.123938525949022","0.15953730134424","4"
"Rarely","1997","66 and older","Not Working","92","0.0553595713098475","0.0438481721385478","0.0668709704811472","4"
"Rarely","1997","16-34 y.","Not Working","162","0.151390224688528","0.131988082765578","0.170792366611478","4"
"Rarely","1997","16-34 y.","Full Time","352","0.159449556291759","0.144419193035042","0.174479919548477","4"
"Rarely","1997","16-34 y.","Part Time","144","0.160624459152034","0.138167711267759","0.18308120703631","4"
"Rarely","1997","35-65 y.","Not Working","180","0.0987806288473573","0.0852211570780619","0.112340100616653","4"
"Rarely","1997","66 and older","Full Time","1","","","","4"
"Rarely","1997","66 and older","Part Time","4","","","","4"
"Daily","1998","16-34 y.","Full Time","10","","","","1"
"Daily","1998","16-34 y.","Part Time","7","","","","1"
"Daily","1998","16-34 y.","Not Working","9","","","","1"
"Daily","1998","35-65 y.","Full Time","47","0.0134733598374836","0.00972080926170192","0.0172259104132652","1"
"Daily","1998","35-65 y.","Part Time","14","","","","1"
"Daily","1998","66 and older","Part Time","","","","","1"
"Daily","1998","66 and older","Not Working","15","","","","1"
"Daily","1998","66 and older","Full Time","","","","","1"
"Daily","1998","35-65 y.","Not Working","16","","","","1"
"Min 1x per month","1998","16-34 y.","Full Time","126","0.0580053084247235","0.0485159893001529","0.0674946275492942","3"
"Min 1x per month","1998","16-34 y.","Part Time","51","0.0499372988205013","0.0373099076708897","0.0625646899701129","3"
"Min 1x per month","1998","16-34 y.","Not Working","66","0.0528489941228305","0.0410873328958387","0.0646106553498222","3"
"Min 1x per month","1998","35-65 y.","Full Time","340","0.0912789137026923","0.0819047026847023","0.100653124720682","3"
"Min 1x per month","1998","66 and older","Not Working","104","0.0638899849096085","0.0526047744424098","0.0751751953768072","3"
"Min 1x per month","1998","66 and older","Part Time","5","","","","3"
"Min 1x per month","1998","66 and older","Full Time","","","","","3"
"Min 1x per month","1998","35-65 y.","Part Time","107","0.0732460219513609","0.0607651589805007","0.0857268849222211","3"
"Min 1x per month","1998","35-65 y.","Not Working","147","0.0659891159918978","0.0555866439804399","0.0763915880033557","3"
"Min 1x per week","1998","16-34 y.","Full Time","139","0.0559213506138871","0.0465937515909372","0.0652489496368371","2"
"Min 1x per week","1998","16-34 y.","Part Time","71","0.068289434035531","0.0536662399957052","0.0829126280753568","2"
"Min 1x per week","1998","16-34 y.","Not Working","83","0.069422838163358","0.0560609427482206","0.0827847335784953","2"
"Min 1x per week","1998","35-65 y.","Full Time","286","0.0843072930942394","0.0752636869249538","0.093350899263525","2"
"Min 1x per week","1998","35-65 y.","Part Time","115","0.0766496021515231","0.0639055192768443","0.0893936850262018","2"
"Min 1x per week","1998","35-65 y.","Not Working","125","0.0614643861628196","0.0514005957160866","0.0715281766095525","2"
"Min 1x per week","1998","66 and older","Part Time","1","","","","2"
"Min 1x per week","1998","66 and older","Not Working","79","0.0442785366400832","0.0347857848837433","0.0537712883964231","2"
"Min 1x per week","1998","66 and older","Full Time","2","","","","2"
"Never","1998","16-34 y.","Full Time","1818","0.76925380726662","0.752150541138138","0.786357073395101","5"
"Never","1998","16-34 y.","Part Time","906","0.780676376356187","0.756687870360593","0.804664882351781","5"
"Never","1998","16-34 y.","Not Working","1111","0.772476234893567","0.750436993714045","0.79451547607309","5"
"Never","1998","35-65 y.","Full Time","2538","0.683982111736143","0.668849552022739","0.699114671449548","5"
"Never","1998","35-65 y.","Part Time","1238","0.711559128207037","0.689856903238723","0.733261353175351","5"
"Never","1998","66 and older","Full Time","11","","","","5"
"Never","1998","66 and older","Part Time","31","0.658517223356943","0.515103266942803","0.801931179771083","5"
"Never","1998","66 and older","Not Working","1480","0.812561319584622","0.794552406343391","0.830570232825853","5"
"Never","1998","35-65 y.","Not Working","1720","0.767804125076235","0.750112126215706","0.785496123936764","5"
"Rarely","1998","16-34 y.","Full Time","238","0.112673134199184","0.0998371563991546","0.125509111999213","4"
"Rarely","1998","16-34 y.","Part Time","108","0.0955536389910071","0.0785108762045161","0.112596401777498","4"
"Rarely","1998","16-34 y.","Not Working","121","0.100391517136415","0.0845930129137198","0.116190021359111","4"
"Rarely","1998","35-65 y.","Full Time","415","0.126958321629441","0.116121990537905","0.137794652720977","4"
"Rarely","1998","35-65 y.","Part Time","200","0.130348680717429","0.114220095833126","0.146477265601733","4"
"Rarely","1998","66 and older","Not Working","126","0.0705714879129241","0.0587532573867429","0.0823897184391053","4"
"Rarely","1998","35-65 y.","Not Working","180","0.0975581284198833","0.085125419066573","0.109990837773194","4"
"Rarely","1998","66 and older","Full Time","2","","","","4"
"Rarely","1998","66 and older","Part Time","5","","","","4"
"Daily","1999","16-34 y.","Full Time","","","","","1"
"Daily","1999","16-34 y.","Part Time","","","","","1"
"Daily","1999","16-34 y.","Not Working","","","","","1"
"Daily","1999","35-65 y.","Full Time","","","","","1"
"Daily","1999","35-65 y.","Part Time","","","","","1"
"Daily","1999","35-65 y.","Not Working","","","","","1"
"Daily","1999","66 and older","Full Time","","","","","1"
"Daily","1999","66 and older","Part Time","","","","","1"
"Daily","1999","66 and older","Not Working","","","","","1"
"Min 1x per month","1999","16-34 y.","Not Working","57","0.0496718995159923","0.0373585935553523","0.0619852054766323","3"
"Min 1x per month","1999","16-34 y.","Part Time","65","0.0509615230492925","0.0384507011615797","0.0634723449370054","3"
"Min 1x per month","1999","35-65 y.","Full Time","347","0.0993487217443851","0.0895773324200964","0.109120111068674","3"
"Min 1x per month","1999","16-34 y.","Full Time","122","0.0535487387340289","0.0441670875856434","0.0629303898824144","3"
"Min 1x per month","1999","35-65 y.","Part Time","135","0.0754621106639176","0.0628615839037989","0.0880626374240363","3"
"Min 1x per month","1999","35-65 y.","Not Working","111","0.0588512807739838","0.0484954643231535","0.0692070972248141","3"
"Min 1x per month","1999","66 and older","Full Time","1","","","","3"
"Min 1x per month","1999","66 and older","Part Time","5","","","","3"
"Min 1x per month","1999","66 and older","Not Working","105","0.0634194243228496","0.0519283682755835","0.0749104803701156","3"
"Min 1x per week","1999","16-34 y.","Full Time","152","0.0652625062341982","0.0549697370174111","0.0755552754509852","2"
"Min 1x per week","1999","35-65 y.","Full Time","350","0.100112919529625","0.0903081833518154","0.109917655707434","2"
"Min 1x per week","1999","16-34 y.","Part Time","79","0.0701256376287276","0.0555987264855401","0.084652548771915","2"
"Min 1x per week","1999","16-34 y.","Not Working","71","0.0692101512095585","0.0548257025884398","0.0835945998306771","2"
"Min 1x per week","1999","35-65 y.","Part Time","131","0.0930227547451753","0.079166219084967","0.106879290405384","2"
"Min 1x per week","1999","35-65 y.","Not Working","141","0.0788041130966438","0.0669483996177958","0.0906598265754919","2"
"Min 1x per week","1999","66 and older","Full Time","2","","","","2"
"Min 1x per week","1999","66 and older","Part Time","2","","","","2"
"Min 1x per week","1999","66 and older","Not Working","96","0.0570971276418621","0.0461571399903997","0.0680371152933246","2"
"Never","1999","16-34 y.","Full Time","1598","0.715702053590758","0.696904188747579","0.734499918433938","5"
"Never","1999","16-34 y.","Part Time","851","0.713968001046487","0.688259934463478","0.739676067629497","5"
"Never","1999","16-34 y.","Not Working","914","0.737210071786057","0.712265130314101","0.762155013258013","5"
"Never","1999","35-65 y.","Full Time","2373","0.646186953487332","0.630567607151577","0.661806299823087","5"
"Never","1999","35-65 y.","Part Time","1157","0.664228165518428","0.641699127640341","0.686757203396514","5"
"Never","1999","35-65 y.","Not Working","1495","0.728752767359625","0.709189111095132","0.748316423624118","5"
"Never","1999","66 and older","Full Time","7","","","","5"
"Never","1999","66 and older","Part Time","47","0.657660162125309","0.541411599428811","0.773908724821807","5"
"Never","1999","66 and older","Not Working","1405","0.806761867498803","0.788145483903877","0.825378251093728","5"
"Rarely","1999","16-34 y.","Full Time","340","0.165486701441015","0.150000185982477","0.180973216899553","4"
"Rarely","1999","35-65 y.","Full Time","530","0.154351405238658","0.142549636497775","0.166153173979542","4"
"Rarely","1999","35-65 y.","Part Time","265","0.16728696907248","0.149482025295572","0.185091912849387","4"
"Rarely","1999","16-34 y.","Not Working","154","0.143907877488392","0.124015575876029","0.163800179100755","4"
"Rarely","1999","16-34 y.","Part Time","192","0.164944838275493","0.143831851352942","0.186057825198043","4"
"Rarely","1999","35-65 y.","Not Working","237","0.133591838769747","0.118621608241209","0.148562069298285","4"
"Rarely","1999","66 and older","Full Time","","","","","4"
"Rarely","1999","66 and older","Part Time","10","","","","4"
"Rarely","1999","66 and older","Not Working","122","0.0727215805364858","0.0604778728375413","0.0849652882354304","4"
"Daily","2000","16-34 y.","Full Time","","","","","1"
"Daily","2000","16-34 y.","Part Time","","","","","1"
"Daily","2000","16-34 y.","Not Working","","","","","1"
"Daily","2000","35-65 y.","Full Time","","","","","1"
"Daily","2000","66 and older","Part Time","","","","","1"
"Daily","2000","35-65 y.","Part Time","","","","","1"
"Daily","2000","35-65 y.","Not Working","","","","","1"
"Daily","2000","66 and older","Full Time","","","","","1"
"Daily","2000","66 and older","Not Working","","","","","1"
"Min 1x per month","2000","35-65 y.","Full Time","","","","","3"
"Min 1x per month","2000","16-34 y.","Full Time","","","","","3"
"Min 1x per month","2000","16-34 y.","Not Working","","","","","3"
"Min 1x per month","2000","16-34 y.","Part Time","","","","","3"
"Min 1x per month","2000","35-65 y.","Part Time","","","","","3"
"Min 1x per month","2000","66 and older","Part Time","","","","","3"
"Min 1x per month","2000","66 and older","Not Working","","","","","3"
"Min 1x per month","2000","35-65 y.","Not Working","","","","","3"
"Min 1x per month","2000","66 and older","Full Time","","","","","3"
"Min 1x per week","2000","35-65 y.","Full Time","","","","","2"
"Min 1x per week","2000","16-34 y.","Full Time","","","","","2"
"Min 1x per week","2000","16-34 y.","Not Working","","","","","2"
"Min 1x per week","2000","16-34 y.","Part Time","","","","","2"
"Min 1x per week","2000","66 and older","Part Time","","","","","2"
"Min 1x per week","2000","35-65 y.","Part Time","","","","","2"
"Min 1x per week","2000","35-65 y.","Not Working","","","","","2"
"Min 1x per week","2000","66 and older","Full Time","","","","","2"
"Min 1x per week","2000","66 and older","Not Working","","","","","2"
"Never","2000","16-34 y.","Full Time","","","","","5"
"Never","2000","16-34 y.","Part Time","","","","","5"
"Never","2000","16-34 y.","Not Working","","","","","5"
"Never","2000","35-65 y.","Full Time","","","","","5"
"Never","2000","35-65 y.","Part Time","","","","","5"
"Never","2000","35-65 y.","Not Working","","","","","5"
"Never","2000","66 and older","Full Time","","","","","5"
"Never","2000","66 and older","Part Time","","","","","5"
"Never","2000","66 and older","Not Working","","","","","5"
"Rarely","2000","16-34 y.","Full Time","","","","","4"
"Rarely","2000","16-34 y.","Not Working","","","","","4"
"Rarely","2000","35-65 y.","Full Time","","","","","4"
"Rarely","2000","35-65 y.","Part Time","","","","","4"
"Rarely","2000","16-34 y.","Part Time","","","","","4"
"Rarely","2000","35-65 y.","Not Working","","","","","4"
"Rarely","2000","66 and older","Full Time","","","","","4"
"Rarely","2000","66 and older","Part Time","","","","","4"
"Rarely","2000","66 and older","Not Working","","","","","4"
"Daily","2001","16-34 y.","Full Time","","","","","1"
"Daily","2001","16-34 y.","Part Time","","","","","1"
"Daily","2001","16-34 y.","Not Working","","","","","1"
"Daily","2001","35-65 y.","Full Time","","","","","1"
"Daily","2001","66 and older","Part Time","","","","","1"
"Daily","2001","35-65 y.","Part Time","","","","","1"
"Daily","2001","35-65 y.","Not Working","","","","","1"
"Daily","2001","66 and older","Full Time","","","","","1"
"Daily","2001","66 and older","Not Working","","","","","1"
