"pli0096_h","year","migback","pgisced97","n","percent","lower_confidence","upper_confidence"
"Min 1x per month","1990","no migration background","higher education","247","0.13885940162089","0.121616572428307","0.156102230813473"
"Min 1x per month","1990","direct migration background","in school","","","",""
"Min 1x per month","1990","direct migration background","inadequately","","","",""
"Min 1x per month","1990","direct migration background","general elemantary","","","",""
"Min 1x per month","1990","direct migration background","middle vocational","30","0.0458331454728896","0.0319211245168872","0.059745166428892"
"Min 1x per month","1990","direct migration background","vocational + Abi","","","",""
"Min 1x per month","1990","direct migration background","higher vocational","","","",""
"Min 1x per month","1990","direct migration background","higher education","","","",""
"Min 1x per month","1990","indirect migration background","in school","","","",""
"Min 1x per month","1990","indirect migration background","inadequately","","","",""
"Min 1x per month","1990","indirect migration background","general elemantary","","","",""
"Min 1x per month","1990","indirect migration background","middle vocational","","","",""
"Min 1x per month","1990","indirect migration background","vocational + Abi","","","",""
"Min 1x per month","1990","indirect migration background","higher vocational","","","",""
"Min 1x per month","1990","indirect migration background","higher education","","","",""
"Rarely","1990","no migration background","in school","","","",""
"Rarely","1990","no migration background","inadequately","","","",""
"Rarely","1990","no migration background","general elemantary","166","0.0814769508028834","0.0694544971181044","0.0934994044876624"
"Rarely","1990","no migration background","middle vocational","708","0.116537539480828","0.108453552530656","0.124621526431001"
"Rarely","1990","no migration background","vocational + Abi","42","0.141562783106935","0.0996703014903099","0.183455264723561"
"Rarely","1990","no migration background","higher vocational","91","0.136522720174618","0.111160358860558","0.161885081488677"
"Rarely","1990","no migration background","higher education","278","0.183126665221693","0.163840894365882","0.202412436077505"
"Rarely","1990","direct migration background","in school","","","",""
"Rarely","1990","direct migration background","inadequately","","","",""
"Rarely","1990","direct migration background","general elemantary","56","0.0903014162177244","0.0712453065787973","0.109357525856651"
"Rarely","1990","direct migration background","middle vocational","79","0.110766667801032","0.089888103054245","0.131645232547819"
"Rarely","1990","direct migration background","vocational + Abi","","","",""
"Rarely","1990","direct migration background","higher vocational","","","",""
"Rarely","1990","direct migration background","higher education","","","",""
"Rarely","1990","indirect migration background","in school","","","",""
"Rarely","1990","indirect migration background","inadequately","","","",""
"Rarely","1990","indirect migration background","general elemantary","","","",""
"Rarely","1990","indirect migration background","middle vocational","","","",""
"Rarely","1990","indirect migration background","vocational + Abi","","","",""
"Rarely","1990","indirect migration background","higher vocational","","","",""
"Rarely","1990","indirect migration background","higher education","","","",""
"Never","1990","no migration background","in school","96","0.71221175881818","0.634684659421174","0.789738858215186"
"Never","1990","no migration background","inadequately","63","0.858988566084907","0.779150958040392","0.938826174129422"
"Never","1990","no migration background","general elemantary","1610","0.811754738602091","0.794575451327972","0.828934025876209"
"Never","1990","no migration background","middle vocational","4352","0.719593088923114","0.708275954358416","0.730910223487812"
"Never","1990","no migration background","vocational + Abi","183","0.717804934890328","0.663718893027421","0.771890976753236"
"Never","1990","no migration background","higher vocational","434","0.633161684527936","0.597561158128012","0.66876221092786"
"Never","1990","no migration background","higher education","845","0.562974684717975","0.538241412369395","0.587707957066555"
"Never","1990","direct migration background","in school","","","",""
"Never","1990","direct migration background","inadequately","518","0.932922455680463","0.912110497224972","0.953734414135954"
"Never","1990","direct migration background","general elemantary","766","0.845644374795804","0.821623251326113","0.869665498265495"
"Never","1990","direct migration background","middle vocational","720","0.781870130800518","0.754396686532031","0.809343575069006"
"Never","1990","direct migration background","vocational + Abi","82","0.82441724795017","0.749090448752638","0.899744047147703"
"Never","1990","direct migration background","higher vocational","39","0.688398573849519","0.570219172817764","0.806577974881274"
"Never","1990","direct migration background","higher education","84","0.663877622904016","0.581067045504343","0.746688200303689"
"Never","1990","indirect migration background","in school","33","0.891623806605044","0.787135808934218","0.996111804275871"
"Never","1990","indirect migration background","inadequately","","","",""
"Never","1990","indirect migration background","general elemantary","98","0.82224467885846","0.752673247696917","0.891816110020002"
"Never","1990","indirect migration background","middle vocational","85","0.870746801740341","0.804326377341977","0.937167226138706"
"Never","1990","indirect migration background","vocational + Abi","","","",""
"Never","1990","indirect migration background","higher vocational","","","",""
"Never","1990","indirect migration background","higher education","","","",""
"Daily","1991","no migration background","in school","","","",""
"Daily","1991","no migration background","inadequately","","","",""
"Daily","1991","no migration background","general elemantary","","","",""
"Daily","1991","no migration background","middle vocational","","","",""
"Daily","1991","no migration background","vocational + Abi","","","",""
"Daily","1991","no migration background","higher vocational","","","",""
"Daily","1991","no migration background","higher education","","","",""
"Daily","1991","direct migration background","in school","","","",""
"Daily","1991","direct migration background","inadequately","","","",""
"Daily","1991","direct migration background","general elemantary","","","",""
"Daily","1991","direct migration background","middle vocational","","","",""
"Daily","1991","direct migration background","vocational + Abi","","","",""
"Daily","1991","direct migration background","higher vocational","","","",""
"Daily","1991","direct migration background","higher education","","","",""
"Daily","1991","indirect migration background","in school","","","",""
"Daily","1991","indirect migration background","inadequately","","","",""
"Daily","1991","indirect migration background","general elemantary","","","",""
"Daily","1991","indirect migration background","middle vocational","","","",""
"Daily","1991","indirect migration background","vocational + Abi","","","",""
"Daily","1991","indirect migration background","higher vocational","","","",""
"Daily","1991","indirect migration background","higher education","","","",""
"Min 1x per week","1991","no migration background","in school","","","",""
"Min 1x per week","1991","no migration background","inadequately","","","",""
"Min 1x per week","1991","no migration background","general elemantary","","","",""
"Min 1x per week","1991","no migration background","middle vocational","","","",""
"Min 1x per week","1991","no migration background","vocational + Abi","","","",""
"Min 1x per week","1991","no migration background","higher vocational","","","",""
"Min 1x per week","1991","no migration background","higher education","","","",""
"Min 1x per week","1991","direct migration background","in school","","","",""
"Min 1x per week","1991","direct migration background","inadequately","","","",""
"Min 1x per week","1991","direct migration background","general elemantary","","","",""
"Min 1x per week","1991","direct migration background","middle vocational","","","",""
"Min 1x per week","1991","direct migration background","vocational + Abi","","","",""
"Min 1x per week","1991","direct migration background","higher vocational","","","",""
"Min 1x per week","1991","direct migration background","higher education","","","",""
"Min 1x per week","1991","indirect migration background","in school","","","",""
"Min 1x per week","1991","indirect migration background","inadequately","","","",""
"Min 1x per week","1991","indirect migration background","general elemantary","","","",""
"Min 1x per week","1991","indirect migration background","middle vocational","","","",""
"Min 1x per week","1991","indirect migration background","vocational + Abi","","","",""
"Min 1x per week","1991","indirect migration background","higher vocational","","","",""
"Min 1x per week","1991","indirect migration background","higher education","","","",""
"Min 1x per month","1991","no migration background","in school","","","",""
"Min 1x per month","1991","no migration background","inadequately","","","",""
"Min 1x per month","1991","no migration background","general elemantary","","","",""
"Min 1x per month","1991","no migration background","middle vocational","","","",""
"Min 1x per month","1991","no migration background","vocational + Abi","","","",""
"Min 1x per month","1991","no migration background","higher vocational","","","",""
"Min 1x per month","1991","no migration background","higher education","","","",""
"Min 1x per month","1991","direct migration background","in school","","","",""
"Min 1x per month","1991","direct migration background","inadequately","","","",""
"Min 1x per month","1991","direct migration background","general elemantary","","","",""
"Min 1x per month","1991","direct migration background","middle vocational","","","",""
"Min 1x per month","1991","direct migration background","vocational + Abi","","","",""
"Min 1x per month","1991","direct migration background","higher vocational","","","",""
"Min 1x per month","1991","direct migration background","higher education","","","",""
"Min 1x per month","1991","indirect migration background","in school","","","",""
"Min 1x per month","1991","indirect migration background","inadequately","","","",""
"Min 1x per month","1991","indirect migration background","general elemantary","","","",""
"Min 1x per month","1991","indirect migration background","middle vocational","","","",""
"Min 1x per month","1991","indirect migration background","vocational + Abi","","","",""
"Min 1x per month","1991","indirect migration background","higher vocational","","","",""
"Min 1x per month","1991","indirect migration background","higher education","","","",""
"Rarely","1991","no migration background","in school","","","",""
"Rarely","1991","no migration background","inadequately","","","",""
"Rarely","1991","no migration background","general elemantary","","","",""
"Rarely","1991","no migration background","middle vocational","","","",""
"Rarely","1991","no migration background","vocational + Abi","","","",""
"Rarely","1991","no migration background","higher vocational","","","",""
"Rarely","1991","no migration background","higher education","","","",""
"Rarely","1991","direct migration background","in school","","","",""
"Rarely","1991","direct migration background","inadequately","","","",""
"Rarely","1991","direct migration background","general elemantary","","","",""
"Rarely","1991","direct migration background","middle vocational","","","",""
"Rarely","1991","direct migration background","vocational + Abi","","","",""
"Rarely","1991","direct migration background","higher vocational","","","",""
"Rarely","1991","direct migration background","higher education","","","",""
"Rarely","1991","indirect migration background","in school","","","",""
"Rarely","1991","indirect migration background","inadequately","","","",""
"Rarely","1991","indirect migration background","general elemantary","","","",""
"Rarely","1991","indirect migration background","middle vocational","","","",""
"Rarely","1991","indirect migration background","vocational + Abi","","","",""
"Rarely","1991","indirect migration background","higher vocational","","","",""
"Rarely","1991","indirect migration background","higher education","","","",""
"Never","1991","no migration background","in school","","","",""
"Never","1991","no migration background","inadequately","","","",""
"Never","1991","no migration background","general elemantary","","","",""
"Never","1991","no migration background","middle vocational","","","",""
"Never","1991","no migration background","vocational + Abi","","","",""
"Never","1991","no migration background","higher vocational","","","",""
"Never","1991","no migration background","higher education","","","",""
"Never","1991","direct migration background","in school","","","",""
"Never","1991","direct migration background","inadequately","","","",""
"Never","1991","direct migration background","general elemantary","","","",""
"Never","1991","direct migration background","middle vocational","","","",""
"Never","1991","direct migration background","vocational + Abi","","","",""
"Never","1991","direct migration background","higher vocational","","","",""
"Never","1991","direct migration background","higher education","","","",""
"Never","1991","indirect migration background","in school","","","",""
"Never","1991","indirect migration background","inadequately","","","",""
"Never","1991","indirect migration background","general elemantary","","","",""
"Never","1991","indirect migration background","middle vocational","","","",""
"Never","1991","indirect migration background","vocational + Abi","","","",""
"Never","1991","indirect migration background","higher vocational","","","",""
"Never","1991","indirect migration background","higher education","","","",""
"Daily","1992","no migration background","in school","","","",""
"Daily","1992","no migration background","inadequately","","","",""
"Daily","1992","no migration background","general elemantary","","","",""
"Daily","1992","no migration background","middle vocational","","","",""
"Daily","1992","no migration background","vocational + Abi","","","",""
"Daily","1992","no migration background","higher vocational","","","",""
"Daily","1992","no migration background","higher education","","","",""
"Daily","1992","direct migration background","in school","","","",""
"Daily","1992","direct migration background","inadequately","","","",""
"Daily","1992","direct migration background","general elemantary","","","",""
"Daily","1992","direct migration background","middle vocational","","","",""
"Daily","1992","direct migration background","vocational + Abi","","","",""
"Daily","1992","direct migration background","higher vocational","","","",""
"Daily","1992","direct migration background","higher education","","","",""
"Daily","1992","indirect migration background","in school","","","",""
"Daily","1992","indirect migration background","inadequately","","","",""
"Daily","1992","indirect migration background","general elemantary","","","",""
"Daily","1992","indirect migration background","middle vocational","","","",""
"Daily","1992","indirect migration background","vocational + Abi","","","",""
"Daily","1992","indirect migration background","higher vocational","","","",""
"Daily","1992","indirect migration background","higher education","","","",""
"Min 1x per week","1992","no migration background","in school","","","",""
"Min 1x per week","1992","no migration background","inadequately","","","",""
"Min 1x per week","1992","no migration background","general elemantary","84","0.0478270082092511","0.0379272743931048","0.0577267420253975"
"Min 1x per week","1992","no migration background","middle vocational","374","0.0692698828849301","0.0626776449678958","0.0758621208019644"
"Min 1x per week","1992","no migration background","vocational + Abi","","","",""
"Min 1x per week","1992","no migration background","higher vocational","66","0.101199676844956","0.078712743108773","0.123686610581138"
"Min 1x per week","1992","no migration background","higher education","115","0.0807069699035298","0.0669910708718252","0.0944228689352344"
"Min 1x per week","1992","direct migration background","in school","","","",""
"Min 1x per week","1992","direct migration background","inadequately","","","",""
"Min 1x per week","1992","direct migration background","general elemantary","","","",""
"Min 1x per week","1992","direct migration background","middle vocational","33","0.0425666602243465","0.0288738081986725","0.0562595122500204"
"Min 1x per week","1992","direct migration background","vocational + Abi","","","",""
"Min 1x per week","1992","direct migration background","higher vocational","","","",""
"Min 1x per week","1992","direct migration background","higher education","","","",""
"Min 1x per week","1992","indirect migration background","in school","","","",""
"Min 1x per week","1992","indirect migration background","inadequately","","","",""
"Min 1x per week","1992","indirect migration background","general elemantary","","","",""
"Min 1x per week","1992","indirect migration background","middle vocational","","","",""
"Min 1x per week","1992","indirect migration background","vocational + Abi","","","",""
"Min 1x per week","1992","indirect migration background","higher vocational","","","",""
"Min 1x per week","1992","indirect migration background","higher education","","","",""
"Min 1x per month","1992","no migration background","in school","","","",""
"Min 1x per month","1992","no migration background","inadequately","","","",""
"Min 1x per month","1992","no migration background","general elemantary","80","0.0443506796393946","0.034800129297062","0.0539012299817272"
"Min 1x per month","1992","no migration background","middle vocational","351","0.0664185100198481","0.0599534964153231","0.072883523624373"
"Min 1x per month","1992","no migration background","vocational + Abi","","","",""
"Min 1x per month","1992","no migration background","higher vocational","69","0.0820819738417307","0.061615882297075","0.102548065386386"
"Min 1x per month","1992","no migration background","higher education","157","0.10023176516778","0.0851097457146445","0.115353784620916"
"Min 1x per month","1992","direct migration background","in school","","","",""
"Min 1x per month","1992","direct migration background","inadequately","","","",""
"Min 1x per month","1992","direct migration background","general elemantary","","","",""
"Min 1x per month","1992","direct migration background","middle vocational","35","0.0427584367177288","0.0290361485173842","0.0564807249180733"
"Min 1x per month","1992","direct migration background","vocational + Abi","","","",""
"Min 1x per month","1992","direct migration background","higher vocational","","","",""
"Min 1x per month","1992","direct migration background","higher education","","","",""
"Min 1x per month","1992","indirect migration background","in school","","","",""
"Min 1x per month","1992","indirect migration background","inadequately","","","",""
"Min 1x per month","1992","indirect migration background","general elemantary","","","",""
"Min 1x per month","1992","indirect migration background","middle vocational","","","",""
"Min 1x per month","1992","indirect migration background","vocational + Abi","","","",""
"Min 1x per month","1992","indirect migration background","higher vocational","","","",""
"Min 1x per month","1992","indirect migration background","higher education","","","",""
"Rarely","1992","no migration background","in school","","","",""
"Rarely","1992","no migration background","inadequately","","","",""
"Rarely","1992","no migration background","general elemantary","139","0.0780669712093208","0.0656214716731514","0.0905124707454901"
"Rarely","1992","no migration background","middle vocational","633","0.111815234803515","0.103633396122748","0.119997073484283"
"Rarely","1992","no migration background","vocational + Abi","39","0.119236213841261","0.0809347336829201","0.157537693999603"
"Rarely","1992","no migration background","higher vocational","96","0.130804700930514","0.105663881556481","0.155945520304548"
"Rarely","1992","no migration background","higher education","227","0.153622672125208","0.135465364868328","0.171779979382088"
"Rarely","1992","direct migration background","in school","","","",""
"Rarely","1992","direct migration background","inadequately","","","",""
"Rarely","1992","direct migration background","general elemantary","48","0.0707105128995109","0.0531115614824861","0.0883094643165357"
"Rarely","1992","direct migration background","middle vocational","73","0.0971857684368364","0.0770945910551573","0.117276945818516"
"Rarely","1992","direct migration background","vocational + Abi","","","",""
"Rarely","1992","direct migration background","higher vocational","","","",""
"Rarely","1992","direct migration background","higher education","","","",""
"Rarely","1992","indirect migration background","in school","","","",""
"Rarely","1992","indirect migration background","inadequately","","","",""
"Rarely","1992","indirect migration background","general elemantary","","","",""
"Rarely","1992","indirect migration background","middle vocational","","","",""
"Rarely","1992","indirect migration background","vocational + Abi","","","",""
"Rarely","1992","indirect migration background","higher vocational","","","",""
"Rarely","1992","indirect migration background","higher education","","","",""
"Never","1992","no migration background","in school","94","0.756579285715218","0.681045154566644","0.832113416863792"
"Never","1992","no migration background","inadequately","77","0.909648997926908","0.849751295422621","0.969546700431194"
"Never","1992","no migration background","general elemantary","1482","0.829755340942034","0.81231958597308","0.847191095910987"
"Never","1992","no migration background","middle vocational","4341","0.752496372291706","0.741291891091464","0.763700853491949"
"Never","1992","no migration background","vocational + Abi","202","0.751556997763823","0.700485794532635","0.802628200995012"
"Never","1992","no migration background","higher vocational","460","0.685913648382799","0.651306300226126","0.720520996539473"
"Never","1992","no migration background","higher education","1016","0.665438592803482","0.64167929024625","0.689197895360714"
"Never","1992","direct migration background","in school","","","",""
"Never","1992","direct migration background","inadequately","482","0.938335728937903","0.917520301370809","0.959151156504997"
"Never","1992","direct migration background","general elemantary","724","0.86599457508534","0.842606845570831","0.889382304599849"
"Never","1992","direct migration background","middle vocational","694","0.817489134621088","0.791289803124348","0.843688466117828"
"Never","1992","direct migration background","vocational + Abi","82","0.897512107381012","0.837156355652718","0.957867859109305"
"Never","1992","direct migration background","higher vocational","45","0.710109155216299","0.597173246115256","0.823045064317343"
"Never","1992","direct migration background","higher education","85","0.643313825026078","0.560651461924461","0.725976188127694"
"Never","1992","indirect migration background","in school","40","0.922584149960684","0.845353958207967","0.9998143417134"
"Never","1992","indirect migration background","inadequately","","","",""
"Never","1992","indirect migration background","general elemantary","143","0.86544401801787","0.813375272534474","0.917512763501266"
"Never","1992","indirect migration background","middle vocational","97","0.86246612356737","0.801600594693562","0.923331652441178"
"Never","1992","indirect migration background","vocational + Abi","","","",""
"Never","1992","indirect migration background","higher vocational","","","",""
"Never","1992","indirect migration background","higher education","","","",""
"Daily","1993","no migration background","in school","","","",""
"Daily","1993","no migration background","inadequately","","","",""
"Daily","1993","no migration background","general elemantary","","","",""
"Daily","1993","no migration background","middle vocational","","","",""
"Daily","1993","no migration background","vocational + Abi","","","",""
"Daily","1993","no migration background","higher vocational","","","",""
"Daily","1993","no migration background","higher education","","","",""
"Daily","1993","direct migration background","in school","","","",""
"Daily","1993","direct migration background","inadequately","","","",""
"Daily","1993","direct migration background","general elemantary","","","",""
"Daily","1993","direct migration background","middle vocational","","","",""
"Daily","1993","direct migration background","vocational + Abi","","","",""
"Daily","1993","direct migration background","higher vocational","","","",""
"Daily","1993","direct migration background","higher education","","","",""
"Daily","1993","indirect migration background","in school","","","",""
"Daily","1993","indirect migration background","inadequately","","","",""
"Daily","1993","indirect migration background","general elemantary","","","",""
"Daily","1993","indirect migration background","middle vocational","","","",""
"Daily","1993","indirect migration background","vocational + Abi","","","",""
"Daily","1993","indirect migration background","higher vocational","","","",""
"Daily","1993","indirect migration background","higher education","","","",""
"Min 1x per week","1993","no migration background","in school","","","",""
"Min 1x per week","1993","no migration background","inadequately","","","",""
"Min 1x per week","1993","no migration background","general elemantary","","","",""
"Min 1x per week","1993","no migration background","middle vocational","","","",""
"Min 1x per week","1993","no migration background","vocational + Abi","","","",""
"Min 1x per week","1993","no migration background","higher vocational","","","",""
"Min 1x per week","1993","no migration background","higher education","","","",""
"Min 1x per week","1993","direct migration background","in school","","","",""
"Min 1x per week","1993","direct migration background","inadequately","","","",""
"Min 1x per week","1993","direct migration background","general elemantary","","","",""
"Min 1x per week","1993","direct migration background","middle vocational","","","",""
"Min 1x per week","1993","direct migration background","vocational + Abi","","","",""
"Min 1x per week","1993","direct migration background","higher vocational","","","",""
"Min 1x per week","1993","direct migration background","higher education","","","",""
"Min 1x per week","1993","indirect migration background","in school","","","",""
"Min 1x per week","1993","indirect migration background","inadequately","","","",""
"Min 1x per week","1993","indirect migration background","general elemantary","","","",""
"Min 1x per week","1993","indirect migration background","middle vocational","","","",""
"Min 1x per week","1993","indirect migration background","vocational + Abi","","","",""
"Min 1x per week","1993","indirect migration background","higher vocational","","","",""
"Min 1x per week","1993","indirect migration background","higher education","","","",""
"Min 1x per month","1993","no migration background","in school","","","",""
"Min 1x per month","1993","no migration background","inadequately","","","",""
"Min 1x per month","1993","no migration background","general elemantary","","","",""
"Min 1x per month","1993","no migration background","middle vocational","","","",""
"Min 1x per month","1993","no migration background","vocational + Abi","","","",""
"Min 1x per month","1993","no migration background","higher vocational","","","",""
"Min 1x per month","1993","no migration background","higher education","","","",""
"Min 1x per month","1993","direct migration background","in school","","","",""
"Min 1x per month","1993","direct migration background","inadequately","","","",""
"Min 1x per month","1993","direct migration background","general elemantary","","","",""
"Min 1x per month","1993","direct migration background","middle vocational","","","",""
"Min 1x per month","1993","direct migration background","vocational + Abi","","","",""
"Min 1x per month","1993","direct migration background","higher vocational","","","",""
"Min 1x per month","1993","direct migration background","higher education","","","",""
"Min 1x per month","1993","indirect migration background","in school","","","",""
"Min 1x per month","1993","indirect migration background","inadequately","","","",""
"Min 1x per month","1993","indirect migration background","general elemantary","","","",""
"Min 1x per month","1993","indirect migration background","middle vocational","","","",""
"Min 1x per month","1993","indirect migration background","vocational + Abi","","","",""
"Min 1x per month","1993","indirect migration background","higher vocational","","","",""
"Min 1x per month","1993","indirect migration background","higher education","","","",""
"Rarely","1993","no migration background","in school","","","",""
"Rarely","1993","no migration background","inadequately","","","",""
"Rarely","1993","no migration background","general elemantary","","","",""
"Rarely","1993","no migration background","middle vocational","","","",""
"Rarely","1993","no migration background","vocational + Abi","","","",""
"Rarely","1993","no migration background","higher vocational","","","",""
"Rarely","1993","no migration background","higher education","","","",""
"Rarely","1993","direct migration background","in school","","","",""
"Rarely","1993","direct migration background","inadequately","","","",""
"Rarely","1993","direct migration background","general elemantary","","","",""
"Rarely","1993","direct migration background","middle vocational","","","",""
"Rarely","1993","direct migration background","vocational + Abi","","","",""
"Rarely","1993","direct migration background","higher vocational","","","",""
"Rarely","1993","direct migration background","higher education","","","",""
"Rarely","1993","indirect migration background","in school","","","",""
"Rarely","1993","indirect migration background","inadequately","","","",""
"Rarely","1993","indirect migration background","general elemantary","","","",""
"Rarely","1993","indirect migration background","middle vocational","","","",""
"Rarely","1993","indirect migration background","vocational + Abi","","","",""
"Rarely","1993","indirect migration background","higher vocational","","","",""
"Rarely","1993","indirect migration background","higher education","","","",""
"Never","1993","no migration background","in school","","","",""
"Never","1993","no migration background","inadequately","","","",""
"Never","1993","no migration background","general elemantary","","","",""
"Never","1993","no migration background","middle vocational","","","",""
"Never","1993","no migration background","vocational + Abi","","","",""
"Never","1993","no migration background","higher vocational","","","",""
"Never","1993","no migration background","higher education","","","",""
"Never","1993","direct migration background","in school","","","",""
"Never","1993","direct migration background","inadequately","","","",""
"Never","1993","direct migration background","general elemantary","","","",""
"Never","1993","direct migration background","middle vocational","","","",""
"Never","1993","direct migration background","vocational + Abi","","","",""
"Never","1993","direct migration background","higher vocational","","","",""
"Never","1993","direct migration background","higher education","","","",""
"Never","1993","indirect migration background","in school","","","",""
"Never","1993","indirect migration background","inadequately","","","",""
"Never","1993","indirect migration background","general elemantary","","","",""
"Never","1993","indirect migration background","middle vocational","","","",""
"Never","1993","indirect migration background","vocational + Abi","","","",""
"Never","1993","indirect migration background","higher vocational","","","",""
"Never","1993","indirect migration background","higher education","","","",""
"Daily","1994","no migration background","in school","","","",""
"Daily","1994","no migration background","inadequately","","","",""
"Daily","1994","no migration background","general elemantary","","","",""
"Daily","1994","no migration background","middle vocational","","","",""
"Daily","1994","no migration background","vocational + Abi","","","",""
"Daily","1994","no migration background","higher vocational","","","",""
"Daily","1994","no migration background","higher education","","","",""
"Daily","1994","direct migration background","in school","","","",""
"Daily","1994","direct migration background","inadequately","","","",""
"Daily","1994","direct migration background","general elemantary","","","",""
"Daily","1994","direct migration background","middle vocational","","","",""
"Daily","1994","direct migration background","vocational + Abi","","","",""
"Daily","1994","direct migration background","higher vocational","","","",""
"Daily","1994","direct migration background","higher education","","","",""
"Daily","1994","indirect migration background","in school","","","",""
"Daily","1994","indirect migration background","inadequately","","","",""
"Daily","1994","indirect migration background","general elemantary","","","",""
"Daily","1994","indirect migration background","middle vocational","","","",""
"Daily","1994","indirect migration background","vocational + Abi","","","",""
"Daily","1994","indirect migration background","higher vocational","","","",""
"Daily","1994","indirect migration background","higher education","","","",""
"Min 1x per week","1994","no migration background","in school","","","",""
"Min 1x per week","1994","no migration background","inadequately","","","",""
"Min 1x per week","1994","no migration background","general elemantary","67","0.045944036084597","0.0356725532418617","0.0562155189273324"
"Min 1x per week","1994","no migration background","middle vocational","375","0.0748254660187201","0.0679158001985176","0.0817351318389227"
"Min 1x per week","1994","no migration background","vocational + Abi","","","",""
"Min 1x per week","1994","no migration background","higher vocational","65","0.083999202133094","0.0631810868037817","0.104817317462406"
"Min 1x per week","1994","no migration background","higher education","111","0.0798753254325904","0.066215086809001","0.0935355640561798"
"Min 1x per week","1994","direct migration background","in school","","","",""
"Min 1x per week","1994","direct migration background","inadequately","","","",""
"Min 1x per week","1994","direct migration background","general elemantary","","","",""
"Min 1x per week","1994","direct migration background","middle vocational","37","0.055349602602823","0.0396316625679947","0.0710675426376514"
"Min 1x per week","1994","direct migration background","vocational + Abi","","","",""
"Min 1x per week","1994","direct migration background","higher vocational","","","",""
"Min 1x per week","1994","direct migration background","higher education","","","",""
"Min 1x per week","1994","indirect migration background","in school","","","",""
"Min 1x per week","1994","indirect migration background","inadequately","","","",""
"Min 1x per week","1994","indirect migration background","general elemantary","","","",""
"Min 1x per week","1994","indirect migration background","middle vocational","","","",""
"Min 1x per week","1994","indirect migration background","vocational + Abi","","","",""
"Min 1x per week","1994","indirect migration background","higher vocational","","","",""
"Min 1x per week","1994","indirect migration background","higher education","","","",""
"Min 1x per month","1994","no migration background","in school","","","",""
"Min 1x per month","1994","no migration background","inadequately","","","",""
"Min 1x per month","1994","no migration background","general elemantary","74","0.0433271296822319","0.0333387892458878","0.053315470118576"
"Min 1x per month","1994","no migration background","middle vocational","380","0.0735984101488932","0.0667410911079116","0.0804557291898747"
"Min 1x per month","1994","no migration background","vocational + Abi","","","",""
"Min 1x per month","1994","no migration background","higher vocational","62","0.0813130683942607","0.060800509176697","0.101825627611824"
"Min 1x per month","1994","no migration background","higher education","155","0.100579972251616","0.0854246330962147","0.115735311407017"
"Min 1x per month","1994","direct migration background","in school","","","",""
"Min 1x per month","1994","direct migration background","inadequately","","","",""
"Min 1x per month","1994","direct migration background","general elemantary","","","",""
"Min 1x per month","1994","direct migration background","middle vocational","30","0.0428492489641103","0.0289284360279886","0.056770061900232"
"Min 1x per month","1994","direct migration background","vocational + Abi","","","",""
"Min 1x per month","1994","direct migration background","higher vocational","","","",""
"Min 1x per month","1994","direct migration background","higher education","","","",""
"Min 1x per month","1994","indirect migration background","in school","","","",""
"Min 1x per month","1994","indirect migration background","inadequately","","","",""
"Min 1x per month","1994","indirect migration background","general elemantary","","","",""
"Min 1x per month","1994","indirect migration background","middle vocational","","","",""
"Min 1x per month","1994","indirect migration background","vocational + Abi","","","",""
"Min 1x per month","1994","indirect migration background","higher vocational","","","",""
"Min 1x per month","1994","indirect migration background","higher education","","","",""
"Rarely","1994","no migration background","in school","","","",""
"Rarely","1994","no migration background","inadequately","","","",""
"Rarely","1994","no migration background","general elemantary","137","0.0823604109395598","0.068873050283454","0.0958477715956656"
"Rarely","1994","no migration background","middle vocational","597","0.110323234511709","0.102095692455031","0.118550776568387"
"Rarely","1994","no migration background","vocational + Abi","41","0.156216287222336","0.114430574225777","0.198002000218895"
"Rarely","1994","no migration background","higher vocational","99","0.149961271718008","0.123165589571792","0.176756953864223"
"Rarely","1994","no migration background","higher education","263","0.171216830437808","0.152235689446083","0.190197971429533"
"Rarely","1994","direct migration background","in school","","","",""
"Rarely","1994","direct migration background","inadequately","33","0.0668957214416987","0.0442117342201661","0.0895797086632313"
"Rarely","1994","direct migration background","general elemantary","48","0.0754002263619855","0.0559100060290482","0.0948904466949229"
"Rarely","1994","direct migration background","middle vocational","85","0.0844967988063031","0.0653783399944789","0.103615257618127"
"Rarely","1994","direct migration background","vocational + Abi","","","",""
"Rarely","1994","direct migration background","higher vocational","","","",""
"Rarely","1994","direct migration background","higher education","","","",""
"Rarely","1994","indirect migration background","in school","","","",""
"Rarely","1994","indirect migration background","inadequately","","","",""
"Rarely","1994","indirect migration background","general elemantary","","","",""
"Rarely","1994","indirect migration background","middle vocational","","","",""
"Rarely","1994","indirect migration background","vocational + Abi","","","",""
"Rarely","1994","indirect migration background","higher vocational","","","",""
"Rarely","1994","indirect migration background","higher education","","","",""
"Never","1994","no migration background","in school","122","0.656223352710228","0.584186640695757","0.728260064724699"
"Never","1994","no migration background","inadequately","68","0.964953103478696","0.922475527089953","1.00743067986744"
"Never","1994","no migration background","general elemantary","1318","0.828368423293611","0.80986968912986","0.846867157457362"
"Never","1994","no migration background","middle vocational","4218","0.741252889320677","0.729751734557559","0.752754044083796"
"Never","1994","no migration background","vocational + Abi","209","0.703322628333227","0.650748921543929","0.755896335122525"
"Never","1994","no migration background","higher vocational","456","0.684726457754638","0.649855953996354","0.719596961512921"
"Never","1994","no migration background","higher education","984","0.648327871877986","0.624267909271611","0.67238783448436"
