"plh0206i03","year","age_gr","migback","n","percent","lower_confidence","upper_confidence","value"
"5 on scale 1-7","2010","16-34 y.","indirect migration background","55","0.130703459651242","0.0993500971865344","0.162056822115949","5"
"5 on scale 1-7","2010","35-65 y.","direct migration background","89","0.129066149354978","0.107258747394981","0.150873551314975","5"
"5 on scale 1-7","2010","35-65 y.","no migration background","714","0.0904573125006844","0.0841465673089612","0.0967680576924076","5"
"6 on scale 1-7","2010","35-65 y.","indirect migration background","6","","","","6"
"6 on scale 1-7","2010","66 and older","direct migration background","13","","","","6"
"6 on scale 1-7","2010","66 and older","no migration background","124","0.0340171550062791","0.0281770285652958","0.0398572814472624","6"
"6 on scale 1-7","2010","35-65 y.","direct migration background","32","0.0455069315950723","0.0319509699055462","0.0590628932845983","6"
"6 on scale 1-7","2010","66 and older","indirect migration background","","","","","6"
"6 on scale 1-7","2010","16-34 y.","no migration background","108","0.0349602948014929","0.0282554936231273","0.0416650959798585","6"
"6 on scale 1-7","2010","16-34 y.","indirect migration background","24","","","","6"
"6 on scale 1-7","2010","35-65 y.","no migration background","306","0.0408909925355931","0.0365339171673307","0.0452480679038554","6"
"6 on scale 1-7","2010","16-34 y.","direct migration background","10","","","","6"
"7 Strongly agree","2010","35-65 y.","indirect migration background","5","","","","7"
"7 Strongly agree","2010","66 and older","no migration background","125","0.0364350749362555","0.0303985239465461","0.042471625925965","7"
"7 Strongly agree","2010","66 and older","direct migration background","11","","","","7"
"7 Strongly agree","2010","66 and older","indirect migration background","","","","","7"
"7 Strongly agree","2010","16-34 y.","no migration background","83","0.0297013762839637","0.0235045864889551","0.0358981660789724","7"
"7 Strongly agree","2010","16-34 y.","direct migration background","7","","","","7"
"7 Strongly agree","2010","16-34 y.","indirect migration background","22","","","","7"
"7 Strongly agree","2010","35-65 y.","no migration background","231","0.0346793941208085","0.03065390367205","0.0387048845695669","7"
"7 Strongly agree","2010","35-65 y.","direct migration background","32","0.0441079746882551","0.0307522288946588","0.0574637204818514","7"
"1 Strongly disagree","2011","35-65 y.","direct migration background","","","","","1"
"1 Strongly disagree","2011","35-65 y.","indirect migration background","","","","","1"
"1 Strongly disagree","2011","66 and older","no migration background","","","","","1"
"1 Strongly disagree","2011","66 and older","direct migration background","","","","","1"
"1 Strongly disagree","2011","66 and older","indirect migration background","","","","","1"
"1 Strongly disagree","2011","16-34 y.","no migration background","","","","","1"
"1 Strongly disagree","2011","16-34 y.","direct migration background","","","","","1"
"1 Strongly disagree","2011","16-34 y.","indirect migration background","","","","","1"
"1 Strongly disagree","2011","35-65 y.","no migration background","","","","","1"
"2 on scale 1-7 ","2011","35-65 y.","indirect migration background","","","","","2"
"2 on scale 1-7 ","2011","66 and older","no migration background","","","","","2"
"2 on scale 1-7 ","2011","66 and older","direct migration background","","","","","2"
"2 on scale 1-7 ","2011","66 and older","indirect migration background","","","","","2"
"2 on scale 1-7 ","2011","16-34 y.","no migration background","","","","","2"
"2 on scale 1-7 ","2011","16-34 y.","direct migration background","","","","","2"
"2 on scale 1-7 ","2011","35-65 y.","direct migration background","","","","","2"
"2 on scale 1-7 ","2011","35-65 y.","no migration background","","","","","2"
"2 on scale 1-7 ","2011","16-34 y.","indirect migration background","","","","","2"
"3 on scale 1-7 ","2011","66 and older","indirect migration background","","","","","3"
"3 on scale 1-7 ","2011","35-65 y.","indirect migration background","","","","","3"
"3 on scale 1-7 ","2011","66 and older","no migration background","","","","","3"
"3 on scale 1-7 ","2011","66 and older","direct migration background","","","","","3"
"3 on scale 1-7 ","2011","16-34 y.","no migration background","","","","","3"
"3 on scale 1-7 ","2011","16-34 y.","direct migration background","","","","","3"
"3 on scale 1-7 ","2011","16-34 y.","indirect migration background","","","","","3"
"3 on scale 1-7 ","2011","35-65 y.","direct migration background","","","","","3"
"3 on scale 1-7 ","2011","35-65 y.","no migration background","","","","","3"
"4 on scale 1-7","2011","66 and older","no migration background","","","","","4"
"4 on scale 1-7","2011","35-65 y.","indirect migration background","","","","","4"
"4 on scale 1-7","2011","35-65 y.","direct migration background","","","","","4"
"4 on scale 1-7","2011","66 and older","direct migration background","","","","","4"
"4 on scale 1-7","2011","35-65 y.","no migration background","","","","","4"
"4 on scale 1-7","2011","66 and older","indirect migration background","","","","","4"
"4 on scale 1-7","2011","16-34 y.","no migration background","","","","","4"
"4 on scale 1-7","2011","16-34 y.","direct migration background","","","","","4"
"4 on scale 1-7","2011","16-34 y.","indirect migration background","","","","","4"
"5 on scale 1-7","2011","35-65 y.","indirect migration background","","","","","5"
"5 on scale 1-7","2011","66 and older","no migration background","","","","","5"
"5 on scale 1-7","2011","66 and older","direct migration background","","","","","5"
"5 on scale 1-7","2011","66 and older","indirect migration background","","","","","5"
"5 on scale 1-7","2011","16-34 y.","no migration background","","","","","5"
"5 on scale 1-7","2011","16-34 y.","direct migration background","","","","","5"
"5 on scale 1-7","2011","16-34 y.","indirect migration background","","","","","5"
"5 on scale 1-7","2011","35-65 y.","direct migration background","","","","","5"
"5 on scale 1-7","2011","35-65 y.","no migration background","","","","","5"
"6 on scale 1-7","2011","35-65 y.","indirect migration background","","","","","6"
"6 on scale 1-7","2011","66 and older","no migration background","","","","","6"
"6 on scale 1-7","2011","66 and older","direct migration background","","","","","6"
"6 on scale 1-7","2011","16-34 y.","no migration background","","","","","6"
"6 on scale 1-7","2011","16-34 y.","direct migration background","","","","","6"
"6 on scale 1-7","2011","16-34 y.","indirect migration background","","","","","6"
"6 on scale 1-7","2011","35-65 y.","direct migration background","","","","","6"
"6 on scale 1-7","2011","66 and older","indirect migration background","","","","","6"
"6 on scale 1-7","2011","35-65 y.","no migration background","","","","","6"
"7 Strongly agree","2011","35-65 y.","indirect migration background","","","","","7"
"7 Strongly agree","2011","66 and older","no migration background","","","","","7"
"7 Strongly agree","2011","66 and older","indirect migration background","","","","","7"
"7 Strongly agree","2011","66 and older","direct migration background","","","","","7"
"7 Strongly agree","2011","16-34 y.","no migration background","","","","","7"
"7 Strongly agree","2011","16-34 y.","direct migration background","","","","","7"
"7 Strongly agree","2011","16-34 y.","indirect migration background","","","","","7"
"7 Strongly agree","2011","35-65 y.","no migration background","","","","","7"
"7 Strongly agree","2011","35-65 y.","direct migration background","","","","","7"
"1 Strongly disagree","2012","66 and older","no migration background","","","","","1"
"1 Strongly disagree","2012","66 and older","direct migration background","","","","","1"
"1 Strongly disagree","2012","66 and older","indirect migration background","","","","","1"
"1 Strongly disagree","2012","35-65 y.","direct migration background","","","","","1"
"1 Strongly disagree","2012","35-65 y.","indirect migration background","","","","","1"
"1 Strongly disagree","2012","16-34 y.","direct migration background","","","","","1"
"1 Strongly disagree","2012","16-34 y.","indirect migration background","","","","","1"
"1 Strongly disagree","2012","35-65 y.","no migration background","","","","","1"
"1 Strongly disagree","2012","16-34 y.","no migration background","","","","","1"
"2 on scale 1-7 ","2012","35-65 y.","indirect migration background","","","","","2"
"2 on scale 1-7 ","2012","16-34 y.","no migration background","","","","","2"
"2 on scale 1-7 ","2012","35-65 y.","direct migration background","","","","","2"
"2 on scale 1-7 ","2012","66 and older","no migration background","","","","","2"
"2 on scale 1-7 ","2012","66 and older","direct migration background","","","","","2"
"2 on scale 1-7 ","2012","66 and older","indirect migration background","","","","","2"
"2 on scale 1-7 ","2012","35-65 y.","no migration background","","","","","2"
"2 on scale 1-7 ","2012","16-34 y.","direct migration background","","","","","2"
"2 on scale 1-7 ","2012","16-34 y.","indirect migration background","","","","","2"
"3 on scale 1-7 ","2012","66 and older","indirect migration background","","","","","3"
"3 on scale 1-7 ","2012","35-65 y.","indirect migration background","","","","","3"
"3 on scale 1-7 ","2012","66 and older","no migration background","","","","","3"
"3 on scale 1-7 ","2012","66 and older","direct migration background","","","","","3"
"3 on scale 1-7 ","2012","16-34 y.","indirect migration background","","","","","3"
"3 on scale 1-7 ","2012","35-65 y.","direct migration background","","","","","3"
"3 on scale 1-7 ","2012","16-34 y.","no migration background","","","","","3"
"3 on scale 1-7 ","2012","16-34 y.","direct migration background","","","","","3"
"3 on scale 1-7 ","2012","35-65 y.","no migration background","","","","","3"
"4 on scale 1-7","2012","66 and older","direct migration background","","","","","4"
"4 on scale 1-7","2012","66 and older","no migration background","","","","","4"
"4 on scale 1-7","2012","35-65 y.","indirect migration background","","","","","4"
"4 on scale 1-7","2012","16-34 y.","no migration background","","","","","4"
"4 on scale 1-7","2012","35-65 y.","direct migration background","","","","","4"
"4 on scale 1-7","2012","66 and older","indirect migration background","","","","","4"
"4 on scale 1-7","2012","35-65 y.","no migration background","","","","","4"
"4 on scale 1-7","2012","16-34 y.","indirect migration background","","","","","4"
"4 on scale 1-7","2012","16-34 y.","direct migration background","","","","","4"
"5 on scale 1-7","2012","35-65 y.","indirect migration background","","","","","5"
"5 on scale 1-7","2012","66 and older","direct migration background","","","","","5"
"5 on scale 1-7","2012","66 and older","indirect migration background","","","","","5"
"5 on scale 1-7","2012","35-65 y.","direct migration background","","","","","5"
"5 on scale 1-7","2012","66 and older","no migration background","","","","","5"
"5 on scale 1-7","2012","16-34 y.","direct migration background","","","","","5"
"5 on scale 1-7","2012","16-34 y.","indirect migration background","","","","","5"
"5 on scale 1-7","2012","35-65 y.","no migration background","","","","","5"
"5 on scale 1-7","2012","16-34 y.","no migration background","","","","","5"
"6 on scale 1-7","2012","66 and older","no migration background","","","","","6"
"6 on scale 1-7","2012","66 and older","direct migration background","","","","","6"
"6 on scale 1-7","2012","35-65 y.","indirect migration background","","","","","6"
"6 on scale 1-7","2012","16-34 y.","no migration background","","","","","6"
"6 on scale 1-7","2012","16-34 y.","direct migration background","","","","","6"
"6 on scale 1-7","2012","16-34 y.","indirect migration background","","","","","6"
"6 on scale 1-7","2012","35-65 y.","direct migration background","","","","","6"
"6 on scale 1-7","2012","66 and older","indirect migration background","","","","","6"
"6 on scale 1-7","2012","35-65 y.","no migration background","","","","","6"
"7 Strongly agree","2012","66 and older","indirect migration background","","","","","7"
"7 Strongly agree","2012","35-65 y.","indirect migration background","","","","","7"
"7 Strongly agree","2012","66 and older","no migration background","","","","","7"
"7 Strongly agree","2012","66 and older","direct migration background","","","","","7"
"7 Strongly agree","2012","35-65 y.","no migration background","","","","","7"
"7 Strongly agree","2012","35-65 y.","direct migration background","","","","","7"
"7 Strongly agree","2012","16-34 y.","no migration background","","","","","7"
"7 Strongly agree","2012","16-34 y.","direct migration background","","","","","7"
"7 Strongly agree","2012","16-34 y.","indirect migration background","","","","","7"
"1 Strongly disagree","2013","35-65 y.","direct migration background","","","","","1"
"1 Strongly disagree","2013","35-65 y.","indirect migration background","","","","","1"
"1 Strongly disagree","2013","66 and older","no migration background","","","","","1"
"1 Strongly disagree","2013","66 and older","direct migration background","","","","","1"
"1 Strongly disagree","2013","66 and older","indirect migration background","","","","","1"
"1 Strongly disagree","2013","16-34 y.","direct migration background","","","","","1"
"1 Strongly disagree","2013","16-34 y.","no migration background","","","","","1"
"1 Strongly disagree","2013","16-34 y.","indirect migration background","","","","","1"
"1 Strongly disagree","2013","35-65 y.","no migration background","","","","","1"
"2 on scale 1-7 ","2013","35-65 y.","indirect migration background","","","","","2"
"2 on scale 1-7 ","2013","16-34 y.","no migration background","","","","","2"
"2 on scale 1-7 ","2013","35-65 y.","direct migration background","","","","","2"
"2 on scale 1-7 ","2013","66 and older","no migration background","","","","","2"
"2 on scale 1-7 ","2013","66 and older","direct migration background","","","","","2"
"2 on scale 1-7 ","2013","66 and older","indirect migration background","","","","","2"
"2 on scale 1-7 ","2013","16-34 y.","direct migration background","","","","","2"
"2 on scale 1-7 ","2013","16-34 y.","indirect migration background","","","","","2"
"2 on scale 1-7 ","2013","35-65 y.","no migration background","","","","","2"
"3 on scale 1-7 ","2013","35-65 y.","indirect migration background","","","","","3"
"3 on scale 1-7 ","2013","35-65 y.","direct migration background","","","","","3"
"3 on scale 1-7 ","2013","66 and older","no migration background","","","","","3"
"3 on scale 1-7 ","2013","66 and older","direct migration background","","","","","3"
"3 on scale 1-7 ","2013","66 and older","indirect migration background","","","","","3"
"3 on scale 1-7 ","2013","16-34 y.","no migration background","","","","","3"
"3 on scale 1-7 ","2013","16-34 y.","direct migration background","","","","","3"
"3 on scale 1-7 ","2013","16-34 y.","indirect migration background","","","","","3"
"3 on scale 1-7 ","2013","35-65 y.","no migration background","","","","","3"
"4 on scale 1-7","2013","66 and older","no migration background","","","","","4"
"4 on scale 1-7","2013","66 and older","direct migration background","","","","","4"
"4 on scale 1-7","2013","66 and older","indirect migration background","","","","","4"
"4 on scale 1-7","2013","16-34 y.","no migration background","","","","","4"
"4 on scale 1-7","2013","35-65 y.","indirect migration background","","","","","4"
"4 on scale 1-7","2013","16-34 y.","direct migration background","","","","","4"
"4 on scale 1-7","2013","35-65 y.","direct migration background","","","","","4"
"4 on scale 1-7","2013","35-65 y.","no migration background","","","","","4"
"4 on scale 1-7","2013","16-34 y.","indirect migration background","","","","","4"
"5 on scale 1-7","2013","35-65 y.","indirect migration background","","","","","5"
"5 on scale 1-7","2013","35-65 y.","direct migration background","","","","","5"
"5 on scale 1-7","2013","66 and older","no migration background","","","","","5"
"5 on scale 1-7","2013","66 and older","direct migration background","","","","","5"
"5 on scale 1-7","2013","66 and older","indirect migration background","","","","","5"
"5 on scale 1-7","2013","16-34 y.","direct migration background","","","","","5"
"5 on scale 1-7","2013","16-34 y.","indirect migration background","","","","","5"
"5 on scale 1-7","2013","35-65 y.","no migration background","","","","","5"
"5 on scale 1-7","2013","16-34 y.","no migration background","","","","","5"
"6 on scale 1-7","2013","66 and older","no migration background","","","","","6"
"6 on scale 1-7","2013","35-65 y.","indirect migration background","","","","","6"
"6 on scale 1-7","2013","35-65 y.","direct migration background","","","","","6"
"6 on scale 1-7","2013","66 and older","direct migration background","","","","","6"
"6 on scale 1-7","2013","66 and older","indirect migration background","","","","","6"
"6 on scale 1-7","2013","16-34 y.","no migration background","","","","","6"
"6 on scale 1-7","2013","16-34 y.","direct migration background","","","","","6"
"6 on scale 1-7","2013","16-34 y.","indirect migration background","","","","","6"
"6 on scale 1-7","2013","35-65 y.","no migration background","","","","","6"
"7 Strongly agree","2013","35-65 y.","indirect migration background","","","","","7"
"7 Strongly agree","2013","66 and older","no migration background","","","","","7"
"7 Strongly agree","2013","66 and older","direct migration background","","","","","7"
"7 Strongly agree","2013","66 and older","indirect migration background","","","","","7"
"7 Strongly agree","2013","16-34 y.","no migration background","","","","","7"
"7 Strongly agree","2013","16-34 y.","direct migration background","","","","","7"
"7 Strongly agree","2013","16-34 y.","indirect migration background","","","","","7"
"7 Strongly agree","2013","35-65 y.","no migration background","","","","","7"
"7 Strongly agree","2013","35-65 y.","direct migration background","","","","","7"
"1 Strongly disagree","2014","35-65 y.","direct migration background","","","","","1"
"1 Strongly disagree","2014","35-65 y.","indirect migration background","","","","","1"
"1 Strongly disagree","2014","66 and older","no migration background","","","","","1"
"1 Strongly disagree","2014","66 and older","direct migration background","","","","","1"
"1 Strongly disagree","2014","66 and older","indirect migration background","","","","","1"
"1 Strongly disagree","2014","16-34 y.","no migration background","","","","","1"
"1 Strongly disagree","2014","16-34 y.","direct migration background","","","","","1"
"1 Strongly disagree","2014","16-34 y.","indirect migration background","","","","","1"
"1 Strongly disagree","2014","35-65 y.","no migration background","","","","","1"
"2 on scale 1-7 ","2014","66 and older","direct migration background","","","","","2"
"2 on scale 1-7 ","2014","35-65 y.","indirect migration background","","","","","2"
"2 on scale 1-7 ","2014","66 and older","no migration background","","","","","2"
"2 on scale 1-7 ","2014","66 and older","indirect migration background","","","","","2"
"2 on scale 1-7 ","2014","16-34 y.","no migration background","","","","","2"
"2 on scale 1-7 ","2014","35-65 y.","direct migration background","","","","","2"
"2 on scale 1-7 ","2014","16-34 y.","indirect migration background","","","","","2"
"2 on scale 1-7 ","2014","16-34 y.","direct migration background","","","","","2"
"2 on scale 1-7 ","2014","35-65 y.","no migration background","","","","","2"
"3 on scale 1-7 ","2014","35-65 y.","indirect migration background","","","","","3"
"3 on scale 1-7 ","2014","35-65 y.","direct migration background","","","","","3"
"3 on scale 1-7 ","2014","66 and older","no migration background","","","","","3"
"3 on scale 1-7 ","2014","66 and older","direct migration background","","","","","3"
"3 on scale 1-7 ","2014","66 and older","indirect migration background","","","","","3"
"3 on scale 1-7 ","2014","16-34 y.","no migration background","","","","","3"
"3 on scale 1-7 ","2014","16-34 y.","direct migration background","","","","","3"
"3 on scale 1-7 ","2014","16-34 y.","indirect migration background","","","","","3"
"3 on scale 1-7 ","2014","35-65 y.","no migration background","","","","","3"
"4 on scale 1-7","2014","66 and older","direct migration background","","","","","4"
"4 on scale 1-7","2014","66 and older","no migration background","","","","","4"
"4 on scale 1-7","2014","66 and older","indirect migration background","","","","","4"
"4 on scale 1-7","2014","16-34 y.","no migration background","","","","","4"
"4 on scale 1-7","2014","16-34 y.","direct migration background","","","","","4"
"4 on scale 1-7","2014","35-65 y.","indirect migration background","","","","","4"
"4 on scale 1-7","2014","35-65 y.","direct migration background","","","","","4"
"4 on scale 1-7","2014","16-34 y.","indirect migration background","","","","","4"
"4 on scale 1-7","2014","35-65 y.","no migration background","","","","","4"
"5 on scale 1-7","2014","35-65 y.","indirect migration background","","","","","5"
"5 on scale 1-7","2014","66 and older","no migration background","","","","","5"
"5 on scale 1-7","2014","35-65 y.","direct migration background","","","","","5"
"5 on scale 1-7","2014","66 and older","direct migration background","","","","","5"
"5 on scale 1-7","2014","66 and older","indirect migration background","","","","","5"
"5 on scale 1-7","2014","16-34 y.","direct migration background","","","","","5"
"5 on scale 1-7","2014","16-34 y.","indirect migration background","","","","","5"
"5 on scale 1-7","2014","35-65 y.","no migration background","","","","","5"
"5 on scale 1-7","2014","16-34 y.","no migration background","","","","","5"
"6 on scale 1-7","2014","66 and older","direct migration background","","","","","6"
"6 on scale 1-7","2014","35-65 y.","indirect migration background","","","","","6"
"6 on scale 1-7","2014","66 and older","no migration background","","","","","6"
"6 on scale 1-7","2014","16-34 y.","no migration background","","","","","6"
"6 on scale 1-7","2014","35-65 y.","direct migration background","","","","","6"
"6 on scale 1-7","2014","66 and older","indirect migration background","","","","","6"
"6 on scale 1-7","2014","16-34 y.","direct migration background","","","","","6"
"6 on scale 1-7","2014","16-34 y.","indirect migration background","","","","","6"
"6 on scale 1-7","2014","35-65 y.","no migration background","","","","","6"
"7 Strongly agree","2014","35-65 y.","indirect migration background","","","","","7"
"7 Strongly agree","2014","66 and older","no migration background","","","","","7"
"7 Strongly agree","2014","66 and older","indirect migration background","","","","","7"
"7 Strongly agree","2014","66 and older","direct migration background","","","","","7"
"7 Strongly agree","2014","16-34 y.","no migration background","","","","","7"
"7 Strongly agree","2014","16-34 y.","direct migration background","","","","","7"
"7 Strongly agree","2014","16-34 y.","indirect migration background","","","","","7"
"7 Strongly agree","2014","35-65 y.","no migration background","","","","","7"
"7 Strongly agree","2014","35-65 y.","direct migration background","","","","","7"
"1 Strongly disagree","2015","35-65 y.","direct migration background","1421","0.393848615705889","0.37758230647637","0.410114924935409","1"
"1 Strongly disagree","2015","35-65 y.","indirect migration background","246","0.309191795893533","0.274480785206031","0.343902806581034","1"
"1 Strongly disagree","2015","66 and older","no migration background","1553","0.356321100315134","0.342328538281761","0.370313662348508","1"
"1 Strongly disagree","2015","66 and older","direct migration background","168","0.353521415855288","0.308335946427188","0.398706885283388","1"
"1 Strongly disagree","2015","66 and older","indirect migration background","","","","","1"
"1 Strongly disagree","2015","16-34 y.","no migration background","1072","0.271139794768424","0.256928597135574","0.285350992401273","1"
"1 Strongly disagree","2015","16-34 y.","direct migration background","784","0.390380922898616","0.368364294386323","0.41239755141091","1"
"1 Strongly disagree","2015","16-34 y.","indirect migration background","338","0.305756270282978","0.277143356197331","0.334369184368625","1"
"1 Strongly disagree","2015","35-65 y.","no migration background","3367","0.277037477848442","0.268671872373099","0.285403083323786","1"
"2 on scale 1-7 ","2015","66 and older","indirect migration background","2","","","","2"
"2 on scale 1-7 ","2015","35-65 y.","indirect migration background","184","0.299762503530025","0.265352408656126","0.334172598403924","2"
"2 on scale 1-7 ","2015","66 and older","no migration background","1196","0.257053557282313","0.24428527730622","0.269821837258406","2"
"2 on scale 1-7 ","2015","66 and older","direct migration background","110","0.260609999615771","0.219119736646801","0.302100262584741","2"
"2 on scale 1-7 ","2015","16-34 y.","no migration background","1212","0.333158831140357","0.318091067638116","0.348226594642598","2"
"2 on scale 1-7 ","2015","35-65 y.","direct migration background","845","0.242628104626194","0.228356955075154","0.256899254177235","2"
"2 on scale 1-7 ","2015","16-34 y.","indirect migration background","274","0.288043605394619","0.259919790003896","0.316167420785343","2"
"2 on scale 1-7 ","2015","35-65 y.","no migration background","3252","0.296134082629223","0.28759994996256","0.304668215295885","2"
"2 on scale 1-7 ","2015","16-34 y.","direct migration background","469","0.269604705840609","0.24957751832237","0.289631893358849","2"
"3 on scale 1-7 ","2015","66 and older","no migration background","711","0.159338698979016","0.148645368343907","0.170032029614124","3"
"3 on scale 1-7 ","2015","35-65 y.","indirect migration background","91","0.140470772576684","0.114373336344708","0.166568208808661","3"
"3 on scale 1-7 ","2015","35-65 y.","direct migration background","404","0.119177088603019","0.108390738833665","0.129963438372373","3"
"3 on scale 1-7 ","2015","66 and older","direct migration background","69","0.146225120604563","0.112828959798831","0.179621281410294","3"
"3 on scale 1-7 ","2015","35-65 y.","no migration background","1887","0.187472914046625","0.180177357744929","0.19476847034832","3"
"3 on scale 1-7 ","2015","66 and older","indirect migration background","1","","","","3"
"3 on scale 1-7 ","2015","16-34 y.","no migration background","602","0.164050013307381","0.152211689611393","0.175888337003368","3"
"3 on scale 1-7 ","2015","16-34 y.","direct migration background","202","0.112483852334111","0.0982241496892019","0.126743554979019","3"
"3 on scale 1-7 ","2015","16-34 y.","indirect migration background","131","0.126361675310056","0.105727270418725","0.146996080201388","3"
"4 on scale 1-7","2015","66 and older","direct migration background","35","0.110872747006587","0.0811965511794624","0.140548942833711","4"
"4 on scale 1-7","2015","66 and older","indirect migration background","","","","","4"
"4 on scale 1-7","2015","16-34 y.","no migration background","463","0.12792176163814","0.117244451230104","0.138599072046177","4"
"4 on scale 1-7","2015","16-34 y.","direct migration background","205","0.0930594571124155","0.0799481221582623","0.106170792066569","4"
"4 on scale 1-7","2015","16-34 y.","indirect migration background","108","0.134280158512178","0.113105665042443","0.155454651981913","4"
"4 on scale 1-7","2015","35-65 y.","indirect migration background","74","0.125447750617672","0.100570702002728","0.150324799232616","4"
"4 on scale 1-7","2015","66 and older","no migration background","536","0.117274769115248","0.107874140458836","0.126675397771661","4"
"4 on scale 1-7","2015","35-65 y.","direct migration background","397","0.124083438091057","0.113107994296623","0.135058881885492","4"
"4 on scale 1-7","2015","35-65 y.","no migration background","1325","0.121927253958444","0.115810994929817","0.12804351298707","4"
"5 on scale 1-7","2015","66 and older","no migration background","272","0.0582419145592966","0.0513991856563922","0.065084643462201","5"
"5 on scale 1-7","2015","35-65 y.","indirect migration background","50","0.0730723431748384","0.0535256195593565","0.0926190667903204","5"
"5 on scale 1-7","2015","16-34 y.","direct migration background","92","0.0564660659182462","0.0460488953733033","0.0668832364631891","5"
"5 on scale 1-7","2015","35-65 y.","direct migration background","188","0.0556001574595349","0.0479714708259984","0.0632288440930714","5"
"5 on scale 1-7","2015","66 and older","direct migration background","26","","","","5"
"5 on scale 1-7","2015","66 and older","indirect migration background","1","","","","5"
"5 on scale 1-7","2015","16-34 y.","no migration background","218","0.0572387975052666","0.0498127447582787","0.0646648502522545","5"
"5 on scale 1-7","2015","16-34 y.","indirect migration background","54","0.0590996410050389","0.0444548674653703","0.0737444145447076","5"
"5 on scale 1-7","2015","35-65 y.","no migration background","640","0.0644463909533444","0.0598564841784753","0.0690362977282136","5"
"6 on scale 1-7","2015","66 and older","no migration background","143","0.0318404200340997","0.026710569613754","0.0369702704544455","6"
"6 on scale 1-7","2015","35-65 y.","indirect migration background","12","","","","6"
"6 on scale 1-7","2015","66 and older","direct migration background","15","","","","6"
"6 on scale 1-7","2015","16-34 y.","no migration background","109","0.0308595410234201","0.0253311338517839","0.0363879481950563","6"
"6 on scale 1-7","2015","35-65 y.","direct migration background","97","0.0308351032443775","0.0250799703964921","0.0365902360922628","6"
"6 on scale 1-7","2015","16-34 y.","direct migration background","59","0.0285445940051659","0.0210292196813597","0.036059968328972","6"
"6 on scale 1-7","2015","16-34 y.","indirect migration background","41","0.0457662546377544","0.0327879341778839","0.0587445750976249","6"
"6 on scale 1-7","2015","66 and older","indirect migration background","","","","","6"
"6 on scale 1-7","2015","35-65 y.","no migration background","286","0.0299146334007454","0.0267303109124109","0.0330989558890798","6"
"7 Strongly agree","2015","35-65 y.","indirect migration background","24","","","","7"
"7 Strongly agree","2015","66 and older","no migration background","89","0.0199295397148921","0.0158461661003503","0.0240129133294339","7"
"7 Strongly agree","2015","66 and older","direct migration background","7","","","","7"
"7 Strongly agree","2015","66 and older","indirect migration background","","","","","7"
"7 Strongly agree","2015","16-34 y.","no migration background","83","0.0156312606170118","0.0116658529964344","0.0195966682375891","7"
"7 Strongly agree","2015","16-34 y.","direct migration background","75","0.0494604018908361","0.0396747181900974","0.0592460855915748","7"
"7 Strongly agree","2015","16-34 y.","indirect migration background","50","0.040692394857375","0.0284221284930814","0.0529626612216687","7"
"7 Strongly agree","2015","35-65 y.","no migration background","237","0.0230672471631766","0.0202611646052556","0.0258733297210976","7"
"7 Strongly agree","2015","35-65 y.","direct migration background","114","0.0338274922699279","0.0278088843630694","0.0398461001767865","7"
"1 Strongly disagree","2016","35-65 y.","direct migration background","1496","0.711623983559635","0.6908744290803","0.73237353803897","1"
"1 Strongly disagree","2016","35-65 y.","indirect migration background","1","","","","1"
"1 Strongly disagree","2016","66 and older","no migration background","","","","","1"
"1 Strongly disagree","2016","66 and older","direct migration background","19","","","","1"
"1 Strongly disagree","2016","66 and older","indirect migration background","","","","","1"
"1 Strongly disagree","2016","16-34 y.","direct migration background","1818","0.657363722946557","0.638505681990059","0.676221763903054","1"
"1 Strongly disagree","2016","16-34 y.","indirect migration background","5","","","","1"
"1 Strongly disagree","2016","35-65 y.","no migration background","1","","","","1"
"1 Strongly disagree","2016","16-34 y.","no migration background","5","","","","1"
"2 on scale 1-7 ","2016","35-65 y.","indirect migration background","1","","","","2"
"2 on scale 1-7 ","2016","35-65 y.","direct migration background","143","0.116734547431899","0.102026695709259","0.131442399154539","2"
"2 on scale 1-7 ","2016","66 and older","indirect migration background","","","","","2"
"2 on scale 1-7 ","2016","66 and older","no migration background","","","","","2"
"2 on scale 1-7 ","2016","66 and older","direct migration background","4","","","","2"
"2 on scale 1-7 ","2016","16-34 y.","no migration background","3","","","","2"
"2 on scale 1-7 ","2016","16-34 y.","direct migration background","244","0.110905885194362","0.0984283673232588","0.123383403065465","2"
"2 on scale 1-7 ","2016","16-34 y.","indirect migration background","1","","","","2"
"2 on scale 1-7 ","2016","35-65 y.","no migration background","","","","","2"
"3 on scale 1-7 ","2016","35-65 y.","direct migration background","45","0.0291383378873068","0.0214343608031291","0.0368423149714845","3"
"3 on scale 1-7 ","2016","66 and older","no migration background","","","","","3"
"3 on scale 1-7 ","2016","35-65 y.","indirect migration background","2","","","","3"
"3 on scale 1-7 ","2016","66 and older","direct migration background","3","","","","3"
"3 on scale 1-7 ","2016","66 and older","indirect migration background","","","","","3"
"3 on scale 1-7 ","2016","16-34 y.","no migration background","2","","","","3"
"3 on scale 1-7 ","2016","35-65 y.","no migration background","","","","","3"
"3 on scale 1-7 ","2016","16-34 y.","direct migration background","95","0.0856017349123236","0.0744847755884815","0.0967186942361657","3"
"3 on scale 1-7 ","2016","16-34 y.","indirect migration background","","","","","3"
"4 on scale 1-7","2016","66 and older","indirect migration background","","","","","4"
"4 on scale 1-7","2016","66 and older","direct migration background","1","","","","4"
