"plh0206i03","year","e11102","migback","n","percent","lower_confidence","upper_confidence"
"5 on scale 1-7","2014","Not Employed","no migration background","","","",""
"5 on scale 1-7","2014","Not Employed","direct migration background","","","",""
"5 on scale 1-7","2014","Not Employed","indirect migration background","","","",""
"5 on scale 1-7","2014","Employed","no migration background","","","",""
"5 on scale 1-7","2014","Employed","direct migration background","","","",""
"5 on scale 1-7","2014","Employed","indirect migration background","","","",""
"6 on scale 1-7","2014","Not Employed","no migration background","","","",""
"6 on scale 1-7","2014","Not Employed","direct migration background","","","",""
"6 on scale 1-7","2014","Not Employed","indirect migration background","","","",""
"6 on scale 1-7","2014","Employed","no migration background","","","",""
"6 on scale 1-7","2014","Employed","direct migration background","","","",""
"6 on scale 1-7","2014","Employed","indirect migration background","","","",""
"7 Strongly agree","2014","Not Employed","no migration background","","","",""
"7 Strongly agree","2014","Not Employed","direct migration background","","","",""
"7 Strongly agree","2014","Not Employed","indirect migration background","","","",""
"7 Strongly agree","2014","Employed","no migration background","","","",""
"7 Strongly agree","2014","Employed","direct migration background","","","",""
"7 Strongly agree","2014","Employed","indirect migration background","","","",""
"1 Strongly disagree","2015","Not Employed","no migration background","2358","0.34329066521656","0.332014530836973","0.354566799596146"
"1 Strongly disagree","2015","Not Employed","direct migration background","1202","0.4019050463987","0.383764471079442","0.420045621717959"
"1 Strongly disagree","2015","Not Employed","indirect migration background","166","0.303459555088911","0.262917272688888","0.344001837488935"
"1 Strongly disagree","2015","Employed","no migration background","3634","0.27031205740603","0.262508290540359","0.278115824271701"
"1 Strongly disagree","2015","Employed","direct migration background","1171","0.375807572023309","0.358406594793283","0.393208549253334"
"1 Strongly disagree","2015","Employed","indirect migration background","418","0.306492899709224","0.280265309076502","0.332720490341947"
"2 on scale 1-7 ","2015","Not Employed","no migration background","1828","0.264617448623377","0.254141133574281","0.275093763672474"
"2 on scale 1-7 ","2015","Not Employed","direct migration background","702","0.255046841909106","0.238918908722074","0.271174775096139"
"2 on scale 1-7 ","2015","Not Employed","indirect migration background","139","0.325765684441891","0.284437844194347","0.367093524689434"
"2 on scale 1-7 ","2015","Employed","no migration background","3832","0.309794086743103","0.301668983422035","0.317919190064171"
"2 on scale 1-7 ","2015","Employed","direct migration background","722","0.250480999094812","0.234913804848488","0.266048193341136"
"2 on scale 1-7 ","2015","Employed","indirect migration background","321","0.280192099517848","0.25464397766851","0.305740221367186"
"3 on scale 1-7 ","2015","Not Employed","no migration background","1040","0.152405862550092","0.143870195631758","0.160941529468426"
"3 on scale 1-7 ","2015","Not Employed","direct migration background","290","0.104325714676428","0.0930153920103308","0.115636037342525"
"3 on scale 1-7 ","2015","Not Employed","indirect migration background","67","0.132619360717341","0.10271097701791","0.162527744416772"
"3 on scale 1-7 ","2015","Employed","no migration background","2160","0.188740669210298","0.181864990251778","0.195616348168819"
"3 on scale 1-7 ","2015","Employed","direct migration background","385","0.134166069203978","0.121920745329806","0.14641139307815"
"3 on scale 1-7 ","2015","Employed","indirect migration background","156","0.132792143743652","0.113487111809759","0.152097175677546"
"4 on scale 1-7","2015","Not Employed","no migration background","783","0.117431687810609","0.109786124876119","0.1250772507451"
"4 on scale 1-7","2015","Not Employed","direct migration background","298","0.105554753525475","0.0941858119191982","0.116923695131751"
"4 on scale 1-7","2015","Not Employed","indirect migration background","53","0.118270809757246","0.0897940211711552","0.146747598343337"
"4 on scale 1-7","2015","Employed","no migration background","1541","0.124527126944086","0.118725412844499","0.130328841043672"
"4 on scale 1-7","2015","Employed","direct migration background","339","0.120157289497656","0.108475504489813","0.131839074505498"
"4 on scale 1-7","2015","Employed","indirect migration background","129","0.135222049546169","0.115768502817685","0.154675596274653"
"5 on scale 1-7","2015","Not Employed","no migration background","403","0.0589058693533956","0.0533142388133525","0.0644974998934388"
"5 on scale 1-7","2015","Not Employed","direct migration background","146","0.0624639615331854","0.0535100457519572","0.0714178773144136"
"5 on scale 1-7","2015","Not Employed","indirect migration background","25","","",""
"5 on scale 1-7","2015","Employed","no migration background","727","0.0627087220280019","0.058448774443706","0.0669686696122977"
"5 on scale 1-7","2015","Employed","direct migration background","160","0.0518706003815993","0.0439030270062945","0.0598381737569042"
"5 on scale 1-7","2015","Employed","indirect migration background","80","0.0676524681749569","0.0533650595099358","0.0819398768399779"
"6 on scale 1-7","2015","Not Employed","no migration background","222","0.0362937238672645","0.0318522126847546","0.0407352350497745"
"6 on scale 1-7","2015","Not Employed","direct migration background","77","0.0358626860505754","0.0289825803501622","0.0427427917509887"
"6 on scale 1-7","2015","Not Employed","indirect migration background","13","","",""
"6 on scale 1-7","2015","Employed","no migration background","316","0.0271545755082874","0.0242986529825998","0.0300104980339751"
"6 on scale 1-7","2015","Employed","direct migration background","94","0.0298479651982644","0.0237341980795592","0.0359617323169696"
"6 on scale 1-7","2015","Employed","indirect migration background","40","0.0404682582886533","0.0292581537875534","0.0516783627897532"
"7 Strongly agree","2015","Not Employed","no migration background","177","0.0270547425787008","0.0232016578726128","0.0309078272847888"
"7 Strongly agree","2015","Not Employed","direct migration background","91","0.03484099590653","0.0280560096664559","0.0416259821466041"
"7 Strongly agree","2015","Not Employed","indirect migration background","31","0.0456555835881962","0.0272485360361167","0.0640626311402757"
"7 Strongly agree","2015","Employed","no migration background","232","0.0167627621601936","0.0145069395614938","0.0190185847588934"
"7 Strongly agree","2015","Employed","direct migration background","105","0.0376695046003827","0.0308289910714845","0.0445100181292809"
"7 Strongly agree","2015","Employed","indirect migration background","43","0.0371800810194956","0.0264166574645041","0.0479435045744871"
"1 Strongly disagree","2016","Not Employed","no migration background","6","","",""
"1 Strongly disagree","2016","Not Employed","direct migration background","3316","0.669077786024044","0.654964263531988","0.683191308516099"
"1 Strongly disagree","2016","Not Employed","indirect migration background","6","","",""
"1 Strongly disagree","2016","Employed","no migration background","","","",""
"1 Strongly disagree","2016","Employed","direct migration background","","","",""
"1 Strongly disagree","2016","Employed","indirect migration background","","","",""
"2 on scale 1-7 ","2016","Not Employed","no migration background","3","","",""
"2 on scale 1-7 ","2016","Not Employed","direct migration background","390","0.117283833976617","0.107633023857432","0.126934644095802"
"2 on scale 1-7 ","2016","Not Employed","indirect migration background","2","","",""
"2 on scale 1-7 ","2016","Employed","no migration background","","","",""
"2 on scale 1-7 ","2016","Employed","direct migration background","","","",""
"2 on scale 1-7 ","2016","Employed","indirect migration background","","","",""
"3 on scale 1-7 ","2016","Not Employed","no migration background","2","","",""
"3 on scale 1-7 ","2016","Not Employed","direct migration background","143","0.0702827242471574","0.0626155753487515","0.0779498731455634"
"3 on scale 1-7 ","2016","Not Employed","indirect migration background","2","","",""
"3 on scale 1-7 ","2016","Employed","no migration background","","","",""
"3 on scale 1-7 ","2016","Employed","direct migration background","","","",""
"3 on scale 1-7 ","2016","Employed","indirect migration background","","","",""
"4 on scale 1-7","2016","Not Employed","no migration background","1","","",""
"4 on scale 1-7","2016","Not Employed","direct migration background","169","0.0640811770483585","0.0567357257344989","0.0714266283622181"
"4 on scale 1-7","2016","Not Employed","indirect migration background","5","","",""
"4 on scale 1-7","2016","Employed","no migration background","","","",""
"4 on scale 1-7","2016","Employed","direct migration background","","","",""
"4 on scale 1-7","2016","Employed","indirect migration background","","","",""
"5 on scale 1-7","2016","Not Employed","no migration background","","","",""
"5 on scale 1-7","2016","Not Employed","direct migration background","95","0.0302629977875739","0.0251247255532098","0.0354012700219381"
"5 on scale 1-7","2016","Not Employed","indirect migration background","2","","",""
"5 on scale 1-7","2016","Employed","no migration background","","","",""
"5 on scale 1-7","2016","Employed","direct migration background","","","",""
"5 on scale 1-7","2016","Employed","indirect migration background","","","",""
"6 on scale 1-7","2016","Not Employed","no migration background","1","","",""
"6 on scale 1-7","2016","Not Employed","direct migration background","51","0.0191646018197015","0.0150523271063179","0.0232768765330852"
"6 on scale 1-7","2016","Not Employed","indirect migration background","","","",""
"6 on scale 1-7","2016","Employed","no migration background","","","",""
"6 on scale 1-7","2016","Employed","direct migration background","","","",""
"6 on scale 1-7","2016","Employed","indirect migration background","","","",""
"7 Strongly agree","2016","Not Employed","no migration background","1","","",""
"7 Strongly agree","2016","Not Employed","direct migration background","106","0.0298468790965478","0.0247429602635277","0.0349507979295679"
"7 Strongly agree","2016","Not Employed","indirect migration background","1","","",""
"7 Strongly agree","2016","Employed","no migration background","","","",""
"7 Strongly agree","2016","Employed","direct migration background","","","",""
"7 Strongly agree","2016","Employed","indirect migration background","","","",""
"1 Strongly disagree","2017","Not Employed","no migration background","","","",""
"1 Strongly disagree","2017","Not Employed","direct migration background","2169","0.743940361636591","0.727879899133518","0.760000824139664"
"1 Strongly disagree","2017","Not Employed","indirect migration background","","","",""
"1 Strongly disagree","2017","Employed","no migration background","","","",""
"1 Strongly disagree","2017","Employed","direct migration background","","","",""
"1 Strongly disagree","2017","Employed","indirect migration background","","","",""
"2 on scale 1-7 ","2017","Not Employed","no migration background","","","",""
"2 on scale 1-7 ","2017","Not Employed","direct migration background","271","0.105155488544172","0.0938677176724363","0.116443259415908"
"2 on scale 1-7 ","2017","Not Employed","indirect migration background","","","",""
"2 on scale 1-7 ","2017","Employed","no migration background","","","",""
"2 on scale 1-7 ","2017","Employed","direct migration background","","","",""
"2 on scale 1-7 ","2017","Employed","indirect migration background","","","",""
"3 on scale 1-7 ","2017","Not Employed","no migration background","","","",""
"3 on scale 1-7 ","2017","Not Employed","direct migration background","111","0.0347529354783482","0.0280133464452655","0.0414925245114309"
"3 on scale 1-7 ","2017","Not Employed","indirect migration background","","","",""
"3 on scale 1-7 ","2017","Employed","no migration background","","","",""
"3 on scale 1-7 ","2017","Employed","direct migration background","","","",""
"3 on scale 1-7 ","2017","Employed","indirect migration background","","","",""
"4 on scale 1-7","2017","Not Employed","no migration background","","","",""
"4 on scale 1-7","2017","Not Employed","direct migration background","101","0.0396370989898013","0.0324577173315642","0.0468164806480384"
"4 on scale 1-7","2017","Not Employed","indirect migration background","","","",""
"4 on scale 1-7","2017","Employed","no migration background","","","",""
"4 on scale 1-7","2017","Employed","direct migration background","","","",""
"4 on scale 1-7","2017","Employed","indirect migration background","","","",""
"5 on scale 1-7","2017","Not Employed","no migration background","","","",""
"5 on scale 1-7","2017","Not Employed","direct migration background","53","0.0181807448913544","0.0132644261473124","0.0230970636353963"
"5 on scale 1-7","2017","Not Employed","indirect migration background","","","",""
"5 on scale 1-7","2017","Employed","no migration background","","","",""
"5 on scale 1-7","2017","Employed","direct migration background","","","",""
"5 on scale 1-7","2017","Employed","indirect migration background","","","",""
"6 on scale 1-7","2017","Not Employed","no migration background","","","",""
"6 on scale 1-7","2017","Not Employed","direct migration background","31","0.012430714182518","0.00835362462902473","0.0165078037360114"
"6 on scale 1-7","2017","Not Employed","indirect migration background","","","",""
"6 on scale 1-7","2017","Employed","no migration background","","","",""
"6 on scale 1-7","2017","Employed","direct migration background","","","",""
"6 on scale 1-7","2017","Employed","indirect migration background","","","",""
"7 Strongly agree","2017","Not Employed","no migration background","","","",""
"7 Strongly agree","2017","Not Employed","direct migration background","101","0.045902656277215","0.038201894735765","0.0536034178186649"
"7 Strongly agree","2017","Not Employed","indirect migration background","","","",""
"7 Strongly agree","2017","Employed","no migration background","","","",""
"7 Strongly agree","2017","Employed","direct migration background","","","",""
"7 Strongly agree","2017","Employed","indirect migration background","","","",""
"1 Strongly disagree","2018","Not Employed","no migration background","","","",""
"1 Strongly disagree","2018","Not Employed","direct migration background","306","0.789341351202358","0.749918388913801","0.828764313490915"
"1 Strongly disagree","2018","Not Employed","indirect migration background","","","",""
"1 Strongly disagree","2018","Employed","no migration background","","","",""
"1 Strongly disagree","2018","Employed","direct migration background","","","",""
"1 Strongly disagree","2018","Employed","indirect migration background","","","",""
"2 on scale 1-7 ","2018","Not Employed","no migration background","","","",""
"2 on scale 1-7 ","2018","Not Employed","direct migration background","34","0.0548128841780534","0.032807578595061","0.0768181897610457"
"2 on scale 1-7 ","2018","Not Employed","indirect migration background","","","",""
"2 on scale 1-7 ","2018","Employed","no migration background","","","",""
"2 on scale 1-7 ","2018","Employed","direct migration background","","","",""
"2 on scale 1-7 ","2018","Employed","indirect migration background","","","",""
"3 on scale 1-7 ","2018","Not Employed","no migration background","","","",""
"3 on scale 1-7 ","2018","Not Employed","direct migration background","17","","",""
"3 on scale 1-7 ","2018","Not Employed","indirect migration background","","","",""
"3 on scale 1-7 ","2018","Employed","no migration background","","","",""
"3 on scale 1-7 ","2018","Employed","direct migration background","","","",""
"3 on scale 1-7 ","2018","Employed","indirect migration background","","","",""
"4 on scale 1-7","2018","Not Employed","no migration background","","","",""
"4 on scale 1-7","2018","Not Employed","direct migration background","19","","",""
"4 on scale 1-7","2018","Not Employed","indirect migration background","","","",""
"4 on scale 1-7","2018","Employed","no migration background","","","",""
"4 on scale 1-7","2018","Employed","direct migration background","","","",""
"4 on scale 1-7","2018","Employed","indirect migration background","","","",""
"5 on scale 1-7","2018","Not Employed","no migration background","","","",""
"5 on scale 1-7","2018","Not Employed","direct migration background","7","","",""
"5 on scale 1-7","2018","Not Employed","indirect migration background","","","",""
"5 on scale 1-7","2018","Employed","no migration background","","","",""
"5 on scale 1-7","2018","Employed","direct migration background","","","",""
"5 on scale 1-7","2018","Employed","indirect migration background","","","",""
"6 on scale 1-7","2018","Not Employed","no migration background","","","",""
"6 on scale 1-7","2018","Not Employed","direct migration background","7","","",""
"6 on scale 1-7","2018","Not Employed","indirect migration background","","","",""
"6 on scale 1-7","2018","Employed","no migration background","","","",""
"6 on scale 1-7","2018","Employed","direct migration background","","","",""
"6 on scale 1-7","2018","Employed","indirect migration background","","","",""
"7 Strongly agree","2018","Not Employed","no migration background","","","",""
"7 Strongly agree","2018","Not Employed","direct migration background","21","","",""
"7 Strongly agree","2018","Not Employed","indirect migration background","","","",""
"7 Strongly agree","2018","Employed","no migration background","","","",""
"7 Strongly agree","2018","Employed","direct migration background","","","",""
"7 Strongly agree","2018","Employed","indirect migration background","","","",""
"1 Strongly disagree","2019","Not Employed","no migration background","","","",""
"1 Strongly disagree","2019","Not Employed","direct migration background","166","0.637135441503655","0.580306456139177","0.693964426868134"
"1 Strongly disagree","2019","Not Employed","indirect migration background","","","",""
"1 Strongly disagree","2019","Employed","no migration background","","","",""
"1 Strongly disagree","2019","Employed","direct migration background","","","",""
"1 Strongly disagree","2019","Employed","indirect migration background","","","",""
"2 on scale 1-7 ","2019","Not Employed","no migration background","","","",""
"2 on scale 1-7 ","2019","Not Employed","direct migration background","36","0.119169835621534","0.0808775752163749","0.157462096026694"
"2 on scale 1-7 ","2019","Not Employed","indirect migration background","","","",""
"2 on scale 1-7 ","2019","Employed","no migration background","","","",""
"2 on scale 1-7 ","2019","Employed","direct migration background","","","",""
"2 on scale 1-7 ","2019","Employed","indirect migration background","","","",""
"3 on scale 1-7 ","2019","Not Employed","no migration background","","","",""
"3 on scale 1-7 ","2019","Not Employed","direct migration background","29","","",""
"3 on scale 1-7 ","2019","Not Employed","indirect migration background","","","",""
"3 on scale 1-7 ","2019","Employed","no migration background","","","",""
"3 on scale 1-7 ","2019","Employed","direct migration background","","","",""
"3 on scale 1-7 ","2019","Employed","indirect migration background","","","",""
"4 on scale 1-7","2019","Not Employed","no migration background","","","",""
"4 on scale 1-7","2019","Not Employed","direct migration background","18","","",""
"4 on scale 1-7","2019","Not Employed","indirect migration background","","","",""
"4 on scale 1-7","2019","Employed","no migration background","","","",""
"4 on scale 1-7","2019","Employed","direct migration background","","","",""
"4 on scale 1-7","2019","Employed","indirect migration background","","","",""
"5 on scale 1-7","2019","Not Employed","no migration background","","","",""
"5 on scale 1-7","2019","Not Employed","direct migration background","11","","",""
"5 on scale 1-7","2019","Not Employed","indirect migration background","","","",""
"5 on scale 1-7","2019","Employed","no migration background","","","",""
"5 on scale 1-7","2019","Employed","direct migration background","","","",""
"5 on scale 1-7","2019","Employed","indirect migration background","","","",""
"6 on scale 1-7","2019","Not Employed","no migration background","","","",""
"6 on scale 1-7","2019","Not Employed","direct migration background","6","","",""
"6 on scale 1-7","2019","Not Employed","indirect migration background","","","",""
"6 on scale 1-7","2019","Employed","no migration background","","","",""
"6 on scale 1-7","2019","Employed","direct migration background","","","",""
"6 on scale 1-7","2019","Employed","indirect migration background","","","",""
"7 Strongly agree","2019","Not Employed","no migration background","","","",""
"7 Strongly agree","2019","Not Employed","direct migration background","9","","",""
"7 Strongly agree","2019","Not Employed","indirect migration background","","","",""
"7 Strongly agree","2019","Employed","no migration background","","","",""
"7 Strongly agree","2019","Employed","direct migration background","","","",""
"7 Strongly agree","2019","Employed","indirect migration background","","","",""
