"plh0206i03","year","education","sex","n","percent","lower_confidence","upper_confidence"
"4 on scale 1-7","2010","Other degree","Female","53","0.0982595197450698","0.0689788545149389","0.127540184975201"
"4 on scale 1-7","2010","no degree/no degree yet","Male","35","0.191878371666731","0.139364674822267","0.244392068511195"
"4 on scale 1-7","2010","no degree/no degree yet","Female","28","","",""
"5 on scale 1-7","2010","lower secondary degree","Male","302","0.119331081681892","0.106889447704089","0.131772715659696"
"5 on scale 1-7","2010","lower secondary degree","Female","228","0.0910514269307284","0.0802639276995475","0.101838926161909"
"5 on scale 1-7","2010","secondary school degree","Male","234","0.0972159595931031","0.0846672092964659","0.10976470988974"
"5 on scale 1-7","2010","secondary school degree","Female","230","0.0717432084723453","0.0623476334276459","0.0811387835170447"
"5 on scale 1-7","2010","college entrance qualification","Male","215","0.0983176062379595","0.0864179889600171","0.110217223515902"
"5 on scale 1-7","2010","college entrance qualification","Female","127","0.0428122303371716","0.034451458053671","0.0511730026206721"
"5 on scale 1-7","2010","Other degree","Male","34","0.113565661319507","0.0786933017658974","0.148438020873116"
"5 on scale 1-7","2010","Other degree","Female","28","","",""
"5 on scale 1-7","2010","no degree/no degree yet","Male","26","","",""
"5 on scale 1-7","2010","no degree/no degree yet","Female","12","","",""
"6 on scale 1-7","2010","lower secondary degree","Male","133","0.0557385502045769","0.046933775223099","0.0645433251860547"
"6 on scale 1-7","2010","lower secondary degree","Female","86","0.02934372898965","0.0230152677083469","0.035672190270953"
"6 on scale 1-7","2010","secondary school degree","Male","115","0.057162856314356","0.0473291992252494","0.0669965134034626"
"6 on scale 1-7","2010","secondary school degree","Female","90","0.0379619031040541","0.0310041498375746","0.0449196563705335"
"6 on scale 1-7","2010","college entrance qualification","Male","81","0.0272786979413825","0.0207684641869321","0.0337889316958329"
"6 on scale 1-7","2010","college entrance qualification","Female","52","0.022148412653109","0.0160702590139869","0.0282265662922311"
"6 on scale 1-7","2010","Other degree","Male","13","","",""
"6 on scale 1-7","2010","Other degree","Female","8","","",""
"6 on scale 1-7","2010","no degree/no degree yet","Male","10","","",""
"6 on scale 1-7","2010","no degree/no degree yet","Female","5","","",""
"7 Strongly agree","2010","lower secondary degree","Male","155","0.0647541034785514","0.0553093451299089","0.0741988618271939"
"7 Strongly agree","2010","lower secondary degree","Female","91","0.0313392979781632","0.02480591350757","0.0378726824487563"
"7 Strongly agree","2010","secondary school degree","Male","81","0.0382968834069864","0.0301677924036443","0.0464259744103285"
"7 Strongly agree","2010","secondary school degree","Female","54","0.0227147916859683","0.0172902388656997","0.0281393445062369"
"7 Strongly agree","2010","college entrance qualification","Male","47","0.0178406479149553","0.0125502682534218","0.0231310275764888"
"7 Strongly agree","2010","college entrance qualification","Female","22","","",""
"7 Strongly agree","2010","Other degree","Male","17","","",""
"7 Strongly agree","2010","Other degree","Female","16","","",""
"7 Strongly agree","2010","no degree/no degree yet","Male","11","","",""
"7 Strongly agree","2010","no degree/no degree yet","Female","9","","",""
"1 Strongly disagree","2011","lower secondary degree","Male","","","",""
"1 Strongly disagree","2011","lower secondary degree","Female","","","",""
"1 Strongly disagree","2011","secondary school degree","Male","","","",""
"1 Strongly disagree","2011","secondary school degree","Female","","","",""
"1 Strongly disagree","2011","college entrance qualification","Male","","","",""
"1 Strongly disagree","2011","college entrance qualification","Female","","","",""
"1 Strongly disagree","2011","Other degree","Male","","","",""
"1 Strongly disagree","2011","Other degree","Female","","","",""
"1 Strongly disagree","2011","no degree/no degree yet","Male","","","",""
"1 Strongly disagree","2011","no degree/no degree yet","Female","","","",""
"2 on scale 1-7 ","2011","lower secondary degree","Male","","","",""
"2 on scale 1-7 ","2011","lower secondary degree","Female","","","",""
"2 on scale 1-7 ","2011","secondary school degree","Male","","","",""
"2 on scale 1-7 ","2011","secondary school degree","Female","","","",""
"2 on scale 1-7 ","2011","college entrance qualification","Male","","","",""
"2 on scale 1-7 ","2011","college entrance qualification","Female","","","",""
"2 on scale 1-7 ","2011","Other degree","Male","","","",""
"2 on scale 1-7 ","2011","Other degree","Female","","","",""
"2 on scale 1-7 ","2011","no degree/no degree yet","Male","","","",""
"2 on scale 1-7 ","2011","no degree/no degree yet","Female","","","",""
"3 on scale 1-7 ","2011","lower secondary degree","Male","","","",""
"3 on scale 1-7 ","2011","lower secondary degree","Female","","","",""
"3 on scale 1-7 ","2011","secondary school degree","Male","","","",""
"3 on scale 1-7 ","2011","secondary school degree","Female","","","",""
"3 on scale 1-7 ","2011","college entrance qualification","Male","","","",""
"3 on scale 1-7 ","2011","college entrance qualification","Female","","","",""
"3 on scale 1-7 ","2011","Other degree","Male","","","",""
"3 on scale 1-7 ","2011","Other degree","Female","","","",""
"3 on scale 1-7 ","2011","no degree/no degree yet","Male","","","",""
"3 on scale 1-7 ","2011","no degree/no degree yet","Female","","","",""
"4 on scale 1-7","2011","lower secondary degree","Male","","","",""
"4 on scale 1-7","2011","lower secondary degree","Female","","","",""
"4 on scale 1-7","2011","secondary school degree","Male","","","",""
"4 on scale 1-7","2011","secondary school degree","Female","","","",""
"4 on scale 1-7","2011","college entrance qualification","Male","","","",""
"4 on scale 1-7","2011","college entrance qualification","Female","","","",""
"4 on scale 1-7","2011","Other degree","Male","","","",""
"4 on scale 1-7","2011","Other degree","Female","","","",""
"4 on scale 1-7","2011","no degree/no degree yet","Male","","","",""
"4 on scale 1-7","2011","no degree/no degree yet","Female","","","",""
"5 on scale 1-7","2011","lower secondary degree","Male","","","",""
"5 on scale 1-7","2011","lower secondary degree","Female","","","",""
"5 on scale 1-7","2011","secondary school degree","Male","","","",""
"5 on scale 1-7","2011","secondary school degree","Female","","","",""
"5 on scale 1-7","2011","college entrance qualification","Male","","","",""
"5 on scale 1-7","2011","college entrance qualification","Female","","","",""
"5 on scale 1-7","2011","Other degree","Male","","","",""
"5 on scale 1-7","2011","Other degree","Female","","","",""
"5 on scale 1-7","2011","no degree/no degree yet","Male","","","",""
"5 on scale 1-7","2011","no degree/no degree yet","Female","","","",""
"6 on scale 1-7","2011","lower secondary degree","Male","","","",""
"6 on scale 1-7","2011","lower secondary degree","Female","","","",""
"6 on scale 1-7","2011","secondary school degree","Male","","","",""
"6 on scale 1-7","2011","secondary school degree","Female","","","",""
"6 on scale 1-7","2011","college entrance qualification","Male","","","",""
"6 on scale 1-7","2011","college entrance qualification","Female","","","",""
"6 on scale 1-7","2011","Other degree","Male","","","",""
"6 on scale 1-7","2011","Other degree","Female","","","",""
"6 on scale 1-7","2011","no degree/no degree yet","Male","","","",""
"6 on scale 1-7","2011","no degree/no degree yet","Female","","","",""
"7 Strongly agree","2011","lower secondary degree","Male","","","",""
"7 Strongly agree","2011","lower secondary degree","Female","","","",""
"7 Strongly agree","2011","secondary school degree","Male","","","",""
"7 Strongly agree","2011","secondary school degree","Female","","","",""
"7 Strongly agree","2011","college entrance qualification","Male","","","",""
"7 Strongly agree","2011","college entrance qualification","Female","","","",""
"7 Strongly agree","2011","Other degree","Male","","","",""
"7 Strongly agree","2011","Other degree","Female","","","",""
"7 Strongly agree","2011","no degree/no degree yet","Male","","","",""
"7 Strongly agree","2011","no degree/no degree yet","Female","","","",""
"1 Strongly disagree","2012","lower secondary degree","Male","","","",""
"1 Strongly disagree","2012","lower secondary degree","Female","","","",""
"1 Strongly disagree","2012","secondary school degree","Male","","","",""
"1 Strongly disagree","2012","secondary school degree","Female","","","",""
"1 Strongly disagree","2012","college entrance qualification","Male","","","",""
"1 Strongly disagree","2012","college entrance qualification","Female","","","",""
"1 Strongly disagree","2012","Other degree","Male","","","",""
"1 Strongly disagree","2012","Other degree","Female","","","",""
"1 Strongly disagree","2012","no degree/no degree yet","Male","","","",""
"1 Strongly disagree","2012","no degree/no degree yet","Female","","","",""
"2 on scale 1-7 ","2012","lower secondary degree","Male","","","",""
"2 on scale 1-7 ","2012","lower secondary degree","Female","","","",""
"2 on scale 1-7 ","2012","secondary school degree","Male","","","",""
"2 on scale 1-7 ","2012","secondary school degree","Female","","","",""
"2 on scale 1-7 ","2012","college entrance qualification","Male","","","",""
"2 on scale 1-7 ","2012","college entrance qualification","Female","","","",""
"2 on scale 1-7 ","2012","Other degree","Male","","","",""
"2 on scale 1-7 ","2012","Other degree","Female","","","",""
"2 on scale 1-7 ","2012","no degree/no degree yet","Male","","","",""
"2 on scale 1-7 ","2012","no degree/no degree yet","Female","","","",""
"3 on scale 1-7 ","2012","lower secondary degree","Male","","","",""
"3 on scale 1-7 ","2012","lower secondary degree","Female","","","",""
"3 on scale 1-7 ","2012","secondary school degree","Male","","","",""
"3 on scale 1-7 ","2012","secondary school degree","Female","","","",""
"3 on scale 1-7 ","2012","college entrance qualification","Male","","","",""
"3 on scale 1-7 ","2012","college entrance qualification","Female","","","",""
"3 on scale 1-7 ","2012","Other degree","Male","","","",""
"3 on scale 1-7 ","2012","Other degree","Female","","","",""
"3 on scale 1-7 ","2012","no degree/no degree yet","Male","","","",""
"3 on scale 1-7 ","2012","no degree/no degree yet","Female","","","",""
"4 on scale 1-7","2012","lower secondary degree","Male","","","",""
"4 on scale 1-7","2012","lower secondary degree","Female","","","",""
"4 on scale 1-7","2012","secondary school degree","Male","","","",""
"4 on scale 1-7","2012","secondary school degree","Female","","","",""
"4 on scale 1-7","2012","college entrance qualification","Male","","","",""
"4 on scale 1-7","2012","college entrance qualification","Female","","","",""
"4 on scale 1-7","2012","Other degree","Male","","","",""
"4 on scale 1-7","2012","Other degree","Female","","","",""
"4 on scale 1-7","2012","no degree/no degree yet","Male","","","",""
"4 on scale 1-7","2012","no degree/no degree yet","Female","","","",""
"5 on scale 1-7","2012","lower secondary degree","Male","","","",""
"5 on scale 1-7","2012","lower secondary degree","Female","","","",""
"5 on scale 1-7","2012","secondary school degree","Male","","","",""
"5 on scale 1-7","2012","secondary school degree","Female","","","",""
"5 on scale 1-7","2012","college entrance qualification","Male","","","",""
"5 on scale 1-7","2012","college entrance qualification","Female","","","",""
"5 on scale 1-7","2012","Other degree","Male","","","",""
"5 on scale 1-7","2012","Other degree","Female","","","",""
"5 on scale 1-7","2012","no degree/no degree yet","Male","","","",""
"5 on scale 1-7","2012","no degree/no degree yet","Female","","","",""
"6 on scale 1-7","2012","lower secondary degree","Male","","","",""
"6 on scale 1-7","2012","lower secondary degree","Female","","","",""
"6 on scale 1-7","2012","secondary school degree","Male","","","",""
"6 on scale 1-7","2012","secondary school degree","Female","","","",""
"6 on scale 1-7","2012","college entrance qualification","Male","","","",""
"6 on scale 1-7","2012","college entrance qualification","Female","","","",""
"6 on scale 1-7","2012","Other degree","Male","","","",""
"6 on scale 1-7","2012","Other degree","Female","","","",""
"6 on scale 1-7","2012","no degree/no degree yet","Male","","","",""
"6 on scale 1-7","2012","no degree/no degree yet","Female","","","",""
"7 Strongly agree","2012","lower secondary degree","Male","","","",""
"7 Strongly agree","2012","lower secondary degree","Female","","","",""
"7 Strongly agree","2012","secondary school degree","Male","","","",""
"7 Strongly agree","2012","secondary school degree","Female","","","",""
"7 Strongly agree","2012","college entrance qualification","Male","","","",""
"7 Strongly agree","2012","college entrance qualification","Female","","","",""
"7 Strongly agree","2012","Other degree","Male","","","",""
"7 Strongly agree","2012","Other degree","Female","","","",""
"7 Strongly agree","2012","no degree/no degree yet","Male","","","",""
"7 Strongly agree","2012","no degree/no degree yet","Female","","","",""
"1 Strongly disagree","2013","lower secondary degree","Male","","","",""
"1 Strongly disagree","2013","lower secondary degree","Female","","","",""
"1 Strongly disagree","2013","secondary school degree","Male","","","",""
"1 Strongly disagree","2013","secondary school degree","Female","","","",""
"1 Strongly disagree","2013","college entrance qualification","Male","","","",""
"1 Strongly disagree","2013","college entrance qualification","Female","","","",""
"1 Strongly disagree","2013","Other degree","Male","","","",""
"1 Strongly disagree","2013","Other degree","Female","","","",""
"1 Strongly disagree","2013","no degree/no degree yet","Male","","","",""
"1 Strongly disagree","2013","no degree/no degree yet","Female","","","",""
"2 on scale 1-7 ","2013","lower secondary degree","Male","","","",""
"2 on scale 1-7 ","2013","lower secondary degree","Female","","","",""
"2 on scale 1-7 ","2013","secondary school degree","Male","","","",""
"2 on scale 1-7 ","2013","secondary school degree","Female","","","",""
"2 on scale 1-7 ","2013","college entrance qualification","Male","","","",""
"2 on scale 1-7 ","2013","college entrance qualification","Female","","","",""
"2 on scale 1-7 ","2013","Other degree","Male","","","",""
"2 on scale 1-7 ","2013","Other degree","Female","","","",""
"2 on scale 1-7 ","2013","no degree/no degree yet","Male","","","",""
"2 on scale 1-7 ","2013","no degree/no degree yet","Female","","","",""
"3 on scale 1-7 ","2013","lower secondary degree","Male","","","",""
"3 on scale 1-7 ","2013","lower secondary degree","Female","","","",""
"3 on scale 1-7 ","2013","secondary school degree","Male","","","",""
"3 on scale 1-7 ","2013","secondary school degree","Female","","","",""
"3 on scale 1-7 ","2013","college entrance qualification","Male","","","",""
"3 on scale 1-7 ","2013","college entrance qualification","Female","","","",""
"3 on scale 1-7 ","2013","Other degree","Male","","","",""
"3 on scale 1-7 ","2013","Other degree","Female","","","",""
"3 on scale 1-7 ","2013","no degree/no degree yet","Male","","","",""
"3 on scale 1-7 ","2013","no degree/no degree yet","Female","","","",""
"4 on scale 1-7","2013","lower secondary degree","Male","","","",""
"4 on scale 1-7","2013","lower secondary degree","Female","","","",""
"4 on scale 1-7","2013","secondary school degree","Male","","","",""
"4 on scale 1-7","2013","secondary school degree","Female","","","",""
"4 on scale 1-7","2013","college entrance qualification","Male","","","",""
"4 on scale 1-7","2013","college entrance qualification","Female","","","",""
"4 on scale 1-7","2013","Other degree","Male","","","",""
"4 on scale 1-7","2013","Other degree","Female","","","",""
"4 on scale 1-7","2013","no degree/no degree yet","Male","","","",""
"4 on scale 1-7","2013","no degree/no degree yet","Female","","","",""
"5 on scale 1-7","2013","lower secondary degree","Male","","","",""
"5 on scale 1-7","2013","lower secondary degree","Female","","","",""
"5 on scale 1-7","2013","secondary school degree","Male","","","",""
"5 on scale 1-7","2013","secondary school degree","Female","","","",""
"5 on scale 1-7","2013","college entrance qualification","Male","","","",""
"5 on scale 1-7","2013","college entrance qualification","Female","","","",""
"5 on scale 1-7","2013","Other degree","Male","","","",""
"5 on scale 1-7","2013","Other degree","Female","","","",""
"5 on scale 1-7","2013","no degree/no degree yet","Male","","","",""
"5 on scale 1-7","2013","no degree/no degree yet","Female","","","",""
"6 on scale 1-7","2013","lower secondary degree","Male","","","",""
"6 on scale 1-7","2013","lower secondary degree","Female","","","",""
"6 on scale 1-7","2013","secondary school degree","Male","","","",""
"6 on scale 1-7","2013","secondary school degree","Female","","","",""
"6 on scale 1-7","2013","college entrance qualification","Male","","","",""
"6 on scale 1-7","2013","college entrance qualification","Female","","","",""
"6 on scale 1-7","2013","Other degree","Male","","","",""
"6 on scale 1-7","2013","Other degree","Female","","","",""
"6 on scale 1-7","2013","no degree/no degree yet","Male","","","",""
"6 on scale 1-7","2013","no degree/no degree yet","Female","","","",""
"7 Strongly agree","2013","lower secondary degree","Male","","","",""
"7 Strongly agree","2013","lower secondary degree","Female","","","",""
"7 Strongly agree","2013","secondary school degree","Male","","","",""
"7 Strongly agree","2013","secondary school degree","Female","","","",""
"7 Strongly agree","2013","college entrance qualification","Male","","","",""
"7 Strongly agree","2013","college entrance qualification","Female","","","",""
"7 Strongly agree","2013","Other degree","Male","","","",""
"7 Strongly agree","2013","Other degree","Female","","","",""
"7 Strongly agree","2013","no degree/no degree yet","Male","","","",""
"7 Strongly agree","2013","no degree/no degree yet","Female","","","",""
"1 Strongly disagree","2014","lower secondary degree","Male","","","",""
"1 Strongly disagree","2014","lower secondary degree","Female","","","",""
"1 Strongly disagree","2014","secondary school degree","Male","","","",""
"1 Strongly disagree","2014","secondary school degree","Female","","","",""
"1 Strongly disagree","2014","college entrance qualification","Male","","","",""
"1 Strongly disagree","2014","college entrance qualification","Female","","","",""
"1 Strongly disagree","2014","Other degree","Male","","","",""
"1 Strongly disagree","2014","Other degree","Female","","","",""
"1 Strongly disagree","2014","no degree/no degree yet","Male","","","",""
"1 Strongly disagree","2014","no degree/no degree yet","Female","","","",""
"2 on scale 1-7 ","2014","lower secondary degree","Male","","","",""
"2 on scale 1-7 ","2014","lower secondary degree","Female","","","",""
"2 on scale 1-7 ","2014","secondary school degree","Male","","","",""
"2 on scale 1-7 ","2014","secondary school degree","Female","","","",""
"2 on scale 1-7 ","2014","college entrance qualification","Male","","","",""
"2 on scale 1-7 ","2014","college entrance qualification","Female","","","",""
"2 on scale 1-7 ","2014","Other degree","Male","","","",""
"2 on scale 1-7 ","2014","Other degree","Female","","","",""
"2 on scale 1-7 ","2014","no degree/no degree yet","Male","","","",""
"2 on scale 1-7 ","2014","no degree/no degree yet","Female","","","",""
"3 on scale 1-7 ","2014","lower secondary degree","Male","","","",""
"3 on scale 1-7 ","2014","lower secondary degree","Female","","","",""
"3 on scale 1-7 ","2014","secondary school degree","Male","","","",""
"3 on scale 1-7 ","2014","secondary school degree","Female","","","",""
"3 on scale 1-7 ","2014","college entrance qualification","Male","","","",""
"3 on scale 1-7 ","2014","college entrance qualification","Female","","","",""
"3 on scale 1-7 ","2014","Other degree","Male","","","",""
"3 on scale 1-7 ","2014","Other degree","Female","","","",""
"3 on scale 1-7 ","2014","no degree/no degree yet","Male","","","",""
"3 on scale 1-7 ","2014","no degree/no degree yet","Female","","","",""
"4 on scale 1-7","2014","lower secondary degree","Male","","","",""
"4 on scale 1-7","2014","lower secondary degree","Female","","","",""
"4 on scale 1-7","2014","secondary school degree","Male","","","",""
"4 on scale 1-7","2014","secondary school degree","Female","","","",""
"4 on scale 1-7","2014","college entrance qualification","Male","","","",""
"4 on scale 1-7","2014","college entrance qualification","Female","","","",""
"4 on scale 1-7","2014","Other degree","Male","","","",""
"4 on scale 1-7","2014","Other degree","Female","","","",""
"4 on scale 1-7","2014","no degree/no degree yet","Male","","","",""
"4 on scale 1-7","2014","no degree/no degree yet","Female","","","",""
"5 on scale 1-7","2014","lower secondary degree","Male","","","",""
"5 on scale 1-7","2014","lower secondary degree","Female","","","",""
"5 on scale 1-7","2014","secondary school degree","Male","","","",""
"5 on scale 1-7","2014","secondary school degree","Female","","","",""
"5 on scale 1-7","2014","college entrance qualification","Male","","","",""
"5 on scale 1-7","2014","college entrance qualification","Female","","","",""
"5 on scale 1-7","2014","Other degree","Male","","","",""
"5 on scale 1-7","2014","Other degree","Female","","","",""
"5 on scale 1-7","2014","no degree/no degree yet","Male","","","",""
"5 on scale 1-7","2014","no degree/no degree yet","Female","","","",""
"6 on scale 1-7","2014","lower secondary degree","Male","","","",""
"6 on scale 1-7","2014","lower secondary degree","Female","","","",""
"6 on scale 1-7","2014","secondary school degree","Male","","","",""
"6 on scale 1-7","2014","secondary school degree","Female","","","",""
"6 on scale 1-7","2014","college entrance qualification","Male","","","",""
"6 on scale 1-7","2014","college entrance qualification","Female","","","",""
"6 on scale 1-7","2014","Other degree","Male","","","",""
"6 on scale 1-7","2014","Other degree","Female","","","",""
"6 on scale 1-7","2014","no degree/no degree yet","Male","","","",""
"6 on scale 1-7","2014","no degree/no degree yet","Female","","","",""
"7 Strongly agree","2014","lower secondary degree","Male","","","",""
"7 Strongly agree","2014","lower secondary degree","Female","","","",""
"7 Strongly agree","2014","secondary school degree","Male","","","",""
"7 Strongly agree","2014","secondary school degree","Female","","","",""
"7 Strongly agree","2014","college entrance qualification","Male","","","",""
"7 Strongly agree","2014","college entrance qualification","Female","","","",""
"7 Strongly agree","2014","Other degree","Male","","","",""
"7 Strongly agree","2014","Other degree","Female","","","",""
"7 Strongly agree","2014","no degree/no degree yet","Male","","","",""
"7 Strongly agree","2014","no degree/no degree yet","Female","","","",""
"1 Strongly disagree","2015","lower secondary degree","Male","825","0.245673000219106","0.230651719912264","0.260694280525948"
"1 Strongly disagree","2015","lower secondary degree","Female","1191","0.370188997824644","0.353524197795841","0.386853797853446"
"1 Strongly disagree","2015","secondary school degree","Male","706","0.210954607109302","0.196184430670254","0.225724783548349"
"1 Strongly disagree","2015","secondary school degree","Female","1582","0.363197401362082","0.348762518207439","0.377632284516724"
"1 Strongly disagree","2015","college entrance qualification","Male","863","0.22774179208163","0.213770070437394","0.241713513725866"
"1 Strongly disagree","2015","college entrance qualification","Female","1457","0.37666840219034","0.361159836877592","0.392176967503089"
"1 Strongly disagree","2015","Other degree","Male","669","0.33569154188592","0.314207588791666","0.357175494980175"
"1 Strongly disagree","2015","Other degree","Female","1007","0.451940369337133","0.430947285275651","0.472933453398615"
"1 Strongly disagree","2015","no degree/no degree yet","Male","117","0.251427107725793","0.209887329136298","0.292966886315287"
"1 Strongly disagree","2015","no degree/no degree yet","Female","215","0.396711390111564","0.355295634045751","0.438127146177377"
"2 on scale 1-7 ","2015","lower secondary degree","Male","756","0.236943380567831","0.222106278595258","0.251780482540403"
"2 on scale 1-7 ","2015","lower secondary degree","Female","812","0.259373959772591","0.244247200119059","0.274500719426124"
"2 on scale 1-7 ","2015","secondary school degree","Male","814","0.288811117082112","0.27240372280186","0.305218511362365"
"2 on scale 1-7 ","2015","secondary school degree","Female","1222","0.288791702520516","0.275188841656358","0.302394563384675"
"2 on scale 1-7 ","2015","college entrance qualification","Male","1186","0.350196958653669","0.334304380849679","0.366089536457658"
"2 on scale 1-7 ","2015","college entrance qualification","Female","1293","0.343345272904065","0.328147969606749","0.358542576201381"
"2 on scale 1-7 ","2015","Other degree","Male","450","0.258661115594701","0.238739109513789","0.278583121675613"
"2 on scale 1-7 ","2015","Other degree","Female","528","0.239933989560613","0.221920688257855","0.257947290863371"
"2 on scale 1-7 ","2015","no degree/no degree yet","Male","96","0.248575534647787","0.207193395554014","0.289957673741561"
"2 on scale 1-7 ","2015","no degree/no degree yet","Female","141","0.219366300299945","0.184333544692899","0.25439905590699"
"3 on scale 1-7 ","2015","lower secondary degree","Male","538","0.189813896446666","0.1761301566798","0.203497636213532"
"3 on scale 1-7 ","2015","lower secondary degree","Female","471","0.138810311639235","0.126877480178646","0.150743143099823"
"3 on scale 1-7 ","2015","secondary school degree","Male","541","0.199195502990381","0.18473633850348","0.213654667477282"
"3 on scale 1-7 ","2015","secondary school degree","Female","650","0.153939121611798","0.143106968203451","0.164771275020145"
"3 on scale 1-7 ","2015","college entrance qualification","Male","649","0.196634775332843","0.183393373390431","0.209876177275256"
"3 on scale 1-7 ","2015","college entrance qualification","Female","506","0.149936162986674","0.13850971034492","0.161362615628427"
"3 on scale 1-7 ","2015","Other degree","Male","255","0.146444352155873","0.130359712390109","0.162528991921637"
"3 on scale 1-7 ","2015","Other degree","Female","210","0.104540226758016","0.0916343792543465","0.117446074261686"
"3 on scale 1-7 ","2015","no degree/no degree yet","Male","67","0.154388615134093","0.119791958916467","0.188985271351719"
"3 on scale 1-7 ","2015","no degree/no degree yet","Female","64","0.108074989099361","0.0817909280313499","0.134359050167371"
"4 on scale 1-7","2015","lower secondary degree","Male","472","0.152113942619273","0.139582482752466","0.164645402486081"
"4 on scale 1-7","2015","lower secondary degree","Female","382","0.123448458326188","0.112095349631209","0.134801567021167"
"4 on scale 1-7","2015","secondary school degree","Male","432","0.147373319819152","0.134540293812491","0.160206345825813"
"4 on scale 1-7","2015","secondary school degree","Female","448","0.0974214356649706","0.0885210410311138","0.106321830298827"
"4 on scale 1-7","2015","college entrance qualification","Male","430","0.127071729821451","0.115975867951925","0.138167591690976"
"4 on scale 1-7","2015","college entrance qualification","Female","314","0.0818608901961749","0.0730863385937724","0.0906354417985774"
"4 on scale 1-7","2015","Other degree","Male","236","0.134390161522526","0.118873298190328","0.149907024854724"
"4 on scale 1-7","2015","Other degree","Female","197","0.0879707774743122","0.0760227734034294","0.099918781545195"
"4 on scale 1-7","2015","no degree/no degree yet","Male","66","0.166489098389452","0.130820206093853","0.202157990685052"
"4 on scale 1-7","2015","no degree/no degree yet","Female","51","0.124013493823832","0.0961106238165768","0.151916363831087"
"5 on scale 1-7","2015","lower secondary degree","Male","258","0.0805850981171632","0.0710871116162152","0.0900830846181113"
"5 on scale 1-7","2015","lower secondary degree","Female","169","0.0538167586180784","0.0460286925751255","0.0616048246610312"
"5 on scale 1-7","2015","secondary school degree","Male","246","0.087581722388367","0.0773477577749039","0.0978156870018301"
"5 on scale 1-7","2015","secondary school degree","Female","206","0.0535352281869879","0.0467788873704127","0.0602915690035631"
"5 on scale 1-7","2015","college entrance qualification","Male","211","0.0626064614397915","0.0545356379726135","0.0706772849069696"
"5 on scale 1-7","2015","college entrance qualification","Female","119","0.0331478121466598","0.0274180059363291","0.0388776183569905"
"5 on scale 1-7","2015","Other degree","Male","117","0.0567010680549192","0.0461795259801782","0.0672226101296602"
"5 on scale 1-7","2015","Other degree","Female","94","0.0409801397386525","0.0326179062849275","0.0493423731923774"
"5 on scale 1-7","2015","no degree/no degree yet","Male","34","0.081341147836421","0.0551669512489069","0.107515344423935"
"5 on scale 1-7","2015","no degree/no degree yet","Female","30","0.0707577465214791","0.049049878755024","0.0924656142879342"
"6 on scale 1-7","2015","lower secondary degree","Male","157","0.051667235461727","0.0439433397859798","0.0593911311374742"
"6 on scale 1-7","2015","lower secondary degree","Female","98","0.0275883317677617","0.0219354352897952","0.0332412282457282"
"6 on scale 1-7","2015","secondary school degree","Male","110","0.0397540853046647","0.0326807817163678","0.0468273888929616"
"6 on scale 1-7","2015","secondary school degree","Female","89","0.0265431215167633","0.0217183822375721","0.0313678607959545"
"6 on scale 1-7","2015","college entrance qualification","Male","82","0.0245371463458579","0.0193829057661397","0.029691386925576"
"6 on scale 1-7","2015","college entrance qualification","Female","35","0.0105707257580507","0.0072974903693421","0.0138439611467593"
"6 on scale 1-7","2015","Other degree","Male","57","0.0314849839449188","0.0235405305360026","0.039429437353835"
"6 on scale 1-7","2015","Other degree","Female","59","0.0386776897155877","0.0305440198105668","0.0468113596206085"
"6 on scale 1-7","2015","no degree/no degree yet","Male","19","","",""
"6 on scale 1-7","2015","no degree/no degree yet","Female","21","","",""
"7 Strongly agree","2015","lower secondary degree","Male","149","0.0432034465682334","0.0361090182098382","0.0502978749266286"
"7 Strongly agree","2015","lower secondary degree","Female","102","0.0267731820515025","0.0212020909421929","0.032344273160812"
"7 Strongly agree","2015","secondary school degree","Male","82","0.0263296453060213","0.0205331076735272","0.0321261829385154"
"7 Strongly agree","2015","secondary school degree","Female","67","0.0165719891368821","0.0127402308966804","0.0204037473770839"
"7 Strongly agree","2015","college entrance qualification","Male","40","0.0112111363247582","0.00770342462454469","0.0147188480249717"
"7 Strongly agree","2015","college entrance qualification","Female","26","","",""
"7 Strongly agree","2015","Other degree","Male","72","0.0366267768411417","0.0280809174721622","0.0451726362101213"
"7 Strongly agree","2015","Other degree","Female","64","0.0359568074156851","0.0281033556993586","0.0438102591320115"
"7 Strongly agree","2015","no degree/no degree yet","Male","20","","",""
"7 Strongly agree","2015","no degree/no degree yet","Female","14","","",""
"1 Strongly disagree","2016","lower secondary degree","Male","9","","",""
"1 Strongly disagree","2016","lower secondary degree","Female","4","","",""
"1 Strongly disagree","2016","secondary school degree","Male","6","","",""
"1 Strongly disagree","2016","secondary school degree","Female","7","","",""
"1 Strongly disagree","2016","college entrance qualification","Male","11","","",""
"1 Strongly disagree","2016","college entrance qualification","Female","7","","",""
"1 Strongly disagree","2016","Other degree","Male","1143","0.649395222309313","0.62520772387656","0.673582720742065"
"1 Strongly disagree","2016","Other degree","Female","673","0.616549297550137","0.583726697849249","0.649371897251024"
"1 Strongly disagree","2016","no degree/no degree yet","Male","708","0.660923670059704","0.63030042990306","0.691546910216348"
"1 Strongly disagree","2016","no degree/no degree yet","Female","513","0.725755503994893","0.69143213796148","0.760078870028306"
"2 on scale 1-7 ","2016","lower secondary degree","Male","5","","",""
"2 on scale 1-7 ","2016","lower secondary degree","Female","1","","",""
