"plh0206i03","year","pgisced97","n","percent","lower_confidence","upper_confidence"
"6 on scale 1-7","2014","higher education","","","",""
"7 Strongly agree","2014","in school","","","",""
"7 Strongly agree","2014","inadequately","","","",""
"7 Strongly agree","2014","general elemantary","","","",""
"7 Strongly agree","2014","middle vocational","","","",""
"7 Strongly agree","2014","vocational + Abi","","","",""
"7 Strongly agree","2014","higher vocational","","","",""
"7 Strongly agree","2014","higher education","","","",""
"1 Strongly disagree","2015","in school","120","0.317684202671864","0.27068744045112","0.364680964892608"
"1 Strongly disagree","2015","inadequately","173","0.320930919643391","0.280612153323503","0.36124968596328"
"1 Strongly disagree","2015","general elemantary","1027","0.34190224345792","0.324732560003893","0.359071926911947"
"1 Strongly disagree","2015","middle vocational","3965","0.307968694263183","0.299761650185171","0.316175738341194"
"1 Strongly disagree","2015","vocational + Abi","787","0.329794324371612","0.309930969717811","0.349657679025413"
"1 Strongly disagree","2015","higher vocational","452","0.281439449759278","0.258950112630808","0.303928786887748"
"1 Strongly disagree","2015","higher education","2218","0.308014929139973","0.296716505388479","0.319313352891467"
"2 on scale 1-7 ","2015","in school","118","0.303526485987551","0.257114728357824","0.349938243617278"
"2 on scale 1-7 ","2015","inadequately","108","0.197499164774644","0.163115682828627","0.23188264672066"
"2 on scale 1-7 ","2015","general elemantary","701","0.247330403302036","0.231713063937016","0.262947742667055"
"2 on scale 1-7 ","2015","middle vocational","3273","0.272319552017441","0.264405837588667","0.280233266446215"
"2 on scale 1-7 ","2015","vocational + Abi","643","0.302577717337529","0.283169156282316","0.321986278392742"
"2 on scale 1-7 ","2015","higher vocational","447","0.288004853991798","0.265358885262469","0.310650822721126"
"2 on scale 1-7 ","2015","higher education","2092","0.337344721074976","0.3257738939904","0.348915548159552"
"3 on scale 1-7 ","2015","in school","60","0.1311126433831","0.0970419131789137","0.165183373587287"
"3 on scale 1-7 ","2015","inadequately","58","0.0973322824526069","0.0717324639761317","0.122932100929082"
"3 on scale 1-7 ","2015","general elemantary","388","0.128274258613238","0.11617034543175","0.140378171794727"
"3 on scale 1-7 ","2015","middle vocational","1922","0.170471155169338","0.163785995144832","0.177156315193845"
"3 on scale 1-7 ","2015","vocational + Abi","307","0.170919305361965","0.155014772478754","0.186823838245176"
"3 on scale 1-7 ","2015","higher vocational","267","0.168573024654405","0.149850751454431","0.18729529785438"
"3 on scale 1-7 ","2015","higher education","1000","0.176590696593346","0.167258682029545","0.185922711157147"
"4 on scale 1-7","2015","in school","42","0.149547314970539","0.113548201630337","0.18554642831074"
"4 on scale 1-7","2015","inadequately","74","0.159639327606402","0.128005825019507","0.191272830193297"
"4 on scale 1-7","2015","general elemantary","346","0.122477387249756","0.110610871420036","0.134343903079476"
"4 on scale 1-7","2015","middle vocational","1538","0.125623619459567","0.119731718074884","0.13151552084425"
"4 on scale 1-7","2015","vocational + Abi","225","0.101594058445397","0.08882974618297","0.114358370707824"
"4 on scale 1-7","2015","higher vocational","196","0.141894409384479","0.124444005170723","0.159344813598234"
"4 on scale 1-7","2015","higher education","644","0.104943192823397","0.0974427647661942","0.112443620880599"
"5 on scale 1-7","2015","in school","","","",""
"5 on scale 1-7","2015","inadequately","35","0.0793747953570137","0.0560280032477968","0.102721587466231"
"5 on scale 1-7","2015","general elemantary","202","0.0712012722121657","0.0618929632333613","0.0805095811909701"
"5 on scale 1-7","2015","middle vocational","756","0.0638021465376709","0.0594573236751205","0.0681469694002213"
"5 on scale 1-7","2015","vocational + Abi","94","0.0542608317258308","0.0446898636259126","0.0638317998257491"
"5 on scale 1-7","2015","higher vocational","98","0.0754916490462366","0.0622799899635026","0.0887033081289707"
"5 on scale 1-7","2015","higher education","297","0.0447331289986125","0.0396741764003563","0.0497920815968688"
"6 on scale 1-7","2015","in school","","","",""
"6 on scale 1-7","2015","inadequately","","","",""
"6 on scale 1-7","2015","general elemantary","117","0.046861925671624","0.0392120551834811","0.0545117961597669"
"6 on scale 1-7","2015","middle vocational","382","0.033227912309812","0.0300416304662208","0.0364141941534031"
"6 on scale 1-7","2015","vocational + Abi","41","0.0178319796626332","0.0122405916344674","0.0234233676907991"
"6 on scale 1-7","2015","higher vocational","48","0.026162665892858","0.0181802069987781","0.0341451247869379"
"6 on scale 1-7","2015","higher education","112","0.022152772689114","0.0185508601501021","0.0257546852281258"
"7 Strongly agree","2015","in school","","","",""
"7 Strongly agree","2015","inadequately","39","0.0879333241310619","0.0634745595944188","0.112392088667705"
"7 Strongly agree","2015","general elemantary","151","0.0419525094932601","0.034695819021096","0.0492091999654241"
"7 Strongly agree","2015","middle vocational","319","0.0265869202429884","0.0237270046568954","0.0294468358290813"
"7 Strongly agree","2015","vocational + Abi","55","0.0230217830950333","0.0166854372031141","0.0293581289869525"
"7 Strongly agree","2015","higher vocational","","","",""
"7 Strongly agree","2015","higher education","51","0.00622055868058231","0.0042963892401991","0.00814472812096552"
"1 Strongly disagree","2016","in school","","","",""
"1 Strongly disagree","2016","inadequately","1181","0.702191264848345","0.679149005823494","0.725233523873196"
"1 Strongly disagree","2016","general elemantary","638","0.631663276085043","0.598788662178984","0.664537889991102"
"1 Strongly disagree","2016","middle vocational","592","0.610776207410415","0.576668383815769","0.644884031005061"
"1 Strongly disagree","2016","vocational + Abi","75","0.3597533632287","0.26965623958875","0.44985048686865"
"1 Strongly disagree","2016","higher vocational","","","",""
"1 Strongly disagree","2016","higher education","614","0.692264471602923","0.659621301951528","0.724907641254319"
"2 on scale 1-7 ","2016","in school","","","",""
"2 on scale 1-7 ","2016","inadequately","123","0.0906032096159714","0.0761395854925281","0.105066833739415"
"2 on scale 1-7 ","2016","general elemantary","78","0.133453855619962","0.110276880949975","0.15663083028995"
"2 on scale 1-7 ","2016","middle vocational","76","0.148170691533895","0.123318155862523","0.173023227205266"
"2 on scale 1-7 ","2016","vocational + Abi","","","",""
"2 on scale 1-7 ","2016","higher vocational","","","",""
"2 on scale 1-7 ","2016","higher education","78","0.129053794078391","0.105342866977521","0.152764721179261"
"3 on scale 1-7 ","2016","in school","","","",""
"3 on scale 1-7 ","2016","inadequately","47","0.0455633343503929","0.035055579459275","0.0560710892415107"
"3 on scale 1-7 ","2016","general elemantary","","","",""
"3 on scale 1-7 ","2016","middle vocational","","","",""
"3 on scale 1-7 ","2016","vocational + Abi","","","",""
"3 on scale 1-7 ","2016","higher vocational","","","",""
"3 on scale 1-7 ","2016","higher education","","","",""
"4 on scale 1-7","2016","in school","","","",""
"4 on scale 1-7","2016","inadequately","61","0.0844770342209842","0.0704639872502165","0.0984900811917519"
"4 on scale 1-7","2016","general elemantary","35","0.0569860013686332","0.0411866776293623","0.0727853251079042"
"4 on scale 1-7","2016","middle vocational","39","0.0514509077855998","0.0359969511277838","0.0669048644434157"
"4 on scale 1-7","2016","vocational + Abi","","","",""
"4 on scale 1-7","2016","higher vocational","","","",""
"4 on scale 1-7","2016","higher education","","","",""
"5 on scale 1-7","2016","in school","","","",""
"5 on scale 1-7","2016","inadequately","","","",""
"5 on scale 1-7","2016","general elemantary","","","",""
"5 on scale 1-7","2016","middle vocational","","","",""
"5 on scale 1-7","2016","vocational + Abi","","","",""
"5 on scale 1-7","2016","higher vocational","","","",""
"5 on scale 1-7","2016","higher education","","","",""
"6 on scale 1-7","2016","in school","","","",""
"6 on scale 1-7","2016","inadequately","","","",""
"6 on scale 1-7","2016","general elemantary","","","",""
"6 on scale 1-7","2016","middle vocational","","","",""
"6 on scale 1-7","2016","vocational + Abi","","","",""
"6 on scale 1-7","2016","higher vocational","","","",""
"6 on scale 1-7","2016","higher education","","","",""
"7 Strongly agree","2016","in school","","","",""
"7 Strongly agree","2016","inadequately","52","0.0348582793091047","0.025616041383666","0.0441005172345434"
"7 Strongly agree","2016","general elemantary","","","",""
"7 Strongly agree","2016","middle vocational","","","",""
"7 Strongly agree","2016","vocational + Abi","","","",""
"7 Strongly agree","2016","higher vocational","","","",""
"7 Strongly agree","2016","higher education","","","",""
"1 Strongly disagree","2017","in school","","","",""
"1 Strongly disagree","2017","inadequately","904","0.743412197603194","0.718628807438291","0.768195587768096"
"1 Strongly disagree","2017","general elemantary","436","0.748206816302983","0.711866339048935","0.78454729355703"
"1 Strongly disagree","2017","middle vocational","333","0.758874189991287","0.718813559814388","0.798934820168187"
"1 Strongly disagree","2017","vocational + Abi","50","0.660191114141628","0.547615107870419","0.772767120412837"
"1 Strongly disagree","2017","higher vocational","","","",""
"1 Strongly disagree","2017","higher education","341","0.731395717889979","0.690352466595939","0.772438969184018"
"2 on scale 1-7 ","2017","in school","","","",""
"2 on scale 1-7 ","2017","inadequately","112","0.10648263684693","0.0889793840259096","0.123985889667951"
"2 on scale 1-7 ","2017","general elemantary","48","0.103180373355812","0.0777115482373727","0.128649198474251"
"2 on scale 1-7 ","2017","middle vocational","48","0.10309845349597","0.0746204527148957","0.131576454277045"
"2 on scale 1-7 ","2017","vocational + Abi","","","",""
"2 on scale 1-7 ","2017","higher vocational","","","",""
"2 on scale 1-7 ","2017","higher education","46","0.113638370113379","0.084249894765101","0.143026845461658"
"3 on scale 1-7 ","2017","in school","","","",""
"3 on scale 1-7 ","2017","inadequately","40","0.0284123049762265","0.0189842500062556","0.0378403599461975"
"3 on scale 1-7 ","2017","general elemantary","","","",""
"3 on scale 1-7 ","2017","middle vocational","","","",""
"3 on scale 1-7 ","2017","vocational + Abi","","","",""
"3 on scale 1-7 ","2017","higher vocational","","","",""
"3 on scale 1-7 ","2017","higher education","","","",""
"4 on scale 1-7","2017","in school","","","",""
"4 on scale 1-7","2017","inadequately","42","0.0316804466504749","0.021741671442435","0.0416192218585148"
"4 on scale 1-7","2017","general elemantary","","","",""
"4 on scale 1-7","2017","middle vocational","","","",""
"4 on scale 1-7","2017","vocational + Abi","","","",""
"4 on scale 1-7","2017","higher vocational","","","",""
"4 on scale 1-7","2017","higher education","","","",""
"5 on scale 1-7","2017","in school","","","",""
"5 on scale 1-7","2017","inadequately","","","",""
"5 on scale 1-7","2017","general elemantary","","","",""
"5 on scale 1-7","2017","middle vocational","","","",""
"5 on scale 1-7","2017","vocational + Abi","","","",""
"5 on scale 1-7","2017","higher vocational","","","",""
"5 on scale 1-7","2017","higher education","","","",""
"6 on scale 1-7","2017","in school","","","",""
"6 on scale 1-7","2017","inadequately","","","",""
"6 on scale 1-7","2017","general elemantary","","","",""
"6 on scale 1-7","2017","middle vocational","","","",""
"6 on scale 1-7","2017","vocational + Abi","","","",""
"6 on scale 1-7","2017","higher vocational","","","",""
"6 on scale 1-7","2017","higher education","","","",""
"7 Strongly agree","2017","in school","","","",""
"7 Strongly agree","2017","inadequately","54","0.0568770293336456","0.043734453756229","0.0700196049110622"
"7 Strongly agree","2017","general elemantary","","","",""
"7 Strongly agree","2017","middle vocational","","","",""
"7 Strongly agree","2017","vocational + Abi","","","",""
"7 Strongly agree","2017","higher vocational","","","",""
"7 Strongly agree","2017","higher education","","","",""
"1 Strongly disagree","2018","in school","","","",""
"1 Strongly disagree","2018","inadequately","119","0.809853485508961","0.748665386627847","0.871041584390075"
"1 Strongly disagree","2018","general elemantary","68","0.776706456772456","0.693399932563828","0.860012980981083"
"1 Strongly disagree","2018","middle vocational","38","0.682722029311793","0.559721023148349","0.805723035475236"
"1 Strongly disagree","2018","vocational + Abi","","","",""
"1 Strongly disagree","2018","higher vocational","","","",""
"1 Strongly disagree","2018","higher education","42","0.90447374036987","0.822171924233769","0.986775556505971"
"2 on scale 1-7 ","2018","in school","","","",""
"2 on scale 1-7 ","2018","inadequately","","","",""
"2 on scale 1-7 ","2018","general elemantary","","","",""
"2 on scale 1-7 ","2018","middle vocational","","","",""
"2 on scale 1-7 ","2018","vocational + Abi","","","",""
"2 on scale 1-7 ","2018","higher vocational","","","",""
"2 on scale 1-7 ","2018","higher education","","","",""
"3 on scale 1-7 ","2018","in school","","","",""
"3 on scale 1-7 ","2018","inadequately","","","",""
"3 on scale 1-7 ","2018","general elemantary","","","",""
"3 on scale 1-7 ","2018","middle vocational","","","",""
"3 on scale 1-7 ","2018","vocational + Abi","","","",""
"3 on scale 1-7 ","2018","higher vocational","","","",""
"3 on scale 1-7 ","2018","higher education","","","",""
"4 on scale 1-7","2018","in school","","","",""
"4 on scale 1-7","2018","inadequately","","","",""
"4 on scale 1-7","2018","general elemantary","","","",""
"4 on scale 1-7","2018","middle vocational","","","",""
"4 on scale 1-7","2018","vocational + Abi","","","",""
"4 on scale 1-7","2018","higher vocational","","","",""
"4 on scale 1-7","2018","higher education","","","",""
"5 on scale 1-7","2018","in school","","","",""
"5 on scale 1-7","2018","inadequately","","","",""
"5 on scale 1-7","2018","general elemantary","","","",""
"5 on scale 1-7","2018","middle vocational","","","",""
"5 on scale 1-7","2018","vocational + Abi","","","",""
"5 on scale 1-7","2018","higher vocational","","","",""
"5 on scale 1-7","2018","higher education","","","",""
"6 on scale 1-7","2018","in school","","","",""
"6 on scale 1-7","2018","inadequately","","","",""
"6 on scale 1-7","2018","general elemantary","","","",""
"6 on scale 1-7","2018","middle vocational","","","",""
"6 on scale 1-7","2018","vocational + Abi","","","",""
"6 on scale 1-7","2018","higher vocational","","","",""
"6 on scale 1-7","2018","higher education","","","",""
"7 Strongly agree","2018","in school","","","",""
"7 Strongly agree","2018","inadequately","","","",""
"7 Strongly agree","2018","general elemantary","","","",""
"7 Strongly agree","2018","middle vocational","","","",""
"7 Strongly agree","2018","vocational + Abi","","","",""
"7 Strongly agree","2018","higher vocational","","","",""
"7 Strongly agree","2018","higher education","","","",""
"1 Strongly disagree","2019","in school","","","",""
"1 Strongly disagree","2019","inadequately","74","0.643075709423945","0.561034595497847","0.725116823350043"
"1 Strongly disagree","2019","general elemantary","33","0.545051828895154","0.409705562012506","0.680398095777802"
"1 Strongly disagree","2019","middle vocational","","","",""
"1 Strongly disagree","2019","vocational + Abi","","","",""
"1 Strongly disagree","2019","higher vocational","","","",""
"1 Strongly disagree","2019","higher education","","","",""
"2 on scale 1-7 ","2019","in school","","","",""
"2 on scale 1-7 ","2019","inadequately","","","",""
"2 on scale 1-7 ","2019","general elemantary","","","",""
"2 on scale 1-7 ","2019","middle vocational","","","",""
"2 on scale 1-7 ","2019","vocational + Abi","","","",""
"2 on scale 1-7 ","2019","higher vocational","","","",""
"2 on scale 1-7 ","2019","higher education","","","",""
"3 on scale 1-7 ","2019","in school","","","",""
"3 on scale 1-7 ","2019","inadequately","","","",""
"3 on scale 1-7 ","2019","general elemantary","","","",""
"3 on scale 1-7 ","2019","middle vocational","","","",""
"3 on scale 1-7 ","2019","vocational + Abi","","","",""
"3 on scale 1-7 ","2019","higher vocational","","","",""
"3 on scale 1-7 ","2019","higher education","","","",""
"4 on scale 1-7","2019","in school","","","",""
"4 on scale 1-7","2019","inadequately","","","",""
"4 on scale 1-7","2019","general elemantary","","","",""
"4 on scale 1-7","2019","middle vocational","","","",""
"4 on scale 1-7","2019","vocational + Abi","","","",""
"4 on scale 1-7","2019","higher vocational","","","",""
"4 on scale 1-7","2019","higher education","","","",""
"5 on scale 1-7","2019","in school","","","",""
"5 on scale 1-7","2019","inadequately","","","",""
"5 on scale 1-7","2019","general elemantary","","","",""
"5 on scale 1-7","2019","middle vocational","","","",""
"5 on scale 1-7","2019","vocational + Abi","","","",""
"5 on scale 1-7","2019","higher vocational","","","",""
"5 on scale 1-7","2019","higher education","","","",""
"6 on scale 1-7","2019","in school","","","",""
"6 on scale 1-7","2019","inadequately","","","",""
"6 on scale 1-7","2019","general elemantary","","","",""
"6 on scale 1-7","2019","middle vocational","","","",""
"6 on scale 1-7","2019","vocational + Abi","","","",""
"6 on scale 1-7","2019","higher vocational","","","",""
"6 on scale 1-7","2019","higher education","","","",""
"7 Strongly agree","2019","in school","","","",""
"7 Strongly agree","2019","inadequately","","","",""
"7 Strongly agree","2019","general elemantary","","","",""
"7 Strongly agree","2019","middle vocational","","","",""
"7 Strongly agree","2019","vocational + Abi","","","",""
"7 Strongly agree","2019","higher vocational","","","",""
"7 Strongly agree","2019","higher education","","","",""
