"plh0206i03","year","age_gr","regtyp","n","percent","lower_confidence","upper_confidence","value"
"4 on scale 1-7","2013","66 and older","Rural Area","","","","","4"
"4 on scale 1-7","2013","66 and older","Urban Area","","","","","4"
"4 on scale 1-7","2013","35-65 y.","Urban Area","","","","","4"
"4 on scale 1-7","2013","35-65 y.","Rural Area","","","","","4"
"4 on scale 1-7","2013","16-34 y.","Urban Area","","","","","4"
"4 on scale 1-7","2013","16-34 y.","Rural Area","","","","","4"
"5 on scale 1-7","2013","66 and older","Rural Area","","","","","5"
"5 on scale 1-7","2013","35-65 y.","Urban Area","","","","","5"
"5 on scale 1-7","2013","35-65 y.","Rural Area","","","","","5"
"5 on scale 1-7","2013","66 and older","Urban Area","","","","","5"
"5 on scale 1-7","2013","16-34 y.","Rural Area","","","","","5"
"5 on scale 1-7","2013","16-34 y.","Urban Area","","","","","5"
"6 on scale 1-7","2013","16-34 y.","Rural Area","","","","","6"
"6 on scale 1-7","2013","66 and older","Rural Area","","","","","6"
"6 on scale 1-7","2013","66 and older","Urban Area","","","","","6"
"6 on scale 1-7","2013","35-65 y.","Urban Area","","","","","6"
"6 on scale 1-7","2013","35-65 y.","Rural Area","","","","","6"
"6 on scale 1-7","2013","16-34 y.","Urban Area","","","","","6"
"7 Strongly agree","2013","66 and older","Rural Area","","","","","7"
"7 Strongly agree","2013","16-34 y.","Urban Area","","","","","7"
"7 Strongly agree","2013","16-34 y.","Rural Area","","","","","7"
"7 Strongly agree","2013","35-65 y.","Urban Area","","","","","7"
"7 Strongly agree","2013","35-65 y.","Rural Area","","","","","7"
"7 Strongly agree","2013","66 and older","Urban Area","","","","","7"
"1 Strongly disagree","2014","16-34 y.","Rural Area","","","","","1"
"1 Strongly disagree","2014","35-65 y.","Urban Area","","","","","1"
"1 Strongly disagree","2014","35-65 y.","Rural Area","","","","","1"
"1 Strongly disagree","2014","66 and older","Urban Area","","","","","1"
"1 Strongly disagree","2014","66 and older","Rural Area","","","","","1"
"1 Strongly disagree","2014","16-34 y.","Urban Area","","","","","1"
"2 on scale 1-7 ","2014","66 and older","Rural Area","","","","","2"
"2 on scale 1-7 ","2014","35-65 y.","Urban Area","","","","","2"
"2 on scale 1-7 ","2014","66 and older","Urban Area","","","","","2"
"2 on scale 1-7 ","2014","16-34 y.","Rural Area","","","","","2"
"2 on scale 1-7 ","2014","35-65 y.","Rural Area","","","","","2"
"2 on scale 1-7 ","2014","16-34 y.","Urban Area","","","","","2"
"3 on scale 1-7 ","2014","66 and older","Rural Area","","","","","3"
"3 on scale 1-7 ","2014","66 and older","Urban Area","","","","","3"
"3 on scale 1-7 ","2014","35-65 y.","Urban Area","","","","","3"
"3 on scale 1-7 ","2014","16-34 y.","Rural Area","","","","","3"
"3 on scale 1-7 ","2014","35-65 y.","Rural Area","","","","","3"
"3 on scale 1-7 ","2014","16-34 y.","Urban Area","","","","","3"
"4 on scale 1-7","2014","66 and older","Rural Area","","","","","4"
"4 on scale 1-7","2014","35-65 y.","Urban Area","","","","","4"
"4 on scale 1-7","2014","66 and older","Urban Area","","","","","4"
"4 on scale 1-7","2014","35-65 y.","Rural Area","","","","","4"
"4 on scale 1-7","2014","16-34 y.","Rural Area","","","","","4"
"4 on scale 1-7","2014","16-34 y.","Urban Area","","","","","4"
"5 on scale 1-7","2014","35-65 y.","Urban Area","","","","","5"
"5 on scale 1-7","2014","16-34 y.","Rural Area","","","","","5"
"5 on scale 1-7","2014","16-34 y.","Urban Area","","","","","5"
"5 on scale 1-7","2014","66 and older","Rural Area","","","","","5"
"5 on scale 1-7","2014","35-65 y.","Rural Area","","","","","5"
"5 on scale 1-7","2014","66 and older","Urban Area","","","","","5"
"6 on scale 1-7","2014","66 and older","Rural Area","","","","","6"
"6 on scale 1-7","2014","16-34 y.","Rural Area","","","","","6"
"6 on scale 1-7","2014","16-34 y.","Urban Area","","","","","6"
"6 on scale 1-7","2014","66 and older","Urban Area","","","","","6"
"6 on scale 1-7","2014","35-65 y.","Urban Area","","","","","6"
"6 on scale 1-7","2014","35-65 y.","Rural Area","","","","","6"
"7 Strongly agree","2014","66 and older","Rural Area","","","","","7"
"7 Strongly agree","2014","16-34 y.","Urban Area","","","","","7"
"7 Strongly agree","2014","16-34 y.","Rural Area","","","","","7"
"7 Strongly agree","2014","35-65 y.","Urban Area","","","","","7"
"7 Strongly agree","2014","35-65 y.","Rural Area","","","","","7"
"7 Strongly agree","2014","66 and older","Urban Area","","","","","7"
"1 Strongly disagree","2015","16-34 y.","Rural Area","598","0.249488141802536","0.230715286957203","0.268260996647869","1"
"1 Strongly disagree","2015","35-65 y.","Urban Area","3381","0.306460309848463","0.2973433761344","0.315577243562526","1"
"1 Strongly disagree","2015","35-65 y.","Rural Area","1653","0.279804999392243","0.26774001649409","0.291869982290397","1"
"1 Strongly disagree","2015","66 and older","Urban Area","1143","0.365588632291715","0.348818467727987","0.382358796855442","1"
"1 Strongly disagree","2015","66 and older","Rural Area","578","0.334250043057119","0.31224896049171","0.356251125622529","1"
"1 Strongly disagree","2015","16-34 y.","Urban Area","1596","0.314277598061382","0.300862308327897","0.327692887794866","1"
"2 on scale 1-7 ","2015","66 and older","Rural Area","455","0.244899479926854","0.224843261187905","0.264955698665803","2"
"2 on scale 1-7 ","2015","66 and older","Urban Area","853","0.2630641039043","0.247732021110091","0.27839618669851","2"
"2 on scale 1-7 ","2015","35-65 y.","Urban Area","2819","0.290340458298661","0.281364004059996","0.299316912537326","2"
"2 on scale 1-7 ","2015","35-65 y.","Rural Area","1462","0.281029807512555","0.268948733075094","0.293110881950016","2"
"2 on scale 1-7 ","2015","16-34 y.","Rural Area","611","0.334654549882885","0.314183102412781","0.355125997352988","2"
"2 on scale 1-7 ","2015","16-34 y.","Urban Area","1344","0.30882672888571","0.295475535598272","0.322177922173149","2"
"3 on scale 1-7 ","2015","66 and older","Rural Area","275","0.166891240914474","0.149500408758678","0.18428207307027","3"
"3 on scale 1-7 ","2015","35-65 y.","Urban Area","1495","0.170081479470769","0.162651762675759","0.177511196265779","3"
"3 on scale 1-7 ","2015","66 and older","Urban Area","506","0.15469833166149","0.142106057151862","0.167290606171118","3"
"3 on scale 1-7 ","2015","16-34 y.","Rural Area","307","0.157552742610317","0.141747144575583","0.173358340645051","3"
"3 on scale 1-7 ","2015","35-65 y.","Rural Area","887","0.183578808034792","0.17317380210664","0.193983813962943","3"
"3 on scale 1-7 ","2015","16-34 y.","Urban Area","628","0.147082759110724","0.136847390070728","0.157318128150721","3"
"4 on scale 1-7","2015","66 and older","Rural Area","232","0.133630477286096","0.117761202353425","0.149499752218767","4"
"4 on scale 1-7","2015","35-65 y.","Urban Area","1123","0.120228626756802","0.113797088229961","0.126660165283644","4"
"4 on scale 1-7","2015","66 and older","Urban Area","339","0.108898209362147","0.0980507125280071","0.119745706196287","4"
"4 on scale 1-7","2015","16-34 y.","Rural Area","265","0.130330776193186","0.115724916304745","0.144936636081628","4"
"4 on scale 1-7","2015","35-65 y.","Rural Area","673","0.126795996689518","0.117852969430717","0.135739023948319","4"
"4 on scale 1-7","2015","16-34 y.","Urban Area","511","0.120062378946301","0.110669502917856","0.129455254974745","4"
"5 on scale 1-7","2015","35-65 y.","Urban Area","541","0.060910197529214","0.0561805956466653","0.0656397994117626","5"
"5 on scale 1-7","2015","16-34 y.","Rural Area","121","0.0573055100190879","0.0472220341331804","0.0673889859049955","5"
"5 on scale 1-7","2015","16-34 y.","Urban Area","243","0.0573968983592008","0.0506752185678002","0.0641185781506014","5"
"5 on scale 1-7","2015","66 and older","Rural Area","124","0.0654623017447669","0.0539265263995897","0.0769980770899441","5"
"5 on scale 1-7","2015","66 and older","Urban Area","175","0.0551976488994536","0.0472454675227873","0.0631498302761199","5"
"5 on scale 1-7","2015","35-65 y.","Rural Area","337","0.0679294378911884","0.0611666256386908","0.0746922501436861","5"
"6 on scale 1-7","2015","66 and older","Urban Area","102","0.0355604414534403","0.0291116759610506","0.04200920694583","6"
"6 on scale 1-7","2015","66 and older","Rural Area","56","0.0274881805541967","0.0198625952639131","0.0351137658444802","6"
"6 on scale 1-7","2015","16-34 y.","Rural Area","77","0.0440214195233833","0.035121569444184","0.0529212696025826","6"
"6 on scale 1-7","2015","35-65 y.","Rural Area","155","0.031211667465939","0.0265381178244629","0.0358852171074152","6"
"6 on scale 1-7","2015","35-65 y.","Urban Area","240","0.0288094584631075","0.0255016086080413","0.0321173083181736","6"
"6 on scale 1-7","2015","16-34 y.","Urban Area","132","0.0281419072075862","0.0233627934712681","0.0329210209439044","6"
"7 Strongly agree","2015","66 and older","Rural Area","46","0.0273782765164931","0.0197675209009658","0.0349890321320204","7"
"7 Strongly agree","2015","16-34 y.","Urban Area","146","0.0242117294290959","0.0197699204484516","0.0286535384097402","7"
"7 Strongly agree","2015","16-34 y.","Rural Area","62","0.0266468599686047","0.0196599551717211","0.0336337647654884","7"
"7 Strongly agree","2015","35-65 y.","Urban Area","224","0.023169469632984","0.0201944236841321","0.026144515581836","7"
"7 Strongly agree","2015","35-65 y.","Rural Area","151","0.0296492830137638","0.0250905370912529","0.0342080289362748","7"
"7 Strongly agree","2015","66 and older","Urban Area","50","0.016992632427454","0.0124920966080194","0.0214931682468885","7"
"1 Strongly disagree","2016","66 and older","Urban Area","14","","","","1"
"1 Strongly disagree","2016","16-34 y.","Rural Area","572","0.74898841959151","0.718322788165589","0.779654051017432","1"
"1 Strongly disagree","2016","35-65 y.","Urban Area","1044","0.728476735469049","0.704064679033454","0.752888791904643","1"
"1 Strongly disagree","2016","35-65 y.","Rural Area","454","0.599914447036429","0.559410156624277","0.640418737448581","1"
"1 Strongly disagree","2016","66 and older","Rural Area","5","","","","1"
"1 Strongly disagree","2016","16-34 y.","Urban Area","1256","0.57441602299233","0.55085022261867","0.59798182336599","1"
"2 on scale 1-7 ","2016","66 and older","Rural Area","","","","","2"
"2 on scale 1-7 ","2016","66 and older","Urban Area","4","","","","2"
"2 on scale 1-7 ","2016","35-65 y.","Urban Area","98","0.0821215914835622","0.0670515567170467","0.0971916262500776","2"
"2 on scale 1-7 ","2016","35-65 y.","Rural Area","46","0.239063047543792","0.203800758877114","0.27432533621047","2"
"2 on scale 1-7 ","2016","16-34 y.","Rural Area","75","0.0877766812793853","0.0677638910030217","0.107789471555749","2"
"2 on scale 1-7 ","2016","16-34 y.","Urban Area","173","0.12541220385118","0.109627083641203","0.141197324061158","2"
"3 on scale 1-7 ","2016","66 and older","Rural Area","1","","","","3"
"3 on scale 1-7 ","2016","66 and older","Urban Area","2","","","","3"
"3 on scale 1-7 ","2016","35-65 y.","Urban Area","37","0.0462453903370579","0.0347176138220052","0.0577731668521105","3"
"3 on scale 1-7 ","2016","35-65 y.","Rural Area","10","","","","3"
"3 on scale 1-7 ","2016","16-34 y.","Rural Area","34","0.0475142699035054","0.0324686962818316","0.0625598435251793","3"
"3 on scale 1-7 ","2016","16-34 y.","Urban Area","63","0.097976759622016","0.0838075153706909","0.112146003873341","3"
"4 on scale 1-7","2016","66 and older","Rural Area","","","","","4"
"4 on scale 1-7","2016","66 and older","Urban Area","1","","","","4"
"4 on scale 1-7","2016","35-65 y.","Urban Area","40","0.068259028706747","0.0544163337962323","0.0821017236172616","4"
"4 on scale 1-7","2016","16-34 y.","Rural Area","37","0.0526667561318447","0.0368693001135042","0.0684642121501853","4"
"4 on scale 1-7","2016","35-65 y.","Rural Area","23","","","","4"
"4 on scale 1-7","2016","16-34 y.","Urban Area","75","0.0942374644211291","0.0803124626190684","0.10816246622319","4"
"5 on scale 1-7","2016","16-34 y.","Rural Area","15","","","","5"
"5 on scale 1-7","2016","35-65 y.","Urban Area","26","","","","5"
"5 on scale 1-7","2016","66 and older","Rural Area","","","","","5"
"5 on scale 1-7","2016","16-34 y.","Urban Area","51","0.041518012555655","0.0320100701349503","0.0510259549763598","5"
"5 on scale 1-7","2016","66 and older","Urban Area","","","","","5"
"5 on scale 1-7","2016","35-65 y.","Rural Area","7","","","","5"
"6 on scale 1-7","2016","66 and older","Rural Area","","","","","6"
"6 on scale 1-7","2016","35-65 y.","Urban Area","11","","","","6"
"6 on scale 1-7","2016","16-34 y.","Rural Area","12","","","","6"
"6 on scale 1-7","2016","66 and older","Urban Area","","","","","6"
"6 on scale 1-7","2016","16-34 y.","Urban Area","20","","","","6"
"6 on scale 1-7","2016","35-65 y.","Rural Area","9","","","","6"
"7 Strongly agree","2016","66 and older","Rural Area","","","","","7"
"7 Strongly agree","2016","16-34 y.","Urban Area","53","0.0508661129319907","0.0403935180813769","0.0613387077826046","7"
"7 Strongly agree","2016","16-34 y.","Rural Area","23","","","","7"
"7 Strongly agree","2016","35-65 y.","Urban Area","19","","","","7"
"7 Strongly agree","2016","35-65 y.","Rural Area","13","","","","7"
"7 Strongly agree","2016","66 and older","Urban Area","","","","","7"
"1 Strongly disagree","2017","16-34 y.","Rural Area","390","0.813077588952287","0.778664685676236","0.847490492228338","1"
"1 Strongly disagree","2017","35-65 y.","Urban Area","550","0.773217649283784","0.742017939849556","0.804417358718012","1"
"1 Strongly disagree","2017","35-65 y.","Rural Area","228","0.868783872602542","0.828435926284548","0.909131818920537","1"
"1 Strongly disagree","2017","66 and older","Urban Area","26","","","","1"
"1 Strongly disagree","2017","66 and older","Rural Area","7","","","","1"
"1 Strongly disagree","2017","16-34 y.","Urban Area","968","0.689713393199269","0.66500866171372","0.714418124684819","1"
"2 on scale 1-7 ","2017","66 and older","Urban Area","2","","","","2"
"2 on scale 1-7 ","2017","35-65 y.","Rural Area","22","","","","2"
"2 on scale 1-7 ","2017","66 and older","Rural Area","","","","","2"
"2 on scale 1-7 ","2017","35-65 y.","Urban Area","64","0.098951056019562","0.0767036463800003","0.121198465659124","2"
"2 on scale 1-7 ","2017","16-34 y.","Rural Area","41","0.103223318828765","0.0763664304632027","0.130080207194327","2"
"2 on scale 1-7 ","2017","16-34 y.","Urban Area","142","0.113830708141181","0.096869672755977","0.130791743526384","2"
"3 on scale 1-7 ","2017","66 and older","Urban Area","","","","","3"
"3 on scale 1-7 ","2017","66 and older","Rural Area","","","","","3"
"3 on scale 1-7 ","2017","35-65 y.","Urban Area","26","","","","3"
"3 on scale 1-7 ","2017","35-65 y.","Rural Area","9","","","","3"
"3 on scale 1-7 ","2017","16-34 y.","Rural Area","18","","","","3"
"3 on scale 1-7 ","2017","16-34 y.","Urban Area","58","0.0346293935062073","0.0248652585925658","0.0443935284198488","3"
"4 on scale 1-7","2017","35-65 y.","Urban Area","15","","","","4"
"4 on scale 1-7","2017","35-65 y.","Rural Area","4","","","","4"
"4 on scale 1-7","2017","16-34 y.","Rural Area","11","","","","4"
"4 on scale 1-7","2017","16-34 y.","Urban Area","71","0.0588371226988556","0.0462703893281459","0.0714038560695653","4"
"4 on scale 1-7","2017","66 and older","Urban Area","","","","","4"
"4 on scale 1-7","2017","66 and older","Rural Area","","","","","4"
"5 on scale 1-7","2017","16-34 y.","Rural Area","8","","","","5"
"5 on scale 1-7","2017","35-65 y.","Urban Area","8","","","","5"
"5 on scale 1-7","2017","66 and older","Rural Area","","","","","5"
"5 on scale 1-7","2017","16-34 y.","Urban Area","34","0.0269373177710338","0.0182913845548107","0.0355832509872568","5"
"5 on scale 1-7","2017","66 and older","Urban Area","1","","","","5"
"5 on scale 1-7","2017","35-65 y.","Rural Area","2","","","","5"
"6 on scale 1-7","2017","35-65 y.","Urban Area","9","","","","6"
"6 on scale 1-7","2017","66 and older","Urban Area","","","","","6"
"6 on scale 1-7","2017","66 and older","Rural Area","","","","","6"
"6 on scale 1-7","2017","35-65 y.","Rural Area","1","","","","6"
"6 on scale 1-7","2017","16-34 y.","Rural Area","8","","","","6"
"6 on scale 1-7","2017","16-34 y.","Urban Area","13","","","","6"
"7 Strongly agree","2017","16-34 y.","Urban Area","61","0.062687622441072","0.0497427621234039","0.0756324827587401","7"
"7 Strongly agree","2017","16-34 y.","Rural Area","17","","","","7"
"7 Strongly agree","2017","35-65 y.","Urban Area","20","","","","7"
"7 Strongly agree","2017","35-65 y.","Rural Area","3","","","","7"
"7 Strongly agree","2017","66 and older","Urban Area","","","","","7"
"7 Strongly agree","2017","66 and older","Rural Area","","","","","7"
"1 Strongly disagree","2018","66 and older","Urban Area","3","","","","1"
"1 Strongly disagree","2018","66 and older","Rural Area","1","","","","1"
"1 Strongly disagree","2018","16-34 y.","Rural Area","62","0.757637710896624","0.669107774788172","0.846167647005076","1"
"1 Strongly disagree","2018","35-65 y.","Urban Area","79","0.798688433042766","0.720097733753513","0.87727913233202","1"
"1 Strongly disagree","2018","35-65 y.","Rural Area","47","0.819450582939893","0.721302569267472","0.917598596612315","1"
"1 Strongly disagree","2018","16-34 y.","Urban Area","114","0.789578829030525","0.726022030686931","0.853135627374119","1"
"2 on scale 1-7 ","2018","66 and older","Rural Area","","","","","2"
"2 on scale 1-7 ","2018","66 and older","Urban Area","","","","","2"
"2 on scale 1-7 ","2018","35-65 y.","Urban Area","10","","","","2"
"2 on scale 1-7 ","2018","16-34 y.","Rural Area","8","","","","2"
"2 on scale 1-7 ","2018","35-65 y.","Rural Area","3","","","","2"
"2 on scale 1-7 ","2018","16-34 y.","Urban Area","13","","","","2"
"3 on scale 1-7 ","2018","66 and older","Urban Area","","","","","3"
"3 on scale 1-7 ","2018","66 and older","Rural Area","","","","","3"
"3 on scale 1-7 ","2018","35-65 y.","Urban Area","3","","","","3"
"3 on scale 1-7 ","2018","35-65 y.","Rural Area","1","","","","3"
"3 on scale 1-7 ","2018","16-34 y.","Rural Area","3","","","","3"
"3 on scale 1-7 ","2018","16-34 y.","Urban Area","10","","","","3"
"4 on scale 1-7","2018","35-65 y.","Rural Area","3","","","","4"
"4 on scale 1-7","2018","35-65 y.","Urban Area","2","","","","4"
"4 on scale 1-7","2018","16-34 y.","Rural Area","3","","","","4"
"4 on scale 1-7","2018","16-34 y.","Urban Area","11","","","","4"
"4 on scale 1-7","2018","66 and older","Rural Area","","","","","4"
"4 on scale 1-7","2018","66 and older","Urban Area","","","","","4"
"5 on scale 1-7","2018","66 and older","Rural Area","","","","","5"
"5 on scale 1-7","2018","66 and older","Urban Area","","","","","5"
"5 on scale 1-7","2018","35-65 y.","Rural Area","","","","","5"
"5 on scale 1-7","2018","35-65 y.","Urban Area","2","","","","5"
"5 on scale 1-7","2018","16-34 y.","Rural Area","3","","","","5"
"5 on scale 1-7","2018","16-34 y.","Urban Area","2","","","","5"
"6 on scale 1-7","2018","16-34 y.","Rural Area","4","","","","6"
"6 on scale 1-7","2018","66 and older","Urban Area","","","","","6"
"6 on scale 1-7","2018","16-34 y.","Urban Area","1","","","","6"
"6 on scale 1-7","2018","35-65 y.","Urban Area","1","","","","6"
"6 on scale 1-7","2018","35-65 y.","Rural Area","1","","","","6"
"6 on scale 1-7","2018","66 and older","Rural Area","","","","","6"
"7 Strongly agree","2018","66 and older","Rural Area","","","","","7"
"7 Strongly agree","2018","16-34 y.","Urban Area","7","","","","7"
"7 Strongly agree","2018","16-34 y.","Rural Area","7","","","","7"
"7 Strongly agree","2018","35-65 y.","Urban Area","3","","","","7"
"7 Strongly agree","2018","35-65 y.","Rural Area","4","","","","7"
"7 Strongly agree","2018","66 and older","Urban Area","","","","","7"
"1 Strongly disagree","2019","66 and older","Urban Area","2","","","","1"
"1 Strongly disagree","2019","66 and older","Rural Area","2","","","","1"
"1 Strongly disagree","2019","35-65 y.","Urban Area","42","0.58902362035901","0.472082184752884","0.705965055965137","1"
"1 Strongly disagree","2019","35-65 y.","Rural Area","35","0.737112175954591","0.618600214884648","0.855624137024535","1"
"1 Strongly disagree","2019","16-34 y.","Rural Area","23","","","","1"
"1 Strongly disagree","2019","16-34 y.","Urban Area","60","0.668287895832835","0.576007266381834","0.760568525283835","1"
"2 on scale 1-7 ","2019","66 and older","Urban Area","1","","","","2"
"2 on scale 1-7 ","2019","35-65 y.","Urban Area","9","","","","2"
"2 on scale 1-7 ","2019","66 and older","Rural Area","1","","","","2"
"2 on scale 1-7 ","2019","16-34 y.","Rural Area","10","","","","2"
"2 on scale 1-7 ","2019","35-65 y.","Rural Area","9","","","","2"
"2 on scale 1-7 ","2019","16-34 y.","Urban Area","6","","","","2"
"3 on scale 1-7 ","2019","35-65 y.","Rural Area","1","","","","3"
"3 on scale 1-7 ","2019","66 and older","Urban Area","","","","","3"
"3 on scale 1-7 ","2019","66 and older","Rural Area","","","","","3"
"3 on scale 1-7 ","2019","16-34 y.","Rural Area","7","","","","3"
"3 on scale 1-7 ","2019","35-65 y.","Urban Area","9","","","","3"
"3 on scale 1-7 ","2019","16-34 y.","Urban Area","12","","","","3"
"4 on scale 1-7","2019","35-65 y.","Urban Area","3","","","","4"
"4 on scale 1-7","2019","66 and older","Rural Area","","","","","4"
"4 on scale 1-7","2019","16-34 y.","Rural Area","3","","","","4"
"4 on scale 1-7","2019","35-65 y.","Rural Area","5","","","","4"
"4 on scale 1-7","2019","66 and older","Urban Area","","","","","4"
"4 on scale 1-7","2019","16-34 y.","Urban Area","6","","","","4"
"5 on scale 1-7","2019","16-34 y.","Urban Area","7","","","","5"
"5 on scale 1-7","2019","66 and older","Urban Area","","","","","5"
"5 on scale 1-7","2019","35-65 y.","Rural Area","1","","","","5"
"5 on scale 1-7","2019","35-65 y.","Urban Area","2","","","","5"
"5 on scale 1-7","2019","66 and older","Rural Area","","","","","5"
"5 on scale 1-7","2019","16-34 y.","Rural Area","1","","","","5"
"6 on scale 1-7","2019","16-34 y.","Rural Area","","","","","6"
"6 on scale 1-7","2019","35-65 y.","Urban Area","2","","","","6"
"6 on scale 1-7","2019","66 and older","Urban Area","","","","","6"
"6 on scale 1-7","2019","16-34 y.","Urban Area","3","","","","6"
"6 on scale 1-7","2019","66 and older","Rural Area","","","","","6"
"6 on scale 1-7","2019","35-65 y.","Rural Area","1","","","","6"
"7 Strongly agree","2019","16-34 y.","Urban Area","6","","","","7"
"7 Strongly agree","2019","16-34 y.","Rural Area","1","","","","7"
"7 Strongly agree","2019","35-65 y.","Urban Area","1","","","","7"
"7 Strongly agree","2019","35-65 y.","Rural Area","1","","","","7"
"7 Strongly agree","2019","66 and older","Urban Area","","","","","7"
"7 Strongly agree","2019","66 and older","Rural Area","","","","","7"
