"plh0206i03","year","education","sampreg","n","percent","lower_confidence","upper_confidence"
"3 on scale 1-7 ","2010","Other degree","West Germany","130","0.195992616042029","0.166090382422589","0.225894849661469"
"3 on scale 1-7 ","2010","Other degree","East Germany","6","","",""
"3 on scale 1-7 ","2010","no degree/no degree yet","West Germany","73","0.159083489602921","0.121714343355508","0.196452635850334"
"3 on scale 1-7 ","2010","no degree/no degree yet","East Germany","8","","",""
"4 on scale 1-7","2010","lower secondary degree","West Germany","739","0.178613886599963","0.167140100069003","0.190087673130922"
"4 on scale 1-7","2010","lower secondary degree","East Germany","178","0.154499425156639","0.132731326427645","0.176267523885633"
"4 on scale 1-7","2010","secondary school degree","West Germany","522","0.186754752916138","0.173216071453001","0.200293434379275"
"4 on scale 1-7","2010","secondary school degree","East Germany","337","0.178285093754446","0.16087194922792","0.195698238280972"
"4 on scale 1-7","2010","college entrance qualification","West Germany","550","0.148068874249916","0.136524503019234","0.159613245480597"
"4 on scale 1-7","2010","college entrance qualification","East Germany","151","0.161013434015766","0.13846876936154","0.183558098669992"
"4 on scale 1-7","2010","Other degree","West Germany","94","0.139882153520122","0.113753688848858","0.166010618191386"
"4 on scale 1-7","2010","Other degree","East Germany","9","","",""
"4 on scale 1-7","2010","no degree/no degree yet","West Germany","56","0.165083357130464","0.127152086868789","0.203014627392138"
"4 on scale 1-7","2010","no degree/no degree yet","East Germany","7","","",""
"5 on scale 1-7","2010","lower secondary degree","West Germany","425","0.106865931726453","0.097611421424012","0.116120442028894"
"5 on scale 1-7","2010","lower secondary degree","East Germany","105","0.0921582323310627","0.0747372653000808","0.109579199362045"
"5 on scale 1-7","2010","secondary school degree","West Germany","281","0.0824766032475682","0.0729199962037418","0.0920332102913947"
"5 on scale 1-7","2010","secondary school degree","East Germany","183","0.0860015547373166","0.0732464219315502","0.098756687543083"
"5 on scale 1-7","2010","college entrance qualification","West Germany","258","0.069606263785169","0.0613345841788481","0.0778779433914898"
"5 on scale 1-7","2010","college entrance qualification","East Germany","84","0.0910656188364795","0.0734183010164574","0.108712936656502"
"5 on scale 1-7","2010","Other degree","West Germany","59","0.114508307540789","0.0905219391144653","0.138494675967113"
"5 on scale 1-7","2010","Other degree","East Germany","3","","",""
"5 on scale 1-7","2010","no degree/no degree yet","West Germany","37","0.138833217839776","0.1035055871846","0.174160848494952"
"5 on scale 1-7","2010","no degree/no degree yet","East Germany","1","","",""
"6 on scale 1-7","2010","lower secondary degree","West Germany","172","0.0403803617380673","0.0344836466668693","0.0462770768092653"
"6 on scale 1-7","2010","lower secondary degree","East Germany","47","0.0526373463832909","0.0391878744002913","0.0660868183662906"
"6 on scale 1-7","2010","secondary school degree","West Germany","109","0.0385379861617015","0.0318508472454107","0.0452251250779923"
"6 on scale 1-7","2010","secondary school degree","East Germany","96","0.0662809700302146","0.0549631798571472","0.077598760203282"
"6 on scale 1-7","2010","college entrance qualification","West Germany","112","0.0268663503474718","0.0216106967164336","0.0321220039785101"
"6 on scale 1-7","2010","college entrance qualification","East Germany","21","","",""
"6 on scale 1-7","2010","Other degree","West Germany","19","","",""
"6 on scale 1-7","2010","Other degree","East Germany","2","","",""
"6 on scale 1-7","2010","no degree/no degree yet","West Germany","14","","",""
"6 on scale 1-7","2010","no degree/no degree yet","East Germany","1","","",""
"7 Strongly agree","2010","lower secondary degree","West Germany","194","0.0470128191771807","0.040672265931689","0.0533533724226723"
"7 Strongly agree","2010","lower secondary degree","East Germany","52","0.0506563067880337","0.0374485638566612","0.0638640497194062"
"7 Strongly agree","2010","secondary school degree","West Germany","75","0.0276400877575427","0.0219448349949627","0.0333353405201226"
"7 Strongly agree","2010","secondary school degree","East Germany","60","0.0352728221823566","0.0268805131757528","0.0436651311889604"
"7 Strongly agree","2010","college entrance qualification","West Germany","62","0.0167640652004871","0.0125910045602302","0.020937125840744"
"7 Strongly agree","2010","college entrance qualification","East Germany","7","","",""
"7 Strongly agree","2010","Other degree","West Germany","31","0.0557680672748119","0.0384824101043379","0.0730537244452859"
"7 Strongly agree","2010","Other degree","East Germany","2","","",""
"7 Strongly agree","2010","no degree/no degree yet","West Germany","16","","",""
"7 Strongly agree","2010","no degree/no degree yet","East Germany","4","","",""
"1 Strongly disagree","2011","lower secondary degree","West Germany","","","",""
"1 Strongly disagree","2011","lower secondary degree","East Germany","","","",""
"1 Strongly disagree","2011","secondary school degree","West Germany","","","",""
"1 Strongly disagree","2011","secondary school degree","East Germany","","","",""
"1 Strongly disagree","2011","college entrance qualification","West Germany","","","",""
"1 Strongly disagree","2011","college entrance qualification","East Germany","","","",""
"1 Strongly disagree","2011","Other degree","West Germany","","","",""
"1 Strongly disagree","2011","Other degree","East Germany","","","",""
"1 Strongly disagree","2011","no degree/no degree yet","West Germany","","","",""
"1 Strongly disagree","2011","no degree/no degree yet","East Germany","","","",""
"2 on scale 1-7 ","2011","lower secondary degree","West Germany","","","",""
"2 on scale 1-7 ","2011","lower secondary degree","East Germany","","","",""
"2 on scale 1-7 ","2011","secondary school degree","West Germany","","","",""
"2 on scale 1-7 ","2011","secondary school degree","East Germany","","","",""
"2 on scale 1-7 ","2011","college entrance qualification","West Germany","","","",""
"2 on scale 1-7 ","2011","college entrance qualification","East Germany","","","",""
"2 on scale 1-7 ","2011","Other degree","West Germany","","","",""
"2 on scale 1-7 ","2011","Other degree","East Germany","","","",""
"2 on scale 1-7 ","2011","no degree/no degree yet","West Germany","","","",""
"2 on scale 1-7 ","2011","no degree/no degree yet","East Germany","","","",""
"3 on scale 1-7 ","2011","lower secondary degree","West Germany","","","",""
"3 on scale 1-7 ","2011","lower secondary degree","East Germany","","","",""
"3 on scale 1-7 ","2011","secondary school degree","West Germany","","","",""
"3 on scale 1-7 ","2011","secondary school degree","East Germany","","","",""
"3 on scale 1-7 ","2011","college entrance qualification","West Germany","","","",""
"3 on scale 1-7 ","2011","college entrance qualification","East Germany","","","",""
"3 on scale 1-7 ","2011","Other degree","West Germany","","","",""
"3 on scale 1-7 ","2011","Other degree","East Germany","","","",""
"3 on scale 1-7 ","2011","no degree/no degree yet","West Germany","","","",""
"3 on scale 1-7 ","2011","no degree/no degree yet","East Germany","","","",""
"4 on scale 1-7","2011","lower secondary degree","West Germany","","","",""
"4 on scale 1-7","2011","lower secondary degree","East Germany","","","",""
"4 on scale 1-7","2011","secondary school degree","West Germany","","","",""
"4 on scale 1-7","2011","secondary school degree","East Germany","","","",""
"4 on scale 1-7","2011","college entrance qualification","West Germany","","","",""
"4 on scale 1-7","2011","college entrance qualification","East Germany","","","",""
"4 on scale 1-7","2011","Other degree","West Germany","","","",""
"4 on scale 1-7","2011","Other degree","East Germany","","","",""
"4 on scale 1-7","2011","no degree/no degree yet","West Germany","","","",""
"4 on scale 1-7","2011","no degree/no degree yet","East Germany","","","",""
"5 on scale 1-7","2011","lower secondary degree","West Germany","","","",""
"5 on scale 1-7","2011","lower secondary degree","East Germany","","","",""
"5 on scale 1-7","2011","secondary school degree","West Germany","","","",""
"5 on scale 1-7","2011","secondary school degree","East Germany","","","",""
"5 on scale 1-7","2011","college entrance qualification","West Germany","","","",""
"5 on scale 1-7","2011","college entrance qualification","East Germany","","","",""
"5 on scale 1-7","2011","Other degree","West Germany","","","",""
"5 on scale 1-7","2011","Other degree","East Germany","","","",""
"5 on scale 1-7","2011","no degree/no degree yet","West Germany","","","",""
"5 on scale 1-7","2011","no degree/no degree yet","East Germany","","","",""
"6 on scale 1-7","2011","lower secondary degree","West Germany","","","",""
"6 on scale 1-7","2011","lower secondary degree","East Germany","","","",""
"6 on scale 1-7","2011","secondary school degree","West Germany","","","",""
"6 on scale 1-7","2011","secondary school degree","East Germany","","","",""
"6 on scale 1-7","2011","college entrance qualification","West Germany","","","",""
"6 on scale 1-7","2011","college entrance qualification","East Germany","","","",""
"6 on scale 1-7","2011","Other degree","West Germany","","","",""
"6 on scale 1-7","2011","Other degree","East Germany","","","",""
"6 on scale 1-7","2011","no degree/no degree yet","West Germany","","","",""
"6 on scale 1-7","2011","no degree/no degree yet","East Germany","","","",""
"7 Strongly agree","2011","lower secondary degree","West Germany","","","",""
"7 Strongly agree","2011","lower secondary degree","East Germany","","","",""
"7 Strongly agree","2011","secondary school degree","West Germany","","","",""
"7 Strongly agree","2011","secondary school degree","East Germany","","","",""
"7 Strongly agree","2011","college entrance qualification","West Germany","","","",""
"7 Strongly agree","2011","college entrance qualification","East Germany","","","",""
"7 Strongly agree","2011","Other degree","West Germany","","","",""
"7 Strongly agree","2011","Other degree","East Germany","","","",""
"7 Strongly agree","2011","no degree/no degree yet","West Germany","","","",""
"7 Strongly agree","2011","no degree/no degree yet","East Germany","","","",""
"1 Strongly disagree","2012","lower secondary degree","West Germany","","","",""
"1 Strongly disagree","2012","lower secondary degree","East Germany","","","",""
"1 Strongly disagree","2012","secondary school degree","West Germany","","","",""
"1 Strongly disagree","2012","secondary school degree","East Germany","","","",""
"1 Strongly disagree","2012","college entrance qualification","West Germany","","","",""
"1 Strongly disagree","2012","college entrance qualification","East Germany","","","",""
"1 Strongly disagree","2012","Other degree","West Germany","","","",""
"1 Strongly disagree","2012","Other degree","East Germany","","","",""
"1 Strongly disagree","2012","no degree/no degree yet","West Germany","","","",""
"1 Strongly disagree","2012","no degree/no degree yet","East Germany","","","",""
"2 on scale 1-7 ","2012","lower secondary degree","West Germany","","","",""
"2 on scale 1-7 ","2012","lower secondary degree","East Germany","","","",""
"2 on scale 1-7 ","2012","secondary school degree","West Germany","","","",""
"2 on scale 1-7 ","2012","secondary school degree","East Germany","","","",""
"2 on scale 1-7 ","2012","college entrance qualification","West Germany","","","",""
"2 on scale 1-7 ","2012","college entrance qualification","East Germany","","","",""
"2 on scale 1-7 ","2012","Other degree","West Germany","","","",""
"2 on scale 1-7 ","2012","Other degree","East Germany","","","",""
"2 on scale 1-7 ","2012","no degree/no degree yet","West Germany","","","",""
"2 on scale 1-7 ","2012","no degree/no degree yet","East Germany","","","",""
"3 on scale 1-7 ","2012","lower secondary degree","West Germany","","","",""
"3 on scale 1-7 ","2012","lower secondary degree","East Germany","","","",""
"3 on scale 1-7 ","2012","secondary school degree","West Germany","","","",""
"3 on scale 1-7 ","2012","secondary school degree","East Germany","","","",""
"3 on scale 1-7 ","2012","college entrance qualification","West Germany","","","",""
"3 on scale 1-7 ","2012","college entrance qualification","East Germany","","","",""
"3 on scale 1-7 ","2012","Other degree","West Germany","","","",""
"3 on scale 1-7 ","2012","Other degree","East Germany","","","",""
"3 on scale 1-7 ","2012","no degree/no degree yet","West Germany","","","",""
"3 on scale 1-7 ","2012","no degree/no degree yet","East Germany","","","",""
"4 on scale 1-7","2012","lower secondary degree","West Germany","","","",""
"4 on scale 1-7","2012","lower secondary degree","East Germany","","","",""
"4 on scale 1-7","2012","secondary school degree","West Germany","","","",""
"4 on scale 1-7","2012","secondary school degree","East Germany","","","",""
"4 on scale 1-7","2012","college entrance qualification","West Germany","","","",""
"4 on scale 1-7","2012","college entrance qualification","East Germany","","","",""
"4 on scale 1-7","2012","Other degree","West Germany","","","",""
"4 on scale 1-7","2012","Other degree","East Germany","","","",""
"4 on scale 1-7","2012","no degree/no degree yet","West Germany","","","",""
"4 on scale 1-7","2012","no degree/no degree yet","East Germany","","","",""
"5 on scale 1-7","2012","lower secondary degree","West Germany","","","",""
"5 on scale 1-7","2012","lower secondary degree","East Germany","","","",""
"5 on scale 1-7","2012","secondary school degree","West Germany","","","",""
"5 on scale 1-7","2012","secondary school degree","East Germany","","","",""
"5 on scale 1-7","2012","college entrance qualification","West Germany","","","",""
"5 on scale 1-7","2012","college entrance qualification","East Germany","","","",""
"5 on scale 1-7","2012","Other degree","West Germany","","","",""
"5 on scale 1-7","2012","Other degree","East Germany","","","",""
"5 on scale 1-7","2012","no degree/no degree yet","West Germany","","","",""
"5 on scale 1-7","2012","no degree/no degree yet","East Germany","","","",""
"6 on scale 1-7","2012","lower secondary degree","West Germany","","","",""
"6 on scale 1-7","2012","lower secondary degree","East Germany","","","",""
"6 on scale 1-7","2012","secondary school degree","West Germany","","","",""
"6 on scale 1-7","2012","secondary school degree","East Germany","","","",""
"6 on scale 1-7","2012","college entrance qualification","West Germany","","","",""
"6 on scale 1-7","2012","college entrance qualification","East Germany","","","",""
"6 on scale 1-7","2012","Other degree","West Germany","","","",""
"6 on scale 1-7","2012","Other degree","East Germany","","","",""
"6 on scale 1-7","2012","no degree/no degree yet","West Germany","","","",""
"6 on scale 1-7","2012","no degree/no degree yet","East Germany","","","",""
"7 Strongly agree","2012","lower secondary degree","West Germany","","","",""
"7 Strongly agree","2012","lower secondary degree","East Germany","","","",""
"7 Strongly agree","2012","secondary school degree","West Germany","","","",""
"7 Strongly agree","2012","secondary school degree","East Germany","","","",""
"7 Strongly agree","2012","college entrance qualification","West Germany","","","",""
"7 Strongly agree","2012","college entrance qualification","East Germany","","","",""
"7 Strongly agree","2012","Other degree","West Germany","","","",""
"7 Strongly agree","2012","Other degree","East Germany","","","",""
"7 Strongly agree","2012","no degree/no degree yet","West Germany","","","",""
"7 Strongly agree","2012","no degree/no degree yet","East Germany","","","",""
"1 Strongly disagree","2013","lower secondary degree","West Germany","","","",""
"1 Strongly disagree","2013","lower secondary degree","East Germany","","","",""
"1 Strongly disagree","2013","secondary school degree","West Germany","","","",""
"1 Strongly disagree","2013","secondary school degree","East Germany","","","",""
"1 Strongly disagree","2013","college entrance qualification","West Germany","","","",""
"1 Strongly disagree","2013","college entrance qualification","East Germany","","","",""
"1 Strongly disagree","2013","Other degree","West Germany","","","",""
"1 Strongly disagree","2013","Other degree","East Germany","","","",""
"1 Strongly disagree","2013","no degree/no degree yet","West Germany","","","",""
"1 Strongly disagree","2013","no degree/no degree yet","East Germany","","","",""
"2 on scale 1-7 ","2013","lower secondary degree","West Germany","","","",""
"2 on scale 1-7 ","2013","lower secondary degree","East Germany","","","",""
"2 on scale 1-7 ","2013","secondary school degree","West Germany","","","",""
"2 on scale 1-7 ","2013","secondary school degree","East Germany","","","",""
"2 on scale 1-7 ","2013","college entrance qualification","West Germany","","","",""
"2 on scale 1-7 ","2013","college entrance qualification","East Germany","","","",""
"2 on scale 1-7 ","2013","Other degree","West Germany","","","",""
"2 on scale 1-7 ","2013","Other degree","East Germany","","","",""
"2 on scale 1-7 ","2013","no degree/no degree yet","West Germany","","","",""
"2 on scale 1-7 ","2013","no degree/no degree yet","East Germany","","","",""
"3 on scale 1-7 ","2013","lower secondary degree","West Germany","","","",""
"3 on scale 1-7 ","2013","lower secondary degree","East Germany","","","",""
"3 on scale 1-7 ","2013","secondary school degree","West Germany","","","",""
"3 on scale 1-7 ","2013","secondary school degree","East Germany","","","",""
"3 on scale 1-7 ","2013","college entrance qualification","West Germany","","","",""
"3 on scale 1-7 ","2013","college entrance qualification","East Germany","","","",""
"3 on scale 1-7 ","2013","Other degree","West Germany","","","",""
"3 on scale 1-7 ","2013","Other degree","East Germany","","","",""
"3 on scale 1-7 ","2013","no degree/no degree yet","West Germany","","","",""
"3 on scale 1-7 ","2013","no degree/no degree yet","East Germany","","","",""
"4 on scale 1-7","2013","lower secondary degree","West Germany","","","",""
"4 on scale 1-7","2013","lower secondary degree","East Germany","","","",""
"4 on scale 1-7","2013","secondary school degree","West Germany","","","",""
"4 on scale 1-7","2013","secondary school degree","East Germany","","","",""
"4 on scale 1-7","2013","college entrance qualification","West Germany","","","",""
"4 on scale 1-7","2013","college entrance qualification","East Germany","","","",""
"4 on scale 1-7","2013","Other degree","West Germany","","","",""
"4 on scale 1-7","2013","Other degree","East Germany","","","",""
"4 on scale 1-7","2013","no degree/no degree yet","West Germany","","","",""
"4 on scale 1-7","2013","no degree/no degree yet","East Germany","","","",""
"5 on scale 1-7","2013","lower secondary degree","West Germany","","","",""
"5 on scale 1-7","2013","lower secondary degree","East Germany","","","",""
"5 on scale 1-7","2013","secondary school degree","West Germany","","","",""
"5 on scale 1-7","2013","secondary school degree","East Germany","","","",""
"5 on scale 1-7","2013","college entrance qualification","West Germany","","","",""
"5 on scale 1-7","2013","college entrance qualification","East Germany","","","",""
"5 on scale 1-7","2013","Other degree","West Germany","","","",""
"5 on scale 1-7","2013","Other degree","East Germany","","","",""
"5 on scale 1-7","2013","no degree/no degree yet","West Germany","","","",""
"5 on scale 1-7","2013","no degree/no degree yet","East Germany","","","",""
"6 on scale 1-7","2013","lower secondary degree","West Germany","","","",""
"6 on scale 1-7","2013","lower secondary degree","East Germany","","","",""
"6 on scale 1-7","2013","secondary school degree","West Germany","","","",""
"6 on scale 1-7","2013","secondary school degree","East Germany","","","",""
"6 on scale 1-7","2013","college entrance qualification","West Germany","","","",""
"6 on scale 1-7","2013","college entrance qualification","East Germany","","","",""
"6 on scale 1-7","2013","Other degree","West Germany","","","",""
"6 on scale 1-7","2013","Other degree","East Germany","","","",""
"6 on scale 1-7","2013","no degree/no degree yet","West Germany","","","",""
"6 on scale 1-7","2013","no degree/no degree yet","East Germany","","","",""
"7 Strongly agree","2013","lower secondary degree","West Germany","","","",""
"7 Strongly agree","2013","lower secondary degree","East Germany","","","",""
"7 Strongly agree","2013","secondary school degree","West Germany","","","",""
"7 Strongly agree","2013","secondary school degree","East Germany","","","",""
"7 Strongly agree","2013","college entrance qualification","West Germany","","","",""
"7 Strongly agree","2013","college entrance qualification","East Germany","","","",""
"7 Strongly agree","2013","Other degree","West Germany","","","",""
"7 Strongly agree","2013","Other degree","East Germany","","","",""
"7 Strongly agree","2013","no degree/no degree yet","West Germany","","","",""
"7 Strongly agree","2013","no degree/no degree yet","East Germany","","","",""
"1 Strongly disagree","2014","lower secondary degree","West Germany","","","",""
"1 Strongly disagree","2014","lower secondary degree","East Germany","","","",""
"1 Strongly disagree","2014","secondary school degree","West Germany","","","",""
"1 Strongly disagree","2014","secondary school degree","East Germany","","","",""
"1 Strongly disagree","2014","college entrance qualification","West Germany","","","",""
"1 Strongly disagree","2014","college entrance qualification","East Germany","","","",""
"1 Strongly disagree","2014","Other degree","West Germany","","","",""
"1 Strongly disagree","2014","Other degree","East Germany","","","",""
"1 Strongly disagree","2014","no degree/no degree yet","West Germany","","","",""
"1 Strongly disagree","2014","no degree/no degree yet","East Germany","","","",""
"2 on scale 1-7 ","2014","lower secondary degree","West Germany","","","",""
"2 on scale 1-7 ","2014","lower secondary degree","East Germany","","","",""
"2 on scale 1-7 ","2014","secondary school degree","West Germany","","","",""
"2 on scale 1-7 ","2014","secondary school degree","East Germany","","","",""
"2 on scale 1-7 ","2014","college entrance qualification","West Germany","","","",""
"2 on scale 1-7 ","2014","college entrance qualification","East Germany","","","",""
"2 on scale 1-7 ","2014","Other degree","West Germany","","","",""
"2 on scale 1-7 ","2014","Other degree","East Germany","","","",""
"2 on scale 1-7 ","2014","no degree/no degree yet","West Germany","","","",""
"2 on scale 1-7 ","2014","no degree/no degree yet","East Germany","","","",""
"3 on scale 1-7 ","2014","lower secondary degree","West Germany","","","",""
"3 on scale 1-7 ","2014","lower secondary degree","East Germany","","","",""
"3 on scale 1-7 ","2014","secondary school degree","West Germany","","","",""
"3 on scale 1-7 ","2014","secondary school degree","East Germany","","","",""
"3 on scale 1-7 ","2014","college entrance qualification","West Germany","","","",""
"3 on scale 1-7 ","2014","college entrance qualification","East Germany","","","",""
"3 on scale 1-7 ","2014","Other degree","West Germany","","","",""
"3 on scale 1-7 ","2014","Other degree","East Germany","","","",""
"3 on scale 1-7 ","2014","no degree/no degree yet","West Germany","","","",""
"3 on scale 1-7 ","2014","no degree/no degree yet","East Germany","","","",""
"4 on scale 1-7","2014","lower secondary degree","West Germany","","","",""
"4 on scale 1-7","2014","lower secondary degree","East Germany","","","",""
"4 on scale 1-7","2014","secondary school degree","West Germany","","","",""
"4 on scale 1-7","2014","secondary school degree","East Germany","","","",""
"4 on scale 1-7","2014","college entrance qualification","West Germany","","","",""
"4 on scale 1-7","2014","college entrance qualification","East Germany","","","",""
"4 on scale 1-7","2014","Other degree","West Germany","","","",""
"4 on scale 1-7","2014","Other degree","East Germany","","","",""
"4 on scale 1-7","2014","no degree/no degree yet","West Germany","","","",""
"4 on scale 1-7","2014","no degree/no degree yet","East Germany","","","",""
"5 on scale 1-7","2014","lower secondary degree","West Germany","","","",""
"5 on scale 1-7","2014","lower secondary degree","East Germany","","","",""
"5 on scale 1-7","2014","secondary school degree","West Germany","","","",""
"5 on scale 1-7","2014","secondary school degree","East Germany","","","",""
"5 on scale 1-7","2014","college entrance qualification","West Germany","","","",""
"5 on scale 1-7","2014","college entrance qualification","East Germany","","","",""
"5 on scale 1-7","2014","Other degree","West Germany","","","",""
"5 on scale 1-7","2014","Other degree","East Germany","","","",""
"5 on scale 1-7","2014","no degree/no degree yet","West Germany","","","",""
"5 on scale 1-7","2014","no degree/no degree yet","East Germany","","","",""
"6 on scale 1-7","2014","lower secondary degree","West Germany","","","",""
"6 on scale 1-7","2014","lower secondary degree","East Germany","","","",""
"6 on scale 1-7","2014","secondary school degree","West Germany","","","",""
"6 on scale 1-7","2014","secondary school degree","East Germany","","","",""
"6 on scale 1-7","2014","college entrance qualification","West Germany","","","",""
"6 on scale 1-7","2014","college entrance qualification","East Germany","","","",""
"6 on scale 1-7","2014","Other degree","West Germany","","","",""
"6 on scale 1-7","2014","Other degree","East Germany","","","",""
"6 on scale 1-7","2014","no degree/no degree yet","West Germany","","","",""
"6 on scale 1-7","2014","no degree/no degree yet","East Germany","","","",""
"7 Strongly agree","2014","lower secondary degree","West Germany","","","",""
"7 Strongly agree","2014","lower secondary degree","East Germany","","","",""
"7 Strongly agree","2014","secondary school degree","West Germany","","","",""
"7 Strongly agree","2014","secondary school degree","East Germany","","","",""
"7 Strongly agree","2014","college entrance qualification","West Germany","","","",""
"7 Strongly agree","2014","college entrance qualification","East Germany","","","",""
"7 Strongly agree","2014","Other degree","West Germany","","","",""
"7 Strongly agree","2014","Other degree","East Germany","","","",""
"7 Strongly agree","2014","no degree/no degree yet","West Germany","","","",""
"7 Strongly agree","2014","no degree/no degree yet","East Germany","","","",""
"1 Strongly disagree","2015","lower secondary degree","West Germany","1677","0.310949226741409","0.298431809077528","0.32346664440529"
"1 Strongly disagree","2015","lower secondary degree","East Germany","339","0.294175809691565","0.267572364567926","0.320779254815204"
"1 Strongly disagree","2015","secondary school degree","West Germany","1613","0.30779173318079","0.294794585109124","0.320788881252456"
"1 Strongly disagree","2015","secondary school degree","East Germany","675","0.261421543244627","0.243655808854842","0.279187277634412"
"1 Strongly disagree","2015","college entrance qualification","West Germany","1918","0.30174962819865","0.290039074009298","0.313460182388002"
"1 Strongly disagree","2015","college entrance qualification","East Germany","402","0.287648825292295","0.263126782693118","0.312170867891473"
"1 Strongly disagree","2015","Other degree","West Germany","1543","0.398186903039106","0.382284172423164","0.414089633655048"
"1 Strongly disagree","2015","Other degree","East Germany","133","0.355726356762021","0.30727280003207","0.404179913491972"
"1 Strongly disagree","2015","no degree/no degree yet","West Germany","297","0.331635066880277","0.299740081082402","0.363530052678153"
"1 Strongly disagree","2015","no degree/no degree yet","East Germany","35","0.321900045965634","0.237602590767194","0.406197501164074"
"2 on scale 1-7 ","2015","lower secondary degree","West Germany","1308","0.249916709615745","0.23820833031671","0.261625088914779"
"2 on scale 1-7 ","2015","lower secondary degree","East Germany","260","0.238756171667106","0.213866146907376","0.263646196426836"
"2 on scale 1-7 ","2015","secondary school degree","West Germany","1393","0.290399017218802","0.277616809358896","0.303181225078708"
"2 on scale 1-7 ","2015","secondary school degree","East Germany","643","0.284927658065736","0.26667792761361","0.303177388517861"
"2 on scale 1-7 ","2015","college entrance qualification","West Germany","2027","0.346670897413009","0.334529373964222","0.358812420861797"
"2 on scale 1-7 ","2015","college entrance qualification","East Germany","452","0.348161975233052","0.322354900338375","0.373969050127729"
"2 on scale 1-7 ","2015","Other degree","West Germany","883","0.250022877536261","0.2359555602937","0.264090194778821"
"2 on scale 1-7 ","2015","Other degree","East Germany","95","0.237975463538368","0.194874892357922","0.281076034718813"
"2 on scale 1-7 ","2015","no degree/no degree yet","West Germany","206","0.226362021059667","0.19801182711242","0.254712215006913"
"2 on scale 1-7 ","2015","no degree/no degree yet","East Germany","31","0.279906670245552","0.198902364284915","0.360910976206189"
"3 on scale 1-7 ","2015","lower secondary degree","West Germany","825","0.162476538696251","0.152500957435725","0.172452119956778"
"3 on scale 1-7 ","2015","lower secondary degree","East Germany","184","0.173363631331571","0.151262099003884","0.195465163659258"
"3 on scale 1-7 ","2015","secondary school degree","West Germany","770","0.166636779885445","0.156143680234678","0.177129879536213"
"3 on scale 1-7 ","2015","secondary school degree","East Germany","421","0.193333298378315","0.177366620814969","0.20929997594166"
"3 on scale 1-7 ","2015","college entrance qualification","West Germany","935","0.172655385814715","0.16301306059062","0.182297711038809"
"3 on scale 1-7 ","2015","college entrance qualification","East Germany","220","0.18244981827295","0.161527625705637","0.203372010840262"
"3 on scale 1-7 ","2015","Other degree","West Germany","428","0.125138788247601","0.11438991472469","0.135887661770513"
"3 on scale 1-7 ","2015","Other degree","East Germany","37","0.124296935298576","0.0909050375145801","0.157688833082573"
"3 on scale 1-7 ","2015","no degree/no degree yet","West Germany","114","0.136487295992459","0.113229645350659","0.159744946634259"
"3 on scale 1-7 ","2015","no degree/no degree yet","East Germany","17","","",""
"4 on scale 1-7","2015","lower secondary degree","West Germany","710","0.140360662731583","0.130967210395731","0.149754115067436"
"4 on scale 1-7","2015","lower secondary degree","East Germany","144","0.122276415863336","0.103149877888251","0.141402953838421"
"4 on scale 1-7","2015","secondary school degree","West Germany","572","0.11769420230094","0.108620421122471","0.126767983479409"
"4 on scale 1-7","2015","secondary school degree","East Germany","308","0.125742012597218","0.112336785741104","0.139147239453333"
"4 on scale 1-7","2015","college entrance qualification","West Germany","612","0.108535155619809","0.100599445128025","0.116470866111594"
"4 on scale 1-7","2015","college entrance qualification","East Germany","132","0.0854922935402834","0.0703449862250793","0.100639600855488"
"4 on scale 1-7","2015","Other degree","West Germany","387","0.112902494085318","0.102621506227392","0.123183481943244"
"4 on scale 1-7","2015","Other degree","East Germany","46","0.0840425669430453","0.0559611021911667","0.112124031694924"
"4 on scale 1-7","2015","no degree/no degree yet","West Germany","103","0.14598455989562","0.122063980996239","0.169905138795"
"4 on scale 1-7","2015","no degree/no degree yet","East Germany","14","","",""
"5 on scale 1-7","2015","lower secondary degree","West Germany","338","0.0644361345205402","0.0577964743777717","0.0710757946633086"
"5 on scale 1-7","2015","lower secondary degree","East Germany","89","0.0822239609191433","0.0661858324660065","0.0982620893722802"
"5 on scale 1-7","2015","secondary school degree","West Germany","285","0.0656934720271748","0.0587174635472445","0.0726694805071052"
"5 on scale 1-7","2015","secondary school degree","East Germany","167","0.0768584279983616","0.0660889646350864","0.0876278913616368"
"5 on scale 1-7","2015","college entrance qualification","West Germany","264","0.0469239399257815","0.0415287156352631","0.0523191642162999"
"5 on scale 1-7","2015","college entrance qualification","East Germany","66","0.0569656544153185","0.0444097335963172","0.0695215752343198"
"5 on scale 1-7","2015","Other degree","West Germany","180","0.0419249474200028","0.0354141613093848","0.0484357335306208"
"5 on scale 1-7","2015","Other degree","East Germany","31","0.131233845102504","0.0970589782869725","0.165408711918036"
"5 on scale 1-7","2015","no degree/no degree yet","West Germany","50","0.0622355325808431","0.0458691969302607","0.0786018682314255"
"5 on scale 1-7","2015","no degree/no degree yet","East Germany","14","","",""
"6 on scale 1-7","2015","lower secondary degree","West Germany","208","0.0400959398540183","0.0347906574842316","0.0454012222238051"
"6 on scale 1-7","2015","lower secondary degree","East Germany","47","0.036289842619197","0.0253716212972785","0.0472080639411156"
"6 on scale 1-7","2015","secondary school degree","West Germany","124","0.0316422324522479","0.0267133021286082","0.0365711627758876"
