"plh0206i03","year","e11103","pgisced97","n","percent","lower_confidence","upper_confidence"
"5 on scale 1-7","2007","Not Working","general elemantary","","","",""
"5 on scale 1-7","2007","Not Working","middle vocational","","","",""
"5 on scale 1-7","2007","Not Working","vocational + Abi","","","",""
"5 on scale 1-7","2007","Not Working","higher vocational","","","",""
"5 on scale 1-7","2007","Not Working","higher education","","","",""
"6 on scale 1-7","2007","Full Time","in school","","","",""
"6 on scale 1-7","2007","Full Time","inadequately","","","",""
"6 on scale 1-7","2007","Full Time","general elemantary","","","",""
"6 on scale 1-7","2007","Full Time","middle vocational","","","",""
"6 on scale 1-7","2007","Full Time","vocational + Abi","","","",""
"6 on scale 1-7","2007","Full Time","higher vocational","","","",""
"6 on scale 1-7","2007","Full Time","higher education","","","",""
"6 on scale 1-7","2007","Part Time","in school","","","",""
"6 on scale 1-7","2007","Part Time","inadequately","","","",""
"6 on scale 1-7","2007","Part Time","general elemantary","","","",""
"6 on scale 1-7","2007","Part Time","middle vocational","","","",""
"6 on scale 1-7","2007","Part Time","vocational + Abi","","","",""
"6 on scale 1-7","2007","Part Time","higher vocational","","","",""
"6 on scale 1-7","2007","Part Time","higher education","","","",""
"6 on scale 1-7","2007","Not Working","in school","","","",""
"6 on scale 1-7","2007","Not Working","inadequately","","","",""
"6 on scale 1-7","2007","Not Working","general elemantary","","","",""
"6 on scale 1-7","2007","Not Working","middle vocational","","","",""
"6 on scale 1-7","2007","Not Working","vocational + Abi","","","",""
"6 on scale 1-7","2007","Not Working","higher vocational","","","",""
"6 on scale 1-7","2007","Not Working","higher education","","","",""
"7 Strongly agree","2007","Full Time","in school","","","",""
"7 Strongly agree","2007","Full Time","inadequately","","","",""
"7 Strongly agree","2007","Full Time","general elemantary","","","",""
"7 Strongly agree","2007","Full Time","middle vocational","","","",""
"7 Strongly agree","2007","Full Time","vocational + Abi","","","",""
"7 Strongly agree","2007","Full Time","higher vocational","","","",""
"7 Strongly agree","2007","Full Time","higher education","","","",""
"7 Strongly agree","2007","Part Time","in school","","","",""
"7 Strongly agree","2007","Part Time","inadequately","","","",""
"7 Strongly agree","2007","Part Time","general elemantary","","","",""
"7 Strongly agree","2007","Part Time","middle vocational","","","",""
"7 Strongly agree","2007","Part Time","vocational + Abi","","","",""
"7 Strongly agree","2007","Part Time","higher vocational","","","",""
"7 Strongly agree","2007","Part Time","higher education","","","",""
"7 Strongly agree","2007","Not Working","in school","","","",""
"7 Strongly agree","2007","Not Working","inadequately","","","",""
"7 Strongly agree","2007","Not Working","general elemantary","","","",""
"7 Strongly agree","2007","Not Working","middle vocational","","","",""
"7 Strongly agree","2007","Not Working","vocational + Abi","","","",""
"7 Strongly agree","2007","Not Working","higher vocational","","","",""
"7 Strongly agree","2007","Not Working","higher education","","","",""
"1 Strongly disagree","2008","Full Time","in school","","","",""
"1 Strongly disagree","2008","Full Time","inadequately","","","",""
"1 Strongly disagree","2008","Full Time","general elemantary","","","",""
"1 Strongly disagree","2008","Full Time","middle vocational","","","",""
"1 Strongly disagree","2008","Full Time","vocational + Abi","","","",""
"1 Strongly disagree","2008","Full Time","higher vocational","","","",""
"1 Strongly disagree","2008","Full Time","higher education","","","",""
"1 Strongly disagree","2008","Part Time","in school","","","",""
"1 Strongly disagree","2008","Part Time","inadequately","","","",""
"1 Strongly disagree","2008","Part Time","general elemantary","","","",""
"1 Strongly disagree","2008","Part Time","middle vocational","","","",""
"1 Strongly disagree","2008","Part Time","vocational + Abi","","","",""
"1 Strongly disagree","2008","Part Time","higher vocational","","","",""
"1 Strongly disagree","2008","Part Time","higher education","","","",""
"1 Strongly disagree","2008","Not Working","in school","","","",""
"1 Strongly disagree","2008","Not Working","inadequately","","","",""
"1 Strongly disagree","2008","Not Working","general elemantary","","","",""
"1 Strongly disagree","2008","Not Working","middle vocational","","","",""
"1 Strongly disagree","2008","Not Working","vocational + Abi","","","",""
"1 Strongly disagree","2008","Not Working","higher vocational","","","",""
"1 Strongly disagree","2008","Not Working","higher education","","","",""
"2 on scale 1-7 ","2008","Full Time","in school","","","",""
"2 on scale 1-7 ","2008","Full Time","inadequately","","","",""
"2 on scale 1-7 ","2008","Full Time","general elemantary","","","",""
"2 on scale 1-7 ","2008","Full Time","middle vocational","","","",""
"2 on scale 1-7 ","2008","Full Time","vocational + Abi","","","",""
"2 on scale 1-7 ","2008","Full Time","higher vocational","","","",""
"2 on scale 1-7 ","2008","Full Time","higher education","","","",""
"2 on scale 1-7 ","2008","Part Time","in school","","","",""
"2 on scale 1-7 ","2008","Part Time","inadequately","","","",""
"2 on scale 1-7 ","2008","Part Time","general elemantary","","","",""
"2 on scale 1-7 ","2008","Part Time","middle vocational","","","",""
"2 on scale 1-7 ","2008","Part Time","vocational + Abi","","","",""
"2 on scale 1-7 ","2008","Part Time","higher vocational","","","",""
"2 on scale 1-7 ","2008","Part Time","higher education","","","",""
"2 on scale 1-7 ","2008","Not Working","in school","","","",""
"2 on scale 1-7 ","2008","Not Working","inadequately","","","",""
"2 on scale 1-7 ","2008","Not Working","general elemantary","","","",""
"2 on scale 1-7 ","2008","Not Working","middle vocational","","","",""
"2 on scale 1-7 ","2008","Not Working","vocational + Abi","","","",""
"2 on scale 1-7 ","2008","Not Working","higher vocational","","","",""
"2 on scale 1-7 ","2008","Not Working","higher education","","","",""
"3 on scale 1-7 ","2008","Full Time","in school","","","",""
"3 on scale 1-7 ","2008","Full Time","inadequately","","","",""
"3 on scale 1-7 ","2008","Full Time","general elemantary","","","",""
"3 on scale 1-7 ","2008","Full Time","middle vocational","","","",""
"3 on scale 1-7 ","2008","Full Time","vocational + Abi","","","",""
"3 on scale 1-7 ","2008","Full Time","higher vocational","","","",""
"3 on scale 1-7 ","2008","Full Time","higher education","","","",""
"3 on scale 1-7 ","2008","Part Time","in school","","","",""
"3 on scale 1-7 ","2008","Part Time","inadequately","","","",""
"3 on scale 1-7 ","2008","Part Time","general elemantary","","","",""
"3 on scale 1-7 ","2008","Part Time","middle vocational","","","",""
"3 on scale 1-7 ","2008","Part Time","vocational + Abi","","","",""
"3 on scale 1-7 ","2008","Part Time","higher vocational","","","",""
"3 on scale 1-7 ","2008","Part Time","higher education","","","",""
"3 on scale 1-7 ","2008","Not Working","in school","","","",""
"3 on scale 1-7 ","2008","Not Working","inadequately","","","",""
"3 on scale 1-7 ","2008","Not Working","general elemantary","","","",""
"3 on scale 1-7 ","2008","Not Working","middle vocational","","","",""
"3 on scale 1-7 ","2008","Not Working","vocational + Abi","","","",""
"3 on scale 1-7 ","2008","Not Working","higher vocational","","","",""
"3 on scale 1-7 ","2008","Not Working","higher education","","","",""
"4 on scale 1-7","2008","Full Time","in school","","","",""
"4 on scale 1-7","2008","Full Time","inadequately","","","",""
"4 on scale 1-7","2008","Full Time","general elemantary","","","",""
"4 on scale 1-7","2008","Full Time","middle vocational","","","",""
"4 on scale 1-7","2008","Full Time","vocational + Abi","","","",""
"4 on scale 1-7","2008","Full Time","higher vocational","","","",""
"4 on scale 1-7","2008","Full Time","higher education","","","",""
"4 on scale 1-7","2008","Part Time","in school","","","",""
"4 on scale 1-7","2008","Part Time","inadequately","","","",""
"4 on scale 1-7","2008","Part Time","general elemantary","","","",""
"4 on scale 1-7","2008","Part Time","middle vocational","","","",""
"4 on scale 1-7","2008","Part Time","vocational + Abi","","","",""
"4 on scale 1-7","2008","Part Time","higher vocational","","","",""
"4 on scale 1-7","2008","Part Time","higher education","","","",""
"4 on scale 1-7","2008","Not Working","in school","","","",""
"4 on scale 1-7","2008","Not Working","inadequately","","","",""
"4 on scale 1-7","2008","Not Working","general elemantary","","","",""
"4 on scale 1-7","2008","Not Working","middle vocational","","","",""
"4 on scale 1-7","2008","Not Working","vocational + Abi","","","",""
"4 on scale 1-7","2008","Not Working","higher vocational","","","",""
"4 on scale 1-7","2008","Not Working","higher education","","","",""
"5 on scale 1-7","2008","Full Time","in school","","","",""
"5 on scale 1-7","2008","Full Time","inadequately","","","",""
"5 on scale 1-7","2008","Full Time","general elemantary","","","",""
"5 on scale 1-7","2008","Full Time","middle vocational","","","",""
"5 on scale 1-7","2008","Full Time","vocational + Abi","","","",""
"5 on scale 1-7","2008","Full Time","higher vocational","","","",""
"5 on scale 1-7","2008","Full Time","higher education","","","",""
"5 on scale 1-7","2008","Part Time","in school","","","",""
"5 on scale 1-7","2008","Part Time","inadequately","","","",""
"5 on scale 1-7","2008","Part Time","general elemantary","","","",""
"5 on scale 1-7","2008","Part Time","middle vocational","","","",""
"5 on scale 1-7","2008","Part Time","vocational + Abi","","","",""
"5 on scale 1-7","2008","Part Time","higher vocational","","","",""
"5 on scale 1-7","2008","Part Time","higher education","","","",""
"5 on scale 1-7","2008","Not Working","in school","","","",""
"5 on scale 1-7","2008","Not Working","inadequately","","","",""
"5 on scale 1-7","2008","Not Working","general elemantary","","","",""
"5 on scale 1-7","2008","Not Working","middle vocational","","","",""
"5 on scale 1-7","2008","Not Working","vocational + Abi","","","",""
"5 on scale 1-7","2008","Not Working","higher vocational","","","",""
"5 on scale 1-7","2008","Not Working","higher education","","","",""
"6 on scale 1-7","2008","Full Time","in school","","","",""
"6 on scale 1-7","2008","Full Time","inadequately","","","",""
"6 on scale 1-7","2008","Full Time","general elemantary","","","",""
"6 on scale 1-7","2008","Full Time","middle vocational","","","",""
"6 on scale 1-7","2008","Full Time","vocational + Abi","","","",""
"6 on scale 1-7","2008","Full Time","higher vocational","","","",""
"6 on scale 1-7","2008","Full Time","higher education","","","",""
"6 on scale 1-7","2008","Part Time","in school","","","",""
"6 on scale 1-7","2008","Part Time","inadequately","","","",""
"6 on scale 1-7","2008","Part Time","general elemantary","","","",""
"6 on scale 1-7","2008","Part Time","middle vocational","","","",""
"6 on scale 1-7","2008","Part Time","vocational + Abi","","","",""
"6 on scale 1-7","2008","Part Time","higher vocational","","","",""
"6 on scale 1-7","2008","Part Time","higher education","","","",""
"6 on scale 1-7","2008","Not Working","in school","","","",""
"6 on scale 1-7","2008","Not Working","inadequately","","","",""
"6 on scale 1-7","2008","Not Working","general elemantary","","","",""
"6 on scale 1-7","2008","Not Working","middle vocational","","","",""
"6 on scale 1-7","2008","Not Working","vocational + Abi","","","",""
"6 on scale 1-7","2008","Not Working","higher vocational","","","",""
"6 on scale 1-7","2008","Not Working","higher education","","","",""
"7 Strongly agree","2008","Full Time","in school","","","",""
"7 Strongly agree","2008","Full Time","inadequately","","","",""
"7 Strongly agree","2008","Full Time","general elemantary","","","",""
"7 Strongly agree","2008","Full Time","middle vocational","","","",""
"7 Strongly agree","2008","Full Time","vocational + Abi","","","",""
"7 Strongly agree","2008","Full Time","higher vocational","","","",""
"7 Strongly agree","2008","Full Time","higher education","","","",""
"7 Strongly agree","2008","Part Time","in school","","","",""
"7 Strongly agree","2008","Part Time","inadequately","","","",""
"7 Strongly agree","2008","Part Time","general elemantary","","","",""
"7 Strongly agree","2008","Part Time","middle vocational","","","",""
"7 Strongly agree","2008","Part Time","vocational + Abi","","","",""
"7 Strongly agree","2008","Part Time","higher vocational","","","",""
"7 Strongly agree","2008","Part Time","higher education","","","",""
"7 Strongly agree","2008","Not Working","in school","","","",""
"7 Strongly agree","2008","Not Working","inadequately","","","",""
"7 Strongly agree","2008","Not Working","general elemantary","","","",""
"7 Strongly agree","2008","Not Working","middle vocational","","","",""
"7 Strongly agree","2008","Not Working","vocational + Abi","","","",""
"7 Strongly agree","2008","Not Working","higher vocational","","","",""
"7 Strongly agree","2008","Not Working","higher education","","","",""
"1 Strongly disagree","2009","Full Time","in school","","","",""
"1 Strongly disagree","2009","Full Time","inadequately","","","",""
"1 Strongly disagree","2009","Full Time","general elemantary","","","",""
"1 Strongly disagree","2009","Full Time","middle vocational","","","",""
"1 Strongly disagree","2009","Full Time","vocational + Abi","","","",""
"1 Strongly disagree","2009","Full Time","higher vocational","","","",""
"1 Strongly disagree","2009","Full Time","higher education","","","",""
"1 Strongly disagree","2009","Part Time","in school","","","",""
"1 Strongly disagree","2009","Part Time","inadequately","","","",""
"1 Strongly disagree","2009","Part Time","general elemantary","","","",""
"1 Strongly disagree","2009","Part Time","middle vocational","","","",""
"1 Strongly disagree","2009","Part Time","vocational + Abi","","","",""
"1 Strongly disagree","2009","Part Time","higher vocational","","","",""
"1 Strongly disagree","2009","Part Time","higher education","","","",""
"1 Strongly disagree","2009","Not Working","in school","","","",""
"1 Strongly disagree","2009","Not Working","inadequately","","","",""
"1 Strongly disagree","2009","Not Working","general elemantary","","","",""
"1 Strongly disagree","2009","Not Working","middle vocational","","","",""
"1 Strongly disagree","2009","Not Working","vocational + Abi","","","",""
"1 Strongly disagree","2009","Not Working","higher vocational","","","",""
"1 Strongly disagree","2009","Not Working","higher education","","","",""
"2 on scale 1-7 ","2009","Full Time","in school","","","",""
"2 on scale 1-7 ","2009","Full Time","inadequately","","","",""
"2 on scale 1-7 ","2009","Full Time","general elemantary","","","",""
"2 on scale 1-7 ","2009","Full Time","middle vocational","","","",""
"2 on scale 1-7 ","2009","Full Time","vocational + Abi","","","",""
"2 on scale 1-7 ","2009","Full Time","higher vocational","","","",""
"2 on scale 1-7 ","2009","Full Time","higher education","","","",""
"2 on scale 1-7 ","2009","Part Time","in school","","","",""
"2 on scale 1-7 ","2009","Part Time","inadequately","","","",""
"2 on scale 1-7 ","2009","Part Time","general elemantary","","","",""
"2 on scale 1-7 ","2009","Part Time","middle vocational","","","",""
"2 on scale 1-7 ","2009","Part Time","vocational + Abi","","","",""
"2 on scale 1-7 ","2009","Part Time","higher vocational","","","",""
"2 on scale 1-7 ","2009","Part Time","higher education","","","",""
"2 on scale 1-7 ","2009","Not Working","in school","","","",""
"2 on scale 1-7 ","2009","Not Working","inadequately","","","",""
"2 on scale 1-7 ","2009","Not Working","general elemantary","","","",""
"2 on scale 1-7 ","2009","Not Working","middle vocational","","","",""
"2 on scale 1-7 ","2009","Not Working","vocational + Abi","","","",""
"2 on scale 1-7 ","2009","Not Working","higher vocational","","","",""
"2 on scale 1-7 ","2009","Not Working","higher education","","","",""
"3 on scale 1-7 ","2009","Full Time","in school","","","",""
"3 on scale 1-7 ","2009","Full Time","inadequately","","","",""
"3 on scale 1-7 ","2009","Full Time","general elemantary","","","",""
"3 on scale 1-7 ","2009","Full Time","middle vocational","","","",""
"3 on scale 1-7 ","2009","Full Time","vocational + Abi","","","",""
"3 on scale 1-7 ","2009","Full Time","higher vocational","","","",""
"3 on scale 1-7 ","2009","Full Time","higher education","","","",""
"3 on scale 1-7 ","2009","Part Time","in school","","","",""
"3 on scale 1-7 ","2009","Part Time","inadequately","","","",""
"3 on scale 1-7 ","2009","Part Time","general elemantary","","","",""
"3 on scale 1-7 ","2009","Part Time","middle vocational","","","",""
"3 on scale 1-7 ","2009","Part Time","vocational + Abi","","","",""
"3 on scale 1-7 ","2009","Part Time","higher vocational","","","",""
"3 on scale 1-7 ","2009","Part Time","higher education","","","",""
"3 on scale 1-7 ","2009","Not Working","in school","","","",""
"3 on scale 1-7 ","2009","Not Working","inadequately","","","",""
"3 on scale 1-7 ","2009","Not Working","general elemantary","","","",""
"3 on scale 1-7 ","2009","Not Working","middle vocational","","","",""
"3 on scale 1-7 ","2009","Not Working","vocational + Abi","","","",""
"3 on scale 1-7 ","2009","Not Working","higher vocational","","","",""
"3 on scale 1-7 ","2009","Not Working","higher education","","","",""
"4 on scale 1-7","2009","Full Time","in school","","","",""
"4 on scale 1-7","2009","Full Time","inadequately","","","",""
"4 on scale 1-7","2009","Full Time","general elemantary","","","",""
"4 on scale 1-7","2009","Full Time","middle vocational","","","",""
"4 on scale 1-7","2009","Full Time","vocational + Abi","","","",""
"4 on scale 1-7","2009","Full Time","higher vocational","","","",""
"4 on scale 1-7","2009","Full Time","higher education","","","",""
"4 on scale 1-7","2009","Part Time","in school","","","",""
"4 on scale 1-7","2009","Part Time","inadequately","","","",""
"4 on scale 1-7","2009","Part Time","general elemantary","","","",""
"4 on scale 1-7","2009","Part Time","middle vocational","","","",""
"4 on scale 1-7","2009","Part Time","vocational + Abi","","","",""
"4 on scale 1-7","2009","Part Time","higher vocational","","","",""
"4 on scale 1-7","2009","Part Time","higher education","","","",""
"4 on scale 1-7","2009","Not Working","in school","","","",""
"4 on scale 1-7","2009","Not Working","inadequately","","","",""
"4 on scale 1-7","2009","Not Working","general elemantary","","","",""
"4 on scale 1-7","2009","Not Working","middle vocational","","","",""
"4 on scale 1-7","2009","Not Working","vocational + Abi","","","",""
"4 on scale 1-7","2009","Not Working","higher vocational","","","",""
"4 on scale 1-7","2009","Not Working","higher education","","","",""
"5 on scale 1-7","2009","Full Time","in school","","","",""
"5 on scale 1-7","2009","Full Time","inadequately","","","",""
"5 on scale 1-7","2009","Full Time","general elemantary","","","",""
"5 on scale 1-7","2009","Full Time","middle vocational","","","",""
"5 on scale 1-7","2009","Full Time","vocational + Abi","","","",""
"5 on scale 1-7","2009","Full Time","higher vocational","","","",""
"5 on scale 1-7","2009","Full Time","higher education","","","",""
"5 on scale 1-7","2009","Part Time","in school","","","",""
"5 on scale 1-7","2009","Part Time","inadequately","","","",""
"5 on scale 1-7","2009","Part Time","general elemantary","","","",""
"5 on scale 1-7","2009","Part Time","middle vocational","","","",""
"5 on scale 1-7","2009","Part Time","vocational + Abi","","","",""
"5 on scale 1-7","2009","Part Time","higher vocational","","","",""
"5 on scale 1-7","2009","Part Time","higher education","","","",""
"5 on scale 1-7","2009","Not Working","in school","","","",""
"5 on scale 1-7","2009","Not Working","inadequately","","","",""
"5 on scale 1-7","2009","Not Working","general elemantary","","","",""
"5 on scale 1-7","2009","Not Working","middle vocational","","","",""
"5 on scale 1-7","2009","Not Working","vocational + Abi","","","",""
"5 on scale 1-7","2009","Not Working","higher vocational","","","",""
"5 on scale 1-7","2009","Not Working","higher education","","","",""
"6 on scale 1-7","2009","Full Time","in school","","","",""
"6 on scale 1-7","2009","Full Time","inadequately","","","",""
"6 on scale 1-7","2009","Full Time","general elemantary","","","",""
"6 on scale 1-7","2009","Full Time","middle vocational","","","",""
"6 on scale 1-7","2009","Full Time","vocational + Abi","","","",""
"6 on scale 1-7","2009","Full Time","higher vocational","","","",""
"6 on scale 1-7","2009","Full Time","higher education","","","",""
"6 on scale 1-7","2009","Part Time","in school","","","",""
"6 on scale 1-7","2009","Part Time","inadequately","","","",""
"6 on scale 1-7","2009","Part Time","general elemantary","","","",""
"6 on scale 1-7","2009","Part Time","middle vocational","","","",""
"6 on scale 1-7","2009","Part Time","vocational + Abi","","","",""
"6 on scale 1-7","2009","Part Time","higher vocational","","","",""
"6 on scale 1-7","2009","Part Time","higher education","","","",""
"6 on scale 1-7","2009","Not Working","in school","","","",""
"6 on scale 1-7","2009","Not Working","inadequately","","","",""
"6 on scale 1-7","2009","Not Working","general elemantary","","","",""
"6 on scale 1-7","2009","Not Working","middle vocational","","","",""
"6 on scale 1-7","2009","Not Working","vocational + Abi","","","",""
"6 on scale 1-7","2009","Not Working","higher vocational","","","",""
"6 on scale 1-7","2009","Not Working","higher education","","","",""
"7 Strongly agree","2009","Full Time","in school","","","",""
"7 Strongly agree","2009","Full Time","inadequately","","","",""
"7 Strongly agree","2009","Full Time","general elemantary","","","",""
"7 Strongly agree","2009","Full Time","middle vocational","","","",""
"7 Strongly agree","2009","Full Time","vocational + Abi","","","",""
"7 Strongly agree","2009","Full Time","higher vocational","","","",""
"7 Strongly agree","2009","Full Time","higher education","","","",""
"7 Strongly agree","2009","Part Time","in school","","","",""
"7 Strongly agree","2009","Part Time","inadequately","","","",""
"7 Strongly agree","2009","Part Time","general elemantary","","","",""
"7 Strongly agree","2009","Part Time","middle vocational","","","",""
"7 Strongly agree","2009","Part Time","vocational + Abi","","","",""
"7 Strongly agree","2009","Part Time","higher vocational","","","",""
"7 Strongly agree","2009","Part Time","higher education","","","",""
"7 Strongly agree","2009","Not Working","in school","","","",""
"7 Strongly agree","2009","Not Working","inadequately","","","",""
"7 Strongly agree","2009","Not Working","general elemantary","","","",""
"7 Strongly agree","2009","Not Working","middle vocational","","","",""
"7 Strongly agree","2009","Not Working","vocational + Abi","","","",""
"7 Strongly agree","2009","Not Working","higher vocational","","","",""
"7 Strongly agree","2009","Not Working","higher education","","","",""
"1 Strongly disagree","2010","Full Time","in school","1","","",""
"1 Strongly disagree","2010","Full Time","inadequately","5","","",""
"1 Strongly disagree","2010","Full Time","general elemantary","73","0.201040642154376","0.158627025548326","0.243454258760426"
"1 Strongly disagree","2010","Full Time","middle vocational","592","0.203380979815327","0.188991864062685","0.217770095567968"
"1 Strongly disagree","2010","Full Time","vocational + Abi","91","0.241283211733777","0.201795386164833","0.280771037302721"
"1 Strongly disagree","2010","Full Time","higher vocational","97","0.178511023481904","0.14745291107142","0.209569135892389"
"1 Strongly disagree","2010","Full Time","higher education","376","0.184397124359997","0.167131286793312","0.201662961926683"
"1 Strongly disagree","2010","Part Time","in school","8","","",""
"1 Strongly disagree","2010","Part Time","inadequately","4","","",""
"1 Strongly disagree","2010","Part Time","general elemantary","80","0.228934849967232","0.184010692164334","0.273859007770129"
"1 Strongly disagree","2010","Part Time","middle vocational","446","0.214763938803074","0.196904248344985","0.232623629261162"
"1 Strongly disagree","2010","Part Time","vocational + Abi","63","0.214773826645184","0.165607387583309","0.26394026570706"
"1 Strongly disagree","2010","Part Time","higher vocational","65","0.255550158535057","0.203427357142928","0.307672959927186"
"1 Strongly disagree","2010","Part Time","higher education","206","0.252345418076225","0.222414361933579","0.282276474218871"
"1 Strongly disagree","2010","Not Working","in school","49","0.246752351283039","0.188718725792941","0.304785976773138"
"1 Strongly disagree","2010","Not Working","inadequately","26","","",""
"1 Strongly disagree","2010","Not Working","general elemantary","248","0.282471686322975","0.253676341887558","0.311267030758393"
"1 Strongly disagree","2010","Not Working","middle vocational","907","0.278523500583417","0.263133170729909","0.293913830436925"
"1 Strongly disagree","2010","Not Working","vocational + Abi","63","0.294133629558096","0.234329765418301","0.35393749369789"
"1 Strongly disagree","2010","Not Working","higher vocational","118","0.299730007504527","0.254944970738287","0.344515044270767"
"1 Strongly disagree","2010","Not Working","higher education","329","0.32429662556356","0.296378550409925","0.352214700717195"
"2 on scale 1-7 ","2010","Full Time","in school","","","",""
"2 on scale 1-7 ","2010","Full Time","inadequately","5","","",""
"2 on scale 1-7 ","2010","Full Time","general elemantary","58","0.154183272559276","0.11596616667494","0.192400378443613"
"2 on scale 1-7 ","2010","Full Time","middle vocational","625","0.19558247873858","0.181403030335647","0.209761927141514"
"2 on scale 1-7 ","2010","Full Time","vocational + Abi","119","0.263672986776213","0.223007309834125","0.304338663718302"
"2 on scale 1-7 ","2010","Full Time","higher vocational","156","0.234825636614815","0.200446526810058","0.269204746419573"
"2 on scale 1-7 ","2010","Full Time","higher education","611","0.301200955126065","0.280775321939463","0.321626588312667"
"2 on scale 1-7 ","2010","Part Time","in school","17","","",""
"2 on scale 1-7 ","2010","Part Time","inadequately","8","","",""
"2 on scale 1-7 ","2010","Part Time","general elemantary","81","0.239868862159754","0.194211622496458","0.285526101823051"
"2 on scale 1-7 ","2010","Part Time","middle vocational","515","0.240730415042209","0.222137109195737","0.259323720888681"
"2 on scale 1-7 ","2010","Part Time","vocational + Abi","76","0.269359145620253","0.216246426823237","0.322471864417268"
"2 on scale 1-7 ","2010","Part Time","higher vocational","81","0.262234572670665","0.209672065199424","0.314797080141907"
"2 on scale 1-7 ","2010","Part Time","higher education","226","0.243547545600193","0.213970381765156","0.273124709435231"
"2 on scale 1-7 ","2010","Not Working","in school","48","0.249912143291133","0.191630752435101","0.308193534147165"
"2 on scale 1-7 ","2010","Not Working","inadequately","21","","",""
"2 on scale 1-7 ","2010","Not Working","general elemantary","216","0.198414642981751","0.172906605739874","0.223922680223629"
"2 on scale 1-7 ","2010","Not Working","middle vocational","764","0.224406519515458","0.210083297599383","0.238729741431533"
"2 on scale 1-7 ","2010","Not Working","vocational + Abi","59","0.199361156982805","0.146924588851948","0.251797725113663"
"2 on scale 1-7 ","2010","Not Working","higher vocational","100","0.255059504857488","0.212449006631799","0.297670003083177"
"2 on scale 1-7 ","2010","Not Working","higher education","288","0.259817061475619","0.233662973413439","0.2859711495378"
"3 on scale 1-7 ","2010","Full Time","in school","","","",""
"3 on scale 1-7 ","2010","Full Time","inadequately","2","","",""
"3 on scale 1-7 ","2010","Full Time","general elemantary","64","0.169682421746656","0.12995946438809","0.209405379105222"
"3 on scale 1-7 ","2010","Full Time","middle vocational","611","0.199337424209342","0.185055958263365","0.21361889015532"
"3 on scale 1-7 ","2010","Full Time","vocational + Abi","98","0.183901676547237","0.148147736533188","0.219655616561285"
"3 on scale 1-7 ","2010","Full Time","higher vocational","127","0.248026418382917","0.213000306546784","0.28305253021905"
"3 on scale 1-7 ","2010","Full Time","higher education","402","0.231726301357608","0.212941056841263","0.250511545873954"
"3 on scale 1-7 ","2010","Part Time","in school","17","","",""
"3 on scale 1-7 ","2010","Part Time","inadequately","","","",""
"3 on scale 1-7 ","2010","Part Time","general elemantary","60","0.186808530404569","0.14513376043019","0.228483300378949"
"3 on scale 1-7 ","2010","Part Time","middle vocational","408","0.199418216754173","0.182041072939451","0.216795360568895"
"3 on scale 1-7 ","2010","Part Time","vocational + Abi","52","0.192467296204009","0.145267597486234","0.239666994921784"
"3 on scale 1-7 ","2010","Part Time","higher vocational","55","0.219775932147442","0.170291147124989","0.269260717169894"
"3 on scale 1-7 ","2010","Part Time","higher education","180","0.240988321743791","0.21151724130087","0.270459402186712"
"3 on scale 1-7 ","2010","Not Working","in school","51","0.210184329166343","0.155338551318744","0.265030107013941"
"3 on scale 1-7 ","2010","Not Working","inadequately","9","","",""
"3 on scale 1-7 ","2010","Not Working","general elemantary","162","0.168794568570465","0.144836670379919","0.192752466761011"
"3 on scale 1-7 ","2010","Not Working","middle vocational","579","0.18246953159642","0.169209240346945","0.195729822845894"
"3 on scale 1-7 ","2010","Not Working","vocational + Abi","40","0.208999798107388","0.155634751880959","0.262364844333817"
"3 on scale 1-7 ","2010","Not Working","higher vocational","76","0.173844069553815","0.136797669110637","0.210890469996994"
"3 on scale 1-7 ","2010","Not Working","higher education","190","0.163112195859438","0.141077196108163","0.185147195610713"
"4 on scale 1-7","2010","Full Time","in school","","","",""
"4 on scale 1-7","2010","Full Time","inadequately","6","","",""
"4 on scale 1-7","2010","Full Time","general elemantary","70","0.233706491125434","0.188921345384003","0.278491636866864"
"4 on scale 1-7","2010","Full Time","middle vocational","585","0.206253260147985","0.191789041068372","0.220717479227598"
"4 on scale 1-7","2010","Full Time","vocational + Abi","75","0.166963861996858","0.132544486842182","0.201383237151534"
"4 on scale 1-7","2010","Full Time","higher vocational","113","0.165024157097944","0.134918203738311","0.195130110457577"
"4 on scale 1-7","2010","Full Time","higher education","313","0.164892982375634","0.148371715075261","0.181414249676008"
"4 on scale 1-7","2010","Part Time","in school","8","","",""
"4 on scale 1-7","2010","Part Time","inadequately","7","","",""
"4 on scale 1-7","2010","Part Time","general elemantary","53","0.164269393234987","0.124651631791744","0.20388715467823"
"4 on scale 1-7","2010","Part Time","middle vocational","342","0.164468603207422","0.148346710803846","0.180590495610997"
"4 on scale 1-7","2010","Part Time","vocational + Abi","49","0.191227766235941","0.14414420689319","0.238311325578692"
"4 on scale 1-7","2010","Part Time","higher vocational","33","0.132917077569737","0.0923482310872926","0.173485924052181"
"4 on scale 1-7","2010","Part Time","higher education","112","0.132783069067393","0.109399593867151","0.156166544267635"
"4 on scale 1-7","2010","Not Working","in school","32","0.147914748687882","0.100125805712254","0.195703691663509"
"4 on scale 1-7","2010","Not Working","inadequately","12","","",""
"4 on scale 1-7","2010","Not Working","general elemantary","139","0.155138304363419","0.131982086586252","0.178294522140585"
