"plh0206i03","year","e11103","migback","n","percent","lower_confidence","upper_confidence"
"1 Strongly disagree","2011","Part Time","no migration background","","","",""
"1 Strongly disagree","2011","Part Time","direct migration background","","","",""
"1 Strongly disagree","2011","Part Time","indirect migration background","","","",""
"1 Strongly disagree","2011","Not Working","no migration background","","","",""
"1 Strongly disagree","2011","Not Working","direct migration background","","","",""
"1 Strongly disagree","2011","Not Working","indirect migration background","","","",""
"2 on scale 1-7 ","2011","Full Time","no migration background","","","",""
"2 on scale 1-7 ","2011","Full Time","direct migration background","","","",""
"2 on scale 1-7 ","2011","Full Time","indirect migration background","","","",""
"2 on scale 1-7 ","2011","Part Time","no migration background","","","",""
"2 on scale 1-7 ","2011","Part Time","direct migration background","","","",""
"2 on scale 1-7 ","2011","Part Time","indirect migration background","","","",""
"2 on scale 1-7 ","2011","Not Working","no migration background","","","",""
"2 on scale 1-7 ","2011","Not Working","direct migration background","","","",""
"2 on scale 1-7 ","2011","Not Working","indirect migration background","","","",""
"3 on scale 1-7 ","2011","Full Time","no migration background","","","",""
"3 on scale 1-7 ","2011","Full Time","direct migration background","","","",""
"3 on scale 1-7 ","2011","Full Time","indirect migration background","","","",""
"3 on scale 1-7 ","2011","Part Time","no migration background","","","",""
"3 on scale 1-7 ","2011","Part Time","direct migration background","","","",""
"3 on scale 1-7 ","2011","Part Time","indirect migration background","","","",""
"3 on scale 1-7 ","2011","Not Working","no migration background","","","",""
"3 on scale 1-7 ","2011","Not Working","direct migration background","","","",""
"3 on scale 1-7 ","2011","Not Working","indirect migration background","","","",""
"4 on scale 1-7","2011","Full Time","no migration background","","","",""
"4 on scale 1-7","2011","Full Time","direct migration background","","","",""
"4 on scale 1-7","2011","Full Time","indirect migration background","","","",""
"4 on scale 1-7","2011","Part Time","no migration background","","","",""
"4 on scale 1-7","2011","Part Time","direct migration background","","","",""
"4 on scale 1-7","2011","Part Time","indirect migration background","","","",""
"4 on scale 1-7","2011","Not Working","no migration background","","","",""
"4 on scale 1-7","2011","Not Working","direct migration background","","","",""
"4 on scale 1-7","2011","Not Working","indirect migration background","","","",""
"5 on scale 1-7","2011","Full Time","no migration background","","","",""
"5 on scale 1-7","2011","Full Time","direct migration background","","","",""
"5 on scale 1-7","2011","Full Time","indirect migration background","","","",""
"5 on scale 1-7","2011","Part Time","no migration background","","","",""
"5 on scale 1-7","2011","Part Time","direct migration background","","","",""
"5 on scale 1-7","2011","Part Time","indirect migration background","","","",""
"5 on scale 1-7","2011","Not Working","no migration background","","","",""
"5 on scale 1-7","2011","Not Working","direct migration background","","","",""
"5 on scale 1-7","2011","Not Working","indirect migration background","","","",""
"6 on scale 1-7","2011","Full Time","no migration background","","","",""
"6 on scale 1-7","2011","Full Time","direct migration background","","","",""
"6 on scale 1-7","2011","Full Time","indirect migration background","","","",""
"6 on scale 1-7","2011","Part Time","no migration background","","","",""
"6 on scale 1-7","2011","Part Time","direct migration background","","","",""
"6 on scale 1-7","2011","Part Time","indirect migration background","","","",""
"6 on scale 1-7","2011","Not Working","no migration background","","","",""
"6 on scale 1-7","2011","Not Working","direct migration background","","","",""
"6 on scale 1-7","2011","Not Working","indirect migration background","","","",""
"7 Strongly agree","2011","Full Time","no migration background","","","",""
"7 Strongly agree","2011","Full Time","direct migration background","","","",""
"7 Strongly agree","2011","Full Time","indirect migration background","","","",""
"7 Strongly agree","2011","Part Time","no migration background","","","",""
"7 Strongly agree","2011","Part Time","direct migration background","","","",""
"7 Strongly agree","2011","Part Time","indirect migration background","","","",""
"7 Strongly agree","2011","Not Working","no migration background","","","",""
"7 Strongly agree","2011","Not Working","direct migration background","","","",""
"7 Strongly agree","2011","Not Working","indirect migration background","","","",""
"1 Strongly disagree","2012","Full Time","no migration background","","","",""
"1 Strongly disagree","2012","Full Time","direct migration background","","","",""
"1 Strongly disagree","2012","Full Time","indirect migration background","","","",""
"1 Strongly disagree","2012","Part Time","no migration background","","","",""
"1 Strongly disagree","2012","Part Time","direct migration background","","","",""
"1 Strongly disagree","2012","Part Time","indirect migration background","","","",""
"1 Strongly disagree","2012","Not Working","no migration background","","","",""
"1 Strongly disagree","2012","Not Working","direct migration background","","","",""
"1 Strongly disagree","2012","Not Working","indirect migration background","","","",""
"2 on scale 1-7 ","2012","Full Time","no migration background","","","",""
"2 on scale 1-7 ","2012","Full Time","direct migration background","","","",""
"2 on scale 1-7 ","2012","Full Time","indirect migration background","","","",""
"2 on scale 1-7 ","2012","Part Time","no migration background","","","",""
"2 on scale 1-7 ","2012","Part Time","direct migration background","","","",""
"2 on scale 1-7 ","2012","Part Time","indirect migration background","","","",""
"2 on scale 1-7 ","2012","Not Working","no migration background","","","",""
"2 on scale 1-7 ","2012","Not Working","direct migration background","","","",""
"2 on scale 1-7 ","2012","Not Working","indirect migration background","","","",""
"3 on scale 1-7 ","2012","Full Time","no migration background","","","",""
"3 on scale 1-7 ","2012","Full Time","direct migration background","","","",""
"3 on scale 1-7 ","2012","Full Time","indirect migration background","","","",""
"3 on scale 1-7 ","2012","Part Time","no migration background","","","",""
"3 on scale 1-7 ","2012","Part Time","direct migration background","","","",""
"3 on scale 1-7 ","2012","Part Time","indirect migration background","","","",""
"3 on scale 1-7 ","2012","Not Working","no migration background","","","",""
"3 on scale 1-7 ","2012","Not Working","direct migration background","","","",""
"3 on scale 1-7 ","2012","Not Working","indirect migration background","","","",""
"4 on scale 1-7","2012","Full Time","no migration background","","","",""
"4 on scale 1-7","2012","Full Time","direct migration background","","","",""
"4 on scale 1-7","2012","Full Time","indirect migration background","","","",""
"4 on scale 1-7","2012","Part Time","no migration background","","","",""
"4 on scale 1-7","2012","Part Time","direct migration background","","","",""
"4 on scale 1-7","2012","Part Time","indirect migration background","","","",""
"4 on scale 1-7","2012","Not Working","no migration background","","","",""
"4 on scale 1-7","2012","Not Working","direct migration background","","","",""
"4 on scale 1-7","2012","Not Working","indirect migration background","","","",""
"5 on scale 1-7","2012","Full Time","no migration background","","","",""
"5 on scale 1-7","2012","Full Time","direct migration background","","","",""
"5 on scale 1-7","2012","Full Time","indirect migration background","","","",""
"5 on scale 1-7","2012","Part Time","no migration background","","","",""
"5 on scale 1-7","2012","Part Time","direct migration background","","","",""
"5 on scale 1-7","2012","Part Time","indirect migration background","","","",""
"5 on scale 1-7","2012","Not Working","no migration background","","","",""
"5 on scale 1-7","2012","Not Working","direct migration background","","","",""
"5 on scale 1-7","2012","Not Working","indirect migration background","","","",""
"6 on scale 1-7","2012","Full Time","no migration background","","","",""
"6 on scale 1-7","2012","Full Time","direct migration background","","","",""
"6 on scale 1-7","2012","Full Time","indirect migration background","","","",""
"6 on scale 1-7","2012","Part Time","no migration background","","","",""
"6 on scale 1-7","2012","Part Time","direct migration background","","","",""
"6 on scale 1-7","2012","Part Time","indirect migration background","","","",""
"6 on scale 1-7","2012","Not Working","no migration background","","","",""
"6 on scale 1-7","2012","Not Working","direct migration background","","","",""
"6 on scale 1-7","2012","Not Working","indirect migration background","","","",""
"7 Strongly agree","2012","Full Time","no migration background","","","",""
"7 Strongly agree","2012","Full Time","direct migration background","","","",""
"7 Strongly agree","2012","Full Time","indirect migration background","","","",""
"7 Strongly agree","2012","Part Time","no migration background","","","",""
"7 Strongly agree","2012","Part Time","direct migration background","","","",""
"7 Strongly agree","2012","Part Time","indirect migration background","","","",""
"7 Strongly agree","2012","Not Working","no migration background","","","",""
"7 Strongly agree","2012","Not Working","direct migration background","","","",""
"7 Strongly agree","2012","Not Working","indirect migration background","","","",""
"1 Strongly disagree","2013","Full Time","no migration background","","","",""
"1 Strongly disagree","2013","Full Time","direct migration background","","","",""
"1 Strongly disagree","2013","Full Time","indirect migration background","","","",""
"1 Strongly disagree","2013","Part Time","no migration background","","","",""
"1 Strongly disagree","2013","Part Time","direct migration background","","","",""
"1 Strongly disagree","2013","Part Time","indirect migration background","","","",""
"1 Strongly disagree","2013","Not Working","no migration background","","","",""
"1 Strongly disagree","2013","Not Working","direct migration background","","","",""
"1 Strongly disagree","2013","Not Working","indirect migration background","","","",""
"2 on scale 1-7 ","2013","Full Time","no migration background","","","",""
"2 on scale 1-7 ","2013","Full Time","direct migration background","","","",""
"2 on scale 1-7 ","2013","Full Time","indirect migration background","","","",""
"2 on scale 1-7 ","2013","Part Time","no migration background","","","",""
"2 on scale 1-7 ","2013","Part Time","direct migration background","","","",""
"2 on scale 1-7 ","2013","Part Time","indirect migration background","","","",""
"2 on scale 1-7 ","2013","Not Working","no migration background","","","",""
"2 on scale 1-7 ","2013","Not Working","direct migration background","","","",""
"2 on scale 1-7 ","2013","Not Working","indirect migration background","","","",""
"3 on scale 1-7 ","2013","Full Time","no migration background","","","",""
"3 on scale 1-7 ","2013","Full Time","direct migration background","","","",""
"3 on scale 1-7 ","2013","Full Time","indirect migration background","","","",""
"3 on scale 1-7 ","2013","Part Time","no migration background","","","",""
"3 on scale 1-7 ","2013","Part Time","direct migration background","","","",""
"3 on scale 1-7 ","2013","Part Time","indirect migration background","","","",""
"3 on scale 1-7 ","2013","Not Working","no migration background","","","",""
"3 on scale 1-7 ","2013","Not Working","direct migration background","","","",""
"3 on scale 1-7 ","2013","Not Working","indirect migration background","","","",""
"4 on scale 1-7","2013","Full Time","no migration background","","","",""
"4 on scale 1-7","2013","Full Time","direct migration background","","","",""
"4 on scale 1-7","2013","Full Time","indirect migration background","","","",""
"4 on scale 1-7","2013","Part Time","no migration background","","","",""
"4 on scale 1-7","2013","Part Time","direct migration background","","","",""
"4 on scale 1-7","2013","Part Time","indirect migration background","","","",""
"4 on scale 1-7","2013","Not Working","no migration background","","","",""
"4 on scale 1-7","2013","Not Working","direct migration background","","","",""
"4 on scale 1-7","2013","Not Working","indirect migration background","","","",""
"5 on scale 1-7","2013","Full Time","no migration background","","","",""
"5 on scale 1-7","2013","Full Time","direct migration background","","","",""
"5 on scale 1-7","2013","Full Time","indirect migration background","","","",""
"5 on scale 1-7","2013","Part Time","no migration background","","","",""
"5 on scale 1-7","2013","Part Time","direct migration background","","","",""
"5 on scale 1-7","2013","Part Time","indirect migration background","","","",""
"5 on scale 1-7","2013","Not Working","no migration background","","","",""
"5 on scale 1-7","2013","Not Working","direct migration background","","","",""
"5 on scale 1-7","2013","Not Working","indirect migration background","","","",""
"6 on scale 1-7","2013","Full Time","no migration background","","","",""
"6 on scale 1-7","2013","Full Time","direct migration background","","","",""
"6 on scale 1-7","2013","Full Time","indirect migration background","","","",""
"6 on scale 1-7","2013","Part Time","no migration background","","","",""
"6 on scale 1-7","2013","Part Time","direct migration background","","","",""
"6 on scale 1-7","2013","Part Time","indirect migration background","","","",""
"6 on scale 1-7","2013","Not Working","no migration background","","","",""
"6 on scale 1-7","2013","Not Working","direct migration background","","","",""
"6 on scale 1-7","2013","Not Working","indirect migration background","","","",""
"7 Strongly agree","2013","Full Time","no migration background","","","",""
"7 Strongly agree","2013","Full Time","direct migration background","","","",""
"7 Strongly agree","2013","Full Time","indirect migration background","","","",""
"7 Strongly agree","2013","Part Time","no migration background","","","",""
"7 Strongly agree","2013","Part Time","direct migration background","","","",""
"7 Strongly agree","2013","Part Time","indirect migration background","","","",""
"7 Strongly agree","2013","Not Working","no migration background","","","",""
"7 Strongly agree","2013","Not Working","direct migration background","","","",""
"7 Strongly agree","2013","Not Working","indirect migration background","","","",""
"1 Strongly disagree","2014","Full Time","no migration background","","","",""
"1 Strongly disagree","2014","Full Time","direct migration background","","","",""
"1 Strongly disagree","2014","Full Time","indirect migration background","","","",""
"1 Strongly disagree","2014","Part Time","no migration background","","","",""
"1 Strongly disagree","2014","Part Time","direct migration background","","","",""
"1 Strongly disagree","2014","Part Time","indirect migration background","","","",""
"1 Strongly disagree","2014","Not Working","no migration background","","","",""
"1 Strongly disagree","2014","Not Working","direct migration background","","","",""
"1 Strongly disagree","2014","Not Working","indirect migration background","","","",""
"2 on scale 1-7 ","2014","Full Time","no migration background","","","",""
"2 on scale 1-7 ","2014","Full Time","direct migration background","","","",""
"2 on scale 1-7 ","2014","Full Time","indirect migration background","","","",""
"2 on scale 1-7 ","2014","Part Time","no migration background","","","",""
"2 on scale 1-7 ","2014","Part Time","direct migration background","","","",""
"2 on scale 1-7 ","2014","Part Time","indirect migration background","","","",""
"2 on scale 1-7 ","2014","Not Working","no migration background","","","",""
"2 on scale 1-7 ","2014","Not Working","direct migration background","","","",""
"2 on scale 1-7 ","2014","Not Working","indirect migration background","","","",""
"3 on scale 1-7 ","2014","Full Time","no migration background","","","",""
"3 on scale 1-7 ","2014","Full Time","direct migration background","","","",""
"3 on scale 1-7 ","2014","Full Time","indirect migration background","","","",""
"3 on scale 1-7 ","2014","Part Time","no migration background","","","",""
"3 on scale 1-7 ","2014","Part Time","direct migration background","","","",""
"3 on scale 1-7 ","2014","Part Time","indirect migration background","","","",""
"3 on scale 1-7 ","2014","Not Working","no migration background","","","",""
"3 on scale 1-7 ","2014","Not Working","direct migration background","","","",""
"3 on scale 1-7 ","2014","Not Working","indirect migration background","","","",""
"4 on scale 1-7","2014","Full Time","no migration background","","","",""
"4 on scale 1-7","2014","Full Time","direct migration background","","","",""
"4 on scale 1-7","2014","Full Time","indirect migration background","","","",""
"4 on scale 1-7","2014","Part Time","no migration background","","","",""
"4 on scale 1-7","2014","Part Time","direct migration background","","","",""
"4 on scale 1-7","2014","Part Time","indirect migration background","","","",""
"4 on scale 1-7","2014","Not Working","no migration background","","","",""
"4 on scale 1-7","2014","Not Working","direct migration background","","","",""
"4 on scale 1-7","2014","Not Working","indirect migration background","","","",""
"5 on scale 1-7","2014","Full Time","no migration background","","","",""
"5 on scale 1-7","2014","Full Time","direct migration background","","","",""
"5 on scale 1-7","2014","Full Time","indirect migration background","","","",""
"5 on scale 1-7","2014","Part Time","no migration background","","","",""
"5 on scale 1-7","2014","Part Time","direct migration background","","","",""
"5 on scale 1-7","2014","Part Time","indirect migration background","","","",""
"5 on scale 1-7","2014","Not Working","no migration background","","","",""
"5 on scale 1-7","2014","Not Working","direct migration background","","","",""
"5 on scale 1-7","2014","Not Working","indirect migration background","","","",""
"6 on scale 1-7","2014","Full Time","no migration background","","","",""
"6 on scale 1-7","2014","Full Time","direct migration background","","","",""
"6 on scale 1-7","2014","Full Time","indirect migration background","","","",""
"6 on scale 1-7","2014","Part Time","no migration background","","","",""
"6 on scale 1-7","2014","Part Time","direct migration background","","","",""
"6 on scale 1-7","2014","Part Time","indirect migration background","","","",""
"6 on scale 1-7","2014","Not Working","no migration background","","","",""
"6 on scale 1-7","2014","Not Working","direct migration background","","","",""
"6 on scale 1-7","2014","Not Working","indirect migration background","","","",""
"7 Strongly agree","2014","Full Time","no migration background","","","",""
"7 Strongly agree","2014","Full Time","direct migration background","","","",""
"7 Strongly agree","2014","Full Time","indirect migration background","","","",""
"7 Strongly agree","2014","Part Time","no migration background","","","",""
"7 Strongly agree","2014","Part Time","direct migration background","","","",""
"7 Strongly agree","2014","Part Time","indirect migration background","","","",""
"7 Strongly agree","2014","Not Working","no migration background","","","",""
"7 Strongly agree","2014","Not Working","direct migration background","","","",""
"7 Strongly agree","2014","Not Working","indirect migration background","","","",""
"1 Strongly disagree","2015","Full Time","no migration background","1943","0.244437251616581","0.234528519731215","0.254345983501946"
"1 Strongly disagree","2015","Full Time","direct migration background","596","0.345734576286047","0.322495521430553","0.368973631141541"
"1 Strongly disagree","2015","Full Time","indirect migration background","213","0.265155523064601","0.231402438904344","0.298908607224858"
"1 Strongly disagree","2015","Part Time","no migration background","1691","0.313080046973974","0.300494848742278","0.32566524520567"
"1 Strongly disagree","2015","Part Time","direct migration background","575","0.41179437861985","0.385704706211688","0.437884051028013"
"1 Strongly disagree","2015","Part Time","indirect migration background","205","0.369955131110655","0.328852424289527","0.411057837931783"
"1 Strongly disagree","2015","Not Working","no migration background","2358","0.34329066521656","0.332014530836973","0.354566799596146"
"1 Strongly disagree","2015","Not Working","direct migration background","1202","0.4019050463987","0.383764471079442","0.420045621717959"
"1 Strongly disagree","2015","Not Working","indirect migration background","166","0.303459555088911","0.262917272688888","0.344001837488935"
"2 on scale 1-7 ","2015","Full Time","no migration background","2223","0.31632437462136","0.305602012021547","0.327046737221173"
"2 on scale 1-7 ","2015","Full Time","direct migration background","390","0.259916878662566","0.238486612734052","0.281347144591079"
"2 on scale 1-7 ","2015","Full Time","indirect migration background","180","0.300266308274674","0.265216544026581","0.335316072522768"
"2 on scale 1-7 ","2015","Part Time","no migration background","1609","0.299000294274646","0.286575934313806","0.311424654235485"
"2 on scale 1-7 ","2015","Part Time","direct migration background","332","0.239189567538085","0.216575786636059","0.261803348440111"
"2 on scale 1-7 ","2015","Part Time","indirect migration background","141","0.249373644532703","0.212539775724607","0.286207513340798"
"2 on scale 1-7 ","2015","Not Working","no migration background","1828","0.264617448623377","0.254141133574281","0.275093763672474"
"2 on scale 1-7 ","2015","Not Working","direct migration background","702","0.255046841909106","0.238918908722074","0.271174775096139"
"2 on scale 1-7 ","2015","Not Working","indirect migration background","139","0.325765684441891","0.284437844194347","0.367093524689434"
"3 on scale 1-7 ","2015","Full Time","no migration background","1275","0.189927896204022","0.180884004992074","0.19897178741597"
"3 on scale 1-7 ","2015","Full Time","direct migration background","213","0.125648444997902","0.109453045273541","0.141843844722262"
"3 on scale 1-7 ","2015","Full Time","indirect migration background","91","0.13801860111264","0.111644166167755","0.164393036057524"
"3 on scale 1-7 ","2015","Part Time","no migration background","885","0.186778323595204","0.176201700960938","0.197354946229469"
"3 on scale 1-7 ","2015","Part Time","direct migration background","172","0.144358671818099","0.125727887029824","0.162989456606374"
"3 on scale 1-7 ","2015","Part Time","indirect migration background","65","0.124768348479336","0.0966348412112314","0.15290185574744"
"3 on scale 1-7 ","2015","Not Working","no migration background","1040","0.152405862550092","0.143870195631758","0.160941529468426"
"3 on scale 1-7 ","2015","Not Working","direct migration background","290","0.104325714676428","0.0930153920103308","0.115636037342525"
"3 on scale 1-7 ","2015","Not Working","indirect migration background","67","0.132619360717341","0.10271097701791","0.162527744416772"
"4 on scale 1-7","2015","Full Time","no migration background","968","0.132722318607547","0.124899735647847","0.140544901567247"
"4 on scale 1-7","2015","Full Time","direct migration background","210","0.141610031705602","0.124574354761111","0.158645708650092"
"4 on scale 1-7","2015","Full Time","indirect migration background","75","0.139303741284615","0.112826559691182","0.165780922878049"
"4 on scale 1-7","2015","Part Time","no migration background","573","0.110981445696378","0.102457122624991","0.119505768767766"
"4 on scale 1-7","2015","Part Time","direct migration background","129","0.0944858967455769","0.0789800696191565","0.109991723871997"
"4 on scale 1-7","2015","Part Time","indirect migration background","54","0.128955728684991","0.10042252145659","0.157488935913392"
"4 on scale 1-7","2015","Not Working","no migration background","783","0.117431687810609","0.109786124876119","0.1250772507451"
"4 on scale 1-7","2015","Not Working","direct migration background","298","0.105554753525475","0.0941858119191982","0.116923695131751"
"4 on scale 1-7","2015","Not Working","indirect migration background","53","0.118270809757246","0.0897940211711552","0.146747598343337"
"5 on scale 1-7","2015","Full Time","no migration background","476","0.0710540283652281","0.0651303878780968","0.0769776688523594"
"5 on scale 1-7","2015","Full Time","direct migration background","87","0.0527785755178963","0.0418534947217138","0.0637036563140788"
"5 on scale 1-7","2015","Full Time","indirect migration background","54","0.0781545771870829","0.0576301206181968","0.098679033755969"
"5 on scale 1-7","2015","Part Time","no migration background","251","0.0489149190029249","0.0430614994542084","0.0547683385516413"
"5 on scale 1-7","2015","Part Time","direct migration background","73","0.0507840732557399","0.0391452222722885","0.0624229242391913"
"5 on scale 1-7","2015","Part Time","indirect migration background","26","","",""
"5 on scale 1-7","2015","Not Working","no migration background","403","0.0589058693533956","0.0533142388133525","0.0644974998934388"
"5 on scale 1-7","2015","Not Working","direct migration background","146","0.0624639615331854","0.0535100457519572","0.0714178773144136"
"5 on scale 1-7","2015","Not Working","indirect migration background","25","","",""
"6 on scale 1-7","2015","Full Time","no migration background","197","0.029038598314655","0.0251670211470013","0.0329101754823087"
"6 on scale 1-7","2015","Full Time","direct migration background","53","0.0324956376103695","0.0238318246811568","0.0411594505395821"
"6 on scale 1-7","2015","Full Time","indirect migration background","20","","",""
"6 on scale 1-7","2015","Part Time","no migration background","119","0.0240405089377337","0.0198836333716741","0.0281973845037932"
"6 on scale 1-7","2015","Part Time","direct migration background","41","0.0266796318583515","0.0181371973894031","0.0352220663272999"
"6 on scale 1-7","2015","Part Time","indirect migration background","20","","",""
"6 on scale 1-7","2015","Not Working","no migration background","222","0.0362937238672645","0.0318522126847546","0.0407352350497745"
"6 on scale 1-7","2015","Not Working","direct migration background","77","0.0358626860505754","0.0289825803501622","0.0427427917509887"
"6 on scale 1-7","2015","Not Working","indirect migration background","13","","",""
"7 Strongly agree","2015","Full Time","no migration background","144","0.0164955322706075","0.0135587588032499","0.0194323057379651"
"7 Strongly agree","2015","Full Time","direct migration background","60","0.0418158552196177","0.032035265286361","0.0515964451528744"
"7 Strongly agree","2015","Full Time","indirect migration background","24","","",""
"7 Strongly agree","2015","Part Time","no migration background","88","0.01720446151914","0.0136756258880987","0.0207332971501812"
"7 Strongly agree","2015","Part Time","direct migration background","45","0.0327077801642973","0.0232787241413316","0.0421368361872629"
"7 Strongly agree","2015","Part Time","indirect migration background","19","","",""
"7 Strongly agree","2015","Not Working","no migration background","177","0.0270547425787008","0.0232016578726128","0.0309078272847888"
"7 Strongly agree","2015","Not Working","direct migration background","91","0.03484099590653","0.0280560096664559","0.0416259821466041"
"7 Strongly agree","2015","Not Working","indirect migration background","31","0.0456555835881962","0.0272485360361167","0.0640626311402757"
"1 Strongly disagree","2016","Full Time","no migration background","","","",""
"1 Strongly disagree","2016","Full Time","direct migration background","","","",""
"1 Strongly disagree","2016","Full Time","indirect migration background","","","",""
"1 Strongly disagree","2016","Part Time","no migration background","","","",""
"1 Strongly disagree","2016","Part Time","direct migration background","","","",""
"1 Strongly disagree","2016","Part Time","indirect migration background","","","",""
"1 Strongly disagree","2016","Not Working","no migration background","6","","",""
"1 Strongly disagree","2016","Not Working","direct migration background","3316","0.669077786024044","0.654964263531988","0.683191308516099"
"1 Strongly disagree","2016","Not Working","indirect migration background","6","","",""
"2 on scale 1-7 ","2016","Full Time","no migration background","","","",""
"2 on scale 1-7 ","2016","Full Time","direct migration background","","","",""
"2 on scale 1-7 ","2016","Full Time","indirect migration background","","","",""
"2 on scale 1-7 ","2016","Part Time","no migration background","","","",""
"2 on scale 1-7 ","2016","Part Time","direct migration background","","","",""
"2 on scale 1-7 ","2016","Part Time","indirect migration background","","","",""
"2 on scale 1-7 ","2016","Not Working","no migration background","3","","",""
"2 on scale 1-7 ","2016","Not Working","direct migration background","390","0.117283833976617","0.107633023857432","0.126934644095802"
"2 on scale 1-7 ","2016","Not Working","indirect migration background","2","","",""
"3 on scale 1-7 ","2016","Full Time","no migration background","","","",""
"3 on scale 1-7 ","2016","Full Time","direct migration background","","","",""
"3 on scale 1-7 ","2016","Full Time","indirect migration background","","","",""
"3 on scale 1-7 ","2016","Part Time","no migration background","","","",""
"3 on scale 1-7 ","2016","Part Time","direct migration background","","","",""
"3 on scale 1-7 ","2016","Part Time","indirect migration background","","","",""
"3 on scale 1-7 ","2016","Not Working","no migration background","2","","",""
"3 on scale 1-7 ","2016","Not Working","direct migration background","143","0.0702827242471574","0.0626155753487515","0.0779498731455634"
"3 on scale 1-7 ","2016","Not Working","indirect migration background","2","","",""
"4 on scale 1-7","2016","Full Time","no migration background","","","",""
"4 on scale 1-7","2016","Full Time","direct migration background","","","",""
"4 on scale 1-7","2016","Full Time","indirect migration background","","","",""
"4 on scale 1-7","2016","Part Time","no migration background","","","",""
"4 on scale 1-7","2016","Part Time","direct migration background","","","",""
"4 on scale 1-7","2016","Part Time","indirect migration background","","","",""
"4 on scale 1-7","2016","Not Working","no migration background","1","","",""
"4 on scale 1-7","2016","Not Working","direct migration background","169","0.0640811770483585","0.0567357257344989","0.0714266283622181"
"4 on scale 1-7","2016","Not Working","indirect migration background","5","","",""
"5 on scale 1-7","2016","Full Time","no migration background","","","",""
"5 on scale 1-7","2016","Full Time","direct migration background","","","",""
"5 on scale 1-7","2016","Full Time","indirect migration background","","","",""
"5 on scale 1-7","2016","Part Time","no migration background","","","",""
"5 on scale 1-7","2016","Part Time","direct migration background","","","",""
"5 on scale 1-7","2016","Part Time","indirect migration background","","","",""
"5 on scale 1-7","2016","Not Working","no migration background","","","",""
"5 on scale 1-7","2016","Not Working","direct migration background","95","0.0302629977875739","0.0251247255532098","0.0354012700219381"
"5 on scale 1-7","2016","Not Working","indirect migration background","2","","",""
"6 on scale 1-7","2016","Full Time","no migration background","","","",""
"6 on scale 1-7","2016","Full Time","direct migration background","","","",""
"6 on scale 1-7","2016","Full Time","indirect migration background","","","",""
"6 on scale 1-7","2016","Part Time","no migration background","","","",""
"6 on scale 1-7","2016","Part Time","direct migration background","","","",""
"6 on scale 1-7","2016","Part Time","indirect migration background","","","",""
"6 on scale 1-7","2016","Not Working","no migration background","1","","",""
"6 on scale 1-7","2016","Not Working","direct migration background","51","0.0191646018197015","0.0150523271063179","0.0232768765330852"
"6 on scale 1-7","2016","Not Working","indirect migration background","","","",""
"7 Strongly agree","2016","Full Time","no migration background","","","",""
"7 Strongly agree","2016","Full Time","direct migration background","","","",""
"7 Strongly agree","2016","Full Time","indirect migration background","","","",""
"7 Strongly agree","2016","Part Time","no migration background","","","",""
"7 Strongly agree","2016","Part Time","direct migration background","","","",""
"7 Strongly agree","2016","Part Time","indirect migration background","","","",""
"7 Strongly agree","2016","Not Working","no migration background","1","","",""
"7 Strongly agree","2016","Not Working","direct migration background","106","0.0298468790965478","0.0247429602635277","0.0349507979295679"
"7 Strongly agree","2016","Not Working","indirect migration background","1","","",""
"1 Strongly disagree","2017","Full Time","no migration background","","","",""
"1 Strongly disagree","2017","Full Time","direct migration background","","","",""
"1 Strongly disagree","2017","Full Time","indirect migration background","","","",""
"1 Strongly disagree","2017","Part Time","no migration background","","","",""
"1 Strongly disagree","2017","Part Time","direct migration background","","","",""
"1 Strongly disagree","2017","Part Time","indirect migration background","","","",""
"1 Strongly disagree","2017","Not Working","no migration background","","","",""
"1 Strongly disagree","2017","Not Working","direct migration background","2169","0.743940361636591","0.727879899133518","0.760000824139664"
"1 Strongly disagree","2017","Not Working","indirect migration background","","","",""
"2 on scale 1-7 ","2017","Full Time","no migration background","","","",""
"2 on scale 1-7 ","2017","Full Time","direct migration background","","","",""
"2 on scale 1-7 ","2017","Full Time","indirect migration background","","","",""
"2 on scale 1-7 ","2017","Part Time","no migration background","","","",""
"2 on scale 1-7 ","2017","Part Time","direct migration background","","","",""
"2 on scale 1-7 ","2017","Part Time","indirect migration background","","","",""
"2 on scale 1-7 ","2017","Not Working","no migration background","","","",""
"2 on scale 1-7 ","2017","Not Working","direct migration background","271","0.105155488544172","0.0938677176724363","0.116443259415908"
"2 on scale 1-7 ","2017","Not Working","indirect migration background","","","",""
"3 on scale 1-7 ","2017","Full Time","no migration background","","","",""
"3 on scale 1-7 ","2017","Full Time","direct migration background","","","",""
"3 on scale 1-7 ","2017","Full Time","indirect migration background","","","",""
"3 on scale 1-7 ","2017","Part Time","no migration background","","","",""
"3 on scale 1-7 ","2017","Part Time","direct migration background","","","",""
"3 on scale 1-7 ","2017","Part Time","indirect migration background","","","",""
"3 on scale 1-7 ","2017","Not Working","no migration background","","","",""
"3 on scale 1-7 ","2017","Not Working","direct migration background","111","0.0347529354783482","0.0280133464452655","0.0414925245114309"
"3 on scale 1-7 ","2017","Not Working","indirect migration background","","","",""
"4 on scale 1-7","2017","Full Time","no migration background","","","",""
"4 on scale 1-7","2017","Full Time","direct migration background","","","",""
"4 on scale 1-7","2017","Full Time","indirect migration background","","","",""
"4 on scale 1-7","2017","Part Time","no migration background","","","",""
